game,2018,11,20181118,201811180was,htx,"Houston Texans",23,was,"Washington Redskins",21
player,201811180was,was,DaviVe00,rec_air_yds_per_rec,,,,,,
player,201811180was,was,DaviVe00,rec_yac,0,,,,,
player,201811180was,was,DaviVe00,rec_yac_per_rec,,,,,,
player,201811180was,was,DaviVe00,rec_broken_tackles,0,,,,,
player,201811180was,was,DaviVe00,rec_broken_tackles_per_rec,,,,,,
player,201811180was,was,DaviVe00,rec_drops,1,,,,,
player,201811180was,was,DaviVe00,rec_drop_pct,50.0,,,,,
player,201811180was,was,SpriJe00,targets,1,,,,,
player,201811180was,was,SpriJe00,rec,0,,,,,
player,201811180was,was,SpriJe00,rec_yds,0,,,,,
player,201811180was,was,SpriJe00,rec_first_down,,,,,,
player,201811180was,was,SpriJe00,rec_air_yds,0,,,,,
player,201811180was,was,SpriJe00,rec_air_yds_per_rec,,,,,,
player,201811180was,was,SpriJe00,rec_yac,0,,,,,
player,201811180was,was,SpriJe00,rec_yac_per_rec,,,,,,
player,201811180was,was,SpriJe00,rec_broken_tackles,0,,,,,
player,201811180was,was,SpriJe00,rec_broken_tackles_per_rec,,,,,,
player,201811180was,was,SpriJe00,rec_drops,0,,,,,
player,201811180was,was,SpriJe00,rec_drop_pct,0.0,,,,,
player,201811180was,was,CoopJo01,pos,G,,,,,
player,201811180was,was,CoopJo01,offense,75,,,,,
player,201811180was,was,CoopJo01,off_pct,100%,,,,,
player,201811180was,was,CoopJo01,defense,0,,,,,
player,201811180was,was,CoopJo01,def_pct,0%,,,,,
player,201811180was,was,CoopJo01,special_teams,4,,,,,
player,201811180was,was,CoopJo01,st_pct,15%,,,,,
player,201811180was,was,RoulCh00,pos,C,,,,,
player,201811180was,was,RoulCh00,offense,75,,,,,
player,201811180was,was,RoulCh00,off_pct,100%,,,,,
player,201811180was,was,RoulCh00,defense,0,,,,,
player,201811180was,was,RoulCh00,def_pct,0%,,,,,
player,201811180was,was,RoulCh00,special_teams,4,,,,,
player,201811180was,was,RoulCh00,st_pct,15%,,,,,
player,201811180was,was,BergTo00,pos,G,,,,,
player,201811180was,was,BergTo00,offense,75,,,,,
player,201811180was,was,BergTo00,off_pct,100%,,,,,
player,201811180was,was,BergTo00,defense,0,,,,,
player,201811180was,was,BergTo00,def_pct,0%,,,,,
player,201811180was,was,BergTo00,special_teams,4,,,,,
player,201811180was,was,BergTo00,st_pct,15%,,,,,
player,201811180was,was,NsekTy00,pos,T,,,,,
player,201811180was,was,NsekTy00,offense,75,,,,,
player,201811180was,was,NsekTy00,off_pct,100%,,,,,
player,201811180was,was,NsekTy00,defense,0,,,,,
player,201811180was,was,NsekTy00,def_pct,0%,,,,,
player,201811180was,was,NsekTy00,special_teams,4,,,,,
player,201811180was,was,NsekTy00,st_pct,15%,,,,,
player,201811180was,was,MoseMo00,pos,T,,,,,
player,201811180was,was,MoseMo00,offense,75,,,,,
player,201811180was,was,MoseMo00,off_pct,100%,,,,,
player,201811180was,was,MoseMo00,defense,0,,,,,
player,201811180was,was,MoseMo00,def_pct,0%,,,,,
player,201811180was,was,MoseMo00,special_teams,0,,,,,
player,201811180was,was,MoseMo00,st_pct,0%,,,,,
player,201811180was,was,DoctJo00,pos,WR,,,,,
player,201811180was,was,DoctJo00,offense,64,,,,,
player,201811180was,was,DoctJo00,off_pct,85%,,,,,
player,201811180was,was,DoctJo00,defense,0,,,,,
player,201811180was,was,DoctJo00,def_pct,0%,,,,,
player,201811180was,was,DoctJo00,special_teams,0,,,,,
player,201811180was,was,DoctJo00,st_pct,0%,,,,,
player,201811180was,was,QuinTr00,pos,WR,,,,,
player,201811180was,was,QuinTr00,offense,53,,,,,
player,201811180was,was,QuinTr00,off_pct,71%,,,,,
player,201811180was,was,QuinTr00,defense,0,,,,,
player,201811180was,was,QuinTr00,def_pct,0%,,,,,
player,201811180was,was,QuinTr00,special_teams,4,,,,,
player,201811180was,was,QuinTr00,st_pct,15%,,,,,
player,201811180was,was,SmitAl03,pos,QB,,,,,
player,201811180was,was,SmitAl03,offense,51,,,,,
player,201811180was,was,SmitAl03,off_pct,68%,,,,,
player,201811180was,was,SmitAl03,defense,0,,,,,
player,201811180was,was,SmitAl03,def_pct,0%,,,,,
player,201811180was,was,SmitAl03,special_teams,0,,,,,
player,201811180was,was,SmitAl03,st_pct,0%,,,,,
player,201811180was,was,ReedJo02,pos,TE,,,,,
player,201811180was,was,ReedJo02,offense,50,,,,,
player,201811180was,was,ReedJo02,off_pct,67%,,,,,
player,201811180was,was,ReedJo02,defense,0,,,,,
player,201811180was,was,ReedJo02,def_pct,0%,,,,,
player,201811180was,was,ReedJo02,special_teams,0,,,,,
player,201811180was,was,ReedJo02,st_pct,0%,,,,,
player,201811180was,was,PeteAd01,pos,RB,,,,,
player,201811180was,was,PeteAd01,offense,42,,,,,
player,201811180was,was,PeteAd01,off_pct,56%,,,,,
player,201811180was,was,PeteAd01,defense,0,,,,,
player,201811180was,was,PeteAd01,def_pct,0%,,,,,
player,201811180was,was,PeteAd01,special_teams,0,,,,,
player,201811180was,was,PeteAd01,st_pct,0%,,,,,
player,201811180was,was,HarrMa05,pos,WR,,,,,
player,201811180was,was,HarrMa05,offense,41,,,,,
player,201811180was,was,HarrMa05,off_pct,55%,,,,,
player,201811180was,was,HarrMa05,defense,0,,,,,
player,201811180was,was,HarrMa05,def_pct,0%,,,,,
player,201811180was,was,HarrMa05,special_teams,0,,,,,
player,201811180was,was,HarrMa05,st_pct,0%,,,,,
player,201811180was,was,FloyMi00,pos,WR,,,,,
player,201811180was,was,FloyMi00,offense,33,,,,,
player,201811180was,was,FloyMi00,off_pct,44%,,,,,
player,201811180was,was,FloyMi00,defense,0,,,,,
player,201811180was,was,FloyMi00,def_pct,0%,,,,,
player,201811180was,was,FloyMi00,special_teams,2,,,,,
player,201811180was,was,FloyMi00,st_pct,7%,,,,,
player,201811180was,was,DaviVe00,pos,TE,,,,,
player,201811180was,was,DaviVe00,offense,28,,,,,
player,201811180was,was,DaviVe00,off_pct,37%,,,,,
player,201811180was,was,DaviVe00,defense,0,,,,,
player,201811180was,was,DaviVe00,def_pct,0%,,,,,
player,201811180was,was,DaviVe00,special_teams,0,,,,,
player,201811180was,was,DaviVe00,st_pct,0%,,,,,
player,201811180was,was,SpriJe00,pos,TE,,,,,
player,201811180was,was,SpriJe00,offense,27,,,,,
player,201811180was,was,SpriJe00,off_pct,36%,,,,,
player,201811180was,was,SpriJe00,defense,0,,,,,
player,201811180was,was,SpriJe00,def_pct,0%,,,,,
player,201811180was,was,SpriJe00,special_teams,16,,,,,
player,201811180was,was,SpriJe00,st_pct,59%,,,,,
player,201811180was,was,McCoCo00,pos,QB,,,,,
player,201811180was,was,McCoCo00,offense,24,,,,,
player,201811180was,was,McCoCo00,off_pct,32%,,,,,
player,201811180was,was,McCoCo00,defense,0,,,,,
player,201811180was,was,McCoCo00,def_pct,0%,,,,,
player,201811180was,was,McCoCo00,special_teams,0,,,,,
player,201811180was,was,McCoCo00,st_pct,0%,,,,,
player,201811180was,was,MarsBy01,pos,RB,,,,,
player,201811180was,was,MarsBy01,offense,17,,,,,
player,201811180was,was,MarsBy01,off_pct,23%,,,,,
player,201811180was,was,MarsBy01,defense,0,,,,,
player,201811180was,was,MarsBy01,def_pct,0%,,,,,
player,201811180was,was,MarsBy01,special_teams,12,,,,,
player,201811180was,was,MarsBy01,st_pct,44%,,,,,
player,201811180was,was,BibbKa00,pos,RB,,,,,
player,201811180was,was,BibbKa00,offense,16,,,,,
player,201811180was,was,BibbKa00,off_pct,21%,,,,,
player,201811180was,was,BibbKa00,defense,0,,,,,
player,201811180was,was,BibbKa00,def_pct,0%,,,,,
player,201811180was,was,BibbKa00,special_teams,6,,,,,
player,201811180was,was,BibbKa00,st_pct,22%,,,,,
player,201811180was,was,AndeRy00,pos,LB,,,,,
player,201811180was,was,AndeRy00,offense,2,,,,,
player,201811180was,was,AndeRy00,off_pct,3%,,,,,
player,201811180was,was,AndeRy00,defense,14,,,,,
player,201811180was,was,AndeRy00,def_pct,22%,,,,,
player,201811180was,was,AndeRy00,special_teams,16,,,,,
player,201811180was,was,AndeRy00,st_pct,59%,,,,,
player,201811180was,was,HowaAu20,pos,T,,,,,
player,201811180was,was,HowaAu20,offense,2,,,,,
player,201811180was,was,HowaAu20,off_pct,3%,,,,,
player,201811180was,was,HowaAu20,defense,0,,,,,
player,201811180was,was,HowaAu20,def_pct,0%,,,,,
player,201811180was,was,HowaAu20,special_teams,4,,,,,
player,201811180was,was,HowaAu20,st_pct,15%,,,,,
player,201811180was,was,FostMa00,pos,LB,,,,,
player,201811180was,was,FostMa00,offense,0,,,,,
player,201811180was,was,FostMa00,off_pct,0%,,,,,
player,201811180was,was,FostMa00,defense,63,,,,,
player,201811180was,was,FostMa00,def_pct,100%,,,,,
player,201811180was,was,FostMa00,special_teams,0,,,,,
player,201811180was,was,FostMa00,st_pct,0%,,,,,
player,201811180was,was,NormJo01,pos,CB,,,,,
player,201811180was,was,NormJo01,offense,0,,,,,
player,201811180was,was,NormJo01,off_pct,0%,,,,,
player,201811180was,was,NormJo01,defense,63,,,,,
player,201811180was,was,NormJo01,def_pct,100%,,,,,
player,201811180was,was,NormJo01,special_teams,0,,,,,
player,201811180was,was,NormJo01,st_pct,0%,,,,,
player,201811180was,was,ClinHa00,pos,FS,,,,,
player,201811180was,was,ClinHa00,offense,0,,,,,
player,201811180was,was,ClinHa00,off_pct,0%,,,,,
player,201811180was,was,ClinHa00,defense,62,,,,,
player,201811180was,was,ClinHa00,def_pct,98%,,,,,
player,201811180was,was,ClinHa00,special_teams,4,,,,,
player,201811180was,was,ClinHa00,st_pct,15%,,,,,
player,201811180was,was,SweaDJ00,pos,FS,,,,,
player,201811180was,was,SweaDJ00,offense,0,,,,,
player,201811180was,was,SweaDJ00,off_pct,0%,,,,,
player,201811180was,was,SweaDJ00,defense,62,,,,,
player,201811180was,was,SweaDJ00,def_pct,98%,,,,,
player,201811180was,was,SweaDJ00,special_teams,0,,,,,
player,201811180was,was,SweaDJ00,st_pct,0%,,,,,
player,201811180was,was,MoreFa00,pos,CB,,,,,
player,201811180was,was,MoreFa00,offense,0,,,,,
player,201811180was,was,MoreFa00,off_pct,0%,,,,,
player,201811180was,was,MoreFa00,defense,57,,,,,
player,201811180was,was,MoreFa00,def_pct,90%,,,,,
player,201811180was,was,MoreFa00,special_teams,0,,,,,
player,201811180was,was,MoreFa00,st_pct,0%,,,,,
player,201811180was,was,BrowZa00,pos,LB,,,,,
player,201811180was,was,BrowZa00,offense,0,,,,,
player,201811180was,was,BrowZa00,off_pct,0%,,,,,
player,201811180was,was,BrowZa00,defense,55,,,,,
player,201811180was,was,BrowZa00,def_pct,87%,,,,,
player,201811180was,was,BrowZa00,special_teams,0,,,,,
player,201811180was,was,BrowZa00,st_pct,0%,,,,,
player,201811180was,was,KerrRy00,pos,LB,,,,,
player,201811180was,was,KerrRy00,offense,0,,,,,
player,201811180was,was,KerrRy00,off_pct,0%,,,,,
player,201811180was,was,KerrRy00,defense,53,,,,,
player,201811180was,was,KerrRy00,def_pct,84%,,,,,
player,201811180was,was,KerrRy00,special_teams,7,,,,,
player,201811180was,was,KerrRy00,st_pct,26%,,,,,
player,201811180was,was,AlleJo01,pos,DE,,,,,
player,201811180was,was,AlleJo01,offense,0,,,,,
player,201811180was,was,AlleJo01,off_pct,0%,,,,,
player,201811180was,was,AlleJo01,defense,51,,,,,
player,201811180was,was,AlleJo01,def_pct,81%,,,,,
player,201811180was,was,AlleJo01,special_teams,7,,,,,
player,201811180was,was,AlleJo01,st_pct,26%,,,,,
player,201811180was,was,SmitPr00,pos,LB,,,,,
player,201811180was,was,SmitPr00,offense,0,,,,,
player,201811180was,was,SmitPr00,off_pct,0%,,,,,
player,201811180was,was,SmitPr00,defense,51,,,,,
player,201811180was,was,SmitPr00,def_pct,81%,,,,,
player,201811180was,was,SmitPr00,special_teams,0,,,,,
player,201811180was,was,SmitPr00,st_pct,0%,,,,,
player,201811180was,was,PaynDa00,pos,NT,,,,,
player,201811180was,was,PaynDa00,offense,0,,,,,
player,201811180was,was,PaynDa00,off_pct,0%,,,,,
player,201811180was,was,PaynDa00,defense,49,,,,,
player,201811180was,was,PaynDa00,def_pct,78%,,,,,
player,201811180was,was,PaynDa00,special_teams,7,,,,,
player,201811180was,was,PaynDa00,st_pct,26%,,,,,
player,201811180was,was,IoanMa01,pos,DE,,,,,
player,201811180was,was,IoanMa01,offense,0,,,,,
player,201811180was,was,IoanMa01,off_pct,0%,,,,,
player,201811180was,was,IoanMa01,defense,48,,,,,
player,201811180was,was,IoanMa01,def_pct,76%,,,,,
player,201811180was,was,IoanMa01,special_teams,11,,,,,
player,201811180was,was,IoanMa01,st_pct,41%,,,,,
player,201811180was,was,StroGr00,pos,CB,,,,,
player,201811180was,was,StroGr00,offense,0,,,,,
player,201811180was,was,StroGr00,off_pct,0%,,,,,
player,201811180was,was,StroGr00,defense,33,,,,,
player,201811180was,was,StroGr00,def_pct,52%,,,,,
player,201811180was,was,StroGr00,special_teams,1,,,,,
player,201811180was,was,StroGr00,st_pct,4%,,,,,
player,201811180was,was,HarvJo01,pos,LB,,,,,
player,201811180was,was,HarvJo01,offense,0,,,,,
player,201811180was,was,HarvJo01,off_pct,0%,,,,,
player,201811180was,was,HarvJo01,defense,8,,,,,
player,201811180was,was,HarvJo01,def_pct,13%,,,,,
player,201811180was,was,HarvJo01,special_teams,16,,,,,
player,201811180was,was,HarvJo01,st_pct,59%,,,,,
player,201811180was,was,McKiCa01,pos,LB,,,,,
player,201811180was,was,McKiCa01,offense,0,,,,,
player,201811180was,was,McKiCa01,off_pct,0%,,,,,
player,201811180was,was,McKiCa01,defense,8,,,,,
player,201811180was,was,McKiCa01,def_pct,13%,,,,,
player,201811180was,was,McKiCa01,special_teams,11,,,,,
player,201811180was,was,McKiCa01,st_pct,41%,,,,,
player,201811180was,was,EverDe01,pos,SS,,,,,
player,201811180was,was,EverDe01,offense,0,,,,,
player,201811180was,was,EverDe01,off_pct,0%,,,,,
player,201811180was,was,EverDe01,defense,6,,,,,
player,201811180was,was,EverDe01,def_pct,10%,,,,,
player,201811180was,was,EverDe01,special_teams,23,,,,,
player,201811180was,was,EverDe01,st_pct,85%,,,,,
player,201811180was,was,McGeSt01,pos,DE,,,,,
player,201811180was,was,McGeSt01,offense,0,,,,,
player,201811180was,was,McGeSt01,off_pct,0%,,,,,
player,201811180was,was,McGeSt01,defense,6,,,,,
player,201811180was,was,McGeSt01,def_pct,10%,,,,,
player,201811180was,was,McGeSt01,special_teams,0,,,,,
player,201811180was,was,McGeSt01,st_pct,0%,,,,,
player,201811180was,was,SettTi00,pos,NT,,,,,
player,201811180was,was,SettTi00,offense,0,,,,,
player,201811180was,was,SettTi00,off_pct,0%,,,,,
player,201811180was,was,SettTi00,defense,2,,,,,
player,201811180was,was,SettTi00,def_pct,3%,,,,,
player,201811180was,was,SettTi00,special_teams,11,,,,,
player,201811180was,was,SettTi00,st_pct,41%,,,,,
player,201811180was,was,NichMo00,pos,SS,,,,,
player,201811180was,was,NichMo00,offense,0,,,,,
player,201811180was,was,NichMo00,off_pct,0%,,,,,
player,201811180was,was,NichMo00,defense,1,,,,,
player,201811180was,was,NichMo00,def_pct,2%,,,,,
player,201811180was,was,NichMo00,special_teams,12,,,,,
player,201811180was,was,NichMo00,st_pct,44%,,,,,
player,201811180was,was,ChesJe00,pos,WR,,,,,
player,201811180was,was,ChesJe00,offense,0,,,,,
player,201811180was,was,ChesJe00,off_pct,0%,,,,,
player,201811180was,was,ChesJe00,defense,0,,,,,
player,201811180was,was,ChesJe00,def_pct,0%,,,,,
player,201811180was,was,ChesJe00,special_teams,23,,,,,
player,201811180was,was,ChesJe00,st_pct,85%,,,,,
player,201811180was,was,JohnDa09,pos,CB,,,,,
player,201811180was,was,JohnDa09,offense,0,,,,,
player,201811180was,was,JohnDa09,off_pct,0%,,,,,
player,201811180was,was,JohnDa09,defense,0,,,,,
player,201811180was,was,JohnDa09,def_pct,0%,,,,,
player,201811180was,was,JohnDa09,special_teams,23,,,,,
player,201811180was,was,JohnDa09,st_pct,85%,,,,,
player,201811180was,was,VigiZa00,pos,LB,,,,,
player,201811180was,was,VigiZa00,offense,0,,,,,
player,201811180was,was,VigiZa00,off_pct,0%,,,,,
player,201811180was,was,VigiZa00,defense,0,,,,,
player,201811180was,was,VigiZa00,def_pct,0%,,,,,
player,201811180was,was,VigiZa00,special_teams,15,,,,,
player,201811180was,was,VigiZa00,st_pct,56%,,,,,
player,201811180was,was,DionSh00,pos,LB,,,,,
player,201811180was,was,DionSh00,offense,0,,,,,
player,201811180was,was,DionSh00,off_pct,0%,,,,,
player,201811180was,was,DionSh00,defense,0,,,,,
player,201811180was,was,DionSh00,def_pct,0%,,,,,
player,201811180was,was,DionSh00,special_teams,13,,,,,
player,201811180was,was,DionSh00,st_pct,48%,,,,,
player,201811180was,was,AlexAd00,pos,CB,,,,,
player,201811180was,was,AlexAd00,offense,0,,,,,
player,201811180was,was,AlexAd00,off_pct,0%,,,,,
player,201811180was,was,AlexAd00,defense,0,,,,,
player,201811180was,was,AlexAd00,def_pct,0%,,,,,
player,201811180was,was,AlexAd00,special_teams,11,,,,,
player,201811180was,was,AlexAd00,st_pct,41%,,,,,
player,201811180was,was,SundNi00,pos,LS,,,,,
player,201811180was,was,SundNi00,offense,0,,,,,
player,201811180was,was,SundNi00,off_pct,0%,,,,,
player,201811180was,was,SundNi00,defense,0,,,,,
player,201811180was,was,SundNi00,def_pct,0%,,,,,
player,201811180was,was,SundNi00,special_teams,9,,,,,
player,201811180was,was,SundNi00,st_pct,33%,,,,,
player,201811180was,was,WayxTr00,pos,P,,,,,
player,201811180was,was,WayxTr00,offense,0,,,,,
player,201811180was,was,WayxTr00,off_pct,0%,,,,,
player,201811180was,was,WayxTr00,defense,0,,,,,
player,201811180was,was,WayxTr00,def_pct,0%,,,,,
player,201811180was,was,WayxTr00,special_teams,9,,,,,
player,201811180was,was,WayxTr00,st_pct,33%,,,,,
player,201811180was,was,HopkDu00,pos,K,,,,,
player,201811180was,was,HopkDu00,offense,0,,,,,
player,201811180was,was,HopkDu00,off_pct,0%,,,,,
player,201811180was,was,HopkDu00,defense,0,,,,,
player,201811180was,was,HopkDu00,def_pct,0%,,,,,
player,201811180was,was,HopkDu00,special_teams,8,,,,,
player,201811180was,was,HopkDu00,st_pct,30%,,,,,
player,201811180was,htx,DaveJu00,pos,T,,,,,
player,201811180was,htx,DaveJu00,offense,63,,,,,
player,201811180was,htx,DaveJu00,off_pct,100%,,,,,
player,201811180was,htx,DaveJu00,defense,0,,,,,
player,201811180was,htx,DaveJu00,def_pct,0%,,,,,
player,201811180was,htx,DaveJu00,special_teams,7,,,,,
player,201811180was,htx,DaveJu00,st_pct,26%,,,,,
player,201811180was,htx,LammKe00,pos,T,,,,,
player,201811180was,htx,LammKe00,offense,63,,,,,
player,201811180was,htx,LammKe00,off_pct,100%,,,,,
player,201811180was,htx,LammKe00,defense,0,,,,,
player,201811180was,htx,LammKe00,def_pct,0%,,,,,
player,201811180was,htx,LammKe00,special_teams,7,,,,,
player,201811180was,htx,LammKe00,st_pct,26%,,,,,
player,201811180was,htx,MartNi00,pos,C,,,,,
player,201811180was,htx,MartNi00,offense,63,,,,,
player,201811180was,htx,MartNi00,off_pct,100%,,,,,
player,201811180was,htx,MartNi00,defense,0,,,,,
player,201811180was,htx,MartNi00,def_pct,0%,,,,,
player,201811180was,htx,MartNi00,special_teams,7,,,,,
player,201811180was,htx,MartNi00,st_pct,26%,,,,,
player,201811180was,htx,HopkDe00,pos,WR,,,,,
player,201811180was,htx,HopkDe00,offense,63,,,,,
player,201811180was,htx,HopkDe00,off_pct,100%,,,,,
player,201811180was,htx,HopkDe00,defense,0,,,,,
player,201811180was,htx,HopkDe00,def_pct,0%,,,,,
player,201811180was,htx,HopkDe00,special_teams,0,,,,,
player,201811180was,htx,HopkDe00,st_pct,0%,,,,,
player,201811180was,htx,WatsDe00,pos,QB,,,,,
player,201811180was,htx,WatsDe00,offense,63,,,,,
player,201811180was,htx,WatsDe00,off_pct,100%,,,,,
player,201811180was,htx,WatsDe00,defense,0,,,,,
player,201811180was,htx,WatsDe00,def_pct,0%,,,,,
player,201811180was,htx,WatsDe00,special_teams,0,,,,,
player,201811180was,htx,WatsDe00,st_pct,0%,,,,,
player,201811180was,htx,MancGr00,pos,C,,,,,
player,201811180was,htx,MancGr00,offense,59,,,,,
player,201811180was,htx,MancGr00,off_pct,94%,,,,,
player,201811180was,htx,MancGr00,defense,0,,,,,
player,201811180was,htx,MancGr00,def_pct,0%,,,,,
player,201811180was,htx,MancGr00,special_teams,7,,,,,
player,201811180was,htx,MancGr00,st_pct,26%,,,,,
player,201811180was,htx,GrifRy00,pos,TE,,,,,
player,201811180was,htx,GrifRy00,offense,47,,,,,
player,201811180was,htx,GrifRy00,off_pct,75%,,,,,
player,201811180was,htx,GrifRy00,defense,0,,,,,
player,201811180was,htx,GrifRy00,def_pct,0%,,,,,
player,201811180was,htx,GrifRy00,special_teams,11,,,,,
player,201811180was,htx,GrifRy00,st_pct,41%,,,,,
player,201811180was,htx,ThomDe03,pos,WR,,,,,
player,201811180was,htx,ThomDe03,offense,46,,,,,
player,201811180was,htx,ThomDe03,off_pct,73%,,,,,
player,201811180was,htx,ThomDe03,defense,0,,,,,
player,201811180was,htx,ThomDe03,def_pct,0%,,,,,
player,201811180was,htx,ThomDe03,special_teams,0,,,,,
player,201811180was,htx,ThomDe03,st_pct,0%,,,,,
player,201811180was,htx,MillLa01,pos,RB,,,,,
player,201811180was,htx,MillLa01,offense,46,,,,,
player,201811180was,htx,MillLa01,off_pct,73%,,,,,
player,201811180was,htx,MillLa01,defense,0,,,,,
player,201811180was,htx,MillLa01,def_pct,0%,,,,,
player,201811180was,htx,MillLa01,special_teams,0,,,,,
player,201811180was,htx,MillLa01,st_pct,0%,,,,,
player,201811180was,htx,RankMa00,pos,T,,,,,
player,201811180was,htx,RankMa00,offense,45,,,,,
player,201811180was,htx,RankMa00,off_pct,71%,,,,,
player,201811180was,htx,RankMa00,defense,0,,,,,
player,201811180was,htx,RankMa00,def_pct,0%,,,,,
player,201811180was,htx,RankMa00,special_teams,7,,,,,
player,201811180was,htx,RankMa00,st_pct,26%,,,,,
player,201811180was,htx,CoutKe00,pos,WR,,,,,
player,201811180was,htx,CoutKe00,offense,42,,,,,
player,201811180was,htx,CoutKe00,off_pct,67%,,,,,
player,201811180was,htx,CoutKe00,defense,0,,,,,
player,201811180was,htx,CoutKe00,def_pct,0%,,,,,
player,201811180was,htx,CoutKe00,special_teams,0,,,,,
player,201811180was,htx,CoutKe00,st_pct,0%,,,,,
player,201811180was,htx,ThomJo05,pos,TE,,,,,
player,201811180was,htx,ThomJo05,offense,34,,,,,
player,201811180was,htx,ThomJo05,off_pct,54%,,,,,
player,201811180was,htx,ThomJo05,defense,0,,,,,
player,201811180was,htx,ThomJo05,def_pct,0%,,,,,
player,201811180was,htx,ThomJo05,special_teams,5,,,,,
player,201811180was,htx,ThomJo05,st_pct,19%,,,,,
player,201811180was,htx,BlueAl00,pos,RB,,,,,
player,201811180was,htx,BlueAl00,offense,18,,,,,
player,201811180was,htx,BlueAl00,off_pct,29%,,,,,
player,201811180was,htx,BlueAl00,defense,0,,,,,
player,201811180was,htx,BlueAl00,def_pct,0%,,,,,
player,201811180was,htx,BlueAl00,special_teams,4,,,,,
player,201811180was,htx,BlueAl00,st_pct,15%,,,,,
player,201811180was,htx,AkinJo00,pos,TE,,,,,
player,201811180was,htx,AkinJo00,offense,18,,,,,
player,201811180was,htx,AkinJo00,off_pct,29%,,,,,
player,201811180was,htx,AkinJo00,defense,0,,,,,
player,201811180was,htx,AkinJo00,def_pct,0%,,,,,
player,201811180was,htx,AkinJo00,special_teams,4,,,,,
player,201811180was,htx,AkinJo00,st_pct,15%,,,,,
player,201811180was,htx,KeleSe00,pos,G,,,,,
player,201811180was,htx,KeleSe00,offense,18,,,,,
player,201811180was,htx,KeleSe00,off_pct,29%,,,,,
player,201811180was,htx,KeleSe00,defense,0,,,,,
player,201811180was,htx,KeleSe00,def_pct,0%,,,,,
player,201811180was,htx,KeleSe00,special_teams,2,,,,,
player,201811180was,htx,KeleSe00,st_pct,7%,,,,,
player,201811180was,htx,FultZa00,pos,G,,,,,
player,201811180was,htx,FultZa00,offense,4,,,,,
player,201811180was,htx,FultZa00,off_pct,6%,,,,,
player,201811180was,htx,FultZa00,defense,0,,,,,
player,201811180was,htx,FultZa00,def_pct,0%,,,,,
player,201811180was,htx,FultZa00,special_teams,0,,,,,
player,201811180was,htx,FultZa00,st_pct,0%,,,,,
player,201811180was,htx,CoatSa00,pos,WR,,,,,
player,201811180was,htx,CoatSa00,offense,1,,,,,
player,201811180was,htx,CoatSa00,off_pct,2%,,,,,
player,201811180was,htx,CoatSa00,defense,0,,,,,
player,201811180was,htx,CoatSa00,def_pct,0%,,,,,
player,201811180was,htx,CoatSa00,special_teams,11,,,,,
player,201811180was,htx,CoatSa00,st_pct,41%,,,,,
player,201811180was,htx,JoseJo20,pos,CB,,,,,
player,201811180was,htx,JoseJo20,offense,0,,,,,
player,201811180was,htx,JoseJo20,off_pct,0%,,,,,
player,201811180was,htx,JoseJo20,defense,75,,,,,
player,201811180was,htx,JoseJo20,def_pct,100%,,,,,
player,201811180was,htx,JoseJo20,special_teams,4,,,,,
player,201811180was,htx,JoseJo20,st_pct,15%,,,,,
player,201811180was,htx,JackKa99,pos,CB,,,,,
player,201811180was,htx,JackKa99,offense,0,,,,,
player,201811180was,htx,JackKa99,off_pct,0%,,,,,
player,201811180was,htx,JackKa99,defense,75,,,,,
player,201811180was,htx,JackKa99,def_pct,100%,,,,,
player,201811180was,htx,JackKa99,special_teams,0,,,,,
player,201811180was,htx,JackKa99,st_pct,0%,,,,,
player,201811180was,htx,McKiBe00,pos,LB,,,,,
player,201811180was,htx,McKiBe00,offense,0,,,,,
player,201811180was,htx,McKiBe00,off_pct,0%,,,,,
player,201811180was,htx,McKiBe00,defense,74,,,,,
player,201811180was,htx,McKiBe00,def_pct,99%,,,,,
player,201811180was,htx,McKiBe00,special_teams,0,,,,,
player,201811180was,htx,McKiBe00,st_pct,0%,,,,,
player,201811180was,htx,MathTy00,pos,FS,,,,,
player,201811180was,htx,MathTy00,offense,0,,,,,
player,201811180was,htx,MathTy00,off_pct,0%,,,,,
player,201811180was,htx,MathTy00,defense,73,,,,,
player,201811180was,htx,MathTy00,def_pct,97%,,,,,
player,201811180was,htx,MathTy00,special_teams,0,,,,,
player,201811180was,htx,MathTy00,st_pct,0%,,,,,
player,201811180was,htx,ReidJu00,pos,SS,,,,,
player,201811180was,htx,ReidJu00,offense,0,,,,,
player,201811180was,htx,ReidJu00,off_pct,0%,,,,,
player,201811180was,htx,ReidJu00,defense,72,,,,,
player,201811180was,htx,ReidJu00,def_pct,96%,,,,,
player,201811180was,htx,ReidJu00,special_teams,9,,,,,
player,201811180was,htx,ReidJu00,st_pct,33%,,,,,
player,201811180was,htx,WattJ.00,pos,DE,,,,,
player,201811180was,htx,WattJ.00,offense,0,,,,,
player,201811180was,htx,WattJ.00,off_pct,0%,,,,,
player,201811180was,htx,WattJ.00,defense,67,,,,,
player,201811180was,htx,WattJ.00,def_pct,89%,,,,,
player,201811180was,htx,WattJ.00,special_teams,4,,,,,
player,201811180was,htx,WattJ.00,st_pct,15%,,,,,
player,201811180was,htx,ClowJa00,pos,LB,,,,,
player,201811180was,htx,ClowJa00,offense,0,,,,,
player,201811180was,htx,ClowJa00,off_pct,0%,,,,,
player,201811180was,htx,ClowJa00,defense,66,,,,,
