game,2018,3,20180923,201809230rav,den,"Denver Broncos",14,rav,"Baltimore Ravens",27
player,201809230rav,rav,ClarCh00,tackles_solo,2,,,,,
player,201809230rav,rav,ClarCh00,tackles_assists,0,,,,,
player,201809230rav,rav,ClarCh00,tackles_loss,0,,,,,
player,201809230rav,rav,ClarCh00,qb_hits,0,,,,,
player,201809230rav,rav,ClarCh00,fumbles_rec,0,,,,,
player,201809230rav,rav,ClarCh00,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,ClarCh00,fumbles_rec_td,0,,,,,
player,201809230rav,rav,ClarCh00,fumbles_forced,0,,,,,
player,201809230rav,rav,HumpMa00,def_int,0,,,,,
player,201809230rav,rav,HumpMa00,def_int_yds,0,,,,,
player,201809230rav,rav,HumpMa00,def_int_td,0,,,,,
player,201809230rav,rav,HumpMa00,def_int_long,0,,,,,
player,201809230rav,rav,HumpMa00,pass_defended,0,,,,,
player,201809230rav,rav,HumpMa00,sacks,0.0,,,,,
player,201809230rav,rav,HumpMa00,tackles_combined,2,,,,,
player,201809230rav,rav,HumpMa00,tackles_solo,2,,,,,
player,201809230rav,rav,HumpMa00,tackles_assists,0,,,,,
player,201809230rav,rav,HumpMa00,tackles_loss,0,,,,,
player,201809230rav,rav,HumpMa00,qb_hits,0,,,,,
player,201809230rav,rav,HumpMa00,fumbles_rec,0,,,,,
player,201809230rav,rav,HumpMa00,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,HumpMa00,fumbles_rec_td,0,,,,,
player,201809230rav,rav,HumpMa00,fumbles_forced,0,,,,,
player,201809230rav,rav,McClAl00,def_int,0,,,,,
player,201809230rav,rav,McClAl00,def_int_yds,0,,,,,
player,201809230rav,rav,McClAl00,def_int_td,0,,,,,
player,201809230rav,rav,McClAl00,def_int_long,0,,,,,
player,201809230rav,rav,McClAl00,pass_defended,0,,,,,
player,201809230rav,rav,McClAl00,sacks,0.0,,,,,
player,201809230rav,rav,McClAl00,tackles_combined,2,,,,,
player,201809230rav,rav,McClAl00,tackles_solo,2,,,,,
player,201809230rav,rav,McClAl00,tackles_assists,0,,,,,
player,201809230rav,rav,McClAl00,tackles_loss,0,,,,,
player,201809230rav,rav,McClAl00,qb_hits,0,,,,,
player,201809230rav,rav,McClAl00,fumbles_rec,0,,,,,
player,201809230rav,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201809230rav,rav,McClAl00,fumbles_forced,0,,,,,
player,201809230rav,rav,UrbaBr00,def_int,0,,,,,
player,201809230rav,rav,UrbaBr00,def_int_yds,0,,,,,
player,201809230rav,rav,UrbaBr00,def_int_td,0,,,,,
player,201809230rav,rav,UrbaBr00,def_int_long,0,,,,,
player,201809230rav,rav,UrbaBr00,pass_defended,1,,,,,
player,201809230rav,rav,UrbaBr00,sacks,0.0,,,,,
player,201809230rav,rav,UrbaBr00,tackles_combined,2,,,,,
player,201809230rav,rav,UrbaBr00,tackles_solo,1,,,,,
player,201809230rav,rav,UrbaBr00,tackles_assists,1,,,,,
player,201809230rav,rav,UrbaBr00,tackles_loss,1,,,,,
player,201809230rav,rav,UrbaBr00,qb_hits,0,,,,,
player,201809230rav,rav,UrbaBr00,fumbles_rec,0,,,,,
player,201809230rav,rav,UrbaBr00,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,UrbaBr00,fumbles_rec_td,0,,,,,
player,201809230rav,rav,UrbaBr00,fumbles_forced,0,,,,,
player,201809230rav,rav,BowsTy00,def_int,0,,,,,
player,201809230rav,rav,BowsTy00,def_int_yds,0,,,,,
player,201809230rav,rav,BowsTy00,def_int_td,0,,,,,
player,201809230rav,rav,BowsTy00,def_int_long,0,,,,,
player,201809230rav,rav,BowsTy00,pass_defended,0,,,,,
player,201809230rav,rav,BowsTy00,sacks,0.0,,,,,
player,201809230rav,rav,BowsTy00,tackles_combined,1,,,,,
player,201809230rav,rav,BowsTy00,tackles_solo,1,,,,,
player,201809230rav,rav,BowsTy00,tackles_assists,0,,,,,
player,201809230rav,rav,BowsTy00,tackles_loss,0,,,,,
player,201809230rav,rav,BowsTy00,qb_hits,0,,,,,
player,201809230rav,rav,BowsTy00,fumbles_rec,0,,,,,
player,201809230rav,rav,BowsTy00,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,BowsTy00,fumbles_rec_td,0,,,,,
player,201809230rav,rav,BowsTy00,fumbles_forced,0,,,,,
player,201809230rav,rav,RicaPa00,def_int,0,,,,,
player,201809230rav,rav,RicaPa00,def_int_yds,0,,,,,
player,201809230rav,rav,RicaPa00,def_int_td,0,,,,,
player,201809230rav,rav,RicaPa00,def_int_long,0,,,,,
player,201809230rav,rav,RicaPa00,pass_defended,0,,,,,
player,201809230rav,rav,RicaPa00,sacks,0.0,,,,,
player,201809230rav,rav,RicaPa00,tackles_combined,1,,,,,
player,201809230rav,rav,RicaPa00,tackles_solo,0,,,,,
player,201809230rav,rav,RicaPa00,tackles_assists,1,,,,,
player,201809230rav,rav,RicaPa00,tackles_loss,0,,,,,
player,201809230rav,rav,RicaPa00,qb_hits,0,,,,,
player,201809230rav,rav,RicaPa00,fumbles_rec,0,,,,,
player,201809230rav,rav,RicaPa00,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,RicaPa00,fumbles_rec_td,0,,,,,
player,201809230rav,rav,RicaPa00,fumbles_forced,0,,,,,
player,201809230rav,rav,WillTi00,def_int,0,,,,,
player,201809230rav,rav,WillTi00,def_int_yds,0,,,,,
player,201809230rav,rav,WillTi00,def_int_td,0,,,,,
player,201809230rav,rav,WillTi00,def_int_long,0,,,,,
player,201809230rav,rav,WillTi00,pass_defended,0,,,,,
player,201809230rav,rav,WillTi00,sacks,0.0,,,,,
player,201809230rav,rav,WillTi00,tackles_combined,1,,,,,
player,201809230rav,rav,WillTi00,tackles_solo,1,,,,,
player,201809230rav,rav,WillTi00,tackles_assists,0,,,,,
player,201809230rav,rav,WillTi00,tackles_loss,0,,,,,
player,201809230rav,rav,WillTi00,qb_hits,0,,,,,
player,201809230rav,rav,WillTi00,fumbles_rec,0,,,,,
player,201809230rav,rav,WillTi00,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,WillTi00,fumbles_rec_td,0,,,,,
player,201809230rav,rav,WillTi00,fumbles_forced,0,,,,,
player,201809230rav,rav,WillBr02,def_int,0,,,,,
player,201809230rav,rav,WillBr02,def_int_yds,0,,,,,
player,201809230rav,rav,WillBr02,def_int_td,0,,,,,
player,201809230rav,rav,WillBr02,def_int_long,0,,,,,
player,201809230rav,rav,WillBr02,pass_defended,0,,,,,
player,201809230rav,rav,WillBr02,sacks,0.0,,,,,
player,201809230rav,rav,WillBr02,tackles_combined,1,,,,,
player,201809230rav,rav,WillBr02,tackles_solo,1,,,,,
player,201809230rav,rav,WillBr02,tackles_assists,0,,,,,
player,201809230rav,rav,WillBr02,tackles_loss,0,,,,,
player,201809230rav,rav,WillBr02,qb_hits,0,,,,,
player,201809230rav,rav,WillBr02,fumbles_rec,0,,,,,
player,201809230rav,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201809230rav,rav,WillBr02,fumbles_forced,0,,,,,
player,201809230rav,rav,WormCh00,def_int,0,,,,,
player,201809230rav,rav,WormCh00,def_int_yds,0,,,,,
player,201809230rav,rav,WormCh00,def_int_td,0,,,,,
player,201809230rav,rav,WormCh00,def_int_long,0,,,,,
player,201809230rav,rav,WormCh00,pass_defended,0,,,,,
player,201809230rav,rav,WormCh00,sacks,0.0,,,,,
player,201809230rav,rav,WormCh00,tackles_combined,1,,,,,
player,201809230rav,rav,WormCh00,tackles_solo,1,,,,,
player,201809230rav,rav,WormCh00,tackles_assists,0,,,,,
player,201809230rav,rav,WormCh00,tackles_loss,0,,,,,
player,201809230rav,rav,WormCh00,qb_hits,0,,,,,
player,201809230rav,rav,WormCh00,fumbles_rec,0,,,,,
player,201809230rav,rav,WormCh00,fumbles_rec_yds,0,,,,,
player,201809230rav,rav,WormCh00,fumbles_rec_td,0,,,,,
player,201809230rav,rav,WormCh00,fumbles_forced,0,,,,,
player,201809230rav,den,HamiDa01,kick_ret,0,,,,,
player,201809230rav,den,HamiDa01,kick_ret_yds,0,,,,,
player,201809230rav,den,HamiDa01,kick_ret_yds_per_ret,,,,,,
player,201809230rav,den,HamiDa01,kick_ret_td,0,,,,,
player,201809230rav,den,HamiDa01,kick_ret_long,0,,,,,
player,201809230rav,den,HamiDa01,punt_ret,3,,,,,
player,201809230rav,den,HamiDa01,punt_ret_yds,31,,,,,
player,201809230rav,den,HamiDa01,punt_ret_yds_per_ret,10.3,,,,,
player,201809230rav,den,HamiDa01,punt_ret_td,0,,,,,
player,201809230rav,den,HamiDa01,punt_ret_long,13,,,,,
player,201809230rav,den,BookDe00,kick_ret,1,,,,,
player,201809230rav,den,BookDe00,kick_ret_yds,23,,,,,
player,201809230rav,den,BookDe00,kick_ret_yds_per_ret,23.0,,,,,
player,201809230rav,den,BookDe00,kick_ret_td,0,,,,,
player,201809230rav,den,BookDe00,kick_ret_long,23,,,,,
player,201809230rav,den,BookDe00,punt_ret,0,,,,,
player,201809230rav,den,BookDe00,punt_ret_yds,0,,,,,
player,201809230rav,den,BookDe00,punt_ret_yds_per_ret,,,,,,
player,201809230rav,den,BookDe00,punt_ret_td,0,,,,,
player,201809230rav,den,BookDe00,punt_ret_long,0,,,,,
player,201809230rav,den,LindPh00,kick_ret,1,,,,,
player,201809230rav,den,LindPh00,kick_ret_yds,18,,,,,
player,201809230rav,den,LindPh00,kick_ret_yds_per_ret,18.0,,,,,
player,201809230rav,den,LindPh00,kick_ret_td,0,,,,,
player,201809230rav,den,LindPh00,kick_ret_long,18,,,,,
player,201809230rav,den,LindPh00,punt_ret,0,,,,,
player,201809230rav,den,LindPh00,punt_ret_yds,0,,,,,
player,201809230rav,den,LindPh00,punt_ret_yds_per_ret,,,,,,
player,201809230rav,den,LindPh00,punt_ret_td,0,,,,,
player,201809230rav,den,LindPh00,punt_ret_long,0,,,,,
player,201809230rav,rav,WhitTi00,kick_ret,3,,,,,
player,201809230rav,rav,WhitTi00,kick_ret_yds,78,,,,,
player,201809230rav,rav,WhitTi00,kick_ret_yds_per_ret,26.0,,,,,
player,201809230rav,rav,WhitTi00,kick_ret_td,0,,,,,
player,201809230rav,rav,WhitTi00,kick_ret_long,37,,,,,
player,201809230rav,rav,WhitTi00,punt_ret,3,,,,,
player,201809230rav,rav,WhitTi00,punt_ret_yds,12,,,,,
player,201809230rav,rav,WhitTi00,punt_ret_yds_per_ret,4.0,,,,,
player,201809230rav,rav,WhitTi00,punt_ret_td,0,,,,,
player,201809230rav,rav,WhitTi00,punt_ret_long,7,,,,,
player,201809230rav,den,McMaBr01,xpm,2,,,,,
player,201809230rav,den,McMaBr01,xpa,2,,,,,
player,201809230rav,den,McMaBr01,fgm,,,,,,
player,201809230rav,den,McMaBr01,fga,,,,,,
player,201809230rav,den,McMaBr01,punt,0,,,,,
player,201809230rav,den,McMaBr01,punt_yds,0,,,,,
player,201809230rav,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201809230rav,den,McMaBr01,punt_long,0,,,,,
player,201809230rav,den,KingMa00,xpm,,,,,,
player,201809230rav,den,KingMa00,xpa,,,,,,
player,201809230rav,den,KingMa00,fgm,,,,,,
player,201809230rav,den,KingMa00,fga,,,,,,
player,201809230rav,den,KingMa00,punt,7,,,,,
player,201809230rav,den,KingMa00,punt_yds,287,,,,,
player,201809230rav,den,KingMa00,punt_yds_per_punt,41.0,,,,,
player,201809230rav,den,KingMa00,punt_long,55,,,,,
player,201809230rav,rav,TuckJu00,xpm,3,,,,,
player,201809230rav,rav,TuckJu00,xpa,3,,,,,
player,201809230rav,rav,TuckJu00,fgm,2,,,,,
player,201809230rav,rav,TuckJu00,fga,3,,,,,
player,201809230rav,rav,TuckJu00,punt,0,,,,,
player,201809230rav,rav,TuckJu00,punt_yds,0,,,,,
player,201809230rav,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201809230rav,rav,TuckJu00,punt_long,0,,,,,
player,201809230rav,rav,KochSa20,xpm,,,,,,
player,201809230rav,rav,KochSa20,xpa,,,,,,
player,201809230rav,rav,KochSa20,fgm,,,,,,
player,201809230rav,rav,KochSa20,fga,,,,,,
player,201809230rav,rav,KochSa20,punt,4,,,,,
player,201809230rav,rav,KochSa20,punt_yds,197,,,,,
player,201809230rav,rav,KochSa20,punt_yds_per_punt,49.3,,,,,
player,201809230rav,rav,KochSa20,punt_long,57,,,,,
player,201809230rav,den,KeenCa00,pass_cmp,22,,,,,
player,201809230rav,den,KeenCa00,pass_att,34,,,,,
player,201809230rav,den,KeenCa00,pass_yds,192,,,,,
player,201809230rav,den,KeenCa00,pass_first_down,8,,,,,
player,201809230rav,den,KeenCa00,pass_air_yds,120,,,,,
player,201809230rav,den,KeenCa00,pass_air_yds_per_cmp,5.5,,,,,
player,201809230rav,den,KeenCa00,pass_air_yds_per_att,3.5,,,,,
player,201809230rav,den,KeenCa00,pass_tgt_yds_per_att,5.4,,,,,
player,201809230rav,den,KeenCa00,pass_yac,72,,,,,
player,201809230rav,den,KeenCa00,pass_yac_per_cmp,3.3,,,,,
player,201809230rav,den,KeenCa00,pass_drops,1,,,,,
player,201809230rav,den,KeenCa00,pass_drop_pct,2.9,,,,,
player,201809230rav,den,KeenCa00,pass_poor_throws,6,,,,,
player,201809230rav,den,KeenCa00,pass_poor_throw_pct,17.6,,,,,
player,201809230rav,den,KeenCa00,pass_blitzed,14,,,,,
player,201809230rav,den,KeenCa00,pass_hurried,6,,,,,
player,201809230rav,den,KeenCa00,pass_hits,2,,,,,
player,201809230rav,den,KeenCa00,rush_scrambles,0,,,,,
player,201809230rav,den,KeenCa00,rush_scrambles_yds_per_att,,,,,,
player,201809230rav,rav,FlacJo00,pass_cmp,25,,,,,
player,201809230rav,rav,FlacJo00,pass_att,40,,,,,
player,201809230rav,rav,FlacJo00,pass_yds,277,,,,,
player,201809230rav,rav,FlacJo00,pass_first_down,13,,,,,
player,201809230rav,rav,FlacJo00,pass_air_yds,180,,,,,
player,201809230rav,rav,FlacJo00,pass_air_yds_per_cmp,7.2,,,,,
player,201809230rav,rav,FlacJo00,pass_air_yds_per_att,4.5,,,,,
player,201809230rav,rav,FlacJo00,pass_tgt_yds_per_att,9.1,,,,,
player,201809230rav,rav,FlacJo00,pass_yac,97,,,,,
player,201809230rav,rav,FlacJo00,pass_yac_per_cmp,3.9,,,,,
player,201809230rav,rav,FlacJo00,pass_drops,3,,,,,
player,201809230rav,rav,FlacJo00,pass_drop_pct,7.5,,,,,
player,201809230rav,rav,FlacJo00,pass_poor_throws,6,,,,,
player,201809230rav,rav,FlacJo00,pass_poor_throw_pct,15.0,,,,,
player,201809230rav,rav,FlacJo00,pass_blitzed,15,,,,,
player,201809230rav,rav,FlacJo00,pass_hurried,3,,,,,
player,201809230rav,rav,FlacJo00,pass_hits,1,,,,,
player,201809230rav,rav,FlacJo00,rush_scrambles,0,,,,,
player,201809230rav,rav,FlacJo00,rush_scrambles_yds_per_att,,,,,,
player,201809230rav,den,FreeRo00,rush_att,13,,,,,
player,201809230rav,den,FreeRo00,rush_yds,53,,,,,
player,201809230rav,den,FreeRo00,rush_first_down,5,,,,,
player,201809230rav,den,FreeRo00,rush_yds_before_contact,18,,,,,
player,201809230rav,den,FreeRo00,rush_yds_bc_per_rush,1.4,,,,,
player,201809230rav,den,FreeRo00,rush_yac,35,,,,,
player,201809230rav,den,FreeRo00,rush_yac_per_rush,2.7,,,,,
player,201809230rav,den,FreeRo00,rush_broken_tackles,4,,,,,
player,201809230rav,den,FreeRo00,rush_broken_tackles_per_rush,3.3,,,,,
player,201809230rav,den,BookDe00,rush_att,5,,,,,
player,201809230rav,den,BookDe00,rush_yds,10,,,,,
player,201809230rav,den,BookDe00,rush_first_down,0,,,,,
player,201809230rav,den,BookDe00,rush_yds_before_contact,5,,,,,
player,201809230rav,den,BookDe00,rush_yds_bc_per_rush,1.0,,,,,
player,201809230rav,den,BookDe00,rush_yac,5,,,,,
player,201809230rav,den,BookDe00,rush_yac_per_rush,1.0,,,,,
player,201809230rav,den,BookDe00,rush_broken_tackles,0,,,,,
player,201809230rav,den,BookDe00,rush_broken_tackles_per_rush,,,,,,
player,201809230rav,den,LindPh00,rush_att,4,,,,,
player,201809230rav,den,LindPh00,rush_yds,20,,,,,
player,201809230rav,den,LindPh00,rush_first_down,1,,,,,
player,201809230rav,den,LindPh00,rush_yds_before_contact,11,,,,,
player,201809230rav,den,LindPh00,rush_yds_bc_per_rush,2.8,,,,,
player,201809230rav,den,LindPh00,rush_yac,9,,,,,
player,201809230rav,den,LindPh00,rush_yac_per_rush,2.3,,,,,
player,201809230rav,den,LindPh00,rush_broken_tackles,0,,,,,
player,201809230rav,den,LindPh00,rush_broken_tackles_per_rush,,,,,,
player,201809230rav,den,JanoAn00,rush_att,1,,,,,
player,201809230rav,den,JanoAn00,rush_yds,2,,,,,
player,201809230rav,den,JanoAn00,rush_first_down,1,,,,,
player,201809230rav,den,JanoAn00,rush_yds_before_contact,1,,,,,
player,201809230rav,den,JanoAn00,rush_yds_bc_per_rush,1.0,,,,,
player,201809230rav,den,JanoAn00,rush_yac,1,,,,,
player,201809230rav,den,JanoAn00,rush_yac_per_rush,1.0,,,,,
player,201809230rav,den,JanoAn00,rush_broken_tackles,0,,,,,
player,201809230rav,den,JanoAn00,rush_broken_tackles_per_rush,,,,,,
player,201809230rav,den,SandEm00,rush_att,1,,,,,
player,201809230rav,den,SandEm00,rush_yds,35,,,,,
player,201809230rav,den,SandEm00,rush_first_down,1,,,,,
player,201809230rav,den,SandEm00,rush_yds_before_contact,35,,,,,
player,201809230rav,den,SandEm00,rush_yds_bc_per_rush,35.0,,,,,
player,201809230rav,den,SandEm00,rush_yac,0,,,,,
player,201809230rav,den,SandEm00,rush_yac_per_rush,0.0,,,,,
player,201809230rav,den,SandEm00,rush_broken_tackles,0,,,,,
player,201809230rav,den,SandEm00,rush_broken_tackles_per_rush,,,,,,
player,201809230rav,rav,CollAl00,rush_att,18,,,,,
player,201809230rav,rav,CollAl00,rush_yds,68,,,,,
player,201809230rav,rav,CollAl00,rush_first_down,3,,,,,
player,201809230rav,rav,CollAl00,rush_yds_before_contact,40,,,,,
player,201809230rav,rav,CollAl00,rush_yds_bc_per_rush,2.2,,,,,
player,201809230rav,rav,CollAl00,rush_yac,28,,,,,
player,201809230rav,rav,CollAl00,rush_yac_per_rush,1.6,,,,,
player,201809230rav,rav,CollAl00,rush_broken_tackles,2,,,,,
player,201809230rav,rav,CollAl00,rush_broken_tackles_per_rush,9.0,,,,,
player,201809230rav,rav,AlleJa01,rush_att,6,,,,,
player,201809230rav,rav,AlleJa01,rush_yds,7,,,,,
player,201809230rav,rav,AlleJa01,rush_first_down,1,,,,,
player,201809230rav,rav,AlleJa01,rush_yds_before_contact,4,,,,,
player,201809230rav,rav,AlleJa01,rush_yds_bc_per_rush,0.7,,,,,
player,201809230rav,rav,AlleJa01,rush_yac,3,,,,,
player,201809230rav,rav,AlleJa01,rush_yac_per_rush,0.5,,,,,
player,201809230rav,rav,AlleJa01,rush_broken_tackles,0,,,,,
player,201809230rav,rav,AlleJa01,rush_broken_tackles_per_rush,,,,,,
player,201809230rav,rav,FlacJo00,rush_att,4,,,,,
player,201809230rav,rav,FlacJo00,rush_yds,2,,,,,
player,201809230rav,rav,FlacJo00,rush_first_down,1,,,,,
player,201809230rav,rav,FlacJo00,rush_yds_before_contact,0,,,,,
player,201809230rav,rav,FlacJo00,rush_yds_bc_per_rush,0.0,,,,,
player,201809230rav,rav,FlacJo00,rush_yac,2,,,,,
player,201809230rav,rav,FlacJo00,rush_yac_per_rush,0.5,,,,,
player,201809230rav,rav,FlacJo00,rush_broken_tackles,0,,,,,
player,201809230rav,rav,FlacJo00,rush_broken_tackles_per_rush,,,,,,
player,201809230rav,den,ThomDe03,targets,5,,,,,
player,201809230rav,den,ThomDe03,rec,5,,,,,
player,201809230rav,den,ThomDe03,rec_yds,63,,,,,
player,201809230rav,den,ThomDe03,rec_first_down,2,,,,,
player,201809230rav,den,ThomDe03,rec_air_yds,54,,,,,
player,201809230rav,den,ThomDe03,rec_air_yds_per_rec,10.8,,,,,
player,201809230rav,den,ThomDe03,rec_yac,9,,,,,
player,201809230rav,den,ThomDe03,rec_yac_per_rec,1.8,,,,,
player,201809230rav,den,ThomDe03,rec_broken_tackles,0,,,,,
player,201809230rav,den,ThomDe03,rec_broken_tackles_per_rec,,,,,,
player,201809230rav,den,ThomDe03,rec_drops,0,,,,,
player,201809230rav,den,ThomDe03,rec_drop_pct,0.0,,,,,
player,201809230rav,den,BookDe00,targets,7,,,,,
player,201809230rav,den,BookDe00,rec,5,,,,,
player,201809230rav,den,BookDe00,rec_yds,34,,,,,
player,201809230rav,den,BookDe00,rec_first_down,2,,,,,
player,201809230rav,den,BookDe00,rec_air_yds,8,,,,,
player,201809230rav,den,BookDe00,rec_air_yds_per_rec,1.6,,,,,
player,201809230rav,den,BookDe00,rec_yac,26,,,,,
player,201809230rav,den,BookDe00,rec_yac_per_rec,5.2,,,,,
player,201809230rav,den,BookDe00,rec_broken_tackles,1,,,,,
player,201809230rav,den,BookDe00,rec_broken_tackles_per_rec,5.0,,,,,
player,201809230rav,den,BookDe00,rec_drops,0,,,,,
player,201809230rav,den,BookDe00,rec_drop_pct,0.0,,,,,
player,201809230rav,den,SandEm00,targets,8,,,,,
player,201809230rav,den,SandEm00,rec,5,,,,,
player,201809230rav,den,SandEm00,rec_yds,38,,,,,
player,201809230rav,den,SandEm00,rec_first_down,1,,,,,
player,201809230rav,den,SandEm00,rec_air_yds,20,,,,,
player,201809230rav,den,SandEm00,rec_air_yds_per_rec,4.0,,,,,
player,201809230rav,den,SandEm00,rec_yac,18,,,,,
player,201809230rav,den,SandEm00,rec_yac_per_rec,3.6,,,,,
player,201809230rav,den,SandEm00,rec_broken_tackles,1,,,,,
player,201809230rav,den,SandEm00,rec_broken_tackles_per_rec,5.0,,,,,
player,201809230rav,den,SandEm00,rec_drops,0,,,,,
player,201809230rav,den,SandEm00,rec_drop_pct,0.0,,,,,
player,201809230rav,den,ButtJa00,targets,4,,,,,
player,201809230rav,den,ButtJa00,rec,2,,,,,
player,201809230rav,den,ButtJa00,rec_yds,8,,,,,
player,201809230rav,den,ButtJa00,rec_first_down,,,,,,
player,201809230rav,den,ButtJa00,rec_air_yds,5,,,,,
player,201809230rav,den,ButtJa00,rec_air_yds_per_rec,2.5,,,,,
player,201809230rav,den,ButtJa00,rec_yac,3,,,,,
player,201809230rav,den,ButtJa00,rec_yac_per_rec,1.5,,,,,
player,201809230rav,den,ButtJa00,rec_broken_tackles,0,,,,,
player,201809230rav,den,ButtJa00,rec_broken_tackles_per_rec,,,,,,
player,201809230rav,den,ButtJa00,rec_drops,0,,,,,
player,201809230rav,den,ButtJa00,rec_drop_pct,0.0,,,,,
player,201809230rav,den,SuttCo00,targets,3,,,,,
player,201809230rav,den,SuttCo00,rec,2,,,,,
player,201809230rav,den,SuttCo00,rec_yds,37,,,,,
player,201809230rav,den,SuttCo00,rec_first_down,2,,,,,
player,201809230rav,den,SuttCo00,rec_air_yds,28,,,,,
player,201809230rav,den,SuttCo00,rec_air_yds_per_rec,14.0,,,,,
player,201809230rav,den,SuttCo00,rec_yac,9,,,,,
player,201809230rav,den,SuttCo00,rec_yac_per_rec,4.5,,,,,
player,201809230rav,den,SuttCo00,rec_broken_tackles,1,,,,,
player,201809230rav,den,SuttCo00,rec_broken_tackles_per_rec,2.0,,,,,
player,201809230rav,den,SuttCo00,rec_drops,1,,,,,
player,201809230rav,den,SuttCo00,rec_drop_pct,33.3,,,,,
player,201809230rav,den,HeueJe00,targets,4,,,,,
player,201809230rav,den,HeueJe00,rec,2,,,,,
player,201809230rav,den,HeueJe00,rec_yds,7,,,,,
player,201809230rav,den,HeueJe00,rec_first_down,,,,,,
player,201809230rav,den,HeueJe00,rec_air_yds,2,,,,,
player,201809230rav,den,HeueJe00,rec_air_yds_per_rec,1.0,,,,,
player,201809230rav,den,HeueJe00,rec_yac,5,,,,,
player,201809230rav,den,HeueJe00,rec_yac_per_rec,2.5,,,,,
player,201809230rav,den,HeueJe00,rec_broken_tackles,0,,,,,
player,201809230rav,den,HeueJe00,rec_broken_tackles_per_rec,,,,,,
player,201809230rav,den,HeueJe00,rec_drops,0,,,,,
player,201809230rav,den,HeueJe00,rec_drop_pct,0.0,,,,,
player,201809230rav,den,FreeRo00,targets,1,,,,,
player,201809230rav,den,FreeRo00,rec,1,,,,,
player,201809230rav,den,FreeRo00,rec_yds,5,,,,,
player,201809230rav,den,FreeRo00,rec_first_down,1,,,,,
player,201809230rav,den,FreeRo00,rec_air_yds,3,,,,,
player,201809230rav,den,FreeRo00,rec_air_yds_per_rec,3.0,,,,,
player,201809230rav,den,FreeRo00,rec_yac,2,,,,,
player,201809230rav,den,FreeRo00,rec_yac_per_rec,2.0,,,,,
player,201809230rav,den,FreeRo00,rec_broken_tackles,0,,,,,
player,201809230rav,den,FreeRo00,rec_broken_tackles_per_rec,,,,,,
player,201809230rav,den,FreeRo00,rec_drops,0,,,,,
player,201809230rav,den,FreeRo00,rec_drop_pct,0.0,,,,,
player,201809230rav,den,LindPh00,targets,2,,,,,
player,201809230rav,den,LindPh00,rec,0,,,,,
player,201809230rav,den,LindPh00,rec_yds,0,,,,,
player,201809230rav,den,LindPh00,rec_first_down,0,,,,,
player,201809230rav,den,LindPh00,rec_air_yds,0,,,,,
player,201809230rav,den,LindPh00,rec_air_yds_per_rec,,,,,,
player,201809230rav,den,LindPh00,rec_yac,0,,,,,
player,201809230rav,den,LindPh00,rec_yac_per_rec,,,,,,
player,201809230rav,den,LindPh00,rec_broken_tackles,0,,,,,
player,201809230rav,den,LindPh00,rec_broken_tackles_per_rec,,,,,,
player,201809230rav,den,LindPh00,rec_drops,0,,,,,
player,201809230rav,den,LindPh00,rec_drop_pct,0.0,,,,,
player,201809230rav,rav,CrabMi00,targets,10,,,,,
player,201809230rav,rav,CrabMi00,rec,7,,,,,
player,201809230rav,rav,CrabMi00,rec_yds,61,,,,,
player,201809230rav,rav,CrabMi00,rec_first_down,3,,,,,
player,201809230rav,rav,CrabMi00,rec_air_yds,58,,,,,
player,201809230rav,rav,CrabMi00,rec_air_yds_per_rec,8.3,,,,,
player,201809230rav,rav,CrabMi00,rec_yac,3,,,,,
player,201809230rav,rav,CrabMi00,rec_yac_per_rec,0.4,,,,,
player,201809230rav,rav,CrabMi00,rec_broken_tackles,0,,,,,
player,201809230rav,rav,CrabMi00,rec_broken_tackles_per_rec,,,,,,
player,201809230rav,rav,CrabMi00,rec_drops,1,,,,,
player,201809230rav,rav,CrabMi00,rec_drop_pct,10.0,,,,,
player,201809230rav,rav,BrowJo02,targets,9,,,,,
player,201809230rav,rav,BrowJo02,rec,5,,,,,
player,201809230rav,rav,BrowJo02,rec_yds,86,,,,,
player,201809230rav,rav,BrowJo02,rec_first_down,3,,,,,
player,201809230rav,rav,BrowJo02,rec_air_yds,69,,,,,
player,201809230rav,rav,BrowJo02,rec_air_yds_per_rec,13.8,,,,,
player,201809230rav,rav,BrowJo02,rec_yac,17,,,,,
player,201809230rav,rav,BrowJo02,rec_yac_per_rec,3.4,,,,,
player,201809230rav,rav,BrowJo02,rec_broken_tackles,0,,,,,
player,201809230rav,rav,BrowJo02,rec_broken_tackles_per_rec,,,,,,
player,201809230rav,rav,BrowJo02,rec_drops,1,,,,,
player,201809230rav,rav,BrowJo02,rec_drop_pct,11.1,,,,,
player,201809230rav,rav,SneaWi00,targets,5,,,,,
