game,2018,7,20181021,201810210chi,nwe,"New England Patriots",38,chi,"Chicago Bears",31
player,201810210chi,chi,GabrTa00,rush_yds,0,,,,,
player,201810210chi,chi,GabrTa00,rush_first_down,0,,,,,
player,201810210chi,chi,GabrTa00,rush_yds_before_contact,0,,,,,
player,201810210chi,chi,GabrTa00,rush_yds_bc_per_rush,0.0,,,,,
player,201810210chi,chi,GabrTa00,rush_yac,0,,,,,
player,201810210chi,chi,GabrTa00,rush_yac_per_rush,0.0,,,,,
player,201810210chi,chi,GabrTa00,rush_broken_tackles,0,,,,,
player,201810210chi,chi,GabrTa00,rush_broken_tackles_per_rush,,,,,,
player,201810210chi,nwe,WhitJa02,targets,10,,,,,
player,201810210chi,nwe,WhitJa02,rec,8,,,,,
player,201810210chi,nwe,WhitJa02,rec_yds,57,,,,,
player,201810210chi,nwe,WhitJa02,rec_first_down,6,,,,,
player,201810210chi,nwe,WhitJa02,rec_air_yds,20,,,,,
player,201810210chi,nwe,WhitJa02,rec_air_yds_per_rec,2.5,,,,,
player,201810210chi,nwe,WhitJa02,rec_yac,37,,,,,
player,201810210chi,nwe,WhitJa02,rec_yac_per_rec,4.6,,,,,
player,201810210chi,nwe,WhitJa02,rec_broken_tackles,0,,,,,
player,201810210chi,nwe,WhitJa02,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,nwe,WhitJa02,rec_drops,1,,,,,
player,201810210chi,nwe,WhitJa02,rec_drop_pct,10.0,,,,,
player,201810210chi,nwe,HogaCh00,targets,7,,,,,
player,201810210chi,nwe,HogaCh00,rec,6,,,,,
player,201810210chi,nwe,HogaCh00,rec_yds,63,,,,,
player,201810210chi,nwe,HogaCh00,rec_first_down,3,,,,,
player,201810210chi,nwe,HogaCh00,rec_air_yds,40,,,,,
player,201810210chi,nwe,HogaCh00,rec_air_yds_per_rec,6.7,,,,,
player,201810210chi,nwe,HogaCh00,rec_yac,23,,,,,
player,201810210chi,nwe,HogaCh00,rec_yac_per_rec,3.8,,,,,
player,201810210chi,nwe,HogaCh00,rec_broken_tackles,0,,,,,
player,201810210chi,nwe,HogaCh00,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,nwe,HogaCh00,rec_drops,0,,,,,
player,201810210chi,nwe,HogaCh00,rec_drop_pct,0.0,,,,,
player,201810210chi,nwe,EdelJu00,targets,8,,,,,
player,201810210chi,nwe,EdelJu00,rec,5,,,,,
player,201810210chi,nwe,EdelJu00,rec_yds,36,,,,,
player,201810210chi,nwe,EdelJu00,rec_first_down,2,,,,,
player,201810210chi,nwe,EdelJu00,rec_air_yds,20,,,,,
player,201810210chi,nwe,EdelJu00,rec_air_yds_per_rec,4.0,,,,,
player,201810210chi,nwe,EdelJu00,rec_yac,16,,,,,
player,201810210chi,nwe,EdelJu00,rec_yac_per_rec,3.2,,,,,
player,201810210chi,nwe,EdelJu00,rec_broken_tackles,0,,,,,
player,201810210chi,nwe,EdelJu00,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,nwe,EdelJu00,rec_drops,0,,,,,
player,201810210chi,nwe,EdelJu00,rec_drop_pct,0.0,,,,,
player,201810210chi,nwe,GordJo02,targets,7,,,,,
player,201810210chi,nwe,GordJo02,rec,4,,,,,
player,201810210chi,nwe,GordJo02,rec_yds,100,,,,,
player,201810210chi,nwe,GordJo02,rec_first_down,3,,,,,
player,201810210chi,nwe,GordJo02,rec_air_yds,57,,,,,
player,201810210chi,nwe,GordJo02,rec_air_yds_per_rec,14.3,,,,,
player,201810210chi,nwe,GordJo02,rec_yac,43,,,,,
player,201810210chi,nwe,GordJo02,rec_yac_per_rec,10.8,,,,,
player,201810210chi,nwe,GordJo02,rec_broken_tackles,1,,,,,
player,201810210chi,nwe,GordJo02,rec_broken_tackles_per_rec,4.0,,,,,
player,201810210chi,nwe,GordJo02,rec_drops,1,,,,,
player,201810210chi,nwe,GordJo02,rec_drop_pct,14.3,,,,,
player,201810210chi,nwe,DorsPh00,targets,1,,,,,
player,201810210chi,nwe,DorsPh00,rec,1,,,,,
player,201810210chi,nwe,DorsPh00,rec_yds,8,,,,,
player,201810210chi,nwe,DorsPh00,rec_first_down,,,,,,
player,201810210chi,nwe,DorsPh00,rec_air_yds,8,,,,,
player,201810210chi,nwe,DorsPh00,rec_air_yds_per_rec,8.0,,,,,
player,201810210chi,nwe,DorsPh00,rec_yac,0,,,,,
player,201810210chi,nwe,DorsPh00,rec_yac_per_rec,0.0,,,,,
player,201810210chi,nwe,DorsPh00,rec_broken_tackles,0,,,,,
player,201810210chi,nwe,DorsPh00,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,nwe,DorsPh00,rec_drops,0,,,,,
player,201810210chi,nwe,DorsPh00,rec_drop_pct,0.0,,,,,
player,201810210chi,nwe,MichSo00,targets,1,,,,,
player,201810210chi,nwe,MichSo00,rec,1,,,,,
player,201810210chi,nwe,MichSo00,rec_yds,13,,,,,
player,201810210chi,nwe,MichSo00,rec_first_down,1,,,,,
player,201810210chi,nwe,MichSo00,rec_air_yds,0,,,,,
player,201810210chi,nwe,MichSo00,rec_air_yds_per_rec,0.0,,,,,
player,201810210chi,nwe,MichSo00,rec_yac,13,,,,,
player,201810210chi,nwe,MichSo00,rec_yac_per_rec,13.0,,,,,
player,201810210chi,nwe,MichSo00,rec_broken_tackles,0,,,,,
player,201810210chi,nwe,MichSo00,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,nwe,MichSo00,rec_drops,0,,,,,
player,201810210chi,nwe,MichSo00,rec_drop_pct,0.0,,,,,
player,201810210chi,nwe,DeveJa00,targets,1,,,,,
player,201810210chi,nwe,DeveJa00,rec,0,,,,,
player,201810210chi,nwe,DeveJa00,rec_yds,0,,,,,
player,201810210chi,nwe,DeveJa00,rec_first_down,,,,,,
player,201810210chi,nwe,DeveJa00,rec_air_yds,0,,,,,
player,201810210chi,nwe,DeveJa00,rec_air_yds_per_rec,,,,,,
player,201810210chi,nwe,DeveJa00,rec_yac,0,,,,,
player,201810210chi,nwe,DeveJa00,rec_yac_per_rec,,,,,,
player,201810210chi,nwe,DeveJa00,rec_broken_tackles,0,,,,,
player,201810210chi,nwe,DeveJa00,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,nwe,DeveJa00,rec_drops,0,,,,,
player,201810210chi,nwe,DeveJa00,rec_drop_pct,0.0,,,,,
player,201810210chi,chi,BurtTr01,targets,11,,,,,
player,201810210chi,chi,BurtTr01,rec,9,,,,,
player,201810210chi,chi,BurtTr01,rec_yds,126,,,,,
player,201810210chi,chi,BurtTr01,rec_first_down,7,,,,,
player,201810210chi,chi,BurtTr01,rec_air_yds,92,,,,,
player,201810210chi,chi,BurtTr01,rec_air_yds_per_rec,10.2,,,,,
player,201810210chi,chi,BurtTr01,rec_yac,34,,,,,
player,201810210chi,chi,BurtTr01,rec_yac_per_rec,3.8,,,,,
player,201810210chi,chi,BurtTr01,rec_broken_tackles,0,,,,,
player,201810210chi,chi,BurtTr01,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,chi,BurtTr01,rec_drops,0,,,,,
player,201810210chi,chi,BurtTr01,rec_drop_pct,0.0,,,,,
player,201810210chi,chi,CoheTa00,targets,13,,,,,
player,201810210chi,chi,CoheTa00,rec,8,,,,,
player,201810210chi,chi,CoheTa00,rec_yds,69,,,,,
player,201810210chi,chi,CoheTa00,rec_first_down,4,,,,,
player,201810210chi,chi,CoheTa00,rec_air_yds,22,,,,,
player,201810210chi,chi,CoheTa00,rec_air_yds_per_rec,2.8,,,,,
player,201810210chi,chi,CoheTa00,rec_yac,47,,,,,
player,201810210chi,chi,CoheTa00,rec_yac_per_rec,5.9,,,,,
player,201810210chi,chi,CoheTa00,rec_broken_tackles,0,,,,,
player,201810210chi,chi,CoheTa00,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,chi,CoheTa00,rec_drops,0,,,,,
player,201810210chi,chi,CoheTa00,rec_drop_pct,0.0,,,,,
player,201810210chi,chi,GabrTa00,targets,4,,,,,
player,201810210chi,chi,GabrTa00,rec,3,,,,,
player,201810210chi,chi,GabrTa00,rec_yds,26,,,,,
player,201810210chi,chi,GabrTa00,rec_first_down,2,,,,,
player,201810210chi,chi,GabrTa00,rec_air_yds,7,,,,,
player,201810210chi,chi,GabrTa00,rec_air_yds_per_rec,2.3,,,,,
player,201810210chi,chi,GabrTa00,rec_yac,19,,,,,
player,201810210chi,chi,GabrTa00,rec_yac_per_rec,6.3,,,,,
player,201810210chi,chi,GabrTa00,rec_broken_tackles,0,,,,,
player,201810210chi,chi,GabrTa00,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,chi,GabrTa00,rec_drops,0,,,,,
player,201810210chi,chi,GabrTa00,rec_drop_pct,0.0,,,,,
player,201810210chi,chi,MillAn02,targets,7,,,,,
player,201810210chi,chi,MillAn02,rec,2,,,,,
player,201810210chi,chi,MillAn02,rec_yds,35,,,,,
player,201810210chi,chi,MillAn02,rec_first_down,2,,,,,
player,201810210chi,chi,MillAn02,rec_air_yds,25,,,,,
player,201810210chi,chi,MillAn02,rec_air_yds_per_rec,12.5,,,,,
player,201810210chi,chi,MillAn02,rec_yac,10,,,,,
player,201810210chi,chi,MillAn02,rec_yac_per_rec,5.0,,,,,
player,201810210chi,chi,MillAn02,rec_broken_tackles,0,,,,,
player,201810210chi,chi,MillAn02,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,chi,MillAn02,rec_drops,0,,,,,
player,201810210chi,chi,MillAn02,rec_drop_pct,0.0,,,,,
player,201810210chi,chi,WhitKe00,targets,2,,,,,
player,201810210chi,chi,WhitKe00,rec,2,,,,,
player,201810210chi,chi,WhitKe00,rec_yds,64,,,,,
player,201810210chi,chi,WhitKe00,rec_first_down,2,,,,,
player,201810210chi,chi,WhitKe00,rec_air_yds,60,,,,,
player,201810210chi,chi,WhitKe00,rec_air_yds_per_rec,30.0,,,,,
player,201810210chi,chi,WhitKe00,rec_yac,4,,,,,
player,201810210chi,chi,WhitKe00,rec_yac_per_rec,2.0,,,,,
player,201810210chi,chi,WhitKe00,rec_broken_tackles,0,,,,,
player,201810210chi,chi,WhitKe00,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,chi,WhitKe00,rec_drops,0,,,,,
player,201810210chi,chi,WhitKe00,rec_drop_pct,0.0,,,,,
player,201810210chi,chi,HowaJo00,targets,1,,,,,
player,201810210chi,chi,HowaJo00,rec,1,,,,,
player,201810210chi,chi,HowaJo00,rec_yds,9,,,,,
player,201810210chi,chi,HowaJo00,rec_first_down,1,,,,,
player,201810210chi,chi,HowaJo00,rec_air_yds,5,,,,,
player,201810210chi,chi,HowaJo00,rec_air_yds_per_rec,5.0,,,,,
player,201810210chi,chi,HowaJo00,rec_yac,4,,,,,
player,201810210chi,chi,HowaJo00,rec_yac_per_rec,4.0,,,,,
player,201810210chi,chi,HowaJo00,rec_broken_tackles,0,,,,,
player,201810210chi,chi,HowaJo00,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,chi,HowaJo00,rec_drops,0,,,,,
player,201810210chi,chi,HowaJo00,rec_drop_pct,0.0,,,,,
player,201810210chi,chi,RobiAl02,targets,5,,,,,
player,201810210chi,chi,RobiAl02,rec,1,,,,,
player,201810210chi,chi,RobiAl02,rec_yds,4,,,,,
player,201810210chi,chi,RobiAl02,rec_first_down,,,,,,
player,201810210chi,chi,RobiAl02,rec_air_yds,4,,,,,
player,201810210chi,chi,RobiAl02,rec_air_yds_per_rec,4.0,,,,,
player,201810210chi,chi,RobiAl02,rec_yac,0,,,,,
player,201810210chi,chi,RobiAl02,rec_yac_per_rec,0.0,,,,,
player,201810210chi,chi,RobiAl02,rec_broken_tackles,0,,,,,
player,201810210chi,chi,RobiAl02,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,chi,RobiAl02,rec_drops,1,,,,,
player,201810210chi,chi,RobiAl02,rec_drop_pct,20.0,,,,,
player,201810210chi,chi,SimsDi00,targets,1,,,,,
player,201810210chi,chi,SimsDi00,rec,0,,,,,
player,201810210chi,chi,SimsDi00,rec_yds,0,,,,,
player,201810210chi,chi,SimsDi00,rec_first_down,,,,,,
player,201810210chi,chi,SimsDi00,rec_air_yds,0,,,,,
player,201810210chi,chi,SimsDi00,rec_air_yds_per_rec,,,,,,
player,201810210chi,chi,SimsDi00,rec_yac,0,,,,,
player,201810210chi,chi,SimsDi00,rec_yac_per_rec,,,,,,
player,201810210chi,chi,SimsDi00,rec_broken_tackles,0,,,,,
player,201810210chi,chi,SimsDi00,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,chi,SimsDi00,rec_drops,1,,,,,
player,201810210chi,chi,SimsDi00,rec_drop_pct,100.0,,,,,
player,201810210chi,chi,SoweBr00,targets,1,,,,,
player,201810210chi,chi,SoweBr00,rec,0,,,,,
player,201810210chi,chi,SoweBr00,rec_yds,0,,,,,
player,201810210chi,chi,SoweBr00,rec_first_down,,,,,,
player,201810210chi,chi,SoweBr00,rec_air_yds,0,,,,,
player,201810210chi,chi,SoweBr00,rec_air_yds_per_rec,,,,,,
player,201810210chi,chi,SoweBr00,rec_yac,0,,,,,
player,201810210chi,chi,SoweBr00,rec_yac_per_rec,,,,,,
player,201810210chi,chi,SoweBr00,rec_broken_tackles,0,,,,,
player,201810210chi,chi,SoweBr00,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,chi,SoweBr00,rec_drops,0,,,,,
player,201810210chi,chi,SoweBr00,rec_drop_pct,0.0,,,,,
player,201810210chi,chi,BellJo02,targets,3,,,,,
player,201810210chi,chi,BellJo02,rec,0,,,,,
player,201810210chi,chi,BellJo02,rec_yds,0,,,,,
player,201810210chi,chi,BellJo02,rec_first_down,,,,,,
player,201810210chi,chi,BellJo02,rec_air_yds,0,,,,,
player,201810210chi,chi,BellJo02,rec_air_yds_per_rec,,,,,,
player,201810210chi,chi,BellJo02,rec_yac,0,,,,,
player,201810210chi,chi,BellJo02,rec_yac_per_rec,,,,,,
player,201810210chi,chi,BellJo02,rec_broken_tackles,0,,,,,
player,201810210chi,chi,BellJo02,rec_broken_tackles_per_rec,,,,,,
player,201810210chi,chi,BellJo02,rec_drops,0,,,,,
player,201810210chi,chi,BellJo02,rec_drop_pct,0.0,,,,,
player,201810210chi,chi,LenoCh00,pos,T,,,,,
player,201810210chi,chi,LenoCh00,offense,82,,,,,
player,201810210chi,chi,LenoCh00,off_pct,100%,,,,,
player,201810210chi,chi,LenoCh00,defense,0,,,,,
player,201810210chi,chi,LenoCh00,def_pct,0%,,,,,
player,201810210chi,chi,LenoCh00,special_teams,5,,,,,
player,201810210chi,chi,LenoCh00,st_pct,15%,,,,,
player,201810210chi,chi,LongKy00,pos,G,,,,,
player,201810210chi,chi,LongKy00,offense,82,,,,,
player,201810210chi,chi,LongKy00,off_pct,100%,,,,,
player,201810210chi,chi,LongKy00,defense,0,,,,,
player,201810210chi,chi,LongKy00,def_pct,0%,,,,,
player,201810210chi,chi,LongKy00,special_teams,5,,,,,
player,201810210chi,chi,LongKy00,st_pct,15%,,,,,
player,201810210chi,chi,MassBo00,pos,T,,,,,
player,201810210chi,chi,MassBo00,offense,82,,,,,
player,201810210chi,chi,MassBo00,off_pct,100%,,,,,
player,201810210chi,chi,MassBo00,defense,0,,,,,
player,201810210chi,chi,MassBo00,def_pct,0%,,,,,
player,201810210chi,chi,MassBo00,special_teams,5,,,,,
player,201810210chi,chi,MassBo00,st_pct,15%,,,,,
player,201810210chi,chi,WhitCo03,pos,C,,,,,
player,201810210chi,chi,WhitCo03,offense,82,,,,,
player,201810210chi,chi,WhitCo03,off_pct,100%,,,,,
player,201810210chi,chi,WhitCo03,defense,0,,,,,
player,201810210chi,chi,WhitCo03,def_pct,0%,,,,,
player,201810210chi,chi,WhitCo03,special_teams,5,,,,,
player,201810210chi,chi,WhitCo03,st_pct,15%,,,,,
player,201810210chi,chi,TrubMi00,pos,QB,,,,,
player,201810210chi,chi,TrubMi00,offense,82,,,,,
player,201810210chi,chi,TrubMi00,off_pct,100%,,,,,
player,201810210chi,chi,TrubMi00,defense,0,,,,,
player,201810210chi,chi,TrubMi00,def_pct,0%,,,,,
player,201810210chi,chi,TrubMi00,special_teams,0,,,,,
player,201810210chi,chi,TrubMi00,st_pct,0%,,,,,
player,201810210chi,chi,BurtTr01,pos,TE,,,,,
player,201810210chi,chi,BurtTr01,offense,70,,,,,
player,201810210chi,chi,BurtTr01,off_pct,85%,,,,,
player,201810210chi,chi,BurtTr01,defense,0,,,,,
player,201810210chi,chi,BurtTr01,def_pct,0%,,,,,
player,201810210chi,chi,BurtTr01,special_teams,0,,,,,
player,201810210chi,chi,BurtTr01,st_pct,0%,,,,,
player,201810210chi,chi,GabrTa00,pos,WR,,,,,
player,201810210chi,chi,GabrTa00,offense,64,,,,,
player,201810210chi,chi,GabrTa00,off_pct,78%,,,,,
player,201810210chi,chi,GabrTa00,defense,0,,,,,
player,201810210chi,chi,GabrTa00,def_pct,0%,,,,,
player,201810210chi,chi,GabrTa00,special_teams,0,,,,,
player,201810210chi,chi,GabrTa00,st_pct,0%,,,,,
player,201810210chi,chi,RobiAl02,pos,WR,,,,,
player,201810210chi,chi,RobiAl02,offense,61,,,,,
player,201810210chi,chi,RobiAl02,off_pct,74%,,,,,
player,201810210chi,chi,RobiAl02,defense,0,,,,,
player,201810210chi,chi,RobiAl02,def_pct,0%,,,,,
player,201810210chi,chi,RobiAl02,special_teams,0,,,,,
player,201810210chi,chi,RobiAl02,st_pct,0%,,,,,
player,201810210chi,chi,MillAn02,pos,WR,,,,,
player,201810210chi,chi,MillAn02,offense,52,,,,,
player,201810210chi,chi,MillAn02,off_pct,63%,,,,,
player,201810210chi,chi,MillAn02,defense,0,,,,,
player,201810210chi,chi,MillAn02,def_pct,0%,,,,,
player,201810210chi,chi,MillAn02,special_teams,0,,,,,
player,201810210chi,chi,MillAn02,st_pct,0%,,,,,
player,201810210chi,chi,HowaJo00,pos,RB,,,,,
player,201810210chi,chi,HowaJo00,offense,46,,,,,
player,201810210chi,chi,HowaJo00,off_pct,56%,,,,,
player,201810210chi,chi,HowaJo00,defense,0,,,,,
player,201810210chi,chi,HowaJo00,def_pct,0%,,,,,
player,201810210chi,chi,HowaJo00,special_teams,0,,,,,
player,201810210chi,chi,HowaJo00,st_pct,0%,,,,,
player,201810210chi,chi,DaniJa01,pos,C,,,,,
player,201810210chi,chi,DaniJa01,offense,44,,,,,
player,201810210chi,chi,DaniJa01,off_pct,54%,,,,,
player,201810210chi,chi,DaniJa01,defense,0,,,,,
player,201810210chi,chi,DaniJa01,def_pct,0%,,,,,
player,201810210chi,chi,DaniJa01,special_teams,5,,,,,
player,201810210chi,chi,DaniJa01,st_pct,15%,,,,,
player,201810210chi,chi,CoheTa00,pos,RB,,,,,
player,201810210chi,chi,CoheTa00,offense,42,,,,,
player,201810210chi,chi,CoheTa00,off_pct,51%,,,,,
player,201810210chi,chi,CoheTa00,defense,0,,,,,
player,201810210chi,chi,CoheTa00,def_pct,0%,,,,,
player,201810210chi,chi,CoheTa00,special_teams,4,,,,,
player,201810210chi,chi,CoheTa00,st_pct,12%,,,,,
player,201810210chi,chi,KushEr00,pos,G,,,,,
player,201810210chi,chi,KushEr00,offense,38,,,,,
player,201810210chi,chi,KushEr00,off_pct,46%,,,,,
player,201810210chi,chi,KushEr00,defense,0,,,,,
player,201810210chi,chi,KushEr00,def_pct,0%,,,,,
player,201810210chi,chi,KushEr00,special_teams,5,,,,,
player,201810210chi,chi,KushEr00,st_pct,15%,,,,,
player,201810210chi,chi,WhitKe00,pos,WR,,,,,
player,201810210chi,chi,WhitKe00,offense,20,,,,,
player,201810210chi,chi,WhitKe00,off_pct,24%,,,,,
player,201810210chi,chi,WhitKe00,defense,0,,,,,
player,201810210chi,chi,WhitKe00,def_pct,0%,,,,,
player,201810210chi,chi,WhitKe00,special_teams,0,,,,,
player,201810210chi,chi,WhitKe00,st_pct,0%,,,,,
player,201810210chi,chi,BellJo02,pos,WR,,,,,
player,201810210chi,chi,BellJo02,offense,18,,,,,
player,201810210chi,chi,BellJo02,off_pct,22%,,,,,
player,201810210chi,chi,BellJo02,defense,0,,,,,
player,201810210chi,chi,BellJo02,def_pct,0%,,,,,
player,201810210chi,chi,BellJo02,special_teams,22,,,,,
player,201810210chi,chi,BellJo02,st_pct,67%,,,,,
player,201810210chi,chi,SimsDi00,pos,TE,,,,,
player,201810210chi,chi,SimsDi00,offense,16,,,,,
player,201810210chi,chi,SimsDi00,off_pct,20%,,,,,
player,201810210chi,chi,SimsDi00,defense,0,,,,,
player,201810210chi,chi,SimsDi00,def_pct,0%,,,,,
player,201810210chi,chi,SimsDi00,special_teams,12,,,,,
player,201810210chi,chi,SimsDi00,st_pct,36%,,,,,
player,201810210chi,chi,BrauBe00,pos,TE,,,,,
player,201810210chi,chi,BrauBe00,offense,13,,,,,
player,201810210chi,chi,BrauBe00,off_pct,16%,,,,,
player,201810210chi,chi,BrauBe00,defense,0,,,,,
player,201810210chi,chi,BrauBe00,def_pct,0%,,,,,
player,201810210chi,chi,BrauBe00,special_teams,22,,,,,
player,201810210chi,chi,BrauBe00,st_pct,67%,,,,,
player,201810210chi,chi,SoweBr00,pos,T,,,,,
player,201810210chi,chi,SoweBr00,offense,7,,,,,
player,201810210chi,chi,SoweBr00,off_pct,9%,,,,,
player,201810210chi,chi,SoweBr00,defense,0,,,,,
player,201810210chi,chi,SoweBr00,def_pct,0%,,,,,
player,201810210chi,chi,SoweBr00,special_teams,5,,,,,
player,201810210chi,chi,SoweBr00,st_pct,15%,,,,,
player,201810210chi,chi,DaniCh00,pos,QB,,,,,
player,201810210chi,chi,DaniCh00,offense,1,,,,,
player,201810210chi,chi,DaniCh00,off_pct,1%,,,,,
player,201810210chi,chi,DaniCh00,defense,0,,,,,
player,201810210chi,chi,DaniCh00,def_pct,0%,,,,,
player,201810210chi,chi,DaniCh00,special_teams,0,,,,,
player,201810210chi,chi,DaniCh00,st_pct,0%,,,,,
player,201810210chi,chi,AmosAd00,pos,FS,,,,,
player,201810210chi,chi,AmosAd00,offense,0,,,,,
player,201810210chi,chi,AmosAd00,off_pct,0%,,,,,
player,201810210chi,chi,AmosAd00,defense,64,,,,,
player,201810210chi,chi,AmosAd00,def_pct,100%,,,,,
player,201810210chi,chi,AmosAd00,special_teams,3,,,,,
player,201810210chi,chi,AmosAd00,st_pct,9%,,,,,
player,201810210chi,chi,FullKy00,pos,CB,,,,,
player,201810210chi,chi,FullKy00,offense,0,,,,,
player,201810210chi,chi,FullKy00,off_pct,0%,,,,,
player,201810210chi,chi,FullKy00,defense,63,,,,,
player,201810210chi,chi,FullKy00,def_pct,98%,,,,,
player,201810210chi,chi,FullKy00,special_teams,10,,,,,
player,201810210chi,chi,FullKy00,st_pct,30%,,,,,
player,201810210chi,chi,AmukPr00,pos,CB,,,,,
player,201810210chi,chi,AmukPr00,offense,0,,,,,
player,201810210chi,chi,AmukPr00,off_pct,0%,,,,,
player,201810210chi,chi,AmukPr00,defense,63,,,,,
player,201810210chi,chi,AmukPr00,def_pct,98%,,,,,
player,201810210chi,chi,AmukPr00,special_teams,0,,,,,
player,201810210chi,chi,AmukPr00,st_pct,0%,,,,,
player,201810210chi,chi,TrevDa00,pos,LB,,,,,
player,201810210chi,chi,TrevDa00,offense,0,,,,,
player,201810210chi,chi,TrevDa00,off_pct,0%,,,,,
player,201810210chi,chi,TrevDa00,defense,62,,,,,
player,201810210chi,chi,TrevDa00,def_pct,97%,,,,,
player,201810210chi,chi,TrevDa00,special_teams,6,,,,,
player,201810210chi,chi,TrevDa00,st_pct,18%,,,,,
player,201810210chi,chi,JackEd01,pos,FS,,,,,
player,201810210chi,chi,JackEd01,offense,0,,,,,
player,201810210chi,chi,JackEd01,off_pct,0%,,,,,
player,201810210chi,chi,JackEd01,defense,61,,,,,
player,201810210chi,chi,JackEd01,def_pct,95%,,,,,
player,201810210chi,chi,JackEd01,special_teams,3,,,,,
player,201810210chi,chi,JackEd01,st_pct,9%,,,,,
player,201810210chi,chi,HickAk00,pos,DT,,,,,
player,201810210chi,chi,HickAk00,offense,0,,,,,
player,201810210chi,chi,HickAk00,off_pct,0%,,,,,
player,201810210chi,chi,HickAk00,defense,59,,,,,
player,201810210chi,chi,HickAk00,def_pct,92%,,,,,
player,201810210chi,chi,HickAk00,special_teams,6,,,,,
player,201810210chi,chi,HickAk00,st_pct,18%,,,,,
player,201810210chi,chi,MackKh00,pos,LB,,,,,
player,201810210chi,chi,MackKh00,offense,0,,,,,
player,201810210chi,chi,MackKh00,off_pct,0%,,,,,
player,201810210chi,chi,MackKh00,defense,54,,,,,
player,201810210chi,chi,MackKh00,def_pct,84%,,,,,
player,201810210chi,chi,MackKh00,special_teams,0,,,,,
player,201810210chi,chi,MackKh00,st_pct,0%,,,,,
player,201810210chi,chi,GoldEd00,pos,NT,,,,,
player,201810210chi,chi,GoldEd00,offense,0,,,,,
player,201810210chi,chi,GoldEd00,off_pct,0%,,,,,
player,201810210chi,chi,GoldEd00,defense,47,,,,,
player,201810210chi,chi,GoldEd00,def_pct,73%,,,,,
player,201810210chi,chi,GoldEd00,special_teams,6,,,,,
player,201810210chi,chi,GoldEd00,st_pct,18%,,,,,
player,201810210chi,chi,FloyLe00,pos,LB,,,,,
player,201810210chi,chi,FloyLe00,offense,0,,,,,
player,201810210chi,chi,FloyLe00,off_pct,0%,,,,,
player,201810210chi,chi,FloyLe00,defense,45,,,,,
player,201810210chi,chi,FloyLe00,def_pct,70%,,,,,
player,201810210chi,chi,FloyLe00,special_teams,0,,,,,
player,201810210chi,chi,FloyLe00,st_pct,0%,,,,,
player,201810210chi,chi,CallBr00,pos,CB,,,,,
player,201810210chi,chi,CallBr00,offense,0,,,,,
player,201810210chi,chi,CallBr00,off_pct,0%,,,,,
player,201810210chi,chi,CallBr00,defense,39,,,,,
player,201810210chi,chi,CallBr00,def_pct,61%,,,,,
player,201810210chi,chi,CallBr00,special_teams,0,,,,,
player,201810210chi,chi,CallBr00,st_pct,0%,,,,,
player,201810210chi,chi,NichBi00,pos,DT,,,,,
player,201810210chi,chi,NichBi00,offense,0,,,,,
player,201810210chi,chi,NichBi00,off_pct,0%,,,,,
player,201810210chi,chi,NichBi00,defense,35,,,,,
player,201810210chi,chi,NichBi00,def_pct,55%,,,,,
player,201810210chi,chi,NichBi00,special_teams,0,,,,,
player,201810210chi,chi,NichBi00,st_pct,0%,,,,,
player,201810210chi,chi,SmitRo07,pos,LB,,,,,
player,201810210chi,chi,SmitRo07,offense,0,,,,,
player,201810210chi,chi,SmitRo07,off_pct,0%,,,,,
player,201810210chi,chi,SmitRo07,defense,34,,,,,
player,201810210chi,chi,SmitRo07,def_pct,53%,,,,,
player,201810210chi,chi,SmitRo07,special_teams,0,,,,,
player,201810210chi,chi,SmitRo07,st_pct,0%,,,,,
player,201810210chi,chi,LyncAa00,pos,LB,,,,,
player,201810210chi,chi,LyncAa00,offense,0,,,,,
player,201810210chi,chi,LyncAa00,off_pct,0%,,,,,
player,201810210chi,chi,LyncAa00,defense,29,,,,,
player,201810210chi,chi,LyncAa00,def_pct,45%,,,,,
player,201810210chi,chi,LyncAa00,special_teams,0,,,,,
player,201810210chi,chi,LyncAa00,st_pct,0%,,,,,
player,201810210chi,chi,BullJo00,pos,DE,,,,,
player,201810210chi,chi,BullJo00,offense,0,,,,,
player,201810210chi,chi,BullJo00,off_pct,0%,,,,,
player,201810210chi,chi,BullJo00,defense,22,,,,,
player,201810210chi,chi,BullJo00,def_pct,34%,,,,,
player,201810210chi,chi,BullJo00,special_teams,6,,,,,
player,201810210chi,chi,BullJo00,st_pct,18%,,,,,
player,201810210chi,chi,RobeRo00,pos,DE,,,,,
