game,2018,9,20181105,201811050dal,oti,"Tennessee Titans",28,dal,"Dallas Cowboys",14
player,201811050dal,dal,CharTa00,tackles_loss,0,,,,,
player,201811050dal,dal,CharTa00,qb_hits,0,,,,,
player,201811050dal,dal,CharTa00,fumbles_rec,0,,,,,
player,201811050dal,dal,CharTa00,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,CharTa00,fumbles_rec_td,0,,,,,
player,201811050dal,dal,CharTa00,fumbles_forced,0,,,,,
player,201811050dal,dal,LeexSe99,def_int,0,,,,,
player,201811050dal,dal,LeexSe99,def_int_yds,0,,,,,
player,201811050dal,dal,LeexSe99,def_int_td,0,,,,,
player,201811050dal,dal,LeexSe99,def_int_long,0,,,,,
player,201811050dal,dal,LeexSe99,pass_defended,0,,,,,
player,201811050dal,dal,LeexSe99,sacks,0.0,,,,,
player,201811050dal,dal,LeexSe99,tackles_combined,1,,,,,
player,201811050dal,dal,LeexSe99,tackles_solo,1,,,,,
player,201811050dal,dal,LeexSe99,tackles_assists,0,,,,,
player,201811050dal,dal,LeexSe99,tackles_loss,0,,,,,
player,201811050dal,dal,LeexSe99,qb_hits,0,,,,,
player,201811050dal,dal,LeexSe99,fumbles_rec,1,,,,,
player,201811050dal,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201811050dal,dal,LeexSe99,fumbles_forced,0,,,,,
player,201811050dal,dal,OlawJa00,def_int,0,,,,,
player,201811050dal,dal,OlawJa00,def_int_yds,0,,,,,
player,201811050dal,dal,OlawJa00,def_int_td,0,,,,,
player,201811050dal,dal,OlawJa00,def_int_long,0,,,,,
player,201811050dal,dal,OlawJa00,pass_defended,0,,,,,
player,201811050dal,dal,OlawJa00,sacks,0.0,,,,,
player,201811050dal,dal,OlawJa00,tackles_combined,1,,,,,
player,201811050dal,dal,OlawJa00,tackles_solo,1,,,,,
player,201811050dal,dal,OlawJa00,tackles_assists,0,,,,,
player,201811050dal,dal,OlawJa00,tackles_loss,0,,,,,
player,201811050dal,dal,OlawJa00,qb_hits,0,,,,,
player,201811050dal,dal,OlawJa00,fumbles_rec,0,,,,,
player,201811050dal,dal,OlawJa00,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,OlawJa00,fumbles_rec_td,0,,,,,
player,201811050dal,dal,OlawJa00,fumbles_forced,0,,,,,
player,201811050dal,dal,SmitRo06,def_int,0,,,,,
player,201811050dal,dal,SmitRo06,def_int_yds,0,,,,,
player,201811050dal,dal,SmitRo06,def_int_td,0,,,,,
player,201811050dal,dal,SmitRo06,def_int_long,0,,,,,
player,201811050dal,dal,SmitRo06,pass_defended,0,,,,,
player,201811050dal,dal,SmitRo06,sacks,0.0,,,,,
player,201811050dal,dal,SmitRo06,tackles_combined,1,,,,,
player,201811050dal,dal,SmitRo06,tackles_solo,1,,,,,
player,201811050dal,dal,SmitRo06,tackles_assists,0,,,,,
player,201811050dal,dal,SmitRo06,tackles_loss,0,,,,,
player,201811050dal,dal,SmitRo06,qb_hits,0,,,,,
player,201811050dal,dal,SmitRo06,fumbles_rec,0,,,,,
player,201811050dal,dal,SmitRo06,fumbles_rec_yds,0,,,,,
player,201811050dal,dal,SmitRo06,fumbles_rec_td,0,,,,,
player,201811050dal,dal,SmitRo06,fumbles_forced,0,,,,,
player,201811050dal,oti,JackAd00,kick_ret,0,,,,,
player,201811050dal,oti,JackAd00,kick_ret_yds,0,,,,,
player,201811050dal,oti,JackAd00,kick_ret_yds_per_ret,,,,,,
player,201811050dal,oti,JackAd00,kick_ret_td,0,,,,,
player,201811050dal,oti,JackAd00,kick_ret_long,0,,,,,
player,201811050dal,oti,JackAd00,punt_ret,2,,,,,
player,201811050dal,oti,JackAd00,punt_ret_yds,11,,,,,
player,201811050dal,oti,JackAd00,punt_ret_yds_per_ret,5.5,,,,,
player,201811050dal,oti,JackAd00,punt_ret_td,0,,,,,
player,201811050dal,oti,JackAd00,punt_ret_long,11,,,,,
player,201811050dal,oti,JennDa00,kick_ret,1,,,,,
player,201811050dal,oti,JennDa00,kick_ret_yds,23,,,,,
player,201811050dal,oti,JennDa00,kick_ret_yds_per_ret,23.0,,,,,
player,201811050dal,oti,JennDa00,kick_ret_td,0,,,,,
player,201811050dal,oti,JennDa00,kick_ret_long,23,,,,,
player,201811050dal,oti,JennDa00,punt_ret,0,,,,,
player,201811050dal,oti,JennDa00,punt_ret_yds,0,,,,,
player,201811050dal,oti,JennDa00,punt_ret_yds_per_ret,,,,,,
player,201811050dal,oti,JennDa00,punt_ret_td,0,,,,,
player,201811050dal,oti,JennDa00,punt_ret_long,0,,,,,
player,201811050dal,dal,BeasCo00,kick_ret,0,,,,,
player,201811050dal,dal,BeasCo00,kick_ret_yds,0,,,,,
player,201811050dal,dal,BeasCo00,kick_ret_yds_per_ret,,,,,,
player,201811050dal,dal,BeasCo00,kick_ret_td,0,,,,,
player,201811050dal,dal,BeasCo00,kick_ret_long,0,,,,,
player,201811050dal,dal,BeasCo00,punt_ret,1,,,,,
player,201811050dal,dal,BeasCo00,punt_ret_yds,7,,,,,
player,201811050dal,dal,BeasCo00,punt_ret_yds_per_ret,7.0,,,,,
player,201811050dal,dal,BeasCo00,punt_ret_td,0,,,,,
player,201811050dal,dal,BeasCo00,punt_ret_long,7,,,,,
player,201811050dal,dal,ThomDe04,kick_ret,1,,,,,
player,201811050dal,dal,ThomDe04,kick_ret_yds,23,,,,,
player,201811050dal,dal,ThomDe04,kick_ret_yds_per_ret,23.0,,,,,
player,201811050dal,dal,ThomDe04,kick_ret_td,0,,,,,
player,201811050dal,dal,ThomDe04,kick_ret_long,23,,,,,
player,201811050dal,dal,ThomDe04,punt_ret,0,,,,,
player,201811050dal,dal,ThomDe04,punt_ret_yds,0,,,,,
player,201811050dal,dal,ThomDe04,punt_ret_yds_per_ret,,,,,,
player,201811050dal,dal,ThomDe04,punt_ret_td,0,,,,,
player,201811050dal,dal,ThomDe04,punt_ret_long,0,,,,,
player,201811050dal,oti,SuccRy44,xpm,4,,,,,
player,201811050dal,oti,SuccRy44,xpa,4,,,,,
player,201811050dal,oti,SuccRy44,fgm,,,,,,
player,201811050dal,oti,SuccRy44,fga,1,,,,,
player,201811050dal,oti,SuccRy44,punt,0,,,,,
player,201811050dal,oti,SuccRy44,punt_yds,0,,,,,
player,201811050dal,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201811050dal,oti,SuccRy44,punt_long,0,,,,,
player,201811050dal,oti,KernBr20,xpm,,,,,,
player,201811050dal,oti,KernBr20,xpa,,,,,,
player,201811050dal,oti,KernBr20,fgm,,,,,,
player,201811050dal,oti,KernBr20,fga,,,,,,
player,201811050dal,oti,KernBr20,punt,1,,,,,
player,201811050dal,oti,KernBr20,punt_yds,45,,,,,
player,201811050dal,oti,KernBr20,punt_yds_per_punt,45.0,,,,,
player,201811050dal,oti,KernBr20,punt_long,45,,,,,
player,201811050dal,dal,MaheBr01,xpm,2,,,,,
player,201811050dal,dal,MaheBr01,xpa,2,,,,,
player,201811050dal,dal,MaheBr01,fgm,,,,,,
player,201811050dal,dal,MaheBr01,fga,1,,,,,
player,201811050dal,dal,MaheBr01,punt,0,,,,,
player,201811050dal,dal,MaheBr01,punt_yds,0,,,,,
player,201811050dal,dal,MaheBr01,punt_yds_per_punt,,,,,,
player,201811050dal,dal,MaheBr01,punt_long,0,,,,,
player,201811050dal,dal,JoneCh02,xpm,,,,,,
player,201811050dal,dal,JoneCh02,xpa,,,,,,
player,201811050dal,dal,JoneCh02,fgm,,,,,,
player,201811050dal,dal,JoneCh02,fga,,,,,,
player,201811050dal,dal,JoneCh02,punt,3,,,,,
player,201811050dal,dal,JoneCh02,punt_yds,134,,,,,
player,201811050dal,dal,JoneCh02,punt_yds_per_punt,44.7,,,,,
player,201811050dal,dal,JoneCh02,punt_long,47,,,,,
player,201811050dal,oti,MariMa01,pass_cmp,21,,,,,
player,201811050dal,oti,MariMa01,pass_att,29,,,,,
player,201811050dal,oti,MariMa01,pass_yds,240,,,,,
player,201811050dal,oti,MariMa01,pass_first_down,11,,,,,
player,201811050dal,oti,MariMa01,pass_air_yds,117,,,,,
player,201811050dal,oti,MariMa01,pass_air_yds_per_cmp,5.6,,,,,
player,201811050dal,oti,MariMa01,pass_air_yds_per_att,4.0,,,,,
player,201811050dal,oti,MariMa01,pass_tgt_yds_per_att,7.4,,,,,
player,201811050dal,oti,MariMa01,pass_yac,123,,,,,
player,201811050dal,oti,MariMa01,pass_yac_per_cmp,5.9,,,,,
player,201811050dal,oti,MariMa01,pass_drops,2,,,,,
player,201811050dal,oti,MariMa01,pass_drop_pct,6.9,,,,,
player,201811050dal,oti,MariMa01,pass_poor_throws,3,,,,,
player,201811050dal,oti,MariMa01,pass_poor_throw_pct,10.3,,,,,
player,201811050dal,oti,MariMa01,pass_blitzed,4,,,,,
player,201811050dal,oti,MariMa01,pass_hurried,12,,,,,
player,201811050dal,oti,MariMa01,pass_hits,1,,,,,
player,201811050dal,oti,MariMa01,rush_scrambles,2,,,,,
player,201811050dal,oti,MariMa01,rush_scrambles_yds_per_att,6.0,,,,,
player,201811050dal,dal,PresDa01,pass_cmp,21,,,,,
player,201811050dal,dal,PresDa01,pass_att,31,,,,,
player,201811050dal,dal,PresDa01,pass_yds,243,,,,,
player,201811050dal,dal,PresDa01,pass_first_down,12,,,,,
player,201811050dal,dal,PresDa01,pass_air_yds,107,,,,,
player,201811050dal,dal,PresDa01,pass_air_yds_per_cmp,5.1,,,,,
player,201811050dal,dal,PresDa01,pass_air_yds_per_att,3.5,,,,,
player,201811050dal,dal,PresDa01,pass_tgt_yds_per_att,6.9,,,,,
player,201811050dal,dal,PresDa01,pass_yac,136,,,,,
player,201811050dal,dal,PresDa01,pass_yac_per_cmp,6.5,,,,,
player,201811050dal,dal,PresDa01,pass_drops,1,,,,,
player,201811050dal,dal,PresDa01,pass_drop_pct,3.2,,,,,
player,201811050dal,dal,PresDa01,pass_poor_throws,6,,,,,
player,201811050dal,dal,PresDa01,pass_poor_throw_pct,19.4,,,,,
player,201811050dal,dal,PresDa01,pass_blitzed,6,,,,,
player,201811050dal,dal,PresDa01,pass_hurried,8,,,,,
player,201811050dal,dal,PresDa01,pass_hits,2,,,,,
player,201811050dal,dal,PresDa01,rush_scrambles,2,,,,,
player,201811050dal,dal,PresDa01,rush_scrambles_yds_per_att,5.5,,,,,
player,201811050dal,dal,BeasCo00,pass_cmp,0,,,,,
player,201811050dal,dal,BeasCo00,pass_att,1,,,,,
player,201811050dal,dal,BeasCo00,pass_yds,0,,,,,
player,201811050dal,dal,BeasCo00,pass_first_down,0,,,,,
player,201811050dal,dal,BeasCo00,pass_air_yds,0,,,,,
player,201811050dal,dal,BeasCo00,pass_air_yds_per_cmp,,,,,,
player,201811050dal,dal,BeasCo00,pass_air_yds_per_att,0.0,,,,,
player,201811050dal,dal,BeasCo00,pass_tgt_yds_per_att,11.0,,,,,
player,201811050dal,dal,BeasCo00,pass_yac,0,,,,,
player,201811050dal,dal,BeasCo00,pass_yac_per_cmp,,,,,,
player,201811050dal,dal,BeasCo00,pass_drops,0,,,,,
player,201811050dal,dal,BeasCo00,pass_drop_pct,0.0,,,,,
player,201811050dal,dal,BeasCo00,pass_poor_throws,1,,,,,
player,201811050dal,dal,BeasCo00,pass_poor_throw_pct,100.0,,,,,
player,201811050dal,dal,BeasCo00,pass_blitzed,1,,,,,
player,201811050dal,dal,BeasCo00,pass_hurried,1,,,,,
player,201811050dal,dal,BeasCo00,pass_hits,0,,,,,
player,201811050dal,dal,BeasCo00,rush_scrambles,0,,,,,
player,201811050dal,dal,BeasCo00,rush_scrambles_yds_per_att,,,,,,
player,201811050dal,oti,LewiDi00,rush_att,19,,,,,
player,201811050dal,oti,LewiDi00,rush_yds,62,,,,,
player,201811050dal,oti,LewiDi00,rush_first_down,4,,,,,
player,201811050dal,oti,LewiDi00,rush_yds_before_contact,28,,,,,
player,201811050dal,oti,LewiDi00,rush_yds_bc_per_rush,1.5,,,,,
player,201811050dal,oti,LewiDi00,rush_yac,34,,,,,
player,201811050dal,oti,LewiDi00,rush_yac_per_rush,1.8,,,,,
player,201811050dal,oti,LewiDi00,rush_broken_tackles,3,,,,,
player,201811050dal,oti,LewiDi00,rush_broken_tackles_per_rush,6.3,,,,,
player,201811050dal,oti,MariMa01,rush_att,10,,,,,
player,201811050dal,oti,MariMa01,rush_yds,32,,,,,
player,201811050dal,oti,MariMa01,rush_first_down,5,,,,,
player,201811050dal,oti,MariMa01,rush_yds_before_contact,32,,,,,
player,201811050dal,oti,MariMa01,rush_yds_bc_per_rush,3.2,,,,,
player,201811050dal,oti,MariMa01,rush_yac,0,,,,,
player,201811050dal,oti,MariMa01,rush_yac_per_rush,0.0,,,,,
player,201811050dal,oti,MariMa01,rush_broken_tackles,0,,,,,
player,201811050dal,oti,MariMa01,rush_broken_tackles_per_rush,,,,,,
player,201811050dal,oti,HenrDe00,rush_att,6,,,,,
player,201811050dal,oti,HenrDe00,rush_yds,27,,,,,
player,201811050dal,oti,HenrDe00,rush_first_down,2,,,,,
player,201811050dal,oti,HenrDe00,rush_yds_before_contact,10,,,,,
player,201811050dal,oti,HenrDe00,rush_yds_bc_per_rush,1.7,,,,,
player,201811050dal,oti,HenrDe00,rush_yac,17,,,,,
player,201811050dal,oti,HenrDe00,rush_yac_per_rush,2.8,,,,,
player,201811050dal,oti,HenrDe00,rush_broken_tackles,1,,,,,
player,201811050dal,oti,HenrDe00,rush_broken_tackles_per_rush,6.0,,,,,
player,201811050dal,oti,DaviCo03,rush_att,1,,,,,
player,201811050dal,oti,DaviCo03,rush_yds,4,,,,,
player,201811050dal,oti,DaviCo03,rush_first_down,0,,,,,
player,201811050dal,oti,DaviCo03,rush_yds_before_contact,4,,,,,
player,201811050dal,oti,DaviCo03,rush_yds_bc_per_rush,4.0,,,,,
player,201811050dal,oti,DaviCo03,rush_yac,0,,,,,
player,201811050dal,oti,DaviCo03,rush_yac_per_rush,0.0,,,,,
player,201811050dal,oti,DaviCo03,rush_broken_tackles,0,,,,,
player,201811050dal,oti,DaviCo03,rush_broken_tackles_per_rush,,,,,,
player,201811050dal,dal,ElliEz00,rush_att,17,,,,,
player,201811050dal,dal,ElliEz00,rush_yds,61,,,,,
player,201811050dal,dal,ElliEz00,rush_first_down,4,,,,,
player,201811050dal,dal,ElliEz00,rush_yds_before_contact,42,,,,,
player,201811050dal,dal,ElliEz00,rush_yds_bc_per_rush,2.5,,,,,
player,201811050dal,dal,ElliEz00,rush_yac,19,,,,,
player,201811050dal,dal,ElliEz00,rush_yac_per_rush,1.1,,,,,
player,201811050dal,dal,ElliEz00,rush_broken_tackles,2,,,,,
player,201811050dal,dal,ElliEz00,rush_broken_tackles_per_rush,8.5,,,,,
player,201811050dal,dal,PresDa01,rush_att,2,,,,,
player,201811050dal,dal,PresDa01,rush_yds,11,,,,,
player,201811050dal,dal,PresDa01,rush_first_down,1,,,,,
player,201811050dal,dal,PresDa01,rush_yds_before_contact,11,,,,,
player,201811050dal,dal,PresDa01,rush_yds_bc_per_rush,5.5,,,,,
player,201811050dal,dal,PresDa01,rush_yac,0,,,,,
player,201811050dal,dal,PresDa01,rush_yac_per_rush,0.0,,,,,
player,201811050dal,dal,PresDa01,rush_broken_tackles,0,,,,,
player,201811050dal,dal,PresDa01,rush_broken_tackles_per_rush,,,,,,
player,201811050dal,oti,DaviCo03,targets,10,,,,,
player,201811050dal,oti,DaviCo03,rec,6,,,,,
player,201811050dal,oti,DaviCo03,rec_yds,56,,,,,
player,201811050dal,oti,DaviCo03,rec_first_down,3,,,,,
player,201811050dal,oti,DaviCo03,rec_air_yds,54,,,,,
player,201811050dal,oti,DaviCo03,rec_air_yds_per_rec,9.0,,,,,
player,201811050dal,oti,DaviCo03,rec_yac,2,,,,,
player,201811050dal,oti,DaviCo03,rec_yac_per_rec,0.3,,,,,
player,201811050dal,oti,DaviCo03,rec_broken_tackles,0,,,,,
player,201811050dal,oti,DaviCo03,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,oti,DaviCo03,rec_drops,1,,,,,
player,201811050dal,oti,DaviCo03,rec_drop_pct,10.0,,,,,
player,201811050dal,oti,LewiDi00,targets,4,,,,,
player,201811050dal,oti,LewiDi00,rec,4,,,,,
player,201811050dal,oti,LewiDi00,rec_yds,60,,,,,
player,201811050dal,oti,LewiDi00,rec_first_down,2,,,,,
player,201811050dal,oti,LewiDi00,rec_air_yds,-13,,,,,
player,201811050dal,oti,LewiDi00,rec_air_yds_per_rec,-3.3,,,,,
player,201811050dal,oti,LewiDi00,rec_yac,73,,,,,
player,201811050dal,oti,LewiDi00,rec_yac_per_rec,18.3,,,,,
player,201811050dal,oti,LewiDi00,rec_broken_tackles,0,,,,,
player,201811050dal,oti,LewiDi00,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,oti,LewiDi00,rec_drops,0,,,,,
player,201811050dal,oti,LewiDi00,rec_drop_pct,0.0,,,,,
player,201811050dal,oti,BatsCa00,targets,3,,,,,
player,201811050dal,oti,BatsCa00,rec,2,,,,,
player,201811050dal,oti,BatsCa00,rec_yds,21,,,,,
player,201811050dal,oti,BatsCa00,rec_first_down,2,,,,,
player,201811050dal,oti,BatsCa00,rec_air_yds,9,,,,,
player,201811050dal,oti,BatsCa00,rec_air_yds_per_rec,4.5,,,,,
player,201811050dal,oti,BatsCa00,rec_yac,12,,,,,
player,201811050dal,oti,BatsCa00,rec_yac_per_rec,6.0,,,,,
player,201811050dal,oti,BatsCa00,rec_broken_tackles,0,,,,,
player,201811050dal,oti,BatsCa00,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,oti,BatsCa00,rec_drops,0,,,,,
player,201811050dal,oti,BatsCa00,rec_drop_pct,0.0,,,,,
player,201811050dal,oti,TaylTa00,targets,2,,,,,
player,201811050dal,oti,TaylTa00,rec,2,,,,,
player,201811050dal,oti,TaylTa00,rec_yds,24,,,,,
player,201811050dal,oti,TaylTa00,rec_first_down,1,,,,,
player,201811050dal,oti,TaylTa00,rec_air_yds,23,,,,,
player,201811050dal,oti,TaylTa00,rec_air_yds_per_rec,11.5,,,,,
player,201811050dal,oti,TaylTa00,rec_yac,1,,,,,
player,201811050dal,oti,TaylTa00,rec_yac_per_rec,0.5,,,,,
player,201811050dal,oti,TaylTa00,rec_broken_tackles,0,,,,,
player,201811050dal,oti,TaylTa00,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,oti,TaylTa00,rec_drops,0,,,,,
player,201811050dal,oti,TaylTa00,rec_drop_pct,0.0,,,,,
player,201811050dal,oti,SmitJo01,targets,2,,,,,
player,201811050dal,oti,SmitJo01,rec,2,,,,,
player,201811050dal,oti,SmitJo01,rec_yds,33,,,,,
player,201811050dal,oti,SmitJo01,rec_first_down,2,,,,,
player,201811050dal,oti,SmitJo01,rec_air_yds,15,,,,,
player,201811050dal,oti,SmitJo01,rec_air_yds_per_rec,7.5,,,,,
player,201811050dal,oti,SmitJo01,rec_yac,18,,,,,
player,201811050dal,oti,SmitJo01,rec_yac_per_rec,9.0,,,,,
player,201811050dal,oti,SmitJo01,rec_broken_tackles,1,,,,,
player,201811050dal,oti,SmitJo01,rec_broken_tackles_per_rec,2.0,,,,,
player,201811050dal,oti,SmitJo01,rec_drops,0,,,,,
player,201811050dal,oti,SmitJo01,rec_drop_pct,0.0,,,,,
player,201811050dal,oti,HenrDe00,targets,2,,,,,
player,201811050dal,oti,HenrDe00,rec,2,,,,,
player,201811050dal,oti,HenrDe00,rec_yds,5,,,,,
player,201811050dal,oti,HenrDe00,rec_first_down,0,,,,,
player,201811050dal,oti,HenrDe00,rec_air_yds,-10,,,,,
player,201811050dal,oti,HenrDe00,rec_air_yds_per_rec,-5.0,,,,,
player,201811050dal,oti,HenrDe00,rec_yac,15,,,,,
player,201811050dal,oti,HenrDe00,rec_yac_per_rec,7.5,,,,,
player,201811050dal,oti,HenrDe00,rec_broken_tackles,0,,,,,
player,201811050dal,oti,HenrDe00,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,oti,HenrDe00,rec_drops,0,,,,,
player,201811050dal,oti,HenrDe00,rec_drop_pct,0.0,,,,,
player,201811050dal,oti,StocLu00,targets,2,,,,,
player,201811050dal,oti,StocLu00,rec,1,,,,,
player,201811050dal,oti,StocLu00,rec_yds,5,,,,,
player,201811050dal,oti,StocLu00,rec_first_down,,,,,,
player,201811050dal,oti,StocLu00,rec_air_yds,5,,,,,
player,201811050dal,oti,StocLu00,rec_air_yds_per_rec,5.0,,,,,
player,201811050dal,oti,StocLu00,rec_yac,0,,,,,
player,201811050dal,oti,StocLu00,rec_yac_per_rec,0.0,,,,,
player,201811050dal,oti,StocLu00,rec_broken_tackles,0,,,,,
player,201811050dal,oti,StocLu00,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,oti,StocLu00,rec_drops,1,,,,,
player,201811050dal,oti,StocLu00,rec_drop_pct,50.0,,,,,
player,201811050dal,oti,SharTa00,targets,1,,,,,
player,201811050dal,oti,SharTa00,rec,1,,,,,
player,201811050dal,oti,SharTa00,rec_yds,0,,,,,
player,201811050dal,oti,SharTa00,rec_first_down,,,,,,
player,201811050dal,oti,SharTa00,rec_air_yds,0,,,,,
player,201811050dal,oti,SharTa00,rec_air_yds_per_rec,0.0,,,,,
player,201811050dal,oti,SharTa00,rec_yac,0,,,,,
player,201811050dal,oti,SharTa00,rec_yac_per_rec,0.0,,,,,
player,201811050dal,oti,SharTa00,rec_broken_tackles,0,,,,,
player,201811050dal,oti,SharTa00,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,oti,SharTa00,rec_drops,0,,,,,
player,201811050dal,oti,SharTa00,rec_drop_pct,0.0,,,,,
player,201811050dal,oti,JennDa00,targets,1,,,,,
player,201811050dal,oti,JennDa00,rec,1,,,,,
player,201811050dal,oti,JennDa00,rec_yds,36,,,,,
player,201811050dal,oti,JennDa00,rec_first_down,1,,,,,
player,201811050dal,oti,JennDa00,rec_air_yds,34,,,,,
player,201811050dal,oti,JennDa00,rec_air_yds_per_rec,34.0,,,,,
player,201811050dal,oti,JennDa00,rec_yac,2,,,,,
player,201811050dal,oti,JennDa00,rec_yac_per_rec,2.0,,,,,
player,201811050dal,oti,JennDa00,rec_broken_tackles,0,,,,,
player,201811050dal,oti,JennDa00,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,oti,JennDa00,rec_drops,0,,,,,
player,201811050dal,oti,JennDa00,rec_drop_pct,0.0,,,,,
player,201811050dal,dal,CoopAm00,targets,8,,,,,
player,201811050dal,dal,CoopAm00,rec,5,,,,,
player,201811050dal,dal,CoopAm00,rec_yds,58,,,,,
player,201811050dal,dal,CoopAm00,rec_first_down,5,,,,,
player,201811050dal,dal,CoopAm00,rec_air_yds,39,,,,,
player,201811050dal,dal,CoopAm00,rec_air_yds_per_rec,7.8,,,,,
player,201811050dal,dal,CoopAm00,rec_yac,19,,,,,
player,201811050dal,dal,CoopAm00,rec_yac_per_rec,3.8,,,,,
player,201811050dal,dal,CoopAm00,rec_broken_tackles,0,,,,,
player,201811050dal,dal,CoopAm00,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,dal,CoopAm00,rec_drops,0,,,,,
player,201811050dal,dal,CoopAm00,rec_drop_pct,0.0,,,,,
player,201811050dal,dal,ElliEz00,targets,5,,,,,
player,201811050dal,dal,ElliEz00,rec,4,,,,,
player,201811050dal,dal,ElliEz00,rec_yds,51,,,,,
player,201811050dal,dal,ElliEz00,rec_first_down,1,,,,,
player,201811050dal,dal,ElliEz00,rec_air_yds,-8,,,,,
player,201811050dal,dal,ElliEz00,rec_air_yds_per_rec,-2.0,,,,,
player,201811050dal,dal,ElliEz00,rec_yac,59,,,,,
player,201811050dal,dal,ElliEz00,rec_yac_per_rec,14.8,,,,,
player,201811050dal,dal,ElliEz00,rec_broken_tackles,0,,,,,
player,201811050dal,dal,ElliEz00,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,dal,ElliEz00,rec_drops,0,,,,,
player,201811050dal,dal,ElliEz00,rec_drop_pct,0.0,,,,,
player,201811050dal,dal,GallMi00,targets,6,,,,,
player,201811050dal,dal,GallMi00,rec,3,,,,,
player,201811050dal,dal,GallMi00,rec_yds,51,,,,,
player,201811050dal,dal,GallMi00,rec_first_down,2,,,,,
player,201811050dal,dal,GallMi00,rec_air_yds,24,,,,,
player,201811050dal,dal,GallMi00,rec_air_yds_per_rec,8.0,,,,,
player,201811050dal,dal,GallMi00,rec_yac,27,,,,,
player,201811050dal,dal,GallMi00,rec_yac_per_rec,9.0,,,,,
player,201811050dal,dal,GallMi00,rec_broken_tackles,0,,,,,
player,201811050dal,dal,GallMi00,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,dal,GallMi00,rec_drops,1,,,,,
player,201811050dal,dal,GallMi00,rec_drop_pct,16.7,,,,,
player,201811050dal,dal,BeasCo00,targets,4,,,,,
player,201811050dal,dal,BeasCo00,rec,3,,,,,
player,201811050dal,dal,BeasCo00,rec_yds,16,,,,,
player,201811050dal,dal,BeasCo00,rec_first_down,1,,,,,
player,201811050dal,dal,BeasCo00,rec_air_yds,14,,,,,
player,201811050dal,dal,BeasCo00,rec_air_yds_per_rec,4.7,,,,,
player,201811050dal,dal,BeasCo00,rec_yac,2,,,,,
player,201811050dal,dal,BeasCo00,rec_yac_per_rec,0.7,,,,,
player,201811050dal,dal,BeasCo00,rec_broken_tackles,0,,,,,
player,201811050dal,dal,BeasCo00,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,dal,BeasCo00,rec_drops,0,,,,,
player,201811050dal,dal,BeasCo00,rec_drop_pct,0.0,,,,,
player,201811050dal,dal,JarwBl00,targets,2,,,,,
player,201811050dal,dal,JarwBl00,rec,2,,,,,
player,201811050dal,dal,JarwBl00,rec_yds,15,,,,,
player,201811050dal,dal,JarwBl00,rec_first_down,1,,,,,
player,201811050dal,dal,JarwBl00,rec_air_yds,12,,,,,
player,201811050dal,dal,JarwBl00,rec_air_yds_per_rec,6.0,,,,,
player,201811050dal,dal,JarwBl00,rec_yac,3,,,,,
player,201811050dal,dal,JarwBl00,rec_yac_per_rec,1.5,,,,,
player,201811050dal,dal,JarwBl00,rec_broken_tackles,0,,,,,
player,201811050dal,dal,JarwBl00,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,dal,JarwBl00,rec_drops,0,,,,,
player,201811050dal,dal,JarwBl00,rec_drop_pct,0.0,,,,,
player,201811050dal,dal,ThomDe04,targets,2,,,,,
player,201811050dal,dal,ThomDe04,rec,2,,,,,
player,201811050dal,dal,ThomDe04,rec_yds,21,,,,,
player,201811050dal,dal,ThomDe04,rec_first_down,1,,,,,
player,201811050dal,dal,ThomDe04,rec_air_yds,12,,,,,
player,201811050dal,dal,ThomDe04,rec_air_yds_per_rec,6.0,,,,,
player,201811050dal,dal,ThomDe04,rec_yac,9,,,,,
player,201811050dal,dal,ThomDe04,rec_yac_per_rec,4.5,,,,,
player,201811050dal,dal,ThomDe04,rec_broken_tackles,0,,,,,
player,201811050dal,dal,ThomDe04,rec_broken_tackles_per_rec,,,,,,
player,201811050dal,dal,ThomDe04,rec_drops,0,,,,,
player,201811050dal,dal,ThomDe04,rec_drop_pct,0.0,,,,,
player,201811050dal,dal,HurnAl01,targets,1,,,,,
player,201811050dal,dal,HurnAl01,rec,1,,,,,
player,201811050dal,dal,HurnAl01,rec_yds,23,,,,,
player,201811050dal,dal,HurnAl01,rec_first_down,1,,,,,
player,201811050dal,dal,HurnAl01,rec_air_yds,18,,,,,
player,201811050dal,dal,HurnAl01,rec_air_yds_per_rec,18.0,,,,,
player,201811050dal,dal,HurnAl01,rec_yac,5,,,,,
