game,2018,6,20181014,201810140rai,sea,"Seattle Seahawks",27,rai,"Oakland Raiders",3
player,201810140rai,rai,CookJa02,rec_drops,0,,,,,
player,201810140rai,rai,CookJa02,rec_drop_pct,0.0,,,,,
player,201810140rai,rai,MartDo00,targets,1,,,,,
player,201810140rai,rai,MartDo00,rec,1,,,,,
player,201810140rai,rai,MartDo00,rec_yds,8,,,,,
player,201810140rai,rai,MartDo00,rec_first_down,,,,,,
player,201810140rai,rai,MartDo00,rec_air_yds,8,,,,,
player,201810140rai,rai,MartDo00,rec_air_yds_per_rec,8.0,,,,,
player,201810140rai,rai,MartDo00,rec_yac,0,,,,,
player,201810140rai,rai,MartDo00,rec_yac_per_rec,0.0,,,,,
player,201810140rai,rai,MartDo00,rec_broken_tackles,0,,,,,
player,201810140rai,rai,MartDo00,rec_broken_tackles_per_rec,,,,,,
player,201810140rai,rai,MartDo00,rec_drops,0,,,,,
player,201810140rai,rai,MartDo00,rec_drop_pct,0.0,,,,,
player,201810140rai,rai,HarrDw00,targets,1,,,,,
player,201810140rai,rai,HarrDw00,rec,1,,,,,
player,201810140rai,rai,HarrDw00,rec_yds,7,,,,,
player,201810140rai,rai,HarrDw00,rec_first_down,,,,,,
player,201810140rai,rai,HarrDw00,rec_air_yds,1,,,,,
player,201810140rai,rai,HarrDw00,rec_air_yds_per_rec,1.0,,,,,
player,201810140rai,rai,HarrDw00,rec_yac,6,,,,,
player,201810140rai,rai,HarrDw00,rec_yac_per_rec,6.0,,,,,
player,201810140rai,rai,HarrDw00,rec_broken_tackles,1,,,,,
player,201810140rai,rai,HarrDw00,rec_broken_tackles_per_rec,1.0,,,,,
player,201810140rai,rai,HarrDw00,rec_drops,0,,,,,
player,201810140rai,rai,HarrDw00,rec_drop_pct,0.0,,,,,
player,201810140rai,rai,CoopAm00,targets,1,,,,,
player,201810140rai,rai,CoopAm00,rec,0,,,,,
player,201810140rai,rai,CoopAm00,rec_yds,0,,,,,
player,201810140rai,rai,CoopAm00,rec_first_down,,,,,,
player,201810140rai,rai,CoopAm00,rec_air_yds,0,,,,,
player,201810140rai,rai,CoopAm00,rec_air_yds_per_rec,,,,,,
player,201810140rai,rai,CoopAm00,rec_yac,0,,,,,
player,201810140rai,rai,CoopAm00,rec_yac_per_rec,,,,,,
player,201810140rai,rai,CoopAm00,rec_broken_tackles,0,,,,,
player,201810140rai,rai,CoopAm00,rec_broken_tackles_per_rec,,,,,,
player,201810140rai,rai,CoopAm00,rec_drops,1,,,,,
player,201810140rai,rai,CoopAm00,rec_drop_pct,100.0,,,,,
player,201810140rai,rai,HudsRo00,pos,C,,,,,
player,201810140rai,rai,HudsRo00,offense,60,,,,,
player,201810140rai,rai,HudsRo00,off_pct,100%,,,,,
player,201810140rai,rai,HudsRo00,defense,0,,,,,
player,201810140rai,rai,HudsRo00,def_pct,0%,,,,,
player,201810140rai,rai,HudsRo00,special_teams,2,,,,,
player,201810140rai,rai,HudsRo00,st_pct,11%,,,,,
player,201810140rai,rai,MillKo00,pos,T,,,,,
player,201810140rai,rai,MillKo00,offense,60,,,,,
player,201810140rai,rai,MillKo00,off_pct,100%,,,,,
player,201810140rai,rai,MillKo00,defense,0,,,,,
player,201810140rai,rai,MillKo00,def_pct,0%,,,,,
player,201810140rai,rai,MillKo00,special_teams,2,,,,,
player,201810140rai,rai,MillKo00,st_pct,11%,,,,,
player,201810140rai,rai,ParkBr01,pos,T,,,,,
player,201810140rai,rai,ParkBr01,offense,60,,,,,
player,201810140rai,rai,ParkBr01,off_pct,100%,,,,,
player,201810140rai,rai,ParkBr01,defense,0,,,,,
player,201810140rai,rai,ParkBr01,def_pct,0%,,,,,
player,201810140rai,rai,ParkBr01,special_teams,2,,,,,
player,201810140rai,rai,ParkBr01,st_pct,11%,,,,,
player,201810140rai,rai,JackGa00,pos,G,,,,,
player,201810140rai,rai,JackGa00,offense,60,,,,,
player,201810140rai,rai,JackGa00,off_pct,100%,,,,,
player,201810140rai,rai,JackGa00,defense,0,,,,,
player,201810140rai,rai,JackGa00,def_pct,0%,,,,,
player,201810140rai,rai,JackGa00,special_teams,2,,,,,
player,201810140rai,rai,JackGa00,st_pct,11%,,,,,
player,201810140rai,rai,CarrDe02,pos,QB,,,,,
player,201810140rai,rai,CarrDe02,offense,60,,,,,
player,201810140rai,rai,CarrDe02,off_pct,100%,,,,,
player,201810140rai,rai,CarrDe02,defense,0,,,,,
player,201810140rai,rai,CarrDe02,def_pct,0%,,,,,
player,201810140rai,rai,CarrDe02,special_teams,0,,,,,
player,201810140rai,rai,CarrDe02,st_pct,0%,,,,,
player,201810140rai,rai,NelsJo00,pos,WR,,,,,
player,201810140rai,rai,NelsJo00,offense,57,,,,,
player,201810140rai,rai,NelsJo00,off_pct,95%,,,,,
player,201810140rai,rai,NelsJo00,defense,0,,,,,
player,201810140rai,rai,NelsJo00,def_pct,0%,,,,,
player,201810140rai,rai,NelsJo00,special_teams,0,,,,,
player,201810140rai,rai,NelsJo00,st_pct,0%,,,,,
player,201810140rai,rai,CookJa02,pos,TE,,,,,
player,201810140rai,rai,CookJa02,offense,51,,,,,
player,201810140rai,rai,CookJa02,off_pct,85%,,,,,
player,201810140rai,rai,CookJa02,defense,0,,,,,
player,201810140rai,rai,CookJa02,def_pct,0%,,,,,
player,201810140rai,rai,CookJa02,special_teams,0,,,,,
player,201810140rai,rai,CookJa02,st_pct,0%,,,,,
player,201810140rai,rai,MurrJu00,pos,T,,,,,
player,201810140rai,rai,MurrJu00,offense,50,,,,,
player,201810140rai,rai,MurrJu00,off_pct,83%,,,,,
player,201810140rai,rai,MurrJu00,defense,0,,,,,
player,201810140rai,rai,MurrJu00,def_pct,0%,,,,,
player,201810140rai,rai,MurrJu00,special_teams,2,,,,,
player,201810140rai,rai,MurrJu00,st_pct,11%,,,,,
player,201810140rai,rai,RobeSe00,pos,WR,,,,,
player,201810140rai,rai,RobeSe00,offense,44,,,,,
player,201810140rai,rai,RobeSe00,off_pct,73%,,,,,
player,201810140rai,rai,RobeSe00,defense,0,,,,,
player,201810140rai,rai,RobeSe00,def_pct,0%,,,,,
player,201810140rai,rai,RobeSe00,special_teams,0,,,,,
player,201810140rai,rai,RobeSe00,st_pct,0%,,,,,
player,201810140rai,rai,BryaMa00,pos,WR,,,,,
player,201810140rai,rai,BryaMa00,offense,43,,,,,
player,201810140rai,rai,BryaMa00,off_pct,72%,,,,,
player,201810140rai,rai,BryaMa00,defense,0,,,,,
player,201810140rai,rai,BryaMa00,def_pct,0%,,,,,
player,201810140rai,rai,BryaMa00,special_teams,0,,,,,
player,201810140rai,rai,BryaMa00,st_pct,0%,,,,,
player,201810140rai,rai,LyncMa00,pos,RB,,,,,
player,201810140rai,rai,LyncMa00,offense,30,,,,,
player,201810140rai,rai,LyncMa00,off_pct,50%,,,,,
player,201810140rai,rai,LyncMa00,defense,0,,,,,
player,201810140rai,rai,LyncMa00,def_pct,0%,,,,,
player,201810140rai,rai,LyncMa00,special_teams,0,,,,,
player,201810140rai,rai,LyncMa00,st_pct,0%,,,,,
player,201810140rai,rai,RichJa01,pos,RB,,,,,
player,201810140rai,rai,RichJa01,offense,24,,,,,
player,201810140rai,rai,RichJa01,off_pct,40%,,,,,
player,201810140rai,rai,RichJa01,defense,0,,,,,
player,201810140rai,rai,RichJa01,def_pct,0%,,,,,
player,201810140rai,rai,RichJa01,special_teams,2,,,,,
player,201810140rai,rai,RichJa01,st_pct,11%,,,,,
player,201810140rai,rai,SmitLe00,pos,TE,,,,,
player,201810140rai,rai,SmitLe00,offense,12,,,,,
player,201810140rai,rai,SmitLe00,off_pct,20%,,,,,
player,201810140rai,rai,SmitLe00,defense,0,,,,,
player,201810140rai,rai,SmitLe00,def_pct,0%,,,,,
player,201810140rai,rai,SmitLe00,special_teams,7,,,,,
player,201810140rai,rai,SmitLe00,st_pct,37%,,,,,
player,201810140rai,rai,CoopAm00,pos,WR,,,,,
player,201810140rai,rai,CoopAm00,offense,12,,,,,
player,201810140rai,rai,CoopAm00,off_pct,20%,,,,,
player,201810140rai,rai,CoopAm00,defense,0,,,,,
player,201810140rai,rai,CoopAm00,def_pct,0%,,,,,
player,201810140rai,rai,CoopAm00,special_teams,0,,,,,
player,201810140rai,rai,CoopAm00,st_pct,0%,,,,,
player,201810140rai,rai,CarrDe00,pos,TE,,,,,
player,201810140rai,rai,CarrDe00,offense,11,,,,,
player,201810140rai,rai,CarrDe00,off_pct,18%,,,,,
player,201810140rai,rai,CarrDe00,defense,0,,,,,
player,201810140rai,rai,CarrDe00,def_pct,0%,,,,,
player,201810140rai,rai,CarrDe00,special_teams,14,,,,,
player,201810140rai,rai,CarrDe00,st_pct,74%,,,,,
player,201810140rai,rai,FeliJo00,pos,G,,,,,
player,201810140rai,rai,FeliJo00,offense,10,,,,,
player,201810140rai,rai,FeliJo00,off_pct,17%,,,,,
player,201810140rai,rai,FeliJo00,defense,0,,,,,
player,201810140rai,rai,FeliJo00,def_pct,0%,,,,,
player,201810140rai,rai,FeliJo00,special_teams,0,,,,,
player,201810140rai,rai,FeliJo00,st_pct,0%,,,,,
player,201810140rai,rai,SmitKe03,pos,FB,,,,,
player,201810140rai,rai,SmitKe03,offense,6,,,,,
player,201810140rai,rai,SmitKe03,off_pct,10%,,,,,
player,201810140rai,rai,SmitKe03,defense,0,,,,,
player,201810140rai,rai,SmitKe03,def_pct,0%,,,,,
player,201810140rai,rai,SmitKe03,special_teams,12,,,,,
player,201810140rai,rai,SmitKe03,st_pct,63%,,,,,
player,201810140rai,rai,MartDo00,pos,RB,,,,,
player,201810140rai,rai,MartDo00,offense,6,,,,,
player,201810140rai,rai,MartDo00,off_pct,10%,,,,,
player,201810140rai,rai,MartDo00,defense,0,,,,,
player,201810140rai,rai,MartDo00,def_pct,0%,,,,,
player,201810140rai,rai,MartDo00,special_teams,0,,,,,
player,201810140rai,rai,MartDo00,st_pct,0%,,,,,
player,201810140rai,rai,HarrDw00,pos,WR,,,,,
player,201810140rai,rai,HarrDw00,offense,4,,,,,
player,201810140rai,rai,HarrDw00,off_pct,7%,,,,,
player,201810140rai,rai,HarrDw00,defense,0,,,,,
player,201810140rai,rai,HarrDw00,def_pct,0%,,,,,
player,201810140rai,rai,HarrDw00,special_teams,12,,,,,
player,201810140rai,rai,HarrDw00,st_pct,63%,,,,,
player,201810140rai,rai,WhitTa00,pos,LB,,,,,
player,201810140rai,rai,WhitTa00,offense,0,,,,,
player,201810140rai,rai,WhitTa00,off_pct,0%,,,,,
player,201810140rai,rai,WhitTa00,defense,65,,,,,
player,201810140rai,rai,WhitTa00,def_pct,100%,,,,,
player,201810140rai,rai,WhitTa00,special_teams,5,,,,,
player,201810140rai,rai,WhitTa00,st_pct,26%,,,,,
player,201810140rai,rai,WorlDa00,pos,CB,,,,,
player,201810140rai,rai,WorlDa00,offense,0,,,,,
player,201810140rai,rai,WorlDa00,off_pct,0%,,,,,
player,201810140rai,rai,WorlDa00,defense,63,,,,,
player,201810140rai,rai,WorlDa00,def_pct,97%,,,,,
player,201810140rai,rai,WorlDa00,special_teams,0,,,,,
player,201810140rai,rai,WorlDa00,st_pct,0%,,,,,
player,201810140rai,rai,RodgDo99,pos,CB,,,,,
player,201810140rai,rai,RodgDo99,offense,0,,,,,
player,201810140rai,rai,RodgDo99,off_pct,0%,,,,,
player,201810140rai,rai,RodgDo99,defense,56,,,,,
player,201810140rai,rai,RodgDo99,def_pct,86%,,,,,
player,201810140rai,rai,RodgDo99,special_teams,13,,,,,
player,201810140rai,rai,RodgDo99,st_pct,68%,,,,,
player,201810140rai,rai,HallLe98,pos,CB,,,,,
player,201810140rai,rai,HallLe98,offense,0,,,,,
player,201810140rai,rai,HallLe98,off_pct,0%,,,,,
player,201810140rai,rai,HallLe98,defense,54,,,,,
player,201810140rai,rai,HallLe98,def_pct,83%,,,,,
player,201810140rai,rai,HallLe98,special_teams,0,,,,,
player,201810140rai,rai,HallLe98,st_pct,0%,,,,,
player,201810140rai,rai,GilcMa00,pos,FS,,,,,
player,201810140rai,rai,GilcMa00,offense,0,,,,,
player,201810140rai,rai,GilcMa00,off_pct,0%,,,,,
player,201810140rai,rai,GilcMa00,defense,52,,,,,
player,201810140rai,rai,GilcMa00,def_pct,80%,,,,,
player,201810140rai,rai,GilcMa00,special_teams,7,,,,,
player,201810140rai,rai,GilcMa00,st_pct,37%,,,,,
player,201810140rai,rai,LeexMa01,pos,LB,,,,,
player,201810140rai,rai,LeexMa01,offense,0,,,,,
player,201810140rai,rai,LeexMa01,off_pct,0%,,,,,
player,201810140rai,rai,LeexMa01,defense,49,,,,,
player,201810140rai,rai,LeexMa01,def_pct,75%,,,,,
player,201810140rai,rai,LeexMa01,special_teams,17,,,,,
player,201810140rai,rai,LeexMa01,st_pct,89%,,,,,
player,201810140rai,rai,KeyxAr00,pos,DE,,,,,
player,201810140rai,rai,KeyxAr00,offense,0,,,,,
player,201810140rai,rai,KeyxAr00,off_pct,0%,,,,,
player,201810140rai,rai,KeyxAr00,defense,48,,,,,
player,201810140rai,rai,KeyxAr00,def_pct,74%,,,,,
player,201810140rai,rai,KeyxAr00,special_teams,5,,,,,
player,201810140rai,rai,KeyxAr00,st_pct,26%,,,,,
player,201810140rai,rai,HankJo00,pos,DT,,,,,
player,201810140rai,rai,HankJo00,offense,0,,,,,
player,201810140rai,rai,HankJo00,off_pct,0%,,,,,
player,201810140rai,rai,HankJo00,defense,42,,,,,
player,201810140rai,rai,HankJo00,def_pct,65%,,,,,
player,201810140rai,rai,HankJo00,special_teams,5,,,,,
player,201810140rai,rai,HankJo00,st_pct,26%,,,,,
player,201810140rai,rai,HursMa00,pos,DT,,,,,
player,201810140rai,rai,HursMa00,offense,0,,,,,
player,201810140rai,rai,HursMa00,off_pct,0%,,,,,
player,201810140rai,rai,HursMa00,defense,42,,,,,
player,201810140rai,rai,HursMa00,def_pct,65%,,,,,
player,201810140rai,rai,HursMa00,special_teams,0,,,,,
player,201810140rai,rai,HursMa00,st_pct,0%,,,,,
player,201810140rai,rai,IrviBr00,pos,DE,,,,,
player,201810140rai,rai,IrviBr00,offense,0,,,,,
player,201810140rai,rai,IrviBr00,off_pct,0%,,,,,
player,201810140rai,rai,IrviBr00,defense,41,,,,,
player,201810140rai,rai,IrviBr00,def_pct,63%,,,,,
player,201810140rai,rai,IrviBr00,special_teams,5,,,,,
player,201810140rai,rai,IrviBr00,st_pct,26%,,,,,
player,201810140rai,rai,NelsRe99,pos,FS,,,,,
player,201810140rai,rai,NelsRe99,offense,0,,,,,
player,201810140rai,rai,NelsRe99,off_pct,0%,,,,,
player,201810140rai,rai,NelsRe99,defense,37,,,,,
player,201810140rai,rai,NelsRe99,def_pct,57%,,,,,
player,201810140rai,rai,NelsRe99,special_teams,3,,,,,
player,201810140rai,rai,NelsRe99,st_pct,16%,,,,,
player,201810140rai,rai,HallP.00,pos,DT,,,,,
player,201810140rai,rai,HallP.00,offense,0,,,,,
player,201810140rai,rai,HallP.00,off_pct,0%,,,,,
player,201810140rai,rai,HallP.00,defense,34,,,,,
player,201810140rai,rai,HallP.00,def_pct,52%,,,,,
player,201810140rai,rai,HallP.00,special_teams,0,,,,,
player,201810140rai,rai,HallP.00,st_pct,0%,,,,,
player,201810140rai,rai,HarrEr00,pos,SS,,,,,
player,201810140rai,rai,HarrEr00,offense,0,,,,,
player,201810140rai,rai,HarrEr00,off_pct,0%,,,,,
player,201810140rai,rai,HarrEr00,defense,29,,,,,
player,201810140rai,rai,HarrEr00,def_pct,45%,,,,,
player,201810140rai,rai,HarrEr00,special_teams,17,,,,,
player,201810140rai,rai,HarrEr00,st_pct,89%,,,,,
player,201810140rai,rai,LamuEm00,pos,LB,,,,,
player,201810140rai,rai,LamuEm00,offense,0,,,,,
player,201810140rai,rai,LamuEm00,off_pct,0%,,,,,
player,201810140rai,rai,LamuEm00,defense,23,,,,,
player,201810140rai,rai,LamuEm00,def_pct,35%,,,,,
player,201810140rai,rai,LamuEm00,special_teams,5,,,,,
player,201810140rai,rai,LamuEm00,st_pct,26%,,,,,
player,201810140rai,rai,BrowFa00,pos,DE,,,,,
player,201810140rai,rai,BrowFa00,offense,0,,,,,
player,201810140rai,rai,BrowFa00,off_pct,0%,,,,,
player,201810140rai,rai,BrowFa00,defense,21,,,,,
player,201810140rai,rai,BrowFa00,def_pct,32%,,,,,
player,201810140rai,rai,BrowFa00,special_teams,0,,,,,
player,201810140rai,rai,BrowFa00,st_pct,0%,,,,,
player,201810140rai,rai,McDoCl99,pos,DT,,,,,
player,201810140rai,rai,McDoCl99,offense,0,,,,,
player,201810140rai,rai,McDoCl99,off_pct,0%,,,,,
player,201810140rai,rai,McDoCl99,defense,20,,,,,
player,201810140rai,rai,McDoCl99,def_pct,31%,,,,,
player,201810140rai,rai,McDoCl99,special_teams,5,,,,,
player,201810140rai,rai,McDoCl99,st_pct,26%,,,,,
player,201810140rai,rai,JohnDe25,pos,LB,,,,,
player,201810140rai,rai,JohnDe25,offense,0,,,,,
player,201810140rai,rai,JohnDe25,off_pct,0%,,,,,
player,201810140rai,rai,JohnDe25,defense,17,,,,,
player,201810140rai,rai,JohnDe25,def_pct,26%,,,,,
player,201810140rai,rai,JohnDe25,special_teams,0,,,,,
player,201810140rai,rai,JohnDe25,st_pct,0%,,,,,
player,201810140rai,rai,CalhSh00,pos,DE,,,,,
player,201810140rai,rai,CalhSh00,offense,0,,,,,
player,201810140rai,rai,CalhSh00,off_pct,0%,,,,,
player,201810140rai,rai,CalhSh00,defense,15,,,,,
player,201810140rai,rai,CalhSh00,def_pct,23%,,,,,
player,201810140rai,rai,CalhSh00,special_teams,10,,,,,
player,201810140rai,rai,CalhSh00,st_pct,53%,,,,,
player,201810140rai,rai,MelvRa00,pos,CB,,,,,
player,201810140rai,rai,MelvRa00,offense,0,,,,,
player,201810140rai,rai,MelvRa00,off_pct,0%,,,,,
player,201810140rai,rai,MelvRa00,defense,7,,,,,
player,201810140rai,rai,MelvRa00,def_pct,11%,,,,,
player,201810140rai,rai,MelvRa00,special_teams,7,,,,,
player,201810140rai,rai,MelvRa00,st_pct,37%,,,,,
player,201810140rai,rai,MorrNi00,pos,LB,,,,,
player,201810140rai,rai,MorrNi00,offense,0,,,,,
player,201810140rai,rai,MorrNi00,off_pct,0%,,,,,
player,201810140rai,rai,MorrNi00,defense,1,,,,,
player,201810140rai,rai,MorrNi00,def_pct,2%,,,,,
player,201810140rai,rai,MorrNi00,special_teams,12,,,,,
player,201810140rai,rai,MorrNi00,st_pct,63%,,,,,
player,201810140rai,rai,WilbKy00,pos,LB,,,,,
player,201810140rai,rai,WilbKy00,offense,0,,,,,
player,201810140rai,rai,WilbKy00,off_pct,0%,,,,,
player,201810140rai,rai,WilbKy00,defense,0,,,,,
player,201810140rai,rai,WilbKy00,def_pct,0%,,,,,
player,201810140rai,rai,WilbKy00,special_teams,17,,,,,
player,201810140rai,rai,WilbKy00,st_pct,89%,,,,,
player,201810140rai,rai,TownJo01,pos,P,,,,,
player,201810140rai,rai,TownJo01,offense,0,,,,,
player,201810140rai,rai,TownJo01,off_pct,0%,,,,,
player,201810140rai,rai,TownJo01,defense,0,,,,,
player,201810140rai,rai,TownJo01,def_pct,0%,,,,,
player,201810140rai,rai,TownJo01,special_teams,5,,,,,
player,201810140rai,rai,TownJo01,st_pct,26%,,,,,
player,201810140rai,rai,SiegTr00,pos,LS,,,,,
player,201810140rai,rai,SiegTr00,offense,0,,,,,
player,201810140rai,rai,SiegTr00,off_pct,0%,,,,,
player,201810140rai,rai,SiegTr00,defense,0,,,,,
player,201810140rai,rai,SiegTr00,def_pct,0%,,,,,
player,201810140rai,rai,SiegTr00,special_teams,5,,,,,
player,201810140rai,rai,SiegTr00,st_pct,26%,,,,,
player,201810140rai,rai,McCrMa00,pos,K,,,,,
player,201810140rai,rai,McCrMa00,offense,0,,,,,
player,201810140rai,rai,McCrMa00,off_pct,0%,,,,,
player,201810140rai,rai,McCrMa00,defense,0,,,,,
player,201810140rai,rai,McCrMa00,def_pct,0%,,,,,
player,201810140rai,rai,McCrMa00,special_teams,4,,,,,
player,201810140rai,rai,McCrMa00,st_pct,21%,,,,,
player,201810140rai,rai,ConlGa00,pos,CB,,,,,
player,201810140rai,rai,ConlGa00,offense,0,,,,,
player,201810140rai,rai,ConlGa00,off_pct,0%,,,,,
player,201810140rai,rai,ConlGa00,defense,0,,,,,
player,201810140rai,rai,ConlGa00,def_pct,0%,,,,,
player,201810140rai,rai,ConlGa00,special_teams,3,,,,,
player,201810140rai,rai,ConlGa00,st_pct,16%,,,,,
player,201810140rai,rai,ClemT.00,pos,T,,,,,
player,201810140rai,rai,ClemT.00,offense,0,,,,,
player,201810140rai,rai,ClemT.00,off_pct,0%,,,,,
player,201810140rai,rai,ClemT.00,defense,0,,,,,
player,201810140rai,rai,ClemT.00,def_pct,0%,,,,,
player,201810140rai,rai,ClemT.00,special_teams,2,,,,,
player,201810140rai,rai,ClemT.00,st_pct,11%,,,,,
player,201810140rai,sea,IfedGe00,pos,T,,,,,
player,201810140rai,sea,IfedGe00,offense,65,,,,,
player,201810140rai,sea,IfedGe00,off_pct,100%,,,,,
player,201810140rai,sea,IfedGe00,defense,0,,,,,
player,201810140rai,sea,IfedGe00,def_pct,0%,,,,,
player,201810140rai,sea,IfedGe00,special_teams,5,,,,,
player,201810140rai,sea,IfedGe00,st_pct,26%,,,,,
player,201810140rai,sea,BritJu00,pos,C,,,,,
player,201810140rai,sea,BritJu00,offense,65,,,,,
player,201810140rai,sea,BritJu00,off_pct,100%,,,,,
player,201810140rai,sea,BritJu00,defense,0,,,,,
player,201810140rai,sea,BritJu00,def_pct,0%,,,,,
player,201810140rai,sea,BritJu00,special_teams,5,,,,,
player,201810140rai,sea,BritJu00,st_pct,26%,,,,,
player,201810140rai,sea,BrowDu20,pos,T,,,,,
player,201810140rai,sea,BrowDu20,offense,65,,,,,
player,201810140rai,sea,BrowDu20,off_pct,100%,,,,,
player,201810140rai,sea,BrowDu20,defense,0,,,,,
player,201810140rai,sea,BrowDu20,def_pct,0%,,,,,
player,201810140rai,sea,BrowDu20,special_teams,5,,,,,
player,201810140rai,sea,BrowDu20,st_pct,26%,,,,,
player,201810140rai,sea,SweeJ.00,pos,G,,,,,
player,201810140rai,sea,SweeJ.00,offense,65,,,,,
player,201810140rai,sea,SweeJ.00,off_pct,100%,,,,,
player,201810140rai,sea,SweeJ.00,defense,0,,,,,
player,201810140rai,sea,SweeJ.00,def_pct,0%,,,,,
player,201810140rai,sea,SweeJ.00,special_teams,5,,,,,
player,201810140rai,sea,SweeJ.00,st_pct,26%,,,,,
player,201810140rai,sea,FlukDJ00,pos,G,,,,,
player,201810140rai,sea,FlukDJ00,offense,65,,,,,
player,201810140rai,sea,FlukDJ00,off_pct,100%,,,,,
player,201810140rai,sea,FlukDJ00,defense,0,,,,,
player,201810140rai,sea,FlukDJ00,def_pct,0%,,,,,
player,201810140rai,sea,FlukDJ00,special_teams,0,,,,,
player,201810140rai,sea,FlukDJ00,st_pct,0%,,,,,
player,201810140rai,sea,WilsRu00,pos,QB,,,,,
player,201810140rai,sea,WilsRu00,offense,65,,,,,
player,201810140rai,sea,WilsRu00,off_pct,100%,,,,,
player,201810140rai,sea,WilsRu00,defense,0,,,,,
player,201810140rai,sea,WilsRu00,def_pct,0%,,,,,
player,201810140rai,sea,WilsRu00,special_teams,0,,,,,
player,201810140rai,sea,WilsRu00,st_pct,0%,,,,,
player,201810140rai,sea,LockTy00,pos,WR,,,,,
player,201810140rai,sea,LockTy00,offense,51,,,,,
player,201810140rai,sea,LockTy00,off_pct,78%,,,,,
player,201810140rai,sea,LockTy00,defense,0,,,,,
player,201810140rai,sea,LockTy00,def_pct,0%,,,,,
player,201810140rai,sea,LockTy00,special_teams,3,,,,,
player,201810140rai,sea,LockTy00,st_pct,16%,,,,,
player,201810140rai,sea,BaldDo00,pos,WR,,,,,
player,201810140rai,sea,BaldDo00,offense,49,,,,,
player,201810140rai,sea,BaldDo00,off_pct,75%,,,,,
player,201810140rai,sea,BaldDo00,defense,0,,,,,
player,201810140rai,sea,BaldDo00,def_pct,0%,,,,,
player,201810140rai,sea,BaldDo00,special_teams,0,,,,,
player,201810140rai,sea,BaldDo00,st_pct,0%,,,,,
player,201810140rai,sea,DaniDa02,pos,TE,,,,,
player,201810140rai,sea,DaniDa02,offense,33,,,,,
player,201810140rai,sea,DaniDa02,off_pct,51%,,,,,
player,201810140rai,sea,DaniDa02,defense,0,,,,,
player,201810140rai,sea,DaniDa02,def_pct,0%,,,,,
player,201810140rai,sea,DaniDa02,special_teams,9,,,,,
player,201810140rai,sea,DaniDa02,st_pct,47%,,,,,
player,201810140rai,sea,MoorDa03,pos,WR,,,,,
player,201810140rai,sea,MoorDa03,offense,30,,,,,
player,201810140rai,sea,MoorDa03,off_pct,46%,,,,,
player,201810140rai,sea,MoorDa03,defense,0,,,,,
player,201810140rai,sea,MoorDa03,def_pct,0%,,,,,
player,201810140rai,sea,MoorDa03,special_teams,2,,,,,
player,201810140rai,sea,MoorDa03,st_pct,11%,,,,,
player,201810140rai,sea,SwooTy00,pos,TE,,,,,
player,201810140rai,sea,SwooTy00,offense,27,,,,,
player,201810140rai,sea,SwooTy00,off_pct,42%,,,,,
player,201810140rai,sea,SwooTy00,defense,0,,,,,
player,201810140rai,sea,SwooTy00,def_pct,0%,,,,,
player,201810140rai,sea,SwooTy00,special_teams,5,,,,,
player,201810140rai,sea,SwooTy00,st_pct,26%,,,,,
player,201810140rai,sea,CarsCh00,pos,RB,,,,,
player,201810140rai,sea,CarsCh00,offense,27,,,,,
player,201810140rai,sea,CarsCh00,off_pct,42%,,,,,
player,201810140rai,sea,CarsCh00,defense,0,,,,,
player,201810140rai,sea,CarsCh00,def_pct,0%,,,,,
player,201810140rai,sea,CarsCh00,special_teams,0,,,,,
player,201810140rai,sea,CarsCh00,st_pct,0%,,,,,
player,201810140rai,sea,MarsBr00,pos,WR,,,,,
player,201810140rai,sea,MarsBr00,offense,25,,,,,
player,201810140rai,sea,MarsBr00,off_pct,38%,,,,,
player,201810140rai,sea,MarsBr00,defense,0,,,,,
player,201810140rai,sea,MarsBr00,def_pct,0%,,,,,
player,201810140rai,sea,MarsBr00,special_teams,0,,,,,
player,201810140rai,sea,MarsBr00,st_pct,0%,,,,,
player,201810140rai,sea,DaviMi01,pos,RB,,,,,
player,201810140rai,sea,DaviMi01,offense,24,,,,,
player,201810140rai,sea,DaviMi01,off_pct,37%,,,,,
player,201810140rai,sea,DaviMi01,defense,0,,,,,
player,201810140rai,sea,DaviMi01,def_pct,0%,,,,,
player,201810140rai,sea,DaviMi01,special_teams,0,,,,,
player,201810140rai,sea,DaviMi01,st_pct,0%,,,,,
player,201810140rai,sea,BrowJa03,pos,WR,,,,,
player,201810140rai,sea,BrowJa03,offense,22,,,,,
player,201810140rai,sea,BrowJa03,off_pct,34%,,,,,
player,201810140rai,sea,BrowJa03,defense,0,,,,,
player,201810140rai,sea,BrowJa03,def_pct,0%,,,,,
player,201810140rai,sea,BrowJa03,special_teams,2,,,,,
player,201810140rai,sea,BrowJa03,st_pct,11%,,,,,
player,201810140rai,sea,FantGe00,pos,T,,,,,
player,201810140rai,sea,FantGe00,offense,18,,,,,
player,201810140rai,sea,FantGe00,off_pct,28%,,,,,
player,201810140rai,sea,FantGe00,defense,0,,,,,
player,201810140rai,sea,FantGe00,def_pct,0%,,,,,
player,201810140rai,sea,FantGe00,special_teams,0,,,,,
player,201810140rai,sea,FantGe00,st_pct,0%,,,,,
player,201810140rai,sea,PennRa00,pos,RB,,,,,
player,201810140rai,sea,PennRa00,offense,13,,,,,
player,201810140rai,sea,PennRa00,off_pct,20%,,,,,
