game,2018,5,20181007,201810070htx,dal,"Dallas Cowboys",16,htx,"Houston Texans",19
player,201810070htx,htx,BlueAl00,def_pct,0%,,,,,
player,201810070htx,htx,BlueAl00,special_teams,5,,,,,
player,201810070htx,htx,BlueAl00,st_pct,17%,,,,,
player,201810070htx,htx,FullWi01,pos,WR,,,,,
player,201810070htx,htx,FullWi01,offense,77,,,,,
player,201810070htx,htx,FullWi01,off_pct,96%,,,,,
player,201810070htx,htx,FullWi01,defense,0,,,,,
player,201810070htx,htx,FullWi01,def_pct,0%,,,,,
player,201810070htx,htx,FullWi01,special_teams,0,,,,,
player,201810070htx,htx,FullWi01,st_pct,0%,,,,,
player,201810070htx,htx,GrifRy00,pos,TE,,,,,
player,201810070htx,htx,GrifRy00,offense,57,,,,,
player,201810070htx,htx,GrifRy00,off_pct,71%,,,,,
player,201810070htx,htx,GrifRy00,defense,0,,,,,
player,201810070htx,htx,GrifRy00,def_pct,0%,,,,,
player,201810070htx,htx,GrifRy00,special_teams,11,,,,,
player,201810070htx,htx,GrifRy00,st_pct,38%,,,,,
player,201810070htx,htx,CoutKe00,pos,WR,,,,,
player,201810070htx,htx,CoutKe00,offense,57,,,,,
player,201810070htx,htx,CoutKe00,off_pct,71%,,,,,
player,201810070htx,htx,CoutKe00,defense,0,,,,,
player,201810070htx,htx,CoutKe00,def_pct,0%,,,,,
player,201810070htx,htx,CoutKe00,special_teams,0,,,,,
player,201810070htx,htx,CoutKe00,st_pct,0%,,,,,
player,201810070htx,htx,ThomJo05,pos,TE,,,,,
player,201810070htx,htx,ThomJo05,offense,29,,,,,
player,201810070htx,htx,ThomJo05,off_pct,36%,,,,,
player,201810070htx,htx,ThomJo05,defense,0,,,,,
player,201810070htx,htx,ThomJo05,def_pct,0%,,,,,
player,201810070htx,htx,ThomJo05,special_teams,0,,,,,
player,201810070htx,htx,ThomJo05,st_pct,0%,,,,,
player,201810070htx,htx,AkinJo00,pos,TE,,,,,
player,201810070htx,htx,AkinJo00,offense,18,,,,,
player,201810070htx,htx,AkinJo00,off_pct,22%,,,,,
player,201810070htx,htx,AkinJo00,defense,0,,,,,
player,201810070htx,htx,AkinJo00,def_pct,0%,,,,,
player,201810070htx,htx,AkinJo00,special_teams,5,,,,,
player,201810070htx,htx,AkinJo00,st_pct,17%,,,,,
player,201810070htx,htx,ErviTy00,pos,RB,,,,,
player,201810070htx,htx,ErviTy00,offense,3,,,,,
player,201810070htx,htx,ErviTy00,off_pct,4%,,,,,
player,201810070htx,htx,ErviTy00,defense,0,,,,,
player,201810070htx,htx,ErviTy00,def_pct,0%,,,,,
player,201810070htx,htx,ErviTy00,special_teams,10,,,,,
player,201810070htx,htx,ErviTy00,st_pct,34%,,,,,
player,201810070htx,htx,CunnZa00,pos,LB,,,,,
player,201810070htx,htx,CunnZa00,offense,0,,,,,
player,201810070htx,htx,CunnZa00,off_pct,0%,,,,,
player,201810070htx,htx,CunnZa00,defense,62,,,,,
player,201810070htx,htx,CunnZa00,def_pct,100%,,,,,
player,201810070htx,htx,CunnZa00,special_teams,3,,,,,
player,201810070htx,htx,CunnZa00,st_pct,10%,,,,,
player,201810070htx,htx,JackKa99,pos,CB,,,,,
player,201810070htx,htx,JackKa99,offense,0,,,,,
player,201810070htx,htx,JackKa99,off_pct,0%,,,,,
player,201810070htx,htx,JackKa99,defense,62,,,,,
player,201810070htx,htx,JackKa99,def_pct,100%,,,,,
player,201810070htx,htx,JackKa99,special_teams,0,,,,,
player,201810070htx,htx,JackKa99,st_pct,0%,,,,,
player,201810070htx,htx,McKiBe00,pos,LB,,,,,
player,201810070htx,htx,McKiBe00,offense,0,,,,,
player,201810070htx,htx,McKiBe00,off_pct,0%,,,,,
player,201810070htx,htx,McKiBe00,defense,62,,,,,
player,201810070htx,htx,McKiBe00,def_pct,100%,,,,,
player,201810070htx,htx,McKiBe00,special_teams,0,,,,,
player,201810070htx,htx,McKiBe00,st_pct,0%,,,,,
player,201810070htx,htx,JoseJo20,pos,CB,,,,,
player,201810070htx,htx,JoseJo20,offense,0,,,,,
player,201810070htx,htx,JoseJo20,off_pct,0%,,,,,
player,201810070htx,htx,JoseJo20,defense,61,,,,,
player,201810070htx,htx,JoseJo20,def_pct,98%,,,,,
player,201810070htx,htx,JoseJo20,special_teams,5,,,,,
player,201810070htx,htx,JoseJo20,st_pct,17%,,,,,
player,201810070htx,htx,MathTy00,pos,FS,,,,,
player,201810070htx,htx,MathTy00,offense,0,,,,,
player,201810070htx,htx,MathTy00,off_pct,0%,,,,,
player,201810070htx,htx,MathTy00,defense,59,,,,,
player,201810070htx,htx,MathTy00,def_pct,95%,,,,,
player,201810070htx,htx,MathTy00,special_teams,0,,,,,
player,201810070htx,htx,MathTy00,st_pct,0%,,,,,
player,201810070htx,htx,ReidJu00,pos,SS,,,,,
player,201810070htx,htx,ReidJu00,offense,0,,,,,
player,201810070htx,htx,ReidJu00,off_pct,0%,,,,,
player,201810070htx,htx,ReidJu00,defense,56,,,,,
player,201810070htx,htx,ReidJu00,def_pct,90%,,,,,
player,201810070htx,htx,ReidJu00,special_teams,23,,,,,
player,201810070htx,htx,ReidJu00,st_pct,79%,,,,,
player,201810070htx,htx,WattJ.00,pos,DE,,,,,
player,201810070htx,htx,WattJ.00,offense,0,,,,,
player,201810070htx,htx,WattJ.00,off_pct,0%,,,,,
player,201810070htx,htx,WattJ.00,defense,56,,,,,
player,201810070htx,htx,WattJ.00,def_pct,90%,,,,,
player,201810070htx,htx,WattJ.00,special_teams,5,,,,,
player,201810070htx,htx,WattJ.00,st_pct,17%,,,,,
player,201810070htx,htx,ClowJa00,pos,LB,,,,,
player,201810070htx,htx,ClowJa00,offense,0,,,,,
player,201810070htx,htx,ClowJa00,off_pct,0%,,,,,
player,201810070htx,htx,ClowJa00,defense,54,,,,,
player,201810070htx,htx,ClowJa00,def_pct,87%,,,,,
player,201810070htx,htx,ClowJa00,special_teams,0,,,,,
player,201810070htx,htx,ClowJa00,st_pct,0%,,,,,
player,201810070htx,htx,MercWh00,pos,LB,,,,,
player,201810070htx,htx,MercWh00,offense,0,,,,,
player,201810070htx,htx,MercWh00,off_pct,0%,,,,,
player,201810070htx,htx,MercWh00,defense,50,,,,,
player,201810070htx,htx,MercWh00,def_pct,81%,,,,,
player,201810070htx,htx,MercWh00,special_teams,5,,,,,
player,201810070htx,htx,MercWh00,st_pct,17%,,,,,
player,201810070htx,htx,WrigSh00,pos,CB,,,,,
player,201810070htx,htx,WrigSh00,offense,0,,,,,
player,201810070htx,htx,WrigSh00,off_pct,0%,,,,,
player,201810070htx,htx,WrigSh00,defense,43,,,,,
player,201810070htx,htx,WrigSh00,def_pct,69%,,,,,
player,201810070htx,htx,WrigSh00,special_teams,4,,,,,
player,201810070htx,htx,WrigSh00,st_pct,14%,,,,,
player,201810070htx,htx,ReadD.00,pos,NT,,,,,
player,201810070htx,htx,ReadD.00,offense,0,,,,,
player,201810070htx,htx,ReadD.00,off_pct,0%,,,,,
player,201810070htx,htx,ReadD.00,defense,42,,,,,
player,201810070htx,htx,ReadD.00,def_pct,68%,,,,,
player,201810070htx,htx,ReadD.00,special_teams,0,,,,,
player,201810070htx,htx,ReadD.00,st_pct,0%,,,,,
player,201810070htx,htx,BlacAn00,pos,DE,,,,,
player,201810070htx,htx,BlacAn00,offense,0,,,,,
player,201810070htx,htx,BlacAn00,off_pct,0%,,,,,
player,201810070htx,htx,BlacAn00,defense,29,,,,,
player,201810070htx,htx,BlacAn00,def_pct,47%,,,,,
player,201810070htx,htx,BlacAn00,special_teams,7,,,,,
player,201810070htx,htx,BlacAn00,st_pct,24%,,,,,
player,201810070htx,htx,DunnBr00,pos,NT,,,,,
player,201810070htx,htx,DunnBr00,offense,0,,,,,
player,201810070htx,htx,DunnBr00,off_pct,0%,,,,,
player,201810070htx,htx,DunnBr00,defense,24,,,,,
player,201810070htx,htx,DunnBr00,def_pct,39%,,,,,
player,201810070htx,htx,DunnBr00,special_teams,7,,,,,
player,201810070htx,htx,DunnBr00,st_pct,24%,,,,,
player,201810070htx,htx,EjioDu00,pos,LB,,,,,
player,201810070htx,htx,EjioDu00,offense,0,,,,,
player,201810070htx,htx,EjioDu00,off_pct,0%,,,,,
player,201810070htx,htx,EjioDu00,defense,11,,,,,
player,201810070htx,htx,EjioDu00,def_pct,18%,,,,,
player,201810070htx,htx,EjioDu00,special_teams,0,,,,,
player,201810070htx,htx,EjioDu00,st_pct,0%,,,,,
player,201810070htx,htx,HeatJo00,pos,DE,,,,,
player,201810070htx,htx,HeatJo00,offense,0,,,,,
player,201810070htx,htx,HeatJo00,off_pct,0%,,,,,
player,201810070htx,htx,HeatJo00,defense,5,,,,,
player,201810070htx,htx,HeatJo00,def_pct,8%,,,,,
player,201810070htx,htx,HeatJo00,special_teams,5,,,,,
player,201810070htx,htx,HeatJo00,st_pct,17%,,,,,
player,201810070htx,htx,KalaPe00,pos,LB,,,,,
player,201810070htx,htx,KalaPe00,offense,0,,,,,
player,201810070htx,htx,KalaPe00,off_pct,0%,,,,,
player,201810070htx,htx,KalaPe00,defense,3,,,,,
player,201810070htx,htx,KalaPe00,def_pct,5%,,,,,
player,201810070htx,htx,KalaPe00,special_teams,23,,,,,
player,201810070htx,htx,KalaPe00,st_pct,79%,,,,,
player,201810070htx,htx,WebsKa00,pos,CB,,,,,
player,201810070htx,htx,WebsKa00,offense,0,,,,,
player,201810070htx,htx,WebsKa00,off_pct,0%,,,,,
player,201810070htx,htx,WebsKa00,defense,2,,,,,
player,201810070htx,htx,WebsKa00,def_pct,3%,,,,,
player,201810070htx,htx,WebsKa00,special_teams,0,,,,,
player,201810070htx,htx,WebsKa00,st_pct,0%,,,,,
player,201810070htx,htx,ScarBr00,pos,LB,,,,,
player,201810070htx,htx,ScarBr00,offense,0,,,,,
player,201810070htx,htx,ScarBr00,off_pct,0%,,,,,
player,201810070htx,htx,ScarBr00,defense,0,,,,,
player,201810070htx,htx,ScarBr00,def_pct,0%,,,,,
player,201810070htx,htx,ScarBr00,special_teams,23,,,,,
player,201810070htx,htx,ScarBr00,st_pct,79%,,,,,
player,201810070htx,htx,MoorA.00,pos,FS,,,,,
player,201810070htx,htx,MoorA.00,offense,0,,,,,
player,201810070htx,htx,MoorA.00,off_pct,0%,,,,,
player,201810070htx,htx,MoorA.00,defense,0,,,,,
player,201810070htx,htx,MoorA.00,def_pct,0%,,,,,
player,201810070htx,htx,MoorA.00,special_teams,22,,,,,
player,201810070htx,htx,MoorA.00,st_pct,76%,,,,,
player,201810070htx,htx,WebbJo00,pos,QB,,,,,
player,201810070htx,htx,WebbJo00,offense,0,,,,,
player,201810070htx,htx,WebbJo00,off_pct,0%,,,,,
player,201810070htx,htx,WebbJo00,defense,0,,,,,
player,201810070htx,htx,WebbJo00,def_pct,0%,,,,,
player,201810070htx,htx,WebbJo00,special_teams,18,,,,,
player,201810070htx,htx,WebbJo00,st_pct,62%,,,,,
player,201810070htx,htx,AdamTy00,pos,LB,,,,,
player,201810070htx,htx,AdamTy00,offense,0,,,,,
player,201810070htx,htx,AdamTy00,off_pct,0%,,,,,
player,201810070htx,htx,AdamTy00,defense,0,,,,,
player,201810070htx,htx,AdamTy00,def_pct,0%,,,,,
player,201810070htx,htx,AdamTy00,special_teams,18,,,,,
player,201810070htx,htx,AdamTy00,st_pct,62%,,,,,
player,201810070htx,htx,BadeJo00,pos,CB,,,,,
player,201810070htx,htx,BadeJo00,offense,0,,,,,
player,201810070htx,htx,BadeJo00,off_pct,0%,,,,,
player,201810070htx,htx,BadeJo00,defense,0,,,,,
player,201810070htx,htx,BadeJo00,def_pct,0%,,,,,
player,201810070htx,htx,BadeJo00,special_teams,18,,,,,
player,201810070htx,htx,BadeJo00,st_pct,62%,,,,,
player,201810070htx,htx,HoweGr00,pos,RB,,,,,
player,201810070htx,htx,HoweGr00,offense,0,,,,,
player,201810070htx,htx,HoweGr00,off_pct,0%,,,,,
player,201810070htx,htx,HoweGr00,defense,0,,,,,
player,201810070htx,htx,HoweGr00,def_pct,0%,,,,,
player,201810070htx,htx,HoweGr00,special_teams,16,,,,,
player,201810070htx,htx,HoweGr00,st_pct,55%,,,,,
player,201810070htx,htx,FairKa01,pos,K,,,,,
player,201810070htx,htx,FairKa01,offense,0,,,,,
player,201810070htx,htx,FairKa01,off_pct,0%,,,,,
player,201810070htx,htx,FairKa01,defense,0,,,,,
player,201810070htx,htx,FairKa01,def_pct,0%,,,,,
player,201810070htx,htx,FairKa01,special_teams,12,,,,,
player,201810070htx,htx,FairKa01,st_pct,41%,,,,,
player,201810070htx,htx,WeekJo00,pos,LS,,,,,
player,201810070htx,htx,WeekJo00,offense,0,,,,,
player,201810070htx,htx,WeekJo00,off_pct,0%,,,,,
player,201810070htx,htx,WeekJo00,defense,0,,,,,
player,201810070htx,htx,WeekJo00,def_pct,0%,,,,,
player,201810070htx,htx,WeekJo00,special_teams,9,,,,,
player,201810070htx,htx,WeekJo00,st_pct,31%,,,,,
player,201810070htx,htx,DaniTr00,pos,P,,,,,
player,201810070htx,htx,DaniTr00,offense,0,,,,,
player,201810070htx,htx,DaniTr00,off_pct,0%,,,,,
player,201810070htx,htx,DaniTr00,defense,0,,,,,
player,201810070htx,htx,DaniTr00,def_pct,0%,,,,,
player,201810070htx,htx,DaniTr00,special_teams,9,,,,,
player,201810070htx,htx,DaniTr00,st_pct,31%,,,,,
player,201810070htx,htx,JameNa00,pos,FS,,,,,
player,201810070htx,htx,JameNa00,offense,0,,,,,
player,201810070htx,htx,JameNa00,off_pct,0%,,,,,
player,201810070htx,htx,JameNa00,defense,0,,,,,
player,201810070htx,htx,JameNa00,def_pct,0%,,,,,
player,201810070htx,htx,JameNa00,special_teams,8,,,,,
player,201810070htx,htx,JameNa00,st_pct,28%,,,,,
player,201810070htx,htx,CoatSa00,pos,WR,,,,,
player,201810070htx,htx,CoatSa00,offense,0,,,,,
player,201810070htx,htx,CoatSa00,off_pct,0%,,,,,
player,201810070htx,htx,CoatSa00,defense,0,,,,,
player,201810070htx,htx,CoatSa00,def_pct,0%,,,,,
player,201810070htx,htx,CoatSa00,special_teams,6,,,,,
player,201810070htx,htx,CoatSa00,st_pct,21%,,,,,
player,201810070htx,htx,MancGr00,pos,C,,,,,
player,201810070htx,htx,MancGr00,offense,0,,,,,
player,201810070htx,htx,MancGr00,off_pct,0%,,,,,
player,201810070htx,htx,MancGr00,defense,0,,,,,
player,201810070htx,htx,MancGr00,def_pct,0%,,,,,
player,201810070htx,htx,MancGr00,special_teams,6,,,,,
player,201810070htx,htx,MancGr00,st_pct,21%,,,,,
player,201810070htx,htx,RankMa00,pos,T,,,,,
player,201810070htx,htx,RankMa00,offense,0,,,,,
player,201810070htx,htx,RankMa00,off_pct,0%,,,,,
player,201810070htx,htx,RankMa00,defense,0,,,,,
player,201810070htx,htx,RankMa00,def_pct,0%,,,,,
player,201810070htx,htx,RankMa00,special_teams,6,,,,,
player,201810070htx,htx,RankMa00,st_pct,21%,,,,,
player,201810070htx,dal,LoonJo01,pos,C,,,,,
player,201810070htx,dal,LoonJo01,offense,62,,,,,
player,201810070htx,dal,LoonJo01,off_pct,100%,,,,,
player,201810070htx,dal,LoonJo01,defense,0,,,,,
player,201810070htx,dal,LoonJo01,def_pct,0%,,,,,
player,201810070htx,dal,LoonJo01,special_teams,4,,,,,
player,201810070htx,dal,LoonJo01,st_pct,14%,,,,,
player,201810070htx,dal,WillCo00,pos,G,,,,,
player,201810070htx,dal,WillCo00,offense,62,,,,,
player,201810070htx,dal,WillCo00,off_pct,100%,,,,,
player,201810070htx,dal,WillCo00,defense,0,,,,,
player,201810070htx,dal,WillCo00,def_pct,0%,,,,,
player,201810070htx,dal,WillCo00,special_teams,4,,,,,
player,201810070htx,dal,WillCo00,st_pct,14%,,,,,
player,201810070htx,dal,CollLa01,pos,T,,,,,
player,201810070htx,dal,CollLa01,offense,62,,,,,
player,201810070htx,dal,CollLa01,off_pct,100%,,,,,
player,201810070htx,dal,CollLa01,defense,0,,,,,
player,201810070htx,dal,CollLa01,def_pct,0%,,,,,
player,201810070htx,dal,CollLa01,special_teams,4,,,,,
player,201810070htx,dal,CollLa01,st_pct,14%,,,,,
player,201810070htx,dal,MartZa00,pos,G,,,,,
player,201810070htx,dal,MartZa00,offense,62,,,,,
player,201810070htx,dal,MartZa00,off_pct,100%,,,,,
player,201810070htx,dal,MartZa00,defense,0,,,,,
player,201810070htx,dal,MartZa00,def_pct,0%,,,,,
player,201810070htx,dal,MartZa00,special_teams,4,,,,,
player,201810070htx,dal,MartZa00,st_pct,14%,,,,,
player,201810070htx,dal,SmitTy00,pos,T,,,,,
player,201810070htx,dal,SmitTy00,offense,62,,,,,
player,201810070htx,dal,SmitTy00,off_pct,100%,,,,,
player,201810070htx,dal,SmitTy00,defense,0,,,,,
player,201810070htx,dal,SmitTy00,def_pct,0%,,,,,
player,201810070htx,dal,SmitTy00,special_teams,4,,,,,
player,201810070htx,dal,SmitTy00,st_pct,14%,,,,,
player,201810070htx,dal,PresDa01,pos,QB,,,,,
player,201810070htx,dal,PresDa01,offense,62,,,,,
player,201810070htx,dal,PresDa01,off_pct,100%,,,,,
player,201810070htx,dal,PresDa01,defense,0,,,,,
player,201810070htx,dal,PresDa01,def_pct,0%,,,,,
player,201810070htx,dal,PresDa01,special_teams,0,,,,,
player,201810070htx,dal,PresDa01,st_pct,0%,,,,,
player,201810070htx,dal,SwaiGe00,pos,TE,,,,,
player,201810070htx,dal,SwaiGe00,offense,59,,,,,
player,201810070htx,dal,SwaiGe00,off_pct,95%,,,,,
player,201810070htx,dal,SwaiGe00,defense,0,,,,,
player,201810070htx,dal,SwaiGe00,def_pct,0%,,,,,
player,201810070htx,dal,SwaiGe00,special_teams,15,,,,,
player,201810070htx,dal,SwaiGe00,st_pct,52%,,,,,
player,201810070htx,dal,ElliEz00,pos,RB,,,,,
player,201810070htx,dal,ElliEz00,offense,50,,,,,
player,201810070htx,dal,ElliEz00,off_pct,81%,,,,,
player,201810070htx,dal,ElliEz00,defense,0,,,,,
player,201810070htx,dal,ElliEz00,def_pct,0%,,,,,
player,201810070htx,dal,ElliEz00,special_teams,0,,,,,
player,201810070htx,dal,ElliEz00,st_pct,0%,,,,,
player,201810070htx,dal,HurnAl01,pos,WR,,,,,
player,201810070htx,dal,HurnAl01,offense,38,,,,,
player,201810070htx,dal,HurnAl01,off_pct,61%,,,,,
player,201810070htx,dal,HurnAl01,defense,0,,,,,
player,201810070htx,dal,HurnAl01,def_pct,0%,,,,,
player,201810070htx,dal,HurnAl01,special_teams,0,,,,,
player,201810070htx,dal,HurnAl01,st_pct,0%,,,,,
player,201810070htx,dal,BeasCo00,pos,WR,,,,,
player,201810070htx,dal,BeasCo00,offense,37,,,,,
player,201810070htx,dal,BeasCo00,off_pct,60%,,,,,
player,201810070htx,dal,BeasCo00,defense,0,,,,,
player,201810070htx,dal,BeasCo00,def_pct,0%,,,,,
player,201810070htx,dal,BeasCo00,special_teams,0,,,,,
player,201810070htx,dal,BeasCo00,st_pct,0%,,,,,
player,201810070htx,dal,ThomDe04,pos,WR,,,,,
player,201810070htx,dal,ThomDe04,offense,36,,,,,
player,201810070htx,dal,ThomDe04,off_pct,58%,,,,,
player,201810070htx,dal,ThomDe04,defense,0,,,,,
player,201810070htx,dal,ThomDe04,def_pct,0%,,,,,
player,201810070htx,dal,ThomDe04,special_teams,7,,,,,
player,201810070htx,dal,ThomDe04,st_pct,24%,,,,,
player,201810070htx,dal,GallMi00,pos,WR,,,,,
player,201810070htx,dal,GallMi00,offense,24,,,,,
player,201810070htx,dal,GallMi00,off_pct,39%,,,,,
player,201810070htx,dal,GallMi00,defense,0,,,,,
player,201810070htx,dal,GallMi00,def_pct,0%,,,,,
player,201810070htx,dal,GallMi00,special_teams,0,,,,,
player,201810070htx,dal,GallMi00,st_pct,0%,,,,,
player,201810070htx,dal,AustTa00,pos,WR,,,,,
player,201810070htx,dal,AustTa00,offense,23,,,,,
player,201810070htx,dal,AustTa00,off_pct,37%,,,,,
player,201810070htx,dal,AustTa00,defense,0,,,,,
player,201810070htx,dal,AustTa00,def_pct,0%,,,,,
player,201810070htx,dal,AustTa00,special_teams,3,,,,,
player,201810070htx,dal,AustTa00,st_pct,10%,,,,,
player,201810070htx,dal,JarwBl00,pos,TE,,,,,
player,201810070htx,dal,JarwBl00,offense,18,,,,,
player,201810070htx,dal,JarwBl00,off_pct,29%,,,,,
player,201810070htx,dal,JarwBl00,defense,0,,,,,
player,201810070htx,dal,JarwBl00,def_pct,0%,,,,,
player,201810070htx,dal,JarwBl00,special_teams,14,,,,,
player,201810070htx,dal,JarwBl00,st_pct,48%,,,,,
player,201810070htx,dal,SmitRo06,pos,RB,,,,,
player,201810070htx,dal,SmitRo06,offense,11,,,,,
player,201810070htx,dal,SmitRo06,off_pct,18%,,,,,
player,201810070htx,dal,SmitRo06,defense,0,,,,,
player,201810070htx,dal,SmitRo06,def_pct,0%,,,,,
player,201810070htx,dal,SmitRo06,special_teams,19,,,,,
player,201810070htx,dal,SmitRo06,st_pct,66%,,,,,
player,201810070htx,dal,GathRi00,pos,TE,,,,,
player,201810070htx,dal,GathRi00,offense,7,,,,,
player,201810070htx,dal,GathRi00,off_pct,11%,,,,,
player,201810070htx,dal,GathRi00,defense,0,,,,,
player,201810070htx,dal,GathRi00,def_pct,0%,,,,,
player,201810070htx,dal,GathRi00,special_teams,0,,,,,
player,201810070htx,dal,GathRi00,st_pct,0%,,,,,
player,201810070htx,dal,OlawJa00,pos,FB,,,,,
player,201810070htx,dal,OlawJa00,offense,6,,,,,
player,201810070htx,dal,OlawJa00,off_pct,10%,,,,,
player,201810070htx,dal,OlawJa00,defense,0,,,,,
player,201810070htx,dal,OlawJa00,def_pct,0%,,,,,
player,201810070htx,dal,OlawJa00,special_teams,19,,,,,
player,201810070htx,dal,OlawJa00,st_pct,66%,,,,,
player,201810070htx,dal,ButlBr00,pos,WR,,,,,
player,201810070htx,dal,ButlBr00,offense,1,,,,,
player,201810070htx,dal,ButlBr00,off_pct,2%,,,,,
player,201810070htx,dal,ButlBr00,defense,0,,,,,
player,201810070htx,dal,ButlBr00,def_pct,0%,,,,,
player,201810070htx,dal,ButlBr00,special_teams,0,,,,,
player,201810070htx,dal,ButlBr00,st_pct,0%,,,,,
player,201810070htx,dal,HeatJe00,pos,SS,,,,,
player,201810070htx,dal,HeatJe00,offense,0,,,,,
player,201810070htx,dal,HeatJe00,off_pct,0%,,,,,
player,201810070htx,dal,HeatJe00,defense,80,,,,,
player,201810070htx,dal,HeatJe00,def_pct,100%,,,,,
player,201810070htx,dal,HeatJe00,special_teams,19,,,,,
player,201810070htx,dal,HeatJe00,st_pct,66%,,,,,
player,201810070htx,dal,VandLe00,pos,LB,,,,,
player,201810070htx,dal,VandLe00,offense,0,,,,,
player,201810070htx,dal,VandLe00,off_pct,0%,,,,,
player,201810070htx,dal,VandLe00,defense,80,,,,,
player,201810070htx,dal,VandLe00,def_pct,100%,,,,,
player,201810070htx,dal,VandLe00,special_teams,14,,,,,
player,201810070htx,dal,VandLe00,st_pct,48%,,,,,
player,201810070htx,dal,JoneBy00,pos,CB,,,,,
player,201810070htx,dal,JoneBy00,offense,0,,,,,
player,201810070htx,dal,JoneBy00,off_pct,0%,,,,,
player,201810070htx,dal,JoneBy00,defense,80,,,,,
player,201810070htx,dal,JoneBy00,def_pct,100%,,,,,
player,201810070htx,dal,JoneBy00,special_teams,14,,,,,
player,201810070htx,dal,JoneBy00,st_pct,48%,,,,,
player,201810070htx,dal,WoodXa00,pos,FS,,,,,
player,201810070htx,dal,WoodXa00,offense,0,,,,,
player,201810070htx,dal,WoodXa00,off_pct,0%,,,,,
player,201810070htx,dal,WoodXa00,defense,79,,,,,
player,201810070htx,dal,WoodXa00,def_pct,99%,,,,,
player,201810070htx,dal,WoodXa00,special_teams,6,,,,,
player,201810070htx,dal,WoodXa00,st_pct,21%,,,,,
player,201810070htx,dal,SmitJa05,pos,LB,,,,,
player,201810070htx,dal,SmitJa05,offense,0,,,,,
player,201810070htx,dal,SmitJa05,off_pct,0%,,,,,
player,201810070htx,dal,SmitJa05,defense,79,,,,,
player,201810070htx,dal,SmitJa05,def_pct,99%,,,,,
player,201810070htx,dal,SmitJa05,special_teams,6,,,,,
player,201810070htx,dal,SmitJa05,st_pct,21%,,,,,
player,201810070htx,dal,BrowAn02,pos,CB,,,,,
player,201810070htx,dal,BrowAn02,offense,0,,,,,
player,201810070htx,dal,BrowAn02,off_pct,0%,,,,,
player,201810070htx,dal,BrowAn02,defense,67,,,,,
player,201810070htx,dal,BrowAn02,def_pct,84%,,,,,
player,201810070htx,dal,BrowAn02,special_teams,15,,,,,
player,201810070htx,dal,BrowAn02,st_pct,52%,,,,,
player,201810070htx,dal,CrawTy00,pos,DE,,,,,
player,201810070htx,dal,CrawTy00,offense,0,,,,,
player,201810070htx,dal,CrawTy00,off_pct,0%,,,,,
player,201810070htx,dal,CrawTy00,defense,66,,,,,
player,201810070htx,dal,CrawTy00,def_pct,82%,,,,,
player,201810070htx,dal,CrawTy00,special_teams,6,,,,,
player,201810070htx,dal,CrawTy00,st_pct,21%,,,,,
player,201810070htx,dal,LawrDe00,pos,DE,,,,,
player,201810070htx,dal,LawrDe00,offense,0,,,,,
player,201810070htx,dal,LawrDe00,off_pct,0%,,,,,
player,201810070htx,dal,LawrDe00,defense,61,,,,,
player,201810070htx,dal,LawrDe00,def_pct,76%,,,,,
player,201810070htx,dal,LawrDe00,special_teams,5,,,,,
player,201810070htx,dal,LawrDe00,st_pct,17%,,,,,
player,201810070htx,dal,WoodAn02,pos,NT,,,,,
player,201810070htx,dal,WoodAn02,offense,0,,,,,
player,201810070htx,dal,WoodAn02,off_pct,0%,,,,,
player,201810070htx,dal,WoodAn02,defense,49,,,,,
player,201810070htx,dal,WoodAn02,def_pct,61%,,,,,
player,201810070htx,dal,WoodAn02,special_teams,6,,,,,
player,201810070htx,dal,WoodAn02,st_pct,21%,,,,,
player,201810070htx,dal,CharTa00,pos,DE,,,,,
player,201810070htx,dal,CharTa00,offense,0,,,,,
player,201810070htx,dal,CharTa00,off_pct,0%,,,,,
player,201810070htx,dal,CharTa00,defense,48,,,,,
player,201810070htx,dal,CharTa00,def_pct,60%,,,,,
player,201810070htx,dal,CharTa00,special_teams,2,,,,,
player,201810070htx,dal,CharTa00,st_pct,7%,,,,,
player,201810070htx,dal,GregRa00,pos,DE,,,,,
player,201810070htx,dal,GregRa00,offense,0,,,,,
player,201810070htx,dal,GregRa00,off_pct,0%,,,,,
player,201810070htx,dal,GregRa00,defense,40,,,,,
player,201810070htx,dal,GregRa00,def_pct,50%,,,,,
player,201810070htx,dal,GregRa00,special_teams,3,,,,,
player,201810070htx,dal,GregRa00,st_pct,10%,,,,,
player,201810070htx,dal,AwuzCh00,pos,CB,,,,,
player,201810070htx,dal,AwuzCh00,offense,0,,,,,
player,201810070htx,dal,AwuzCh00,off_pct,0%,,,,,
player,201810070htx,dal,AwuzCh00,defense,36,,,,,
player,201810070htx,dal,AwuzCh00,def_pct,45%,,,,,
player,201810070htx,dal,AwuzCh00,special_teams,3,,,,,
player,201810070htx,dal,AwuzCh00,st_pct,10%,,,,,
player,201810070htx,dal,LewiJo01,pos,CB,,,,,
player,201810070htx,dal,LewiJo01,offense,0,,,,,
player,201810070htx,dal,LewiJo01,off_pct,0%,,,,,
player,201810070htx,dal,LewiJo01,defense,33,,,,,
player,201810070htx,dal,LewiJo01,def_pct,41%,,,,,
player,201810070htx,dal,LewiJo01,special_teams,3,,,,,
player,201810070htx,dal,LewiJo01,st_pct,10%,,,,,
player,201810070htx,dal,ArmsDo00,pos,DE,,,,,
