game,2018,3,20180923,201809230phi,clt,"Indianapolis Colts",16,phi,"Philadelphia Eagles",20
player,201809230phi,phi,AlexD.00,def_int,0,,,,,
player,201809230phi,phi,AlexD.00,def_int_yds,0,,,,,
player,201809230phi,phi,AlexD.00,def_int_td,0,,,,,
player,201809230phi,phi,AlexD.00,def_int_long,0,,,,,
player,201809230phi,phi,AlexD.00,pass_defended,0,,,,,
player,201809230phi,phi,AlexD.00,sacks,0.0,,,,,
player,201809230phi,phi,AlexD.00,tackles_combined,1,,,,,
player,201809230phi,phi,AlexD.00,tackles_solo,0,,,,,
player,201809230phi,phi,AlexD.00,tackles_assists,1,,,,,
player,201809230phi,phi,AlexD.00,tackles_loss,0,,,,,
player,201809230phi,phi,AlexD.00,qb_hits,0,,,,,
player,201809230phi,phi,AlexD.00,fumbles_rec,0,,,,,
player,201809230phi,phi,AlexD.00,fumbles_rec_yds,0,,,,,
player,201809230phi,phi,AlexD.00,fumbles_rec_td,0,,,,,
player,201809230phi,phi,AlexD.00,fumbles_forced,0,,,,,
player,201809230phi,phi,BennMi99,def_int,0,,,,,
player,201809230phi,phi,BennMi99,def_int_yds,0,,,,,
player,201809230phi,phi,BennMi99,def_int_td,0,,,,,
player,201809230phi,phi,BennMi99,def_int_long,0,,,,,
player,201809230phi,phi,BennMi99,pass_defended,1,,,,,
player,201809230phi,phi,BennMi99,sacks,0.0,,,,,
player,201809230phi,phi,BennMi99,tackles_combined,1,,,,,
player,201809230phi,phi,BennMi99,tackles_solo,1,,,,,
player,201809230phi,phi,BennMi99,tackles_assists,0,,,,,
player,201809230phi,phi,BennMi99,tackles_loss,0,,,,,
player,201809230phi,phi,BennMi99,qb_hits,1,,,,,
player,201809230phi,phi,BennMi99,fumbles_rec,0,,,,,
player,201809230phi,phi,BennMi99,fumbles_rec_yds,0,,,,,
player,201809230phi,phi,BennMi99,fumbles_rec_td,0,,,,,
player,201809230phi,phi,BennMi99,fumbles_forced,0,,,,,
player,201809230phi,phi,LongCh99,def_int,0,,,,,
player,201809230phi,phi,LongCh99,def_int_yds,0,,,,,
player,201809230phi,phi,LongCh99,def_int_td,0,,,,,
player,201809230phi,phi,LongCh99,def_int_long,0,,,,,
player,201809230phi,phi,LongCh99,pass_defended,0,,,,,
player,201809230phi,phi,LongCh99,sacks,0.0,,,,,
player,201809230phi,phi,LongCh99,tackles_combined,1,,,,,
player,201809230phi,phi,LongCh99,tackles_solo,1,,,,,
player,201809230phi,phi,LongCh99,tackles_assists,0,,,,,
player,201809230phi,phi,LongCh99,tackles_loss,0,,,,,
player,201809230phi,phi,LongCh99,qb_hits,3,,,,,
player,201809230phi,phi,LongCh99,fumbles_rec,0,,,,,
player,201809230phi,phi,LongCh99,fumbles_rec_yds,0,,,,,
player,201809230phi,phi,LongCh99,fumbles_rec_td,0,,,,,
player,201809230phi,phi,LongCh99,fumbles_forced,0,,,,,
player,201809230phi,phi,MaddAv00,def_int,0,,,,,
player,201809230phi,phi,MaddAv00,def_int_yds,0,,,,,
player,201809230phi,phi,MaddAv00,def_int_td,0,,,,,
player,201809230phi,phi,MaddAv00,def_int_long,0,,,,,
player,201809230phi,phi,MaddAv00,pass_defended,0,,,,,
player,201809230phi,phi,MaddAv00,sacks,0.0,,,,,
player,201809230phi,phi,MaddAv00,tackles_combined,1,,,,,
player,201809230phi,phi,MaddAv00,tackles_solo,1,,,,,
player,201809230phi,phi,MaddAv00,tackles_assists,0,,,,,
player,201809230phi,phi,MaddAv00,tackles_loss,0,,,,,
player,201809230phi,phi,MaddAv00,qb_hits,0,,,,,
player,201809230phi,phi,MaddAv00,fumbles_rec,0,,,,,
player,201809230phi,phi,MaddAv00,fumbles_rec_yds,0,,,,,
player,201809230phi,phi,MaddAv00,fumbles_rec_td,0,,,,,
player,201809230phi,phi,MaddAv00,fumbles_forced,0,,,,,
player,201809230phi,phi,McLeRo00,def_int,0,,,,,
player,201809230phi,phi,McLeRo00,def_int_yds,0,,,,,
player,201809230phi,phi,McLeRo00,def_int_td,0,,,,,
player,201809230phi,phi,McLeRo00,def_int_long,0,,,,,
player,201809230phi,phi,McLeRo00,pass_defended,1,,,,,
player,201809230phi,phi,McLeRo00,sacks,0.0,,,,,
player,201809230phi,phi,McLeRo00,tackles_combined,1,,,,,
player,201809230phi,phi,McLeRo00,tackles_solo,0,,,,,
player,201809230phi,phi,McLeRo00,tackles_assists,1,,,,,
player,201809230phi,phi,McLeRo00,tackles_loss,0,,,,,
player,201809230phi,phi,McLeRo00,qb_hits,0,,,,,
player,201809230phi,phi,McLeRo00,fumbles_rec,0,,,,,
player,201809230phi,phi,McLeRo00,fumbles_rec_yds,0,,,,,
player,201809230phi,phi,McLeRo00,fumbles_rec_td,0,,,,,
player,201809230phi,phi,McLeRo00,fumbles_forced,0,,,,,
player,201809230phi,phi,NgatHa20,def_int,0,,,,,
player,201809230phi,phi,NgatHa20,def_int_yds,0,,,,,
player,201809230phi,phi,NgatHa20,def_int_td,0,,,,,
player,201809230phi,phi,NgatHa20,def_int_long,0,,,,,
player,201809230phi,phi,NgatHa20,pass_defended,0,,,,,
player,201809230phi,phi,NgatHa20,sacks,0.0,,,,,
player,201809230phi,phi,NgatHa20,tackles_combined,1,,,,,
player,201809230phi,phi,NgatHa20,tackles_solo,1,,,,,
player,201809230phi,phi,NgatHa20,tackles_assists,0,,,,,
player,201809230phi,phi,NgatHa20,tackles_loss,0,,,,,
player,201809230phi,phi,NgatHa20,qb_hits,0,,,,,
player,201809230phi,phi,NgatHa20,fumbles_rec,0,,,,,
player,201809230phi,phi,NgatHa20,fumbles_rec_yds,0,,,,,
player,201809230phi,phi,NgatHa20,fumbles_rec_td,0,,,,,
player,201809230phi,phi,NgatHa20,fumbles_forced,0,,,,,
player,201809230phi,phi,ClemCo00,def_int,0,,,,,
player,201809230phi,phi,ClemCo00,def_int_yds,0,,,,,
player,201809230phi,phi,ClemCo00,def_int_td,0,,,,,
player,201809230phi,phi,ClemCo00,def_int_long,0,,,,,
player,201809230phi,phi,ClemCo00,pass_defended,0,,,,,
player,201809230phi,phi,ClemCo00,sacks,0.0,,,,,
player,201809230phi,phi,ClemCo00,tackles_combined,0,,,,,
player,201809230phi,phi,ClemCo00,tackles_solo,0,,,,,
player,201809230phi,phi,ClemCo00,tackles_assists,0,,,,,
player,201809230phi,phi,ClemCo00,tackles_loss,0,,,,,
player,201809230phi,phi,ClemCo00,qb_hits,0,,,,,
player,201809230phi,phi,ClemCo00,fumbles_rec,2,,,,,
player,201809230phi,phi,ClemCo00,fumbles_rec_yds,0,,,,,
player,201809230phi,phi,ClemCo00,fumbles_rec_td,0,,,,,
player,201809230phi,phi,ClemCo00,fumbles_forced,0,,,,,
player,201809230phi,clt,HiltT.00,kick_ret,0,,,,,
player,201809230phi,clt,HiltT.00,kick_ret_yds,0,,,,,
player,201809230phi,clt,HiltT.00,kick_ret_yds_per_ret,,,,,,
player,201809230phi,clt,HiltT.00,kick_ret_td,0,,,,,
player,201809230phi,clt,HiltT.00,kick_ret_long,0,,,,,
player,201809230phi,clt,HiltT.00,punt_ret,1,,,,,
player,201809230phi,clt,HiltT.00,punt_ret_yds,2,,,,,
player,201809230phi,clt,HiltT.00,punt_ret_yds_per_ret,2.0,,,,,
player,201809230phi,clt,HiltT.00,punt_ret_td,0,,,,,
player,201809230phi,clt,HiltT.00,punt_ret_long,2,,,,,
player,201809230phi,clt,PascZa00,kick_ret,2,,,,,
player,201809230phi,clt,PascZa00,kick_ret_yds,35,,,,,
player,201809230phi,clt,PascZa00,kick_ret_yds_per_ret,17.5,,,,,
player,201809230phi,clt,PascZa00,kick_ret_td,0,,,,,
player,201809230phi,clt,PascZa00,kick_ret_long,25,,,,,
player,201809230phi,clt,PascZa00,punt_ret,0,,,,,
player,201809230phi,clt,PascZa00,punt_ret_yds,0,,,,,
player,201809230phi,clt,PascZa00,punt_ret_yds_per_ret,,,,,,
player,201809230phi,clt,PascZa00,punt_ret_td,0,,,,,
player,201809230phi,clt,PascZa00,punt_ret_long,0,,,,,
player,201809230phi,phi,ClemCo00,kick_ret,0,,,,,
player,201809230phi,phi,ClemCo00,kick_ret_yds,0,,,,,
player,201809230phi,phi,ClemCo00,kick_ret_yds_per_ret,,,,,,
player,201809230phi,phi,ClemCo00,kick_ret_td,0,,,,,
player,201809230phi,phi,ClemCo00,kick_ret_long,0,,,,,
player,201809230phi,phi,ClemCo00,punt_ret,4,,,,,
player,201809230phi,phi,ClemCo00,punt_ret_yds,4,,,,,
player,201809230phi,phi,ClemCo00,punt_ret_yds_per_ret,1.0,,,,,
player,201809230phi,phi,ClemCo00,punt_ret_td,0,,,,,
player,201809230phi,phi,ClemCo00,punt_ret_long,4,,,,,
player,201809230phi,phi,SmalWe00,kick_ret,2,,,,,
player,201809230phi,phi,SmalWe00,kick_ret_yds,33,,,,,
player,201809230phi,phi,SmalWe00,kick_ret_yds_per_ret,16.5,,,,,
player,201809230phi,phi,SmalWe00,kick_ret_td,0,,,,,
player,201809230phi,phi,SmalWe00,kick_ret_long,17,,,,,
player,201809230phi,phi,SmalWe00,punt_ret,0,,,,,
player,201809230phi,phi,SmalWe00,punt_ret_yds,0,,,,,
player,201809230phi,phi,SmalWe00,punt_ret_yds_per_ret,,,,,,
player,201809230phi,phi,SmalWe00,punt_ret_td,0,,,,,
player,201809230phi,phi,SmalWe00,punt_ret_long,0,,,,,
player,201809230phi,clt,vinatada01,xpm,1,,,,,
player,201809230phi,clt,vinatada01,xpa,1,,,,,
player,201809230phi,clt,vinatada01,fgm,3,,,,,
player,201809230phi,clt,vinatada01,fga,3,,,,,
player,201809230phi,clt,vinatada01,punt,0,,,,,
player,201809230phi,clt,vinatada01,punt_yds,0,,,,,
player,201809230phi,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201809230phi,clt,vinatada01,punt_long,0,,,,,
player,201809230phi,clt,SancRi00,xpm,,,,,,
player,201809230phi,clt,SancRi00,xpa,,,,,,
player,201809230phi,clt,SancRi00,fgm,,,,,,
player,201809230phi,clt,SancRi00,fga,,,,,,
player,201809230phi,clt,SancRi00,punt,5,,,,,
player,201809230phi,clt,SancRi00,punt_yds,222,,,,,
player,201809230phi,clt,SancRi00,punt_yds_per_punt,44.4,,,,,
player,201809230phi,clt,SancRi00,punt_long,53,,,,,
player,201809230phi,phi,ElliJa03,xpm,2,,,,,
player,201809230phi,phi,ElliJa03,xpa,2,,,,,
player,201809230phi,phi,ElliJa03,fgm,2,,,,,
player,201809230phi,phi,ElliJa03,fga,3,,,,,
player,201809230phi,phi,ElliJa03,punt,0,,,,,
player,201809230phi,phi,ElliJa03,punt_yds,0,,,,,
player,201809230phi,phi,ElliJa03,punt_yds_per_punt,,,,,,
player,201809230phi,phi,ElliJa03,punt_long,0,,,,,
player,201809230phi,phi,JohnCa02,xpm,,,,,,
player,201809230phi,phi,JohnCa02,xpa,,,,,,
player,201809230phi,phi,JohnCa02,fgm,,,,,,
player,201809230phi,phi,JohnCa02,fga,,,,,,
player,201809230phi,phi,JohnCa02,punt,3,,,,,
player,201809230phi,phi,JohnCa02,punt_yds,128,,,,,
player,201809230phi,phi,JohnCa02,punt_yds_per_punt,42.7,,,,,
player,201809230phi,phi,JohnCa02,punt_long,52,,,,,
player,201809230phi,clt,LuckAn00,pass_cmp,25,,,,,
player,201809230phi,clt,LuckAn00,pass_att,40,,,,,
player,201809230phi,clt,LuckAn00,pass_yds,164,,,,,
player,201809230phi,clt,LuckAn00,pass_first_down,9,,,,,
player,201809230phi,clt,LuckAn00,pass_air_yds,86,,,,,
player,201809230phi,clt,LuckAn00,pass_air_yds_per_cmp,3.4,,,,,
player,201809230phi,clt,LuckAn00,pass_air_yds_per_att,2.2,,,,,
player,201809230phi,clt,LuckAn00,pass_tgt_yds_per_att,5.5,,,,,
player,201809230phi,clt,LuckAn00,pass_yac,78,,,,,
player,201809230phi,clt,LuckAn00,pass_yac_per_cmp,3.1,,,,,
player,201809230phi,clt,LuckAn00,pass_drops,1,,,,,
player,201809230phi,clt,LuckAn00,pass_drop_pct,2.5,,,,,
player,201809230phi,clt,LuckAn00,pass_poor_throws,7,,,,,
player,201809230phi,clt,LuckAn00,pass_poor_throw_pct,17.5,,,,,
player,201809230phi,clt,LuckAn00,pass_blitzed,4,,,,,
player,201809230phi,clt,LuckAn00,pass_hurried,7,,,,,
player,201809230phi,clt,LuckAn00,pass_hits,3,,,,,
player,201809230phi,clt,LuckAn00,rush_scrambles,1,,,,,
player,201809230phi,clt,LuckAn00,rush_scrambles_yds_per_att,33.0,,,,,
player,201809230phi,clt,BrisJa00,pass_cmp,0,,,,,
player,201809230phi,clt,BrisJa00,pass_att,1,,,,,
player,201809230phi,clt,BrisJa00,pass_yds,0,,,,,
player,201809230phi,clt,BrisJa00,pass_first_down,,,,,,
player,201809230phi,clt,BrisJa00,pass_air_yds,0,,,,,
player,201809230phi,clt,BrisJa00,pass_air_yds_per_cmp,,,,,,
player,201809230phi,clt,BrisJa00,pass_air_yds_per_att,0.0,,,,,
player,201809230phi,clt,BrisJa00,pass_tgt_yds_per_att,54.0,,,,,
player,201809230phi,clt,BrisJa00,pass_yac,0,,,,,
player,201809230phi,clt,BrisJa00,pass_yac_per_cmp,,,,,,
player,201809230phi,clt,BrisJa00,pass_drops,0,,,,,
player,201809230phi,clt,BrisJa00,pass_drop_pct,0.0,,,,,
player,201809230phi,clt,BrisJa00,pass_poor_throws,0,,,,,
player,201809230phi,clt,BrisJa00,pass_poor_throw_pct,0.0,,,,,
player,201809230phi,clt,BrisJa00,pass_blitzed,0,,,,,
player,201809230phi,clt,BrisJa00,pass_hurried,0,,,,,
player,201809230phi,clt,BrisJa00,pass_hits,1,,,,,
player,201809230phi,clt,BrisJa00,rush_scrambles,0,,,,,
player,201809230phi,clt,BrisJa00,rush_scrambles_yds_per_att,,,,,,
player,201809230phi,phi,WentCa00,pass_cmp,25,,,,,
player,201809230phi,phi,WentCa00,pass_att,37,,,,,
player,201809230phi,phi,WentCa00,pass_yds,255,,,,,
player,201809230phi,phi,WentCa00,pass_first_down,12,,,,,
player,201809230phi,phi,WentCa00,pass_air_yds,163,,,,,
player,201809230phi,phi,WentCa00,pass_air_yds_per_cmp,6.5,,,,,
player,201809230phi,phi,WentCa00,pass_air_yds_per_att,4.4,,,,,
player,201809230phi,phi,WentCa00,pass_tgt_yds_per_att,7.8,,,,,
player,201809230phi,phi,WentCa00,pass_yac,92,,,,,
player,201809230phi,phi,WentCa00,pass_yac_per_cmp,3.7,,,,,
player,201809230phi,phi,WentCa00,pass_drops,2,,,,,
player,201809230phi,phi,WentCa00,pass_drop_pct,5.4,,,,,
player,201809230phi,phi,WentCa00,pass_poor_throws,4,,,,,
player,201809230phi,phi,WentCa00,pass_poor_throw_pct,10.8,,,,,
player,201809230phi,phi,WentCa00,pass_blitzed,9,,,,,
player,201809230phi,phi,WentCa00,pass_hurried,6,,,,,
player,201809230phi,phi,WentCa00,pass_hits,1,,,,,
player,201809230phi,phi,WentCa00,rush_scrambles,2,,,,,
player,201809230phi,phi,WentCa00,rush_scrambles_yds_per_att,5.0,,,,,
player,201809230phi,clt,WilkJo01,rush_att,6,,,,,
player,201809230phi,clt,WilkJo01,rush_yds,19,,,,,
player,201809230phi,clt,WilkJo01,rush_first_down,1,,,,,
player,201809230phi,clt,WilkJo01,rush_yds_before_contact,8,,,,,
player,201809230phi,clt,WilkJo01,rush_yds_bc_per_rush,1.3,,,,,
player,201809230phi,clt,WilkJo01,rush_yac,11,,,,,
player,201809230phi,clt,WilkJo01,rush_yac_per_rush,1.8,,,,,
player,201809230phi,clt,WilkJo01,rush_broken_tackles,0,,,,,
player,201809230phi,clt,WilkJo01,rush_broken_tackles_per_rush,,,,,,
player,201809230phi,clt,HineNy00,rush_att,5,,,,,
player,201809230phi,clt,HineNy00,rush_yds,18,,,,,
player,201809230phi,clt,HineNy00,rush_first_down,1,,,,,
player,201809230phi,clt,HineNy00,rush_yds_before_contact,12,,,,,
player,201809230phi,clt,HineNy00,rush_yds_bc_per_rush,2.4,,,,,
player,201809230phi,clt,HineNy00,rush_yac,6,,,,,
player,201809230phi,clt,HineNy00,rush_yac_per_rush,1.2,,,,,
player,201809230phi,clt,HineNy00,rush_broken_tackles,0,,,,,
player,201809230phi,clt,HineNy00,rush_broken_tackles_per_rush,,,,,,
player,201809230phi,clt,JohnMa07,rush_att,1,,,,,
player,201809230phi,clt,JohnMa07,rush_yds,-2,,,,,
player,201809230phi,clt,JohnMa07,rush_first_down,,,,,,
player,201809230phi,clt,JohnMa07,rush_yds_before_contact,-4,,,,,
player,201809230phi,clt,JohnMa07,rush_yds_bc_per_rush,-4.0,,,,,
player,201809230phi,clt,JohnMa07,rush_yac,2,,,,,
player,201809230phi,clt,JohnMa07,rush_yac_per_rush,2.0,,,,,
player,201809230phi,clt,JohnMa07,rush_broken_tackles,1,,,,,
player,201809230phi,clt,JohnMa07,rush_broken_tackles_per_rush,1.0,,,,,
player,201809230phi,clt,LuckAn00,rush_att,1,,,,,
player,201809230phi,clt,LuckAn00,rush_yds,33,,,,,
player,201809230phi,clt,LuckAn00,rush_first_down,1,,,,,
player,201809230phi,clt,LuckAn00,rush_yds_before_contact,15,,,,,
player,201809230phi,clt,LuckAn00,rush_yds_bc_per_rush,15.0,,,,,
player,201809230phi,clt,LuckAn00,rush_yac,18,,,,,
player,201809230phi,clt,LuckAn00,rush_yac_per_rush,18.0,,,,,
player,201809230phi,clt,LuckAn00,rush_broken_tackles,0,,,,,
player,201809230phi,clt,LuckAn00,rush_broken_tackles_per_rush,,,,,,
player,201809230phi,phi,ClemCo00,rush_att,16,,,,,
player,201809230phi,phi,ClemCo00,rush_yds,56,,,,,
player,201809230phi,phi,ClemCo00,rush_first_down,4,,,,,
player,201809230phi,phi,ClemCo00,rush_yds_before_contact,14,,,,,
player,201809230phi,phi,ClemCo00,rush_yds_bc_per_rush,0.9,,,,,
player,201809230phi,phi,ClemCo00,rush_yac,42,,,,,
player,201809230phi,phi,ClemCo00,rush_yac_per_rush,2.6,,,,,
player,201809230phi,phi,ClemCo00,rush_broken_tackles,2,,,,,
player,201809230phi,phi,ClemCo00,rush_broken_tackles_per_rush,8.0,,,,,
player,201809230phi,phi,SmalWe00,rush_att,10,,,,,
player,201809230phi,phi,SmalWe00,rush_yds,56,,,,,
player,201809230phi,phi,SmalWe00,rush_first_down,4,,,,,
player,201809230phi,phi,SmalWe00,rush_yds_before_contact,28,,,,,
player,201809230phi,phi,SmalWe00,rush_yds_bc_per_rush,2.8,,,,,
player,201809230phi,phi,SmalWe00,rush_yac,28,,,,,
player,201809230phi,phi,SmalWe00,rush_yac_per_rush,2.8,,,,,
player,201809230phi,phi,SmalWe00,rush_broken_tackles,0,,,,,
player,201809230phi,phi,SmalWe00,rush_broken_tackles_per_rush,,,,,,
player,201809230phi,phi,AdamJo03,rush_att,6,,,,,
player,201809230phi,phi,AdamJo03,rush_yds,30,,,,,
player,201809230phi,phi,AdamJo03,rush_first_down,1,,,,,
player,201809230phi,phi,AdamJo03,rush_yds_before_contact,27,,,,,
player,201809230phi,phi,AdamJo03,rush_yds_bc_per_rush,4.5,,,,,
player,201809230phi,phi,AdamJo03,rush_yac,3,,,,,
player,201809230phi,phi,AdamJo03,rush_yac_per_rush,0.5,,,,,
player,201809230phi,phi,AdamJo03,rush_broken_tackles,0,,,,,
player,201809230phi,phi,AdamJo03,rush_broken_tackles_per_rush,,,,,,
player,201809230phi,phi,WentCa00,rush_att,3,,,,,
player,201809230phi,phi,WentCa00,rush_yds,10,,,,,
player,201809230phi,phi,WentCa00,rush_first_down,1,,,,,
player,201809230phi,phi,WentCa00,rush_yds_before_contact,-4,,,,,
player,201809230phi,phi,WentCa00,rush_yds_bc_per_rush,-1.3,,,,,
player,201809230phi,phi,WentCa00,rush_yac,14,,,,,
player,201809230phi,phi,WentCa00,rush_yac_per_rush,4.7,,,,,
player,201809230phi,phi,WentCa00,rush_broken_tackles,1,,,,,
player,201809230phi,phi,WentCa00,rush_broken_tackles_per_rush,3.0,,,,,
player,201809230phi,clt,EbroEr00,targets,11,,,,,
player,201809230phi,clt,EbroEr00,rec,5,,,,,
player,201809230phi,clt,EbroEr00,rec_yds,33,,,,,
player,201809230phi,clt,EbroEr00,rec_first_down,1,,,,,
player,201809230phi,clt,EbroEr00,rec_air_yds,12,,,,,
player,201809230phi,clt,EbroEr00,rec_air_yds_per_rec,2.4,,,,,
player,201809230phi,clt,EbroEr00,rec_yac,21,,,,,
player,201809230phi,clt,EbroEr00,rec_yac_per_rec,4.2,,,,,
player,201809230phi,clt,EbroEr00,rec_broken_tackles,0,,,,,
player,201809230phi,clt,EbroEr00,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,clt,EbroEr00,rec_drops,1,,,,,
player,201809230phi,clt,EbroEr00,rec_drop_pct,9.1,,,,,
player,201809230phi,clt,HiltT.00,targets,10,,,,,
player,201809230phi,clt,HiltT.00,rec,5,,,,,
player,201809230phi,clt,HiltT.00,rec_yds,50,,,,,
player,201809230phi,clt,HiltT.00,rec_first_down,1,,,,,
player,201809230phi,clt,HiltT.00,rec_air_yds,43,,,,,
player,201809230phi,clt,HiltT.00,rec_air_yds_per_rec,8.6,,,,,
player,201809230phi,clt,HiltT.00,rec_yac,7,,,,,
player,201809230phi,clt,HiltT.00,rec_yac_per_rec,1.4,,,,,
player,201809230phi,clt,HiltT.00,rec_broken_tackles,0,,,,,
player,201809230phi,clt,HiltT.00,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,clt,HiltT.00,rec_drops,0,,,,,
player,201809230phi,clt,HiltT.00,rec_drop_pct,0.0,,,,,
player,201809230phi,clt,HineNy00,targets,5,,,,,
player,201809230phi,clt,HineNy00,rec,5,,,,,
player,201809230phi,clt,HineNy00,rec_yds,25,,,,,
player,201809230phi,clt,HineNy00,rec_first_down,3,,,,,
player,201809230phi,clt,HineNy00,rec_air_yds,-6,,,,,
player,201809230phi,clt,HineNy00,rec_air_yds_per_rec,-1.2,,,,,
player,201809230phi,clt,HineNy00,rec_yac,31,,,,,
player,201809230phi,clt,HineNy00,rec_yac_per_rec,6.2,,,,,
player,201809230phi,clt,HineNy00,rec_broken_tackles,0,,,,,
player,201809230phi,clt,HineNy00,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,clt,HineNy00,rec_drops,0,,,,,
player,201809230phi,clt,HineNy00,rec_drop_pct,0.0,,,,,
player,201809230phi,clt,GranRy01,targets,5,,,,,
player,201809230phi,clt,GranRy01,rec,3,,,,,
player,201809230phi,clt,GranRy01,rec_yds,35,,,,,
player,201809230phi,clt,GranRy01,rec_first_down,3,,,,,
player,201809230phi,clt,GranRy01,rec_air_yds,28,,,,,
player,201809230phi,clt,GranRy01,rec_air_yds_per_rec,9.3,,,,,
player,201809230phi,clt,GranRy01,rec_yac,7,,,,,
player,201809230phi,clt,GranRy01,rec_yac_per_rec,2.3,,,,,
player,201809230phi,clt,GranRy01,rec_broken_tackles,0,,,,,
player,201809230phi,clt,GranRy01,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,clt,GranRy01,rec_drops,0,,,,,
player,201809230phi,clt,GranRy01,rec_drop_pct,0.0,,,,,
player,201809230phi,clt,WilkJo01,targets,2,,,,,
player,201809230phi,clt,WilkJo01,rec,2,,,,,
player,201809230phi,clt,WilkJo01,rec_yds,1,,,,,
player,201809230phi,clt,WilkJo01,rec_first_down,0,,,,,
player,201809230phi,clt,WilkJo01,rec_air_yds,-4,,,,,
player,201809230phi,clt,WilkJo01,rec_air_yds_per_rec,-2.0,,,,,
player,201809230phi,clt,WilkJo01,rec_yac,5,,,,,
player,201809230phi,clt,WilkJo01,rec_yac_per_rec,2.5,,,,,
player,201809230phi,clt,WilkJo01,rec_broken_tackles,0,,,,,
player,201809230phi,clt,WilkJo01,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,clt,WilkJo01,rec_drops,0,,,,,
player,201809230phi,clt,WilkJo01,rec_drop_pct,0.0,,,,,
player,201809230phi,clt,RogeCh02,targets,4,,,,,
player,201809230phi,clt,RogeCh02,rec,2,,,,,
player,201809230phi,clt,RogeCh02,rec_yds,14,,,,,
player,201809230phi,clt,RogeCh02,rec_first_down,1,,,,,
player,201809230phi,clt,RogeCh02,rec_air_yds,11,,,,,
player,201809230phi,clt,RogeCh02,rec_air_yds_per_rec,5.5,,,,,
player,201809230phi,clt,RogeCh02,rec_yac,3,,,,,
player,201809230phi,clt,RogeCh02,rec_yac_per_rec,1.5,,,,,
player,201809230phi,clt,RogeCh02,rec_broken_tackles,0,,,,,
player,201809230phi,clt,RogeCh02,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,clt,RogeCh02,rec_drops,0,,,,,
player,201809230phi,clt,RogeCh02,rec_drop_pct,0.0,,,,,
player,201809230phi,clt,SwooEr00,targets,1,,,,,
player,201809230phi,clt,SwooEr00,rec,1,,,,,
player,201809230phi,clt,SwooEr00,rec_yds,7,,,,,
player,201809230phi,clt,SwooEr00,rec_first_down,,,,,,
player,201809230phi,clt,SwooEr00,rec_air_yds,7,,,,,
player,201809230phi,clt,SwooEr00,rec_air_yds_per_rec,7.0,,,,,
player,201809230phi,clt,SwooEr00,rec_yac,0,,,,,
player,201809230phi,clt,SwooEr00,rec_yac_per_rec,0.0,,,,,
player,201809230phi,clt,SwooEr00,rec_broken_tackles,0,,,,,
player,201809230phi,clt,SwooEr00,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,clt,SwooEr00,rec_drops,0,,,,,
player,201809230phi,clt,SwooEr00,rec_drop_pct,0.0,,,,,
player,201809230phi,clt,PascZa00,targets,2,,,,,
player,201809230phi,clt,PascZa00,rec,1,,,,,
player,201809230phi,clt,PascZa00,rec_yds,3,,,,,
player,201809230phi,clt,PascZa00,rec_first_down,,,,,,
player,201809230phi,clt,PascZa00,rec_air_yds,-2,,,,,
player,201809230phi,clt,PascZa00,rec_air_yds_per_rec,-2.0,,,,,
player,201809230phi,clt,PascZa00,rec_yac,5,,,,,
player,201809230phi,clt,PascZa00,rec_yac_per_rec,5.0,,,,,
player,201809230phi,clt,PascZa00,rec_broken_tackles,0,,,,,
player,201809230phi,clt,PascZa00,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,clt,PascZa00,rec_drops,0,,,,,
player,201809230phi,clt,PascZa00,rec_drop_pct,0.0,,,,,
player,201809230phi,clt,KellRy00,targets,1,,,,,
player,201809230phi,clt,KellRy00,rec,1,,,,,
player,201809230phi,clt,KellRy00,rec_yds,-4,,,,,
player,201809230phi,clt,KellRy00,rec_first_down,,,,,,
player,201809230phi,clt,KellRy00,rec_air_yds,-3,,,,,
player,201809230phi,clt,KellRy00,rec_air_yds_per_rec,-3.0,,,,,
player,201809230phi,clt,KellRy00,rec_yac,-1,,,,,
player,201809230phi,clt,KellRy00,rec_yac_per_rec,-1.0,,,,,
player,201809230phi,clt,KellRy00,rec_broken_tackles,0,,,,,
player,201809230phi,clt,KellRy00,rec_broken_tackles_per_rec,,,,,,
player,201809230phi,clt,KellRy00,rec_drops,0,,,,,
player,201809230phi,clt,KellRy00,rec_drop_pct,0.0,,,,,
player,201809230phi,phi,GoedDa00,targets,7,,,,,
player,201809230phi,phi,GoedDa00,rec,7,,,,,
player,201809230phi,phi,GoedDa00,rec_yds,73,,,,,
player,201809230phi,phi,GoedDa00,rec_first_down,3,,,,,
player,201809230phi,phi,GoedDa00,rec_air_yds,57,,,,,
player,201809230phi,phi,GoedDa00,rec_air_yds_per_rec,8.1,,,,,
player,201809230phi,phi,GoedDa00,rec_yac,16,,,,,
player,201809230phi,phi,GoedDa00,rec_yac_per_rec,2.3,,,,,
