game,2014,5,20141005,201410050oti,cle,"Cleveland Browns",29,oti,"Tennessee Titans",28
player,201410050oti,oti,AyerAk00,fumbles_forced,0,,,,,
player,201410050oti,oti,HarrBr00,def_int,0,,,,,
player,201410050oti,oti,HarrBr00,def_int_yds,0,,,,,
player,201410050oti,oti,HarrBr00,def_int_td,0,,,,,
player,201410050oti,oti,HarrBr00,def_int_long,0,,,,,
player,201410050oti,oti,HarrBr00,pass_defended,0,,,,,
player,201410050oti,oti,HarrBr00,sacks,0.0,,,,,
player,201410050oti,oti,HarrBr00,tackles_combined,3,,,,,
player,201410050oti,oti,HarrBr00,tackles_solo,2,,,,,
player,201410050oti,oti,HarrBr00,tackles_assists,1,,,,,
player,201410050oti,oti,HarrBr00,tackles_loss,0,,,,,
player,201410050oti,oti,HarrBr00,qb_hits,0,,,,,
player,201410050oti,oti,HarrBr00,fumbles_rec,0,,,,,
player,201410050oti,oti,HarrBr00,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,HarrBr00,fumbles_rec_td,0,,,,,
player,201410050oti,oti,HarrBr00,fumbles_forced,0,,,,,
player,201410050oti,oti,PhilSh20,def_int,0,,,,,
player,201410050oti,oti,PhilSh20,def_int_yds,0,,,,,
player,201410050oti,oti,PhilSh20,def_int_td,0,,,,,
player,201410050oti,oti,PhilSh20,def_int_long,0,,,,,
player,201410050oti,oti,PhilSh20,pass_defended,1,,,,,
player,201410050oti,oti,PhilSh20,sacks,0.0,,,,,
player,201410050oti,oti,PhilSh20,tackles_combined,3,,,,,
player,201410050oti,oti,PhilSh20,tackles_solo,1,,,,,
player,201410050oti,oti,PhilSh20,tackles_assists,2,,,,,
player,201410050oti,oti,PhilSh20,tackles_loss,0,,,,,
player,201410050oti,oti,PhilSh20,qb_hits,0,,,,,
player,201410050oti,oti,PhilSh20,fumbles_rec,0,,,,,
player,201410050oti,oti,PhilSh20,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,PhilSh20,fumbles_rec_td,0,,,,,
player,201410050oti,oti,PhilSh20,fumbles_forced,0,,,,,
player,201410050oti,oti,GoodZa00,def_int,0,,,,,
player,201410050oti,oti,GoodZa00,def_int_yds,0,,,,,
player,201410050oti,oti,GoodZa00,def_int_td,0,,,,,
player,201410050oti,oti,GoodZa00,def_int_long,0,,,,,
player,201410050oti,oti,GoodZa00,pass_defended,0,,,,,
player,201410050oti,oti,GoodZa00,sacks,0.0,,,,,
player,201410050oti,oti,GoodZa00,tackles_combined,2,,,,,
player,201410050oti,oti,GoodZa00,tackles_solo,2,,,,,
player,201410050oti,oti,GoodZa00,tackles_assists,0,,,,,
player,201410050oti,oti,GoodZa00,tackles_loss,0,,,,,
player,201410050oti,oti,GoodZa00,qb_hits,0,,,,,
player,201410050oti,oti,GoodZa00,fumbles_rec,0,,,,,
player,201410050oti,oti,GoodZa00,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,GoodZa00,fumbles_rec_td,0,,,,,
player,201410050oti,oti,GoodZa00,fumbles_forced,0,,,,,
player,201410050oti,oti,GrovQu99,def_int,0,,,,,
player,201410050oti,oti,GrovQu99,def_int_yds,0,,,,,
player,201410050oti,oti,GrovQu99,def_int_td,0,,,,,
player,201410050oti,oti,GrovQu99,def_int_long,0,,,,,
player,201410050oti,oti,GrovQu99,pass_defended,0,,,,,
player,201410050oti,oti,GrovQu99,sacks,0.0,,,,,
player,201410050oti,oti,GrovQu99,tackles_combined,2,,,,,
player,201410050oti,oti,GrovQu99,tackles_solo,2,,,,,
player,201410050oti,oti,GrovQu99,tackles_assists,0,,,,,
player,201410050oti,oti,GrovQu99,tackles_loss,0,,,,,
player,201410050oti,oti,GrovQu99,qb_hits,0,,,,,
player,201410050oti,oti,GrovQu99,fumbles_rec,0,,,,,
player,201410050oti,oti,GrovQu99,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,GrovQu99,fumbles_rec_td,0,,,,,
player,201410050oti,oti,GrovQu99,fumbles_forced,0,,,,,
player,201410050oti,oti,WoodWe20,def_int,0,,,,,
player,201410050oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201410050oti,oti,WoodWe20,def_int_td,0,,,,,
player,201410050oti,oti,WoodWe20,def_int_long,0,,,,,
player,201410050oti,oti,WoodWe20,pass_defended,0,,,,,
player,201410050oti,oti,WoodWe20,sacks,0.0,,,,,
player,201410050oti,oti,WoodWe20,tackles_combined,2,,,,,
player,201410050oti,oti,WoodWe20,tackles_solo,1,,,,,
player,201410050oti,oti,WoodWe20,tackles_assists,1,,,,,
player,201410050oti,oti,WoodWe20,tackles_loss,0,,,,,
player,201410050oti,oti,WoodWe20,qb_hits,0,,,,,
player,201410050oti,oti,WoodWe20,fumbles_rec,0,,,,,
player,201410050oti,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201410050oti,oti,WoodWe20,fumbles_forced,0,,,,,
player,201410050oti,oti,HillSa99,def_int,0,,,,,
player,201410050oti,oti,HillSa99,def_int_yds,0,,,,,
player,201410050oti,oti,HillSa99,def_int_td,0,,,,,
player,201410050oti,oti,HillSa99,def_int_long,0,,,,,
player,201410050oti,oti,HillSa99,pass_defended,2,,,,,
player,201410050oti,oti,HillSa99,sacks,0.0,,,,,
player,201410050oti,oti,HillSa99,tackles_combined,1,,,,,
player,201410050oti,oti,HillSa99,tackles_solo,1,,,,,
player,201410050oti,oti,HillSa99,tackles_assists,0,,,,,
player,201410050oti,oti,HillSa99,tackles_loss,,,,,,
player,201410050oti,oti,HillSa99,qb_hits,,,,,,
player,201410050oti,oti,HillSa99,fumbles_rec,0,,,,,
player,201410050oti,oti,HillSa99,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,HillSa99,fumbles_rec_td,0,,,,,
player,201410050oti,oti,HillSa99,fumbles_forced,0,,,,,
player,201410050oti,oti,HuffMa00,def_int,0,,,,,
player,201410050oti,oti,HuffMa00,def_int_yds,0,,,,,
player,201410050oti,oti,HuffMa00,def_int_td,0,,,,,
player,201410050oti,oti,HuffMa00,def_int_long,0,,,,,
player,201410050oti,oti,HuffMa00,pass_defended,0,,,,,
player,201410050oti,oti,HuffMa00,sacks,0.0,,,,,
player,201410050oti,oti,HuffMa00,tackles_combined,1,,,,,
player,201410050oti,oti,HuffMa00,tackles_solo,0,,,,,
player,201410050oti,oti,HuffMa00,tackles_assists,1,,,,,
player,201410050oti,oti,HuffMa00,tackles_loss,0,,,,,
player,201410050oti,oti,HuffMa00,qb_hits,0,,,,,
player,201410050oti,oti,HuffMa00,fumbles_rec,0,,,,,
player,201410050oti,oti,HuffMa00,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,HuffMa00,fumbles_rec_td,0,,,,,
player,201410050oti,oti,HuffMa00,fumbles_forced,0,,,,,
player,201410050oti,oti,KlugKa00,def_int,0,,,,,
player,201410050oti,oti,KlugKa00,def_int_yds,0,,,,,
player,201410050oti,oti,KlugKa00,def_int_td,0,,,,,
player,201410050oti,oti,KlugKa00,def_int_long,0,,,,,
player,201410050oti,oti,KlugKa00,pass_defended,0,,,,,
player,201410050oti,oti,KlugKa00,sacks,0.0,,,,,
player,201410050oti,oti,KlugKa00,tackles_combined,1,,,,,
player,201410050oti,oti,KlugKa00,tackles_solo,1,,,,,
player,201410050oti,oti,KlugKa00,tackles_assists,0,,,,,
player,201410050oti,oti,KlugKa00,tackles_loss,0,,,,,
player,201410050oti,oti,KlugKa00,qb_hits,0,,,,,
player,201410050oti,oti,KlugKa00,fumbles_rec,0,,,,,
player,201410050oti,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201410050oti,oti,KlugKa00,fumbles_forced,0,,,,,
player,201410050oti,oti,WilsGe01,def_int,0,,,,,
player,201410050oti,oti,WilsGe01,def_int_yds,0,,,,,
player,201410050oti,oti,WilsGe01,def_int_td,0,,,,,
player,201410050oti,oti,WilsGe01,def_int_long,0,,,,,
player,201410050oti,oti,WilsGe01,pass_defended,0,,,,,
player,201410050oti,oti,WilsGe01,sacks,0.0,,,,,
player,201410050oti,oti,WilsGe01,tackles_combined,1,,,,,
player,201410050oti,oti,WilsGe01,tackles_solo,1,,,,,
player,201410050oti,oti,WilsGe01,tackles_assists,0,,,,,
player,201410050oti,oti,WilsGe01,tackles_loss,0,,,,,
player,201410050oti,oti,WilsGe01,qb_hits,0,,,,,
player,201410050oti,oti,WilsGe01,fumbles_rec,0,,,,,
player,201410050oti,oti,WilsGe01,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,WilsGe01,fumbles_rec_td,0,,,,,
player,201410050oti,oti,WilsGe01,fumbles_forced,0,,,,,
player,201410050oti,oti,WimbKa20,def_int,0,,,,,
player,201410050oti,oti,WimbKa20,def_int_yds,0,,,,,
player,201410050oti,oti,WimbKa20,def_int_td,0,,,,,
player,201410050oti,oti,WimbKa20,def_int_long,0,,,,,
player,201410050oti,oti,WimbKa20,pass_defended,0,,,,,
player,201410050oti,oti,WimbKa20,sacks,0.0,,,,,
player,201410050oti,oti,WimbKa20,tackles_combined,1,,,,,
player,201410050oti,oti,WimbKa20,tackles_solo,1,,,,,
player,201410050oti,oti,WimbKa20,tackles_assists,0,,,,,
player,201410050oti,oti,WimbKa20,tackles_loss,1,,,,,
player,201410050oti,oti,WimbKa20,qb_hits,1,,,,,
player,201410050oti,oti,WimbKa20,fumbles_rec,0,,,,,
player,201410050oti,oti,WimbKa20,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,WimbKa20,fumbles_rec_td,0,,,,,
player,201410050oti,oti,WimbKa20,fumbles_forced,0,,,,,
player,201410050oti,oti,CaseJu00,def_int,0,,,,,
player,201410050oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201410050oti,oti,CaseJu00,def_int_td,0,,,,,
player,201410050oti,oti,CaseJu00,def_int_long,0,,,,,
player,201410050oti,oti,CaseJu00,pass_defended,0,,,,,
player,201410050oti,oti,CaseJu00,sacks,0.0,,,,,
player,201410050oti,oti,CaseJu00,tackles_combined,0,,,,,
player,201410050oti,oti,CaseJu00,tackles_solo,0,,,,,
player,201410050oti,oti,CaseJu00,tackles_assists,0,,,,,
player,201410050oti,oti,CaseJu00,tackles_loss,0,,,,,
player,201410050oti,oti,CaseJu00,qb_hits,2,,,,,
player,201410050oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201410050oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201410050oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201410050oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201410050oti,cle,PoyeJo00,kick_ret,1,,,,,
player,201410050oti,cle,PoyeJo00,kick_ret_yds,14,,,,,
player,201410050oti,cle,PoyeJo00,kick_ret_yds_per_ret,14.0,,,,,
player,201410050oti,cle,PoyeJo00,kick_ret_td,0,,,,,
player,201410050oti,cle,PoyeJo00,kick_ret_long,14,,,,,
player,201410050oti,cle,PoyeJo00,punt_ret,4,,,,,
player,201410050oti,cle,PoyeJo00,punt_ret_yds,14,,,,,
player,201410050oti,cle,PoyeJo00,punt_ret_yds_per_ret,3.5,,,,,
player,201410050oti,cle,PoyeJo00,punt_ret_td,0,,,,,
player,201410050oti,cle,PoyeJo00,punt_ret_long,7,,,,,
player,201410050oti,cle,MoorMa02,kick_ret,2,,,,,
player,201410050oti,cle,MoorMa02,kick_ret_yds,45,,,,,
player,201410050oti,cle,MoorMa02,kick_ret_yds_per_ret,22.5,,,,,
player,201410050oti,cle,MoorMa02,kick_ret_td,0,,,,,
player,201410050oti,cle,MoorMa02,kick_ret_long,27,,,,,
player,201410050oti,cle,MoorMa02,punt_ret,0,,,,,
player,201410050oti,cle,MoorMa02,punt_ret_yds,0,,,,,
player,201410050oti,cle,MoorMa02,punt_ret_yds_per_ret,,,,,,
player,201410050oti,cle,MoorMa02,punt_ret_td,0,,,,,
player,201410050oti,cle,MoorMa02,punt_ret_long,0,,,,,
player,201410050oti,cle,BenjTr00,kick_ret,1,,,,,
player,201410050oti,cle,BenjTr00,kick_ret_yds,20,,,,,
player,201410050oti,cle,BenjTr00,kick_ret_yds_per_ret,20.0,,,,,
player,201410050oti,cle,BenjTr00,kick_ret_td,0,,,,,
player,201410050oti,cle,BenjTr00,kick_ret_long,20,,,,,
player,201410050oti,cle,BenjTr00,punt_ret,0,,,,,
player,201410050oti,cle,BenjTr00,punt_ret_yds,0,,,,,
player,201410050oti,cle,BenjTr00,punt_ret_yds_per_ret,,,,,,
player,201410050oti,cle,BenjTr00,punt_ret_td,0,,,,,
player,201410050oti,cle,BenjTr00,punt_ret_long,0,,,,,
player,201410050oti,oti,McClDe00,kick_ret,0,,,,,
player,201410050oti,oti,McClDe00,kick_ret_yds,0,,,,,
player,201410050oti,oti,McClDe00,kick_ret_yds_per_ret,,,,,,
player,201410050oti,oti,McClDe00,kick_ret_td,0,,,,,
player,201410050oti,oti,McClDe00,kick_ret_long,0,,,,,
player,201410050oti,oti,McClDe00,punt_ret,3,,,,,
player,201410050oti,oti,McClDe00,punt_ret_yds,16,,,,,
player,201410050oti,oti,McClDe00,punt_ret_yds_per_ret,5.3,,,,,
player,201410050oti,oti,McClDe00,punt_ret_td,0,,,,,
player,201410050oti,oti,McClDe00,punt_ret_long,6,,,,,
player,201410050oti,oti,WashLe00,kick_ret,2,,,,,
player,201410050oti,oti,WashLe00,kick_ret_yds,31,,,,,
player,201410050oti,oti,WashLe00,kick_ret_yds_per_ret,15.5,,,,,
player,201410050oti,oti,WashLe00,kick_ret_td,0,,,,,
player,201410050oti,oti,WashLe00,kick_ret_long,20,,,,,
player,201410050oti,oti,WashLe00,punt_ret,0,,,,,
player,201410050oti,oti,WashLe00,punt_ret_yds,0,,,,,
player,201410050oti,oti,WashLe00,punt_ret_yds_per_ret,,,,,,
player,201410050oti,oti,WashLe00,punt_ret_td,0,,,,,
player,201410050oti,oti,WashLe00,punt_ret_long,0,,,,,
player,201410050oti,cle,cundibil01,xpm,3,,,,,
player,201410050oti,cle,cundibil01,xpa,3,,,,,
player,201410050oti,cle,cundibil01,fgm,2,,,,,
player,201410050oti,cle,cundibil01,fga,2,,,,,
player,201410050oti,cle,cundibil01,punt,0,,,,,
player,201410050oti,cle,cundibil01,punt_yds,0,,,,,
player,201410050oti,cle,cundibil01,punt_yds_per_punt,,,,,,
player,201410050oti,cle,cundibil01,punt_long,0,,,,,
player,201410050oti,cle,LannSp00,xpm,,,,,,
player,201410050oti,cle,LannSp00,xpa,,,,,,
player,201410050oti,cle,LannSp00,fgm,,,,,,
player,201410050oti,cle,LannSp00,fga,,,,,,
player,201410050oti,cle,LannSp00,punt,3,,,,,
player,201410050oti,cle,LannSp00,punt_yds,147,,,,,
player,201410050oti,cle,LannSp00,punt_yds_per_punt,49.0,,,,,
player,201410050oti,cle,LannSp00,punt_long,55,,,,,
player,201410050oti,oti,SuccRy44,xpm,4,,,,,
player,201410050oti,oti,SuccRy44,xpa,4,,,,,
player,201410050oti,oti,SuccRy44,fgm,,,,,,
player,201410050oti,oti,SuccRy44,fga,,,,,,
player,201410050oti,oti,SuccRy44,punt,0,,,,,
player,201410050oti,oti,SuccRy44,punt_yds,0,,,,,
player,201410050oti,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201410050oti,oti,SuccRy44,punt_long,0,,,,,
player,201410050oti,oti,KernBr20,xpm,,,,,,
player,201410050oti,oti,KernBr20,xpa,,,,,,
player,201410050oti,oti,KernBr20,fgm,,,,,,
player,201410050oti,oti,KernBr20,fga,,,,,,
player,201410050oti,oti,KernBr20,punt,4,,,,,
player,201410050oti,oti,KernBr20,punt_yds,188,,,,,
player,201410050oti,oti,KernBr20,punt_yds_per_punt,47.0,,,,,
player,201410050oti,oti,KernBr20,punt_long,54,,,,,
player,201410050oti,oti,WarmCh00,pos,G,,,,,
player,201410050oti,oti,WarmCh00,offense,68,,,,,
player,201410050oti,oti,WarmCh00,off_pct,100%,,,,,
player,201410050oti,oti,WarmCh00,defense,0,,,,,
player,201410050oti,oti,WarmCh00,def_pct,0%,,,,,
player,201410050oti,oti,WarmCh00,special_teams,4,,,,,
player,201410050oti,oti,WarmCh00,st_pct,13%,,,,,
player,201410050oti,oti,SchwBr00,pos,C,,,,,
player,201410050oti,oti,SchwBr00,offense,68,,,,,
player,201410050oti,oti,SchwBr00,off_pct,100%,,,,,
player,201410050oti,oti,SchwBr00,defense,0,,,,,
player,201410050oti,oti,SchwBr00,def_pct,0%,,,,,
player,201410050oti,oti,SchwBr00,special_teams,4,,,,,
player,201410050oti,oti,SchwBr00,st_pct,13%,,,,,
player,201410050oti,oti,RoosMi20,pos,T,,,,,
player,201410050oti,oti,RoosMi20,offense,68,,,,,
player,201410050oti,oti,RoosMi20,off_pct,100%,,,,,
player,201410050oti,oti,RoosMi20,defense,0,,,,,
player,201410050oti,oti,RoosMi20,def_pct,0%,,,,,
player,201410050oti,oti,RoosMi20,special_teams,4,,,,,
player,201410050oti,oti,RoosMi20,st_pct,13%,,,,,
player,201410050oti,oti,LeviAn20,pos,G,,,,,
player,201410050oti,oti,LeviAn20,offense,68,,,,,
player,201410050oti,oti,LeviAn20,off_pct,100%,,,,,
player,201410050oti,oti,LeviAn20,defense,0,,,,,
player,201410050oti,oti,LeviAn20,def_pct,0%,,,,,
player,201410050oti,oti,LeviAn20,special_teams,0,,,,,
player,201410050oti,oti,LeviAn20,st_pct,0%,,,,,
player,201410050oti,oti,OherMi20,pos,T,,,,,
player,201410050oti,oti,OherMi20,offense,68,,,,,
player,201410050oti,oti,OherMi20,off_pct,100%,,,,,
player,201410050oti,oti,OherMi20,defense,0,,,,,
player,201410050oti,oti,OherMi20,def_pct,0%,,,,,
player,201410050oti,oti,OherMi20,special_teams,0,,,,,
player,201410050oti,oti,OherMi20,st_pct,0%,,,,,
player,201410050oti,oti,HuntJu00,pos,WR,,,,,
player,201410050oti,oti,HuntJu00,offense,66,,,,,
player,201410050oti,oti,HuntJu00,off_pct,97%,,,,,
player,201410050oti,oti,HuntJu00,defense,0,,,,,
player,201410050oti,oti,HuntJu00,def_pct,0%,,,,,
player,201410050oti,oti,HuntJu00,special_teams,0,,,,,
player,201410050oti,oti,HuntJu00,st_pct,0%,,,,,
player,201410050oti,oti,WalkHu00,pos,TE,,,,,
player,201410050oti,oti,WalkHu00,offense,58,,,,,
player,201410050oti,oti,WalkHu00,off_pct,85%,,,,,
player,201410050oti,oti,WalkHu00,defense,0,,,,,
player,201410050oti,oti,WalkHu00,def_pct,0%,,,,,
player,201410050oti,oti,WalkHu00,special_teams,0,,,,,
player,201410050oti,oti,WalkHu00,st_pct,0%,,,,,
player,201410050oti,oti,WrigKe01,pos,WR,,,,,
player,201410050oti,oti,WrigKe01,offense,55,,,,,
player,201410050oti,oti,WrigKe01,off_pct,81%,,,,,
player,201410050oti,oti,WrigKe01,defense,0,,,,,
player,201410050oti,oti,WrigKe01,def_pct,0%,,,,,
player,201410050oti,oti,WrigKe01,special_teams,0,,,,,
player,201410050oti,oti,WrigKe01,st_pct,0%,,,,,
player,201410050oti,oti,WashNa00,pos,WR,,,,,
player,201410050oti,oti,WashNa00,offense,48,,,,,
player,201410050oti,oti,WashNa00,off_pct,71%,,,,,
player,201410050oti,oti,WashNa00,defense,0,,,,,
player,201410050oti,oti,WashNa00,def_pct,0%,,,,,
player,201410050oti,oti,WashNa00,special_teams,0,,,,,
player,201410050oti,oti,WashNa00,st_pct,0%,,,,,
player,201410050oti,oti,WhitCh02,pos,QB,,,,,
player,201410050oti,oti,WhitCh02,offense,35,,,,,
player,201410050oti,oti,WhitCh02,off_pct,51%,,,,,
player,201410050oti,oti,WhitCh02,defense,0,,,,,
player,201410050oti,oti,WhitCh02,def_pct,0%,,,,,
player,201410050oti,oti,WhitCh02,special_teams,0,,,,,
player,201410050oti,oti,WhitCh02,st_pct,0%,,,,,
player,201410050oti,oti,LockJa00,pos,QB,,,,,
player,201410050oti,oti,LockJa00,offense,33,,,,,
player,201410050oti,oti,LockJa00,off_pct,49%,,,,,
player,201410050oti,oti,LockJa00,defense,0,,,,,
player,201410050oti,oti,LockJa00,def_pct,0%,,,,,
player,201410050oti,oti,LockJa00,special_teams,0,,,,,
player,201410050oti,oti,LockJa00,st_pct,0%,,,,,
player,201410050oti,oti,CoffCh00,pos,TE,,,,,
player,201410050oti,oti,CoffCh00,offense,23,,,,,
player,201410050oti,oti,CoffCh00,off_pct,34%,,,,,
player,201410050oti,oti,CoffCh00,defense,0,,,,,
player,201410050oti,oti,CoffCh00,def_pct,0%,,,,,
player,201410050oti,oti,CoffCh00,special_teams,10,,,,,
player,201410050oti,oti,CoffCh00,st_pct,33%,,,,,
player,201410050oti,oti,SankBi00,pos,RB,,,,,
player,201410050oti,oti,SankBi00,offense,22,,,,,
player,201410050oti,oti,SankBi00,off_pct,32%,,,,,
player,201410050oti,oti,SankBi00,defense,0,,,,,
player,201410050oti,oti,SankBi00,def_pct,0%,,,,,
player,201410050oti,oti,SankBi00,special_teams,0,,,,,
player,201410050oti,oti,SankBi00,st_pct,0%,,,,,
player,201410050oti,oti,GreeSh00,pos,RB,,,,,
player,201410050oti,oti,GreeSh00,offense,18,,,,,
player,201410050oti,oti,GreeSh00,off_pct,26%,,,,,
player,201410050oti,oti,GreeSh00,defense,0,,,,,
player,201410050oti,oti,GreeSh00,def_pct,0%,,,,,
player,201410050oti,oti,GreeSh00,special_teams,0,,,,,
player,201410050oti,oti,GreeSh00,st_pct,0%,,,,,
player,201410050oti,oti,McClDe00,pos,RB,,,,,
player,201410050oti,oti,McClDe00,offense,16,,,,,
player,201410050oti,oti,McClDe00,off_pct,24%,,,,,
player,201410050oti,oti,McClDe00,defense,0,,,,,
player,201410050oti,oti,McClDe00,def_pct,0%,,,,,
player,201410050oti,oti,McClDe00,special_teams,3,,,,,
player,201410050oti,oti,McClDe00,st_pct,10%,,,,,
player,201410050oti,oti,WashLe00,pos,RB,,,,,
player,201410050oti,oti,WashLe00,offense,14,,,,,
player,201410050oti,oti,WashLe00,off_pct,21%,,,,,
player,201410050oti,oti,WashLe00,defense,0,,,,,
player,201410050oti,oti,WashLe00,def_pct,0%,,,,,
player,201410050oti,oti,WashLe00,special_teams,6,,,,,
player,201410050oti,oti,WashLe00,st_pct,20%,,,,,
player,201410050oti,oti,BattJa00,pos,TE,,,,,
player,201410050oti,oti,BattJa00,offense,9,,,,,
player,201410050oti,oti,BattJa00,off_pct,13%,,,,,
player,201410050oti,oti,BattJa00,defense,0,,,,,
player,201410050oti,oti,BattJa00,def_pct,0%,,,,,
player,201410050oti,oti,BattJa00,special_teams,20,,,,,
player,201410050oti,oti,BattJa00,st_pct,67%,,,,,
player,201410050oti,oti,LewaTa00,pos,T,,,,,
player,201410050oti,oti,LewaTa00,offense,6,,,,,
player,201410050oti,oti,LewaTa00,off_pct,9%,,,,,
player,201410050oti,oti,LewaTa00,defense,0,,,,,
player,201410050oti,oti,LewaTa00,def_pct,0%,,,,,
player,201410050oti,oti,LewaTa00,special_teams,4,,,,,
player,201410050oti,oti,LewaTa00,st_pct,13%,,,,,
player,201410050oti,oti,HagaDe00,pos,WR,,,,,
player,201410050oti,oti,HagaDe00,offense,3,,,,,
player,201410050oti,oti,HagaDe00,off_pct,4%,,,,,
player,201410050oti,oti,HagaDe00,defense,0,,,,,
player,201410050oti,oti,HagaDe00,def_pct,0%,,,,,
player,201410050oti,oti,HagaDe00,special_teams,18,,,,,
player,201410050oti,oti,HagaDe00,st_pct,60%,,,,,
player,201410050oti,oti,StevCr00,pos,TE,,,,,
player,201410050oti,oti,StevCr00,offense,2,,,,,
player,201410050oti,oti,StevCr00,off_pct,3%,,,,,
player,201410050oti,oti,StevCr00,defense,0,,,,,
player,201410050oti,oti,StevCr00,def_pct,0%,,,,,
player,201410050oti,oti,StevCr00,special_teams,0,,,,,
player,201410050oti,oti,StevCr00,st_pct,0%,,,,,
player,201410050oti,oti,GrifMi99,pos,FS,,,,,
player,201410050oti,oti,GrifMi99,offense,0,,,,,
player,201410050oti,oti,GrifMi99,off_pct,0%,,,,,
player,201410050oti,oti,GrifMi99,defense,77,,,,,
player,201410050oti,oti,GrifMi99,def_pct,100%,,,,,
player,201410050oti,oti,GrifMi99,special_teams,12,,,,,
player,201410050oti,oti,GrifMi99,st_pct,40%,,,,,
player,201410050oti,oti,McCoJa99,pos,CB,,,,,
player,201410050oti,oti,McCoJa99,offense,0,,,,,
player,201410050oti,oti,McCoJa99,off_pct,0%,,,,,
player,201410050oti,oti,McCoJa99,defense,75,,,,,
player,201410050oti,oti,McCoJa99,def_pct,97%,,,,,
player,201410050oti,oti,McCoJa99,special_teams,6,,,,,
player,201410050oti,oti,McCoJa99,st_pct,20%,,,,,
player,201410050oti,oti,PollBe20,pos,SS,,,,,
player,201410050oti,oti,PollBe20,offense,0,,,,,
player,201410050oti,oti,PollBe20,off_pct,0%,,,,,
player,201410050oti,oti,PollBe20,defense,73,,,,,
player,201410050oti,oti,PollBe20,def_pct,95%,,,,,
player,201410050oti,oti,PollBe20,special_teams,6,,,,,
player,201410050oti,oti,PollBe20,st_pct,20%,,,,,
player,201410050oti,oti,WoodWe20,pos,LB,,,,,
player,201410050oti,oti,WoodWe20,offense,0,,,,,
player,201410050oti,oti,WoodWe20,off_pct,0%,,,,,
player,201410050oti,oti,WoodWe20,defense,56,,,,,
player,201410050oti,oti,WoodWe20,def_pct,73%,,,,,
player,201410050oti,oti,WoodWe20,special_teams,6,,,,,
player,201410050oti,oti,WoodWe20,st_pct,20%,,,,,
player,201410050oti,oti,WillAv00,pos,LB,,,,,
player,201410050oti,oti,WillAv00,offense,0,,,,,
player,201410050oti,oti,WillAv00,off_pct,0%,,,,,
player,201410050oti,oti,WillAv00,defense,54,,,,,
player,201410050oti,oti,WillAv00,def_pct,70%,,,,,
player,201410050oti,oti,WillAv00,special_teams,19,,,,,
player,201410050oti,oti,WillAv00,st_pct,63%,,,,,
player,201410050oti,oti,CaseJu00,pos,DT,,,,,
player,201410050oti,oti,CaseJu00,offense,0,,,,,
player,201410050oti,oti,CaseJu00,off_pct,0%,,,,,
player,201410050oti,oti,CaseJu00,defense,54,,,,,
player,201410050oti,oti,CaseJu00,def_pct,70%,,,,,
player,201410050oti,oti,CaseJu00,special_teams,6,,,,,
player,201410050oti,oti,CaseJu00,st_pct,20%,,,,,
player,201410050oti,oti,SensCo00,pos,CB,,,,,
player,201410050oti,oti,SensCo00,offense,0,,,,,
player,201410050oti,oti,SensCo00,off_pct,0%,,,,,
player,201410050oti,oti,SensCo00,defense,53,,,,,
player,201410050oti,oti,SensCo00,def_pct,69%,,,,,
player,201410050oti,oti,SensCo00,special_teams,11,,,,,
player,201410050oti,oti,SensCo00,st_pct,37%,,,,,
player,201410050oti,oti,WimbKa20,pos,LB,,,,,
player,201410050oti,oti,WimbKa20,offense,0,,,,,
player,201410050oti,oti,WimbKa20,off_pct,0%,,,,,
player,201410050oti,oti,WimbKa20,defense,53,,,,,
player,201410050oti,oti,WimbKa20,def_pct,69%,,,,,
player,201410050oti,oti,WimbKa20,special_teams,10,,,,,
player,201410050oti,oti,WimbKa20,st_pct,33%,,,,,
player,201410050oti,oti,MorgDe99,pos,LB,,,,,
player,201410050oti,oti,MorgDe99,offense,0,,,,,
player,201410050oti,oti,MorgDe99,off_pct,0%,,,,,
player,201410050oti,oti,MorgDe99,defense,52,,,,,
player,201410050oti,oti,MorgDe99,def_pct,68%,,,,,
player,201410050oti,oti,MorgDe99,special_teams,4,,,,,
player,201410050oti,oti,MorgDe99,st_pct,13%,,,,,
player,201410050oti,oti,HillSa99,pos,NT,,,,,
player,201410050oti,oti,HillSa99,offense,0,,,,,
