game,2014,8,20141026,201410260cle,rai,"Oakland Raiders",13,cle,"Cleveland Browns",23
player,201410260cle,cle,BadeJo00,pos,SS,,,,,
player,201410260cle,cle,BadeJo00,offense,0,,,,,
player,201410260cle,cle,BadeJo00,off_pct,0%,,,,,
player,201410260cle,cle,BadeJo00,defense,0,,,,,
player,201410260cle,cle,BadeJo00,def_pct,0%,,,,,
player,201410260cle,cle,BadeJo00,special_teams,25,,,,,
player,201410260cle,cle,BadeJo00,st_pct,76%,,,,,
player,201410260cle,cle,CardTa00,pos,LB,,,,,
player,201410260cle,cle,CardTa00,offense,0,,,,,
player,201410260cle,cle,CardTa00,off_pct,0%,,,,,
player,201410260cle,cle,CardTa00,defense,0,,,,,
player,201410260cle,cle,CardTa00,def_pct,0%,,,,,
player,201410260cle,cle,CardTa00,special_teams,24,,,,,
player,201410260cle,cle,CardTa00,st_pct,73%,,,,,
player,201410260cle,cle,PoyeJo00,pos,FS,,,,,
player,201410260cle,cle,PoyeJo00,offense,0,,,,,
player,201410260cle,cle,PoyeJo00,off_pct,0%,,,,,
player,201410260cle,cle,PoyeJo00,defense,0,,,,,
player,201410260cle,cle,PoyeJo00,def_pct,0%,,,,,
player,201410260cle,cle,PoyeJo00,special_teams,23,,,,,
player,201410260cle,cle,PoyeJo00,st_pct,70%,,,,,
player,201410260cle,cle,MoorMa02,pos,WR,,,,,
player,201410260cle,cle,MoorMa02,offense,0,,,,,
player,201410260cle,cle,MoorMa02,off_pct,0%,,,,,
player,201410260cle,cle,MoorMa02,defense,0,,,,,
player,201410260cle,cle,MoorMa02,def_pct,0%,,,,,
player,201410260cle,cle,MoorMa02,special_teams,21,,,,,
player,201410260cle,cle,MoorMa02,st_pct,64%,,,,,
player,201410260cle,cle,LannSp00,pos,P,,,,,
player,201410260cle,cle,LannSp00,offense,0,,,,,
player,201410260cle,cle,LannSp00,off_pct,0%,,,,,
player,201410260cle,cle,LannSp00,defense,0,,,,,
player,201410260cle,cle,LannSp00,def_pct,0%,,,,,
player,201410260cle,cle,LannSp00,special_teams,13,,,,,
player,201410260cle,cle,LannSp00,st_pct,39%,,,,,
player,201410260cle,cle,YounCh02,pos,LS,,,,,
player,201410260cle,cle,YounCh02,offense,0,,,,,
player,201410260cle,cle,YounCh02,off_pct,0%,,,,,
player,201410260cle,cle,YounCh02,defense,0,,,,,
player,201410260cle,cle,YounCh02,def_pct,0%,,,,,
player,201410260cle,cle,YounCh02,special_teams,13,,,,,
player,201410260cle,cle,YounCh02,st_pct,39%,,,,,
player,201410260cle,cle,cundibil01,pos,K,,,,,
player,201410260cle,cle,cundibil01,offense,0,,,,,
player,201410260cle,cle,cundibil01,off_pct,0%,,,,,
player,201410260cle,cle,cundibil01,defense,0,,,,,
player,201410260cle,cle,cundibil01,def_pct,0%,,,,,
player,201410260cle,cle,cundibil01,special_teams,12,,,,,
player,201410260cle,cle,cundibil01,st_pct,36%,,,,,
player,201410260cle,cle,SeymRy00,pos,T,,,,,
player,201410260cle,cle,SeymRy00,offense,0,,,,,
player,201410260cle,cle,SeymRy00,off_pct,0%,,,,,
player,201410260cle,cle,SeymRy00,defense,0,,,,,
player,201410260cle,cle,SeymRy00,def_pct,0%,,,,,
player,201410260cle,cle,SeymRy00,special_teams,6,,,,,
player,201410260cle,cle,SeymRy00,st_pct,18%,,,,,
player,201410260cle,cle,McQuPa21,pos,G,,,,,
player,201410260cle,cle,McQuPa21,offense,0,,,,,
player,201410260cle,cle,McQuPa21,off_pct,0%,,,,,
player,201410260cle,cle,McQuPa21,defense,0,,,,,
player,201410260cle,cle,McQuPa21,def_pct,0%,,,,,
player,201410260cle,cle,McQuPa21,special_teams,6,,,,,
player,201410260cle,cle,McQuPa21,st_pct,18%,,,,,
player,201410260cle,rai,PennDo20,pos,T,,,,,
player,201410260cle,rai,PennDo20,offense,82,,,,,
player,201410260cle,rai,PennDo20,off_pct,100%,,,,,
player,201410260cle,rai,PennDo20,defense,0,,,,,
player,201410260cle,rai,PennDo20,def_pct,0%,,,,,
player,201410260cle,rai,PennDo20,special_teams,4,,,,,
player,201410260cle,rai,PennDo20,st_pct,12%,,,,,
player,201410260cle,rai,WisnSt01,pos,C,,,,,
player,201410260cle,rai,WisnSt01,offense,82,,,,,
player,201410260cle,rai,WisnSt01,off_pct,100%,,,,,
player,201410260cle,rai,WisnSt01,defense,0,,,,,
player,201410260cle,rai,WisnSt01,def_pct,0%,,,,,
player,201410260cle,rai,WisnSt01,special_teams,4,,,,,
player,201410260cle,rai,WisnSt01,st_pct,12%,,,,,
player,201410260cle,rai,HowaAu20,pos,G,,,,,
player,201410260cle,rai,HowaAu20,offense,82,,,,,
player,201410260cle,rai,HowaAu20,off_pct,100%,,,,,
player,201410260cle,rai,HowaAu20,defense,0,,,,,
player,201410260cle,rai,HowaAu20,def_pct,0%,,,,,
player,201410260cle,rai,HowaAu20,special_teams,4,,,,,
player,201410260cle,rai,HowaAu20,st_pct,12%,,,,,
player,201410260cle,rai,JackGa00,pos,G,,,,,
player,201410260cle,rai,JackGa00,offense,82,,,,,
player,201410260cle,rai,JackGa00,off_pct,100%,,,,,
player,201410260cle,rai,JackGa00,defense,0,,,,,
player,201410260cle,rai,JackGa00,def_pct,0%,,,,,
player,201410260cle,rai,JackGa00,special_teams,4,,,,,
player,201410260cle,rai,JackGa00,st_pct,12%,,,,,
player,201410260cle,rai,CarrDe02,pos,QB,,,,,
player,201410260cle,rai,CarrDe02,offense,82,,,,,
player,201410260cle,rai,CarrDe02,off_pct,100%,,,,,
player,201410260cle,rai,CarrDe02,defense,0,,,,,
player,201410260cle,rai,CarrDe02,def_pct,0%,,,,,
player,201410260cle,rai,CarrDe02,special_teams,0,,,,,
player,201410260cle,rai,CarrDe02,st_pct,0%,,,,,
player,201410260cle,rai,RiveMy00,pos,TE,,,,,
player,201410260cle,rai,RiveMy00,offense,64,,,,,
player,201410260cle,rai,RiveMy00,off_pct,78%,,,,,
player,201410260cle,rai,RiveMy00,defense,0,,,,,
player,201410260cle,rai,RiveMy00,def_pct,0%,,,,,
player,201410260cle,rai,RiveMy00,special_teams,17,,,,,
player,201410260cle,rai,RiveMy00,st_pct,52%,,,,,
player,201410260cle,rai,JoneJa04,pos,WR,,,,,
player,201410260cle,rai,JoneJa04,offense,60,,,,,
player,201410260cle,rai,JoneJa04,off_pct,73%,,,,,
player,201410260cle,rai,JoneJa04,defense,0,,,,,
player,201410260cle,rai,JoneJa04,def_pct,0%,,,,,
player,201410260cle,rai,JoneJa04,special_teams,0,,,,,
player,201410260cle,rai,JoneJa04,st_pct,0%,,,,,
player,201410260cle,rai,WatsMe00,pos,T,,,,,
player,201410260cle,rai,WatsMe00,offense,58,,,,,
player,201410260cle,rai,WatsMe00,off_pct,71%,,,,,
player,201410260cle,rai,WatsMe00,defense,0,,,,,
player,201410260cle,rai,WatsMe00,def_pct,0%,,,,,
player,201410260cle,rai,WatsMe00,special_teams,4,,,,,
player,201410260cle,rai,WatsMe00,st_pct,12%,,,,,
player,201410260cle,rai,McFaDa00,pos,RB,,,,,
player,201410260cle,rai,McFaDa00,offense,54,,,,,
player,201410260cle,rai,McFaDa00,off_pct,66%,,,,,
player,201410260cle,rai,McFaDa00,defense,0,,,,,
player,201410260cle,rai,McFaDa00,def_pct,0%,,,,,
player,201410260cle,rai,McFaDa00,special_teams,0,,,,,
player,201410260cle,rai,McFaDa00,st_pct,0%,,,,,
player,201410260cle,rai,HolmAn00,pos,WR,,,,,
player,201410260cle,rai,HolmAn00,offense,50,,,,,
player,201410260cle,rai,HolmAn00,off_pct,61%,,,,,
player,201410260cle,rai,HolmAn00,defense,0,,,,,
player,201410260cle,rai,HolmAn00,def_pct,0%,,,,,
player,201410260cle,rai,HolmAn00,special_teams,3,,,,,
player,201410260cle,rai,HolmAn00,st_pct,9%,,,,,
player,201410260cle,rai,ThomKe02,pos,WR,,,,,
player,201410260cle,rai,ThomKe02,offense,46,,,,,
player,201410260cle,rai,ThomKe02,off_pct,56%,,,,,
player,201410260cle,rai,ThomKe02,defense,0,,,,,
player,201410260cle,rai,ThomKe02,def_pct,0%,,,,,
player,201410260cle,rai,ThomKe02,special_teams,0,,,,,
player,201410260cle,rai,ThomKe02,st_pct,0%,,,,,
player,201410260cle,rai,DrewMa00,pos,RB,,,,,
player,201410260cle,rai,DrewMa00,offense,30,,,,,
player,201410260cle,rai,DrewMa00,off_pct,37%,,,,,
player,201410260cle,rai,DrewMa00,defense,0,,,,,
player,201410260cle,rai,DrewMa00,def_pct,0%,,,,,
player,201410260cle,rai,DrewMa00,special_teams,0,,,,,
player,201410260cle,rai,DrewMa00,st_pct,0%,,,,,
player,201410260cle,rai,LeonBr01,pos,TE,,,,,
player,201410260cle,rai,LeonBr01,offense,27,,,,,
player,201410260cle,rai,LeonBr01,off_pct,33%,,,,,
player,201410260cle,rai,LeonBr01,defense,0,,,,,
player,201410260cle,rai,LeonBr01,def_pct,0%,,,,,
player,201410260cle,rai,LeonBr01,special_teams,18,,,,,
player,201410260cle,rai,LeonBr01,st_pct,55%,,,,,
player,201410260cle,rai,ReecMa00,pos,FB,,,,,
player,201410260cle,rai,ReecMa00,offense,25,,,,,
player,201410260cle,rai,ReecMa00,off_pct,30%,,,,,
player,201410260cle,rai,ReecMa00,defense,0,,,,,
player,201410260cle,rai,ReecMa00,def_pct,0%,,,,,
player,201410260cle,rai,ReecMa00,special_teams,7,,,,,
player,201410260cle,rai,ReecMa00,st_pct,21%,,,,,
player,201410260cle,rai,BarnKh20,pos,G,,,,,
player,201410260cle,rai,BarnKh20,offense,25,,,,,
player,201410260cle,rai,BarnKh20,off_pct,30%,,,,,
player,201410260cle,rai,BarnKh20,defense,0,,,,,
player,201410260cle,rai,BarnKh20,def_pct,0%,,,,,
player,201410260cle,rai,BarnKh20,special_teams,3,,,,,
player,201410260cle,rai,BarnKh20,st_pct,9%,,,,,
player,201410260cle,rai,MoorDe02,pos,WR,,,,,
player,201410260cle,rai,MoorDe02,offense,25,,,,,
player,201410260cle,rai,MoorDe02,off_pct,30%,,,,,
player,201410260cle,rai,MoorDe02,defense,0,,,,,
player,201410260cle,rai,MoorDe02,def_pct,0%,,,,,
player,201410260cle,rai,MoorDe02,special_teams,1,,,,,
player,201410260cle,rai,MoorDe02,st_pct,3%,,,,,
player,201410260cle,rai,ButlBr00,pos,WR,,,,,
player,201410260cle,rai,ButlBr00,offense,23,,,,,
player,201410260cle,rai,ButlBr00,off_pct,28%,,,,,
player,201410260cle,rai,ButlBr00,defense,0,,,,,
player,201410260cle,rai,ButlBr00,def_pct,0%,,,,,
player,201410260cle,rai,ButlBr00,special_teams,15,,,,,
player,201410260cle,rai,ButlBr00,st_pct,45%,,,,,
player,201410260cle,rai,OlawJa00,pos,FB,,,,,
player,201410260cle,rai,OlawJa00,offense,5,,,,,
player,201410260cle,rai,OlawJa00,off_pct,6%,,,,,
player,201410260cle,rai,OlawJa00,defense,0,,,,,
player,201410260cle,rai,OlawJa00,def_pct,0%,,,,,
player,201410260cle,rai,OlawJa00,special_teams,23,,,,,
player,201410260cle,rai,OlawJa00,st_pct,70%,,,,,
player,201410260cle,rai,BrowTa99,pos,CB,,,,,
player,201410260cle,rai,BrowTa99,offense,0,,,,,
player,201410260cle,rai,BrowTa99,off_pct,0%,,,,,
player,201410260cle,rai,BrowTa99,defense,56,,,,,
player,201410260cle,rai,BrowTa99,def_pct,100%,,,,,
player,201410260cle,rai,BrowTa99,special_teams,12,,,,,
player,201410260cle,rai,BrowTa99,st_pct,36%,,,,,
player,201410260cle,rai,RossBr00,pos,SS,,,,,
player,201410260cle,rai,RossBr00,offense,0,,,,,
player,201410260cle,rai,RossBr00,off_pct,0%,,,,,
player,201410260cle,rai,RossBr00,defense,56,,,,,
player,201410260cle,rai,RossBr00,def_pct,100%,,,,,
player,201410260cle,rai,RossBr00,special_teams,9,,,,,
player,201410260cle,rai,RossBr00,st_pct,27%,,,,,
player,201410260cle,rai,MoorSi00,pos,LB,,,,,
player,201410260cle,rai,MoorSi00,offense,0,,,,,
player,201410260cle,rai,MoorSi00,off_pct,0%,,,,,
player,201410260cle,rai,MoorSi00,defense,56,,,,,
player,201410260cle,rai,MoorSi00,def_pct,100%,,,,,
player,201410260cle,rai,MoorSi00,special_teams,7,,,,,
player,201410260cle,rai,MoorSi00,st_pct,21%,,,,,
player,201410260cle,rai,BurrMi00,pos,LB,,,,,
player,201410260cle,rai,BurrMi00,offense,0,,,,,
player,201410260cle,rai,BurrMi00,off_pct,0%,,,,,
player,201410260cle,rai,BurrMi00,defense,56,,,,,
player,201410260cle,rai,BurrMi00,def_pct,100%,,,,,
player,201410260cle,rai,BurrMi00,special_teams,7,,,,,
player,201410260cle,rai,BurrMi00,st_pct,21%,,,,,
player,201410260cle,rai,WoodCh00,pos,FS,,,,,
player,201410260cle,rai,WoodCh00,offense,0,,,,,
player,201410260cle,rai,WoodCh00,off_pct,0%,,,,,
player,201410260cle,rai,WoodCh00,defense,56,,,,,
player,201410260cle,rai,WoodCh00,def_pct,100%,,,,,
player,201410260cle,rai,WoodCh00,special_teams,7,,,,,
player,201410260cle,rai,WoodCh00,st_pct,21%,,,,,
player,201410260cle,rai,RogeCa20,pos,CB,,,,,
player,201410260cle,rai,RogeCa20,offense,0,,,,,
player,201410260cle,rai,RogeCa20,off_pct,0%,,,,,
player,201410260cle,rai,RogeCa20,defense,56,,,,,
player,201410260cle,rai,RogeCa20,def_pct,100%,,,,,
player,201410260cle,rai,RogeCa20,special_teams,6,,,,,
player,201410260cle,rai,RogeCa20,st_pct,18%,,,,,
player,201410260cle,rai,MackKh00,pos,LB,,,,,
player,201410260cle,rai,MackKh00,offense,0,,,,,
player,201410260cle,rai,MackKh00,off_pct,0%,,,,,
player,201410260cle,rai,MackKh00,defense,55,,,,,
player,201410260cle,rai,MackKh00,def_pct,98%,,,,,
player,201410260cle,rai,MackKh00,special_teams,7,,,,,
player,201410260cle,rai,MackKh00,st_pct,21%,,,,,
player,201410260cle,rai,SmitAn22,pos,DT,,,,,
player,201410260cle,rai,SmitAn22,offense,0,,,,,
player,201410260cle,rai,SmitAn22,off_pct,0%,,,,,
player,201410260cle,rai,SmitAn22,defense,45,,,,,
player,201410260cle,rai,SmitAn22,def_pct,80%,,,,,
player,201410260cle,rai,SmitAn22,special_teams,7,,,,,
player,201410260cle,rai,SmitAn22,st_pct,21%,,,,,
player,201410260cle,rai,MayoBe00,pos,DE,,,,,
player,201410260cle,rai,MayoBe00,offense,0,,,,,
player,201410260cle,rai,MayoBe00,off_pct,0%,,,,,
player,201410260cle,rai,MayoBe00,defense,43,,,,,
player,201410260cle,rai,MayoBe00,def_pct,77%,,,,,
player,201410260cle,rai,MayoBe00,special_teams,17,,,,,
player,201410260cle,rai,MayoBe00,st_pct,52%,,,,,
player,201410260cle,rai,ElliJu01,pos,DT,,,,,
player,201410260cle,rai,ElliJu01,offense,0,,,,,
player,201410260cle,rai,ElliJu01,off_pct,0%,,,,,
player,201410260cle,rai,ElliJu01,defense,36,,,,,
player,201410260cle,rai,ElliJu01,def_pct,64%,,,,,
player,201410260cle,rai,ElliJu01,special_teams,1,,,,,
player,201410260cle,rai,ElliJu01,st_pct,3%,,,,,
player,201410260cle,rai,WilsC.98,pos,DE,,,,,
player,201410260cle,rai,WilsC.98,offense,0,,,,,
player,201410260cle,rai,WilsC.98,off_pct,0%,,,,,
player,201410260cle,rai,WilsC.98,defense,31,,,,,
player,201410260cle,rai,WilsC.98,def_pct,55%,,,,,
player,201410260cle,rai,WilsC.98,special_teams,7,,,,,
player,201410260cle,rai,WilsC.98,st_pct,21%,,,,,
player,201410260cle,rai,CarrTr00,pos,CB,,,,,
player,201410260cle,rai,CarrTr00,offense,0,,,,,
player,201410260cle,rai,CarrTr00,off_pct,0%,,,,,
player,201410260cle,rai,CarrTr00,defense,20,,,,,
player,201410260cle,rai,CarrTr00,def_pct,36%,,,,,
player,201410260cle,rai,CarrTr00,special_teams,12,,,,,
player,201410260cle,rai,CarrTr00,st_pct,36%,,,,,
player,201410260cle,rai,SimsPa99,pos,NT,,,,,
player,201410260cle,rai,SimsPa99,offense,0,,,,,
player,201410260cle,rai,SimsPa99,off_pct,0%,,,,,
player,201410260cle,rai,SimsPa99,defense,18,,,,,
player,201410260cle,rai,SimsPa99,def_pct,32%,,,,,
player,201410260cle,rai,SimsPa99,special_teams,0,,,,,
player,201410260cle,rai,SimsPa99,st_pct,0%,,,,,
player,201410260cle,rai,AutrDe00,pos,DE,,,,,
player,201410260cle,rai,AutrDe00,offense,0,,,,,
player,201410260cle,rai,AutrDe00,off_pct,0%,,,,,
player,201410260cle,rai,AutrDe00,defense,12,,,,,
player,201410260cle,rai,AutrDe00,def_pct,21%,,,,,
player,201410260cle,rai,AutrDe00,special_teams,14,,,,,
player,201410260cle,rai,AutrDe00,st_pct,42%,,,,,
player,201410260cle,rai,TuckJu20,pos,DE,,,,,
player,201410260cle,rai,TuckJu20,offense,0,,,,,
player,201410260cle,rai,TuckJu20,off_pct,0%,,,,,
player,201410260cle,rai,TuckJu20,defense,12,,,,,
player,201410260cle,rai,TuckJu20,def_pct,21%,,,,,
player,201410260cle,rai,TuckJu20,special_teams,0,,,,,
player,201410260cle,rai,TuckJu20,st_pct,0%,,,,,
player,201410260cle,rai,HaydDJ00,pos,CB,,,,,
player,201410260cle,rai,HaydDJ00,offense,0,,,,,
player,201410260cle,rai,HaydDJ00,off_pct,0%,,,,,
player,201410260cle,rai,HaydDJ00,defense,5,,,,,
player,201410260cle,rai,HaydDJ00,def_pct,9%,,,,,
player,201410260cle,rai,HaydDJ00,special_teams,14,,,,,
player,201410260cle,rai,HaydDJ00,st_pct,42%,,,,,
player,201410260cle,rai,ChanJa98,pos,LB,,,,,
player,201410260cle,rai,ChanJa98,offense,0,,,,,
player,201410260cle,rai,ChanJa98,off_pct,0%,,,,,
player,201410260cle,rai,ChanJa98,defense,1,,,,,
player,201410260cle,rai,ChanJa98,def_pct,2%,,,,,
player,201410260cle,rai,ChanJa98,special_teams,22,,,,,
player,201410260cle,rai,ChanJa98,st_pct,67%,,,,,
player,201410260cle,rai,McGeSt01,pos,DT,,,,,
player,201410260cle,rai,McGeSt01,offense,0,,,,,
player,201410260cle,rai,McGeSt01,off_pct,0%,,,,,
player,201410260cle,rai,McGeSt01,defense,1,,,,,
player,201410260cle,rai,McGeSt01,def_pct,2%,,,,,
player,201410260cle,rai,McGeSt01,special_teams,6,,,,,
player,201410260cle,rai,McGeSt01,st_pct,18%,,,,,
player,201410260cle,rai,ArmsRa01,pos,LB,,,,,
player,201410260cle,rai,ArmsRa01,offense,0,,,,,
player,201410260cle,rai,ArmsRa01,off_pct,0%,,,,,
player,201410260cle,rai,ArmsRa01,defense,0,,,,,
player,201410260cle,rai,ArmsRa01,def_pct,0%,,,,,
player,201410260cle,rai,ArmsRa01,special_teams,22,,,,,
player,201410260cle,rai,ArmsRa01,st_pct,67%,,,,,
player,201410260cle,rai,ThorNe00,pos,CB,,,,,
player,201410260cle,rai,ThorNe00,offense,0,,,,,
player,201410260cle,rai,ThorNe00,off_pct,0%,,,,,
player,201410260cle,rai,ThorNe00,defense,0,,,,,
player,201410260cle,rai,ThorNe00,def_pct,0%,,,,,
player,201410260cle,rai,ThorNe00,special_teams,22,,,,,
player,201410260cle,rai,ThorNe00,st_pct,67%,,,,,
player,201410260cle,rai,MurrLa00,pos,RB,,,,,
player,201410260cle,rai,MurrLa00,offense,0,,,,,
player,201410260cle,rai,MurrLa00,off_pct,0%,,,,,
player,201410260cle,rai,MurrLa00,defense,0,,,,,
player,201410260cle,rai,MurrLa00,def_pct,0%,,,,,
player,201410260cle,rai,MurrLa00,special_teams,12,,,,,
player,201410260cle,rai,MurrLa00,st_pct,36%,,,,,
player,201410260cle,rai,CondJo20,pos,LS,,,,,
player,201410260cle,rai,CondJo20,offense,0,,,,,
player,201410260cle,rai,CondJo20,off_pct,0%,,,,,
player,201410260cle,rai,CondJo20,defense,0,,,,,
player,201410260cle,rai,CondJo20,def_pct,0%,,,,,
player,201410260cle,rai,CondJo20,special_teams,11,,,,,
player,201410260cle,rai,CondJo20,st_pct,33%,,,,,
player,201410260cle,rai,DowlJo00,pos,FS,,,,,
player,201410260cle,rai,DowlJo00,offense,0,,,,,
player,201410260cle,rai,DowlJo00,off_pct,0%,,,,,
player,201410260cle,rai,DowlJo00,defense,0,,,,,
player,201410260cle,rai,DowlJo00,def_pct,0%,,,,,
player,201410260cle,rai,DowlJo00,special_teams,9,,,,,
player,201410260cle,rai,DowlJo00,st_pct,27%,,,,,
player,201410260cle,rai,ChekCh00,pos,CB,,,,,
player,201410260cle,rai,ChekCh00,offense,0,,,,,
player,201410260cle,rai,ChekCh00,off_pct,0%,,,,,
player,201410260cle,rai,ChekCh00,defense,0,,,,,
player,201410260cle,rai,ChekCh00,def_pct,0%,,,,,
player,201410260cle,rai,ChekCh00,special_teams,7,,,,,
player,201410260cle,rai,ChekCh00,st_pct,21%,,,,,
player,201410260cle,rai,janikseb01,pos,K,,,,,
player,201410260cle,rai,janikseb01,offense,0,,,,,
player,201410260cle,rai,janikseb01,off_pct,0%,,,,,
player,201410260cle,rai,janikseb01,defense,0,,,,,
player,201410260cle,rai,janikseb01,def_pct,0%,,,,,
player,201410260cle,rai,janikseb01,special_teams,7,,,,,
player,201410260cle,rai,janikseb01,st_pct,21%,,,,,
player,201410260cle,rai,KingMa00,pos,P,,,,,
player,201410260cle,rai,KingMa00,offense,0,,,,,
player,201410260cle,rai,KingMa00,off_pct,0%,,,,,
player,201410260cle,rai,KingMa00,defense,0,,,,,
player,201410260cle,rai,KingMa00,def_pct,0%,,,,,
player,201410260cle,rai,KingMa00,special_teams,7,,,,,
player,201410260cle,rai,KingMa00,st_pct,21%,,,,,
player,201410260cle,rai,SchaMa00,pos,QB,,,,,
player,201410260cle,rai,SchaMa00,offense,0,,,,,
player,201410260cle,rai,SchaMa00,off_pct,0%,,,,,
player,201410260cle,rai,SchaMa00,defense,0,,,,,
player,201410260cle,rai,SchaMa00,def_pct,0%,,,,,
player,201410260cle,rai,SchaMa00,special_teams,4,,,,,
player,201410260cle,rai,SchaMa00,st_pct,12%,,,,,
