game,2014,2,20140914,201409140car,det,"Detroit Lions",7,car,"Carolina Panthers",24
player,201409140car,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201409140car,car,GodfCh99,fumbles_forced,0,,,,,
player,201409140car,car,JohnCh98,def_int,0,,,,,
player,201409140car,car,JohnCh98,def_int_yds,0,,,,,
player,201409140car,car,JohnCh98,def_int_td,0,,,,,
player,201409140car,car,JohnCh98,def_int_long,0,,,,,
player,201409140car,car,JohnCh98,pass_defended,0,,,,,
player,201409140car,car,JohnCh98,sacks,0.0,,,,,
player,201409140car,car,JohnCh98,tackles_combined,1,,,,,
player,201409140car,car,JohnCh98,tackles_solo,0,,,,,
player,201409140car,car,JohnCh98,tackles_assists,1,,,,,
player,201409140car,car,JohnCh98,tackles_loss,0,,,,,
player,201409140car,car,JohnCh98,qb_hits,0,,,,,
player,201409140car,car,JohnCh98,fumbles_rec,0,,,,,
player,201409140car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201409140car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201409140car,car,JohnCh98,fumbles_forced,0,,,,,
player,201409140car,car,BenwBe00,def_int,0,,,,,
player,201409140car,car,BenwBe00,def_int_yds,0,,,,,
player,201409140car,car,BenwBe00,def_int_td,0,,,,,
player,201409140car,car,BenwBe00,def_int_long,0,,,,,
player,201409140car,car,BenwBe00,pass_defended,1,,,,,
player,201409140car,car,BenwBe00,sacks,0.0,,,,,
player,201409140car,car,BenwBe00,tackles_combined,0,,,,,
player,201409140car,car,BenwBe00,tackles_solo,0,,,,,
player,201409140car,car,BenwBe00,tackles_assists,0,,,,,
player,201409140car,car,BenwBe00,tackles_loss,0,,,,,
player,201409140car,car,BenwBe00,qb_hits,0,,,,,
player,201409140car,car,BenwBe00,fumbles_rec,0,,,,,
player,201409140car,car,BenwBe00,fumbles_rec_yds,0,,,,,
player,201409140car,car,BenwBe00,fumbles_rec_td,0,,,,,
player,201409140car,car,BenwBe00,fumbles_forced,0,,,,,
player,201409140car,car,GanoGr44,def_int,0,,,,,
player,201409140car,car,GanoGr44,def_int_yds,0,,,,,
player,201409140car,car,GanoGr44,def_int_td,0,,,,,
player,201409140car,car,GanoGr44,def_int_long,0,,,,,
player,201409140car,car,GanoGr44,pass_defended,0,,,,,
player,201409140car,car,GanoGr44,sacks,0.0,,,,,
player,201409140car,car,GanoGr44,tackles_combined,0,,,,,
player,201409140car,car,GanoGr44,tackles_solo,0,,,,,
player,201409140car,car,GanoGr44,tackles_assists,0,,,,,
player,201409140car,car,GanoGr44,tackles_loss,,,,,,
player,201409140car,car,GanoGr44,qb_hits,,,,,,
player,201409140car,car,GanoGr44,fumbles_rec,1,,,,,
player,201409140car,car,GanoGr44,fumbles_rec_yds,0,,,,,
player,201409140car,car,GanoGr44,fumbles_rec_td,0,,,,,
player,201409140car,car,GanoGr44,fumbles_forced,0,,,,,
player,201409140car,det,RossJe01,kick_ret,1,,,,,
player,201409140car,det,RossJe01,kick_ret_yds,33,,,,,
player,201409140car,det,RossJe01,kick_ret_yds_per_ret,33.0,,,,,
player,201409140car,det,RossJe01,kick_ret_td,0,,,,,
player,201409140car,det,RossJe01,kick_ret_long,33,,,,,
player,201409140car,det,RossJe01,punt_ret,3,,,,,
player,201409140car,det,RossJe01,punt_ret_yds,52,,,,,
player,201409140car,det,RossJe01,punt_ret_yds_per_ret,17.3,,,,,
player,201409140car,det,RossJe01,punt_ret_td,0,,,,,
player,201409140car,det,RossJe01,punt_ret_long,26,,,,,
player,201409140car,car,BrowPh00,kick_ret,0,,,,,
player,201409140car,car,BrowPh00,kick_ret_yds,0,,,,,
player,201409140car,car,BrowPh00,kick_ret_yds_per_ret,,,,,,
player,201409140car,car,BrowPh00,kick_ret_td,0,,,,,
player,201409140car,car,BrowPh00,kick_ret_long,0,,,,,
player,201409140car,car,BrowPh00,punt_ret,2,,,,,
player,201409140car,car,BrowPh00,punt_ret_yds,8,,,,,
player,201409140car,car,BrowPh00,punt_ret_yds_per_ret,4.0,,,,,
player,201409140car,car,BrowPh00,punt_ret_td,0,,,,,
player,201409140car,car,BrowPh00,punt_ret_long,8,,,,,
player,201409140car,det,FreeNa00,xpm,1,,,,,
player,201409140car,det,FreeNa00,xpa,1,,,,,
player,201409140car,det,FreeNa00,fgm,,,,,,
player,201409140car,det,FreeNa00,fga,2,,,,,
player,201409140car,det,FreeNa00,punt,0,,,,,
player,201409140car,det,FreeNa00,punt_yds,0,,,,,
player,201409140car,det,FreeNa00,punt_yds_per_punt,,,,,,
player,201409140car,det,FreeNa00,punt_long,0,,,,,
player,201409140car,det,MartSa01,xpm,,,,,,
player,201409140car,det,MartSa01,xpa,,,,,,
player,201409140car,det,MartSa01,fgm,,,,,,
player,201409140car,det,MartSa01,fga,,,,,,
player,201409140car,det,MartSa01,punt,5,,,,,
player,201409140car,det,MartSa01,punt_yds,233,,,,,
player,201409140car,det,MartSa01,punt_yds_per_punt,46.6,,,,,
player,201409140car,det,MartSa01,punt_long,64,,,,,
player,201409140car,car,GanoGr44,xpm,1,,,,,
player,201409140car,car,GanoGr44,xpa,1,,,,,
player,201409140car,car,GanoGr44,fgm,3,,,,,
player,201409140car,car,GanoGr44,fga,3,,,,,
player,201409140car,car,GanoGr44,punt,0,,,,,
player,201409140car,car,GanoGr44,punt_yds,0,,,,,
player,201409140car,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201409140car,car,GanoGr44,punt_long,0,,,,,
player,201409140car,car,NortBr00,xpm,,,,,,
player,201409140car,car,NortBr00,xpa,,,,,,
player,201409140car,car,NortBr00,fgm,,,,,,
player,201409140car,car,NortBr00,fga,,,,,,
player,201409140car,car,NortBr00,punt,6,,,,,
player,201409140car,car,NortBr00,punt_yds,269,,,,,
player,201409140car,car,NortBr00,punt_yds_per_punt,44.8,,,,,
player,201409140car,car,NortBr00,punt_long,57,,,,,
player,201409140car,car,ChanNa00,pos,T,,,,,
player,201409140car,car,ChanNa00,offense,67,,,,,
player,201409140car,car,ChanNa00,off_pct,100%,,,,,
player,201409140car,car,ChanNa00,defense,0,,,,,
player,201409140car,car,ChanNa00,def_pct,0%,,,,,
player,201409140car,car,ChanNa00,special_teams,4,,,,,
player,201409140car,car,ChanNa00,st_pct,15%,,,,,
player,201409140car,car,SilaAm00,pos,G,,,,,
player,201409140car,car,SilaAm00,offense,67,,,,,
player,201409140car,car,SilaAm00,off_pct,100%,,,,,
player,201409140car,car,SilaAm00,defense,0,,,,,
player,201409140car,car,SilaAm00,def_pct,0%,,,,,
player,201409140car,car,SilaAm00,special_teams,4,,,,,
player,201409140car,car,SilaAm00,st_pct,15%,,,,,
player,201409140car,car,BellBy00,pos,T,,,,,
player,201409140car,car,BellBy00,offense,67,,,,,
player,201409140car,car,BellBy00,off_pct,100%,,,,,
player,201409140car,car,BellBy00,defense,0,,,,,
player,201409140car,car,BellBy00,def_pct,0%,,,,,
player,201409140car,car,BellBy00,special_teams,4,,,,,
player,201409140car,car,BellBy00,st_pct,15%,,,,,
player,201409140car,car,KaliRy20,pos,C,,,,,
player,201409140car,car,KaliRy20,offense,67,,,,,
player,201409140car,car,KaliRy20,off_pct,100%,,,,,
player,201409140car,car,KaliRy20,defense,0,,,,,
player,201409140car,car,KaliRy20,def_pct,0%,,,,,
player,201409140car,car,KaliRy20,special_teams,0,,,,,
player,201409140car,car,KaliRy20,st_pct,0%,,,,,
player,201409140car,car,OlseGr00,pos,TE,,,,,
player,201409140car,car,OlseGr00,offense,67,,,,,
player,201409140car,car,OlseGr00,off_pct,100%,,,,,
player,201409140car,car,OlseGr00,defense,0,,,,,
player,201409140car,car,OlseGr00,def_pct,0%,,,,,
player,201409140car,car,OlseGr00,special_teams,0,,,,,
player,201409140car,car,OlseGr00,st_pct,0%,,,,,
player,201409140car,car,NewtCa00,pos,QB,,,,,
player,201409140car,car,NewtCa00,offense,67,,,,,
player,201409140car,car,NewtCa00,off_pct,100%,,,,,
player,201409140car,car,NewtCa00,defense,0,,,,,
player,201409140car,car,NewtCa00,def_pct,0%,,,,,
player,201409140car,car,NewtCa00,special_teams,0,,,,,
player,201409140car,car,NewtCa00,st_pct,0%,,,,,
player,201409140car,car,TurnTr01,pos,G,,,,,
player,201409140car,car,TurnTr01,offense,60,,,,,
player,201409140car,car,TurnTr01,off_pct,90%,,,,,
player,201409140car,car,TurnTr01,defense,0,,,,,
player,201409140car,car,TurnTr01,def_pct,0%,,,,,
player,201409140car,car,TurnTr01,special_teams,4,,,,,
player,201409140car,car,TurnTr01,st_pct,15%,,,,,
player,201409140car,car,CotcJe00,pos,WR,,,,,
player,201409140car,car,CotcJe00,offense,59,,,,,
player,201409140car,car,CotcJe00,off_pct,88%,,,,,
player,201409140car,car,CotcJe00,defense,0,,,,,
player,201409140car,car,CotcJe00,def_pct,0%,,,,,
player,201409140car,car,CotcJe00,special_teams,0,,,,,
player,201409140car,car,CotcJe00,st_pct,0%,,,,,
player,201409140car,car,BenjKe00,pos,WR,,,,,
player,201409140car,car,BenjKe00,offense,59,,,,,
player,201409140car,car,BenjKe00,off_pct,88%,,,,,
player,201409140car,car,BenjKe00,defense,0,,,,,
player,201409140car,car,BenjKe00,def_pct,0%,,,,,
player,201409140car,car,BenjKe00,special_teams,0,,,,,
player,201409140car,car,BenjKe00,st_pct,0%,,,,,
player,201409140car,car,StewJo00,pos,RB,,,,,
player,201409140car,car,StewJo00,offense,44,,,,,
player,201409140car,car,StewJo00,off_pct,66%,,,,,
player,201409140car,car,StewJo00,defense,0,,,,,
player,201409140car,car,StewJo00,def_pct,0%,,,,,
player,201409140car,car,StewJo00,special_teams,0,,,,,
player,201409140car,car,StewJo00,st_pct,0%,,,,,
player,201409140car,car,AvanJa00,pos,WR,,,,,
player,201409140car,car,AvanJa00,offense,40,,,,,
player,201409140car,car,AvanJa00,off_pct,60%,,,,,
player,201409140car,car,AvanJa00,defense,0,,,,,
player,201409140car,car,AvanJa00,def_pct,0%,,,,,
player,201409140car,car,AvanJa00,special_teams,0,,,,,
player,201409140car,car,AvanJa00,st_pct,0%,,,,,
player,201409140car,car,TolbMi00,pos,FB,,,,,
player,201409140car,car,TolbMi00,offense,27,,,,,
player,201409140car,car,TolbMi00,off_pct,40%,,,,,
player,201409140car,car,TolbMi00,defense,0,,,,,
player,201409140car,car,TolbMi00,def_pct,0%,,,,,
player,201409140car,car,TolbMi00,special_teams,3,,,,,
player,201409140car,car,TolbMi00,st_pct,12%,,,,,
player,201409140car,car,DickEd00,pos,TE,,,,,
player,201409140car,car,DickEd00,offense,17,,,,,
player,201409140car,car,DickEd00,off_pct,25%,,,,,
player,201409140car,car,DickEd00,defense,0,,,,,
player,201409140car,car,DickEd00,def_pct,0%,,,,,
player,201409140car,car,DickEd00,special_teams,12,,,,,
player,201409140car,car,DickEd00,st_pct,46%,,,,,
player,201409140car,car,BrocRi00,pos,TE,,,,,
player,201409140car,car,BrocRi00,offense,13,,,,,
player,201409140car,car,BrocRi00,off_pct,19%,,,,,
player,201409140car,car,BrocRi00,defense,0,,,,,
player,201409140car,car,BrocRi00,def_pct,0%,,,,,
player,201409140car,car,BrocRi00,special_teams,23,,,,,
player,201409140car,car,BrocRi00,st_pct,88%,,,,,
player,201409140car,car,VelaFe20,pos,G,,,,,
player,201409140car,car,VelaFe20,offense,7,,,,,
player,201409140car,car,VelaFe20,off_pct,10%,,,,,
player,201409140car,car,VelaFe20,defense,0,,,,,
player,201409140car,car,VelaFe20,def_pct,0%,,,,,
player,201409140car,car,VelaFe20,special_teams,0,,,,,
player,201409140car,car,VelaFe20,st_pct,0%,,,,,
player,201409140car,car,BersBr00,pos,WR,,,,,
player,201409140car,car,BersBr00,offense,4,,,,,
player,201409140car,car,BersBr00,off_pct,6%,,,,,
player,201409140car,car,BersBr00,defense,0,,,,,
player,201409140car,car,BersBr00,def_pct,0%,,,,,
player,201409140car,car,BersBr00,special_teams,1,,,,,
player,201409140car,car,BersBr00,st_pct,4%,,,,,
player,201409140car,car,BrowPh00,pos,WR,,,,,
player,201409140car,car,BrowPh00,offense,3,,,,,
player,201409140car,car,BrowPh00,off_pct,4%,,,,,
player,201409140car,car,BrowPh00,defense,0,,,,,
player,201409140car,car,BrowPh00,def_pct,0%,,,,,
player,201409140car,car,BrowPh00,special_teams,10,,,,,
player,201409140car,car,BrowPh00,st_pct,38%,,,,,
player,201409140car,car,FolkBr00,pos,C,,,,,
player,201409140car,car,FolkBr00,offense,2,,,,,
player,201409140car,car,FolkBr00,off_pct,3%,,,,,
player,201409140car,car,FolkBr00,defense,0,,,,,
player,201409140car,car,FolkBr00,def_pct,0%,,,,,
player,201409140car,car,FolkBr00,special_teams,6,,,,,
player,201409140car,car,FolkBr00,st_pct,23%,,,,,
player,201409140car,car,DeCoTh99,pos,FS,,,,,
player,201409140car,car,DeCoTh99,offense,0,,,,,
player,201409140car,car,DeCoTh99,off_pct,0%,,,,,
player,201409140car,car,DeCoTh99,defense,72,,,,,
player,201409140car,car,DeCoTh99,def_pct,100%,,,,,
player,201409140car,car,DeCoTh99,special_teams,8,,,,,
player,201409140car,car,DeCoTh99,st_pct,31%,,,,,
player,201409140car,car,KuecLu00,pos,LB,,,,,
player,201409140car,car,KuecLu00,offense,0,,,,,
player,201409140car,car,KuecLu00,off_pct,0%,,,,,
player,201409140car,car,KuecLu00,defense,72,,,,,
player,201409140car,car,KuecLu00,def_pct,100%,,,,,
player,201409140car,car,KuecLu00,special_teams,3,,,,,
player,201409140car,car,KuecLu00,st_pct,12%,,,,,
player,201409140car,car,DaviTh20,pos,LB,,,,,
player,201409140car,car,DaviTh20,offense,0,,,,,
player,201409140car,car,DaviTh20,off_pct,0%,,,,,
player,201409140car,car,DaviTh20,defense,72,,,,,
player,201409140car,car,DaviTh20,def_pct,100%,,,,,
player,201409140car,car,DaviTh20,special_teams,0,,,,,
player,201409140car,car,DaviTh20,st_pct,0%,,,,,
player,201409140car,car,CasoAn99,pos,CB,,,,,
player,201409140car,car,CasoAn99,offense,0,,,,,
player,201409140car,car,CasoAn99,off_pct,0%,,,,,
player,201409140car,car,CasoAn99,defense,68,,,,,
player,201409140car,car,CasoAn99,def_pct,94%,,,,,
player,201409140car,car,CasoAn99,special_teams,2,,,,,
player,201409140car,car,CasoAn99,st_pct,8%,,,,,
player,201409140car,car,HarpRo21,pos,SS,,,,,
player,201409140car,car,HarpRo21,offense,0,,,,,
player,201409140car,car,HarpRo21,off_pct,0%,,,,,
player,201409140car,car,HarpRo21,defense,65,,,,,
player,201409140car,car,HarpRo21,def_pct,90%,,,,,
player,201409140car,car,HarpRo21,special_teams,9,,,,,
player,201409140car,car,HarpRo21,st_pct,35%,,,,,
player,201409140car,car,JohnCh98,pos,DE,,,,,
player,201409140car,car,JohnCh98,offense,0,,,,,
player,201409140car,car,JohnCh98,off_pct,0%,,,,,
player,201409140car,car,JohnCh98,defense,62,,,,,
player,201409140car,car,JohnCh98,def_pct,86%,,,,,
player,201409140car,car,JohnCh98,special_teams,0,,,,,
player,201409140car,car,JohnCh98,st_pct,0%,,,,,
player,201409140car,car,WhitMe00,pos,CB,,,,,
player,201409140car,car,WhitMe00,offense,0,,,,,
player,201409140car,car,WhitMe00,off_pct,0%,,,,,
player,201409140car,car,WhitMe00,defense,58,,,,,
player,201409140car,car,WhitMe00,def_pct,81%,,,,,
player,201409140car,car,WhitMe00,special_teams,5,,,,,
player,201409140car,car,WhitMe00,st_pct,19%,,,,,
player,201409140car,car,BenwBe00,pos,CB,,,,,
player,201409140car,car,BenwBe00,offense,0,,,,,
player,201409140car,car,BenwBe00,off_pct,0%,,,,,
player,201409140car,car,BenwBe00,defense,56,,,,,
player,201409140car,car,BenwBe00,def_pct,78%,,,,,
player,201409140car,car,BenwBe00,special_teams,8,,,,,
player,201409140car,car,BenwBe00,st_pct,31%,,,,,
player,201409140car,car,EdwaDw20,pos,DT,,,,,
player,201409140car,car,EdwaDw20,offense,0,,,,,
player,201409140car,car,EdwaDw20,off_pct,0%,,,,,
player,201409140car,car,EdwaDw20,defense,44,,,,,
player,201409140car,car,EdwaDw20,def_pct,61%,,,,,
player,201409140car,car,EdwaDw20,special_teams,7,,,,,
player,201409140car,car,EdwaDw20,st_pct,27%,,,,,
player,201409140car,car,ShorKa00,pos,DT,,,,,
player,201409140car,car,ShorKa00,offense,0,,,,,
player,201409140car,car,ShorKa00,off_pct,0%,,,,,
player,201409140car,car,ShorKa00,defense,39,,,,,
player,201409140car,car,ShorKa00,def_pct,54%,,,,,
player,201409140car,car,ShorKa00,special_teams,3,,,,,
player,201409140car,car,ShorKa00,st_pct,12%,,,,,
player,201409140car,car,HortWe00,pos,DE,,,,,
player,201409140car,car,HortWe00,offense,0,,,,,
player,201409140car,car,HortWe00,off_pct,0%,,,,,
player,201409140car,car,HortWe00,defense,34,,,,,
player,201409140car,car,HortWe00,def_pct,47%,,,,,
player,201409140car,car,HortWe00,special_teams,3,,,,,
player,201409140car,car,HortWe00,st_pct,12%,,,,,
player,201409140car,car,LotuSt00,pos,DT,,,,,
player,201409140car,car,LotuSt00,offense,0,,,,,
player,201409140car,car,LotuSt00,off_pct,0%,,,,,
player,201409140car,car,LotuSt00,defense,32,,,,,
player,201409140car,car,LotuSt00,def_pct,44%,,,,,
player,201409140car,car,LotuSt00,special_teams,3,,,,,
player,201409140car,car,LotuSt00,st_pct,12%,,,,,
player,201409140car,car,EalyKo00,pos,DE,,,,,
player,201409140car,car,EalyKo00,offense,0,,,,,
player,201409140car,car,EalyKo00,off_pct,0%,,,,,
player,201409140car,car,EalyKo00,defense,30,,,,,
player,201409140car,car,EalyKo00,def_pct,42%,,,,,
player,201409140car,car,EalyKo00,special_teams,0,,,,,
player,201409140car,car,EalyKo00,st_pct,0%,,,,,
player,201409140car,car,AddiMa00,pos,DE,,,,,
player,201409140car,car,AddiMa00,offense,0,,,,,
player,201409140car,car,AddiMa00,off_pct,0%,,,,,
player,201409140car,car,AddiMa00,defense,28,,,,,
player,201409140car,car,AddiMa00,def_pct,39%,,,,,
player,201409140car,car,AddiMa00,special_teams,14,,,,,
player,201409140car,car,AddiMa00,st_pct,54%,,,,,
player,201409140car,car,ColeCo20,pos,DT,,,,,
player,201409140car,car,ColeCo20,offense,0,,,,,
player,201409140car,car,ColeCo20,off_pct,0%,,,,,
player,201409140car,car,ColeCo20,defense,21,,,,,
player,201409140car,car,ColeCo20,def_pct,29%,,,,,
player,201409140car,car,ColeCo20,special_teams,0,,,,,
player,201409140car,car,ColeCo20,st_pct,0%,,,,,
player,201409140car,car,NormJo01,pos,CB,,,,,
player,201409140car,car,NormJo01,offense,0,,,,,
player,201409140car,car,NormJo01,off_pct,0%,,,,,
player,201409140car,car,NormJo01,defense,16,,,,,
player,201409140car,car,NormJo01,def_pct,22%,,,,,
player,201409140car,car,NormJo01,special_teams,14,,,,,
player,201409140car,car,NormJo01,st_pct,54%,,,,,
player,201409140car,car,KleiAJ00,pos,LB,,,,,
player,201409140car,car,KleiAJ00,offense,0,,,,,
player,201409140car,car,KleiAJ00,off_pct,0%,,,,,
player,201409140car,car,KleiAJ00,defense,15,,,,,
player,201409140car,car,KleiAJ00,def_pct,21%,,,,,
player,201409140car,car,KleiAJ00,special_teams,16,,,,,
player,201409140car,car,KleiAJ00,st_pct,62%,,,,,
player,201409140car,car,GodfCh99,pos,CB,,,,,
player,201409140car,car,GodfCh99,offense,0,,,,,
player,201409140car,car,GodfCh99,off_pct,0%,,,,,
player,201409140car,car,GodfCh99,defense,7,,,,,
player,201409140car,car,GodfCh99,def_pct,10%,,,,,
player,201409140car,car,GodfCh99,special_teams,11,,,,,
player,201409140car,car,GodfCh99,st_pct,42%,,,,,
player,201409140car,car,BlacCh21,pos,LB,,,,,
player,201409140car,car,BlacCh21,offense,0,,,,,
player,201409140car,car,BlacCh21,off_pct,0%,,,,,
player,201409140car,car,BlacCh21,defense,1,,,,,
player,201409140car,car,BlacCh21,def_pct,1%,,,,,
player,201409140car,car,BlacCh21,special_teams,17,,,,,
player,201409140car,car,BlacCh21,st_pct,65%,,,,,
player,201409140car,car,JoneCo01,pos,FS,,,,,
player,201409140car,car,JoneCo01,offense,0,,,,,
player,201409140car,car,JoneCo01,off_pct,0%,,,,,
player,201409140car,car,JoneCo01,defense,0,,,,,
player,201409140car,car,JoneCo01,def_pct,0%,,,,,
player,201409140car,car,JoneCo01,special_teams,22,,,,,
player,201409140car,car,JoneCo01,st_pct,85%,,,,,
player,201409140car,car,JacoBe00,pos,LB,,,,,
player,201409140car,car,JacoBe00,offense,0,,,,,
player,201409140car,car,JacoBe00,off_pct,0%,,,,,
player,201409140car,car,JacoBe00,defense,0,,,,,
player,201409140car,car,JacoBe00,def_pct,0%,,,,,
player,201409140car,car,JacoBe00,special_teams,19,,,,,
player,201409140car,car,JacoBe00,st_pct,73%,,,,,
player,201409140car,car,WhitFo00,pos,RB,,,,,
player,201409140car,car,WhitFo00,offense,0,,,,,
player,201409140car,car,WhitFo00,off_pct,0%,,,,,
player,201409140car,car,WhitFo00,defense,0,,,,,
player,201409140car,car,WhitFo00,def_pct,0%,,,,,
player,201409140car,car,WhitFo00,special_teams,13,,,,,
player,201409140car,car,WhitFo00,st_pct,50%,,,,,
player,201409140car,car,GanoGr44,pos,K,,,,,
player,201409140car,car,GanoGr44,offense,0,,,,,
player,201409140car,car,GanoGr44,off_pct,0%,,,,,
player,201409140car,car,GanoGr44,defense,0,,,,,
player,201409140car,car,GanoGr44,def_pct,0%,,,,,
player,201409140car,car,GanoGr44,special_teams,10,,,,,
player,201409140car,car,GanoGr44,st_pct,38%,,,,,
player,201409140car,car,NortBr00,pos,P,,,,,
player,201409140car,car,NortBr00,offense,0,,,,,
player,201409140car,car,NortBr00,off_pct,0%,,,,,
player,201409140car,car,NortBr00,defense,0,,,,,
player,201409140car,car,NortBr00,def_pct,0%,,,,,
player,201409140car,car,NortBr00,special_teams,10,,,,,
player,201409140car,car,NortBr00,st_pct,38%,,,,,
player,201409140car,car,JansJ.00,pos,LS,,,,,
player,201409140car,car,JansJ.00,offense,0,,,,,
player,201409140car,car,JansJ.00,off_pct,0%,,,,,
player,201409140car,car,JansJ.00,defense,0,,,,,
player,201409140car,car,JansJ.00,def_pct,0%,,,,,
player,201409140car,car,JansJ.00,special_teams,10,,,,,
player,201409140car,car,JansJ.00,st_pct,38%,,,,,
player,201409140car,car,WillBr04,pos,TE,,,,,
player,201409140car,car,WillBr04,offense,0,,,,,
player,201409140car,car,WillBr04,off_pct,0%,,,,,
player,201409140car,car,WillBr04,defense,0,,,,,
player,201409140car,car,WillBr04,def_pct,0%,,,,,
player,201409140car,car,WillBr04,special_teams,7,,,,,
player,201409140car,car,WillBr04,st_pct,27%,,,,,
player,201409140car,det,WarfLa00,pos,G,,,,,
player,201409140car,det,WarfLa00,offense,72,,,,,
player,201409140car,det,WarfLa00,off_pct,100%,,,,,
player,201409140car,det,WarfLa00,defense,0,,,,,
player,201409140car,det,WarfLa00,def_pct,0%,,,,,
player,201409140car,det,WarfLa00,special_teams,3,,,,,
player,201409140car,det,WarfLa00,st_pct,12%,,,,,
player,201409140car,det,SimsRo20,pos,G,,,,,
player,201409140car,det,SimsRo20,offense,72,,,,,
player,201409140car,det,SimsRo20,off_pct,100%,,,,,
player,201409140car,det,SimsRo20,defense,0,,,,,
player,201409140car,det,SimsRo20,def_pct,0%,,,,,
player,201409140car,det,SimsRo20,special_teams,3,,,,,
player,201409140car,det,SimsRo20,st_pct,12%,,,,,
player,201409140car,det,ReifRi00,pos,T,,,,,
player,201409140car,det,ReifRi00,offense,72,,,,,
player,201409140car,det,ReifRi00,off_pct,100%,,,,,
player,201409140car,det,ReifRi00,defense,0,,,,,
player,201409140car,det,ReifRi00,def_pct,0%,,,,,
player,201409140car,det,ReifRi00,special_teams,3,,,,,
player,201409140car,det,ReifRi00,st_pct,12%,,,,,
player,201409140car,det,RaioDo20,pos,C,,,,,
player,201409140car,det,RaioDo20,offense,72,,,,,
player,201409140car,det,RaioDo20,off_pct,100%,,,,,
player,201409140car,det,RaioDo20,defense,0,,,,,
player,201409140car,det,RaioDo20,def_pct,0%,,,,,
player,201409140car,det,RaioDo20,special_teams,0,,,,,
player,201409140car,det,RaioDo20,st_pct,0%,,,,,
player,201409140car,det,StafMa00,pos,QB,,,,,
player,201409140car,det,StafMa00,offense,72,,,,,
player,201409140car,det,StafMa00,off_pct,100%,,,,,
player,201409140car,det,StafMa00,defense,0,,,,,
player,201409140car,det,StafMa00,def_pct,0%,,,,,
player,201409140car,det,StafMa00,special_teams,0,,,,,
player,201409140car,det,StafMa00,st_pct,0%,,,,,
player,201409140car,det,TateGo00,pos,WR,,,,,
player,201409140car,det,TateGo00,offense,66,,,,,
player,201409140car,det,TateGo00,off_pct,92%,,,,,
player,201409140car,det,TateGo00,defense,0,,,,,
player,201409140car,det,TateGo00,def_pct,0%,,,,,
player,201409140car,det,TateGo00,special_teams,0,,,,,
player,201409140car,det,TateGo00,st_pct,0%,,,,,
player,201409140car,det,JohnCa00,pos,WR,,,,,
player,201409140car,det,JohnCa00,offense,62,,,,,
player,201409140car,det,JohnCa00,off_pct,86%,,,,,
player,201409140car,det,JohnCa00,defense,0,,,,,
player,201409140car,det,JohnCa00,def_pct,0%,,,,,
player,201409140car,det,JohnCa00,special_teams,0,,,,,
player,201409140car,det,JohnCa00,st_pct,0%,,,,,
player,201409140car,det,ReynGa20,pos,G,,,,,
player,201409140car,det,ReynGa20,offense,55,,,,,
player,201409140car,det,ReynGa20,off_pct,76%,,,,,
player,201409140car,det,ReynGa20,defense,0,,,,,
player,201409140car,det,ReynGa20,def_pct,0%,,,,,
player,201409140car,det,ReynGa20,special_teams,3,,,,,
player,201409140car,det,ReynGa20,st_pct,12%,,,,,
player,201409140car,det,RossJe01,pos,WR,,,,,
player,201409140car,det,RossJe01,offense,45,,,,,
player,201409140car,det,RossJe01,off_pct,62%,,,,,
player,201409140car,det,RossJe01,defense,0,,,,,
player,201409140car,det,RossJe01,def_pct,0%,,,,,
player,201409140car,det,RossJe01,special_teams,17,,,,,
player,201409140car,det,RossJe01,st_pct,65%,,,,,
player,201409140car,det,BellJo01,pos,RB,,,,,
player,201409140car,det,BellJo01,offense,42,,,,,
player,201409140car,det,BellJo01,off_pct,58%,,,,,
player,201409140car,det,BellJo01,defense,0,,,,,
player,201409140car,det,BellJo01,def_pct,0%,,,,,
player,201409140car,det,BellJo01,special_teams,0,,,,,
player,201409140car,det,BellJo01,st_pct,0%,,,,,
player,201409140car,det,PettBr00,pos,TE,,,,,
player,201409140car,det,PettBr00,offense,35,,,,,
player,201409140car,det,PettBr00,off_pct,49%,,,,,
player,201409140car,det,PettBr00,defense,0,,,,,
player,201409140car,det,PettBr00,def_pct,0%,,,,,
player,201409140car,det,PettBr00,special_teams,3,,,,,
player,201409140car,det,PettBr00,st_pct,12%,,,,,
player,201409140car,det,BushRe00,pos,RB,,,,,
player,201409140car,det,BushRe00,offense,29,,,,,
player,201409140car,det,BushRe00,off_pct,40%,,,,,
player,201409140car,det,BushRe00,defense,0,,,,,
player,201409140car,det,BushRe00,def_pct,0%,,,,,
player,201409140car,det,BushRe00,special_teams,0,,,,,
player,201409140car,det,BushRe00,st_pct,0%,,,,,
player,201409140car,det,EbroEr00,pos,TE,,,,,
player,201409140car,det,EbroEr00,offense,26,,,,,
player,201409140car,det,EbroEr00,off_pct,36%,,,,,
player,201409140car,det,EbroEr00,defense,0,,,,,
player,201409140car,det,EbroEr00,def_pct,0%,,,,,
player,201409140car,det,EbroEr00,special_teams,6,,,,,
player,201409140car,det,EbroEr00,st_pct,23%,,,,,
player,201409140car,det,FaurJo00,pos,TE,,,,,
player,201409140car,det,FaurJo00,offense,25,,,,,
