game,2014,4,20140928,201409280rai,mia,"Miami Dolphins",38,rai,"Oakland Raiders",14
player,201409280rai,rai,ButlBr00,offense,18,,,,,
player,201409280rai,rai,ButlBr00,off_pct,28%,,,,,
player,201409280rai,rai,ButlBr00,defense,0,,,,,
player,201409280rai,rai,ButlBr00,def_pct,0%,,,,,
player,201409280rai,rai,ButlBr00,special_teams,14,,,,,
player,201409280rai,rai,ButlBr00,st_pct,54%,,,,,
player,201409280rai,rai,DrewMa00,pos,RB,,,,,
player,201409280rai,rai,DrewMa00,offense,17,,,,,
player,201409280rai,rai,DrewMa00,off_pct,26%,,,,,
player,201409280rai,rai,DrewMa00,defense,0,,,,,
player,201409280rai,rai,DrewMa00,def_pct,0%,,,,,
player,201409280rai,rai,DrewMa00,special_teams,0,,,,,
player,201409280rai,rai,DrewMa00,st_pct,0%,,,,,
player,201409280rai,rai,ReecMa00,pos,FB,,,,,
player,201409280rai,rai,ReecMa00,offense,16,,,,,
player,201409280rai,rai,ReecMa00,off_pct,25%,,,,,
player,201409280rai,rai,ReecMa00,defense,0,,,,,
player,201409280rai,rai,ReecMa00,def_pct,0%,,,,,
player,201409280rai,rai,ReecMa00,special_teams,0,,,,,
player,201409280rai,rai,ReecMa00,st_pct,0%,,,,,
player,201409280rai,rai,LeonBr01,pos,TE,,,,,
player,201409280rai,rai,LeonBr01,offense,7,,,,,
player,201409280rai,rai,LeonBr01,off_pct,11%,,,,,
player,201409280rai,rai,LeonBr01,defense,0,,,,,
player,201409280rai,rai,LeonBr01,def_pct,0%,,,,,
player,201409280rai,rai,LeonBr01,special_teams,17,,,,,
player,201409280rai,rai,LeonBr01,st_pct,65%,,,,,
player,201409280rai,rai,MurrLa00,pos,RB,,,,,
player,201409280rai,rai,MurrLa00,offense,4,,,,,
player,201409280rai,rai,MurrLa00,off_pct,6%,,,,,
player,201409280rai,rai,MurrLa00,defense,0,,,,,
player,201409280rai,rai,MurrLa00,def_pct,0%,,,,,
player,201409280rai,rai,MurrLa00,special_teams,12,,,,,
player,201409280rai,rai,MurrLa00,st_pct,46%,,,,,
player,201409280rai,rai,OlawJa00,pos,FB,,,,,
player,201409280rai,rai,OlawJa00,offense,3,,,,,
player,201409280rai,rai,OlawJa00,off_pct,5%,,,,,
player,201409280rai,rai,OlawJa00,defense,0,,,,,
player,201409280rai,rai,OlawJa00,def_pct,0%,,,,,
player,201409280rai,rai,OlawJa00,special_teams,18,,,,,
player,201409280rai,rai,OlawJa00,st_pct,69%,,,,,
player,201409280rai,rai,BrowTa99,pos,CB,,,,,
player,201409280rai,rai,BrowTa99,offense,0,,,,,
player,201409280rai,rai,BrowTa99,off_pct,0%,,,,,
player,201409280rai,rai,BrowTa99,defense,70,,,,,
player,201409280rai,rai,BrowTa99,def_pct,100%,,,,,
player,201409280rai,rai,BrowTa99,special_teams,8,,,,,
player,201409280rai,rai,BrowTa99,st_pct,31%,,,,,
player,201409280rai,rai,BurrMi00,pos,LB,,,,,
player,201409280rai,rai,BurrMi00,offense,0,,,,,
player,201409280rai,rai,BurrMi00,off_pct,0%,,,,,
player,201409280rai,rai,BurrMi00,defense,70,,,,,
player,201409280rai,rai,BurrMi00,def_pct,100%,,,,,
player,201409280rai,rai,BurrMi00,special_teams,7,,,,,
player,201409280rai,rai,BurrMi00,st_pct,27%,,,,,
player,201409280rai,rai,WoodCh00,pos,FS,,,,,
player,201409280rai,rai,WoodCh00,offense,0,,,,,
player,201409280rai,rai,WoodCh00,off_pct,0%,,,,,
player,201409280rai,rai,WoodCh00,defense,70,,,,,
player,201409280rai,rai,WoodCh00,def_pct,100%,,,,,
player,201409280rai,rai,WoodCh00,special_teams,6,,,,,
player,201409280rai,rai,WoodCh00,st_pct,23%,,,,,
player,201409280rai,rai,YounUs99,pos,SS,,,,,
player,201409280rai,rai,YounUs99,offense,0,,,,,
player,201409280rai,rai,YounUs99,off_pct,0%,,,,,
player,201409280rai,rai,YounUs99,defense,66,,,,,
player,201409280rai,rai,YounUs99,def_pct,94%,,,,,
player,201409280rai,rai,YounUs99,special_teams,12,,,,,
player,201409280rai,rai,YounUs99,st_pct,46%,,,,,
player,201409280rai,rai,MackKh00,pos,LB,,,,,
player,201409280rai,rai,MackKh00,offense,0,,,,,
player,201409280rai,rai,MackKh00,off_pct,0%,,,,,
player,201409280rai,rai,MackKh00,defense,64,,,,,
player,201409280rai,rai,MackKh00,def_pct,91%,,,,,
player,201409280rai,rai,MackKh00,special_teams,6,,,,,
player,201409280rai,rai,MackKh00,st_pct,23%,,,,,
player,201409280rai,rai,FiliBo00,pos,LB,,,,,
player,201409280rai,rai,FiliBo00,offense,0,,,,,
player,201409280rai,rai,FiliBo00,off_pct,0%,,,,,
player,201409280rai,rai,FiliBo00,defense,56,,,,,
player,201409280rai,rai,FiliBo00,def_pct,80%,,,,,
player,201409280rai,rai,FiliBo00,special_teams,14,,,,,
player,201409280rai,rai,FiliBo00,st_pct,54%,,,,,
player,201409280rai,rai,RogeCa20,pos,CB,,,,,
player,201409280rai,rai,RogeCa20,offense,0,,,,,
player,201409280rai,rai,RogeCa20,off_pct,0%,,,,,
player,201409280rai,rai,RogeCa20,defense,52,,,,,
player,201409280rai,rai,RogeCa20,def_pct,74%,,,,,
player,201409280rai,rai,RogeCa20,special_teams,6,,,,,
player,201409280rai,rai,RogeCa20,st_pct,23%,,,,,
player,201409280rai,rai,WoodLa99,pos,DE,,,,,
player,201409280rai,rai,WoodLa99,offense,0,,,,,
player,201409280rai,rai,WoodLa99,off_pct,0%,,,,,
player,201409280rai,rai,WoodLa99,defense,45,,,,,
player,201409280rai,rai,WoodLa99,def_pct,64%,,,,,
player,201409280rai,rai,WoodLa99,special_teams,0,,,,,
player,201409280rai,rai,WoodLa99,st_pct,0%,,,,,
player,201409280rai,rai,CarrTr00,pos,CB,,,,,
player,201409280rai,rai,CarrTr00,offense,0,,,,,
player,201409280rai,rai,CarrTr00,off_pct,0%,,,,,
player,201409280rai,rai,CarrTr00,defense,42,,,,,
player,201409280rai,rai,CarrTr00,def_pct,60%,,,,,
player,201409280rai,rai,CarrTr00,special_teams,9,,,,,
player,201409280rai,rai,CarrTr00,st_pct,35%,,,,,
player,201409280rai,rai,TuckJu20,pos,DE,,,,,
player,201409280rai,rai,TuckJu20,offense,0,,,,,
player,201409280rai,rai,TuckJu20,off_pct,0%,,,,,
player,201409280rai,rai,TuckJu20,defense,37,,,,,
player,201409280rai,rai,TuckJu20,def_pct,53%,,,,,
player,201409280rai,rai,TuckJu20,special_teams,6,,,,,
player,201409280rai,rai,TuckJu20,st_pct,23%,,,,,
player,201409280rai,rai,SmitAn22,pos,DT,,,,,
player,201409280rai,rai,SmitAn22,offense,0,,,,,
player,201409280rai,rai,SmitAn22,off_pct,0%,,,,,
player,201409280rai,rai,SmitAn22,defense,36,,,,,
player,201409280rai,rai,SmitAn22,def_pct,51%,,,,,
player,201409280rai,rai,SmitAn22,special_teams,6,,,,,
player,201409280rai,rai,SmitAn22,st_pct,23%,,,,,
player,201409280rai,rai,ElliJu01,pos,DT,,,,,
player,201409280rai,rai,ElliJu01,offense,0,,,,,
player,201409280rai,rai,ElliJu01,off_pct,0%,,,,,
player,201409280rai,rai,ElliJu01,defense,35,,,,,
player,201409280rai,rai,ElliJu01,def_pct,50%,,,,,
player,201409280rai,rai,ElliJu01,special_teams,0,,,,,
player,201409280rai,rai,ElliJu01,st_pct,0%,,,,,
player,201409280rai,rai,WilsC.98,pos,DE,,,,,
player,201409280rai,rai,WilsC.98,offense,0,,,,,
player,201409280rai,rai,WilsC.98,off_pct,0%,,,,,
player,201409280rai,rai,WilsC.98,defense,28,,,,,
player,201409280rai,rai,WilsC.98,def_pct,40%,,,,,
player,201409280rai,rai,WilsC.98,special_teams,7,,,,,
player,201409280rai,rai,WilsC.98,st_pct,27%,,,,,
player,201409280rai,rai,SimsPa99,pos,NT,,,,,
player,201409280rai,rai,SimsPa99,offense,0,,,,,
player,201409280rai,rai,SimsPa99,off_pct,0%,,,,,
player,201409280rai,rai,SimsPa99,defense,27,,,,,
player,201409280rai,rai,SimsPa99,def_pct,39%,,,,,
player,201409280rai,rai,SimsPa99,special_teams,0,,,,,
player,201409280rai,rai,SimsPa99,st_pct,0%,,,,,
player,201409280rai,rai,ChekCh00,pos,CB,,,,,
player,201409280rai,rai,ChekCh00,offense,0,,,,,
player,201409280rai,rai,ChekCh00,off_pct,0%,,,,,
player,201409280rai,rai,ChekCh00,defense,26,,,,,
player,201409280rai,rai,ChekCh00,def_pct,37%,,,,,
player,201409280rai,rai,ChekCh00,special_teams,16,,,,,
player,201409280rai,rai,ChekCh00,st_pct,62%,,,,,
player,201409280rai,rai,RossBr00,pos,SS,,,,,
player,201409280rai,rai,RossBr00,offense,0,,,,,
player,201409280rai,rai,RossBr00,off_pct,0%,,,,,
player,201409280rai,rai,RossBr00,defense,12,,,,,
player,201409280rai,rai,RossBr00,def_pct,17%,,,,,
player,201409280rai,rai,RossBr00,special_teams,7,,,,,
player,201409280rai,rai,RossBr00,st_pct,27%,,,,,
player,201409280rai,rai,McGeSt01,pos,DT,,,,,
player,201409280rai,rai,McGeSt01,offense,0,,,,,
player,201409280rai,rai,McGeSt01,off_pct,0%,,,,,
player,201409280rai,rai,McGeSt01,defense,12,,,,,
player,201409280rai,rai,McGeSt01,def_pct,17%,,,,,
player,201409280rai,rai,McGeSt01,special_teams,6,,,,,
player,201409280rai,rai,McGeSt01,st_pct,23%,,,,,
player,201409280rai,rai,ThorNe00,pos,CB,,,,,
player,201409280rai,rai,ThorNe00,offense,0,,,,,
player,201409280rai,rai,ThorNe00,off_pct,0%,,,,,
player,201409280rai,rai,ThorNe00,defense,10,,,,,
player,201409280rai,rai,ThorNe00,def_pct,14%,,,,,
player,201409280rai,rai,ThorNe00,special_teams,18,,,,,
player,201409280rai,rai,ThorNe00,st_pct,69%,,,,,
player,201409280rai,rai,MaiaKa99,pos,LB,,,,,
player,201409280rai,rai,MaiaKa99,offense,0,,,,,
player,201409280rai,rai,MaiaKa99,off_pct,0%,,,,,
player,201409280rai,rai,MaiaKa99,defense,6,,,,,
player,201409280rai,rai,MaiaKa99,def_pct,9%,,,,,
player,201409280rai,rai,MaiaKa99,special_teams,0,,,,,
player,201409280rai,rai,MaiaKa99,st_pct,0%,,,,,
player,201409280rai,rai,MayoBe00,pos,DE,,,,,
player,201409280rai,rai,MayoBe00,offense,0,,,,,
player,201409280rai,rai,MayoBe00,off_pct,0%,,,,,
player,201409280rai,rai,MayoBe00,defense,3,,,,,
player,201409280rai,rai,MayoBe00,def_pct,4%,,,,,
player,201409280rai,rai,MayoBe00,special_teams,11,,,,,
player,201409280rai,rai,MayoBe00,st_pct,42%,,,,,
player,201409280rai,rai,McGiKe00,pos,CB,,,,,
player,201409280rai,rai,McGiKe00,offense,0,,,,,
player,201409280rai,rai,McGiKe00,off_pct,0%,,,,,
player,201409280rai,rai,McGiKe00,defense,3,,,,,
player,201409280rai,rai,McGiKe00,def_pct,4%,,,,,
player,201409280rai,rai,McGiKe00,special_teams,10,,,,,
player,201409280rai,rai,McGiKe00,st_pct,38%,,,,,
player,201409280rai,rai,DowlJo00,pos,FS,,,,,
player,201409280rai,rai,DowlJo00,offense,0,,,,,
player,201409280rai,rai,DowlJo00,off_pct,0%,,,,,
player,201409280rai,rai,DowlJo00,defense,0,,,,,
player,201409280rai,rai,DowlJo00,def_pct,0%,,,,,
player,201409280rai,rai,DowlJo00,special_teams,12,,,,,
player,201409280rai,rai,DowlJo00,st_pct,46%,,,,,
player,201409280rai,rai,KingMa00,pos,P,,,,,
player,201409280rai,rai,KingMa00,offense,0,,,,,
player,201409280rai,rai,KingMa00,off_pct,0%,,,,,
player,201409280rai,rai,KingMa00,defense,0,,,,,
player,201409280rai,rai,KingMa00,def_pct,0%,,,,,
player,201409280rai,rai,KingMa00,special_teams,8,,,,,
player,201409280rai,rai,KingMa00,st_pct,31%,,,,,
player,201409280rai,rai,CondJo20,pos,LS,,,,,
player,201409280rai,rai,CondJo20,offense,0,,,,,
player,201409280rai,rai,CondJo20,off_pct,0%,,,,,
player,201409280rai,rai,CondJo20,defense,0,,,,,
player,201409280rai,rai,CondJo20,def_pct,0%,,,,,
player,201409280rai,rai,CondJo20,special_teams,8,,,,,
player,201409280rai,rai,CondJo20,st_pct,31%,,,,,
player,201409280rai,rai,janikseb01,pos,K,,,,,
player,201409280rai,rai,janikseb01,offense,0,,,,,
player,201409280rai,rai,janikseb01,off_pct,0%,,,,,
player,201409280rai,rai,janikseb01,defense,0,,,,,
player,201409280rai,rai,janikseb01,def_pct,0%,,,,,
player,201409280rai,rai,janikseb01,special_teams,5,,,,,
player,201409280rai,rai,janikseb01,st_pct,19%,,,,,
player,201409280rai,mia,JameJa01,pos,T,,,,,
player,201409280rai,mia,JameJa01,offense,70,,,,,
player,201409280rai,mia,JameJa01,off_pct,100%,,,,,
player,201409280rai,mia,JameJa01,defense,0,,,,,
player,201409280rai,mia,JameJa01,def_pct,0%,,,,,
player,201409280rai,mia,JameJa01,special_teams,6,,,,,
player,201409280rai,mia,JameJa01,st_pct,23%,,,,,
player,201409280rai,mia,ThomDa04,pos,G,,,,,
player,201409280rai,mia,ThomDa04,offense,70,,,,,
player,201409280rai,mia,ThomDa04,off_pct,100%,,,,,
player,201409280rai,mia,ThomDa04,defense,0,,,,,
player,201409280rai,mia,ThomDa04,def_pct,0%,,,,,
player,201409280rai,mia,ThomDa04,special_teams,6,,,,,
player,201409280rai,mia,ThomDa04,st_pct,23%,,,,,
player,201409280rai,mia,CollDa20,pos,G,,,,,
player,201409280rai,mia,CollDa20,offense,70,,,,,
player,201409280rai,mia,CollDa20,off_pct,100%,,,,,
player,201409280rai,mia,CollDa20,defense,0,,,,,
player,201409280rai,mia,CollDa20,def_pct,0%,,,,,
player,201409280rai,mia,CollDa20,special_teams,6,,,,,
player,201409280rai,mia,CollDa20,st_pct,23%,,,,,
player,201409280rai,mia,HartBr00,pos,WR,,,,,
player,201409280rai,mia,HartBr00,offense,57,,,,,
player,201409280rai,mia,HartBr00,off_pct,81%,,,,,
player,201409280rai,mia,HartBr00,defense,0,,,,,
player,201409280rai,mia,HartBr00,def_pct,0%,,,,,
player,201409280rai,mia,HartBr00,special_teams,1,,,,,
player,201409280rai,mia,HartBr00,st_pct,4%,,,,,
player,201409280rai,mia,SateSa20,pos,C,,,,,
player,201409280rai,mia,SateSa20,offense,57,,,,,
player,201409280rai,mia,SateSa20,off_pct,81%,,,,,
player,201409280rai,mia,SateSa20,defense,0,,,,,
player,201409280rai,mia,SateSa20,def_pct,0%,,,,,
player,201409280rai,mia,SateSa20,special_teams,0,,,,,
player,201409280rai,mia,SateSa20,st_pct,0%,,,,,
player,201409280rai,mia,TannRy00,pos,QB,,,,,
player,201409280rai,mia,TannRy00,offense,57,,,,,
player,201409280rai,mia,TannRy00,off_pct,81%,,,,,
player,201409280rai,mia,TannRy00,defense,0,,,,,
player,201409280rai,mia,TannRy00,def_pct,0%,,,,,
player,201409280rai,mia,TannRy00,special_teams,0,,,,,
player,201409280rai,mia,TannRy00,st_pct,0%,,,,,
player,201409280rai,mia,AlbeBr20,pos,T,,,,,
player,201409280rai,mia,AlbeBr20,offense,54,,,,,
player,201409280rai,mia,AlbeBr20,off_pct,77%,,,,,
player,201409280rai,mia,AlbeBr20,defense,0,,,,,
player,201409280rai,mia,AlbeBr20,def_pct,0%,,,,,
player,201409280rai,mia,AlbeBr20,special_teams,6,,,,,
player,201409280rai,mia,AlbeBr20,st_pct,23%,,,,,
player,201409280rai,mia,SimsDi00,pos,TE,,,,,
player,201409280rai,mia,SimsDi00,offense,46,,,,,
player,201409280rai,mia,SimsDi00,off_pct,66%,,,,,
player,201409280rai,mia,SimsDi00,defense,0,,,,,
player,201409280rai,mia,SimsDi00,def_pct,0%,,,,,
player,201409280rai,mia,SimsDi00,special_teams,1,,,,,
player,201409280rai,mia,SimsDi00,st_pct,4%,,,,,
player,201409280rai,mia,ClayCh00,pos,TE,,,,,
player,201409280rai,mia,ClayCh00,offense,40,,,,,
player,201409280rai,mia,ClayCh00,off_pct,57%,,,,,
player,201409280rai,mia,ClayCh00,defense,0,,,,,
player,201409280rai,mia,ClayCh00,def_pct,0%,,,,,
player,201409280rai,mia,ClayCh00,special_teams,0,,,,,
player,201409280rai,mia,ClayCh00,st_pct,0%,,,,,
player,201409280rai,mia,MillLa01,pos,RB,,,,,
player,201409280rai,mia,MillLa01,offense,36,,,,,
player,201409280rai,mia,MillLa01,off_pct,51%,,,,,
player,201409280rai,mia,MillLa01,defense,0,,,,,
player,201409280rai,mia,MillLa01,def_pct,0%,,,,,
player,201409280rai,mia,MillLa01,special_teams,0,,,,,
player,201409280rai,mia,MillLa01,st_pct,0%,,,,,
player,201409280rai,mia,WallMi00,pos,WR,,,,,
player,201409280rai,mia,WallMi00,offense,33,,,,,
player,201409280rai,mia,WallMi00,off_pct,47%,,,,,
player,201409280rai,mia,WallMi00,defense,0,,,,,
player,201409280rai,mia,WallMi00,def_pct,0%,,,,,
player,201409280rai,mia,WallMi00,special_teams,0,,,,,
player,201409280rai,mia,WallMi00,st_pct,0%,,,,,
player,201409280rai,mia,LandJa00,pos,WR,,,,,
player,201409280rai,mia,LandJa00,offense,31,,,,,
player,201409280rai,mia,LandJa00,off_pct,44%,,,,,
player,201409280rai,mia,LandJa00,defense,0,,,,,
player,201409280rai,mia,LandJa00,def_pct,0%,,,,,
player,201409280rai,mia,LandJa00,special_teams,16,,,,,
player,201409280rai,mia,LandJa00,st_pct,62%,,,,,
player,201409280rai,mia,GibsBr00,pos,WR,,,,,
player,201409280rai,mia,GibsBr00,offense,30,,,,,
player,201409280rai,mia,GibsBr00,off_pct,43%,,,,,
player,201409280rai,mia,GibsBr00,defense,0,,,,,
player,201409280rai,mia,GibsBr00,def_pct,0%,,,,,
player,201409280rai,mia,GibsBr00,special_teams,1,,,,,
player,201409280rai,mia,GibsBr00,st_pct,4%,,,,,
player,201409280rai,mia,MattRi00,pos,WR,,,,,
player,201409280rai,mia,MattRi00,offense,28,,,,,
player,201409280rai,mia,MattRi00,off_pct,40%,,,,,
player,201409280rai,mia,MattRi00,defense,0,,,,,
player,201409280rai,mia,MattRi00,def_pct,0%,,,,,
player,201409280rai,mia,MattRi00,special_teams,14,,,,,
player,201409280rai,mia,MattRi00,st_pct,54%,,,,,
player,201409280rai,mia,ThomDa03,pos,RB,,,,,
player,201409280rai,mia,ThomDa03,offense,21,,,,,
player,201409280rai,mia,ThomDa03,off_pct,30%,,,,,
player,201409280rai,mia,ThomDa03,defense,0,,,,,
player,201409280rai,mia,ThomDa03,def_pct,0%,,,,,
player,201409280rai,mia,ThomDa03,special_teams,2,,,,,
player,201409280rai,mia,ThomDa03,st_pct,8%,,,,,
player,201409280rai,mia,FoxxJa20,pos,T,,,,,
player,201409280rai,mia,FoxxJa20,offense,16,,,,,
player,201409280rai,mia,FoxxJa20,off_pct,23%,,,,,
player,201409280rai,mia,FoxxJa20,defense,0,,,,,
player,201409280rai,mia,FoxxJa20,def_pct,0%,,,,,
player,201409280rai,mia,FoxxJa20,special_teams,6,,,,,
player,201409280rai,mia,FoxxJa20,st_pct,23%,,,,,
player,201409280rai,mia,HoskHa00,pos,TE,,,,,
player,201409280rai,mia,HoskHa00,offense,14,,,,,
player,201409280rai,mia,HoskHa00,off_pct,20%,,,,,
player,201409280rai,mia,HoskHa00,defense,0,,,,,
player,201409280rai,mia,HoskHa00,def_pct,0%,,,,,
player,201409280rai,mia,HoskHa00,special_teams,3,,,,,
player,201409280rai,mia,HoskHa00,st_pct,12%,,,,,
player,201409280rai,mia,GarnNa20,pos,T,,,,,
player,201409280rai,mia,GarnNa20,offense,13,,,,,
player,201409280rai,mia,GarnNa20,off_pct,19%,,,,,
player,201409280rai,mia,GarnNa20,defense,0,,,,,
player,201409280rai,mia,GarnNa20,def_pct,0%,,,,,
player,201409280rai,mia,GarnNa20,special_teams,6,,,,,
player,201409280rai,mia,GarnNa20,st_pct,23%,,,,,
player,201409280rai,mia,MoorMa01,pos,QB,,,,,
player,201409280rai,mia,MoorMa01,offense,13,,,,,
player,201409280rai,mia,MoorMa01,off_pct,19%,,,,,
player,201409280rai,mia,MoorMa01,defense,0,,,,,
player,201409280rai,mia,MoorMa01,def_pct,0%,,,,,
player,201409280rai,mia,MoorMa01,special_teams,0,,,,,
player,201409280rai,mia,MoorMa01,st_pct,0%,,,,,
player,201409280rai,mia,WillDa05,pos,RB,,,,,
player,201409280rai,mia,WillDa05,offense,10,,,,,
player,201409280rai,mia,WillDa05,off_pct,14%,,,,,
player,201409280rai,mia,WillDa05,defense,0,,,,,
player,201409280rai,mia,WillDa05,def_pct,0%,,,,,
player,201409280rai,mia,WillDa05,special_teams,15,,,,,
player,201409280rai,mia,WillDa05,st_pct,58%,,,,,
player,201409280rai,mia,DarkOr00,pos,RB,,,,,
player,201409280rai,mia,DarkOr00,offense,4,,,,,
player,201409280rai,mia,DarkOr00,off_pct,6%,,,,,
player,201409280rai,mia,DarkOr00,defense,0,,,,,
player,201409280rai,mia,DarkOr00,def_pct,0%,,,,,
player,201409280rai,mia,DarkOr00,special_teams,7,,,,,
player,201409280rai,mia,DarkOr00,st_pct,27%,,,,,
player,201409280rai,mia,DelmLo99,pos,FS,,,,,
player,201409280rai,mia,DelmLo99,offense,0,,,,,
player,201409280rai,mia,DelmLo99,off_pct,0%,,,,,
player,201409280rai,mia,DelmLo99,defense,65,,,,,
player,201409280rai,mia,DelmLo99,def_pct,100%,,,,,
player,201409280rai,mia,DelmLo99,special_teams,0,,,,,
player,201409280rai,mia,DelmLo99,st_pct,0%,,,,,
player,201409280rai,mia,WilsJi00,pos,SS,,,,,
player,201409280rai,mia,WilsJi00,offense,0,,,,,
player,201409280rai,mia,WilsJi00,off_pct,0%,,,,,
player,201409280rai,mia,WilsJi00,defense,55,,,,,
player,201409280rai,mia,WilsJi00,def_pct,85%,,,,,
player,201409280rai,mia,WilsJi00,special_teams,7,,,,,
player,201409280rai,mia,WilsJi00,st_pct,27%,,,,,
player,201409280rai,mia,WheePh99,pos,LB,,,,,
player,201409280rai,mia,WheePh99,offense,0,,,,,
player,201409280rai,mia,WheePh99,off_pct,0%,,,,,
player,201409280rai,mia,WheePh99,defense,54,,,,,
player,201409280rai,mia,WheePh99,def_pct,83%,,,,,
player,201409280rai,mia,WheePh99,special_teams,2,,,,,
player,201409280rai,mia,WheePh99,st_pct,8%,,,,,
player,201409280rai,mia,FinnCo20,pos,CB,,,,,
player,201409280rai,mia,FinnCo20,offense,0,,,,,
player,201409280rai,mia,FinnCo20,off_pct,0%,,,,,
player,201409280rai,mia,FinnCo20,defense,47,,,,,
player,201409280rai,mia,FinnCo20,def_pct,72%,,,,,
player,201409280rai,mia,FinnCo20,special_teams,4,,,,,
player,201409280rai,mia,FinnCo20,st_pct,15%,,,,,
player,201409280rai,mia,GrimBr20,pos,CB,,,,,
player,201409280rai,mia,GrimBr20,offense,0,,,,,
player,201409280rai,mia,GrimBr20,off_pct,0%,,,,,
player,201409280rai,mia,GrimBr20,defense,47,,,,,
player,201409280rai,mia,GrimBr20,def_pct,72%,,,,,
player,201409280rai,mia,GrimBr20,special_teams,2,,,,,
player,201409280rai,mia,GrimBr20,st_pct,8%,,,,,
player,201409280rai,mia,VernOl00,pos,DE,,,,,
player,201409280rai,mia,VernOl00,offense,0,,,,,
player,201409280rai,mia,VernOl00,off_pct,0%,,,,,
player,201409280rai,mia,VernOl00,defense,45,,,,,
player,201409280rai,mia,VernOl00,def_pct,69%,,,,,
player,201409280rai,mia,VernOl00,special_teams,4,,,,,
player,201409280rai,mia,VernOl00,st_pct,15%,,,,,
player,201409280rai,mia,JenkJe00,pos,LB,,,,,
player,201409280rai,mia,JenkJe00,offense,0,,,,,
player,201409280rai,mia,JenkJe00,off_pct,0%,,,,,
player,201409280rai,mia,JenkJe00,defense,45,,,,,
player,201409280rai,mia,JenkJe00,def_pct,69%,,,,,
player,201409280rai,mia,JenkJe00,special_teams,3,,,,,
player,201409280rai,mia,JenkJe00,st_pct,12%,,,,,
player,201409280rai,mia,OdriJa99,pos,DT,,,,,
player,201409280rai,mia,OdriJa99,offense,0,,,,,
player,201409280rai,mia,OdriJa99,off_pct,0%,,,,,
player,201409280rai,mia,OdriJa99,defense,42,,,,,
player,201409280rai,mia,OdriJa99,def_pct,65%,,,,,
player,201409280rai,mia,OdriJa99,special_teams,3,,,,,
player,201409280rai,mia,OdriJa99,st_pct,12%,,,,,
player,201409280rai,mia,WakeCa00,pos,DE,,,,,
player,201409280rai,mia,WakeCa00,offense,0,,,,,
player,201409280rai,mia,WakeCa00,off_pct,0%,,,,,
player,201409280rai,mia,WakeCa00,defense,40,,,,,
player,201409280rai,mia,WakeCa00,def_pct,62%,,,,,
player,201409280rai,mia,WakeCa00,special_teams,2,,,,,
player,201409280rai,mia,WakeCa00,st_pct,8%,,,,,
player,201409280rai,mia,ShelDe00,pos,DE,,,,,
player,201409280rai,mia,ShelDe00,offense,0,,,,,
player,201409280rai,mia,ShelDe00,off_pct,0%,,,,,
player,201409280rai,mia,ShelDe00,defense,38,,,,,
player,201409280rai,mia,ShelDe00,def_pct,58%,,,,,
player,201409280rai,mia,ShelDe00,special_teams,9,,,,,
player,201409280rai,mia,ShelDe00,st_pct,35%,,,,,
player,201409280rai,mia,TaylJa01,pos,CB,,,,,
player,201409280rai,mia,TaylJa01,offense,0,,,,,
player,201409280rai,mia,TaylJa01,off_pct,0%,,,,,
player,201409280rai,mia,TaylJa01,defense,34,,,,,
player,201409280rai,mia,TaylJa01,def_pct,52%,,,,,
player,201409280rai,mia,TaylJa01,special_teams,15,,,,,
player,201409280rai,mia,TaylJa01,st_pct,58%,,,,,
player,201409280rai,mia,TrusJa99,pos,LB,,,,,
player,201409280rai,mia,TrusJa99,offense,0,,,,,
player,201409280rai,mia,TrusJa99,off_pct,0%,,,,,
player,201409280rai,mia,TrusJa99,defense,34,,,,,
player,201409280rai,mia,TrusJa99,def_pct,52%,,,,,
player,201409280rai,mia,TrusJa99,special_teams,13,,,,,
player,201409280rai,mia,TrusJa99,st_pct,50%,,,,,
player,201409280rai,mia,MitcEa99,pos,DT,,,,,
player,201409280rai,mia,MitcEa99,offense,0,,,,,
player,201409280rai,mia,MitcEa99,off_pct,0%,,,,,
player,201409280rai,mia,MitcEa99,defense,31,,,,,
player,201409280rai,mia,MitcEa99,def_pct,48%,,,,,
player,201409280rai,mia,MitcEa99,special_teams,3,,,,,
player,201409280rai,mia,MitcEa99,st_pct,12%,,,,,
player,201409280rai,mia,DaviWi02,pos,CB,,,,,
player,201409280rai,mia,DaviWi02,offense,0,,,,,
player,201409280rai,mia,DaviWi02,off_pct,0%,,,,,
player,201409280rai,mia,DaviWi02,defense,28,,,,,
player,201409280rai,mia,DaviWi02,def_pct,43%,,,,,
player,201409280rai,mia,DaviWi02,special_teams,8,,,,,
player,201409280rai,mia,DaviWi02,st_pct,31%,,,,,
player,201409280rai,mia,FedeTe00,pos,DE,,,,,
player,201409280rai,mia,FedeTe00,offense,0,,,,,
player,201409280rai,mia,FedeTe00,off_pct,0%,,,,,
player,201409280rai,mia,FedeTe00,defense,25,,,,,
player,201409280rai,mia,FedeTe00,def_pct,38%,,,,,
player,201409280rai,mia,FedeTe00,special_teams,9,,,,,
player,201409280rai,mia,FedeTe00,st_pct,35%,,,,,
player,201409280rai,mia,JohnAn04,pos,DT,,,,,
player,201409280rai,mia,JohnAn04,offense,0,,,,,
player,201409280rai,mia,JohnAn04,off_pct,0%,,,,,
player,201409280rai,mia,JohnAn04,defense,25,,,,,
player,201409280rai,mia,JohnAn04,def_pct,38%,,,,,
