game,2014,16,20141221,201412210tam,gnb,"Green Bay Packers",20,tam,"Tampa Bay Buccaneers",3
player,201412210tam,tam,BankJo00,tackles_solo,3,,,,,
player,201412210tam,tam,BankJo00,tackles_assists,0,,,,,
player,201412210tam,tam,BankJo00,tackles_loss,0,,,,,
player,201412210tam,tam,BankJo00,qb_hits,0,,,,,
player,201412210tam,tam,BankJo00,fumbles_rec,0,,,,,
player,201412210tam,tam,BankJo00,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,BankJo00,fumbles_rec_td,0,,,,,
player,201412210tam,tam,BankJo00,fumbles_forced,0,,,,,
player,201412210tam,tam,LansDa00,def_int,0,,,,,
player,201412210tam,tam,LansDa00,def_int_yds,0,,,,,
player,201412210tam,tam,LansDa00,def_int_td,0,,,,,
player,201412210tam,tam,LansDa00,def_int_long,0,,,,,
player,201412210tam,tam,LansDa00,pass_defended,1,,,,,
player,201412210tam,tam,LansDa00,sacks,0.0,,,,,
player,201412210tam,tam,LansDa00,tackles_combined,3,,,,,
player,201412210tam,tam,LansDa00,tackles_solo,3,,,,,
player,201412210tam,tam,LansDa00,tackles_assists,0,,,,,
player,201412210tam,tam,LansDa00,tackles_loss,1,,,,,
player,201412210tam,tam,LansDa00,qb_hits,0,,,,,
player,201412210tam,tam,LansDa00,fumbles_rec,0,,,,,
player,201412210tam,tam,LansDa00,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,LansDa00,fumbles_rec_td,0,,,,,
player,201412210tam,tam,LansDa00,fumbles_forced,0,,,,,
player,201412210tam,tam,SpenAk00,def_int,0,,,,,
player,201412210tam,tam,SpenAk00,def_int_yds,0,,,,,
player,201412210tam,tam,SpenAk00,def_int_td,0,,,,,
player,201412210tam,tam,SpenAk00,def_int_long,0,,,,,
player,201412210tam,tam,SpenAk00,pass_defended,0,,,,,
player,201412210tam,tam,SpenAk00,sacks,0.0,,,,,
player,201412210tam,tam,SpenAk00,tackles_combined,3,,,,,
player,201412210tam,tam,SpenAk00,tackles_solo,3,,,,,
player,201412210tam,tam,SpenAk00,tackles_assists,0,,,,,
player,201412210tam,tam,SpenAk00,tackles_loss,0,,,,,
player,201412210tam,tam,SpenAk00,qb_hits,1,,,,,
player,201412210tam,tam,SpenAk00,fumbles_rec,0,,,,,
player,201412210tam,tam,SpenAk00,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,SpenAk00,fumbles_rec_td,0,,,,,
player,201412210tam,tam,SpenAk00,fumbles_forced,0,,,,,
player,201412210tam,tam,FostMa00,def_int,0,,,,,
player,201412210tam,tam,FostMa00,def_int_yds,0,,,,,
player,201412210tam,tam,FostMa00,def_int_td,0,,,,,
player,201412210tam,tam,FostMa00,def_int_long,0,,,,,
player,201412210tam,tam,FostMa00,pass_defended,0,,,,,
player,201412210tam,tam,FostMa00,sacks,0.0,,,,,
player,201412210tam,tam,FostMa00,tackles_combined,2,,,,,
player,201412210tam,tam,FostMa00,tackles_solo,1,,,,,
player,201412210tam,tam,FostMa00,tackles_assists,1,,,,,
player,201412210tam,tam,FostMa00,tackles_loss,0,,,,,
player,201412210tam,tam,FostMa00,qb_hits,0,,,,,
player,201412210tam,tam,FostMa00,fumbles_rec,0,,,,,
player,201412210tam,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201412210tam,tam,FostMa00,fumbles_forced,0,,,,,
player,201412210tam,tam,ShepRu00,def_int,0,,,,,
player,201412210tam,tam,ShepRu00,def_int_yds,0,,,,,
player,201412210tam,tam,ShepRu00,def_int_td,0,,,,,
player,201412210tam,tam,ShepRu00,def_int_long,0,,,,,
player,201412210tam,tam,ShepRu00,pass_defended,0,,,,,
player,201412210tam,tam,ShepRu00,sacks,0.0,,,,,
player,201412210tam,tam,ShepRu00,tackles_combined,2,,,,,
player,201412210tam,tam,ShepRu00,tackles_solo,2,,,,,
player,201412210tam,tam,ShepRu00,tackles_assists,0,,,,,
player,201412210tam,tam,ShepRu00,tackles_loss,0,,,,,
player,201412210tam,tam,ShepRu00,qb_hits,0,,,,,
player,201412210tam,tam,ShepRu00,fumbles_rec,0,,,,,
player,201412210tam,tam,ShepRu00,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,ShepRu00,fumbles_rec_td,0,,,,,
player,201412210tam,tam,ShepRu00,fumbles_forced,0,,,,,
player,201412210tam,tam,DixoBr00,def_int,0,,,,,
player,201412210tam,tam,DixoBr00,def_int_yds,0,,,,,
player,201412210tam,tam,DixoBr00,def_int_td,0,,,,,
player,201412210tam,tam,DixoBr00,def_int_long,0,,,,,
player,201412210tam,tam,DixoBr00,pass_defended,0,,,,,
player,201412210tam,tam,DixoBr00,sacks,0.0,,,,,
player,201412210tam,tam,DixoBr00,tackles_combined,1,,,,,
player,201412210tam,tam,DixoBr00,tackles_solo,1,,,,,
player,201412210tam,tam,DixoBr00,tackles_assists,0,,,,,
player,201412210tam,tam,DixoBr00,tackles_loss,0,,,,,
player,201412210tam,tam,DixoBr00,qb_hits,0,,,,,
player,201412210tam,tam,DixoBr00,fumbles_rec,0,,,,,
player,201412210tam,tam,DixoBr00,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,DixoBr00,fumbles_rec_td,0,,,,,
player,201412210tam,tam,DixoBr00,fumbles_forced,0,,,,,
player,201412210tam,tam,EnglLa99,def_int,0,,,,,
player,201412210tam,tam,EnglLa99,def_int_yds,0,,,,,
player,201412210tam,tam,EnglLa99,def_int_td,0,,,,,
player,201412210tam,tam,EnglLa99,def_int_long,0,,,,,
player,201412210tam,tam,EnglLa99,pass_defended,0,,,,,
player,201412210tam,tam,EnglLa99,sacks,0.0,,,,,
player,201412210tam,tam,EnglLa99,tackles_combined,1,,,,,
player,201412210tam,tam,EnglLa99,tackles_solo,1,,,,,
player,201412210tam,tam,EnglLa99,tackles_assists,0,,,,,
player,201412210tam,tam,EnglLa99,tackles_loss,0,,,,,
player,201412210tam,tam,EnglLa99,qb_hits,0,,,,,
player,201412210tam,tam,EnglLa99,fumbles_rec,0,,,,,
player,201412210tam,tam,EnglLa99,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,EnglLa99,fumbles_rec_td,0,,,,,
player,201412210tam,tam,EnglLa99,fumbles_forced,0,,,,,
player,201412210tam,tam,FatiT.00,def_int,0,,,,,
player,201412210tam,tam,FatiT.00,def_int_yds,0,,,,,
player,201412210tam,tam,FatiT.00,def_int_td,0,,,,,
player,201412210tam,tam,FatiT.00,def_int_long,0,,,,,
player,201412210tam,tam,FatiT.00,pass_defended,0,,,,,
player,201412210tam,tam,FatiT.00,sacks,0.0,,,,,
player,201412210tam,tam,FatiT.00,tackles_combined,1,,,,,
player,201412210tam,tam,FatiT.00,tackles_solo,0,,,,,
player,201412210tam,tam,FatiT.00,tackles_assists,1,,,,,
player,201412210tam,tam,FatiT.00,tackles_loss,0,,,,,
player,201412210tam,tam,FatiT.00,qb_hits,0,,,,,
player,201412210tam,tam,FatiT.00,fumbles_rec,0,,,,,
player,201412210tam,tam,FatiT.00,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,FatiT.00,fumbles_rec_td,0,,,,,
player,201412210tam,tam,FatiT.00,fumbles_forced,0,,,,,
player,201412210tam,tam,TandKe00,def_int,0,,,,,
player,201412210tam,tam,TandKe00,def_int_yds,0,,,,,
player,201412210tam,tam,TandKe00,def_int_td,0,,,,,
player,201412210tam,tam,TandKe00,def_int_long,0,,,,,
player,201412210tam,tam,TandKe00,pass_defended,0,,,,,
player,201412210tam,tam,TandKe00,sacks,0.0,,,,,
player,201412210tam,tam,TandKe00,tackles_combined,1,,,,,
player,201412210tam,tam,TandKe00,tackles_solo,1,,,,,
player,201412210tam,tam,TandKe00,tackles_assists,0,,,,,
player,201412210tam,tam,TandKe00,tackles_loss,0,,,,,
player,201412210tam,tam,TandKe00,qb_hits,0,,,,,
player,201412210tam,tam,TandKe00,fumbles_rec,0,,,,,
player,201412210tam,tam,TandKe00,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,TandKe00,fumbles_rec_td,0,,,,,
player,201412210tam,tam,TandKe00,fumbles_forced,0,,,,,
player,201412210tam,tam,WillJa95,def_int,0,,,,,
player,201412210tam,tam,WillJa95,def_int_yds,0,,,,,
player,201412210tam,tam,WillJa95,def_int_td,0,,,,,
player,201412210tam,tam,WillJa95,def_int_long,0,,,,,
player,201412210tam,tam,WillJa95,pass_defended,0,,,,,
player,201412210tam,tam,WillJa95,sacks,0.0,,,,,
player,201412210tam,tam,WillJa95,tackles_combined,1,,,,,
player,201412210tam,tam,WillJa95,tackles_solo,1,,,,,
player,201412210tam,tam,WillJa95,tackles_assists,0,,,,,
player,201412210tam,tam,WillJa95,tackles_loss,0,,,,,
player,201412210tam,tam,WillJa95,qb_hits,0,,,,,
player,201412210tam,tam,WillJa95,fumbles_rec,0,,,,,
player,201412210tam,tam,WillJa95,fumbles_rec_yds,0,,,,,
player,201412210tam,tam,WillJa95,fumbles_rec_td,0,,,,,
player,201412210tam,tam,WillJa95,fumbles_forced,0,,,,,
player,201412210tam,gnb,CobbRa00,kick_ret,0,,,,,
player,201412210tam,gnb,CobbRa00,kick_ret_yds,0,,,,,
player,201412210tam,gnb,CobbRa00,kick_ret_yds_per_ret,,,,,,
player,201412210tam,gnb,CobbRa00,kick_ret_td,0,,,,,
player,201412210tam,gnb,CobbRa00,kick_ret_long,0,,,,,
player,201412210tam,gnb,CobbRa00,punt_ret,2,,,,,
player,201412210tam,gnb,CobbRa00,punt_ret_yds,2,,,,,
player,201412210tam,gnb,CobbRa00,punt_ret_yds_per_ret,1.0,,,,,
player,201412210tam,gnb,CobbRa00,punt_ret_td,0,,,,,
player,201412210tam,gnb,CobbRa00,punt_ret_long,4,,,,,
player,201412210tam,gnb,HydeMi00,kick_ret,0,,,,,
player,201412210tam,gnb,HydeMi00,kick_ret_yds,0,,,,,
player,201412210tam,gnb,HydeMi00,kick_ret_yds_per_ret,,,,,,
player,201412210tam,gnb,HydeMi00,kick_ret_td,0,,,,,
player,201412210tam,gnb,HydeMi00,kick_ret_long,0,,,,,
player,201412210tam,gnb,HydeMi00,punt_ret,2,,,,,
player,201412210tam,gnb,HydeMi00,punt_ret_yds,2,,,,,
player,201412210tam,gnb,HydeMi00,punt_ret_yds_per_ret,1.0,,,,,
player,201412210tam,gnb,HydeMi00,punt_ret_td,0,,,,,
player,201412210tam,gnb,HydeMi00,punt_ret_long,2,,,,,
player,201412210tam,tam,RainBo00,kick_ret,1,,,,,
player,201412210tam,tam,RainBo00,kick_ret_yds,29,,,,,
player,201412210tam,tam,RainBo00,kick_ret_yds_per_ret,29.0,,,,,
player,201412210tam,tam,RainBo00,kick_ret_td,0,,,,,
player,201412210tam,tam,RainBo00,kick_ret_long,29,,,,,
player,201412210tam,tam,RainBo00,punt_ret,1,,,,,
player,201412210tam,tam,RainBo00,punt_ret_yds,0,,,,,
player,201412210tam,tam,RainBo00,punt_ret_yds_per_ret,0.0,,,,,
player,201412210tam,tam,RainBo00,punt_ret_td,0,,,,,
player,201412210tam,tam,RainBo00,punt_ret_long,0,,,,,
player,201412210tam,gnb,CrosMa20,xpm,2,,,,,
player,201412210tam,gnb,CrosMa20,xpa,2,,,,,
player,201412210tam,gnb,CrosMa20,fgm,2,,,,,
player,201412210tam,gnb,CrosMa20,fga,3,,,,,
player,201412210tam,gnb,CrosMa20,punt,0,,,,,
player,201412210tam,gnb,CrosMa20,punt_yds,0,,,,,
player,201412210tam,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201412210tam,gnb,CrosMa20,punt_long,0,,,,,
player,201412210tam,gnb,MastTi99,xpm,,,,,,
player,201412210tam,gnb,MastTi99,xpa,,,,,,
player,201412210tam,gnb,MastTi99,fgm,,,,,,
player,201412210tam,gnb,MastTi99,fga,,,,,,
player,201412210tam,gnb,MastTi99,punt,2,,,,,
player,201412210tam,gnb,MastTi99,punt_yds,69,,,,,
player,201412210tam,gnb,MastTi99,punt_yds_per_punt,34.5,,,,,
player,201412210tam,gnb,MastTi99,punt_long,43,,,,,
player,201412210tam,tam,koenemic01,xpm,,,,,,
player,201412210tam,tam,koenemic01,xpa,,,,,,
player,201412210tam,tam,koenemic01,fgm,,,,,,
player,201412210tam,tam,koenemic01,fga,,,,,,
player,201412210tam,tam,koenemic01,punt,8,,,,,
player,201412210tam,tam,koenemic01,punt_yds,336,,,,,
player,201412210tam,tam,koenemic01,punt_yds_per_punt,42.0,,,,,
player,201412210tam,tam,koenemic01,punt_long,51,,,,,
player,201412210tam,tam,MurrPa01,xpm,,,,,,
player,201412210tam,tam,MurrPa01,xpa,,,,,,
player,201412210tam,tam,MurrPa01,fgm,1,,,,,
player,201412210tam,tam,MurrPa01,fga,1,,,,,
player,201412210tam,tam,MurrPa01,punt,0,,,,,
player,201412210tam,tam,MurrPa01,punt_yds,0,,,,,
player,201412210tam,tam,MurrPa01,punt_yds_per_punt,,,,,,
player,201412210tam,tam,MurrPa01,punt_long,0,,,,,
player,201412210tam,tam,DotsDe00,pos,T,,,,,
player,201412210tam,tam,DotsDe00,offense,49,,,,,
player,201412210tam,tam,DotsDe00,off_pct,100%,,,,,
player,201412210tam,tam,DotsDe00,defense,0,,,,,
player,201412210tam,tam,DotsDe00,def_pct,0%,,,,,
player,201412210tam,tam,DotsDe00,special_teams,5,,,,,
player,201412210tam,tam,DotsDe00,st_pct,23%,,,,,
player,201412210tam,tam,MankLo20,pos,G,,,,,
player,201412210tam,tam,MankLo20,offense,49,,,,,
player,201412210tam,tam,MankLo20,off_pct,100%,,,,,
player,201412210tam,tam,MankLo20,defense,0,,,,,
player,201412210tam,tam,MankLo20,def_pct,0%,,,,,
player,201412210tam,tam,MankLo20,special_teams,1,,,,,
player,201412210tam,tam,MankLo20,st_pct,5%,,,,,
player,201412210tam,tam,DietEv00,pos,C,,,,,
player,201412210tam,tam,DietEv00,offense,49,,,,,
player,201412210tam,tam,DietEv00,off_pct,100%,,,,,
player,201412210tam,tam,DietEv00,defense,0,,,,,
player,201412210tam,tam,DietEv00,def_pct,0%,,,,,
player,201412210tam,tam,DietEv00,special_teams,0,,,,,
player,201412210tam,tam,DietEv00,st_pct,0%,,,,,
player,201412210tam,tam,McCoJo01,pos,QB,,,,,
player,201412210tam,tam,McCoJo01,offense,49,,,,,
player,201412210tam,tam,McCoJo01,off_pct,100%,,,,,
player,201412210tam,tam,McCoJo01,defense,0,,,,,
player,201412210tam,tam,McCoJo01,def_pct,0%,,,,,
player,201412210tam,tam,McCoJo01,special_teams,0,,,,,
player,201412210tam,tam,McCoJo01,st_pct,0%,,,,,
player,201412210tam,tam,CousOn00,pos,T,,,,,
player,201412210tam,tam,CousOn00,offense,46,,,,,
player,201412210tam,tam,CousOn00,off_pct,94%,,,,,
player,201412210tam,tam,CousOn00,defense,0,,,,,
player,201412210tam,tam,CousOn00,def_pct,0%,,,,,
player,201412210tam,tam,CousOn00,special_teams,1,,,,,
player,201412210tam,tam,CousOn00,st_pct,5%,,,,,
player,201412210tam,tam,JackVi00,pos,WR,,,,,
player,201412210tam,tam,JackVi00,offense,46,,,,,
player,201412210tam,tam,JackVi00,off_pct,94%,,,,,
player,201412210tam,tam,JackVi00,defense,0,,,,,
player,201412210tam,tam,JackVi00,def_pct,0%,,,,,
player,201412210tam,tam,JackVi00,special_teams,0,,,,,
player,201412210tam,tam,JackVi00,st_pct,0%,,,,,
player,201412210tam,tam,EvanMi00,pos,WR,,,,,
player,201412210tam,tam,EvanMi00,offense,45,,,,,
player,201412210tam,tam,EvanMi00,off_pct,92%,,,,,
player,201412210tam,tam,EvanMi00,defense,0,,,,,
player,201412210tam,tam,EvanMi00,def_pct,0%,,,,,
player,201412210tam,tam,EvanMi00,special_teams,0,,,,,
player,201412210tam,tam,EvanMi00,st_pct,0%,,,,,
player,201412210tam,tam,OmamPa00,pos,G,,,,,
player,201412210tam,tam,OmamPa00,offense,40,,,,,
player,201412210tam,tam,OmamPa00,off_pct,82%,,,,,
player,201412210tam,tam,OmamPa00,defense,0,,,,,
player,201412210tam,tam,OmamPa00,def_pct,0%,,,,,
player,201412210tam,tam,OmamPa00,special_teams,1,,,,,
player,201412210tam,tam,OmamPa00,st_pct,5%,,,,,
player,201412210tam,tam,MyerBr00,pos,TE,,,,,
player,201412210tam,tam,MyerBr00,offense,33,,,,,
player,201412210tam,tam,MyerBr00,off_pct,67%,,,,,
player,201412210tam,tam,MyerBr00,defense,0,,,,,
player,201412210tam,tam,MyerBr00,def_pct,0%,,,,,
player,201412210tam,tam,MyerBr00,special_teams,0,,,,,
player,201412210tam,tam,MyerBr00,st_pct,0%,,,,,
player,201412210tam,tam,StocLu00,pos,TE,,,,,
player,201412210tam,tam,StocLu00,offense,32,,,,,
player,201412210tam,tam,StocLu00,off_pct,65%,,,,,
player,201412210tam,tam,StocLu00,defense,0,,,,,
player,201412210tam,tam,StocLu00,def_pct,0%,,,,,
player,201412210tam,tam,StocLu00,special_teams,11,,,,,
player,201412210tam,tam,StocLu00,st_pct,50%,,,,,
player,201412210tam,tam,SimsCh00,pos,RB,,,,,
player,201412210tam,tam,SimsCh00,offense,31,,,,,
player,201412210tam,tam,SimsCh00,off_pct,63%,,,,,
player,201412210tam,tam,SimsCh00,defense,0,,,,,
player,201412210tam,tam,SimsCh00,def_pct,0%,,,,,
player,201412210tam,tam,SimsCh00,special_teams,0,,,,,
player,201412210tam,tam,SimsCh00,st_pct,0%,,,,,
player,201412210tam,tam,ShepRu00,pos,WR,,,,,
player,201412210tam,tam,ShepRu00,offense,25,,,,,
player,201412210tam,tam,ShepRu00,off_pct,51%,,,,,
player,201412210tam,tam,ShepRu00,defense,0,,,,,
player,201412210tam,tam,ShepRu00,def_pct,0%,,,,,
player,201412210tam,tam,ShepRu00,special_teams,16,,,,,
player,201412210tam,tam,ShepRu00,st_pct,73%,,,,,
player,201412210tam,tam,MartDo00,pos,RB,,,,,
player,201412210tam,tam,MartDo00,offense,18,,,,,
player,201412210tam,tam,MartDo00,off_pct,37%,,,,,
player,201412210tam,tam,MartDo00,defense,0,,,,,
player,201412210tam,tam,MartDo00,def_pct,0%,,,,,
player,201412210tam,tam,MartDo00,special_teams,0,,,,,
player,201412210tam,tam,MartDo00,st_pct,0%,,,,,
player,201412210tam,tam,PampKe00,pos,T,,,,,
player,201412210tam,tam,PampKe00,offense,13,,,,,
player,201412210tam,tam,PampKe00,off_pct,27%,,,,,
player,201412210tam,tam,PampKe00,defense,0,,,,,
player,201412210tam,tam,PampKe00,def_pct,0%,,,,,
player,201412210tam,tam,PampKe00,special_teams,1,,,,,
player,201412210tam,tam,PampKe00,st_pct,5%,,,,,
player,201412210tam,tam,AlleJo00,pos,C,,,,,
player,201412210tam,tam,AlleJo00,offense,9,,,,,
player,201412210tam,tam,AlleJo00,off_pct,18%,,,,,
player,201412210tam,tam,AlleJo00,defense,0,,,,,
player,201412210tam,tam,AlleJo00,def_pct,0%,,,,,
player,201412210tam,tam,AlleJo00,special_teams,0,,,,,
player,201412210tam,tam,AlleJo00,st_pct,0%,,,,,
player,201412210tam,tam,GilkGa00,pos,C,,,,,
player,201412210tam,tam,GilkGa00,offense,2,,,,,
player,201412210tam,tam,GilkGa00,off_pct,4%,,,,,
player,201412210tam,tam,GilkGa00,defense,0,,,,,
player,201412210tam,tam,GilkGa00,def_pct,0%,,,,,
player,201412210tam,tam,GilkGa00,special_teams,1,,,,,
player,201412210tam,tam,GilkGa00,st_pct,5%,,,,,
player,201412210tam,tam,KingTa00,pos,WR,,,,,
player,201412210tam,tam,KingTa00,offense,2,,,,,
player,201412210tam,tam,KingTa00,off_pct,4%,,,,,
player,201412210tam,tam,KingTa00,defense,0,,,,,
player,201412210tam,tam,KingTa00,def_pct,0%,,,,,
player,201412210tam,tam,KingTa00,special_teams,0,,,,,
player,201412210tam,tam,KingTa00,st_pct,0%,,,,,
player,201412210tam,tam,BratCa00,pos,TE,,,,,
player,201412210tam,tam,BratCa00,offense,1,,,,,
player,201412210tam,tam,BratCa00,off_pct,2%,,,,,
player,201412210tam,tam,BratCa00,defense,0,,,,,
player,201412210tam,tam,BratCa00,def_pct,0%,,,,,
player,201412210tam,tam,BratCa00,special_teams,5,,,,,
player,201412210tam,tam,BratCa00,st_pct,23%,,,,,
player,201412210tam,tam,DaviLa00,pos,LB,,,,,
player,201412210tam,tam,DaviLa00,offense,0,,,,,
player,201412210tam,tam,DaviLa00,off_pct,0%,,,,,
player,201412210tam,tam,DaviLa00,defense,74,,,,,
player,201412210tam,tam,DaviLa00,def_pct,100%,,,,,
player,201412210tam,tam,DaviLa00,special_teams,5,,,,,
player,201412210tam,tam,DaviLa00,st_pct,23%,,,,,
player,201412210tam,tam,McDoBr01,pos,SS,,,,,
player,201412210tam,tam,McDoBr01,offense,0,,,,,
player,201412210tam,tam,McDoBr01,off_pct,0%,,,,,
player,201412210tam,tam,McDoBr01,defense,70,,,,,
player,201412210tam,tam,McDoBr01,def_pct,95%,,,,,
player,201412210tam,tam,McDoBr01,special_teams,5,,,,,
player,201412210tam,tam,McDoBr01,st_pct,23%,,,,,
player,201412210tam,tam,GoldDa99,pos,FS,,,,,
player,201412210tam,tam,GoldDa99,offense,0,,,,,
player,201412210tam,tam,GoldDa99,off_pct,0%,,,,,
player,201412210tam,tam,GoldDa99,defense,70,,,,,
player,201412210tam,tam,GoldDa99,def_pct,95%,,,,,
player,201412210tam,tam,GoldDa99,special_teams,5,,,,,
player,201412210tam,tam,GoldDa99,st_pct,23%,,,,,
player,201412210tam,tam,BankJo00,pos,CB,,,,,
player,201412210tam,tam,BankJo00,offense,0,,,,,
player,201412210tam,tam,BankJo00,off_pct,0%,,,,,
player,201412210tam,tam,BankJo00,defense,70,,,,,
player,201412210tam,tam,BankJo00,def_pct,95%,,,,,
player,201412210tam,tam,BankJo00,special_teams,5,,,,,
player,201412210tam,tam,BankJo00,st_pct,23%,,,,,
player,201412210tam,tam,JohnMi98,pos,DE,,,,,
player,201412210tam,tam,JohnMi98,offense,0,,,,,
player,201412210tam,tam,JohnMi98,off_pct,0%,,,,,
player,201412210tam,tam,JohnMi98,defense,57,,,,,
player,201412210tam,tam,JohnMi98,def_pct,77%,,,,,
player,201412210tam,tam,JohnMi98,special_teams,5,,,,,
player,201412210tam,tam,JohnMi98,st_pct,23%,,,,,
player,201412210tam,tam,VernAl99,pos,CB,,,,,
player,201412210tam,tam,VernAl99,offense,0,,,,,
player,201412210tam,tam,VernAl99,off_pct,0%,,,,,
player,201412210tam,tam,VernAl99,defense,55,,,,,
player,201412210tam,tam,VernAl99,def_pct,74%,,,,,
player,201412210tam,tam,VernAl99,special_teams,5,,,,,
player,201412210tam,tam,VernAl99,st_pct,23%,,,,,
player,201412210tam,tam,JohnLe03,pos,CB,,,,,
player,201412210tam,tam,JohnLe03,offense,0,,,,,
player,201412210tam,tam,JohnLe03,off_pct,0%,,,,,
player,201412210tam,tam,JohnLe03,defense,53,,,,,
player,201412210tam,tam,JohnLe03,def_pct,72%,,,,,
player,201412210tam,tam,JohnLe03,special_teams,9,,,,,
player,201412210tam,tam,JohnLe03,st_pct,41%,,,,,
player,201412210tam,tam,FletDa00,pos,LB,,,,,
player,201412210tam,tam,FletDa00,offense,0,,,,,
player,201412210tam,tam,FletDa00,off_pct,0%,,,,,
player,201412210tam,tam,FletDa00,defense,52,,,,,
player,201412210tam,tam,FletDa00,def_pct,70%,,,,,
player,201412210tam,tam,FletDa00,special_teams,12,,,,,
player,201412210tam,tam,FletDa00,st_pct,55%,,,,,
player,201412210tam,tam,McDoCl99,pos,DT,,,,,
player,201412210tam,tam,McDoCl99,offense,0,,,,,
player,201412210tam,tam,McDoCl99,off_pct,0%,,,,,
player,201412210tam,tam,McDoCl99,defense,45,,,,,
player,201412210tam,tam,McDoCl99,def_pct,61%,,,,,
player,201412210tam,tam,McDoCl99,special_teams,0,,,,,
player,201412210tam,tam,McDoCl99,st_pct,0%,,,,,
player,201412210tam,tam,SmitJa01,pos,DE,,,,,
player,201412210tam,tam,SmitJa01,offense,0,,,,,
player,201412210tam,tam,SmitJa01,off_pct,0%,,,,,
player,201412210tam,tam,SmitJa01,defense,44,,,,,
player,201412210tam,tam,SmitJa01,def_pct,59%,,,,,
player,201412210tam,tam,SmitJa01,special_teams,0,,,,,
player,201412210tam,tam,SmitJa01,st_pct,0%,,,,,
player,201412210tam,tam,BoweDa00,pos,DT,,,,,
player,201412210tam,tam,BoweDa00,offense,0,,,,,
player,201412210tam,tam,BoweDa00,off_pct,0%,,,,,
player,201412210tam,tam,BoweDa00,defense,42,,,,,
player,201412210tam,tam,BoweDa00,def_pct,57%,,,,,
player,201412210tam,tam,BoweDa00,special_teams,5,,,,,
player,201412210tam,tam,BoweDa00,st_pct,23%,,,,,
player,201412210tam,tam,SpenAk00,pos,DT,,,,,
player,201412210tam,tam,SpenAk00,offense,0,,,,,
player,201412210tam,tam,SpenAk00,off_pct,0%,,,,,
player,201412210tam,tam,SpenAk00,defense,41,,,,,
player,201412210tam,tam,SpenAk00,def_pct,55%,,,,,
player,201412210tam,tam,SpenAk00,special_teams,3,,,,,
player,201412210tam,tam,SpenAk00,st_pct,14%,,,,,
player,201412210tam,tam,LansDa00,pos,LB,,,,,
player,201412210tam,tam,LansDa00,offense,0,,,,,
player,201412210tam,tam,LansDa00,off_pct,0%,,,,,
player,201412210tam,tam,LansDa00,defense,33,,,,,
player,201412210tam,tam,LansDa00,def_pct,45%,,,,,
player,201412210tam,tam,LansDa00,special_teams,17,,,,,
player,201412210tam,tam,LansDa00,st_pct,77%,,,,,
player,201412210tam,tam,DixoBr00,pos,CB,,,,,
player,201412210tam,tam,DixoBr00,offense,0,,,,,
player,201412210tam,tam,DixoBr00,off_pct,0%,,,,,
player,201412210tam,tam,DixoBr00,defense,23,,,,,
player,201412210tam,tam,DixoBr00,def_pct,31%,,,,,
player,201412210tam,tam,DixoBr00,special_teams,3,,,,,
player,201412210tam,tam,DixoBr00,st_pct,14%,,,,,
player,201412210tam,tam,EnglLa99,pos,DE,,,,,
player,201412210tam,tam,EnglLa99,offense,0,,,,,
player,201412210tam,tam,EnglLa99,off_pct,0%,,,,,
player,201412210tam,tam,EnglLa99,defense,22,,,,,
player,201412210tam,tam,EnglLa99,def_pct,30%,,,,,
player,201412210tam,tam,EnglLa99,special_teams,16,,,,,
player,201412210tam,tam,EnglLa99,st_pct,73%,,,,,
player,201412210tam,tam,GholWi00,pos,DE,,,,,
player,201412210tam,tam,GholWi00,offense,0,,,,,
player,201412210tam,tam,GholWi00,off_pct,0%,,,,,
player,201412210tam,tam,GholWi00,defense,20,,,,,
player,201412210tam,tam,GholWi00,def_pct,27%,,,,,
player,201412210tam,tam,GholWi00,special_teams,4,,,,,
player,201412210tam,tam,GholWi00,st_pct,18%,,,,,
player,201412210tam,tam,FatiT.00,pos,DE,,,,,
player,201412210tam,tam,FatiT.00,offense,0,,,,,
player,201412210tam,tam,FatiT.00,off_pct,0%,,,,,
player,201412210tam,tam,FatiT.00,defense,18,,,,,
player,201412210tam,tam,FatiT.00,def_pct,24%,,,,,
player,201412210tam,tam,FatiT.00,special_teams,8,,,,,
player,201412210tam,tam,FatiT.00,st_pct,36%,,,,,
player,201412210tam,tam,FostMa00,pos,LB,,,,,
player,201412210tam,tam,FostMa00,offense,0,,,,,
player,201412210tam,tam,FostMa00,off_pct,0%,,,,,
player,201412210tam,tam,FostMa00,defense,10,,,,,
player,201412210tam,tam,FostMa00,def_pct,14%,,,,,
player,201412210tam,tam,FostMa00,special_teams,0,,,,,
player,201412210tam,tam,FostMa00,st_pct,0%,,,,,
player,201412210tam,tam,TandKe00,pos,FS,,,,,
player,201412210tam,tam,TandKe00,offense,0,,,,,
