game,2014,2,20140914,201409140cle,nor,"New Orleans Saints",24,cle,"Cleveland Browns",26
player,201409140cle,cle,LeonJi23,def_pct,13%,,,,,
player,201409140cle,cle,LeonJi23,special_teams,11,,,,,
player,201409140cle,cle,LeonJi23,st_pct,35%,,,,,
player,201409140cle,cle,MartEr02,pos,LB,,,,,
player,201409140cle,cle,MartEr02,offense,0,,,,,
player,201409140cle,cle,MartEr02,off_pct,0%,,,,,
player,201409140cle,cle,MartEr02,defense,2,,,,,
player,201409140cle,cle,MartEr02,def_pct,3%,,,,,
player,201409140cle,cle,MartEr02,special_teams,19,,,,,
player,201409140cle,cle,MartEr02,st_pct,61%,,,,,
player,201409140cle,cle,PoyeJo00,pos,FS,,,,,
player,201409140cle,cle,PoyeJo00,offense,0,,,,,
player,201409140cle,cle,PoyeJo00,off_pct,0%,,,,,
player,201409140cle,cle,PoyeJo00,defense,0,,,,,
player,201409140cle,cle,PoyeJo00,def_pct,0%,,,,,
player,201409140cle,cle,PoyeJo00,special_teams,23,,,,,
player,201409140cle,cle,PoyeJo00,st_pct,74%,,,,,
player,201409140cle,cle,BadeJo00,pos,SS,,,,,
player,201409140cle,cle,BadeJo00,offense,0,,,,,
player,201409140cle,cle,BadeJo00,off_pct,0%,,,,,
player,201409140cle,cle,BadeJo00,defense,0,,,,,
player,201409140cle,cle,BadeJo00,def_pct,0%,,,,,
player,201409140cle,cle,BadeJo00,special_teams,23,,,,,
player,201409140cle,cle,BadeJo00,st_pct,74%,,,,,
player,201409140cle,cle,CardTa00,pos,LB,,,,,
player,201409140cle,cle,CardTa00,offense,0,,,,,
player,201409140cle,cle,CardTa00,off_pct,0%,,,,,
player,201409140cle,cle,CardTa00,defense,0,,,,,
player,201409140cle,cle,CardTa00,def_pct,0%,,,,,
player,201409140cle,cle,CardTa00,special_teams,22,,,,,
player,201409140cle,cle,CardTa00,st_pct,71%,,,,,
player,201409140cle,cle,MoorMa02,pos,WR,,,,,
player,201409140cle,cle,MoorMa02,offense,0,,,,,
player,201409140cle,cle,MoorMa02,off_pct,0%,,,,,
player,201409140cle,cle,MoorMa02,defense,0,,,,,
player,201409140cle,cle,MoorMa02,def_pct,0%,,,,,
player,201409140cle,cle,MoorMa02,special_teams,19,,,,,
player,201409140cle,cle,MoorMa02,st_pct,61%,,,,,
player,201409140cle,cle,WinsGl00,pos,RB,,,,,
player,201409140cle,cle,WinsGl00,offense,0,,,,,
player,201409140cle,cle,WinsGl00,off_pct,0%,,,,,
player,201409140cle,cle,WinsGl00,defense,0,,,,,
player,201409140cle,cle,WinsGl00,def_pct,0%,,,,,
player,201409140cle,cle,WinsGl00,special_teams,14,,,,,
player,201409140cle,cle,WinsGl00,st_pct,45%,,,,,
player,201409140cle,cle,cundibil01,pos,K,,,,,
player,201409140cle,cle,cundibil01,offense,0,,,,,
player,201409140cle,cle,cundibil01,off_pct,0%,,,,,
player,201409140cle,cle,cundibil01,defense,0,,,,,
player,201409140cle,cle,cundibil01,def_pct,0%,,,,,
player,201409140cle,cle,cundibil01,special_teams,12,,,,,
player,201409140cle,cle,cundibil01,st_pct,39%,,,,,
player,201409140cle,cle,LannSp00,pos,P,,,,,
player,201409140cle,cle,LannSp00,offense,0,,,,,
player,201409140cle,cle,LannSp00,off_pct,0%,,,,,
player,201409140cle,cle,LannSp00,defense,0,,,,,
player,201409140cle,cle,LannSp00,def_pct,0%,,,,,
player,201409140cle,cle,LannSp00,special_teams,11,,,,,
player,201409140cle,cle,LannSp00,st_pct,35%,,,,,
player,201409140cle,cle,YounCh02,pos,LS,,,,,
player,201409140cle,cle,YounCh02,offense,0,,,,,
player,201409140cle,cle,YounCh02,off_pct,0%,,,,,
player,201409140cle,cle,YounCh02,defense,0,,,,,
player,201409140cle,cle,YounCh02,def_pct,0%,,,,,
player,201409140cle,cle,YounCh02,special_teams,11,,,,,
player,201409140cle,cle,YounCh02,st_pct,35%,,,,,
player,201409140cle,cle,McQuPa21,pos,G,,,,,
player,201409140cle,cle,McQuPa21,offense,0,,,,,
player,201409140cle,cle,McQuPa21,off_pct,0%,,,,,
player,201409140cle,cle,McQuPa21,defense,0,,,,,
player,201409140cle,cle,McQuPa21,def_pct,0%,,,,,
player,201409140cle,cle,McQuPa21,special_teams,6,,,,,
player,201409140cle,cle,McQuPa21,st_pct,19%,,,,,
player,201409140cle,cle,NelsRo00,pos,CB,,,,,
player,201409140cle,cle,NelsRo00,offense,0,,,,,
player,201409140cle,cle,NelsRo00,off_pct,0%,,,,,
player,201409140cle,cle,NelsRo00,defense,0,,,,,
player,201409140cle,cle,NelsRo00,def_pct,0%,,,,,
player,201409140cle,cle,NelsRo00,special_teams,6,,,,,
player,201409140cle,cle,NelsRo00,st_pct,19%,,,,,
player,201409140cle,nor,ArmsTe00,pos,T,,,,,
player,201409140cle,nor,ArmsTe00,offense,69,,,,,
player,201409140cle,nor,ArmsTe00,off_pct,100%,,,,,
player,201409140cle,nor,ArmsTe00,defense,0,,,,,
player,201409140cle,nor,ArmsTe00,def_pct,0%,,,,,
player,201409140cle,nor,ArmsTe00,special_teams,4,,,,,
player,201409140cle,nor,ArmsTe00,st_pct,13%,,,,,
player,201409140cle,nor,EvanJa21,pos,G,,,,,
player,201409140cle,nor,EvanJa21,offense,69,,,,,
player,201409140cle,nor,EvanJa21,off_pct,100%,,,,,
player,201409140cle,nor,EvanJa21,defense,0,,,,,
player,201409140cle,nor,EvanJa21,def_pct,0%,,,,,
player,201409140cle,nor,EvanJa21,special_teams,4,,,,,
player,201409140cle,nor,EvanJa21,st_pct,13%,,,,,
player,201409140cle,nor,StriZa20,pos,T,,,,,
player,201409140cle,nor,StriZa20,offense,69,,,,,
player,201409140cle,nor,StriZa20,off_pct,100%,,,,,
player,201409140cle,nor,StriZa20,defense,0,,,,,
player,201409140cle,nor,StriZa20,def_pct,0%,,,,,
player,201409140cle,nor,StriZa20,special_teams,4,,,,,
player,201409140cle,nor,StriZa20,st_pct,13%,,,,,
player,201409140cle,nor,GrubBe20,pos,G,,,,,
player,201409140cle,nor,GrubBe20,offense,69,,,,,
player,201409140cle,nor,GrubBe20,off_pct,100%,,,,,
player,201409140cle,nor,GrubBe20,defense,0,,,,,
player,201409140cle,nor,GrubBe20,def_pct,0%,,,,,
player,201409140cle,nor,GrubBe20,special_teams,4,,,,,
player,201409140cle,nor,GrubBe20,st_pct,13%,,,,,
player,201409140cle,nor,GoodJo23,pos,C,,,,,
player,201409140cle,nor,GoodJo23,offense,69,,,,,
player,201409140cle,nor,GoodJo23,off_pct,100%,,,,,
player,201409140cle,nor,GoodJo23,defense,0,,,,,
player,201409140cle,nor,GoodJo23,def_pct,0%,,,,,
player,201409140cle,nor,GoodJo23,special_teams,0,,,,,
player,201409140cle,nor,GoodJo23,st_pct,0%,,,,,
player,201409140cle,nor,BreeDr00,pos,QB,,,,,
player,201409140cle,nor,BreeDr00,offense,69,,,,,
player,201409140cle,nor,BreeDr00,off_pct,100%,,,,,
player,201409140cle,nor,BreeDr00,defense,0,,,,,
player,201409140cle,nor,BreeDr00,def_pct,0%,,,,,
player,201409140cle,nor,BreeDr00,special_teams,0,,,,,
player,201409140cle,nor,BreeDr00,st_pct,0%,,,,,
player,201409140cle,nor,GrahJi00,pos,TE,,,,,
player,201409140cle,nor,GrahJi00,offense,55,,,,,
player,201409140cle,nor,GrahJi00,off_pct,80%,,,,,
player,201409140cle,nor,GrahJi00,defense,0,,,,,
player,201409140cle,nor,GrahJi00,def_pct,0%,,,,,
player,201409140cle,nor,GrahJi00,special_teams,0,,,,,
player,201409140cle,nor,GrahJi00,st_pct,0%,,,,,
player,201409140cle,nor,CookBr00,pos,WR,,,,,
player,201409140cle,nor,CookBr00,offense,54,,,,,
player,201409140cle,nor,CookBr00,off_pct,78%,,,,,
player,201409140cle,nor,CookBr00,defense,0,,,,,
player,201409140cle,nor,CookBr00,def_pct,0%,,,,,
player,201409140cle,nor,CookBr00,special_teams,3,,,,,
player,201409140cle,nor,CookBr00,st_pct,10%,,,,,
player,201409140cle,nor,ColsMa00,pos,WR,,,,,
player,201409140cle,nor,ColsMa00,offense,41,,,,,
player,201409140cle,nor,ColsMa00,off_pct,59%,,,,,
player,201409140cle,nor,ColsMa00,defense,0,,,,,
player,201409140cle,nor,ColsMa00,def_pct,0%,,,,,
player,201409140cle,nor,ColsMa00,special_teams,0,,,,,
player,201409140cle,nor,ColsMa00,st_pct,0%,,,,,
player,201409140cle,nor,WatsBe00,pos,TE,,,,,
player,201409140cle,nor,WatsBe00,offense,34,,,,,
player,201409140cle,nor,WatsBe00,off_pct,49%,,,,,
player,201409140cle,nor,WatsBe00,defense,0,,,,,
player,201409140cle,nor,WatsBe00,def_pct,0%,,,,,
player,201409140cle,nor,WatsBe00,special_teams,4,,,,,
player,201409140cle,nor,WatsBe00,st_pct,13%,,,,,
player,201409140cle,nor,StilKe00,pos,WR,,,,,
player,201409140cle,nor,StilKe00,offense,29,,,,,
player,201409140cle,nor,StilKe00,off_pct,42%,,,,,
player,201409140cle,nor,StilKe00,defense,0,,,,,
player,201409140cle,nor,StilKe00,def_pct,0%,,,,,
player,201409140cle,nor,StilKe00,special_teams,0,,,,,
player,201409140cle,nor,StilKe00,st_pct,0%,,,,,
player,201409140cle,nor,MeacRo00,pos,WR,,,,,
player,201409140cle,nor,MeacRo00,offense,28,,,,,
player,201409140cle,nor,MeacRo00,off_pct,41%,,,,,
player,201409140cle,nor,MeacRo00,defense,0,,,,,
player,201409140cle,nor,MeacRo00,def_pct,0%,,,,,
player,201409140cle,nor,MeacRo00,special_teams,0,,,,,
player,201409140cle,nor,MeacRo00,st_pct,0%,,,,,
player,201409140cle,nor,ThomPi00,pos,RB,,,,,
player,201409140cle,nor,ThomPi00,offense,26,,,,,
player,201409140cle,nor,ThomPi00,off_pct,38%,,,,,
player,201409140cle,nor,ThomPi00,defense,0,,,,,
player,201409140cle,nor,ThomPi00,def_pct,0%,,,,,
player,201409140cle,nor,ThomPi00,special_teams,0,,,,,
player,201409140cle,nor,ThomPi00,st_pct,0%,,,,,
player,201409140cle,nor,JohnAu00,pos,FB,,,,,
player,201409140cle,nor,JohnAu00,offense,21,,,,,
player,201409140cle,nor,JohnAu00,off_pct,30%,,,,,
player,201409140cle,nor,JohnAu00,defense,0,,,,,
player,201409140cle,nor,JohnAu00,def_pct,0%,,,,,
player,201409140cle,nor,JohnAu00,special_teams,21,,,,,
player,201409140cle,nor,JohnAu00,st_pct,68%,,,,,
player,201409140cle,nor,IngrMa01,pos,RB,,,,,
player,201409140cle,nor,IngrMa01,offense,20,,,,,
player,201409140cle,nor,IngrMa01,off_pct,29%,,,,,
player,201409140cle,nor,IngrMa01,defense,0,,,,,
player,201409140cle,nor,IngrMa01,def_pct,0%,,,,,
player,201409140cle,nor,IngrMa01,special_teams,0,,,,,
player,201409140cle,nor,IngrMa01,st_pct,0%,,,,,
player,201409140cle,nor,RobiKh00,pos,RB,,,,,
player,201409140cle,nor,RobiKh00,offense,14,,,,,
player,201409140cle,nor,RobiKh00,off_pct,20%,,,,,
player,201409140cle,nor,RobiKh00,defense,0,,,,,
player,201409140cle,nor,RobiKh00,def_pct,0%,,,,,
player,201409140cle,nor,RobiKh00,special_teams,6,,,,,
player,201409140cle,nor,RobiKh00,st_pct,19%,,,,,
player,201409140cle,nor,HillJo02,pos,TE,,,,,
player,201409140cle,nor,HillJo02,offense,13,,,,,
player,201409140cle,nor,HillJo02,off_pct,19%,,,,,
player,201409140cle,nor,HillJo02,defense,0,,,,,
player,201409140cle,nor,HillJo02,def_pct,0%,,,,,
player,201409140cle,nor,HillJo02,special_teams,25,,,,,
player,201409140cle,nor,HillJo02,st_pct,81%,,,,,
player,201409140cle,nor,CadeTr00,pos,RB,,,,,
player,201409140cle,nor,CadeTr00,offense,10,,,,,
player,201409140cle,nor,CadeTr00,off_pct,14%,,,,,
player,201409140cle,nor,CadeTr00,defense,0,,,,,
player,201409140cle,nor,CadeTr00,def_pct,0%,,,,,
player,201409140cle,nor,CadeTr00,special_teams,7,,,,,
player,201409140cle,nor,CadeTr00,st_pct,23%,,,,,
player,201409140cle,nor,ByrdJa99,pos,FS,,,,,
player,201409140cle,nor,ByrdJa99,offense,0,,,,,
player,201409140cle,nor,ByrdJa99,off_pct,0%,,,,,
player,201409140cle,nor,ByrdJa99,defense,75,,,,,
player,201409140cle,nor,ByrdJa99,def_pct,100%,,,,,
player,201409140cle,nor,ByrdJa99,special_teams,8,,,,,
player,201409140cle,nor,ByrdJa99,st_pct,26%,,,,,
player,201409140cle,nor,LoftCu99,pos,LB,,,,,
player,201409140cle,nor,LoftCu99,offense,0,,,,,
player,201409140cle,nor,LoftCu99,off_pct,0%,,,,,
player,201409140cle,nor,LoftCu99,defense,75,,,,,
player,201409140cle,nor,LoftCu99,def_pct,100%,,,,,
player,201409140cle,nor,LoftCu99,special_teams,6,,,,,
player,201409140cle,nor,LoftCu99,st_pct,19%,,,,,
player,201409140cle,nor,VaccKe00,pos,SS,,,,,
player,201409140cle,nor,VaccKe00,offense,0,,,,,
player,201409140cle,nor,VaccKe00,off_pct,0%,,,,,
player,201409140cle,nor,VaccKe00,defense,75,,,,,
player,201409140cle,nor,VaccKe00,def_pct,100%,,,,,
player,201409140cle,nor,VaccKe00,special_teams,6,,,,,
player,201409140cle,nor,VaccKe00,st_pct,19%,,,,,
player,201409140cle,nor,LewiKe96,pos,CB,,,,,
player,201409140cle,nor,LewiKe96,offense,0,,,,,
player,201409140cle,nor,LewiKe96,off_pct,0%,,,,,
player,201409140cle,nor,LewiKe96,defense,74,,,,,
player,201409140cle,nor,LewiKe96,def_pct,99%,,,,,
player,201409140cle,nor,LewiKe96,special_teams,0,,,,,
player,201409140cle,nor,LewiKe96,st_pct,0%,,,,,
player,201409140cle,nor,GaleJu00,pos,LB,,,,,
player,201409140cle,nor,GaleJu00,offense,0,,,,,
player,201409140cle,nor,GaleJu00,off_pct,0%,,,,,
player,201409140cle,nor,GaleJu00,defense,70,,,,,
player,201409140cle,nor,GaleJu00,def_pct,93%,,,,,
player,201409140cle,nor,GaleJu00,special_teams,0,,,,,
player,201409140cle,nor,GaleJu00,st_pct,0%,,,,,
player,201409140cle,nor,JordCa00,pos,DE,,,,,
player,201409140cle,nor,JordCa00,offense,0,,,,,
player,201409140cle,nor,JordCa00,off_pct,0%,,,,,
player,201409140cle,nor,JordCa00,defense,66,,,,,
player,201409140cle,nor,JordCa00,def_pct,88%,,,,,
player,201409140cle,nor,JordCa00,special_teams,6,,,,,
player,201409140cle,nor,JordCa00,st_pct,19%,,,,,
player,201409140cle,nor,WhitCo01,pos,CB,,,,,
player,201409140cle,nor,WhitCo01,offense,0,,,,,
player,201409140cle,nor,WhitCo01,off_pct,0%,,,,,
player,201409140cle,nor,WhitCo01,defense,65,,,,,
player,201409140cle,nor,WhitCo01,def_pct,87%,,,,,
player,201409140cle,nor,WhitCo01,special_teams,19,,,,,
player,201409140cle,nor,WhitCo01,st_pct,61%,,,,,
player,201409140cle,nor,RobiPa99,pos,CB,,,,,
player,201409140cle,nor,RobiPa99,offense,0,,,,,
player,201409140cle,nor,RobiPa99,off_pct,0%,,,,,
player,201409140cle,nor,RobiPa99,defense,55,,,,,
player,201409140cle,nor,RobiPa99,def_pct,73%,,,,,
player,201409140cle,nor,RobiPa99,special_teams,6,,,,,
player,201409140cle,nor,RobiPa99,st_pct,19%,,,,,
player,201409140cle,nor,HawtDa20,pos,LB,,,,,
player,201409140cle,nor,HawtDa20,offense,0,,,,,
player,201409140cle,nor,HawtDa20,off_pct,0%,,,,,
player,201409140cle,nor,HawtDa20,defense,54,,,,,
player,201409140cle,nor,HawtDa20,def_pct,72%,,,,,
player,201409140cle,nor,HawtDa20,special_teams,4,,,,,
player,201409140cle,nor,HawtDa20,st_pct,13%,,,,,
player,201409140cle,nor,HickAk00,pos,DE,,,,,
player,201409140cle,nor,HickAk00,offense,0,,,,,
player,201409140cle,nor,HickAk00,off_pct,0%,,,,,
player,201409140cle,nor,HickAk00,defense,49,,,,,
player,201409140cle,nor,HickAk00,def_pct,65%,,,,,
player,201409140cle,nor,HickAk00,special_teams,6,,,,,
player,201409140cle,nor,HickAk00,st_pct,19%,,,,,
player,201409140cle,nor,DeadBr99,pos,NT,,,,,
player,201409140cle,nor,DeadBr99,offense,0,,,,,
player,201409140cle,nor,DeadBr99,off_pct,0%,,,,,
player,201409140cle,nor,DeadBr99,defense,35,,,,,
player,201409140cle,nor,DeadBr99,def_pct,47%,,,,,
player,201409140cle,nor,DeadBr99,special_teams,0,,,,,
player,201409140cle,nor,DeadBr99,st_pct,0%,,,,,
player,201409140cle,nor,BunkBr20,pos,NT,,,,,
player,201409140cle,nor,BunkBr20,offense,0,,,,,
player,201409140cle,nor,BunkBr20,off_pct,0%,,,,,
player,201409140cle,nor,BunkBr20,defense,30,,,,,
player,201409140cle,nor,BunkBr20,def_pct,40%,,,,,
player,201409140cle,nor,BunkBr20,special_teams,0,,,,,
player,201409140cle,nor,BunkBr20,st_pct,0%,,,,,
player,201409140cle,nor,HaraPa20,pos,LB,,,,,
player,201409140cle,nor,HaraPa20,offense,0,,,,,
player,201409140cle,nor,HaraPa20,off_pct,0%,,,,,
player,201409140cle,nor,HaraPa20,defense,25,,,,,
player,201409140cle,nor,HaraPa20,def_pct,33%,,,,,
player,201409140cle,nor,HaraPa20,special_teams,12,,,,,
player,201409140cle,nor,HaraPa20,st_pct,39%,,,,,
player,201409140cle,nor,HumbRa00,pos,LB,,,,,
player,201409140cle,nor,HumbRa00,offense,0,,,,,
player,201409140cle,nor,HumbRa00,off_pct,0%,,,,,
player,201409140cle,nor,HumbRa00,defense,24,,,,,
player,201409140cle,nor,HumbRa00,def_pct,32%,,,,,
player,201409140cle,nor,HumbRa00,special_teams,21,,,,,
player,201409140cle,nor,HumbRa00,st_pct,68%,,,,,
player,201409140cle,nor,WalkTy00,pos,DE,,,,,
player,201409140cle,nor,WalkTy00,offense,0,,,,,
player,201409140cle,nor,WalkTy00,off_pct,0%,,,,,
player,201409140cle,nor,WalkTy00,defense,22,,,,,
player,201409140cle,nor,WalkTy00,def_pct,29%,,,,,
player,201409140cle,nor,WalkTy00,special_teams,6,,,,,
player,201409140cle,nor,WalkTy00,st_pct,19%,,,,,
player,201409140cle,nor,JenkJo00,pos,NT,,,,,
player,201409140cle,nor,JenkJo00,offense,0,,,,,
player,201409140cle,nor,JenkJo00,off_pct,0%,,,,,
player,201409140cle,nor,JenkJo00,defense,21,,,,,
player,201409140cle,nor,JenkJo00,def_pct,28%,,,,,
player,201409140cle,nor,JenkJo00,special_teams,0,,,,,
player,201409140cle,nor,JenkJo00,st_pct,0%,,,,,
player,201409140cle,nor,EdebKa00,pos,LB,,,,,
player,201409140cle,nor,EdebKa00,offense,0,,,,,
player,201409140cle,nor,EdebKa00,off_pct,0%,,,,,
player,201409140cle,nor,EdebKa00,defense,5,,,,,
player,201409140cle,nor,EdebKa00,def_pct,7%,,,,,
player,201409140cle,nor,EdebKa00,special_teams,27,,,,,
player,201409140cle,nor,EdebKa00,st_pct,87%,,,,,
player,201409140cle,nor,BushRa00,pos,FS,,,,,
player,201409140cle,nor,BushRa00,offense,0,,,,,
player,201409140cle,nor,BushRa00,off_pct,0%,,,,,
player,201409140cle,nor,BushRa00,defense,5,,,,,
player,201409140cle,nor,BushRa00,def_pct,7%,,,,,
player,201409140cle,nor,BushRa00,special_teams,12,,,,,
player,201409140cle,nor,BushRa00,st_pct,39%,,,,,
player,201409140cle,nor,PoweRo01,pos,LB,,,,,
player,201409140cle,nor,PoweRo01,offense,0,,,,,
player,201409140cle,nor,PoweRo01,off_pct,0%,,,,,
player,201409140cle,nor,PoweRo01,defense,0,,,,,
player,201409140cle,nor,PoweRo01,def_pct,0%,,,,,
player,201409140cle,nor,PoweRo01,special_teams,22,,,,,
player,201409140cle,nor,PoweRo01,st_pct,71%,,,,,
player,201409140cle,nor,SunsVi00,pos,SS,,,,,
player,201409140cle,nor,SunsVi00,offense,0,,,,,
player,201409140cle,nor,SunsVi00,off_pct,0%,,,,,
player,201409140cle,nor,SunsVi00,defense,0,,,,,
player,201409140cle,nor,SunsVi00,def_pct,0%,,,,,
player,201409140cle,nor,SunsVi00,special_teams,21,,,,,
player,201409140cle,nor,SunsVi00,st_pct,68%,,,,,
player,201409140cle,nor,KnoxKy00,pos,LB,,,,,
player,201409140cle,nor,KnoxKy00,offense,0,,,,,
player,201409140cle,nor,KnoxKy00,off_pct,0%,,,,,
player,201409140cle,nor,KnoxKy00,defense,0,,,,,
player,201409140cle,nor,KnoxKy00,def_pct,0%,,,,,
player,201409140cle,nor,KnoxKy00,special_teams,21,,,,,
player,201409140cle,nor,KnoxKy00,st_pct,68%,,,,,
player,201409140cle,nor,DixoBr01,pos,CB,,,,,
player,201409140cle,nor,DixoBr01,offense,0,,,,,
player,201409140cle,nor,DixoBr01,off_pct,0%,,,,,
player,201409140cle,nor,DixoBr01,defense,0,,,,,
player,201409140cle,nor,DixoBr01,def_pct,0%,,,,,
player,201409140cle,nor,DixoBr01,special_teams,15,,,,,
player,201409140cle,nor,DixoBr01,st_pct,48%,,,,,
player,201409140cle,nor,MorsTh00,pos,P,,,,,
player,201409140cle,nor,MorsTh00,offense,0,,,,,
player,201409140cle,nor,MorsTh00,off_pct,0%,,,,,
player,201409140cle,nor,MorsTh00,defense,0,,,,,
player,201409140cle,nor,MorsTh00,def_pct,0%,,,,,
player,201409140cle,nor,MorsTh00,special_teams,10,,,,,
player,201409140cle,nor,MorsTh00,st_pct,32%,,,,,
player,201409140cle,nor,HarrBr01,pos,T,,,,,
player,201409140cle,nor,HarrBr01,offense,0,,,,,
player,201409140cle,nor,HarrBr01,off_pct,0%,,,,,
player,201409140cle,nor,HarrBr01,defense,0,,,,,
player,201409140cle,nor,HarrBr01,def_pct,0%,,,,,
player,201409140cle,nor,HarrBr01,special_teams,10,,,,,
player,201409140cle,nor,HarrBr01,st_pct,32%,,,,,
player,201409140cle,nor,DresJu20,pos,LS,,,,,
player,201409140cle,nor,DresJu20,offense,0,,,,,
player,201409140cle,nor,DresJu20,off_pct,0%,,,,,
player,201409140cle,nor,DresJu20,defense,0,,,,,
player,201409140cle,nor,DresJu20,def_pct,0%,,,,,
player,201409140cle,nor,DresJu20,special_teams,9,,,,,
player,201409140cle,nor,DresJu20,st_pct,29%,,,,,
player,201409140cle,nor,grahasha01,pos,K,,,,,
player,201409140cle,nor,grahasha01,offense,0,,,,,
player,201409140cle,nor,grahasha01,off_pct,0%,,,,,
player,201409140cle,nor,grahasha01,defense,0,,,,,
player,201409140cle,nor,grahasha01,def_pct,0%,,,,,
player,201409140cle,nor,grahasha01,special_teams,4,,,,,
player,201409140cle,nor,grahasha01,st_pct,13%,,,,,
player,201409140cle,nor,McCoLu00,pos,QB,,,,,
player,201409140cle,nor,McCoLu00,offense,0,,,,,
player,201409140cle,nor,McCoLu00,off_pct,0%,,,,,
player,201409140cle,nor,McCoLu00,defense,0,,,,,
player,201409140cle,nor,McCoLu00,def_pct,0%,,,,,
player,201409140cle,nor,McCoLu00,special_teams,4,,,,,
player,201409140cle,nor,McCoLu00,st_pct,13%,,,,,
player,201409140cle,nor,LeliTi00,pos,C,,,,,
player,201409140cle,nor,LeliTi00,offense,0,,,,,
player,201409140cle,nor,LeliTi00,off_pct,0%,,,,,
player,201409140cle,nor,LeliTi00,defense,0,,,,,
player,201409140cle,nor,LeliTi00,def_pct,0%,,,,,
player,201409140cle,nor,LeliTi00,special_teams,4,,,,,
player,201409140cle,nor,LeliTi00,st_pct,13%,,,,,
