game,2014,10,20141109,201411090rav,oti,"Tennessee Titans",7,rav,"Baltimore Ravens",21
player,201411090rav,rav,ElamMa00,def_int_td,0,,,,,
player,201411090rav,rav,ElamMa00,def_int_long,0,,,,,
player,201411090rav,rav,ElamMa00,pass_defended,0,,,,,
player,201411090rav,rav,ElamMa00,sacks,0.0,,,,,
player,201411090rav,rav,ElamMa00,tackles_combined,2,,,,,
player,201411090rav,rav,ElamMa00,tackles_solo,1,,,,,
player,201411090rav,rav,ElamMa00,tackles_assists,1,,,,,
player,201411090rav,rav,ElamMa00,tackles_loss,0,,,,,
player,201411090rav,rav,ElamMa00,qb_hits,0,,,,,
player,201411090rav,rav,ElamMa00,fumbles_rec,0,,,,,
player,201411090rav,rav,ElamMa00,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,ElamMa00,fumbles_rec_td,0,,,,,
player,201411090rav,rav,ElamMa00,fumbles_forced,0,,,,,
player,201411090rav,rav,McPhPe00,def_int,0,,,,,
player,201411090rav,rav,McPhPe00,def_int_yds,0,,,,,
player,201411090rav,rav,McPhPe00,def_int_td,0,,,,,
player,201411090rav,rav,McPhPe00,def_int_long,0,,,,,
player,201411090rav,rav,McPhPe00,pass_defended,0,,,,,
player,201411090rav,rav,McPhPe00,sacks,0.0,,,,,
player,201411090rav,rav,McPhPe00,tackles_combined,2,,,,,
player,201411090rav,rav,McPhPe00,tackles_solo,0,,,,,
player,201411090rav,rav,McPhPe00,tackles_assists,2,,,,,
player,201411090rav,rav,McPhPe00,tackles_loss,0,,,,,
player,201411090rav,rav,McPhPe00,qb_hits,1,,,,,
player,201411090rav,rav,McPhPe00,fumbles_rec,0,,,,,
player,201411090rav,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201411090rav,rav,McPhPe00,fumbles_forced,0,,,,,
player,201411090rav,rav,StewDa00,def_int,0,,,,,
player,201411090rav,rav,StewDa00,def_int_yds,0,,,,,
player,201411090rav,rav,StewDa00,def_int_td,0,,,,,
player,201411090rav,rav,StewDa00,def_int_long,0,,,,,
player,201411090rav,rav,StewDa00,pass_defended,0,,,,,
player,201411090rav,rav,StewDa00,sacks,0.0,,,,,
player,201411090rav,rav,StewDa00,tackles_combined,2,,,,,
player,201411090rav,rav,StewDa00,tackles_solo,0,,,,,
player,201411090rav,rav,StewDa00,tackles_assists,2,,,,,
player,201411090rav,rav,StewDa00,tackles_loss,0,,,,,
player,201411090rav,rav,StewDa00,qb_hits,0,,,,,
player,201411090rav,rav,StewDa00,fumbles_rec,0,,,,,
player,201411090rav,rav,StewDa00,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,StewDa00,fumbles_rec_td,0,,,,,
player,201411090rav,rav,StewDa00,fumbles_forced,0,,,,,
player,201411090rav,rav,BrooTe00,def_int,0,,,,,
player,201411090rav,rav,BrooTe00,def_int_yds,0,,,,,
player,201411090rav,rav,BrooTe00,def_int_td,0,,,,,
player,201411090rav,rav,BrooTe00,def_int_long,0,,,,,
player,201411090rav,rav,BrooTe00,pass_defended,1,,,,,
player,201411090rav,rav,BrooTe00,sacks,0.0,,,,,
player,201411090rav,rav,BrooTe00,tackles_combined,1,,,,,
player,201411090rav,rav,BrooTe00,tackles_solo,0,,,,,
player,201411090rav,rav,BrooTe00,tackles_assists,1,,,,,
player,201411090rav,rav,BrooTe00,tackles_loss,0,,,,,
player,201411090rav,rav,BrooTe00,qb_hits,0,,,,,
player,201411090rav,rav,BrooTe00,fumbles_rec,0,,,,,
player,201411090rav,rav,BrooTe00,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,BrooTe00,fumbles_rec_td,0,,,,,
player,201411090rav,rav,BrooTe00,fumbles_forced,0,,,,,
player,201411090rav,rav,GuyxLa00,def_int,0,,,,,
player,201411090rav,rav,GuyxLa00,def_int_yds,0,,,,,
player,201411090rav,rav,GuyxLa00,def_int_td,0,,,,,
player,201411090rav,rav,GuyxLa00,def_int_long,0,,,,,
player,201411090rav,rav,GuyxLa00,pass_defended,0,,,,,
player,201411090rav,rav,GuyxLa00,sacks,0.0,,,,,
player,201411090rav,rav,GuyxLa00,tackles_combined,1,,,,,
player,201411090rav,rav,GuyxLa00,tackles_solo,0,,,,,
player,201411090rav,rav,GuyxLa00,tackles_assists,1,,,,,
player,201411090rav,rav,GuyxLa00,tackles_loss,0,,,,,
player,201411090rav,rav,GuyxLa00,qb_hits,0,,,,,
player,201411090rav,rav,GuyxLa00,fumbles_rec,1,,,,,
player,201411090rav,rav,GuyxLa00,fumbles_rec_yds,6,,,,,
player,201411090rav,rav,GuyxLa00,fumbles_rec_td,0,,,,,
player,201411090rav,rav,GuyxLa00,fumbles_forced,0,,,,,
player,201411090rav,rav,MileJe00,def_int,0,,,,,
player,201411090rav,rav,MileJe00,def_int_yds,0,,,,,
player,201411090rav,rav,MileJe00,def_int_td,0,,,,,
player,201411090rav,rav,MileJe00,def_int_long,0,,,,,
player,201411090rav,rav,MileJe00,pass_defended,0,,,,,
player,201411090rav,rav,MileJe00,sacks,0.0,,,,,
player,201411090rav,rav,MileJe00,tackles_combined,1,,,,,
player,201411090rav,rav,MileJe00,tackles_solo,0,,,,,
player,201411090rav,rav,MileJe00,tackles_assists,1,,,,,
player,201411090rav,rav,MileJe00,tackles_loss,0,,,,,
player,201411090rav,rav,MileJe00,qb_hits,0,,,,,
player,201411090rav,rav,MileJe00,fumbles_rec,0,,,,,
player,201411090rav,rav,MileJe00,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,MileJe00,fumbles_rec_td,0,,,,,
player,201411090rav,rav,MileJe00,fumbles_forced,0,,,,,
player,201411090rav,rav,TaliLo00,def_int,0,,,,,
player,201411090rav,rav,TaliLo00,def_int_yds,0,,,,,
player,201411090rav,rav,TaliLo00,def_int_td,0,,,,,
player,201411090rav,rav,TaliLo00,def_int_long,0,,,,,
player,201411090rav,rav,TaliLo00,pass_defended,0,,,,,
player,201411090rav,rav,TaliLo00,sacks,0.0,,,,,
player,201411090rav,rav,TaliLo00,tackles_combined,1,,,,,
player,201411090rav,rav,TaliLo00,tackles_solo,1,,,,,
player,201411090rav,rav,TaliLo00,tackles_assists,0,,,,,
player,201411090rav,rav,TaliLo00,tackles_loss,0,,,,,
player,201411090rav,rav,TaliLo00,qb_hits,0,,,,,
player,201411090rav,rav,TaliLo00,fumbles_rec,0,,,,,
player,201411090rav,rav,TaliLo00,fumbles_rec_yds,0,,,,,
player,201411090rav,rav,TaliLo00,fumbles_rec_td,0,,,,,
player,201411090rav,rav,TaliLo00,fumbles_forced,0,,,,,
player,201411090rav,oti,WashLe00,kick_ret,2,,,,,
player,201411090rav,oti,WashLe00,kick_ret_yds,43,,,,,
player,201411090rav,oti,WashLe00,kick_ret_yds_per_ret,21.5,,,,,
player,201411090rav,oti,WashLe00,kick_ret_td,0,,,,,
player,201411090rav,oti,WashLe00,kick_ret_long,27,,,,,
player,201411090rav,oti,WashLe00,punt_ret,2,,,,,
player,201411090rav,oti,WashLe00,punt_ret_yds,10,,,,,
player,201411090rav,oti,WashLe00,punt_ret_yds_per_ret,5.0,,,,,
player,201411090rav,oti,WashLe00,punt_ret_td,0,,,,,
player,201411090rav,oti,WashLe00,punt_ret_long,9,,,,,
player,201411090rav,rav,JoneJa03,kick_ret,1,,,,,
player,201411090rav,rav,JoneJa03,kick_ret_yds,27,,,,,
player,201411090rav,rav,JoneJa03,kick_ret_yds_per_ret,27.0,,,,,
player,201411090rav,rav,JoneJa03,kick_ret_td,0,,,,,
player,201411090rav,rav,JoneJa03,kick_ret_long,27,,,,,
player,201411090rav,rav,JoneJa03,punt_ret,4,,,,,
player,201411090rav,rav,JoneJa03,punt_ret_yds,24,,,,,
player,201411090rav,rav,JoneJa03,punt_ret_yds_per_ret,6.0,,,,,
player,201411090rav,rav,JoneJa03,punt_ret_td,0,,,,,
player,201411090rav,rav,JoneJa03,punt_ret_long,15,,,,,
player,201411090rav,oti,SuccRy44,xpm,1,,,,,
player,201411090rav,oti,SuccRy44,xpa,1,,,,,
player,201411090rav,oti,SuccRy44,fgm,,,,,,
player,201411090rav,oti,SuccRy44,fga,,,,,,
player,201411090rav,oti,SuccRy44,punt,0,,,,,
player,201411090rav,oti,SuccRy44,punt_yds,0,,,,,
player,201411090rav,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201411090rav,oti,SuccRy44,punt_long,0,,,,,
player,201411090rav,oti,KernBr20,xpm,,,,,,
player,201411090rav,oti,KernBr20,xpa,,,,,,
player,201411090rav,oti,KernBr20,fgm,,,,,,
player,201411090rav,oti,KernBr20,fga,,,,,,
player,201411090rav,oti,KernBr20,punt,8,,,,,
player,201411090rav,oti,KernBr20,punt_yds,414,,,,,
player,201411090rav,oti,KernBr20,punt_yds_per_punt,51.8,,,,,
player,201411090rav,oti,KernBr20,punt_long,58,,,,,
player,201411090rav,rav,TuckJu00,xpm,3,,,,,
player,201411090rav,rav,TuckJu00,xpa,3,,,,,
player,201411090rav,rav,TuckJu00,fgm,,,,,,
player,201411090rav,rav,TuckJu00,fga,,,,,,
player,201411090rav,rav,TuckJu00,punt,0,,,,,
player,201411090rav,rav,TuckJu00,punt_yds,0,,,,,
player,201411090rav,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201411090rav,rav,TuckJu00,punt_long,0,,,,,
player,201411090rav,rav,KochSa20,xpm,,,,,,
player,201411090rav,rav,KochSa20,xpa,,,,,,
player,201411090rav,rav,KochSa20,fgm,,,,,,
player,201411090rav,rav,KochSa20,fga,,,,,,
player,201411090rav,rav,KochSa20,punt,7,,,,,
player,201411090rav,rav,KochSa20,punt_yds,317,,,,,
player,201411090rav,rav,KochSa20,punt_yds_per_punt,45.3,,,,,
player,201411090rav,rav,KochSa20,punt_long,69,,,,,
player,201411090rav,rav,YandMa20,pos,G,,,,,
player,201411090rav,rav,YandMa20,offense,62,,,,,
player,201411090rav,rav,YandMa20,off_pct,100%,,,,,
player,201411090rav,rav,YandMa20,defense,0,,,,,
player,201411090rav,rav,YandMa20,def_pct,0%,,,,,
player,201411090rav,rav,YandMa20,special_teams,4,,,,,
player,201411090rav,rav,YandMa20,st_pct,15%,,,,,
player,201411090rav,rav,WagnRi00,pos,T,,,,,
player,201411090rav,rav,WagnRi00,offense,62,,,,,
player,201411090rav,rav,WagnRi00,off_pct,100%,,,,,
player,201411090rav,rav,WagnRi00,defense,0,,,,,
player,201411090rav,rav,WagnRi00,def_pct,0%,,,,,
player,201411090rav,rav,WagnRi00,special_teams,4,,,,,
player,201411090rav,rav,WagnRi00,st_pct,15%,,,,,
player,201411090rav,rav,OsemKe00,pos,G,,,,,
player,201411090rav,rav,OsemKe00,offense,62,,,,,
player,201411090rav,rav,OsemKe00,off_pct,100%,,,,,
player,201411090rav,rav,OsemKe00,defense,0,,,,,
player,201411090rav,rav,OsemKe00,def_pct,0%,,,,,
player,201411090rav,rav,OsemKe00,special_teams,4,,,,,
player,201411090rav,rav,OsemKe00,st_pct,15%,,,,,
player,201411090rav,rav,FlacJo00,pos,QB,,,,,
player,201411090rav,rav,FlacJo00,offense,62,,,,,
player,201411090rav,rav,FlacJo00,off_pct,100%,,,,,
player,201411090rav,rav,FlacJo00,defense,0,,,,,
player,201411090rav,rav,FlacJo00,def_pct,0%,,,,,
player,201411090rav,rav,FlacJo00,special_teams,0,,,,,
player,201411090rav,rav,FlacJo00,st_pct,0%,,,,,
player,201411090rav,rav,ZuttJe20,pos,C,,,,,
player,201411090rav,rav,ZuttJe20,offense,61,,,,,
player,201411090rav,rav,ZuttJe20,off_pct,98%,,,,,
player,201411090rav,rav,ZuttJe20,defense,0,,,,,
player,201411090rav,rav,ZuttJe20,def_pct,0%,,,,,
player,201411090rav,rav,ZuttJe20,special_teams,0,,,,,
player,201411090rav,rav,ZuttJe20,st_pct,0%,,,,,
player,201411090rav,rav,MonrEu20,pos,T,,,,,
player,201411090rav,rav,MonrEu20,offense,59,,,,,
player,201411090rav,rav,MonrEu20,off_pct,95%,,,,,
player,201411090rav,rav,MonrEu20,defense,0,,,,,
player,201411090rav,rav,MonrEu20,def_pct,0%,,,,,
player,201411090rav,rav,MonrEu20,special_teams,4,,,,,
player,201411090rav,rav,MonrEu20,st_pct,15%,,,,,
player,201411090rav,rav,DaniOw00,pos,TE,,,,,
player,201411090rav,rav,DaniOw00,offense,57,,,,,
player,201411090rav,rav,DaniOw00,off_pct,92%,,,,,
player,201411090rav,rav,DaniOw00,defense,0,,,,,
player,201411090rav,rav,DaniOw00,def_pct,0%,,,,,
player,201411090rav,rav,DaniOw00,special_teams,0,,,,,
player,201411090rav,rav,DaniOw00,st_pct,0%,,,,,
player,201411090rav,rav,SmitSt01,pos,WR,,,,,
player,201411090rav,rav,SmitSt01,offense,48,,,,,
player,201411090rav,rav,SmitSt01,off_pct,77%,,,,,
player,201411090rav,rav,SmitSt01,defense,0,,,,,
player,201411090rav,rav,SmitSt01,def_pct,0%,,,,,
player,201411090rav,rav,SmitSt01,special_teams,0,,,,,
player,201411090rav,rav,SmitSt01,st_pct,0%,,,,,
player,201411090rav,rav,ForsJu00,pos,RB,,,,,
player,201411090rav,rav,ForsJu00,offense,45,,,,,
player,201411090rav,rav,ForsJu00,off_pct,73%,,,,,
player,201411090rav,rav,ForsJu00,defense,0,,,,,
player,201411090rav,rav,ForsJu00,def_pct,0%,,,,,
player,201411090rav,rav,ForsJu00,special_teams,0,,,,,
player,201411090rav,rav,ForsJu00,st_pct,0%,,,,,
player,201411090rav,rav,SmitTo02,pos,WR,,,,,
player,201411090rav,rav,SmitTo02,offense,45,,,,,
player,201411090rav,rav,SmitTo02,off_pct,73%,,,,,
player,201411090rav,rav,SmitTo02,defense,0,,,,,
player,201411090rav,rav,SmitTo02,def_pct,0%,,,,,
player,201411090rav,rav,SmitTo02,special_teams,0,,,,,
player,201411090rav,rav,SmitTo02,st_pct,0%,,,,,
player,201411090rav,rav,JuszKy00,pos,FB,,,,,
player,201411090rav,rav,JuszKy00,offense,29,,,,,
player,201411090rav,rav,JuszKy00,off_pct,47%,,,,,
player,201411090rav,rav,JuszKy00,defense,0,,,,,
player,201411090rav,rav,JuszKy00,def_pct,0%,,,,,
player,201411090rav,rav,JuszKy00,special_teams,17,,,,,
player,201411090rav,rav,JuszKy00,st_pct,63%,,,,,
player,201411090rav,rav,GillCr00,pos,TE,,,,,
player,201411090rav,rav,GillCr00,offense,29,,,,,
player,201411090rav,rav,GillCr00,off_pct,47%,,,,,
player,201411090rav,rav,GillCr00,defense,0,,,,,
player,201411090rav,rav,GillCr00,def_pct,0%,,,,,
player,201411090rav,rav,GillCr00,special_teams,6,,,,,
player,201411090rav,rav,GillCr00,st_pct,22%,,,,,
player,201411090rav,rav,BrowMa00,pos,WR,,,,,
player,201411090rav,rav,BrowMa00,offense,23,,,,,
player,201411090rav,rav,BrowMa00,off_pct,37%,,,,,
player,201411090rav,rav,BrowMa00,defense,0,,,,,
player,201411090rav,rav,BrowMa00,def_pct,0%,,,,,
player,201411090rav,rav,BrowMa00,special_teams,4,,,,,
player,201411090rav,rav,BrowMa00,st_pct,15%,,,,,
player,201411090rav,rav,AikeKa00,pos,WR,,,,,
player,201411090rav,rav,AikeKa00,offense,18,,,,,
player,201411090rav,rav,AikeKa00,off_pct,29%,,,,,
player,201411090rav,rav,AikeKa00,defense,0,,,,,
player,201411090rav,rav,AikeKa00,def_pct,0%,,,,,
player,201411090rav,rav,AikeKa00,special_teams,21,,,,,
player,201411090rav,rav,AikeKa00,st_pct,78%,,,,,
player,201411090rav,rav,PierBe00,pos,RB,,,,,
player,201411090rav,rav,PierBe00,offense,13,,,,,
player,201411090rav,rav,PierBe00,off_pct,21%,,,,,
player,201411090rav,rav,PierBe00,defense,0,,,,,
player,201411090rav,rav,PierBe00,def_pct,0%,,,,,
player,201411090rav,rav,PierBe00,special_teams,0,,,,,
player,201411090rav,rav,PierBe00,st_pct,0%,,,,,
player,201411090rav,rav,TaliLo00,pos,RB,,,,,
player,201411090rav,rav,TaliLo00,offense,3,,,,,
player,201411090rav,rav,TaliLo00,off_pct,5%,,,,,
player,201411090rav,rav,TaliLo00,defense,0,,,,,
player,201411090rav,rav,TaliLo00,def_pct,0%,,,,,
player,201411090rav,rav,TaliLo00,special_teams,15,,,,,
player,201411090rav,rav,TaliLo00,st_pct,56%,,,,,
player,201411090rav,rav,HursJa00,pos,T,,,,,
player,201411090rav,rav,HursJa00,offense,3,,,,,
player,201411090rav,rav,HursJa00,off_pct,5%,,,,,
player,201411090rav,rav,HursJa00,defense,0,,,,,
player,201411090rav,rav,HursJa00,def_pct,0%,,,,,
player,201411090rav,rav,HursJa00,special_teams,4,,,,,
player,201411090rav,rav,HursJa00,st_pct,15%,,,,,
player,201411090rav,rav,UrscJo00,pos,G,,,,,
player,201411090rav,rav,UrscJo00,offense,1,,,,,
player,201411090rav,rav,UrscJo00,off_pct,2%,,,,,
player,201411090rav,rav,UrscJo00,defense,0,,,,,
player,201411090rav,rav,UrscJo00,def_pct,0%,,,,,
player,201411090rav,rav,UrscJo00,special_teams,4,,,,,
player,201411090rav,rav,UrscJo00,st_pct,15%,,,,,
player,201411090rav,rav,SmitDa24,pos,LB,,,,,
player,201411090rav,rav,SmitDa24,offense,0,,,,,
player,201411090rav,rav,SmitDa24,off_pct,0%,,,,,
player,201411090rav,rav,SmitDa24,defense,54,,,,,
player,201411090rav,rav,SmitDa24,def_pct,98%,,,,,
player,201411090rav,rav,SmitDa24,special_teams,0,,,,,
player,201411090rav,rav,SmitDa24,st_pct,0%,,,,,
player,201411090rav,rav,MoslC.00,pos,LB,,,,,
player,201411090rav,rav,MoslC.00,offense,0,,,,,
player,201411090rav,rav,MoslC.00,off_pct,0%,,,,,
player,201411090rav,rav,MoslC.00,defense,53,,,,,
player,201411090rav,rav,MoslC.00,def_pct,96%,,,,,
player,201411090rav,rav,MoslC.00,special_teams,8,,,,,
player,201411090rav,rav,MoslC.00,st_pct,30%,,,,,
player,201411090rav,rav,WebbLa99,pos,CB,,,,,
player,201411090rav,rav,WebbLa99,offense,0,,,,,
player,201411090rav,rav,WebbLa99,off_pct,0%,,,,,
player,201411090rav,rav,WebbLa99,defense,53,,,,,
player,201411090rav,rav,WebbLa99,def_pct,96%,,,,,
player,201411090rav,rav,WebbLa99,special_teams,0,,,,,
player,201411090rav,rav,WebbLa99,st_pct,0%,,,,,
player,201411090rav,rav,HillWi01,pos,FS,,,,,
player,201411090rav,rav,HillWi01,offense,0,,,,,
player,201411090rav,rav,HillWi01,off_pct,0%,,,,,
player,201411090rav,rav,HillWi01,defense,52,,,,,
player,201411090rav,rav,HillWi01,def_pct,95%,,,,,
player,201411090rav,rav,HillWi01,special_teams,10,,,,,
player,201411090rav,rav,HillWi01,st_pct,37%,,,,,
player,201411090rav,rav,SuggTe99,pos,LB,,,,,
player,201411090rav,rav,SuggTe99,offense,0,,,,,
player,201411090rav,rav,SuggTe99,off_pct,0%,,,,,
player,201411090rav,rav,SuggTe99,defense,48,,,,,
player,201411090rav,rav,SuggTe99,def_pct,87%,,,,,
player,201411090rav,rav,SuggTe99,special_teams,0,,,,,
player,201411090rav,rav,SuggTe99,st_pct,0%,,,,,
player,201411090rav,rav,LeviAn00,pos,SS,,,,,
player,201411090rav,rav,LeviAn00,offense,0,,,,,
player,201411090rav,rav,LeviAn00,off_pct,0%,,,,,
player,201411090rav,rav,LeviAn00,defense,40,,,,,
player,201411090rav,rav,LeviAn00,def_pct,73%,,,,,
player,201411090rav,rav,LeviAn00,special_teams,18,,,,,
player,201411090rav,rav,LeviAn00,st_pct,67%,,,,,
player,201411090rav,rav,StewDa00,pos,FS,,,,,
player,201411090rav,rav,StewDa00,offense,0,,,,,
player,201411090rav,rav,StewDa00,off_pct,0%,,,,,
player,201411090rav,rav,StewDa00,defense,37,,,,,
player,201411090rav,rav,StewDa00,def_pct,67%,,,,,
player,201411090rav,rav,StewDa00,special_teams,2,,,,,
player,201411090rav,rav,StewDa00,st_pct,7%,,,,,
player,201411090rav,rav,NgatHa20,pos,DT,,,,,
player,201411090rav,rav,NgatHa20,offense,0,,,,,
player,201411090rav,rav,NgatHa20,off_pct,0%,,,,,
player,201411090rav,rav,NgatHa20,defense,37,,,,,
player,201411090rav,rav,NgatHa20,def_pct,67%,,,,,
player,201411090rav,rav,NgatHa20,special_teams,1,,,,,
player,201411090rav,rav,NgatHa20,st_pct,4%,,,,,
player,201411090rav,rav,GorrDa00,pos,DB,,,,,
player,201411090rav,rav,GorrDa00,offense,0,,,,,
player,201411090rav,rav,GorrDa00,off_pct,0%,,,,,
player,201411090rav,rav,GorrDa00,defense,31,,,,,
player,201411090rav,rav,GorrDa00,def_pct,56%,,,,,
player,201411090rav,rav,GorrDa00,special_teams,0,,,,,
player,201411090rav,rav,GorrDa00,st_pct,0%,,,,,
player,201411090rav,rav,UpshCo00,pos,LB,,,,,
player,201411090rav,rav,UpshCo00,offense,0,,,,,
player,201411090rav,rav,UpshCo00,off_pct,0%,,,,,
player,201411090rav,rav,UpshCo00,defense,29,,,,,
player,201411090rav,rav,UpshCo00,def_pct,53%,,,,,
player,201411090rav,rav,UpshCo00,special_teams,2,,,,,
player,201411090rav,rav,UpshCo00,st_pct,7%,,,,,
player,201411090rav,rav,McPhPe00,pos,LB,,,,,
player,201411090rav,rav,McPhPe00,offense,0,,,,,
player,201411090rav,rav,McPhPe00,off_pct,0%,,,,,
player,201411090rav,rav,McPhPe00,defense,28,,,,,
player,201411090rav,rav,McPhPe00,def_pct,51%,,,,,
player,201411090rav,rav,McPhPe00,special_teams,8,,,,,
player,201411090rav,rav,McPhPe00,st_pct,30%,,,,,
player,201411090rav,rav,WillBr02,pos,NT,,,,,
player,201411090rav,rav,WillBr02,offense,0,,,,,
player,201411090rav,rav,WillBr02,off_pct,0%,,,,,
player,201411090rav,rav,WillBr02,defense,28,,,,,
player,201411090rav,rav,WillBr02,def_pct,51%,,,,,
player,201411090rav,rav,WillBr02,special_teams,1,,,,,
player,201411090rav,rav,WillBr02,st_pct,4%,,,,,
player,201411090rav,rav,DumeEl20,pos,LB,,,,,
player,201411090rav,rav,DumeEl20,offense,0,,,,,
player,201411090rav,rav,DumeEl20,off_pct,0%,,,,,
player,201411090rav,rav,DumeEl20,defense,27,,,,,
player,201411090rav,rav,DumeEl20,def_pct,49%,,,,,
player,201411090rav,rav,DumeEl20,special_teams,0,,,,,
player,201411090rav,rav,DumeEl20,st_pct,0%,,,,,
player,201411090rav,rav,CantCh21,pos,DE,,,,,
player,201411090rav,rav,CantCh21,offense,0,,,,,
player,201411090rav,rav,CantCh21,off_pct,0%,,,,,
player,201411090rav,rav,CantCh21,defense,26,,,,,
player,201411090rav,rav,CantCh21,def_pct,47%,,,,,
player,201411090rav,rav,CantCh21,special_teams,1,,,,,
player,201411090rav,rav,CantCh21,st_pct,4%,,,,,
player,201411090rav,rav,BrooTe00,pos,FS,,,,,
player,201411090rav,rav,BrooTe00,offense,0,,,,,
player,201411090rav,rav,BrooTe00,off_pct,0%,,,,,
player,201411090rav,rav,BrooTe00,defense,19,,,,,
player,201411090rav,rav,BrooTe00,def_pct,35%,,,,,
player,201411090rav,rav,BrooTe00,special_teams,21,,,,,
player,201411090rav,rav,BrooTe00,st_pct,78%,,,,,
player,201411090rav,rav,ElamMa00,pos,SS,,,,,
player,201411090rav,rav,ElamMa00,offense,0,,,,,
player,201411090rav,rav,ElamMa00,off_pct,0%,,,,,
player,201411090rav,rav,ElamMa00,defense,15,,,,,
player,201411090rav,rav,ElamMa00,def_pct,27%,,,,,
player,201411090rav,rav,ElamMa00,special_teams,4,,,,,
player,201411090rav,rav,ElamMa00,st_pct,15%,,,,,
player,201411090rav,rav,JernTi00,pos,DT,,,,,
player,201411090rav,rav,JernTi00,offense,0,,,,,
player,201411090rav,rav,JernTi00,off_pct,0%,,,,,
player,201411090rav,rav,JernTi00,defense,15,,,,,
player,201411090rav,rav,JernTi00,def_pct,27%,,,,,
player,201411090rav,rav,JernTi00,special_teams,0,,,,,
player,201411090rav,rav,JernTi00,st_pct,0%,,,,,
player,201411090rav,rav,GuyxLa00,pos,DE,,,,,
player,201411090rav,rav,GuyxLa00,offense,0,,,,,
player,201411090rav,rav,GuyxLa00,off_pct,0%,,,,,
player,201411090rav,rav,GuyxLa00,defense,8,,,,,
player,201411090rav,rav,GuyxLa00,def_pct,15%,,,,,
player,201411090rav,rav,GuyxLa00,special_teams,2,,,,,
player,201411090rav,rav,GuyxLa00,st_pct,7%,,,,,
player,201411090rav,rav,MileJe00,pos,FS,,,,,
player,201411090rav,rav,MileJe00,offense,0,,,,,
player,201411090rav,rav,MileJe00,off_pct,0%,,,,,
player,201411090rav,rav,MileJe00,defense,3,,,,,
player,201411090rav,rav,MileJe00,def_pct,5%,,,,,
player,201411090rav,rav,MileJe00,special_teams,23,,,,,
player,201411090rav,rav,MileJe00,st_pct,85%,,,,,
player,201411090rav,rav,McClAl00,pos,LB,,,,,
player,201411090rav,rav,McClAl00,offense,0,,,,,
player,201411090rav,rav,McClAl00,off_pct,0%,,,,,
player,201411090rav,rav,McClAl00,defense,2,,,,,
player,201411090rav,rav,McClAl00,def_pct,4%,,,,,
player,201411090rav,rav,McClAl00,special_teams,23,,,,,
player,201411090rav,rav,McClAl00,st_pct,85%,,,,,
player,201411090rav,rav,OrrxZa00,pos,LB,,,,,
player,201411090rav,rav,OrrxZa00,offense,0,,,,,
player,201411090rav,rav,OrrxZa00,off_pct,0%,,,,,
player,201411090rav,rav,OrrxZa00,defense,0,,,,,
player,201411090rav,rav,OrrxZa00,def_pct,0%,,,,,
player,201411090rav,rav,OrrxZa00,special_teams,21,,,,,
player,201411090rav,rav,OrrxZa00,st_pct,78%,,,,,
player,201411090rav,rav,BrowAr00,pos,LB,,,,,
player,201411090rav,rav,BrowAr00,offense,0,,,,,
player,201411090rav,rav,BrowAr00,off_pct,0%,,,,,
player,201411090rav,rav,BrowAr00,defense,0,,,,,
player,201411090rav,rav,BrowAr00,def_pct,0%,,,,,
player,201411090rav,rav,BrowAr00,special_teams,14,,,,,
player,201411090rav,rav,BrowAr00,st_pct,52%,,,,,
player,201411090rav,rav,McDeKe00,pos,LS,,,,,
player,201411090rav,rav,McDeKe00,offense,0,,,,,
player,201411090rav,rav,McDeKe00,off_pct,0%,,,,,
player,201411090rav,rav,McDeKe00,defense,0,,,,,
player,201411090rav,rav,McDeKe00,def_pct,0%,,,,,
player,201411090rav,rav,McDeKe00,special_teams,12,,,,,
player,201411090rav,rav,McDeKe00,st_pct,44%,,,,,
player,201411090rav,rav,KochSa20,pos,P,,,,,
player,201411090rav,rav,KochSa20,offense,0,,,,,
player,201411090rav,rav,KochSa20,off_pct,0%,,,,,
player,201411090rav,rav,KochSa20,defense,0,,,,,
player,201411090rav,rav,KochSa20,def_pct,0%,,,,,
player,201411090rav,rav,KochSa20,special_teams,12,,,,,
player,201411090rav,rav,KochSa20,st_pct,44%,,,,,
player,201411090rav,rav,JoneJa03,pos,WR,,,,,
player,201411090rav,rav,JoneJa03,offense,0,,,,,
player,201411090rav,rav,JoneJa03,off_pct,0%,,,,,
player,201411090rav,rav,JoneJa03,defense,0,,,,,
player,201411090rav,rav,JoneJa03,def_pct,0%,,,,,
player,201411090rav,rav,JoneJa03,special_teams,10,,,,,
player,201411090rav,rav,JoneJa03,st_pct,37%,,,,,
player,201411090rav,rav,JacoTr00,pos,DB,,,,,
player,201411090rav,rav,JacoTr00,offense,0,,,,,
player,201411090rav,rav,JacoTr00,off_pct,0%,,,,,
player,201411090rav,rav,JacoTr00,defense,0,,,,,
player,201411090rav,rav,JacoTr00,def_pct,0%,,,,,
