game,2014,3,20140921,201409210sea,den,"Denver Broncos",20,sea,"Seattle Seahawks",26
player,201409210sea,sea,HausSt00,def_pct,0%,,,,,
player,201409210sea,sea,HausSt00,special_teams,10,,,,,
player,201409210sea,sea,HausSt00,st_pct,31%,,,,,
player,201409210sea,sea,PierKe00,pos,LB,,,,,
player,201409210sea,sea,PierKe00,offense,0,,,,,
player,201409210sea,sea,PierKe00,off_pct,0%,,,,,
player,201409210sea,sea,PierKe00,defense,0,,,,,
player,201409210sea,sea,PierKe00,def_pct,0%,,,,,
player,201409210sea,sea,PierKe00,special_teams,9,,,,,
player,201409210sea,sea,PierKe00,st_pct,28%,,,,,
player,201409210sea,sea,HelfCo00,pos,TE,,,,,
player,201409210sea,sea,HelfCo00,offense,0,,,,,
player,201409210sea,sea,HelfCo00,off_pct,0%,,,,,
player,201409210sea,sea,HelfCo00,defense,0,,,,,
player,201409210sea,sea,HelfCo00,def_pct,0%,,,,,
player,201409210sea,sea,HelfCo00,special_teams,5,,,,,
player,201409210sea,sea,HelfCo00,st_pct,16%,,,,,
player,201409210sea,sea,SchiSt00,pos,G,,,,,
player,201409210sea,sea,SchiSt00,offense,0,,,,,
player,201409210sea,sea,SchiSt00,off_pct,0%,,,,,
player,201409210sea,sea,SchiSt00,defense,0,,,,,
player,201409210sea,sea,SchiSt00,def_pct,0%,,,,,
player,201409210sea,sea,SchiSt00,special_teams,5,,,,,
player,201409210sea,sea,SchiSt00,st_pct,16%,,,,,
player,201409210sea,den,CladRy20,pos,T,,,,,
player,201409210sea,den,CladRy20,offense,72,,,,,
player,201409210sea,den,CladRy20,off_pct,100%,,,,,
player,201409210sea,den,CladRy20,defense,0,,,,,
player,201409210sea,den,CladRy20,def_pct,0%,,,,,
player,201409210sea,den,CladRy20,special_teams,2,,,,,
player,201409210sea,den,CladRy20,st_pct,6%,,,,,
player,201409210sea,den,ClarCh21,pos,T,,,,,
player,201409210sea,den,ClarCh21,offense,72,,,,,
player,201409210sea,den,ClarCh21,off_pct,100%,,,,,
player,201409210sea,den,ClarCh21,defense,0,,,,,
player,201409210sea,den,ClarCh21,def_pct,0%,,,,,
player,201409210sea,den,ClarCh21,special_teams,2,,,,,
player,201409210sea,den,ClarCh21,st_pct,6%,,,,,
player,201409210sea,den,FranOr00,pos,G,,,,,
player,201409210sea,den,FranOr00,offense,72,,,,,
player,201409210sea,den,FranOr00,off_pct,100%,,,,,
player,201409210sea,den,FranOr00,defense,0,,,,,
player,201409210sea,den,FranOr00,def_pct,0%,,,,,
player,201409210sea,den,FranOr00,special_teams,2,,,,,
player,201409210sea,den,FranOr00,st_pct,6%,,,,,
player,201409210sea,den,VasqLo20,pos,G,,,,,
player,201409210sea,den,VasqLo20,offense,72,,,,,
player,201409210sea,den,VasqLo20,off_pct,100%,,,,,
player,201409210sea,den,VasqLo20,defense,0,,,,,
player,201409210sea,den,VasqLo20,def_pct,0%,,,,,
player,201409210sea,den,VasqLo20,special_teams,1,,,,,
player,201409210sea,den,VasqLo20,st_pct,3%,,,,,
player,201409210sea,den,RamiMa20,pos,C,,,,,
player,201409210sea,den,RamiMa20,offense,72,,,,,
player,201409210sea,den,RamiMa20,off_pct,100%,,,,,
player,201409210sea,den,RamiMa20,defense,0,,,,,
player,201409210sea,den,RamiMa20,def_pct,0%,,,,,
player,201409210sea,den,RamiMa20,special_teams,1,,,,,
player,201409210sea,den,RamiMa20,st_pct,3%,,,,,
player,201409210sea,den,MannPe00,pos,QB,,,,,
player,201409210sea,den,MannPe00,offense,72,,,,,
player,201409210sea,den,MannPe00,off_pct,100%,,,,,
player,201409210sea,den,MannPe00,defense,0,,,,,
player,201409210sea,den,MannPe00,def_pct,0%,,,,,
player,201409210sea,den,MannPe00,special_teams,0,,,,,
player,201409210sea,den,MannPe00,st_pct,0%,,,,,
player,201409210sea,den,SandEm00,pos,WR,,,,,
player,201409210sea,den,SandEm00,offense,71,,,,,
player,201409210sea,den,SandEm00,off_pct,99%,,,,,
player,201409210sea,den,SandEm00,defense,0,,,,,
player,201409210sea,den,SandEm00,def_pct,0%,,,,,
player,201409210sea,den,SandEm00,special_teams,1,,,,,
player,201409210sea,den,SandEm00,st_pct,3%,,,,,
player,201409210sea,den,ThomDe03,pos,WR,,,,,
player,201409210sea,den,ThomDe03,offense,70,,,,,
player,201409210sea,den,ThomDe03,off_pct,97%,,,,,
player,201409210sea,den,ThomDe03,defense,0,,,,,
player,201409210sea,den,ThomDe03,def_pct,0%,,,,,
player,201409210sea,den,ThomDe03,special_teams,0,,,,,
player,201409210sea,den,ThomDe03,st_pct,0%,,,,,
player,201409210sea,den,ThomJu00,pos,TE,,,,,
player,201409210sea,den,ThomJu00,offense,70,,,,,
player,201409210sea,den,ThomJu00,off_pct,97%,,,,,
player,201409210sea,den,ThomJu00,defense,0,,,,,
player,201409210sea,den,ThomJu00,def_pct,0%,,,,,
player,201409210sea,den,ThomJu00,special_teams,0,,,,,
player,201409210sea,den,ThomJu00,st_pct,0%,,,,,
player,201409210sea,den,BallMo00,pos,RB,,,,,
player,201409210sea,den,BallMo00,offense,54,,,,,
player,201409210sea,den,BallMo00,off_pct,75%,,,,,
player,201409210sea,den,BallMo00,defense,0,,,,,
player,201409210sea,den,BallMo00,def_pct,0%,,,,,
player,201409210sea,den,BallMo00,special_teams,0,,,,,
player,201409210sea,den,BallMo00,st_pct,0%,,,,,
player,201409210sea,den,WelkWe00,pos,WR,,,,,
player,201409210sea,den,WelkWe00,offense,47,,,,,
player,201409210sea,den,WelkWe00,off_pct,65%,,,,,
player,201409210sea,den,WelkWe00,defense,0,,,,,
player,201409210sea,den,WelkWe00,def_pct,0%,,,,,
player,201409210sea,den,WelkWe00,special_teams,0,,,,,
player,201409210sea,den,WelkWe00,st_pct,0%,,,,,
player,201409210sea,den,TammJa00,pos,TE,,,,,
player,201409210sea,den,TammJa00,offense,16,,,,,
player,201409210sea,den,TammJa00,off_pct,22%,,,,,
player,201409210sea,den,TammJa00,defense,0,,,,,
player,201409210sea,den,TammJa00,def_pct,0%,,,,,
player,201409210sea,den,TammJa00,special_teams,25,,,,,
player,201409210sea,den,TammJa00,st_pct,78%,,,,,
player,201409210sea,den,HillRo00,pos,RB,,,,,
player,201409210sea,den,HillRo00,offense,14,,,,,
player,201409210sea,den,HillRo00,off_pct,19%,,,,,
player,201409210sea,den,HillRo00,defense,0,,,,,
player,201409210sea,den,HillRo00,def_pct,0%,,,,,
player,201409210sea,den,HillRo00,special_teams,0,,,,,
player,201409210sea,den,HillRo00,st_pct,0%,,,,,
player,201409210sea,den,GreeVi00,pos,TE,,,,,
player,201409210sea,den,GreeVi00,offense,12,,,,,
player,201409210sea,den,GreeVi00,off_pct,17%,,,,,
player,201409210sea,den,GreeVi00,defense,0,,,,,
player,201409210sea,den,GreeVi00,def_pct,0%,,,,,
player,201409210sea,den,GreeVi00,special_teams,3,,,,,
player,201409210sea,den,GreeVi00,st_pct,9%,,,,,
player,201409210sea,den,AndeC.00,pos,RB,,,,,
player,201409210sea,den,AndeC.00,offense,3,,,,,
player,201409210sea,den,AndeC.00,off_pct,4%,,,,,
player,201409210sea,den,AndeC.00,defense,0,,,,,
player,201409210sea,den,AndeC.00,def_pct,0%,,,,,
player,201409210sea,den,AndeC.00,special_teams,0,,,,,
player,201409210sea,den,AndeC.00,st_pct,0%,,,,,
player,201409210sea,den,CaldAn00,pos,WR,,,,,
player,201409210sea,den,CaldAn00,offense,2,,,,,
player,201409210sea,den,CaldAn00,off_pct,3%,,,,,
player,201409210sea,den,CaldAn00,defense,0,,,,,
player,201409210sea,den,CaldAn00,def_pct,0%,,,,,
player,201409210sea,den,CaldAn00,special_teams,7,,,,,
player,201409210sea,den,CaldAn00,st_pct,22%,,,,,
player,201409210sea,den,ThomJu01,pos,RB,,,,,
player,201409210sea,den,ThomJu01,offense,1,,,,,
player,201409210sea,den,ThomJu01,off_pct,1%,,,,,
player,201409210sea,den,ThomJu01,defense,0,,,,,
player,201409210sea,den,ThomJu01,def_pct,0%,,,,,
player,201409210sea,den,ThomJu01,special_teams,14,,,,,
player,201409210sea,den,ThomJu01,st_pct,44%,,,,,
player,201409210sea,den,MarsBr01,pos,LB,,,,,
player,201409210sea,den,MarsBr01,offense,0,,,,,
player,201409210sea,den,MarsBr01,off_pct,0%,,,,,
player,201409210sea,den,MarsBr01,defense,78,,,,,
player,201409210sea,den,MarsBr01,def_pct,100%,,,,,
player,201409210sea,den,MarsBr01,special_teams,1,,,,,
player,201409210sea,den,MarsBr01,st_pct,3%,,,,,
player,201409210sea,den,WardT.99,pos,SS,,,,,
player,201409210sea,den,WardT.99,offense,0,,,,,
player,201409210sea,den,WardT.99,off_pct,0%,,,,,
player,201409210sea,den,WardT.99,defense,78,,,,,
player,201409210sea,den,WardT.99,def_pct,100%,,,,,
player,201409210sea,den,WardT.99,special_teams,0,,,,,
player,201409210sea,den,WardT.99,st_pct,0%,,,,,
player,201409210sea,den,MoorRa00,pos,FS,,,,,
player,201409210sea,den,MoorRa00,offense,0,,,,,
player,201409210sea,den,MoorRa00,off_pct,0%,,,,,
player,201409210sea,den,MoorRa00,defense,76,,,,,
player,201409210sea,den,MoorRa00,def_pct,97%,,,,,
player,201409210sea,den,MoorRa00,special_teams,2,,,,,
player,201409210sea,den,MoorRa00,st_pct,6%,,,,,
player,201409210sea,den,TaliAq99,pos,CB,,,,,
player,201409210sea,den,TaliAq99,offense,0,,,,,
player,201409210sea,den,TaliAq99,off_pct,0%,,,,,
player,201409210sea,den,TaliAq99,defense,75,,,,,
player,201409210sea,den,TaliAq99,def_pct,96%,,,,,
player,201409210sea,den,TaliAq99,special_teams,1,,,,,
player,201409210sea,den,TaliAq99,st_pct,3%,,,,,
player,201409210sea,den,IrviNa00,pos,LB,,,,,
player,201409210sea,den,IrviNa00,offense,0,,,,,
player,201409210sea,den,IrviNa00,off_pct,0%,,,,,
player,201409210sea,den,IrviNa00,defense,74,,,,,
player,201409210sea,den,IrviNa00,def_pct,95%,,,,,
player,201409210sea,den,IrviNa00,special_teams,16,,,,,
player,201409210sea,den,IrviNa00,st_pct,50%,,,,,
player,201409210sea,den,HarrCh01,pos,CB,,,,,
player,201409210sea,den,HarrCh01,offense,0,,,,,
player,201409210sea,den,HarrCh01,off_pct,0%,,,,,
player,201409210sea,den,HarrCh01,defense,72,,,,,
player,201409210sea,den,HarrCh01,def_pct,92%,,,,,
player,201409210sea,den,HarrCh01,special_teams,0,,,,,
player,201409210sea,den,HarrCh01,st_pct,0%,,,,,
player,201409210sea,den,MillVo00,pos,LB,,,,,
player,201409210sea,den,MillVo00,offense,0,,,,,
player,201409210sea,den,MillVo00,off_pct,0%,,,,,
player,201409210sea,den,MillVo00,defense,67,,,,,
player,201409210sea,den,MillVo00,def_pct,86%,,,,,
player,201409210sea,den,MillVo00,special_teams,0,,,,,
player,201409210sea,den,MillVo00,st_pct,0%,,,,,
player,201409210sea,den,RobyBr00,pos,CB,,,,,
player,201409210sea,den,RobyBr00,offense,0,,,,,
player,201409210sea,den,RobyBr00,off_pct,0%,,,,,
player,201409210sea,den,RobyBr00,defense,59,,,,,
player,201409210sea,den,RobyBr00,def_pct,76%,,,,,
player,201409210sea,den,RobyBr00,special_teams,11,,,,,
player,201409210sea,den,RobyBr00,st_pct,34%,,,,,
player,201409210sea,den,KnigTe99,pos,NT,,,,,
player,201409210sea,den,KnigTe99,offense,0,,,,,
player,201409210sea,den,KnigTe99,off_pct,0%,,,,,
player,201409210sea,den,KnigTe99,defense,47,,,,,
player,201409210sea,den,KnigTe99,def_pct,60%,,,,,
player,201409210sea,den,KnigTe99,special_teams,8,,,,,
player,201409210sea,den,KnigTe99,st_pct,25%,,,,,
player,201409210sea,den,WolfDe00,pos,DE,,,,,
player,201409210sea,den,WolfDe00,offense,0,,,,,
player,201409210sea,den,WolfDe00,off_pct,0%,,,,,
player,201409210sea,den,WolfDe00,defense,47,,,,,
player,201409210sea,den,WolfDe00,def_pct,60%,,,,,
player,201409210sea,den,WolfDe00,special_teams,4,,,,,
player,201409210sea,den,WolfDe00,st_pct,12%,,,,,
player,201409210sea,den,WareDe99,pos,DE,,,,,
player,201409210sea,den,WareDe99,offense,0,,,,,
player,201409210sea,den,WareDe99,off_pct,0%,,,,,
player,201409210sea,den,WareDe99,defense,43,,,,,
player,201409210sea,den,WareDe99,def_pct,55%,,,,,
player,201409210sea,den,WareDe99,special_teams,1,,,,,
player,201409210sea,den,WareDe99,st_pct,3%,,,,,
player,201409210sea,den,JackMa02,pos,DE,,,,,
player,201409210sea,den,JackMa02,offense,0,,,,,
player,201409210sea,den,JackMa02,off_pct,0%,,,,,
player,201409210sea,den,JackMa02,defense,36,,,,,
player,201409210sea,den,JackMa02,def_pct,46%,,,,,
player,201409210sea,den,JackMa02,special_teams,6,,,,,
player,201409210sea,den,JackMa02,st_pct,19%,,,,,
player,201409210sea,den,WillSy00,pos,DT,,,,,
player,201409210sea,den,WillSy00,offense,0,,,,,
player,201409210sea,den,WillSy00,off_pct,0%,,,,,
player,201409210sea,den,WillSy00,defense,30,,,,,
player,201409210sea,den,WillSy00,def_pct,38%,,,,,
player,201409210sea,den,WillSy00,special_teams,4,,,,,
player,201409210sea,den,WillSy00,st_pct,12%,,,,,
player,201409210sea,den,AustMa00,pos,NT,,,,,
player,201409210sea,den,AustMa00,offense,0,,,,,
player,201409210sea,den,AustMa00,off_pct,0%,,,,,
player,201409210sea,den,AustMa00,defense,28,,,,,
player,201409210sea,den,AustMa00,def_pct,36%,,,,,
player,201409210sea,den,AustMa00,special_teams,10,,,,,
player,201409210sea,den,AustMa00,st_pct,31%,,,,,
player,201409210sea,den,SmitQu00,pos,DE,,,,,
player,201409210sea,den,SmitQu00,offense,0,,,,,
player,201409210sea,den,SmitQu00,off_pct,0%,,,,,
player,201409210sea,den,SmitQu00,defense,24,,,,,
player,201409210sea,den,SmitQu00,def_pct,31%,,,,,
player,201409210sea,den,SmitQu00,special_teams,1,,,,,
player,201409210sea,den,SmitQu00,st_pct,3%,,,,,
player,201409210sea,den,BarrLa00,pos,LB,,,,,
player,201409210sea,den,BarrLa00,offense,0,,,,,
player,201409210sea,den,BarrLa00,off_pct,0%,,,,,
player,201409210sea,den,BarrLa00,defense,11,,,,,
player,201409210sea,den,BarrLa00,def_pct,14%,,,,,
player,201409210sea,den,BarrLa00,special_teams,29,,,,,
player,201409210sea,den,BarrLa00,st_pct,91%,,,,,
player,201409210sea,den,WebsKa00,pos,CB,,,,,
player,201409210sea,den,WebsKa00,offense,0,,,,,
player,201409210sea,den,WebsKa00,off_pct,0%,,,,,
player,201409210sea,den,WebsKa00,defense,9,,,,,
player,201409210sea,den,WebsKa00,def_pct,12%,,,,,
player,201409210sea,den,WebsKa00,special_teams,24,,,,,
player,201409210sea,den,WebsKa00,st_pct,75%,,,,,
player,201409210sea,den,CartQu01,pos,SS,,,,,
player,201409210sea,den,CartQu01,offense,0,,,,,
player,201409210sea,den,CartQu01,off_pct,0%,,,,,
player,201409210sea,den,CartQu01,defense,2,,,,,
player,201409210sea,den,CartQu01,def_pct,3%,,,,,
player,201409210sea,den,CartQu01,special_teams,29,,,,,
player,201409210sea,den,CartQu01,st_pct,91%,,,,,
player,201409210sea,den,NelsCo00,pos,LB,,,,,
player,201409210sea,den,NelsCo00,offense,0,,,,,
player,201409210sea,den,NelsCo00,off_pct,0%,,,,,
player,201409210sea,den,NelsCo00,defense,2,,,,,
player,201409210sea,den,NelsCo00,def_pct,3%,,,,,
player,201409210sea,den,NelsCo00,special_teams,24,,,,,
player,201409210sea,den,NelsCo00,st_pct,75%,,,,,
player,201409210sea,den,JohnSt02,pos,LB,,,,,
player,201409210sea,den,JohnSt02,offense,0,,,,,
player,201409210sea,den,JohnSt02,off_pct,0%,,,,,
player,201409210sea,den,JohnSt02,defense,0,,,,,
player,201409210sea,den,JohnSt02,def_pct,0%,,,,,
player,201409210sea,den,JohnSt02,special_teams,30,,,,,
player,201409210sea,den,JohnSt02,st_pct,94%,,,,,
player,201409210sea,den,BoldOm00,pos,CB,,,,,
player,201409210sea,den,BoldOm00,offense,0,,,,,
player,201409210sea,den,BoldOm00,off_pct,0%,,,,,
player,201409210sea,den,BoldOm00,defense,0,,,,,
player,201409210sea,den,BoldOm00,def_pct,0%,,,,,
player,201409210sea,den,BoldOm00,special_teams,25,,,,,
player,201409210sea,den,BoldOm00,st_pct,78%,,,,,
player,201409210sea,den,BrutDa99,pos,FS,,,,,
player,201409210sea,den,BrutDa99,offense,0,,,,,
player,201409210sea,den,BrutDa99,off_pct,0%,,,,,
player,201409210sea,den,BrutDa99,defense,0,,,,,
player,201409210sea,den,BrutDa99,def_pct,0%,,,,,
player,201409210sea,den,BrutDa99,special_teams,24,,,,,
player,201409210sea,den,BrutDa99,st_pct,75%,,,,,
player,201409210sea,den,ColqBr00,pos,P,,,,,
player,201409210sea,den,ColqBr00,offense,0,,,,,
player,201409210sea,den,ColqBr00,off_pct,0%,,,,,
player,201409210sea,den,ColqBr00,defense,0,,,,,
player,201409210sea,den,ColqBr00,def_pct,0%,,,,,
player,201409210sea,den,ColqBr00,special_teams,10,,,,,
player,201409210sea,den,ColqBr00,st_pct,31%,,,,,
player,201409210sea,den,BrewAa00,pos,LS,,,,,
player,201409210sea,den,BrewAa00,offense,0,,,,,
player,201409210sea,den,BrewAa00,off_pct,0%,,,,,
player,201409210sea,den,BrewAa00,defense,0,,,,,
player,201409210sea,den,BrewAa00,def_pct,0%,,,,,
player,201409210sea,den,BrewAa00,special_teams,10,,,,,
player,201409210sea,den,BrewAa00,st_pct,31%,,,,,
player,201409210sea,den,BursIs01,pos,WR,,,,,
player,201409210sea,den,BursIs01,offense,0,,,,,
player,201409210sea,den,BursIs01,off_pct,0%,,,,,
player,201409210sea,den,BursIs01,defense,0,,,,,
player,201409210sea,den,BursIs01,def_pct,0%,,,,,
player,201409210sea,den,BursIs01,special_teams,8,,,,,
player,201409210sea,den,BursIs01,st_pct,25%,,,,,
player,201409210sea,den,CornPa00,pos,T,,,,,
player,201409210sea,den,CornPa00,offense,0,,,,,
player,201409210sea,den,CornPa00,off_pct,0%,,,,,
player,201409210sea,den,CornPa00,defense,0,,,,,
player,201409210sea,den,CornPa00,def_pct,0%,,,,,
player,201409210sea,den,CornPa00,special_teams,7,,,,,
player,201409210sea,den,CornPa00,st_pct,22%,,,,,
player,201409210sea,den,McMaBr01,pos,K,,,,,
player,201409210sea,den,McMaBr01,offense,0,,,,,
player,201409210sea,den,McMaBr01,off_pct,0%,,,,,
player,201409210sea,den,McMaBr01,defense,0,,,,,
player,201409210sea,den,McMaBr01,def_pct,0%,,,,,
player,201409210sea,den,McMaBr01,special_teams,7,,,,,
player,201409210sea,den,McMaBr01,st_pct,22%,,,,,
player,201409210sea,den,MontWi20,pos,C,,,,,
player,201409210sea,den,MontWi20,offense,0,,,,,
player,201409210sea,den,MontWi20,off_pct,0%,,,,,
player,201409210sea,den,MontWi20,defense,0,,,,,
player,201409210sea,den,MontWi20,def_pct,0%,,,,,
player,201409210sea,den,MontWi20,special_teams,2,,,,,
player,201409210sea,den,MontWi20,st_pct,6%,,,,,
