game,2014,13,20141130,201411300clt,was,"Washington Redskins",27,clt,"Indianapolis Colts",49
player,201411300clt,clt,DaviVo99,qb_hits,0,,,,,
player,201411300clt,clt,DaviVo99,fumbles_rec,0,,,,,
player,201411300clt,clt,DaviVo99,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,DaviVo99,fumbles_rec_td,0,,,,,
player,201411300clt,clt,DaviVo99,fumbles_forced,0,,,,,
player,201411300clt,clt,GordJo01,def_int,0,,,,,
player,201411300clt,clt,GordJo01,def_int_yds,0,,,,,
player,201411300clt,clt,GordJo01,def_int_td,0,,,,,
player,201411300clt,clt,GordJo01,def_int_long,0,,,,,
player,201411300clt,clt,GordJo01,pass_defended,1,,,,,
player,201411300clt,clt,GordJo01,sacks,0.0,,,,,
player,201411300clt,clt,GordJo01,tackles_combined,2,,,,,
player,201411300clt,clt,GordJo01,tackles_solo,2,,,,,
player,201411300clt,clt,GordJo01,tackles_assists,0,,,,,
player,201411300clt,clt,GordJo01,tackles_loss,0,,,,,
player,201411300clt,clt,GordJo01,qb_hits,0,,,,,
player,201411300clt,clt,GordJo01,fumbles_rec,0,,,,,
player,201411300clt,clt,GordJo01,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,GordJo01,fumbles_rec_td,0,,,,,
player,201411300clt,clt,GordJo01,fumbles_forced,0,,,,,
player,201411300clt,clt,JackAn02,def_int,0,,,,,
player,201411300clt,clt,JackAn02,def_int_yds,0,,,,,
player,201411300clt,clt,JackAn02,def_int_td,0,,,,,
player,201411300clt,clt,JackAn02,def_int_long,0,,,,,
player,201411300clt,clt,JackAn02,pass_defended,0,,,,,
player,201411300clt,clt,JackAn02,sacks,0.0,,,,,
player,201411300clt,clt,JackAn02,tackles_combined,2,,,,,
player,201411300clt,clt,JackAn02,tackles_solo,0,,,,,
player,201411300clt,clt,JackAn02,tackles_assists,2,,,,,
player,201411300clt,clt,JackAn02,tackles_loss,0,,,,,
player,201411300clt,clt,JackAn02,qb_hits,0,,,,,
player,201411300clt,clt,JackAn02,fumbles_rec,0,,,,,
player,201411300clt,clt,JackAn02,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,JackAn02,fumbles_rec_td,0,,,,,
player,201411300clt,clt,JackAn02,fumbles_forced,0,,,,,
player,201411300clt,clt,CribJo01,def_int,0,,,,,
player,201411300clt,clt,CribJo01,def_int_yds,0,,,,,
player,201411300clt,clt,CribJo01,def_int_td,0,,,,,
player,201411300clt,clt,CribJo01,def_int_long,0,,,,,
player,201411300clt,clt,CribJo01,pass_defended,0,,,,,
player,201411300clt,clt,CribJo01,sacks,0.0,,,,,
player,201411300clt,clt,CribJo01,tackles_combined,1,,,,,
player,201411300clt,clt,CribJo01,tackles_solo,1,,,,,
player,201411300clt,clt,CribJo01,tackles_assists,0,,,,,
player,201411300clt,clt,CribJo01,tackles_loss,0,,,,,
player,201411300clt,clt,CribJo01,qb_hits,0,,,,,
player,201411300clt,clt,CribJo01,fumbles_rec,0,,,,,
player,201411300clt,clt,CribJo01,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,CribJo01,fumbles_rec_td,0,,,,,
player,201411300clt,clt,CribJo01,fumbles_forced,0,,,,,
player,201411300clt,clt,DoylJa00,def_int,0,,,,,
player,201411300clt,clt,DoylJa00,def_int_yds,0,,,,,
player,201411300clt,clt,DoylJa00,def_int_td,0,,,,,
player,201411300clt,clt,DoylJa00,def_int_long,0,,,,,
player,201411300clt,clt,DoylJa00,pass_defended,0,,,,,
player,201411300clt,clt,DoylJa00,sacks,0.0,,,,,
player,201411300clt,clt,DoylJa00,tackles_combined,1,,,,,
player,201411300clt,clt,DoylJa00,tackles_solo,0,,,,,
player,201411300clt,clt,DoylJa00,tackles_assists,1,,,,,
player,201411300clt,clt,DoylJa00,tackles_loss,0,,,,,
player,201411300clt,clt,DoylJa00,qb_hits,0,,,,,
player,201411300clt,clt,DoylJa00,fumbles_rec,0,,,,,
player,201411300clt,clt,DoylJa00,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,DoylJa00,fumbles_rec_td,0,,,,,
player,201411300clt,clt,DoylJa00,fumbles_forced,0,,,,,
player,201411300clt,clt,JeanRi99,def_int,0,,,,,
player,201411300clt,clt,JeanRi99,def_int_yds,0,,,,,
player,201411300clt,clt,JeanRi99,def_int_td,0,,,,,
player,201411300clt,clt,JeanRi99,def_int_long,0,,,,,
player,201411300clt,clt,JeanRi99,pass_defended,0,,,,,
player,201411300clt,clt,JeanRi99,sacks,0.0,,,,,
player,201411300clt,clt,JeanRi99,tackles_combined,1,,,,,
player,201411300clt,clt,JeanRi99,tackles_solo,1,,,,,
player,201411300clt,clt,JeanRi99,tackles_assists,0,,,,,
player,201411300clt,clt,JeanRi99,tackles_loss,1,,,,,
player,201411300clt,clt,JeanRi99,qb_hits,0,,,,,
player,201411300clt,clt,JeanRi99,fumbles_rec,0,,,,,
player,201411300clt,clt,JeanRi99,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,JeanRi99,fumbles_rec_td,0,,,,,
player,201411300clt,clt,JeanRi99,fumbles_forced,0,,,,,
player,201411300clt,clt,McNaJo00,def_int,0,,,,,
player,201411300clt,clt,McNaJo00,def_int_yds,0,,,,,
player,201411300clt,clt,McNaJo00,def_int_td,0,,,,,
player,201411300clt,clt,McNaJo00,def_int_long,0,,,,,
player,201411300clt,clt,McNaJo00,pass_defended,0,,,,,
player,201411300clt,clt,McNaJo00,sacks,0.0,,,,,
player,201411300clt,clt,McNaJo00,tackles_combined,1,,,,,
player,201411300clt,clt,McNaJo00,tackles_solo,0,,,,,
player,201411300clt,clt,McNaJo00,tackles_assists,1,,,,,
player,201411300clt,clt,McNaJo00,tackles_loss,0,,,,,
player,201411300clt,clt,McNaJo00,qb_hits,0,,,,,
player,201411300clt,clt,McNaJo00,fumbles_rec,0,,,,,
player,201411300clt,clt,McNaJo00,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,McNaJo00,fumbles_rec_td,0,,,,,
player,201411300clt,clt,McNaJo00,fumbles_forced,0,,,,,
player,201411300clt,clt,PhilSh20,def_int,0,,,,,
player,201411300clt,clt,PhilSh20,def_int_yds,0,,,,,
player,201411300clt,clt,PhilSh20,def_int_td,0,,,,,
player,201411300clt,clt,PhilSh20,def_int_long,0,,,,,
player,201411300clt,clt,PhilSh20,pass_defended,0,,,,,
player,201411300clt,clt,PhilSh20,sacks,0.0,,,,,
player,201411300clt,clt,PhilSh20,tackles_combined,1,,,,,
player,201411300clt,clt,PhilSh20,tackles_solo,1,,,,,
player,201411300clt,clt,PhilSh20,tackles_assists,0,,,,,
player,201411300clt,clt,PhilSh20,tackles_loss,0,,,,,
player,201411300clt,clt,PhilSh20,qb_hits,0,,,,,
player,201411300clt,clt,PhilSh20,fumbles_rec,0,,,,,
player,201411300clt,clt,PhilSh20,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,PhilSh20,fumbles_rec_td,0,,,,,
player,201411300clt,clt,PhilSh20,fumbles_forced,0,,,,,
player,201411300clt,clt,TiptZu01,def_int,0,,,,,
player,201411300clt,clt,TiptZu01,def_int_yds,0,,,,,
player,201411300clt,clt,TiptZu01,def_int_td,0,,,,,
player,201411300clt,clt,TiptZu01,def_int_long,0,,,,,
player,201411300clt,clt,TiptZu01,pass_defended,0,,,,,
player,201411300clt,clt,TiptZu01,sacks,0.0,,,,,
player,201411300clt,clt,TiptZu01,tackles_combined,1,,,,,
player,201411300clt,clt,TiptZu01,tackles_solo,1,,,,,
player,201411300clt,clt,TiptZu01,tackles_assists,0,,,,,
player,201411300clt,clt,TiptZu01,tackles_loss,0,,,,,
player,201411300clt,clt,TiptZu01,qb_hits,0,,,,,
player,201411300clt,clt,TiptZu01,fumbles_rec,0,,,,,
player,201411300clt,clt,TiptZu01,fumbles_rec_yds,0,,,,,
player,201411300clt,clt,TiptZu01,fumbles_rec_td,0,,,,,
player,201411300clt,clt,TiptZu01,fumbles_forced,0,,,,,
player,201411300clt,was,RobeAn00,kick_ret,1,,,,,
player,201411300clt,was,RobeAn00,kick_ret_yds,18,,,,,
player,201411300clt,was,RobeAn00,kick_ret_yds_per_ret,18.0,,,,,
player,201411300clt,was,RobeAn00,kick_ret_td,0,,,,,
player,201411300clt,was,RobeAn00,kick_ret_long,18,,,,,
player,201411300clt,was,RobeAn00,punt_ret,2,,,,,
player,201411300clt,was,RobeAn00,punt_ret_yds,17,,,,,
player,201411300clt,was,RobeAn00,punt_ret_yds_per_ret,8.5,,,,,
player,201411300clt,was,RobeAn00,punt_ret_td,0,,,,,
player,201411300clt,was,RobeAn00,punt_ret_long,11,,,,,
player,201411300clt,clt,CribJo01,kick_ret,5,,,,,
player,201411300clt,clt,CribJo01,kick_ret_yds,156,,,,,
player,201411300clt,clt,CribJo01,kick_ret_yds_per_ret,31.2,,,,,
player,201411300clt,clt,CribJo01,kick_ret_td,0,,,,,
player,201411300clt,clt,CribJo01,kick_ret_long,35,,,,,
player,201411300clt,clt,CribJo01,punt_ret,3,,,,,
player,201411300clt,clt,CribJo01,punt_ret_yds,13,,,,,
player,201411300clt,clt,CribJo01,punt_ret_yds_per_ret,4.3,,,,,
player,201411300clt,clt,CribJo01,punt_ret_td,0,,,,,
player,201411300clt,clt,CribJo01,punt_ret_long,8,,,,,
player,201411300clt,was,ForbKa00,xpm,3,,,,,
player,201411300clt,was,ForbKa00,xpa,3,,,,,
player,201411300clt,was,ForbKa00,fgm,2,,,,,
player,201411300clt,was,ForbKa00,fga,2,,,,,
player,201411300clt,was,ForbKa00,punt,0,,,,,
player,201411300clt,was,ForbKa00,punt_yds,0,,,,,
player,201411300clt,was,ForbKa00,punt_yds_per_punt,,,,,,
player,201411300clt,was,ForbKa00,punt_long,0,,,,,
player,201411300clt,was,WayxTr00,xpm,,,,,,
player,201411300clt,was,WayxTr00,xpa,,,,,,
player,201411300clt,was,WayxTr00,fgm,,,,,,
player,201411300clt,was,WayxTr00,fga,,,,,,
player,201411300clt,was,WayxTr00,punt,6,,,,,
player,201411300clt,was,WayxTr00,punt_yds,279,,,,,
player,201411300clt,was,WayxTr00,punt_yds_per_punt,46.5,,,,,
player,201411300clt,was,WayxTr00,punt_long,54,,,,,
player,201411300clt,clt,vinatada01,xpm,7,,,,,
player,201411300clt,clt,vinatada01,xpa,7,,,,,
player,201411300clt,clt,vinatada01,fgm,,,,,,
player,201411300clt,clt,vinatada01,fga,,,,,,
player,201411300clt,clt,vinatada01,punt,0,,,,,
player,201411300clt,clt,vinatada01,punt_yds,0,,,,,
player,201411300clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201411300clt,clt,vinatada01,punt_long,0,,,,,
player,201411300clt,clt,McAfPa44,xpm,,,,,,
player,201411300clt,clt,McAfPa44,xpa,,,,,,
player,201411300clt,clt,McAfPa44,fgm,,,,,,
player,201411300clt,clt,McAfPa44,fga,,,,,,
player,201411300clt,clt,McAfPa44,punt,3,,,,,
player,201411300clt,clt,McAfPa44,punt_yds,138,,,,,
player,201411300clt,clt,McAfPa44,punt_yds_per_punt,46.0,,,,,
player,201411300clt,clt,McAfPa44,punt_long,58,,,,,
player,201411300clt,clt,CastAn00,pos,T,,,,,
player,201411300clt,clt,CastAn00,offense,51,,,,,
player,201411300clt,clt,CastAn00,off_pct,100%,,,,,
player,201411300clt,clt,CastAn00,defense,0,,,,,
player,201411300clt,clt,CastAn00,def_pct,0%,,,,,
player,201411300clt,clt,CastAn00,special_teams,7,,,,,
player,201411300clt,clt,CastAn00,st_pct,20%,,,,,
player,201411300clt,clt,ReitJo00,pos,G,,,,,
player,201411300clt,clt,ReitJo00,offense,51,,,,,
player,201411300clt,clt,ReitJo00,off_pct,100%,,,,,
player,201411300clt,clt,ReitJo00,defense,0,,,,,
player,201411300clt,clt,ReitJo00,def_pct,0%,,,,,
player,201411300clt,clt,ReitJo00,special_teams,7,,,,,
player,201411300clt,clt,ReitJo00,st_pct,20%,,,,,
player,201411300clt,clt,CherGo20,pos,T,,,,,
player,201411300clt,clt,CherGo20,offense,51,,,,,
player,201411300clt,clt,CherGo20,off_pct,100%,,,,,
player,201411300clt,clt,CherGo20,defense,0,,,,,
player,201411300clt,clt,CherGo20,def_pct,0%,,,,,
player,201411300clt,clt,CherGo20,special_teams,7,,,,,
player,201411300clt,clt,CherGo20,st_pct,20%,,,,,
player,201411300clt,clt,MewhJa00,pos,G,,,,,
player,201411300clt,clt,MewhJa00,offense,51,,,,,
player,201411300clt,clt,MewhJa00,off_pct,100%,,,,,
player,201411300clt,clt,MewhJa00,defense,0,,,,,
player,201411300clt,clt,MewhJa00,def_pct,0%,,,,,
player,201411300clt,clt,MewhJa00,special_teams,7,,,,,
player,201411300clt,clt,MewhJa00,st_pct,20%,,,,,
player,201411300clt,clt,LuckAn00,pos,QB,,,,,
player,201411300clt,clt,LuckAn00,offense,51,,,,,
player,201411300clt,clt,LuckAn00,off_pct,100%,,,,,
player,201411300clt,clt,LuckAn00,defense,0,,,,,
player,201411300clt,clt,LuckAn00,def_pct,0%,,,,,
player,201411300clt,clt,LuckAn00,special_teams,0,,,,,
player,201411300clt,clt,LuckAn00,st_pct,0%,,,,,
player,201411300clt,clt,HarrJo03,pos,C,,,,,
player,201411300clt,clt,HarrJo03,offense,51,,,,,
player,201411300clt,clt,HarrJo03,off_pct,100%,,,,,
player,201411300clt,clt,HarrJo03,defense,0,,,,,
player,201411300clt,clt,HarrJo03,def_pct,0%,,,,,
player,201411300clt,clt,HarrJo03,special_teams,0,,,,,
player,201411300clt,clt,HarrJo03,st_pct,0%,,,,,
player,201411300clt,clt,WaynRe00,pos,WR,,,,,
player,201411300clt,clt,WaynRe00,offense,46,,,,,
player,201411300clt,clt,WaynRe00,off_pct,90%,,,,,
player,201411300clt,clt,WaynRe00,defense,0,,,,,
player,201411300clt,clt,WaynRe00,def_pct,0%,,,,,
player,201411300clt,clt,WaynRe00,special_teams,0,,,,,
player,201411300clt,clt,WaynRe00,st_pct,0%,,,,,
player,201411300clt,clt,HiltT.00,pos,WR,,,,,
player,201411300clt,clt,HiltT.00,offense,43,,,,,
player,201411300clt,clt,HiltT.00,off_pct,84%,,,,,
player,201411300clt,clt,HiltT.00,defense,0,,,,,
player,201411300clt,clt,HiltT.00,def_pct,0%,,,,,
player,201411300clt,clt,HiltT.00,special_teams,0,,,,,
player,201411300clt,clt,HiltT.00,st_pct,0%,,,,,
player,201411300clt,clt,FleeCo00,pos,TE,,,,,
player,201411300clt,clt,FleeCo00,offense,43,,,,,
player,201411300clt,clt,FleeCo00,off_pct,84%,,,,,
player,201411300clt,clt,FleeCo00,defense,0,,,,,
player,201411300clt,clt,FleeCo00,def_pct,0%,,,,,
player,201411300clt,clt,FleeCo00,special_teams,0,,,,,
player,201411300clt,clt,FleeCo00,st_pct,0%,,,,,
player,201411300clt,clt,MoncDo00,pos,WR,,,,,
player,201411300clt,clt,MoncDo00,offense,28,,,,,
player,201411300clt,clt,MoncDo00,off_pct,55%,,,,,
player,201411300clt,clt,MoncDo00,defense,0,,,,,
player,201411300clt,clt,MoncDo00,def_pct,0%,,,,,
player,201411300clt,clt,MoncDo00,special_teams,12,,,,,
player,201411300clt,clt,MoncDo00,st_pct,34%,,,,,
player,201411300clt,clt,RichTr00,pos,RB,,,,,
player,201411300clt,clt,RichTr00,offense,26,,,,,
player,201411300clt,clt,RichTr00,off_pct,51%,,,,,
player,201411300clt,clt,RichTr00,defense,0,,,,,
player,201411300clt,clt,RichTr00,def_pct,0%,,,,,
player,201411300clt,clt,RichTr00,special_teams,0,,,,,
player,201411300clt,clt,RichTr00,st_pct,0%,,,,,
player,201411300clt,clt,HerrDa00,pos,RB,,,,,
player,201411300clt,clt,HerrDa00,offense,24,,,,,
player,201411300clt,clt,HerrDa00,off_pct,47%,,,,,
player,201411300clt,clt,HerrDa00,defense,0,,,,,
player,201411300clt,clt,HerrDa00,def_pct,0%,,,,,
player,201411300clt,clt,HerrDa00,special_teams,5,,,,,
player,201411300clt,clt,HerrDa00,st_pct,14%,,,,,
player,201411300clt,clt,DoylJa00,pos,TE,,,,,
player,201411300clt,clt,DoylJa00,offense,22,,,,,
player,201411300clt,clt,DoylJa00,off_pct,43%,,,,,
player,201411300clt,clt,DoylJa00,defense,0,,,,,
player,201411300clt,clt,DoylJa00,def_pct,0%,,,,,
player,201411300clt,clt,DoylJa00,special_teams,17,,,,,
player,201411300clt,clt,DoylJa00,st_pct,49%,,,,,
player,201411300clt,clt,NickHa01,pos,WR,,,,,
player,201411300clt,clt,NickHa01,offense,16,,,,,
player,201411300clt,clt,NickHa01,off_pct,31%,,,,,
player,201411300clt,clt,NickHa01,defense,0,,,,,
player,201411300clt,clt,NickHa01,def_pct,0%,,,,,
player,201411300clt,clt,NickHa01,special_teams,0,,,,,
player,201411300clt,clt,NickHa01,st_pct,0%,,,,,
player,201411300clt,clt,HolmKh00,pos,C,,,,,
player,201411300clt,clt,HolmKh00,offense,7,,,,,
player,201411300clt,clt,HolmKh00,off_pct,14%,,,,,
player,201411300clt,clt,HolmKh00,defense,0,,,,,
player,201411300clt,clt,HolmKh00,def_pct,0%,,,,,
player,201411300clt,clt,HolmKh00,special_teams,0,,,,,
player,201411300clt,clt,HolmKh00,st_pct,0%,,,,,
player,201411300clt,clt,ToleGr99,pos,CB,,,,,
player,201411300clt,clt,ToleGr99,offense,0,,,,,
player,201411300clt,clt,ToleGr99,off_pct,0%,,,,,
player,201411300clt,clt,ToleGr99,defense,80,,,,,
player,201411300clt,clt,ToleGr99,def_pct,100%,,,,,
player,201411300clt,clt,ToleGr99,special_teams,5,,,,,
player,201411300clt,clt,ToleGr99,st_pct,14%,,,,,
player,201411300clt,clt,JackDQ20,pos,LB,,,,,
player,201411300clt,clt,JackDQ20,offense,0,,,,,
player,201411300clt,clt,JackDQ20,off_pct,0%,,,,,
player,201411300clt,clt,JackDQ20,defense,80,,,,,
player,201411300clt,clt,JackDQ20,def_pct,100%,,,,,
player,201411300clt,clt,JackDQ20,special_teams,5,,,,,
player,201411300clt,clt,JackDQ20,st_pct,14%,,,,,
player,201411300clt,clt,FreeJe00,pos,LB,,,,,
player,201411300clt,clt,FreeJe00,offense,0,,,,,
player,201411300clt,clt,FreeJe00,off_pct,0%,,,,,
player,201411300clt,clt,FreeJe00,defense,77,,,,,
player,201411300clt,clt,FreeJe00,def_pct,96%,,,,,
player,201411300clt,clt,FreeJe00,special_teams,0,,,,,
player,201411300clt,clt,FreeJe00,st_pct,0%,,,,,
player,201411300clt,clt,AdamMi21,pos,SS,,,,,
player,201411300clt,clt,AdamMi21,offense,0,,,,,
player,201411300clt,clt,AdamMi21,off_pct,0%,,,,,
player,201411300clt,clt,AdamMi21,defense,68,,,,,
player,201411300clt,clt,AdamMi21,def_pct,85%,,,,,
player,201411300clt,clt,AdamMi21,special_teams,0,,,,,
player,201411300clt,clt,AdamMi21,st_pct,0%,,,,,
player,201411300clt,clt,ButlDa99,pos,CB,,,,,
player,201411300clt,clt,ButlDa99,offense,0,,,,,
player,201411300clt,clt,ButlDa99,off_pct,0%,,,,,
player,201411300clt,clt,ButlDa99,defense,59,,,,,
player,201411300clt,clt,ButlDa99,def_pct,74%,,,,,
player,201411300clt,clt,ButlDa99,special_teams,0,,,,,
player,201411300clt,clt,ButlDa99,st_pct,0%,,,,,
player,201411300clt,clt,JeanRi99,pos,DE,,,,,
player,201411300clt,clt,JeanRi99,offense,0,,,,,
player,201411300clt,clt,JeanRi99,off_pct,0%,,,,,
player,201411300clt,clt,JeanRi99,defense,58,,,,,
player,201411300clt,clt,JeanRi99,def_pct,72%,,,,,
player,201411300clt,clt,JeanRi99,special_teams,5,,,,,
player,201411300clt,clt,JeanRi99,st_pct,14%,,,,,
player,201411300clt,clt,WernBj00,pos,LB,,,,,
player,201411300clt,clt,WernBj00,offense,0,,,,,
player,201411300clt,clt,WernBj00,off_pct,0%,,,,,
player,201411300clt,clt,WernBj00,defense,57,,,,,
player,201411300clt,clt,WernBj00,def_pct,71%,,,,,
player,201411300clt,clt,WernBj00,special_teams,6,,,,,
player,201411300clt,clt,WernBj00,st_pct,17%,,,,,
player,201411300clt,clt,WaldEr99,pos,LB,,,,,
player,201411300clt,clt,WaldEr99,offense,0,,,,,
player,201411300clt,clt,WaldEr99,off_pct,0%,,,,,
player,201411300clt,clt,WaldEr99,defense,55,,,,,
player,201411300clt,clt,WaldEr99,def_pct,69%,,,,,
player,201411300clt,clt,WaldEr99,special_teams,0,,,,,
player,201411300clt,clt,WaldEr99,st_pct,0%,,,,,
player,201411300clt,clt,BrowSe00,pos,FS,,,,,
player,201411300clt,clt,BrowSe00,offense,0,,,,,
player,201411300clt,clt,BrowSe00,off_pct,0%,,,,,
player,201411300clt,clt,BrowSe00,defense,47,,,,,
player,201411300clt,clt,BrowSe00,def_pct,59%,,,,,
player,201411300clt,clt,BrowSe00,special_teams,2,,,,,
player,201411300clt,clt,BrowSe00,st_pct,6%,,,,,
player,201411300clt,clt,ReddCo20,pos,DE,,,,,
player,201411300clt,clt,ReddCo20,offense,0,,,,,
player,201411300clt,clt,ReddCo20,off_pct,0%,,,,,
player,201411300clt,clt,ReddCo20,defense,45,,,,,
player,201411300clt,clt,ReddCo20,def_pct,56%,,,,,
player,201411300clt,clt,ReddCo20,special_teams,4,,,,,
player,201411300clt,clt,ReddCo20,st_pct,11%,,,,,
player,201411300clt,clt,DaviVo99,pos,CB,,,,,
player,201411300clt,clt,DaviVo99,offense,0,,,,,
player,201411300clt,clt,DaviVo99,off_pct,0%,,,,,
player,201411300clt,clt,DaviVo99,defense,45,,,,,
player,201411300clt,clt,DaviVo99,def_pct,56%,,,,,
player,201411300clt,clt,DaviVo99,special_teams,0,,,,,
player,201411300clt,clt,DaviVo99,st_pct,0%,,,,,
player,201411300clt,clt,LandLa99,pos,FS,,,,,
player,201411300clt,clt,LandLa99,offense,0,,,,,
player,201411300clt,clt,LandLa99,off_pct,0%,,,,,
player,201411300clt,clt,LandLa99,defense,43,,,,,
player,201411300clt,clt,LandLa99,def_pct,54%,,,,,
player,201411300clt,clt,LandLa99,special_teams,11,,,,,
player,201411300clt,clt,LandLa99,st_pct,31%,,,,,
player,201411300clt,clt,JoneAr22,pos,DT,,,,,
player,201411300clt,clt,JoneAr22,offense,0,,,,,
player,201411300clt,clt,JoneAr22,off_pct,0%,,,,,
player,201411300clt,clt,JoneAr22,defense,43,,,,,
player,201411300clt,clt,JoneAr22,def_pct,54%,,,,,
player,201411300clt,clt,JoneAr22,special_teams,5,,,,,
player,201411300clt,clt,JoneAr22,st_pct,14%,,,,,
player,201411300clt,clt,GordJo01,pos,CB,,,,,
player,201411300clt,clt,GordJo01,offense,0,,,,,
player,201411300clt,clt,GordJo01,off_pct,0%,,,,,
player,201411300clt,clt,GordJo01,defense,31,,,,,
player,201411300clt,clt,GordJo01,def_pct,39%,,,,,
player,201411300clt,clt,GordJo01,special_teams,25,,,,,
player,201411300clt,clt,GordJo01,st_pct,71%,,,,,
player,201411300clt,clt,NewsJo00,pos,LB,,,,,
player,201411300clt,clt,NewsJo00,offense,0,,,,,
player,201411300clt,clt,NewsJo00,off_pct,0%,,,,,
player,201411300clt,clt,NewsJo00,defense,30,,,,,
player,201411300clt,clt,NewsJo00,def_pct,38%,,,,,
player,201411300clt,clt,NewsJo00,special_teams,8,,,,,
player,201411300clt,clt,NewsJo00,st_pct,23%,,,,,
player,201411300clt,clt,HughMo00,pos,NT,,,,,
player,201411300clt,clt,HughMo00,offense,0,,,,,
player,201411300clt,clt,HughMo00,off_pct,0%,,,,,
player,201411300clt,clt,HughMo00,defense,20,,,,,
player,201411300clt,clt,HughMo00,def_pct,25%,,,,,
player,201411300clt,clt,HughMo00,special_teams,9,,,,,
player,201411300clt,clt,HughMo00,st_pct,26%,,,,,
player,201411300clt,clt,PhilSh20,pos,LB,,,,,
player,201411300clt,clt,PhilSh20,offense,0,,,,,
player,201411300clt,clt,PhilSh20,off_pct,0%,,,,,
player,201411300clt,clt,PhilSh20,defense,20,,,,,
player,201411300clt,clt,PhilSh20,def_pct,25%,,,,,
player,201411300clt,clt,PhilSh20,special_teams,0,,,,,
player,201411300clt,clt,PhilSh20,st_pct,0%,,,,,
player,201411300clt,clt,ChapJo00,pos,NT,,,,,
player,201411300clt,clt,ChapJo00,offense,0,,,,,
player,201411300clt,clt,ChapJo00,off_pct,0%,,,,,
player,201411300clt,clt,ChapJo00,defense,18,,,,,
player,201411300clt,clt,ChapJo00,def_pct,22%,,,,,
player,201411300clt,clt,ChapJo00,special_teams,7,,,,,
player,201411300clt,clt,ChapJo00,st_pct,20%,,,,,
player,201411300clt,clt,JackAn02,pos,LB,,,,,
player,201411300clt,clt,JackAn02,offense,0,,,,,
player,201411300clt,clt,JackAn02,off_pct,0%,,,,,
player,201411300clt,clt,JackAn02,defense,3,,,,,
player,201411300clt,clt,JackAn02,def_pct,4%,,,,,
player,201411300clt,clt,JackAn02,special_teams,28,,,,,
player,201411300clt,clt,JackAn02,st_pct,80%,,,,,
player,201411300clt,clt,AndeCo01,pos,SS,,,,,
player,201411300clt,clt,AndeCo01,offense,0,,,,,
player,201411300clt,clt,AndeCo01,off_pct,0%,,,,,
player,201411300clt,clt,AndeCo01,defense,1,,,,,
player,201411300clt,clt,AndeCo01,def_pct,1%,,,,,
player,201411300clt,clt,AndeCo01,special_teams,28,,,,,
player,201411300clt,clt,AndeCo01,st_pct,80%,,,,,
player,201411300clt,clt,McNaJo00,pos,LB,,,,,
player,201411300clt,clt,McNaJo00,offense,0,,,,,
player,201411300clt,clt,McNaJo00,off_pct,0%,,,,,
player,201411300clt,clt,McNaJo00,defense,0,,,,,
player,201411300clt,clt,McNaJo00,def_pct,0%,,,,,
player,201411300clt,clt,McNaJo00,special_teams,28,,,,,
player,201411300clt,clt,McNaJo00,st_pct,80%,,,,,
player,201411300clt,clt,McDoDe01,pos,DB,,,,,
player,201411300clt,clt,McDoDe01,offense,0,,,,,
player,201411300clt,clt,McDoDe01,off_pct,0%,,,,,
player,201411300clt,clt,McDoDe01,defense,0,,,,,
player,201411300clt,clt,McDoDe01,def_pct,0%,,,,,
player,201411300clt,clt,McDoDe01,special_teams,28,,,,,
player,201411300clt,clt,McDoDe01,st_pct,80%,,,,,
player,201411300clt,clt,MuamHe00,pos,LB,,,,,
player,201411300clt,clt,MuamHe00,offense,0,,,,,
player,201411300clt,clt,MuamHe00,off_pct,0%,,,,,
player,201411300clt,clt,MuamHe00,defense,0,,,,,
player,201411300clt,clt,MuamHe00,def_pct,0%,,,,,
player,201411300clt,clt,MuamHe00,special_teams,22,,,,,
player,201411300clt,clt,MuamHe00,st_pct,63%,,,,,
player,201411300clt,clt,TiptZu01,pos,RB,,,,,
player,201411300clt,clt,TiptZu01,offense,0,,,,,
player,201411300clt,clt,TiptZu01,off_pct,0%,,,,,
player,201411300clt,clt,TiptZu01,defense,0,,,,,
player,201411300clt,clt,TiptZu01,def_pct,0%,,,,,
player,201411300clt,clt,TiptZu01,special_teams,22,,,,,
player,201411300clt,clt,TiptZu01,st_pct,63%,,,,,
player,201411300clt,clt,CribJo01,pos,WR,,,,,
player,201411300clt,clt,CribJo01,offense,0,,,,,
player,201411300clt,clt,CribJo01,off_pct,0%,,,,,
player,201411300clt,clt,CribJo01,defense,0,,,,,
player,201411300clt,clt,CribJo01,def_pct,0%,,,,,
player,201411300clt,clt,CribJo01,special_teams,20,,,,,
player,201411300clt,clt,CribJo01,st_pct,57%,,,,,
player,201411300clt,clt,McAfPa44,pos,P,,,,,
player,201411300clt,clt,McAfPa44,offense,0,,,,,
player,201411300clt,clt,McAfPa44,off_pct,0%,,,,,
player,201411300clt,clt,McAfPa44,defense,0,,,,,
