game,2014,8,20141026,201410260kan,ram,"St. Louis Rams",7,kan,"Kansas City Chiefs",34
player,201410260kan,kan,WalkVa99,st_pct,0%,,,,,
player,201410260kan,kan,ColeKu99,pos,FS,,,,,
player,201410260kan,kan,ColeKu99,offense,0,,,,,
player,201410260kan,kan,ColeKu99,off_pct,0%,,,,,
player,201410260kan,kan,ColeKu99,defense,19,,,,,
player,201410260kan,kan,ColeKu99,def_pct,37%,,,,,
player,201410260kan,kan,ColeKu99,special_teams,12,,,,,
player,201410260kan,kan,ColeKu99,st_pct,44%,,,,,
player,201410260kan,kan,FlemJa00,pos,CB,,,,,
player,201410260kan,kan,FlemJa00,offense,0,,,,,
player,201410260kan,kan,FlemJa00,off_pct,0%,,,,,
player,201410260kan,kan,FlemJa00,defense,17,,,,,
player,201410260kan,kan,FlemJa00,def_pct,33%,,,,,
player,201410260kan,kan,FlemJa00,special_teams,1,,,,,
player,201410260kan,kan,FlemJa00,st_pct,4%,,,,,
player,201410260kan,kan,FordDe00,pos,LB,,,,,
player,201410260kan,kan,FordDe00,offense,0,,,,,
player,201410260kan,kan,FordDe00,off_pct,0%,,,,,
player,201410260kan,kan,FordDe00,defense,16,,,,,
player,201410260kan,kan,FordDe00,def_pct,31%,,,,,
player,201410260kan,kan,FordDe00,special_teams,7,,,,,
player,201410260kan,kan,FordDe00,st_pct,26%,,,,,
player,201410260kan,kan,ZombFr00,pos,LB,,,,,
player,201410260kan,kan,ZombFr00,offense,0,,,,,
player,201410260kan,kan,ZombFr00,off_pct,0%,,,,,
player,201410260kan,kan,ZombFr00,defense,14,,,,,
player,201410260kan,kan,ZombFr00,def_pct,27%,,,,,
player,201410260kan,kan,ZombFr00,special_teams,20,,,,,
player,201410260kan,kan,ZombFr00,st_pct,74%,,,,,
player,201410260kan,kan,McCrKe00,pos,FS,,,,,
player,201410260kan,kan,McCrKe00,offense,0,,,,,
player,201410260kan,kan,McCrKe00,off_pct,0%,,,,,
player,201410260kan,kan,McCrKe00,defense,14,,,,,
player,201410260kan,kan,McCrKe00,def_pct,27%,,,,,
player,201410260kan,kan,McCrKe00,special_teams,18,,,,,
player,201410260kan,kan,McCrKe00,st_pct,67%,,,,,
player,201410260kan,kan,VickKe99,pos,DT,,,,,
player,201410260kan,kan,VickKe99,offense,0,,,,,
player,201410260kan,kan,VickKe99,off_pct,0%,,,,,
player,201410260kan,kan,VickKe99,defense,9,,,,,
player,201410260kan,kan,VickKe99,def_pct,17%,,,,,
player,201410260kan,kan,VickKe99,special_teams,9,,,,,
player,201410260kan,kan,VickKe99,st_pct,33%,,,,,
player,201410260kan,kan,MartJo02,pos,LB,,,,,
player,201410260kan,kan,MartJo02,offense,0,,,,,
player,201410260kan,kan,MartJo02,off_pct,0%,,,,,
player,201410260kan,kan,MartJo02,defense,8,,,,,
player,201410260kan,kan,MartJo02,def_pct,15%,,,,,
player,201410260kan,kan,MartJo02,special_teams,19,,,,,
player,201410260kan,kan,MartJo02,st_pct,70%,,,,,
player,201410260kan,kan,GrayCy00,pos,RB,,,,,
player,201410260kan,kan,GrayCy00,offense,0,,,,,
player,201410260kan,kan,GrayCy00,off_pct,0%,,,,,
player,201410260kan,kan,GrayCy00,defense,0,,,,,
player,201410260kan,kan,GrayCy00,def_pct,0%,,,,,
player,201410260kan,kan,GrayCy00,special_teams,18,,,,,
player,201410260kan,kan,GrayCy00,st_pct,67%,,,,,
player,201410260kan,kan,FranJe00,pos,LB,,,,,
player,201410260kan,kan,FranJe00,offense,0,,,,,
player,201410260kan,kan,FranJe00,off_pct,0%,,,,,
player,201410260kan,kan,FranJe00,defense,0,,,,,
player,201410260kan,kan,FranJe00,def_pct,0%,,,,,
player,201410260kan,kan,FranJe00,special_teams,13,,,,,
player,201410260kan,kan,FranJe00,st_pct,48%,,,,,
player,201410260kan,kan,SantCa01,pos,K,,,,,
player,201410260kan,kan,SantCa01,offense,0,,,,,
player,201410260kan,kan,SantCa01,off_pct,0%,,,,,
player,201410260kan,kan,SantCa01,defense,0,,,,,
player,201410260kan,kan,SantCa01,def_pct,0%,,,,,
player,201410260kan,kan,SantCa01,special_teams,13,,,,,
player,201410260kan,kan,SantCa01,st_pct,48%,,,,,
player,201410260kan,kan,ColqDu20,pos,P,,,,,
player,201410260kan,kan,ColqDu20,offense,0,,,,,
player,201410260kan,kan,ColqDu20,off_pct,0%,,,,,
player,201410260kan,kan,ColqDu20,defense,0,,,,,
player,201410260kan,kan,ColqDu20,def_pct,0%,,,,,
player,201410260kan,kan,ColqDu20,special_teams,10,,,,,
player,201410260kan,kan,ColqDu20,st_pct,37%,,,,,
player,201410260kan,kan,GaffTh20,pos,LS,,,,,
player,201410260kan,kan,GaffTh20,offense,0,,,,,
player,201410260kan,kan,GaffTh20,off_pct,0%,,,,,
player,201410260kan,kan,GaffTh20,defense,0,,,,,
player,201410260kan,kan,GaffTh20,def_pct,0%,,,,,
player,201410260kan,kan,GaffTh20,special_teams,10,,,,,
player,201410260kan,kan,GaffTh20,st_pct,37%,,,,,
player,201410260kan,ram,RobiGr01,pos,G,,,,,
player,201410260kan,ram,RobiGr01,offense,52,,,,,
player,201410260kan,ram,RobiGr01,off_pct,100%,,,,,
player,201410260kan,ram,RobiGr01,defense,0,,,,,
player,201410260kan,ram,RobiGr01,def_pct,0%,,,,,
player,201410260kan,ram,RobiGr01,special_teams,2,,,,,
player,201410260kan,ram,RobiGr01,st_pct,7%,,,,,
player,201410260kan,ram,BarkJo00,pos,T,,,,,
player,201410260kan,ram,BarkJo00,offense,52,,,,,
player,201410260kan,ram,BarkJo00,off_pct,100%,,,,,
player,201410260kan,ram,BarkJo00,defense,0,,,,,
player,201410260kan,ram,BarkJo00,def_pct,0%,,,,,
player,201410260kan,ram,BarkJo00,special_teams,2,,,,,
player,201410260kan,ram,BarkJo00,st_pct,7%,,,,,
player,201410260kan,ram,DaviAu00,pos,QB,,,,,
player,201410260kan,ram,DaviAu00,offense,52,,,,,
player,201410260kan,ram,DaviAu00,off_pct,100%,,,,,
player,201410260kan,ram,DaviAu00,defense,0,,,,,
player,201410260kan,ram,DaviAu00,def_pct,0%,,,,,
player,201410260kan,ram,DaviAu00,special_teams,0,,,,,
player,201410260kan,ram,DaviAu00,st_pct,0%,,,,,
player,201410260kan,ram,BritKe00,pos,WR,,,,,
player,201410260kan,ram,BritKe00,offense,41,,,,,
player,201410260kan,ram,BritKe00,off_pct,79%,,,,,
player,201410260kan,ram,BritKe00,defense,0,,,,,
player,201410260kan,ram,BritKe00,def_pct,0%,,,,,
player,201410260kan,ram,BritKe00,special_teams,0,,,,,
player,201410260kan,ram,BritKe00,st_pct,0%,,,,,
player,201410260kan,ram,CookJa02,pos,TE,,,,,
player,201410260kan,ram,CookJa02,offense,38,,,,,
player,201410260kan,ram,CookJa02,off_pct,73%,,,,,
player,201410260kan,ram,CookJa02,defense,0,,,,,
player,201410260kan,ram,CookJa02,def_pct,0%,,,,,
player,201410260kan,ram,CookJa02,special_teams,0,,,,,
player,201410260kan,ram,CookJa02,st_pct,0%,,,,,
player,201410260kan,ram,JoseDa20,pos,G,,,,,
player,201410260kan,ram,JoseDa20,offense,37,,,,,
player,201410260kan,ram,JoseDa20,off_pct,71%,,,,,
player,201410260kan,ram,JoseDa20,defense,0,,,,,
player,201410260kan,ram,JoseDa20,def_pct,0%,,,,,
player,201410260kan,ram,JoseDa20,special_teams,2,,,,,
player,201410260kan,ram,JoseDa20,st_pct,7%,,,,,
player,201410260kan,ram,AustTa00,pos,WR,,,,,
player,201410260kan,ram,AustTa00,offense,33,,,,,
player,201410260kan,ram,AustTa00,off_pct,63%,,,,,
player,201410260kan,ram,AustTa00,defense,0,,,,,
player,201410260kan,ram,AustTa00,def_pct,0%,,,,,
player,201410260kan,ram,AustTa00,special_teams,5,,,,,
player,201410260kan,ram,AustTa00,st_pct,19%,,,,,
player,201410260kan,ram,LongJa20,pos,T,,,,,
player,201410260kan,ram,LongJa20,offense,30,,,,,
player,201410260kan,ram,LongJa20,off_pct,58%,,,,,
player,201410260kan,ram,LongJa20,defense,0,,,,,
player,201410260kan,ram,LongJa20,def_pct,0%,,,,,
player,201410260kan,ram,LongJa20,special_teams,1,,,,,
player,201410260kan,ram,LongJa20,st_pct,4%,,,,,
player,201410260kan,ram,WellSc20,pos,C,,,,,
player,201410260kan,ram,WellSc20,offense,29,,,,,
player,201410260kan,ram,WellSc20,off_pct,56%,,,,,
player,201410260kan,ram,WellSc20,defense,0,,,,,
player,201410260kan,ram,WellSc20,def_pct,0%,,,,,
player,201410260kan,ram,WellSc20,special_teams,0,,,,,
player,201410260kan,ram,WellSc20,st_pct,0%,,,,,
player,201410260kan,ram,KendLa00,pos,TE,,,,,
player,201410260kan,ram,KendLa00,offense,28,,,,,
player,201410260kan,ram,KendLa00,off_pct,54%,,,,,
player,201410260kan,ram,KendLa00,defense,0,,,,,
player,201410260kan,ram,KendLa00,def_pct,0%,,,,,
player,201410260kan,ram,KendLa00,special_teams,2,,,,,
player,201410260kan,ram,KendLa00,st_pct,7%,,,,,
player,201410260kan,ram,PersMi00,pos,G,,,,,
player,201410260kan,ram,PersMi00,offense,23,,,,,
player,201410260kan,ram,PersMi00,off_pct,44%,,,,,
player,201410260kan,ram,PersMi00,defense,0,,,,,
player,201410260kan,ram,PersMi00,def_pct,0%,,,,,
player,201410260kan,ram,PersMi00,special_teams,8,,,,,
player,201410260kan,ram,PersMi00,st_pct,30%,,,,,
player,201410260kan,ram,JoneBa00,pos,C,,,,,
player,201410260kan,ram,JoneBa00,offense,23,,,,,
player,201410260kan,ram,JoneBa00,off_pct,44%,,,,,
player,201410260kan,ram,JoneBa00,defense,0,,,,,
player,201410260kan,ram,JoneBa00,def_pct,0%,,,,,
player,201410260kan,ram,JoneBa00,special_teams,8,,,,,
player,201410260kan,ram,JoneBa00,st_pct,30%,,,,,
player,201410260kan,ram,BailSt01,pos,WR,,,,,
player,201410260kan,ram,BailSt01,offense,22,,,,,
player,201410260kan,ram,BailSt01,off_pct,42%,,,,,
player,201410260kan,ram,BailSt01,defense,0,,,,,
player,201410260kan,ram,BailSt01,def_pct,0%,,,,,
player,201410260kan,ram,BailSt01,special_teams,13,,,,,
player,201410260kan,ram,BailSt01,st_pct,48%,,,,,
player,201410260kan,ram,GiveCh00,pos,WR,,,,,
player,201410260kan,ram,GiveCh00,offense,21,,,,,
player,201410260kan,ram,GiveCh00,off_pct,40%,,,,,
player,201410260kan,ram,GiveCh00,defense,0,,,,,
player,201410260kan,ram,GiveCh00,def_pct,0%,,,,,
player,201410260kan,ram,GiveCh00,special_teams,0,,,,,
player,201410260kan,ram,GiveCh00,st_pct,0%,,,,,
player,201410260kan,ram,CunnBe01,pos,RB,,,,,
player,201410260kan,ram,CunnBe01,offense,18,,,,,
player,201410260kan,ram,CunnBe01,off_pct,35%,,,,,
player,201410260kan,ram,CunnBe01,defense,0,,,,,
player,201410260kan,ram,CunnBe01,def_pct,0%,,,,,
player,201410260kan,ram,CunnBe01,special_teams,13,,,,,
player,201410260kan,ram,CunnBe01,st_pct,48%,,,,,
player,201410260kan,ram,MasoTr00,pos,RB,,,,,
player,201410260kan,ram,MasoTr00,offense,18,,,,,
player,201410260kan,ram,MasoTr00,off_pct,35%,,,,,
player,201410260kan,ram,MasoTr00,defense,0,,,,,
player,201410260kan,ram,MasoTr00,def_pct,0%,,,,,
player,201410260kan,ram,MasoTr00,special_teams,2,,,,,
player,201410260kan,ram,MasoTr00,st_pct,7%,,,,,
player,201410260kan,ram,SaffRo20,pos,T,,,,,
player,201410260kan,ram,SaffRo20,offense,15,,,,,
player,201410260kan,ram,SaffRo20,off_pct,29%,,,,,
player,201410260kan,ram,SaffRo20,defense,0,,,,,
player,201410260kan,ram,SaffRo20,def_pct,0%,,,,,
player,201410260kan,ram,SaffRo20,special_teams,1,,,,,
player,201410260kan,ram,SaffRo20,st_pct,4%,,,,,
player,201410260kan,ram,StacZa00,pos,RB,,,,,
player,201410260kan,ram,StacZa00,offense,15,,,,,
player,201410260kan,ram,StacZa00,off_pct,29%,,,,,
player,201410260kan,ram,StacZa00,defense,0,,,,,
player,201410260kan,ram,StacZa00,def_pct,0%,,,,,
player,201410260kan,ram,StacZa00,special_teams,0,,,,,
player,201410260kan,ram,StacZa00,st_pct,0%,,,,,
player,201410260kan,ram,HarkCo00,pos,TE,,,,,
player,201410260kan,ram,HarkCo00,offense,14,,,,,
player,201410260kan,ram,HarkCo00,off_pct,27%,,,,,
player,201410260kan,ram,HarkCo00,defense,0,,,,,
player,201410260kan,ram,HarkCo00,def_pct,0%,,,,,
player,201410260kan,ram,HarkCo00,special_teams,18,,,,,
player,201410260kan,ram,HarkCo00,st_pct,67%,,,,,
player,201410260kan,ram,QuicBr00,pos,WR,,,,,
player,201410260kan,ram,QuicBr00,offense,11,,,,,
player,201410260kan,ram,QuicBr00,off_pct,21%,,,,,
player,201410260kan,ram,QuicBr00,defense,0,,,,,
player,201410260kan,ram,QuicBr00,def_pct,0%,,,,,
player,201410260kan,ram,QuicBr00,special_teams,0,,,,,
player,201410260kan,ram,QuicBr00,st_pct,0%,,,,,
player,201410260kan,ram,McDoTJ00,pos,SS,,,,,
player,201410260kan,ram,McDoTJ00,offense,0,,,,,
player,201410260kan,ram,McDoTJ00,off_pct,0%,,,,,
player,201410260kan,ram,McDoTJ00,defense,66,,,,,
player,201410260kan,ram,McDoTJ00,def_pct,100%,,,,,
player,201410260kan,ram,McDoTJ00,special_teams,9,,,,,
player,201410260kan,ram,McDoTJ00,st_pct,33%,,,,,
player,201410260kan,ram,LaurJa99,pos,LB,,,,,
player,201410260kan,ram,LaurJa99,offense,0,,,,,
player,201410260kan,ram,LaurJa99,off_pct,0%,,,,,
player,201410260kan,ram,LaurJa99,defense,66,,,,,
player,201410260kan,ram,LaurJa99,def_pct,100%,,,,,
player,201410260kan,ram,LaurJa99,special_teams,0,,,,,
player,201410260kan,ram,LaurJa99,st_pct,0%,,,,,
player,201410260kan,ram,RobeMa00,pos,CB,,,,,
player,201410260kan,ram,RobeMa00,offense,0,,,,,
player,201410260kan,ram,RobeMa00,off_pct,0%,,,,,
player,201410260kan,ram,RobeMa00,defense,65,,,,,
player,201410260kan,ram,RobeMa00,def_pct,98%,,,,,
player,201410260kan,ram,RobeMa00,special_teams,12,,,,,
player,201410260kan,ram,RobeMa00,st_pct,44%,,,,,
player,201410260kan,ram,GainE.00,pos,CB,,,,,
player,201410260kan,ram,GainE.00,offense,0,,,,,
player,201410260kan,ram,GainE.00,off_pct,0%,,,,,
player,201410260kan,ram,GainE.00,defense,65,,,,,
player,201410260kan,ram,GainE.00,def_pct,98%,,,,,
player,201410260kan,ram,GainE.00,special_teams,8,,,,,
player,201410260kan,ram,GainE.00,st_pct,30%,,,,,
player,201410260kan,ram,OgleAl00,pos,LB,,,,,
player,201410260kan,ram,OgleAl00,offense,0,,,,,
player,201410260kan,ram,OgleAl00,off_pct,0%,,,,,
player,201410260kan,ram,OgleAl00,defense,62,,,,,
player,201410260kan,ram,OgleAl00,def_pct,94%,,,,,
player,201410260kan,ram,OgleAl00,special_teams,0,,,,,
player,201410260kan,ram,OgleAl00,st_pct,0%,,,,,
player,201410260kan,ram,HayeWi99,pos,DE,,,,,
player,201410260kan,ram,HayeWi99,offense,0,,,,,
player,201410260kan,ram,HayeWi99,off_pct,0%,,,,,
player,201410260kan,ram,HayeWi99,defense,51,,,,,
player,201410260kan,ram,HayeWi99,def_pct,77%,,,,,
player,201410260kan,ram,HayeWi99,special_teams,6,,,,,
player,201410260kan,ram,HayeWi99,st_pct,22%,,,,,
player,201410260kan,ram,McLeRo00,pos,FS,,,,,
player,201410260kan,ram,McLeRo00,offense,0,,,,,
player,201410260kan,ram,McLeRo00,off_pct,0%,,,,,
player,201410260kan,ram,McLeRo00,defense,49,,,,,
player,201410260kan,ram,McLeRo00,def_pct,74%,,,,,
player,201410260kan,ram,McLeRo00,special_teams,6,,,,,
player,201410260kan,ram,McLeRo00,st_pct,22%,,,,,
player,201410260kan,ram,QuinRo00,pos,DE,,,,,
player,201410260kan,ram,QuinRo00,offense,0,,,,,
player,201410260kan,ram,QuinRo00,off_pct,0%,,,,,
player,201410260kan,ram,QuinRo00,defense,48,,,,,
player,201410260kan,ram,QuinRo00,def_pct,73%,,,,,
player,201410260kan,ram,QuinRo00,special_teams,7,,,,,
player,201410260kan,ram,QuinRo00,st_pct,26%,,,,,
player,201410260kan,ram,DunbJo20,pos,LB,,,,,
player,201410260kan,ram,DunbJo20,offense,0,,,,,
player,201410260kan,ram,DunbJo20,off_pct,0%,,,,,
player,201410260kan,ram,DunbJo20,defense,48,,,,,
player,201410260kan,ram,DunbJo20,def_pct,73%,,,,,
player,201410260kan,ram,DunbJo20,special_teams,0,,,,,
player,201410260kan,ram,DunbJo20,st_pct,0%,,,,,
player,201410260kan,ram,BrocMi00,pos,DT,,,,,
player,201410260kan,ram,BrocMi00,offense,0,,,,,
player,201410260kan,ram,BrocMi00,off_pct,0%,,,,,
player,201410260kan,ram,BrocMi00,defense,40,,,,,
player,201410260kan,ram,BrocMi00,def_pct,61%,,,,,
player,201410260kan,ram,BrocMi00,special_teams,0,,,,,
player,201410260kan,ram,BrocMi00,st_pct,0%,,,,,
player,201410260kan,ram,DonaAa00,pos,DT,,,,,
player,201410260kan,ram,DonaAa00,offense,0,,,,,
player,201410260kan,ram,DonaAa00,off_pct,0%,,,,,
player,201410260kan,ram,DonaAa00,defense,39,,,,,
player,201410260kan,ram,DonaAa00,def_pct,59%,,,,,
player,201410260kan,ram,DonaAa00,special_teams,7,,,,,
player,201410260kan,ram,DonaAa00,st_pct,26%,,,,,
player,201410260kan,ram,SimsEu99,pos,DE,,,,,
player,201410260kan,ram,SimsEu99,offense,0,,,,,
player,201410260kan,ram,SimsEu99,off_pct,0%,,,,,
player,201410260kan,ram,SimsEu99,defense,35,,,,,
player,201410260kan,ram,SimsEu99,def_pct,53%,,,,,
player,201410260kan,ram,SimsEu99,special_teams,8,,,,,
player,201410260kan,ram,SimsEu99,st_pct,30%,,,,,
player,201410260kan,ram,JoynLa00,pos,FS,,,,,
player,201410260kan,ram,JoynLa00,offense,0,,,,,
player,201410260kan,ram,JoynLa00,off_pct,0%,,,,,
player,201410260kan,ram,JoynLa00,defense,35,,,,,
player,201410260kan,ram,JoynLa00,def_pct,53%,,,,,
player,201410260kan,ram,JoynLa00,special_teams,3,,,,,
player,201410260kan,ram,JoynLa00,st_pct,11%,,,,,
player,201410260kan,ram,LangKe98,pos,DT,,,,,
player,201410260kan,ram,LangKe98,offense,0,,,,,
player,201410260kan,ram,LangKe98,off_pct,0%,,,,,
player,201410260kan,ram,LangKe98,defense,28,,,,,
player,201410260kan,ram,LangKe98,def_pct,42%,,,,,
player,201410260kan,ram,LangKe98,special_teams,0,,,,,
player,201410260kan,ram,LangKe98,st_pct,0%,,,,,
player,201410260kan,ram,CarrAl99,pos,DT,,,,,
player,201410260kan,ram,CarrAl99,offense,0,,,,,
player,201410260kan,ram,CarrAl99,off_pct,0%,,,,,
player,201410260kan,ram,CarrAl99,defense,21,,,,,
player,201410260kan,ram,CarrAl99,def_pct,32%,,,,,
player,201410260kan,ram,CarrAl99,special_teams,7,,,,,
player,201410260kan,ram,CarrAl99,st_pct,26%,,,,,
player,201410260kan,ram,BateDa00,pos,LB,,,,,
player,201410260kan,ram,BateDa00,offense,0,,,,,
player,201410260kan,ram,BateDa00,off_pct,0%,,,,,
player,201410260kan,ram,BateDa00,defense,5,,,,,
player,201410260kan,ram,BateDa00,def_pct,8%,,,,,
player,201410260kan,ram,BateDa00,special_teams,25,,,,,
player,201410260kan,ram,BateDa00,st_pct,93%,,,,,
player,201410260kan,ram,DaviCo02,pos,FS,,,,,
player,201410260kan,ram,DaviCo02,offense,0,,,,,
player,201410260kan,ram,DaviCo02,off_pct,0%,,,,,
player,201410260kan,ram,DaviCo02,defense,3,,,,,
player,201410260kan,ram,DaviCo02,def_pct,5%,,,,,
player,201410260kan,ram,DaviCo02,special_teams,17,,,,,
player,201410260kan,ram,DaviCo02,st_pct,63%,,,,,
player,201410260kan,ram,HerrWi99,pos,LB,,,,,
player,201410260kan,ram,HerrWi99,offense,0,,,,,
player,201410260kan,ram,HerrWi99,off_pct,0%,,,,,
player,201410260kan,ram,HerrWi99,defense,0,,,,,
player,201410260kan,ram,HerrWi99,def_pct,0%,,,,,
player,201410260kan,ram,HerrWi99,special_teams,25,,,,,
player,201410260kan,ram,HerrWi99,st_pct,93%,,,,,
player,201410260kan,ram,ReynCh00,pos,RB,,,,,
player,201410260kan,ram,ReynCh00,offense,0,,,,,
player,201410260kan,ram,ReynCh00,off_pct,0%,,,,,
player,201410260kan,ram,ReynCh00,defense,0,,,,,
player,201410260kan,ram,ReynCh00,def_pct,0%,,,,,
player,201410260kan,ram,ReynCh00,special_teams,18,,,,,
player,201410260kan,ram,ReynCh00,st_pct,67%,,,,,
player,201410260kan,ram,WattTr00,pos,RB,,,,,
player,201410260kan,ram,WattTr00,offense,0,,,,,
player,201410260kan,ram,WattTr00,off_pct,0%,,,,,
player,201410260kan,ram,WattTr00,defense,0,,,,,
player,201410260kan,ram,WattTr00,def_pct,0%,,,,,
player,201410260kan,ram,WattTr00,special_teams,17,,,,,
player,201410260kan,ram,WattTr00,st_pct,63%,,,,,
player,201410260kan,ram,McFaMa00,pos,LB,,,,,
player,201410260kan,ram,McFaMa00,offense,0,,,,,
player,201410260kan,ram,McFaMa00,off_pct,0%,,,,,
player,201410260kan,ram,McFaMa00,defense,0,,,,,
player,201410260kan,ram,McFaMa00,def_pct,0%,,,,,
player,201410260kan,ram,McFaMa00,special_teams,17,,,,,
player,201410260kan,ram,McFaMa00,st_pct,63%,,,,,
player,201410260kan,ram,HekkJo00,pos,P,,,,,
player,201410260kan,ram,HekkJo00,offense,0,,,,,
player,201410260kan,ram,HekkJo00,off_pct,0%,,,,,
player,201410260kan,ram,HekkJo00,defense,0,,,,,
player,201410260kan,ram,HekkJo00,def_pct,0%,,,,,
player,201410260kan,ram,HekkJo00,special_teams,8,,,,,
player,201410260kan,ram,HekkJo00,st_pct,30%,,,,,
player,201410260kan,ram,McQuJa00,pos,LS,,,,,
player,201410260kan,ram,McQuJa00,offense,0,,,,,
player,201410260kan,ram,McQuJa00,off_pct,0%,,,,,
player,201410260kan,ram,McQuJa00,defense,0,,,,,
player,201410260kan,ram,McQuJa00,def_pct,0%,,,,,
player,201410260kan,ram,McQuJa00,special_teams,8,,,,,
player,201410260kan,ram,McQuJa00,st_pct,30%,,,,,
player,201410260kan,ram,ThomJe03,pos,CB,,,,,
player,201410260kan,ram,ThomJe03,offense,0,,,,,
player,201410260kan,ram,ThomJe03,off_pct,0%,,,,,
player,201410260kan,ram,ThomJe03,defense,0,,,,,
player,201410260kan,ram,ThomJe03,def_pct,0%,,,,,
player,201410260kan,ram,ThomJe03,special_teams,6,,,,,
player,201410260kan,ram,ThomJe03,st_pct,22%,,,,,
player,201410260kan,ram,ZuerGr00,pos,K,,,,,
player,201410260kan,ram,ZuerGr00,offense,0,,,,,
player,201410260kan,ram,ZuerGr00,off_pct,0%,,,,,
player,201410260kan,ram,ZuerGr00,defense,0,,,,,
player,201410260kan,ram,ZuerGr00,def_pct,0%,,,,,
player,201410260kan,ram,ZuerGr00,special_teams,4,,,,,
player,201410260kan,ram,ZuerGr00,st_pct,15%,,,,,
