game,2014,14,20141207,201412070cle,clt,"Indianapolis Colts",25,cle,"Cleveland Browns",24
player,201412070cle,cle,DesiPi00,offense,0,,,,,
player,201412070cle,cle,DesiPi00,off_pct,0%,,,,,
player,201412070cle,cle,DesiPi00,defense,0,,,,,
player,201412070cle,cle,DesiPi00,def_pct,0%,,,,,
player,201412070cle,cle,DesiPi00,special_teams,12,,,,,
player,201412070cle,cle,DesiPi00,st_pct,34%,,,,,
player,201412070cle,cle,cundibil01,pos,K,,,,,
player,201412070cle,cle,cundibil01,offense,0,,,,,
player,201412070cle,cle,cundibil01,off_pct,0%,,,,,
player,201412070cle,cle,cundibil01,defense,0,,,,,
player,201412070cle,cle,cundibil01,def_pct,0%,,,,,
player,201412070cle,cle,cundibil01,special_teams,10,,,,,
player,201412070cle,cle,cundibil01,st_pct,29%,,,,,
player,201412070cle,cle,TaylRy00,pos,TE,,,,,
player,201412070cle,cle,TaylRy00,offense,0,,,,,
player,201412070cle,cle,TaylRy00,off_pct,0%,,,,,
player,201412070cle,cle,TaylRy00,defense,0,,,,,
player,201412070cle,cle,TaylRy00,def_pct,0%,,,,,
player,201412070cle,cle,TaylRy00,special_teams,9,,,,,
player,201412070cle,cle,TaylRy00,st_pct,26%,,,,,
player,201412070cle,cle,McQuPa21,pos,G,,,,,
player,201412070cle,cle,McQuPa21,offense,0,,,,,
player,201412070cle,cle,McQuPa21,off_pct,0%,,,,,
player,201412070cle,cle,McQuPa21,defense,0,,,,,
player,201412070cle,cle,McQuPa21,def_pct,0%,,,,,
player,201412070cle,cle,McQuPa21,special_teams,5,,,,,
player,201412070cle,cle,McQuPa21,st_pct,14%,,,,,
player,201412070cle,clt,MewhJa00,pos,G,,,,,
player,201412070cle,clt,MewhJa00,offense,81,,,,,
player,201412070cle,clt,MewhJa00,off_pct,100%,,,,,
player,201412070cle,clt,MewhJa00,defense,0,,,,,
player,201412070cle,clt,MewhJa00,def_pct,0%,,,,,
player,201412070cle,clt,MewhJa00,special_teams,3,,,,,
player,201412070cle,clt,MewhJa00,st_pct,9%,,,,,
player,201412070cle,clt,CherGo20,pos,T,,,,,
player,201412070cle,clt,CherGo20,offense,81,,,,,
player,201412070cle,clt,CherGo20,off_pct,100%,,,,,
player,201412070cle,clt,CherGo20,defense,0,,,,,
player,201412070cle,clt,CherGo20,def_pct,0%,,,,,
player,201412070cle,clt,CherGo20,special_teams,3,,,,,
player,201412070cle,clt,CherGo20,st_pct,9%,,,,,
player,201412070cle,clt,CastAn00,pos,T,,,,,
player,201412070cle,clt,CastAn00,offense,81,,,,,
player,201412070cle,clt,CastAn00,off_pct,100%,,,,,
player,201412070cle,clt,CastAn00,defense,0,,,,,
player,201412070cle,clt,CastAn00,def_pct,0%,,,,,
player,201412070cle,clt,CastAn00,special_teams,3,,,,,
player,201412070cle,clt,CastAn00,st_pct,9%,,,,,
player,201412070cle,clt,LuckAn00,pos,QB,,,,,
player,201412070cle,clt,LuckAn00,offense,81,,,,,
player,201412070cle,clt,LuckAn00,off_pct,100%,,,,,
player,201412070cle,clt,LuckAn00,defense,0,,,,,
player,201412070cle,clt,LuckAn00,def_pct,0%,,,,,
player,201412070cle,clt,LuckAn00,special_teams,0,,,,,
player,201412070cle,clt,LuckAn00,st_pct,0%,,,,,
player,201412070cle,clt,HiltT.00,pos,WR,,,,,
player,201412070cle,clt,HiltT.00,offense,75,,,,,
player,201412070cle,clt,HiltT.00,off_pct,93%,,,,,
player,201412070cle,clt,HiltT.00,defense,0,,,,,
player,201412070cle,clt,HiltT.00,def_pct,0%,,,,,
player,201412070cle,clt,HiltT.00,special_teams,0,,,,,
player,201412070cle,clt,HiltT.00,st_pct,0%,,,,,
player,201412070cle,clt,ShipA.20,pos,C,,,,,
player,201412070cle,clt,ShipA.20,offense,64,,,,,
player,201412070cle,clt,ShipA.20,off_pct,79%,,,,,
player,201412070cle,clt,ShipA.20,defense,0,,,,,
player,201412070cle,clt,ShipA.20,def_pct,0%,,,,,
player,201412070cle,clt,ShipA.20,special_teams,4,,,,,
player,201412070cle,clt,ShipA.20,st_pct,11%,,,,,
player,201412070cle,clt,WaynRe00,pos,WR,,,,,
player,201412070cle,clt,WaynRe00,offense,63,,,,,
player,201412070cle,clt,WaynRe00,off_pct,78%,,,,,
player,201412070cle,clt,WaynRe00,defense,0,,,,,
player,201412070cle,clt,WaynRe00,def_pct,0%,,,,,
player,201412070cle,clt,WaynRe00,special_teams,0,,,,,
player,201412070cle,clt,WaynRe00,st_pct,0%,,,,,
player,201412070cle,clt,FleeCo00,pos,TE,,,,,
player,201412070cle,clt,FleeCo00,offense,60,,,,,
player,201412070cle,clt,FleeCo00,off_pct,74%,,,,,
player,201412070cle,clt,FleeCo00,defense,0,,,,,
player,201412070cle,clt,FleeCo00,def_pct,0%,,,,,
player,201412070cle,clt,FleeCo00,special_teams,0,,,,,
player,201412070cle,clt,FleeCo00,st_pct,0%,,,,,
player,201412070cle,clt,AlleDw00,pos,TE,,,,,
player,201412070cle,clt,AlleDw00,offense,57,,,,,
player,201412070cle,clt,AlleDw00,off_pct,70%,,,,,
player,201412070cle,clt,AlleDw00,defense,0,,,,,
player,201412070cle,clt,AlleDw00,def_pct,0%,,,,,
player,201412070cle,clt,AlleDw00,special_teams,0,,,,,
player,201412070cle,clt,AlleDw00,st_pct,0%,,,,,
player,201412070cle,clt,MoncDo00,pos,WR,,,,,
player,201412070cle,clt,MoncDo00,offense,48,,,,,
player,201412070cle,clt,MoncDo00,off_pct,59%,,,,,
player,201412070cle,clt,MoncDo00,defense,0,,,,,
player,201412070cle,clt,MoncDo00,def_pct,0%,,,,,
player,201412070cle,clt,MoncDo00,special_teams,6,,,,,
player,201412070cle,clt,MoncDo00,st_pct,17%,,,,,
player,201412070cle,clt,HerrDa00,pos,RB,,,,,
player,201412070cle,clt,HerrDa00,offense,47,,,,,
player,201412070cle,clt,HerrDa00,off_pct,58%,,,,,
player,201412070cle,clt,HerrDa00,defense,0,,,,,
player,201412070cle,clt,HerrDa00,def_pct,0%,,,,,
player,201412070cle,clt,HerrDa00,special_teams,13,,,,,
player,201412070cle,clt,HerrDa00,st_pct,37%,,,,,
player,201412070cle,clt,ReitJo00,pos,G,,,,,
player,201412070cle,clt,ReitJo00,offense,46,,,,,
player,201412070cle,clt,ReitJo00,off_pct,57%,,,,,
player,201412070cle,clt,ReitJo00,defense,0,,,,,
player,201412070cle,clt,ReitJo00,def_pct,0%,,,,,
player,201412070cle,clt,ReitJo00,special_teams,2,,,,,
player,201412070cle,clt,ReitJo00,st_pct,6%,,,,,
player,201412070cle,clt,HolmKh00,pos,C,,,,,
player,201412070cle,clt,HolmKh00,offense,35,,,,,
player,201412070cle,clt,HolmKh00,off_pct,43%,,,,,
player,201412070cle,clt,HolmKh00,defense,0,,,,,
player,201412070cle,clt,HolmKh00,def_pct,0%,,,,,
player,201412070cle,clt,HolmKh00,special_teams,1,,,,,
player,201412070cle,clt,HolmKh00,st_pct,3%,,,,,
player,201412070cle,clt,RichTr00,pos,RB,,,,,
player,201412070cle,clt,RichTr00,offense,32,,,,,
player,201412070cle,clt,RichTr00,off_pct,40%,,,,,
player,201412070cle,clt,RichTr00,defense,0,,,,,
player,201412070cle,clt,RichTr00,def_pct,0%,,,,,
player,201412070cle,clt,RichTr00,special_teams,0,,,,,
player,201412070cle,clt,RichTr00,st_pct,0%,,,,,
player,201412070cle,clt,NickHa01,pos,WR,,,,,
player,201412070cle,clt,NickHa01,offense,17,,,,,
player,201412070cle,clt,NickHa01,off_pct,21%,,,,,
player,201412070cle,clt,NickHa01,defense,0,,,,,
player,201412070cle,clt,NickHa01,def_pct,0%,,,,,
player,201412070cle,clt,NickHa01,special_teams,0,,,,,
player,201412070cle,clt,NickHa01,st_pct,0%,,,,,
player,201412070cle,clt,HarrJo03,pos,C,,,,,
player,201412070cle,clt,HarrJo03,offense,17,,,,,
player,201412070cle,clt,HarrJo03,off_pct,21%,,,,,
player,201412070cle,clt,HarrJo03,defense,0,,,,,
player,201412070cle,clt,HarrJo03,def_pct,0%,,,,,
player,201412070cle,clt,HarrJo03,special_teams,0,,,,,
player,201412070cle,clt,HarrJo03,st_pct,0%,,,,,
player,201412070cle,clt,DoylJa00,pos,TE,,,,,
player,201412070cle,clt,DoylJa00,offense,5,,,,,
player,201412070cle,clt,DoylJa00,off_pct,6%,,,,,
player,201412070cle,clt,DoylJa00,defense,0,,,,,
player,201412070cle,clt,DoylJa00,def_pct,0%,,,,,
player,201412070cle,clt,DoylJa00,special_teams,15,,,,,
player,201412070cle,clt,DoylJa00,st_pct,43%,,,,,
player,201412070cle,clt,JackAn02,pos,LB,,,,,
player,201412070cle,clt,JackAn02,offense,1,,,,,
player,201412070cle,clt,JackAn02,off_pct,1%,,,,,
player,201412070cle,clt,JackAn02,defense,0,,,,,
player,201412070cle,clt,JackAn02,def_pct,0%,,,,,
player,201412070cle,clt,JackAn02,special_teams,32,,,,,
player,201412070cle,clt,JackAn02,st_pct,91%,,,,,
player,201412070cle,clt,JackDQ20,pos,LB,,,,,
player,201412070cle,clt,JackDQ20,offense,0,,,,,
player,201412070cle,clt,JackDQ20,off_pct,0%,,,,,
player,201412070cle,clt,JackDQ20,defense,65,,,,,
player,201412070cle,clt,JackDQ20,def_pct,100%,,,,,
player,201412070cle,clt,JackDQ20,special_teams,5,,,,,
player,201412070cle,clt,JackDQ20,st_pct,14%,,,,,
player,201412070cle,clt,ToleGr99,pos,CB,,,,,
player,201412070cle,clt,ToleGr99,offense,0,,,,,
player,201412070cle,clt,ToleGr99,off_pct,0%,,,,,
player,201412070cle,clt,ToleGr99,defense,65,,,,,
player,201412070cle,clt,ToleGr99,def_pct,100%,,,,,
player,201412070cle,clt,ToleGr99,special_teams,5,,,,,
player,201412070cle,clt,ToleGr99,st_pct,14%,,,,,
player,201412070cle,clt,ButlDa99,pos,CB,,,,,
player,201412070cle,clt,ButlDa99,offense,0,,,,,
player,201412070cle,clt,ButlDa99,off_pct,0%,,,,,
player,201412070cle,clt,ButlDa99,defense,65,,,,,
player,201412070cle,clt,ButlDa99,def_pct,100%,,,,,
player,201412070cle,clt,ButlDa99,special_teams,0,,,,,
player,201412070cle,clt,ButlDa99,st_pct,0%,,,,,
player,201412070cle,clt,AdamMi21,pos,SS,,,,,
player,201412070cle,clt,AdamMi21,offense,0,,,,,
player,201412070cle,clt,AdamMi21,off_pct,0%,,,,,
player,201412070cle,clt,AdamMi21,defense,65,,,,,
player,201412070cle,clt,AdamMi21,def_pct,100%,,,,,
player,201412070cle,clt,AdamMi21,special_teams,0,,,,,
player,201412070cle,clt,AdamMi21,st_pct,0%,,,,,
player,201412070cle,clt,FreeJe00,pos,LB,,,,,
player,201412070cle,clt,FreeJe00,offense,0,,,,,
player,201412070cle,clt,FreeJe00,off_pct,0%,,,,,
player,201412070cle,clt,FreeJe00,defense,65,,,,,
player,201412070cle,clt,FreeJe00,def_pct,100%,,,,,
player,201412070cle,clt,FreeJe00,special_teams,0,,,,,
player,201412070cle,clt,FreeJe00,st_pct,0%,,,,,
player,201412070cle,clt,WernBj00,pos,LB,,,,,
player,201412070cle,clt,WernBj00,offense,0,,,,,
player,201412070cle,clt,WernBj00,off_pct,0%,,,,,
player,201412070cle,clt,WernBj00,defense,56,,,,,
player,201412070cle,clt,WernBj00,def_pct,86%,,,,,
player,201412070cle,clt,WernBj00,special_teams,8,,,,,
player,201412070cle,clt,WernBj00,st_pct,23%,,,,,
player,201412070cle,clt,WaldEr99,pos,LB,,,,,
player,201412070cle,clt,WaldEr99,offense,0,,,,,
player,201412070cle,clt,WaldEr99,off_pct,0%,,,,,
player,201412070cle,clt,WaldEr99,defense,52,,,,,
player,201412070cle,clt,WaldEr99,def_pct,80%,,,,,
player,201412070cle,clt,WaldEr99,special_teams,0,,,,,
player,201412070cle,clt,WaldEr99,st_pct,0%,,,,,
player,201412070cle,clt,ReddCo20,pos,DE,,,,,
player,201412070cle,clt,ReddCo20,offense,0,,,,,
player,201412070cle,clt,ReddCo20,off_pct,0%,,,,,
player,201412070cle,clt,ReddCo20,defense,49,,,,,
player,201412070cle,clt,ReddCo20,def_pct,75%,,,,,
player,201412070cle,clt,ReddCo20,special_teams,5,,,,,
player,201412070cle,clt,ReddCo20,st_pct,14%,,,,,
player,201412070cle,clt,JeanRi99,pos,DE,,,,,
player,201412070cle,clt,JeanRi99,offense,0,,,,,
player,201412070cle,clt,JeanRi99,off_pct,0%,,,,,
player,201412070cle,clt,JeanRi99,defense,36,,,,,
player,201412070cle,clt,JeanRi99,def_pct,55%,,,,,
player,201412070cle,clt,JeanRi99,special_teams,8,,,,,
player,201412070cle,clt,JeanRi99,st_pct,23%,,,,,
player,201412070cle,clt,JoneAr22,pos,DT,,,,,
player,201412070cle,clt,JoneAr22,offense,0,,,,,
player,201412070cle,clt,JoneAr22,off_pct,0%,,,,,
player,201412070cle,clt,JoneAr22,defense,35,,,,,
player,201412070cle,clt,JoneAr22,def_pct,54%,,,,,
player,201412070cle,clt,JoneAr22,special_teams,5,,,,,
player,201412070cle,clt,JoneAr22,st_pct,14%,,,,,
player,201412070cle,clt,BrowSe00,pos,FS,,,,,
player,201412070cle,clt,BrowSe00,offense,0,,,,,
player,201412070cle,clt,BrowSe00,off_pct,0%,,,,,
player,201412070cle,clt,BrowSe00,defense,33,,,,,
player,201412070cle,clt,BrowSe00,def_pct,51%,,,,,
player,201412070cle,clt,BrowSe00,special_teams,9,,,,,
player,201412070cle,clt,BrowSe00,st_pct,26%,,,,,
player,201412070cle,clt,GordJo01,pos,CB,,,,,
player,201412070cle,clt,GordJo01,offense,0,,,,,
player,201412070cle,clt,GordJo01,off_pct,0%,,,,,
player,201412070cle,clt,GordJo01,defense,28,,,,,
player,201412070cle,clt,GordJo01,def_pct,43%,,,,,
player,201412070cle,clt,GordJo01,special_teams,25,,,,,
player,201412070cle,clt,GordJo01,st_pct,71%,,,,,
player,201412070cle,clt,ChapJo00,pos,NT,,,,,
player,201412070cle,clt,ChapJo00,offense,0,,,,,
player,201412070cle,clt,ChapJo00,off_pct,0%,,,,,
player,201412070cle,clt,ChapJo00,defense,28,,,,,
player,201412070cle,clt,ChapJo00,def_pct,43%,,,,,
player,201412070cle,clt,ChapJo00,special_teams,3,,,,,
player,201412070cle,clt,ChapJo00,st_pct,9%,,,,,
player,201412070cle,clt,LandLa99,pos,FS,,,,,
player,201412070cle,clt,LandLa99,offense,0,,,,,
player,201412070cle,clt,LandLa99,off_pct,0%,,,,,
player,201412070cle,clt,LandLa99,defense,26,,,,,
player,201412070cle,clt,LandLa99,def_pct,40%,,,,,
player,201412070cle,clt,LandLa99,special_teams,9,,,,,
player,201412070cle,clt,LandLa99,st_pct,26%,,,,,
player,201412070cle,clt,NewsJo00,pos,LB,,,,,
player,201412070cle,clt,NewsJo00,offense,0,,,,,
player,201412070cle,clt,NewsJo00,off_pct,0%,,,,,
player,201412070cle,clt,NewsJo00,defense,17,,,,,
player,201412070cle,clt,NewsJo00,def_pct,26%,,,,,
player,201412070cle,clt,NewsJo00,special_teams,9,,,,,
player,201412070cle,clt,NewsJo00,st_pct,26%,,,,,
player,201412070cle,clt,HughMo00,pos,NT,,,,,
player,201412070cle,clt,HughMo00,offense,0,,,,,
player,201412070cle,clt,HughMo00,off_pct,0%,,,,,
player,201412070cle,clt,HughMo00,defense,15,,,,,
player,201412070cle,clt,HughMo00,def_pct,23%,,,,,
player,201412070cle,clt,HughMo00,special_teams,10,,,,,
player,201412070cle,clt,HughMo00,st_pct,29%,,,,,
player,201412070cle,clt,PhilSh20,pos,LB,,,,,
player,201412070cle,clt,PhilSh20,offense,0,,,,,
player,201412070cle,clt,PhilSh20,off_pct,0%,,,,,
player,201412070cle,clt,PhilSh20,defense,14,,,,,
player,201412070cle,clt,PhilSh20,def_pct,22%,,,,,
player,201412070cle,clt,PhilSh20,special_teams,0,,,,,
player,201412070cle,clt,PhilSh20,st_pct,0%,,,,,
player,201412070cle,clt,BrowJa00,pos,CB,,,,,
player,201412070cle,clt,BrowJa00,offense,0,,,,,
player,201412070cle,clt,BrowJa00,off_pct,0%,,,,,
player,201412070cle,clt,BrowJa00,defense,1,,,,,
player,201412070cle,clt,BrowJa00,def_pct,2%,,,,,
player,201412070cle,clt,BrowJa00,special_teams,9,,,,,
player,201412070cle,clt,BrowJa00,st_pct,26%,,,,,
player,201412070cle,clt,AndeCo01,pos,SS,,,,,
player,201412070cle,clt,AndeCo01,offense,0,,,,,
player,201412070cle,clt,AndeCo01,off_pct,0%,,,,,
player,201412070cle,clt,AndeCo01,defense,0,,,,,
player,201412070cle,clt,AndeCo01,def_pct,0%,,,,,
player,201412070cle,clt,AndeCo01,special_teams,32,,,,,
player,201412070cle,clt,AndeCo01,st_pct,91%,,,,,
player,201412070cle,clt,McNaJo00,pos,LB,,,,,
player,201412070cle,clt,McNaJo00,offense,0,,,,,
player,201412070cle,clt,McNaJo00,off_pct,0%,,,,,
player,201412070cle,clt,McNaJo00,defense,0,,,,,
player,201412070cle,clt,McNaJo00,def_pct,0%,,,,,
player,201412070cle,clt,McNaJo00,special_teams,32,,,,,
player,201412070cle,clt,McNaJo00,st_pct,91%,,,,,
player,201412070cle,clt,McDoDe01,pos,DB,,,,,
player,201412070cle,clt,McDoDe01,offense,0,,,,,
player,201412070cle,clt,McDoDe01,off_pct,0%,,,,,
player,201412070cle,clt,McDoDe01,defense,0,,,,,
player,201412070cle,clt,McDoDe01,def_pct,0%,,,,,
player,201412070cle,clt,McDoDe01,special_teams,31,,,,,
player,201412070cle,clt,McDoDe01,st_pct,89%,,,,,
player,201412070cle,clt,MuamHe00,pos,LB,,,,,
player,201412070cle,clt,MuamHe00,offense,0,,,,,
player,201412070cle,clt,MuamHe00,off_pct,0%,,,,,
player,201412070cle,clt,MuamHe00,defense,0,,,,,
player,201412070cle,clt,MuamHe00,def_pct,0%,,,,,
player,201412070cle,clt,MuamHe00,special_teams,24,,,,,
player,201412070cle,clt,MuamHe00,st_pct,69%,,,,,
player,201412070cle,clt,TiptZu01,pos,RB,,,,,
player,201412070cle,clt,TiptZu01,offense,0,,,,,
player,201412070cle,clt,TiptZu01,off_pct,0%,,,,,
player,201412070cle,clt,TiptZu01,defense,0,,,,,
player,201412070cle,clt,TiptZu01,def_pct,0%,,,,,
player,201412070cle,clt,TiptZu01,special_teams,24,,,,,
player,201412070cle,clt,TiptZu01,st_pct,69%,,,,,
player,201412070cle,clt,CribJo01,pos,WR,,,,,
player,201412070cle,clt,CribJo01,offense,0,,,,,
player,201412070cle,clt,CribJo01,off_pct,0%,,,,,
player,201412070cle,clt,CribJo01,defense,0,,,,,
player,201412070cle,clt,CribJo01,def_pct,0%,,,,,
player,201412070cle,clt,CribJo01,special_teams,20,,,,,
player,201412070cle,clt,CribJo01,st_pct,57%,,,,,
player,201412070cle,clt,McAfPa44,pos,P,,,,,
player,201412070cle,clt,McAfPa44,offense,0,,,,,
player,201412070cle,clt,McAfPa44,off_pct,0%,,,,,
player,201412070cle,clt,McAfPa44,defense,0,,,,,
player,201412070cle,clt,McAfPa44,def_pct,0%,,,,,
player,201412070cle,clt,McAfPa44,special_teams,16,,,,,
player,201412070cle,clt,McAfPa44,st_pct,46%,,,,,
player,201412070cle,clt,OverMa00,pos,LS,,,,,
player,201412070cle,clt,OverMa00,offense,0,,,,,
player,201412070cle,clt,OverMa00,off_pct,0%,,,,,
player,201412070cle,clt,OverMa00,defense,0,,,,,
player,201412070cle,clt,OverMa00,def_pct,0%,,,,,
player,201412070cle,clt,OverMa00,special_teams,10,,,,,
player,201412070cle,clt,OverMa00,st_pct,29%,,,,,
player,201412070cle,clt,vinatada01,pos,K,,,,,
player,201412070cle,clt,vinatada01,offense,0,,,,,
player,201412070cle,clt,vinatada01,off_pct,0%,,,,,
player,201412070cle,clt,vinatada01,defense,0,,,,,
player,201412070cle,clt,vinatada01,def_pct,0%,,,,,
player,201412070cle,clt,vinatada01,special_teams,3,,,,,
player,201412070cle,clt,vinatada01,st_pct,9%,,,,,
