game,2014,1,20140908,201409080det,nyg,"New York Giants",14,det,"Detroit Lions",35
player,201409080det,nyg,WeatSt20,off_pct,0%,,,,,
player,201409080det,nyg,WeatSt20,defense,0,,,,,
player,201409080det,nyg,WeatSt20,def_pct,0%,,,,,
player,201409080det,nyg,WeatSt20,special_teams,8,,,,,
player,201409080det,nyg,WeatSt20,st_pct,31%,,,,,
player,201409080det,nyg,RobiAd00,pos,TE,,,,,
player,201409080det,nyg,RobiAd00,offense,0,,,,,
player,201409080det,nyg,RobiAd00,off_pct,0%,,,,,
player,201409080det,nyg,RobiAd00,defense,0,,,,,
player,201409080det,nyg,RobiAd00,def_pct,0%,,,,,
player,201409080det,nyg,RobiAd00,special_teams,8,,,,,
player,201409080det,nyg,RobiAd00,st_pct,31%,,,,,
player,201409080det,nyg,DeOsZa99,pos,LS,,,,,
player,201409080det,nyg,DeOsZa99,offense,0,,,,,
player,201409080det,nyg,DeOsZa99,off_pct,0%,,,,,
player,201409080det,nyg,DeOsZa99,defense,0,,,,,
player,201409080det,nyg,DeOsZa99,def_pct,0%,,,,,
player,201409080det,nyg,DeOsZa99,special_teams,8,,,,,
player,201409080det,nyg,DeOsZa99,st_pct,31%,,,,,
player,201409080det,nyg,ParkPr00,pos,WR,,,,,
player,201409080det,nyg,ParkPr00,offense,0,,,,,
player,201409080det,nyg,ParkPr00,off_pct,0%,,,,,
player,201409080det,nyg,ParkPr00,defense,0,,,,,
player,201409080det,nyg,ParkPr00,def_pct,0%,,,,,
player,201409080det,nyg,ParkPr00,special_teams,6,,,,,
player,201409080det,nyg,ParkPr00,st_pct,23%,,,,,
player,201409080det,nyg,brownjos01,pos,K,,,,,
player,201409080det,nyg,brownjos01,offense,0,,,,,
player,201409080det,nyg,brownjos01,off_pct,0%,,,,,
player,201409080det,nyg,brownjos01,defense,0,,,,,
player,201409080det,nyg,brownjos01,def_pct,0%,,,,,
player,201409080det,nyg,brownjos01,special_teams,5,,,,,
player,201409080det,nyg,brownjos01,st_pct,19%,,,,,
