game,2014,3,20140921,201409210ram,dal,"Dallas Cowboys",34,ram,"St. Louis Rams",31
player,201409210ram,ram,WestEt00,tackles_loss,0,,,,,
player,201409210ram,ram,WestEt00,qb_hits,0,,,,,
player,201409210ram,ram,WestEt00,fumbles_rec,0,,,,,
player,201409210ram,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201409210ram,ram,WestEt00,fumbles_forced,0,,,,,
player,201409210ram,ram,DonaAa00,def_int,0,,,,,
player,201409210ram,ram,DonaAa00,def_int_yds,0,,,,,
player,201409210ram,ram,DonaAa00,def_int_td,0,,,,,
player,201409210ram,ram,DonaAa00,def_int_long,0,,,,,
player,201409210ram,ram,DonaAa00,pass_defended,0,,,,,
player,201409210ram,ram,DonaAa00,sacks,0.0,,,,,
player,201409210ram,ram,DonaAa00,tackles_combined,1,,,,,
player,201409210ram,ram,DonaAa00,tackles_solo,1,,,,,
player,201409210ram,ram,DonaAa00,tackles_assists,0,,,,,
player,201409210ram,ram,DonaAa00,tackles_loss,1,,,,,
player,201409210ram,ram,DonaAa00,qb_hits,0,,,,,
player,201409210ram,ram,DonaAa00,fumbles_rec,0,,,,,
player,201409210ram,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201409210ram,ram,DonaAa00,fumbles_forced,0,,,,,
player,201409210ram,ram,SimsEu99,def_int,0,,,,,
player,201409210ram,ram,SimsEu99,def_int_yds,0,,,,,
player,201409210ram,ram,SimsEu99,def_int_td,0,,,,,
player,201409210ram,ram,SimsEu99,def_int_long,0,,,,,
player,201409210ram,ram,SimsEu99,pass_defended,0,,,,,
player,201409210ram,ram,SimsEu99,sacks,0.0,,,,,
player,201409210ram,ram,SimsEu99,tackles_combined,1,,,,,
player,201409210ram,ram,SimsEu99,tackles_solo,1,,,,,
player,201409210ram,ram,SimsEu99,tackles_assists,0,,,,,
player,201409210ram,ram,SimsEu99,tackles_loss,0,,,,,
player,201409210ram,ram,SimsEu99,qb_hits,0,,,,,
player,201409210ram,ram,SimsEu99,fumbles_rec,0,,,,,
player,201409210ram,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201409210ram,ram,SimsEu99,fumbles_forced,0,,,,,
player,201409210ram,ram,WattTr00,def_int,0,,,,,
player,201409210ram,ram,WattTr00,def_int_yds,0,,,,,
player,201409210ram,ram,WattTr00,def_int_td,0,,,,,
player,201409210ram,ram,WattTr00,def_int_long,0,,,,,
player,201409210ram,ram,WattTr00,pass_defended,0,,,,,
player,201409210ram,ram,WattTr00,sacks,0.0,,,,,
player,201409210ram,ram,WattTr00,tackles_combined,1,,,,,
player,201409210ram,ram,WattTr00,tackles_solo,1,,,,,
player,201409210ram,ram,WattTr00,tackles_assists,0,,,,,
player,201409210ram,ram,WattTr00,tackles_loss,0,,,,,
player,201409210ram,ram,WattTr00,qb_hits,0,,,,,
player,201409210ram,ram,WattTr00,fumbles_rec,0,,,,,
player,201409210ram,ram,WattTr00,fumbles_rec_yds,0,,,,,
player,201409210ram,ram,WattTr00,fumbles_rec_td,0,,,,,
player,201409210ram,ram,WattTr00,fumbles_forced,0,,,,,
player,201409210ram,ram,DaviCo02,def_int,0,,,,,
player,201409210ram,ram,DaviCo02,def_int_yds,0,,,,,
player,201409210ram,ram,DaviCo02,def_int_td,0,,,,,
player,201409210ram,ram,DaviCo02,def_int_long,0,,,,,
player,201409210ram,ram,DaviCo02,pass_defended,0,,,,,
player,201409210ram,ram,DaviCo02,sacks,0.0,,,,,
player,201409210ram,ram,DaviCo02,tackles_combined,0,,,,,
player,201409210ram,ram,DaviCo02,tackles_solo,0,,,,,
player,201409210ram,ram,DaviCo02,tackles_assists,0,,,,,
player,201409210ram,ram,DaviCo02,tackles_loss,0,,,,,
player,201409210ram,ram,DaviCo02,qb_hits,0,,,,,
player,201409210ram,ram,DaviCo02,fumbles_rec,1,,,,,
player,201409210ram,ram,DaviCo02,fumbles_rec_yds,1,,,,,
player,201409210ram,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201409210ram,ram,DaviCo02,fumbles_forced,0,,,,,
player,201409210ram,dal,HarrDw00,kick_ret,3,,,,,
player,201409210ram,dal,HarrDw00,kick_ret_yds,74,,,,,
player,201409210ram,dal,HarrDw00,kick_ret_yds_per_ret,24.7,,,,,
player,201409210ram,dal,HarrDw00,kick_ret_td,0,,,,,
player,201409210ram,dal,HarrDw00,kick_ret_long,25,,,,,
player,201409210ram,dal,HarrDw00,punt_ret,0,,,,,
player,201409210ram,dal,HarrDw00,punt_ret_yds,0,,,,,
player,201409210ram,dal,HarrDw00,punt_ret_yds_per_ret,,,,,,
player,201409210ram,dal,HarrDw00,punt_ret_td,0,,,,,
player,201409210ram,dal,HarrDw00,punt_ret_long,0,,,,,
player,201409210ram,ram,PettAu00,kick_ret,0,,,,,
player,201409210ram,ram,PettAu00,kick_ret_yds,0,,,,,
player,201409210ram,ram,PettAu00,kick_ret_yds_per_ret,,,,,,
player,201409210ram,ram,PettAu00,kick_ret_td,0,,,,,
player,201409210ram,ram,PettAu00,kick_ret_long,0,,,,,
player,201409210ram,ram,PettAu00,punt_ret,1,,,,,
player,201409210ram,ram,PettAu00,punt_ret_yds,1,,,,,
player,201409210ram,ram,PettAu00,punt_ret_yds_per_ret,1.0,,,,,
player,201409210ram,ram,PettAu00,punt_ret_td,0,,,,,
player,201409210ram,ram,PettAu00,punt_ret_long,1,,,,,
player,201409210ram,ram,GiveCh00,kick_ret,2,,,,,
player,201409210ram,ram,GiveCh00,kick_ret_yds,53,,,,,
player,201409210ram,ram,GiveCh00,kick_ret_yds_per_ret,26.5,,,,,
player,201409210ram,ram,GiveCh00,kick_ret_td,0,,,,,
player,201409210ram,ram,GiveCh00,kick_ret_long,29,,,,,
player,201409210ram,ram,GiveCh00,punt_ret,0,,,,,
player,201409210ram,ram,GiveCh00,punt_ret_yds,0,,,,,
player,201409210ram,ram,GiveCh00,punt_ret_yds_per_ret,,,,,,
player,201409210ram,ram,GiveCh00,punt_ret_td,0,,,,,
player,201409210ram,ram,GiveCh00,punt_ret_long,0,,,,,
player,201409210ram,dal,BailDa00,xpm,4,,,,,
player,201409210ram,dal,BailDa00,xpa,4,,,,,
player,201409210ram,dal,BailDa00,fgm,2,,,,,
player,201409210ram,dal,BailDa00,fga,2,,,,,
player,201409210ram,dal,BailDa00,punt,0,,,,,
player,201409210ram,dal,BailDa00,punt_yds,0,,,,,
player,201409210ram,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201409210ram,dal,BailDa00,punt_long,0,,,,,
player,201409210ram,dal,JoneCh02,xpm,,,,,,
player,201409210ram,dal,JoneCh02,xpa,,,,,,
player,201409210ram,dal,JoneCh02,fgm,,,,,,
player,201409210ram,dal,JoneCh02,fga,,,,,,
player,201409210ram,dal,JoneCh02,punt,2,,,,,
player,201409210ram,dal,JoneCh02,punt_yds,78,,,,,
player,201409210ram,dal,JoneCh02,punt_yds_per_punt,39.0,,,,,
player,201409210ram,dal,JoneCh02,punt_long,45,,,,,
player,201409210ram,ram,ZuerGr00,xpm,4,,,,,
player,201409210ram,ram,ZuerGr00,xpa,4,,,,,
player,201409210ram,ram,ZuerGr00,fgm,1,,,,,
player,201409210ram,ram,ZuerGr00,fga,1,,,,,
player,201409210ram,ram,ZuerGr00,punt,0,,,,,
player,201409210ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201409210ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201409210ram,ram,ZuerGr00,punt_long,0,,,,,
player,201409210ram,ram,HekkJo00,xpm,,,,,,
player,201409210ram,ram,HekkJo00,xpa,,,,,,
player,201409210ram,ram,HekkJo00,fgm,,,,,,
player,201409210ram,ram,HekkJo00,fga,,,,,,
player,201409210ram,ram,HekkJo00,punt,1,,,,,
player,201409210ram,ram,HekkJo00,punt_yds,24,,,,,
player,201409210ram,ram,HekkJo00,punt_yds_per_punt,24.0,,,,,
player,201409210ram,ram,HekkJo00,punt_long,24,,,,,
player,201409210ram,ram,BarkJo00,pos,T,,,,,
player,201409210ram,ram,BarkJo00,offense,75,,,,,
player,201409210ram,ram,BarkJo00,off_pct,100%,,,,,
player,201409210ram,ram,BarkJo00,defense,0,,,,,
player,201409210ram,ram,BarkJo00,def_pct,0%,,,,,
player,201409210ram,ram,BarkJo00,special_teams,5,,,,,
player,201409210ram,ram,BarkJo00,st_pct,19%,,,,,
player,201409210ram,ram,JoseDa20,pos,G,,,,,
player,201409210ram,ram,JoseDa20,offense,75,,,,,
player,201409210ram,ram,JoseDa20,off_pct,100%,,,,,
player,201409210ram,ram,JoseDa20,defense,0,,,,,
player,201409210ram,ram,JoseDa20,def_pct,0%,,,,,
player,201409210ram,ram,JoseDa20,special_teams,5,,,,,
player,201409210ram,ram,JoseDa20,st_pct,19%,,,,,
player,201409210ram,ram,LongJa20,pos,T,,,,,
player,201409210ram,ram,LongJa20,offense,75,,,,,
player,201409210ram,ram,LongJa20,off_pct,100%,,,,,
player,201409210ram,ram,LongJa20,defense,0,,,,,
player,201409210ram,ram,LongJa20,def_pct,0%,,,,,
player,201409210ram,ram,LongJa20,special_teams,0,,,,,
player,201409210ram,ram,LongJa20,st_pct,0%,,,,,
player,201409210ram,ram,WellSc20,pos,C,,,,,
player,201409210ram,ram,WellSc20,offense,75,,,,,
player,201409210ram,ram,WellSc20,off_pct,100%,,,,,
player,201409210ram,ram,WellSc20,defense,0,,,,,
player,201409210ram,ram,WellSc20,def_pct,0%,,,,,
player,201409210ram,ram,WellSc20,special_teams,0,,,,,
player,201409210ram,ram,WellSc20,st_pct,0%,,,,,
player,201409210ram,ram,DaviAu00,pos,QB,,,,,
player,201409210ram,ram,DaviAu00,offense,75,,,,,
player,201409210ram,ram,DaviAu00,off_pct,100%,,,,,
player,201409210ram,ram,DaviAu00,defense,0,,,,,
player,201409210ram,ram,DaviAu00,def_pct,0%,,,,,
player,201409210ram,ram,DaviAu00,special_teams,0,,,,,
player,201409210ram,ram,DaviAu00,st_pct,0%,,,,,
player,201409210ram,ram,SaffRo20,pos,T,,,,,
player,201409210ram,ram,SaffRo20,offense,73,,,,,
player,201409210ram,ram,SaffRo20,off_pct,97%,,,,,
player,201409210ram,ram,SaffRo20,defense,0,,,,,
player,201409210ram,ram,SaffRo20,def_pct,0%,,,,,
player,201409210ram,ram,SaffRo20,special_teams,5,,,,,
player,201409210ram,ram,SaffRo20,st_pct,19%,,,,,
player,201409210ram,ram,QuicBr00,pos,WR,,,,,
player,201409210ram,ram,QuicBr00,offense,61,,,,,
player,201409210ram,ram,QuicBr00,off_pct,81%,,,,,
player,201409210ram,ram,QuicBr00,defense,0,,,,,
player,201409210ram,ram,QuicBr00,def_pct,0%,,,,,
player,201409210ram,ram,QuicBr00,special_teams,0,,,,,
player,201409210ram,ram,QuicBr00,st_pct,0%,,,,,
player,201409210ram,ram,CookJa02,pos,TE,,,,,
player,201409210ram,ram,CookJa02,offense,58,,,,,
player,201409210ram,ram,CookJa02,off_pct,77%,,,,,
player,201409210ram,ram,CookJa02,defense,0,,,,,
player,201409210ram,ram,CookJa02,def_pct,0%,,,,,
player,201409210ram,ram,CookJa02,special_teams,0,,,,,
player,201409210ram,ram,CookJa02,st_pct,0%,,,,,
player,201409210ram,ram,KendLa00,pos,TE,,,,,
player,201409210ram,ram,KendLa00,offense,50,,,,,
player,201409210ram,ram,KendLa00,off_pct,67%,,,,,
player,201409210ram,ram,KendLa00,defense,0,,,,,
player,201409210ram,ram,KendLa00,def_pct,0%,,,,,
player,201409210ram,ram,KendLa00,special_teams,5,,,,,
player,201409210ram,ram,KendLa00,st_pct,19%,,,,,
player,201409210ram,ram,BritKe00,pos,WR,,,,,
player,201409210ram,ram,BritKe00,offense,46,,,,,
player,201409210ram,ram,BritKe00,off_pct,61%,,,,,
player,201409210ram,ram,BritKe00,defense,0,,,,,
player,201409210ram,ram,BritKe00,def_pct,0%,,,,,
player,201409210ram,ram,BritKe00,special_teams,0,,,,,
player,201409210ram,ram,BritKe00,st_pct,0%,,,,,
player,201409210ram,ram,CunnBe01,pos,RB,,,,,
player,201409210ram,ram,CunnBe01,offense,34,,,,,
player,201409210ram,ram,CunnBe01,off_pct,45%,,,,,
player,201409210ram,ram,CunnBe01,defense,0,,,,,
player,201409210ram,ram,CunnBe01,def_pct,0%,,,,,
player,201409210ram,ram,CunnBe01,special_teams,8,,,,,
player,201409210ram,ram,CunnBe01,st_pct,30%,,,,,
player,201409210ram,ram,StacZa00,pos,RB,,,,,
player,201409210ram,ram,StacZa00,offense,33,,,,,
player,201409210ram,ram,StacZa00,off_pct,44%,,,,,
player,201409210ram,ram,StacZa00,defense,0,,,,,
player,201409210ram,ram,StacZa00,def_pct,0%,,,,,
player,201409210ram,ram,StacZa00,special_teams,0,,,,,
player,201409210ram,ram,StacZa00,st_pct,0%,,,,,
player,201409210ram,ram,PettAu00,pos,WR,,,,,
player,201409210ram,ram,PettAu00,offense,32,,,,,
player,201409210ram,ram,PettAu00,off_pct,43%,,,,,
player,201409210ram,ram,PettAu00,defense,0,,,,,
player,201409210ram,ram,PettAu00,def_pct,0%,,,,,
player,201409210ram,ram,PettAu00,special_teams,3,,,,,
player,201409210ram,ram,PettAu00,st_pct,11%,,,,,
player,201409210ram,ram,HarkCo00,pos,TE,,,,,
player,201409210ram,ram,HarkCo00,offense,24,,,,,
player,201409210ram,ram,HarkCo00,off_pct,32%,,,,,
player,201409210ram,ram,HarkCo00,defense,0,,,,,
player,201409210ram,ram,HarkCo00,def_pct,0%,,,,,
player,201409210ram,ram,HarkCo00,special_teams,0,,,,,
player,201409210ram,ram,HarkCo00,st_pct,0%,,,,,
player,201409210ram,ram,GiveCh00,pos,WR,,,,,
player,201409210ram,ram,GiveCh00,offense,16,,,,,
player,201409210ram,ram,GiveCh00,off_pct,21%,,,,,
player,201409210ram,ram,GiveCh00,defense,0,,,,,
player,201409210ram,ram,GiveCh00,def_pct,0%,,,,,
player,201409210ram,ram,GiveCh00,special_teams,7,,,,,
player,201409210ram,ram,GiveCh00,st_pct,26%,,,,,
player,201409210ram,ram,BailSt01,pos,WR,,,,,
player,201409210ram,ram,BailSt01,offense,10,,,,,
player,201409210ram,ram,BailSt01,off_pct,13%,,,,,
player,201409210ram,ram,BailSt01,defense,0,,,,,
player,201409210ram,ram,BailSt01,def_pct,0%,,,,,
player,201409210ram,ram,BailSt01,special_teams,10,,,,,
player,201409210ram,ram,BailSt01,st_pct,37%,,,,,
player,201409210ram,ram,WattTr00,pos,RB,,,,,
player,201409210ram,ram,WattTr00,offense,7,,,,,
player,201409210ram,ram,WattTr00,off_pct,9%,,,,,
player,201409210ram,ram,WattTr00,defense,0,,,,,
player,201409210ram,ram,WattTr00,def_pct,0%,,,,,
player,201409210ram,ram,WattTr00,special_teams,15,,,,,
player,201409210ram,ram,WattTr00,st_pct,56%,,,,,
player,201409210ram,ram,PersMi00,pos,G,,,,,
player,201409210ram,ram,PersMi00,offense,3,,,,,
player,201409210ram,ram,PersMi00,off_pct,4%,,,,,
player,201409210ram,ram,PersMi00,defense,0,,,,,
player,201409210ram,ram,PersMi00,def_pct,0%,,,,,
player,201409210ram,ram,PersMi00,special_teams,11,,,,,
player,201409210ram,ram,PersMi00,st_pct,41%,,,,,
player,201409210ram,ram,BarnTi01,pos,C,,,,,
player,201409210ram,ram,BarnTi01,offense,2,,,,,
player,201409210ram,ram,BarnTi01,off_pct,3%,,,,,
player,201409210ram,ram,BarnTi01,defense,0,,,,,
player,201409210ram,ram,BarnTi01,def_pct,0%,,,,,
player,201409210ram,ram,BarnTi01,special_teams,11,,,,,
player,201409210ram,ram,BarnTi01,st_pct,41%,,,,,
player,201409210ram,ram,RobiGr01,pos,G,,,,,
player,201409210ram,ram,RobiGr01,offense,1,,,,,
player,201409210ram,ram,RobiGr01,off_pct,1%,,,,,
player,201409210ram,ram,RobiGr01,defense,0,,,,,
player,201409210ram,ram,RobiGr01,def_pct,0%,,,,,
player,201409210ram,ram,RobiGr01,special_teams,5,,,,,
player,201409210ram,ram,RobiGr01,st_pct,19%,,,,,
player,201409210ram,ram,McDoTJ00,pos,SS,,,,,
player,201409210ram,ram,McDoTJ00,offense,0,,,,,
player,201409210ram,ram,McDoTJ00,off_pct,0%,,,,,
player,201409210ram,ram,McDoTJ00,defense,56,,,,,
player,201409210ram,ram,McDoTJ00,def_pct,100%,,,,,
player,201409210ram,ram,McDoTJ00,special_teams,10,,,,,
player,201409210ram,ram,McDoTJ00,st_pct,37%,,,,,
player,201409210ram,ram,OgleAl00,pos,LB,,,,,
player,201409210ram,ram,OgleAl00,offense,0,,,,,
player,201409210ram,ram,OgleAl00,off_pct,0%,,,,,
player,201409210ram,ram,OgleAl00,defense,56,,,,,
player,201409210ram,ram,OgleAl00,def_pct,100%,,,,,
player,201409210ram,ram,OgleAl00,special_teams,8,,,,,
player,201409210ram,ram,OgleAl00,st_pct,30%,,,,,
player,201409210ram,ram,LaurJa99,pos,LB,,,,,
player,201409210ram,ram,LaurJa99,offense,0,,,,,
player,201409210ram,ram,LaurJa99,off_pct,0%,,,,,
player,201409210ram,ram,LaurJa99,defense,56,,,,,
player,201409210ram,ram,LaurJa99,def_pct,100%,,,,,
player,201409210ram,ram,LaurJa99,special_teams,0,,,,,
player,201409210ram,ram,LaurJa99,st_pct,0%,,,,,
player,201409210ram,ram,McLeRo00,pos,FS,,,,,
player,201409210ram,ram,McLeRo00,offense,0,,,,,
player,201409210ram,ram,McLeRo00,off_pct,0%,,,,,
player,201409210ram,ram,McLeRo00,defense,55,,,,,
player,201409210ram,ram,McLeRo00,def_pct,98%,,,,,
player,201409210ram,ram,McLeRo00,special_teams,12,,,,,
player,201409210ram,ram,McLeRo00,st_pct,44%,,,,,
player,201409210ram,ram,JenkJa03,pos,CB,,,,,
player,201409210ram,ram,JenkJa03,offense,0,,,,,
player,201409210ram,ram,JenkJa03,off_pct,0%,,,,,
player,201409210ram,ram,JenkJa03,defense,55,,,,,
player,201409210ram,ram,JenkJa03,def_pct,98%,,,,,
player,201409210ram,ram,JenkJa03,special_teams,8,,,,,
player,201409210ram,ram,JenkJa03,st_pct,30%,,,,,
player,201409210ram,ram,GainE.00,pos,CB,,,,,
player,201409210ram,ram,GainE.00,offense,0,,,,,
player,201409210ram,ram,GainE.00,off_pct,0%,,,,,
player,201409210ram,ram,GainE.00,defense,53,,,,,
player,201409210ram,ram,GainE.00,def_pct,95%,,,,,
player,201409210ram,ram,GainE.00,special_teams,6,,,,,
player,201409210ram,ram,GainE.00,st_pct,22%,,,,,
player,201409210ram,ram,QuinRo00,pos,DE,,,,,
player,201409210ram,ram,QuinRo00,offense,0,,,,,
player,201409210ram,ram,QuinRo00,off_pct,0%,,,,,
player,201409210ram,ram,QuinRo00,defense,43,,,,,
player,201409210ram,ram,QuinRo00,def_pct,77%,,,,,
player,201409210ram,ram,QuinRo00,special_teams,6,,,,,
player,201409210ram,ram,QuinRo00,st_pct,22%,,,,,
player,201409210ram,ram,DunbJo20,pos,LB,,,,,
player,201409210ram,ram,DunbJo20,offense,0,,,,,
player,201409210ram,ram,DunbJo20,off_pct,0%,,,,,
player,201409210ram,ram,DunbJo20,defense,36,,,,,
player,201409210ram,ram,DunbJo20,def_pct,64%,,,,,
player,201409210ram,ram,DunbJo20,special_teams,1,,,,,
player,201409210ram,ram,DunbJo20,st_pct,4%,,,,,
player,201409210ram,ram,BrocMi00,pos,DT,,,,,
player,201409210ram,ram,BrocMi00,offense,0,,,,,
player,201409210ram,ram,BrocMi00,off_pct,0%,,,,,
player,201409210ram,ram,BrocMi00,defense,31,,,,,
player,201409210ram,ram,BrocMi00,def_pct,55%,,,,,
player,201409210ram,ram,BrocMi00,special_teams,0,,,,,
player,201409210ram,ram,BrocMi00,st_pct,0%,,,,,
player,201409210ram,ram,HayeWi99,pos,DE,,,,,
player,201409210ram,ram,HayeWi99,offense,0,,,,,
player,201409210ram,ram,HayeWi99,off_pct,0%,,,,,
player,201409210ram,ram,HayeWi99,defense,30,,,,,
player,201409210ram,ram,HayeWi99,def_pct,54%,,,,,
player,201409210ram,ram,HayeWi99,special_teams,6,,,,,
player,201409210ram,ram,HayeWi99,st_pct,22%,,,,,
player,201409210ram,ram,LangKe98,pos,DT,,,,,
player,201409210ram,ram,LangKe98,offense,0,,,,,
player,201409210ram,ram,LangKe98,off_pct,0%,,,,,
player,201409210ram,ram,LangKe98,defense,30,,,,,
player,201409210ram,ram,LangKe98,def_pct,54%,,,,,
player,201409210ram,ram,LangKe98,special_teams,0,,,,,
player,201409210ram,ram,LangKe98,st_pct,0%,,,,,
player,201409210ram,ram,DonaAa00,pos,DT,,,,,
player,201409210ram,ram,DonaAa00,offense,0,,,,,
player,201409210ram,ram,DonaAa00,off_pct,0%,,,,,
player,201409210ram,ram,DonaAa00,defense,27,,,,,
player,201409210ram,ram,DonaAa00,def_pct,48%,,,,,
player,201409210ram,ram,DonaAa00,special_teams,6,,,,,
player,201409210ram,ram,DonaAa00,st_pct,22%,,,,,
player,201409210ram,ram,JoynLa00,pos,FS,,,,,
player,201409210ram,ram,JoynLa00,offense,0,,,,,
player,201409210ram,ram,JoynLa00,off_pct,0%,,,,,
player,201409210ram,ram,JoynLa00,defense,26,,,,,
player,201409210ram,ram,JoynLa00,def_pct,46%,,,,,
player,201409210ram,ram,JoynLa00,special_teams,9,,,,,
player,201409210ram,ram,JoynLa00,st_pct,33%,,,,,
player,201409210ram,ram,SimsEu99,pos,DE,,,,,
player,201409210ram,ram,SimsEu99,offense,0,,,,,
player,201409210ram,ram,SimsEu99,off_pct,0%,,,,,
player,201409210ram,ram,SimsEu99,defense,25,,,,,
player,201409210ram,ram,SimsEu99,def_pct,45%,,,,,
player,201409210ram,ram,SimsEu99,special_teams,7,,,,,
player,201409210ram,ram,SimsEu99,st_pct,26%,,,,,
player,201409210ram,ram,WestEt00,pos,DE,,,,,
player,201409210ram,ram,WestEt00,offense,0,,,,,
player,201409210ram,ram,WestEt00,off_pct,0%,,,,,
player,201409210ram,ram,WestEt00,defense,16,,,,,
player,201409210ram,ram,WestEt00,def_pct,29%,,,,,
player,201409210ram,ram,WestEt00,special_teams,0,,,,,
player,201409210ram,ram,WestEt00,st_pct,0%,,,,,
player,201409210ram,ram,CarrAl99,pos,DT,,,,,
player,201409210ram,ram,CarrAl99,offense,0,,,,,
player,201409210ram,ram,CarrAl99,off_pct,0%,,,,,
player,201409210ram,ram,CarrAl99,defense,13,,,,,
player,201409210ram,ram,CarrAl99,def_pct,23%,,,,,
player,201409210ram,ram,CarrAl99,special_teams,6,,,,,
player,201409210ram,ram,CarrAl99,st_pct,22%,,,,,
player,201409210ram,ram,DaviCo02,pos,FS,,,,,
player,201409210ram,ram,DaviCo02,offense,0,,,,,
player,201409210ram,ram,DaviCo02,off_pct,0%,,,,,
player,201409210ram,ram,DaviCo02,defense,7,,,,,
player,201409210ram,ram,DaviCo02,def_pct,12%,,,,,
player,201409210ram,ram,DaviCo02,special_teams,16,,,,,
player,201409210ram,ram,DaviCo02,st_pct,59%,,,,,
player,201409210ram,ram,ArmsRa01,pos,LB,,,,,
player,201409210ram,ram,ArmsRa01,offense,0,,,,,
player,201409210ram,ram,ArmsRa01,off_pct,0%,,,,,
player,201409210ram,ram,ArmsRa01,defense,1,,,,,
player,201409210ram,ram,ArmsRa01,def_pct,2%,,,,,
player,201409210ram,ram,ArmsRa01,special_teams,22,,,,,
player,201409210ram,ram,ArmsRa01,st_pct,81%,,,,,
player,201409210ram,ram,BateDa00,pos,LB,,,,,
player,201409210ram,ram,BateDa00,offense,0,,,,,
player,201409210ram,ram,BateDa00,off_pct,0%,,,,,
player,201409210ram,ram,BateDa00,defense,0,,,,,
player,201409210ram,ram,BateDa00,def_pct,0%,,,,,
player,201409210ram,ram,BateDa00,special_teams,22,,,,,
player,201409210ram,ram,BateDa00,st_pct,81%,,,,,
player,201409210ram,ram,ReynCh00,pos,RB,,,,,
player,201409210ram,ram,ReynCh00,offense,0,,,,,
player,201409210ram,ram,ReynCh00,off_pct,0%,,,,,
player,201409210ram,ram,ReynCh00,defense,0,,,,,
player,201409210ram,ram,ReynCh00,def_pct,0%,,,,,
player,201409210ram,ram,ReynCh00,special_teams,16,,,,,
player,201409210ram,ram,ReynCh00,st_pct,59%,,,,,
player,201409210ram,ram,BayeAl00,pos,TE,,,,,
player,201409210ram,ram,BayeAl00,offense,0,,,,,
player,201409210ram,ram,BayeAl00,off_pct,0%,,,,,
player,201409210ram,ram,BayeAl00,defense,0,,,,,
player,201409210ram,ram,BayeAl00,def_pct,0%,,,,,
player,201409210ram,ram,BayeAl00,special_teams,12,,,,,
player,201409210ram,ram,BayeAl00,st_pct,44%,,,,,
player,201409210ram,ram,ZuerGr00,pos,K,,,,,
player,201409210ram,ram,ZuerGr00,offense,0,,,,,
player,201409210ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201409210ram,ram,ZuerGr00,defense,0,,,,,
player,201409210ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201409210ram,ram,ZuerGr00,special_teams,11,,,,,
player,201409210ram,ram,ZuerGr00,st_pct,41%,,,,,
player,201409210ram,ram,RobeMa00,pos,CB,,,,,
player,201409210ram,ram,RobeMa00,offense,0,,,,,
player,201409210ram,ram,RobeMa00,off_pct,0%,,,,,
player,201409210ram,ram,RobeMa00,defense,0,,,,,
player,201409210ram,ram,RobeMa00,def_pct,0%,,,,,
player,201409210ram,ram,RobeMa00,special_teams,11,,,,,
player,201409210ram,ram,RobeMa00,st_pct,41%,,,,,
player,201409210ram,ram,HekkJo00,pos,P,,,,,
player,201409210ram,ram,HekkJo00,offense,0,,,,,
player,201409210ram,ram,HekkJo00,off_pct,0%,,,,,
player,201409210ram,ram,HekkJo00,defense,0,,,,,
player,201409210ram,ram,HekkJo00,def_pct,0%,,,,,
player,201409210ram,ram,HekkJo00,special_teams,6,,,,,
player,201409210ram,ram,HekkJo00,st_pct,22%,,,,,
player,201409210ram,ram,McQuJa00,pos,LS,,,,,
player,201409210ram,ram,McQuJa00,offense,0,,,,,
player,201409210ram,ram,McQuJa00,off_pct,0%,,,,,
player,201409210ram,ram,McQuJa00,defense,0,,,,,
player,201409210ram,ram,McQuJa00,def_pct,0%,,,,,
player,201409210ram,ram,McQuJa00,special_teams,6,,,,,
player,201409210ram,ram,McQuJa00,st_pct,22%,,,,,
player,201409210ram,dal,WittJa00,pos,TE,,,,,
player,201409210ram,dal,WittJa00,offense,56,,,,,
player,201409210ram,dal,WittJa00,off_pct,100%,,,,,
player,201409210ram,dal,WittJa00,defense,0,,,,,
player,201409210ram,dal,WittJa00,def_pct,0%,,,,,
player,201409210ram,dal,WittJa00,special_teams,7,,,,,
player,201409210ram,dal,WittJa00,st_pct,26%,,,,,
player,201409210ram,dal,FreeDo20,pos,T,,,,,
player,201409210ram,dal,FreeDo20,offense,56,,,,,
player,201409210ram,dal,FreeDo20,off_pct,100%,,,,,
player,201409210ram,dal,FreeDo20,defense,0,,,,,
player,201409210ram,dal,FreeDo20,def_pct,0%,,,,,
player,201409210ram,dal,FreeDo20,special_teams,6,,,,,
player,201409210ram,dal,FreeDo20,st_pct,22%,,,,,
player,201409210ram,dal,SmitTy00,pos,T,,,,,
player,201409210ram,dal,SmitTy00,offense,56,,,,,
player,201409210ram,dal,SmitTy00,off_pct,100%,,,,,
player,201409210ram,dal,SmitTy00,defense,0,,,,,
player,201409210ram,dal,SmitTy00,def_pct,0%,,,,,
player,201409210ram,dal,SmitTy00,special_teams,6,,,,,
