game,2014,5,20141005,201410050car,chi,"Chicago Bears",24,car,"Carolina Panthers",31
player,201410050car,car,GodfCh99,qb_hits,0,,,,,
player,201410050car,car,GodfCh99,fumbles_rec,0,,,,,
player,201410050car,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201410050car,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201410050car,car,GodfCh99,fumbles_forced,0,,,,,
player,201410050car,car,JacoBe00,def_int,0,,,,,
player,201410050car,car,JacoBe00,def_int_yds,0,,,,,
player,201410050car,car,JacoBe00,def_int_td,0,,,,,
player,201410050car,car,JacoBe00,def_int_long,0,,,,,
player,201410050car,car,JacoBe00,pass_defended,0,,,,,
player,201410050car,car,JacoBe00,sacks,0.0,,,,,
player,201410050car,car,JacoBe00,tackles_combined,1,,,,,
player,201410050car,car,JacoBe00,tackles_solo,1,,,,,
player,201410050car,car,JacoBe00,tackles_assists,0,,,,,
player,201410050car,car,JacoBe00,tackles_loss,0,,,,,
player,201410050car,car,JacoBe00,qb_hits,0,,,,,
player,201410050car,car,JacoBe00,fumbles_rec,0,,,,,
player,201410050car,car,JacoBe00,fumbles_rec_yds,0,,,,,
player,201410050car,car,JacoBe00,fumbles_rec_td,0,,,,,
player,201410050car,car,JacoBe00,fumbles_forced,0,,,,,
player,201410050car,car,KleiAJ00,def_int,0,,,,,
player,201410050car,car,KleiAJ00,def_int_yds,0,,,,,
player,201410050car,car,KleiAJ00,def_int_td,0,,,,,
player,201410050car,car,KleiAJ00,def_int_long,0,,,,,
player,201410050car,car,KleiAJ00,pass_defended,0,,,,,
player,201410050car,car,KleiAJ00,sacks,0.0,,,,,
player,201410050car,car,KleiAJ00,tackles_combined,1,,,,,
player,201410050car,car,KleiAJ00,tackles_solo,1,,,,,
player,201410050car,car,KleiAJ00,tackles_assists,0,,,,,
player,201410050car,car,KleiAJ00,tackles_loss,0,,,,,
player,201410050car,car,KleiAJ00,qb_hits,0,,,,,
player,201410050car,car,KleiAJ00,fumbles_rec,0,,,,,
player,201410050car,car,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201410050car,car,KleiAJ00,fumbles_rec_td,0,,,,,
player,201410050car,car,KleiAJ00,fumbles_forced,1,,,,,
player,201410050car,car,LotuSt00,def_int,0,,,,,
player,201410050car,car,LotuSt00,def_int_yds,0,,,,,
player,201410050car,car,LotuSt00,def_int_td,0,,,,,
player,201410050car,car,LotuSt00,def_int_long,0,,,,,
player,201410050car,car,LotuSt00,pass_defended,0,,,,,
player,201410050car,car,LotuSt00,sacks,0.0,,,,,
player,201410050car,car,LotuSt00,tackles_combined,1,,,,,
player,201410050car,car,LotuSt00,tackles_solo,1,,,,,
player,201410050car,car,LotuSt00,tackles_assists,0,,,,,
player,201410050car,car,LotuSt00,tackles_loss,0,,,,,
player,201410050car,car,LotuSt00,qb_hits,0,,,,,
player,201410050car,car,LotuSt00,fumbles_rec,0,,,,,
player,201410050car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201410050car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201410050car,car,LotuSt00,fumbles_forced,0,,,,,
player,201410050car,car,JoneCo01,def_int,,,,,,
player,201410050car,car,JoneCo01,def_int_yds,,,,,,
player,201410050car,car,JoneCo01,def_int_td,,,,,,
player,201410050car,car,JoneCo01,def_int_long,,,,,,
player,201410050car,car,JoneCo01,pass_defended,,,,,,
player,201410050car,car,JoneCo01,sacks,0.0,,,,,
player,201410050car,car,JoneCo01,tackles_combined,,,,,,
player,201410050car,car,JoneCo01,tackles_solo,,,,,,
player,201410050car,car,JoneCo01,tackles_assists,,,,,,
player,201410050car,car,JoneCo01,tackles_loss,2,,,,,
player,201410050car,car,JoneCo01,qb_hits,1,,,,,
player,201410050car,car,JoneCo01,fumbles_rec,,,,,,
player,201410050car,car,JoneCo01,fumbles_rec_yds,,,,,,
player,201410050car,car,JoneCo01,fumbles_rec_td,,,,,,
player,201410050car,car,JoneCo01,fumbles_forced,,,,,,
player,201410050car,chi,HolmSa00,kick_ret,0,,,,,
player,201410050car,chi,HolmSa00,kick_ret_yds,0,,,,,
player,201410050car,chi,HolmSa00,kick_ret_yds_per_ret,,,,,,
player,201410050car,chi,HolmSa00,kick_ret_td,0,,,,,
player,201410050car,chi,HolmSa00,kick_ret_long,0,,,,,
player,201410050car,chi,HolmSa00,punt_ret,2,,,,,
player,201410050car,chi,HolmSa00,punt_ret_yds,30,,,,,
player,201410050car,chi,HolmSa00,punt_ret_yds_per_ret,15.0,,,,,
player,201410050car,chi,HolmSa00,punt_ret_td,0,,,,,
player,201410050car,chi,HolmSa00,punt_ret_long,22,,,,,
player,201410050car,chi,WillCh06,kick_ret,2,,,,,
player,201410050car,chi,WillCh06,kick_ret_yds,45,,,,,
player,201410050car,chi,WillCh06,kick_ret_yds_per_ret,22.5,,,,,
player,201410050car,chi,WillCh06,kick_ret_td,0,,,,,
player,201410050car,chi,WillCh06,kick_ret_long,24,,,,,
player,201410050car,chi,WillCh06,punt_ret,0,,,,,
player,201410050car,chi,WillCh06,punt_ret_yds,0,,,,,
player,201410050car,chi,WillCh06,punt_ret_yds_per_ret,,,,,,
player,201410050car,chi,WillCh06,punt_ret_td,0,,,,,
player,201410050car,chi,WillCh06,punt_ret_long,0,,,,,
player,201410050car,car,BrowPh00,kick_ret,1,,,,,
player,201410050car,car,BrowPh00,kick_ret_yds,18,,,,,
player,201410050car,car,BrowPh00,kick_ret_yds_per_ret,18.0,,,,,
player,201410050car,car,BrowPh00,kick_ret_td,0,,,,,
player,201410050car,car,BrowPh00,kick_ret_long,18,,,,,
player,201410050car,car,BrowPh00,punt_ret,3,,,,,
player,201410050car,car,BrowPh00,punt_ret_yds,81,,,,,
player,201410050car,car,BrowPh00,punt_ret_yds_per_ret,27.0,,,,,
player,201410050car,car,BrowPh00,punt_ret_td,1,,,,,
player,201410050car,car,BrowPh00,punt_ret_long,79,,,,,
player,201410050car,chi,gouldrob01,xpm,3,,,,,
player,201410050car,chi,gouldrob01,xpa,3,,,,,
player,201410050car,chi,gouldrob01,fgm,1,,,,,
player,201410050car,chi,gouldrob01,fga,2,,,,,
player,201410050car,chi,gouldrob01,punt,0,,,,,
player,201410050car,chi,gouldrob01,punt_yds,0,,,,,
player,201410050car,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201410050car,chi,gouldrob01,punt_long,0,,,,,
player,201410050car,chi,ODonPa00,xpm,,,,,,
player,201410050car,chi,ODonPa00,xpa,,,,,,
player,201410050car,chi,ODonPa00,fgm,,,,,,
player,201410050car,chi,ODonPa00,fga,,,,,,
player,201410050car,chi,ODonPa00,punt,4,,,,,
player,201410050car,chi,ODonPa00,punt_yds,205,,,,,
player,201410050car,chi,ODonPa00,punt_yds_per_punt,51.3,,,,,
player,201410050car,chi,ODonPa00,punt_long,59,,,,,
player,201410050car,car,GanoGr44,xpm,4,,,,,
player,201410050car,car,GanoGr44,xpa,4,,,,,
player,201410050car,car,GanoGr44,fgm,1,,,,,
player,201410050car,car,GanoGr44,fga,1,,,,,
player,201410050car,car,GanoGr44,punt,0,,,,,
player,201410050car,car,GanoGr44,punt_yds,0,,,,,
player,201410050car,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201410050car,car,GanoGr44,punt_long,0,,,,,
player,201410050car,car,NortBr00,xpm,,,,,,
player,201410050car,car,NortBr00,xpa,,,,,,
player,201410050car,car,NortBr00,fgm,,,,,,
player,201410050car,car,NortBr00,fga,,,,,,
player,201410050car,car,NortBr00,punt,5,,,,,
player,201410050car,car,NortBr00,punt_yds,241,,,,,
player,201410050car,car,NortBr00,punt_yds_per_punt,48.2,,,,,
player,201410050car,car,NortBr00,punt_long,62,,,,,
player,201410050car,car,SilaAm00,pos,G,,,,,
player,201410050car,car,SilaAm00,offense,66,,,,,
player,201410050car,car,SilaAm00,off_pct,100%,,,,,
player,201410050car,car,SilaAm00,defense,0,,,,,
player,201410050car,car,SilaAm00,def_pct,0%,,,,,
player,201410050car,car,SilaAm00,special_teams,5,,,,,
player,201410050car,car,SilaAm00,st_pct,17%,,,,,
player,201410050car,car,TurnTr01,pos,G,,,,,
player,201410050car,car,TurnTr01,offense,66,,,,,
player,201410050car,car,TurnTr01,off_pct,100%,,,,,
player,201410050car,car,TurnTr01,defense,0,,,,,
player,201410050car,car,TurnTr01,def_pct,0%,,,,,
player,201410050car,car,TurnTr01,special_teams,5,,,,,
player,201410050car,car,TurnTr01,st_pct,17%,,,,,
player,201410050car,car,ChanNa00,pos,T,,,,,
player,201410050car,car,ChanNa00,offense,66,,,,,
player,201410050car,car,ChanNa00,off_pct,100%,,,,,
player,201410050car,car,ChanNa00,defense,0,,,,,
player,201410050car,car,ChanNa00,def_pct,0%,,,,,
player,201410050car,car,ChanNa00,special_teams,5,,,,,
player,201410050car,car,ChanNa00,st_pct,17%,,,,,
player,201410050car,car,BellBy00,pos,T,,,,,
player,201410050car,car,BellBy00,offense,66,,,,,
player,201410050car,car,BellBy00,off_pct,100%,,,,,
player,201410050car,car,BellBy00,defense,0,,,,,
player,201410050car,car,BellBy00,def_pct,0%,,,,,
player,201410050car,car,BellBy00,special_teams,5,,,,,
player,201410050car,car,BellBy00,st_pct,17%,,,,,
player,201410050car,car,KaliRy20,pos,C,,,,,
player,201410050car,car,KaliRy20,offense,66,,,,,
player,201410050car,car,KaliRy20,off_pct,100%,,,,,
player,201410050car,car,KaliRy20,defense,0,,,,,
player,201410050car,car,KaliRy20,def_pct,0%,,,,,
player,201410050car,car,KaliRy20,special_teams,0,,,,,
player,201410050car,car,KaliRy20,st_pct,0%,,,,,
player,201410050car,car,NewtCa00,pos,QB,,,,,
player,201410050car,car,NewtCa00,offense,66,,,,,
player,201410050car,car,NewtCa00,off_pct,100%,,,,,
player,201410050car,car,NewtCa00,defense,0,,,,,
player,201410050car,car,NewtCa00,def_pct,0%,,,,,
player,201410050car,car,NewtCa00,special_teams,0,,,,,
player,201410050car,car,NewtCa00,st_pct,0%,,,,,
player,201410050car,car,OlseGr00,pos,TE,,,,,
player,201410050car,car,OlseGr00,offense,62,,,,,
player,201410050car,car,OlseGr00,off_pct,94%,,,,,
player,201410050car,car,OlseGr00,defense,0,,,,,
player,201410050car,car,OlseGr00,def_pct,0%,,,,,
player,201410050car,car,OlseGr00,special_teams,0,,,,,
player,201410050car,car,OlseGr00,st_pct,0%,,,,,
player,201410050car,car,BenjKe00,pos,WR,,,,,
player,201410050car,car,BenjKe00,offense,56,,,,,
player,201410050car,car,BenjKe00,off_pct,85%,,,,,
player,201410050car,car,BenjKe00,defense,0,,,,,
player,201410050car,car,BenjKe00,def_pct,0%,,,,,
player,201410050car,car,BenjKe00,special_teams,0,,,,,
player,201410050car,car,BenjKe00,st_pct,0%,,,,,
player,201410050car,car,CotcJe00,pos,WR,,,,,
player,201410050car,car,CotcJe00,offense,53,,,,,
player,201410050car,car,CotcJe00,off_pct,80%,,,,,
player,201410050car,car,CotcJe00,defense,0,,,,,
player,201410050car,car,CotcJe00,def_pct,0%,,,,,
player,201410050car,car,CotcJe00,special_teams,0,,,,,
player,201410050car,car,CotcJe00,st_pct,0%,,,,,
player,201410050car,car,ReavDa00,pos,RB,,,,,
player,201410050car,car,ReavDa00,offense,46,,,,,
player,201410050car,car,ReavDa00,off_pct,70%,,,,,
player,201410050car,car,ReavDa00,defense,0,,,,,
player,201410050car,car,ReavDa00,def_pct,0%,,,,,
player,201410050car,car,ReavDa00,special_teams,0,,,,,
player,201410050car,car,ReavDa00,st_pct,0%,,,,,
player,201410050car,car,DickEd00,pos,TE,,,,,
player,201410050car,car,DickEd00,offense,39,,,,,
player,201410050car,car,DickEd00,off_pct,59%,,,,,
player,201410050car,car,DickEd00,defense,0,,,,,
player,201410050car,car,DickEd00,def_pct,0%,,,,,
player,201410050car,car,DickEd00,special_teams,15,,,,,
player,201410050car,car,DickEd00,st_pct,50%,,,,,
player,201410050car,car,AvanJa00,pos,WR,,,,,
player,201410050car,car,AvanJa00,offense,27,,,,,
player,201410050car,car,AvanJa00,off_pct,41%,,,,,
player,201410050car,car,AvanJa00,defense,0,,,,,
player,201410050car,car,AvanJa00,def_pct,0%,,,,,
player,201410050car,car,AvanJa00,special_teams,0,,,,,
player,201410050car,car,AvanJa00,st_pct,0%,,,,,
player,201410050car,car,OgboCh00,pos,FB,,,,,
player,201410050car,car,OgboCh00,offense,21,,,,,
player,201410050car,car,OgboCh00,off_pct,32%,,,,,
player,201410050car,car,OgboCh00,defense,0,,,,,
player,201410050car,car,OgboCh00,def_pct,0%,,,,,
player,201410050car,car,OgboCh00,special_teams,8,,,,,
player,201410050car,car,OgboCh00,st_pct,27%,,,,,
player,201410050car,car,WillBr04,pos,TE,,,,,
player,201410050car,car,WillBr04,offense,15,,,,,
player,201410050car,car,WillBr04,off_pct,23%,,,,,
player,201410050car,car,WillBr04,defense,0,,,,,
player,201410050car,car,WillBr04,def_pct,0%,,,,,
player,201410050car,car,WillBr04,special_teams,18,,,,,
player,201410050car,car,WillBr04,st_pct,60%,,,,,
player,201410050car,car,BrowPh00,pos,WR,,,,,
player,201410050car,car,BrowPh00,offense,5,,,,,
player,201410050car,car,BrowPh00,off_pct,8%,,,,,
player,201410050car,car,BrowPh00,defense,0,,,,,
player,201410050car,car,BrowPh00,def_pct,0%,,,,,
player,201410050car,car,BrowPh00,special_teams,14,,,,,
player,201410050car,car,BrowPh00,st_pct,47%,,,,,
player,201410050car,car,BersBr00,pos,WR,,,,,
player,201410050car,car,BersBr00,offense,5,,,,,
player,201410050car,car,BersBr00,off_pct,8%,,,,,
player,201410050car,car,BersBr00,defense,0,,,,,
player,201410050car,car,BersBr00,def_pct,0%,,,,,
player,201410050car,car,BersBr00,special_teams,5,,,,,
player,201410050car,car,BersBr00,st_pct,17%,,,,,
player,201410050car,car,FolkBr00,pos,C,,,,,
player,201410050car,car,FolkBr00,offense,1,,,,,
player,201410050car,car,FolkBr00,off_pct,2%,,,,,
player,201410050car,car,FolkBr00,defense,0,,,,,
player,201410050car,car,FolkBr00,def_pct,0%,,,,,
player,201410050car,car,FolkBr00,special_teams,10,,,,,
player,201410050car,car,FolkBr00,st_pct,33%,,,,,
player,201410050car,car,HarpRo21,pos,SS,,,,,
player,201410050car,car,HarpRo21,offense,0,,,,,
player,201410050car,car,HarpRo21,off_pct,0%,,,,,
player,201410050car,car,HarpRo21,defense,64,,,,,
player,201410050car,car,HarpRo21,def_pct,100%,,,,,
player,201410050car,car,HarpRo21,special_teams,11,,,,,
player,201410050car,car,HarpRo21,st_pct,37%,,,,,
player,201410050car,car,DeCoTh99,pos,FS,,,,,
player,201410050car,car,DeCoTh99,offense,0,,,,,
player,201410050car,car,DeCoTh99,off_pct,0%,,,,,
player,201410050car,car,DeCoTh99,defense,64,,,,,
player,201410050car,car,DeCoTh99,def_pct,100%,,,,,
player,201410050car,car,DeCoTh99,special_teams,9,,,,,
player,201410050car,car,DeCoTh99,st_pct,30%,,,,,
player,201410050car,car,CasoAn99,pos,CB,,,,,
player,201410050car,car,CasoAn99,offense,0,,,,,
player,201410050car,car,CasoAn99,off_pct,0%,,,,,
player,201410050car,car,CasoAn99,defense,64,,,,,
player,201410050car,car,CasoAn99,def_pct,100%,,,,,
player,201410050car,car,CasoAn99,special_teams,8,,,,,
player,201410050car,car,CasoAn99,st_pct,27%,,,,,
player,201410050car,car,KuecLu00,pos,LB,,,,,
player,201410050car,car,KuecLu00,offense,0,,,,,
player,201410050car,car,KuecLu00,off_pct,0%,,,,,
player,201410050car,car,KuecLu00,defense,64,,,,,
player,201410050car,car,KuecLu00,def_pct,100%,,,,,
player,201410050car,car,KuecLu00,special_teams,5,,,,,
player,201410050car,car,KuecLu00,st_pct,17%,,,,,
player,201410050car,car,DaviTh20,pos,LB,,,,,
player,201410050car,car,DaviTh20,offense,0,,,,,
player,201410050car,car,DaviTh20,off_pct,0%,,,,,
player,201410050car,car,DaviTh20,defense,64,,,,,
player,201410050car,car,DaviTh20,def_pct,100%,,,,,
player,201410050car,car,DaviTh20,special_teams,0,,,,,
player,201410050car,car,DaviTh20,st_pct,0%,,,,,
player,201410050car,car,JohnCh98,pos,DE,,,,,
player,201410050car,car,JohnCh98,offense,0,,,,,
player,201410050car,car,JohnCh98,off_pct,0%,,,,,
player,201410050car,car,JohnCh98,defense,49,,,,,
player,201410050car,car,JohnCh98,def_pct,77%,,,,,
player,201410050car,car,JohnCh98,special_teams,0,,,,,
player,201410050car,car,JohnCh98,st_pct,0%,,,,,
player,201410050car,car,WhitMe00,pos,CB,,,,,
player,201410050car,car,WhitMe00,offense,0,,,,,
player,201410050car,car,WhitMe00,off_pct,0%,,,,,
player,201410050car,car,WhitMe00,defense,48,,,,,
player,201410050car,car,WhitMe00,def_pct,75%,,,,,
player,201410050car,car,WhitMe00,special_teams,20,,,,,
player,201410050car,car,WhitMe00,st_pct,67%,,,,,
player,201410050car,car,GodfCh99,pos,CB,,,,,
player,201410050car,car,GodfCh99,offense,0,,,,,
player,201410050car,car,GodfCh99,off_pct,0%,,,,,
player,201410050car,car,GodfCh99,defense,44,,,,,
player,201410050car,car,GodfCh99,def_pct,69%,,,,,
player,201410050car,car,GodfCh99,special_teams,10,,,,,
player,201410050car,car,GodfCh99,st_pct,33%,,,,,
player,201410050car,car,EdwaDw20,pos,DT,,,,,
player,201410050car,car,EdwaDw20,offense,0,,,,,
player,201410050car,car,EdwaDw20,off_pct,0%,,,,,
player,201410050car,car,EdwaDw20,defense,42,,,,,
player,201410050car,car,EdwaDw20,def_pct,66%,,,,,
player,201410050car,car,EdwaDw20,special_teams,10,,,,,
player,201410050car,car,EdwaDw20,st_pct,33%,,,,,
player,201410050car,car,LotuSt00,pos,DT,,,,,
player,201410050car,car,LotuSt00,offense,0,,,,,
player,201410050car,car,LotuSt00,off_pct,0%,,,,,
player,201410050car,car,LotuSt00,defense,35,,,,,
player,201410050car,car,LotuSt00,def_pct,55%,,,,,
player,201410050car,car,LotuSt00,special_teams,5,,,,,
player,201410050car,car,LotuSt00,st_pct,17%,,,,,
player,201410050car,car,ShorKa00,pos,DT,,,,,
player,201410050car,car,ShorKa00,offense,0,,,,,
player,201410050car,car,ShorKa00,off_pct,0%,,,,,
player,201410050car,car,ShorKa00,defense,34,,,,,
player,201410050car,car,ShorKa00,def_pct,53%,,,,,
player,201410050car,car,ShorKa00,special_teams,5,,,,,
player,201410050car,car,ShorKa00,st_pct,17%,,,,,
player,201410050car,car,AddiMa00,pos,DE,,,,,
player,201410050car,car,AddiMa00,offense,0,,,,,
player,201410050car,car,AddiMa00,off_pct,0%,,,,,
player,201410050car,car,AddiMa00,defense,33,,,,,
player,201410050car,car,AddiMa00,def_pct,52%,,,,,
player,201410050car,car,AddiMa00,special_teams,11,,,,,
player,201410050car,car,AddiMa00,st_pct,37%,,,,,
player,201410050car,car,HortWe00,pos,DE,,,,,
player,201410050car,car,HortWe00,offense,0,,,,,
player,201410050car,car,HortWe00,off_pct,0%,,,,,
player,201410050car,car,HortWe00,defense,26,,,,,
player,201410050car,car,HortWe00,def_pct,41%,,,,,
player,201410050car,car,HortWe00,special_teams,5,,,,,
player,201410050car,car,HortWe00,st_pct,17%,,,,,
player,201410050car,car,ColeCo20,pos,DT,,,,,
player,201410050car,car,ColeCo20,offense,0,,,,,
player,201410050car,car,ColeCo20,off_pct,0%,,,,,
player,201410050car,car,ColeCo20,defense,20,,,,,
player,201410050car,car,ColeCo20,def_pct,31%,,,,,
player,201410050car,car,ColeCo20,special_teams,0,,,,,
player,201410050car,car,ColeCo20,st_pct,0%,,,,,
player,201410050car,car,EalyKo00,pos,DE,,,,,
player,201410050car,car,EalyKo00,offense,0,,,,,
player,201410050car,car,EalyKo00,off_pct,0%,,,,,
player,201410050car,car,EalyKo00,defense,17,,,,,
player,201410050car,car,EalyKo00,def_pct,27%,,,,,
player,201410050car,car,EalyKo00,special_teams,0,,,,,
player,201410050car,car,EalyKo00,st_pct,0%,,,,,
player,201410050car,car,BenwBe00,pos,CB,,,,,
player,201410050car,car,BenwBe00,offense,0,,,,,
player,201410050car,car,BenwBe00,off_pct,0%,,,,,
player,201410050car,car,BenwBe00,defense,16,,,,,
player,201410050car,car,BenwBe00,def_pct,25%,,,,,
player,201410050car,car,BenwBe00,special_teams,2,,,,,
player,201410050car,car,BenwBe00,st_pct,7%,,,,,
player,201410050car,car,NormJo01,pos,CB,,,,,
player,201410050car,car,NormJo01,offense,0,,,,,
player,201410050car,car,NormJo01,off_pct,0%,,,,,
player,201410050car,car,NormJo01,defense,16,,,,,
player,201410050car,car,NormJo01,def_pct,25%,,,,,
player,201410050car,car,NormJo01,special_teams,2,,,,,
player,201410050car,car,NormJo01,st_pct,7%,,,,,
player,201410050car,car,BlacCh21,pos,LB,,,,,
player,201410050car,car,BlacCh21,offense,0,,,,,
player,201410050car,car,BlacCh21,off_pct,0%,,,,,
player,201410050car,car,BlacCh21,defense,4,,,,,
player,201410050car,car,BlacCh21,def_pct,6%,,,,,
player,201410050car,car,BlacCh21,special_teams,30,,,,,
player,201410050car,car,BlacCh21,st_pct,100%,,,,,
player,201410050car,car,JoneCo01,pos,FS,,,,,
player,201410050car,car,JoneCo01,offense,0,,,,,
player,201410050car,car,JoneCo01,off_pct,0%,,,,,
player,201410050car,car,JoneCo01,defense,0,,,,,
player,201410050car,car,JoneCo01,def_pct,0%,,,,,
player,201410050car,car,JoneCo01,special_teams,25,,,,,
player,201410050car,car,JoneCo01,st_pct,83%,,,,,
player,201410050car,car,WillJa95,pos,LB,,,,,
player,201410050car,car,WillJa95,offense,0,,,,,
player,201410050car,car,WillJa95,off_pct,0%,,,,,
player,201410050car,car,WillJa95,defense,0,,,,,
player,201410050car,car,WillJa95,def_pct,0%,,,,,
player,201410050car,car,WillJa95,special_teams,20,,,,,
player,201410050car,car,WillJa95,st_pct,67%,,,,,
player,201410050car,car,KleiAJ00,pos,LB,,,,,
player,201410050car,car,KleiAJ00,offense,0,,,,,
player,201410050car,car,KleiAJ00,off_pct,0%,,,,,
player,201410050car,car,KleiAJ00,defense,0,,,,,
player,201410050car,car,KleiAJ00,def_pct,0%,,,,,
player,201410050car,car,KleiAJ00,special_teams,16,,,,,
player,201410050car,car,KleiAJ00,st_pct,53%,,,,,
player,201410050car,car,JacoBe00,pos,LB,,,,,
player,201410050car,car,JacoBe00,offense,0,,,,,
player,201410050car,car,JacoBe00,off_pct,0%,,,,,
player,201410050car,car,JacoBe00,defense,0,,,,,
player,201410050car,car,JacoBe00,def_pct,0%,,,,,
player,201410050car,car,JacoBe00,special_teams,15,,,,,
player,201410050car,car,JacoBe00,st_pct,50%,,,,,
player,201410050car,car,GanoGr44,pos,K,,,,,
player,201410050car,car,GanoGr44,offense,0,,,,,
player,201410050car,car,GanoGr44,off_pct,0%,,,,,
player,201410050car,car,GanoGr44,defense,0,,,,,
player,201410050car,car,GanoGr44,def_pct,0%,,,,,
player,201410050car,car,GanoGr44,special_teams,11,,,,,
player,201410050car,car,GanoGr44,st_pct,37%,,,,,
player,201410050car,car,NortBr00,pos,P,,,,,
player,201410050car,car,NortBr00,offense,0,,,,,
player,201410050car,car,NortBr00,off_pct,0%,,,,,
player,201410050car,car,NortBr00,defense,0,,,,,
player,201410050car,car,NortBr00,def_pct,0%,,,,,
player,201410050car,car,NortBr00,special_teams,10,,,,,
player,201410050car,car,NortBr00,st_pct,33%,,,,,
player,201410050car,car,JansJ.00,pos,LS,,,,,
player,201410050car,car,JansJ.00,offense,0,,,,,
player,201410050car,car,JansJ.00,off_pct,0%,,,,,
player,201410050car,car,JansJ.00,defense,0,,,,,
player,201410050car,car,JansJ.00,def_pct,0%,,,,,
player,201410050car,car,JansJ.00,special_teams,10,,,,,
player,201410050car,car,JansJ.00,st_pct,33%,,,,,
player,201410050car,chi,LongKy00,pos,G,,,,,
player,201410050car,chi,LongKy00,offense,64,,,,,
player,201410050car,chi,LongKy00,off_pct,100%,,,,,
player,201410050car,chi,LongKy00,defense,0,,,,,
player,201410050car,chi,LongKy00,def_pct,0%,,,,,
player,201410050car,chi,LongKy00,special_teams,5,,,,,
player,201410050car,chi,LongKy00,st_pct,17%,,,,,
player,201410050car,chi,MillJo02,pos,T,,,,,
player,201410050car,chi,MillJo02,offense,64,,,,,
player,201410050car,chi,MillJo02,off_pct,100%,,,,,
player,201410050car,chi,MillJo02,defense,0,,,,,
player,201410050car,chi,MillJo02,def_pct,0%,,,,,
player,201410050car,chi,MillJo02,special_teams,5,,,,,
player,201410050car,chi,MillJo02,st_pct,17%,,,,,
player,201410050car,chi,SlauMa20,pos,G,,,,,
player,201410050car,chi,SlauMa20,offense,64,,,,,
player,201410050car,chi,SlauMa20,off_pct,100%,,,,,
player,201410050car,chi,SlauMa20,defense,0,,,,,
player,201410050car,chi,SlauMa20,def_pct,0%,,,,,
player,201410050car,chi,SlauMa20,special_teams,5,,,,,
player,201410050car,chi,SlauMa20,st_pct,17%,,,,,
player,201410050car,chi,OlaxMi00,pos,G,,,,,
player,201410050car,chi,OlaxMi00,offense,64,,,,,
player,201410050car,chi,OlaxMi00,off_pct,100%,,,,,
player,201410050car,chi,OlaxMi00,defense,0,,,,,
player,201410050car,chi,OlaxMi00,def_pct,0%,,,,,
player,201410050car,chi,OlaxMi00,special_teams,5,,,,,
player,201410050car,chi,OlaxMi00,st_pct,17%,,,,,
player,201410050car,chi,DeLaBr00,pos,C,,,,,
player,201410050car,chi,DeLaBr00,offense,64,,,,,
player,201410050car,chi,DeLaBr00,off_pct,100%,,,,,
player,201410050car,chi,DeLaBr00,defense,0,,,,,
player,201410050car,chi,DeLaBr00,def_pct,0%,,,,,
player,201410050car,chi,DeLaBr00,special_teams,4,,,,,
player,201410050car,chi,DeLaBr00,st_pct,13%,,,,,
player,201410050car,chi,CutlJa00,pos,QB,,,,,
player,201410050car,chi,CutlJa00,offense,64,,,,,
player,201410050car,chi,CutlJa00,off_pct,100%,,,,,
player,201410050car,chi,CutlJa00,defense,0,,,,,
player,201410050car,chi,CutlJa00,def_pct,0%,,,,,
player,201410050car,chi,CutlJa00,special_teams,0,,,,,
player,201410050car,chi,CutlJa00,st_pct,0%,,,,,
player,201410050car,chi,JeffAl00,pos,WR,,,,,
player,201410050car,chi,JeffAl00,offense,63,,,,,
player,201410050car,chi,JeffAl00,off_pct,98%,,,,,
player,201410050car,chi,JeffAl00,defense,0,,,,,
player,201410050car,chi,JeffAl00,def_pct,0%,,,,,
player,201410050car,chi,JeffAl00,special_teams,0,,,,,
player,201410050car,chi,JeffAl00,st_pct,0%,,,,,
player,201410050car,chi,MarsBr00,pos,WR,,,,,
player,201410050car,chi,MarsBr00,offense,62,,,,,
player,201410050car,chi,MarsBr00,off_pct,97%,,,,,
player,201410050car,chi,MarsBr00,defense,0,,,,,
player,201410050car,chi,MarsBr00,def_pct,0%,,,,,
player,201410050car,chi,MarsBr00,special_teams,0,,,,,
player,201410050car,chi,MarsBr00,st_pct,0%,,,,,
player,201410050car,chi,BennMa00,pos,TE,,,,,
player,201410050car,chi,BennMa00,offense,58,,,,,
player,201410050car,chi,BennMa00,off_pct,91%,,,,,
player,201410050car,chi,BennMa00,defense,0,,,,,
player,201410050car,chi,BennMa00,def_pct,0%,,,,,
player,201410050car,chi,BennMa00,special_teams,5,,,,,
player,201410050car,chi,BennMa00,st_pct,17%,,,,,
player,201410050car,chi,FortMa00,pos,RB,,,,,
player,201410050car,chi,FortMa00,offense,58,,,,,
player,201410050car,chi,FortMa00,off_pct,91%,,,,,
player,201410050car,chi,FortMa00,defense,0,,,,,
player,201410050car,chi,FortMa00,def_pct,0%,,,,,
player,201410050car,chi,FortMa00,special_teams,0,,,,,
player,201410050car,chi,FortMa00,st_pct,0%,,,,,
