game,2014,12,20141123,201411230sdg,ram,"St. Louis Rams",24,sdg,"San Diego Chargers",27
player,201411230sdg,sdg,ReyeKe00,st_pct,33%,,,,,
player,201411230sdg,sdg,FreeDw00,pos,LB,,,,,
player,201411230sdg,sdg,FreeDw00,offense,0,,,,,
player,201411230sdg,sdg,FreeDw00,off_pct,0%,,,,,
player,201411230sdg,sdg,FreeDw00,defense,31,,,,,
player,201411230sdg,sdg,FreeDw00,def_pct,48%,,,,,
player,201411230sdg,sdg,FreeDw00,special_teams,0,,,,,
player,201411230sdg,sdg,FreeDw00,st_pct,0%,,,,,
player,201411230sdg,sdg,MathRi99,pos,DE,,,,,
player,201411230sdg,sdg,MathRi99,offense,0,,,,,
player,201411230sdg,sdg,MathRi99,off_pct,0%,,,,,
player,201411230sdg,sdg,MathRi99,defense,28,,,,,
player,201411230sdg,sdg,MathRi99,def_pct,44%,,,,,
player,201411230sdg,sdg,MathRi99,special_teams,7,,,,,
player,201411230sdg,sdg,MathRi99,st_pct,23%,,,,,
player,201411230sdg,sdg,GachAn00,pos,LB,,,,,
player,201411230sdg,sdg,GachAn00,offense,0,,,,,
player,201411230sdg,sdg,GachAn00,off_pct,0%,,,,,
player,201411230sdg,sdg,GachAn00,defense,23,,,,,
player,201411230sdg,sdg,GachAn00,def_pct,36%,,,,,
player,201411230sdg,sdg,GachAn00,special_teams,11,,,,,
player,201411230sdg,sdg,GachAn00,st_pct,37%,,,,,
player,201411230sdg,sdg,ConnKa99,pos,LB,,,,,
player,201411230sdg,sdg,ConnKa99,offense,0,,,,,
player,201411230sdg,sdg,ConnKa99,off_pct,0%,,,,,
player,201411230sdg,sdg,ConnKa99,defense,22,,,,,
player,201411230sdg,sdg,ConnKa99,def_pct,34%,,,,,
player,201411230sdg,sdg,ConnKa99,special_teams,24,,,,,
player,201411230sdg,sdg,ConnKa99,st_pct,80%,,,,,
player,201411230sdg,sdg,ButlDo99,pos,LB,,,,,
player,201411230sdg,sdg,ButlDo99,offense,0,,,,,
player,201411230sdg,sdg,ButlDo99,off_pct,0%,,,,,
player,201411230sdg,sdg,ButlDo99,defense,22,,,,,
player,201411230sdg,sdg,ButlDo99,def_pct,34%,,,,,
player,201411230sdg,sdg,ButlDo99,special_teams,10,,,,,
player,201411230sdg,sdg,ButlDo99,st_pct,33%,,,,,
player,201411230sdg,sdg,JohnJa23,pos,LB,,,,,
player,201411230sdg,sdg,JohnJa23,offense,0,,,,,
player,201411230sdg,sdg,JohnJa23,off_pct,0%,,,,,
player,201411230sdg,sdg,JohnJa23,defense,22,,,,,
player,201411230sdg,sdg,JohnJa23,def_pct,34%,,,,,
player,201411230sdg,sdg,JohnJa23,special_teams,5,,,,,
player,201411230sdg,sdg,JohnJa23,st_pct,17%,,,,,
player,201411230sdg,sdg,LissSe99,pos,NT,,,,,
player,201411230sdg,sdg,LissSe99,offense,0,,,,,
player,201411230sdg,sdg,LissSe99,off_pct,0%,,,,,
player,201411230sdg,sdg,LissSe99,defense,22,,,,,
player,201411230sdg,sdg,LissSe99,def_pct,34%,,,,,
player,201411230sdg,sdg,LissSe99,special_teams,0,,,,,
player,201411230sdg,sdg,LissSe99,st_pct,0%,,,,,
player,201411230sdg,sdg,AttaJe00,pos,LB,,,,,
player,201411230sdg,sdg,AttaJe00,offense,0,,,,,
player,201411230sdg,sdg,AttaJe00,off_pct,0%,,,,,
player,201411230sdg,sdg,AttaJe00,defense,20,,,,,
player,201411230sdg,sdg,AttaJe00,def_pct,31%,,,,,
player,201411230sdg,sdg,AttaJe00,special_teams,6,,,,,
player,201411230sdg,sdg,AttaJe00,st_pct,20%,,,,,
player,201411230sdg,sdg,PhilAd00,pos,S,,,,,
player,201411230sdg,sdg,PhilAd00,offense,0,,,,,
player,201411230sdg,sdg,PhilAd00,off_pct,0%,,,,,
player,201411230sdg,sdg,PhilAd00,defense,19,,,,,
player,201411230sdg,sdg,PhilAd00,def_pct,30%,,,,,
player,201411230sdg,sdg,PhilAd00,special_teams,5,,,,,
player,201411230sdg,sdg,PhilAd00,st_pct,17%,,,,,
player,201411230sdg,sdg,PaleTe00,pos,DT,,,,,
player,201411230sdg,sdg,PaleTe00,offense,0,,,,,
player,201411230sdg,sdg,PaleTe00,off_pct,0%,,,,,
player,201411230sdg,sdg,PaleTe00,defense,14,,,,,
player,201411230sdg,sdg,PaleTe00,def_pct,22%,,,,,
player,201411230sdg,sdg,PaleTe00,special_teams,6,,,,,
player,201411230sdg,sdg,PaleTe00,st_pct,20%,,,,,
player,201411230sdg,sdg,WillTo00,pos,LB,,,,,
player,201411230sdg,sdg,WillTo00,offense,0,,,,,
player,201411230sdg,sdg,WillTo00,off_pct,0%,,,,,
player,201411230sdg,sdg,WillTo00,defense,2,,,,,
player,201411230sdg,sdg,WillTo00,def_pct,3%,,,,,
player,201411230sdg,sdg,WillTo00,special_teams,24,,,,,
player,201411230sdg,sdg,WillTo00,st_pct,80%,,,,,
player,201411230sdg,sdg,DaviCh05,pos,CB,,,,,
player,201411230sdg,sdg,DaviCh05,offense,0,,,,,
player,201411230sdg,sdg,DaviCh05,off_pct,0%,,,,,
player,201411230sdg,sdg,DaviCh05,defense,0,,,,,
player,201411230sdg,sdg,DaviCh05,def_pct,0%,,,,,
player,201411230sdg,sdg,DaviCh05,special_teams,15,,,,,
player,201411230sdg,sdg,DaviCh05,st_pct,50%,,,,,
player,201411230sdg,sdg,novaknic01,pos,K,,,,,
player,201411230sdg,sdg,novaknic01,offense,0,,,,,
player,201411230sdg,sdg,novaknic01,off_pct,0%,,,,,
player,201411230sdg,sdg,novaknic01,defense,0,,,,,
player,201411230sdg,sdg,novaknic01,def_pct,0%,,,,,
player,201411230sdg,sdg,novaknic01,special_teams,11,,,,,
player,201411230sdg,sdg,novaknic01,st_pct,37%,,,,,
player,201411230sdg,sdg,WindMi00,pos,LS,,,,,
player,201411230sdg,sdg,WindMi00,offense,0,,,,,
player,201411230sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201411230sdg,sdg,WindMi00,defense,0,,,,,
player,201411230sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201411230sdg,sdg,WindMi00,special_teams,9,,,,,
player,201411230sdg,sdg,WindMi00,st_pct,30%,,,,,
player,201411230sdg,sdg,ScifMi20,pos,P,,,,,
player,201411230sdg,sdg,ScifMi20,offense,0,,,,,
player,201411230sdg,sdg,ScifMi20,off_pct,0%,,,,,
player,201411230sdg,sdg,ScifMi20,defense,0,,,,,
player,201411230sdg,sdg,ScifMi20,def_pct,0%,,,,,
player,201411230sdg,sdg,ScifMi20,special_teams,9,,,,,
player,201411230sdg,sdg,ScifMi20,st_pct,30%,,,,,
player,201411230sdg,sdg,WillSt02,pos,CB,,,,,
player,201411230sdg,sdg,WillSt02,offense,0,,,,,
player,201411230sdg,sdg,WillSt02,off_pct,0%,,,,,
player,201411230sdg,sdg,WillSt02,defense,0,,,,,
player,201411230sdg,sdg,WillSt02,def_pct,0%,,,,,
player,201411230sdg,sdg,WillSt02,special_teams,5,,,,,
player,201411230sdg,sdg,WillSt02,st_pct,17%,,,,,
player,201411230sdg,sdg,SmitWi00,pos,T,,,,,
player,201411230sdg,sdg,SmitWi00,offense,0,,,,,
player,201411230sdg,sdg,SmitWi00,off_pct,0%,,,,,
player,201411230sdg,sdg,SmitWi00,defense,0,,,,,
player,201411230sdg,sdg,SmitWi00,def_pct,0%,,,,,
player,201411230sdg,sdg,SmitWi00,special_teams,5,,,,,
player,201411230sdg,sdg,SmitWi00,st_pct,17%,,,,,
player,201411230sdg,ram,RobiGr01,pos,G,,,,,
player,201411230sdg,ram,RobiGr01,offense,64,,,,,
player,201411230sdg,ram,RobiGr01,off_pct,100%,,,,,
player,201411230sdg,ram,RobiGr01,defense,0,,,,,
player,201411230sdg,ram,RobiGr01,def_pct,0%,,,,,
player,201411230sdg,ram,RobiGr01,special_teams,5,,,,,
player,201411230sdg,ram,RobiGr01,st_pct,17%,,,,,
player,201411230sdg,ram,SaffRo20,pos,T,,,,,
player,201411230sdg,ram,SaffRo20,offense,64,,,,,
player,201411230sdg,ram,SaffRo20,off_pct,100%,,,,,
player,201411230sdg,ram,SaffRo20,defense,0,,,,,
player,201411230sdg,ram,SaffRo20,def_pct,0%,,,,,
player,201411230sdg,ram,SaffRo20,special_teams,5,,,,,
player,201411230sdg,ram,SaffRo20,st_pct,17%,,,,,
player,201411230sdg,ram,JoseDa20,pos,G,,,,,
player,201411230sdg,ram,JoseDa20,offense,64,,,,,
player,201411230sdg,ram,JoseDa20,off_pct,100%,,,,,
player,201411230sdg,ram,JoseDa20,defense,0,,,,,
player,201411230sdg,ram,JoseDa20,def_pct,0%,,,,,
player,201411230sdg,ram,JoseDa20,special_teams,5,,,,,
player,201411230sdg,ram,JoseDa20,st_pct,17%,,,,,
player,201411230sdg,ram,BarkJo00,pos,T,,,,,
player,201411230sdg,ram,BarkJo00,offense,64,,,,,
player,201411230sdg,ram,BarkJo00,off_pct,100%,,,,,
player,201411230sdg,ram,BarkJo00,defense,0,,,,,
player,201411230sdg,ram,BarkJo00,def_pct,0%,,,,,
player,201411230sdg,ram,BarkJo00,special_teams,5,,,,,
player,201411230sdg,ram,BarkJo00,st_pct,17%,,,,,
player,201411230sdg,ram,WellSc20,pos,C,,,,,
player,201411230sdg,ram,WellSc20,offense,64,,,,,
player,201411230sdg,ram,WellSc20,off_pct,100%,,,,,
player,201411230sdg,ram,WellSc20,defense,0,,,,,
player,201411230sdg,ram,WellSc20,def_pct,0%,,,,,
player,201411230sdg,ram,WellSc20,special_teams,0,,,,,
player,201411230sdg,ram,WellSc20,st_pct,0%,,,,,
player,201411230sdg,ram,HillSh00,pos,QB,,,,,
player,201411230sdg,ram,HillSh00,offense,64,,,,,
player,201411230sdg,ram,HillSh00,off_pct,100%,,,,,
player,201411230sdg,ram,HillSh00,defense,0,,,,,
player,201411230sdg,ram,HillSh00,def_pct,0%,,,,,
player,201411230sdg,ram,HillSh00,special_teams,0,,,,,
player,201411230sdg,ram,HillSh00,st_pct,0%,,,,,
player,201411230sdg,ram,BritKe00,pos,WR,,,,,
player,201411230sdg,ram,BritKe00,offense,59,,,,,
player,201411230sdg,ram,BritKe00,off_pct,92%,,,,,
player,201411230sdg,ram,BritKe00,defense,0,,,,,
player,201411230sdg,ram,BritKe00,def_pct,0%,,,,,
player,201411230sdg,ram,BritKe00,special_teams,0,,,,,
player,201411230sdg,ram,BritKe00,st_pct,0%,,,,,
player,201411230sdg,ram,AustTa00,pos,WR,,,,,
player,201411230sdg,ram,AustTa00,offense,50,,,,,
player,201411230sdg,ram,AustTa00,off_pct,78%,,,,,
player,201411230sdg,ram,AustTa00,defense,0,,,,,
player,201411230sdg,ram,AustTa00,def_pct,0%,,,,,
player,201411230sdg,ram,AustTa00,special_teams,5,,,,,
player,201411230sdg,ram,AustTa00,st_pct,17%,,,,,
player,201411230sdg,ram,BailSt01,pos,WR,,,,,
player,201411230sdg,ram,BailSt01,offense,43,,,,,
player,201411230sdg,ram,BailSt01,off_pct,67%,,,,,
player,201411230sdg,ram,BailSt01,defense,0,,,,,
player,201411230sdg,ram,BailSt01,def_pct,0%,,,,,
player,201411230sdg,ram,BailSt01,special_teams,8,,,,,
player,201411230sdg,ram,BailSt01,st_pct,27%,,,,,
player,201411230sdg,ram,KendLa00,pos,TE,,,,,
player,201411230sdg,ram,KendLa00,offense,37,,,,,
player,201411230sdg,ram,KendLa00,off_pct,58%,,,,,
player,201411230sdg,ram,KendLa00,defense,0,,,,,
player,201411230sdg,ram,KendLa00,def_pct,0%,,,,,
player,201411230sdg,ram,KendLa00,special_teams,3,,,,,
player,201411230sdg,ram,KendLa00,st_pct,10%,,,,,
player,201411230sdg,ram,CookJa02,pos,TE,,,,,
player,201411230sdg,ram,CookJa02,offense,37,,,,,
player,201411230sdg,ram,CookJa02,off_pct,58%,,,,,
player,201411230sdg,ram,CookJa02,defense,0,,,,,
player,201411230sdg,ram,CookJa02,def_pct,0%,,,,,
player,201411230sdg,ram,CookJa02,special_teams,0,,,,,
player,201411230sdg,ram,CookJa02,st_pct,0%,,,,,
player,201411230sdg,ram,MasoTr00,pos,RB,,,,,
player,201411230sdg,ram,MasoTr00,offense,32,,,,,
player,201411230sdg,ram,MasoTr00,off_pct,50%,,,,,
player,201411230sdg,ram,MasoTr00,defense,0,,,,,
player,201411230sdg,ram,MasoTr00,def_pct,0%,,,,,
player,201411230sdg,ram,MasoTr00,special_teams,0,,,,,
player,201411230sdg,ram,MasoTr00,st_pct,0%,,,,,
player,201411230sdg,ram,CunnBe01,pos,RB,,,,,
player,201411230sdg,ram,CunnBe01,offense,30,,,,,
player,201411230sdg,ram,CunnBe01,off_pct,47%,,,,,
player,201411230sdg,ram,CunnBe01,defense,0,,,,,
player,201411230sdg,ram,CunnBe01,def_pct,0%,,,,,
player,201411230sdg,ram,CunnBe01,special_teams,16,,,,,
player,201411230sdg,ram,CunnBe01,st_pct,53%,,,,,
player,201411230sdg,ram,GiveCh00,pos,WR,,,,,
player,201411230sdg,ram,GiveCh00,offense,14,,,,,
player,201411230sdg,ram,GiveCh00,off_pct,22%,,,,,
player,201411230sdg,ram,GiveCh00,defense,0,,,,,
player,201411230sdg,ram,GiveCh00,def_pct,0%,,,,,
player,201411230sdg,ram,GiveCh00,special_teams,0,,,,,
player,201411230sdg,ram,GiveCh00,st_pct,0%,,,,,
player,201411230sdg,ram,HarkCo00,pos,TE,,,,,
player,201411230sdg,ram,HarkCo00,offense,13,,,,,
player,201411230sdg,ram,HarkCo00,off_pct,20%,,,,,
player,201411230sdg,ram,HarkCo00,defense,0,,,,,
player,201411230sdg,ram,HarkCo00,def_pct,0%,,,,,
player,201411230sdg,ram,HarkCo00,special_teams,2,,,,,
player,201411230sdg,ram,HarkCo00,st_pct,7%,,,,,
player,201411230sdg,ram,PersMi00,pos,G,,,,,
player,201411230sdg,ram,PersMi00,offense,2,,,,,
player,201411230sdg,ram,PersMi00,off_pct,3%,,,,,
player,201411230sdg,ram,PersMi00,defense,0,,,,,
player,201411230sdg,ram,PersMi00,def_pct,0%,,,,,
player,201411230sdg,ram,PersMi00,special_teams,10,,,,,
player,201411230sdg,ram,PersMi00,st_pct,33%,,,,,
player,201411230sdg,ram,StacZa00,pos,RB,,,,,
player,201411230sdg,ram,StacZa00,offense,2,,,,,
player,201411230sdg,ram,StacZa00,off_pct,3%,,,,,
player,201411230sdg,ram,StacZa00,defense,0,,,,,
player,201411230sdg,ram,StacZa00,def_pct,0%,,,,,
player,201411230sdg,ram,StacZa00,special_teams,0,,,,,
player,201411230sdg,ram,StacZa00,st_pct,0%,,,,,
player,201411230sdg,ram,BayeAl00,pos,TE,,,,,
player,201411230sdg,ram,BayeAl00,offense,1,,,,,
player,201411230sdg,ram,BayeAl00,off_pct,2%,,,,,
player,201411230sdg,ram,BayeAl00,defense,0,,,,,
player,201411230sdg,ram,BayeAl00,def_pct,0%,,,,,
player,201411230sdg,ram,BayeAl00,special_teams,16,,,,,
player,201411230sdg,ram,BayeAl00,st_pct,53%,,,,,
player,201411230sdg,ram,JenkJa03,pos,CB,,,,,
player,201411230sdg,ram,JenkJa03,offense,0,,,,,
player,201411230sdg,ram,JenkJa03,off_pct,0%,,,,,
player,201411230sdg,ram,JenkJa03,defense,63,,,,,
player,201411230sdg,ram,JenkJa03,def_pct,100%,,,,,
player,201411230sdg,ram,JenkJa03,special_teams,8,,,,,
player,201411230sdg,ram,JenkJa03,st_pct,27%,,,,,
player,201411230sdg,ram,McDoTJ00,pos,SS,,,,,
player,201411230sdg,ram,McDoTJ00,offense,0,,,,,
player,201411230sdg,ram,McDoTJ00,off_pct,0%,,,,,
player,201411230sdg,ram,McDoTJ00,defense,63,,,,,
player,201411230sdg,ram,McDoTJ00,def_pct,100%,,,,,
player,201411230sdg,ram,McDoTJ00,special_teams,7,,,,,
player,201411230sdg,ram,McDoTJ00,st_pct,23%,,,,,
player,201411230sdg,ram,McLeRo00,pos,FS,,,,,
player,201411230sdg,ram,McLeRo00,offense,0,,,,,
player,201411230sdg,ram,McLeRo00,off_pct,0%,,,,,
player,201411230sdg,ram,McLeRo00,defense,63,,,,,
player,201411230sdg,ram,McLeRo00,def_pct,100%,,,,,
player,201411230sdg,ram,McLeRo00,special_teams,7,,,,,
player,201411230sdg,ram,McLeRo00,st_pct,23%,,,,,
player,201411230sdg,ram,GainE.00,pos,CB,,,,,
player,201411230sdg,ram,GainE.00,offense,0,,,,,
player,201411230sdg,ram,GainE.00,off_pct,0%,,,,,
player,201411230sdg,ram,GainE.00,defense,63,,,,,
player,201411230sdg,ram,GainE.00,def_pct,100%,,,,,
player,201411230sdg,ram,GainE.00,special_teams,5,,,,,
player,201411230sdg,ram,GainE.00,st_pct,17%,,,,,
player,201411230sdg,ram,LaurJa99,pos,LB,,,,,
player,201411230sdg,ram,LaurJa99,offense,0,,,,,
player,201411230sdg,ram,LaurJa99,off_pct,0%,,,,,
player,201411230sdg,ram,LaurJa99,defense,63,,,,,
player,201411230sdg,ram,LaurJa99,def_pct,100%,,,,,
player,201411230sdg,ram,LaurJa99,special_teams,0,,,,,
player,201411230sdg,ram,LaurJa99,st_pct,0%,,,,,
player,201411230sdg,ram,OgleAl00,pos,LB,,,,,
player,201411230sdg,ram,OgleAl00,offense,0,,,,,
player,201411230sdg,ram,OgleAl00,off_pct,0%,,,,,
player,201411230sdg,ram,OgleAl00,defense,63,,,,,
player,201411230sdg,ram,OgleAl00,def_pct,100%,,,,,
player,201411230sdg,ram,OgleAl00,special_teams,0,,,,,
player,201411230sdg,ram,OgleAl00,st_pct,0%,,,,,
player,201411230sdg,ram,JohnTr05,pos,CB,,,,,
player,201411230sdg,ram,JohnTr05,offense,0,,,,,
player,201411230sdg,ram,JohnTr05,off_pct,0%,,,,,
player,201411230sdg,ram,JohnTr05,defense,56,,,,,
player,201411230sdg,ram,JohnTr05,def_pct,89%,,,,,
player,201411230sdg,ram,JohnTr05,special_teams,4,,,,,
player,201411230sdg,ram,JohnTr05,st_pct,13%,,,,,
player,201411230sdg,ram,DonaAa00,pos,DT,,,,,
player,201411230sdg,ram,DonaAa00,offense,0,,,,,
player,201411230sdg,ram,DonaAa00,off_pct,0%,,,,,
player,201411230sdg,ram,DonaAa00,defense,48,,,,,
player,201411230sdg,ram,DonaAa00,def_pct,76%,,,,,
player,201411230sdg,ram,DonaAa00,special_teams,5,,,,,
player,201411230sdg,ram,DonaAa00,st_pct,17%,,,,,
player,201411230sdg,ram,QuinRo00,pos,DE,,,,,
player,201411230sdg,ram,QuinRo00,offense,0,,,,,
player,201411230sdg,ram,QuinRo00,off_pct,0%,,,,,
player,201411230sdg,ram,QuinRo00,defense,46,,,,,
player,201411230sdg,ram,QuinRo00,def_pct,73%,,,,,
player,201411230sdg,ram,QuinRo00,special_teams,5,,,,,
player,201411230sdg,ram,QuinRo00,st_pct,17%,,,,,
player,201411230sdg,ram,BrocMi00,pos,DT,,,,,
player,201411230sdg,ram,BrocMi00,offense,0,,,,,
player,201411230sdg,ram,BrocMi00,off_pct,0%,,,,,
player,201411230sdg,ram,BrocMi00,defense,42,,,,,
player,201411230sdg,ram,BrocMi00,def_pct,67%,,,,,
player,201411230sdg,ram,BrocMi00,special_teams,5,,,,,
player,201411230sdg,ram,BrocMi00,st_pct,17%,,,,,
player,201411230sdg,ram,HayeWi99,pos,DE,,,,,
player,201411230sdg,ram,HayeWi99,offense,0,,,,,
player,201411230sdg,ram,HayeWi99,off_pct,0%,,,,,
player,201411230sdg,ram,HayeWi99,defense,33,,,,,
player,201411230sdg,ram,HayeWi99,def_pct,52%,,,,,
player,201411230sdg,ram,HayeWi99,special_teams,5,,,,,
player,201411230sdg,ram,HayeWi99,st_pct,17%,,,,,
player,201411230sdg,ram,SimsEu99,pos,DE,,,,,
player,201411230sdg,ram,SimsEu99,offense,0,,,,,
player,201411230sdg,ram,SimsEu99,off_pct,0%,,,,,
player,201411230sdg,ram,SimsEu99,defense,30,,,,,
player,201411230sdg,ram,SimsEu99,def_pct,48%,,,,,
player,201411230sdg,ram,SimsEu99,special_teams,5,,,,,
player,201411230sdg,ram,SimsEu99,st_pct,17%,,,,,
player,201411230sdg,ram,LangKe98,pos,DT,,,,,
player,201411230sdg,ram,LangKe98,offense,0,,,,,
player,201411230sdg,ram,LangKe98,off_pct,0%,,,,,
player,201411230sdg,ram,LangKe98,defense,26,,,,,
player,201411230sdg,ram,LangKe98,def_pct,41%,,,,,
player,201411230sdg,ram,LangKe98,special_teams,0,,,,,
player,201411230sdg,ram,LangKe98,st_pct,0%,,,,,
player,201411230sdg,ram,WestEt00,pos,DE,,,,,
player,201411230sdg,ram,WestEt00,offense,0,,,,,
player,201411230sdg,ram,WestEt00,off_pct,0%,,,,,
player,201411230sdg,ram,WestEt00,defense,17,,,,,
player,201411230sdg,ram,WestEt00,def_pct,27%,,,,,
player,201411230sdg,ram,WestEt00,special_teams,0,,,,,
player,201411230sdg,ram,WestEt00,st_pct,0%,,,,,
player,201411230sdg,ram,BarrMa00,pos,SS,,,,,
player,201411230sdg,ram,BarrMa00,offense,0,,,,,
player,201411230sdg,ram,BarrMa00,off_pct,0%,,,,,
player,201411230sdg,ram,BarrMa00,defense,13,,,,,
player,201411230sdg,ram,BarrMa00,def_pct,21%,,,,,
player,201411230sdg,ram,BarrMa00,special_teams,5,,,,,
player,201411230sdg,ram,BarrMa00,st_pct,17%,,,,,
player,201411230sdg,ram,DunbJo20,pos,LB,,,,,
player,201411230sdg,ram,DunbJo20,offense,0,,,,,
player,201411230sdg,ram,DunbJo20,off_pct,0%,,,,,
player,201411230sdg,ram,DunbJo20,defense,4,,,,,
player,201411230sdg,ram,DunbJo20,def_pct,6%,,,,,
player,201411230sdg,ram,DunbJo20,special_teams,0,,,,,
player,201411230sdg,ram,DunbJo20,st_pct,0%,,,,,
player,201411230sdg,ram,HerrWi99,pos,LB,,,,,
player,201411230sdg,ram,HerrWi99,offense,0,,,,,
player,201411230sdg,ram,HerrWi99,off_pct,0%,,,,,
player,201411230sdg,ram,HerrWi99,defense,0,,,,,
player,201411230sdg,ram,HerrWi99,def_pct,0%,,,,,
player,201411230sdg,ram,HerrWi99,special_teams,25,,,,,
player,201411230sdg,ram,HerrWi99,st_pct,83%,,,,,
player,201411230sdg,ram,BateDa00,pos,LB,,,,,
player,201411230sdg,ram,BateDa00,offense,0,,,,,
player,201411230sdg,ram,BateDa00,off_pct,0%,,,,,
player,201411230sdg,ram,BateDa00,defense,0,,,,,
player,201411230sdg,ram,BateDa00,def_pct,0%,,,,,
player,201411230sdg,ram,BateDa00,special_teams,25,,,,,
player,201411230sdg,ram,BateDa00,st_pct,83%,,,,,
player,201411230sdg,ram,WattTr00,pos,RB,,,,,
player,201411230sdg,ram,WattTr00,offense,0,,,,,
player,201411230sdg,ram,WattTr00,off_pct,0%,,,,,
player,201411230sdg,ram,WattTr00,defense,0,,,,,
player,201411230sdg,ram,WattTr00,def_pct,0%,,,,,
player,201411230sdg,ram,WattTr00,special_teams,20,,,,,
player,201411230sdg,ram,WattTr00,st_pct,67%,,,,,
player,201411230sdg,ram,DaviCo02,pos,FS,,,,,
player,201411230sdg,ram,DaviCo02,offense,0,,,,,
player,201411230sdg,ram,DaviCo02,off_pct,0%,,,,,
player,201411230sdg,ram,DaviCo02,defense,0,,,,,
player,201411230sdg,ram,DaviCo02,def_pct,0%,,,,,
player,201411230sdg,ram,DaviCo02,special_teams,20,,,,,
player,201411230sdg,ram,DaviCo02,st_pct,67%,,,,,
player,201411230sdg,ram,ReynCh00,pos,RB,,,,,
player,201411230sdg,ram,ReynCh00,offense,0,,,,,
player,201411230sdg,ram,ReynCh00,off_pct,0%,,,,,
player,201411230sdg,ram,ReynCh00,defense,0,,,,,
player,201411230sdg,ram,ReynCh00,def_pct,0%,,,,,
player,201411230sdg,ram,ReynCh00,special_teams,20,,,,,
player,201411230sdg,ram,ReynCh00,st_pct,67%,,,,,
player,201411230sdg,ram,McFaMa00,pos,LB,,,,,
player,201411230sdg,ram,McFaMa00,offense,0,,,,,
player,201411230sdg,ram,McFaMa00,off_pct,0%,,,,,
player,201411230sdg,ram,McFaMa00,defense,0,,,,,
player,201411230sdg,ram,McFaMa00,def_pct,0%,,,,,
player,201411230sdg,ram,McFaMa00,special_teams,20,,,,,
player,201411230sdg,ram,McFaMa00,st_pct,67%,,,,,
player,201411230sdg,ram,AlexMa00,pos,SS,,,,,
player,201411230sdg,ram,AlexMa00,offense,0,,,,,
player,201411230sdg,ram,AlexMa00,off_pct,0%,,,,,
player,201411230sdg,ram,AlexMa00,defense,0,,,,,
player,201411230sdg,ram,AlexMa00,def_pct,0%,,,,,
player,201411230sdg,ram,AlexMa00,special_teams,18,,,,,
player,201411230sdg,ram,AlexMa00,st_pct,60%,,,,,
player,201411230sdg,ram,HekkJo00,pos,P,,,,,
player,201411230sdg,ram,HekkJo00,offense,0,,,,,
player,201411230sdg,ram,HekkJo00,off_pct,0%,,,,,
player,201411230sdg,ram,HekkJo00,defense,0,,,,,
player,201411230sdg,ram,HekkJo00,def_pct,0%,,,,,
player,201411230sdg,ram,HekkJo00,special_teams,10,,,,,
player,201411230sdg,ram,HekkJo00,st_pct,33%,,,,,
player,201411230sdg,ram,McQuJa00,pos,LS,,,,,
player,201411230sdg,ram,McQuJa00,offense,0,,,,,
player,201411230sdg,ram,McQuJa00,off_pct,0%,,,,,
player,201411230sdg,ram,McQuJa00,defense,0,,,,,
player,201411230sdg,ram,McQuJa00,def_pct,0%,,,,,
player,201411230sdg,ram,McQuJa00,special_teams,10,,,,,
player,201411230sdg,ram,McQuJa00,st_pct,33%,,,,,
player,201411230sdg,ram,BarnTi01,pos,C,,,,,
player,201411230sdg,ram,BarnTi01,offense,0,,,,,
player,201411230sdg,ram,BarnTi01,off_pct,0%,,,,,
player,201411230sdg,ram,BarnTi01,defense,0,,,,,
player,201411230sdg,ram,BarnTi01,def_pct,0%,,,,,
player,201411230sdg,ram,BarnTi01,special_teams,10,,,,,
player,201411230sdg,ram,BarnTi01,st_pct,33%,,,,,
player,201411230sdg,ram,ZuerGr00,pos,K,,,,,
player,201411230sdg,ram,ZuerGr00,offense,0,,,,,
player,201411230sdg,ram,ZuerGr00,off_pct,0%,,,,,
player,201411230sdg,ram,ZuerGr00,defense,0,,,,,
player,201411230sdg,ram,ZuerGr00,def_pct,0%,,,,,
player,201411230sdg,ram,ZuerGr00,special_teams,10,,,,,
player,201411230sdg,ram,ZuerGr00,st_pct,33%,,,,,
