game,2014,10,20141109,201411090det,mia,"Miami Dolphins",16,det,"Detroit Lions",20
player,201411090det,det,WinnGe00,pos,RB,,,,,
player,201411090det,det,WinnGe00,offense,0,,,,,
player,201411090det,det,WinnGe00,off_pct,0%,,,,,
player,201411090det,det,WinnGe00,defense,0,,,,,
player,201411090det,det,WinnGe00,def_pct,0%,,,,,
player,201411090det,det,WinnGe00,special_teams,14,,,,,
player,201411090det,det,WinnGe00,st_pct,48%,,,,,
player,201411090det,det,MuhlDo20,pos,LS,,,,,
player,201411090det,det,MuhlDo20,offense,0,,,,,
player,201411090det,det,MuhlDo20,off_pct,0%,,,,,
player,201411090det,det,MuhlDo20,defense,0,,,,,
player,201411090det,det,MuhlDo20,def_pct,0%,,,,,
player,201411090det,det,MuhlDo20,special_teams,10,,,,,
player,201411090det,det,MuhlDo20,st_pct,34%,,,,,
player,201411090det,det,SeisMo00,pos,CB,,,,,
player,201411090det,det,SeisMo00,offense,0,,,,,
player,201411090det,det,SeisMo00,off_pct,0%,,,,,
player,201411090det,det,SeisMo00,defense,0,,,,,
player,201411090det,det,SeisMo00,def_pct,0%,,,,,
player,201411090det,det,SeisMo00,special_teams,9,,,,,
player,201411090det,det,SeisMo00,st_pct,31%,,,,,
player,201411090det,det,PratMa20,pos,K,,,,,
player,201411090det,det,PratMa20,offense,0,,,,,
player,201411090det,det,PratMa20,off_pct,0%,,,,,
player,201411090det,det,PratMa20,defense,0,,,,,
player,201411090det,det,PratMa20,def_pct,0%,,,,,
player,201411090det,det,PratMa20,special_teams,5,,,,,
player,201411090det,det,PratMa20,st_pct,17%,,,,,
player,201411090det,mia,SateSa20,pos,C,,,,,
player,201411090det,mia,SateSa20,offense,61,,,,,
player,201411090det,mia,SateSa20,off_pct,100%,,,,,
player,201411090det,mia,SateSa20,defense,0,,,,,
player,201411090det,mia,SateSa20,def_pct,0%,,,,,
player,201411090det,mia,SateSa20,special_teams,4,,,,,
player,201411090det,mia,SateSa20,st_pct,14%,,,,,
player,201411090det,mia,JameJa01,pos,T,,,,,
player,201411090det,mia,JameJa01,offense,61,,,,,
player,201411090det,mia,JameJa01,off_pct,100%,,,,,
player,201411090det,mia,JameJa01,defense,0,,,,,
player,201411090det,mia,JameJa01,def_pct,0%,,,,,
player,201411090det,mia,JameJa01,special_teams,4,,,,,
player,201411090det,mia,JameJa01,st_pct,14%,,,,,
player,201411090det,mia,PounMi00,pos,C,,,,,
player,201411090det,mia,PounMi00,offense,61,,,,,
player,201411090det,mia,PounMi00,off_pct,100%,,,,,
player,201411090det,mia,PounMi00,defense,0,,,,,
player,201411090det,mia,PounMi00,def_pct,0%,,,,,
player,201411090det,mia,PounMi00,special_teams,0,,,,,
player,201411090det,mia,PounMi00,st_pct,0%,,,,,
player,201411090det,mia,TannRy00,pos,QB,,,,,
player,201411090det,mia,TannRy00,offense,61,,,,,
player,201411090det,mia,TannRy00,off_pct,100%,,,,,
player,201411090det,mia,TannRy00,defense,0,,,,,
player,201411090det,mia,TannRy00,def_pct,0%,,,,,
player,201411090det,mia,TannRy00,special_teams,0,,,,,
player,201411090det,mia,TannRy00,st_pct,0%,,,,,
player,201411090det,mia,ClayCh00,pos,TE,,,,,
player,201411090det,mia,ClayCh00,offense,55,,,,,
player,201411090det,mia,ClayCh00,off_pct,90%,,,,,
player,201411090det,mia,ClayCh00,defense,0,,,,,
player,201411090det,mia,ClayCh00,def_pct,0%,,,,,
player,201411090det,mia,ClayCh00,special_teams,0,,,,,
player,201411090det,mia,ClayCh00,st_pct,0%,,,,,
player,201411090det,mia,SmitSh22,pos,G,,,,,
player,201411090det,mia,SmitSh22,offense,54,,,,,
player,201411090det,mia,SmitSh22,off_pct,89%,,,,,
player,201411090det,mia,SmitSh22,defense,0,,,,,
player,201411090det,mia,SmitSh22,def_pct,0%,,,,,
player,201411090det,mia,SmitSh22,special_teams,4,,,,,
player,201411090det,mia,SmitSh22,st_pct,14%,,,,,
player,201411090det,mia,WallMi00,pos,WR,,,,,
player,201411090det,mia,WallMi00,offense,53,,,,,
player,201411090det,mia,WallMi00,off_pct,87%,,,,,
player,201411090det,mia,WallMi00,defense,0,,,,,
player,201411090det,mia,WallMi00,def_pct,0%,,,,,
player,201411090det,mia,WallMi00,special_teams,0,,,,,
player,201411090det,mia,WallMi00,st_pct,0%,,,,,
player,201411090det,mia,ThomDa04,pos,G,,,,,
player,201411090det,mia,ThomDa04,offense,48,,,,,
player,201411090det,mia,ThomDa04,off_pct,79%,,,,,
player,201411090det,mia,ThomDa04,defense,0,,,,,
player,201411090det,mia,ThomDa04,def_pct,0%,,,,,
player,201411090det,mia,ThomDa04,special_teams,4,,,,,
player,201411090det,mia,ThomDa04,st_pct,14%,,,,,
player,201411090det,mia,HartBr00,pos,WR,,,,,
player,201411090det,mia,HartBr00,offense,47,,,,,
player,201411090det,mia,HartBr00,off_pct,77%,,,,,
player,201411090det,mia,HartBr00,defense,0,,,,,
player,201411090det,mia,HartBr00,def_pct,0%,,,,,
player,201411090det,mia,HartBr00,special_teams,0,,,,,
player,201411090det,mia,HartBr00,st_pct,0%,,,,,
player,201411090det,mia,LandJa00,pos,WR,,,,,
player,201411090det,mia,LandJa00,offense,38,,,,,
player,201411090det,mia,LandJa00,off_pct,62%,,,,,
player,201411090det,mia,LandJa00,defense,0,,,,,
player,201411090det,mia,LandJa00,def_pct,0%,,,,,
player,201411090det,mia,LandJa00,special_teams,10,,,,,
player,201411090det,mia,LandJa00,st_pct,34%,,,,,
player,201411090det,mia,GibsBr00,pos,WR,,,,,
player,201411090det,mia,GibsBr00,offense,30,,,,,
player,201411090det,mia,GibsBr00,off_pct,49%,,,,,
player,201411090det,mia,GibsBr00,defense,0,,,,,
player,201411090det,mia,GibsBr00,def_pct,0%,,,,,
player,201411090det,mia,GibsBr00,special_teams,0,,,,,
player,201411090det,mia,GibsBr00,st_pct,0%,,,,,
player,201411090det,mia,WillDa05,pos,RB,,,,,
player,201411090det,mia,WillDa05,offense,26,,,,,
player,201411090det,mia,WillDa05,off_pct,43%,,,,,
player,201411090det,mia,WillDa05,defense,0,,,,,
player,201411090det,mia,WillDa05,def_pct,0%,,,,,
player,201411090det,mia,WillDa05,special_teams,19,,,,,
player,201411090det,mia,WillDa05,st_pct,66%,,,,,
player,201411090det,mia,ThomDa03,pos,RB,,,,,
player,201411090det,mia,ThomDa03,offense,23,,,,,
player,201411090det,mia,ThomDa03,off_pct,38%,,,,,
player,201411090det,mia,ThomDa03,defense,0,,,,,
player,201411090det,mia,ThomDa03,def_pct,0%,,,,,
player,201411090det,mia,ThomDa03,special_teams,5,,,,,
player,201411090det,mia,ThomDa03,st_pct,17%,,,,,
player,201411090det,mia,AlbeBr20,pos,T,,,,,
player,201411090det,mia,AlbeBr20,offense,20,,,,,
player,201411090det,mia,AlbeBr20,off_pct,33%,,,,,
player,201411090det,mia,AlbeBr20,defense,0,,,,,
player,201411090det,mia,AlbeBr20,def_pct,0%,,,,,
player,201411090det,mia,AlbeBr20,special_teams,0,,,,,
player,201411090det,mia,AlbeBr20,st_pct,0%,,,,,
player,201411090det,mia,MillLa01,pos,RB,,,,,
player,201411090det,mia,MillLa01,offense,11,,,,,
player,201411090det,mia,MillLa01,off_pct,18%,,,,,
player,201411090det,mia,MillLa01,defense,0,,,,,
player,201411090det,mia,MillLa01,def_pct,0%,,,,,
player,201411090det,mia,MillLa01,special_teams,0,,,,,
player,201411090det,mia,MillLa01,st_pct,0%,,,,,
player,201411090det,mia,HoskHa00,pos,TE,,,,,
player,201411090det,mia,HoskHa00,offense,10,,,,,
player,201411090det,mia,HoskHa00,off_pct,16%,,,,,
player,201411090det,mia,HoskHa00,defense,0,,,,,
player,201411090det,mia,HoskHa00,def_pct,0%,,,,,
player,201411090det,mia,HoskHa00,special_teams,5,,,,,
player,201411090det,mia,HoskHa00,st_pct,17%,,,,,
player,201411090det,mia,MattRi00,pos,WR,,,,,
player,201411090det,mia,MattRi00,offense,9,,,,,
player,201411090det,mia,MattRi00,off_pct,15%,,,,,
player,201411090det,mia,MattRi00,defense,0,,,,,
player,201411090det,mia,MattRi00,def_pct,0%,,,,,
player,201411090det,mia,MattRi00,special_teams,15,,,,,
player,201411090det,mia,MattRi00,st_pct,52%,,,,,
player,201411090det,mia,GarnNa20,pos,T,,,,,
player,201411090det,mia,GarnNa20,offense,3,,,,,
player,201411090det,mia,GarnNa20,off_pct,5%,,,,,
player,201411090det,mia,GarnNa20,defense,0,,,,,
player,201411090det,mia,GarnNa20,def_pct,0%,,,,,
player,201411090det,mia,GarnNa20,special_teams,4,,,,,
player,201411090det,mia,GarnNa20,st_pct,14%,,,,,
player,201411090det,mia,GrimBr20,pos,CB,,,,,
player,201411090det,mia,GrimBr20,offense,0,,,,,
player,201411090det,mia,GrimBr20,off_pct,0%,,,,,
player,201411090det,mia,GrimBr20,defense,67,,,,,
player,201411090det,mia,GrimBr20,def_pct,100%,,,,,
player,201411090det,mia,GrimBr20,special_teams,5,,,,,
player,201411090det,mia,GrimBr20,st_pct,17%,,,,,
player,201411090det,mia,JenkJe00,pos,LB,,,,,
player,201411090det,mia,JenkJe00,offense,0,,,,,
player,201411090det,mia,JenkJe00,off_pct,0%,,,,,
player,201411090det,mia,JenkJe00,defense,67,,,,,
player,201411090det,mia,JenkJe00,def_pct,100%,,,,,
player,201411090det,mia,JenkJe00,special_teams,5,,,,,
player,201411090det,mia,JenkJe00,st_pct,17%,,,,,
player,201411090det,mia,DelmLo99,pos,FS,,,,,
player,201411090det,mia,DelmLo99,offense,0,,,,,
player,201411090det,mia,DelmLo99,off_pct,0%,,,,,
player,201411090det,mia,DelmLo99,defense,67,,,,,
player,201411090det,mia,DelmLo99,def_pct,100%,,,,,
player,201411090det,mia,DelmLo99,special_teams,0,,,,,
player,201411090det,mia,DelmLo99,st_pct,0%,,,,,
player,201411090det,mia,JoneRe99,pos,FS,,,,,
player,201411090det,mia,JoneRe99,offense,0,,,,,
player,201411090det,mia,JoneRe99,off_pct,0%,,,,,
player,201411090det,mia,JoneRe99,defense,65,,,,,
player,201411090det,mia,JoneRe99,def_pct,97%,,,,,
player,201411090det,mia,JoneRe99,special_teams,1,,,,,
player,201411090det,mia,JoneRe99,st_pct,3%,,,,,
player,201411090det,mia,MisiKo99,pos,LB,,,,,
player,201411090det,mia,MisiKo99,offense,0,,,,,
player,201411090det,mia,MisiKo99,off_pct,0%,,,,,
player,201411090det,mia,MisiKo99,defense,65,,,,,
player,201411090det,mia,MisiKo99,def_pct,97%,,,,,
player,201411090det,mia,MisiKo99,special_teams,0,,,,,
player,201411090det,mia,MisiKo99,st_pct,0%,,,,,
player,201411090det,mia,OdriJa99,pos,DT,,,,,
player,201411090det,mia,OdriJa99,offense,0,,,,,
player,201411090det,mia,OdriJa99,off_pct,0%,,,,,
player,201411090det,mia,OdriJa99,defense,57,,,,,
player,201411090det,mia,OdriJa99,def_pct,85%,,,,,
player,201411090det,mia,OdriJa99,special_teams,5,,,,,
player,201411090det,mia,OdriJa99,st_pct,17%,,,,,
player,201411090det,mia,VernOl00,pos,DE,,,,,
player,201411090det,mia,VernOl00,offense,0,,,,,
player,201411090det,mia,VernOl00,off_pct,0%,,,,,
player,201411090det,mia,VernOl00,defense,55,,,,,
player,201411090det,mia,VernOl00,def_pct,82%,,,,,
player,201411090det,mia,VernOl00,special_teams,5,,,,,
player,201411090det,mia,VernOl00,st_pct,17%,,,,,
player,201411090det,mia,WakeCa00,pos,DE,,,,,
player,201411090det,mia,WakeCa00,offense,0,,,,,
player,201411090det,mia,WakeCa00,off_pct,0%,,,,,
player,201411090det,mia,WakeCa00,defense,53,,,,,
player,201411090det,mia,WakeCa00,def_pct,79%,,,,,
player,201411090det,mia,WakeCa00,special_teams,0,,,,,
player,201411090det,mia,WakeCa00,st_pct,0%,,,,,
player,201411090det,mia,WilsJi00,pos,SS,,,,,
player,201411090det,mia,WilsJi00,offense,0,,,,,
player,201411090det,mia,WilsJi00,off_pct,0%,,,,,
player,201411090det,mia,WilsJi00,defense,45,,,,,
player,201411090det,mia,WilsJi00,def_pct,67%,,,,,
player,201411090det,mia,WilsJi00,special_teams,11,,,,,
player,201411090det,mia,WilsJi00,st_pct,38%,,,,,
player,201411090det,mia,FinnCo20,pos,CB,,,,,
player,201411090det,mia,FinnCo20,offense,0,,,,,
player,201411090det,mia,FinnCo20,off_pct,0%,,,,,
player,201411090det,mia,FinnCo20,defense,44,,,,,
player,201411090det,mia,FinnCo20,def_pct,66%,,,,,
player,201411090det,mia,FinnCo20,special_teams,0,,,,,
player,201411090det,mia,FinnCo20,st_pct,0%,,,,,
player,201411090det,mia,StarRa20,pos,DT,,,,,
player,201411090det,mia,StarRa20,offense,0,,,,,
player,201411090det,mia,StarRa20,off_pct,0%,,,,,
player,201411090det,mia,StarRa20,defense,32,,,,,
player,201411090det,mia,StarRa20,def_pct,48%,,,,,
player,201411090det,mia,StarRa20,special_teams,5,,,,,
player,201411090det,mia,StarRa20,st_pct,17%,,,,,
player,201411090det,mia,JordDi00,pos,DE,,,,,
player,201411090det,mia,JordDi00,offense,0,,,,,
player,201411090det,mia,JordDi00,off_pct,0%,,,,,
player,201411090det,mia,JordDi00,defense,30,,,,,
player,201411090det,mia,JordDi00,def_pct,45%,,,,,
player,201411090det,mia,JordDi00,special_teams,20,,,,,
player,201411090det,mia,JordDi00,st_pct,69%,,,,,
player,201411090det,mia,TaylJa01,pos,CB,,,,,
player,201411090det,mia,TaylJa01,offense,0,,,,,
player,201411090det,mia,TaylJa01,off_pct,0%,,,,,
player,201411090det,mia,TaylJa01,defense,23,,,,,
player,201411090det,mia,TaylJa01,def_pct,34%,,,,,
player,201411090det,mia,TaylJa01,special_teams,3,,,,,
player,201411090det,mia,TaylJa01,st_pct,10%,,,,,
player,201411090det,mia,ShelDe00,pos,DE,,,,,
player,201411090det,mia,ShelDe00,offense,0,,,,,
player,201411090det,mia,ShelDe00,off_pct,0%,,,,,
player,201411090det,mia,ShelDe00,defense,21,,,,,
player,201411090det,mia,ShelDe00,def_pct,31%,,,,,
player,201411090det,mia,ShelDe00,special_teams,14,,,,,
player,201411090det,mia,ShelDe00,st_pct,48%,,,,,
player,201411090det,mia,MitcEa99,pos,DT,,,,,
player,201411090det,mia,MitcEa99,offense,0,,,,,
player,201411090det,mia,MitcEa99,off_pct,0%,,,,,
player,201411090det,mia,MitcEa99,defense,21,,,,,
player,201411090det,mia,MitcEa99,def_pct,31%,,,,,
player,201411090det,mia,MitcEa99,special_teams,9,,,,,
player,201411090det,mia,MitcEa99,st_pct,31%,,,,,
player,201411090det,mia,WheePh99,pos,LB,,,,,
player,201411090det,mia,WheePh99,offense,0,,,,,
player,201411090det,mia,WheePh99,off_pct,0%,,,,,
player,201411090det,mia,WheePh99,defense,21,,,,,
player,201411090det,mia,WheePh99,def_pct,31%,,,,,
player,201411090det,mia,WheePh99,special_teams,0,,,,,
player,201411090det,mia,WheePh99,st_pct,0%,,,,,
player,201411090det,mia,TrusJa99,pos,LB,,,,,
player,201411090det,mia,TrusJa99,offense,0,,,,,
player,201411090det,mia,TrusJa99,off_pct,0%,,,,,
player,201411090det,mia,TrusJa99,defense,4,,,,,
player,201411090det,mia,TrusJa99,def_pct,6%,,,,,
player,201411090det,mia,TrusJa99,special_teams,29,,,,,
player,201411090det,mia,TrusJa99,st_pct,100%,,,,,
player,201411090det,mia,FreeJo01,pos,LB,,,,,
player,201411090det,mia,FreeJo01,offense,0,,,,,
player,201411090det,mia,FreeJo01,off_pct,0%,,,,,
player,201411090det,mia,FreeJo01,defense,0,,,,,
player,201411090det,mia,FreeJo01,def_pct,0%,,,,,
player,201411090det,mia,FreeJo01,special_teams,25,,,,,
player,201411090det,mia,FreeJo01,st_pct,86%,,,,,
player,201411090det,mia,KovaJo00,pos,DB,,,,,
player,201411090det,mia,KovaJo00,offense,0,,,,,
player,201411090det,mia,KovaJo00,off_pct,0%,,,,,
player,201411090det,mia,KovaJo00,defense,0,,,,,
player,201411090det,mia,KovaJo00,def_pct,0%,,,,,
player,201411090det,mia,KovaJo00,special_teams,21,,,,,
player,201411090det,mia,KovaJo00,st_pct,72%,,,,,
player,201411090det,mia,TripJo00,pos,LB,,,,,
player,201411090det,mia,TripJo00,offense,0,,,,,
player,201411090det,mia,TripJo00,off_pct,0%,,,,,
player,201411090det,mia,TripJo00,defense,0,,,,,
player,201411090det,mia,TripJo00,def_pct,0%,,,,,
player,201411090det,mia,TripJo00,special_teams,20,,,,,
player,201411090det,mia,TripJo00,st_pct,69%,,,,,
player,201411090det,mia,DaviWi02,pos,CB,,,,,
player,201411090det,mia,DaviWi02,offense,0,,,,,
player,201411090det,mia,DaviWi02,off_pct,0%,,,,,
player,201411090det,mia,DaviWi02,defense,0,,,,,
player,201411090det,mia,DaviWi02,def_pct,0%,,,,,
player,201411090det,mia,DaviWi02,special_teams,15,,,,,
player,201411090det,mia,DaviWi02,st_pct,52%,,,,,
player,201411090det,mia,AikeWa00,pos,SS,,,,,
player,201411090det,mia,AikeWa00,offense,0,,,,,
player,201411090det,mia,AikeWa00,off_pct,0%,,,,,
player,201411090det,mia,AikeWa00,defense,0,,,,,
player,201411090det,mia,AikeWa00,def_pct,0%,,,,,
player,201411090det,mia,AikeWa00,special_teams,14,,,,,
player,201411090det,mia,AikeWa00,st_pct,48%,,,,,
player,201411090det,mia,DennJo20,pos,LS,,,,,
player,201411090det,mia,DennJo20,offense,0,,,,,
player,201411090det,mia,DennJo20,off_pct,0%,,,,,
player,201411090det,mia,DennJo20,defense,0,,,,,
player,201411090det,mia,DennJo20,def_pct,0%,,,,,
player,201411090det,mia,DennJo20,special_teams,9,,,,,
player,201411090det,mia,DennJo20,st_pct,31%,,,,,
player,201411090det,mia,FielBr20,pos,P,,,,,
player,201411090det,mia,FielBr20,offense,0,,,,,
player,201411090det,mia,FielBr20,off_pct,0%,,,,,
player,201411090det,mia,FielBr20,defense,0,,,,,
player,201411090det,mia,FielBr20,def_pct,0%,,,,,
player,201411090det,mia,FielBr20,special_teams,9,,,,,
player,201411090det,mia,FielBr20,st_pct,31%,,,,,
player,201411090det,mia,SturCa00,pos,K,,,,,
player,201411090det,mia,SturCa00,offense,0,,,,,
player,201411090det,mia,SturCa00,off_pct,0%,,,,,
player,201411090det,mia,SturCa00,defense,0,,,,,
player,201411090det,mia,SturCa00,def_pct,0%,,,,,
player,201411090det,mia,SturCa00,special_teams,9,,,,,
player,201411090det,mia,SturCa00,st_pct,31%,,,,,
player,201411090det,mia,RoseLo00,pos,DB,,,,,
player,201411090det,mia,RoseLo00,offense,0,,,,,
player,201411090det,mia,RoseLo00,off_pct,0%,,,,,
player,201411090det,mia,RoseLo00,defense,0,,,,,
player,201411090det,mia,RoseLo00,def_pct,0%,,,,,
player,201411090det,mia,RoseLo00,special_teams,6,,,,,
player,201411090det,mia,RoseLo00,st_pct,21%,,,,,
player,201411090det,mia,McCaCh00,pos,LB,,,,,
player,201411090det,mia,McCaCh00,offense,0,,,,,
player,201411090det,mia,McCaCh00,off_pct,0%,,,,,
player,201411090det,mia,McCaCh00,defense,0,,,,,
player,201411090det,mia,McCaCh00,def_pct,0%,,,,,
player,201411090det,mia,McCaCh00,special_teams,5,,,,,
player,201411090det,mia,McCaCh00,st_pct,17%,,,,,
