game,2014,16,20141221,201412210ram,nyg,"New York Giants",37,ram,"St. Louis Rams",27
player,201412210ram,ram,AlexMa00,offense,0,,,,,
player,201412210ram,ram,AlexMa00,off_pct,0%,,,,,
player,201412210ram,ram,AlexMa00,defense,0,,,,,
player,201412210ram,ram,AlexMa00,def_pct,0%,,,,,
player,201412210ram,ram,AlexMa00,special_teams,17,,,,,
player,201412210ram,ram,AlexMa00,st_pct,52%,,,,,
player,201412210ram,ram,ToomKo00,pos,LB,,,,,
player,201412210ram,ram,ToomKo00,offense,0,,,,,
player,201412210ram,ram,ToomKo00,off_pct,0%,,,,,
player,201412210ram,ram,ToomKo00,defense,0,,,,,
player,201412210ram,ram,ToomKo00,def_pct,0%,,,,,
player,201412210ram,ram,ToomKo00,special_teams,15,,,,,
player,201412210ram,ram,ToomKo00,st_pct,45%,,,,,
player,201412210ram,ram,PersMi00,pos,G,,,,,
player,201412210ram,ram,PersMi00,offense,0,,,,,
player,201412210ram,ram,PersMi00,off_pct,0%,,,,,
player,201412210ram,ram,PersMi00,defense,0,,,,,
player,201412210ram,ram,PersMi00,def_pct,0%,,,,,
player,201412210ram,ram,PersMi00,special_teams,13,,,,,
player,201412210ram,ram,PersMi00,st_pct,39%,,,,,
player,201412210ram,ram,BarnTi01,pos,C,,,,,
player,201412210ram,ram,BarnTi01,offense,0,,,,,
player,201412210ram,ram,BarnTi01,off_pct,0%,,,,,
player,201412210ram,ram,BarnTi01,defense,0,,,,,
player,201412210ram,ram,BarnTi01,def_pct,0%,,,,,
player,201412210ram,ram,BarnTi01,special_teams,13,,,,,
player,201412210ram,ram,BarnTi01,st_pct,39%,,,,,
player,201412210ram,ram,HekkJo00,pos,P,,,,,
player,201412210ram,ram,HekkJo00,offense,0,,,,,
player,201412210ram,ram,HekkJo00,off_pct,0%,,,,,
player,201412210ram,ram,HekkJo00,defense,0,,,,,
player,201412210ram,ram,HekkJo00,def_pct,0%,,,,,
player,201412210ram,ram,HekkJo00,special_teams,10,,,,,
player,201412210ram,ram,HekkJo00,st_pct,30%,,,,,
player,201412210ram,ram,McQuJa00,pos,LS,,,,,
player,201412210ram,ram,McQuJa00,offense,0,,,,,
player,201412210ram,ram,McQuJa00,off_pct,0%,,,,,
player,201412210ram,ram,McQuJa00,defense,0,,,,,
player,201412210ram,ram,McQuJa00,def_pct,0%,,,,,
player,201412210ram,ram,McQuJa00,special_teams,9,,,,,
player,201412210ram,ram,McQuJa00,st_pct,27%,,,,,
player,201412210ram,ram,ZuerGr00,pos,K,,,,,
player,201412210ram,ram,ZuerGr00,offense,0,,,,,
player,201412210ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201412210ram,ram,ZuerGr00,defense,0,,,,,
player,201412210ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201412210ram,ram,ZuerGr00,special_teams,9,,,,,
player,201412210ram,ram,ZuerGr00,st_pct,27%,,,,,
player,201412210ram,nyg,JerrJo20,pos,G,,,,,
player,201412210ram,nyg,JerrJo20,offense,71,,,,,
player,201412210ram,nyg,JerrJo20,off_pct,100%,,,,,
player,201412210ram,nyg,JerrJo20,defense,0,,,,,
player,201412210ram,nyg,JerrJo20,def_pct,0%,,,,,
player,201412210ram,nyg,JerrJo20,special_teams,8,,,,,
player,201412210ram,nyg,JerrJo20,st_pct,24%,,,,,
player,201412210ram,nyg,RichWe00,pos,C,,,,,
player,201412210ram,nyg,RichWe00,offense,71,,,,,
player,201412210ram,nyg,RichWe00,off_pct,100%,,,,,
player,201412210ram,nyg,RichWe00,defense,0,,,,,
player,201412210ram,nyg,RichWe00,def_pct,0%,,,,,
player,201412210ram,nyg,RichWe00,special_teams,8,,,,,
player,201412210ram,nyg,RichWe00,st_pct,24%,,,,,
player,201412210ram,nyg,MannEl00,pos,QB,,,,,
player,201412210ram,nyg,MannEl00,offense,71,,,,,
player,201412210ram,nyg,MannEl00,off_pct,100%,,,,,
player,201412210ram,nyg,MannEl00,defense,0,,,,,
player,201412210ram,nyg,MannEl00,def_pct,0%,,,,,
player,201412210ram,nyg,MannEl00,special_teams,0,,,,,
player,201412210ram,nyg,MannEl00,st_pct,0%,,,,,
player,201412210ram,nyg,PughJu00,pos,T,,,,,
player,201412210ram,nyg,PughJu00,offense,71,,,,,
player,201412210ram,nyg,PughJu00,off_pct,100%,,,,,
player,201412210ram,nyg,PughJu00,defense,0,,,,,
player,201412210ram,nyg,PughJu00,def_pct,0%,,,,,
player,201412210ram,nyg,PughJu00,special_teams,0,,,,,
player,201412210ram,nyg,PughJu00,st_pct,0%,,,,,
player,201412210ram,nyg,WaltJ.20,pos,C,,,,,
player,201412210ram,nyg,WaltJ.20,offense,71,,,,,
player,201412210ram,nyg,WaltJ.20,off_pct,100%,,,,,
player,201412210ram,nyg,WaltJ.20,defense,0,,,,,
player,201412210ram,nyg,WaltJ.20,def_pct,0%,,,,,
player,201412210ram,nyg,WaltJ.20,special_teams,0,,,,,
player,201412210ram,nyg,WaltJ.20,st_pct,0%,,,,,
player,201412210ram,nyg,BeatWi20,pos,T,,,,,
player,201412210ram,nyg,BeatWi20,offense,71,,,,,
player,201412210ram,nyg,BeatWi20,off_pct,100%,,,,,
player,201412210ram,nyg,BeatWi20,defense,0,,,,,
player,201412210ram,nyg,BeatWi20,def_pct,0%,,,,,
player,201412210ram,nyg,BeatWi20,special_teams,0,,,,,
player,201412210ram,nyg,BeatWi20,st_pct,0%,,,,,
player,201412210ram,nyg,BeckOd00,pos,WR,,,,,
player,201412210ram,nyg,BeckOd00,offense,68,,,,,
player,201412210ram,nyg,BeckOd00,off_pct,96%,,,,,
player,201412210ram,nyg,BeckOd00,defense,0,,,,,
player,201412210ram,nyg,BeckOd00,def_pct,0%,,,,,
player,201412210ram,nyg,BeckOd00,special_teams,5,,,,,
player,201412210ram,nyg,BeckOd00,st_pct,15%,,,,,
player,201412210ram,nyg,RandRu00,pos,WR,,,,,
player,201412210ram,nyg,RandRu00,offense,64,,,,,
player,201412210ram,nyg,RandRu00,off_pct,90%,,,,,
player,201412210ram,nyg,RandRu00,defense,0,,,,,
player,201412210ram,nyg,RandRu00,def_pct,0%,,,,,
player,201412210ram,nyg,RandRu00,special_teams,1,,,,,
player,201412210ram,nyg,RandRu00,st_pct,3%,,,,,
player,201412210ram,nyg,WillAn00,pos,RB,,,,,
player,201412210ram,nyg,WillAn00,offense,47,,,,,
player,201412210ram,nyg,WillAn00,off_pct,66%,,,,,
player,201412210ram,nyg,WillAn00,defense,0,,,,,
player,201412210ram,nyg,WillAn00,def_pct,0%,,,,,
player,201412210ram,nyg,WillAn00,special_teams,0,,,,,
player,201412210ram,nyg,WillAn00,st_pct,0%,,,,,
player,201412210ram,nyg,DonnLa00,pos,TE,,,,,
player,201412210ram,nyg,DonnLa00,offense,46,,,,,
player,201412210ram,nyg,DonnLa00,off_pct,65%,,,,,
player,201412210ram,nyg,DonnLa00,defense,0,,,,,
player,201412210ram,nyg,DonnLa00,def_pct,0%,,,,,
player,201412210ram,nyg,DonnLa00,special_teams,1,,,,,
player,201412210ram,nyg,DonnLa00,st_pct,3%,,,,,
player,201412210ram,nyg,FellDa00,pos,TE,,,,,
player,201412210ram,nyg,FellDa00,offense,43,,,,,
player,201412210ram,nyg,FellDa00,off_pct,61%,,,,,
player,201412210ram,nyg,FellDa00,defense,0,,,,,
player,201412210ram,nyg,FellDa00,def_pct,0%,,,,,
player,201412210ram,nyg,FellDa00,special_teams,9,,,,,
player,201412210ram,nyg,FellDa00,st_pct,27%,,,,,
player,201412210ram,nyg,ParkPr00,pos,WR,,,,,
player,201412210ram,nyg,ParkPr00,offense,23,,,,,
player,201412210ram,nyg,ParkPr00,off_pct,32%,,,,,
player,201412210ram,nyg,ParkPr00,defense,0,,,,,
player,201412210ram,nyg,ParkPr00,def_pct,0%,,,,,
player,201412210ram,nyg,ParkPr00,special_teams,3,,,,,
player,201412210ram,nyg,ParkPr00,st_pct,9%,,,,,
player,201412210ram,nyg,DarkOr00,pos,RB,,,,,
player,201412210ram,nyg,DarkOr00,offense,20,,,,,
player,201412210ram,nyg,DarkOr00,off_pct,28%,,,,,
player,201412210ram,nyg,DarkOr00,defense,0,,,,,
player,201412210ram,nyg,DarkOr00,def_pct,0%,,,,,
player,201412210ram,nyg,DarkOr00,special_teams,14,,,,,
player,201412210ram,nyg,DarkOr00,st_pct,42%,,,,,
player,201412210ram,nyg,OgleKe00,pos,WR,,,,,
player,201412210ram,nyg,OgleKe00,offense,19,,,,,
player,201412210ram,nyg,OgleKe00,off_pct,27%,,,,,
player,201412210ram,nyg,OgleKe00,defense,0,,,,,
player,201412210ram,nyg,OgleKe00,def_pct,0%,,,,,
player,201412210ram,nyg,OgleKe00,special_teams,0,,,,,
player,201412210ram,nyg,OgleKe00,st_pct,0%,,,,,
player,201412210ram,nyg,HynoHe01,pos,FB,,,,,
player,201412210ram,nyg,HynoHe01,offense,15,,,,,
player,201412210ram,nyg,HynoHe01,off_pct,21%,,,,,
player,201412210ram,nyg,HynoHe01,defense,0,,,,,
player,201412210ram,nyg,HynoHe01,def_pct,0%,,,,,
player,201412210ram,nyg,HynoHe01,special_teams,3,,,,,
player,201412210ram,nyg,HynoHe01,st_pct,9%,,,,,
player,201412210ram,nyg,RobiAd00,pos,TE,,,,,
player,201412210ram,nyg,RobiAd00,offense,7,,,,,
player,201412210ram,nyg,RobiAd00,off_pct,10%,,,,,
player,201412210ram,nyg,RobiAd00,defense,0,,,,,
player,201412210ram,nyg,RobiAd00,def_pct,0%,,,,,
player,201412210ram,nyg,RobiAd00,special_teams,23,,,,,
player,201412210ram,nyg,RobiAd00,st_pct,70%,,,,,
player,201412210ram,nyg,WashCo01,pos,WR,,,,,
player,201412210ram,nyg,WashCo01,offense,3,,,,,
player,201412210ram,nyg,WashCo01,off_pct,4%,,,,,
player,201412210ram,nyg,WashCo01,defense,0,,,,,
player,201412210ram,nyg,WashCo01,def_pct,0%,,,,,
player,201412210ram,nyg,WashCo01,special_teams,7,,,,,
player,201412210ram,nyg,WashCo01,st_pct,21%,,,,,
player,201412210ram,nyg,PierJa99,pos,DE,,,,,
player,201412210ram,nyg,PierJa99,offense,0,,,,,
player,201412210ram,nyg,PierJa99,off_pct,0%,,,,,
player,201412210ram,nyg,PierJa99,defense,61,,,,,
player,201412210ram,nyg,PierJa99,def_pct,100%,,,,,
player,201412210ram,nyg,PierJa99,special_teams,7,,,,,
player,201412210ram,nyg,PierJa99,st_pct,21%,,,,,
player,201412210ram,nyg,RollAn20,pos,SS,,,,,
player,201412210ram,nyg,RollAn20,offense,0,,,,,
player,201412210ram,nyg,RollAn20,off_pct,0%,,,,,
player,201412210ram,nyg,RollAn20,defense,61,,,,,
player,201412210ram,nyg,RollAn20,def_pct,100%,,,,,
player,201412210ram,nyg,RollAn20,special_teams,1,,,,,
player,201412210ram,nyg,RollAn20,st_pct,3%,,,,,
player,201412210ram,nyg,McClJa01,pos,LB,,,,,
player,201412210ram,nyg,McClJa01,offense,0,,,,,
player,201412210ram,nyg,McClJa01,off_pct,0%,,,,,
player,201412210ram,nyg,McClJa01,defense,61,,,,,
player,201412210ram,nyg,McClJa01,def_pct,100%,,,,,
player,201412210ram,nyg,McClJa01,special_teams,0,,,,,
player,201412210ram,nyg,McClJa01,st_pct,0%,,,,,
player,201412210ram,nyg,BrowCh05,pos,CB,,,,,
player,201412210ram,nyg,BrowCh05,offense,0,,,,,
player,201412210ram,nyg,BrowCh05,off_pct,0%,,,,,
player,201412210ram,nyg,BrowCh05,defense,59,,,,,
player,201412210ram,nyg,BrowCh05,def_pct,97%,,,,,
player,201412210ram,nyg,BrowCh05,special_teams,5,,,,,
player,201412210ram,nyg,BrowCh05,st_pct,15%,,,,,
player,201412210ram,nyg,BrowSt99,pos,FS,,,,,
player,201412210ram,nyg,BrowSt99,offense,0,,,,,
player,201412210ram,nyg,BrowSt99,off_pct,0%,,,,,
player,201412210ram,nyg,BrowSt99,defense,57,,,,,
player,201412210ram,nyg,BrowSt99,def_pct,93%,,,,,
player,201412210ram,nyg,BrowSt99,special_teams,8,,,,,
player,201412210ram,nyg,BrowSt99,st_pct,24%,,,,,
player,201412210ram,nyg,WynnKe00,pos,DE,,,,,
player,201412210ram,nyg,WynnKe00,offense,0,,,,,
player,201412210ram,nyg,WynnKe00,off_pct,0%,,,,,
player,201412210ram,nyg,WynnKe00,defense,51,,,,,
player,201412210ram,nyg,WynnKe00,def_pct,84%,,,,,
player,201412210ram,nyg,WynnKe00,special_teams,11,,,,,
player,201412210ram,nyg,WynnKe00,st_pct,33%,,,,,
player,201412210ram,nyg,RodgDo99,pos,CB,,,,,
player,201412210ram,nyg,RodgDo99,offense,0,,,,,
player,201412210ram,nyg,RodgDo99,off_pct,0%,,,,,
player,201412210ram,nyg,RodgDo99,defense,43,,,,,
player,201412210ram,nyg,RodgDo99,def_pct,70%,,,,,
player,201412210ram,nyg,RodgDo99,special_teams,1,,,,,
player,201412210ram,nyg,RodgDo99,st_pct,3%,,,,,
player,201412210ram,nyg,HankJo00,pos,DT,,,,,
player,201412210ram,nyg,HankJo00,offense,0,,,,,
player,201412210ram,nyg,HankJo00,off_pct,0%,,,,,
player,201412210ram,nyg,HankJo00,defense,42,,,,,
player,201412210ram,nyg,HankJo00,def_pct,69%,,,,,
player,201412210ram,nyg,HankJo00,special_teams,8,,,,,
player,201412210ram,nyg,HankJo00,st_pct,24%,,,,,
player,201412210ram,nyg,KennDe00,pos,LB,,,,,
player,201412210ram,nyg,KennDe00,offense,0,,,,,
player,201412210ram,nyg,KennDe00,off_pct,0%,,,,,
player,201412210ram,nyg,KennDe00,defense,40,,,,,
player,201412210ram,nyg,KennDe00,def_pct,66%,,,,,
player,201412210ram,nyg,KennDe00,special_teams,13,,,,,
player,201412210ram,nyg,KennDe00,st_pct,39%,,,,,
player,201412210ram,nyg,JenkCu20,pos,DT,,,,,
player,201412210ram,nyg,JenkCu20,offense,0,,,,,
player,201412210ram,nyg,JenkCu20,off_pct,0%,,,,,
player,201412210ram,nyg,JenkCu20,defense,37,,,,,
player,201412210ram,nyg,JenkCu20,def_pct,61%,,,,,
player,201412210ram,nyg,JenkCu20,special_teams,0,,,,,
player,201412210ram,nyg,JenkCu20,st_pct,0%,,,,,
player,201412210ram,nyg,HarrMa02,pos,CB,,,,,
player,201412210ram,nyg,HarrMa02,offense,0,,,,,
player,201412210ram,nyg,HarrMa02,off_pct,0%,,,,,
player,201412210ram,nyg,HarrMa02,defense,33,,,,,
player,201412210ram,nyg,HarrMa02,def_pct,54%,,,,,
player,201412210ram,nyg,HarrMa02,special_teams,8,,,,,
player,201412210ram,nyg,HarrMa02,st_pct,24%,,,,,
player,201412210ram,nyg,DempQu99,pos,FS,,,,,
player,201412210ram,nyg,DempQu99,offense,0,,,,,
player,201412210ram,nyg,DempQu99,off_pct,0%,,,,,
player,201412210ram,nyg,DempQu99,defense,29,,,,,
player,201412210ram,nyg,DempQu99,def_pct,48%,,,,,
player,201412210ram,nyg,DempQu99,special_teams,13,,,,,
player,201412210ram,nyg,DempQu99,st_pct,39%,,,,,
player,201412210ram,nyg,HerzMa00,pos,LB,,,,,
player,201412210ram,nyg,HerzMa00,offense,0,,,,,
player,201412210ram,nyg,HerzMa00,off_pct,0%,,,,,
player,201412210ram,nyg,HerzMa00,defense,28,,,,,
player,201412210ram,nyg,HerzMa00,def_pct,46%,,,,,
player,201412210ram,nyg,HerzMa00,special_teams,24,,,,,
player,201412210ram,nyg,HerzMa00,st_pct,73%,,,,,
player,201412210ram,nyg,PattMi20,pos,DT,,,,,
player,201412210ram,nyg,PattMi20,offense,0,,,,,
player,201412210ram,nyg,PattMi20,off_pct,0%,,,,,
player,201412210ram,nyg,PattMi20,defense,22,,,,,
player,201412210ram,nyg,PattMi20,def_pct,36%,,,,,
player,201412210ram,nyg,PattMi20,special_teams,0,,,,,
player,201412210ram,nyg,PattMi20,st_pct,0%,,,,,
player,201412210ram,nyg,BowmZa20,pos,CB,,,,,
player,201412210ram,nyg,BowmZa20,offense,0,,,,,
player,201412210ram,nyg,BowmZa20,off_pct,0%,,,,,
player,201412210ram,nyg,BowmZa20,defense,16,,,,,
player,201412210ram,nyg,BowmZa20,def_pct,26%,,,,,
player,201412210ram,nyg,BowmZa20,special_teams,5,,,,,
player,201412210ram,nyg,BowmZa20,st_pct,15%,,,,,
player,201412210ram,nyg,KuhnMa00,pos,DT,,,,,
player,201412210ram,nyg,KuhnMa00,offense,0,,,,,
player,201412210ram,nyg,KuhnMa00,off_pct,0%,,,,,
player,201412210ram,nyg,KuhnMa00,defense,12,,,,,
player,201412210ram,nyg,KuhnMa00,def_pct,20%,,,,,
player,201412210ram,nyg,KuhnMa00,special_teams,12,,,,,
player,201412210ram,nyg,KuhnMa00,st_pct,36%,,,,,
player,201412210ram,nyg,BromJa00,pos,DT,,,,,
player,201412210ram,nyg,BromJa00,offense,0,,,,,
player,201412210ram,nyg,BromJa00,off_pct,0%,,,,,
player,201412210ram,nyg,BromJa00,defense,11,,,,,
player,201412210ram,nyg,BromJa00,def_pct,18%,,,,,
player,201412210ram,nyg,BromJa00,special_teams,7,,,,,
player,201412210ram,nyg,BromJa00,st_pct,21%,,,,,
player,201412210ram,nyg,BerhNa00,pos,SS,,,,,
player,201412210ram,nyg,BerhNa00,offense,0,,,,,
player,201412210ram,nyg,BerhNa00,off_pct,0%,,,,,
player,201412210ram,nyg,BerhNa00,defense,4,,,,,
player,201412210ram,nyg,BerhNa00,def_pct,7%,,,,,
player,201412210ram,nyg,BerhNa00,special_teams,24,,,,,
player,201412210ram,nyg,BerhNa00,st_pct,73%,,,,,
player,201412210ram,nyg,MoorDa01,pos,DE,,,,,
player,201412210ram,nyg,MoorDa01,offense,0,,,,,
player,201412210ram,nyg,MoorDa01,off_pct,0%,,,,,
player,201412210ram,nyg,MoorDa01,defense,4,,,,,
player,201412210ram,nyg,MoorDa01,def_pct,7%,,,,,
player,201412210ram,nyg,MoorDa01,special_teams,8,,,,,
player,201412210ram,nyg,MoorDa01,st_pct,24%,,,,,
player,201412210ram,nyg,PaysSp00,pos,LB,,,,,
player,201412210ram,nyg,PaysSp00,offense,0,,,,,
player,201412210ram,nyg,PaysSp00,off_pct,0%,,,,,
player,201412210ram,nyg,PaysSp00,defense,0,,,,,
player,201412210ram,nyg,PaysSp00,def_pct,0%,,,,,
player,201412210ram,nyg,PaysSp00,special_teams,25,,,,,
player,201412210ram,nyg,PaysSp00,st_pct,76%,,,,,
player,201412210ram,nyg,FennCh00,pos,CB,,,,,
player,201412210ram,nyg,FennCh00,offense,0,,,,,
player,201412210ram,nyg,FennCh00,off_pct,0%,,,,,
player,201412210ram,nyg,FennCh00,defense,0,,,,,
player,201412210ram,nyg,FennCh00,def_pct,0%,,,,,
player,201412210ram,nyg,FennCh00,special_teams,24,,,,,
player,201412210ram,nyg,FennCh00,st_pct,73%,,,,,
player,201412210ram,nyg,brownjos01,pos,K,,,,,
player,201412210ram,nyg,brownjos01,offense,0,,,,,
player,201412210ram,nyg,brownjos01,off_pct,0%,,,,,
player,201412210ram,nyg,brownjos01,defense,0,,,,,
player,201412210ram,nyg,brownjos01,def_pct,0%,,,,,
player,201412210ram,nyg,brownjos01,special_teams,16,,,,,
player,201412210ram,nyg,brownjos01,st_pct,48%,,,,,
player,201412210ram,nyg,HazePa00,pos,LB,,,,,
player,201412210ram,nyg,HazePa00,offense,0,,,,,
player,201412210ram,nyg,HazePa00,off_pct,0%,,,,,
player,201412210ram,nyg,HazePa00,defense,0,,,,,
player,201412210ram,nyg,HazePa00,def_pct,0%,,,,,
player,201412210ram,nyg,HazePa00,special_teams,13,,,,,
player,201412210ram,nyg,HazePa00,st_pct,39%,,,,,
player,201412210ram,nyg,ReynDa01,pos,C,,,,,
player,201412210ram,nyg,ReynDa01,offense,0,,,,,
player,201412210ram,nyg,ReynDa01,off_pct,0%,,,,,
player,201412210ram,nyg,ReynDa01,defense,0,,,,,
player,201412210ram,nyg,ReynDa01,def_pct,0%,,,,,
player,201412210ram,nyg,ReynDa01,special_teams,12,,,,,
player,201412210ram,nyg,ReynDa01,st_pct,36%,,,,,
player,201412210ram,nyg,WeatSt20,pos,P,,,,,
player,201412210ram,nyg,WeatSt20,offense,0,,,,,
player,201412210ram,nyg,WeatSt20,off_pct,0%,,,,,
player,201412210ram,nyg,WeatSt20,defense,0,,,,,
player,201412210ram,nyg,WeatSt20,def_pct,0%,,,,,
player,201412210ram,nyg,WeatSt20,special_teams,11,,,,,
player,201412210ram,nyg,WeatSt20,st_pct,33%,,,,,
player,201412210ram,nyg,DeOsZa99,pos,LS,,,,,
player,201412210ram,nyg,DeOsZa99,offense,0,,,,,
player,201412210ram,nyg,DeOsZa99,off_pct,0%,,,,,
player,201412210ram,nyg,DeOsZa99,defense,0,,,,,
player,201412210ram,nyg,DeOsZa99,def_pct,0%,,,,,
player,201412210ram,nyg,DeOsZa99,special_teams,11,,,,,
player,201412210ram,nyg,DeOsZa99,st_pct,33%,,,,,
player,201412210ram,nyg,MoslBr00,pos,G,,,,,
player,201412210ram,nyg,MoslBr00,offense,0,,,,,
player,201412210ram,nyg,MoslBr00,off_pct,0%,,,,,
player,201412210ram,nyg,MoslBr00,defense,0,,,,,
player,201412210ram,nyg,MoslBr00,def_pct,0%,,,,,
player,201412210ram,nyg,MoslBr00,special_teams,8,,,,,
player,201412210ram,nyg,MoslBr00,st_pct,24%,,,,,
player,201412210ram,nyg,OgboCh00,pos,FB,,,,,
player,201412210ram,nyg,OgboCh00,offense,0,,,,,
player,201412210ram,nyg,OgboCh00,off_pct,0%,,,,,
player,201412210ram,nyg,OgboCh00,defense,0,,,,,
player,201412210ram,nyg,OgboCh00,def_pct,0%,,,,,
player,201412210ram,nyg,OgboCh00,special_teams,6,,,,,
player,201412210ram,nyg,OgboCh00,st_pct,18%,,,,,
