game,2014,13,20141130,201411300min,car,"Carolina Panthers",13,min,"Minnesota Vikings",31
player,201411300min,car,BenwBe00,defense,39,,,,,
player,201411300min,car,BenwBe00,def_pct,81%,,,,,
player,201411300min,car,BenwBe00,special_teams,3,,,,,
player,201411300min,car,BenwBe00,st_pct,10%,,,,,
player,201411300min,car,EdwaDw20,pos,DT,,,,,
player,201411300min,car,EdwaDw20,offense,0,,,,,
player,201411300min,car,EdwaDw20,off_pct,0%,,,,,
player,201411300min,car,EdwaDw20,defense,37,,,,,
player,201411300min,car,EdwaDw20,def_pct,77%,,,,,
player,201411300min,car,EdwaDw20,special_teams,9,,,,,
player,201411300min,car,EdwaDw20,st_pct,30%,,,,,
player,201411300min,car,ShorKa00,pos,DT,,,,,
player,201411300min,car,ShorKa00,offense,0,,,,,
player,201411300min,car,ShorKa00,off_pct,0%,,,,,
player,201411300min,car,ShorKa00,defense,31,,,,,
player,201411300min,car,ShorKa00,def_pct,65%,,,,,
player,201411300min,car,ShorKa00,special_teams,5,,,,,
player,201411300min,car,ShorKa00,st_pct,17%,,,,,
player,201411300min,car,BostTr00,pos,SS,,,,,
player,201411300min,car,BostTr00,offense,0,,,,,
player,201411300min,car,BostTr00,off_pct,0%,,,,,
player,201411300min,car,BostTr00,defense,29,,,,,
player,201411300min,car,BostTr00,def_pct,60%,,,,,
player,201411300min,car,BostTr00,special_teams,8,,,,,
player,201411300min,car,BostTr00,st_pct,27%,,,,,
player,201411300min,car,EalyKo00,pos,DE,,,,,
player,201411300min,car,EalyKo00,offense,0,,,,,
player,201411300min,car,EalyKo00,off_pct,0%,,,,,
player,201411300min,car,EalyKo00,defense,24,,,,,
player,201411300min,car,EalyKo00,def_pct,50%,,,,,
player,201411300min,car,EalyKo00,special_teams,1,,,,,
player,201411300min,car,EalyKo00,st_pct,3%,,,,,
player,201411300min,car,ColeCo20,pos,DT,,,,,
player,201411300min,car,ColeCo20,offense,0,,,,,
player,201411300min,car,ColeCo20,off_pct,0%,,,,,
player,201411300min,car,ColeCo20,defense,23,,,,,
player,201411300min,car,ColeCo20,def_pct,48%,,,,,
player,201411300min,car,ColeCo20,special_teams,5,,,,,
player,201411300min,car,ColeCo20,st_pct,17%,,,,,
player,201411300min,car,CasoAn99,pos,CB,,,,,
player,201411300min,car,CasoAn99,offense,0,,,,,
player,201411300min,car,CasoAn99,off_pct,0%,,,,,
player,201411300min,car,CasoAn99,defense,22,,,,,
player,201411300min,car,CasoAn99,def_pct,46%,,,,,
player,201411300min,car,CasoAn99,special_teams,8,,,,,
player,201411300min,car,CasoAn99,st_pct,27%,,,,,
player,201411300min,car,HortWe00,pos,DE,,,,,
player,201411300min,car,HortWe00,offense,0,,,,,
player,201411300min,car,HortWe00,off_pct,0%,,,,,
player,201411300min,car,HortWe00,defense,21,,,,,
player,201411300min,car,HortWe00,def_pct,44%,,,,,
player,201411300min,car,HortWe00,special_teams,6,,,,,
player,201411300min,car,HortWe00,st_pct,20%,,,,,
player,201411300min,car,DeCoTh99,pos,FS,,,,,
player,201411300min,car,DeCoTh99,offense,0,,,,,
player,201411300min,car,DeCoTh99,off_pct,0%,,,,,
player,201411300min,car,DeCoTh99,defense,19,,,,,
player,201411300min,car,DeCoTh99,def_pct,40%,,,,,
player,201411300min,car,DeCoTh99,special_teams,9,,,,,
player,201411300min,car,DeCoTh99,st_pct,30%,,,,,
player,201411300min,car,KleiAJ00,pos,LB,,,,,
player,201411300min,car,KleiAJ00,offense,0,,,,,
player,201411300min,car,KleiAJ00,off_pct,0%,,,,,
player,201411300min,car,KleiAJ00,defense,18,,,,,
player,201411300min,car,KleiAJ00,def_pct,38%,,,,,
player,201411300min,car,KleiAJ00,special_teams,27,,,,,
player,201411300min,car,KleiAJ00,st_pct,90%,,,,,
player,201411300min,car,JoneCo01,pos,FS,,,,,
player,201411300min,car,JoneCo01,offense,0,,,,,
player,201411300min,car,JoneCo01,off_pct,0%,,,,,
player,201411300min,car,JoneCo01,defense,17,,,,,
player,201411300min,car,JoneCo01,def_pct,35%,,,,,
player,201411300min,car,JoneCo01,special_teams,26,,,,,
player,201411300min,car,JoneCo01,st_pct,87%,,,,,
player,201411300min,car,AddiMa00,pos,DE,,,,,
player,201411300min,car,AddiMa00,offense,0,,,,,
player,201411300min,car,AddiMa00,off_pct,0%,,,,,
player,201411300min,car,AddiMa00,defense,15,,,,,
player,201411300min,car,AddiMa00,def_pct,31%,,,,,
player,201411300min,car,AddiMa00,special_teams,10,,,,,
player,201411300min,car,AddiMa00,st_pct,33%,,,,,
player,201411300min,car,JacoBe00,pos,LB,,,,,
player,201411300min,car,JacoBe00,offense,0,,,,,
player,201411300min,car,JacoBe00,off_pct,0%,,,,,
player,201411300min,car,JacoBe00,defense,0,,,,,
player,201411300min,car,JacoBe00,def_pct,0%,,,,,
player,201411300min,car,JacoBe00,special_teams,21,,,,,
player,201411300min,car,JacoBe00,st_pct,70%,,,,,
player,201411300min,car,WillJa95,pos,LB,,,,,
player,201411300min,car,WillJa95,offense,0,,,,,
player,201411300min,car,WillJa95,off_pct,0%,,,,,
player,201411300min,car,WillJa95,defense,0,,,,,
player,201411300min,car,WillJa95,def_pct,0%,,,,,
player,201411300min,car,WillJa95,special_teams,20,,,,,
player,201411300min,car,WillJa95,st_pct,67%,,,,,
player,201411300min,car,WhitMe00,pos,CB,,,,,
player,201411300min,car,WhitMe00,offense,0,,,,,
player,201411300min,car,WhitMe00,off_pct,0%,,,,,
player,201411300min,car,WhitMe00,defense,0,,,,,
player,201411300min,car,WhitMe00,def_pct,0%,,,,,
player,201411300min,car,WhitMe00,special_teams,15,,,,,
player,201411300min,car,WhitMe00,st_pct,50%,,,,,
player,201411300min,car,GlanAd00,pos,LB,,,,,
player,201411300min,car,GlanAd00,offense,0,,,,,
player,201411300min,car,GlanAd00,off_pct,0%,,,,,
player,201411300min,car,GlanAd00,defense,0,,,,,
player,201411300min,car,GlanAd00,def_pct,0%,,,,,
player,201411300min,car,GlanAd00,special_teams,15,,,,,
player,201411300min,car,GlanAd00,st_pct,50%,,,,,
player,201411300min,car,FolkBr00,pos,C,,,,,
player,201411300min,car,FolkBr00,offense,0,,,,,
player,201411300min,car,FolkBr00,off_pct,0%,,,,,
player,201411300min,car,FolkBr00,defense,0,,,,,
player,201411300min,car,FolkBr00,def_pct,0%,,,,,
player,201411300min,car,FolkBr00,special_teams,9,,,,,
player,201411300min,car,FolkBr00,st_pct,30%,,,,,
player,201411300min,car,JansJ.00,pos,LS,,,,,
player,201411300min,car,JansJ.00,offense,0,,,,,
player,201411300min,car,JansJ.00,off_pct,0%,,,,,
player,201411300min,car,JansJ.00,defense,0,,,,,
player,201411300min,car,JansJ.00,def_pct,0%,,,,,
player,201411300min,car,JansJ.00,special_teams,9,,,,,
player,201411300min,car,JansJ.00,st_pct,30%,,,,,
player,201411300min,car,NortBr00,pos,P,,,,,
player,201411300min,car,NortBr00,offense,0,,,,,
player,201411300min,car,NortBr00,off_pct,0%,,,,,
player,201411300min,car,NortBr00,defense,0,,,,,
player,201411300min,car,NortBr00,def_pct,0%,,,,,
player,201411300min,car,NortBr00,special_teams,9,,,,,
player,201411300min,car,NortBr00,st_pct,30%,,,,,
player,201411300min,car,GanoGr44,pos,K,,,,,
player,201411300min,car,GanoGr44,offense,0,,,,,
player,201411300min,car,GanoGr44,off_pct,0%,,,,,
player,201411300min,car,GanoGr44,defense,0,,,,,
player,201411300min,car,GanoGr44,def_pct,0%,,,,,
player,201411300min,car,GanoGr44,special_teams,7,,,,,
player,201411300min,car,GanoGr44,st_pct,23%,,,,,
player,201411300min,car,VelaFe20,pos,G,,,,,
player,201411300min,car,VelaFe20,offense,0,,,,,
player,201411300min,car,VelaFe20,off_pct,0%,,,,,
player,201411300min,car,VelaFe20,defense,0,,,,,
player,201411300min,car,VelaFe20,def_pct,0%,,,,,
player,201411300min,car,VelaFe20,special_teams,3,,,,,
player,201411300min,car,VelaFe20,st_pct,10%,,,,,
