game,2014,2,20140915,201409150clt,phi,"Philadelphia Eagles",30,clt,"Indianapolis Colts",27
player,201409150clt,clt,vinatada01,offense,0,,,,,
player,201409150clt,clt,vinatada01,off_pct,0%,,,,,
player,201409150clt,clt,vinatada01,defense,0,,,,,
player,201409150clt,clt,vinatada01,def_pct,0%,,,,,
player,201409150clt,clt,vinatada01,special_teams,5,,,,,
player,201409150clt,clt,vinatada01,st_pct,16%,,,,,
player,201409150clt,clt,MereJa20,pos,T,,,,,
player,201409150clt,clt,MereJa20,offense,0,,,,,
player,201409150clt,clt,MereJa20,off_pct,0%,,,,,
player,201409150clt,clt,MereJa20,defense,0,,,,,
player,201409150clt,clt,MereJa20,def_pct,0%,,,,,
player,201409150clt,clt,MereJa20,special_teams,5,,,,,
player,201409150clt,clt,MereJa20,st_pct,16%,,,,,
player,201409150clt,phi,HerrTo20,pos,G,,,,,
player,201409150clt,phi,HerrTo20,offense,68,,,,,
player,201409150clt,phi,HerrTo20,off_pct,100%,,,,,
player,201409150clt,phi,HerrTo20,defense,0,,,,,
player,201409150clt,phi,HerrTo20,def_pct,0%,,,,,
player,201409150clt,phi,HerrTo20,special_teams,7,,,,,
player,201409150clt,phi,HerrTo20,st_pct,22%,,,,,
player,201409150clt,phi,KellDe00,pos,T,,,,,
player,201409150clt,phi,KellDe00,offense,68,,,,,
player,201409150clt,phi,KellDe00,off_pct,100%,,,,,
player,201409150clt,phi,KellDe00,defense,0,,,,,
player,201409150clt,phi,KellDe00,def_pct,0%,,,,,
player,201409150clt,phi,KellDe00,special_teams,7,,,,,
player,201409150clt,phi,KellDe00,st_pct,22%,,,,,
player,201409150clt,phi,GardAn20,pos,T,,,,,
player,201409150clt,phi,GardAn20,offense,68,,,,,
player,201409150clt,phi,GardAn20,off_pct,100%,,,,,
player,201409150clt,phi,GardAn20,defense,0,,,,,
player,201409150clt,phi,GardAn20,def_pct,0%,,,,,
player,201409150clt,phi,GardAn20,special_teams,7,,,,,
player,201409150clt,phi,GardAn20,st_pct,22%,,,,,
player,201409150clt,phi,FoleNi00,pos,QB,,,,,
player,201409150clt,phi,FoleNi00,offense,68,,,,,
player,201409150clt,phi,FoleNi00,off_pct,100%,,,,,
player,201409150clt,phi,FoleNi00,defense,0,,,,,
player,201409150clt,phi,FoleNi00,def_pct,0%,,,,,
player,201409150clt,phi,FoleNi00,special_teams,0,,,,,
player,201409150clt,phi,FoleNi00,st_pct,0%,,,,,
player,201409150clt,phi,KelcJa00,pos,C,,,,,
player,201409150clt,phi,KelcJa00,offense,68,,,,,
player,201409150clt,phi,KelcJa00,off_pct,100%,,,,,
player,201409150clt,phi,KelcJa00,defense,0,,,,,
player,201409150clt,phi,KelcJa00,def_pct,0%,,,,,
player,201409150clt,phi,KelcJa00,special_teams,0,,,,,
player,201409150clt,phi,KelcJa00,st_pct,0%,,,,,
player,201409150clt,phi,PeteJa21,pos,T,,,,,
player,201409150clt,phi,PeteJa21,offense,68,,,,,
player,201409150clt,phi,PeteJa21,off_pct,100%,,,,,
player,201409150clt,phi,PeteJa21,defense,0,,,,,
player,201409150clt,phi,PeteJa21,def_pct,0%,,,,,
player,201409150clt,phi,PeteJa21,special_teams,0,,,,,
player,201409150clt,phi,PeteJa21,st_pct,0%,,,,,
player,201409150clt,phi,CoopRi00,pos,WR,,,,,
player,201409150clt,phi,CoopRi00,offense,60,,,,,
player,201409150clt,phi,CoopRi00,off_pct,88%,,,,,
player,201409150clt,phi,CoopRi00,defense,0,,,,,
player,201409150clt,phi,CoopRi00,def_pct,0%,,,,,
player,201409150clt,phi,CoopRi00,special_teams,0,,,,,
player,201409150clt,phi,CoopRi00,st_pct,0%,,,,,
player,201409150clt,phi,MaclJe00,pos,WR,,,,,
player,201409150clt,phi,MaclJe00,offense,57,,,,,
player,201409150clt,phi,MaclJe00,off_pct,84%,,,,,
player,201409150clt,phi,MaclJe00,defense,0,,,,,
player,201409150clt,phi,MaclJe00,def_pct,0%,,,,,
player,201409150clt,phi,MaclJe00,special_teams,0,,,,,
player,201409150clt,phi,MaclJe00,st_pct,0%,,,,,
player,201409150clt,phi,ErtzZa00,pos,TE,,,,,
player,201409150clt,phi,ErtzZa00,offense,52,,,,,
player,201409150clt,phi,ErtzZa00,off_pct,76%,,,,,
player,201409150clt,phi,ErtzZa00,defense,0,,,,,
player,201409150clt,phi,ErtzZa00,def_pct,0%,,,,,
player,201409150clt,phi,ErtzZa00,special_teams,13,,,,,
player,201409150clt,phi,ErtzZa00,st_pct,41%,,,,,
player,201409150clt,phi,McCoLe01,pos,RB,,,,,
player,201409150clt,phi,McCoLe01,offense,48,,,,,
player,201409150clt,phi,McCoLe01,off_pct,71%,,,,,
player,201409150clt,phi,McCoLe01,defense,0,,,,,
player,201409150clt,phi,McCoLe01,def_pct,0%,,,,,
player,201409150clt,phi,McCoLe01,special_teams,0,,,,,
player,201409150clt,phi,McCoLe01,st_pct,0%,,,,,
player,201409150clt,phi,CeleBr00,pos,TE,,,,,
player,201409150clt,phi,CeleBr00,offense,46,,,,,
player,201409150clt,phi,CeleBr00,off_pct,68%,,,,,
player,201409150clt,phi,CeleBr00,defense,0,,,,,
player,201409150clt,phi,CeleBr00,def_pct,0%,,,,,
player,201409150clt,phi,CeleBr00,special_teams,0,,,,,
player,201409150clt,phi,CeleBr00,st_pct,0%,,,,,
player,201409150clt,phi,MattJo00,pos,WR,,,,,
player,201409150clt,phi,MattJo00,offense,34,,,,,
player,201409150clt,phi,MattJo00,off_pct,50%,,,,,
player,201409150clt,phi,MattJo00,defense,0,,,,,
player,201409150clt,phi,MattJo00,def_pct,0%,,,,,
player,201409150clt,phi,MattJo00,special_teams,0,,,,,
player,201409150clt,phi,MattJo00,st_pct,0%,,,,,
player,201409150clt,phi,SproDa00,pos,RB,,,,,
player,201409150clt,phi,SproDa00,offense,25,,,,,
player,201409150clt,phi,SproDa00,off_pct,37%,,,,,
player,201409150clt,phi,SproDa00,defense,0,,,,,
player,201409150clt,phi,SproDa00,def_pct,0%,,,,,
player,201409150clt,phi,SproDa00,special_teams,6,,,,,
player,201409150clt,phi,SproDa00,st_pct,19%,,,,,
player,201409150clt,phi,CaseJa00,pos,TE,,,,,
player,201409150clt,phi,CaseJa00,offense,9,,,,,
player,201409150clt,phi,CaseJa00,off_pct,13%,,,,,
player,201409150clt,phi,CaseJa00,defense,0,,,,,
player,201409150clt,phi,CaseJa00,def_pct,0%,,,,,
player,201409150clt,phi,CaseJa00,special_teams,27,,,,,
player,201409150clt,phi,CaseJa00,st_pct,84%,,,,,
player,201409150clt,phi,MaehJe00,pos,WR,,,,,
player,201409150clt,phi,MaehJe00,offense,8,,,,,
player,201409150clt,phi,MaehJe00,off_pct,12%,,,,,
player,201409150clt,phi,MaehJe00,defense,0,,,,,
player,201409150clt,phi,MaehJe00,def_pct,0%,,,,,
player,201409150clt,phi,MaehJe00,special_teams,3,,,,,
player,201409150clt,phi,MaehJe00,st_pct,9%,,,,,
player,201409150clt,phi,SmitBr01,pos,WR,,,,,
player,201409150clt,phi,SmitBr01,offense,1,,,,,
player,201409150clt,phi,SmitBr01,off_pct,1%,,,,,
player,201409150clt,phi,SmitBr01,defense,0,,,,,
player,201409150clt,phi,SmitBr01,def_pct,0%,,,,,
player,201409150clt,phi,SmitBr01,special_teams,4,,,,,
player,201409150clt,phi,SmitBr01,st_pct,12%,,,,,
player,201409150clt,phi,JenkMa99,pos,FS,,,,,
player,201409150clt,phi,JenkMa99,offense,0,,,,,
player,201409150clt,phi,JenkMa99,off_pct,0%,,,,,
player,201409150clt,phi,JenkMa99,defense,72,,,,,
player,201409150clt,phi,JenkMa99,def_pct,100%,,,,,
player,201409150clt,phi,JenkMa99,special_teams,15,,,,,
player,201409150clt,phi,JenkMa99,st_pct,47%,,,,,
player,201409150clt,phi,WillCa99,pos,CB,,,,,
player,201409150clt,phi,WillCa99,offense,0,,,,,
player,201409150clt,phi,WillCa99,off_pct,0%,,,,,
player,201409150clt,phi,WillCa99,defense,72,,,,,
player,201409150clt,phi,WillCa99,def_pct,100%,,,,,
player,201409150clt,phi,WillCa99,special_teams,8,,,,,
player,201409150clt,phi,WillCa99,st_pct,25%,,,,,
player,201409150clt,phi,RyanDe20,pos,LB,,,,,
player,201409150clt,phi,RyanDe20,offense,0,,,,,
player,201409150clt,phi,RyanDe20,off_pct,0%,,,,,
player,201409150clt,phi,RyanDe20,defense,72,,,,,
player,201409150clt,phi,RyanDe20,def_pct,100%,,,,,
player,201409150clt,phi,RyanDe20,special_teams,5,,,,,
player,201409150clt,phi,RyanDe20,st_pct,16%,,,,,
player,201409150clt,phi,AlleNa99,pos,SS,,,,,
player,201409150clt,phi,AlleNa99,offense,0,,,,,
player,201409150clt,phi,AlleNa99,off_pct,0%,,,,,
player,201409150clt,phi,AlleNa99,defense,72,,,,,
player,201409150clt,phi,AlleNa99,def_pct,100%,,,,,
player,201409150clt,phi,AlleNa99,special_teams,0,,,,,
player,201409150clt,phi,AlleNa99,st_pct,0%,,,,,
player,201409150clt,phi,FletBr99,pos,CB,,,,,
player,201409150clt,phi,FletBr99,offense,0,,,,,
player,201409150clt,phi,FletBr99,off_pct,0%,,,,,
player,201409150clt,phi,FletBr99,defense,70,,,,,
player,201409150clt,phi,FletBr99,def_pct,97%,,,,,
player,201409150clt,phi,FletBr99,special_teams,8,,,,,
player,201409150clt,phi,FletBr99,st_pct,25%,,,,,
player,201409150clt,phi,BarwCo99,pos,LB,,,,,
player,201409150clt,phi,BarwCo99,offense,0,,,,,
player,201409150clt,phi,BarwCo99,off_pct,0%,,,,,
player,201409150clt,phi,BarwCo99,defense,62,,,,,
player,201409150clt,phi,BarwCo99,def_pct,86%,,,,,
player,201409150clt,phi,BarwCo99,special_teams,5,,,,,
player,201409150clt,phi,BarwCo99,st_pct,16%,,,,,
player,201409150clt,phi,CoxxFl00,pos,DE,,,,,
player,201409150clt,phi,CoxxFl00,offense,0,,,,,
player,201409150clt,phi,CoxxFl00,off_pct,0%,,,,,
player,201409150clt,phi,CoxxFl00,defense,61,,,,,
player,201409150clt,phi,CoxxFl00,def_pct,85%,,,,,
player,201409150clt,phi,CoxxFl00,special_teams,0,,,,,
player,201409150clt,phi,CoxxFl00,st_pct,0%,,,,,
player,201409150clt,phi,ColeTr20,pos,LB,,,,,
player,201409150clt,phi,ColeTr20,offense,0,,,,,
player,201409150clt,phi,ColeTr20,off_pct,0%,,,,,
player,201409150clt,phi,ColeTr20,defense,59,,,,,
player,201409150clt,phi,ColeTr20,def_pct,82%,,,,,
player,201409150clt,phi,ColeTr20,special_teams,5,,,,,
player,201409150clt,phi,ColeTr20,st_pct,16%,,,,,
player,201409150clt,phi,KendMy00,pos,LB,,,,,
player,201409150clt,phi,KendMy00,offense,0,,,,,
player,201409150clt,phi,KendMy00,off_pct,0%,,,,,
player,201409150clt,phi,KendMy00,defense,53,,,,,
player,201409150clt,phi,KendMy00,def_pct,74%,,,,,
player,201409150clt,phi,KendMy00,special_teams,0,,,,,
player,201409150clt,phi,KendMy00,st_pct,0%,,,,,
player,201409150clt,phi,ThorCe00,pos,DE,,,,,
player,201409150clt,phi,ThorCe00,offense,0,,,,,
player,201409150clt,phi,ThorCe00,off_pct,0%,,,,,
player,201409150clt,phi,ThorCe00,defense,50,,,,,
player,201409150clt,phi,ThorCe00,def_pct,69%,,,,,
player,201409150clt,phi,ThorCe00,special_teams,5,,,,,
player,201409150clt,phi,ThorCe00,st_pct,16%,,,,,
player,201409150clt,phi,LogaBe00,pos,NT,,,,,
player,201409150clt,phi,LogaBe00,offense,0,,,,,
player,201409150clt,phi,LogaBe00,off_pct,0%,,,,,
player,201409150clt,phi,LogaBe00,defense,43,,,,,
player,201409150clt,phi,LogaBe00,def_pct,60%,,,,,
player,201409150clt,phi,LogaBe00,special_teams,12,,,,,
player,201409150clt,phi,LogaBe00,st_pct,38%,,,,,
player,201409150clt,phi,GrahBr99,pos,LB,,,,,
player,201409150clt,phi,GrahBr99,offense,0,,,,,
player,201409150clt,phi,GrahBr99,off_pct,0%,,,,,
player,201409150clt,phi,GrahBr99,defense,23,,,,,
player,201409150clt,phi,GrahBr99,def_pct,32%,,,,,
player,201409150clt,phi,GrahBr99,special_teams,12,,,,,
player,201409150clt,phi,GrahBr99,st_pct,38%,,,,,
player,201409150clt,phi,BoykBr00,pos,CB,,,,,
player,201409150clt,phi,BoykBr00,offense,0,,,,,
player,201409150clt,phi,BoykBr00,off_pct,0%,,,,,
player,201409150clt,phi,BoykBr00,defense,21,,,,,
player,201409150clt,phi,BoykBr00,def_pct,29%,,,,,
player,201409150clt,phi,BoykBr00,special_teams,8,,,,,
player,201409150clt,phi,BoykBr00,st_pct,25%,,,,,
player,201409150clt,phi,CurrVi00,pos,DE,,,,,
player,201409150clt,phi,CurrVi00,offense,0,,,,,
player,201409150clt,phi,CurrVi00,off_pct,0%,,,,,
player,201409150clt,phi,CurrVi00,defense,20,,,,,
player,201409150clt,phi,CurrVi00,def_pct,28%,,,,,
player,201409150clt,phi,CurrVi00,special_teams,0,,,,,
player,201409150clt,phi,CurrVi00,st_pct,0%,,,,,
player,201409150clt,phi,MattCa00,pos,LB,,,,,
player,201409150clt,phi,MattCa00,offense,0,,,,,
player,201409150clt,phi,MattCa00,off_pct,0%,,,,,
player,201409150clt,phi,MattCa00,defense,14,,,,,
player,201409150clt,phi,MattCa00,def_pct,19%,,,,,
player,201409150clt,phi,MattCa00,special_teams,20,,,,,
player,201409150clt,phi,MattCa00,st_pct,62%,,,,,
player,201409150clt,phi,BairBr00,pos,DE,,,,,
player,201409150clt,phi,BairBr00,offense,0,,,,,
player,201409150clt,phi,BairBr00,off_pct,0%,,,,,
player,201409150clt,phi,BairBr00,defense,11,,,,,
player,201409150clt,phi,BairBr00,def_pct,15%,,,,,
player,201409150clt,phi,BairBr00,special_teams,5,,,,,
player,201409150clt,phi,BairBr00,st_pct,16%,,,,,
player,201409150clt,phi,AlleBe00,pos,NT,,,,,
player,201409150clt,phi,AlleBe00,offense,0,,,,,
player,201409150clt,phi,AlleBe00,off_pct,0%,,,,,
player,201409150clt,phi,AlleBe00,defense,10,,,,,
player,201409150clt,phi,AlleBe00,def_pct,14%,,,,,
player,201409150clt,phi,AlleBe00,special_teams,7,,,,,
player,201409150clt,phi,AlleBe00,st_pct,22%,,,,,
player,201409150clt,phi,CarrNo00,pos,CB,,,,,
player,201409150clt,phi,CarrNo00,offense,0,,,,,
player,201409150clt,phi,CarrNo00,off_pct,0%,,,,,
player,201409150clt,phi,CarrNo00,defense,5,,,,,
player,201409150clt,phi,CarrNo00,def_pct,7%,,,,,
player,201409150clt,phi,CarrNo00,special_teams,15,,,,,
player,201409150clt,phi,CarrNo00,st_pct,47%,,,,,
player,201409150clt,phi,AchoEm00,pos,LB,,,,,
player,201409150clt,phi,AchoEm00,offense,0,,,,,
player,201409150clt,phi,AchoEm00,off_pct,0%,,,,,
player,201409150clt,phi,AchoEm00,defense,2,,,,,
player,201409150clt,phi,AchoEm00,def_pct,3%,,,,,
player,201409150clt,phi,AchoEm00,special_teams,10,,,,,
player,201409150clt,phi,AchoEm00,st_pct,31%,,,,,
player,201409150clt,phi,MaraCh99,pos,FS,,,,,
player,201409150clt,phi,MaraCh99,offense,0,,,,,
player,201409150clt,phi,MaraCh99,off_pct,0%,,,,,
player,201409150clt,phi,MaraCh99,defense,0,,,,,
player,201409150clt,phi,MaraCh99,def_pct,0%,,,,,
player,201409150clt,phi,MaraCh99,special_teams,25,,,,,
player,201409150clt,phi,MaraCh99,st_pct,78%,,,,,
player,201409150clt,phi,BramBr00,pos,LB,,,,,
player,201409150clt,phi,BramBr00,offense,0,,,,,
player,201409150clt,phi,BramBr00,off_pct,0%,,,,,
player,201409150clt,phi,BramBr00,defense,0,,,,,
player,201409150clt,phi,BramBr00,def_pct,0%,,,,,
player,201409150clt,phi,BramBr00,special_teams,25,,,,,
player,201409150clt,phi,BramBr00,st_pct,78%,,,,,
player,201409150clt,phi,WolfEa00,pos,SS,,,,,
player,201409150clt,phi,WolfEa00,offense,0,,,,,
player,201409150clt,phi,WolfEa00,off_pct,0%,,,,,
player,201409150clt,phi,WolfEa00,defense,0,,,,,
player,201409150clt,phi,WolfEa00,def_pct,0%,,,,,
player,201409150clt,phi,WolfEa00,special_teams,20,,,,,
player,201409150clt,phi,WolfEa00,st_pct,62%,,,,,
player,201409150clt,phi,PolkCh00,pos,RB,,,,,
player,201409150clt,phi,PolkCh00,offense,0,,,,,
player,201409150clt,phi,PolkCh00,off_pct,0%,,,,,
player,201409150clt,phi,PolkCh00,defense,0,,,,,
player,201409150clt,phi,PolkCh00,def_pct,0%,,,,,
player,201409150clt,phi,PolkCh00,special_teams,20,,,,,
player,201409150clt,phi,PolkCh00,st_pct,62%,,,,,
player,201409150clt,phi,ParkCo03,pos,K,,,,,
player,201409150clt,phi,ParkCo03,offense,0,,,,,
player,201409150clt,phi,ParkCo03,off_pct,0%,,,,,
player,201409150clt,phi,ParkCo03,defense,0,,,,,
player,201409150clt,phi,ParkCo03,def_pct,0%,,,,,
player,201409150clt,phi,ParkCo03,special_teams,13,,,,,
player,201409150clt,phi,ParkCo03,st_pct,41%,,,,,
player,201409150clt,phi,JoneDo21,pos,P,,,,,
player,201409150clt,phi,JoneDo21,offense,0,,,,,
player,201409150clt,phi,JoneDo21,off_pct,0%,,,,,
player,201409150clt,phi,JoneDo21,defense,0,,,,,
player,201409150clt,phi,JoneDo21,def_pct,0%,,,,,
player,201409150clt,phi,JoneDo21,special_teams,11,,,,,
player,201409150clt,phi,JoneDo21,st_pct,34%,,,,,
player,201409150clt,phi,DoreJo20,pos,LS,,,,,
player,201409150clt,phi,DoreJo20,offense,0,,,,,
player,201409150clt,phi,DoreJo20,off_pct,0%,,,,,
player,201409150clt,phi,DoreJo20,defense,0,,,,,
player,201409150clt,phi,DoreJo20,def_pct,0%,,,,,
player,201409150clt,phi,DoreJo20,special_teams,11,,,,,
player,201409150clt,phi,DoreJo20,st_pct,34%,,,,,
player,201409150clt,phi,SmitWa21,pos,G,,,,,
player,201409150clt,phi,SmitWa21,offense,0,,,,,
player,201409150clt,phi,SmitWa21,off_pct,0%,,,,,
player,201409150clt,phi,SmitWa21,defense,0,,,,,
player,201409150clt,phi,SmitWa21,def_pct,0%,,,,,
player,201409150clt,phi,SmitWa21,special_teams,7,,,,,
player,201409150clt,phi,SmitWa21,st_pct,22%,,,,,
player,201409150clt,phi,BurtTr01,pos,TE,,,,,
player,201409150clt,phi,BurtTr01,offense,0,,,,,
player,201409150clt,phi,BurtTr01,off_pct,0%,,,,,
player,201409150clt,phi,BurtTr01,defense,0,,,,,
player,201409150clt,phi,BurtTr01,def_pct,0%,,,,,
player,201409150clt,phi,BurtTr01,special_teams,6,,,,,
player,201409150clt,phi,BurtTr01,st_pct,19%,,,,,
