game,2014,3,20140921,201409210nyg,htx,"Houston Texans",17,nyg,"New York Giants",30
player,201409210nyg,nyg,WillJa02,def_int_long,0,,,,,
player,201409210nyg,nyg,WillJa02,pass_defended,0,,,,,
player,201409210nyg,nyg,WillJa02,sacks,0.0,,,,,
player,201409210nyg,nyg,WillJa02,tackles_combined,5,,,,,
player,201409210nyg,nyg,WillJa02,tackles_solo,3,,,,,
player,201409210nyg,nyg,WillJa02,tackles_assists,2,,,,,
player,201409210nyg,nyg,WillJa02,tackles_loss,0,,,,,
player,201409210nyg,nyg,WillJa02,qb_hits,0,,,,,
player,201409210nyg,nyg,WillJa02,fumbles_rec,0,,,,,
player,201409210nyg,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,WillJa02,fumbles_forced,0,,,,,
player,201409210nyg,nyg,HerzMa00,def_int,0,,,,,
player,201409210nyg,nyg,HerzMa00,def_int_yds,0,,,,,
player,201409210nyg,nyg,HerzMa00,def_int_td,0,,,,,
player,201409210nyg,nyg,HerzMa00,def_int_long,0,,,,,
player,201409210nyg,nyg,HerzMa00,pass_defended,0,,,,,
player,201409210nyg,nyg,HerzMa00,sacks,0.0,,,,,
player,201409210nyg,nyg,HerzMa00,tackles_combined,4,,,,,
player,201409210nyg,nyg,HerzMa00,tackles_solo,3,,,,,
player,201409210nyg,nyg,HerzMa00,tackles_assists,1,,,,,
player,201409210nyg,nyg,HerzMa00,tackles_loss,1,,,,,
player,201409210nyg,nyg,HerzMa00,qb_hits,0,,,,,
player,201409210nyg,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201409210nyg,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201409210nyg,nyg,AyerRo99,def_int,0,,,,,
player,201409210nyg,nyg,AyerRo99,def_int_yds,0,,,,,
player,201409210nyg,nyg,AyerRo99,def_int_td,0,,,,,
player,201409210nyg,nyg,AyerRo99,def_int_long,0,,,,,
player,201409210nyg,nyg,AyerRo99,pass_defended,0,,,,,
player,201409210nyg,nyg,AyerRo99,sacks,0.0,,,,,
player,201409210nyg,nyg,AyerRo99,tackles_combined,3,,,,,
player,201409210nyg,nyg,AyerRo99,tackles_solo,3,,,,,
player,201409210nyg,nyg,AyerRo99,tackles_assists,0,,,,,
player,201409210nyg,nyg,AyerRo99,tackles_loss,0,,,,,
player,201409210nyg,nyg,AyerRo99,qb_hits,1,,,,,
player,201409210nyg,nyg,AyerRo99,fumbles_rec,0,,,,,
player,201409210nyg,nyg,AyerRo99,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,AyerRo99,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,AyerRo99,fumbles_forced,0,,,,,
player,201409210nyg,nyg,JenkCu20,def_int,0,,,,,
player,201409210nyg,nyg,JenkCu20,def_int_yds,0,,,,,
player,201409210nyg,nyg,JenkCu20,def_int_td,0,,,,,
player,201409210nyg,nyg,JenkCu20,def_int_long,0,,,,,
player,201409210nyg,nyg,JenkCu20,pass_defended,1,,,,,
player,201409210nyg,nyg,JenkCu20,sacks,0.0,,,,,
player,201409210nyg,nyg,JenkCu20,tackles_combined,3,,,,,
player,201409210nyg,nyg,JenkCu20,tackles_solo,2,,,,,
player,201409210nyg,nyg,JenkCu20,tackles_assists,1,,,,,
player,201409210nyg,nyg,JenkCu20,tackles_loss,0,,,,,
player,201409210nyg,nyg,JenkCu20,qb_hits,0,,,,,
player,201409210nyg,nyg,JenkCu20,fumbles_rec,0,,,,,
player,201409210nyg,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,JenkCu20,fumbles_forced,0,,,,,
player,201409210nyg,nyg,BerhNa00,def_int,0,,,,,
player,201409210nyg,nyg,BerhNa00,def_int_yds,0,,,,,
player,201409210nyg,nyg,BerhNa00,def_int_td,0,,,,,
player,201409210nyg,nyg,BerhNa00,def_int_long,0,,,,,
player,201409210nyg,nyg,BerhNa00,pass_defended,0,,,,,
player,201409210nyg,nyg,BerhNa00,sacks,0.0,,,,,
player,201409210nyg,nyg,BerhNa00,tackles_combined,2,,,,,
player,201409210nyg,nyg,BerhNa00,tackles_solo,1,,,,,
player,201409210nyg,nyg,BerhNa00,tackles_assists,1,,,,,
player,201409210nyg,nyg,BerhNa00,tackles_loss,0,,,,,
player,201409210nyg,nyg,BerhNa00,qb_hits,0,,,,,
player,201409210nyg,nyg,BerhNa00,fumbles_rec,0,,,,,
player,201409210nyg,nyg,BerhNa00,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,BerhNa00,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,BerhNa00,fumbles_forced,0,,,,,
player,201409210nyg,nyg,BrowSt99,def_int,0,,,,,
player,201409210nyg,nyg,BrowSt99,def_int_yds,0,,,,,
player,201409210nyg,nyg,BrowSt99,def_int_td,0,,,,,
player,201409210nyg,nyg,BrowSt99,def_int_long,0,,,,,
player,201409210nyg,nyg,BrowSt99,pass_defended,0,,,,,
player,201409210nyg,nyg,BrowSt99,sacks,0.0,,,,,
player,201409210nyg,nyg,BrowSt99,tackles_combined,2,,,,,
player,201409210nyg,nyg,BrowSt99,tackles_solo,1,,,,,
player,201409210nyg,nyg,BrowSt99,tackles_assists,1,,,,,
player,201409210nyg,nyg,BrowSt99,tackles_loss,0,,,,,
player,201409210nyg,nyg,BrowSt99,qb_hits,0,,,,,
player,201409210nyg,nyg,BrowSt99,fumbles_rec,0,,,,,
player,201409210nyg,nyg,BrowSt99,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,BrowSt99,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,BrowSt99,fumbles_forced,0,,,,,
player,201409210nyg,nyg,MoorDa01,def_int,0,,,,,
player,201409210nyg,nyg,MoorDa01,def_int_yds,0,,,,,
player,201409210nyg,nyg,MoorDa01,def_int_td,0,,,,,
player,201409210nyg,nyg,MoorDa01,def_int_long,0,,,,,
player,201409210nyg,nyg,MoorDa01,pass_defended,0,,,,,
player,201409210nyg,nyg,MoorDa01,sacks,0.0,,,,,
player,201409210nyg,nyg,MoorDa01,tackles_combined,2,,,,,
player,201409210nyg,nyg,MoorDa01,tackles_solo,0,,,,,
player,201409210nyg,nyg,MoorDa01,tackles_assists,2,,,,,
player,201409210nyg,nyg,MoorDa01,tackles_loss,0,,,,,
player,201409210nyg,nyg,MoorDa01,qb_hits,1,,,,,
player,201409210nyg,nyg,MoorDa01,fumbles_rec,0,,,,,
player,201409210nyg,nyg,MoorDa01,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,MoorDa01,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,MoorDa01,fumbles_forced,0,,,,,
player,201409210nyg,nyg,PaysSp00,def_int,0,,,,,
player,201409210nyg,nyg,PaysSp00,def_int_yds,0,,,,,
player,201409210nyg,nyg,PaysSp00,def_int_td,0,,,,,
player,201409210nyg,nyg,PaysSp00,def_int_long,0,,,,,
player,201409210nyg,nyg,PaysSp00,pass_defended,0,,,,,
player,201409210nyg,nyg,PaysSp00,sacks,0.0,,,,,
player,201409210nyg,nyg,PaysSp00,tackles_combined,2,,,,,
player,201409210nyg,nyg,PaysSp00,tackles_solo,1,,,,,
player,201409210nyg,nyg,PaysSp00,tackles_assists,1,,,,,
player,201409210nyg,nyg,PaysSp00,tackles_loss,0,,,,,
player,201409210nyg,nyg,PaysSp00,qb_hits,0,,,,,
player,201409210nyg,nyg,PaysSp00,fumbles_rec,0,,,,,
player,201409210nyg,nyg,PaysSp00,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,PaysSp00,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,PaysSp00,fumbles_forced,0,,,,,
player,201409210nyg,nyg,BowmZa20,def_int,0,,,,,
player,201409210nyg,nyg,BowmZa20,def_int_yds,0,,,,,
player,201409210nyg,nyg,BowmZa20,def_int_td,0,,,,,
player,201409210nyg,nyg,BowmZa20,def_int_long,0,,,,,
player,201409210nyg,nyg,BowmZa20,pass_defended,0,,,,,
player,201409210nyg,nyg,BowmZa20,sacks,0.0,,,,,
player,201409210nyg,nyg,BowmZa20,tackles_combined,1,,,,,
player,201409210nyg,nyg,BowmZa20,tackles_solo,1,,,,,
player,201409210nyg,nyg,BowmZa20,tackles_assists,0,,,,,
player,201409210nyg,nyg,BowmZa20,tackles_loss,0,,,,,
player,201409210nyg,nyg,BowmZa20,qb_hits,0,,,,,
player,201409210nyg,nyg,BowmZa20,fumbles_rec,0,,,,,
player,201409210nyg,nyg,BowmZa20,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,BowmZa20,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,BowmZa20,fumbles_forced,0,,,,,
player,201409210nyg,nyg,DempQu99,def_int,0,,,,,
player,201409210nyg,nyg,DempQu99,def_int_yds,0,,,,,
player,201409210nyg,nyg,DempQu99,def_int_td,0,,,,,
player,201409210nyg,nyg,DempQu99,def_int_long,0,,,,,
player,201409210nyg,nyg,DempQu99,pass_defended,0,,,,,
player,201409210nyg,nyg,DempQu99,sacks,0.0,,,,,
player,201409210nyg,nyg,DempQu99,tackles_combined,1,,,,,
player,201409210nyg,nyg,DempQu99,tackles_solo,1,,,,,
player,201409210nyg,nyg,DempQu99,tackles_assists,0,,,,,
player,201409210nyg,nyg,DempQu99,tackles_loss,0,,,,,
player,201409210nyg,nyg,DempQu99,qb_hits,0,,,,,
player,201409210nyg,nyg,DempQu99,fumbles_rec,0,,,,,
player,201409210nyg,nyg,DempQu99,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,DempQu99,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,DempQu99,fumbles_forced,0,,,,,
player,201409210nyg,nyg,DeOsZa99,def_int,0,,,,,
player,201409210nyg,nyg,DeOsZa99,def_int_yds,0,,,,,
player,201409210nyg,nyg,DeOsZa99,def_int_td,0,,,,,
player,201409210nyg,nyg,DeOsZa99,def_int_long,0,,,,,
player,201409210nyg,nyg,DeOsZa99,pass_defended,0,,,,,
player,201409210nyg,nyg,DeOsZa99,sacks,0.0,,,,,
player,201409210nyg,nyg,DeOsZa99,tackles_combined,1,,,,,
player,201409210nyg,nyg,DeOsZa99,tackles_solo,1,,,,,
player,201409210nyg,nyg,DeOsZa99,tackles_assists,0,,,,,
player,201409210nyg,nyg,DeOsZa99,tackles_loss,0,,,,,
player,201409210nyg,nyg,DeOsZa99,qb_hits,0,,,,,
player,201409210nyg,nyg,DeOsZa99,fumbles_rec,0,,,,,
player,201409210nyg,nyg,DeOsZa99,fumbles_rec_yds,-25,,,,,
player,201409210nyg,nyg,DeOsZa99,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,DeOsZa99,fumbles_forced,0,,,,,
player,201409210nyg,nyg,HillPe00,def_int,0,,,,,
player,201409210nyg,nyg,HillPe00,def_int_yds,0,,,,,
player,201409210nyg,nyg,HillPe00,def_int_td,0,,,,,
player,201409210nyg,nyg,HillPe00,def_int_long,0,,,,,
player,201409210nyg,nyg,HillPe00,pass_defended,0,,,,,
player,201409210nyg,nyg,HillPe00,sacks,0.0,,,,,
player,201409210nyg,nyg,HillPe00,tackles_combined,1,,,,,
player,201409210nyg,nyg,HillPe00,tackles_solo,1,,,,,
player,201409210nyg,nyg,HillPe00,tackles_assists,0,,,,,
player,201409210nyg,nyg,HillPe00,tackles_loss,0,,,,,
player,201409210nyg,nyg,HillPe00,qb_hits,0,,,,,
player,201409210nyg,nyg,HillPe00,fumbles_rec,0,,,,,
player,201409210nyg,nyg,HillPe00,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,HillPe00,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,HillPe00,fumbles_forced,0,,,,,
player,201409210nyg,nyg,KiwaMa20,def_int,0,,,,,
player,201409210nyg,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201409210nyg,nyg,KiwaMa20,def_int_td,0,,,,,
player,201409210nyg,nyg,KiwaMa20,def_int_long,0,,,,,
player,201409210nyg,nyg,KiwaMa20,pass_defended,0,,,,,
player,201409210nyg,nyg,KiwaMa20,sacks,0.0,,,,,
player,201409210nyg,nyg,KiwaMa20,tackles_combined,1,,,,,
player,201409210nyg,nyg,KiwaMa20,tackles_solo,1,,,,,
player,201409210nyg,nyg,KiwaMa20,tackles_assists,0,,,,,
player,201409210nyg,nyg,KiwaMa20,tackles_loss,0,,,,,
player,201409210nyg,nyg,KiwaMa20,qb_hits,1,,,,,
player,201409210nyg,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201409210nyg,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201409210nyg,nyg,PattMi20,def_int,0,,,,,
player,201409210nyg,nyg,PattMi20,def_int_yds,0,,,,,
player,201409210nyg,nyg,PattMi20,def_int_td,0,,,,,
player,201409210nyg,nyg,PattMi20,def_int_long,0,,,,,
player,201409210nyg,nyg,PattMi20,pass_defended,0,,,,,
player,201409210nyg,nyg,PattMi20,sacks,0.0,,,,,
player,201409210nyg,nyg,PattMi20,tackles_combined,1,,,,,
player,201409210nyg,nyg,PattMi20,tackles_solo,0,,,,,
player,201409210nyg,nyg,PattMi20,tackles_assists,1,,,,,
player,201409210nyg,nyg,PattMi20,tackles_loss,0,,,,,
player,201409210nyg,nyg,PattMi20,qb_hits,0,,,,,
player,201409210nyg,nyg,PattMi20,fumbles_rec,0,,,,,
player,201409210nyg,nyg,PattMi20,fumbles_rec_yds,0,,,,,
player,201409210nyg,nyg,PattMi20,fumbles_rec_td,0,,,,,
player,201409210nyg,nyg,PattMi20,fumbles_forced,0,,,,,
player,201409210nyg,htx,JohnDa04,kick_ret,3,,,,,
player,201409210nyg,htx,JohnDa04,kick_ret_yds,67,,,,,
player,201409210nyg,htx,JohnDa04,kick_ret_yds_per_ret,22.3,,,,,
player,201409210nyg,htx,JohnDa04,kick_ret_td,0,,,,,
player,201409210nyg,htx,JohnDa04,kick_ret_long,31,,,,,
player,201409210nyg,htx,JohnDa04,punt_ret,1,,,,,
player,201409210nyg,htx,JohnDa04,punt_ret_yds,3,,,,,
player,201409210nyg,htx,JohnDa04,punt_ret_yds_per_ret,3.0,,,,,
player,201409210nyg,htx,JohnDa04,punt_ret_td,0,,,,,
player,201409210nyg,htx,JohnDa04,punt_ret_long,3,,,,,
player,201409210nyg,nyg,ParkPr00,kick_ret,0,,,,,
player,201409210nyg,nyg,ParkPr00,kick_ret_yds,0,,,,,
player,201409210nyg,nyg,ParkPr00,kick_ret_yds_per_ret,,,,,,
player,201409210nyg,nyg,ParkPr00,kick_ret_td,0,,,,,
player,201409210nyg,nyg,ParkPr00,kick_ret_long,0,,,,,
player,201409210nyg,nyg,ParkPr00,punt_ret,2,,,,,
player,201409210nyg,nyg,ParkPr00,punt_ret_yds,12,,,,,
player,201409210nyg,nyg,ParkPr00,punt_ret_yds_per_ret,6.0,,,,,
player,201409210nyg,nyg,ParkPr00,punt_ret_td,0,,,,,
player,201409210nyg,nyg,ParkPr00,punt_ret_long,12,,,,,
player,201409210nyg,nyg,DempQu99,kick_ret,1,,,,,
player,201409210nyg,nyg,DempQu99,kick_ret_yds,17,,,,,
player,201409210nyg,nyg,DempQu99,kick_ret_yds_per_ret,17.0,,,,,
player,201409210nyg,nyg,DempQu99,kick_ret_td,0,,,,,
player,201409210nyg,nyg,DempQu99,kick_ret_long,17,,,,,
player,201409210nyg,nyg,DempQu99,punt_ret,0,,,,,
player,201409210nyg,nyg,DempQu99,punt_ret_yds,0,,,,,
player,201409210nyg,nyg,DempQu99,punt_ret_yds_per_ret,,,,,,
player,201409210nyg,nyg,DempQu99,punt_ret_td,0,,,,,
player,201409210nyg,nyg,DempQu99,punt_ret_long,0,,,,,
player,201409210nyg,htx,BullRa00,xpm,2,,,,,
player,201409210nyg,htx,BullRa00,xpa,2,,,,,
player,201409210nyg,htx,BullRa00,fgm,1,,,,,
player,201409210nyg,htx,BullRa00,fga,1,,,,,
player,201409210nyg,htx,BullRa00,punt,0,,,,,
player,201409210nyg,htx,BullRa00,punt_yds,0,,,,,
player,201409210nyg,htx,BullRa00,punt_yds_per_punt,,,,,,
player,201409210nyg,htx,BullRa00,punt_long,0,,,,,
player,201409210nyg,htx,LechSh20,xpm,,,,,,
player,201409210nyg,htx,LechSh20,xpa,,,,,,
player,201409210nyg,htx,LechSh20,fgm,,,,,,
player,201409210nyg,htx,LechSh20,fga,,,,,,
player,201409210nyg,htx,LechSh20,punt,4,,,,,
player,201409210nyg,htx,LechSh20,punt_yds,205,,,,,
player,201409210nyg,htx,LechSh20,punt_yds_per_punt,51.3,,,,,
player,201409210nyg,htx,LechSh20,punt_long,64,,,,,
player,201409210nyg,nyg,brownjos01,xpm,3,,,,,
player,201409210nyg,nyg,brownjos01,xpa,3,,,,,
player,201409210nyg,nyg,brownjos01,fgm,3,,,,,
player,201409210nyg,nyg,brownjos01,fga,3,,,,,
player,201409210nyg,nyg,brownjos01,punt,0,,,,,
player,201409210nyg,nyg,brownjos01,punt_yds,0,,,,,
player,201409210nyg,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201409210nyg,nyg,brownjos01,punt_long,0,,,,,
player,201409210nyg,nyg,WeatSt20,xpm,,,,,,
player,201409210nyg,nyg,WeatSt20,xpa,,,,,,
player,201409210nyg,nyg,WeatSt20,fgm,,,,,,
player,201409210nyg,nyg,WeatSt20,fga,,,,,,
player,201409210nyg,nyg,WeatSt20,punt,4,,,,,
player,201409210nyg,nyg,WeatSt20,punt_yds,159,,,,,
player,201409210nyg,nyg,WeatSt20,punt_yds_per_punt,39.8,,,,,
player,201409210nyg,nyg,WeatSt20,punt_long,48,,,,,
player,201409210nyg,nyg,JerrJo20,pos,G,,,,,
player,201409210nyg,nyg,JerrJo20,offense,71,,,,,
player,201409210nyg,nyg,JerrJo20,off_pct,100%,,,,,
player,201409210nyg,nyg,JerrJo20,defense,0,,,,,
player,201409210nyg,nyg,JerrJo20,def_pct,0%,,,,,
player,201409210nyg,nyg,JerrJo20,special_teams,7,,,,,
player,201409210nyg,nyg,JerrJo20,st_pct,23%,,,,,
player,201409210nyg,nyg,MannEl00,pos,QB,,,,,
player,201409210nyg,nyg,MannEl00,offense,71,,,,,
player,201409210nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201409210nyg,nyg,MannEl00,defense,0,,,,,
player,201409210nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201409210nyg,nyg,MannEl00,special_teams,0,,,,,
player,201409210nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201409210nyg,nyg,BeatWi20,pos,T,,,,,
player,201409210nyg,nyg,BeatWi20,offense,71,,,,,
player,201409210nyg,nyg,BeatWi20,off_pct,100%,,,,,
player,201409210nyg,nyg,BeatWi20,defense,0,,,,,
player,201409210nyg,nyg,BeatWi20,def_pct,0%,,,,,
player,201409210nyg,nyg,BeatWi20,special_teams,0,,,,,
player,201409210nyg,nyg,BeatWi20,st_pct,0%,,,,,
player,201409210nyg,nyg,PughJu00,pos,T,,,,,
player,201409210nyg,nyg,PughJu00,offense,71,,,,,
player,201409210nyg,nyg,PughJu00,off_pct,100%,,,,,
player,201409210nyg,nyg,PughJu00,defense,0,,,,,
player,201409210nyg,nyg,PughJu00,def_pct,0%,,,,,
player,201409210nyg,nyg,PughJu00,special_teams,0,,,,,
player,201409210nyg,nyg,PughJu00,st_pct,0%,,,,,
player,201409210nyg,nyg,WaltJ.20,pos,C,,,,,
player,201409210nyg,nyg,WaltJ.20,offense,71,,,,,
player,201409210nyg,nyg,WaltJ.20,off_pct,100%,,,,,
player,201409210nyg,nyg,WaltJ.20,defense,0,,,,,
player,201409210nyg,nyg,WaltJ.20,def_pct,0%,,,,,
player,201409210nyg,nyg,WaltJ.20,special_teams,0,,,,,
player,201409210nyg,nyg,WaltJ.20,st_pct,0%,,,,,
player,201409210nyg,nyg,RichWe00,pos,C,,,,,
player,201409210nyg,nyg,RichWe00,offense,71,,,,,
player,201409210nyg,nyg,RichWe00,off_pct,100%,,,,,
player,201409210nyg,nyg,RichWe00,defense,0,,,,,
player,201409210nyg,nyg,RichWe00,def_pct,0%,,,,,
player,201409210nyg,nyg,RichWe00,special_teams,0,,,,,
player,201409210nyg,nyg,RichWe00,st_pct,0%,,,,,
player,201409210nyg,nyg,CruzVi00,pos,WR,,,,,
player,201409210nyg,nyg,CruzVi00,offense,69,,,,,
player,201409210nyg,nyg,CruzVi00,off_pct,97%,,,,,
player,201409210nyg,nyg,CruzVi00,defense,0,,,,,
player,201409210nyg,nyg,CruzVi00,def_pct,0%,,,,,
player,201409210nyg,nyg,CruzVi00,special_teams,1,,,,,
player,201409210nyg,nyg,CruzVi00,st_pct,3%,,,,,
player,201409210nyg,nyg,RandRu00,pos,WR,,,,,
player,201409210nyg,nyg,RandRu00,offense,62,,,,,
player,201409210nyg,nyg,RandRu00,off_pct,87%,,,,,
player,201409210nyg,nyg,RandRu00,defense,0,,,,,
player,201409210nyg,nyg,RandRu00,def_pct,0%,,,,,
player,201409210nyg,nyg,RandRu00,special_teams,1,,,,,
player,201409210nyg,nyg,RandRu00,st_pct,3%,,,,,
player,201409210nyg,nyg,DonnLa00,pos,TE,,,,,
player,201409210nyg,nyg,DonnLa00,offense,57,,,,,
player,201409210nyg,nyg,DonnLa00,off_pct,80%,,,,,
player,201409210nyg,nyg,DonnLa00,defense,0,,,,,
player,201409210nyg,nyg,DonnLa00,def_pct,0%,,,,,
player,201409210nyg,nyg,DonnLa00,special_teams,8,,,,,
player,201409210nyg,nyg,DonnLa00,st_pct,26%,,,,,
player,201409210nyg,nyg,JennRa00,pos,RB,,,,,
player,201409210nyg,nyg,JennRa00,offense,54,,,,,
player,201409210nyg,nyg,JennRa00,off_pct,76%,,,,,
player,201409210nyg,nyg,JennRa00,defense,0,,,,,
player,201409210nyg,nyg,JennRa00,def_pct,0%,,,,,
player,201409210nyg,nyg,JennRa00,special_teams,2,,,,,
player,201409210nyg,nyg,JennRa00,st_pct,6%,,,,,
player,201409210nyg,nyg,ParkPr00,pos,WR,,,,,
player,201409210nyg,nyg,ParkPr00,offense,43,,,,,
player,201409210nyg,nyg,ParkPr00,off_pct,61%,,,,,
player,201409210nyg,nyg,ParkPr00,defense,0,,,,,
player,201409210nyg,nyg,ParkPr00,def_pct,0%,,,,,
player,201409210nyg,nyg,ParkPr00,special_teams,13,,,,,
player,201409210nyg,nyg,ParkPr00,st_pct,42%,,,,,
player,201409210nyg,nyg,FellDa00,pos,TE,,,,,
player,201409210nyg,nyg,FellDa00,offense,31,,,,,
player,201409210nyg,nyg,FellDa00,off_pct,44%,,,,,
player,201409210nyg,nyg,FellDa00,defense,0,,,,,
player,201409210nyg,nyg,FellDa00,def_pct,0%,,,,,
player,201409210nyg,nyg,FellDa00,special_teams,15,,,,,
player,201409210nyg,nyg,FellDa00,st_pct,48%,,,,,
player,201409210nyg,nyg,HynoHe01,pos,FB,,,,,
player,201409210nyg,nyg,HynoHe01,offense,18,,,,,
player,201409210nyg,nyg,HynoHe01,off_pct,25%,,,,,
player,201409210nyg,nyg,HynoHe01,defense,0,,,,,
player,201409210nyg,nyg,HynoHe01,def_pct,0%,,,,,
player,201409210nyg,nyg,HynoHe01,special_teams,3,,,,,
player,201409210nyg,nyg,HynoHe01,st_pct,10%,,,,,
player,201409210nyg,nyg,WillAn00,pos,RB,,,,,
player,201409210nyg,nyg,WillAn00,offense,16,,,,,
player,201409210nyg,nyg,WillAn00,off_pct,23%,,,,,
player,201409210nyg,nyg,WillAn00,defense,0,,,,,
player,201409210nyg,nyg,WillAn00,def_pct,0%,,,,,
player,201409210nyg,nyg,WillAn00,special_teams,2,,,,,
player,201409210nyg,nyg,WillAn00,st_pct,6%,,,,,
player,201409210nyg,nyg,RobiAd00,pos,TE,,,,,
player,201409210nyg,nyg,RobiAd00,offense,3,,,,,
player,201409210nyg,nyg,RobiAd00,off_pct,4%,,,,,
player,201409210nyg,nyg,RobiAd00,defense,0,,,,,
player,201409210nyg,nyg,RobiAd00,def_pct,0%,,,,,
player,201409210nyg,nyg,RobiAd00,special_teams,6,,,,,
player,201409210nyg,nyg,RobiAd00,st_pct,19%,,,,,
player,201409210nyg,nyg,WashCo01,pos,WR,,,,,
player,201409210nyg,nyg,WashCo01,offense,2,,,,,
player,201409210nyg,nyg,WashCo01,off_pct,3%,,,,,
player,201409210nyg,nyg,WashCo01,defense,0,,,,,
player,201409210nyg,nyg,WashCo01,def_pct,0%,,,,,
player,201409210nyg,nyg,WashCo01,special_teams,6,,,,,
player,201409210nyg,nyg,WashCo01,st_pct,19%,,,,,
player,201409210nyg,nyg,McClJa01,pos,LB,,,,,
player,201409210nyg,nyg,McClJa01,offense,0,,,,,
player,201409210nyg,nyg,McClJa01,off_pct,0%,,,,,
player,201409210nyg,nyg,McClJa01,defense,65,,,,,
player,201409210nyg,nyg,McClJa01,def_pct,100%,,,,,
player,201409210nyg,nyg,McClJa01,special_teams,6,,,,,
player,201409210nyg,nyg,McClJa01,st_pct,19%,,,,,
player,201409210nyg,nyg,WillJa02,pos,LB,,,,,
player,201409210nyg,nyg,WillJa02,offense,0,,,,,
player,201409210nyg,nyg,WillJa02,off_pct,0%,,,,,
player,201409210nyg,nyg,WillJa02,defense,65,,,,,
player,201409210nyg,nyg,WillJa02,def_pct,100%,,,,,
player,201409210nyg,nyg,WillJa02,special_teams,5,,,,,
player,201409210nyg,nyg,WillJa02,st_pct,16%,,,,,
player,201409210nyg,nyg,RollAn20,pos,SS,,,,,
player,201409210nyg,nyg,RollAn20,offense,0,,,,,
player,201409210nyg,nyg,RollAn20,off_pct,0%,,,,,
player,201409210nyg,nyg,RollAn20,defense,65,,,,,
player,201409210nyg,nyg,RollAn20,def_pct,100%,,,,,
player,201409210nyg,nyg,RollAn20,special_teams,1,,,,,
player,201409210nyg,nyg,RollAn20,st_pct,3%,,,,,
player,201409210nyg,nyg,RodgDo99,pos,CB,,,,,
player,201409210nyg,nyg,RodgDo99,offense,0,,,,,
player,201409210nyg,nyg,RodgDo99,off_pct,0%,,,,,
player,201409210nyg,nyg,RodgDo99,defense,62,,,,,
player,201409210nyg,nyg,RodgDo99,def_pct,95%,,,,,
player,201409210nyg,nyg,RodgDo99,special_teams,8,,,,,
player,201409210nyg,nyg,RodgDo99,st_pct,26%,,,,,
player,201409210nyg,nyg,PierJa99,pos,DE,,,,,
player,201409210nyg,nyg,PierJa99,offense,0,,,,,
player,201409210nyg,nyg,PierJa99,off_pct,0%,,,,,
player,201409210nyg,nyg,PierJa99,defense,54,,,,,
player,201409210nyg,nyg,PierJa99,def_pct,83%,,,,,
player,201409210nyg,nyg,PierJa99,special_teams,5,,,,,
player,201409210nyg,nyg,PierJa99,st_pct,16%,,,,,
player,201409210nyg,nyg,AmukPr00,pos,CB,,,,,
player,201409210nyg,nyg,AmukPr00,offense,0,,,,,
player,201409210nyg,nyg,AmukPr00,off_pct,0%,,,,,
player,201409210nyg,nyg,AmukPr00,defense,54,,,,,
player,201409210nyg,nyg,AmukPr00,def_pct,83%,,,,,
player,201409210nyg,nyg,AmukPr00,special_teams,1,,,,,
player,201409210nyg,nyg,AmukPr00,st_pct,3%,,,,,
player,201409210nyg,nyg,KiwaMa20,pos,DE,,,,,
player,201409210nyg,nyg,KiwaMa20,offense,0,,,,,
