game,2014,12,20141124,201411240nor,rav,"Baltimore Ravens",34,nor,"New Orleans Saints",27
player,201411240nor,nor,grahasha01,off_pct,0%,,,,,
player,201411240nor,nor,grahasha01,defense,0,,,,,
player,201411240nor,nor,grahasha01,def_pct,0%,,,,,
player,201411240nor,nor,grahasha01,special_teams,6,,,,,
player,201411240nor,nor,grahasha01,st_pct,21%,,,,,
player,201411240nor,nor,McCoLu00,pos,QB,,,,,
player,201411240nor,nor,McCoLu00,offense,0,,,,,
player,201411240nor,nor,McCoLu00,off_pct,0%,,,,,
player,201411240nor,nor,McCoLu00,defense,0,,,,,
player,201411240nor,nor,McCoLu00,def_pct,0%,,,,,
player,201411240nor,nor,McCoLu00,special_teams,5,,,,,
player,201411240nor,nor,McCoLu00,st_pct,17%,,,,,
player,201411240nor,nor,SaunJa00,pos,WR,,,,,
player,201411240nor,nor,SaunJa00,offense,0,,,,,
player,201411240nor,nor,SaunJa00,off_pct,0%,,,,,
player,201411240nor,nor,SaunJa00,defense,0,,,,,
player,201411240nor,nor,SaunJa00,def_pct,0%,,,,,
player,201411240nor,nor,SaunJa00,special_teams,2,,,,,
player,201411240nor,nor,SaunJa00,st_pct,7%,,,,,
player,201411240nor,rav,MonrEu20,pos,T,,,,,
player,201411240nor,rav,MonrEu20,offense,59,,,,,
player,201411240nor,rav,MonrEu20,off_pct,100%,,,,,
player,201411240nor,rav,MonrEu20,defense,0,,,,,
player,201411240nor,rav,MonrEu20,def_pct,0%,,,,,
player,201411240nor,rav,MonrEu20,special_teams,6,,,,,
player,201411240nor,rav,MonrEu20,st_pct,21%,,,,,
player,201411240nor,rav,YandMa20,pos,G,,,,,
player,201411240nor,rav,YandMa20,offense,59,,,,,
player,201411240nor,rav,YandMa20,off_pct,100%,,,,,
player,201411240nor,rav,YandMa20,defense,0,,,,,
player,201411240nor,rav,YandMa20,def_pct,0%,,,,,
player,201411240nor,rav,YandMa20,special_teams,6,,,,,
player,201411240nor,rav,YandMa20,st_pct,21%,,,,,
player,201411240nor,rav,OsemKe00,pos,G,,,,,
player,201411240nor,rav,OsemKe00,offense,59,,,,,
player,201411240nor,rav,OsemKe00,off_pct,100%,,,,,
player,201411240nor,rav,OsemKe00,defense,0,,,,,
player,201411240nor,rav,OsemKe00,def_pct,0%,,,,,
player,201411240nor,rav,OsemKe00,special_teams,6,,,,,
player,201411240nor,rav,OsemKe00,st_pct,21%,,,,,
player,201411240nor,rav,WagnRi00,pos,T,,,,,
player,201411240nor,rav,WagnRi00,offense,59,,,,,
player,201411240nor,rav,WagnRi00,off_pct,100%,,,,,
player,201411240nor,rav,WagnRi00,defense,0,,,,,
player,201411240nor,rav,WagnRi00,def_pct,0%,,,,,
player,201411240nor,rav,WagnRi00,special_teams,6,,,,,
player,201411240nor,rav,WagnRi00,st_pct,21%,,,,,
player,201411240nor,rav,ZuttJe20,pos,C,,,,,
player,201411240nor,rav,ZuttJe20,offense,59,,,,,
player,201411240nor,rav,ZuttJe20,off_pct,100%,,,,,
player,201411240nor,rav,ZuttJe20,defense,0,,,,,
player,201411240nor,rav,ZuttJe20,def_pct,0%,,,,,
player,201411240nor,rav,ZuttJe20,special_teams,0,,,,,
player,201411240nor,rav,ZuttJe20,st_pct,0%,,,,,
player,201411240nor,rav,FlacJo00,pos,QB,,,,,
player,201411240nor,rav,FlacJo00,offense,59,,,,,
player,201411240nor,rav,FlacJo00,off_pct,100%,,,,,
player,201411240nor,rav,FlacJo00,defense,0,,,,,
player,201411240nor,rav,FlacJo00,def_pct,0%,,,,,
player,201411240nor,rav,FlacJo00,special_teams,0,,,,,
player,201411240nor,rav,FlacJo00,st_pct,0%,,,,,
player,201411240nor,rav,DaniOw00,pos,TE,,,,,
player,201411240nor,rav,DaniOw00,offense,53,,,,,
player,201411240nor,rav,DaniOw00,off_pct,90%,,,,,
player,201411240nor,rav,DaniOw00,defense,0,,,,,
player,201411240nor,rav,DaniOw00,def_pct,0%,,,,,
player,201411240nor,rav,DaniOw00,special_teams,1,,,,,
player,201411240nor,rav,DaniOw00,st_pct,3%,,,,,
player,201411240nor,rav,SmitTo02,pos,WR,,,,,
player,201411240nor,rav,SmitTo02,offense,48,,,,,
player,201411240nor,rav,SmitTo02,off_pct,81%,,,,,
player,201411240nor,rav,SmitTo02,defense,0,,,,,
player,201411240nor,rav,SmitTo02,def_pct,0%,,,,,
player,201411240nor,rav,SmitTo02,special_teams,0,,,,,
player,201411240nor,rav,SmitTo02,st_pct,0%,,,,,
player,201411240nor,rav,SmitSt01,pos,WR,,,,,
player,201411240nor,rav,SmitSt01,offense,45,,,,,
player,201411240nor,rav,SmitSt01,off_pct,76%,,,,,
player,201411240nor,rav,SmitSt01,defense,0,,,,,
player,201411240nor,rav,SmitSt01,def_pct,0%,,,,,
player,201411240nor,rav,SmitSt01,special_teams,1,,,,,
player,201411240nor,rav,SmitSt01,st_pct,3%,,,,,
player,201411240nor,rav,ForsJu00,pos,RB,,,,,
player,201411240nor,rav,ForsJu00,offense,44,,,,,
player,201411240nor,rav,ForsJu00,off_pct,75%,,,,,
player,201411240nor,rav,ForsJu00,defense,0,,,,,
player,201411240nor,rav,ForsJu00,def_pct,0%,,,,,
player,201411240nor,rav,ForsJu00,special_teams,1,,,,,
player,201411240nor,rav,ForsJu00,st_pct,3%,,,,,
player,201411240nor,rav,JuszKy00,pos,FB,,,,,
player,201411240nor,rav,JuszKy00,offense,32,,,,,
player,201411240nor,rav,JuszKy00,off_pct,54%,,,,,
player,201411240nor,rav,JuszKy00,defense,0,,,,,
player,201411240nor,rav,JuszKy00,def_pct,0%,,,,,
player,201411240nor,rav,JuszKy00,special_teams,11,,,,,
player,201411240nor,rav,JuszKy00,st_pct,38%,,,,,
player,201411240nor,rav,BrowMa00,pos,WR,,,,,
player,201411240nor,rav,BrowMa00,offense,24,,,,,
player,201411240nor,rav,BrowMa00,off_pct,41%,,,,,
player,201411240nor,rav,BrowMa00,defense,0,,,,,
player,201411240nor,rav,BrowMa00,def_pct,0%,,,,,
player,201411240nor,rav,BrowMa00,special_teams,6,,,,,
player,201411240nor,rav,BrowMa00,st_pct,21%,,,,,
player,201411240nor,rav,GillCr00,pos,TE,,,,,
player,201411240nor,rav,GillCr00,offense,22,,,,,
player,201411240nor,rav,GillCr00,off_pct,37%,,,,,
player,201411240nor,rav,GillCr00,defense,0,,,,,
player,201411240nor,rav,GillCr00,def_pct,0%,,,,,
player,201411240nor,rav,GillCr00,special_teams,12,,,,,
player,201411240nor,rav,GillCr00,st_pct,41%,,,,,
player,201411240nor,rav,PierBe00,pos,RB,,,,,
player,201411240nor,rav,PierBe00,offense,12,,,,,
player,201411240nor,rav,PierBe00,off_pct,20%,,,,,
player,201411240nor,rav,PierBe00,defense,0,,,,,
player,201411240nor,rav,PierBe00,def_pct,0%,,,,,
player,201411240nor,rav,PierBe00,special_teams,0,,,,,
player,201411240nor,rav,PierBe00,st_pct,0%,,,,,
player,201411240nor,rav,AikeKa00,pos,WR,,,,,
player,201411240nor,rav,AikeKa00,offense,9,,,,,
player,201411240nor,rav,AikeKa00,off_pct,15%,,,,,
player,201411240nor,rav,AikeKa00,defense,0,,,,,
player,201411240nor,rav,AikeKa00,def_pct,0%,,,,,
player,201411240nor,rav,AikeKa00,special_teams,18,,,,,
player,201411240nor,rav,AikeKa00,st_pct,62%,,,,,
player,201411240nor,rav,TaliLo00,pos,RB,,,,,
player,201411240nor,rav,TaliLo00,offense,3,,,,,
player,201411240nor,rav,TaliLo00,off_pct,5%,,,,,
player,201411240nor,rav,TaliLo00,defense,0,,,,,
player,201411240nor,rav,TaliLo00,def_pct,0%,,,,,
player,201411240nor,rav,TaliLo00,special_teams,17,,,,,
player,201411240nor,rav,TaliLo00,st_pct,59%,,,,,
player,201411240nor,rav,JoneJa03,pos,WR,,,,,
player,201411240nor,rav,JoneJa03,offense,3,,,,,
player,201411240nor,rav,JoneJa03,off_pct,5%,,,,,
player,201411240nor,rav,JoneJa03,defense,0,,,,,
player,201411240nor,rav,JoneJa03,def_pct,0%,,,,,
player,201411240nor,rav,JoneJa03,special_teams,9,,,,,
player,201411240nor,rav,JoneJa03,st_pct,31%,,,,,
player,201411240nor,rav,HillWi01,pos,FS,,,,,
player,201411240nor,rav,HillWi01,offense,0,,,,,
player,201411240nor,rav,HillWi01,off_pct,0%,,,,,
player,201411240nor,rav,HillWi01,defense,72,,,,,
player,201411240nor,rav,HillWi01,def_pct,99%,,,,,
player,201411240nor,rav,HillWi01,special_teams,2,,,,,
player,201411240nor,rav,HillWi01,st_pct,7%,,,,,
player,201411240nor,rav,MoslC.00,pos,LB,,,,,
player,201411240nor,rav,MoslC.00,offense,0,,,,,
player,201411240nor,rav,MoslC.00,off_pct,0%,,,,,
player,201411240nor,rav,MoslC.00,defense,71,,,,,
player,201411240nor,rav,MoslC.00,def_pct,97%,,,,,
player,201411240nor,rav,MoslC.00,special_teams,2,,,,,
player,201411240nor,rav,MoslC.00,st_pct,7%,,,,,
player,201411240nor,rav,SmitDa24,pos,LB,,,,,
player,201411240nor,rav,SmitDa24,offense,0,,,,,
player,201411240nor,rav,SmitDa24,off_pct,0%,,,,,
player,201411240nor,rav,SmitDa24,defense,71,,,,,
player,201411240nor,rav,SmitDa24,def_pct,97%,,,,,
player,201411240nor,rav,SmitDa24,special_teams,0,,,,,
player,201411240nor,rav,SmitDa24,st_pct,0%,,,,,
player,201411240nor,rav,WebbLa99,pos,CB,,,,,
player,201411240nor,rav,WebbLa99,offense,0,,,,,
player,201411240nor,rav,WebbLa99,off_pct,0%,,,,,
player,201411240nor,rav,WebbLa99,defense,70,,,,,
player,201411240nor,rav,WebbLa99,def_pct,96%,,,,,
player,201411240nor,rav,WebbLa99,special_teams,0,,,,,
player,201411240nor,rav,WebbLa99,st_pct,0%,,,,,
player,201411240nor,rav,SuggTe99,pos,LB,,,,,
player,201411240nor,rav,SuggTe99,offense,0,,,,,
player,201411240nor,rav,SuggTe99,off_pct,0%,,,,,
player,201411240nor,rav,SuggTe99,defense,61,,,,,
player,201411240nor,rav,SuggTe99,def_pct,84%,,,,,
player,201411240nor,rav,SuggTe99,special_teams,0,,,,,
player,201411240nor,rav,SuggTe99,st_pct,0%,,,,,
player,201411240nor,rav,StewDa00,pos,FS,,,,,
player,201411240nor,rav,StewDa00,offense,0,,,,,
player,201411240nor,rav,StewDa00,off_pct,0%,,,,,
player,201411240nor,rav,StewDa00,defense,59,,,,,
player,201411240nor,rav,StewDa00,def_pct,81%,,,,,
player,201411240nor,rav,StewDa00,special_teams,5,,,,,
player,201411240nor,rav,StewDa00,st_pct,17%,,,,,
player,201411240nor,rav,GorrDa00,pos,DB,,,,,
player,201411240nor,rav,GorrDa00,offense,0,,,,,
player,201411240nor,rav,GorrDa00,off_pct,0%,,,,,
player,201411240nor,rav,GorrDa00,defense,53,,,,,
player,201411240nor,rav,GorrDa00,def_pct,73%,,,,,
player,201411240nor,rav,GorrDa00,special_teams,0,,,,,
player,201411240nor,rav,GorrDa00,st_pct,0%,,,,,
player,201411240nor,rav,LeviAn00,pos,SS,,,,,
player,201411240nor,rav,LeviAn00,offense,0,,,,,
player,201411240nor,rav,LeviAn00,off_pct,0%,,,,,
player,201411240nor,rav,LeviAn00,defense,46,,,,,
player,201411240nor,rav,LeviAn00,def_pct,63%,,,,,
player,201411240nor,rav,LeviAn00,special_teams,13,,,,,
player,201411240nor,rav,LeviAn00,st_pct,45%,,,,,
player,201411240nor,rav,NgatHa20,pos,DT,,,,,
player,201411240nor,rav,NgatHa20,offense,0,,,,,
player,201411240nor,rav,NgatHa20,off_pct,0%,,,,,
player,201411240nor,rav,NgatHa20,defense,44,,,,,
player,201411240nor,rav,NgatHa20,def_pct,60%,,,,,
player,201411240nor,rav,NgatHa20,special_teams,4,,,,,
player,201411240nor,rav,NgatHa20,st_pct,14%,,,,,
player,201411240nor,rav,DumeEl20,pos,LB,,,,,
player,201411240nor,rav,DumeEl20,offense,0,,,,,
player,201411240nor,rav,DumeEl20,off_pct,0%,,,,,
player,201411240nor,rav,DumeEl20,defense,44,,,,,
player,201411240nor,rav,DumeEl20,def_pct,60%,,,,,
player,201411240nor,rav,DumeEl20,special_teams,0,,,,,
player,201411240nor,rav,DumeEl20,st_pct,0%,,,,,
player,201411240nor,rav,CantCh21,pos,DE,,,,,
player,201411240nor,rav,CantCh21,offense,0,,,,,
player,201411240nor,rav,CantCh21,off_pct,0%,,,,,
player,201411240nor,rav,CantCh21,defense,35,,,,,
player,201411240nor,rav,CantCh21,def_pct,48%,,,,,
player,201411240nor,rav,CantCh21,special_teams,5,,,,,
player,201411240nor,rav,CantCh21,st_pct,17%,,,,,
player,201411240nor,rav,UpshCo00,pos,LB,,,,,
player,201411240nor,rav,UpshCo00,offense,0,,,,,
player,201411240nor,rav,UpshCo00,off_pct,0%,,,,,
player,201411240nor,rav,UpshCo00,defense,35,,,,,
player,201411240nor,rav,UpshCo00,def_pct,48%,,,,,
player,201411240nor,rav,UpshCo00,special_teams,5,,,,,
player,201411240nor,rav,UpshCo00,st_pct,17%,,,,,
player,201411240nor,rav,McPhPe00,pos,LB,,,,,
player,201411240nor,rav,McPhPe00,offense,0,,,,,
player,201411240nor,rav,McPhPe00,off_pct,0%,,,,,
player,201411240nor,rav,McPhPe00,defense,29,,,,,
player,201411240nor,rav,McPhPe00,def_pct,40%,,,,,
player,201411240nor,rav,McPhPe00,special_teams,15,,,,,
player,201411240nor,rav,McPhPe00,st_pct,52%,,,,,
player,201411240nor,rav,WillBr02,pos,NT,,,,,
player,201411240nor,rav,WillBr02,offense,0,,,,,
player,201411240nor,rav,WillBr02,off_pct,0%,,,,,
player,201411240nor,rav,WillBr02,defense,29,,,,,
player,201411240nor,rav,WillBr02,def_pct,40%,,,,,
player,201411240nor,rav,WillBr02,special_teams,1,,,,,
player,201411240nor,rav,WillBr02,st_pct,3%,,,,,
player,201411240nor,rav,JernTi00,pos,DT,,,,,
player,201411240nor,rav,JernTi00,offense,0,,,,,
player,201411240nor,rav,JernTi00,off_pct,0%,,,,,
player,201411240nor,rav,JernTi00,defense,29,,,,,
player,201411240nor,rav,JernTi00,def_pct,40%,,,,,
player,201411240nor,rav,JernTi00,special_teams,0,,,,,
player,201411240nor,rav,JernTi00,st_pct,0%,,,,,
player,201411240nor,rav,ElamMa00,pos,SS,,,,,
player,201411240nor,rav,ElamMa00,offense,0,,,,,
player,201411240nor,rav,ElamMa00,off_pct,0%,,,,,
player,201411240nor,rav,ElamMa00,defense,20,,,,,
player,201411240nor,rav,ElamMa00,def_pct,27%,,,,,
player,201411240nor,rav,ElamMa00,special_teams,10,,,,,
player,201411240nor,rav,ElamMa00,st_pct,34%,,,,,
player,201411240nor,rav,GuyxLa00,pos,DE,,,,,
player,201411240nor,rav,GuyxLa00,offense,0,,,,,
player,201411240nor,rav,GuyxLa00,off_pct,0%,,,,,
player,201411240nor,rav,GuyxLa00,defense,17,,,,,
player,201411240nor,rav,GuyxLa00,def_pct,23%,,,,,
player,201411240nor,rav,GuyxLa00,special_teams,5,,,,,
player,201411240nor,rav,GuyxLa00,st_pct,17%,,,,,
player,201411240nor,rav,BrooTe00,pos,FS,,,,,
player,201411240nor,rav,BrooTe00,offense,0,,,,,
player,201411240nor,rav,BrooTe00,off_pct,0%,,,,,
player,201411240nor,rav,BrooTe00,defense,13,,,,,
player,201411240nor,rav,BrooTe00,def_pct,18%,,,,,
player,201411240nor,rav,BrooTe00,special_teams,10,,,,,
player,201411240nor,rav,BrooTe00,st_pct,34%,,,,,
player,201411240nor,rav,TrawBr00,pos,SS,,,,,
player,201411240nor,rav,TrawBr00,offense,0,,,,,
player,201411240nor,rav,TrawBr00,off_pct,0%,,,,,
player,201411240nor,rav,TrawBr00,defense,3,,,,,
player,201411240nor,rav,TrawBr00,def_pct,4%,,,,,
player,201411240nor,rav,TrawBr00,special_teams,22,,,,,
player,201411240nor,rav,TrawBr00,st_pct,76%,,,,,
player,201411240nor,rav,MileJe00,pos,FS,,,,,
player,201411240nor,rav,MileJe00,offense,0,,,,,
player,201411240nor,rav,MileJe00,off_pct,0%,,,,,
player,201411240nor,rav,MileJe00,defense,1,,,,,
player,201411240nor,rav,MileJe00,def_pct,1%,,,,,
player,201411240nor,rav,MileJe00,special_teams,23,,,,,
player,201411240nor,rav,MileJe00,st_pct,79%,,,,,
player,201411240nor,rav,McClAl00,pos,LB,,,,,
player,201411240nor,rav,McClAl00,offense,0,,,,,
player,201411240nor,rav,McClAl00,off_pct,0%,,,,,
player,201411240nor,rav,McClAl00,defense,1,,,,,
player,201411240nor,rav,McClAl00,def_pct,1%,,,,,
player,201411240nor,rav,McClAl00,special_teams,23,,,,,
player,201411240nor,rav,McClAl00,st_pct,79%,,,,,
player,201411240nor,rav,OrrxZa00,pos,LB,,,,,
player,201411240nor,rav,OrrxZa00,offense,0,,,,,
player,201411240nor,rav,OrrxZa00,off_pct,0%,,,,,
player,201411240nor,rav,OrrxZa00,defense,0,,,,,
player,201411240nor,rav,OrrxZa00,def_pct,0%,,,,,
player,201411240nor,rav,OrrxZa00,special_teams,22,,,,,
player,201411240nor,rav,OrrxZa00,st_pct,76%,,,,,
player,201411240nor,rav,TuckJu00,pos,K,,,,,
player,201411240nor,rav,TuckJu00,offense,0,,,,,
player,201411240nor,rav,TuckJu00,off_pct,0%,,,,,
player,201411240nor,rav,TuckJu00,defense,0,,,,,
player,201411240nor,rav,TuckJu00,def_pct,0%,,,,,
player,201411240nor,rav,TuckJu00,special_teams,13,,,,,
player,201411240nor,rav,TuckJu00,st_pct,45%,,,,,
player,201411240nor,rav,JacoTr00,pos,DB,,,,,
player,201411240nor,rav,JacoTr00,offense,0,,,,,
player,201411240nor,rav,JacoTr00,off_pct,0%,,,,,
player,201411240nor,rav,JacoTr00,defense,0,,,,,
player,201411240nor,rav,JacoTr00,def_pct,0%,,,,,
player,201411240nor,rav,JacoTr00,special_teams,11,,,,,
player,201411240nor,rav,JacoTr00,st_pct,38%,,,,,
player,201411240nor,rav,KochSa20,pos,P,,,,,
player,201411240nor,rav,KochSa20,offense,0,,,,,
player,201411240nor,rav,KochSa20,off_pct,0%,,,,,
player,201411240nor,rav,KochSa20,defense,0,,,,,
player,201411240nor,rav,KochSa20,def_pct,0%,,,,,
player,201411240nor,rav,KochSa20,special_teams,8,,,,,
player,201411240nor,rav,KochSa20,st_pct,28%,,,,,
player,201411240nor,rav,McDeKe00,pos,LS,,,,,
player,201411240nor,rav,McDeKe00,offense,0,,,,,
player,201411240nor,rav,McDeKe00,off_pct,0%,,,,,
player,201411240nor,rav,McDeKe00,defense,0,,,,,
player,201411240nor,rav,McDeKe00,def_pct,0%,,,,,
player,201411240nor,rav,McDeKe00,special_teams,8,,,,,
player,201411240nor,rav,McDeKe00,st_pct,28%,,,,,
player,201411240nor,rav,HursJa00,pos,T,,,,,
player,201411240nor,rav,HursJa00,offense,0,,,,,
player,201411240nor,rav,HursJa00,off_pct,0%,,,,,
player,201411240nor,rav,HursJa00,defense,0,,,,,
player,201411240nor,rav,HursJa00,def_pct,0%,,,,,
player,201411240nor,rav,HursJa00,special_teams,6,,,,,
player,201411240nor,rav,HursJa00,st_pct,21%,,,,,
player,201411240nor,rav,UrscJo00,pos,G,,,,,
player,201411240nor,rav,UrscJo00,offense,0,,,,,
player,201411240nor,rav,UrscJo00,off_pct,0%,,,,,
player,201411240nor,rav,UrscJo00,defense,0,,,,,
player,201411240nor,rav,UrscJo00,def_pct,0%,,,,,
player,201411240nor,rav,UrscJo00,special_teams,6,,,,,
player,201411240nor,rav,UrscJo00,st_pct,21%,,,,,
