game,2014,16,20141221,201412210mia,min,"Minnesota Vikings",35,mia,"Miami Dolphins",37
player,201412210mia,mia,OdriJa99,tackles_assists,0,,,,,
player,201412210mia,mia,OdriJa99,tackles_loss,0,,,,,
player,201412210mia,mia,OdriJa99,qb_hits,0,,,,,
player,201412210mia,mia,OdriJa99,fumbles_rec,0,,,,,
player,201412210mia,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201412210mia,mia,OdriJa99,fumbles_forced,0,,,,,
player,201412210mia,mia,TaylJa01,def_int,0,,,,,
player,201412210mia,mia,TaylJa01,def_int_yds,0,,,,,
player,201412210mia,mia,TaylJa01,def_int_td,0,,,,,
player,201412210mia,mia,TaylJa01,def_int_long,0,,,,,
player,201412210mia,mia,TaylJa01,pass_defended,0,,,,,
player,201412210mia,mia,TaylJa01,sacks,0.0,,,,,
player,201412210mia,mia,TaylJa01,tackles_combined,3,,,,,
player,201412210mia,mia,TaylJa01,tackles_solo,2,,,,,
player,201412210mia,mia,TaylJa01,tackles_assists,1,,,,,
player,201412210mia,mia,TaylJa01,tackles_loss,1,,,,,
player,201412210mia,mia,TaylJa01,qb_hits,0,,,,,
player,201412210mia,mia,TaylJa01,fumbles_rec,0,,,,,
player,201412210mia,mia,TaylJa01,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,TaylJa01,fumbles_rec_td,0,,,,,
player,201412210mia,mia,TaylJa01,fumbles_forced,0,,,,,
player,201412210mia,mia,FinnCo20,def_int,0,,,,,
player,201412210mia,mia,FinnCo20,def_int_yds,0,,,,,
player,201412210mia,mia,FinnCo20,def_int_td,0,,,,,
player,201412210mia,mia,FinnCo20,def_int_long,0,,,,,
player,201412210mia,mia,FinnCo20,pass_defended,0,,,,,
player,201412210mia,mia,FinnCo20,sacks,0.0,,,,,
player,201412210mia,mia,FinnCo20,tackles_combined,2,,,,,
player,201412210mia,mia,FinnCo20,tackles_solo,2,,,,,
player,201412210mia,mia,FinnCo20,tackles_assists,0,,,,,
player,201412210mia,mia,FinnCo20,tackles_loss,0,,,,,
player,201412210mia,mia,FinnCo20,qb_hits,0,,,,,
player,201412210mia,mia,FinnCo20,fumbles_rec,0,,,,,
player,201412210mia,mia,FinnCo20,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,FinnCo20,fumbles_rec_td,0,,,,,
player,201412210mia,mia,FinnCo20,fumbles_forced,0,,,,,
player,201412210mia,mia,FreeJo01,def_int,0,,,,,
player,201412210mia,mia,FreeJo01,def_int_yds,0,,,,,
player,201412210mia,mia,FreeJo01,def_int_td,0,,,,,
player,201412210mia,mia,FreeJo01,def_int_long,0,,,,,
player,201412210mia,mia,FreeJo01,pass_defended,0,,,,,
player,201412210mia,mia,FreeJo01,sacks,0.0,,,,,
player,201412210mia,mia,FreeJo01,tackles_combined,1,,,,,
player,201412210mia,mia,FreeJo01,tackles_solo,1,,,,,
player,201412210mia,mia,FreeJo01,tackles_assists,0,,,,,
player,201412210mia,mia,FreeJo01,tackles_loss,0,,,,,
player,201412210mia,mia,FreeJo01,qb_hits,0,,,,,
player,201412210mia,mia,FreeJo01,fumbles_rec,0,,,,,
player,201412210mia,mia,FreeJo01,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,FreeJo01,fumbles_rec_td,0,,,,,
player,201412210mia,mia,FreeJo01,fumbles_forced,0,,,,,
player,201412210mia,mia,MitcEa99,def_int,0,,,,,
player,201412210mia,mia,MitcEa99,def_int_yds,0,,,,,
player,201412210mia,mia,MitcEa99,def_int_td,0,,,,,
player,201412210mia,mia,MitcEa99,def_int_long,0,,,,,
player,201412210mia,mia,MitcEa99,pass_defended,0,,,,,
player,201412210mia,mia,MitcEa99,sacks,0.0,,,,,
player,201412210mia,mia,MitcEa99,tackles_combined,1,,,,,
player,201412210mia,mia,MitcEa99,tackles_solo,0,,,,,
player,201412210mia,mia,MitcEa99,tackles_assists,1,,,,,
player,201412210mia,mia,MitcEa99,tackles_loss,0,,,,,
player,201412210mia,mia,MitcEa99,qb_hits,0,,,,,
player,201412210mia,mia,MitcEa99,fumbles_rec,0,,,,,
player,201412210mia,mia,MitcEa99,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,MitcEa99,fumbles_rec_td,0,,,,,
player,201412210mia,mia,MitcEa99,fumbles_forced,0,,,,,
player,201412210mia,mia,TrusJa99,def_int,0,,,,,
player,201412210mia,mia,TrusJa99,def_int_yds,0,,,,,
player,201412210mia,mia,TrusJa99,def_int_td,0,,,,,
player,201412210mia,mia,TrusJa99,def_int_long,0,,,,,
player,201412210mia,mia,TrusJa99,pass_defended,0,,,,,
player,201412210mia,mia,TrusJa99,sacks,0.0,,,,,
player,201412210mia,mia,TrusJa99,tackles_combined,1,,,,,
player,201412210mia,mia,TrusJa99,tackles_solo,1,,,,,
player,201412210mia,mia,TrusJa99,tackles_assists,0,,,,,
player,201412210mia,mia,TrusJa99,tackles_loss,0,,,,,
player,201412210mia,mia,TrusJa99,qb_hits,0,,,,,
player,201412210mia,mia,TrusJa99,fumbles_rec,0,,,,,
player,201412210mia,mia,TrusJa99,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,TrusJa99,fumbles_rec_td,0,,,,,
player,201412210mia,mia,TrusJa99,fumbles_forced,0,,,,,
player,201412210mia,mia,WheePh99,def_int,0,,,,,
player,201412210mia,mia,WheePh99,def_int_yds,0,,,,,
player,201412210mia,mia,WheePh99,def_int_td,0,,,,,
player,201412210mia,mia,WheePh99,def_int_long,0,,,,,
player,201412210mia,mia,WheePh99,pass_defended,0,,,,,
player,201412210mia,mia,WheePh99,sacks,0.0,,,,,
player,201412210mia,mia,WheePh99,tackles_combined,1,,,,,
player,201412210mia,mia,WheePh99,tackles_solo,1,,,,,
player,201412210mia,mia,WheePh99,tackles_assists,0,,,,,
player,201412210mia,mia,WheePh99,tackles_loss,0,,,,,
player,201412210mia,mia,WheePh99,qb_hits,0,,,,,
player,201412210mia,mia,WheePh99,fumbles_rec,0,,,,,
player,201412210mia,mia,WheePh99,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,WheePh99,fumbles_rec_td,0,,,,,
player,201412210mia,mia,WheePh99,fumbles_forced,0,,,,,
player,201412210mia,mia,LandJa00,def_int,0,,,,,
player,201412210mia,mia,LandJa00,def_int_yds,0,,,,,
player,201412210mia,mia,LandJa00,def_int_td,0,,,,,
player,201412210mia,mia,LandJa00,def_int_long,0,,,,,
player,201412210mia,mia,LandJa00,pass_defended,0,,,,,
player,201412210mia,mia,LandJa00,sacks,0.0,,,,,
player,201412210mia,mia,LandJa00,tackles_combined,0,,,,,
player,201412210mia,mia,LandJa00,tackles_solo,0,,,,,
player,201412210mia,mia,LandJa00,tackles_assists,0,,,,,
player,201412210mia,mia,LandJa00,tackles_loss,0,,,,,
player,201412210mia,mia,LandJa00,qb_hits,0,,,,,
player,201412210mia,mia,LandJa00,fumbles_rec,1,,,,,
player,201412210mia,mia,LandJa00,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,LandJa00,fumbles_rec_td,0,,,,,
player,201412210mia,mia,LandJa00,fumbles_forced,0,,,,,
player,201412210mia,mia,VernOl00,def_int,0,,,,,
player,201412210mia,mia,VernOl00,def_int_yds,0,,,,,
player,201412210mia,mia,VernOl00,def_int_td,0,,,,,
player,201412210mia,mia,VernOl00,def_int_long,0,,,,,
player,201412210mia,mia,VernOl00,pass_defended,0,,,,,
player,201412210mia,mia,VernOl00,sacks,0.0,,,,,
player,201412210mia,mia,VernOl00,tackles_combined,0,,,,,
player,201412210mia,mia,VernOl00,tackles_solo,0,,,,,
player,201412210mia,mia,VernOl00,tackles_assists,0,,,,,
player,201412210mia,mia,VernOl00,tackles_loss,0,,,,,
player,201412210mia,mia,VernOl00,qb_hits,1,,,,,
player,201412210mia,mia,VernOl00,fumbles_rec,0,,,,,
player,201412210mia,mia,VernOl00,fumbles_rec_yds,0,,,,,
player,201412210mia,mia,VernOl00,fumbles_rec_td,0,,,,,
player,201412210mia,mia,VernOl00,fumbles_forced,0,,,,,
player,201412210mia,min,PattCo00,kick_ret,2,,,,,
player,201412210mia,min,PattCo00,kick_ret_yds,47,,,,,
player,201412210mia,min,PattCo00,kick_ret_yds_per_ret,23.5,,,,,
player,201412210mia,min,PattCo00,kick_ret_td,0,,,,,
player,201412210mia,min,PattCo00,kick_ret_long,29,,,,,
player,201412210mia,min,PattCo00,punt_ret,0,,,,,
player,201412210mia,min,PattCo00,punt_ret_yds,0,,,,,
player,201412210mia,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201412210mia,min,PattCo00,punt_ret_td,0,,,,,
player,201412210mia,min,PattCo00,punt_ret_long,0,,,,,
player,201412210mia,min,FeltJe00,kick_ret,1,,,,,
player,201412210mia,min,FeltJe00,kick_ret_yds,13,,,,,
player,201412210mia,min,FeltJe00,kick_ret_yds_per_ret,13.0,,,,,
player,201412210mia,min,FeltJe00,kick_ret_td,0,,,,,
player,201412210mia,min,FeltJe00,kick_ret_long,13,,,,,
player,201412210mia,min,FeltJe00,punt_ret,0,,,,,
player,201412210mia,min,FeltJe00,punt_ret_yds,0,,,,,
player,201412210mia,min,FeltJe00,punt_ret_yds_per_ret,,,,,,
player,201412210mia,min,FeltJe00,punt_ret_td,0,,,,,
player,201412210mia,min,FeltJe00,punt_ret_long,0,,,,,
player,201412210mia,min,TratJu00,kick_ret,1,,,,,
player,201412210mia,min,TratJu00,kick_ret_yds,13,,,,,
player,201412210mia,min,TratJu00,kick_ret_yds_per_ret,13.0,,,,,
player,201412210mia,min,TratJu00,kick_ret_td,0,,,,,
player,201412210mia,min,TratJu00,kick_ret_long,13,,,,,
player,201412210mia,min,TratJu00,punt_ret,0,,,,,
player,201412210mia,min,TratJu00,punt_ret_yds,0,,,,,
player,201412210mia,min,TratJu00,punt_ret_yds_per_ret,,,,,,
player,201412210mia,min,TratJu00,punt_ret_td,0,,,,,
player,201412210mia,min,TratJu00,punt_ret_long,0,,,,,
player,201412210mia,mia,LandJa00,kick_ret,3,,,,,
player,201412210mia,mia,LandJa00,kick_ret_yds,45,,,,,
player,201412210mia,mia,LandJa00,kick_ret_yds_per_ret,15.0,,,,,
player,201412210mia,mia,LandJa00,kick_ret_td,0,,,,,
player,201412210mia,mia,LandJa00,kick_ret_long,24,,,,,
player,201412210mia,mia,LandJa00,punt_ret,2,,,,,
player,201412210mia,mia,LandJa00,punt_ret_yds,0,,,,,
player,201412210mia,mia,LandJa00,punt_ret_yds_per_ret,0.0,,,,,
player,201412210mia,mia,LandJa00,punt_ret_td,0,,,,,
player,201412210mia,mia,LandJa00,punt_ret_long,0,,,,,
player,201412210mia,min,WalsBl00,xpm,3,,,,,
player,201412210mia,min,WalsBl00,xpa,3,,,,,
player,201412210mia,min,WalsBl00,fgm,2,,,,,
player,201412210mia,min,WalsBl00,fga,2,,,,,
player,201412210mia,min,WalsBl00,punt,0,,,,,
player,201412210mia,min,WalsBl00,punt_yds,0,,,,,
player,201412210mia,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201412210mia,min,WalsBl00,punt_long,0,,,,,
player,201412210mia,min,LockJe00,xpm,,,,,,
player,201412210mia,min,LockJe00,xpa,,,,,,
player,201412210mia,min,LockJe00,fgm,,,,,,
player,201412210mia,min,LockJe00,fga,,,,,,
player,201412210mia,min,LockJe00,punt,3,,,,,
player,201412210mia,min,LockJe00,punt_yds,151,,,,,
player,201412210mia,min,LockJe00,punt_yds_per_punt,50.3,,,,,
player,201412210mia,min,LockJe00,punt_long,60,,,,,
player,201412210mia,mia,SturCa00,xpm,5,,,,,
player,201412210mia,mia,SturCa00,xpa,5,,,,,
player,201412210mia,mia,SturCa00,fgm,,,,,,
player,201412210mia,mia,SturCa00,fga,1,,,,,
player,201412210mia,mia,SturCa00,punt,0,,,,,
player,201412210mia,mia,SturCa00,punt_yds,0,,,,,
player,201412210mia,mia,SturCa00,punt_yds_per_punt,,,,,,
player,201412210mia,mia,SturCa00,punt_long,0,,,,,
player,201412210mia,mia,FielBr20,xpm,,,,,,
player,201412210mia,mia,FielBr20,xpa,,,,,,
player,201412210mia,mia,FielBr20,fgm,,,,,,
player,201412210mia,mia,FielBr20,fga,,,,,,
player,201412210mia,mia,FielBr20,punt,2,,,,,
player,201412210mia,mia,FielBr20,punt_yds,77,,,,,
player,201412210mia,mia,FielBr20,punt_yds_per_punt,38.5,,,,,
player,201412210mia,mia,FielBr20,punt_long,44,,,,,
player,201412210mia,mia,FoxxJa20,pos,T,,,,,
player,201412210mia,mia,FoxxJa20,offense,85,,,,,
player,201412210mia,mia,FoxxJa20,off_pct,100%,,,,,
player,201412210mia,mia,FoxxJa20,defense,0,,,,,
player,201412210mia,mia,FoxxJa20,def_pct,0%,,,,,
player,201412210mia,mia,FoxxJa20,special_teams,6,,,,,
player,201412210mia,mia,FoxxJa20,st_pct,19%,,,,,
player,201412210mia,mia,JameJa01,pos,T,,,,,
player,201412210mia,mia,JameJa01,offense,85,,,,,
player,201412210mia,mia,JameJa01,off_pct,100%,,,,,
player,201412210mia,mia,JameJa01,defense,0,,,,,
player,201412210mia,mia,JameJa01,def_pct,0%,,,,,
player,201412210mia,mia,JameJa01,special_teams,6,,,,,
player,201412210mia,mia,JameJa01,st_pct,19%,,,,,
player,201412210mia,mia,CollDa20,pos,G,,,,,
player,201412210mia,mia,CollDa20,offense,85,,,,,
player,201412210mia,mia,CollDa20,off_pct,100%,,,,,
player,201412210mia,mia,CollDa20,defense,0,,,,,
player,201412210mia,mia,CollDa20,def_pct,0%,,,,,
player,201412210mia,mia,CollDa20,special_teams,6,,,,,
player,201412210mia,mia,CollDa20,st_pct,19%,,,,,
player,201412210mia,mia,TannRy00,pos,QB,,,,,
player,201412210mia,mia,TannRy00,offense,85,,,,,
player,201412210mia,mia,TannRy00,off_pct,100%,,,,,
player,201412210mia,mia,TannRy00,defense,0,,,,,
player,201412210mia,mia,TannRy00,def_pct,0%,,,,,
player,201412210mia,mia,TannRy00,special_teams,0,,,,,
player,201412210mia,mia,TannRy00,st_pct,0%,,,,,
player,201412210mia,mia,PounMi00,pos,C,,,,,
player,201412210mia,mia,PounMi00,offense,85,,,,,
player,201412210mia,mia,PounMi00,off_pct,100%,,,,,
player,201412210mia,mia,PounMi00,defense,0,,,,,
player,201412210mia,mia,PounMi00,def_pct,0%,,,,,
player,201412210mia,mia,PounMi00,special_teams,0,,,,,
player,201412210mia,mia,PounMi00,st_pct,0%,,,,,
player,201412210mia,mia,SateSa20,pos,C,,,,,
player,201412210mia,mia,SateSa20,offense,85,,,,,
player,201412210mia,mia,SateSa20,off_pct,100%,,,,,
player,201412210mia,mia,SateSa20,defense,0,,,,,
player,201412210mia,mia,SateSa20,def_pct,0%,,,,,
player,201412210mia,mia,SateSa20,special_teams,0,,,,,
player,201412210mia,mia,SateSa20,st_pct,0%,,,,,
player,201412210mia,mia,WallMi00,pos,WR,,,,,
player,201412210mia,mia,WallMi00,offense,76,,,,,
player,201412210mia,mia,WallMi00,off_pct,89%,,,,,
player,201412210mia,mia,WallMi00,defense,0,,,,,
player,201412210mia,mia,WallMi00,def_pct,0%,,,,,
player,201412210mia,mia,WallMi00,special_teams,0,,,,,
player,201412210mia,mia,WallMi00,st_pct,0%,,,,,
player,201412210mia,mia,ClayCh00,pos,TE,,,,,
player,201412210mia,mia,ClayCh00,offense,64,,,,,
player,201412210mia,mia,ClayCh00,off_pct,75%,,,,,
player,201412210mia,mia,ClayCh00,defense,0,,,,,
player,201412210mia,mia,ClayCh00,def_pct,0%,,,,,
player,201412210mia,mia,ClayCh00,special_teams,0,,,,,
player,201412210mia,mia,ClayCh00,st_pct,0%,,,,,
player,201412210mia,mia,HartBr00,pos,WR,,,,,
player,201412210mia,mia,HartBr00,offense,60,,,,,
player,201412210mia,mia,HartBr00,off_pct,71%,,,,,
player,201412210mia,mia,HartBr00,defense,0,,,,,
player,201412210mia,mia,HartBr00,def_pct,0%,,,,,
player,201412210mia,mia,HartBr00,special_teams,2,,,,,
player,201412210mia,mia,HartBr00,st_pct,6%,,,,,
player,201412210mia,mia,MillLa01,pos,RB,,,,,
player,201412210mia,mia,MillLa01,offense,60,,,,,
player,201412210mia,mia,MillLa01,off_pct,71%,,,,,
player,201412210mia,mia,MillLa01,defense,0,,,,,
player,201412210mia,mia,MillLa01,def_pct,0%,,,,,
player,201412210mia,mia,MillLa01,special_teams,0,,,,,
player,201412210mia,mia,MillLa01,st_pct,0%,,,,,
player,201412210mia,mia,LandJa00,pos,WR,,,,,
player,201412210mia,mia,LandJa00,offense,48,,,,,
player,201412210mia,mia,LandJa00,off_pct,56%,,,,,
player,201412210mia,mia,LandJa00,defense,0,,,,,
player,201412210mia,mia,LandJa00,def_pct,0%,,,,,
player,201412210mia,mia,LandJa00,special_teams,12,,,,,
player,201412210mia,mia,LandJa00,st_pct,39%,,,,,
player,201412210mia,mia,SimsDi00,pos,TE,,,,,
player,201412210mia,mia,SimsDi00,offense,48,,,,,
player,201412210mia,mia,SimsDi00,off_pct,56%,,,,,
player,201412210mia,mia,SimsDi00,defense,0,,,,,
player,201412210mia,mia,SimsDi00,def_pct,0%,,,,,
player,201412210mia,mia,SimsDi00,special_teams,5,,,,,
player,201412210mia,mia,SimsDi00,st_pct,16%,,,,,
player,201412210mia,mia,GibsBr00,pos,WR,,,,,
player,201412210mia,mia,GibsBr00,offense,37,,,,,
player,201412210mia,mia,GibsBr00,off_pct,44%,,,,,
player,201412210mia,mia,GibsBr00,defense,0,,,,,
player,201412210mia,mia,GibsBr00,def_pct,0%,,,,,
player,201412210mia,mia,GibsBr00,special_teams,1,,,,,
player,201412210mia,mia,GibsBr00,st_pct,3%,,,,,
player,201412210mia,mia,WillDa05,pos,RB,,,,,
player,201412210mia,mia,WillDa05,offense,20,,,,,
player,201412210mia,mia,WillDa05,off_pct,24%,,,,,
player,201412210mia,mia,WillDa05,defense,0,,,,,
player,201412210mia,mia,WillDa05,def_pct,0%,,,,,
player,201412210mia,mia,WillDa05,special_teams,20,,,,,
player,201412210mia,mia,WillDa05,st_pct,65%,,,,,
player,201412210mia,mia,RobiGe00,pos,TE,,,,,
player,201412210mia,mia,RobiGe00,offense,7,,,,,
player,201412210mia,mia,RobiGe00,off_pct,8%,,,,,
player,201412210mia,mia,RobiGe00,defense,0,,,,,
player,201412210mia,mia,RobiGe00,def_pct,0%,,,,,
player,201412210mia,mia,RobiGe00,special_teams,1,,,,,
player,201412210mia,mia,RobiGe00,st_pct,3%,,,,,
player,201412210mia,mia,JameLa00,pos,RB,,,,,
player,201412210mia,mia,JameLa00,offense,5,,,,,
player,201412210mia,mia,JameLa00,off_pct,6%,,,,,
player,201412210mia,mia,JameLa00,defense,0,,,,,
player,201412210mia,mia,JameLa00,def_pct,0%,,,,,
player,201412210mia,mia,JameLa00,special_teams,2,,,,,
player,201412210mia,mia,JameLa00,st_pct,6%,,,,,
player,201412210mia,mia,JoneRe99,pos,FS,,,,,
player,201412210mia,mia,JoneRe99,offense,0,,,,,
player,201412210mia,mia,JoneRe99,off_pct,0%,,,,,
player,201412210mia,mia,JoneRe99,defense,62,,,,,
player,201412210mia,mia,JoneRe99,def_pct,100%,,,,,
player,201412210mia,mia,JoneRe99,special_teams,7,,,,,
player,201412210mia,mia,JoneRe99,st_pct,23%,,,,,
player,201412210mia,mia,WilsJi00,pos,SS,,,,,
player,201412210mia,mia,WilsJi00,offense,0,,,,,
player,201412210mia,mia,WilsJi00,off_pct,0%,,,,,
player,201412210mia,mia,WilsJi00,defense,62,,,,,
player,201412210mia,mia,WilsJi00,def_pct,100%,,,,,
player,201412210mia,mia,WilsJi00,special_teams,7,,,,,
player,201412210mia,mia,WilsJi00,st_pct,23%,,,,,
player,201412210mia,mia,VernOl00,pos,DE,,,,,
player,201412210mia,mia,VernOl00,offense,0,,,,,
player,201412210mia,mia,VernOl00,off_pct,0%,,,,,
player,201412210mia,mia,VernOl00,defense,60,,,,,
player,201412210mia,mia,VernOl00,def_pct,97%,,,,,
player,201412210mia,mia,VernOl00,special_teams,5,,,,,
player,201412210mia,mia,VernOl00,st_pct,16%,,,,,
player,201412210mia,mia,MisiKo99,pos,LB,,,,,
player,201412210mia,mia,MisiKo99,offense,0,,,,,
player,201412210mia,mia,MisiKo99,off_pct,0%,,,,,
player,201412210mia,mia,MisiKo99,defense,59,,,,,
player,201412210mia,mia,MisiKo99,def_pct,95%,,,,,
player,201412210mia,mia,MisiKo99,special_teams,0,,,,,
player,201412210mia,mia,MisiKo99,st_pct,0%,,,,,
player,201412210mia,mia,GrimBr20,pos,CB,,,,,
player,201412210mia,mia,GrimBr20,offense,0,,,,,
player,201412210mia,mia,GrimBr20,off_pct,0%,,,,,
player,201412210mia,mia,GrimBr20,defense,58,,,,,
player,201412210mia,mia,GrimBr20,def_pct,94%,,,,,
player,201412210mia,mia,GrimBr20,special_teams,5,,,,,
player,201412210mia,mia,GrimBr20,st_pct,16%,,,,,
player,201412210mia,mia,JenkJe00,pos,LB,,,,,
player,201412210mia,mia,JenkJe00,offense,0,,,,,
player,201412210mia,mia,JenkJe00,off_pct,0%,,,,,
player,201412210mia,mia,JenkJe00,defense,58,,,,,
player,201412210mia,mia,JenkJe00,def_pct,94%,,,,,
player,201412210mia,mia,JenkJe00,special_teams,2,,,,,
player,201412210mia,mia,JenkJe00,st_pct,6%,,,,,
player,201412210mia,mia,FinnCo20,pos,CB,,,,,
player,201412210mia,mia,FinnCo20,offense,0,,,,,
player,201412210mia,mia,FinnCo20,off_pct,0%,,,,,
player,201412210mia,mia,FinnCo20,defense,58,,,,,
player,201412210mia,mia,FinnCo20,def_pct,94%,,,,,
player,201412210mia,mia,FinnCo20,special_teams,0,,,,,
player,201412210mia,mia,FinnCo20,st_pct,0%,,,,,
player,201412210mia,mia,WakeCa00,pos,DE,,,,,
player,201412210mia,mia,WakeCa00,offense,0,,,,,
player,201412210mia,mia,WakeCa00,off_pct,0%,,,,,
player,201412210mia,mia,WakeCa00,defense,49,,,,,
player,201412210mia,mia,WakeCa00,def_pct,79%,,,,,
player,201412210mia,mia,WakeCa00,special_teams,0,,,,,
player,201412210mia,mia,WakeCa00,st_pct,0%,,,,,
player,201412210mia,mia,StarRa20,pos,DT,,,,,
player,201412210mia,mia,StarRa20,offense,0,,,,,
player,201412210mia,mia,StarRa20,off_pct,0%,,,,,
player,201412210mia,mia,StarRa20,defense,43,,,,,
player,201412210mia,mia,StarRa20,def_pct,69%,,,,,
player,201412210mia,mia,StarRa20,special_teams,5,,,,,
player,201412210mia,mia,StarRa20,st_pct,16%,,,,,
player,201412210mia,mia,MitcEa99,pos,DT,,,,,
player,201412210mia,mia,MitcEa99,offense,0,,,,,
player,201412210mia,mia,MitcEa99,off_pct,0%,,,,,
player,201412210mia,mia,MitcEa99,defense,37,,,,,
player,201412210mia,mia,MitcEa99,def_pct,60%,,,,,
player,201412210mia,mia,MitcEa99,special_teams,11,,,,,
player,201412210mia,mia,MitcEa99,st_pct,35%,,,,,
player,201412210mia,mia,TaylJa01,pos,CB,,,,,
player,201412210mia,mia,TaylJa01,offense,0,,,,,
player,201412210mia,mia,TaylJa01,off_pct,0%,,,,,
player,201412210mia,mia,TaylJa01,defense,36,,,,,
player,201412210mia,mia,TaylJa01,def_pct,58%,,,,,
player,201412210mia,mia,TaylJa01,special_teams,0,,,,,
player,201412210mia,mia,TaylJa01,st_pct,0%,,,,,
player,201412210mia,mia,OdriJa99,pos,DT,,,,,
player,201412210mia,mia,OdriJa99,offense,0,,,,,
player,201412210mia,mia,OdriJa99,off_pct,0%,,,,,
player,201412210mia,mia,OdriJa99,defense,34,,,,,
player,201412210mia,mia,OdriJa99,def_pct,55%,,,,,
player,201412210mia,mia,OdriJa99,special_teams,4,,,,,
player,201412210mia,mia,OdriJa99,st_pct,13%,,,,,
player,201412210mia,mia,JordDi00,pos,DE,,,,,
player,201412210mia,mia,JordDi00,offense,0,,,,,
player,201412210mia,mia,JordDi00,off_pct,0%,,,,,
player,201412210mia,mia,JordDi00,defense,21,,,,,
player,201412210mia,mia,JordDi00,def_pct,34%,,,,,
player,201412210mia,mia,JordDi00,special_teams,22,,,,,
player,201412210mia,mia,JordDi00,st_pct,71%,,,,,
player,201412210mia,mia,ShelDe00,pos,DE,,,,,
player,201412210mia,mia,ShelDe00,offense,0,,,,,
player,201412210mia,mia,ShelDe00,off_pct,0%,,,,,
player,201412210mia,mia,ShelDe00,defense,15,,,,,
player,201412210mia,mia,ShelDe00,def_pct,24%,,,,,
player,201412210mia,mia,ShelDe00,special_teams,6,,,,,
player,201412210mia,mia,ShelDe00,st_pct,19%,,,,,
player,201412210mia,mia,TrusJa99,pos,LB,,,,,
player,201412210mia,mia,TrusJa99,offense,0,,,,,
player,201412210mia,mia,TrusJa99,off_pct,0%,,,,,
player,201412210mia,mia,TrusJa99,defense,11,,,,,
player,201412210mia,mia,TrusJa99,def_pct,18%,,,,,
player,201412210mia,mia,TrusJa99,special_teams,31,,,,,
player,201412210mia,mia,TrusJa99,st_pct,100%,,,,,
player,201412210mia,mia,WheePh99,pos,LB,,,,,
player,201412210mia,mia,WheePh99,offense,0,,,,,
player,201412210mia,mia,WheePh99,off_pct,0%,,,,,
player,201412210mia,mia,WheePh99,defense,9,,,,,
player,201412210mia,mia,WheePh99,def_pct,15%,,,,,
player,201412210mia,mia,WheePh99,special_teams,0,,,,,
player,201412210mia,mia,WheePh99,st_pct,0%,,,,,
player,201412210mia,mia,FedeTe00,pos,DE,,,,,
player,201412210mia,mia,FedeTe00,offense,0,,,,,
player,201412210mia,mia,FedeTe00,off_pct,0%,,,,,
player,201412210mia,mia,FedeTe00,defense,7,,,,,
player,201412210mia,mia,FedeTe00,def_pct,11%,,,,,
player,201412210mia,mia,FedeTe00,special_teams,11,,,,,
player,201412210mia,mia,FedeTe00,st_pct,35%,,,,,
player,201412210mia,mia,ShepKe00,pos,LB,,,,,
player,201412210mia,mia,ShepKe00,offense,0,,,,,
player,201412210mia,mia,ShepKe00,off_pct,0%,,,,,
player,201412210mia,mia,ShepKe00,defense,3,,,,,
player,201412210mia,mia,ShepKe00,def_pct,5%,,,,,
player,201412210mia,mia,ShepKe00,special_teams,10,,,,,
player,201412210mia,mia,ShepKe00,st_pct,32%,,,,,
player,201412210mia,mia,FreeJo01,pos,LB,,,,,
player,201412210mia,mia,FreeJo01,offense,0,,,,,
player,201412210mia,mia,FreeJo01,off_pct,0%,,,,,
player,201412210mia,mia,FreeJo01,defense,0,,,,,
player,201412210mia,mia,FreeJo01,def_pct,0%,,,,,
player,201412210mia,mia,FreeJo01,special_teams,25,,,,,
player,201412210mia,mia,FreeJo01,st_pct,81%,,,,,
player,201412210mia,mia,KovaJo00,pos,DB,,,,,
player,201412210mia,mia,KovaJo00,offense,0,,,,,
player,201412210mia,mia,KovaJo00,off_pct,0%,,,,,
player,201412210mia,mia,KovaJo00,defense,0,,,,,
player,201412210mia,mia,KovaJo00,def_pct,0%,,,,,
player,201412210mia,mia,KovaJo00,special_teams,24,,,,,
player,201412210mia,mia,KovaJo00,st_pct,77%,,,,,
player,201412210mia,mia,AikeWa00,pos,SS,,,,,
player,201412210mia,mia,AikeWa00,offense,0,,,,,
player,201412210mia,mia,AikeWa00,off_pct,0%,,,,,
player,201412210mia,mia,AikeWa00,defense,0,,,,,
player,201412210mia,mia,AikeWa00,def_pct,0%,,,,,
player,201412210mia,mia,AikeWa00,special_teams,19,,,,,
player,201412210mia,mia,AikeWa00,st_pct,61%,,,,,
player,201412210mia,mia,TripJo00,pos,LB,,,,,
player,201412210mia,mia,TripJo00,offense,0,,,,,
player,201412210mia,mia,TripJo00,off_pct,0%,,,,,
