game,2014,14,20141207,201412070sdg,nwe,"New England Patriots",23,sdg,"San Diego Chargers",14
player,201412070sdg,sdg,FlowBr99,def_pct,99%,,,,,
player,201412070sdg,sdg,FlowBr99,special_teams,10,,,,,
player,201412070sdg,sdg,FlowBr99,st_pct,33%,,,,,
player,201412070sdg,sdg,WrigSh00,pos,CB,,,,,
player,201412070sdg,sdg,WrigSh00,offense,0,,,,,
player,201412070sdg,sdg,WrigSh00,off_pct,0%,,,,,
player,201412070sdg,sdg,WrigSh00,defense,75,,,,,
player,201412070sdg,sdg,WrigSh00,def_pct,97%,,,,,
player,201412070sdg,sdg,WrigSh00,special_teams,14,,,,,
player,201412070sdg,sdg,WrigSh00,st_pct,47%,,,,,
player,201412070sdg,sdg,GilcMa00,pos,SS,,,,,
player,201412070sdg,sdg,GilcMa00,offense,0,,,,,
player,201412070sdg,sdg,GilcMa00,off_pct,0%,,,,,
player,201412070sdg,sdg,GilcMa00,defense,75,,,,,
player,201412070sdg,sdg,GilcMa00,def_pct,97%,,,,,
player,201412070sdg,sdg,GilcMa00,special_teams,1,,,,,
player,201412070sdg,sdg,GilcMa00,st_pct,3%,,,,,
player,201412070sdg,sdg,IngrMe00,pos,LB,,,,,
player,201412070sdg,sdg,IngrMe00,offense,0,,,,,
player,201412070sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201412070sdg,sdg,IngrMe00,defense,69,,,,,
player,201412070sdg,sdg,IngrMe00,def_pct,90%,,,,,
player,201412070sdg,sdg,IngrMe00,special_teams,0,,,,,
player,201412070sdg,sdg,IngrMe00,st_pct,0%,,,,,
player,201412070sdg,sdg,LiugCo00,pos,DT,,,,,
player,201412070sdg,sdg,LiugCo00,offense,0,,,,,
player,201412070sdg,sdg,LiugCo00,off_pct,0%,,,,,
player,201412070sdg,sdg,LiugCo00,defense,55,,,,,
player,201412070sdg,sdg,LiugCo00,def_pct,71%,,,,,
player,201412070sdg,sdg,LiugCo00,special_teams,1,,,,,
player,201412070sdg,sdg,LiugCo00,st_pct,3%,,,,,
player,201412070sdg,sdg,AddaJa00,pos,SS,,,,,
player,201412070sdg,sdg,AddaJa00,offense,0,,,,,
player,201412070sdg,sdg,AddaJa00,off_pct,0%,,,,,
player,201412070sdg,sdg,AddaJa00,defense,41,,,,,
player,201412070sdg,sdg,AddaJa00,def_pct,53%,,,,,
player,201412070sdg,sdg,AddaJa00,special_teams,10,,,,,
player,201412070sdg,sdg,AddaJa00,st_pct,33%,,,,,
player,201412070sdg,sdg,TeoxMa00,pos,LB,,,,,
player,201412070sdg,sdg,TeoxMa00,offense,0,,,,,
player,201412070sdg,sdg,TeoxMa00,off_pct,0%,,,,,
player,201412070sdg,sdg,TeoxMa00,defense,40,,,,,
player,201412070sdg,sdg,TeoxMa00,def_pct,52%,,,,,
player,201412070sdg,sdg,TeoxMa00,special_teams,0,,,,,
player,201412070sdg,sdg,TeoxMa00,st_pct,0%,,,,,
player,201412070sdg,sdg,ConnKa99,pos,LB,,,,,
player,201412070sdg,sdg,ConnKa99,offense,0,,,,,
player,201412070sdg,sdg,ConnKa99,off_pct,0%,,,,,
player,201412070sdg,sdg,ConnKa99,defense,38,,,,,
player,201412070sdg,sdg,ConnKa99,def_pct,49%,,,,,
player,201412070sdg,sdg,ConnKa99,special_teams,16,,,,,
player,201412070sdg,sdg,ConnKa99,st_pct,53%,,,,,
player,201412070sdg,sdg,ReyeKe00,pos,DE,,,,,
player,201412070sdg,sdg,ReyeKe00,offense,0,,,,,
player,201412070sdg,sdg,ReyeKe00,off_pct,0%,,,,,
player,201412070sdg,sdg,ReyeKe00,defense,38,,,,,
player,201412070sdg,sdg,ReyeKe00,def_pct,49%,,,,,
player,201412070sdg,sdg,ReyeKe00,special_teams,8,,,,,
player,201412070sdg,sdg,ReyeKe00,st_pct,27%,,,,,
player,201412070sdg,sdg,ButlDo99,pos,LB,,,,,
player,201412070sdg,sdg,ButlDo99,offense,0,,,,,
player,201412070sdg,sdg,ButlDo99,off_pct,0%,,,,,
player,201412070sdg,sdg,ButlDo99,defense,38,,,,,
player,201412070sdg,sdg,ButlDo99,def_pct,49%,,,,,
player,201412070sdg,sdg,ButlDo99,special_teams,6,,,,,
player,201412070sdg,sdg,ButlDo99,st_pct,20%,,,,,
player,201412070sdg,sdg,JohnJa23,pos,LB,,,,,
player,201412070sdg,sdg,JohnJa23,offense,0,,,,,
player,201412070sdg,sdg,JohnJa23,off_pct,0%,,,,,
player,201412070sdg,sdg,JohnJa23,defense,37,,,,,
player,201412070sdg,sdg,JohnJa23,def_pct,48%,,,,,
player,201412070sdg,sdg,JohnJa23,special_teams,6,,,,,
player,201412070sdg,sdg,JohnJa23,st_pct,20%,,,,,
player,201412070sdg,sdg,FreeDw00,pos,LB,,,,,
player,201412070sdg,sdg,FreeDw00,offense,0,,,,,
player,201412070sdg,sdg,FreeDw00,off_pct,0%,,,,,
player,201412070sdg,sdg,FreeDw00,defense,36,,,,,
player,201412070sdg,sdg,FreeDw00,def_pct,47%,,,,,
player,201412070sdg,sdg,FreeDw00,special_teams,0,,,,,
player,201412070sdg,sdg,FreeDw00,st_pct,0%,,,,,
player,201412070sdg,sdg,MathRi99,pos,DE,,,,,
player,201412070sdg,sdg,MathRi99,offense,0,,,,,
player,201412070sdg,sdg,MathRi99,off_pct,0%,,,,,
player,201412070sdg,sdg,MathRi99,defense,33,,,,,
player,201412070sdg,sdg,MathRi99,def_pct,43%,,,,,
player,201412070sdg,sdg,MathRi99,special_teams,7,,,,,
player,201412070sdg,sdg,MathRi99,st_pct,23%,,,,,
player,201412070sdg,sdg,LissSe99,pos,NT,,,,,
player,201412070sdg,sdg,LissSe99,offense,0,,,,,
player,201412070sdg,sdg,LissSe99,off_pct,0%,,,,,
player,201412070sdg,sdg,LissSe99,defense,31,,,,,
player,201412070sdg,sdg,LissSe99,def_pct,40%,,,,,
player,201412070sdg,sdg,LissSe99,special_teams,6,,,,,
player,201412070sdg,sdg,LissSe99,st_pct,20%,,,,,
player,201412070sdg,sdg,PaleTe00,pos,DT,,,,,
player,201412070sdg,sdg,PaleTe00,offense,0,,,,,
player,201412070sdg,sdg,PaleTe00,off_pct,0%,,,,,
player,201412070sdg,sdg,PaleTe00,defense,28,,,,,
player,201412070sdg,sdg,PaleTe00,def_pct,36%,,,,,
player,201412070sdg,sdg,PaleTe00,special_teams,10,,,,,
player,201412070sdg,sdg,PaleTe00,st_pct,33%,,,,,
player,201412070sdg,sdg,GachAn00,pos,LB,,,,,
player,201412070sdg,sdg,GachAn00,offense,0,,,,,
player,201412070sdg,sdg,GachAn00,off_pct,0%,,,,,
player,201412070sdg,sdg,GachAn00,defense,27,,,,,
player,201412070sdg,sdg,GachAn00,def_pct,35%,,,,,
player,201412070sdg,sdg,GachAn00,special_teams,14,,,,,
player,201412070sdg,sdg,GachAn00,st_pct,47%,,,,,
player,201412070sdg,sdg,AttaJe00,pos,LB,,,,,
player,201412070sdg,sdg,AttaJe00,offense,0,,,,,
player,201412070sdg,sdg,AttaJe00,off_pct,0%,,,,,
player,201412070sdg,sdg,AttaJe00,defense,20,,,,,
player,201412070sdg,sdg,AttaJe00,def_pct,26%,,,,,
player,201412070sdg,sdg,AttaJe00,special_teams,11,,,,,
player,201412070sdg,sdg,AttaJe00,st_pct,37%,,,,,
player,201412070sdg,sdg,StucDa20,pos,SS,,,,,
player,201412070sdg,sdg,StucDa20,offense,0,,,,,
player,201412070sdg,sdg,StucDa20,off_pct,0%,,,,,
player,201412070sdg,sdg,StucDa20,defense,12,,,,,
player,201412070sdg,sdg,StucDa20,def_pct,16%,,,,,
player,201412070sdg,sdg,StucDa20,special_teams,28,,,,,
player,201412070sdg,sdg,StucDa20,st_pct,93%,,,,,
player,201412070sdg,sdg,WillTo00,pos,LB,,,,,
player,201412070sdg,sdg,WillTo00,offense,0,,,,,
player,201412070sdg,sdg,WillTo00,off_pct,0%,,,,,
player,201412070sdg,sdg,WillTo00,defense,1,,,,,
player,201412070sdg,sdg,WillTo00,def_pct,1%,,,,,
player,201412070sdg,sdg,WillTo00,special_teams,28,,,,,
player,201412070sdg,sdg,WillTo00,st_pct,93%,,,,,
player,201412070sdg,sdg,AjirSe00,pos,WR,,,,,
player,201412070sdg,sdg,AjirSe00,offense,0,,,,,
player,201412070sdg,sdg,AjirSe00,off_pct,0%,,,,,
player,201412070sdg,sdg,AjirSe00,defense,0,,,,,
player,201412070sdg,sdg,AjirSe00,def_pct,0%,,,,,
player,201412070sdg,sdg,AjirSe00,special_teams,22,,,,,
player,201412070sdg,sdg,AjirSe00,st_pct,73%,,,,,
player,201412070sdg,sdg,WalkRe00,pos,LB,,,,,
player,201412070sdg,sdg,WalkRe00,offense,0,,,,,
player,201412070sdg,sdg,WalkRe00,off_pct,0%,,,,,
player,201412070sdg,sdg,WalkRe00,defense,0,,,,,
player,201412070sdg,sdg,WalkRe00,def_pct,0%,,,,,
player,201412070sdg,sdg,WalkRe00,special_teams,20,,,,,
player,201412070sdg,sdg,WalkRe00,st_pct,67%,,,,,
player,201412070sdg,sdg,DaviCh05,pos,CB,,,,,
player,201412070sdg,sdg,DaviCh05,offense,0,,,,,
player,201412070sdg,sdg,DaviCh05,off_pct,0%,,,,,
player,201412070sdg,sdg,DaviCh05,defense,0,,,,,
player,201412070sdg,sdg,DaviCh05,def_pct,0%,,,,,
player,201412070sdg,sdg,DaviCh05,special_teams,14,,,,,
player,201412070sdg,sdg,DaviCh05,st_pct,47%,,,,,
player,201412070sdg,sdg,novaknic01,pos,K,,,,,
player,201412070sdg,sdg,novaknic01,offense,0,,,,,
player,201412070sdg,sdg,novaknic01,off_pct,0%,,,,,
player,201412070sdg,sdg,novaknic01,defense,0,,,,,
player,201412070sdg,sdg,novaknic01,def_pct,0%,,,,,
player,201412070sdg,sdg,novaknic01,special_teams,11,,,,,
player,201412070sdg,sdg,novaknic01,st_pct,37%,,,,,
player,201412070sdg,sdg,WindMi00,pos,LS,,,,,
player,201412070sdg,sdg,WindMi00,offense,0,,,,,
player,201412070sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201412070sdg,sdg,WindMi00,defense,0,,,,,
player,201412070sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201412070sdg,sdg,WindMi00,special_teams,10,,,,,
player,201412070sdg,sdg,WindMi00,st_pct,33%,,,,,
player,201412070sdg,sdg,ScifMi20,pos,P,,,,,
player,201412070sdg,sdg,ScifMi20,offense,0,,,,,
player,201412070sdg,sdg,ScifMi20,off_pct,0%,,,,,
player,201412070sdg,sdg,ScifMi20,defense,0,,,,,
player,201412070sdg,sdg,ScifMi20,def_pct,0%,,,,,
player,201412070sdg,sdg,ScifMi20,special_teams,4,,,,,
player,201412070sdg,sdg,ScifMi20,st_pct,13%,,,,,
player,201412070sdg,sdg,WillSt02,pos,CB,,,,,
player,201412070sdg,sdg,WillSt02,offense,0,,,,,
player,201412070sdg,sdg,WillSt02,off_pct,0%,,,,,
player,201412070sdg,sdg,WillSt02,defense,0,,,,,
player,201412070sdg,sdg,WillSt02,def_pct,0%,,,,,
player,201412070sdg,sdg,WillSt02,special_teams,2,,,,,
player,201412070sdg,sdg,WillSt02,st_pct,7%,,,,,
player,201412070sdg,sdg,SmitWi00,pos,T,,,,,
player,201412070sdg,sdg,SmitWi00,offense,0,,,,,
player,201412070sdg,sdg,SmitWi00,off_pct,0%,,,,,
player,201412070sdg,sdg,SmitWi00,defense,0,,,,,
player,201412070sdg,sdg,SmitWi00,def_pct,0%,,,,,
player,201412070sdg,sdg,SmitWi00,special_teams,2,,,,,
player,201412070sdg,sdg,SmitWi00,st_pct,7%,,,,,
player,201412070sdg,nwe,ConnDa21,pos,G,,,,,
player,201412070sdg,nwe,ConnDa21,offense,77,,,,,
player,201412070sdg,nwe,ConnDa21,off_pct,100%,,,,,
player,201412070sdg,nwe,ConnDa21,defense,0,,,,,
player,201412070sdg,nwe,ConnDa21,def_pct,0%,,,,,
player,201412070sdg,nwe,ConnDa21,special_teams,6,,,,,
player,201412070sdg,nwe,ConnDa21,st_pct,20%,,,,,
player,201412070sdg,nwe,WendRy20,pos,C,,,,,
player,201412070sdg,nwe,WendRy20,offense,77,,,,,
player,201412070sdg,nwe,WendRy20,off_pct,100%,,,,,
player,201412070sdg,nwe,WendRy20,defense,0,,,,,
player,201412070sdg,nwe,WendRy20,def_pct,0%,,,,,
player,201412070sdg,nwe,WendRy20,special_teams,6,,,,,
player,201412070sdg,nwe,WendRy20,st_pct,20%,,,,,
player,201412070sdg,nwe,SoldNa00,pos,T,,,,,
player,201412070sdg,nwe,SoldNa00,offense,77,,,,,
player,201412070sdg,nwe,SoldNa00,off_pct,100%,,,,,
player,201412070sdg,nwe,SoldNa00,defense,0,,,,,
player,201412070sdg,nwe,SoldNa00,def_pct,0%,,,,,
player,201412070sdg,nwe,SoldNa00,special_teams,6,,,,,
player,201412070sdg,nwe,SoldNa00,st_pct,20%,,,,,
player,201412070sdg,nwe,VollSe20,pos,T,,,,,
player,201412070sdg,nwe,VollSe20,offense,77,,,,,
player,201412070sdg,nwe,VollSe20,off_pct,100%,,,,,
player,201412070sdg,nwe,VollSe20,defense,0,,,,,
player,201412070sdg,nwe,VollSe20,def_pct,0%,,,,,
player,201412070sdg,nwe,VollSe20,special_teams,6,,,,,
player,201412070sdg,nwe,VollSe20,st_pct,20%,,,,,
player,201412070sdg,nwe,StorBr00,pos,C,,,,,
player,201412070sdg,nwe,StorBr00,offense,77,,,,,
player,201412070sdg,nwe,StorBr00,off_pct,100%,,,,,
player,201412070sdg,nwe,StorBr00,defense,0,,,,,
player,201412070sdg,nwe,StorBr00,def_pct,0%,,,,,
player,201412070sdg,nwe,StorBr00,special_teams,6,,,,,
player,201412070sdg,nwe,StorBr00,st_pct,20%,,,,,
player,201412070sdg,nwe,BradTo00,pos,QB,,,,,
player,201412070sdg,nwe,BradTo00,offense,77,,,,,
player,201412070sdg,nwe,BradTo00,off_pct,100%,,,,,
player,201412070sdg,nwe,BradTo00,defense,0,,,,,
player,201412070sdg,nwe,BradTo00,def_pct,0%,,,,,
player,201412070sdg,nwe,BradTo00,special_teams,0,,,,,
player,201412070sdg,nwe,BradTo00,st_pct,0%,,,,,
player,201412070sdg,nwe,GronRo00,pos,TE,,,,,
player,201412070sdg,nwe,GronRo00,offense,74,,,,,
player,201412070sdg,nwe,GronRo00,off_pct,96%,,,,,
player,201412070sdg,nwe,GronRo00,defense,0,,,,,
player,201412070sdg,nwe,GronRo00,def_pct,0%,,,,,
player,201412070sdg,nwe,GronRo00,special_teams,0,,,,,
player,201412070sdg,nwe,GronRo00,st_pct,0%,,,,,
player,201412070sdg,nwe,LaFeBr00,pos,WR,,,,,
player,201412070sdg,nwe,LaFeBr00,offense,73,,,,,
player,201412070sdg,nwe,LaFeBr00,off_pct,95%,,,,,
player,201412070sdg,nwe,LaFeBr00,defense,0,,,,,
player,201412070sdg,nwe,LaFeBr00,def_pct,0%,,,,,
player,201412070sdg,nwe,LaFeBr00,special_teams,0,,,,,
player,201412070sdg,nwe,LaFeBr00,st_pct,0%,,,,,
player,201412070sdg,nwe,EdelJu00,pos,WR,,,,,
player,201412070sdg,nwe,EdelJu00,offense,57,,,,,
player,201412070sdg,nwe,EdelJu00,off_pct,74%,,,,,
player,201412070sdg,nwe,EdelJu00,defense,0,,,,,
player,201412070sdg,nwe,EdelJu00,def_pct,0%,,,,,
player,201412070sdg,nwe,EdelJu00,special_teams,7,,,,,
player,201412070sdg,nwe,EdelJu00,st_pct,23%,,,,,
player,201412070sdg,nwe,HoomMi00,pos,TE,,,,,
player,201412070sdg,nwe,HoomMi00,offense,42,,,,,
player,201412070sdg,nwe,HoomMi00,off_pct,55%,,,,,
player,201412070sdg,nwe,HoomMi00,defense,0,,,,,
player,201412070sdg,nwe,HoomMi00,def_pct,0%,,,,,
player,201412070sdg,nwe,HoomMi00,special_teams,9,,,,,
player,201412070sdg,nwe,HoomMi00,st_pct,30%,,,,,
player,201412070sdg,nwe,WrigTi01,pos,TE,,,,,
player,201412070sdg,nwe,WrigTi01,offense,35,,,,,
player,201412070sdg,nwe,WrigTi01,off_pct,45%,,,,,
player,201412070sdg,nwe,WrigTi01,defense,0,,,,,
player,201412070sdg,nwe,WrigTi01,def_pct,0%,,,,,
player,201412070sdg,nwe,WrigTi01,special_teams,8,,,,,
player,201412070sdg,nwe,WrigTi01,st_pct,27%,,,,,
player,201412070sdg,nwe,VereSh00,pos,RB,,,,,
player,201412070sdg,nwe,VereSh00,offense,35,,,,,
player,201412070sdg,nwe,VereSh00,off_pct,45%,,,,,
player,201412070sdg,nwe,VereSh00,defense,0,,,,,
player,201412070sdg,nwe,VereSh00,def_pct,0%,,,,,
player,201412070sdg,nwe,VereSh00,special_teams,0,,,,,
player,201412070sdg,nwe,VereSh00,st_pct,0%,,,,,
player,201412070sdg,nwe,BlouLe00,pos,RB,,,,,
player,201412070sdg,nwe,BlouLe00,offense,31,,,,,
player,201412070sdg,nwe,BlouLe00,off_pct,40%,,,,,
player,201412070sdg,nwe,BlouLe00,defense,0,,,,,
player,201412070sdg,nwe,BlouLe00,def_pct,0%,,,,,
player,201412070sdg,nwe,BlouLe00,special_teams,0,,,,,
player,201412070sdg,nwe,BlouLe00,st_pct,0%,,,,,
player,201412070sdg,nwe,AmenDa00,pos,WR,,,,,
player,201412070sdg,nwe,AmenDa00,offense,18,,,,,
player,201412070sdg,nwe,AmenDa00,off_pct,23%,,,,,
player,201412070sdg,nwe,AmenDa00,defense,0,,,,,
player,201412070sdg,nwe,AmenDa00,def_pct,0%,,,,,
player,201412070sdg,nwe,AmenDa00,special_teams,10,,,,,
player,201412070sdg,nwe,AmenDa00,st_pct,33%,,,,,
player,201412070sdg,nwe,DeveJa00,pos,FB,,,,,
player,201412070sdg,nwe,DeveJa00,offense,12,,,,,
player,201412070sdg,nwe,DeveJa00,off_pct,16%,,,,,
player,201412070sdg,nwe,DeveJa00,defense,0,,,,,
player,201412070sdg,nwe,DeveJa00,def_pct,0%,,,,,
player,201412070sdg,nwe,DeveJa00,special_teams,8,,,,,
player,201412070sdg,nwe,DeveJa00,st_pct,27%,,,,,
player,201412070sdg,nwe,GrayJo00,pos,RB,,,,,
player,201412070sdg,nwe,GrayJo00,offense,3,,,,,
player,201412070sdg,nwe,GrayJo00,off_pct,4%,,,,,
player,201412070sdg,nwe,GrayJo00,defense,0,,,,,
player,201412070sdg,nwe,GrayJo00,def_pct,0%,,,,,
player,201412070sdg,nwe,GrayJo00,special_teams,17,,,,,
player,201412070sdg,nwe,GrayJo00,st_pct,57%,,,,,
player,201412070sdg,nwe,SlatMa00,pos,WR,,,,,
player,201412070sdg,nwe,SlatMa00,offense,2,,,,,
player,201412070sdg,nwe,SlatMa00,off_pct,3%,,,,,
player,201412070sdg,nwe,SlatMa00,defense,0,,,,,
player,201412070sdg,nwe,SlatMa00,def_pct,0%,,,,,
player,201412070sdg,nwe,SlatMa00,special_teams,22,,,,,
player,201412070sdg,nwe,SlatMa00,st_pct,73%,,,,,
player,201412070sdg,nwe,BoldBr00,pos,RB,,,,,
player,201412070sdg,nwe,BoldBr00,offense,1,,,,,
player,201412070sdg,nwe,BoldBr00,off_pct,1%,,,,,
player,201412070sdg,nwe,BoldBr00,defense,0,,,,,
player,201412070sdg,nwe,BoldBr00,def_pct,0%,,,,,
player,201412070sdg,nwe,BoldBr00,special_teams,22,,,,,
player,201412070sdg,nwe,BoldBr00,st_pct,73%,,,,,
player,201412070sdg,nwe,CannMa00,pos,T,,,,,
player,201412070sdg,nwe,CannMa00,offense,1,,,,,
player,201412070sdg,nwe,CannMa00,off_pct,1%,,,,,
player,201412070sdg,nwe,CannMa00,defense,0,,,,,
player,201412070sdg,nwe,CannMa00,def_pct,0%,,,,,
player,201412070sdg,nwe,CannMa00,special_teams,6,,,,,
player,201412070sdg,nwe,CannMa00,st_pct,20%,,,,,
player,201412070sdg,nwe,TymsBr00,pos,WR,,,,,
player,201412070sdg,nwe,TymsBr00,offense,1,,,,,
player,201412070sdg,nwe,TymsBr00,off_pct,1%,,,,,
player,201412070sdg,nwe,TymsBr00,defense,0,,,,,
player,201412070sdg,nwe,TymsBr00,def_pct,0%,,,,,
player,201412070sdg,nwe,TymsBr00,special_teams,3,,,,,
player,201412070sdg,nwe,TymsBr00,st_pct,10%,,,,,
player,201412070sdg,nwe,McCoDe99,pos,SS,,,,,
player,201412070sdg,nwe,McCoDe99,offense,0,,,,,
player,201412070sdg,nwe,McCoDe99,off_pct,0%,,,,,
player,201412070sdg,nwe,McCoDe99,defense,57,,,,,
player,201412070sdg,nwe,McCoDe99,def_pct,100%,,,,,
player,201412070sdg,nwe,McCoDe99,special_teams,8,,,,,
player,201412070sdg,nwe,McCoDe99,st_pct,27%,,,,,
player,201412070sdg,nwe,NinkRo20,pos,DE,,,,,
player,201412070sdg,nwe,NinkRo20,offense,0,,,,,
player,201412070sdg,nwe,NinkRo20,off_pct,0%,,,,,
player,201412070sdg,nwe,NinkRo20,defense,57,,,,,
player,201412070sdg,nwe,NinkRo20,def_pct,100%,,,,,
player,201412070sdg,nwe,NinkRo20,special_teams,2,,,,,
player,201412070sdg,nwe,NinkRo20,st_pct,7%,,,,,
player,201412070sdg,nwe,CollJa00,pos,LB,,,,,
player,201412070sdg,nwe,CollJa00,offense,0,,,,,
player,201412070sdg,nwe,CollJa00,off_pct,0%,,,,,
player,201412070sdg,nwe,CollJa00,defense,57,,,,,
player,201412070sdg,nwe,CollJa00,def_pct,100%,,,,,
player,201412070sdg,nwe,CollJa00,special_teams,2,,,,,
player,201412070sdg,nwe,CollJa00,st_pct,7%,,,,,
player,201412070sdg,nwe,BrowBr00,pos,CB,,,,,
player,201412070sdg,nwe,BrowBr00,offense,0,,,,,
player,201412070sdg,nwe,BrowBr00,off_pct,0%,,,,,
player,201412070sdg,nwe,BrowBr00,defense,57,,,,,
player,201412070sdg,nwe,BrowBr00,def_pct,100%,,,,,
player,201412070sdg,nwe,BrowBr00,special_teams,0,,,,,
player,201412070sdg,nwe,BrowBr00,st_pct,0%,,,,,
player,201412070sdg,nwe,ReviDa99,pos,CB,,,,,
player,201412070sdg,nwe,ReviDa99,offense,0,,,,,
player,201412070sdg,nwe,ReviDa99,off_pct,0%,,,,,
player,201412070sdg,nwe,ReviDa99,defense,57,,,,,
player,201412070sdg,nwe,ReviDa99,def_pct,100%,,,,,
player,201412070sdg,nwe,ReviDa99,special_teams,0,,,,,
player,201412070sdg,nwe,ReviDa99,st_pct,0%,,,,,
player,201412070sdg,nwe,ArriKy00,pos,CB,,,,,
player,201412070sdg,nwe,ArriKy00,offense,0,,,,,
player,201412070sdg,nwe,ArriKy00,off_pct,0%,,,,,
player,201412070sdg,nwe,ArriKy00,defense,54,,,,,
player,201412070sdg,nwe,ArriKy00,def_pct,95%,,,,,
player,201412070sdg,nwe,ArriKy00,special_teams,8,,,,,
player,201412070sdg,nwe,ArriKy00,st_pct,27%,,,,,
player,201412070sdg,nwe,AyerAk00,pos,LB,,,,,
player,201412070sdg,nwe,AyerAk00,offense,0,,,,,
player,201412070sdg,nwe,AyerAk00,off_pct,0%,,,,,
player,201412070sdg,nwe,AyerAk00,defense,54,,,,,
player,201412070sdg,nwe,AyerAk00,def_pct,95%,,,,,
player,201412070sdg,nwe,AyerAk00,special_teams,5,,,,,
player,201412070sdg,nwe,AyerAk00,st_pct,17%,,,,,
player,201412070sdg,nwe,CasiJo99,pos,LB,,,,,
player,201412070sdg,nwe,CasiJo99,offense,0,,,,,
player,201412070sdg,nwe,CasiJo99,off_pct,0%,,,,,
player,201412070sdg,nwe,CasiJo99,defense,51,,,,,
player,201412070sdg,nwe,CasiJo99,def_pct,89%,,,,,
player,201412070sdg,nwe,CasiJo99,special_teams,10,,,,,
player,201412070sdg,nwe,CasiJo99,st_pct,33%,,,,,
player,201412070sdg,nwe,ChunPa99,pos,FS,,,,,
player,201412070sdg,nwe,ChunPa99,offense,0,,,,,
player,201412070sdg,nwe,ChunPa99,off_pct,0%,,,,,
player,201412070sdg,nwe,ChunPa99,defense,43,,,,,
player,201412070sdg,nwe,ChunPa99,def_pct,75%,,,,,
player,201412070sdg,nwe,ChunPa99,special_teams,16,,,,,
player,201412070sdg,nwe,ChunPa99,st_pct,53%,,,,,
player,201412070sdg,nwe,WilfVi20,pos,DT,,,,,
player,201412070sdg,nwe,WilfVi20,offense,0,,,,,
player,201412070sdg,nwe,WilfVi20,off_pct,0%,,,,,
player,201412070sdg,nwe,WilfVi20,defense,32,,,,,
player,201412070sdg,nwe,WilfVi20,def_pct,56%,,,,,
player,201412070sdg,nwe,WilfVi20,special_teams,2,,,,,
player,201412070sdg,nwe,WilfVi20,st_pct,7%,,,,,
player,201412070sdg,nwe,JoneCh04,pos,DT,,,,,
player,201412070sdg,nwe,JoneCh04,offense,0,,,,,
player,201412070sdg,nwe,JoneCh04,off_pct,0%,,,,,
player,201412070sdg,nwe,JoneCh04,defense,25,,,,,
player,201412070sdg,nwe,JoneCh04,def_pct,44%,,,,,
player,201412070sdg,nwe,JoneCh04,special_teams,5,,,,,
player,201412070sdg,nwe,JoneCh04,st_pct,17%,,,,,
player,201412070sdg,nwe,SiliSe00,pos,DT,,,,,
player,201412070sdg,nwe,SiliSe00,offense,0,,,,,
player,201412070sdg,nwe,SiliSe00,off_pct,0%,,,,,
player,201412070sdg,nwe,SiliSe00,defense,25,,,,,
player,201412070sdg,nwe,SiliSe00,def_pct,44%,,,,,
player,201412070sdg,nwe,SiliSe00,special_teams,0,,,,,
player,201412070sdg,nwe,SiliSe00,st_pct,0%,,,,,
player,201412070sdg,nwe,HarmDu00,pos,FS,,,,,
player,201412070sdg,nwe,HarmDu00,offense,0,,,,,
player,201412070sdg,nwe,HarmDu00,off_pct,0%,,,,,
player,201412070sdg,nwe,HarmDu00,defense,18,,,,,
player,201412070sdg,nwe,HarmDu00,def_pct,32%,,,,,
player,201412070sdg,nwe,HarmDu00,special_teams,2,,,,,
player,201412070sdg,nwe,HarmDu00,st_pct,7%,,,,,
player,201412070sdg,nwe,BranAl99,pos,DT,,,,,
player,201412070sdg,nwe,BranAl99,offense,0,,,,,
player,201412070sdg,nwe,BranAl99,off_pct,0%,,,,,
player,201412070sdg,nwe,BranAl99,defense,17,,,,,
player,201412070sdg,nwe,BranAl99,def_pct,30%,,,,,
player,201412070sdg,nwe,BranAl99,special_teams,2,,,,,
player,201412070sdg,nwe,BranAl99,st_pct,7%,,,,,
player,201412070sdg,nwe,WilsTa00,pos,SS,,,,,
player,201412070sdg,nwe,WilsTa00,offense,0,,,,,
player,201412070sdg,nwe,WilsTa00,off_pct,0%,,,,,
player,201412070sdg,nwe,WilsTa00,defense,11,,,,,
player,201412070sdg,nwe,WilsTa00,def_pct,19%,,,,,
player,201412070sdg,nwe,WilsTa00,special_teams,16,,,,,
player,201412070sdg,nwe,WilsTa00,st_pct,53%,,,,,
player,201412070sdg,nwe,EaslDo00,pos,DE,,,,,
player,201412070sdg,nwe,EaslDo00,offense,0,,,,,
player,201412070sdg,nwe,EaslDo00,off_pct,0%,,,,,
player,201412070sdg,nwe,EaslDo00,defense,9,,,,,
player,201412070sdg,nwe,EaslDo00,def_pct,16%,,,,,
player,201412070sdg,nwe,EaslDo00,special_teams,2,,,,,
player,201412070sdg,nwe,EaslDo00,st_pct,7%,,,,,
player,201412070sdg,nwe,FlemDa00,pos,LB,,,,,
player,201412070sdg,nwe,FlemDa00,offense,0,,,,,
player,201412070sdg,nwe,FlemDa00,off_pct,0%,,,,,
player,201412070sdg,nwe,FlemDa00,defense,3,,,,,
player,201412070sdg,nwe,FlemDa00,def_pct,5%,,,,,
player,201412070sdg,nwe,FlemDa00,special_teams,19,,,,,
