game,2014,11,20141117,201411170oti,pit,"Pittsburgh Steelers",27,oti,"Tennessee Titans",24
player,201411170oti,oti,GoodZa00,fumbles_rec_td,0,,,,,
player,201411170oti,oti,GoodZa00,fumbles_forced,0,,,,,
player,201411170oti,oti,MartMi01,def_int,0,,,,,
player,201411170oti,oti,MartMi01,def_int_yds,0,,,,,
player,201411170oti,oti,MartMi01,def_int_td,0,,,,,
player,201411170oti,oti,MartMi01,def_int_long,0,,,,,
player,201411170oti,oti,MartMi01,pass_defended,0,,,,,
player,201411170oti,oti,MartMi01,sacks,0.0,,,,,
player,201411170oti,oti,MartMi01,tackles_combined,1,,,,,
player,201411170oti,oti,MartMi01,tackles_solo,1,,,,,
player,201411170oti,oti,MartMi01,tackles_assists,0,,,,,
player,201411170oti,oti,MartMi01,tackles_loss,0,,,,,
player,201411170oti,oti,MartMi01,qb_hits,0,,,,,
player,201411170oti,oti,MartMi01,fumbles_rec,0,,,,,
player,201411170oti,oti,MartMi01,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,MartMi01,fumbles_rec_td,0,,,,,
player,201411170oti,oti,MartMi01,fumbles_forced,0,,,,,
player,201411170oti,oti,SuccRy44,def_int,0,,,,,
player,201411170oti,oti,SuccRy44,def_int_yds,0,,,,,
player,201411170oti,oti,SuccRy44,def_int_td,0,,,,,
player,201411170oti,oti,SuccRy44,def_int_long,0,,,,,
player,201411170oti,oti,SuccRy44,pass_defended,0,,,,,
player,201411170oti,oti,SuccRy44,sacks,0.0,,,,,
player,201411170oti,oti,SuccRy44,tackles_combined,1,,,,,
player,201411170oti,oti,SuccRy44,tackles_solo,1,,,,,
player,201411170oti,oti,SuccRy44,tackles_assists,0,,,,,
player,201411170oti,oti,SuccRy44,tackles_loss,0,,,,,
player,201411170oti,oti,SuccRy44,qb_hits,0,,,,,
player,201411170oti,oti,SuccRy44,fumbles_rec,0,,,,,
player,201411170oti,oti,SuccRy44,fumbles_rec_yds,0,,,,,
player,201411170oti,oti,SuccRy44,fumbles_rec_td,0,,,,,
player,201411170oti,oti,SuccRy44,fumbles_forced,0,,,,,
player,201411170oti,pit,BrowAn04,kick_ret,0,,,,,
player,201411170oti,pit,BrowAn04,kick_ret_yds,0,,,,,
player,201411170oti,pit,BrowAn04,kick_ret_yds_per_ret,,,,,,
player,201411170oti,pit,BrowAn04,kick_ret_td,0,,,,,
player,201411170oti,pit,BrowAn04,kick_ret_long,0,,,,,
player,201411170oti,pit,BrowAn04,punt_ret,1,,,,,
player,201411170oti,pit,BrowAn04,punt_ret_yds,14,,,,,
player,201411170oti,pit,BrowAn04,punt_ret_yds_per_ret,14.0,,,,,
player,201411170oti,pit,BrowAn04,punt_ret_td,0,,,,,
player,201411170oti,pit,BrowAn04,punt_ret_long,14,,,,,
player,201411170oti,pit,WheaMa00,kick_ret,5,,,,,
player,201411170oti,pit,WheaMa00,kick_ret_yds,123,,,,,
player,201411170oti,pit,WheaMa00,kick_ret_yds_per_ret,24.6,,,,,
player,201411170oti,pit,WheaMa00,kick_ret_td,0,,,,,
player,201411170oti,pit,WheaMa00,kick_ret_long,32,,,,,
player,201411170oti,pit,WheaMa00,punt_ret,0,,,,,
player,201411170oti,pit,WheaMa00,punt_ret_yds,0,,,,,
player,201411170oti,pit,WheaMa00,punt_ret_yds_per_ret,,,,,,
player,201411170oti,pit,WheaMa00,punt_ret_td,0,,,,,
player,201411170oti,pit,WheaMa00,punt_ret_long,0,,,,,
player,201411170oti,oti,McClDe00,kick_ret,0,,,,,
player,201411170oti,oti,McClDe00,kick_ret_yds,0,,,,,
player,201411170oti,oti,McClDe00,kick_ret_yds_per_ret,,,,,,
player,201411170oti,oti,McClDe00,kick_ret_td,0,,,,,
player,201411170oti,oti,McClDe00,kick_ret_long,0,,,,,
player,201411170oti,oti,McClDe00,punt_ret,1,,,,,
player,201411170oti,oti,McClDe00,punt_ret_yds,1,,,,,
player,201411170oti,oti,McClDe00,punt_ret_yds_per_ret,1.0,,,,,
player,201411170oti,oti,McClDe00,punt_ret_td,0,,,,,
player,201411170oti,oti,McClDe00,punt_ret_long,1,,,,,
player,201411170oti,oti,SankBi00,kick_ret,3,,,,,
player,201411170oti,oti,SankBi00,kick_ret_yds,82,,,,,
player,201411170oti,oti,SankBi00,kick_ret_yds_per_ret,27.3,,,,,
player,201411170oti,oti,SankBi00,kick_ret_td,0,,,,,
player,201411170oti,oti,SankBi00,kick_ret_long,31,,,,,
player,201411170oti,oti,SankBi00,punt_ret,0,,,,,
player,201411170oti,oti,SankBi00,punt_ret_yds,0,,,,,
player,201411170oti,oti,SankBi00,punt_ret_yds_per_ret,,,,,,
player,201411170oti,oti,SankBi00,punt_ret_td,0,,,,,
player,201411170oti,oti,SankBi00,punt_ret_long,0,,,,,
player,201411170oti,oti,BattJa00,kick_ret,1,,,,,
player,201411170oti,oti,BattJa00,kick_ret_yds,22,,,,,
player,201411170oti,oti,BattJa00,kick_ret_yds_per_ret,22.0,,,,,
player,201411170oti,oti,BattJa00,kick_ret_td,0,,,,,
player,201411170oti,oti,BattJa00,kick_ret_long,22,,,,,
player,201411170oti,oti,BattJa00,punt_ret,0,,,,,
player,201411170oti,oti,BattJa00,punt_ret_yds,0,,,,,
player,201411170oti,oti,BattJa00,punt_ret_yds_per_ret,,,,,,
player,201411170oti,oti,BattJa00,punt_ret_td,0,,,,,
player,201411170oti,oti,BattJa00,punt_ret_long,0,,,,,
player,201411170oti,oti,KlugKa00,kick_ret,1,,,,,
player,201411170oti,oti,KlugKa00,kick_ret_yds,20,,,,,
player,201411170oti,oti,KlugKa00,kick_ret_yds_per_ret,20.0,,,,,
player,201411170oti,oti,KlugKa00,kick_ret_td,0,,,,,
player,201411170oti,oti,KlugKa00,kick_ret_long,20,,,,,
player,201411170oti,oti,KlugKa00,punt_ret,0,,,,,
player,201411170oti,oti,KlugKa00,punt_ret_yds,0,,,,,
player,201411170oti,oti,KlugKa00,punt_ret_yds_per_ret,,,,,,
player,201411170oti,oti,KlugKa00,punt_ret_td,0,,,,,
player,201411170oti,oti,KlugKa00,punt_ret_long,0,,,,,
player,201411170oti,pit,suishsha01,xpm,3,,,,,
player,201411170oti,pit,suishsha01,xpa,3,,,,,
player,201411170oti,pit,suishsha01,fgm,2,,,,,
player,201411170oti,pit,suishsha01,fga,2,,,,,
player,201411170oti,pit,suishsha01,punt,0,,,,,
player,201411170oti,pit,suishsha01,punt_yds,0,,,,,
player,201411170oti,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201411170oti,pit,suishsha01,punt_long,0,,,,,
player,201411170oti,pit,WingBr00,xpm,,,,,,
player,201411170oti,pit,WingBr00,xpa,,,,,,
player,201411170oti,pit,WingBr00,fgm,,,,,,
player,201411170oti,pit,WingBr00,fga,,,,,,
player,201411170oti,pit,WingBr00,punt,2,,,,,
player,201411170oti,pit,WingBr00,punt_yds,81,,,,,
player,201411170oti,pit,WingBr00,punt_yds_per_punt,40.5,,,,,
player,201411170oti,pit,WingBr00,punt_long,43,,,,,
player,201411170oti,oti,SuccRy44,xpm,3,,,,,
player,201411170oti,oti,SuccRy44,xpa,3,,,,,
player,201411170oti,oti,SuccRy44,fgm,1,,,,,
player,201411170oti,oti,SuccRy44,fga,1,,,,,
player,201411170oti,oti,SuccRy44,punt,0,,,,,
player,201411170oti,oti,SuccRy44,punt_yds,0,,,,,
player,201411170oti,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201411170oti,oti,SuccRy44,punt_long,0,,,,,
player,201411170oti,oti,KernBr20,xpm,,,,,,
player,201411170oti,oti,KernBr20,xpa,,,,,,
player,201411170oti,oti,KernBr20,fgm,,,,,,
player,201411170oti,oti,KernBr20,fga,,,,,,
player,201411170oti,oti,KernBr20,punt,4,,,,,
player,201411170oti,oti,KernBr20,punt_yds,141,,,,,
player,201411170oti,oti,KernBr20,punt_yds_per_punt,35.3,,,,,
player,201411170oti,oti,KernBr20,punt_long,51,,,,,
player,201411170oti,oti,SchwBr00,pos,C,,,,,
player,201411170oti,oti,SchwBr00,offense,40,,,,,
player,201411170oti,oti,SchwBr00,off_pct,100%,,,,,
player,201411170oti,oti,SchwBr00,defense,0,,,,,
player,201411170oti,oti,SchwBr00,def_pct,0%,,,,,
player,201411170oti,oti,SchwBr00,special_teams,4,,,,,
player,201411170oti,oti,SchwBr00,st_pct,15%,,,,,
player,201411170oti,oti,LewaTa00,pos,T,,,,,
player,201411170oti,oti,LewaTa00,offense,40,,,,,
player,201411170oti,oti,LewaTa00,off_pct,100%,,,,,
player,201411170oti,oti,LewaTa00,defense,0,,,,,
player,201411170oti,oti,LewaTa00,def_pct,0%,,,,,
player,201411170oti,oti,LewaTa00,special_teams,4,,,,,
player,201411170oti,oti,LewaTa00,st_pct,15%,,,,,
player,201411170oti,oti,WarmCh00,pos,G,,,,,
player,201411170oti,oti,WarmCh00,offense,40,,,,,
player,201411170oti,oti,WarmCh00,off_pct,100%,,,,,
player,201411170oti,oti,WarmCh00,defense,0,,,,,
player,201411170oti,oti,WarmCh00,def_pct,0%,,,,,
player,201411170oti,oti,WarmCh00,special_teams,4,,,,,
player,201411170oti,oti,WarmCh00,st_pct,15%,,,,,
player,201411170oti,oti,LeviAn20,pos,G,,,,,
player,201411170oti,oti,LeviAn20,offense,40,,,,,
player,201411170oti,oti,LeviAn20,off_pct,100%,,,,,
player,201411170oti,oti,LeviAn20,defense,0,,,,,
player,201411170oti,oti,LeviAn20,def_pct,0%,,,,,
player,201411170oti,oti,LeviAn20,special_teams,0,,,,,
player,201411170oti,oti,LeviAn20,st_pct,0%,,,,,
player,201411170oti,oti,MettZa00,pos,QB,,,,,
player,201411170oti,oti,MettZa00,offense,40,,,,,
player,201411170oti,oti,MettZa00,off_pct,100%,,,,,
player,201411170oti,oti,MettZa00,defense,0,,,,,
player,201411170oti,oti,MettZa00,def_pct,0%,,,,,
player,201411170oti,oti,MettZa00,special_teams,0,,,,,
player,201411170oti,oti,MettZa00,st_pct,0%,,,,,
player,201411170oti,oti,OherMi20,pos,T,,,,,
player,201411170oti,oti,OherMi20,offense,40,,,,,
player,201411170oti,oti,OherMi20,off_pct,100%,,,,,
player,201411170oti,oti,OherMi20,defense,0,,,,,
player,201411170oti,oti,OherMi20,def_pct,0%,,,,,
player,201411170oti,oti,OherMi20,special_teams,0,,,,,
player,201411170oti,oti,OherMi20,st_pct,0%,,,,,
player,201411170oti,oti,HuntJu00,pos,WR,,,,,
player,201411170oti,oti,HuntJu00,offense,37,,,,,
player,201411170oti,oti,HuntJu00,off_pct,92%,,,,,
player,201411170oti,oti,HuntJu00,defense,0,,,,,
player,201411170oti,oti,HuntJu00,def_pct,0%,,,,,
player,201411170oti,oti,HuntJu00,special_teams,0,,,,,
player,201411170oti,oti,HuntJu00,st_pct,0%,,,,,
player,201411170oti,oti,WrigKe01,pos,WR,,,,,
player,201411170oti,oti,WrigKe01,offense,31,,,,,
player,201411170oti,oti,WrigKe01,off_pct,78%,,,,,
player,201411170oti,oti,WrigKe01,defense,0,,,,,
player,201411170oti,oti,WrigKe01,def_pct,0%,,,,,
player,201411170oti,oti,WrigKe01,special_teams,0,,,,,
player,201411170oti,oti,WrigKe01,st_pct,0%,,,,,
player,201411170oti,oti,CoffCh00,pos,TE,,,,,
player,201411170oti,oti,CoffCh00,offense,30,,,,,
player,201411170oti,oti,CoffCh00,off_pct,75%,,,,,
player,201411170oti,oti,CoffCh00,defense,0,,,,,
player,201411170oti,oti,CoffCh00,def_pct,0%,,,,,
player,201411170oti,oti,CoffCh00,special_teams,10,,,,,
player,201411170oti,oti,CoffCh00,st_pct,38%,,,,,
player,201411170oti,oti,SankBi00,pos,RB,,,,,
player,201411170oti,oti,SankBi00,offense,23,,,,,
player,201411170oti,oti,SankBi00,off_pct,58%,,,,,
player,201411170oti,oti,SankBi00,defense,0,,,,,
player,201411170oti,oti,SankBi00,def_pct,0%,,,,,
player,201411170oti,oti,SankBi00,special_teams,6,,,,,
player,201411170oti,oti,SankBi00,st_pct,23%,,,,,
player,201411170oti,oti,GordRi00,pos,TE,,,,,
player,201411170oti,oti,GordRi00,offense,21,,,,,
player,201411170oti,oti,GordRi00,off_pct,52%,,,,,
player,201411170oti,oti,GordRi00,defense,0,,,,,
player,201411170oti,oti,GordRi00,def_pct,0%,,,,,
player,201411170oti,oti,GordRi00,special_teams,6,,,,,
player,201411170oti,oti,GordRi00,st_pct,23%,,,,,
player,201411170oti,oti,WashNa00,pos,WR,,,,,
player,201411170oti,oti,WashNa00,offense,15,,,,,
player,201411170oti,oti,WashNa00,off_pct,38%,,,,,
player,201411170oti,oti,WashNa00,defense,0,,,,,
player,201411170oti,oti,WashNa00,def_pct,0%,,,,,
player,201411170oti,oti,WashNa00,special_teams,0,,,,,
player,201411170oti,oti,WashNa00,st_pct,0%,,,,,
player,201411170oti,oti,BattJa00,pos,TE,,,,,
player,201411170oti,oti,BattJa00,offense,9,,,,,
player,201411170oti,oti,BattJa00,off_pct,22%,,,,,
player,201411170oti,oti,BattJa00,defense,0,,,,,
player,201411170oti,oti,BattJa00,def_pct,0%,,,,,
player,201411170oti,oti,BattJa00,special_teams,17,,,,,
player,201411170oti,oti,BattJa00,st_pct,65%,,,,,
player,201411170oti,oti,HagaDe00,pos,WR,,,,,
player,201411170oti,oti,HagaDe00,offense,8,,,,,
player,201411170oti,oti,HagaDe00,off_pct,20%,,,,,
player,201411170oti,oti,HagaDe00,defense,0,,,,,
player,201411170oti,oti,HagaDe00,def_pct,0%,,,,,
player,201411170oti,oti,HagaDe00,special_teams,17,,,,,
player,201411170oti,oti,HagaDe00,st_pct,65%,,,,,
player,201411170oti,oti,McClDe00,pos,RB,,,,,
player,201411170oti,oti,McClDe00,offense,8,,,,,
player,201411170oti,oti,McClDe00,off_pct,20%,,,,,
player,201411170oti,oti,McClDe00,defense,0,,,,,
player,201411170oti,oti,McClDe00,def_pct,0%,,,,,
player,201411170oti,oti,McClDe00,special_teams,2,,,,,
player,201411170oti,oti,McClDe00,st_pct,8%,,,,,
player,201411170oti,oti,WashLe00,pos,RB,,,,,
player,201411170oti,oti,WashLe00,offense,6,,,,,
player,201411170oti,oti,WashLe00,off_pct,15%,,,,,
player,201411170oti,oti,WashLe00,defense,0,,,,,
player,201411170oti,oti,WashLe00,def_pct,0%,,,,,
player,201411170oti,oti,WashLe00,special_teams,0,,,,,
player,201411170oti,oti,WashLe00,st_pct,0%,,,,,
player,201411170oti,oti,StinBy00,pos,T,,,,,
player,201411170oti,oti,StinBy00,offense,4,,,,,
player,201411170oti,oti,StinBy00,off_pct,10%,,,,,
player,201411170oti,oti,StinBy00,defense,0,,,,,
player,201411170oti,oti,StinBy00,def_pct,0%,,,,,
player,201411170oti,oti,StinBy00,special_teams,4,,,,,
player,201411170oti,oti,StinBy00,st_pct,15%,,,,,
player,201411170oti,oti,GreeSh00,pos,RB,,,,,
player,201411170oti,oti,GreeSh00,offense,4,,,,,
player,201411170oti,oti,GreeSh00,off_pct,10%,,,,,
player,201411170oti,oti,GreeSh00,defense,0,,,,,
player,201411170oti,oti,GreeSh00,def_pct,0%,,,,,
player,201411170oti,oti,GreeSh00,special_teams,0,,,,,
player,201411170oti,oti,GreeSh00,st_pct,0%,,,,,
player,201411170oti,oti,BracBr00,pos,TE,,,,,
player,201411170oti,oti,BracBr00,offense,3,,,,,
player,201411170oti,oti,BracBr00,off_pct,8%,,,,,
player,201411170oti,oti,BracBr00,defense,0,,,,,
player,201411170oti,oti,BracBr00,def_pct,0%,,,,,
player,201411170oti,oti,BracBr00,special_teams,0,,,,,
player,201411170oti,oti,BracBr00,st_pct,0%,,,,,
player,201411170oti,oti,KlugKa00,pos,DT,,,,,
player,201411170oti,oti,KlugKa00,offense,1,,,,,
player,201411170oti,oti,KlugKa00,off_pct,2%,,,,,
player,201411170oti,oti,KlugKa00,defense,23,,,,,
player,201411170oti,oti,KlugKa00,def_pct,32%,,,,,
player,201411170oti,oti,KlugKa00,special_teams,11,,,,,
player,201411170oti,oti,KlugKa00,st_pct,42%,,,,,
player,201411170oti,oti,McCoJa99,pos,CB,,,,,
player,201411170oti,oti,McCoJa99,offense,0,,,,,
player,201411170oti,oti,McCoJa99,off_pct,0%,,,,,
player,201411170oti,oti,McCoJa99,defense,73,,,,,
player,201411170oti,oti,McCoJa99,def_pct,100%,,,,,
player,201411170oti,oti,McCoJa99,special_teams,6,,,,,
player,201411170oti,oti,McCoJa99,st_pct,23%,,,,,
player,201411170oti,oti,GrifMi99,pos,FS,,,,,
player,201411170oti,oti,GrifMi99,offense,0,,,,,
player,201411170oti,oti,GrifMi99,off_pct,0%,,,,,
player,201411170oti,oti,GrifMi99,defense,73,,,,,
player,201411170oti,oti,GrifMi99,def_pct,100%,,,,,
player,201411170oti,oti,GrifMi99,special_teams,6,,,,,
player,201411170oti,oti,GrifMi99,st_pct,23%,,,,,
player,201411170oti,oti,WillAv00,pos,LB,,,,,
player,201411170oti,oti,WillAv00,offense,0,,,,,
player,201411170oti,oti,WillAv00,off_pct,0%,,,,,
player,201411170oti,oti,WillAv00,defense,70,,,,,
player,201411170oti,oti,WillAv00,def_pct,96%,,,,,
player,201411170oti,oti,WillAv00,special_teams,14,,,,,
player,201411170oti,oti,WillAv00,st_pct,54%,,,,,
player,201411170oti,oti,MorgDe99,pos,LB,,,,,
player,201411170oti,oti,MorgDe99,offense,0,,,,,
player,201411170oti,oti,MorgDe99,off_pct,0%,,,,,
player,201411170oti,oti,MorgDe99,defense,65,,,,,
player,201411170oti,oti,MorgDe99,def_pct,89%,,,,,
player,201411170oti,oti,MorgDe99,special_teams,5,,,,,
player,201411170oti,oti,MorgDe99,st_pct,19%,,,,,
player,201411170oti,oti,WilsGe01,pos,FS,,,,,
player,201411170oti,oti,WilsGe01,offense,0,,,,,
player,201411170oti,oti,WilsGe01,off_pct,0%,,,,,
player,201411170oti,oti,WilsGe01,defense,60,,,,,
player,201411170oti,oti,WilsGe01,def_pct,82%,,,,,
player,201411170oti,oti,WilsGe01,special_teams,4,,,,,
player,201411170oti,oti,WilsGe01,st_pct,15%,,,,,
player,201411170oti,oti,CaseJu00,pos,DT,,,,,
player,201411170oti,oti,CaseJu00,offense,0,,,,,
player,201411170oti,oti,CaseJu00,off_pct,0%,,,,,
player,201411170oti,oti,CaseJu00,defense,58,,,,,
player,201411170oti,oti,CaseJu00,def_pct,79%,,,,,
player,201411170oti,oti,CaseJu00,special_teams,4,,,,,
player,201411170oti,oti,CaseJu00,st_pct,15%,,,,,
player,201411170oti,oti,WoodWe20,pos,LB,,,,,
player,201411170oti,oti,WoodWe20,offense,0,,,,,
player,201411170oti,oti,WoodWe20,off_pct,0%,,,,,
player,201411170oti,oti,WoodWe20,defense,54,,,,,
player,201411170oti,oti,WoodWe20,def_pct,74%,,,,,
player,201411170oti,oti,WoodWe20,special_teams,5,,,,,
player,201411170oti,oti,WoodWe20,st_pct,19%,,,,,
player,201411170oti,oti,WimbKa20,pos,LB,,,,,
player,201411170oti,oti,WimbKa20,offense,0,,,,,
player,201411170oti,oti,WimbKa20,off_pct,0%,,,,,
player,201411170oti,oti,WimbKa20,defense,51,,,,,
player,201411170oti,oti,WimbKa20,def_pct,70%,,,,,
player,201411170oti,oti,WimbKa20,special_teams,9,,,,,
player,201411170oti,oti,WimbKa20,st_pct,35%,,,,,
player,201411170oti,oti,SensCo00,pos,CB,,,,,
player,201411170oti,oti,SensCo00,offense,0,,,,,
player,201411170oti,oti,SensCo00,off_pct,0%,,,,,
player,201411170oti,oti,SensCo00,defense,50,,,,,
player,201411170oti,oti,SensCo00,def_pct,68%,,,,,
player,201411170oti,oti,SensCo00,special_teams,8,,,,,
player,201411170oti,oti,SensCo00,st_pct,31%,,,,,
player,201411170oti,oti,WrehBl00,pos,CB,,,,,
player,201411170oti,oti,WrehBl00,offense,0,,,,,
player,201411170oti,oti,WrehBl00,off_pct,0%,,,,,
player,201411170oti,oti,WrehBl00,defense,48,,,,,
player,201411170oti,oti,WrehBl00,def_pct,66%,,,,,
player,201411170oti,oti,WrehBl00,special_teams,4,,,,,
player,201411170oti,oti,WrehBl00,st_pct,15%,,,,,
player,201411170oti,oti,HillSa99,pos,NT,,,,,
player,201411170oti,oti,HillSa99,offense,0,,,,,
player,201411170oti,oti,HillSa99,off_pct,0%,,,,,
player,201411170oti,oti,HillSa99,defense,39,,,,,
player,201411170oti,oti,HillSa99,def_pct,53%,,,,,
player,201411170oti,oti,HillSa99,special_teams,4,,,,,
player,201411170oti,oti,HillSa99,st_pct,15%,,,,,
player,201411170oti,oti,MartMi01,pos,DT,,,,,
player,201411170oti,oti,MartMi01,offense,0,,,,,
player,201411170oti,oti,MartMi01,off_pct,0%,,,,,
player,201411170oti,oti,MartMi01,defense,33,,,,,
player,201411170oti,oti,MartMi01,def_pct,45%,,,,,
player,201411170oti,oti,MartMi01,special_teams,7,,,,,
player,201411170oti,oti,MartMi01,st_pct,27%,,,,,
player,201411170oti,oti,PitoRo00,pos,DE,,,,,
player,201411170oti,oti,PitoRo00,offense,0,,,,,
player,201411170oti,oti,PitoRo00,off_pct,0%,,,,,
player,201411170oti,oti,PitoRo00,defense,25,,,,,
player,201411170oti,oti,PitoRo00,def_pct,34%,,,,,
player,201411170oti,oti,PitoRo00,special_teams,4,,,,,
player,201411170oti,oti,PitoRo00,st_pct,15%,,,,,
player,201411170oti,oti,StafDa00,pos,SS,,,,,
player,201411170oti,oti,StafDa00,offense,0,,,,,
player,201411170oti,oti,StafDa00,off_pct,0%,,,,,
player,201411170oti,oti,StafDa00,defense,24,,,,,
player,201411170oti,oti,StafDa00,def_pct,33%,,,,,
player,201411170oti,oti,StafDa00,special_teams,17,,,,,
player,201411170oti,oti,StafDa00,st_pct,65%,,,,,
player,201411170oti,oti,GrovQu99,pos,LB,,,,,
player,201411170oti,oti,GrovQu99,offense,0,,,,,
player,201411170oti,oti,GrovQu99,off_pct,0%,,,,,
player,201411170oti,oti,GrovQu99,defense,19,,,,,
player,201411170oti,oti,GrovQu99,def_pct,26%,,,,,
player,201411170oti,oti,GrovQu99,special_teams,11,,,,,
player,201411170oti,oti,GrovQu99,st_pct,42%,,,,,
player,201411170oti,oti,WoodAl99,pos,NT,,,,,
player,201411170oti,oti,WoodAl99,offense,0,,,,,
player,201411170oti,oti,WoodAl99,off_pct,0%,,,,,
player,201411170oti,oti,WoodAl99,defense,17,,,,,
player,201411170oti,oti,WoodAl99,def_pct,23%,,,,,
player,201411170oti,oti,WoodAl99,special_teams,1,,,,,
player,201411170oti,oti,WoodAl99,st_pct,4%,,,,,
player,201411170oti,oti,HuffMa00,pos,CB,,,,,
player,201411170oti,oti,HuffMa00,offense,0,,,,,
player,201411170oti,oti,HuffMa00,off_pct,0%,,,,,
player,201411170oti,oti,HuffMa00,defense,10,,,,,
player,201411170oti,oti,HuffMa00,def_pct,14%,,,,,
player,201411170oti,oti,HuffMa00,special_teams,21,,,,,
player,201411170oti,oti,HuffMa00,st_pct,81%,,,,,
player,201411170oti,oti,PhilSh20,pos,LB,,,,,
player,201411170oti,oti,PhilSh20,offense,0,,,,,
player,201411170oti,oti,PhilSh20,off_pct,0%,,,,,
player,201411170oti,oti,PhilSh20,defense,9,,,,,
player,201411170oti,oti,PhilSh20,def_pct,12%,,,,,
player,201411170oti,oti,PhilSh20,special_teams,0,,,,,
player,201411170oti,oti,PhilSh20,st_pct,0%,,,,,
player,201411170oti,oti,GheeBr99,pos,CB,,,,,
player,201411170oti,oti,GheeBr99,offense,0,,,,,
player,201411170oti,oti,GheeBr99,off_pct,0%,,,,,
player,201411170oti,oti,GheeBr99,defense,2,,,,,
player,201411170oti,oti,GheeBr99,def_pct,3%,,,,,
player,201411170oti,oti,GheeBr99,special_teams,7,,,,,
player,201411170oti,oti,GheeBr99,st_pct,27%,,,,,
player,201411170oti,oti,GoodZa00,pos,LB,,,,,
player,201411170oti,oti,GoodZa00,offense,0,,,,,
player,201411170oti,oti,GoodZa00,off_pct,0%,,,,,
player,201411170oti,oti,GoodZa00,defense,0,,,,,
player,201411170oti,oti,GoodZa00,def_pct,0%,,,,,
player,201411170oti,oti,GoodZa00,special_teams,17,,,,,
player,201411170oti,oti,GoodZa00,st_pct,65%,,,,,
player,201411170oti,oti,AndeJa21,pos,LB,,,,,
player,201411170oti,oti,AndeJa21,offense,0,,,,,
player,201411170oti,oti,AndeJa21,off_pct,0%,,,,,
player,201411170oti,oti,AndeJa21,defense,0,,,,,
player,201411170oti,oti,AndeJa21,def_pct,0%,,,,,
player,201411170oti,oti,AndeJa21,special_teams,17,,,,,
player,201411170oti,oti,AndeJa21,st_pct,65%,,,,,
player,201411170oti,oti,SuccRy44,pos,K,,,,,
player,201411170oti,oti,SuccRy44,offense,0,,,,,
player,201411170oti,oti,SuccRy44,off_pct,0%,,,,,
player,201411170oti,oti,SuccRy44,defense,0,,,,,
player,201411170oti,oti,SuccRy44,def_pct,0%,,,,,
player,201411170oti,oti,SuccRy44,special_teams,9,,,,,
player,201411170oti,oti,SuccRy44,st_pct,35%,,,,,
player,201411170oti,oti,BrinBe00,pos,LS,,,,,
player,201411170oti,oti,BrinBe00,offense,0,,,,,
player,201411170oti,oti,BrinBe00,off_pct,0%,,,,,
player,201411170oti,oti,BrinBe00,defense,0,,,,,
player,201411170oti,oti,BrinBe00,def_pct,0%,,,,,
player,201411170oti,oti,BrinBe00,special_teams,8,,,,,
player,201411170oti,oti,BrinBe00,st_pct,31%,,,,,
player,201411170oti,oti,KernBr20,pos,P,,,,,
player,201411170oti,oti,KernBr20,offense,0,,,,,
player,201411170oti,oti,KernBr20,off_pct,0%,,,,,
player,201411170oti,oti,KernBr20,defense,0,,,,,
player,201411170oti,oti,KernBr20,def_pct,0%,,,,,
player,201411170oti,oti,KernBr20,special_teams,8,,,,,
player,201411170oti,oti,KernBr20,st_pct,31%,,,,,
player,201411170oti,oti,SpenCh21,pos,G,,,,,
player,201411170oti,oti,SpenCh21,offense,0,,,,,
player,201411170oti,oti,SpenCh21,off_pct,0%,,,,,
player,201411170oti,oti,SpenCh21,defense,0,,,,,
player,201411170oti,oti,SpenCh21,def_pct,0%,,,,,
player,201411170oti,oti,SpenCh21,special_teams,4,,,,,
player,201411170oti,oti,SpenCh21,st_pct,15%,,,,,
player,201411170oti,pit,GilbMa00,pos,T,,,,,
player,201411170oti,pit,GilbMa00,offense,73,,,,,
player,201411170oti,pit,GilbMa00,off_pct,100%,,,,,
player,201411170oti,pit,GilbMa00,defense,0,,,,,
player,201411170oti,pit,GilbMa00,def_pct,0%,,,,,
player,201411170oti,pit,GilbMa00,special_teams,5,,,,,
player,201411170oti,pit,GilbMa00,st_pct,19%,,,,,
player,201411170oti,pit,FostRa21,pos,G,,,,,
player,201411170oti,pit,FostRa21,offense,73,,,,,
player,201411170oti,pit,FostRa21,off_pct,100%,,,,,
player,201411170oti,pit,FostRa21,defense,0,,,,,
player,201411170oti,pit,FostRa21,def_pct,0%,,,,,
player,201411170oti,pit,FostRa21,special_teams,5,,,,,
player,201411170oti,pit,FostRa21,st_pct,19%,,,,,
player,201411170oti,pit,BeacKe00,pos,T,,,,,
player,201411170oti,pit,BeacKe00,offense,73,,,,,
player,201411170oti,pit,BeacKe00,off_pct,100%,,,,,
player,201411170oti,pit,BeacKe00,defense,0,,,,,
player,201411170oti,pit,BeacKe00,def_pct,0%,,,,,
player,201411170oti,pit,BeacKe00,special_teams,5,,,,,
player,201411170oti,pit,BeacKe00,st_pct,19%,,,,,
player,201411170oti,pit,DeCaDa00,pos,G,,,,,
player,201411170oti,pit,DeCaDa00,offense,73,,,,,
player,201411170oti,pit,DeCaDa00,off_pct,100%,,,,,
player,201411170oti,pit,DeCaDa00,defense,0,,,,,
