game,2014,1,20140907,201409070htx,was,"Washington Redskins",6,htx,"Houston Texans",17
player,201409070htx,was,HeluRo00,st_pct,50%,,,,,
player,201409070htx,was,YounDa01,pos,FB,,,,,
player,201409070htx,was,YounDa01,offense,8,,,,,
player,201409070htx,was,YounDa01,off_pct,12%,,,,,
player,201409070htx,was,YounDa01,defense,0,,,,,
player,201409070htx,was,YounDa01,def_pct,0%,,,,,
player,201409070htx,was,YounDa01,special_teams,16,,,,,
player,201409070htx,was,YounDa01,st_pct,73%,,,,,
player,201409070htx,was,ReedJo02,pos,TE,,,,,
player,201409070htx,was,ReedJo02,offense,7,,,,,
player,201409070htx,was,ReedJo02,off_pct,11%,,,,,
player,201409070htx,was,ReedJo02,defense,0,,,,,
player,201409070htx,was,ReedJo02,def_pct,0%,,,,,
player,201409070htx,was,ReedJo02,special_teams,0,,,,,
player,201409070htx,was,ReedJo02,st_pct,0%,,,,,
player,201409070htx,was,GranRy01,pos,WR,,,,,
player,201409070htx,was,GranRy01,offense,5,,,,,
player,201409070htx,was,GranRy01,off_pct,8%,,,,,
player,201409070htx,was,GranRy01,defense,0,,,,,
player,201409070htx,was,GranRy01,def_pct,0%,,,,,
player,201409070htx,was,GranRy01,special_teams,4,,,,,
player,201409070htx,was,GranRy01,st_pct,18%,,,,,
player,201409070htx,was,RobiAl00,pos,WR,,,,,
player,201409070htx,was,RobiAl00,offense,5,,,,,
player,201409070htx,was,RobiAl00,off_pct,8%,,,,,
player,201409070htx,was,RobiAl00,defense,0,,,,,
player,201409070htx,was,RobiAl00,def_pct,0%,,,,,
player,201409070htx,was,RobiAl00,special_teams,0,,,,,
player,201409070htx,was,RobiAl00,st_pct,0%,,,,,
player,201409070htx,was,CompTo00,pos,T,,,,,
player,201409070htx,was,CompTo00,offense,4,,,,,
player,201409070htx,was,CompTo00,off_pct,6%,,,,,
player,201409070htx,was,CompTo00,defense,0,,,,,
player,201409070htx,was,CompTo00,def_pct,0%,,,,,
player,201409070htx,was,CompTo00,special_teams,1,,,,,
player,201409070htx,was,CompTo00,st_pct,5%,,,,,
player,201409070htx,was,RobiKe01,pos,LB,,,,,
player,201409070htx,was,RobiKe01,offense,0,,,,,
player,201409070htx,was,RobiKe01,off_pct,0%,,,,,
player,201409070htx,was,RobiKe01,defense,60,,,,,
player,201409070htx,was,RobiKe01,def_pct,100%,,,,,
player,201409070htx,was,RobiKe01,special_teams,9,,,,,
player,201409070htx,was,RobiKe01,st_pct,41%,,,,,
player,201409070htx,was,AmerDa00,pos,CB,,,,,
player,201409070htx,was,AmerDa00,offense,0,,,,,
player,201409070htx,was,AmerDa00,off_pct,0%,,,,,
player,201409070htx,was,AmerDa00,defense,60,,,,,
player,201409070htx,was,AmerDa00,def_pct,100%,,,,,
player,201409070htx,was,AmerDa00,special_teams,9,,,,,
player,201409070htx,was,AmerDa00,st_pct,41%,,,,,
player,201409070htx,was,RilePe00,pos,LB,,,,,
player,201409070htx,was,RilePe00,offense,0,,,,,
player,201409070htx,was,RilePe00,off_pct,0%,,,,,
player,201409070htx,was,RilePe00,defense,60,,,,,
player,201409070htx,was,RilePe00,def_pct,100%,,,,,
player,201409070htx,was,RilePe00,special_teams,3,,,,,
player,201409070htx,was,RilePe00,st_pct,14%,,,,,
player,201409070htx,was,HallDe99,pos,CB,,,,,
player,201409070htx,was,HallDe99,offense,0,,,,,
player,201409070htx,was,HallDe99,off_pct,0%,,,,,
player,201409070htx,was,HallDe99,defense,60,,,,,
player,201409070htx,was,HallDe99,def_pct,100%,,,,,
player,201409070htx,was,HallDe99,special_teams,3,,,,,
player,201409070htx,was,HallDe99,st_pct,14%,,,,,
player,201409070htx,was,ClarRy20,pos,FS,,,,,
player,201409070htx,was,ClarRy20,offense,0,,,,,
player,201409070htx,was,ClarRy20,off_pct,0%,,,,,
player,201409070htx,was,ClarRy20,defense,60,,,,,
player,201409070htx,was,ClarRy20,def_pct,100%,,,,,
player,201409070htx,was,ClarRy20,special_teams,0,,,,,
player,201409070htx,was,ClarRy20,st_pct,0%,,,,,
player,201409070htx,was,KerrRy00,pos,LB,,,,,
player,201409070htx,was,KerrRy00,offense,0,,,,,
player,201409070htx,was,KerrRy00,off_pct,0%,,,,,
player,201409070htx,was,KerrRy00,defense,55,,,,,
player,201409070htx,was,KerrRy00,def_pct,92%,,,,,
player,201409070htx,was,KerrRy00,special_teams,3,,,,,
player,201409070htx,was,KerrRy00,st_pct,14%,,,,,
player,201409070htx,was,RambBa00,pos,SS,,,,,
player,201409070htx,was,RambBa00,offense,0,,,,,
player,201409070htx,was,RambBa00,off_pct,0%,,,,,
player,201409070htx,was,RambBa00,defense,53,,,,,
player,201409070htx,was,RambBa00,def_pct,88%,,,,,
player,201409070htx,was,RambBa00,special_teams,2,,,,,
player,201409070htx,was,RambBa00,st_pct,9%,,,,,
player,201409070htx,was,OrakBr99,pos,LB,,,,,
player,201409070htx,was,OrakBr99,offense,0,,,,,
player,201409070htx,was,OrakBr99,off_pct,0%,,,,,
player,201409070htx,was,OrakBr99,defense,51,,,,,
player,201409070htx,was,OrakBr99,def_pct,85%,,,,,
player,201409070htx,was,OrakBr99,special_teams,3,,,,,
player,201409070htx,was,OrakBr99,st_pct,14%,,,,,
player,201409070htx,was,HatcJa20,pos,DE,,,,,
player,201409070htx,was,HatcJa20,offense,0,,,,,
player,201409070htx,was,HatcJa20,off_pct,0%,,,,,
player,201409070htx,was,HatcJa20,defense,41,,,,,
player,201409070htx,was,HatcJa20,def_pct,68%,,,,,
player,201409070htx,was,HatcJa20,special_teams,3,,,,,
player,201409070htx,was,HatcJa20,st_pct,14%,,,,,
player,201409070htx,was,JenkJa01,pos,DE,,,,,
player,201409070htx,was,JenkJa01,offense,0,,,,,
player,201409070htx,was,JenkJa01,off_pct,0%,,,,,
player,201409070htx,was,JenkJa01,defense,39,,,,,
player,201409070htx,was,JenkJa01,def_pct,65%,,,,,
player,201409070htx,was,JenkJa01,special_teams,3,,,,,
player,201409070htx,was,JenkJa01,st_pct,14%,,,,,
player,201409070htx,was,BakeCh99,pos,DE,,,,,
player,201409070htx,was,BakeCh99,offense,0,,,,,
player,201409070htx,was,BakeCh99,off_pct,0%,,,,,
player,201409070htx,was,BakeCh99,defense,35,,,,,
player,201409070htx,was,BakeCh99,def_pct,58%,,,,,
player,201409070htx,was,BakeCh99,special_teams,2,,,,,
player,201409070htx,was,BakeCh99,st_pct,9%,,,,,
player,201409070htx,was,BiggE.99,pos,CB,,,,,
player,201409070htx,was,BiggE.99,offense,0,,,,,
player,201409070htx,was,BiggE.99,off_pct,0%,,,,,
player,201409070htx,was,BiggE.99,defense,21,,,,,
player,201409070htx,was,BiggE.99,def_pct,35%,,,,,
player,201409070htx,was,BiggE.99,special_teams,18,,,,,
player,201409070htx,was,BiggE.99,st_pct,82%,,,,,
player,201409070htx,was,MurpTr00,pos,LB,,,,,
player,201409070htx,was,MurpTr00,offense,0,,,,,
player,201409070htx,was,MurpTr00,off_pct,0%,,,,,
player,201409070htx,was,MurpTr00,defense,21,,,,,
player,201409070htx,was,MurpTr00,def_pct,35%,,,,,
player,201409070htx,was,MurpTr00,special_teams,14,,,,,
player,201409070htx,was,MurpTr00,st_pct,64%,,,,,
player,201409070htx,was,GolsKe20,pos,DE,,,,,
player,201409070htx,was,GolsKe20,offense,0,,,,,
player,201409070htx,was,GolsKe20,off_pct,0%,,,,,
player,201409070htx,was,GolsKe20,defense,13,,,,,
player,201409070htx,was,GolsKe20,def_pct,22%,,,,,
player,201409070htx,was,GolsKe20,special_teams,6,,,,,
player,201409070htx,was,GolsKe20,st_pct,27%,,,,,
player,201409070htx,was,CofiBa20,pos,NT,,,,,
player,201409070htx,was,CofiBa20,offense,0,,,,,
player,201409070htx,was,CofiBa20,off_pct,0%,,,,,
player,201409070htx,was,CofiBa20,defense,13,,,,,
player,201409070htx,was,CofiBa20,def_pct,22%,,,,,
player,201409070htx,was,CofiBa20,special_teams,2,,,,,
player,201409070htx,was,CofiBa20,st_pct,9%,,,,,
player,201409070htx,was,GeatCl99,pos,DE,,,,,
player,201409070htx,was,GeatCl99,offense,0,,,,,
player,201409070htx,was,GeatCl99,off_pct,0%,,,,,
player,201409070htx,was,GeatCl99,defense,11,,,,,
player,201409070htx,was,GeatCl99,def_pct,18%,,,,,
player,201409070htx,was,GeatCl99,special_teams,3,,,,,
player,201409070htx,was,GeatCl99,st_pct,14%,,,,,
player,201409070htx,was,BreeBa00,pos,CB,,,,,
player,201409070htx,was,BreeBa00,offense,0,,,,,
player,201409070htx,was,BreeBa00,off_pct,0%,,,,,
player,201409070htx,was,BreeBa00,defense,7,,,,,
player,201409070htx,was,BreeBa00,def_pct,12%,,,,,
player,201409070htx,was,BreeBa00,special_teams,8,,,,,
player,201409070htx,was,BreeBa00,st_pct,36%,,,,,
player,201409070htx,was,RobiTr02,pos,FS,,,,,
player,201409070htx,was,RobiTr02,offense,0,,,,,
player,201409070htx,was,RobiTr02,off_pct,0%,,,,,
player,201409070htx,was,RobiTr02,defense,0,,,,,
player,201409070htx,was,RobiTr02,def_pct,0%,,,,,
player,201409070htx,was,RobiTr02,special_teams,18,,,,,
player,201409070htx,was,RobiTr02,st_pct,82%,,,,,
player,201409070htx,was,HaywAd98,pos,LB,,,,,
player,201409070htx,was,HaywAd98,offense,0,,,,,
player,201409070htx,was,HaywAd98,off_pct,0%,,,,,
player,201409070htx,was,HaywAd98,defense,0,,,,,
player,201409070htx,was,HaywAd98,def_pct,0%,,,,,
player,201409070htx,was,HaywAd98,special_teams,18,,,,,
player,201409070htx,was,HaywAd98,st_pct,82%,,,,,
player,201409070htx,was,MillGa00,pos,LB,,,,,
player,201409070htx,was,MillGa00,offense,0,,,,,
player,201409070htx,was,MillGa00,off_pct,0%,,,,,
player,201409070htx,was,MillGa00,defense,0,,,,,
player,201409070htx,was,MillGa00,def_pct,0%,,,,,
player,201409070htx,was,MillGa00,special_teams,9,,,,,
player,201409070htx,was,MillGa00,st_pct,41%,,,,,
player,201409070htx,was,CompWi00,pos,LB,,,,,
player,201409070htx,was,CompWi00,offense,0,,,,,
player,201409070htx,was,CompWi00,off_pct,0%,,,,,
player,201409070htx,was,CompWi00,defense,0,,,,,
player,201409070htx,was,CompWi00,def_pct,0%,,,,,
player,201409070htx,was,CompWi00,special_teams,9,,,,,
player,201409070htx,was,CompWi00,st_pct,41%,,,,,
player,201409070htx,was,SundNi00,pos,LS,,,,,
player,201409070htx,was,SundNi00,offense,0,,,,,
player,201409070htx,was,SundNi00,off_pct,0%,,,,,
player,201409070htx,was,SundNi00,defense,0,,,,,
player,201409070htx,was,SundNi00,def_pct,0%,,,,,
player,201409070htx,was,SundNi00,special_teams,7,,,,,
player,201409070htx,was,SundNi00,st_pct,32%,,,,,
player,201409070htx,was,WayxTr00,pos,P,,,,,
player,201409070htx,was,WayxTr00,offense,0,,,,,
player,201409070htx,was,WayxTr00,off_pct,0%,,,,,
player,201409070htx,was,WayxTr00,defense,0,,,,,
player,201409070htx,was,WayxTr00,def_pct,0%,,,,,
player,201409070htx,was,WayxTr00,special_teams,7,,,,,
player,201409070htx,was,WayxTr00,st_pct,32%,,,,,
player,201409070htx,was,IhenDu00,pos,SS,,,,,
player,201409070htx,was,IhenDu00,offense,0,,,,,
player,201409070htx,was,IhenDu00,off_pct,0%,,,,,
player,201409070htx,was,IhenDu00,defense,0,,,,,
player,201409070htx,was,IhenDu00,def_pct,0%,,,,,
player,201409070htx,was,IhenDu00,special_teams,5,,,,,
player,201409070htx,was,IhenDu00,st_pct,23%,,,,,
player,201409070htx,was,ForbKa00,pos,K,,,,,
player,201409070htx,was,ForbKa00,offense,0,,,,,
player,201409070htx,was,ForbKa00,off_pct,0%,,,,,
player,201409070htx,was,ForbKa00,defense,0,,,,,
player,201409070htx,was,ForbKa00,def_pct,0%,,,,,
player,201409070htx,was,ForbKa00,special_teams,3,,,,,
player,201409070htx,was,ForbKa00,st_pct,14%,,,,,
player,201409070htx,was,LeRiJo00,pos,G,,,,,
player,201409070htx,was,LeRiJo00,offense,0,,,,,
player,201409070htx,was,LeRiJo00,off_pct,0%,,,,,
player,201409070htx,was,LeRiJo00,defense,0,,,,,
player,201409070htx,was,LeRiJo00,def_pct,0%,,,,,
player,201409070htx,was,LeRiJo00,special_teams,1,,,,,
player,201409070htx,was,LeRiJo00,st_pct,5%,,,,,
player,201409070htx,was,ReddSi00,pos,RB,,,,,
player,201409070htx,was,ReddSi00,offense,0,,,,,
player,201409070htx,was,ReddSi00,off_pct,0%,,,,,
player,201409070htx,was,ReddSi00,defense,0,,,,,
player,201409070htx,was,ReddSi00,def_pct,0%,,,,,
player,201409070htx,was,ReddSi00,special_teams,1,,,,,
player,201409070htx,was,ReddSi00,st_pct,5%,,,,,
