game,2014,3,20140921,201409210mia,kan,"Kansas City Chiefs",34,mia,"Miami Dolphins",15
player,201409210mia,mia,WakeCa00,pos,DE,,,,,
player,201409210mia,mia,WakeCa00,offense,0,,,,,
player,201409210mia,mia,WakeCa00,off_pct,0%,,,,,
player,201409210mia,mia,WakeCa00,defense,51,,,,,
player,201409210mia,mia,WakeCa00,def_pct,71%,,,,,
player,201409210mia,mia,WakeCa00,special_teams,0,,,,,
player,201409210mia,mia,WakeCa00,st_pct,0%,,,,,
player,201409210mia,mia,MitcEa99,pos,DT,,,,,
player,201409210mia,mia,MitcEa99,offense,0,,,,,
player,201409210mia,mia,MitcEa99,off_pct,0%,,,,,
player,201409210mia,mia,MitcEa99,defense,44,,,,,
player,201409210mia,mia,MitcEa99,def_pct,61%,,,,,
player,201409210mia,mia,MitcEa99,special_teams,4,,,,,
player,201409210mia,mia,MitcEa99,st_pct,13%,,,,,
player,201409210mia,mia,StarRa20,pos,DT,,,,,
player,201409210mia,mia,StarRa20,offense,0,,,,,
player,201409210mia,mia,StarRa20,off_pct,0%,,,,,
player,201409210mia,mia,StarRa20,defense,38,,,,,
player,201409210mia,mia,StarRa20,def_pct,53%,,,,,
player,201409210mia,mia,StarRa20,special_teams,4,,,,,
player,201409210mia,mia,StarRa20,st_pct,13%,,,,,
player,201409210mia,mia,ShelDe00,pos,DE,,,,,
player,201409210mia,mia,ShelDe00,offense,0,,,,,
player,201409210mia,mia,ShelDe00,off_pct,0%,,,,,
player,201409210mia,mia,ShelDe00,defense,36,,,,,
player,201409210mia,mia,ShelDe00,def_pct,50%,,,,,
player,201409210mia,mia,ShelDe00,special_teams,8,,,,,
player,201409210mia,mia,ShelDe00,st_pct,27%,,,,,
player,201409210mia,mia,WheePh99,pos,LB,,,,,
player,201409210mia,mia,WheePh99,offense,0,,,,,
player,201409210mia,mia,WheePh99,off_pct,0%,,,,,
player,201409210mia,mia,WheePh99,defense,31,,,,,
player,201409210mia,mia,WheePh99,def_pct,43%,,,,,
player,201409210mia,mia,WheePh99,special_teams,0,,,,,
player,201409210mia,mia,WheePh99,st_pct,0%,,,,,
player,201409210mia,mia,DaviWi02,pos,CB,,,,,
player,201409210mia,mia,DaviWi02,offense,0,,,,,
player,201409210mia,mia,DaviWi02,off_pct,0%,,,,,
player,201409210mia,mia,DaviWi02,defense,21,,,,,
player,201409210mia,mia,DaviWi02,def_pct,29%,,,,,
player,201409210mia,mia,DaviWi02,special_teams,9,,,,,
player,201409210mia,mia,DaviWi02,st_pct,30%,,,,,
player,201409210mia,mia,JohnAn04,pos,DT,,,,,
player,201409210mia,mia,JohnAn04,offense,0,,,,,
player,201409210mia,mia,JohnAn04,off_pct,0%,,,,,
player,201409210mia,mia,JohnAn04,defense,7,,,,,
player,201409210mia,mia,JohnAn04,def_pct,10%,,,,,
player,201409210mia,mia,JohnAn04,special_teams,2,,,,,
player,201409210mia,mia,JohnAn04,st_pct,7%,,,,,
player,201409210mia,mia,TaylJa01,pos,CB,,,,,
player,201409210mia,mia,TaylJa01,offense,0,,,,,
player,201409210mia,mia,TaylJa01,off_pct,0%,,,,,
player,201409210mia,mia,TaylJa01,defense,6,,,,,
player,201409210mia,mia,TaylJa01,def_pct,8%,,,,,
player,201409210mia,mia,TaylJa01,special_teams,10,,,,,
player,201409210mia,mia,TaylJa01,st_pct,33%,,,,,
player,201409210mia,mia,FreeJo01,pos,LB,,,,,
player,201409210mia,mia,FreeJo01,offense,0,,,,,
player,201409210mia,mia,FreeJo01,off_pct,0%,,,,,
player,201409210mia,mia,FreeJo01,defense,5,,,,,
player,201409210mia,mia,FreeJo01,def_pct,7%,,,,,
player,201409210mia,mia,FreeJo01,special_teams,26,,,,,
player,201409210mia,mia,FreeJo01,st_pct,87%,,,,,
player,201409210mia,mia,ThomMi02,pos,FS,,,,,
player,201409210mia,mia,ThomMi02,offense,0,,,,,
player,201409210mia,mia,ThomMi02,off_pct,0%,,,,,
player,201409210mia,mia,ThomMi02,defense,4,,,,,
player,201409210mia,mia,ThomMi02,def_pct,6%,,,,,
player,201409210mia,mia,ThomMi02,special_teams,26,,,,,
player,201409210mia,mia,ThomMi02,st_pct,87%,,,,,
player,201409210mia,mia,McCaCh00,pos,LB,,,,,
player,201409210mia,mia,McCaCh00,offense,0,,,,,
player,201409210mia,mia,McCaCh00,off_pct,0%,,,,,
player,201409210mia,mia,McCaCh00,defense,2,,,,,
player,201409210mia,mia,McCaCh00,def_pct,3%,,,,,
player,201409210mia,mia,McCaCh00,special_teams,12,,,,,
player,201409210mia,mia,McCaCh00,st_pct,40%,,,,,
player,201409210mia,mia,ShepKe00,pos,LB,,,,,
player,201409210mia,mia,ShepKe00,offense,0,,,,,
player,201409210mia,mia,ShepKe00,off_pct,0%,,,,,
player,201409210mia,mia,ShepKe00,defense,0,,,,,
player,201409210mia,mia,ShepKe00,def_pct,0%,,,,,
player,201409210mia,mia,ShepKe00,special_teams,22,,,,,
player,201409210mia,mia,ShepKe00,st_pct,73%,,,,,
player,201409210mia,mia,AikeWa00,pos,SS,,,,,
player,201409210mia,mia,AikeWa00,offense,0,,,,,
player,201409210mia,mia,AikeWa00,off_pct,0%,,,,,
player,201409210mia,mia,AikeWa00,defense,0,,,,,
player,201409210mia,mia,AikeWa00,def_pct,0%,,,,,
player,201409210mia,mia,AikeWa00,special_teams,18,,,,,
player,201409210mia,mia,AikeWa00,st_pct,60%,,,,,
player,201409210mia,mia,DarkOr00,pos,RB,,,,,
player,201409210mia,mia,DarkOr00,offense,0,,,,,
player,201409210mia,mia,DarkOr00,off_pct,0%,,,,,
player,201409210mia,mia,DarkOr00,defense,0,,,,,
player,201409210mia,mia,DarkOr00,def_pct,0%,,,,,
player,201409210mia,mia,DarkOr00,special_teams,12,,,,,
player,201409210mia,mia,DarkOr00,st_pct,40%,,,,,
player,201409210mia,mia,DennJo20,pos,LS,,,,,
player,201409210mia,mia,DennJo20,offense,0,,,,,
player,201409210mia,mia,DennJo20,off_pct,0%,,,,,
player,201409210mia,mia,DennJo20,defense,0,,,,,
player,201409210mia,mia,DennJo20,def_pct,0%,,,,,
player,201409210mia,mia,DennJo20,special_teams,11,,,,,
player,201409210mia,mia,DennJo20,st_pct,37%,,,,,
player,201409210mia,mia,FielBr20,pos,P,,,,,
player,201409210mia,mia,FielBr20,offense,0,,,,,
player,201409210mia,mia,FielBr20,off_pct,0%,,,,,
player,201409210mia,mia,FielBr20,defense,0,,,,,
player,201409210mia,mia,FielBr20,def_pct,0%,,,,,
player,201409210mia,mia,FielBr20,special_teams,11,,,,,
player,201409210mia,mia,FielBr20,st_pct,37%,,,,,
player,201409210mia,mia,GarnNa20,pos,T,,,,,
player,201409210mia,mia,GarnNa20,offense,0,,,,,
player,201409210mia,mia,GarnNa20,off_pct,0%,,,,,
player,201409210mia,mia,GarnNa20,defense,0,,,,,
player,201409210mia,mia,GarnNa20,def_pct,0%,,,,,
player,201409210mia,mia,GarnNa20,special_teams,8,,,,,
player,201409210mia,mia,GarnNa20,st_pct,27%,,,,,
player,201409210mia,mia,SturCa00,pos,K,,,,,
player,201409210mia,mia,SturCa00,offense,0,,,,,
player,201409210mia,mia,SturCa00,off_pct,0%,,,,,
player,201409210mia,mia,SturCa00,defense,0,,,,,
player,201409210mia,mia,SturCa00,def_pct,0%,,,,,
player,201409210mia,mia,SturCa00,special_teams,7,,,,,
player,201409210mia,mia,SturCa00,st_pct,23%,,,,,
player,201409210mia,mia,RossBr00,pos,SS,,,,,
player,201409210mia,mia,RossBr00,offense,0,,,,,
player,201409210mia,mia,RossBr00,off_pct,0%,,,,,
player,201409210mia,mia,RossBr00,defense,0,,,,,
player,201409210mia,mia,RossBr00,def_pct,0%,,,,,
player,201409210mia,mia,RossBr00,special_teams,7,,,,,
player,201409210mia,mia,RossBr00,st_pct,23%,,,,,
player,201409210mia,mia,FoxxJa20,pos,T,,,,,
player,201409210mia,mia,FoxxJa20,offense,0,,,,,
player,201409210mia,mia,FoxxJa20,off_pct,0%,,,,,
player,201409210mia,mia,FoxxJa20,defense,0,,,,,
player,201409210mia,mia,FoxxJa20,def_pct,0%,,,,,
player,201409210mia,mia,FoxxJa20,special_teams,4,,,,,
player,201409210mia,mia,FoxxJa20,st_pct,13%,,,,,
player,201409210mia,kan,HudsRo00,pos,C,,,,,
player,201409210mia,kan,HudsRo00,offense,72,,,,,
player,201409210mia,kan,HudsRo00,off_pct,100%,,,,,
player,201409210mia,kan,HudsRo00,defense,0,,,,,
player,201409210mia,kan,HudsRo00,def_pct,0%,,,,,
player,201409210mia,kan,HudsRo00,special_teams,4,,,,,
player,201409210mia,kan,HudsRo00,st_pct,13%,,,,,
player,201409210mia,kan,HarrRy20,pos,T,,,,,
player,201409210mia,kan,HarrRy20,offense,72,,,,,
player,201409210mia,kan,HarrRy20,off_pct,100%,,,,,
player,201409210mia,kan,HarrRy20,defense,0,,,,,
player,201409210mia,kan,HarrRy20,def_pct,0%,,,,,
player,201409210mia,kan,HarrRy20,special_teams,4,,,,,
player,201409210mia,kan,HarrRy20,st_pct,13%,,,,,
player,201409210mia,kan,FultZa00,pos,G,,,,,
player,201409210mia,kan,FultZa00,offense,72,,,,,
player,201409210mia,kan,FultZa00,off_pct,100%,,,,,
player,201409210mia,kan,FultZa00,defense,0,,,,,
player,201409210mia,kan,FultZa00,def_pct,0%,,,,,
player,201409210mia,kan,FultZa00,special_teams,4,,,,,
player,201409210mia,kan,FultZa00,st_pct,13%,,,,,
player,201409210mia,kan,FishEr00,pos,T,,,,,
player,201409210mia,kan,FishEr00,offense,72,,,,,
player,201409210mia,kan,FishEr00,off_pct,100%,,,,,
player,201409210mia,kan,FishEr00,defense,0,,,,,
player,201409210mia,kan,FishEr00,def_pct,0%,,,,,
player,201409210mia,kan,FishEr00,special_teams,4,,,,,
player,201409210mia,kan,FishEr00,st_pct,13%,,,,,
player,201409210mia,kan,McGlMi20,pos,G,,,,,
player,201409210mia,kan,McGlMi20,offense,72,,,,,
player,201409210mia,kan,McGlMi20,off_pct,100%,,,,,
player,201409210mia,kan,McGlMi20,defense,0,,,,,
player,201409210mia,kan,McGlMi20,def_pct,0%,,,,,
player,201409210mia,kan,McGlMi20,special_teams,0,,,,,
player,201409210mia,kan,McGlMi20,st_pct,0%,,,,,
player,201409210mia,kan,FasaAn00,pos,TE,,,,,
player,201409210mia,kan,FasaAn00,offense,72,,,,,
player,201409210mia,kan,FasaAn00,off_pct,100%,,,,,
player,201409210mia,kan,FasaAn00,defense,0,,,,,
player,201409210mia,kan,FasaAn00,def_pct,0%,,,,,
player,201409210mia,kan,FasaAn00,special_teams,0,,,,,
player,201409210mia,kan,FasaAn00,st_pct,0%,,,,,
player,201409210mia,kan,SmitAl03,pos,QB,,,,,
player,201409210mia,kan,SmitAl03,offense,72,,,,,
player,201409210mia,kan,SmitAl03,off_pct,100%,,,,,
player,201409210mia,kan,SmitAl03,defense,0,,,,,
player,201409210mia,kan,SmitAl03,def_pct,0%,,,,,
player,201409210mia,kan,SmitAl03,special_teams,0,,,,,
player,201409210mia,kan,SmitAl03,st_pct,0%,,,,,
player,201409210mia,kan,BoweDw00,pos,WR,,,,,
player,201409210mia,kan,BoweDw00,offense,55,,,,,
player,201409210mia,kan,BoweDw00,off_pct,76%,,,,,
player,201409210mia,kan,BoweDw00,defense,0,,,,,
player,201409210mia,kan,BoweDw00,def_pct,0%,,,,,
player,201409210mia,kan,BoweDw00,special_teams,0,,,,,
player,201409210mia,kan,BoweDw00,st_pct,0%,,,,,
player,201409210mia,kan,DaviKn00,pos,RB,,,,,
player,201409210mia,kan,DaviKn00,offense,54,,,,,
player,201409210mia,kan,DaviKn00,off_pct,75%,,,,,
player,201409210mia,kan,DaviKn00,defense,0,,,,,
player,201409210mia,kan,DaviKn00,def_pct,0%,,,,,
player,201409210mia,kan,DaviKn00,special_teams,0,,,,,
player,201409210mia,kan,DaviKn00,st_pct,0%,,,,,
player,201409210mia,kan,KelcTr00,pos,TE,,,,,
player,201409210mia,kan,KelcTr00,offense,47,,,,,
player,201409210mia,kan,KelcTr00,off_pct,65%,,,,,
player,201409210mia,kan,KelcTr00,defense,0,,,,,
player,201409210mia,kan,KelcTr00,def_pct,0%,,,,,
player,201409210mia,kan,KelcTr00,special_teams,4,,,,,
player,201409210mia,kan,KelcTr00,st_pct,13%,,,,,
player,201409210mia,kan,AverDo00,pos,WR,,,,,
player,201409210mia,kan,AverDo00,offense,41,,,,,
player,201409210mia,kan,AverDo00,off_pct,57%,,,,,
player,201409210mia,kan,AverDo00,defense,0,,,,,
player,201409210mia,kan,AverDo00,def_pct,0%,,,,,
player,201409210mia,kan,AverDo00,special_teams,0,,,,,
player,201409210mia,kan,AverDo00,st_pct,0%,,,,,
player,201409210mia,kan,HemiJu00,pos,WR,,,,,
player,201409210mia,kan,HemiJu00,offense,27,,,,,
player,201409210mia,kan,HemiJu00,off_pct,38%,,,,,
player,201409210mia,kan,HemiJu00,defense,0,,,,,
player,201409210mia,kan,HemiJu00,def_pct,0%,,,,,
player,201409210mia,kan,HemiJu00,special_teams,22,,,,,
player,201409210mia,kan,HemiJu00,st_pct,73%,,,,,
player,201409210mia,kan,SherAn00,pos,FB,,,,,
player,201409210mia,kan,SherAn00,offense,17,,,,,
player,201409210mia,kan,SherAn00,off_pct,24%,,,,,
player,201409210mia,kan,SherAn00,defense,0,,,,,
player,201409210mia,kan,SherAn00,def_pct,0%,,,,,
player,201409210mia,kan,SherAn00,special_teams,15,,,,,
player,201409210mia,kan,SherAn00,st_pct,50%,,,,,
player,201409210mia,kan,McKnJo00,pos,RB,,,,,
player,201409210mia,kan,McKnJo00,offense,15,,,,,
player,201409210mia,kan,McKnJo00,off_pct,21%,,,,,
player,201409210mia,kan,McKnJo00,defense,0,,,,,
player,201409210mia,kan,McKnJo00,def_pct,0%,,,,,
player,201409210mia,kan,McKnJo00,special_teams,12,,,,,
player,201409210mia,kan,McKnJo00,st_pct,40%,,,,,
player,201409210mia,kan,HarrDe03,pos,TE,,,,,
player,201409210mia,kan,HarrDe03,offense,13,,,,,
player,201409210mia,kan,HarrDe03,off_pct,18%,,,,,
player,201409210mia,kan,HarrDe03,defense,0,,,,,
player,201409210mia,kan,HarrDe03,def_pct,0%,,,,,
player,201409210mia,kan,HarrDe03,special_teams,10,,,,,
player,201409210mia,kan,HarrDe03,st_pct,33%,,,,,
player,201409210mia,kan,GrayCy00,pos,RB,,,,,
player,201409210mia,kan,GrayCy00,offense,7,,,,,
player,201409210mia,kan,GrayCy00,off_pct,10%,,,,,
player,201409210mia,kan,GrayCy00,defense,0,,,,,
player,201409210mia,kan,GrayCy00,def_pct,0%,,,,,
player,201409210mia,kan,GrayCy00,special_teams,21,,,,,
player,201409210mia,kan,GrayCy00,st_pct,70%,,,,,
player,201409210mia,kan,JenkA.00,pos,WR,,,,,
player,201409210mia,kan,JenkA.00,offense,6,,,,,
player,201409210mia,kan,JenkA.00,off_pct,8%,,,,,
player,201409210mia,kan,JenkA.00,defense,0,,,,,
player,201409210mia,kan,JenkA.00,def_pct,0%,,,,,
player,201409210mia,kan,JenkA.00,special_teams,4,,,,,
player,201409210mia,kan,JenkA.00,st_pct,13%,,,,,
player,201409210mia,kan,HammFr00,pos,WR,,,,,
player,201409210mia,kan,HammFr00,offense,4,,,,,
player,201409210mia,kan,HammFr00,off_pct,6%,,,,,
player,201409210mia,kan,HammFr00,defense,0,,,,,
player,201409210mia,kan,HammFr00,def_pct,0%,,,,,
player,201409210mia,kan,HammFr00,special_teams,7,,,,,
player,201409210mia,kan,HammFr00,st_pct,23%,,,,,
player,201409210mia,kan,LinkJe20,pos,G,,,,,
player,201409210mia,kan,LinkJe20,offense,2,,,,,
player,201409210mia,kan,LinkJe20,off_pct,3%,,,,,
player,201409210mia,kan,LinkJe20,defense,0,,,,,
player,201409210mia,kan,LinkJe20,def_pct,0%,,,,,
player,201409210mia,kan,LinkJe20,special_teams,4,,,,,
player,201409210mia,kan,LinkJe20,st_pct,13%,,,,,
player,201409210mia,kan,AbduHu99,pos,FS,,,,,
player,201409210mia,kan,AbduHu99,offense,0,,,,,
player,201409210mia,kan,AbduHu99,off_pct,0%,,,,,
player,201409210mia,kan,AbduHu99,defense,70,,,,,
player,201409210mia,kan,AbduHu99,def_pct,100%,,,,,
player,201409210mia,kan,AbduHu99,special_teams,7,,,,,
player,201409210mia,kan,AbduHu99,st_pct,23%,,,,,
player,201409210mia,kan,MaugJo00,pos,LB,,,,,
player,201409210mia,kan,MaugJo00,offense,0,,,,,
player,201409210mia,kan,MaugJo00,off_pct,0%,,,,,
player,201409210mia,kan,MaugJo00,defense,70,,,,,
player,201409210mia,kan,MaugJo00,def_pct,100%,,,,,
player,201409210mia,kan,MaugJo00,special_teams,4,,,,,
player,201409210mia,kan,MaugJo00,st_pct,13%,,,,,
player,201409210mia,kan,SmitSe99,pos,CB,,,,,
player,201409210mia,kan,SmitSe99,offense,0,,,,,
player,201409210mia,kan,SmitSe99,off_pct,0%,,,,,
player,201409210mia,kan,SmitSe99,defense,70,,,,,
player,201409210mia,kan,SmitSe99,def_pct,100%,,,,,
player,201409210mia,kan,SmitSe99,special_teams,0,,,,,
player,201409210mia,kan,SmitSe99,st_pct,0%,,,,,
player,201409210mia,kan,CoopMa00,pos,CB,,,,,
player,201409210mia,kan,CoopMa00,offense,0,,,,,
player,201409210mia,kan,CoopMa00,off_pct,0%,,,,,
player,201409210mia,kan,CoopMa00,defense,70,,,,,
player,201409210mia,kan,CoopMa00,def_pct,100%,,,,,
player,201409210mia,kan,CoopMa00,special_teams,0,,,,,
player,201409210mia,kan,CoopMa00,st_pct,0%,,,,,
player,201409210mia,kan,ParkRo01,pos,CB,,,,,
player,201409210mia,kan,ParkRo01,offense,0,,,,,
player,201409210mia,kan,ParkRo01,off_pct,0%,,,,,
player,201409210mia,kan,ParkRo01,defense,67,,,,,
player,201409210mia,kan,ParkRo01,def_pct,96%,,,,,
player,201409210mia,kan,ParkRo01,special_teams,3,,,,,
player,201409210mia,kan,ParkRo01,st_pct,10%,,,,,
player,201409210mia,kan,HaliTa20,pos,LB,,,,,
player,201409210mia,kan,HaliTa20,offense,0,,,,,
player,201409210mia,kan,HaliTa20,off_pct,0%,,,,,
player,201409210mia,kan,HaliTa20,defense,65,,,,,
player,201409210mia,kan,HaliTa20,def_pct,93%,,,,,
player,201409210mia,kan,HaliTa20,special_teams,0,,,,,
player,201409210mia,kan,HaliTa20,st_pct,0%,,,,,
player,201409210mia,kan,OwenCh99,pos,CB,,,,,
player,201409210mia,kan,OwenCh99,offense,0,,,,,
player,201409210mia,kan,OwenCh99,off_pct,0%,,,,,
player,201409210mia,kan,OwenCh99,defense,64,,,,,
player,201409210mia,kan,OwenCh99,def_pct,91%,,,,,
player,201409210mia,kan,OwenCh99,special_teams,19,,,,,
player,201409210mia,kan,OwenCh99,st_pct,63%,,,,,
player,201409210mia,kan,HousJu00,pos,LB,,,,,
player,201409210mia,kan,HousJu00,offense,0,,,,,
player,201409210mia,kan,HousJu00,off_pct,0%,,,,,
player,201409210mia,kan,HousJu00,defense,64,,,,,
player,201409210mia,kan,HousJu00,def_pct,91%,,,,,
player,201409210mia,kan,HousJu00,special_teams,0,,,,,
player,201409210mia,kan,HousJu00,st_pct,0%,,,,,
player,201409210mia,kan,BailAl00,pos,DE,,,,,
player,201409210mia,kan,BailAl00,offense,0,,,,,
player,201409210mia,kan,BailAl00,off_pct,0%,,,,,
player,201409210mia,kan,BailAl00,defense,56,,,,,
player,201409210mia,kan,BailAl00,def_pct,80%,,,,,
player,201409210mia,kan,BailAl00,special_teams,8,,,,,
player,201409210mia,kan,BailAl00,st_pct,27%,,,,,
player,201409210mia,kan,PoexDo00,pos,NT,,,,,
player,201409210mia,kan,PoexDo00,offense,0,,,,,
player,201409210mia,kan,PoexDo00,off_pct,0%,,,,,
player,201409210mia,kan,PoexDo00,defense,53,,,,,
player,201409210mia,kan,PoexDo00,def_pct,76%,,,,,
player,201409210mia,kan,PoexDo00,special_teams,4,,,,,
player,201409210mia,kan,PoexDo00,st_pct,13%,,,,,
player,201409210mia,kan,JohnJa04,pos,LB,,,,,
player,201409210mia,kan,JohnJa04,offense,0,,,,,
player,201409210mia,kan,JohnJa04,off_pct,0%,,,,,
player,201409210mia,kan,JohnJa04,defense,39,,,,,
player,201409210mia,kan,JohnJa04,def_pct,56%,,,,,
player,201409210mia,kan,JohnJa04,special_teams,12,,,,,
player,201409210mia,kan,JohnJa04,st_pct,40%,,,,,
player,201409210mia,kan,ColeKu99,pos,FS,,,,,
player,201409210mia,kan,ColeKu99,offense,0,,,,,
player,201409210mia,kan,ColeKu99,off_pct,0%,,,,,
player,201409210mia,kan,ColeKu99,defense,28,,,,,
player,201409210mia,kan,ColeKu99,def_pct,40%,,,,,
player,201409210mia,kan,ColeKu99,special_teams,1,,,,,
player,201409210mia,kan,ColeKu99,st_pct,3%,,,,,
player,201409210mia,kan,WalkVa99,pos,DE,,,,,
player,201409210mia,kan,WalkVa99,offense,0,,,,,
player,201409210mia,kan,WalkVa99,off_pct,0%,,,,,
player,201409210mia,kan,WalkVa99,defense,16,,,,,
player,201409210mia,kan,WalkVa99,def_pct,23%,,,,,
player,201409210mia,kan,WalkVa99,special_teams,0,,,,,
player,201409210mia,kan,WalkVa99,st_pct,0%,,,,,
player,201409210mia,kan,FordDe00,pos,LB,,,,,
player,201409210mia,kan,FordDe00,offense,0,,,,,
player,201409210mia,kan,FordDe00,off_pct,0%,,,,,
player,201409210mia,kan,FordDe00,defense,13,,,,,
player,201409210mia,kan,FordDe00,def_pct,19%,,,,,
player,201409210mia,kan,FordDe00,special_teams,1,,,,,
player,201409210mia,kan,FordDe00,st_pct,3%,,,,,
player,201409210mia,kan,HowaJa00,pos,DE,,,,,
player,201409210mia,kan,HowaJa00,offense,0,,,,,
player,201409210mia,kan,HowaJa00,off_pct,0%,,,,,
player,201409210mia,kan,HowaJa00,defense,13,,,,,
player,201409210mia,kan,HowaJa00,def_pct,19%,,,,,
player,201409210mia,kan,HowaJa00,special_teams,0,,,,,
player,201409210mia,kan,HowaJa00,st_pct,0%,,,,,
player,201409210mia,kan,MartJo02,pos,LB,,,,,
player,201409210mia,kan,MartJo02,offense,0,,,,,
player,201409210mia,kan,MartJo02,off_pct,0%,,,,,
player,201409210mia,kan,MartJo02,defense,5,,,,,
player,201409210mia,kan,MartJo02,def_pct,7%,,,,,
player,201409210mia,kan,MartJo02,special_teams,26,,,,,
player,201409210mia,kan,MartJo02,st_pct,87%,,,,,
player,201409210mia,kan,VickKe99,pos,DT,,,,,
player,201409210mia,kan,VickKe99,offense,0,,,,,
player,201409210mia,kan,VickKe99,off_pct,0%,,,,,
player,201409210mia,kan,VickKe99,defense,4,,,,,
player,201409210mia,kan,VickKe99,def_pct,6%,,,,,
player,201409210mia,kan,VickKe99,special_teams,8,,,,,
player,201409210mia,kan,VickKe99,st_pct,27%,,,,,
player,201409210mia,kan,GainPh00,pos,CB,,,,,
player,201409210mia,kan,GainPh00,offense,0,,,,,
player,201409210mia,kan,GainPh00,off_pct,0%,,,,,
player,201409210mia,kan,GainPh00,defense,3,,,,,
player,201409210mia,kan,GainPh00,def_pct,4%,,,,,
player,201409210mia,kan,GainPh00,special_teams,18,,,,,
player,201409210mia,kan,GainPh00,st_pct,60%,,,,,
player,201409210mia,kan,ZombFr00,pos,LB,,,,,
player,201409210mia,kan,ZombFr00,offense,0,,,,,
player,201409210mia,kan,ZombFr00,off_pct,0%,,,,,
player,201409210mia,kan,ZombFr00,defense,0,,,,,
player,201409210mia,kan,ZombFr00,def_pct,0%,,,,,
player,201409210mia,kan,ZombFr00,special_teams,26,,,,,
player,201409210mia,kan,ZombFr00,st_pct,87%,,,,,
player,201409210mia,kan,FranJe00,pos,LB,,,,,
player,201409210mia,kan,FranJe00,offense,0,,,,,
player,201409210mia,kan,FranJe00,off_pct,0%,,,,,
player,201409210mia,kan,FranJe00,defense,0,,,,,
player,201409210mia,kan,FranJe00,def_pct,0%,,,,,
player,201409210mia,kan,FranJe00,special_teams,22,,,,,
player,201409210mia,kan,FranJe00,st_pct,73%,,,,,
player,201409210mia,kan,McCrKe00,pos,FS,,,,,
player,201409210mia,kan,McCrKe00,offense,0,,,,,
player,201409210mia,kan,McCrKe00,off_pct,0%,,,,,
player,201409210mia,kan,McCrKe00,defense,0,,,,,
player,201409210mia,kan,McCrKe00,def_pct,0%,,,,,
player,201409210mia,kan,McCrKe00,special_teams,22,,,,,
player,201409210mia,kan,McCrKe00,st_pct,73%,,,,,
player,201409210mia,kan,ColqDu20,pos,P,,,,,
player,201409210mia,kan,ColqDu20,offense,0,,,,,
player,201409210mia,kan,ColqDu20,off_pct,0%,,,,,
player,201409210mia,kan,ColqDu20,defense,0,,,,,
player,201409210mia,kan,ColqDu20,def_pct,0%,,,,,
player,201409210mia,kan,ColqDu20,special_teams,10,,,,,
player,201409210mia,kan,ColqDu20,st_pct,33%,,,,,
player,201409210mia,kan,SantCa01,pos,K,,,,,
player,201409210mia,kan,SantCa01,offense,0,,,,,
player,201409210mia,kan,SantCa01,off_pct,0%,,,,,
player,201409210mia,kan,SantCa01,defense,0,,,,,
player,201409210mia,kan,SantCa01,def_pct,0%,,,,,
player,201409210mia,kan,SantCa01,special_teams,10,,,,,
player,201409210mia,kan,SantCa01,st_pct,33%,,,,,
player,201409210mia,kan,GaffTh20,pos,LS,,,,,
player,201409210mia,kan,GaffTh20,offense,0,,,,,
player,201409210mia,kan,GaffTh20,off_pct,0%,,,,,
player,201409210mia,kan,GaffTh20,defense,0,,,,,
player,201409210mia,kan,GaffTh20,def_pct,0%,,,,,
player,201409210mia,kan,GaffTh20,special_teams,9,,,,,
player,201409210mia,kan,GaffTh20,st_pct,30%,,,,,
player,201409210mia,kan,FlemJa00,pos,CB,,,,,
player,201409210mia,kan,FlemJa00,offense,0,,,,,
player,201409210mia,kan,FlemJa00,off_pct,0%,,,,,
player,201409210mia,kan,FlemJa00,defense,0,,,,,
player,201409210mia,kan,FlemJa00,def_pct,0%,,,,,
player,201409210mia,kan,FlemJa00,special_teams,4,,,,,
player,201409210mia,kan,FlemJa00,st_pct,13%,,,,,
