game,2014,7,20141019,201410190rav,atl,"Atlanta Falcons",7,rav,"Baltimore Ravens",29
player,201410190rav,rav,JernTi00,def_pct,35%,,,,,
player,201410190rav,rav,JernTi00,special_teams,0,,,,,
player,201410190rav,rav,JernTi00,st_pct,0%,,,,,
player,201410190rav,rav,HillWi01,pos,FS,,,,,
player,201410190rav,rav,HillWi01,offense,0,,,,,
player,201410190rav,rav,HillWi01,off_pct,0%,,,,,
player,201410190rav,rav,HillWi01,defense,22,,,,,
player,201410190rav,rav,HillWi01,def_pct,33%,,,,,
player,201410190rav,rav,HillWi01,special_teams,10,,,,,
player,201410190rav,rav,HillWi01,st_pct,42%,,,,,
player,201410190rav,rav,ElamMa00,pos,SS,,,,,
player,201410190rav,rav,ElamMa00,offense,0,,,,,
player,201410190rav,rav,ElamMa00,off_pct,0%,,,,,
player,201410190rav,rav,ElamMa00,defense,22,,,,,
player,201410190rav,rav,ElamMa00,def_pct,33%,,,,,
player,201410190rav,rav,ElamMa00,special_teams,5,,,,,
player,201410190rav,rav,ElamMa00,st_pct,21%,,,,,
player,201410190rav,rav,TysoDe00,pos,DE,,,,,
player,201410190rav,rav,TysoDe00,offense,0,,,,,
player,201410190rav,rav,TysoDe00,off_pct,0%,,,,,
player,201410190rav,rav,TysoDe00,defense,18,,,,,
player,201410190rav,rav,TysoDe00,def_pct,27%,,,,,
player,201410190rav,rav,TysoDe00,special_teams,2,,,,,
player,201410190rav,rav,TysoDe00,st_pct,8%,,,,,
player,201410190rav,rav,GuyxLa00,pos,DE,,,,,
player,201410190rav,rav,GuyxLa00,offense,0,,,,,
player,201410190rav,rav,GuyxLa00,off_pct,0%,,,,,
player,201410190rav,rav,GuyxLa00,defense,11,,,,,
player,201410190rav,rav,GuyxLa00,def_pct,17%,,,,,
player,201410190rav,rav,GuyxLa00,special_teams,0,,,,,
player,201410190rav,rav,GuyxLa00,st_pct,0%,,,,,
player,201410190rav,rav,McClAl00,pos,LB,,,,,
player,201410190rav,rav,McClAl00,offense,0,,,,,
player,201410190rav,rav,McClAl00,off_pct,0%,,,,,
player,201410190rav,rav,McClAl00,defense,10,,,,,
player,201410190rav,rav,McClAl00,def_pct,15%,,,,,
player,201410190rav,rav,McClAl00,special_teams,19,,,,,
player,201410190rav,rav,McClAl00,st_pct,79%,,,,,
player,201410190rav,rav,MileJe00,pos,FS,,,,,
player,201410190rav,rav,MileJe00,offense,0,,,,,
player,201410190rav,rav,MileJe00,off_pct,0%,,,,,
player,201410190rav,rav,MileJe00,defense,1,,,,,
player,201410190rav,rav,MileJe00,def_pct,2%,,,,,
player,201410190rav,rav,MileJe00,special_teams,19,,,,,
player,201410190rav,rav,MileJe00,st_pct,79%,,,,,
player,201410190rav,rav,TrawBr00,pos,SS,,,,,
player,201410190rav,rav,TrawBr00,offense,0,,,,,
player,201410190rav,rav,TrawBr00,off_pct,0%,,,,,
player,201410190rav,rav,TrawBr00,defense,1,,,,,
player,201410190rav,rav,TrawBr00,def_pct,2%,,,,,
player,201410190rav,rav,TrawBr00,special_teams,19,,,,,
player,201410190rav,rav,TrawBr00,st_pct,79%,,,,,
player,201410190rav,rav,LeviAn00,pos,SS,,,,,
player,201410190rav,rav,LeviAn00,offense,0,,,,,
player,201410190rav,rav,LeviAn00,off_pct,0%,,,,,
player,201410190rav,rav,LeviAn00,defense,0,,,,,
player,201410190rav,rav,LeviAn00,def_pct,0%,,,,,
player,201410190rav,rav,LeviAn00,special_teams,19,,,,,
player,201410190rav,rav,LeviAn00,st_pct,79%,,,,,
player,201410190rav,rav,OrrxZa00,pos,LB,,,,,
player,201410190rav,rav,OrrxZa00,offense,0,,,,,
player,201410190rav,rav,OrrxZa00,off_pct,0%,,,,,
player,201410190rav,rav,OrrxZa00,defense,0,,,,,
player,201410190rav,rav,OrrxZa00,def_pct,0%,,,,,
player,201410190rav,rav,OrrxZa00,special_teams,18,,,,,
player,201410190rav,rav,OrrxZa00,st_pct,75%,,,,,
player,201410190rav,rav,TuckJu00,pos,K,,,,,
player,201410190rav,rav,TuckJu00,offense,0,,,,,
player,201410190rav,rav,TuckJu00,off_pct,0%,,,,,
player,201410190rav,rav,TuckJu00,defense,0,,,,,
player,201410190rav,rav,TuckJu00,def_pct,0%,,,,,
player,201410190rav,rav,TuckJu00,special_teams,10,,,,,
player,201410190rav,rav,TuckJu00,st_pct,42%,,,,,
player,201410190rav,rav,KochSa20,pos,P,,,,,
player,201410190rav,rav,KochSa20,offense,0,,,,,
player,201410190rav,rav,KochSa20,off_pct,0%,,,,,
player,201410190rav,rav,KochSa20,defense,0,,,,,
player,201410190rav,rav,KochSa20,def_pct,0%,,,,,
player,201410190rav,rav,KochSa20,special_teams,9,,,,,
player,201410190rav,rav,KochSa20,st_pct,38%,,,,,
player,201410190rav,rav,CoxxMo00,pos,LS,,,,,
player,201410190rav,rav,CoxxMo00,offense,0,,,,,
player,201410190rav,rav,CoxxMo00,off_pct,0%,,,,,
player,201410190rav,rav,CoxxMo00,defense,0,,,,,
player,201410190rav,rav,CoxxMo00,def_pct,0%,,,,,
player,201410190rav,rav,CoxxMo00,special_teams,8,,,,,
player,201410190rav,rav,CoxxMo00,st_pct,33%,,,,,
player,201410190rav,rav,GradGi00,pos,C,,,,,
player,201410190rav,rav,GradGi00,offense,0,,,,,
player,201410190rav,rav,GradGi00,off_pct,0%,,,,,
player,201410190rav,rav,GradGi00,defense,0,,,,,
player,201410190rav,rav,GradGi00,def_pct,0%,,,,,
player,201410190rav,rav,GradGi00,special_teams,7,,,,,
player,201410190rav,rav,GradGi00,st_pct,29%,,,,,
player,201410190rav,atl,AsamJo20,pos,G,,,,,
player,201410190rav,atl,AsamJo20,offense,66,,,,,
player,201410190rav,atl,AsamJo20,off_pct,100%,,,,,
player,201410190rav,atl,AsamJo20,defense,0,,,,,
player,201410190rav,atl,AsamJo20,def_pct,0%,,,,,
player,201410190rav,atl,AsamJo20,special_teams,2,,,,,
player,201410190rav,atl,AsamJo20,st_pct,8%,,,,,
player,201410190rav,atl,CariGa00,pos,T,,,,,
player,201410190rav,atl,CariGa00,offense,66,,,,,
player,201410190rav,atl,CariGa00,off_pct,100%,,,,,
player,201410190rav,atl,CariGa00,defense,0,,,,,
player,201410190rav,atl,CariGa00,def_pct,0%,,,,,
player,201410190rav,atl,CariGa00,special_teams,2,,,,,
player,201410190rav,atl,CariGa00,st_pct,8%,,,,,
player,201410190rav,atl,MattJa00,pos,T,,,,,
player,201410190rav,atl,MattJa00,offense,66,,,,,
player,201410190rav,atl,MattJa00,off_pct,100%,,,,,
player,201410190rav,atl,MattJa00,defense,0,,,,,
player,201410190rav,atl,MattJa00,def_pct,0%,,,,,
player,201410190rav,atl,MattJa00,special_teams,2,,,,,
player,201410190rav,atl,MattJa00,st_pct,8%,,,,,
player,201410190rav,atl,BlalJu20,pos,G,,,,,
player,201410190rav,atl,BlalJu20,offense,66,,,,,
player,201410190rav,atl,BlalJu20,off_pct,100%,,,,,
player,201410190rav,atl,BlalJu20,defense,0,,,,,
player,201410190rav,atl,BlalJu20,def_pct,0%,,,,,
player,201410190rav,atl,BlalJu20,special_teams,0,,,,,
player,201410190rav,atl,BlalJu20,st_pct,0%,,,,,
player,201410190rav,atl,RyanMa00,pos,QB,,,,,
player,201410190rav,atl,RyanMa00,offense,66,,,,,
player,201410190rav,atl,RyanMa00,off_pct,100%,,,,,
player,201410190rav,atl,RyanMa00,defense,0,,,,,
player,201410190rav,atl,RyanMa00,def_pct,0%,,,,,
player,201410190rav,atl,RyanMa00,special_teams,0,,,,,
player,201410190rav,atl,RyanMa00,st_pct,0%,,,,,
player,201410190rav,atl,ToilLe00,pos,TE,,,,,
player,201410190rav,atl,ToilLe00,offense,64,,,,,
player,201410190rav,atl,ToilLe00,off_pct,97%,,,,,
player,201410190rav,atl,ToilLe00,defense,0,,,,,
player,201410190rav,atl,ToilLe00,def_pct,0%,,,,,
player,201410190rav,atl,ToilLe00,special_teams,5,,,,,
player,201410190rav,atl,ToilLe00,st_pct,21%,,,,,
player,201410190rav,atl,WhitRo00,pos,WR,,,,,
player,201410190rav,atl,WhitRo00,offense,62,,,,,
player,201410190rav,atl,WhitRo00,off_pct,94%,,,,,
player,201410190rav,atl,WhitRo00,defense,0,,,,,
player,201410190rav,atl,WhitRo00,def_pct,0%,,,,,
player,201410190rav,atl,WhitRo00,special_teams,0,,,,,
player,201410190rav,atl,WhitRo00,st_pct,0%,,,,,
player,201410190rav,atl,StonJa02,pos,G,,,,,
player,201410190rav,atl,StonJa02,offense,56,,,,,
player,201410190rav,atl,StonJa02,off_pct,85%,,,,,
player,201410190rav,atl,StonJa02,defense,0,,,,,
player,201410190rav,atl,StonJa02,def_pct,0%,,,,,
player,201410190rav,atl,StonJa02,special_teams,4,,,,,
player,201410190rav,atl,StonJa02,st_pct,17%,,,,,
player,201410190rav,atl,JoneJu02,pos,WR,,,,,
player,201410190rav,atl,JoneJu02,offense,56,,,,,
player,201410190rav,atl,JoneJu02,off_pct,85%,,,,,
player,201410190rav,atl,JoneJu02,defense,0,,,,,
player,201410190rav,atl,JoneJu02,def_pct,0%,,,,,
player,201410190rav,atl,JoneJu02,special_teams,0,,,,,
player,201410190rav,atl,JoneJu02,st_pct,0%,,,,,
player,201410190rav,atl,HestDe99,pos,WR,,,,,
player,201410190rav,atl,HestDe99,offense,37,,,,,
player,201410190rav,atl,HestDe99,off_pct,56%,,,,,
player,201410190rav,atl,HestDe99,defense,0,,,,,
player,201410190rav,atl,HestDe99,def_pct,0%,,,,,
player,201410190rav,atl,HestDe99,special_teams,9,,,,,
player,201410190rav,atl,HestDe99,st_pct,38%,,,,,
player,201410190rav,atl,JackSt00,pos,RB,,,,,
player,201410190rav,atl,JackSt00,offense,25,,,,,
player,201410190rav,atl,JackSt00,off_pct,38%,,,,,
player,201410190rav,atl,JackSt00,defense,0,,,,,
player,201410190rav,atl,JackSt00,def_pct,0%,,,,,
player,201410190rav,atl,JackSt00,special_teams,0,,,,,
player,201410190rav,atl,JackSt00,st_pct,0%,,,,,
player,201410190rav,atl,WeemEr00,pos,WR,,,,,
player,201410190rav,atl,WeemEr00,offense,18,,,,,
player,201410190rav,atl,WeemEr00,off_pct,27%,,,,,
player,201410190rav,atl,WeemEr00,defense,0,,,,,
player,201410190rav,atl,WeemEr00,def_pct,0%,,,,,
player,201410190rav,atl,WeemEr00,special_teams,17,,,,,
player,201410190rav,atl,WeemEr00,st_pct,71%,,,,,
player,201410190rav,atl,FreeDe00,pos,RB,,,,,
player,201410190rav,atl,FreeDe00,offense,16,,,,,
player,201410190rav,atl,FreeDe00,off_pct,24%,,,,,
player,201410190rav,atl,FreeDe00,defense,0,,,,,
player,201410190rav,atl,FreeDe00,def_pct,0%,,,,,
player,201410190rav,atl,FreeDe00,special_teams,4,,,,,
player,201410190rav,atl,FreeDe00,st_pct,17%,,,,,
player,201410190rav,atl,RodgJa00,pos,RB,,,,,
player,201410190rav,atl,RodgJa00,offense,15,,,,,
player,201410190rav,atl,RodgJa00,off_pct,23%,,,,,
player,201410190rav,atl,RodgJa00,defense,0,,,,,
player,201410190rav,atl,RodgJa00,def_pct,0%,,,,,
player,201410190rav,atl,RodgJa00,special_teams,10,,,,,
player,201410190rav,atl,RodgJa00,st_pct,42%,,,,,
player,201410190rav,atl,SmitAn01,pos,RB,,,,,
player,201410190rav,atl,SmitAn01,offense,10,,,,,
player,201410190rav,atl,SmitAn01,off_pct,15%,,,,,
player,201410190rav,atl,SmitAn01,defense,0,,,,,
player,201410190rav,atl,SmitAn01,def_pct,0%,,,,,
player,201410190rav,atl,SmitAn01,special_teams,17,,,,,
player,201410190rav,atl,SmitAn01,st_pct,71%,,,,,
player,201410190rav,atl,DiMaPa00,pos,FB,,,,,
player,201410190rav,atl,DiMaPa00,offense,10,,,,,
player,201410190rav,atl,DiMaPa00,off_pct,15%,,,,,
player,201410190rav,atl,DiMaPa00,defense,0,,,,,
player,201410190rav,atl,DiMaPa00,def_pct,0%,,,,,
player,201410190rav,atl,DiMaPa00,special_teams,12,,,,,
player,201410190rav,atl,DiMaPa00,st_pct,50%,,,,,
player,201410190rav,atl,SchrRy00,pos,T,,,,,
player,201410190rav,atl,SchrRy00,offense,10,,,,,
player,201410190rav,atl,SchrRy00,off_pct,15%,,,,,
player,201410190rav,atl,SchrRy00,defense,0,,,,,
player,201410190rav,atl,SchrRy00,def_pct,0%,,,,,
player,201410190rav,atl,SchrRy00,special_teams,7,,,,,
player,201410190rav,atl,SchrRy00,st_pct,29%,,,,,
player,201410190rav,atl,KonzPe00,pos,C,,,,,
player,201410190rav,atl,KonzPe00,offense,10,,,,,
player,201410190rav,atl,KonzPe00,off_pct,15%,,,,,
player,201410190rav,atl,KonzPe00,defense,0,,,,,
player,201410190rav,atl,KonzPe00,def_pct,0%,,,,,
player,201410190rav,atl,KonzPe00,special_teams,0,,,,,
player,201410190rav,atl,KonzPe00,st_pct,0%,,,,,
player,201410190rav,atl,PascBe00,pos,TE,,,,,
player,201410190rav,atl,PascBe00,offense,5,,,,,
player,201410190rav,atl,PascBe00,off_pct,8%,,,,,
player,201410190rav,atl,PascBe00,defense,0,,,,,
player,201410190rav,atl,PascBe00,def_pct,0%,,,,,
player,201410190rav,atl,PascBe00,special_teams,2,,,,,
player,201410190rav,atl,PascBe00,st_pct,8%,,,,,
player,201410190rav,atl,MartFr00,pos,WR,,,,,
player,201410190rav,atl,MartFr00,offense,2,,,,,
player,201410190rav,atl,MartFr00,off_pct,3%,,,,,
player,201410190rav,atl,MartFr00,defense,0,,,,,
player,201410190rav,atl,MartFr00,def_pct,0%,,,,,
player,201410190rav,atl,MartFr00,special_teams,0,,,,,
player,201410190rav,atl,MartFr00,st_pct,0%,,,,,
player,201410190rav,atl,IshmKe00,pos,SS,,,,,
player,201410190rav,atl,IshmKe00,offense,0,,,,,
player,201410190rav,atl,IshmKe00,off_pct,0%,,,,,
player,201410190rav,atl,IshmKe00,defense,67,,,,,
player,201410190rav,atl,IshmKe00,def_pct,100%,,,,,
player,201410190rav,atl,IshmKe00,special_teams,5,,,,,
player,201410190rav,atl,IshmKe00,st_pct,21%,,,,,
player,201410190rav,atl,WorrPa00,pos,LB,,,,,
player,201410190rav,atl,WorrPa00,offense,0,,,,,
player,201410190rav,atl,WorrPa00,off_pct,0%,,,,,
player,201410190rav,atl,WorrPa00,defense,67,,,,,
player,201410190rav,atl,WorrPa00,def_pct,100%,,,,,
player,201410190rav,atl,WorrPa00,special_teams,5,,,,,
player,201410190rav,atl,WorrPa00,st_pct,21%,,,,,
player,201410190rav,atl,TrufDe00,pos,CB,,,,,
player,201410190rav,atl,TrufDe00,offense,0,,,,,
player,201410190rav,atl,TrufDe00,off_pct,0%,,,,,
player,201410190rav,atl,TrufDe00,defense,67,,,,,
player,201410190rav,atl,TrufDe00,def_pct,100%,,,,,
player,201410190rav,atl,TrufDe00,special_teams,4,,,,,
player,201410190rav,atl,TrufDe00,st_pct,17%,,,,,
player,201410190rav,atl,LoweDw99,pos,FS,,,,,
player,201410190rav,atl,LoweDw99,offense,0,,,,,
player,201410190rav,atl,LoweDw99,off_pct,0%,,,,,
player,201410190rav,atl,LoweDw99,defense,67,,,,,
player,201410190rav,atl,LoweDw99,def_pct,100%,,,,,
player,201410190rav,atl,LoweDw99,special_teams,0,,,,,
player,201410190rav,atl,LoweDw99,st_pct,0%,,,,,
player,201410190rav,atl,AlfoRo00,pos,CB,,,,,
player,201410190rav,atl,AlfoRo00,offense,0,,,,,
player,201410190rav,atl,AlfoRo00,off_pct,0%,,,,,
player,201410190rav,atl,AlfoRo00,defense,62,,,,,
player,201410190rav,atl,AlfoRo00,def_pct,93%,,,,,
player,201410190rav,atl,AlfoRo00,special_teams,7,,,,,
player,201410190rav,atl,AlfoRo00,st_pct,29%,,,,,
player,201410190rav,atl,BierKr99,pos,DE,,,,,
player,201410190rav,atl,BierKr99,offense,0,,,,,
player,201410190rav,atl,BierKr99,off_pct,0%,,,,,
player,201410190rav,atl,BierKr99,defense,59,,,,,
player,201410190rav,atl,BierKr99,def_pct,88%,,,,,
player,201410190rav,atl,BierKr99,special_teams,5,,,,,
player,201410190rav,atl,BierKr99,st_pct,21%,,,,,
player,201410190rav,atl,BartJo01,pos,LB,,,,,
player,201410190rav,atl,BartJo01,offense,0,,,,,
player,201410190rav,atl,BartJo01,off_pct,0%,,,,,
player,201410190rav,atl,BartJo01,defense,58,,,,,
player,201410190rav,atl,BartJo01,def_pct,87%,,,,,
player,201410190rav,atl,BartJo01,special_teams,5,,,,,
player,201410190rav,atl,BartJo01,st_pct,21%,,,,,
player,201410190rav,atl,MassJo00,pos,DE,,,,,
player,201410190rav,atl,MassJo00,offense,0,,,,,
player,201410190rav,atl,MassJo00,off_pct,0%,,,,,
player,201410190rav,atl,MassJo00,defense,51,,,,,
player,201410190rav,atl,MassJo00,def_pct,76%,,,,,
player,201410190rav,atl,MassJo00,special_teams,8,,,,,
player,201410190rav,atl,MassJo00,st_pct,33%,,,,,
player,201410190rav,atl,SoliPa99,pos,DT,,,,,
player,201410190rav,atl,SoliPa99,offense,0,,,,,
player,201410190rav,atl,SoliPa99,off_pct,0%,,,,,
player,201410190rav,atl,SoliPa99,defense,42,,,,,
player,201410190rav,atl,SoliPa99,def_pct,63%,,,,,
player,201410190rav,atl,SoliPa99,special_teams,2,,,,,
player,201410190rav,atl,SoliPa99,st_pct,8%,,,,,
player,201410190rav,atl,JackTy98,pos,DT,,,,,
player,201410190rav,atl,JackTy98,offense,0,,,,,
player,201410190rav,atl,JackTy98,off_pct,0%,,,,,
player,201410190rav,atl,JackTy98,defense,36,,,,,
player,201410190rav,atl,JackTy98,def_pct,54%,,,,,
player,201410190rav,atl,JackTy98,special_teams,7,,,,,
player,201410190rav,atl,JackTy98,st_pct,29%,,,,,
player,201410190rav,atl,BabiJo20,pos,DE,,,,,
player,201410190rav,atl,BabiJo20,offense,0,,,,,
player,201410190rav,atl,BabiJo20,off_pct,0%,,,,,
player,201410190rav,atl,BabiJo20,defense,36,,,,,
player,201410190rav,atl,BabiJo20,def_pct,54%,,,,,
player,201410190rav,atl,BabiJo20,special_teams,4,,,,,
player,201410190rav,atl,BabiJo20,st_pct,17%,,,,,
player,201410190rav,atl,PeteCo00,pos,DT,,,,,
player,201410190rav,atl,PeteCo00,offense,0,,,,,
player,201410190rav,atl,PeteCo00,off_pct,0%,,,,,
player,201410190rav,atl,PeteCo00,defense,32,,,,,
player,201410190rav,atl,PeteCo00,def_pct,48%,,,,,
player,201410190rav,atl,PeteCo00,special_teams,5,,,,,
player,201410190rav,atl,PeteCo00,st_pct,21%,,,,,
player,201410190rav,atl,GoodMa01,pos,DE,,,,,
player,201410190rav,atl,GoodMa01,offense,0,,,,,
player,201410190rav,atl,GoodMa01,off_pct,0%,,,,,
player,201410190rav,atl,GoodMa01,defense,28,,,,,
player,201410190rav,atl,GoodMa01,def_pct,42%,,,,,
player,201410190rav,atl,GoodMa01,special_teams,4,,,,,
player,201410190rav,atl,GoodMa01,st_pct,17%,,,,,
player,201410190rav,atl,WilsJo99,pos,CB,,,,,
player,201410190rav,atl,WilsJo99,offense,0,,,,,
player,201410190rav,atl,WilsJo99,off_pct,0%,,,,,
player,201410190rav,atl,WilsJo99,defense,19,,,,,
player,201410190rav,atl,WilsJo99,def_pct,28%,,,,,
player,201410190rav,atl,WilsJo99,special_teams,14,,,,,
player,201410190rav,atl,WilsJo99,st_pct,58%,,,,,
player,201410190rav,atl,HageRa00,pos,DT,,,,,
player,201410190rav,atl,HageRa00,offense,0,,,,,
player,201410190rav,atl,HageRa00,off_pct,0%,,,,,
player,201410190rav,atl,HageRa00,defense,18,,,,,
player,201410190rav,atl,HageRa00,def_pct,27%,,,,,
player,201410190rav,atl,HageRa00,special_teams,5,,,,,
player,201410190rav,atl,HageRa00,st_pct,21%,,,,,
player,201410190rav,atl,UmenOs99,pos,DE,,,,,
player,201410190rav,atl,UmenOs99,offense,0,,,,,
player,201410190rav,atl,UmenOs99,off_pct,0%,,,,,
player,201410190rav,atl,UmenOs99,defense,15,,,,,
player,201410190rav,atl,UmenOs99,def_pct,22%,,,,,
player,201410190rav,atl,UmenOs99,special_teams,1,,,,,
player,201410190rav,atl,UmenOs99,st_pct,4%,,,,,
player,201410190rav,atl,SoutDe00,pos,FS,,,,,
player,201410190rav,atl,SoutDe00,offense,0,,,,,
player,201410190rav,atl,SoutDe00,off_pct,0%,,,,,
player,201410190rav,atl,SoutDe00,defense,9,,,,,
player,201410190rav,atl,SoutDe00,def_pct,13%,,,,,
player,201410190rav,atl,SoutDe00,special_teams,13,,,,,
player,201410190rav,atl,SoutDe00,st_pct,54%,,,,,
player,201410190rav,atl,MapoSt00,pos,DE,,,,,
player,201410190rav,atl,MapoSt00,offense,0,,,,,
player,201410190rav,atl,MapoSt00,off_pct,0%,,,,,
player,201410190rav,atl,MapoSt00,defense,3,,,,,
player,201410190rav,atl,MapoSt00,def_pct,4%,,,,,
player,201410190rav,atl,MapoSt00,special_teams,11,,,,,
player,201410190rav,atl,MapoSt00,st_pct,46%,,,,,
player,201410190rav,atl,ShemPr00,pos,LB,,,,,
player,201410190rav,atl,ShemPr00,offense,0,,,,,
player,201410190rav,atl,ShemPr00,off_pct,0%,,,,,
player,201410190rav,atl,ShemPr00,defense,1,,,,,
player,201410190rav,atl,ShemPr00,def_pct,1%,,,,,
player,201410190rav,atl,ShemPr00,special_teams,0,,,,,
player,201410190rav,atl,ShemPr00,st_pct,0%,,,,,
player,201410190rav,atl,BakeSa21,pos,SS,,,,,
player,201410190rav,atl,BakeSa21,offense,0,,,,,
player,201410190rav,atl,BakeSa21,off_pct,0%,,,,,
player,201410190rav,atl,BakeSa21,defense,0,,,,,
player,201410190rav,atl,BakeSa21,def_pct,0%,,,,,
player,201410190rav,atl,BakeSa21,special_teams,18,,,,,
player,201410190rav,atl,BakeSa21,st_pct,75%,,,,,
player,201410190rav,atl,StupNa01,pos,LB,,,,,
player,201410190rav,atl,StupNa01,offense,0,,,,,
player,201410190rav,atl,StupNa01,off_pct,0%,,,,,
player,201410190rav,atl,StupNa01,defense,0,,,,,
player,201410190rav,atl,StupNa01,def_pct,0%,,,,,
player,201410190rav,atl,StupNa01,special_teams,17,,,,,
player,201410190rav,atl,StupNa01,st_pct,71%,,,,,
player,201410190rav,atl,McClRo98,pos,CB,,,,,
player,201410190rav,atl,McClRo98,offense,0,,,,,
player,201410190rav,atl,McClRo98,off_pct,0%,,,,,
player,201410190rav,atl,McClRo98,defense,0,,,,,
player,201410190rav,atl,McClRo98,def_pct,0%,,,,,
player,201410190rav,atl,McClRo98,special_teams,12,,,,,
player,201410190rav,atl,McClRo98,st_pct,50%,,,,,
player,201410190rav,atl,BoshMa00,pos,P,,,,,
player,201410190rav,atl,BoshMa00,offense,0,,,,,
player,201410190rav,atl,BoshMa00,off_pct,0%,,,,,
player,201410190rav,atl,BoshMa00,defense,0,,,,,
player,201410190rav,atl,BoshMa00,def_pct,0%,,,,,
player,201410190rav,atl,BoshMa00,special_teams,10,,,,,
player,201410190rav,atl,BoshMa00,st_pct,42%,,,,,
player,201410190rav,atl,HarrJo02,pos,LS,,,,,
player,201410190rav,atl,HarrJo02,offense,0,,,,,
player,201410190rav,atl,HarrJo02,off_pct,0%,,,,,
player,201410190rav,atl,HarrJo02,defense,0,,,,,
player,201410190rav,atl,HarrJo02,def_pct,0%,,,,,
player,201410190rav,atl,HarrJo02,special_teams,7,,,,,
player,201410190rav,atl,HarrJo02,st_pct,29%,,,,,
player,201410190rav,atl,bryanmat01,pos,K,,,,,
player,201410190rav,atl,bryanmat01,offense,0,,,,,
player,201410190rav,atl,bryanmat01,off_pct,0%,,,,,
player,201410190rav,atl,bryanmat01,defense,0,,,,,
player,201410190rav,atl,bryanmat01,def_pct,0%,,,,,
player,201410190rav,atl,bryanmat01,special_teams,2,,,,,
player,201410190rav,atl,bryanmat01,st_pct,8%,,,,,
