game,2014,2,20140914,201409140nyg,crd,"Arizona Cardinals",25,nyg,"New York Giants",14
player,201409140nyg,crd,StinEd00,special_teams,1,,,,,
player,201409140nyg,crd,StinEd00,st_pct,4%,,,,,
player,201409140nyg,crd,WillDa99,pos,NT,,,,,
player,201409140nyg,crd,WillDa99,offense,0,,,,,
player,201409140nyg,crd,WillDa99,off_pct,0%,,,,,
player,201409140nyg,crd,WillDa99,defense,15,,,,,
player,201409140nyg,crd,WillDa99,def_pct,21%,,,,,
player,201409140nyg,crd,WillDa99,special_teams,1,,,,,
player,201409140nyg,crd,WillDa99,st_pct,4%,,,,,
player,201409140nyg,crd,MartKa00,pos,DE,,,,,
player,201409140nyg,crd,MartKa00,offense,0,,,,,
player,201409140nyg,crd,MartKa00,off_pct,0%,,,,,
player,201409140nyg,crd,MartKa00,defense,8,,,,,
player,201409140nyg,crd,MartKa00,def_pct,11%,,,,,
player,201409140nyg,crd,MartKa00,special_teams,0,,,,,
player,201409140nyg,crd,MartKa00,st_pct,0%,,,,,
player,201409140nyg,crd,MathTy00,pos,FS,,,,,
player,201409140nyg,crd,MathTy00,offense,0,,,,,
player,201409140nyg,crd,MathTy00,off_pct,0%,,,,,
player,201409140nyg,crd,MathTy00,defense,5,,,,,
player,201409140nyg,crd,MathTy00,def_pct,7%,,,,,
player,201409140nyg,crd,MathTy00,special_teams,0,,,,,
player,201409140nyg,crd,MathTy00,st_pct,0%,,,,,
player,201409140nyg,crd,Ta'aAl00,pos,NT,,,,,
player,201409140nyg,crd,Ta'aAl00,offense,0,,,,,
player,201409140nyg,crd,Ta'aAl00,off_pct,0%,,,,,
player,201409140nyg,crd,Ta'aAl00,defense,4,,,,,
player,201409140nyg,crd,Ta'aAl00,def_pct,6%,,,,,
player,201409140nyg,crd,Ta'aAl00,special_teams,1,,,,,
player,201409140nyg,crd,Ta'aAl00,st_pct,4%,,,,,
player,201409140nyg,crd,DemeKe00,pos,LB,,,,,
player,201409140nyg,crd,DemeKe00,offense,0,,,,,
player,201409140nyg,crd,DemeKe00,off_pct,0%,,,,,
player,201409140nyg,crd,DemeKe00,defense,0,,,,,
player,201409140nyg,crd,DemeKe00,def_pct,0%,,,,,
player,201409140nyg,crd,DemeKe00,special_teams,18,,,,,
player,201409140nyg,crd,DemeKe00,st_pct,72%,,,,,
player,201409140nyg,crd,BethJu00,pos,CB,,,,,
player,201409140nyg,crd,BethJu00,offense,0,,,,,
player,201409140nyg,crd,BethJu00,off_pct,0%,,,,,
player,201409140nyg,crd,BethJu00,defense,0,,,,,
player,201409140nyg,crd,BethJu00,def_pct,0%,,,,,
player,201409140nyg,crd,BethJu00,special_teams,17,,,,,
player,201409140nyg,crd,BethJu00,st_pct,68%,,,,,
player,201409140nyg,crd,AlexLo99,pos,LB,,,,,
player,201409140nyg,crd,AlexLo99,offense,0,,,,,
player,201409140nyg,crd,AlexLo99,off_pct,0%,,,,,
player,201409140nyg,crd,AlexLo99,defense,0,,,,,
player,201409140nyg,crd,AlexLo99,def_pct,0%,,,,,
player,201409140nyg,crd,AlexLo99,special_teams,17,,,,,
player,201409140nyg,crd,AlexLo99,st_pct,68%,,,,,
player,201409140nyg,crd,CataCh00,pos,K,,,,,
player,201409140nyg,crd,CataCh00,offense,0,,,,,
player,201409140nyg,crd,CataCh00,off_pct,0%,,,,,
player,201409140nyg,crd,CataCh00,defense,0,,,,,
player,201409140nyg,crd,CataCh00,def_pct,0%,,,,,
player,201409140nyg,crd,CataCh00,special_teams,12,,,,,
player,201409140nyg,crd,CataCh00,st_pct,48%,,,,,
player,201409140nyg,crd,ButlDr00,pos,P,,,,,
player,201409140nyg,crd,ButlDr00,offense,0,,,,,
player,201409140nyg,crd,ButlDr00,off_pct,0%,,,,,
player,201409140nyg,crd,ButlDr00,defense,0,,,,,
player,201409140nyg,crd,ButlDr00,def_pct,0%,,,,,
player,201409140nyg,crd,ButlDr00,special_teams,9,,,,,
player,201409140nyg,crd,ButlDr00,st_pct,36%,,,,,
player,201409140nyg,crd,LeacMi00,pos,LS,,,,,
player,201409140nyg,crd,LeacMi00,offense,0,,,,,
player,201409140nyg,crd,LeacMi00,off_pct,0%,,,,,
player,201409140nyg,crd,LeacMi00,defense,0,,,,,
player,201409140nyg,crd,LeacMi00,def_pct,0%,,,,,
player,201409140nyg,crd,LeacMi00,special_teams,9,,,,,
player,201409140nyg,crd,LeacMi00,st_pct,36%,,,,,
player,201409140nyg,crd,WatfEa00,pos,G,,,,,
player,201409140nyg,crd,WatfEa00,offense,0,,,,,
player,201409140nyg,crd,WatfEa00,off_pct,0%,,,,,
player,201409140nyg,crd,WatfEa00,defense,0,,,,,
player,201409140nyg,crd,WatfEa00,def_pct,0%,,,,,
player,201409140nyg,crd,WatfEa00,special_teams,8,,,,,
player,201409140nyg,crd,WatfEa00,st_pct,32%,,,,,
player,201409140nyg,crd,SoweBr00,pos,T,,,,,
player,201409140nyg,crd,SoweBr00,offense,0,,,,,
player,201409140nyg,crd,SoweBr00,off_pct,0%,,,,,
player,201409140nyg,crd,SoweBr00,defense,0,,,,,
player,201409140nyg,crd,SoweBr00,def_pct,0%,,,,,
player,201409140nyg,crd,SoweBr00,special_teams,5,,,,,
player,201409140nyg,crd,SoweBr00,st_pct,20%,,,,,
