game,2014,2,20140914,201409140sfo,chi,"Chicago Bears",28,sfo,"San Francisco 49ers",20
player,201409140sfo,sfo,BrooAh21,pass_defended,0,,,,,
player,201409140sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201409140sfo,sfo,BrooAh21,tackles_combined,1,,,,,
player,201409140sfo,sfo,BrooAh21,tackles_solo,1,,,,,
player,201409140sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201409140sfo,sfo,BrooAh21,tackles_loss,0,,,,,
player,201409140sfo,sfo,BrooAh21,qb_hits,1,,,,,
player,201409140sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201409140sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201409140sfo,sfo,DialQu00,def_int,0,,,,,
player,201409140sfo,sfo,DialQu00,def_int_yds,0,,,,,
player,201409140sfo,sfo,DialQu00,def_int_td,0,,,,,
player,201409140sfo,sfo,DialQu00,def_int_long,0,,,,,
player,201409140sfo,sfo,DialQu00,pass_defended,0,,,,,
player,201409140sfo,sfo,DialQu00,sacks,0.0,,,,,
player,201409140sfo,sfo,DialQu00,tackles_combined,1,,,,,
player,201409140sfo,sfo,DialQu00,tackles_solo,1,,,,,
player,201409140sfo,sfo,DialQu00,tackles_assists,0,,,,,
player,201409140sfo,sfo,DialQu00,tackles_loss,0,,,,,
player,201409140sfo,sfo,DialQu00,qb_hits,0,,,,,
player,201409140sfo,sfo,DialQu00,fumbles_rec,0,,,,,
player,201409140sfo,sfo,DialQu00,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,DialQu00,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,DialQu00,fumbles_forced,0,,,,,
player,201409140sfo,sfo,JeroTo00,def_int,0,,,,,
player,201409140sfo,sfo,JeroTo00,def_int_yds,0,,,,,
player,201409140sfo,sfo,JeroTo00,def_int_td,0,,,,,
player,201409140sfo,sfo,JeroTo00,def_int_long,0,,,,,
player,201409140sfo,sfo,JeroTo00,pass_defended,0,,,,,
player,201409140sfo,sfo,JeroTo00,sacks,0.0,,,,,
player,201409140sfo,sfo,JeroTo00,tackles_combined,1,,,,,
player,201409140sfo,sfo,JeroTo00,tackles_solo,1,,,,,
player,201409140sfo,sfo,JeroTo00,tackles_assists,0,,,,,
player,201409140sfo,sfo,JeroTo00,tackles_loss,1,,,,,
player,201409140sfo,sfo,JeroTo00,qb_hits,0,,,,,
player,201409140sfo,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201409140sfo,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201409140sfo,sfo,JohnDo02,def_int,0,,,,,
player,201409140sfo,sfo,JohnDo02,def_int_yds,0,,,,,
player,201409140sfo,sfo,JohnDo02,def_int_td,0,,,,,
player,201409140sfo,sfo,JohnDo02,def_int_long,0,,,,,
player,201409140sfo,sfo,JohnDo02,pass_defended,0,,,,,
player,201409140sfo,sfo,JohnDo02,sacks,0.0,,,,,
player,201409140sfo,sfo,JohnDo02,tackles_combined,1,,,,,
player,201409140sfo,sfo,JohnDo02,tackles_solo,0,,,,,
player,201409140sfo,sfo,JohnDo02,tackles_assists,1,,,,,
player,201409140sfo,sfo,JohnDo02,tackles_loss,0,,,,,
player,201409140sfo,sfo,JohnDo02,qb_hits,0,,,,,
player,201409140sfo,sfo,JohnDo02,fumbles_rec,0,,,,,
player,201409140sfo,sfo,JohnDo02,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,JohnDo02,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,JohnDo02,fumbles_forced,0,,,,,
player,201409140sfo,sfo,LemoCo00,def_int,0,,,,,
player,201409140sfo,sfo,LemoCo00,def_int_yds,0,,,,,
player,201409140sfo,sfo,LemoCo00,def_int_td,0,,,,,
player,201409140sfo,sfo,LemoCo00,def_int_long,0,,,,,
player,201409140sfo,sfo,LemoCo00,pass_defended,0,,,,,
player,201409140sfo,sfo,LemoCo00,sacks,0.0,,,,,
player,201409140sfo,sfo,LemoCo00,tackles_combined,1,,,,,
player,201409140sfo,sfo,LemoCo00,tackles_solo,1,,,,,
player,201409140sfo,sfo,LemoCo00,tackles_assists,0,,,,,
player,201409140sfo,sfo,LemoCo00,tackles_loss,0,,,,,
player,201409140sfo,sfo,LemoCo00,qb_hits,0,,,,,
player,201409140sfo,sfo,LemoCo00,fumbles_rec,0,,,,,
player,201409140sfo,sfo,LemoCo00,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,LemoCo00,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,LemoCo00,fumbles_forced,0,,,,,
player,201409140sfo,sfo,LyncAa00,def_int,0,,,,,
player,201409140sfo,sfo,LyncAa00,def_int_yds,0,,,,,
player,201409140sfo,sfo,LyncAa00,def_int_td,0,,,,,
player,201409140sfo,sfo,LyncAa00,def_int_long,0,,,,,
player,201409140sfo,sfo,LyncAa00,pass_defended,0,,,,,
player,201409140sfo,sfo,LyncAa00,sacks,0.0,,,,,
player,201409140sfo,sfo,LyncAa00,tackles_combined,1,,,,,
player,201409140sfo,sfo,LyncAa00,tackles_solo,1,,,,,
player,201409140sfo,sfo,LyncAa00,tackles_assists,0,,,,,
player,201409140sfo,sfo,LyncAa00,tackles_loss,1,,,,,
player,201409140sfo,sfo,LyncAa00,qb_hits,0,,,,,
player,201409140sfo,sfo,LyncAa00,fumbles_rec,0,,,,,
player,201409140sfo,sfo,LyncAa00,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,LyncAa00,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,LyncAa00,fumbles_forced,0,,,,,
player,201409140sfo,sfo,NelsKy00,def_int,0,,,,,
player,201409140sfo,sfo,NelsKy00,def_int_yds,0,,,,,
player,201409140sfo,sfo,NelsKy00,def_int_td,0,,,,,
player,201409140sfo,sfo,NelsKy00,def_int_long,0,,,,,
player,201409140sfo,sfo,NelsKy00,pass_defended,0,,,,,
player,201409140sfo,sfo,NelsKy00,sacks,0.0,,,,,
player,201409140sfo,sfo,NelsKy00,tackles_combined,1,,,,,
player,201409140sfo,sfo,NelsKy00,tackles_solo,1,,,,,
player,201409140sfo,sfo,NelsKy00,tackles_assists,0,,,,,
player,201409140sfo,sfo,NelsKy00,tackles_loss,0,,,,,
player,201409140sfo,sfo,NelsKy00,qb_hits,0,,,,,
player,201409140sfo,sfo,NelsKy00,fumbles_rec,0,,,,,
player,201409140sfo,sfo,NelsKy00,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,NelsKy00,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,NelsKy00,fumbles_forced,0,,,,,
player,201409140sfo,sfo,SkutDa00,def_int,0,,,,,
player,201409140sfo,sfo,SkutDa00,def_int_yds,0,,,,,
player,201409140sfo,sfo,SkutDa00,def_int_td,0,,,,,
player,201409140sfo,sfo,SkutDa00,def_int_long,0,,,,,
player,201409140sfo,sfo,SkutDa00,pass_defended,0,,,,,
player,201409140sfo,sfo,SkutDa00,sacks,0.0,,,,,
player,201409140sfo,sfo,SkutDa00,tackles_combined,1,,,,,
player,201409140sfo,sfo,SkutDa00,tackles_solo,1,,,,,
player,201409140sfo,sfo,SkutDa00,tackles_assists,0,,,,,
player,201409140sfo,sfo,SkutDa00,tackles_loss,1,,,,,
player,201409140sfo,sfo,SkutDa00,qb_hits,0,,,,,
player,201409140sfo,sfo,SkutDa00,fumbles_rec,0,,,,,
player,201409140sfo,sfo,SkutDa00,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,SkutDa00,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,SkutDa00,fumbles_forced,0,,,,,
player,201409140sfo,sfo,WillIa00,def_int,0,,,,,
player,201409140sfo,sfo,WillIa00,def_int_yds,0,,,,,
player,201409140sfo,sfo,WillIa00,def_int_td,0,,,,,
player,201409140sfo,sfo,WillIa00,def_int_long,0,,,,,
player,201409140sfo,sfo,WillIa00,pass_defended,0,,,,,
player,201409140sfo,sfo,WillIa00,sacks,0.0,,,,,
player,201409140sfo,sfo,WillIa00,tackles_combined,1,,,,,
player,201409140sfo,sfo,WillIa00,tackles_solo,1,,,,,
player,201409140sfo,sfo,WillIa00,tackles_assists,0,,,,,
player,201409140sfo,sfo,WillIa00,tackles_loss,1,,,,,
player,201409140sfo,sfo,WillIa00,qb_hits,0,,,,,
player,201409140sfo,sfo,WillIa00,fumbles_rec,0,,,,,
player,201409140sfo,sfo,WillIa00,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,WillIa00,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,WillIa00,fumbles_forced,0,,,,,
player,201409140sfo,sfo,ElliBr00,def_int,0,,,,,
player,201409140sfo,sfo,ElliBr00,def_int_yds,0,,,,,
player,201409140sfo,sfo,ElliBr00,def_int_td,0,,,,,
player,201409140sfo,sfo,ElliBr00,def_int_long,0,,,,,
player,201409140sfo,sfo,ElliBr00,pass_defended,0,,,,,
player,201409140sfo,sfo,ElliBr00,sacks,0.0,,,,,
player,201409140sfo,sfo,ElliBr00,tackles_combined,0,,,,,
player,201409140sfo,sfo,ElliBr00,tackles_solo,0,,,,,
player,201409140sfo,sfo,ElliBr00,tackles_assists,0,,,,,
player,201409140sfo,sfo,ElliBr00,tackles_loss,0,,,,,
player,201409140sfo,sfo,ElliBr00,qb_hits,0,,,,,
player,201409140sfo,sfo,ElliBr00,fumbles_rec,1,,,,,
player,201409140sfo,sfo,ElliBr00,fumbles_rec_yds,0,,,,,
player,201409140sfo,sfo,ElliBr00,fumbles_rec_td,0,,,,,
player,201409140sfo,sfo,ElliBr00,fumbles_forced,0,,,,,
player,201409140sfo,chi,HolmSa00,kick_ret,0,,,,,
player,201409140sfo,chi,HolmSa00,kick_ret_yds,0,,,,,
player,201409140sfo,chi,HolmSa00,kick_ret_yds_per_ret,,,,,,
player,201409140sfo,chi,HolmSa00,kick_ret_td,0,,,,,
player,201409140sfo,chi,HolmSa00,kick_ret_long,0,,,,,
player,201409140sfo,chi,HolmSa00,punt_ret,1,,,,,
player,201409140sfo,chi,HolmSa00,punt_ret_yds,1,,,,,
player,201409140sfo,chi,HolmSa00,punt_ret_yds_per_ret,1.0,,,,,
player,201409140sfo,chi,HolmSa00,punt_ret_td,0,,,,,
player,201409140sfo,chi,HolmSa00,punt_ret_long,1,,,,,
player,201409140sfo,chi,PerrSe00,kick_ret,1,,,,,
player,201409140sfo,chi,PerrSe00,kick_ret_yds,21,,,,,
player,201409140sfo,chi,PerrSe00,kick_ret_yds_per_ret,21.0,,,,,
player,201409140sfo,chi,PerrSe00,kick_ret_td,0,,,,,
player,201409140sfo,chi,PerrSe00,kick_ret_long,21,,,,,
player,201409140sfo,chi,PerrSe00,punt_ret,0,,,,,
player,201409140sfo,chi,PerrSe00,punt_ret_yds,0,,,,,
player,201409140sfo,chi,PerrSe00,punt_ret_yds_per_ret,,,,,,
player,201409140sfo,chi,PerrSe00,punt_ret_td,0,,,,,
player,201409140sfo,chi,PerrSe00,punt_ret_long,0,,,,,
player,201409140sfo,sfo,ElliBr00,kick_ret,1,,,,,
player,201409140sfo,sfo,ElliBr00,kick_ret_yds,28,,,,,
player,201409140sfo,sfo,ElliBr00,kick_ret_yds_per_ret,28.0,,,,,
player,201409140sfo,sfo,ElliBr00,kick_ret_td,0,,,,,
player,201409140sfo,sfo,ElliBr00,kick_ret_long,28,,,,,
player,201409140sfo,sfo,ElliBr00,punt_ret,4,,,,,
player,201409140sfo,sfo,ElliBr00,punt_ret_yds,24,,,,,
player,201409140sfo,sfo,ElliBr00,punt_ret_yds_per_ret,6.0,,,,,
player,201409140sfo,sfo,ElliBr00,punt_ret_td,0,,,,,
player,201409140sfo,sfo,ElliBr00,punt_ret_long,19,,,,,
player,201409140sfo,sfo,LyncAa00,kick_ret,1,,,,,
player,201409140sfo,sfo,LyncAa00,kick_ret_yds,10,,,,,
player,201409140sfo,sfo,LyncAa00,kick_ret_yds_per_ret,10.0,,,,,
player,201409140sfo,sfo,LyncAa00,kick_ret_td,0,,,,,
player,201409140sfo,sfo,LyncAa00,kick_ret_long,10,,,,,
player,201409140sfo,sfo,LyncAa00,punt_ret,0,,,,,
player,201409140sfo,sfo,LyncAa00,punt_ret_yds,0,,,,,
player,201409140sfo,sfo,LyncAa00,punt_ret_yds_per_ret,,,,,,
player,201409140sfo,sfo,LyncAa00,punt_ret_td,0,,,,,
player,201409140sfo,sfo,LyncAa00,punt_ret_long,0,,,,,
player,201409140sfo,sfo,MillBr02,kick_ret,1,,,,,
player,201409140sfo,sfo,MillBr02,kick_ret_yds,19,,,,,
player,201409140sfo,sfo,MillBr02,kick_ret_yds_per_ret,19.0,,,,,
player,201409140sfo,sfo,MillBr02,kick_ret_td,0,,,,,
player,201409140sfo,sfo,MillBr02,kick_ret_long,19,,,,,
player,201409140sfo,sfo,MillBr02,punt_ret,0,,,,,
player,201409140sfo,sfo,MillBr02,punt_ret_yds,0,,,,,
player,201409140sfo,sfo,MillBr02,punt_ret_yds_per_ret,,,,,,
player,201409140sfo,sfo,MillBr02,punt_ret_td,0,,,,,
player,201409140sfo,sfo,MillBr02,punt_ret_long,0,,,,,
player,201409140sfo,chi,gouldrob01,xpm,4,,,,,
player,201409140sfo,chi,gouldrob01,xpa,4,,,,,
player,201409140sfo,chi,gouldrob01,fgm,,,,,,
player,201409140sfo,chi,gouldrob01,fga,,,,,,
player,201409140sfo,chi,gouldrob01,punt,0,,,,,
player,201409140sfo,chi,gouldrob01,punt_yds,0,,,,,
player,201409140sfo,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201409140sfo,chi,gouldrob01,punt_long,0,,,,,
player,201409140sfo,chi,ODonPa00,xpm,,,,,,
player,201409140sfo,chi,ODonPa00,xpa,,,,,,
player,201409140sfo,chi,ODonPa00,fgm,,,,,,
player,201409140sfo,chi,ODonPa00,fga,,,,,,
player,201409140sfo,chi,ODonPa00,punt,5,,,,,
player,201409140sfo,chi,ODonPa00,punt_yds,238,,,,,
player,201409140sfo,chi,ODonPa00,punt_yds_per_punt,47.6,,,,,
player,201409140sfo,chi,ODonPa00,punt_long,52,,,,,
player,201409140sfo,sfo,dawsophi01,xpm,2,,,,,
player,201409140sfo,sfo,dawsophi01,xpa,2,,,,,
player,201409140sfo,sfo,dawsophi01,fgm,2,,,,,
player,201409140sfo,sfo,dawsophi01,fga,2,,,,,
player,201409140sfo,sfo,dawsophi01,punt,0,,,,,
player,201409140sfo,sfo,dawsophi01,punt_yds,0,,,,,
player,201409140sfo,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201409140sfo,sfo,dawsophi01,punt_long,0,,,,,
player,201409140sfo,sfo,LeexAn20,xpm,,,,,,
player,201409140sfo,sfo,LeexAn20,xpa,,,,,,
player,201409140sfo,sfo,LeexAn20,fgm,,,,,,
player,201409140sfo,sfo,LeexAn20,fga,,,,,,
player,201409140sfo,sfo,LeexAn20,punt,1,,,,,
player,201409140sfo,sfo,LeexAn20,punt_yds,54,,,,,
player,201409140sfo,sfo,LeexAn20,punt_yds_per_punt,54.0,,,,,
player,201409140sfo,sfo,LeexAn20,punt_long,54,,,,,
player,201409140sfo,sfo,StalJo20,pos,T,,,,,
player,201409140sfo,sfo,StalJo20,offense,67,,,,,
player,201409140sfo,sfo,StalJo20,off_pct,100%,,,,,
player,201409140sfo,sfo,StalJo20,defense,0,,,,,
player,201409140sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201409140sfo,sfo,StalJo20,special_teams,4,,,,,
player,201409140sfo,sfo,StalJo20,st_pct,15%,,,,,
player,201409140sfo,sfo,IupaMi20,pos,G,,,,,
player,201409140sfo,sfo,IupaMi20,offense,67,,,,,
player,201409140sfo,sfo,IupaMi20,off_pct,100%,,,,,
player,201409140sfo,sfo,IupaMi20,defense,0,,,,,
player,201409140sfo,sfo,IupaMi20,def_pct,0%,,,,,
player,201409140sfo,sfo,IupaMi20,special_teams,4,,,,,
player,201409140sfo,sfo,IupaMi20,st_pct,15%,,,,,
player,201409140sfo,sfo,KilgDa00,pos,C,,,,,
player,201409140sfo,sfo,KilgDa00,offense,67,,,,,
player,201409140sfo,sfo,KilgDa00,off_pct,100%,,,,,
player,201409140sfo,sfo,KilgDa00,defense,0,,,,,
player,201409140sfo,sfo,KilgDa00,def_pct,0%,,,,,
player,201409140sfo,sfo,KilgDa00,special_teams,4,,,,,
player,201409140sfo,sfo,KilgDa00,st_pct,15%,,,,,
player,201409140sfo,sfo,MartJo01,pos,T,,,,,
player,201409140sfo,sfo,MartJo01,offense,67,,,,,
player,201409140sfo,sfo,MartJo01,off_pct,100%,,,,,
player,201409140sfo,sfo,MartJo01,defense,0,,,,,
player,201409140sfo,sfo,MartJo01,def_pct,0%,,,,,
player,201409140sfo,sfo,MartJo01,special_teams,4,,,,,
player,201409140sfo,sfo,MartJo01,st_pct,15%,,,,,
player,201409140sfo,sfo,BoonAl21,pos,G,,,,,
player,201409140sfo,sfo,BoonAl21,offense,67,,,,,
player,201409140sfo,sfo,BoonAl21,off_pct,100%,,,,,
player,201409140sfo,sfo,BoonAl21,defense,0,,,,,
player,201409140sfo,sfo,BoonAl21,def_pct,0%,,,,,
player,201409140sfo,sfo,BoonAl21,special_teams,4,,,,,
player,201409140sfo,sfo,BoonAl21,st_pct,15%,,,,,
player,201409140sfo,sfo,KaepCo00,pos,QB,,,,,
player,201409140sfo,sfo,KaepCo00,offense,67,,,,,
player,201409140sfo,sfo,KaepCo00,off_pct,100%,,,,,
player,201409140sfo,sfo,KaepCo00,defense,0,,,,,
player,201409140sfo,sfo,KaepCo00,def_pct,0%,,,,,
player,201409140sfo,sfo,KaepCo00,special_teams,0,,,,,
player,201409140sfo,sfo,KaepCo00,st_pct,0%,,,,,
player,201409140sfo,sfo,BoldAn00,pos,WR,,,,,
player,201409140sfo,sfo,BoldAn00,offense,64,,,,,
player,201409140sfo,sfo,BoldAn00,off_pct,96%,,,,,
player,201409140sfo,sfo,BoldAn00,defense,0,,,,,
player,201409140sfo,sfo,BoldAn00,def_pct,0%,,,,,
player,201409140sfo,sfo,BoldAn00,special_teams,0,,,,,
player,201409140sfo,sfo,BoldAn00,st_pct,0%,,,,,
player,201409140sfo,sfo,CrabMi00,pos,WR,,,,,
player,201409140sfo,sfo,CrabMi00,offense,57,,,,,
player,201409140sfo,sfo,CrabMi00,off_pct,85%,,,,,
player,201409140sfo,sfo,CrabMi00,defense,0,,,,,
player,201409140sfo,sfo,CrabMi00,def_pct,0%,,,,,
player,201409140sfo,sfo,CrabMi00,special_teams,0,,,,,
player,201409140sfo,sfo,CrabMi00,st_pct,0%,,,,,
player,201409140sfo,sfo,DaviVe00,pos,TE,,,,,
player,201409140sfo,sfo,DaviVe00,offense,52,,,,,
player,201409140sfo,sfo,DaviVe00,off_pct,78%,,,,,
player,201409140sfo,sfo,DaviVe00,defense,0,,,,,
player,201409140sfo,sfo,DaviVe00,def_pct,0%,,,,,
player,201409140sfo,sfo,DaviVe00,special_teams,0,,,,,
player,201409140sfo,sfo,DaviVe00,st_pct,0%,,,,,
player,201409140sfo,sfo,GoreFr00,pos,RB,,,,,
player,201409140sfo,sfo,GoreFr00,offense,46,,,,,
player,201409140sfo,sfo,GoreFr00,off_pct,69%,,,,,
player,201409140sfo,sfo,GoreFr00,defense,0,,,,,
player,201409140sfo,sfo,GoreFr00,def_pct,0%,,,,,
player,201409140sfo,sfo,GoreFr00,special_teams,0,,,,,
player,201409140sfo,sfo,GoreFr00,st_pct,0%,,,,,
player,201409140sfo,sfo,JohnSt00,pos,WR,,,,,
player,201409140sfo,sfo,JohnSt00,offense,32,,,,,
player,201409140sfo,sfo,JohnSt00,off_pct,48%,,,,,
player,201409140sfo,sfo,JohnSt00,defense,0,,,,,
player,201409140sfo,sfo,JohnSt00,def_pct,0%,,,,,
player,201409140sfo,sfo,JohnSt00,special_teams,0,,,,,
player,201409140sfo,sfo,JohnSt00,st_pct,0%,,,,,
player,201409140sfo,sfo,MillBr02,pos,FB,,,,,
player,201409140sfo,sfo,MillBr02,offense,24,,,,,
player,201409140sfo,sfo,MillBr02,off_pct,36%,,,,,
player,201409140sfo,sfo,MillBr02,defense,0,,,,,
player,201409140sfo,sfo,MillBr02,def_pct,0%,,,,,
player,201409140sfo,sfo,MillBr02,special_teams,6,,,,,
player,201409140sfo,sfo,MillBr02,st_pct,23%,,,,,
player,201409140sfo,sfo,HydeCa00,pos,RB,,,,,
player,201409140sfo,sfo,HydeCa00,offense,20,,,,,
player,201409140sfo,sfo,HydeCa00,off_pct,30%,,,,,
player,201409140sfo,sfo,HydeCa00,defense,0,,,,,
player,201409140sfo,sfo,HydeCa00,def_pct,0%,,,,,
player,201409140sfo,sfo,HydeCa00,special_teams,1,,,,,
player,201409140sfo,sfo,HydeCa00,st_pct,4%,,,,,
player,201409140sfo,sfo,CarrDe00,pos,TE,,,,,
player,201409140sfo,sfo,CarrDe00,offense,19,,,,,
player,201409140sfo,sfo,CarrDe00,off_pct,28%,,,,,
player,201409140sfo,sfo,CarrDe00,defense,0,,,,,
player,201409140sfo,sfo,CarrDe00,def_pct,0%,,,,,
player,201409140sfo,sfo,CarrDe00,special_teams,20,,,,,
player,201409140sfo,sfo,CarrDe00,st_pct,77%,,,,,
player,201409140sfo,sfo,McDoVa00,pos,TE,,,,,
player,201409140sfo,sfo,McDoVa00,offense,17,,,,,
player,201409140sfo,sfo,McDoVa00,off_pct,25%,,,,,
player,201409140sfo,sfo,McDoVa00,defense,0,,,,,
player,201409140sfo,sfo,McDoVa00,def_pct,0%,,,,,
player,201409140sfo,sfo,McDoVa00,special_teams,5,,,,,
player,201409140sfo,sfo,McDoVa00,st_pct,19%,,,,,
player,201409140sfo,sfo,ElliBr00,pos,WR,,,,,
player,201409140sfo,sfo,ElliBr00,offense,3,,,,,
player,201409140sfo,sfo,ElliBr00,off_pct,4%,,,,,
player,201409140sfo,sfo,ElliBr00,defense,0,,,,,
player,201409140sfo,sfo,ElliBr00,def_pct,0%,,,,,
player,201409140sfo,sfo,ElliBr00,special_teams,12,,,,,
player,201409140sfo,sfo,ElliBr00,st_pct,46%,,,,,
player,201409140sfo,sfo,LoonJo01,pos,G,,,,,
player,201409140sfo,sfo,LoonJo01,offense,1,,,,,
player,201409140sfo,sfo,LoonJo01,off_pct,1%,,,,,
player,201409140sfo,sfo,LoonJo01,defense,0,,,,,
player,201409140sfo,sfo,LoonJo01,def_pct,0%,,,,,
player,201409140sfo,sfo,LoonJo01,special_teams,4,,,,,
player,201409140sfo,sfo,LoonJo01,st_pct,15%,,,,,
player,201409140sfo,sfo,WillPa98,pos,LB,,,,,
player,201409140sfo,sfo,WillPa98,offense,0,,,,,
player,201409140sfo,sfo,WillPa98,off_pct,0%,,,,,
player,201409140sfo,sfo,WillPa98,defense,59,,,,,
player,201409140sfo,sfo,WillPa98,def_pct,100%,,,,,
player,201409140sfo,sfo,WillPa98,special_teams,5,,,,,
player,201409140sfo,sfo,WillPa98,st_pct,19%,,,,,
player,201409140sfo,sfo,ReidEr00,pos,FS,,,,,
player,201409140sfo,sfo,ReidEr00,offense,0,,,,,
player,201409140sfo,sfo,ReidEr00,off_pct,0%,,,,,
player,201409140sfo,sfo,ReidEr00,defense,59,,,,,
player,201409140sfo,sfo,ReidEr00,def_pct,100%,,,,,
player,201409140sfo,sfo,ReidEr00,special_teams,1,,,,,
player,201409140sfo,sfo,ReidEr00,st_pct,4%,,,,,
player,201409140sfo,sfo,CullCh00,pos,CB,,,,,
player,201409140sfo,sfo,CullCh00,offense,0,,,,,
player,201409140sfo,sfo,CullCh00,off_pct,0%,,,,,
player,201409140sfo,sfo,CullCh00,defense,59,,,,,
player,201409140sfo,sfo,CullCh00,def_pct,100%,,,,,
player,201409140sfo,sfo,CullCh00,special_teams,0,,,,,
player,201409140sfo,sfo,CullCh00,st_pct,0%,,,,,
player,201409140sfo,sfo,BethAn20,pos,SS,,,,,
player,201409140sfo,sfo,BethAn20,offense,0,,,,,
player,201409140sfo,sfo,BethAn20,off_pct,0%,,,,,
player,201409140sfo,sfo,BethAn20,defense,59,,,,,
player,201409140sfo,sfo,BethAn20,def_pct,100%,,,,,
player,201409140sfo,sfo,BethAn20,special_teams,0,,,,,
player,201409140sfo,sfo,BethAn20,st_pct,0%,,,,,
player,201409140sfo,sfo,CoxxPe99,pos,CB,,,,,
player,201409140sfo,sfo,CoxxPe99,offense,0,,,,,
player,201409140sfo,sfo,CoxxPe99,off_pct,0%,,,,,
player,201409140sfo,sfo,CoxxPe99,defense,58,,,,,
player,201409140sfo,sfo,CoxxPe99,def_pct,98%,,,,,
player,201409140sfo,sfo,CoxxPe99,special_teams,1,,,,,
player,201409140sfo,sfo,CoxxPe99,st_pct,4%,,,,,
player,201409140sfo,sfo,WilhMi00,pos,LB,,,,,
player,201409140sfo,sfo,WilhMi00,offense,0,,,,,
player,201409140sfo,sfo,WilhMi00,off_pct,0%,,,,,
player,201409140sfo,sfo,WilhMi00,defense,52,,,,,
player,201409140sfo,sfo,WilhMi00,def_pct,88%,,,,,
player,201409140sfo,sfo,WilhMi00,special_teams,1,,,,,
player,201409140sfo,sfo,WilhMi00,st_pct,4%,,,,,
player,201409140sfo,sfo,McDoRa99,pos,DE,,,,,
player,201409140sfo,sfo,McDoRa99,offense,0,,,,,
player,201409140sfo,sfo,McDoRa99,off_pct,0%,,,,,
player,201409140sfo,sfo,McDoRa99,defense,49,,,,,
player,201409140sfo,sfo,McDoRa99,def_pct,83%,,,,,
player,201409140sfo,sfo,McDoRa99,special_teams,0,,,,,
player,201409140sfo,sfo,McDoRa99,st_pct,0%,,,,,
player,201409140sfo,sfo,SmitJu20,pos,DE,,,,,
player,201409140sfo,sfo,SmitJu20,offense,0,,,,,
player,201409140sfo,sfo,SmitJu20,off_pct,0%,,,,,
player,201409140sfo,sfo,SmitJu20,defense,46,,,,,
player,201409140sfo,sfo,SmitJu20,def_pct,78%,,,,,
player,201409140sfo,sfo,SmitJu20,special_teams,0,,,,,
player,201409140sfo,sfo,SmitJu20,st_pct,0%,,,,,
player,201409140sfo,sfo,WardJi01,pos,FS,,,,,
player,201409140sfo,sfo,WardJi01,offense,0,,,,,
player,201409140sfo,sfo,WardJi01,off_pct,0%,,,,,
player,201409140sfo,sfo,WardJi01,defense,45,,,,,
player,201409140sfo,sfo,WardJi01,def_pct,76%,,,,,
player,201409140sfo,sfo,WardJi01,special_teams,11,,,,,
player,201409140sfo,sfo,WardJi01,st_pct,42%,,,,,
player,201409140sfo,sfo,BrooAh21,pos,LB,,,,,
player,201409140sfo,sfo,BrooAh21,offense,0,,,,,
player,201409140sfo,sfo,BrooAh21,off_pct,0%,,,,,
player,201409140sfo,sfo,BrooAh21,defense,45,,,,,
player,201409140sfo,sfo,BrooAh21,def_pct,76%,,,,,
player,201409140sfo,sfo,BrooAh21,special_teams,0,,,,,
player,201409140sfo,sfo,BrooAh21,st_pct,0%,,,,,
player,201409140sfo,sfo,SkutDa00,pos,LB,,,,,
player,201409140sfo,sfo,SkutDa00,offense,0,,,,,
player,201409140sfo,sfo,SkutDa00,off_pct,0%,,,,,
player,201409140sfo,sfo,SkutDa00,defense,29,,,,,
player,201409140sfo,sfo,SkutDa00,def_pct,49%,,,,,
player,201409140sfo,sfo,SkutDa00,special_teams,10,,,,,
player,201409140sfo,sfo,SkutDa00,st_pct,38%,,,,,
player,201409140sfo,sfo,LemoCo00,pos,LB,,,,,
