game,2014,12,20141123,201411230sfo,was,"Washington Redskins",13,sfo,"San Francisco 49ers",17
player,201411230sfo,sfo,VentRa20,defense,0,,,,,
player,201411230sfo,sfo,VentRa20,def_pct,0%,,,,,
player,201411230sfo,sfo,VentRa20,special_teams,21,,,,,
player,201411230sfo,sfo,VentRa20,st_pct,78%,,,,,
player,201411230sfo,sfo,LemoCo00,pos,LB,,,,,
player,201411230sfo,sfo,LemoCo00,offense,0,,,,,
player,201411230sfo,sfo,LemoCo00,off_pct,0%,,,,,
player,201411230sfo,sfo,LemoCo00,defense,0,,,,,
player,201411230sfo,sfo,LemoCo00,def_pct,0%,,,,,
player,201411230sfo,sfo,LemoCo00,special_teams,20,,,,,
player,201411230sfo,sfo,LemoCo00,st_pct,74%,,,,,
player,201411230sfo,sfo,SkutDa00,pos,LB,,,,,
player,201411230sfo,sfo,SkutDa00,offense,0,,,,,
player,201411230sfo,sfo,SkutDa00,off_pct,0%,,,,,
player,201411230sfo,sfo,SkutDa00,defense,0,,,,,
player,201411230sfo,sfo,SkutDa00,def_pct,0%,,,,,
player,201411230sfo,sfo,SkutDa00,special_teams,17,,,,,
player,201411230sfo,sfo,SkutDa00,st_pct,63%,,,,,
player,201411230sfo,sfo,McCrL.00,pos,FS,,,,,
player,201411230sfo,sfo,McCrL.00,offense,0,,,,,
player,201411230sfo,sfo,McCrL.00,off_pct,0%,,,,,
player,201411230sfo,sfo,McCrL.00,defense,0,,,,,
player,201411230sfo,sfo,McCrL.00,def_pct,0%,,,,,
player,201411230sfo,sfo,McCrL.00,special_teams,17,,,,,
player,201411230sfo,sfo,McCrL.00,st_pct,63%,,,,,
player,201411230sfo,sfo,MoodNi00,pos,LB,,,,,
player,201411230sfo,sfo,MoodNi00,offense,0,,,,,
player,201411230sfo,sfo,MoodNi00,off_pct,0%,,,,,
player,201411230sfo,sfo,MoodNi00,defense,0,,,,,
player,201411230sfo,sfo,MoodNi00,def_pct,0%,,,,,
player,201411230sfo,sfo,MoodNi00,special_teams,15,,,,,
player,201411230sfo,sfo,MoodNi00,st_pct,56%,,,,,
player,201411230sfo,sfo,LeexAn20,pos,P,,,,,
player,201411230sfo,sfo,LeexAn20,offense,0,,,,,
player,201411230sfo,sfo,LeexAn20,off_pct,0%,,,,,
player,201411230sfo,sfo,LeexAn20,defense,0,,,,,
player,201411230sfo,sfo,LeexAn20,def_pct,0%,,,,,
player,201411230sfo,sfo,LeexAn20,special_teams,9,,,,,
player,201411230sfo,sfo,LeexAn20,st_pct,33%,,,,,
player,201411230sfo,sfo,NelsKy00,pos,LS,,,,,
player,201411230sfo,sfo,NelsKy00,offense,0,,,,,
player,201411230sfo,sfo,NelsKy00,off_pct,0%,,,,,
player,201411230sfo,sfo,NelsKy00,defense,0,,,,,
player,201411230sfo,sfo,NelsKy00,def_pct,0%,,,,,
player,201411230sfo,sfo,NelsKy00,special_teams,9,,,,,
player,201411230sfo,sfo,NelsKy00,st_pct,33%,,,,,
player,201411230sfo,sfo,SmitAl22,pos,RB,,,,,
player,201411230sfo,sfo,SmitAl22,offense,0,,,,,
player,201411230sfo,sfo,SmitAl22,off_pct,0%,,,,,
player,201411230sfo,sfo,SmitAl22,defense,0,,,,,
player,201411230sfo,sfo,SmitAl22,def_pct,0%,,,,,
player,201411230sfo,sfo,SmitAl22,special_teams,8,,,,,
player,201411230sfo,sfo,SmitAl22,st_pct,30%,,,,,
player,201411230sfo,sfo,ThomCh04,pos,LB,,,,,
player,201411230sfo,sfo,ThomCh04,offense,0,,,,,
player,201411230sfo,sfo,ThomCh04,off_pct,0%,,,,,
player,201411230sfo,sfo,ThomCh04,defense,0,,,,,
player,201411230sfo,sfo,ThomCh04,def_pct,0%,,,,,
player,201411230sfo,sfo,ThomCh04,special_teams,7,,,,,
player,201411230sfo,sfo,ThomCh04,st_pct,26%,,,,,
player,201411230sfo,sfo,dawsophi01,pos,K,,,,,
player,201411230sfo,sfo,dawsophi01,offense,0,,,,,
player,201411230sfo,sfo,dawsophi01,off_pct,0%,,,,,
player,201411230sfo,sfo,dawsophi01,defense,0,,,,,
player,201411230sfo,sfo,dawsophi01,def_pct,0%,,,,,
player,201411230sfo,sfo,dawsophi01,special_teams,6,,,,,
player,201411230sfo,sfo,dawsophi01,st_pct,22%,,,,,
player,201411230sfo,was,LauvSh20,pos,G,,,,,
player,201411230sfo,was,LauvSh20,offense,55,,,,,
player,201411230sfo,was,LauvSh20,off_pct,100%,,,,,
player,201411230sfo,was,LauvSh20,defense,0,,,,,
player,201411230sfo,was,LauvSh20,def_pct,0%,,,,,
player,201411230sfo,was,LauvSh20,special_teams,3,,,,,
player,201411230sfo,was,LauvSh20,st_pct,11%,,,,,
player,201411230sfo,was,CompTo00,pos,T,,,,,
player,201411230sfo,was,CompTo00,offense,55,,,,,
player,201411230sfo,was,CompTo00,off_pct,100%,,,,,
player,201411230sfo,was,CompTo00,defense,0,,,,,
player,201411230sfo,was,CompTo00,def_pct,0%,,,,,
player,201411230sfo,was,CompTo00,special_teams,3,,,,,
player,201411230sfo,was,CompTo00,st_pct,11%,,,,,
player,201411230sfo,was,MoseMo00,pos,T,,,,,
player,201411230sfo,was,MoseMo00,offense,55,,,,,
player,201411230sfo,was,MoseMo00,off_pct,100%,,,,,
player,201411230sfo,was,MoseMo00,defense,0,,,,,
player,201411230sfo,was,MoseMo00,def_pct,0%,,,,,
player,201411230sfo,was,MoseMo00,special_teams,3,,,,,
player,201411230sfo,was,MoseMo00,st_pct,11%,,,,,
player,201411230sfo,was,ChesCh21,pos,G,,,,,
player,201411230sfo,was,ChesCh21,offense,55,,,,,
player,201411230sfo,was,ChesCh21,off_pct,100%,,,,,
player,201411230sfo,was,ChesCh21,defense,0,,,,,
player,201411230sfo,was,ChesCh21,def_pct,0%,,,,,
player,201411230sfo,was,ChesCh21,special_teams,3,,,,,
player,201411230sfo,was,ChesCh21,st_pct,11%,,,,,
player,201411230sfo,was,LichKo20,pos,C,,,,,
player,201411230sfo,was,LichKo20,offense,55,,,,,
player,201411230sfo,was,LichKo20,off_pct,100%,,,,,
player,201411230sfo,was,LichKo20,defense,0,,,,,
player,201411230sfo,was,LichKo20,def_pct,0%,,,,,
player,201411230sfo,was,LichKo20,special_teams,0,,,,,
player,201411230sfo,was,LichKo20,st_pct,0%,,,,,
player,201411230sfo,was,GrifRo01,pos,QB,,,,,
player,201411230sfo,was,GrifRo01,offense,55,,,,,
player,201411230sfo,was,GrifRo01,off_pct,100%,,,,,
player,201411230sfo,was,GrifRo01,defense,0,,,,,
player,201411230sfo,was,GrifRo01,def_pct,0%,,,,,
player,201411230sfo,was,GrifRo01,special_teams,0,,,,,
player,201411230sfo,was,GrifRo01,st_pct,0%,,,,,
player,201411230sfo,was,JackDe00,pos,WR,,,,,
player,201411230sfo,was,JackDe00,offense,47,,,,,
player,201411230sfo,was,JackDe00,off_pct,85%,,,,,
player,201411230sfo,was,JackDe00,defense,0,,,,,
player,201411230sfo,was,JackDe00,def_pct,0%,,,,,
player,201411230sfo,was,JackDe00,special_teams,3,,,,,
player,201411230sfo,was,JackDe00,st_pct,11%,,,,,
player,201411230sfo,was,GarcPi00,pos,WR,,,,,
player,201411230sfo,was,GarcPi00,offense,44,,,,,
player,201411230sfo,was,GarcPi00,off_pct,80%,,,,,
player,201411230sfo,was,GarcPi00,defense,0,,,,,
player,201411230sfo,was,GarcPi00,def_pct,0%,,,,,
player,201411230sfo,was,GarcPi00,special_teams,0,,,,,
player,201411230sfo,was,GarcPi00,st_pct,0%,,,,,
player,201411230sfo,was,PaulNi00,pos,TE,,,,,
player,201411230sfo,was,PaulNi00,offense,38,,,,,
player,201411230sfo,was,PaulNi00,off_pct,69%,,,,,
player,201411230sfo,was,PaulNi00,defense,0,,,,,
player,201411230sfo,was,PaulNi00,def_pct,0%,,,,,
player,201411230sfo,was,PaulNi00,special_teams,11,,,,,
player,201411230sfo,was,PaulNi00,st_pct,41%,,,,,
player,201411230sfo,was,RobeAn00,pos,WR,,,,,
player,201411230sfo,was,RobeAn00,offense,36,,,,,
player,201411230sfo,was,RobeAn00,off_pct,65%,,,,,
player,201411230sfo,was,RobeAn00,defense,0,,,,,
player,201411230sfo,was,RobeAn00,def_pct,0%,,,,,
player,201411230sfo,was,RobeAn00,special_teams,6,,,,,
player,201411230sfo,was,RobeAn00,st_pct,22%,,,,,
player,201411230sfo,was,MorrAl00,pos,RB,,,,,
player,201411230sfo,was,MorrAl00,offense,36,,,,,
player,201411230sfo,was,MorrAl00,off_pct,65%,,,,,
player,201411230sfo,was,MorrAl00,defense,0,,,,,
player,201411230sfo,was,MorrAl00,def_pct,0%,,,,,
player,201411230sfo,was,MorrAl00,special_teams,0,,,,,
player,201411230sfo,was,MorrAl00,st_pct,0%,,,,,
player,201411230sfo,was,YounDa01,pos,FB,,,,,
player,201411230sfo,was,YounDa01,offense,20,,,,,
player,201411230sfo,was,YounDa01,off_pct,36%,,,,,
player,201411230sfo,was,YounDa01,defense,0,,,,,
player,201411230sfo,was,YounDa01,def_pct,0%,,,,,
player,201411230sfo,was,YounDa01,special_teams,18,,,,,
player,201411230sfo,was,YounDa01,st_pct,67%,,,,,
player,201411230sfo,was,PaulLo00,pos,TE,,,,,
player,201411230sfo,was,PaulLo00,offense,19,,,,,
player,201411230sfo,was,PaulLo00,off_pct,35%,,,,,
player,201411230sfo,was,PaulLo00,defense,0,,,,,
player,201411230sfo,was,PaulLo00,def_pct,0%,,,,,
player,201411230sfo,was,PaulLo00,special_teams,9,,,,,
player,201411230sfo,was,PaulLo00,st_pct,33%,,,,,
player,201411230sfo,was,HeluRo00,pos,RB,,,,,
player,201411230sfo,was,HeluRo00,offense,16,,,,,
player,201411230sfo,was,HeluRo00,off_pct,29%,,,,,
player,201411230sfo,was,HeluRo00,defense,0,,,,,
player,201411230sfo,was,HeluRo00,def_pct,0%,,,,,
player,201411230sfo,was,HeluRo00,special_teams,2,,,,,
player,201411230sfo,was,HeluRo00,st_pct,7%,,,,,
player,201411230sfo,was,GranRy01,pos,WR,,,,,
player,201411230sfo,was,GranRy01,offense,8,,,,,
player,201411230sfo,was,GranRy01,off_pct,15%,,,,,
player,201411230sfo,was,GranRy01,defense,0,,,,,
player,201411230sfo,was,GranRy01,def_pct,0%,,,,,
player,201411230sfo,was,GranRy01,special_teams,6,,,,,
player,201411230sfo,was,GranRy01,st_pct,22%,,,,,
player,201411230sfo,was,MossSa00,pos,WR,,,,,
player,201411230sfo,was,MossSa00,offense,5,,,,,
player,201411230sfo,was,MossSa00,off_pct,9%,,,,,
player,201411230sfo,was,MossSa00,defense,0,,,,,
player,201411230sfo,was,MossSa00,def_pct,0%,,,,,
player,201411230sfo,was,MossSa00,special_teams,6,,,,,
player,201411230sfo,was,MossSa00,st_pct,22%,,,,,
player,201411230sfo,was,ReddSi00,pos,RB,,,,,
player,201411230sfo,was,ReddSi00,offense,3,,,,,
player,201411230sfo,was,ReddSi00,off_pct,5%,,,,,
player,201411230sfo,was,ReddSi00,defense,0,,,,,
player,201411230sfo,was,ReddSi00,def_pct,0%,,,,,
player,201411230sfo,was,ReddSi00,special_teams,13,,,,,
player,201411230sfo,was,ReddSi00,st_pct,48%,,,,,
player,201411230sfo,was,PoluTy20,pos,T,,,,,
player,201411230sfo,was,PoluTy20,offense,3,,,,,
player,201411230sfo,was,PoluTy20,off_pct,5%,,,,,
player,201411230sfo,was,PoluTy20,defense,0,,,,,
player,201411230sfo,was,PoluTy20,def_pct,0%,,,,,
player,201411230sfo,was,PoluTy20,special_teams,0,,,,,
player,201411230sfo,was,PoluTy20,st_pct,0%,,,,,
player,201411230sfo,was,RilePe00,pos,LB,,,,,
player,201411230sfo,was,RilePe00,offense,0,,,,,
player,201411230sfo,was,RilePe00,off_pct,0%,,,,,
player,201411230sfo,was,RilePe00,defense,61,,,,,
player,201411230sfo,was,RilePe00,def_pct,100%,,,,,
player,201411230sfo,was,RilePe00,special_teams,6,,,,,
player,201411230sfo,was,RilePe00,st_pct,22%,,,,,
player,201411230sfo,was,RobiKe01,pos,LB,,,,,
player,201411230sfo,was,RobiKe01,offense,0,,,,,
player,201411230sfo,was,RobiKe01,off_pct,0%,,,,,
player,201411230sfo,was,RobiKe01,defense,61,,,,,
player,201411230sfo,was,RobiKe01,def_pct,100%,,,,,
player,201411230sfo,was,RobiKe01,special_teams,3,,,,,
player,201411230sfo,was,RobiKe01,st_pct,11%,,,,,
player,201411230sfo,was,MeriBr99,pos,SS,,,,,
player,201411230sfo,was,MeriBr99,offense,0,,,,,
player,201411230sfo,was,MeriBr99,off_pct,0%,,,,,
player,201411230sfo,was,MeriBr99,defense,60,,,,,
player,201411230sfo,was,MeriBr99,def_pct,98%,,,,,
player,201411230sfo,was,MeriBr99,special_teams,7,,,,,
player,201411230sfo,was,MeriBr99,st_pct,26%,,,,,
player,201411230sfo,was,BreeBa00,pos,CB,,,,,
player,201411230sfo,was,BreeBa00,offense,0,,,,,
player,201411230sfo,was,BreeBa00,off_pct,0%,,,,,
player,201411230sfo,was,BreeBa00,defense,60,,,,,
player,201411230sfo,was,BreeBa00,def_pct,98%,,,,,
player,201411230sfo,was,BreeBa00,special_teams,5,,,,,
player,201411230sfo,was,BreeBa00,st_pct,19%,,,,,
player,201411230sfo,was,ClarRy20,pos,FS,,,,,
player,201411230sfo,was,ClarRy20,offense,0,,,,,
player,201411230sfo,was,ClarRy20,off_pct,0%,,,,,
player,201411230sfo,was,ClarRy20,defense,58,,,,,
player,201411230sfo,was,ClarRy20,def_pct,95%,,,,,
player,201411230sfo,was,ClarRy20,special_teams,0,,,,,
player,201411230sfo,was,ClarRy20,st_pct,0%,,,,,
player,201411230sfo,was,KerrRy00,pos,LB,,,,,
player,201411230sfo,was,KerrRy00,offense,0,,,,,
player,201411230sfo,was,KerrRy00,off_pct,0%,,,,,
player,201411230sfo,was,KerrRy00,defense,57,,,,,
player,201411230sfo,was,KerrRy00,def_pct,93%,,,,,
player,201411230sfo,was,KerrRy00,special_teams,3,,,,,
player,201411230sfo,was,KerrRy00,st_pct,11%,,,,,
player,201411230sfo,was,MurpTr00,pos,LB,,,,,
player,201411230sfo,was,MurpTr00,offense,0,,,,,
player,201411230sfo,was,MurpTr00,off_pct,0%,,,,,
player,201411230sfo,was,MurpTr00,defense,56,,,,,
player,201411230sfo,was,MurpTr00,def_pct,92%,,,,,
player,201411230sfo,was,MurpTr00,special_teams,14,,,,,
player,201411230sfo,was,MurpTr00,st_pct,52%,,,,,
player,201411230sfo,was,CofiBa20,pos,NT,,,,,
player,201411230sfo,was,CofiBa20,offense,0,,,,,
player,201411230sfo,was,CofiBa20,off_pct,0%,,,,,
player,201411230sfo,was,CofiBa20,defense,40,,,,,
player,201411230sfo,was,CofiBa20,def_pct,66%,,,,,
player,201411230sfo,was,CofiBa20,special_teams,3,,,,,
player,201411230sfo,was,CofiBa20,st_pct,11%,,,,,
player,201411230sfo,was,HatcJa20,pos,DE,,,,,
player,201411230sfo,was,HatcJa20,offense,0,,,,,
player,201411230sfo,was,HatcJa20,off_pct,0%,,,,,
player,201411230sfo,was,HatcJa20,defense,38,,,,,
player,201411230sfo,was,HatcJa20,def_pct,62%,,,,,
player,201411230sfo,was,HatcJa20,special_teams,3,,,,,
player,201411230sfo,was,HatcJa20,st_pct,11%,,,,,
player,201411230sfo,was,JenkJa01,pos,DE,,,,,
player,201411230sfo,was,JenkJa01,offense,0,,,,,
player,201411230sfo,was,JenkJa01,off_pct,0%,,,,,
player,201411230sfo,was,JenkJa01,defense,38,,,,,
player,201411230sfo,was,JenkJa01,def_pct,62%,,,,,
player,201411230sfo,was,JenkJa01,special_teams,0,,,,,
player,201411230sfo,was,JenkJa01,st_pct,0%,,,,,
player,201411230sfo,was,PortTr99,pos,CB,,,,,
player,201411230sfo,was,PortTr99,offense,0,,,,,
player,201411230sfo,was,PortTr99,off_pct,0%,,,,,
player,201411230sfo,was,PortTr99,defense,36,,,,,
player,201411230sfo,was,PortTr99,def_pct,59%,,,,,
player,201411230sfo,was,PortTr99,special_teams,0,,,,,
player,201411230sfo,was,PortTr99,st_pct,0%,,,,,
player,201411230sfo,was,BoweSt20,pos,DE,,,,,
player,201411230sfo,was,BoweSt20,offense,0,,,,,
player,201411230sfo,was,BoweSt20,off_pct,0%,,,,,
player,201411230sfo,was,BoweSt20,defense,23,,,,,
player,201411230sfo,was,BoweSt20,def_pct,38%,,,,,
player,201411230sfo,was,BoweSt20,special_teams,0,,,,,
player,201411230sfo,was,BoweSt20,st_pct,0%,,,,,
player,201411230sfo,was,RobiTr02,pos,FS,,,,,
player,201411230sfo,was,RobiTr02,offense,0,,,,,
player,201411230sfo,was,RobiTr02,off_pct,0%,,,,,
player,201411230sfo,was,RobiTr02,defense,19,,,,,
player,201411230sfo,was,RobiTr02,def_pct,31%,,,,,
player,201411230sfo,was,RobiTr02,special_teams,18,,,,,
player,201411230sfo,was,RobiTr02,st_pct,67%,,,,,
player,201411230sfo,was,GolsKe20,pos,DE,,,,,
player,201411230sfo,was,GolsKe20,offense,0,,,,,
player,201411230sfo,was,GolsKe20,off_pct,0%,,,,,
player,201411230sfo,was,GolsKe20,defense,17,,,,,
player,201411230sfo,was,GolsKe20,def_pct,28%,,,,,
player,201411230sfo,was,GolsKe20,special_teams,9,,,,,
player,201411230sfo,was,GolsKe20,st_pct,33%,,,,,
player,201411230sfo,was,ThomPh00,pos,S,,,,,
player,201411230sfo,was,ThomPh00,offense,0,,,,,
player,201411230sfo,was,ThomPh00,off_pct,0%,,,,,
player,201411230sfo,was,ThomPh00,defense,15,,,,,
player,201411230sfo,was,ThomPh00,def_pct,25%,,,,,
player,201411230sfo,was,ThomPh00,special_teams,14,,,,,
player,201411230sfo,was,ThomPh00,st_pct,52%,,,,,
player,201411230sfo,was,DucrGr00,pos,CB,,,,,
player,201411230sfo,was,DucrGr00,offense,0,,,,,
player,201411230sfo,was,DucrGr00,off_pct,0%,,,,,
player,201411230sfo,was,DucrGr00,defense,11,,,,,
player,201411230sfo,was,DucrGr00,def_pct,18%,,,,,
player,201411230sfo,was,DucrGr00,special_teams,8,,,,,
player,201411230sfo,was,DucrGr00,st_pct,30%,,,,,
player,201411230sfo,was,KearFr00,pos,DE,,,,,
player,201411230sfo,was,KearFr00,offense,0,,,,,
player,201411230sfo,was,KearFr00,off_pct,0%,,,,,
player,201411230sfo,was,KearFr00,defense,10,,,,,
player,201411230sfo,was,KearFr00,def_pct,16%,,,,,
player,201411230sfo,was,KearFr00,special_teams,12,,,,,
player,201411230sfo,was,KearFr00,st_pct,44%,,,,,
player,201411230sfo,was,BrowEv99,pos,LB,,,,,
player,201411230sfo,was,BrowEv99,offense,0,,,,,
player,201411230sfo,was,BrowEv99,off_pct,0%,,,,,
player,201411230sfo,was,BrowEv99,defense,7,,,,,
player,201411230sfo,was,BrowEv99,def_pct,11%,,,,,
player,201411230sfo,was,BrowEv99,special_teams,21,,,,,
player,201411230sfo,was,BrowEv99,st_pct,78%,,,,,
player,201411230sfo,was,DaviAk00,pos,S,,,,,
player,201411230sfo,was,DaviAk00,offense,0,,,,,
player,201411230sfo,was,DaviAk00,off_pct,0%,,,,,
player,201411230sfo,was,DaviAk00,defense,2,,,,,
player,201411230sfo,was,DaviAk00,def_pct,3%,,,,,
player,201411230sfo,was,DaviAk00,special_teams,18,,,,,
player,201411230sfo,was,DaviAk00,st_pct,67%,,,,,
player,201411230sfo,was,BiggE.99,pos,CB,,,,,
player,201411230sfo,was,BiggE.99,offense,0,,,,,
player,201411230sfo,was,BiggE.99,off_pct,0%,,,,,
player,201411230sfo,was,BiggE.99,defense,2,,,,,
player,201411230sfo,was,BiggE.99,def_pct,3%,,,,,
player,201411230sfo,was,BiggE.99,special_teams,1,,,,,
player,201411230sfo,was,BiggE.99,st_pct,4%,,,,,
player,201411230sfo,was,CompWi00,pos,LB,,,,,
player,201411230sfo,was,CompWi00,offense,0,,,,,
player,201411230sfo,was,CompWi00,off_pct,0%,,,,,
player,201411230sfo,was,CompWi00,defense,0,,,,,
player,201411230sfo,was,CompWi00,def_pct,0%,,,,,
player,201411230sfo,was,CompWi00,special_teams,21,,,,,
player,201411230sfo,was,CompWi00,st_pct,78%,,,,,
player,201411230sfo,was,HaywAd98,pos,LB,,,,,
player,201411230sfo,was,HaywAd98,offense,0,,,,,
player,201411230sfo,was,HaywAd98,off_pct,0%,,,,,
player,201411230sfo,was,HaywAd98,defense,0,,,,,
player,201411230sfo,was,HaywAd98,def_pct,0%,,,,,
player,201411230sfo,was,HaywAd98,special_teams,12,,,,,
player,201411230sfo,was,HaywAd98,st_pct,44%,,,,,
player,201411230sfo,was,SundNi00,pos,LS,,,,,
player,201411230sfo,was,SundNi00,offense,0,,,,,
player,201411230sfo,was,SundNi00,off_pct,0%,,,,,
player,201411230sfo,was,SundNi00,defense,0,,,,,
player,201411230sfo,was,SundNi00,def_pct,0%,,,,,
player,201411230sfo,was,SundNi00,special_teams,11,,,,,
player,201411230sfo,was,SundNi00,st_pct,41%,,,,,
player,201411230sfo,was,WayxTr00,pos,P,,,,,
player,201411230sfo,was,WayxTr00,offense,0,,,,,
player,201411230sfo,was,WayxTr00,off_pct,0%,,,,,
player,201411230sfo,was,WayxTr00,defense,0,,,,,
player,201411230sfo,was,WayxTr00,def_pct,0%,,,,,
player,201411230sfo,was,WayxTr00,special_teams,11,,,,,
player,201411230sfo,was,WayxTr00,st_pct,41%,,,,,
player,201411230sfo,was,ForbKa00,pos,K,,,,,
player,201411230sfo,was,ForbKa00,offense,0,,,,,
player,201411230sfo,was,ForbKa00,off_pct,0%,,,,,
player,201411230sfo,was,ForbKa00,defense,0,,,,,
player,201411230sfo,was,ForbKa00,def_pct,0%,,,,,
player,201411230sfo,was,ForbKa00,special_teams,7,,,,,
player,201411230sfo,was,ForbKa00,st_pct,26%,,,,,
player,201411230sfo,was,LeRiJo00,pos,G,,,,,
player,201411230sfo,was,LeRiJo00,offense,0,,,,,
player,201411230sfo,was,LeRiJo00,off_pct,0%,,,,,
player,201411230sfo,was,LeRiJo00,defense,0,,,,,
player,201411230sfo,was,LeRiJo00,def_pct,0%,,,,,
player,201411230sfo,was,LeRiJo00,special_teams,3,,,,,
player,201411230sfo,was,LeRiJo00,st_pct,11%,,,,,
