game,2014,6,20141012,201410120atl,chi,"Chicago Bears",27,atl,"Atlanta Falcons",13
player,201410120atl,atl,PeteCo00,tackles_solo,1,,,,,
player,201410120atl,atl,PeteCo00,tackles_assists,0,,,,,
player,201410120atl,atl,PeteCo00,tackles_loss,0,,,,,
player,201410120atl,atl,PeteCo00,qb_hits,0,,,,,
player,201410120atl,atl,PeteCo00,fumbles_rec,0,,,,,
player,201410120atl,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201410120atl,atl,PeteCo00,fumbles_forced,0,,,,,
player,201410120atl,atl,SmitAn01,def_int,0,,,,,
player,201410120atl,atl,SmitAn01,def_int_yds,0,,,,,
player,201410120atl,atl,SmitAn01,def_int_td,0,,,,,
player,201410120atl,atl,SmitAn01,def_int_long,0,,,,,
player,201410120atl,atl,SmitAn01,pass_defended,0,,,,,
player,201410120atl,atl,SmitAn01,sacks,0.0,,,,,
player,201410120atl,atl,SmitAn01,tackles_combined,1,,,,,
player,201410120atl,atl,SmitAn01,tackles_solo,1,,,,,
player,201410120atl,atl,SmitAn01,tackles_assists,0,,,,,
player,201410120atl,atl,SmitAn01,tackles_loss,0,,,,,
player,201410120atl,atl,SmitAn01,qb_hits,0,,,,,
player,201410120atl,atl,SmitAn01,fumbles_rec,0,,,,,
player,201410120atl,atl,SmitAn01,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,SmitAn01,fumbles_rec_td,0,,,,,
player,201410120atl,atl,SmitAn01,fumbles_forced,0,,,,,
player,201410120atl,atl,StupNa01,def_int,0,,,,,
player,201410120atl,atl,StupNa01,def_int_yds,0,,,,,
player,201410120atl,atl,StupNa01,def_int_td,0,,,,,
player,201410120atl,atl,StupNa01,def_int_long,0,,,,,
player,201410120atl,atl,StupNa01,pass_defended,0,,,,,
player,201410120atl,atl,StupNa01,sacks,0.0,,,,,
player,201410120atl,atl,StupNa01,tackles_combined,1,,,,,
player,201410120atl,atl,StupNa01,tackles_solo,1,,,,,
player,201410120atl,atl,StupNa01,tackles_assists,0,,,,,
player,201410120atl,atl,StupNa01,tackles_loss,0,,,,,
player,201410120atl,atl,StupNa01,qb_hits,0,,,,,
player,201410120atl,atl,StupNa01,fumbles_rec,0,,,,,
player,201410120atl,atl,StupNa01,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,StupNa01,fumbles_rec_td,0,,,,,
player,201410120atl,atl,StupNa01,fumbles_forced,0,,,,,
player,201410120atl,atl,SoutDe00,def_int,0,,,,,
player,201410120atl,atl,SoutDe00,def_int_yds,0,,,,,
player,201410120atl,atl,SoutDe00,def_int_td,0,,,,,
player,201410120atl,atl,SoutDe00,def_int_long,0,,,,,
player,201410120atl,atl,SoutDe00,pass_defended,1,,,,,
player,201410120atl,atl,SoutDe00,sacks,0.0,,,,,
player,201410120atl,atl,SoutDe00,tackles_combined,0,,,,,
player,201410120atl,atl,SoutDe00,tackles_solo,0,,,,,
player,201410120atl,atl,SoutDe00,tackles_assists,0,,,,,
player,201410120atl,atl,SoutDe00,tackles_loss,0,,,,,
player,201410120atl,atl,SoutDe00,qb_hits,0,,,,,
player,201410120atl,atl,SoutDe00,fumbles_rec,0,,,,,
player,201410120atl,atl,SoutDe00,fumbles_rec_yds,0,,,,,
player,201410120atl,atl,SoutDe00,fumbles_rec_td,0,,,,,
player,201410120atl,atl,SoutDe00,fumbles_forced,0,,,,,
player,201410120atl,chi,HolmSa00,kick_ret,0,,,,,
player,201410120atl,chi,HolmSa00,kick_ret_yds,0,,,,,
player,201410120atl,chi,HolmSa00,kick_ret_yds_per_ret,,,,,,
player,201410120atl,chi,HolmSa00,kick_ret_td,0,,,,,
player,201410120atl,chi,HolmSa00,kick_ret_long,0,,,,,
player,201410120atl,chi,HolmSa00,punt_ret,2,,,,,
player,201410120atl,chi,HolmSa00,punt_ret_yds,-1,,,,,
player,201410120atl,chi,HolmSa00,punt_ret_yds_per_ret,-0.5,,,,,
player,201410120atl,chi,HolmSa00,punt_ret_td,0,,,,,
player,201410120atl,chi,HolmSa00,punt_ret_long,0,,,,,
player,201410120atl,chi,WillCh06,kick_ret,2,,,,,
player,201410120atl,chi,WillCh06,kick_ret_yds,35,,,,,
player,201410120atl,chi,WillCh06,kick_ret_yds_per_ret,17.5,,,,,
player,201410120atl,chi,WillCh06,kick_ret_td,0,,,,,
player,201410120atl,chi,WillCh06,kick_ret_long,18,,,,,
player,201410120atl,chi,WillCh06,punt_ret,0,,,,,
player,201410120atl,chi,WillCh06,punt_ret_yds,0,,,,,
player,201410120atl,chi,WillCh06,punt_ret_yds_per_ret,,,,,,
player,201410120atl,chi,WillCh06,punt_ret_td,0,,,,,
player,201410120atl,chi,WillCh06,punt_ret_long,0,,,,,
player,201410120atl,atl,HestDe99,kick_ret,2,,,,,
player,201410120atl,atl,HestDe99,kick_ret_yds,44,,,,,
player,201410120atl,atl,HestDe99,kick_ret_yds_per_ret,22.0,,,,,
player,201410120atl,atl,HestDe99,kick_ret_td,0,,,,,
player,201410120atl,atl,HestDe99,kick_ret_long,26,,,,,
player,201410120atl,atl,HestDe99,punt_ret,2,,,,,
player,201410120atl,atl,HestDe99,punt_ret_yds,10,,,,,
player,201410120atl,atl,HestDe99,punt_ret_yds_per_ret,5.0,,,,,
player,201410120atl,atl,HestDe99,punt_ret_td,0,,,,,
player,201410120atl,atl,HestDe99,punt_ret_long,12,,,,,
player,201410120atl,atl,ToilLe00,kick_ret,1,,,,,
player,201410120atl,atl,ToilLe00,kick_ret_yds,0,,,,,
player,201410120atl,atl,ToilLe00,kick_ret_yds_per_ret,0.0,,,,,
player,201410120atl,atl,ToilLe00,kick_ret_td,0,,,,,
player,201410120atl,atl,ToilLe00,kick_ret_long,0,,,,,
player,201410120atl,atl,ToilLe00,punt_ret,0,,,,,
player,201410120atl,atl,ToilLe00,punt_ret_yds,0,,,,,
player,201410120atl,atl,ToilLe00,punt_ret_yds_per_ret,,,,,,
player,201410120atl,atl,ToilLe00,punt_ret_td,0,,,,,
player,201410120atl,atl,ToilLe00,punt_ret_long,0,,,,,
player,201410120atl,chi,gouldrob01,xpm,1,,,,,
player,201410120atl,chi,gouldrob01,xpa,2,,,,,
player,201410120atl,chi,gouldrob01,fgm,2,,,,,
player,201410120atl,chi,gouldrob01,fga,2,,,,,
player,201410120atl,chi,gouldrob01,punt,0,,,,,
player,201410120atl,chi,gouldrob01,punt_yds,0,,,,,
player,201410120atl,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201410120atl,chi,gouldrob01,punt_long,0,,,,,
player,201410120atl,chi,ODonPa00,xpm,,,,,,
player,201410120atl,chi,ODonPa00,xpa,,,,,,
player,201410120atl,chi,ODonPa00,fgm,,,,,,
player,201410120atl,chi,ODonPa00,fga,,,,,,
player,201410120atl,chi,ODonPa00,punt,5,,,,,
player,201410120atl,chi,ODonPa00,punt_yds,201,,,,,
player,201410120atl,chi,ODonPa00,punt_yds_per_punt,40.2,,,,,
player,201410120atl,chi,ODonPa00,punt_long,46,,,,,
player,201410120atl,atl,bryanmat01,xpm,1,,,,,
player,201410120atl,atl,bryanmat01,xpa,1,,,,,
player,201410120atl,atl,bryanmat01,fgm,2,,,,,
player,201410120atl,atl,bryanmat01,fga,2,,,,,
player,201410120atl,atl,bryanmat01,punt,0,,,,,
player,201410120atl,atl,bryanmat01,punt_yds,0,,,,,
player,201410120atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201410120atl,atl,bryanmat01,punt_long,0,,,,,
player,201410120atl,atl,BoshMa00,xpm,,,,,,
player,201410120atl,atl,BoshMa00,xpa,,,,,,
player,201410120atl,atl,BoshMa00,fgm,,,,,,
player,201410120atl,atl,BoshMa00,fga,,,,,,
player,201410120atl,atl,BoshMa00,punt,5,,,,,
player,201410120atl,atl,BoshMa00,punt_yds,218,,,,,
player,201410120atl,atl,BoshMa00,punt_yds_per_punt,43.6,,,,,
player,201410120atl,atl,BoshMa00,punt_long,57,,,,,
player,201410120atl,atl,MattJa00,pos,T,,,,,
player,201410120atl,atl,MattJa00,offense,56,,,,,
player,201410120atl,atl,MattJa00,off_pct,100%,,,,,
player,201410120atl,atl,MattJa00,defense,0,,,,,
player,201410120atl,atl,MattJa00,def_pct,0%,,,,,
player,201410120atl,atl,MattJa00,special_teams,3,,,,,
player,201410120atl,atl,MattJa00,st_pct,11%,,,,,
player,201410120atl,atl,CariGa00,pos,T,,,,,
player,201410120atl,atl,CariGa00,offense,56,,,,,
player,201410120atl,atl,CariGa00,off_pct,100%,,,,,
player,201410120atl,atl,CariGa00,defense,0,,,,,
player,201410120atl,atl,CariGa00,def_pct,0%,,,,,
player,201410120atl,atl,CariGa00,special_teams,3,,,,,
player,201410120atl,atl,CariGa00,st_pct,11%,,,,,
player,201410120atl,atl,AsamJo20,pos,G,,,,,
player,201410120atl,atl,AsamJo20,offense,56,,,,,
player,201410120atl,atl,AsamJo20,off_pct,100%,,,,,
player,201410120atl,atl,AsamJo20,defense,0,,,,,
player,201410120atl,atl,AsamJo20,def_pct,0%,,,,,
player,201410120atl,atl,AsamJo20,special_teams,2,,,,,
player,201410120atl,atl,AsamJo20,st_pct,7%,,,,,
player,201410120atl,atl,BlalJu20,pos,G,,,,,
player,201410120atl,atl,BlalJu20,offense,56,,,,,
player,201410120atl,atl,BlalJu20,off_pct,100%,,,,,
player,201410120atl,atl,BlalJu20,defense,0,,,,,
player,201410120atl,atl,BlalJu20,def_pct,0%,,,,,
player,201410120atl,atl,BlalJu20,special_teams,1,,,,,
player,201410120atl,atl,BlalJu20,st_pct,4%,,,,,
player,201410120atl,atl,RyanMa00,pos,QB,,,,,
player,201410120atl,atl,RyanMa00,offense,56,,,,,
player,201410120atl,atl,RyanMa00,off_pct,100%,,,,,
player,201410120atl,atl,RyanMa00,defense,0,,,,,
player,201410120atl,atl,RyanMa00,def_pct,0%,,,,,
player,201410120atl,atl,RyanMa00,special_teams,0,,,,,
player,201410120atl,atl,RyanMa00,st_pct,0%,,,,,
player,201410120atl,atl,KonzPe00,pos,C,,,,,
player,201410120atl,atl,KonzPe00,offense,56,,,,,
player,201410120atl,atl,KonzPe00,off_pct,100%,,,,,
player,201410120atl,atl,KonzPe00,defense,0,,,,,
player,201410120atl,atl,KonzPe00,def_pct,0%,,,,,
player,201410120atl,atl,KonzPe00,special_teams,0,,,,,
player,201410120atl,atl,KonzPe00,st_pct,0%,,,,,
player,201410120atl,atl,ToilLe00,pos,TE,,,,,
player,201410120atl,atl,ToilLe00,offense,55,,,,,
player,201410120atl,atl,ToilLe00,off_pct,98%,,,,,
player,201410120atl,atl,ToilLe00,defense,0,,,,,
player,201410120atl,atl,ToilLe00,def_pct,0%,,,,,
player,201410120atl,atl,ToilLe00,special_teams,7,,,,,
player,201410120atl,atl,ToilLe00,st_pct,25%,,,,,
player,201410120atl,atl,WhitRo00,pos,WR,,,,,
player,201410120atl,atl,WhitRo00,offense,54,,,,,
player,201410120atl,atl,WhitRo00,off_pct,96%,,,,,
player,201410120atl,atl,WhitRo00,defense,0,,,,,
player,201410120atl,atl,WhitRo00,def_pct,0%,,,,,
player,201410120atl,atl,WhitRo00,special_teams,0,,,,,
player,201410120atl,atl,WhitRo00,st_pct,0%,,,,,
player,201410120atl,atl,JoneJu02,pos,WR,,,,,
player,201410120atl,atl,JoneJu02,offense,51,,,,,
player,201410120atl,atl,JoneJu02,off_pct,91%,,,,,
player,201410120atl,atl,JoneJu02,defense,0,,,,,
player,201410120atl,atl,JoneJu02,def_pct,0%,,,,,
player,201410120atl,atl,JoneJu02,special_teams,0,,,,,
player,201410120atl,atl,JoneJu02,st_pct,0%,,,,,
player,201410120atl,atl,HestDe99,pos,WR,,,,,
player,201410120atl,atl,HestDe99,offense,29,,,,,
player,201410120atl,atl,HestDe99,off_pct,52%,,,,,
player,201410120atl,atl,HestDe99,defense,0,,,,,
player,201410120atl,atl,HestDe99,def_pct,0%,,,,,
player,201410120atl,atl,HestDe99,special_teams,11,,,,,
player,201410120atl,atl,HestDe99,st_pct,39%,,,,,
player,201410120atl,atl,JackSt00,pos,RB,,,,,
player,201410120atl,atl,JackSt00,offense,20,,,,,
player,201410120atl,atl,JackSt00,off_pct,36%,,,,,
player,201410120atl,atl,JackSt00,defense,0,,,,,
player,201410120atl,atl,JackSt00,def_pct,0%,,,,,
player,201410120atl,atl,JackSt00,special_teams,0,,,,,
player,201410120atl,atl,JackSt00,st_pct,0%,,,,,
player,201410120atl,atl,RodgJa00,pos,RB,,,,,
player,201410120atl,atl,RodgJa00,offense,17,,,,,
player,201410120atl,atl,RodgJa00,off_pct,30%,,,,,
player,201410120atl,atl,RodgJa00,defense,0,,,,,
player,201410120atl,atl,RodgJa00,def_pct,0%,,,,,
player,201410120atl,atl,RodgJa00,special_teams,11,,,,,
player,201410120atl,atl,RodgJa00,st_pct,39%,,,,,
player,201410120atl,atl,WeemEr00,pos,WR,,,,,
player,201410120atl,atl,WeemEr00,offense,15,,,,,
player,201410120atl,atl,WeemEr00,off_pct,27%,,,,,
player,201410120atl,atl,WeemEr00,defense,0,,,,,
player,201410120atl,atl,WeemEr00,def_pct,0%,,,,,
player,201410120atl,atl,WeemEr00,special_teams,21,,,,,
player,201410120atl,atl,WeemEr00,st_pct,75%,,,,,
player,201410120atl,atl,DiMaPa00,pos,FB,,,,,
player,201410120atl,atl,DiMaPa00,offense,12,,,,,
player,201410120atl,atl,DiMaPa00,off_pct,21%,,,,,
player,201410120atl,atl,DiMaPa00,defense,0,,,,,
player,201410120atl,atl,DiMaPa00,def_pct,0%,,,,,
player,201410120atl,atl,DiMaPa00,special_teams,16,,,,,
player,201410120atl,atl,DiMaPa00,st_pct,57%,,,,,
player,201410120atl,atl,SmitAn01,pos,RB,,,,,
player,201410120atl,atl,SmitAn01,offense,11,,,,,
player,201410120atl,atl,SmitAn01,off_pct,20%,,,,,
player,201410120atl,atl,SmitAn01,defense,0,,,,,
player,201410120atl,atl,SmitAn01,def_pct,0%,,,,,
player,201410120atl,atl,SmitAn01,special_teams,21,,,,,
player,201410120atl,atl,SmitAn01,st_pct,75%,,,,,
player,201410120atl,atl,FreeDe00,pos,RB,,,,,
player,201410120atl,atl,FreeDe00,offense,10,,,,,
player,201410120atl,atl,FreeDe00,off_pct,18%,,,,,
player,201410120atl,atl,FreeDe00,defense,0,,,,,
player,201410120atl,atl,FreeDe00,def_pct,0%,,,,,
player,201410120atl,atl,FreeDe00,special_teams,5,,,,,
player,201410120atl,atl,FreeDe00,st_pct,18%,,,,,
player,201410120atl,atl,SchrRy00,pos,T,,,,,
player,201410120atl,atl,SchrRy00,offense,5,,,,,
player,201410120atl,atl,SchrRy00,off_pct,9%,,,,,
player,201410120atl,atl,SchrRy00,defense,0,,,,,
player,201410120atl,atl,SchrRy00,def_pct,0%,,,,,
player,201410120atl,atl,SchrRy00,special_teams,9,,,,,
player,201410120atl,atl,SchrRy00,st_pct,32%,,,,,
player,201410120atl,atl,PascBe00,pos,TE,,,,,
player,201410120atl,atl,PascBe00,offense,1,,,,,
player,201410120atl,atl,PascBe00,off_pct,2%,,,,,
player,201410120atl,atl,PascBe00,defense,0,,,,,
player,201410120atl,atl,PascBe00,def_pct,0%,,,,,
player,201410120atl,atl,PascBe00,special_teams,4,,,,,
player,201410120atl,atl,PascBe00,st_pct,14%,,,,,
player,201410120atl,atl,TrufDe00,pos,CB,,,,,
player,201410120atl,atl,TrufDe00,offense,0,,,,,
player,201410120atl,atl,TrufDe00,off_pct,0%,,,,,
player,201410120atl,atl,TrufDe00,defense,73,,,,,
player,201410120atl,atl,TrufDe00,def_pct,100%,,,,,
player,201410120atl,atl,TrufDe00,special_teams,5,,,,,
player,201410120atl,atl,TrufDe00,st_pct,18%,,,,,
player,201410120atl,atl,IshmKe00,pos,SS,,,,,
player,201410120atl,atl,IshmKe00,offense,0,,,,,
player,201410120atl,atl,IshmKe00,off_pct,0%,,,,,
player,201410120atl,atl,IshmKe00,defense,73,,,,,
player,201410120atl,atl,IshmKe00,def_pct,100%,,,,,
player,201410120atl,atl,IshmKe00,special_teams,4,,,,,
player,201410120atl,atl,IshmKe00,st_pct,14%,,,,,
player,201410120atl,atl,WorrPa00,pos,LB,,,,,
player,201410120atl,atl,WorrPa00,offense,0,,,,,
player,201410120atl,atl,WorrPa00,off_pct,0%,,,,,
player,201410120atl,atl,WorrPa00,defense,73,,,,,
player,201410120atl,atl,WorrPa00,def_pct,100%,,,,,
player,201410120atl,atl,WorrPa00,special_teams,4,,,,,
player,201410120atl,atl,WorrPa00,st_pct,14%,,,,,
player,201410120atl,atl,LoweDw99,pos,FS,,,,,
player,201410120atl,atl,LoweDw99,offense,0,,,,,
player,201410120atl,atl,LoweDw99,off_pct,0%,,,,,
player,201410120atl,atl,LoweDw99,defense,73,,,,,
player,201410120atl,atl,LoweDw99,def_pct,100%,,,,,
player,201410120atl,atl,LoweDw99,special_teams,0,,,,,
player,201410120atl,atl,LoweDw99,st_pct,0%,,,,,
player,201410120atl,atl,AlfoRo00,pos,CB,,,,,
player,201410120atl,atl,AlfoRo00,offense,0,,,,,
player,201410120atl,atl,AlfoRo00,off_pct,0%,,,,,
player,201410120atl,atl,AlfoRo00,defense,72,,,,,
player,201410120atl,atl,AlfoRo00,def_pct,99%,,,,,
player,201410120atl,atl,AlfoRo00,special_teams,9,,,,,
player,201410120atl,atl,AlfoRo00,st_pct,32%,,,,,
player,201410120atl,atl,BartJo01,pos,LB,,,,,
player,201410120atl,atl,BartJo01,offense,0,,,,,
player,201410120atl,atl,BartJo01,off_pct,0%,,,,,
player,201410120atl,atl,BartJo01,defense,56,,,,,
player,201410120atl,atl,BartJo01,def_pct,77%,,,,,
player,201410120atl,atl,BartJo01,special_teams,4,,,,,
player,201410120atl,atl,BartJo01,st_pct,14%,,,,,
player,201410120atl,atl,BabiJo20,pos,DE,,,,,
player,201410120atl,atl,BabiJo20,offense,0,,,,,
player,201410120atl,atl,BabiJo20,off_pct,0%,,,,,
player,201410120atl,atl,BabiJo20,defense,52,,,,,
player,201410120atl,atl,BabiJo20,def_pct,71%,,,,,
player,201410120atl,atl,BabiJo20,special_teams,4,,,,,
player,201410120atl,atl,BabiJo20,st_pct,14%,,,,,
player,201410120atl,atl,WilsJo99,pos,CB,,,,,
player,201410120atl,atl,WilsJo99,offense,0,,,,,
player,201410120atl,atl,WilsJo99,off_pct,0%,,,,,
player,201410120atl,atl,WilsJo99,defense,51,,,,,
player,201410120atl,atl,WilsJo99,def_pct,70%,,,,,
player,201410120atl,atl,WilsJo99,special_teams,14,,,,,
player,201410120atl,atl,WilsJo99,st_pct,50%,,,,,
player,201410120atl,atl,MassJo00,pos,DE,,,,,
player,201410120atl,atl,MassJo00,offense,0,,,,,
player,201410120atl,atl,MassJo00,off_pct,0%,,,,,
player,201410120atl,atl,MassJo00,defense,43,,,,,
player,201410120atl,atl,MassJo00,def_pct,59%,,,,,
player,201410120atl,atl,MassJo00,special_teams,4,,,,,
player,201410120atl,atl,MassJo00,st_pct,14%,,,,,
player,201410120atl,atl,BierKr99,pos,DE,,,,,
player,201410120atl,atl,BierKr99,offense,0,,,,,
player,201410120atl,atl,BierKr99,off_pct,0%,,,,,
player,201410120atl,atl,BierKr99,defense,42,,,,,
player,201410120atl,atl,BierKr99,def_pct,58%,,,,,
player,201410120atl,atl,BierKr99,special_teams,4,,,,,
player,201410120atl,atl,BierKr99,st_pct,14%,,,,,
player,201410120atl,atl,SoliPa99,pos,DT,,,,,
player,201410120atl,atl,SoliPa99,offense,0,,,,,
player,201410120atl,atl,SoliPa99,off_pct,0%,,,,,
player,201410120atl,atl,SoliPa99,defense,39,,,,,
player,201410120atl,atl,SoliPa99,def_pct,53%,,,,,
player,201410120atl,atl,SoliPa99,special_teams,3,,,,,
player,201410120atl,atl,SoliPa99,st_pct,11%,,,,,
player,201410120atl,atl,JackTy98,pos,DT,,,,,
player,201410120atl,atl,JackTy98,offense,0,,,,,
player,201410120atl,atl,JackTy98,off_pct,0%,,,,,
player,201410120atl,atl,JackTy98,defense,35,,,,,
player,201410120atl,atl,JackTy98,def_pct,48%,,,,,
player,201410120atl,atl,JackTy98,special_teams,7,,,,,
player,201410120atl,atl,JackTy98,st_pct,25%,,,,,
player,201410120atl,atl,PeteCo00,pos,DT,,,,,
player,201410120atl,atl,PeteCo00,offense,0,,,,,
player,201410120atl,atl,PeteCo00,off_pct,0%,,,,,
player,201410120atl,atl,PeteCo00,defense,34,,,,,
player,201410120atl,atl,PeteCo00,def_pct,47%,,,,,
player,201410120atl,atl,PeteCo00,special_teams,4,,,,,
player,201410120atl,atl,PeteCo00,st_pct,14%,,,,,
player,201410120atl,atl,GoodMa01,pos,DE,,,,,
player,201410120atl,atl,GoodMa01,offense,0,,,,,
player,201410120atl,atl,GoodMa01,off_pct,0%,,,,,
player,201410120atl,atl,GoodMa01,defense,27,,,,,
player,201410120atl,atl,GoodMa01,def_pct,37%,,,,,
player,201410120atl,atl,GoodMa01,special_teams,0,,,,,
player,201410120atl,atl,GoodMa01,st_pct,0%,,,,,
player,201410120atl,atl,UmenOs99,pos,DE,,,,,
player,201410120atl,atl,UmenOs99,offense,0,,,,,
player,201410120atl,atl,UmenOs99,off_pct,0%,,,,,
player,201410120atl,atl,UmenOs99,defense,20,,,,,
player,201410120atl,atl,UmenOs99,def_pct,27%,,,,,
player,201410120atl,atl,UmenOs99,special_teams,2,,,,,
player,201410120atl,atl,UmenOs99,st_pct,7%,,,,,
player,201410120atl,atl,HageRa00,pos,DT,,,,,
player,201410120atl,atl,HageRa00,offense,0,,,,,
player,201410120atl,atl,HageRa00,off_pct,0%,,,,,
player,201410120atl,atl,HageRa00,defense,18,,,,,
player,201410120atl,atl,HageRa00,def_pct,25%,,,,,
player,201410120atl,atl,HageRa00,special_teams,4,,,,,
player,201410120atl,atl,HageRa00,st_pct,14%,,,,,
player,201410120atl,atl,SoutDe00,pos,FS,,,,,
player,201410120atl,atl,SoutDe00,offense,0,,,,,
player,201410120atl,atl,SoutDe00,off_pct,0%,,,,,
player,201410120atl,atl,SoutDe00,defense,17,,,,,
player,201410120atl,atl,SoutDe00,def_pct,23%,,,,,
player,201410120atl,atl,SoutDe00,special_teams,16,,,,,
player,201410120atl,atl,SoutDe00,st_pct,57%,,,,,
player,201410120atl,atl,McClRo98,pos,CB,,,,,
player,201410120atl,atl,McClRo98,offense,0,,,,,
player,201410120atl,atl,McClRo98,off_pct,0%,,,,,
player,201410120atl,atl,McClRo98,defense,5,,,,,
player,201410120atl,atl,McClRo98,def_pct,7%,,,,,
player,201410120atl,atl,McClRo98,special_teams,14,,,,,
player,201410120atl,atl,McClRo98,st_pct,50%,,,,,
player,201410120atl,atl,BakeSa21,pos,SS,,,,,
player,201410120atl,atl,BakeSa21,offense,0,,,,,
player,201410120atl,atl,BakeSa21,off_pct,0%,,,,,
player,201410120atl,atl,BakeSa21,defense,0,,,,,
player,201410120atl,atl,BakeSa21,def_pct,0%,,,,,
player,201410120atl,atl,BakeSa21,special_teams,19,,,,,
player,201410120atl,atl,BakeSa21,st_pct,68%,,,,,
player,201410120atl,atl,StupNa01,pos,LB,,,,,
player,201410120atl,atl,StupNa01,offense,0,,,,,
player,201410120atl,atl,StupNa01,off_pct,0%,,,,,
player,201410120atl,atl,StupNa01,defense,0,,,,,
player,201410120atl,atl,StupNa01,def_pct,0%,,,,,
player,201410120atl,atl,StupNa01,special_teams,19,,,,,
player,201410120atl,atl,StupNa01,st_pct,68%,,,,,
player,201410120atl,atl,BoshMa00,pos,P,,,,,
player,201410120atl,atl,BoshMa00,offense,0,,,,,
player,201410120atl,atl,BoshMa00,off_pct,0%,,,,,
player,201410120atl,atl,BoshMa00,defense,0,,,,,
player,201410120atl,atl,BoshMa00,def_pct,0%,,,,,
player,201410120atl,atl,BoshMa00,special_teams,13,,,,,
player,201410120atl,atl,BoshMa00,st_pct,46%,,,,,
player,201410120atl,atl,ShemPr00,pos,LB,,,,,
player,201410120atl,atl,ShemPr00,offense,0,,,,,
player,201410120atl,atl,ShemPr00,off_pct,0%,,,,,
player,201410120atl,atl,ShemPr00,defense,0,,,,,
player,201410120atl,atl,ShemPr00,def_pct,0%,,,,,
player,201410120atl,atl,ShemPr00,special_teams,12,,,,,
player,201410120atl,atl,ShemPr00,st_pct,43%,,,,,
player,201410120atl,atl,HarrJo02,pos,LS,,,,,
player,201410120atl,atl,HarrJo02,offense,0,,,,,
player,201410120atl,atl,HarrJo02,off_pct,0%,,,,,
player,201410120atl,atl,HarrJo02,defense,0,,,,,
player,201410120atl,atl,HarrJo02,def_pct,0%,,,,,
player,201410120atl,atl,HarrJo02,special_teams,9,,,,,
player,201410120atl,atl,HarrJo02,st_pct,32%,,,,,
player,201410120atl,atl,MapoSt00,pos,DE,,,,,
player,201410120atl,atl,MapoSt00,offense,0,,,,,
player,201410120atl,atl,MapoSt00,off_pct,0%,,,,,
player,201410120atl,atl,MapoSt00,defense,0,,,,,
player,201410120atl,atl,MapoSt00,def_pct,0%,,,,,
player,201410120atl,atl,MapoSt00,special_teams,9,,,,,
player,201410120atl,atl,MapoSt00,st_pct,32%,,,,,
player,201410120atl,atl,StonJa02,pos,G,,,,,
player,201410120atl,atl,StonJa02,offense,0,,,,,
player,201410120atl,atl,StonJa02,off_pct,0%,,,,,
player,201410120atl,atl,StonJa02,defense,0,,,,,
player,201410120atl,atl,StonJa02,def_pct,0%,,,,,
player,201410120atl,atl,StonJa02,special_teams,8,,,,,
player,201410120atl,atl,StonJa02,st_pct,29%,,,,,
player,201410120atl,atl,bryanmat01,pos,K,,,,,
player,201410120atl,atl,bryanmat01,offense,0,,,,,
player,201410120atl,atl,bryanmat01,off_pct,0%,,,,,
player,201410120atl,atl,bryanmat01,defense,0,,,,,
player,201410120atl,atl,bryanmat01,def_pct,0%,,,,,
player,201410120atl,atl,bryanmat01,special_teams,3,,,,,
player,201410120atl,atl,bryanmat01,st_pct,11%,,,,,
player,201410120atl,chi,GarzRo20,pos,C,,,,,
player,201410120atl,chi,GarzRo20,offense,73,,,,,
player,201410120atl,chi,GarzRo20,off_pct,100%,,,,,
player,201410120atl,chi,GarzRo20,defense,0,,,,,
player,201410120atl,chi,GarzRo20,def_pct,0%,,,,,
player,201410120atl,chi,GarzRo20,special_teams,4,,,,,
player,201410120atl,chi,GarzRo20,st_pct,14%,,,,,
player,201410120atl,chi,MillJo02,pos,T,,,,,
player,201410120atl,chi,MillJo02,offense,73,,,,,
player,201410120atl,chi,MillJo02,off_pct,100%,,,,,
player,201410120atl,chi,MillJo02,defense,0,,,,,
player,201410120atl,chi,MillJo02,def_pct,0%,,,,,
player,201410120atl,chi,MillJo02,special_teams,4,,,,,
player,201410120atl,chi,MillJo02,st_pct,14%,,,,,
player,201410120atl,chi,LongKy00,pos,G,,,,,
player,201410120atl,chi,LongKy00,offense,73,,,,,
player,201410120atl,chi,LongKy00,off_pct,100%,,,,,
player,201410120atl,chi,LongKy00,defense,0,,,,,
player,201410120atl,chi,LongKy00,def_pct,0%,,,,,
player,201410120atl,chi,LongKy00,special_teams,4,,,,,
player,201410120atl,chi,LongKy00,st_pct,14%,,,,,
player,201410120atl,chi,SlauMa20,pos,G,,,,,
player,201410120atl,chi,SlauMa20,offense,73,,,,,
player,201410120atl,chi,SlauMa20,off_pct,100%,,,,,
player,201410120atl,chi,SlauMa20,defense,0,,,,,
player,201410120atl,chi,SlauMa20,def_pct,0%,,,,,
player,201410120atl,chi,SlauMa20,special_teams,4,,,,,
player,201410120atl,chi,SlauMa20,st_pct,14%,,,,,
player,201410120atl,chi,OlaxMi00,pos,G,,,,,
player,201410120atl,chi,OlaxMi00,offense,73,,,,,
