game,2014,6,20141012,201410120crd,was,"Washington Redskins",20,crd,"Arizona Cardinals",30
player,201410120crd,was,RobiKe01,st_pct,32%,,,,,
player,201410120crd,was,BreeBa00,pos,CB,,,,,
player,201410120crd,was,BreeBa00,offense,0,,,,,
player,201410120crd,was,BreeBa00,off_pct,0%,,,,,
player,201410120crd,was,BreeBa00,defense,70,,,,,
player,201410120crd,was,BreeBa00,def_pct,100%,,,,,
player,201410120crd,was,BreeBa00,special_teams,7,,,,,
player,201410120crd,was,BreeBa00,st_pct,21%,,,,,
player,201410120crd,was,ClarRy20,pos,FS,,,,,
player,201410120crd,was,ClarRy20,offense,0,,,,,
player,201410120crd,was,ClarRy20,off_pct,0%,,,,,
player,201410120crd,was,ClarRy20,defense,69,,,,,
player,201410120crd,was,ClarRy20,def_pct,99%,,,,,
player,201410120crd,was,ClarRy20,special_teams,0,,,,,
player,201410120crd,was,ClarRy20,st_pct,0%,,,,,
player,201410120crd,was,OrakBr99,pos,LB,,,,,
player,201410120crd,was,OrakBr99,offense,0,,,,,
player,201410120crd,was,OrakBr99,off_pct,0%,,,,,
player,201410120crd,was,OrakBr99,defense,64,,,,,
player,201410120crd,was,OrakBr99,def_pct,91%,,,,,
player,201410120crd,was,OrakBr99,special_teams,3,,,,,
player,201410120crd,was,OrakBr99,st_pct,9%,,,,,
player,201410120crd,was,CompWi00,pos,LB,,,,,
player,201410120crd,was,CompWi00,offense,0,,,,,
player,201410120crd,was,CompWi00,off_pct,0%,,,,,
player,201410120crd,was,CompWi00,defense,61,,,,,
player,201410120crd,was,CompWi00,def_pct,87%,,,,,
player,201410120crd,was,CompWi00,special_teams,16,,,,,
player,201410120crd,was,CompWi00,st_pct,47%,,,,,
player,201410120crd,was,BiggE.99,pos,CB,,,,,
player,201410120crd,was,BiggE.99,offense,0,,,,,
player,201410120crd,was,BiggE.99,off_pct,0%,,,,,
player,201410120crd,was,BiggE.99,defense,61,,,,,
player,201410120crd,was,BiggE.99,def_pct,87%,,,,,
player,201410120crd,was,BiggE.99,special_teams,15,,,,,
player,201410120crd,was,BiggE.99,st_pct,44%,,,,,
player,201410120crd,was,KerrRy00,pos,LB,,,,,
player,201410120crd,was,KerrRy00,offense,0,,,,,
player,201410120crd,was,KerrRy00,off_pct,0%,,,,,
player,201410120crd,was,KerrRy00,defense,61,,,,,
player,201410120crd,was,KerrRy00,def_pct,87%,,,,,
player,201410120crd,was,KerrRy00,special_teams,4,,,,,
player,201410120crd,was,KerrRy00,st_pct,12%,,,,,
player,201410120crd,was,MeriBr99,pos,SS,,,,,
player,201410120crd,was,MeriBr99,offense,0,,,,,
player,201410120crd,was,MeriBr99,off_pct,0%,,,,,
player,201410120crd,was,MeriBr99,defense,55,,,,,
player,201410120crd,was,MeriBr99,def_pct,79%,,,,,
player,201410120crd,was,MeriBr99,special_teams,10,,,,,
player,201410120crd,was,MeriBr99,st_pct,29%,,,,,
player,201410120crd,was,HatcJa20,pos,DE,,,,,
player,201410120crd,was,HatcJa20,offense,0,,,,,
player,201410120crd,was,HatcJa20,off_pct,0%,,,,,
player,201410120crd,was,HatcJa20,defense,43,,,,,
player,201410120crd,was,HatcJa20,def_pct,61%,,,,,
player,201410120crd,was,HatcJa20,special_teams,6,,,,,
player,201410120crd,was,HatcJa20,st_pct,18%,,,,,
player,201410120crd,was,RobiTr02,pos,FS,,,,,
player,201410120crd,was,RobiTr02,offense,0,,,,,
player,201410120crd,was,RobiTr02,off_pct,0%,,,,,
player,201410120crd,was,RobiTr02,defense,37,,,,,
player,201410120crd,was,RobiTr02,def_pct,53%,,,,,
player,201410120crd,was,RobiTr02,special_teams,20,,,,,
player,201410120crd,was,RobiTr02,st_pct,59%,,,,,
player,201410120crd,was,BakeCh99,pos,DE,,,,,
player,201410120crd,was,BakeCh99,offense,0,,,,,
player,201410120crd,was,BakeCh99,off_pct,0%,,,,,
player,201410120crd,was,BakeCh99,defense,35,,,,,
player,201410120crd,was,BakeCh99,def_pct,50%,,,,,
player,201410120crd,was,BakeCh99,special_teams,0,,,,,
player,201410120crd,was,BakeCh99,st_pct,0%,,,,,
player,201410120crd,was,JenkJa01,pos,DE,,,,,
player,201410120crd,was,JenkJa01,offense,0,,,,,
player,201410120crd,was,JenkJa01,off_pct,0%,,,,,
player,201410120crd,was,JenkJa01,defense,34,,,,,
player,201410120crd,was,JenkJa01,def_pct,49%,,,,,
player,201410120crd,was,JenkJa01,special_teams,0,,,,,
player,201410120crd,was,JenkJa01,st_pct,0%,,,,,
player,201410120crd,was,MurpTr00,pos,LB,,,,,
player,201410120crd,was,MurpTr00,offense,0,,,,,
player,201410120crd,was,MurpTr00,off_pct,0%,,,,,
player,201410120crd,was,MurpTr00,defense,26,,,,,
player,201410120crd,was,MurpTr00,def_pct,37%,,,,,
player,201410120crd,was,MurpTr00,special_teams,27,,,,,
player,201410120crd,was,MurpTr00,st_pct,79%,,,,,
player,201410120crd,was,GolsKe20,pos,DE,,,,,
player,201410120crd,was,GolsKe20,offense,0,,,,,
player,201410120crd,was,GolsKe20,off_pct,0%,,,,,
player,201410120crd,was,GolsKe20,defense,20,,,,,
player,201410120crd,was,GolsKe20,def_pct,29%,,,,,
player,201410120crd,was,GolsKe20,special_teams,15,,,,,
player,201410120crd,was,GolsKe20,st_pct,44%,,,,,
player,201410120crd,was,KearFr00,pos,DE,,,,,
player,201410120crd,was,KearFr00,offense,0,,,,,
player,201410120crd,was,KearFr00,off_pct,0%,,,,,
player,201410120crd,was,KearFr00,defense,20,,,,,
player,201410120crd,was,KearFr00,def_pct,29%,,,,,
player,201410120crd,was,KearFr00,special_teams,13,,,,,
player,201410120crd,was,KearFr00,st_pct,38%,,,,,
player,201410120crd,was,GeatCl99,pos,DE,,,,,
player,201410120crd,was,GeatCl99,offense,0,,,,,
player,201410120crd,was,GeatCl99,off_pct,0%,,,,,
player,201410120crd,was,GeatCl99,defense,16,,,,,
player,201410120crd,was,GeatCl99,def_pct,23%,,,,,
player,201410120crd,was,GeatCl99,special_teams,6,,,,,
player,201410120crd,was,GeatCl99,st_pct,18%,,,,,
player,201410120crd,was,AmerDa00,pos,CB,,,,,
player,201410120crd,was,AmerDa00,offense,0,,,,,
player,201410120crd,was,AmerDa00,off_pct,0%,,,,,
player,201410120crd,was,AmerDa00,defense,14,,,,,
player,201410120crd,was,AmerDa00,def_pct,20%,,,,,
player,201410120crd,was,AmerDa00,special_teams,1,,,,,
player,201410120crd,was,AmerDa00,st_pct,3%,,,,,
player,201410120crd,was,MinnCh00,pos,CB,,,,,
player,201410120crd,was,MinnCh00,offense,0,,,,,
player,201410120crd,was,MinnCh00,off_pct,0%,,,,,
player,201410120crd,was,MinnCh00,defense,11,,,,,
player,201410120crd,was,MinnCh00,def_pct,16%,,,,,
player,201410120crd,was,MinnCh00,special_teams,13,,,,,
player,201410120crd,was,MinnCh00,st_pct,38%,,,,,
player,201410120crd,was,HaywAd98,pos,LB,,,,,
player,201410120crd,was,HaywAd98,offense,0,,,,,
player,201410120crd,was,HaywAd98,off_pct,0%,,,,,
player,201410120crd,was,HaywAd98,defense,3,,,,,
player,201410120crd,was,HaywAd98,def_pct,4%,,,,,
player,201410120crd,was,HaywAd98,special_teams,24,,,,,
player,201410120crd,was,HaywAd98,st_pct,71%,,,,,
player,201410120crd,was,SanfJa99,pos,SS,,,,,
player,201410120crd,was,SanfJa99,offense,0,,,,,
player,201410120crd,was,SanfJa99,off_pct,0%,,,,,
player,201410120crd,was,SanfJa99,defense,0,,,,,
player,201410120crd,was,SanfJa99,def_pct,0%,,,,,
player,201410120crd,was,SanfJa99,special_teams,24,,,,,
player,201410120crd,was,SanfJa99,st_pct,71%,,,,,
player,201410120crd,was,ReddSi00,pos,RB,,,,,
player,201410120crd,was,ReddSi00,offense,0,,,,,
player,201410120crd,was,ReddSi00,off_pct,0%,,,,,
player,201410120crd,was,ReddSi00,defense,0,,,,,
player,201410120crd,was,ReddSi00,def_pct,0%,,,,,
player,201410120crd,was,ReddSi00,special_teams,20,,,,,
player,201410120crd,was,ReddSi00,st_pct,59%,,,,,
player,201410120crd,was,JordAk99,pos,LB,,,,,
player,201410120crd,was,JordAk99,offense,0,,,,,
player,201410120crd,was,JordAk99,off_pct,0%,,,,,
player,201410120crd,was,JordAk99,defense,0,,,,,
player,201410120crd,was,JordAk99,def_pct,0%,,,,,
player,201410120crd,was,JordAk99,special_teams,18,,,,,
player,201410120crd,was,JordAk99,st_pct,53%,,,,,
player,201410120crd,was,DucrGr00,pos,CB,,,,,
player,201410120crd,was,DucrGr00,offense,0,,,,,
player,201410120crd,was,DucrGr00,off_pct,0%,,,,,
player,201410120crd,was,DucrGr00,defense,0,,,,,
player,201410120crd,was,DucrGr00,def_pct,0%,,,,,
player,201410120crd,was,DucrGr00,special_teams,11,,,,,
player,201410120crd,was,DucrGr00,st_pct,32%,,,,,
player,201410120crd,was,ForbKa00,pos,K,,,,,
player,201410120crd,was,ForbKa00,offense,0,,,,,
player,201410120crd,was,ForbKa00,off_pct,0%,,,,,
player,201410120crd,was,ForbKa00,defense,0,,,,,
player,201410120crd,was,ForbKa00,def_pct,0%,,,,,
player,201410120crd,was,ForbKa00,special_teams,9,,,,,
player,201410120crd,was,ForbKa00,st_pct,26%,,,,,
player,201410120crd,was,SundNi00,pos,LS,,,,,
player,201410120crd,was,SundNi00,offense,0,,,,,
player,201410120crd,was,SundNi00,off_pct,0%,,,,,
player,201410120crd,was,SundNi00,defense,0,,,,,
player,201410120crd,was,SundNi00,def_pct,0%,,,,,
player,201410120crd,was,SundNi00,special_teams,9,,,,,
player,201410120crd,was,SundNi00,st_pct,26%,,,,,
player,201410120crd,was,WayxTr00,pos,P,,,,,
player,201410120crd,was,WayxTr00,offense,0,,,,,
player,201410120crd,was,WayxTr00,off_pct,0%,,,,,
player,201410120crd,was,WayxTr00,defense,0,,,,,
player,201410120crd,was,WayxTr00,def_pct,0%,,,,,
player,201410120crd,was,WayxTr00,special_teams,9,,,,,
player,201410120crd,was,WayxTr00,st_pct,26%,,,,,
