game,2014,10,20141109,201411090sea,nyg,"New York Giants",17,sea,"Seattle Seahawks",38
player,201411090sea,nyg,RichWe00,def_pct,0%,,,,,
player,201411090sea,nyg,RichWe00,special_teams,3,,,,,
player,201411090sea,nyg,RichWe00,st_pct,12%,,,,,
player,201411090sea,nyg,WaltJ.20,pos,C,,,,,
player,201411090sea,nyg,WaltJ.20,offense,68,,,,,
player,201411090sea,nyg,WaltJ.20,off_pct,100%,,,,,
player,201411090sea,nyg,WaltJ.20,defense,0,,,,,
player,201411090sea,nyg,WaltJ.20,def_pct,0%,,,,,
player,201411090sea,nyg,WaltJ.20,special_teams,0,,,,,
player,201411090sea,nyg,WaltJ.20,st_pct,0%,,,,,
player,201411090sea,nyg,MannEl00,pos,QB,,,,,
player,201411090sea,nyg,MannEl00,offense,68,,,,,
player,201411090sea,nyg,MannEl00,off_pct,100%,,,,,
player,201411090sea,nyg,MannEl00,defense,0,,,,,
player,201411090sea,nyg,MannEl00,def_pct,0%,,,,,
player,201411090sea,nyg,MannEl00,special_teams,0,,,,,
player,201411090sea,nyg,MannEl00,st_pct,0%,,,,,
player,201411090sea,nyg,PughJu00,pos,T,,,,,
player,201411090sea,nyg,PughJu00,offense,68,,,,,
player,201411090sea,nyg,PughJu00,off_pct,100%,,,,,
player,201411090sea,nyg,PughJu00,defense,0,,,,,
player,201411090sea,nyg,PughJu00,def_pct,0%,,,,,
player,201411090sea,nyg,PughJu00,special_teams,0,,,,,
player,201411090sea,nyg,PughJu00,st_pct,0%,,,,,
player,201411090sea,nyg,RandRu00,pos,WR,,,,,
player,201411090sea,nyg,RandRu00,offense,66,,,,,
player,201411090sea,nyg,RandRu00,off_pct,97%,,,,,
player,201411090sea,nyg,RandRu00,defense,0,,,,,
player,201411090sea,nyg,RandRu00,def_pct,0%,,,,,
player,201411090sea,nyg,RandRu00,special_teams,1,,,,,
player,201411090sea,nyg,RandRu00,st_pct,4%,,,,,
player,201411090sea,nyg,BeckOd00,pos,WR,,,,,
player,201411090sea,nyg,BeckOd00,offense,66,,,,,
player,201411090sea,nyg,BeckOd00,off_pct,97%,,,,,
player,201411090sea,nyg,BeckOd00,defense,0,,,,,
player,201411090sea,nyg,BeckOd00,def_pct,0%,,,,,
player,201411090sea,nyg,BeckOd00,special_teams,0,,,,,
player,201411090sea,nyg,BeckOd00,st_pct,0%,,,,,
player,201411090sea,nyg,DonnLa00,pos,TE,,,,,
player,201411090sea,nyg,DonnLa00,offense,60,,,,,
player,201411090sea,nyg,DonnLa00,off_pct,88%,,,,,
player,201411090sea,nyg,DonnLa00,defense,0,,,,,
player,201411090sea,nyg,DonnLa00,def_pct,0%,,,,,
player,201411090sea,nyg,DonnLa00,special_teams,3,,,,,
player,201411090sea,nyg,DonnLa00,st_pct,12%,,,,,
player,201411090sea,nyg,ParkPr00,pos,WR,,,,,
player,201411090sea,nyg,ParkPr00,offense,51,,,,,
player,201411090sea,nyg,ParkPr00,off_pct,75%,,,,,
player,201411090sea,nyg,ParkPr00,defense,0,,,,,
player,201411090sea,nyg,ParkPr00,def_pct,0%,,,,,
player,201411090sea,nyg,ParkPr00,special_teams,0,,,,,
player,201411090sea,nyg,ParkPr00,st_pct,0%,,,,,
player,201411090sea,nyg,WillAn00,pos,RB,,,,,
player,201411090sea,nyg,WillAn00,offense,44,,,,,
player,201411090sea,nyg,WillAn00,off_pct,65%,,,,,
player,201411090sea,nyg,WillAn00,defense,0,,,,,
player,201411090sea,nyg,WillAn00,def_pct,0%,,,,,
player,201411090sea,nyg,WillAn00,special_teams,0,,,,,
player,201411090sea,nyg,WillAn00,st_pct,0%,,,,,
player,201411090sea,nyg,CoxxMi00,pos,RB,,,,,
player,201411090sea,nyg,CoxxMi00,offense,18,,,,,
player,201411090sea,nyg,CoxxMi00,off_pct,26%,,,,,
player,201411090sea,nyg,CoxxMi00,defense,0,,,,,
player,201411090sea,nyg,CoxxMi00,def_pct,0%,,,,,
player,201411090sea,nyg,CoxxMi00,special_teams,11,,,,,
player,201411090sea,nyg,CoxxMi00,st_pct,44%,,,,,
player,201411090sea,nyg,FellDa00,pos,TE,,,,,
player,201411090sea,nyg,FellDa00,offense,15,,,,,
player,201411090sea,nyg,FellDa00,off_pct,22%,,,,,
player,201411090sea,nyg,FellDa00,defense,0,,,,,
player,201411090sea,nyg,FellDa00,def_pct,0%,,,,,
player,201411090sea,nyg,FellDa00,special_teams,9,,,,,
player,201411090sea,nyg,FellDa00,st_pct,36%,,,,,
player,201411090sea,nyg,HynoHe01,pos,FB,,,,,
player,201411090sea,nyg,HynoHe01,offense,10,,,,,
player,201411090sea,nyg,HynoHe01,off_pct,15%,,,,,
player,201411090sea,nyg,HynoHe01,defense,0,,,,,
player,201411090sea,nyg,HynoHe01,def_pct,0%,,,,,
player,201411090sea,nyg,HynoHe01,special_teams,7,,,,,
player,201411090sea,nyg,HynoHe01,st_pct,28%,,,,,
player,201411090sea,nyg,RobiAd00,pos,TE,,,,,
player,201411090sea,nyg,RobiAd00,offense,6,,,,,
player,201411090sea,nyg,RobiAd00,off_pct,9%,,,,,
player,201411090sea,nyg,RobiAd00,defense,0,,,,,
player,201411090sea,nyg,RobiAd00,def_pct,0%,,,,,
player,201411090sea,nyg,RobiAd00,special_teams,11,,,,,
player,201411090sea,nyg,RobiAd00,st_pct,44%,,,,,
player,201411090sea,nyg,HillPe00,pos,RB,,,,,
player,201411090sea,nyg,HillPe00,offense,4,,,,,
player,201411090sea,nyg,HillPe00,off_pct,6%,,,,,
player,201411090sea,nyg,HillPe00,defense,0,,,,,
player,201411090sea,nyg,HillPe00,def_pct,0%,,,,,
player,201411090sea,nyg,HillPe00,special_teams,1,,,,,
player,201411090sea,nyg,HillPe00,st_pct,4%,,,,,
player,201411090sea,nyg,McClJa01,pos,LB,,,,,
player,201411090sea,nyg,McClJa01,offense,0,,,,,
player,201411090sea,nyg,McClJa01,off_pct,0%,,,,,
player,201411090sea,nyg,McClJa01,defense,64,,,,,
player,201411090sea,nyg,McClJa01,def_pct,100%,,,,,
player,201411090sea,nyg,McClJa01,special_teams,6,,,,,
player,201411090sea,nyg,McClJa01,st_pct,24%,,,,,
player,201411090sea,nyg,PierJa99,pos,DE,,,,,
player,201411090sea,nyg,PierJa99,offense,0,,,,,
player,201411090sea,nyg,PierJa99,off_pct,0%,,,,,
player,201411090sea,nyg,PierJa99,defense,64,,,,,
player,201411090sea,nyg,PierJa99,def_pct,100%,,,,,
player,201411090sea,nyg,PierJa99,special_teams,6,,,,,
player,201411090sea,nyg,PierJa99,st_pct,24%,,,,,
player,201411090sea,nyg,WillJa02,pos,LB,,,,,
player,201411090sea,nyg,WillJa02,offense,0,,,,,
player,201411090sea,nyg,WillJa02,off_pct,0%,,,,,
player,201411090sea,nyg,WillJa02,defense,64,,,,,
player,201411090sea,nyg,WillJa02,def_pct,100%,,,,,
player,201411090sea,nyg,WillJa02,special_teams,5,,,,,
player,201411090sea,nyg,WillJa02,st_pct,20%,,,,,
player,201411090sea,nyg,RollAn20,pos,SS,,,,,
player,201411090sea,nyg,RollAn20,offense,0,,,,,
player,201411090sea,nyg,RollAn20,off_pct,0%,,,,,
player,201411090sea,nyg,RollAn20,defense,63,,,,,
player,201411090sea,nyg,RollAn20,def_pct,98%,,,,,
player,201411090sea,nyg,RollAn20,special_teams,0,,,,,
player,201411090sea,nyg,RollAn20,st_pct,0%,,,,,
player,201411090sea,nyg,BowmZa20,pos,CB,,,,,
player,201411090sea,nyg,BowmZa20,offense,0,,,,,
player,201411090sea,nyg,BowmZa20,off_pct,0%,,,,,
player,201411090sea,nyg,BowmZa20,defense,62,,,,,
player,201411090sea,nyg,BowmZa20,def_pct,97%,,,,,
player,201411090sea,nyg,BowmZa20,special_teams,1,,,,,
player,201411090sea,nyg,BowmZa20,st_pct,4%,,,,,
player,201411090sea,nyg,RodgDo99,pos,CB,,,,,
player,201411090sea,nyg,RodgDo99,offense,0,,,,,
player,201411090sea,nyg,RodgDo99,off_pct,0%,,,,,
player,201411090sea,nyg,RodgDo99,defense,60,,,,,
player,201411090sea,nyg,RodgDo99,def_pct,94%,,,,,
player,201411090sea,nyg,RodgDo99,special_teams,0,,,,,
player,201411090sea,nyg,RodgDo99,st_pct,0%,,,,,
player,201411090sea,nyg,HankJo00,pos,DT,,,,,
player,201411090sea,nyg,HankJo00,offense,0,,,,,
player,201411090sea,nyg,HankJo00,off_pct,0%,,,,,
player,201411090sea,nyg,HankJo00,defense,51,,,,,
player,201411090sea,nyg,HankJo00,def_pct,80%,,,,,
player,201411090sea,nyg,HankJo00,special_teams,3,,,,,
player,201411090sea,nyg,HankJo00,st_pct,12%,,,,,
player,201411090sea,nyg,HoslJa00,pos,CB,,,,,
player,201411090sea,nyg,HoslJa00,offense,0,,,,,
player,201411090sea,nyg,HoslJa00,off_pct,0%,,,,,
player,201411090sea,nyg,HoslJa00,defense,42,,,,,
player,201411090sea,nyg,HoslJa00,def_pct,66%,,,,,
player,201411090sea,nyg,HoslJa00,special_teams,0,,,,,
player,201411090sea,nyg,HoslJa00,st_pct,0%,,,,,
player,201411090sea,nyg,KiwaMa20,pos,DE,,,,,
player,201411090sea,nyg,KiwaMa20,offense,0,,,,,
player,201411090sea,nyg,KiwaMa20,off_pct,0%,,,,,
player,201411090sea,nyg,KiwaMa20,defense,40,,,,,
player,201411090sea,nyg,KiwaMa20,def_pct,62%,,,,,
player,201411090sea,nyg,KiwaMa20,special_teams,2,,,,,
player,201411090sea,nyg,KiwaMa20,st_pct,8%,,,,,
player,201411090sea,nyg,BrowSt99,pos,FS,,,,,
player,201411090sea,nyg,BrowSt99,offense,0,,,,,
player,201411090sea,nyg,BrowSt99,off_pct,0%,,,,,
player,201411090sea,nyg,BrowSt99,defense,35,,,,,
player,201411090sea,nyg,BrowSt99,def_pct,55%,,,,,
player,201411090sea,nyg,BrowSt99,special_teams,17,,,,,
player,201411090sea,nyg,BrowSt99,st_pct,68%,,,,,
player,201411090sea,nyg,AyerRo99,pos,DE,,,,,
player,201411090sea,nyg,AyerRo99,offense,0,,,,,
player,201411090sea,nyg,AyerRo99,off_pct,0%,,,,,
player,201411090sea,nyg,AyerRo99,defense,32,,,,,
player,201411090sea,nyg,AyerRo99,def_pct,50%,,,,,
player,201411090sea,nyg,AyerRo99,special_teams,6,,,,,
player,201411090sea,nyg,AyerRo99,st_pct,24%,,,,,
player,201411090sea,nyg,DempQu99,pos,FS,,,,,
player,201411090sea,nyg,DempQu99,offense,0,,,,,
player,201411090sea,nyg,DempQu99,off_pct,0%,,,,,
player,201411090sea,nyg,DempQu99,defense,28,,,,,
player,201411090sea,nyg,DempQu99,def_pct,44%,,,,,
player,201411090sea,nyg,DempQu99,special_teams,10,,,,,
player,201411090sea,nyg,DempQu99,st_pct,40%,,,,,
player,201411090sea,nyg,PattMi20,pos,DT,,,,,
player,201411090sea,nyg,PattMi20,offense,0,,,,,
player,201411090sea,nyg,PattMi20,off_pct,0%,,,,,
player,201411090sea,nyg,PattMi20,defense,28,,,,,
player,201411090sea,nyg,PattMi20,def_pct,44%,,,,,
player,201411090sea,nyg,PattMi20,special_teams,6,,,,,
player,201411090sea,nyg,PattMi20,st_pct,24%,,,,,
player,201411090sea,nyg,KuhnMa00,pos,DT,,,,,
player,201411090sea,nyg,KuhnMa00,offense,0,,,,,
player,201411090sea,nyg,KuhnMa00,off_pct,0%,,,,,
player,201411090sea,nyg,KuhnMa00,defense,22,,,,,
player,201411090sea,nyg,KuhnMa00,def_pct,34%,,,,,
player,201411090sea,nyg,KuhnMa00,special_teams,16,,,,,
player,201411090sea,nyg,KuhnMa00,st_pct,64%,,,,,
player,201411090sea,nyg,KennDe00,pos,LB,,,,,
player,201411090sea,nyg,KennDe00,offense,0,,,,,
player,201411090sea,nyg,KennDe00,off_pct,0%,,,,,
player,201411090sea,nyg,KennDe00,defense,22,,,,,
player,201411090sea,nyg,KennDe00,def_pct,34%,,,,,
player,201411090sea,nyg,KennDe00,special_teams,12,,,,,
player,201411090sea,nyg,KennDe00,st_pct,48%,,,,,
player,201411090sea,nyg,JenkCu20,pos,DT,,,,,
player,201411090sea,nyg,JenkCu20,offense,0,,,,,
player,201411090sea,nyg,JenkCu20,off_pct,0%,,,,,
player,201411090sea,nyg,JenkCu20,defense,18,,,,,
player,201411090sea,nyg,JenkCu20,def_pct,28%,,,,,
player,201411090sea,nyg,JenkCu20,special_teams,0,,,,,
player,201411090sea,nyg,JenkCu20,st_pct,0%,,,,,
player,201411090sea,nyg,BrowCh05,pos,CB,,,,,
player,201411090sea,nyg,BrowCh05,offense,0,,,,,
player,201411090sea,nyg,BrowCh05,off_pct,0%,,,,,
player,201411090sea,nyg,BrowCh05,defense,6,,,,,
player,201411090sea,nyg,BrowCh05,def_pct,9%,,,,,
player,201411090sea,nyg,BrowCh05,special_teams,14,,,,,
player,201411090sea,nyg,BrowCh05,st_pct,56%,,,,,
player,201411090sea,nyg,MoorDa01,pos,DE,,,,,
player,201411090sea,nyg,MoorDa01,offense,0,,,,,
player,201411090sea,nyg,MoorDa01,off_pct,0%,,,,,
player,201411090sea,nyg,MoorDa01,defense,3,,,,,
player,201411090sea,nyg,MoorDa01,def_pct,5%,,,,,
player,201411090sea,nyg,MoorDa01,special_teams,9,,,,,
player,201411090sea,nyg,MoorDa01,st_pct,36%,,,,,
player,201411090sea,nyg,PaysSp00,pos,LB,,,,,
player,201411090sea,nyg,PaysSp00,offense,0,,,,,
player,201411090sea,nyg,PaysSp00,off_pct,0%,,,,,
player,201411090sea,nyg,PaysSp00,defense,0,,,,,
player,201411090sea,nyg,PaysSp00,def_pct,0%,,,,,
player,201411090sea,nyg,PaysSp00,special_teams,22,,,,,
player,201411090sea,nyg,PaysSp00,st_pct,88%,,,,,
player,201411090sea,nyg,HerzMa00,pos,LB,,,,,
player,201411090sea,nyg,HerzMa00,offense,0,,,,,
player,201411090sea,nyg,HerzMa00,off_pct,0%,,,,,
player,201411090sea,nyg,HerzMa00,defense,0,,,,,
player,201411090sea,nyg,HerzMa00,def_pct,0%,,,,,
player,201411090sea,nyg,HerzMa00,special_teams,22,,,,,
player,201411090sea,nyg,HerzMa00,st_pct,88%,,,,,
player,201411090sea,nyg,FennCh00,pos,CB,,,,,
player,201411090sea,nyg,FennCh00,offense,0,,,,,
player,201411090sea,nyg,FennCh00,off_pct,0%,,,,,
player,201411090sea,nyg,FennCh00,defense,0,,,,,
player,201411090sea,nyg,FennCh00,def_pct,0%,,,,,
player,201411090sea,nyg,FennCh00,special_teams,20,,,,,
player,201411090sea,nyg,FennCh00,st_pct,80%,,,,,
player,201411090sea,nyg,BerhNa00,pos,SS,,,,,
player,201411090sea,nyg,BerhNa00,offense,0,,,,,
player,201411090sea,nyg,BerhNa00,off_pct,0%,,,,,
player,201411090sea,nyg,BerhNa00,defense,0,,,,,
player,201411090sea,nyg,BerhNa00,def_pct,0%,,,,,
player,201411090sea,nyg,BerhNa00,special_teams,9,,,,,
player,201411090sea,nyg,BerhNa00,st_pct,36%,,,,,
player,201411090sea,nyg,DeOsZa99,pos,LS,,,,,
player,201411090sea,nyg,DeOsZa99,offense,0,,,,,
player,201411090sea,nyg,DeOsZa99,off_pct,0%,,,,,
player,201411090sea,nyg,DeOsZa99,defense,0,,,,,
player,201411090sea,nyg,DeOsZa99,def_pct,0%,,,,,
player,201411090sea,nyg,DeOsZa99,special_teams,8,,,,,
player,201411090sea,nyg,DeOsZa99,st_pct,32%,,,,,
player,201411090sea,nyg,WashCo01,pos,WR,,,,,
player,201411090sea,nyg,WashCo01,offense,0,,,,,
player,201411090sea,nyg,WashCo01,off_pct,0%,,,,,
player,201411090sea,nyg,WashCo01,defense,0,,,,,
player,201411090sea,nyg,WashCo01,def_pct,0%,,,,,
player,201411090sea,nyg,WashCo01,special_teams,8,,,,,
player,201411090sea,nyg,WashCo01,st_pct,32%,,,,,
player,201411090sea,nyg,WeatSt20,pos,P,,,,,
player,201411090sea,nyg,WeatSt20,offense,0,,,,,
player,201411090sea,nyg,WeatSt20,off_pct,0%,,,,,
player,201411090sea,nyg,WeatSt20,defense,0,,,,,
player,201411090sea,nyg,WeatSt20,def_pct,0%,,,,,
player,201411090sea,nyg,WeatSt20,special_teams,8,,,,,
player,201411090sea,nyg,WeatSt20,st_pct,32%,,,,,
player,201411090sea,nyg,ReynDa01,pos,C,,,,,
player,201411090sea,nyg,ReynDa01,offense,0,,,,,
player,201411090sea,nyg,ReynDa01,off_pct,0%,,,,,
player,201411090sea,nyg,ReynDa01,defense,0,,,,,
player,201411090sea,nyg,ReynDa01,def_pct,0%,,,,,
player,201411090sea,nyg,ReynDa01,special_teams,7,,,,,
player,201411090sea,nyg,ReynDa01,st_pct,28%,,,,,
player,201411090sea,nyg,brownjos01,pos,K,,,,,
player,201411090sea,nyg,brownjos01,offense,0,,,,,
player,201411090sea,nyg,brownjos01,off_pct,0%,,,,,
player,201411090sea,nyg,brownjos01,defense,0,,,,,
player,201411090sea,nyg,brownjos01,def_pct,0%,,,,,
player,201411090sea,nyg,brownjos01,special_teams,6,,,,,
player,201411090sea,nyg,brownjos01,st_pct,24%,,,,,
