game,2014,15,20141215,201412150chi,nor,"New Orleans Saints",31,chi,"Chicago Bears",15
player,201412150chi,chi,CainJe20,def_int_long,0,,,,,
player,201412150chi,chi,CainJe20,pass_defended,0,,,,,
player,201412150chi,chi,CainJe20,sacks,0.0,,,,,
player,201412150chi,chi,CainJe20,tackles_combined,1,,,,,
player,201412150chi,chi,CainJe20,tackles_solo,1,,,,,
player,201412150chi,chi,CainJe20,tackles_assists,0,,,,,
player,201412150chi,chi,CainJe20,tackles_loss,0,,,,,
player,201412150chi,chi,CainJe20,qb_hits,0,,,,,
player,201412150chi,chi,CainJe20,fumbles_rec,0,,,,,
player,201412150chi,chi,CainJe20,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,CainJe20,fumbles_rec_td,0,,,,,
player,201412150chi,chi,CainJe20,fumbles_forced,0,,,,,
player,201412150chi,chi,FergEg00,def_int,0,,,,,
player,201412150chi,chi,FergEg00,def_int_yds,0,,,,,
player,201412150chi,chi,FergEg00,def_int_td,0,,,,,
player,201412150chi,chi,FergEg00,def_int_long,0,,,,,
player,201412150chi,chi,FergEg00,pass_defended,0,,,,,
player,201412150chi,chi,FergEg00,sacks,0.0,,,,,
player,201412150chi,chi,FergEg00,tackles_combined,1,,,,,
player,201412150chi,chi,FergEg00,tackles_solo,1,,,,,
player,201412150chi,chi,FergEg00,tackles_assists,0,,,,,
player,201412150chi,chi,FergEg00,tackles_loss,0,,,,,
player,201412150chi,chi,FergEg00,qb_hits,0,,,,,
player,201412150chi,chi,FergEg00,fumbles_rec,0,,,,,
player,201412150chi,chi,FergEg00,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,FergEg00,fumbles_rec_td,0,,,,,
player,201412150chi,chi,FergEg00,fumbles_forced,0,,,,,
player,201412150chi,chi,LattDe01,def_int,0,,,,,
player,201412150chi,chi,LattDe01,def_int_yds,0,,,,,
player,201412150chi,chi,LattDe01,def_int_td,0,,,,,
player,201412150chi,chi,LattDe01,def_int_long,0,,,,,
player,201412150chi,chi,LattDe01,pass_defended,0,,,,,
player,201412150chi,chi,LattDe01,sacks,0.0,,,,,
player,201412150chi,chi,LattDe01,tackles_combined,1,,,,,
player,201412150chi,chi,LattDe01,tackles_solo,1,,,,,
player,201412150chi,chi,LattDe01,tackles_assists,0,,,,,
player,201412150chi,chi,LattDe01,tackles_loss,0,,,,,
player,201412150chi,chi,LattDe01,qb_hits,0,,,,,
player,201412150chi,chi,LattDe01,fumbles_rec,0,,,,,
player,201412150chi,chi,LattDe01,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,LattDe01,fumbles_rec_td,0,,,,,
player,201412150chi,chi,LattDe01,fumbles_forced,0,,,,,
player,201412150chi,chi,LouiAl00,def_int,0,,,,,
player,201412150chi,chi,LouiAl00,def_int_yds,0,,,,,
player,201412150chi,chi,LouiAl00,def_int_td,0,,,,,
player,201412150chi,chi,LouiAl00,def_int_long,0,,,,,
player,201412150chi,chi,LouiAl00,pass_defended,0,,,,,
player,201412150chi,chi,LouiAl00,sacks,0.0,,,,,
player,201412150chi,chi,LouiAl00,tackles_combined,1,,,,,
player,201412150chi,chi,LouiAl00,tackles_solo,1,,,,,
player,201412150chi,chi,LouiAl00,tackles_assists,0,,,,,
player,201412150chi,chi,LouiAl00,tackles_loss,0,,,,,
player,201412150chi,chi,LouiAl00,qb_hits,0,,,,,
player,201412150chi,chi,LouiAl00,fumbles_rec,0,,,,,
player,201412150chi,chi,LouiAl00,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,LouiAl00,fumbles_rec_td,0,,,,,
player,201412150chi,chi,LouiAl00,fumbles_forced,0,,,,,
player,201412150chi,chi,McCrDa00,def_int,0,,,,,
player,201412150chi,chi,McCrDa00,def_int_yds,0,,,,,
player,201412150chi,chi,McCrDa00,def_int_td,0,,,,,
player,201412150chi,chi,McCrDa00,def_int_long,0,,,,,
player,201412150chi,chi,McCrDa00,pass_defended,0,,,,,
player,201412150chi,chi,McCrDa00,sacks,0.0,,,,,
player,201412150chi,chi,McCrDa00,tackles_combined,1,,,,,
player,201412150chi,chi,McCrDa00,tackles_solo,1,,,,,
player,201412150chi,chi,McCrDa00,tackles_assists,0,,,,,
player,201412150chi,chi,McCrDa00,tackles_loss,0,,,,,
player,201412150chi,chi,McCrDa00,qb_hits,0,,,,,
player,201412150chi,chi,McCrDa00,fumbles_rec,0,,,,,
player,201412150chi,chi,McCrDa00,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,McCrDa00,fumbles_rec_td,0,,,,,
player,201412150chi,chi,McCrDa00,fumbles_forced,0,,,,,
player,201412150chi,chi,PaeaSt00,def_int,0,,,,,
player,201412150chi,chi,PaeaSt00,def_int_yds,0,,,,,
player,201412150chi,chi,PaeaSt00,def_int_td,0,,,,,
player,201412150chi,chi,PaeaSt00,def_int_long,0,,,,,
player,201412150chi,chi,PaeaSt00,pass_defended,0,,,,,
player,201412150chi,chi,PaeaSt00,sacks,0.0,,,,,
player,201412150chi,chi,PaeaSt00,tackles_combined,1,,,,,
player,201412150chi,chi,PaeaSt00,tackles_solo,1,,,,,
player,201412150chi,chi,PaeaSt00,tackles_assists,0,,,,,
player,201412150chi,chi,PaeaSt00,tackles_loss,1,,,,,
player,201412150chi,chi,PaeaSt00,qb_hits,1,,,,,
player,201412150chi,chi,PaeaSt00,fumbles_rec,0,,,,,
player,201412150chi,chi,PaeaSt00,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,PaeaSt00,fumbles_rec_td,0,,,,,
player,201412150chi,chi,PaeaSt00,fumbles_forced,0,,,,,
player,201412150chi,chi,SuttWi00,def_int,0,,,,,
player,201412150chi,chi,SuttWi00,def_int_yds,0,,,,,
player,201412150chi,chi,SuttWi00,def_int_td,0,,,,,
player,201412150chi,chi,SuttWi00,def_int_long,0,,,,,
player,201412150chi,chi,SuttWi00,pass_defended,0,,,,,
player,201412150chi,chi,SuttWi00,sacks,0.0,,,,,
player,201412150chi,chi,SuttWi00,tackles_combined,1,,,,,
player,201412150chi,chi,SuttWi00,tackles_solo,1,,,,,
player,201412150chi,chi,SuttWi00,tackles_assists,0,,,,,
player,201412150chi,chi,SuttWi00,tackles_loss,0,,,,,
player,201412150chi,chi,SuttWi00,qb_hits,0,,,,,
player,201412150chi,chi,SuttWi00,fumbles_rec,0,,,,,
player,201412150chi,chi,SuttWi00,fumbles_rec_yds,0,,,,,
player,201412150chi,chi,SuttWi00,fumbles_rec_td,0,,,,,
player,201412150chi,chi,SuttWi00,fumbles_forced,0,,,,,
player,201412150chi,nor,SaunJa00,kick_ret,0,,,,,
player,201412150chi,nor,SaunJa00,kick_ret_yds,0,,,,,
player,201412150chi,nor,SaunJa00,kick_ret_yds_per_ret,,,,,,
player,201412150chi,nor,SaunJa00,kick_ret_td,0,,,,,
player,201412150chi,nor,SaunJa00,kick_ret_long,0,,,,,
player,201412150chi,nor,SaunJa00,punt_ret,3,,,,,
player,201412150chi,nor,SaunJa00,punt_ret_yds,21,,,,,
player,201412150chi,nor,SaunJa00,punt_ret_yds_per_ret,7.0,,,,,
player,201412150chi,nor,SaunJa00,punt_ret_td,0,,,,,
player,201412150chi,nor,SaunJa00,punt_ret_long,11,,,,,
player,201412150chi,chi,MariMa00,kick_ret,5,,,,,
player,201412150chi,chi,MariMa00,kick_ret_yds,142,,,,,
player,201412150chi,chi,MariMa00,kick_ret_yds_per_ret,28.4,,,,,
player,201412150chi,chi,MariMa00,kick_ret_td,0,,,,,
player,201412150chi,chi,MariMa00,kick_ret_long,40,,,,,
player,201412150chi,chi,MariMa00,punt_ret,1,,,,,
player,201412150chi,chi,MariMa00,punt_ret_yds,0,,,,,
player,201412150chi,chi,MariMa00,punt_ret_yds_per_ret,0.0,,,,,
player,201412150chi,chi,MariMa00,punt_ret_td,0,,,,,
player,201412150chi,chi,MariMa00,punt_ret_long,0,,,,,
player,201412150chi,chi,PerrSe00,kick_ret,1,,,,,
player,201412150chi,chi,PerrSe00,kick_ret_yds,20,,,,,
player,201412150chi,chi,PerrSe00,kick_ret_yds_per_ret,20.0,,,,,
player,201412150chi,chi,PerrSe00,kick_ret_td,0,,,,,
player,201412150chi,chi,PerrSe00,kick_ret_long,20,,,,,
player,201412150chi,chi,PerrSe00,punt_ret,0,,,,,
player,201412150chi,chi,PerrSe00,punt_ret_yds,0,,,,,
player,201412150chi,chi,PerrSe00,punt_ret_yds_per_ret,,,,,,
player,201412150chi,chi,PerrSe00,punt_ret_td,0,,,,,
player,201412150chi,chi,PerrSe00,punt_ret_long,0,,,,,
player,201412150chi,nor,grahasha01,xpm,4,,,,,
player,201412150chi,nor,grahasha01,xpa,4,,,,,
player,201412150chi,nor,grahasha01,fgm,1,,,,,
player,201412150chi,nor,grahasha01,fga,2,,,,,
player,201412150chi,nor,grahasha01,punt,0,,,,,
player,201412150chi,nor,grahasha01,punt_yds,0,,,,,
player,201412150chi,nor,grahasha01,punt_yds_per_punt,,,,,,
player,201412150chi,nor,grahasha01,punt_long,0,,,,,
player,201412150chi,nor,MorsTh00,xpm,,,,,,
player,201412150chi,nor,MorsTh00,xpa,,,,,,
player,201412150chi,nor,MorsTh00,fgm,,,,,,
player,201412150chi,nor,MorsTh00,fga,,,,,,
player,201412150chi,nor,MorsTh00,punt,5,,,,,
player,201412150chi,nor,MorsTh00,punt_yds,217,,,,,
player,201412150chi,nor,MorsTh00,punt_yds_per_punt,43.4,,,,,
player,201412150chi,nor,MorsTh00,punt_long,53,,,,,
player,201412150chi,chi,feelyjay01,xpm,1,,,,,
player,201412150chi,chi,feelyjay01,xpa,1,,,,,
player,201412150chi,chi,feelyjay01,fgm,,,,,,
player,201412150chi,chi,feelyjay01,fga,,,,,,
player,201412150chi,chi,feelyjay01,punt,0,,,,,
player,201412150chi,chi,feelyjay01,punt_yds,0,,,,,
player,201412150chi,chi,feelyjay01,punt_yds_per_punt,,,,,,
player,201412150chi,chi,feelyjay01,punt_long,0,,,,,
player,201412150chi,chi,ODonPa00,xpm,,,,,,
player,201412150chi,chi,ODonPa00,xpa,,,,,,
player,201412150chi,chi,ODonPa00,fgm,,,,,,
player,201412150chi,chi,ODonPa00,fga,,,,,,
player,201412150chi,chi,ODonPa00,punt,6,,,,,
player,201412150chi,chi,ODonPa00,punt_yds,299,,,,,
player,201412150chi,chi,ODonPa00,punt_yds_per_punt,49.8,,,,,
player,201412150chi,chi,ODonPa00,punt_long,56,,,,,
player,201412150chi,chi,BushJe20,pos,T,,,,,
player,201412150chi,chi,BushJe20,offense,60,,,,,
player,201412150chi,chi,BushJe20,off_pct,100%,,,,,
player,201412150chi,chi,BushJe20,defense,0,,,,,
player,201412150chi,chi,BushJe20,def_pct,0%,,,,,
player,201412150chi,chi,BushJe20,special_teams,2,,,,,
player,201412150chi,chi,BushJe20,st_pct,7%,,,,,
player,201412150chi,chi,LongKy00,pos,G,,,,,
player,201412150chi,chi,LongKy00,offense,60,,,,,
player,201412150chi,chi,LongKy00,off_pct,100%,,,,,
player,201412150chi,chi,LongKy00,defense,0,,,,,
player,201412150chi,chi,LongKy00,def_pct,0%,,,,,
player,201412150chi,chi,LongKy00,special_teams,2,,,,,
player,201412150chi,chi,LongKy00,st_pct,7%,,,,,
player,201412150chi,chi,MillJo02,pos,T,,,,,
player,201412150chi,chi,MillJo02,offense,60,,,,,
player,201412150chi,chi,MillJo02,off_pct,100%,,,,,
player,201412150chi,chi,MillJo02,defense,0,,,,,
player,201412150chi,chi,MillJo02,def_pct,0%,,,,,
player,201412150chi,chi,MillJo02,special_teams,1,,,,,
player,201412150chi,chi,MillJo02,st_pct,3%,,,,,
player,201412150chi,chi,GarzRo20,pos,C,,,,,
player,201412150chi,chi,GarzRo20,offense,60,,,,,
player,201412150chi,chi,GarzRo20,off_pct,100%,,,,,
player,201412150chi,chi,GarzRo20,defense,0,,,,,
player,201412150chi,chi,GarzRo20,def_pct,0%,,,,,
player,201412150chi,chi,GarzRo20,special_teams,1,,,,,
player,201412150chi,chi,GarzRo20,st_pct,3%,,,,,
player,201412150chi,chi,GroyRy00,pos,G,,,,,
player,201412150chi,chi,GroyRy00,offense,60,,,,,
player,201412150chi,chi,GroyRy00,off_pct,100%,,,,,
player,201412150chi,chi,GroyRy00,defense,0,,,,,
player,201412150chi,chi,GroyRy00,def_pct,0%,,,,,
player,201412150chi,chi,GroyRy00,special_teams,1,,,,,
player,201412150chi,chi,GroyRy00,st_pct,3%,,,,,
player,201412150chi,chi,WilsMa02,pos,WR,,,,,
player,201412150chi,chi,WilsMa02,offense,60,,,,,
player,201412150chi,chi,WilsMa02,off_pct,100%,,,,,
player,201412150chi,chi,WilsMa02,defense,0,,,,,
player,201412150chi,chi,WilsMa02,def_pct,0%,,,,,
player,201412150chi,chi,WilsMa02,special_teams,1,,,,,
player,201412150chi,chi,WilsMa02,st_pct,3%,,,,,
player,201412150chi,chi,JeffAl00,pos,WR,,,,,
player,201412150chi,chi,JeffAl00,offense,60,,,,,
player,201412150chi,chi,JeffAl00,off_pct,100%,,,,,
player,201412150chi,chi,JeffAl00,defense,0,,,,,
player,201412150chi,chi,JeffAl00,def_pct,0%,,,,,
player,201412150chi,chi,JeffAl00,special_teams,0,,,,,
player,201412150chi,chi,JeffAl00,st_pct,0%,,,,,
player,201412150chi,chi,CutlJa00,pos,QB,,,,,
player,201412150chi,chi,CutlJa00,offense,60,,,,,
player,201412150chi,chi,CutlJa00,off_pct,100%,,,,,
player,201412150chi,chi,CutlJa00,defense,0,,,,,
player,201412150chi,chi,CutlJa00,def_pct,0%,,,,,
player,201412150chi,chi,CutlJa00,special_teams,0,,,,,
player,201412150chi,chi,CutlJa00,st_pct,0%,,,,,
player,201412150chi,chi,BennMa00,pos,TE,,,,,
player,201412150chi,chi,BennMa00,offense,55,,,,,
player,201412150chi,chi,BennMa00,off_pct,92%,,,,,
player,201412150chi,chi,BennMa00,defense,0,,,,,
player,201412150chi,chi,BennMa00,def_pct,0%,,,,,
player,201412150chi,chi,BennMa00,special_teams,1,,,,,
player,201412150chi,chi,BennMa00,st_pct,3%,,,,,
player,201412150chi,chi,FortMa00,pos,RB,,,,,
player,201412150chi,chi,FortMa00,offense,54,,,,,
player,201412150chi,chi,FortMa00,off_pct,90%,,,,,
player,201412150chi,chi,FortMa00,defense,0,,,,,
player,201412150chi,chi,FortMa00,def_pct,0%,,,,,
player,201412150chi,chi,FortMa00,special_teams,0,,,,,
player,201412150chi,chi,FortMa00,st_pct,0%,,,,,
player,201412150chi,chi,MorgJo00,pos,WR,,,,,
player,201412150chi,chi,MorgJo00,offense,41,,,,,
player,201412150chi,chi,MorgJo00,off_pct,68%,,,,,
player,201412150chi,chi,MorgJo00,defense,0,,,,,
player,201412150chi,chi,MorgJo00,def_pct,0%,,,,,
player,201412150chi,chi,MorgJo00,special_teams,0,,,,,
player,201412150chi,chi,MorgJo00,st_pct,0%,,,,,
player,201412150chi,chi,RosaDa00,pos,TE,,,,,
player,201412150chi,chi,RosaDa00,offense,23,,,,,
player,201412150chi,chi,RosaDa00,off_pct,38%,,,,,
player,201412150chi,chi,RosaDa00,defense,0,,,,,
player,201412150chi,chi,RosaDa00,def_pct,0%,,,,,
player,201412150chi,chi,RosaDa00,special_teams,18,,,,,
player,201412150chi,chi,RosaDa00,st_pct,62%,,,,,
player,201412150chi,chi,CareKa00,pos,RB,,,,,
player,201412150chi,chi,CareKa00,offense,6,,,,,
player,201412150chi,chi,CareKa00,off_pct,10%,,,,,
player,201412150chi,chi,CareKa00,defense,0,,,,,
player,201412150chi,chi,CareKa00,def_pct,0%,,,,,
player,201412150chi,chi,CareKa00,special_teams,0,,,,,
player,201412150chi,chi,CareKa00,st_pct,0%,,,,,
player,201412150chi,chi,BritEb20,pos,T,,,,,
player,201412150chi,chi,BritEb20,offense,1,,,,,
player,201412150chi,chi,BritEb20,off_pct,2%,,,,,
player,201412150chi,chi,BritEb20,defense,0,,,,,
player,201412150chi,chi,BritEb20,def_pct,0%,,,,,
player,201412150chi,chi,BritEb20,special_teams,1,,,,,
player,201412150chi,chi,BritEb20,st_pct,3%,,,,,
player,201412150chi,chi,BostJo00,pos,LB,,,,,
player,201412150chi,chi,BostJo00,offense,0,,,,,
player,201412150chi,chi,BostJo00,off_pct,0%,,,,,
player,201412150chi,chi,BostJo00,defense,68,,,,,
player,201412150chi,chi,BostJo00,def_pct,100%,,,,,
player,201412150chi,chi,BostJo00,special_teams,14,,,,,
player,201412150chi,chi,BostJo00,st_pct,48%,,,,,
player,201412150chi,chi,VereBr00,pos,FS,,,,,
player,201412150chi,chi,VereBr00,offense,0,,,,,
player,201412150chi,chi,VereBr00,off_pct,0%,,,,,
player,201412150chi,chi,VereBr00,defense,67,,,,,
player,201412150chi,chi,VereBr00,def_pct,99%,,,,,
player,201412150chi,chi,VereBr00,special_teams,11,,,,,
player,201412150chi,chi,VereBr00,st_pct,38%,,,,,
player,201412150chi,chi,AlleJa22,pos,DE,,,,,
player,201412150chi,chi,AlleJa22,offense,0,,,,,
player,201412150chi,chi,AlleJa22,off_pct,0%,,,,,
player,201412150chi,chi,AlleJa22,defense,66,,,,,
player,201412150chi,chi,AlleJa22,def_pct,97%,,,,,
player,201412150chi,chi,AlleJa22,special_teams,8,,,,,
player,201412150chi,chi,AlleJa22,st_pct,28%,,,,,
player,201412150chi,chi,JoneCh05,pos,LB,,,,,
player,201412150chi,chi,JoneCh05,offense,0,,,,,
player,201412150chi,chi,JoneCh05,off_pct,0%,,,,,
player,201412150chi,chi,JoneCh05,defense,65,,,,,
player,201412150chi,chi,JoneCh05,def_pct,96%,,,,,
player,201412150chi,chi,JoneCh05,special_teams,14,,,,,
player,201412150chi,chi,JoneCh05,st_pct,48%,,,,,
player,201412150chi,chi,JennTi20,pos,CB,,,,,
player,201412150chi,chi,JennTi20,offense,0,,,,,
player,201412150chi,chi,JennTi20,off_pct,0%,,,,,
player,201412150chi,chi,JennTi20,defense,63,,,,,
player,201412150chi,chi,JennTi20,def_pct,93%,,,,,
player,201412150chi,chi,JennTi20,special_teams,7,,,,,
player,201412150chi,chi,JennTi20,st_pct,24%,,,,,
player,201412150chi,chi,MundRy00,pos,SS,,,,,
player,201412150chi,chi,MundRy00,offense,0,,,,,
player,201412150chi,chi,MundRy00,off_pct,0%,,,,,
player,201412150chi,chi,MundRy00,defense,62,,,,,
player,201412150chi,chi,MundRy00,def_pct,91%,,,,,
player,201412150chi,chi,MundRy00,special_teams,10,,,,,
player,201412150chi,chi,MundRy00,st_pct,34%,,,,,
player,201412150chi,chi,FullKy00,pos,CB,,,,,
player,201412150chi,chi,FullKy00,offense,0,,,,,
player,201412150chi,chi,FullKy00,off_pct,0%,,,,,
player,201412150chi,chi,FullKy00,defense,62,,,,,
player,201412150chi,chi,FullKy00,def_pct,91%,,,,,
player,201412150chi,chi,FullKy00,special_teams,10,,,,,
player,201412150chi,chi,FullKy00,st_pct,34%,,,,,
player,201412150chi,chi,YounWi99,pos,DE,,,,,
player,201412150chi,chi,YounWi99,offense,0,,,,,
player,201412150chi,chi,YounWi99,off_pct,0%,,,,,
player,201412150chi,chi,YounWi99,defense,45,,,,,
player,201412150chi,chi,YounWi99,def_pct,66%,,,,,
player,201412150chi,chi,YounWi99,special_teams,7,,,,,
player,201412150chi,chi,YounWi99,st_pct,24%,,,,,
player,201412150chi,chi,McClSh00,pos,LB,,,,,
player,201412150chi,chi,McClSh00,offense,0,,,,,
player,201412150chi,chi,McClSh00,off_pct,0%,,,,,
player,201412150chi,chi,McClSh00,defense,43,,,,,
player,201412150chi,chi,McClSh00,def_pct,63%,,,,,
player,201412150chi,chi,McClSh00,special_teams,0,,,,,
player,201412150chi,chi,McClSh00,st_pct,0%,,,,,
player,201412150chi,chi,PaeaSt00,pos,NT,,,,,
player,201412150chi,chi,PaeaSt00,offense,0,,,,,
player,201412150chi,chi,PaeaSt00,off_pct,0%,,,,,
player,201412150chi,chi,PaeaSt00,defense,40,,,,,
player,201412150chi,chi,PaeaSt00,def_pct,59%,,,,,
player,201412150chi,chi,PaeaSt00,special_teams,7,,,,,
player,201412150chi,chi,PaeaSt00,st_pct,24%,,,,,
player,201412150chi,chi,RatlJa20,pos,DT,,,,,
player,201412150chi,chi,RatlJa20,offense,0,,,,,
player,201412150chi,chi,RatlJa20,off_pct,0%,,,,,
player,201412150chi,chi,RatlJa20,defense,39,,,,,
player,201412150chi,chi,RatlJa20,def_pct,57%,,,,,
player,201412150chi,chi,RatlJa20,special_teams,7,,,,,
player,201412150chi,chi,RatlJa20,st_pct,24%,,,,,
player,201412150chi,chi,HursDe00,pos,CB,,,,,
player,201412150chi,chi,HursDe00,offense,0,,,,,
player,201412150chi,chi,HursDe00,off_pct,0%,,,,,
player,201412150chi,chi,HursDe00,defense,29,,,,,
player,201412150chi,chi,HursDe00,def_pct,43%,,,,,
player,201412150chi,chi,HursDe00,special_teams,15,,,,,
player,201412150chi,chi,HursDe00,st_pct,52%,,,,,
player,201412150chi,chi,SuttWi00,pos,DT,,,,,
player,201412150chi,chi,SuttWi00,offense,0,,,,,
player,201412150chi,chi,SuttWi00,off_pct,0%,,,,,
player,201412150chi,chi,SuttWi00,defense,29,,,,,
player,201412150chi,chi,SuttWi00,def_pct,43%,,,,,
player,201412150chi,chi,SuttWi00,special_teams,2,,,,,
player,201412150chi,chi,SuttWi00,st_pct,7%,,,,,
player,201412150chi,chi,FergEg00,pos,NT,,,,,
player,201412150chi,chi,FergEg00,offense,0,,,,,
player,201412150chi,chi,FergEg00,off_pct,0%,,,,,
player,201412150chi,chi,FergEg00,defense,28,,,,,
player,201412150chi,chi,FergEg00,def_pct,41%,,,,,
player,201412150chi,chi,FergEg00,special_teams,1,,,,,
player,201412150chi,chi,FergEg00,st_pct,3%,,,,,
player,201412150chi,chi,BassDa00,pos,DE,,,,,
player,201412150chi,chi,BassDa00,offense,0,,,,,
player,201412150chi,chi,BassDa00,off_pct,0%,,,,,
player,201412150chi,chi,BassDa00,defense,24,,,,,
player,201412150chi,chi,BassDa00,def_pct,35%,,,,,
player,201412150chi,chi,BassDa00,special_teams,1,,,,,
player,201412150chi,chi,BassDa00,st_pct,3%,,,,,
player,201412150chi,chi,LouiAl00,pos,CB,,,,,
player,201412150chi,chi,LouiAl00,offense,0,,,,,
player,201412150chi,chi,LouiAl00,off_pct,0%,,,,,
player,201412150chi,chi,LouiAl00,defense,12,,,,,
player,201412150chi,chi,LouiAl00,def_pct,18%,,,,,
player,201412150chi,chi,LouiAl00,special_teams,1,,,,,
player,201412150chi,chi,LouiAl00,st_pct,3%,,,,,
player,201412150chi,chi,McMaSh99,pos,CB,,,,,
player,201412150chi,chi,McMaSh99,offense,0,,,,,
player,201412150chi,chi,McMaSh99,off_pct,0%,,,,,
player,201412150chi,chi,McMaSh99,defense,3,,,,,
player,201412150chi,chi,McMaSh99,def_pct,4%,,,,,
player,201412150chi,chi,McMaSh99,special_teams,21,,,,,
player,201412150chi,chi,McMaSh99,st_pct,72%,,,,,
player,201412150chi,chi,WashCo00,pos,DE,,,,,
player,201412150chi,chi,WashCo00,offense,0,,,,,
player,201412150chi,chi,WashCo00,off_pct,0%,,,,,
player,201412150chi,chi,WashCo00,defense,2,,,,,
player,201412150chi,chi,WashCo00,def_pct,3%,,,,,
player,201412150chi,chi,WashCo00,special_teams,10,,,,,
player,201412150chi,chi,WashCo00,st_pct,34%,,,,,
player,201412150chi,chi,GreeKh00,pos,LB,,,,,
player,201412150chi,chi,GreeKh00,offense,0,,,,,
player,201412150chi,chi,GreeKh00,off_pct,0%,,,,,
player,201412150chi,chi,GreeKh00,defense,1,,,,,
player,201412150chi,chi,GreeKh00,def_pct,1%,,,,,
player,201412150chi,chi,GreeKh00,special_teams,6,,,,,
player,201412150chi,chi,GreeKh00,st_pct,21%,,,,,
player,201412150chi,chi,McCrDa00,pos,FS,,,,,
player,201412150chi,chi,McCrDa00,offense,0,,,,,
player,201412150chi,chi,McCrDa00,off_pct,0%,,,,,
player,201412150chi,chi,McCrDa00,defense,0,,,,,
player,201412150chi,chi,McCrDa00,def_pct,0%,,,,,
player,201412150chi,chi,McCrDa00,special_teams,20,,,,,
player,201412150chi,chi,McCrDa00,st_pct,69%,,,,,
player,201412150chi,chi,WaltAn01,pos,S,,,,,
player,201412150chi,chi,WaltAn01,offense,0,,,,,
player,201412150chi,chi,WaltAn01,off_pct,0%,,,,,
player,201412150chi,chi,WaltAn01,defense,0,,,,,
player,201412150chi,chi,WaltAn01,def_pct,0%,,,,,
player,201412150chi,chi,WaltAn01,special_teams,19,,,,,
player,201412150chi,chi,WaltAn01,st_pct,66%,,,,,
player,201412150chi,chi,LattDe01,pos,LB,,,,,
player,201412150chi,chi,LattDe01,offense,0,,,,,
player,201412150chi,chi,LattDe01,off_pct,0%,,,,,
player,201412150chi,chi,LattDe01,defense,0,,,,,
player,201412150chi,chi,LattDe01,def_pct,0%,,,,,
player,201412150chi,chi,LattDe01,special_teams,19,,,,,
player,201412150chi,chi,LattDe01,st_pct,66%,,,,,
player,201412150chi,chi,OwenMo01,pos,FB,,,,,
player,201412150chi,chi,OwenMo01,offense,0,,,,,
player,201412150chi,chi,OwenMo01,off_pct,0%,,,,,
player,201412150chi,chi,OwenMo01,defense,0,,,,,
player,201412150chi,chi,OwenMo01,def_pct,0%,,,,,
player,201412150chi,chi,OwenMo01,special_teams,19,,,,,
player,201412150chi,chi,OwenMo01,st_pct,66%,,,,,
player,201412150chi,chi,PerrSe00,pos,RB,,,,,
player,201412150chi,chi,PerrSe00,offense,0,,,,,
player,201412150chi,chi,PerrSe00,off_pct,0%,,,,,
player,201412150chi,chi,PerrSe00,defense,0,,,,,
player,201412150chi,chi,PerrSe00,def_pct,0%,,,,,
player,201412150chi,chi,PerrSe00,special_teams,16,,,,,
player,201412150chi,chi,PerrSe00,st_pct,55%,,,,,
player,201412150chi,chi,BellJo02,pos,WR,,,,,
player,201412150chi,chi,BellJo02,offense,0,,,,,
player,201412150chi,chi,BellJo02,off_pct,0%,,,,,
player,201412150chi,chi,BellJo02,defense,0,,,,,
player,201412150chi,chi,BellJo02,def_pct,0%,,,,,
player,201412150chi,chi,BellJo02,special_teams,13,,,,,
player,201412150chi,chi,BellJo02,st_pct,45%,,,,,
player,201412150chi,chi,MariMa00,pos,WR,,,,,
player,201412150chi,chi,MariMa00,offense,0,,,,,
player,201412150chi,chi,MariMa00,off_pct,0%,,,,,
player,201412150chi,chi,MariMa00,defense,0,,,,,
player,201412150chi,chi,MariMa00,def_pct,0%,,,,,
player,201412150chi,chi,MariMa00,special_teams,11,,,,,
player,201412150chi,chi,MariMa00,st_pct,38%,,,,,
player,201412150chi,chi,ODonPa00,pos,P,,,,,
player,201412150chi,chi,ODonPa00,offense,0,,,,,
player,201412150chi,chi,ODonPa00,off_pct,0%,,,,,
player,201412150chi,chi,ODonPa00,defense,0,,,,,
player,201412150chi,chi,ODonPa00,def_pct,0%,,,,,
player,201412150chi,chi,ODonPa00,special_teams,9,,,,,
player,201412150chi,chi,ODonPa00,st_pct,31%,,,,,
player,201412150chi,chi,CainJe20,pos,LS,,,,,
player,201412150chi,chi,CainJe20,offense,0,,,,,
player,201412150chi,chi,CainJe20,off_pct,0%,,,,,
player,201412150chi,chi,CainJe20,defense,0,,,,,
player,201412150chi,chi,CainJe20,def_pct,0%,,,,,
player,201412150chi,chi,CainJe20,special_teams,8,,,,,
player,201412150chi,chi,CainJe20,st_pct,28%,,,,,
player,201412150chi,chi,feelyjay01,pos,K,,,,,
player,201412150chi,chi,feelyjay01,offense,0,,,,,
player,201412150chi,chi,feelyjay01,off_pct,0%,,,,,
player,201412150chi,chi,feelyjay01,defense,0,,,,,
player,201412150chi,chi,feelyjay01,def_pct,0%,,,,,
