game,2014,4,20140928,201409280sfo,phi,"Philadelphia Eagles",21,sfo,"San Francisco 49ers",26
player,201409280sfo,sfo,DahlCr99,offense,0,,,,,
player,201409280sfo,sfo,DahlCr99,off_pct,0%,,,,,
player,201409280sfo,sfo,DahlCr99,defense,1,,,,,
player,201409280sfo,sfo,DahlCr99,def_pct,2%,,,,,
player,201409280sfo,sfo,DahlCr99,special_teams,26,,,,,
player,201409280sfo,sfo,DahlCr99,st_pct,81%,,,,,
player,201409280sfo,sfo,MoodNi00,pos,LB,,,,,
player,201409280sfo,sfo,MoodNi00,offense,0,,,,,
player,201409280sfo,sfo,MoodNi00,off_pct,0%,,,,,
player,201409280sfo,sfo,MoodNi00,defense,0,,,,,
player,201409280sfo,sfo,MoodNi00,def_pct,0%,,,,,
player,201409280sfo,sfo,MoodNi00,special_teams,23,,,,,
player,201409280sfo,sfo,MoodNi00,st_pct,72%,,,,,
player,201409280sfo,sfo,OsgoKa00,pos,WR,,,,,
player,201409280sfo,sfo,OsgoKa00,offense,0,,,,,
player,201409280sfo,sfo,OsgoKa00,off_pct,0%,,,,,
player,201409280sfo,sfo,OsgoKa00,defense,0,,,,,
player,201409280sfo,sfo,OsgoKa00,def_pct,0%,,,,,
player,201409280sfo,sfo,OsgoKa00,special_teams,23,,,,,
player,201409280sfo,sfo,OsgoKa00,st_pct,72%,,,,,
player,201409280sfo,sfo,McCrL.00,pos,FS,,,,,
player,201409280sfo,sfo,McCrL.00,offense,0,,,,,
player,201409280sfo,sfo,McCrL.00,off_pct,0%,,,,,
player,201409280sfo,sfo,McCrL.00,defense,0,,,,,
player,201409280sfo,sfo,McCrL.00,def_pct,0%,,,,,
player,201409280sfo,sfo,McCrL.00,special_teams,23,,,,,
player,201409280sfo,sfo,McCrL.00,st_pct,72%,,,,,
player,201409280sfo,sfo,JohnDo02,pos,CB,,,,,
player,201409280sfo,sfo,JohnDo02,offense,0,,,,,
player,201409280sfo,sfo,JohnDo02,off_pct,0%,,,,,
player,201409280sfo,sfo,JohnDo02,defense,0,,,,,
player,201409280sfo,sfo,JohnDo02,def_pct,0%,,,,,
player,201409280sfo,sfo,JohnDo02,special_teams,20,,,,,
player,201409280sfo,sfo,JohnDo02,st_pct,62%,,,,,
player,201409280sfo,sfo,BorlCh00,pos,LB,,,,,
player,201409280sfo,sfo,BorlCh00,offense,0,,,,,
player,201409280sfo,sfo,BorlCh00,off_pct,0%,,,,,
player,201409280sfo,sfo,BorlCh00,defense,0,,,,,
player,201409280sfo,sfo,BorlCh00,def_pct,0%,,,,,
player,201409280sfo,sfo,BorlCh00,special_teams,17,,,,,
player,201409280sfo,sfo,BorlCh00,st_pct,53%,,,,,
player,201409280sfo,sfo,LemoCo00,pos,LB,,,,,
player,201409280sfo,sfo,LemoCo00,offense,0,,,,,
player,201409280sfo,sfo,LemoCo00,off_pct,0%,,,,,
player,201409280sfo,sfo,LemoCo00,defense,0,,,,,
player,201409280sfo,sfo,LemoCo00,def_pct,0%,,,,,
player,201409280sfo,sfo,LemoCo00,special_teams,16,,,,,
player,201409280sfo,sfo,LemoCo00,st_pct,50%,,,,,
player,201409280sfo,sfo,dawsophi01,pos,K,,,,,
player,201409280sfo,sfo,dawsophi01,offense,0,,,,,
player,201409280sfo,sfo,dawsophi01,off_pct,0%,,,,,
player,201409280sfo,sfo,dawsophi01,defense,0,,,,,
player,201409280sfo,sfo,dawsophi01,def_pct,0%,,,,,
player,201409280sfo,sfo,dawsophi01,special_teams,13,,,,,
player,201409280sfo,sfo,dawsophi01,st_pct,41%,,,,,
player,201409280sfo,sfo,NelsKy00,pos,LS,,,,,
player,201409280sfo,sfo,NelsKy00,offense,0,,,,,
player,201409280sfo,sfo,NelsKy00,off_pct,0%,,,,,
player,201409280sfo,sfo,NelsKy00,defense,0,,,,,
player,201409280sfo,sfo,NelsKy00,def_pct,0%,,,,,
player,201409280sfo,sfo,NelsKy00,special_teams,12,,,,,
player,201409280sfo,sfo,NelsKy00,st_pct,38%,,,,,
player,201409280sfo,sfo,LeexAn20,pos,P,,,,,
player,201409280sfo,sfo,LeexAn20,offense,0,,,,,
player,201409280sfo,sfo,LeexAn20,off_pct,0%,,,,,
player,201409280sfo,sfo,LeexAn20,defense,0,,,,,
player,201409280sfo,sfo,LeexAn20,def_pct,0%,,,,,
player,201409280sfo,sfo,LeexAn20,special_teams,12,,,,,
player,201409280sfo,sfo,LeexAn20,st_pct,38%,,,,,
player,201409280sfo,phi,KellDe00,pos,T,,,,,
player,201409280sfo,phi,KellDe00,offense,60,,,,,
player,201409280sfo,phi,KellDe00,off_pct,100%,,,,,
player,201409280sfo,phi,KellDe00,defense,0,,,,,
player,201409280sfo,phi,KellDe00,def_pct,0%,,,,,
player,201409280sfo,phi,KellDe00,special_teams,3,,,,,
player,201409280sfo,phi,KellDe00,st_pct,9%,,,,,
player,201409280sfo,phi,HerrTo20,pos,G,,,,,
player,201409280sfo,phi,HerrTo20,offense,60,,,,,
player,201409280sfo,phi,HerrTo20,off_pct,100%,,,,,
player,201409280sfo,phi,HerrTo20,defense,0,,,,,
player,201409280sfo,phi,HerrTo20,def_pct,0%,,,,,
player,201409280sfo,phi,HerrTo20,special_teams,3,,,,,
player,201409280sfo,phi,HerrTo20,st_pct,9%,,,,,
player,201409280sfo,phi,TobiMa00,pos,T,,,,,
player,201409280sfo,phi,TobiMa00,offense,60,,,,,
player,201409280sfo,phi,TobiMa00,off_pct,100%,,,,,
player,201409280sfo,phi,TobiMa00,defense,0,,,,,
player,201409280sfo,phi,TobiMa00,def_pct,0%,,,,,
player,201409280sfo,phi,TobiMa00,special_teams,0,,,,,
player,201409280sfo,phi,TobiMa00,st_pct,0%,,,,,
player,201409280sfo,phi,MolkDa00,pos,C,,,,,
player,201409280sfo,phi,MolkDa00,offense,60,,,,,
player,201409280sfo,phi,MolkDa00,off_pct,100%,,,,,
player,201409280sfo,phi,MolkDa00,defense,0,,,,,
player,201409280sfo,phi,MolkDa00,def_pct,0%,,,,,
player,201409280sfo,phi,MolkDa00,special_teams,0,,,,,
player,201409280sfo,phi,MolkDa00,st_pct,0%,,,,,
player,201409280sfo,phi,FoleNi00,pos,QB,,,,,
player,201409280sfo,phi,FoleNi00,offense,60,,,,,
player,201409280sfo,phi,FoleNi00,off_pct,100%,,,,,
player,201409280sfo,phi,FoleNi00,defense,0,,,,,
player,201409280sfo,phi,FoleNi00,def_pct,0%,,,,,
player,201409280sfo,phi,FoleNi00,special_teams,0,,,,,
player,201409280sfo,phi,FoleNi00,st_pct,0%,,,,,
player,201409280sfo,phi,PeteJa21,pos,T,,,,,
player,201409280sfo,phi,PeteJa21,offense,59,,,,,
player,201409280sfo,phi,PeteJa21,off_pct,98%,,,,,
player,201409280sfo,phi,PeteJa21,defense,0,,,,,
player,201409280sfo,phi,PeteJa21,def_pct,0%,,,,,
player,201409280sfo,phi,PeteJa21,special_teams,0,,,,,
player,201409280sfo,phi,PeteJa21,st_pct,0%,,,,,
player,201409280sfo,phi,MaclJe00,pos,WR,,,,,
player,201409280sfo,phi,MaclJe00,offense,57,,,,,
player,201409280sfo,phi,MaclJe00,off_pct,95%,,,,,
player,201409280sfo,phi,MaclJe00,defense,0,,,,,
player,201409280sfo,phi,MaclJe00,def_pct,0%,,,,,
player,201409280sfo,phi,MaclJe00,special_teams,0,,,,,
player,201409280sfo,phi,MaclJe00,st_pct,0%,,,,,
player,201409280sfo,phi,CoopRi00,pos,WR,,,,,
player,201409280sfo,phi,CoopRi00,offense,56,,,,,
player,201409280sfo,phi,CoopRi00,off_pct,93%,,,,,
player,201409280sfo,phi,CoopRi00,defense,0,,,,,
player,201409280sfo,phi,CoopRi00,def_pct,0%,,,,,
player,201409280sfo,phi,CoopRi00,special_teams,0,,,,,
player,201409280sfo,phi,CoopRi00,st_pct,0%,,,,,
player,201409280sfo,phi,McCoLe01,pos,RB,,,,,
player,201409280sfo,phi,McCoLe01,offense,45,,,,,
player,201409280sfo,phi,McCoLe01,off_pct,75%,,,,,
player,201409280sfo,phi,McCoLe01,defense,0,,,,,
player,201409280sfo,phi,McCoLe01,def_pct,0%,,,,,
player,201409280sfo,phi,McCoLe01,special_teams,0,,,,,
player,201409280sfo,phi,McCoLe01,st_pct,0%,,,,,
player,201409280sfo,phi,ErtzZa00,pos,TE,,,,,
player,201409280sfo,phi,ErtzZa00,offense,43,,,,,
player,201409280sfo,phi,ErtzZa00,off_pct,72%,,,,,
player,201409280sfo,phi,ErtzZa00,defense,0,,,,,
player,201409280sfo,phi,ErtzZa00,def_pct,0%,,,,,
player,201409280sfo,phi,ErtzZa00,special_teams,10,,,,,
player,201409280sfo,phi,ErtzZa00,st_pct,31%,,,,,
player,201409280sfo,phi,MattJo00,pos,WR,,,,,
player,201409280sfo,phi,MattJo00,offense,39,,,,,
player,201409280sfo,phi,MattJo00,off_pct,65%,,,,,
player,201409280sfo,phi,MattJo00,defense,0,,,,,
player,201409280sfo,phi,MattJo00,def_pct,0%,,,,,
player,201409280sfo,phi,MattJo00,special_teams,0,,,,,
player,201409280sfo,phi,MattJo00,st_pct,0%,,,,,
player,201409280sfo,phi,CeleBr00,pos,TE,,,,,
player,201409280sfo,phi,CeleBr00,offense,36,,,,,
player,201409280sfo,phi,CeleBr00,off_pct,60%,,,,,
player,201409280sfo,phi,CeleBr00,defense,0,,,,,
player,201409280sfo,phi,CeleBr00,def_pct,0%,,,,,
player,201409280sfo,phi,CeleBr00,special_teams,0,,,,,
player,201409280sfo,phi,CeleBr00,st_pct,0%,,,,,
player,201409280sfo,phi,SproDa00,pos,RB,,,,,
player,201409280sfo,phi,SproDa00,offense,16,,,,,
player,201409280sfo,phi,SproDa00,off_pct,27%,,,,,
player,201409280sfo,phi,SproDa00,defense,0,,,,,
player,201409280sfo,phi,SproDa00,def_pct,0%,,,,,
player,201409280sfo,phi,SproDa00,special_teams,6,,,,,
player,201409280sfo,phi,SproDa00,st_pct,19%,,,,,
player,201409280sfo,phi,MaehJe00,pos,WR,,,,,
player,201409280sfo,phi,MaehJe00,offense,4,,,,,
player,201409280sfo,phi,MaehJe00,off_pct,7%,,,,,
player,201409280sfo,phi,MaehJe00,defense,0,,,,,
player,201409280sfo,phi,MaehJe00,def_pct,0%,,,,,
player,201409280sfo,phi,MaehJe00,special_teams,6,,,,,
player,201409280sfo,phi,MaehJe00,st_pct,19%,,,,,
player,201409280sfo,phi,CaseJa00,pos,TE,,,,,
player,201409280sfo,phi,CaseJa00,offense,3,,,,,
player,201409280sfo,phi,CaseJa00,off_pct,5%,,,,,
player,201409280sfo,phi,CaseJa00,defense,0,,,,,
player,201409280sfo,phi,CaseJa00,def_pct,0%,,,,,
player,201409280sfo,phi,CaseJa00,special_teams,25,,,,,
player,201409280sfo,phi,CaseJa00,st_pct,78%,,,,,
player,201409280sfo,phi,SmitBr01,pos,WR,,,,,
player,201409280sfo,phi,SmitBr01,offense,1,,,,,
player,201409280sfo,phi,SmitBr01,off_pct,2%,,,,,
player,201409280sfo,phi,SmitBr01,defense,0,,,,,
player,201409280sfo,phi,SmitBr01,def_pct,0%,,,,,
player,201409280sfo,phi,SmitBr01,special_teams,18,,,,,
player,201409280sfo,phi,SmitBr01,st_pct,56%,,,,,
player,201409280sfo,phi,GardAn20,pos,T,,,,,
player,201409280sfo,phi,GardAn20,offense,1,,,,,
player,201409280sfo,phi,GardAn20,off_pct,2%,,,,,
player,201409280sfo,phi,GardAn20,defense,0,,,,,
player,201409280sfo,phi,GardAn20,def_pct,0%,,,,,
player,201409280sfo,phi,GardAn20,special_teams,3,,,,,
player,201409280sfo,phi,GardAn20,st_pct,9%,,,,,
player,201409280sfo,phi,JenkMa99,pos,FS,,,,,
player,201409280sfo,phi,JenkMa99,offense,0,,,,,
player,201409280sfo,phi,JenkMa99,off_pct,0%,,,,,
player,201409280sfo,phi,JenkMa99,defense,83,,,,,
player,201409280sfo,phi,JenkMa99,def_pct,100%,,,,,
player,201409280sfo,phi,JenkMa99,special_teams,14,,,,,
player,201409280sfo,phi,JenkMa99,st_pct,44%,,,,,
player,201409280sfo,phi,RyanDe20,pos,LB,,,,,
player,201409280sfo,phi,RyanDe20,offense,0,,,,,
player,201409280sfo,phi,RyanDe20,off_pct,0%,,,,,
player,201409280sfo,phi,RyanDe20,defense,83,,,,,
player,201409280sfo,phi,RyanDe20,def_pct,100%,,,,,
player,201409280sfo,phi,RyanDe20,special_teams,7,,,,,
player,201409280sfo,phi,RyanDe20,st_pct,22%,,,,,
player,201409280sfo,phi,WillCa99,pos,CB,,,,,
player,201409280sfo,phi,WillCa99,offense,0,,,,,
player,201409280sfo,phi,WillCa99,off_pct,0%,,,,,
player,201409280sfo,phi,WillCa99,defense,83,,,,,
player,201409280sfo,phi,WillCa99,def_pct,100%,,,,,
player,201409280sfo,phi,WillCa99,special_teams,3,,,,,
player,201409280sfo,phi,WillCa99,st_pct,9%,,,,,
player,201409280sfo,phi,AlleNa99,pos,SS,,,,,
player,201409280sfo,phi,AlleNa99,offense,0,,,,,
player,201409280sfo,phi,AlleNa99,off_pct,0%,,,,,
player,201409280sfo,phi,AlleNa99,defense,83,,,,,
player,201409280sfo,phi,AlleNa99,def_pct,100%,,,,,
player,201409280sfo,phi,AlleNa99,special_teams,1,,,,,
player,201409280sfo,phi,AlleNa99,st_pct,3%,,,,,
player,201409280sfo,phi,FletBr99,pos,CB,,,,,
player,201409280sfo,phi,FletBr99,offense,0,,,,,
player,201409280sfo,phi,FletBr99,off_pct,0%,,,,,
player,201409280sfo,phi,FletBr99,defense,79,,,,,
player,201409280sfo,phi,FletBr99,def_pct,95%,,,,,
player,201409280sfo,phi,FletBr99,special_teams,15,,,,,
player,201409280sfo,phi,FletBr99,st_pct,47%,,,,,
player,201409280sfo,phi,BarwCo99,pos,LB,,,,,
player,201409280sfo,phi,BarwCo99,offense,0,,,,,
player,201409280sfo,phi,BarwCo99,off_pct,0%,,,,,
player,201409280sfo,phi,BarwCo99,defense,72,,,,,
player,201409280sfo,phi,BarwCo99,def_pct,87%,,,,,
player,201409280sfo,phi,BarwCo99,special_teams,1,,,,,
player,201409280sfo,phi,BarwCo99,st_pct,3%,,,,,
player,201409280sfo,phi,ColeTr20,pos,LB,,,,,
player,201409280sfo,phi,ColeTr20,offense,0,,,,,
player,201409280sfo,phi,ColeTr20,off_pct,0%,,,,,
player,201409280sfo,phi,ColeTr20,defense,66,,,,,
player,201409280sfo,phi,ColeTr20,def_pct,80%,,,,,
player,201409280sfo,phi,ColeTr20,special_teams,7,,,,,
player,201409280sfo,phi,ColeTr20,st_pct,22%,,,,,
player,201409280sfo,phi,CoxxFl00,pos,DE,,,,,
player,201409280sfo,phi,CoxxFl00,offense,0,,,,,
player,201409280sfo,phi,CoxxFl00,off_pct,0%,,,,,
player,201409280sfo,phi,CoxxFl00,defense,64,,,,,
player,201409280sfo,phi,CoxxFl00,def_pct,77%,,,,,
player,201409280sfo,phi,CoxxFl00,special_teams,1,,,,,
player,201409280sfo,phi,CoxxFl00,st_pct,3%,,,,,
player,201409280sfo,phi,ThorCe00,pos,DE,,,,,
player,201409280sfo,phi,ThorCe00,offense,0,,,,,
player,201409280sfo,phi,ThorCe00,off_pct,0%,,,,,
player,201409280sfo,phi,ThorCe00,defense,59,,,,,
player,201409280sfo,phi,ThorCe00,def_pct,71%,,,,,
player,201409280sfo,phi,ThorCe00,special_teams,6,,,,,
player,201409280sfo,phi,ThorCe00,st_pct,19%,,,,,
player,201409280sfo,phi,LogaBe00,pos,NT,,,,,
player,201409280sfo,phi,LogaBe00,offense,0,,,,,
player,201409280sfo,phi,LogaBe00,off_pct,0%,,,,,
player,201409280sfo,phi,LogaBe00,defense,51,,,,,
player,201409280sfo,phi,LogaBe00,def_pct,61%,,,,,
player,201409280sfo,phi,LogaBe00,special_teams,9,,,,,
player,201409280sfo,phi,LogaBe00,st_pct,28%,,,,,
player,201409280sfo,phi,MattCa00,pos,LB,,,,,
player,201409280sfo,phi,MattCa00,offense,0,,,,,
player,201409280sfo,phi,MattCa00,off_pct,0%,,,,,
player,201409280sfo,phi,MattCa00,defense,31,,,,,
player,201409280sfo,phi,MattCa00,def_pct,37%,,,,,
player,201409280sfo,phi,MattCa00,special_teams,11,,,,,
player,201409280sfo,phi,MattCa00,st_pct,34%,,,,,
player,201409280sfo,phi,AchoEm00,pos,LB,,,,,
player,201409280sfo,phi,AchoEm00,offense,0,,,,,
player,201409280sfo,phi,AchoEm00,off_pct,0%,,,,,
player,201409280sfo,phi,AchoEm00,defense,29,,,,,
player,201409280sfo,phi,AchoEm00,def_pct,35%,,,,,
player,201409280sfo,phi,AchoEm00,special_teams,9,,,,,
player,201409280sfo,phi,AchoEm00,st_pct,28%,,,,,
player,201409280sfo,phi,GrahBr99,pos,LB,,,,,
player,201409280sfo,phi,GrahBr99,offense,0,,,,,
player,201409280sfo,phi,GrahBr99,off_pct,0%,,,,,
player,201409280sfo,phi,GrahBr99,defense,28,,,,,
player,201409280sfo,phi,GrahBr99,def_pct,34%,,,,,
player,201409280sfo,phi,GrahBr99,special_teams,11,,,,,
player,201409280sfo,phi,GrahBr99,st_pct,34%,,,,,
player,201409280sfo,phi,CurrVi00,pos,DE,,,,,
player,201409280sfo,phi,CurrVi00,offense,0,,,,,
player,201409280sfo,phi,CurrVi00,off_pct,0%,,,,,
player,201409280sfo,phi,CurrVi00,defense,21,,,,,
player,201409280sfo,phi,CurrVi00,def_pct,25%,,,,,
player,201409280sfo,phi,CurrVi00,special_teams,1,,,,,
player,201409280sfo,phi,CurrVi00,st_pct,3%,,,,,
player,201409280sfo,phi,CarrNo00,pos,CB,,,,,
player,201409280sfo,phi,CarrNo00,offense,0,,,,,
player,201409280sfo,phi,CarrNo00,off_pct,0%,,,,,
player,201409280sfo,phi,CarrNo00,defense,20,,,,,
player,201409280sfo,phi,CarrNo00,def_pct,24%,,,,,
player,201409280sfo,phi,CarrNo00,special_teams,18,,,,,
player,201409280sfo,phi,CarrNo00,st_pct,56%,,,,,
player,201409280sfo,phi,BairBr00,pos,DE,,,,,
player,201409280sfo,phi,BairBr00,offense,0,,,,,
player,201409280sfo,phi,BairBr00,off_pct,0%,,,,,
player,201409280sfo,phi,BairBr00,defense,18,,,,,
player,201409280sfo,phi,BairBr00,def_pct,22%,,,,,
player,201409280sfo,phi,BairBr00,special_teams,6,,,,,
player,201409280sfo,phi,BairBr00,st_pct,19%,,,,,
player,201409280sfo,phi,BoykBr00,pos,CB,,,,,
player,201409280sfo,phi,BoykBr00,offense,0,,,,,
player,201409280sfo,phi,BoykBr00,off_pct,0%,,,,,
player,201409280sfo,phi,BoykBr00,defense,16,,,,,
player,201409280sfo,phi,BoykBr00,def_pct,19%,,,,,
player,201409280sfo,phi,BoykBr00,special_teams,4,,,,,
player,201409280sfo,phi,BoykBr00,st_pct,12%,,,,,
player,201409280sfo,phi,AlleBe00,pos,NT,,,,,
player,201409280sfo,phi,AlleBe00,offense,0,,,,,
player,201409280sfo,phi,AlleBe00,off_pct,0%,,,,,
player,201409280sfo,phi,AlleBe00,defense,13,,,,,
player,201409280sfo,phi,AlleBe00,def_pct,16%,,,,,
player,201409280sfo,phi,AlleBe00,special_teams,3,,,,,
player,201409280sfo,phi,AlleBe00,st_pct,9%,,,,,
player,201409280sfo,phi,WolfEa00,pos,SS,,,,,
player,201409280sfo,phi,WolfEa00,offense,0,,,,,
player,201409280sfo,phi,WolfEa00,off_pct,0%,,,,,
player,201409280sfo,phi,WolfEa00,defense,7,,,,,
player,201409280sfo,phi,WolfEa00,def_pct,8%,,,,,
player,201409280sfo,phi,WolfEa00,special_teams,17,,,,,
player,201409280sfo,phi,WolfEa00,st_pct,53%,,,,,
player,201409280sfo,phi,SmitMa03,pos,LB,,,,,
player,201409280sfo,phi,SmitMa03,offense,0,,,,,
player,201409280sfo,phi,SmitMa03,off_pct,0%,,,,,
player,201409280sfo,phi,SmitMa03,defense,7,,,,,
player,201409280sfo,phi,SmitMa03,def_pct,8%,,,,,
player,201409280sfo,phi,SmitMa03,special_teams,6,,,,,
player,201409280sfo,phi,SmitMa03,st_pct,19%,,,,,
player,201409280sfo,phi,BramBr00,pos,LB,,,,,
player,201409280sfo,phi,BramBr00,offense,0,,,,,
player,201409280sfo,phi,BramBr00,off_pct,0%,,,,,
player,201409280sfo,phi,BramBr00,defense,0,,,,,
player,201409280sfo,phi,BramBr00,def_pct,0%,,,,,
player,201409280sfo,phi,BramBr00,special_teams,28,,,,,
player,201409280sfo,phi,BramBr00,st_pct,88%,,,,,
player,201409280sfo,phi,MaraCh99,pos,FS,,,,,
player,201409280sfo,phi,MaraCh99,offense,0,,,,,
player,201409280sfo,phi,MaraCh99,off_pct,0%,,,,,
player,201409280sfo,phi,MaraCh99,defense,0,,,,,
player,201409280sfo,phi,MaraCh99,def_pct,0%,,,,,
player,201409280sfo,phi,MaraCh99,special_teams,28,,,,,
player,201409280sfo,phi,MaraCh99,st_pct,88%,,,,,
player,201409280sfo,phi,PolkCh00,pos,RB,,,,,
player,201409280sfo,phi,PolkCh00,offense,0,,,,,
player,201409280sfo,phi,PolkCh00,off_pct,0%,,,,,
player,201409280sfo,phi,PolkCh00,defense,0,,,,,
player,201409280sfo,phi,PolkCh00,def_pct,0%,,,,,
player,201409280sfo,phi,PolkCh00,special_teams,22,,,,,
player,201409280sfo,phi,PolkCh00,st_pct,69%,,,,,
player,201409280sfo,phi,BurtTr01,pos,TE,,,,,
player,201409280sfo,phi,BurtTr01,offense,0,,,,,
player,201409280sfo,phi,BurtTr01,off_pct,0%,,,,,
player,201409280sfo,phi,BurtTr01,defense,0,,,,,
player,201409280sfo,phi,BurtTr01,def_pct,0%,,,,,
player,201409280sfo,phi,BurtTr01,special_teams,22,,,,,
player,201409280sfo,phi,BurtTr01,st_pct,69%,,,,,
player,201409280sfo,phi,DoreJo20,pos,LS,,,,,
player,201409280sfo,phi,DoreJo20,offense,0,,,,,
player,201409280sfo,phi,DoreJo20,off_pct,0%,,,,,
player,201409280sfo,phi,DoreJo20,defense,0,,,,,
player,201409280sfo,phi,DoreJo20,def_pct,0%,,,,,
player,201409280sfo,phi,DoreJo20,special_teams,9,,,,,
player,201409280sfo,phi,DoreJo20,st_pct,28%,,,,,
player,201409280sfo,phi,JoneDo21,pos,P,,,,,
player,201409280sfo,phi,JoneDo21,offense,0,,,,,
player,201409280sfo,phi,JoneDo21,off_pct,0%,,,,,
player,201409280sfo,phi,JoneDo21,defense,0,,,,,
player,201409280sfo,phi,JoneDo21,def_pct,0%,,,,,
player,201409280sfo,phi,JoneDo21,special_teams,9,,,,,
player,201409280sfo,phi,JoneDo21,st_pct,28%,,,,,
player,201409280sfo,phi,ParkCo03,pos,K,,,,,
player,201409280sfo,phi,ParkCo03,offense,0,,,,,
player,201409280sfo,phi,ParkCo03,off_pct,0%,,,,,
player,201409280sfo,phi,ParkCo03,defense,0,,,,,
player,201409280sfo,phi,ParkCo03,def_pct,0%,,,,,
player,201409280sfo,phi,ParkCo03,special_teams,7,,,,,
player,201409280sfo,phi,ParkCo03,st_pct,22%,,,,,
player,201409280sfo,phi,SmitWa21,pos,G,,,,,
player,201409280sfo,phi,SmitWa21,offense,0,,,,,
player,201409280sfo,phi,SmitWa21,off_pct,0%,,,,,
player,201409280sfo,phi,SmitWa21,defense,0,,,,,
player,201409280sfo,phi,SmitWa21,def_pct,0%,,,,,
player,201409280sfo,phi,SmitWa21,special_teams,3,,,,,
player,201409280sfo,phi,SmitWa21,st_pct,9%,,,,,
