game,2014,4,20140928,201409280min,atl,"Atlanta Falcons",28,min,"Minnesota Vikings",41
player,201409280min,min,WootCo99,tackles_combined,1,,,,,
player,201409280min,min,WootCo99,tackles_solo,1,,,,,
player,201409280min,min,WootCo99,tackles_assists,0,,,,,
player,201409280min,min,WootCo99,tackles_loss,0,,,,,
player,201409280min,min,WootCo99,qb_hits,0,,,,,
player,201409280min,min,WootCo99,fumbles_rec,0,,,,,
player,201409280min,min,WootCo99,fumbles_rec_yds,0,,,,,
player,201409280min,min,WootCo99,fumbles_rec_td,0,,,,,
player,201409280min,min,WootCo99,fumbles_forced,0,,,,,
player,201409280min,min,JohnTo01,def_int,0,,,,,
player,201409280min,min,JohnTo01,def_int_yds,0,,,,,
player,201409280min,min,JohnTo01,def_int_td,0,,,,,
player,201409280min,min,JohnTo01,def_int_long,0,,,,,
player,201409280min,min,JohnTo01,pass_defended,0,,,,,
player,201409280min,min,JohnTo01,sacks,0.0,,,,,
player,201409280min,min,JohnTo01,tackles_combined,0,,,,,
player,201409280min,min,JohnTo01,tackles_solo,0,,,,,
player,201409280min,min,JohnTo01,tackles_assists,0,,,,,
player,201409280min,min,JohnTo01,tackles_loss,0,,,,,
player,201409280min,min,JohnTo01,qb_hits,1,,,,,
player,201409280min,min,JohnTo01,fumbles_rec,0,,,,,
player,201409280min,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201409280min,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201409280min,min,JohnTo01,fumbles_forced,0,,,,,
player,201409280min,atl,HestDe99,kick_ret,3,,,,,
player,201409280min,atl,HestDe99,kick_ret_yds,62,,,,,
player,201409280min,atl,HestDe99,kick_ret_yds_per_ret,20.7,,,,,
player,201409280min,atl,HestDe99,kick_ret_td,0,,,,,
player,201409280min,atl,HestDe99,kick_ret_long,31,,,,,
player,201409280min,atl,HestDe99,punt_ret,1,,,,,
player,201409280min,atl,HestDe99,punt_ret_yds,16,,,,,
player,201409280min,atl,HestDe99,punt_ret_yds_per_ret,16.0,,,,,
player,201409280min,atl,HestDe99,punt_ret_td,0,,,,,
player,201409280min,atl,HestDe99,punt_ret_long,16,,,,,
player,201409280min,min,SherMa20,kick_ret,0,,,,,
player,201409280min,min,SherMa20,kick_ret_yds,0,,,,,
player,201409280min,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201409280min,min,SherMa20,kick_ret_td,0,,,,,
player,201409280min,min,SherMa20,kick_ret_long,0,,,,,
player,201409280min,min,SherMa20,punt_ret,2,,,,,
player,201409280min,min,SherMa20,punt_ret_yds,39,,,,,
player,201409280min,min,SherMa20,punt_ret_yds_per_ret,19.5,,,,,
player,201409280min,min,SherMa20,punt_ret_td,0,,,,,
player,201409280min,min,SherMa20,punt_ret_long,24,,,,,
player,201409280min,min,PattCo00,kick_ret,2,,,,,
player,201409280min,min,PattCo00,kick_ret_yds,86,,,,,
player,201409280min,min,PattCo00,kick_ret_yds_per_ret,43.0,,,,,
player,201409280min,min,PattCo00,kick_ret_td,0,,,,,
player,201409280min,min,PattCo00,kick_ret_long,49,,,,,
player,201409280min,min,PattCo00,punt_ret,0,,,,,
player,201409280min,min,PattCo00,punt_ret_yds,0,,,,,
player,201409280min,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201409280min,min,PattCo00,punt_ret_td,0,,,,,
player,201409280min,min,PattCo00,punt_ret_long,0,,,,,
player,201409280min,atl,bryanmat01,xpm,4,,,,,
player,201409280min,atl,bryanmat01,xpa,4,,,,,
player,201409280min,atl,bryanmat01,fgm,,,,,,
player,201409280min,atl,bryanmat01,fga,,,,,,
player,201409280min,atl,bryanmat01,punt,0,,,,,
player,201409280min,atl,bryanmat01,punt_yds,0,,,,,
player,201409280min,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201409280min,atl,bryanmat01,punt_long,0,,,,,
player,201409280min,atl,BoshMa00,xpm,,,,,,
player,201409280min,atl,BoshMa00,xpa,,,,,,
player,201409280min,atl,BoshMa00,fgm,,,,,,
player,201409280min,atl,BoshMa00,fga,,,,,,
player,201409280min,atl,BoshMa00,punt,5,,,,,
player,201409280min,atl,BoshMa00,punt_yds,250,,,,,
player,201409280min,atl,BoshMa00,punt_yds_per_punt,50.0,,,,,
player,201409280min,atl,BoshMa00,punt_long,59,,,,,
player,201409280min,min,WalsBl00,xpm,3,,,,,
player,201409280min,min,WalsBl00,xpa,3,,,,,
player,201409280min,min,WalsBl00,fgm,4,,,,,
player,201409280min,min,WalsBl00,fga,5,,,,,
player,201409280min,min,WalsBl00,punt,0,,,,,
player,201409280min,min,WalsBl00,punt_yds,0,,,,,
player,201409280min,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201409280min,min,WalsBl00,punt_long,0,,,,,
player,201409280min,min,LockJe00,xpm,,,,,,
player,201409280min,min,LockJe00,xpa,,,,,,
player,201409280min,min,LockJe00,fgm,,,,,,
player,201409280min,min,LockJe00,fga,,,,,,
player,201409280min,min,LockJe00,punt,2,,,,,
player,201409280min,min,LockJe00,punt_yds,86,,,,,
player,201409280min,min,LockJe00,punt_yds_per_punt,43.0,,,,,
player,201409280min,min,LockJe00,punt_long,62,,,,,
player,201409280min,min,SullJo24,pos,C,,,,,
player,201409280min,min,SullJo24,offense,76,,,,,
player,201409280min,min,SullJo24,off_pct,100%,,,,,
player,201409280min,min,SullJo24,defense,0,,,,,
player,201409280min,min,SullJo24,def_pct,0%,,,,,
player,201409280min,min,SullJo24,special_teams,8,,,,,
player,201409280min,min,SullJo24,st_pct,24%,,,,,
player,201409280min,min,KaliMa00,pos,T,,,,,
player,201409280min,min,KaliMa00,offense,76,,,,,
player,201409280min,min,KaliMa00,off_pct,100%,,,,,
player,201409280min,min,KaliMa00,defense,0,,,,,
player,201409280min,min,KaliMa00,def_pct,0%,,,,,
player,201409280min,min,KaliMa00,special_teams,8,,,,,
player,201409280min,min,KaliMa00,st_pct,24%,,,,,
player,201409280min,min,DucaVl20,pos,G,,,,,
player,201409280min,min,DucaVl20,offense,76,,,,,
player,201409280min,min,DucaVl20,off_pct,100%,,,,,
player,201409280min,min,DucaVl20,defense,0,,,,,
player,201409280min,min,DucaVl20,def_pct,0%,,,,,
player,201409280min,min,DucaVl20,special_teams,8,,,,,
player,201409280min,min,DucaVl20,st_pct,24%,,,,,
player,201409280min,min,JohnCh23,pos,G,,,,,
player,201409280min,min,JohnCh23,offense,76,,,,,
player,201409280min,min,JohnCh23,off_pct,100%,,,,,
player,201409280min,min,JohnCh23,defense,0,,,,,
player,201409280min,min,JohnCh23,def_pct,0%,,,,,
player,201409280min,min,JohnCh23,special_teams,6,,,,,
player,201409280min,min,JohnCh23,st_pct,18%,,,,,
player,201409280min,min,LoadPh20,pos,T,,,,,
player,201409280min,min,LoadPh20,offense,75,,,,,
player,201409280min,min,LoadPh20,off_pct,99%,,,,,
player,201409280min,min,LoadPh20,defense,0,,,,,
player,201409280min,min,LoadPh20,def_pct,0%,,,,,
player,201409280min,min,LoadPh20,special_teams,8,,,,,
player,201409280min,min,LoadPh20,st_pct,24%,,,,,
player,201409280min,min,JennGr00,pos,WR,,,,,
player,201409280min,min,JennGr00,offense,72,,,,,
player,201409280min,min,JennGr00,off_pct,95%,,,,,
player,201409280min,min,JennGr00,defense,0,,,,,
player,201409280min,min,JennGr00,def_pct,0%,,,,,
player,201409280min,min,JennGr00,special_teams,0,,,,,
player,201409280min,min,JennGr00,st_pct,0%,,,,,
player,201409280min,min,PattCo00,pos,WR,,,,,
player,201409280min,min,PattCo00,offense,67,,,,,
player,201409280min,min,PattCo00,off_pct,88%,,,,,
player,201409280min,min,PattCo00,defense,0,,,,,
player,201409280min,min,PattCo00,def_pct,0%,,,,,
player,201409280min,min,PattCo00,special_teams,5,,,,,
player,201409280min,min,PattCo00,st_pct,15%,,,,,
player,201409280min,min,BridTe00,pos,QB,,,,,
player,201409280min,min,BridTe00,offense,66,,,,,
player,201409280min,min,BridTe00,off_pct,87%,,,,,
player,201409280min,min,BridTe00,defense,0,,,,,
player,201409280min,min,BridTe00,def_pct,0%,,,,,
player,201409280min,min,BridTe00,special_teams,0,,,,,
player,201409280min,min,BridTe00,st_pct,0%,,,,,
player,201409280min,min,ElliRh00,pos,TE,,,,,
player,201409280min,min,ElliRh00,offense,55,,,,,
player,201409280min,min,ElliRh00,off_pct,72%,,,,,
player,201409280min,min,ElliRh00,defense,0,,,,,
player,201409280min,min,ElliRh00,def_pct,0%,,,,,
player,201409280min,min,ElliRh00,special_teams,10,,,,,
player,201409280min,min,ElliRh00,st_pct,30%,,,,,
player,201409280min,min,AsiaMa00,pos,RB,,,,,
player,201409280min,min,AsiaMa00,offense,44,,,,,
player,201409280min,min,AsiaMa00,off_pct,58%,,,,,
player,201409280min,min,AsiaMa00,defense,0,,,,,
player,201409280min,min,AsiaMa00,def_pct,0%,,,,,
player,201409280min,min,AsiaMa00,special_teams,0,,,,,
player,201409280min,min,AsiaMa00,st_pct,0%,,,,,
player,201409280min,min,FordCh00,pos,TE,,,,,
player,201409280min,min,FordCh00,offense,41,,,,,
player,201409280min,min,FordCh00,off_pct,54%,,,,,
player,201409280min,min,FordCh00,defense,0,,,,,
player,201409280min,min,FordCh00,def_pct,0%,,,,,
player,201409280min,min,FordCh00,special_teams,0,,,,,
player,201409280min,min,FordCh00,st_pct,0%,,,,,
player,201409280min,min,WrigJa02,pos,WR,,,,,
player,201409280min,min,WrigJa02,offense,40,,,,,
player,201409280min,min,WrigJa02,off_pct,53%,,,,,
player,201409280min,min,WrigJa02,defense,0,,,,,
player,201409280min,min,WrigJa02,def_pct,0%,,,,,
player,201409280min,min,WrigJa02,special_teams,0,,,,,
player,201409280min,min,WrigJa02,st_pct,0%,,,,,
player,201409280min,min,McKiJe00,pos,RB,,,,,
player,201409280min,min,McKiJe00,offense,32,,,,,
player,201409280min,min,McKiJe00,off_pct,42%,,,,,
player,201409280min,min,McKiJe00,defense,0,,,,,
player,201409280min,min,McKiJe00,def_pct,0%,,,,,
player,201409280min,min,McKiJe00,special_teams,10,,,,,
player,201409280min,min,McKiJe00,st_pct,30%,,,,,
player,201409280min,min,FeltJe00,pos,FB,,,,,
player,201409280min,min,FeltJe00,offense,11,,,,,
player,201409280min,min,FeltJe00,off_pct,14%,,,,,
player,201409280min,min,FeltJe00,defense,0,,,,,
player,201409280min,min,FeltJe00,def_pct,0%,,,,,
player,201409280min,min,FeltJe00,special_teams,5,,,,,
player,201409280min,min,FeltJe00,st_pct,15%,,,,,
player,201409280min,min,PondCh00,pos,QB,,,,,
player,201409280min,min,PondCh00,offense,10,,,,,
player,201409280min,min,PondCh00,off_pct,13%,,,,,
player,201409280min,min,PondCh00,defense,0,,,,,
player,201409280min,min,PondCh00,def_pct,0%,,,,,
player,201409280min,min,PondCh00,special_teams,0,,,,,
player,201409280min,min,PondCh00,st_pct,0%,,,,,
player,201409280min,min,ThieAd00,pos,WR,,,,,
player,201409280min,min,ThieAd00,offense,9,,,,,
player,201409280min,min,ThieAd00,off_pct,12%,,,,,
player,201409280min,min,ThieAd00,defense,0,,,,,
player,201409280min,min,ThieAd00,def_pct,0%,,,,,
player,201409280min,min,ThieAd00,special_teams,18,,,,,
player,201409280min,min,ThieAd00,st_pct,55%,,,,,
player,201409280min,min,GrayMa00,pos,TE,,,,,
player,201409280min,min,GrayMa00,offense,6,,,,,
player,201409280min,min,GrayMa00,off_pct,8%,,,,,
player,201409280min,min,GrayMa00,defense,0,,,,,
player,201409280min,min,GrayMa00,def_pct,0%,,,,,
player,201409280min,min,GrayMa00,special_teams,15,,,,,
player,201409280min,min,GrayMa00,st_pct,45%,,,,,
player,201409280min,min,BergJo20,pos,C,,,,,
player,201409280min,min,BergJo20,offense,2,,,,,
player,201409280min,min,BergJo20,off_pct,3%,,,,,
player,201409280min,min,BergJo20,defense,0,,,,,
player,201409280min,min,BergJo20,def_pct,0%,,,,,
player,201409280min,min,BergJo20,special_teams,13,,,,,
player,201409280min,min,BergJo20,st_pct,39%,,,,,
player,201409280min,min,HarrMi01,pos,T,,,,,
player,201409280min,min,HarrMi01,offense,1,,,,,
player,201409280min,min,HarrMi01,off_pct,1%,,,,,
player,201409280min,min,HarrMi01,defense,0,,,,,
player,201409280min,min,HarrMi01,def_pct,0%,,,,,
player,201409280min,min,HarrMi01,special_teams,2,,,,,
player,201409280min,min,HarrMi01,st_pct,6%,,,,,
player,201409280min,min,BlanRo00,pos,SS,,,,,
player,201409280min,min,BlanRo00,offense,0,,,,,
player,201409280min,min,BlanRo00,off_pct,0%,,,,,
player,201409280min,min,BlanRo00,defense,67,,,,,
player,201409280min,min,BlanRo00,def_pct,100%,,,,,
player,201409280min,min,BlanRo00,special_teams,10,,,,,
player,201409280min,min,BlanRo00,st_pct,30%,,,,,
player,201409280min,min,BarrAn00,pos,LB,,,,,
player,201409280min,min,BarrAn00,offense,0,,,,,
player,201409280min,min,BarrAn00,off_pct,0%,,,,,
player,201409280min,min,BarrAn00,defense,67,,,,,
player,201409280min,min,BarrAn00,def_pct,100%,,,,,
player,201409280min,min,BarrAn00,special_teams,7,,,,,
player,201409280min,min,BarrAn00,st_pct,21%,,,,,
player,201409280min,min,HodgGe00,pos,LB,,,,,
player,201409280min,min,HodgGe00,offense,0,,,,,
player,201409280min,min,HodgGe00,off_pct,0%,,,,,
player,201409280min,min,HodgGe00,defense,67,,,,,
player,201409280min,min,HodgGe00,def_pct,100%,,,,,
player,201409280min,min,HodgGe00,special_teams,7,,,,,
player,201409280min,min,HodgGe00,st_pct,21%,,,,,
player,201409280min,min,SmitHa00,pos,FS,,,,,
player,201409280min,min,SmitHa00,offense,0,,,,,
player,201409280min,min,SmitHa00,off_pct,0%,,,,,
player,201409280min,min,SmitHa00,defense,67,,,,,
player,201409280min,min,SmitHa00,def_pct,100%,,,,,
player,201409280min,min,SmitHa00,special_teams,6,,,,,
player,201409280min,min,SmitHa00,st_pct,18%,,,,,
player,201409280min,min,RhodXa00,pos,CB,,,,,
player,201409280min,min,RhodXa00,offense,0,,,,,
player,201409280min,min,RhodXa00,off_pct,0%,,,,,
player,201409280min,min,RhodXa00,defense,66,,,,,
player,201409280min,min,RhodXa00,def_pct,99%,,,,,
player,201409280min,min,RhodXa00,special_teams,7,,,,,
player,201409280min,min,RhodXa00,st_pct,21%,,,,,
player,201409280min,min,MunnCa99,pos,CB,,,,,
player,201409280min,min,MunnCa99,offense,0,,,,,
player,201409280min,min,MunnCa99,off_pct,0%,,,,,
player,201409280min,min,MunnCa99,defense,66,,,,,
player,201409280min,min,MunnCa99,def_pct,99%,,,,,
player,201409280min,min,MunnCa99,special_teams,0,,,,,
player,201409280min,min,MunnCa99,st_pct,0%,,,,,
player,201409280min,min,GrifEv99,pos,DE,,,,,
player,201409280min,min,GrifEv99,offense,0,,,,,
player,201409280min,min,GrifEv99,off_pct,0%,,,,,
player,201409280min,min,GrifEv99,defense,63,,,,,
player,201409280min,min,GrifEv99,def_pct,94%,,,,,
player,201409280min,min,GrifEv99,special_teams,5,,,,,
player,201409280min,min,GrifEv99,st_pct,15%,,,,,
player,201409280min,min,RobiBr98,pos,DE,,,,,
player,201409280min,min,RobiBr98,offense,0,,,,,
player,201409280min,min,RobiBr98,off_pct,0%,,,,,
player,201409280min,min,RobiBr98,defense,62,,,,,
player,201409280min,min,RobiBr98,def_pct,93%,,,,,
player,201409280min,min,RobiBr98,special_teams,4,,,,,
player,201409280min,min,RobiBr98,st_pct,12%,,,,,
player,201409280min,min,FloySh00,pos,DT,,,,,
player,201409280min,min,FloySh00,offense,0,,,,,
player,201409280min,min,FloySh00,off_pct,0%,,,,,
player,201409280min,min,FloySh00,defense,53,,,,,
player,201409280min,min,FloySh00,def_pct,79%,,,,,
player,201409280min,min,FloySh00,special_teams,5,,,,,
player,201409280min,min,FloySh00,st_pct,15%,,,,,
player,201409280min,min,JoseLi99,pos,NT,,,,,
player,201409280min,min,JoseLi99,offense,0,,,,,
player,201409280min,min,JoseLi99,off_pct,0%,,,,,
player,201409280min,min,JoseLi99,defense,46,,,,,
player,201409280min,min,JoseLi99,def_pct,69%,,,,,
player,201409280min,min,JoseLi99,special_teams,4,,,,,
player,201409280min,min,JoseLi99,st_pct,12%,,,,,
player,201409280min,min,RobiJo01,pos,CB,,,,,
player,201409280min,min,RobiJo01,offense,0,,,,,
player,201409280min,min,RobiJo01,off_pct,0%,,,,,
player,201409280min,min,RobiJo01,defense,43,,,,,
player,201409280min,min,RobiJo01,def_pct,64%,,,,,
player,201409280min,min,RobiJo01,special_teams,5,,,,,
player,201409280min,min,RobiJo01,st_pct,15%,,,,,
player,201409280min,min,BrinJa99,pos,LB,,,,,
player,201409280min,min,BrinJa99,offense,0,,,,,
player,201409280min,min,BrinJa99,off_pct,0%,,,,,
player,201409280min,min,BrinJa99,defense,24,,,,,
player,201409280min,min,BrinJa99,def_pct,36%,,,,,
player,201409280min,min,BrinJa99,special_teams,5,,,,,
player,201409280min,min,BrinJa99,st_pct,15%,,,,,
player,201409280min,min,JohnTo01,pos,DT,,,,,
player,201409280min,min,JohnTo01,offense,0,,,,,
player,201409280min,min,JohnTo01,off_pct,0%,,,,,
player,201409280min,min,JohnTo01,defense,23,,,,,
player,201409280min,min,JohnTo01,def_pct,34%,,,,,
player,201409280min,min,JohnTo01,special_teams,0,,,,,
player,201409280min,min,JohnTo01,st_pct,0%,,,,,
player,201409280min,min,StepSh00,pos,NT,,,,,
player,201409280min,min,StepSh00,offense,0,,,,,
player,201409280min,min,StepSh00,off_pct,0%,,,,,
player,201409280min,min,StepSh00,defense,12,,,,,
player,201409280min,min,StepSh00,def_pct,18%,,,,,
player,201409280min,min,StepSh00,special_teams,1,,,,,
player,201409280min,min,StepSh00,st_pct,3%,,,,,
player,201409280min,min,WootCo99,pos,DE,,,,,
player,201409280min,min,WootCo99,offense,0,,,,,
player,201409280min,min,WootCo99,off_pct,0%,,,,,
player,201409280min,min,WootCo99,defense,9,,,,,
player,201409280min,min,WootCo99,def_pct,13%,,,,,
player,201409280min,min,WootCo99,special_teams,9,,,,,
player,201409280min,min,WootCo99,st_pct,27%,,,,,
player,201409280min,min,SendAn00,pos,FS,,,,,
player,201409280min,min,SendAn00,offense,0,,,,,
player,201409280min,min,SendAn00,off_pct,0%,,,,,
player,201409280min,min,SendAn00,defense,1,,,,,
player,201409280min,min,SendAn00,def_pct,1%,,,,,
player,201409280min,min,SendAn00,special_teams,20,,,,,
player,201409280min,min,SendAn00,st_pct,61%,,,,,
player,201409280min,min,ColeAu00,pos,LB,,,,,
player,201409280min,min,ColeAu00,offense,0,,,,,
player,201409280min,min,ColeAu00,off_pct,0%,,,,,
player,201409280min,min,ColeAu00,defense,1,,,,,
player,201409280min,min,ColeAu00,def_pct,1%,,,,,
player,201409280min,min,ColeAu00,special_teams,16,,,,,
player,201409280min,min,ColeAu00,st_pct,48%,,,,,
player,201409280min,min,PricJa00,pos,CB,,,,,
player,201409280min,min,PricJa00,offense,0,,,,,
player,201409280min,min,PricJa00,off_pct,0%,,,,,
player,201409280min,min,PricJa00,defense,0,,,,,
player,201409280min,min,PricJa00,def_pct,0%,,,,,
player,201409280min,min,PricJa00,special_teams,20,,,,,
player,201409280min,min,PricJa00,st_pct,61%,,,,,
player,201409280min,min,ExumAn00,pos,SS,,,,,
player,201409280min,min,ExumAn00,offense,0,,,,,
player,201409280min,min,ExumAn00,off_pct,0%,,,,,
player,201409280min,min,ExumAn00,defense,0,,,,,
player,201409280min,min,ExumAn00,def_pct,0%,,,,,
player,201409280min,min,ExumAn00,special_teams,20,,,,,
player,201409280min,min,ExumAn00,st_pct,61%,,,,,
player,201409280min,min,MautMi00,pos,LB,,,,,
player,201409280min,min,MautMi00,offense,0,,,,,
player,201409280min,min,MautMi00,off_pct,0%,,,,,
player,201409280min,min,MautMi00,defense,0,,,,,
player,201409280min,min,MautMi00,def_pct,0%,,,,,
player,201409280min,min,MautMi00,special_teams,20,,,,,
player,201409280min,min,MautMi00,st_pct,61%,,,,,
player,201409280min,min,BanyJo00,pos,RB,,,,,
player,201409280min,min,BanyJo00,offense,0,,,,,
player,201409280min,min,BanyJo00,off_pct,0%,,,,,
player,201409280min,min,BanyJo00,defense,0,,,,,
player,201409280min,min,BanyJo00,def_pct,0%,,,,,
player,201409280min,min,BanyJo00,special_teams,18,,,,,
player,201409280min,min,BanyJo00,st_pct,55%,,,,,
player,201409280min,min,WalsBl00,pos,K,,,,,
player,201409280min,min,WalsBl00,offense,0,,,,,
player,201409280min,min,WalsBl00,off_pct,0%,,,,,
player,201409280min,min,WalsBl00,defense,0,,,,,
player,201409280min,min,WalsBl00,def_pct,0%,,,,,
player,201409280min,min,WalsBl00,special_teams,17,,,,,
player,201409280min,min,WalsBl00,st_pct,52%,,,,,
player,201409280min,min,SherMa20,pos,CB,,,,,
player,201409280min,min,SherMa20,offense,0,,,,,
player,201409280min,min,SherMa20,off_pct,0%,,,,,
player,201409280min,min,SherMa20,defense,0,,,,,
player,201409280min,min,SherMa20,def_pct,0%,,,,,
player,201409280min,min,SherMa20,special_teams,15,,,,,
player,201409280min,min,SherMa20,st_pct,45%,,,,,
player,201409280min,min,LockJe00,pos,P,,,,,
player,201409280min,min,LockJe00,offense,0,,,,,
player,201409280min,min,LockJe00,off_pct,0%,,,,,
player,201409280min,min,LockJe00,defense,0,,,,,
player,201409280min,min,LockJe00,def_pct,0%,,,,,
player,201409280min,min,LockJe00,special_teams,10,,,,,
player,201409280min,min,LockJe00,st_pct,30%,,,,,
player,201409280min,min,LoefCu20,pos,LS,,,,,
player,201409280min,min,LoefCu20,offense,0,,,,,
player,201409280min,min,LoefCu20,off_pct,0%,,,,,
player,201409280min,min,LoefCu20,defense,0,,,,,
player,201409280min,min,LoefCu20,def_pct,0%,,,,,
player,201409280min,min,LoefCu20,special_teams,10,,,,,
player,201409280min,min,LoefCu20,st_pct,30%,,,,,
player,201409280min,min,PratSh00,pos,CB,,,,,
player,201409280min,min,PratSh00,offense,0,,,,,
player,201409280min,min,PratSh00,off_pct,0%,,,,,
player,201409280min,min,PratSh00,defense,0,,,,,
player,201409280min,min,PratSh00,def_pct,0%,,,,,
player,201409280min,min,PratSh00,special_teams,6,,,,,
player,201409280min,min,PratSh00,st_pct,18%,,,,,
player,201409280min,atl,MattJa00,pos,T,,,,,
player,201409280min,atl,MattJa00,offense,67,,,,,
player,201409280min,atl,MattJa00,off_pct,100%,,,,,
player,201409280min,atl,MattJa00,defense,0,,,,,
player,201409280min,atl,MattJa00,def_pct,0%,,,,,
player,201409280min,atl,MattJa00,special_teams,4,,,,,
player,201409280min,atl,MattJa00,st_pct,12%,,,,,
player,201409280min,atl,RyanMa00,pos,QB,,,,,
player,201409280min,atl,RyanMa00,offense,67,,,,,
player,201409280min,atl,RyanMa00,off_pct,100%,,,,,
player,201409280min,atl,RyanMa00,defense,0,,,,,
player,201409280min,atl,RyanMa00,def_pct,0%,,,,,
player,201409280min,atl,RyanMa00,special_teams,0,,,,,
player,201409280min,atl,RyanMa00,st_pct,0%,,,,,
player,201409280min,atl,ToilLe00,pos,TE,,,,,
player,201409280min,atl,ToilLe00,offense,66,,,,,
player,201409280min,atl,ToilLe00,off_pct,99%,,,,,
player,201409280min,atl,ToilLe00,defense,0,,,,,
player,201409280min,atl,ToilLe00,def_pct,0%,,,,,
player,201409280min,atl,ToilLe00,special_teams,6,,,,,
player,201409280min,atl,ToilLe00,st_pct,18%,,,,,
player,201409280min,atl,AsamJo20,pos,G,,,,,
player,201409280min,atl,AsamJo20,offense,65,,,,,
player,201409280min,atl,AsamJo20,off_pct,97%,,,,,
player,201409280min,atl,AsamJo20,defense,0,,,,,
player,201409280min,atl,AsamJo20,def_pct,0%,,,,,
player,201409280min,atl,AsamJo20,special_teams,4,,,,,
player,201409280min,atl,AsamJo20,st_pct,12%,,,,,
player,201409280min,atl,JoneJu02,pos,WR,,,,,
player,201409280min,atl,JoneJu02,offense,62,,,,,
player,201409280min,atl,JoneJu02,off_pct,93%,,,,,
player,201409280min,atl,JoneJu02,defense,0,,,,,
player,201409280min,atl,JoneJu02,def_pct,0%,,,,,
player,201409280min,atl,JoneJu02,special_teams,0,,,,,
player,201409280min,atl,JoneJu02,st_pct,0%,,,,,
player,201409280min,atl,WhitRo00,pos,WR,,,,,
player,201409280min,atl,WhitRo00,offense,62,,,,,
player,201409280min,atl,WhitRo00,off_pct,93%,,,,,
player,201409280min,atl,WhitRo00,defense,0,,,,,
player,201409280min,atl,WhitRo00,def_pct,0%,,,,,
player,201409280min,atl,WhitRo00,special_teams,0,,,,,
player,201409280min,atl,WhitRo00,st_pct,0%,,,,,
player,201409280min,atl,HawlJo20,pos,C,,,,,
player,201409280min,atl,HawlJo20,offense,53,,,,,
player,201409280min,atl,HawlJo20,off_pct,79%,,,,,
player,201409280min,atl,HawlJo20,defense,0,,,,,
player,201409280min,atl,HawlJo20,def_pct,0%,,,,,
player,201409280min,atl,HawlJo20,special_teams,1,,,,,
player,201409280min,atl,HawlJo20,st_pct,3%,,,,,
player,201409280min,atl,HolmLa00,pos,T,,,,,
player,201409280min,atl,HolmLa00,offense,47,,,,,
player,201409280min,atl,HolmLa00,off_pct,70%,,,,,
player,201409280min,atl,HolmLa00,defense,0,,,,,
player,201409280min,atl,HolmLa00,def_pct,0%,,,,,
player,201409280min,atl,HolmLa00,special_teams,2,,,,,
player,201409280min,atl,HolmLa00,st_pct,6%,,,,,
player,201409280min,atl,CariGa00,pos,T,,,,,
player,201409280min,atl,CariGa00,offense,41,,,,,
player,201409280min,atl,CariGa00,off_pct,61%,,,,,
player,201409280min,atl,CariGa00,defense,0,,,,,
player,201409280min,atl,CariGa00,def_pct,0%,,,,,
player,201409280min,atl,CariGa00,special_teams,8,,,,,
player,201409280min,atl,CariGa00,st_pct,24%,,,,,
player,201409280min,atl,HestDe99,pos,WR,,,,,
player,201409280min,atl,HestDe99,offense,38,,,,,
player,201409280min,atl,HestDe99,off_pct,57%,,,,,
player,201409280min,atl,HestDe99,defense,0,,,,,
player,201409280min,atl,HestDe99,def_pct,0%,,,,,
player,201409280min,atl,HestDe99,special_teams,11,,,,,
player,201409280min,atl,HestDe99,st_pct,33%,,,,,
player,201409280min,atl,BlalJu20,pos,G,,,,,
player,201409280min,atl,BlalJu20,offense,34,,,,,
player,201409280min,atl,BlalJu20,off_pct,51%,,,,,
player,201409280min,atl,BlalJu20,defense,0,,,,,
player,201409280min,atl,BlalJu20,def_pct,0%,,,,,
player,201409280min,atl,BlalJu20,special_teams,1,,,,,
player,201409280min,atl,BlalJu20,st_pct,3%,,,,,
player,201409280min,atl,JackSt00,pos,RB,,,,,
player,201409280min,atl,JackSt00,offense,30,,,,,
player,201409280min,atl,JackSt00,off_pct,45%,,,,,
player,201409280min,atl,JackSt00,defense,0,,,,,
player,201409280min,atl,JackSt00,def_pct,0%,,,,,
player,201409280min,atl,JackSt00,special_teams,0,,,,,
player,201409280min,atl,JackSt00,st_pct,0%,,,,,
player,201409280min,atl,KonzPe00,pos,C,,,,,
player,201409280min,atl,KonzPe00,offense,23,,,,,
player,201409280min,atl,KonzPe00,off_pct,34%,,,,,
player,201409280min,atl,KonzPe00,defense,0,,,,,
player,201409280min,atl,KonzPe00,def_pct,0%,,,,,
player,201409280min,atl,KonzPe00,special_teams,10,,,,,
player,201409280min,atl,KonzPe00,st_pct,30%,,,,,
player,201409280min,atl,RodgJa00,pos,RB,,,,,
player,201409280min,atl,RodgJa00,offense,21,,,,,
player,201409280min,atl,RodgJa00,off_pct,31%,,,,,
player,201409280min,atl,RodgJa00,defense,0,,,,,
player,201409280min,atl,RodgJa00,def_pct,0%,,,,,
player,201409280min,atl,RodgJa00,special_teams,13,,,,,
