game,2014,12,20141123,201411230chi,tam,"Tampa Bay Buccaneers",13,chi,"Chicago Bears",21
player,201411230chi,chi,McClSh00,defense,22,,,,,
player,201411230chi,chi,McClSh00,def_pct,29%,,,,,
player,201411230chi,chi,McClSh00,special_teams,11,,,,,
player,201411230chi,chi,McClSh00,st_pct,35%,,,,,
player,201411230chi,chi,WillD.20,pos,LB,,,,,
player,201411230chi,chi,WillD.20,offense,0,,,,,
player,201411230chi,chi,WillD.20,off_pct,0%,,,,,
player,201411230chi,chi,WillD.20,defense,18,,,,,
player,201411230chi,chi,WillD.20,def_pct,24%,,,,,
player,201411230chi,chi,WillD.20,special_teams,0,,,,,
player,201411230chi,chi,WillD.20,st_pct,0%,,,,,
player,201411230chi,chi,VereBr00,pos,FS,,,,,
player,201411230chi,chi,VereBr00,offense,0,,,,,
player,201411230chi,chi,VereBr00,off_pct,0%,,,,,
player,201411230chi,chi,VereBr00,defense,16,,,,,
player,201411230chi,chi,VereBr00,def_pct,21%,,,,,
player,201411230chi,chi,VereBr00,special_teams,22,,,,,
player,201411230chi,chi,VereBr00,st_pct,71%,,,,,
player,201411230chi,chi,BassDa00,pos,DE,,,,,
player,201411230chi,chi,BassDa00,offense,0,,,,,
player,201411230chi,chi,BassDa00,off_pct,0%,,,,,
player,201411230chi,chi,BassDa00,defense,15,,,,,
player,201411230chi,chi,BassDa00,def_pct,20%,,,,,
player,201411230chi,chi,BassDa00,special_teams,0,,,,,
player,201411230chi,chi,BassDa00,st_pct,0%,,,,,
player,201411230chi,chi,WashCo00,pos,DE,,,,,
player,201411230chi,chi,WashCo00,offense,0,,,,,
player,201411230chi,chi,WashCo00,off_pct,0%,,,,,
player,201411230chi,chi,WashCo00,defense,8,,,,,
player,201411230chi,chi,WashCo00,def_pct,11%,,,,,
player,201411230chi,chi,WashCo00,special_teams,17,,,,,
player,201411230chi,chi,WashCo00,st_pct,55%,,,,,
player,201411230chi,chi,McMaSh99,pos,CB,,,,,
player,201411230chi,chi,McMaSh99,offense,0,,,,,
player,201411230chi,chi,McMaSh99,off_pct,0%,,,,,
player,201411230chi,chi,McMaSh99,defense,7,,,,,
player,201411230chi,chi,McMaSh99,def_pct,9%,,,,,
player,201411230chi,chi,McMaSh99,special_teams,23,,,,,
player,201411230chi,chi,McMaSh99,st_pct,74%,,,,,
player,201411230chi,chi,McCrDa00,pos,FS,,,,,
player,201411230chi,chi,McCrDa00,offense,0,,,,,
player,201411230chi,chi,McCrDa00,off_pct,0%,,,,,
player,201411230chi,chi,McCrDa00,defense,0,,,,,
player,201411230chi,chi,McCrDa00,def_pct,0%,,,,,
player,201411230chi,chi,McCrDa00,special_teams,22,,,,,
player,201411230chi,chi,McCrDa00,st_pct,71%,,,,,
player,201411230chi,chi,PerrSe00,pos,RB,,,,,
player,201411230chi,chi,PerrSe00,offense,0,,,,,
player,201411230chi,chi,PerrSe00,off_pct,0%,,,,,
player,201411230chi,chi,PerrSe00,defense,0,,,,,
player,201411230chi,chi,PerrSe00,def_pct,0%,,,,,
player,201411230chi,chi,PerrSe00,special_teams,20,,,,,
player,201411230chi,chi,PerrSe00,st_pct,65%,,,,,
player,201411230chi,chi,ODonPa00,pos,P,,,,,
player,201411230chi,chi,ODonPa00,offense,0,,,,,
player,201411230chi,chi,ODonPa00,off_pct,0%,,,,,
player,201411230chi,chi,ODonPa00,defense,0,,,,,
player,201411230chi,chi,ODonPa00,def_pct,0%,,,,,
player,201411230chi,chi,ODonPa00,special_teams,14,,,,,
player,201411230chi,chi,ODonPa00,st_pct,45%,,,,,
player,201411230chi,chi,CainJe20,pos,LS,,,,,
player,201411230chi,chi,CainJe20,offense,0,,,,,
player,201411230chi,chi,CainJe20,off_pct,0%,,,,,
player,201411230chi,chi,CainJe20,defense,0,,,,,
player,201411230chi,chi,CainJe20,def_pct,0%,,,,,
player,201411230chi,chi,CainJe20,special_teams,14,,,,,
player,201411230chi,chi,CainJe20,st_pct,45%,,,,,
player,201411230chi,chi,MariMa00,pos,WR,,,,,
player,201411230chi,chi,MariMa00,offense,0,,,,,
player,201411230chi,chi,MariMa00,off_pct,0%,,,,,
player,201411230chi,chi,MariMa00,defense,0,,,,,
player,201411230chi,chi,MariMa00,def_pct,0%,,,,,
player,201411230chi,chi,MariMa00,special_teams,10,,,,,
player,201411230chi,chi,MariMa00,st_pct,32%,,,,,
player,201411230chi,chi,LattDe01,pos,LB,,,,,
player,201411230chi,chi,LattDe01,offense,0,,,,,
player,201411230chi,chi,LattDe01,off_pct,0%,,,,,
player,201411230chi,chi,LattDe01,defense,0,,,,,
player,201411230chi,chi,LattDe01,def_pct,0%,,,,,
player,201411230chi,chi,LattDe01,special_teams,8,,,,,
player,201411230chi,chi,LattDe01,st_pct,26%,,,,,
player,201411230chi,chi,AnneBl01,pos,TE,,,,,
player,201411230chi,chi,AnneBl01,offense,0,,,,,
player,201411230chi,chi,AnneBl01,off_pct,0%,,,,,
player,201411230chi,chi,AnneBl01,defense,0,,,,,
player,201411230chi,chi,AnneBl01,def_pct,0%,,,,,
player,201411230chi,chi,AnneBl01,special_teams,8,,,,,
player,201411230chi,chi,AnneBl01,st_pct,26%,,,,,
player,201411230chi,chi,gouldrob01,pos,K,,,,,
player,201411230chi,chi,gouldrob01,offense,0,,,,,
player,201411230chi,chi,gouldrob01,off_pct,0%,,,,,
player,201411230chi,chi,gouldrob01,defense,0,,,,,
player,201411230chi,chi,gouldrob01,def_pct,0%,,,,,
player,201411230chi,chi,gouldrob01,special_teams,8,,,,,
player,201411230chi,chi,gouldrob01,st_pct,26%,,,,,
player,201411230chi,tam,DotsDe00,pos,T,,,,,
player,201411230chi,tam,DotsDe00,offense,76,,,,,
player,201411230chi,tam,DotsDe00,off_pct,100%,,,,,
player,201411230chi,tam,DotsDe00,defense,0,,,,,
player,201411230chi,tam,DotsDe00,def_pct,0%,,,,,
player,201411230chi,tam,DotsDe00,special_teams,7,,,,,
player,201411230chi,tam,DotsDe00,st_pct,23%,,,,,
player,201411230chi,tam,OmamPa00,pos,G,,,,,
player,201411230chi,tam,OmamPa00,offense,76,,,,,
player,201411230chi,tam,OmamPa00,off_pct,100%,,,,,
player,201411230chi,tam,OmamPa00,defense,0,,,,,
player,201411230chi,tam,OmamPa00,def_pct,0%,,,,,
player,201411230chi,tam,OmamPa00,special_teams,3,,,,,
player,201411230chi,tam,OmamPa00,st_pct,10%,,,,,
player,201411230chi,tam,MankLo20,pos,G,,,,,
player,201411230chi,tam,MankLo20,offense,76,,,,,
player,201411230chi,tam,MankLo20,off_pct,100%,,,,,
player,201411230chi,tam,MankLo20,defense,0,,,,,
player,201411230chi,tam,MankLo20,def_pct,0%,,,,,
player,201411230chi,tam,MankLo20,special_teams,3,,,,,
player,201411230chi,tam,MankLo20,st_pct,10%,,,,,
player,201411230chi,tam,CollAn21,pos,T,,,,,
player,201411230chi,tam,CollAn21,offense,76,,,,,
player,201411230chi,tam,CollAn21,off_pct,100%,,,,,
player,201411230chi,tam,CollAn21,defense,0,,,,,
player,201411230chi,tam,CollAn21,def_pct,0%,,,,,
player,201411230chi,tam,CollAn21,special_teams,3,,,,,
player,201411230chi,tam,CollAn21,st_pct,10%,,,,,
player,201411230chi,tam,DietEv00,pos,C,,,,,
player,201411230chi,tam,DietEv00,offense,76,,,,,
player,201411230chi,tam,DietEv00,off_pct,100%,,,,,
player,201411230chi,tam,DietEv00,defense,0,,,,,
player,201411230chi,tam,DietEv00,def_pct,0%,,,,,
player,201411230chi,tam,DietEv00,special_teams,0,,,,,
player,201411230chi,tam,DietEv00,st_pct,0%,,,,,
player,201411230chi,tam,McCoJo01,pos,QB,,,,,
player,201411230chi,tam,McCoJo01,offense,76,,,,,
player,201411230chi,tam,McCoJo01,off_pct,100%,,,,,
player,201411230chi,tam,McCoJo01,defense,0,,,,,
player,201411230chi,tam,McCoJo01,def_pct,0%,,,,,
player,201411230chi,tam,McCoJo01,special_teams,0,,,,,
player,201411230chi,tam,McCoJo01,st_pct,0%,,,,,
player,201411230chi,tam,EvanMi00,pos,WR,,,,,
player,201411230chi,tam,EvanMi00,offense,74,,,,,
player,201411230chi,tam,EvanMi00,off_pct,97%,,,,,
player,201411230chi,tam,EvanMi00,defense,0,,,,,
player,201411230chi,tam,EvanMi00,def_pct,0%,,,,,
player,201411230chi,tam,EvanMi00,special_teams,0,,,,,
player,201411230chi,tam,EvanMi00,st_pct,0%,,,,,
player,201411230chi,tam,JackVi00,pos,WR,,,,,
player,201411230chi,tam,JackVi00,offense,74,,,,,
player,201411230chi,tam,JackVi00,off_pct,97%,,,,,
player,201411230chi,tam,JackVi00,defense,0,,,,,
player,201411230chi,tam,JackVi00,def_pct,0%,,,,,
player,201411230chi,tam,JackVi00,special_teams,0,,,,,
player,201411230chi,tam,JackVi00,st_pct,0%,,,,,
player,201411230chi,tam,MurpLo00,pos,WR,,,,,
player,201411230chi,tam,MurpLo00,offense,58,,,,,
player,201411230chi,tam,MurpLo00,off_pct,76%,,,,,
player,201411230chi,tam,MurpLo00,defense,0,,,,,
player,201411230chi,tam,MurpLo00,def_pct,0%,,,,,
player,201411230chi,tam,MurpLo00,special_teams,0,,,,,
player,201411230chi,tam,MurpLo00,st_pct,0%,,,,,
player,201411230chi,tam,StocLu00,pos,TE,,,,,
player,201411230chi,tam,StocLu00,offense,54,,,,,
player,201411230chi,tam,StocLu00,off_pct,71%,,,,,
player,201411230chi,tam,StocLu00,defense,0,,,,,
player,201411230chi,tam,StocLu00,def_pct,0%,,,,,
player,201411230chi,tam,StocLu00,special_teams,8,,,,,
player,201411230chi,tam,StocLu00,st_pct,26%,,,,,
player,201411230chi,tam,MartDo00,pos,RB,,,,,
player,201411230chi,tam,MartDo00,offense,26,,,,,
player,201411230chi,tam,MartDo00,off_pct,34%,,,,,
player,201411230chi,tam,MartDo00,defense,0,,,,,
player,201411230chi,tam,MartDo00,def_pct,0%,,,,,
player,201411230chi,tam,MartDo00,special_teams,0,,,,,
player,201411230chi,tam,MartDo00,st_pct,0%,,,,,
player,201411230chi,tam,RainBo00,pos,RB,,,,,
player,201411230chi,tam,RainBo00,offense,25,,,,,
player,201411230chi,tam,RainBo00,off_pct,33%,,,,,
player,201411230chi,tam,RainBo00,defense,0,,,,,
player,201411230chi,tam,RainBo00,def_pct,0%,,,,,
player,201411230chi,tam,RainBo00,special_teams,11,,,,,
player,201411230chi,tam,RainBo00,st_pct,35%,,,,,
player,201411230chi,tam,SimsCh00,pos,RB,,,,,
player,201411230chi,tam,SimsCh00,offense,25,,,,,
player,201411230chi,tam,SimsCh00,off_pct,33%,,,,,
player,201411230chi,tam,SimsCh00,defense,0,,,,,
player,201411230chi,tam,SimsCh00,def_pct,0%,,,,,
player,201411230chi,tam,SimsCh00,special_teams,0,,,,,
player,201411230chi,tam,SimsCh00,st_pct,0%,,,,,
player,201411230chi,tam,SefeAu00,pos,TE,,,,,
player,201411230chi,tam,SefeAu00,offense,20,,,,,
player,201411230chi,tam,SefeAu00,off_pct,26%,,,,,
player,201411230chi,tam,SefeAu00,defense,0,,,,,
player,201411230chi,tam,SefeAu00,def_pct,0%,,,,,
player,201411230chi,tam,SefeAu00,special_teams,0,,,,,
player,201411230chi,tam,SefeAu00,st_pct,0%,,,,,
player,201411230chi,tam,MyerBr00,pos,TE,,,,,
player,201411230chi,tam,MyerBr00,offense,17,,,,,
player,201411230chi,tam,MyerBr00,off_pct,22%,,,,,
player,201411230chi,tam,MyerBr00,defense,0,,,,,
player,201411230chi,tam,MyerBr00,def_pct,0%,,,,,
player,201411230chi,tam,MyerBr00,special_teams,4,,,,,
player,201411230chi,tam,MyerBr00,st_pct,13%,,,,,
player,201411230chi,tam,LaneJo00,pos,FB,,,,,
player,201411230chi,tam,LaneJo00,offense,5,,,,,
player,201411230chi,tam,LaneJo00,off_pct,7%,,,,,
player,201411230chi,tam,LaneJo00,defense,0,,,,,
player,201411230chi,tam,LaneJo00,def_pct,0%,,,,,
player,201411230chi,tam,LaneJo00,special_teams,0,,,,,
player,201411230chi,tam,LaneJo00,st_pct,0%,,,,,
player,201411230chi,tam,ShepRu00,pos,WR,,,,,
player,201411230chi,tam,ShepRu00,offense,2,,,,,
player,201411230chi,tam,ShepRu00,off_pct,3%,,,,,
player,201411230chi,tam,ShepRu00,defense,0,,,,,
player,201411230chi,tam,ShepRu00,def_pct,0%,,,,,
player,201411230chi,tam,ShepRu00,special_teams,23,,,,,
player,201411230chi,tam,ShepRu00,st_pct,74%,,,,,
player,201411230chi,tam,LansDa00,pos,LB,,,,,
player,201411230chi,tam,LansDa00,offense,0,,,,,
player,201411230chi,tam,LansDa00,off_pct,0%,,,,,
player,201411230chi,tam,LansDa00,defense,57,,,,,
player,201411230chi,tam,LansDa00,def_pct,100%,,,,,
player,201411230chi,tam,LansDa00,special_teams,5,,,,,
player,201411230chi,tam,LansDa00,st_pct,16%,,,,,
player,201411230chi,tam,VernAl99,pos,CB,,,,,
player,201411230chi,tam,VernAl99,offense,0,,,,,
player,201411230chi,tam,VernAl99,off_pct,0%,,,,,
player,201411230chi,tam,VernAl99,defense,57,,,,,
player,201411230chi,tam,VernAl99,def_pct,100%,,,,,
player,201411230chi,tam,VernAl99,special_teams,5,,,,,
player,201411230chi,tam,VernAl99,st_pct,16%,,,,,
player,201411230chi,tam,GoldDa99,pos,FS,,,,,
player,201411230chi,tam,GoldDa99,offense,0,,,,,
player,201411230chi,tam,GoldDa99,off_pct,0%,,,,,
player,201411230chi,tam,GoldDa99,defense,57,,,,,
player,201411230chi,tam,GoldDa99,def_pct,100%,,,,,
player,201411230chi,tam,GoldDa99,special_teams,1,,,,,
player,201411230chi,tam,GoldDa99,st_pct,3%,,,,,
player,201411230chi,tam,BankJo00,pos,CB,,,,,
player,201411230chi,tam,BankJo00,offense,0,,,,,
player,201411230chi,tam,BankJo00,off_pct,0%,,,,,
player,201411230chi,tam,BankJo00,defense,55,,,,,
player,201411230chi,tam,BankJo00,def_pct,96%,,,,,
player,201411230chi,tam,BankJo00,special_teams,5,,,,,
player,201411230chi,tam,BankJo00,st_pct,16%,,,,,
player,201411230chi,tam,FostMa00,pos,LB,,,,,
player,201411230chi,tam,FostMa00,offense,0,,,,,
player,201411230chi,tam,FostMa00,off_pct,0%,,,,,
player,201411230chi,tam,FostMa00,defense,52,,,,,
player,201411230chi,tam,FostMa00,def_pct,91%,,,,,
player,201411230chi,tam,FostMa00,special_teams,4,,,,,
player,201411230chi,tam,FostMa00,st_pct,13%,,,,,
player,201411230chi,tam,McCoGe99,pos,DT,,,,,
player,201411230chi,tam,McCoGe99,offense,0,,,,,
player,201411230chi,tam,McCoGe99,off_pct,0%,,,,,
player,201411230chi,tam,McCoGe99,defense,51,,,,,
player,201411230chi,tam,McCoGe99,def_pct,89%,,,,,
player,201411230chi,tam,McCoGe99,special_teams,5,,,,,
player,201411230chi,tam,McCoGe99,st_pct,16%,,,,,
player,201411230chi,tam,JohnMi98,pos,DE,,,,,
player,201411230chi,tam,JohnMi98,offense,0,,,,,
player,201411230chi,tam,JohnMi98,off_pct,0%,,,,,
player,201411230chi,tam,JohnMi98,defense,39,,,,,
player,201411230chi,tam,JohnMi98,def_pct,68%,,,,,
player,201411230chi,tam,JohnMi98,special_teams,1,,,,,
player,201411230chi,tam,JohnMi98,st_pct,3%,,,,,
player,201411230chi,tam,WrigMa99,pos,SS,,,,,
player,201411230chi,tam,WrigMa99,offense,0,,,,,
player,201411230chi,tam,WrigMa99,off_pct,0%,,,,,
player,201411230chi,tam,WrigMa99,defense,37,,,,,
player,201411230chi,tam,WrigMa99,def_pct,65%,,,,,
player,201411230chi,tam,WrigMa99,special_teams,4,,,,,
player,201411230chi,tam,WrigMa99,st_pct,13%,,,,,
player,201411230chi,tam,SmitJa01,pos,DE,,,,,
player,201411230chi,tam,SmitJa01,offense,0,,,,,
player,201411230chi,tam,SmitJa01,off_pct,0%,,,,,
player,201411230chi,tam,SmitJa01,defense,37,,,,,
player,201411230chi,tam,SmitJa01,def_pct,65%,,,,,
player,201411230chi,tam,SmitJa01,special_teams,1,,,,,
player,201411230chi,tam,SmitJa01,st_pct,3%,,,,,
player,201411230chi,tam,McDoCl99,pos,DT,,,,,
player,201411230chi,tam,McDoCl99,offense,0,,,,,
player,201411230chi,tam,McDoCl99,off_pct,0%,,,,,
player,201411230chi,tam,McDoCl99,defense,36,,,,,
player,201411230chi,tam,McDoCl99,def_pct,63%,,,,,
player,201411230chi,tam,McDoCl99,special_teams,4,,,,,
player,201411230chi,tam,McDoCl99,st_pct,13%,,,,,
player,201411230chi,tam,LemoOr00,pos,LB,,,,,
player,201411230chi,tam,LemoOr00,offense,0,,,,,
player,201411230chi,tam,LemoOr00,off_pct,0%,,,,,
player,201411230chi,tam,LemoOr00,defense,26,,,,,
player,201411230chi,tam,LemoOr00,def_pct,46%,,,,,
player,201411230chi,tam,LemoOr00,special_teams,24,,,,,
player,201411230chi,tam,LemoOr00,st_pct,77%,,,,,
player,201411230chi,tam,GholWi00,pos,DE,,,,,
player,201411230chi,tam,GholWi00,offense,0,,,,,
player,201411230chi,tam,GholWi00,off_pct,0%,,,,,
player,201411230chi,tam,GholWi00,defense,25,,,,,
player,201411230chi,tam,GholWi00,def_pct,44%,,,,,
player,201411230chi,tam,GholWi00,special_teams,14,,,,,
player,201411230chi,tam,GholWi00,st_pct,45%,,,,,
player,201411230chi,tam,McDoBr01,pos,SS,,,,,
player,201411230chi,tam,McDoBr01,offense,0,,,,,
player,201411230chi,tam,McDoBr01,off_pct,0%,,,,,
player,201411230chi,tam,McDoBr01,defense,22,,,,,
player,201411230chi,tam,McDoBr01,def_pct,39%,,,,,
player,201411230chi,tam,McDoBr01,special_teams,14,,,,,
player,201411230chi,tam,McDoBr01,st_pct,45%,,,,,
player,201411230chi,tam,SpenAk00,pos,DT,,,,,
player,201411230chi,tam,SpenAk00,offense,0,,,,,
player,201411230chi,tam,SpenAk00,off_pct,0%,,,,,
player,201411230chi,tam,SpenAk00,defense,20,,,,,
player,201411230chi,tam,SpenAk00,def_pct,35%,,,,,
player,201411230chi,tam,SpenAk00,special_teams,3,,,,,
player,201411230chi,tam,SpenAk00,st_pct,10%,,,,,
player,201411230chi,tam,JohnLe03,pos,CB,,,,,
player,201411230chi,tam,JohnLe03,offense,0,,,,,
player,201411230chi,tam,JohnLe03,off_pct,0%,,,,,
player,201411230chi,tam,JohnLe03,defense,17,,,,,
player,201411230chi,tam,JohnLe03,def_pct,30%,,,,,
player,201411230chi,tam,JohnLe03,special_teams,23,,,,,
player,201411230chi,tam,JohnLe03,st_pct,74%,,,,,
player,201411230chi,tam,FreyIs00,pos,CB,,,,,
player,201411230chi,tam,FreyIs00,offense,0,,,,,
player,201411230chi,tam,FreyIs00,off_pct,0%,,,,,
player,201411230chi,tam,FreyIs00,defense,14,,,,,
player,201411230chi,tam,FreyIs00,def_pct,25%,,,,,
player,201411230chi,tam,FreyIs00,special_teams,13,,,,,
player,201411230chi,tam,FreyIs00,st_pct,42%,,,,,
player,201411230chi,tam,EnglLa99,pos,DE,,,,,
player,201411230chi,tam,EnglLa99,offense,0,,,,,
player,201411230chi,tam,EnglLa99,off_pct,0%,,,,,
player,201411230chi,tam,EnglLa99,defense,11,,,,,
player,201411230chi,tam,EnglLa99,def_pct,19%,,,,,
player,201411230chi,tam,EnglLa99,special_teams,4,,,,,
player,201411230chi,tam,EnglLa99,st_pct,13%,,,,,
player,201411230chi,tam,FatiT.00,pos,DE,,,,,
player,201411230chi,tam,FatiT.00,offense,0,,,,,
player,201411230chi,tam,FatiT.00,off_pct,0%,,,,,
player,201411230chi,tam,FatiT.00,defense,9,,,,,
player,201411230chi,tam,FatiT.00,def_pct,16%,,,,,
player,201411230chi,tam,FatiT.00,special_teams,17,,,,,
player,201411230chi,tam,FatiT.00,st_pct,55%,,,,,
player,201411230chi,tam,FletDa00,pos,LB,,,,,
player,201411230chi,tam,FletDa00,offense,0,,,,,
player,201411230chi,tam,FletDa00,off_pct,0%,,,,,
player,201411230chi,tam,FletDa00,defense,5,,,,,
player,201411230chi,tam,FletDa00,def_pct,9%,,,,,
player,201411230chi,tam,FletDa00,special_teams,27,,,,,
player,201411230chi,tam,FletDa00,st_pct,87%,,,,,
player,201411230chi,tam,TandKe00,pos,FS,,,,,
player,201411230chi,tam,TandKe00,offense,0,,,,,
player,201411230chi,tam,TandKe00,off_pct,0%,,,,,
player,201411230chi,tam,TandKe00,defense,0,,,,,
player,201411230chi,tam,TandKe00,def_pct,0%,,,,,
player,201411230chi,tam,TandKe00,special_teams,23,,,,,
player,201411230chi,tam,TandKe00,st_pct,74%,,,,,
player,201411230chi,tam,MageBr00,pos,LB,,,,,
player,201411230chi,tam,MageBr00,offense,0,,,,,
player,201411230chi,tam,MageBr00,off_pct,0%,,,,,
player,201411230chi,tam,MageBr00,defense,0,,,,,
player,201411230chi,tam,MageBr00,def_pct,0%,,,,,
player,201411230chi,tam,MageBr00,special_teams,22,,,,,
player,201411230chi,tam,MageBr00,st_pct,71%,,,,,
player,201411230chi,tam,DixoBr00,pos,CB,,,,,
player,201411230chi,tam,DixoBr00,offense,0,,,,,
player,201411230chi,tam,DixoBr00,off_pct,0%,,,,,
player,201411230chi,tam,DixoBr00,defense,0,,,,,
player,201411230chi,tam,DixoBr00,def_pct,0%,,,,,
player,201411230chi,tam,DixoBr00,special_teams,15,,,,,
player,201411230chi,tam,DixoBr00,st_pct,48%,,,,,
player,201411230chi,tam,ThigMa00,pos,WR,,,,,
player,201411230chi,tam,ThigMa00,offense,0,,,,,
player,201411230chi,tam,ThigMa00,off_pct,0%,,,,,
player,201411230chi,tam,ThigMa00,defense,0,,,,,
player,201411230chi,tam,ThigMa00,def_pct,0%,,,,,
player,201411230chi,tam,ThigMa00,special_teams,14,,,,,
player,201411230chi,tam,ThigMa00,st_pct,45%,,,,,
player,201411230chi,tam,koenemic01,pos,P,,,,,
player,201411230chi,tam,koenemic01,offense,0,,,,,
player,201411230chi,tam,koenemic01,off_pct,0%,,,,,
player,201411230chi,tam,koenemic01,defense,0,,,,,
player,201411230chi,tam,koenemic01,def_pct,0%,,,,,
player,201411230chi,tam,koenemic01,special_teams,13,,,,,
player,201411230chi,tam,koenemic01,st_pct,42%,,,,,
player,201411230chi,tam,DePaAn00,pos,LS,,,,,
player,201411230chi,tam,DePaAn00,offense,0,,,,,
player,201411230chi,tam,DePaAn00,off_pct,0%,,,,,
player,201411230chi,tam,DePaAn00,defense,0,,,,,
player,201411230chi,tam,DePaAn00,def_pct,0%,,,,,
player,201411230chi,tam,DePaAn00,special_teams,9,,,,,
player,201411230chi,tam,DePaAn00,st_pct,29%,,,,,
player,201411230chi,tam,MurrPa01,pos,K,,,,,
player,201411230chi,tam,MurrPa01,offense,0,,,,,
player,201411230chi,tam,MurrPa01,off_pct,0%,,,,,
player,201411230chi,tam,MurrPa01,defense,0,,,,,
player,201411230chi,tam,MurrPa01,def_pct,0%,,,,,
player,201411230chi,tam,MurrPa01,special_teams,3,,,,,
player,201411230chi,tam,MurrPa01,st_pct,10%,,,,,
player,201411230chi,tam,GilkGa00,pos,C,,,,,
player,201411230chi,tam,GilkGa00,offense,0,,,,,
player,201411230chi,tam,GilkGa00,off_pct,0%,,,,,
player,201411230chi,tam,GilkGa00,defense,0,,,,,
player,201411230chi,tam,GilkGa00,def_pct,0%,,,,,
player,201411230chi,tam,GilkGa00,special_teams,3,,,,,
player,201411230chi,tam,GilkGa00,st_pct,10%,,,,,
player,201411230chi,tam,CousOn00,pos,T,,,,,
player,201411230chi,tam,CousOn00,offense,0,,,,,
player,201411230chi,tam,CousOn00,off_pct,0%,,,,,
player,201411230chi,tam,CousOn00,defense,0,,,,,
player,201411230chi,tam,CousOn00,def_pct,0%,,,,,
player,201411230chi,tam,CousOn00,special_teams,3,,,,,
player,201411230chi,tam,CousOn00,st_pct,10%,,,,,
