game,2014,8,20141026,201410260crd,phi,"Philadelphia Eagles",20,crd,"Arizona Cardinals",24
player,201410260crd,phi,JohnLa01,offense,92,,,,,
player,201410260crd,phi,JohnLa01,off_pct,100%,,,,,
player,201410260crd,phi,JohnLa01,defense,0,,,,,
player,201410260crd,phi,JohnLa01,def_pct,0%,,,,,
player,201410260crd,phi,JohnLa01,special_teams,4,,,,,
player,201410260crd,phi,JohnLa01,st_pct,12%,,,,,
player,201410260crd,phi,TobiMa00,pos,T,,,,,
player,201410260crd,phi,TobiMa00,offense,92,,,,,
player,201410260crd,phi,TobiMa00,off_pct,100%,,,,,
player,201410260crd,phi,TobiMa00,defense,0,,,,,
player,201410260crd,phi,TobiMa00,def_pct,0%,,,,,
player,201410260crd,phi,TobiMa00,special_teams,0,,,,,
player,201410260crd,phi,TobiMa00,st_pct,0%,,,,,
player,201410260crd,phi,FoleNi00,pos,QB,,,,,
player,201410260crd,phi,FoleNi00,offense,92,,,,,
player,201410260crd,phi,FoleNi00,off_pct,100%,,,,,
player,201410260crd,phi,FoleNi00,defense,0,,,,,
player,201410260crd,phi,FoleNi00,def_pct,0%,,,,,
player,201410260crd,phi,FoleNi00,special_teams,0,,,,,
player,201410260crd,phi,FoleNi00,st_pct,0%,,,,,
player,201410260crd,phi,MolkDa00,pos,C,,,,,
player,201410260crd,phi,MolkDa00,offense,92,,,,,
player,201410260crd,phi,MolkDa00,off_pct,100%,,,,,
player,201410260crd,phi,MolkDa00,defense,0,,,,,
player,201410260crd,phi,MolkDa00,def_pct,0%,,,,,
player,201410260crd,phi,MolkDa00,special_teams,0,,,,,
player,201410260crd,phi,MolkDa00,st_pct,0%,,,,,
player,201410260crd,phi,PeteJa21,pos,T,,,,,
player,201410260crd,phi,PeteJa21,offense,92,,,,,
player,201410260crd,phi,PeteJa21,off_pct,100%,,,,,
player,201410260crd,phi,PeteJa21,defense,0,,,,,
player,201410260crd,phi,PeteJa21,def_pct,0%,,,,,
player,201410260crd,phi,PeteJa21,special_teams,0,,,,,
player,201410260crd,phi,PeteJa21,st_pct,0%,,,,,
player,201410260crd,phi,HerrTo20,pos,G,,,,,
player,201410260crd,phi,HerrTo20,offense,89,,,,,
player,201410260crd,phi,HerrTo20,off_pct,97%,,,,,
player,201410260crd,phi,HerrTo20,defense,0,,,,,
player,201410260crd,phi,HerrTo20,def_pct,0%,,,,,
player,201410260crd,phi,HerrTo20,special_teams,4,,,,,
player,201410260crd,phi,HerrTo20,st_pct,12%,,,,,
player,201410260crd,phi,McCoLe01,pos,RB,,,,,
player,201410260crd,phi,McCoLe01,offense,78,,,,,
player,201410260crd,phi,McCoLe01,off_pct,85%,,,,,
player,201410260crd,phi,McCoLe01,defense,0,,,,,
player,201410260crd,phi,McCoLe01,def_pct,0%,,,,,
player,201410260crd,phi,McCoLe01,special_teams,0,,,,,
player,201410260crd,phi,McCoLe01,st_pct,0%,,,,,
player,201410260crd,phi,CoopRi00,pos,WR,,,,,
player,201410260crd,phi,CoopRi00,offense,72,,,,,
player,201410260crd,phi,CoopRi00,off_pct,78%,,,,,
player,201410260crd,phi,CoopRi00,defense,0,,,,,
player,201410260crd,phi,CoopRi00,def_pct,0%,,,,,
player,201410260crd,phi,CoopRi00,special_teams,1,,,,,
player,201410260crd,phi,CoopRi00,st_pct,3%,,,,,
player,201410260crd,phi,MaclJe00,pos,WR,,,,,
player,201410260crd,phi,MaclJe00,offense,69,,,,,
player,201410260crd,phi,MaclJe00,off_pct,75%,,,,,
player,201410260crd,phi,MaclJe00,defense,0,,,,,
player,201410260crd,phi,MaclJe00,def_pct,0%,,,,,
player,201410260crd,phi,MaclJe00,special_teams,7,,,,,
player,201410260crd,phi,MaclJe00,st_pct,22%,,,,,
player,201410260crd,phi,CeleBr00,pos,TE,,,,,
player,201410260crd,phi,CeleBr00,offense,66,,,,,
player,201410260crd,phi,CeleBr00,off_pct,72%,,,,,
player,201410260crd,phi,CeleBr00,defense,0,,,,,
player,201410260crd,phi,CeleBr00,def_pct,0%,,,,,
player,201410260crd,phi,CeleBr00,special_teams,0,,,,,
player,201410260crd,phi,CeleBr00,st_pct,0%,,,,,
player,201410260crd,phi,MattJo00,pos,WR,,,,,
player,201410260crd,phi,MattJo00,offense,64,,,,,
player,201410260crd,phi,MattJo00,off_pct,70%,,,,,
player,201410260crd,phi,MattJo00,defense,0,,,,,
player,201410260crd,phi,MattJo00,def_pct,0%,,,,,
player,201410260crd,phi,MattJo00,special_teams,0,,,,,
player,201410260crd,phi,MattJo00,st_pct,0%,,,,,
player,201410260crd,phi,ErtzZa00,pos,TE,,,,,
player,201410260crd,phi,ErtzZa00,offense,47,,,,,
player,201410260crd,phi,ErtzZa00,off_pct,51%,,,,,
player,201410260crd,phi,ErtzZa00,defense,0,,,,,
player,201410260crd,phi,ErtzZa00,def_pct,0%,,,,,
player,201410260crd,phi,ErtzZa00,special_teams,9,,,,,
player,201410260crd,phi,ErtzZa00,st_pct,28%,,,,,
player,201410260crd,phi,HuffJo00,pos,WR,,,,,
player,201410260crd,phi,HuffJo00,offense,25,,,,,
player,201410260crd,phi,HuffJo00,off_pct,27%,,,,,
player,201410260crd,phi,HuffJo00,defense,0,,,,,
player,201410260crd,phi,HuffJo00,def_pct,0%,,,,,
player,201410260crd,phi,HuffJo00,special_teams,13,,,,,
player,201410260crd,phi,HuffJo00,st_pct,41%,,,,,
player,201410260crd,phi,MaehJe00,pos,WR,,,,,
player,201410260crd,phi,MaehJe00,offense,21,,,,,
player,201410260crd,phi,MaehJe00,off_pct,23%,,,,,
player,201410260crd,phi,MaehJe00,defense,0,,,,,
player,201410260crd,phi,MaehJe00,def_pct,0%,,,,,
player,201410260crd,phi,MaehJe00,special_teams,1,,,,,
player,201410260crd,phi,MaehJe00,st_pct,3%,,,,,
player,201410260crd,phi,PolkCh00,pos,RB,,,,,
player,201410260crd,phi,PolkCh00,offense,14,,,,,
player,201410260crd,phi,PolkCh00,off_pct,15%,,,,,
player,201410260crd,phi,PolkCh00,defense,0,,,,,
player,201410260crd,phi,PolkCh00,def_pct,0%,,,,,
player,201410260crd,phi,PolkCh00,special_teams,18,,,,,
player,201410260crd,phi,PolkCh00,st_pct,56%,,,,,
player,201410260crd,phi,CaseJa00,pos,TE,,,,,
player,201410260crd,phi,CaseJa00,offense,4,,,,,
player,201410260crd,phi,CaseJa00,off_pct,4%,,,,,
player,201410260crd,phi,CaseJa00,defense,0,,,,,
player,201410260crd,phi,CaseJa00,def_pct,0%,,,,,
player,201410260crd,phi,CaseJa00,special_teams,28,,,,,
player,201410260crd,phi,CaseJa00,st_pct,88%,,,,,
player,201410260crd,phi,GardAn20,pos,T,,,,,
player,201410260crd,phi,GardAn20,offense,3,,,,,
player,201410260crd,phi,GardAn20,off_pct,3%,,,,,
player,201410260crd,phi,GardAn20,defense,0,,,,,
player,201410260crd,phi,GardAn20,def_pct,0%,,,,,
player,201410260crd,phi,GardAn20,special_teams,4,,,,,
player,201410260crd,phi,GardAn20,st_pct,12%,,,,,
player,201410260crd,phi,JenkMa99,pos,FS,,,,,
player,201410260crd,phi,JenkMa99,offense,0,,,,,
player,201410260crd,phi,JenkMa99,off_pct,0%,,,,,
player,201410260crd,phi,JenkMa99,defense,70,,,,,
player,201410260crd,phi,JenkMa99,def_pct,100%,,,,,
player,201410260crd,phi,JenkMa99,special_teams,17,,,,,
player,201410260crd,phi,JenkMa99,st_pct,53%,,,,,
player,201410260crd,phi,FletBr99,pos,CB,,,,,
player,201410260crd,phi,FletBr99,offense,0,,,,,
player,201410260crd,phi,FletBr99,off_pct,0%,,,,,
player,201410260crd,phi,FletBr99,defense,70,,,,,
player,201410260crd,phi,FletBr99,def_pct,100%,,,,,
player,201410260crd,phi,FletBr99,special_teams,10,,,,,
player,201410260crd,phi,FletBr99,st_pct,31%,,,,,
player,201410260crd,phi,AlleNa99,pos,SS,,,,,
player,201410260crd,phi,AlleNa99,offense,0,,,,,
player,201410260crd,phi,AlleNa99,off_pct,0%,,,,,
player,201410260crd,phi,AlleNa99,defense,70,,,,,
player,201410260crd,phi,AlleNa99,def_pct,100%,,,,,
player,201410260crd,phi,AlleNa99,special_teams,5,,,,,
player,201410260crd,phi,AlleNa99,st_pct,16%,,,,,
player,201410260crd,phi,WillCa99,pos,CB,,,,,
player,201410260crd,phi,WillCa99,offense,0,,,,,
player,201410260crd,phi,WillCa99,off_pct,0%,,,,,
player,201410260crd,phi,WillCa99,defense,70,,,,,
player,201410260crd,phi,WillCa99,def_pct,100%,,,,,
player,201410260crd,phi,WillCa99,special_teams,2,,,,,
player,201410260crd,phi,WillCa99,st_pct,6%,,,,,
player,201410260crd,phi,CoxxFl00,pos,DE,,,,,
player,201410260crd,phi,CoxxFl00,offense,0,,,,,
player,201410260crd,phi,CoxxFl00,off_pct,0%,,,,,
player,201410260crd,phi,CoxxFl00,defense,62,,,,,
player,201410260crd,phi,CoxxFl00,def_pct,89%,,,,,
player,201410260crd,phi,CoxxFl00,special_teams,0,,,,,
player,201410260crd,phi,CoxxFl00,st_pct,0%,,,,,
player,201410260crd,phi,BarwCo99,pos,LB,,,,,
player,201410260crd,phi,BarwCo99,offense,0,,,,,
player,201410260crd,phi,BarwCo99,off_pct,0%,,,,,
player,201410260crd,phi,BarwCo99,defense,62,,,,,
player,201410260crd,phi,BarwCo99,def_pct,89%,,,,,
player,201410260crd,phi,BarwCo99,special_teams,0,,,,,
player,201410260crd,phi,BarwCo99,st_pct,0%,,,,,
player,201410260crd,phi,RyanDe20,pos,LB,,,,,
player,201410260crd,phi,RyanDe20,offense,0,,,,,
player,201410260crd,phi,RyanDe20,off_pct,0%,,,,,
player,201410260crd,phi,RyanDe20,defense,56,,,,,
player,201410260crd,phi,RyanDe20,def_pct,80%,,,,,
player,201410260crd,phi,RyanDe20,special_teams,4,,,,,
player,201410260crd,phi,RyanDe20,st_pct,12%,,,,,
player,201410260crd,phi,ColeTr20,pos,LB,,,,,
player,201410260crd,phi,ColeTr20,offense,0,,,,,
player,201410260crd,phi,ColeTr20,off_pct,0%,,,,,
player,201410260crd,phi,ColeTr20,defense,50,,,,,
player,201410260crd,phi,ColeTr20,def_pct,71%,,,,,
player,201410260crd,phi,ColeTr20,special_teams,4,,,,,
player,201410260crd,phi,ColeTr20,st_pct,12%,,,,,
player,201410260crd,phi,BoykBr00,pos,CB,,,,,
player,201410260crd,phi,BoykBr00,offense,0,,,,,
player,201410260crd,phi,BoykBr00,off_pct,0%,,,,,
player,201410260crd,phi,BoykBr00,defense,42,,,,,
player,201410260crd,phi,BoykBr00,def_pct,60%,,,,,
player,201410260crd,phi,BoykBr00,special_teams,14,,,,,
player,201410260crd,phi,BoykBr00,st_pct,44%,,,,,
player,201410260crd,phi,CurrVi00,pos,DE,,,,,
player,201410260crd,phi,CurrVi00,offense,0,,,,,
player,201410260crd,phi,CurrVi00,off_pct,0%,,,,,
player,201410260crd,phi,CurrVi00,defense,31,,,,,
player,201410260crd,phi,CurrVi00,def_pct,44%,,,,,
player,201410260crd,phi,CurrVi00,special_teams,0,,,,,
player,201410260crd,phi,CurrVi00,st_pct,0%,,,,,
player,201410260crd,phi,CarrNo00,pos,CB,,,,,
player,201410260crd,phi,CarrNo00,offense,0,,,,,
player,201410260crd,phi,CarrNo00,off_pct,0%,,,,,
player,201410260crd,phi,CarrNo00,defense,30,,,,,
player,201410260crd,phi,CarrNo00,def_pct,43%,,,,,
player,201410260crd,phi,CarrNo00,special_teams,17,,,,,
player,201410260crd,phi,CarrNo00,st_pct,53%,,,,,
player,201410260crd,phi,LogaBe00,pos,NT,,,,,
player,201410260crd,phi,LogaBe00,offense,0,,,,,
player,201410260crd,phi,LogaBe00,off_pct,0%,,,,,
player,201410260crd,phi,LogaBe00,defense,30,,,,,
player,201410260crd,phi,LogaBe00,def_pct,43%,,,,,
player,201410260crd,phi,LogaBe00,special_teams,8,,,,,
player,201410260crd,phi,LogaBe00,st_pct,25%,,,,,
player,201410260crd,phi,GrahBr99,pos,LB,,,,,
player,201410260crd,phi,GrahBr99,offense,0,,,,,
player,201410260crd,phi,GrahBr99,off_pct,0%,,,,,
player,201410260crd,phi,GrahBr99,defense,28,,,,,
player,201410260crd,phi,GrahBr99,def_pct,40%,,,,,
player,201410260crd,phi,GrahBr99,special_teams,14,,,,,
player,201410260crd,phi,GrahBr99,st_pct,44%,,,,,
player,201410260crd,phi,ThorCe00,pos,DE,,,,,
player,201410260crd,phi,ThorCe00,offense,0,,,,,
player,201410260crd,phi,ThorCe00,off_pct,0%,,,,,
player,201410260crd,phi,ThorCe00,defense,26,,,,,
player,201410260crd,phi,ThorCe00,def_pct,37%,,,,,
player,201410260crd,phi,ThorCe00,special_teams,4,,,,,
player,201410260crd,phi,ThorCe00,st_pct,12%,,,,,
player,201410260crd,phi,KendMy00,pos,LB,,,,,
player,201410260crd,phi,KendMy00,offense,0,,,,,
player,201410260crd,phi,KendMy00,off_pct,0%,,,,,
player,201410260crd,phi,KendMy00,defense,22,,,,,
player,201410260crd,phi,KendMy00,def_pct,31%,,,,,
player,201410260crd,phi,KendMy00,special_teams,0,,,,,
player,201410260crd,phi,KendMy00,st_pct,0%,,,,,
player,201410260crd,phi,AchoEm00,pos,LB,,,,,
player,201410260crd,phi,AchoEm00,offense,0,,,,,
player,201410260crd,phi,AchoEm00,off_pct,0%,,,,,
player,201410260crd,phi,AchoEm00,defense,18,,,,,
player,201410260crd,phi,AchoEm00,def_pct,26%,,,,,
player,201410260crd,phi,AchoEm00,special_teams,11,,,,,
player,201410260crd,phi,AchoEm00,st_pct,34%,,,,,
player,201410260crd,phi,MattCa00,pos,LB,,,,,
player,201410260crd,phi,MattCa00,offense,0,,,,,
player,201410260crd,phi,MattCa00,off_pct,0%,,,,,
player,201410260crd,phi,MattCa00,defense,14,,,,,
player,201410260crd,phi,MattCa00,def_pct,20%,,,,,
player,201410260crd,phi,MattCa00,special_teams,8,,,,,
player,201410260crd,phi,MattCa00,st_pct,25%,,,,,
player,201410260crd,phi,BairBr00,pos,DE,,,,,
player,201410260crd,phi,BairBr00,offense,0,,,,,
player,201410260crd,phi,BairBr00,off_pct,0%,,,,,
player,201410260crd,phi,BairBr00,defense,10,,,,,
player,201410260crd,phi,BairBr00,def_pct,14%,,,,,
player,201410260crd,phi,BairBr00,special_teams,4,,,,,
player,201410260crd,phi,BairBr00,st_pct,12%,,,,,
player,201410260crd,phi,AlleBe00,pos,NT,,,,,
player,201410260crd,phi,AlleBe00,offense,0,,,,,
player,201410260crd,phi,AlleBe00,off_pct,0%,,,,,
player,201410260crd,phi,AlleBe00,defense,9,,,,,
player,201410260crd,phi,AlleBe00,def_pct,13%,,,,,
player,201410260crd,phi,AlleBe00,special_teams,4,,,,,
player,201410260crd,phi,AlleBe00,st_pct,12%,,,,,
player,201410260crd,phi,MaraCh99,pos,FS,,,,,
player,201410260crd,phi,MaraCh99,offense,0,,,,,
player,201410260crd,phi,MaraCh99,off_pct,0%,,,,,
player,201410260crd,phi,MaraCh99,defense,0,,,,,
player,201410260crd,phi,MaraCh99,def_pct,0%,,,,,
player,201410260crd,phi,MaraCh99,special_teams,28,,,,,
player,201410260crd,phi,MaraCh99,st_pct,88%,,,,,
player,201410260crd,phi,BramBr00,pos,LB,,,,,
player,201410260crd,phi,BramBr00,offense,0,,,,,
player,201410260crd,phi,BramBr00,off_pct,0%,,,,,
player,201410260crd,phi,BramBr00,defense,0,,,,,
player,201410260crd,phi,BramBr00,def_pct,0%,,,,,
player,201410260crd,phi,BramBr00,special_teams,28,,,,,
player,201410260crd,phi,BramBr00,st_pct,88%,,,,,
player,201410260crd,phi,WolfEa00,pos,SS,,,,,
player,201410260crd,phi,WolfEa00,offense,0,,,,,
player,201410260crd,phi,WolfEa00,off_pct,0%,,,,,
player,201410260crd,phi,WolfEa00,defense,0,,,,,
player,201410260crd,phi,WolfEa00,def_pct,0%,,,,,
player,201410260crd,phi,WolfEa00,special_teams,24,,,,,
player,201410260crd,phi,WolfEa00,st_pct,75%,,,,,
player,201410260crd,phi,BurtTr01,pos,TE,,,,,
player,201410260crd,phi,BurtTr01,offense,0,,,,,
player,201410260crd,phi,BurtTr01,off_pct,0%,,,,,
player,201410260crd,phi,BurtTr01,defense,0,,,,,
player,201410260crd,phi,BurtTr01,def_pct,0%,,,,,
player,201410260crd,phi,BurtTr01,special_teams,24,,,,,
player,201410260crd,phi,BurtTr01,st_pct,75%,,,,,
player,201410260crd,phi,JoneDo21,pos,P,,,,,
player,201410260crd,phi,JoneDo21,offense,0,,,,,
player,201410260crd,phi,JoneDo21,off_pct,0%,,,,,
player,201410260crd,phi,JoneDo21,defense,0,,,,,
player,201410260crd,phi,JoneDo21,def_pct,0%,,,,,
player,201410260crd,phi,JoneDo21,special_teams,10,,,,,
player,201410260crd,phi,JoneDo21,st_pct,31%,,,,,
player,201410260crd,phi,DoreJo20,pos,LS,,,,,
player,201410260crd,phi,DoreJo20,offense,0,,,,,
player,201410260crd,phi,DoreJo20,off_pct,0%,,,,,
player,201410260crd,phi,DoreJo20,defense,0,,,,,
player,201410260crd,phi,DoreJo20,def_pct,0%,,,,,
player,201410260crd,phi,DoreJo20,special_teams,10,,,,,
player,201410260crd,phi,DoreJo20,st_pct,31%,,,,,
player,201410260crd,phi,ParkCo03,pos,K,,,,,
player,201410260crd,phi,ParkCo03,offense,0,,,,,
player,201410260crd,phi,ParkCo03,off_pct,0%,,,,,
player,201410260crd,phi,ParkCo03,defense,0,,,,,
player,201410260crd,phi,ParkCo03,def_pct,0%,,,,,
player,201410260crd,phi,ParkCo03,special_teams,9,,,,,
player,201410260crd,phi,ParkCo03,st_pct,28%,,,,,
player,201410260crd,phi,VandJu00,pos,G,,,,,
player,201410260crd,phi,VandJu00,offense,0,,,,,
player,201410260crd,phi,VandJu00,off_pct,0%,,,,,
player,201410260crd,phi,VandJu00,defense,0,,,,,
player,201410260crd,phi,VandJu00,def_pct,0%,,,,,
player,201410260crd,phi,VandJu00,special_teams,4,,,,,
player,201410260crd,phi,VandJu00,st_pct,12%,,,,,
