game,2014,8,20141026,201410260tam,min,"Minnesota Vikings",19,tam,"Tampa Bay Buccaneers",13
player,201410260tam,tam,FletDa00,defense,0,,,,,
player,201410260tam,tam,FletDa00,def_pct,0%,,,,,
player,201410260tam,tam,FletDa00,special_teams,24,,,,,
player,201410260tam,tam,FletDa00,st_pct,83%,,,,,
player,201410260tam,tam,LemoOr00,pos,LB,,,,,
player,201410260tam,tam,LemoOr00,offense,0,,,,,
player,201410260tam,tam,LemoOr00,off_pct,0%,,,,,
player,201410260tam,tam,LemoOr00,defense,0,,,,,
player,201410260tam,tam,LemoOr00,def_pct,0%,,,,,
player,201410260tam,tam,LemoOr00,special_teams,20,,,,,
player,201410260tam,tam,LemoOr00,st_pct,69%,,,,,
player,201410260tam,tam,koenemic01,pos,P,,,,,
player,201410260tam,tam,koenemic01,offense,0,,,,,
player,201410260tam,tam,koenemic01,off_pct,0%,,,,,
player,201410260tam,tam,koenemic01,defense,0,,,,,
player,201410260tam,tam,koenemic01,def_pct,0%,,,,,
player,201410260tam,tam,koenemic01,special_teams,14,,,,,
player,201410260tam,tam,koenemic01,st_pct,48%,,,,,
player,201410260tam,tam,HollTr00,pos,WR,,,,,
player,201410260tam,tam,HollTr00,offense,0,,,,,
player,201410260tam,tam,HollTr00,off_pct,0%,,,,,
player,201410260tam,tam,HollTr00,defense,0,,,,,
player,201410260tam,tam,HollTr00,def_pct,0%,,,,,
player,201410260tam,tam,HollTr00,special_teams,11,,,,,
player,201410260tam,tam,HollTr00,st_pct,38%,,,,,
player,201410260tam,tam,DePaAn00,pos,LS,,,,,
player,201410260tam,tam,DePaAn00,offense,0,,,,,
player,201410260tam,tam,DePaAn00,off_pct,0%,,,,,
player,201410260tam,tam,DePaAn00,defense,0,,,,,
player,201410260tam,tam,DePaAn00,def_pct,0%,,,,,
player,201410260tam,tam,DePaAn00,special_teams,10,,,,,
player,201410260tam,tam,DePaAn00,st_pct,34%,,,,,
player,201410260tam,tam,CousOn00,pos,T,,,,,
player,201410260tam,tam,CousOn00,offense,0,,,,,
player,201410260tam,tam,CousOn00,off_pct,0%,,,,,
player,201410260tam,tam,CousOn00,defense,0,,,,,
player,201410260tam,tam,CousOn00,def_pct,0%,,,,,
player,201410260tam,tam,CousOn00,special_teams,3,,,,,
player,201410260tam,tam,CousOn00,st_pct,10%,,,,,
player,201410260tam,tam,MurrPa01,pos,K,,,,,
player,201410260tam,tam,MurrPa01,offense,0,,,,,
player,201410260tam,tam,MurrPa01,off_pct,0%,,,,,
player,201410260tam,tam,MurrPa01,defense,0,,,,,
player,201410260tam,tam,MurrPa01,def_pct,0%,,,,,
player,201410260tam,tam,MurrPa01,special_teams,3,,,,,
player,201410260tam,tam,MurrPa01,st_pct,10%,,,,,
player,201410260tam,min,SullJo24,pos,C,,,,,
player,201410260tam,min,SullJo24,offense,70,,,,,
player,201410260tam,min,SullJo24,off_pct,100%,,,,,
player,201410260tam,min,SullJo24,defense,0,,,,,
player,201410260tam,min,SullJo24,def_pct,0%,,,,,
player,201410260tam,min,SullJo24,special_teams,4,,,,,
player,201410260tam,min,SullJo24,st_pct,14%,,,,,
player,201410260tam,min,KaliMa00,pos,T,,,,,
player,201410260tam,min,KaliMa00,offense,70,,,,,
player,201410260tam,min,KaliMa00,off_pct,100%,,,,,
player,201410260tam,min,KaliMa00,defense,0,,,,,
player,201410260tam,min,KaliMa00,def_pct,0%,,,,,
player,201410260tam,min,KaliMa00,special_teams,4,,,,,
player,201410260tam,min,KaliMa00,st_pct,14%,,,,,
player,201410260tam,min,BergJo20,pos,C,,,,,
player,201410260tam,min,BergJo20,offense,70,,,,,
player,201410260tam,min,BergJo20,off_pct,100%,,,,,
player,201410260tam,min,BergJo20,defense,0,,,,,
player,201410260tam,min,BergJo20,def_pct,0%,,,,,
player,201410260tam,min,BergJo20,special_teams,4,,,,,
player,201410260tam,min,BergJo20,st_pct,14%,,,,,
player,201410260tam,min,LoadPh20,pos,T,,,,,
player,201410260tam,min,LoadPh20,offense,70,,,,,
player,201410260tam,min,LoadPh20,off_pct,100%,,,,,
player,201410260tam,min,LoadPh20,defense,0,,,,,
player,201410260tam,min,LoadPh20,def_pct,0%,,,,,
player,201410260tam,min,LoadPh20,special_teams,4,,,,,
player,201410260tam,min,LoadPh20,st_pct,14%,,,,,
player,201410260tam,min,BridTe00,pos,QB,,,,,
player,201410260tam,min,BridTe00,offense,70,,,,,
player,201410260tam,min,BridTe00,off_pct,100%,,,,,
player,201410260tam,min,BridTe00,defense,0,,,,,
player,201410260tam,min,BridTe00,def_pct,0%,,,,,
player,201410260tam,min,BridTe00,special_teams,0,,,,,
player,201410260tam,min,BridTe00,st_pct,0%,,,,,
player,201410260tam,min,JohnCh23,pos,G,,,,,
player,201410260tam,min,JohnCh23,offense,70,,,,,
player,201410260tam,min,JohnCh23,off_pct,100%,,,,,
player,201410260tam,min,JohnCh23,defense,0,,,,,
player,201410260tam,min,JohnCh23,def_pct,0%,,,,,
player,201410260tam,min,JohnCh23,special_teams,0,,,,,
player,201410260tam,min,JohnCh23,st_pct,0%,,,,,
player,201410260tam,min,JennGr00,pos,WR,,,,,
player,201410260tam,min,JennGr00,offense,58,,,,,
player,201410260tam,min,JennGr00,off_pct,83%,,,,,
player,201410260tam,min,JennGr00,defense,0,,,,,
player,201410260tam,min,JennGr00,def_pct,0%,,,,,
player,201410260tam,min,JennGr00,special_teams,0,,,,,
player,201410260tam,min,JennGr00,st_pct,0%,,,,,
player,201410260tam,min,PattCo00,pos,WR,,,,,
player,201410260tam,min,PattCo00,offense,53,,,,,
player,201410260tam,min,PattCo00,off_pct,76%,,,,,
player,201410260tam,min,PattCo00,defense,0,,,,,
player,201410260tam,min,PattCo00,def_pct,0%,,,,,
player,201410260tam,min,PattCo00,special_teams,4,,,,,
player,201410260tam,min,PattCo00,st_pct,14%,,,,,
player,201410260tam,min,FordCh00,pos,TE,,,,,
player,201410260tam,min,FordCh00,offense,50,,,,,
player,201410260tam,min,FordCh00,off_pct,71%,,,,,
player,201410260tam,min,FordCh00,defense,0,,,,,
player,201410260tam,min,FordCh00,def_pct,0%,,,,,
player,201410260tam,min,FordCh00,special_teams,0,,,,,
player,201410260tam,min,FordCh00,st_pct,0%,,,,,
player,201410260tam,min,WrigJa02,pos,WR,,,,,
player,201410260tam,min,WrigJa02,offense,46,,,,,
player,201410260tam,min,WrigJa02,off_pct,66%,,,,,
player,201410260tam,min,WrigJa02,defense,0,,,,,
player,201410260tam,min,WrigJa02,def_pct,0%,,,,,
player,201410260tam,min,WrigJa02,special_teams,0,,,,,
player,201410260tam,min,WrigJa02,st_pct,0%,,,,,
player,201410260tam,min,McKiJe00,pos,RB,,,,,
player,201410260tam,min,McKiJe00,offense,43,,,,,
player,201410260tam,min,McKiJe00,off_pct,61%,,,,,
player,201410260tam,min,McKiJe00,defense,0,,,,,
player,201410260tam,min,McKiJe00,def_pct,0%,,,,,
player,201410260tam,min,McKiJe00,special_teams,0,,,,,
player,201410260tam,min,McKiJe00,st_pct,0%,,,,,
player,201410260tam,min,ElliRh00,pos,TE,,,,,
player,201410260tam,min,ElliRh00,offense,34,,,,,
player,201410260tam,min,ElliRh00,off_pct,49%,,,,,
player,201410260tam,min,ElliRh00,defense,0,,,,,
player,201410260tam,min,ElliRh00,def_pct,0%,,,,,
player,201410260tam,min,ElliRh00,special_teams,12,,,,,
player,201410260tam,min,ElliRh00,st_pct,41%,,,,,
player,201410260tam,min,AsiaMa00,pos,RB,,,,,
player,201410260tam,min,AsiaMa00,offense,27,,,,,
player,201410260tam,min,AsiaMa00,off_pct,39%,,,,,
player,201410260tam,min,AsiaMa00,defense,0,,,,,
player,201410260tam,min,AsiaMa00,def_pct,0%,,,,,
player,201410260tam,min,AsiaMa00,special_teams,11,,,,,
player,201410260tam,min,AsiaMa00,st_pct,38%,,,,,
player,201410260tam,min,JohnCh08,pos,WR,,,,,
player,201410260tam,min,JohnCh08,offense,20,,,,,
player,201410260tam,min,JohnCh08,off_pct,29%,,,,,
player,201410260tam,min,JohnCh08,defense,0,,,,,
player,201410260tam,min,JohnCh08,def_pct,0%,,,,,
player,201410260tam,min,JohnCh08,special_teams,0,,,,,
player,201410260tam,min,JohnCh08,st_pct,0%,,,,,
player,201410260tam,min,FeltJe00,pos,FB,,,,,
player,201410260tam,min,FeltJe00,offense,16,,,,,
player,201410260tam,min,FeltJe00,off_pct,23%,,,,,
player,201410260tam,min,FeltJe00,defense,0,,,,,
player,201410260tam,min,FeltJe00,def_pct,0%,,,,,
player,201410260tam,min,FeltJe00,special_teams,5,,,,,
player,201410260tam,min,FeltJe00,st_pct,17%,,,,,
player,201410260tam,min,ThieAd00,pos,WR,,,,,
player,201410260tam,min,ThieAd00,offense,3,,,,,
player,201410260tam,min,ThieAd00,off_pct,4%,,,,,
player,201410260tam,min,ThieAd00,defense,0,,,,,
player,201410260tam,min,ThieAd00,def_pct,0%,,,,,
player,201410260tam,min,ThieAd00,special_teams,21,,,,,
player,201410260tam,min,ThieAd00,st_pct,72%,,,,,
player,201410260tam,min,RhodXa00,pos,CB,,,,,
player,201410260tam,min,RhodXa00,offense,0,,,,,
player,201410260tam,min,RhodXa00,off_pct,0%,,,,,
player,201410260tam,min,RhodXa00,defense,60,,,,,
player,201410260tam,min,RhodXa00,def_pct,100%,,,,,
player,201410260tam,min,RhodXa00,special_teams,10,,,,,
player,201410260tam,min,RhodXa00,st_pct,34%,,,,,
player,201410260tam,min,BarrAn00,pos,LB,,,,,
player,201410260tam,min,BarrAn00,offense,0,,,,,
player,201410260tam,min,BarrAn00,off_pct,0%,,,,,
player,201410260tam,min,BarrAn00,defense,60,,,,,
player,201410260tam,min,BarrAn00,def_pct,100%,,,,,
player,201410260tam,min,BarrAn00,special_teams,4,,,,,
player,201410260tam,min,BarrAn00,st_pct,14%,,,,,
player,201410260tam,min,BlanRo00,pos,SS,,,,,
player,201410260tam,min,BlanRo00,offense,0,,,,,
player,201410260tam,min,BlanRo00,off_pct,0%,,,,,
player,201410260tam,min,BlanRo00,defense,60,,,,,
player,201410260tam,min,BlanRo00,def_pct,100%,,,,,
player,201410260tam,min,BlanRo00,special_teams,4,,,,,
player,201410260tam,min,BlanRo00,st_pct,14%,,,,,
player,201410260tam,min,SmitHa00,pos,FS,,,,,
player,201410260tam,min,SmitHa00,offense,0,,,,,
player,201410260tam,min,SmitHa00,off_pct,0%,,,,,
player,201410260tam,min,SmitHa00,defense,59,,,,,
player,201410260tam,min,SmitHa00,def_pct,98%,,,,,
player,201410260tam,min,SmitHa00,special_teams,9,,,,,
player,201410260tam,min,SmitHa00,st_pct,31%,,,,,
player,201410260tam,min,GreeCh99,pos,LB,,,,,
player,201410260tam,min,GreeCh99,offense,0,,,,,
player,201410260tam,min,GreeCh99,off_pct,0%,,,,,
player,201410260tam,min,GreeCh99,defense,59,,,,,
player,201410260tam,min,GreeCh99,def_pct,98%,,,,,
player,201410260tam,min,GreeCh99,special_teams,4,,,,,
player,201410260tam,min,GreeCh99,st_pct,14%,,,,,
player,201410260tam,min,MunnCa99,pos,CB,,,,,
player,201410260tam,min,MunnCa99,offense,0,,,,,
player,201410260tam,min,MunnCa99,off_pct,0%,,,,,
player,201410260tam,min,MunnCa99,defense,59,,,,,
player,201410260tam,min,MunnCa99,def_pct,98%,,,,,
player,201410260tam,min,MunnCa99,special_teams,0,,,,,
player,201410260tam,min,MunnCa99,st_pct,0%,,,,,
player,201410260tam,min,GrifEv99,pos,DE,,,,,
player,201410260tam,min,GrifEv99,offense,0,,,,,
player,201410260tam,min,GrifEv99,off_pct,0%,,,,,
player,201410260tam,min,GrifEv99,defense,56,,,,,
player,201410260tam,min,GrifEv99,def_pct,93%,,,,,
player,201410260tam,min,GrifEv99,special_teams,4,,,,,
player,201410260tam,min,GrifEv99,st_pct,14%,,,,,
player,201410260tam,min,FloySh00,pos,DT,,,,,
player,201410260tam,min,FloySh00,offense,0,,,,,
player,201410260tam,min,FloySh00,off_pct,0%,,,,,
player,201410260tam,min,FloySh00,defense,46,,,,,
player,201410260tam,min,FloySh00,def_pct,77%,,,,,
player,201410260tam,min,FloySh00,special_teams,4,,,,,
player,201410260tam,min,FloySh00,st_pct,14%,,,,,
player,201410260tam,min,RobiBr98,pos,DE,,,,,
player,201410260tam,min,RobiBr98,offense,0,,,,,
player,201410260tam,min,RobiBr98,off_pct,0%,,,,,
player,201410260tam,min,RobiBr98,defense,40,,,,,
player,201410260tam,min,RobiBr98,def_pct,67%,,,,,
player,201410260tam,min,RobiBr98,special_teams,4,,,,,
player,201410260tam,min,RobiBr98,st_pct,14%,,,,,
player,201410260tam,min,JoseLi99,pos,NT,,,,,
player,201410260tam,min,JoseLi99,offense,0,,,,,
player,201410260tam,min,JoseLi99,off_pct,0%,,,,,
player,201410260tam,min,JoseLi99,defense,39,,,,,
player,201410260tam,min,JoseLi99,def_pct,65%,,,,,
player,201410260tam,min,JoseLi99,special_teams,2,,,,,
player,201410260tam,min,JoseLi99,st_pct,7%,,,,,
player,201410260tam,min,RobiJo01,pos,CB,,,,,
player,201410260tam,min,RobiJo01,offense,0,,,,,
player,201410260tam,min,RobiJo01,off_pct,0%,,,,,
player,201410260tam,min,RobiJo01,defense,32,,,,,
player,201410260tam,min,RobiJo01,def_pct,53%,,,,,
player,201410260tam,min,RobiJo01,special_teams,4,,,,,
player,201410260tam,min,RobiJo01,st_pct,14%,,,,,
player,201410260tam,min,BrinJa99,pos,LB,,,,,
player,201410260tam,min,BrinJa99,offense,0,,,,,
player,201410260tam,min,BrinJa99,off_pct,0%,,,,,
player,201410260tam,min,BrinJa99,defense,28,,,,,
player,201410260tam,min,BrinJa99,def_pct,47%,,,,,
player,201410260tam,min,BrinJa99,special_teams,4,,,,,
player,201410260tam,min,BrinJa99,st_pct,14%,,,,,
player,201410260tam,min,WootCo99,pos,DE,,,,,
player,201410260tam,min,WootCo99,offense,0,,,,,
player,201410260tam,min,WootCo99,off_pct,0%,,,,,
player,201410260tam,min,WootCo99,defense,24,,,,,
player,201410260tam,min,WootCo99,def_pct,40%,,,,,
player,201410260tam,min,WootCo99,special_teams,4,,,,,
player,201410260tam,min,WootCo99,st_pct,14%,,,,,
player,201410260tam,min,StepSh00,pos,NT,,,,,
player,201410260tam,min,StepSh00,offense,0,,,,,
player,201410260tam,min,StepSh00,off_pct,0%,,,,,
player,201410260tam,min,StepSh00,defense,18,,,,,
player,201410260tam,min,StepSh00,def_pct,30%,,,,,
player,201410260tam,min,StepSh00,special_teams,1,,,,,
player,201410260tam,min,StepSh00,st_pct,3%,,,,,
player,201410260tam,min,JohnTo01,pos,DT,,,,,
player,201410260tam,min,JohnTo01,offense,0,,,,,
player,201410260tam,min,JohnTo01,off_pct,0%,,,,,
player,201410260tam,min,JohnTo01,defense,18,,,,,
player,201410260tam,min,JohnTo01,def_pct,30%,,,,,
player,201410260tam,min,JohnTo01,special_teams,1,,,,,
player,201410260tam,min,JohnTo01,st_pct,3%,,,,,
player,201410260tam,min,SendAn00,pos,FS,,,,,
player,201410260tam,min,SendAn00,offense,0,,,,,
player,201410260tam,min,SendAn00,off_pct,0%,,,,,
player,201410260tam,min,SendAn00,defense,1,,,,,
player,201410260tam,min,SendAn00,def_pct,2%,,,,,
player,201410260tam,min,SendAn00,special_teams,20,,,,,
player,201410260tam,min,SendAn00,st_pct,69%,,,,,
player,201410260tam,min,ColeAu00,pos,LB,,,,,
player,201410260tam,min,ColeAu00,offense,0,,,,,
player,201410260tam,min,ColeAu00,off_pct,0%,,,,,
player,201410260tam,min,ColeAu00,defense,1,,,,,
player,201410260tam,min,ColeAu00,def_pct,2%,,,,,
player,201410260tam,min,ColeAu00,special_teams,11,,,,,
player,201410260tam,min,ColeAu00,st_pct,38%,,,,,
player,201410260tam,min,ExumAn00,pos,SS,,,,,
player,201410260tam,min,ExumAn00,offense,0,,,,,
player,201410260tam,min,ExumAn00,off_pct,0%,,,,,
player,201410260tam,min,ExumAn00,defense,0,,,,,
player,201410260tam,min,ExumAn00,def_pct,0%,,,,,
player,201410260tam,min,ExumAn00,special_teams,21,,,,,
player,201410260tam,min,ExumAn00,st_pct,72%,,,,,
player,201410260tam,min,GrayMa00,pos,TE,,,,,
player,201410260tam,min,GrayMa00,offense,0,,,,,
player,201410260tam,min,GrayMa00,off_pct,0%,,,,,
player,201410260tam,min,GrayMa00,defense,0,,,,,
player,201410260tam,min,GrayMa00,def_pct,0%,,,,,
player,201410260tam,min,GrayMa00,special_teams,21,,,,,
player,201410260tam,min,GrayMa00,st_pct,72%,,,,,
player,201410260tam,min,PratSh00,pos,CB,,,,,
player,201410260tam,min,PratSh00,offense,0,,,,,
player,201410260tam,min,PratSh00,off_pct,0%,,,,,
player,201410260tam,min,PratSh00,defense,0,,,,,
player,201410260tam,min,PratSh00,def_pct,0%,,,,,
player,201410260tam,min,PratSh00,special_teams,21,,,,,
player,201410260tam,min,PratSh00,st_pct,72%,,,,,
player,201410260tam,min,SherMa20,pos,CB,,,,,
player,201410260tam,min,SherMa20,offense,0,,,,,
player,201410260tam,min,SherMa20,off_pct,0%,,,,,
player,201410260tam,min,SherMa20,defense,0,,,,,
player,201410260tam,min,SherMa20,def_pct,0%,,,,,
player,201410260tam,min,SherMa20,special_teams,18,,,,,
player,201410260tam,min,SherMa20,st_pct,62%,,,,,
player,201410260tam,min,MautMi00,pos,LB,,,,,
player,201410260tam,min,MautMi00,offense,0,,,,,
player,201410260tam,min,MautMi00,off_pct,0%,,,,,
player,201410260tam,min,MautMi00,defense,0,,,,,
player,201410260tam,min,MautMi00,def_pct,0%,,,,,
player,201410260tam,min,MautMi00,special_teams,14,,,,,
player,201410260tam,min,MautMi00,st_pct,48%,,,,,
player,201410260tam,min,BanyJo00,pos,RB,,,,,
player,201410260tam,min,BanyJo00,offense,0,,,,,
player,201410260tam,min,BanyJo00,off_pct,0%,,,,,
player,201410260tam,min,BanyJo00,defense,0,,,,,
player,201410260tam,min,BanyJo00,def_pct,0%,,,,,
player,201410260tam,min,BanyJo00,special_teams,13,,,,,
player,201410260tam,min,BanyJo00,st_pct,45%,,,,,
player,201410260tam,min,PricJa00,pos,CB,,,,,
player,201410260tam,min,PricJa00,offense,0,,,,,
player,201410260tam,min,PricJa00,off_pct,0%,,,,,
player,201410260tam,min,PricJa00,defense,0,,,,,
player,201410260tam,min,PricJa00,def_pct,0%,,,,,
player,201410260tam,min,PricJa00,special_teams,13,,,,,
player,201410260tam,min,PricJa00,st_pct,45%,,,,,
player,201410260tam,min,LockJe00,pos,P,,,,,
player,201410260tam,min,LockJe00,offense,0,,,,,
player,201410260tam,min,LockJe00,off_pct,0%,,,,,
player,201410260tam,min,LockJe00,defense,0,,,,,
player,201410260tam,min,LockJe00,def_pct,0%,,,,,
player,201410260tam,min,LockJe00,special_teams,12,,,,,
player,201410260tam,min,LockJe00,st_pct,41%,,,,,
player,201410260tam,min,LoefCu20,pos,LS,,,,,
player,201410260tam,min,LoefCu20,offense,0,,,,,
player,201410260tam,min,LoefCu20,off_pct,0%,,,,,
player,201410260tam,min,LoefCu20,defense,0,,,,,
player,201410260tam,min,LoefCu20,def_pct,0%,,,,,
player,201410260tam,min,LoefCu20,special_teams,12,,,,,
player,201410260tam,min,LoefCu20,st_pct,41%,,,,,
player,201410260tam,min,WalsBl00,pos,K,,,,,
player,201410260tam,min,WalsBl00,offense,0,,,,,
player,201410260tam,min,WalsBl00,off_pct,0%,,,,,
player,201410260tam,min,WalsBl00,defense,0,,,,,
player,201410260tam,min,WalsBl00,def_pct,0%,,,,,
player,201410260tam,min,WalsBl00,special_teams,7,,,,,
player,201410260tam,min,WalsBl00,st_pct,24%,,,,,
player,201410260tam,min,HarrMi01,pos,T,,,,,
player,201410260tam,min,HarrMi01,offense,0,,,,,
player,201410260tam,min,HarrMi01,off_pct,0%,,,,,
player,201410260tam,min,HarrMi01,defense,0,,,,,
player,201410260tam,min,HarrMi01,def_pct,0%,,,,,
player,201410260tam,min,HarrMi01,special_teams,4,,,,,
player,201410260tam,min,HarrMi01,st_pct,14%,,,,,
player,201410260tam,min,WentAu01,pos,G,,,,,
player,201410260tam,min,WentAu01,offense,0,,,,,
player,201410260tam,min,WentAu01,off_pct,0%,,,,,
player,201410260tam,min,WentAu01,defense,0,,,,,
player,201410260tam,min,WentAu01,def_pct,0%,,,,,
player,201410260tam,min,WentAu01,special_teams,4,,,,,
player,201410260tam,min,WentAu01,st_pct,14%,,,,,
