game,2014,12,20141123,201411230den,mia,"Miami Dolphins",36,den,"Denver Broncos",39
player,201411230den,mia,MattRi00,offense,20,,,,,
player,201411230den,mia,MattRi00,off_pct,32%,,,,,
player,201411230den,mia,MattRi00,defense,0,,,,,
player,201411230den,mia,MattRi00,def_pct,0%,,,,,
player,201411230den,mia,MattRi00,special_teams,15,,,,,
player,201411230den,mia,MattRi00,st_pct,56%,,,,,
player,201411230den,mia,ThomDa03,pos,RB,,,,,
player,201411230den,mia,ThomDa03,offense,15,,,,,
player,201411230den,mia,ThomDa03,off_pct,24%,,,,,
player,201411230den,mia,ThomDa03,defense,0,,,,,
player,201411230den,mia,ThomDa03,def_pct,0%,,,,,
player,201411230den,mia,ThomDa03,special_teams,0,,,,,
player,201411230den,mia,ThomDa03,st_pct,0%,,,,,
player,201411230den,mia,HoskHa00,pos,TE,,,,,
player,201411230den,mia,HoskHa00,offense,5,,,,,
player,201411230den,mia,HoskHa00,off_pct,8%,,,,,
player,201411230den,mia,HoskHa00,defense,0,,,,,
player,201411230den,mia,HoskHa00,def_pct,0%,,,,,
player,201411230den,mia,HoskHa00,special_teams,1,,,,,
player,201411230den,mia,HoskHa00,st_pct,4%,,,,,
player,201411230den,mia,JameLa00,pos,RB,,,,,
player,201411230den,mia,JameLa00,offense,4,,,,,
player,201411230den,mia,JameLa00,off_pct,6%,,,,,
player,201411230den,mia,JameLa00,defense,0,,,,,
player,201411230den,mia,JameLa00,def_pct,0%,,,,,
player,201411230den,mia,JameLa00,special_teams,0,,,,,
player,201411230den,mia,JameLa00,st_pct,0%,,,,,
player,201411230den,mia,WillDa05,pos,RB,,,,,
player,201411230den,mia,WillDa05,offense,3,,,,,
player,201411230den,mia,WillDa05,off_pct,5%,,,,,
player,201411230den,mia,WillDa05,defense,0,,,,,
player,201411230den,mia,WillDa05,def_pct,0%,,,,,
player,201411230den,mia,WillDa05,special_teams,17,,,,,
player,201411230den,mia,WillDa05,st_pct,63%,,,,,
player,201411230den,mia,GrimBr20,pos,CB,,,,,
player,201411230den,mia,GrimBr20,offense,0,,,,,
player,201411230den,mia,GrimBr20,off_pct,0%,,,,,
player,201411230den,mia,GrimBr20,defense,75,,,,,
player,201411230den,mia,GrimBr20,def_pct,100%,,,,,
player,201411230den,mia,GrimBr20,special_teams,7,,,,,
player,201411230den,mia,GrimBr20,st_pct,26%,,,,,
player,201411230den,mia,JoneRe99,pos,FS,,,,,
player,201411230den,mia,JoneRe99,offense,0,,,,,
player,201411230den,mia,JoneRe99,off_pct,0%,,,,,
player,201411230den,mia,JoneRe99,defense,75,,,,,
player,201411230den,mia,JoneRe99,def_pct,100%,,,,,
player,201411230den,mia,JoneRe99,special_teams,6,,,,,
player,201411230den,mia,JoneRe99,st_pct,22%,,,,,
player,201411230den,mia,JenkJe00,pos,LB,,,,,
player,201411230den,mia,JenkJe00,offense,0,,,,,
player,201411230den,mia,JenkJe00,off_pct,0%,,,,,
player,201411230den,mia,JenkJe00,defense,75,,,,,
player,201411230den,mia,JenkJe00,def_pct,100%,,,,,
player,201411230den,mia,JenkJe00,special_teams,4,,,,,
player,201411230den,mia,JenkJe00,st_pct,15%,,,,,
player,201411230den,mia,DelmLo99,pos,FS,,,,,
player,201411230den,mia,DelmLo99,offense,0,,,,,
player,201411230den,mia,DelmLo99,off_pct,0%,,,,,
player,201411230den,mia,DelmLo99,defense,75,,,,,
player,201411230den,mia,DelmLo99,def_pct,100%,,,,,
player,201411230den,mia,DelmLo99,special_teams,0,,,,,
player,201411230den,mia,DelmLo99,st_pct,0%,,,,,
player,201411230den,mia,MisiKo99,pos,LB,,,,,
player,201411230den,mia,MisiKo99,offense,0,,,,,
player,201411230den,mia,MisiKo99,off_pct,0%,,,,,
player,201411230den,mia,MisiKo99,defense,71,,,,,
player,201411230den,mia,MisiKo99,def_pct,95%,,,,,
player,201411230den,mia,MisiKo99,special_teams,0,,,,,
player,201411230den,mia,MisiKo99,st_pct,0%,,,,,
player,201411230den,mia,WilsJi00,pos,SS,,,,,
player,201411230den,mia,WilsJi00,offense,0,,,,,
player,201411230den,mia,WilsJi00,off_pct,0%,,,,,
player,201411230den,mia,WilsJi00,defense,61,,,,,
player,201411230den,mia,WilsJi00,def_pct,81%,,,,,
player,201411230den,mia,WilsJi00,special_teams,12,,,,,
player,201411230den,mia,WilsJi00,st_pct,44%,,,,,
player,201411230den,mia,OdriJa99,pos,DT,,,,,
player,201411230den,mia,OdriJa99,offense,0,,,,,
player,201411230den,mia,OdriJa99,off_pct,0%,,,,,
player,201411230den,mia,OdriJa99,defense,61,,,,,
player,201411230den,mia,OdriJa99,def_pct,81%,,,,,
player,201411230den,mia,OdriJa99,special_teams,6,,,,,
player,201411230den,mia,OdriJa99,st_pct,22%,,,,,
player,201411230den,mia,VernOl00,pos,DE,,,,,
player,201411230den,mia,VernOl00,offense,0,,,,,
player,201411230den,mia,VernOl00,off_pct,0%,,,,,
player,201411230den,mia,VernOl00,defense,55,,,,,
player,201411230den,mia,VernOl00,def_pct,73%,,,,,
player,201411230den,mia,VernOl00,special_teams,6,,,,,
player,201411230den,mia,VernOl00,st_pct,22%,,,,,
player,201411230den,mia,WakeCa00,pos,DE,,,,,
player,201411230den,mia,WakeCa00,offense,0,,,,,
player,201411230den,mia,WakeCa00,off_pct,0%,,,,,
player,201411230den,mia,WakeCa00,defense,55,,,,,
player,201411230den,mia,WakeCa00,def_pct,73%,,,,,
player,201411230den,mia,WakeCa00,special_teams,0,,,,,
player,201411230den,mia,WakeCa00,st_pct,0%,,,,,
player,201411230den,mia,TaylJa01,pos,CB,,,,,
player,201411230den,mia,TaylJa01,offense,0,,,,,
player,201411230den,mia,TaylJa01,off_pct,0%,,,,,
player,201411230den,mia,TaylJa01,defense,49,,,,,
player,201411230den,mia,TaylJa01,def_pct,65%,,,,,
player,201411230den,mia,TaylJa01,special_teams,1,,,,,
player,201411230den,mia,TaylJa01,st_pct,4%,,,,,
player,201411230den,mia,StarRa20,pos,DT,,,,,
player,201411230den,mia,StarRa20,offense,0,,,,,
player,201411230den,mia,StarRa20,off_pct,0%,,,,,
player,201411230den,mia,StarRa20,defense,44,,,,,
player,201411230den,mia,StarRa20,def_pct,59%,,,,,
player,201411230den,mia,StarRa20,special_teams,6,,,,,
player,201411230den,mia,StarRa20,st_pct,22%,,,,,
player,201411230den,mia,MitcEa99,pos,DT,,,,,
player,201411230den,mia,MitcEa99,offense,0,,,,,
player,201411230den,mia,MitcEa99,off_pct,0%,,,,,
player,201411230den,mia,MitcEa99,defense,35,,,,,
player,201411230den,mia,MitcEa99,def_pct,47%,,,,,
player,201411230den,mia,MitcEa99,special_teams,10,,,,,
player,201411230den,mia,MitcEa99,st_pct,37%,,,,,
player,201411230den,mia,ShelDe00,pos,DE,,,,,
player,201411230den,mia,ShelDe00,offense,0,,,,,
player,201411230den,mia,ShelDe00,off_pct,0%,,,,,
player,201411230den,mia,ShelDe00,defense,30,,,,,
player,201411230den,mia,ShelDe00,def_pct,40%,,,,,
player,201411230den,mia,ShelDe00,special_teams,10,,,,,
player,201411230den,mia,ShelDe00,st_pct,37%,,,,,
player,201411230den,mia,JordDi00,pos,DE,,,,,
player,201411230den,mia,JordDi00,offense,0,,,,,
player,201411230den,mia,JordDi00,off_pct,0%,,,,,
player,201411230den,mia,JordDi00,defense,21,,,,,
player,201411230den,mia,JordDi00,def_pct,28%,,,,,
player,201411230den,mia,JordDi00,special_teams,19,,,,,
player,201411230den,mia,JordDi00,st_pct,70%,,,,,
player,201411230den,mia,WheePh99,pos,LB,,,,,
player,201411230den,mia,WheePh99,offense,0,,,,,
player,201411230den,mia,WheePh99,off_pct,0%,,,,,
player,201411230den,mia,WheePh99,defense,16,,,,,
player,201411230den,mia,WheePh99,def_pct,21%,,,,,
player,201411230den,mia,WheePh99,special_teams,0,,,,,
player,201411230den,mia,WheePh99,st_pct,0%,,,,,
player,201411230den,mia,RoseLo00,pos,DB,,,,,
player,201411230den,mia,RoseLo00,offense,0,,,,,
player,201411230den,mia,RoseLo00,off_pct,0%,,,,,
player,201411230den,mia,RoseLo00,defense,13,,,,,
player,201411230den,mia,RoseLo00,def_pct,17%,,,,,
player,201411230den,mia,RoseLo00,special_teams,9,,,,,
player,201411230den,mia,RoseLo00,st_pct,33%,,,,,
player,201411230den,mia,AikeWa00,pos,SS,,,,,
player,201411230den,mia,AikeWa00,offense,0,,,,,
player,201411230den,mia,AikeWa00,off_pct,0%,,,,,
player,201411230den,mia,AikeWa00,defense,9,,,,,
player,201411230den,mia,AikeWa00,def_pct,12%,,,,,
player,201411230den,mia,AikeWa00,special_teams,15,,,,,
player,201411230den,mia,AikeWa00,st_pct,56%,,,,,
player,201411230den,mia,TrusJa99,pos,LB,,,,,
player,201411230den,mia,TrusJa99,offense,0,,,,,
player,201411230den,mia,TrusJa99,off_pct,0%,,,,,
player,201411230den,mia,TrusJa99,defense,4,,,,,
player,201411230den,mia,TrusJa99,def_pct,5%,,,,,
player,201411230den,mia,TrusJa99,special_teams,27,,,,,
player,201411230den,mia,TrusJa99,st_pct,100%,,,,,
player,201411230den,mia,McCaCh00,pos,LB,,,,,
player,201411230den,mia,McCaCh00,offense,0,,,,,
player,201411230den,mia,McCaCh00,off_pct,0%,,,,,
player,201411230den,mia,McCaCh00,defense,1,,,,,
player,201411230den,mia,McCaCh00,def_pct,1%,,,,,
player,201411230den,mia,McCaCh00,special_teams,8,,,,,
player,201411230den,mia,McCaCh00,st_pct,30%,,,,,
player,201411230den,mia,KovaJo00,pos,DB,,,,,
player,201411230den,mia,KovaJo00,offense,0,,,,,
player,201411230den,mia,KovaJo00,off_pct,0%,,,,,
player,201411230den,mia,KovaJo00,defense,0,,,,,
player,201411230den,mia,KovaJo00,def_pct,0%,,,,,
player,201411230den,mia,KovaJo00,special_teams,22,,,,,
player,201411230den,mia,KovaJo00,st_pct,81%,,,,,
player,201411230den,mia,TripJo00,pos,LB,,,,,
player,201411230den,mia,TripJo00,offense,0,,,,,
player,201411230den,mia,TripJo00,off_pct,0%,,,,,
player,201411230den,mia,TripJo00,defense,0,,,,,
player,201411230den,mia,TripJo00,def_pct,0%,,,,,
player,201411230den,mia,TripJo00,special_teams,22,,,,,
player,201411230den,mia,TripJo00,st_pct,81%,,,,,
player,201411230den,mia,FedeTe00,pos,DE,,,,,
player,201411230den,mia,FedeTe00,offense,0,,,,,
player,201411230den,mia,FedeTe00,off_pct,0%,,,,,
player,201411230den,mia,FedeTe00,defense,0,,,,,
player,201411230den,mia,FedeTe00,def_pct,0%,,,,,
player,201411230den,mia,FedeTe00,special_teams,10,,,,,
player,201411230den,mia,FedeTe00,st_pct,37%,,,,,
player,201411230den,mia,ShepKe00,pos,LB,,,,,
player,201411230den,mia,ShepKe00,offense,0,,,,,
player,201411230den,mia,ShepKe00,off_pct,0%,,,,,
player,201411230den,mia,ShepKe00,defense,0,,,,,
player,201411230den,mia,ShepKe00,def_pct,0%,,,,,
player,201411230den,mia,ShepKe00,special_teams,10,,,,,
player,201411230den,mia,ShepKe00,st_pct,37%,,,,,
player,201411230den,mia,SturCa00,pos,K,,,,,
player,201411230den,mia,SturCa00,offense,0,,,,,
player,201411230den,mia,SturCa00,off_pct,0%,,,,,
player,201411230den,mia,SturCa00,defense,0,,,,,
player,201411230den,mia,SturCa00,def_pct,0%,,,,,
player,201411230den,mia,SturCa00,special_teams,10,,,,,
player,201411230den,mia,SturCa00,st_pct,37%,,,,,
player,201411230den,mia,FielBr20,pos,P,,,,,
player,201411230den,mia,FielBr20,offense,0,,,,,
player,201411230den,mia,FielBr20,off_pct,0%,,,,,
player,201411230den,mia,FielBr20,defense,0,,,,,
player,201411230den,mia,FielBr20,def_pct,0%,,,,,
player,201411230den,mia,FielBr20,special_teams,8,,,,,
player,201411230den,mia,FielBr20,st_pct,30%,,,,,
player,201411230den,mia,DennJo20,pos,LS,,,,,
player,201411230den,mia,DennJo20,offense,0,,,,,
player,201411230den,mia,DennJo20,off_pct,0%,,,,,
player,201411230den,mia,DennJo20,defense,0,,,,,
player,201411230den,mia,DennJo20,def_pct,0%,,,,,
player,201411230den,mia,DennJo20,special_teams,7,,,,,
player,201411230den,mia,DennJo20,st_pct,26%,,,,,
