game,2014,8,20141026,201410260atl,det,"Detroit Lions",22,atl,"Atlanta Falcons",21
team,201410260atl,det,First Downs,22,,,,,,
team,201410260atl,atl,First Downs,22,,,,,,
team,201410260atl,det,Rush-Yds-TDs,23-60-0,,,,,,
team,201410260atl,atl,Rush-Yds-TDs,26-78-1,,,,,,
team,201410260atl,det,Cmp-Att-Yd-TD-INT,24-47-325-2-1,,,,,,
team,201410260atl,atl,Cmp-Att-Yd-TD-INT,20-27-228-2-1,,,,,,
team,201410260atl,det,Sacked-Yards,0-0,,,,,,
team,201410260atl,atl,Sacked-Yards,2-15,,,,,,
team,201410260atl,det,Net Pass Yards,325,,,,,,
team,201410260atl,atl,Net Pass Yards,213,,,,,,
team,201410260atl,det,Total Yards,385,,,,,,
team,201410260atl,atl,Total Yards,291,,,,,,
team,201410260atl,det,Fumbles-Lost,2-0,,,,,,
team,201410260atl,atl,Fumbles-Lost,3-0,,,,,,
team,201410260atl,det,Turnovers,1,,,,,,
team,201410260atl,atl,Turnovers,1,,,,,,
team,201410260atl,det,Penalties-Yards,8-85,,,,,,
team,201410260atl,atl,Penalties-Yards,5-39,,,,,,
team,201410260atl,det,Third Down Conv.,8-15,,,,,,
team,201410260atl,atl,Third Down Conv.,4-8,,,,,,
team,201410260atl,det,Fourth Down Conv.,0-0,,,,,,
team,201410260atl,atl,Fourth Down Conv.,0-0,,,,,,
team,201410260atl,det,Time of Possession,30:55,,,,,,
team,201410260atl,atl,Time of Possession,29:05,,,,,,
player,201410260atl,det,StafMa00,pass_cmp,24,,,,,
player,201410260atl,det,StafMa00,pass_att,47,,,,,
player,201410260atl,det,StafMa00,pass_yds,325,,,,,
player,201410260atl,det,StafMa00,pass_td,2,,,,,
player,201410260atl,det,StafMa00,pass_int,1,,,,,
player,201410260atl,det,StafMa00,pass_sacked,0,,,,,
player,201410260atl,det,StafMa00,pass_sacked_yds,0,,,,,
player,201410260atl,det,StafMa00,pass_long,59,,,,,
player,201410260atl,det,StafMa00,pass_rating,78.8,,,,,
player,201410260atl,det,StafMa00,rush_att,3,,,,,
player,201410260atl,det,StafMa00,rush_yds,9,,,,,
player,201410260atl,det,StafMa00,rush_td,0,,,,,
player,201410260atl,det,StafMa00,rush_long,10,,,,,
player,201410260atl,det,StafMa00,targets,0,,,,,
player,201410260atl,det,StafMa00,rec,0,,,,,
player,201410260atl,det,StafMa00,rec_yds,0,,,,,
player,201410260atl,det,StafMa00,rec_td,0,,,,,
player,201410260atl,det,StafMa00,rec_long,0,,,,,
player,201410260atl,det,StafMa00,fumbles,1,,,,,
player,201410260atl,det,StafMa00,fumbles_lost,0,,,,,
player,201410260atl,det,BellJo01,pass_cmp,0,,,,,
player,201410260atl,det,BellJo01,pass_att,0,,,,,
player,201410260atl,det,BellJo01,pass_yds,0,,,,,
player,201410260atl,det,BellJo01,pass_td,0,,,,,
player,201410260atl,det,BellJo01,pass_int,0,,,,,
player,201410260atl,det,BellJo01,pass_sacked,0,,,,,
player,201410260atl,det,BellJo01,pass_sacked_yds,0,,,,,
player,201410260atl,det,BellJo01,pass_long,0,,,,,
player,201410260atl,det,BellJo01,pass_rating,,,,,,
player,201410260atl,det,BellJo01,rush_att,14,,,,,
player,201410260atl,det,BellJo01,rush_yds,39,,,,,
player,201410260atl,det,BellJo01,rush_td,0,,,,,
player,201410260atl,det,BellJo01,rush_long,9,,,,,
player,201410260atl,det,BellJo01,targets,3,,,,,
player,201410260atl,det,BellJo01,rec,2,,,,,
player,201410260atl,det,BellJo01,rec_yds,22,,,,,
player,201410260atl,det,BellJo01,rec_td,0,,,,,
player,201410260atl,det,BellJo01,rec_long,11,,,,,
player,201410260atl,det,BellJo01,fumbles,0,,,,,
player,201410260atl,det,BellJo01,fumbles_lost,0,,,,,
player,201410260atl,det,RiddTh00,pass_cmp,0,,,,,
player,201410260atl,det,RiddTh00,pass_att,0,,,,,
player,201410260atl,det,RiddTh00,pass_yds,0,,,,,
player,201410260atl,det,RiddTh00,pass_td,0,,,,,
player,201410260atl,det,RiddTh00,pass_int,0,,,,,
player,201410260atl,det,RiddTh00,pass_sacked,0,,,,,
player,201410260atl,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201410260atl,det,RiddTh00,pass_long,0,,,,,
player,201410260atl,det,RiddTh00,pass_rating,,,,,,
player,201410260atl,det,RiddTh00,rush_att,3,,,,,
player,201410260atl,det,RiddTh00,rush_yds,5,,,,,
player,201410260atl,det,RiddTh00,rush_td,0,,,,,
player,201410260atl,det,RiddTh00,rush_long,5,,,,,
player,201410260atl,det,RiddTh00,targets,12,,,,,
player,201410260atl,det,RiddTh00,rec,8,,,,,
player,201410260atl,det,RiddTh00,rec_yds,74,,,,,
player,201410260atl,det,RiddTh00,rec_td,1,,,,,
player,201410260atl,det,RiddTh00,rec_long,20,,,,,
player,201410260atl,det,RiddTh00,fumbles,0,,,,,
player,201410260atl,det,RiddTh00,fumbles_lost,0,,,,,
player,201410260atl,det,CollJe01,pass_cmp,0,,,,,
player,201410260atl,det,CollJe01,pass_att,0,,,,,
player,201410260atl,det,CollJe01,pass_yds,0,,,,,
player,201410260atl,det,CollJe01,pass_td,0,,,,,
player,201410260atl,det,CollJe01,pass_int,0,,,,,
player,201410260atl,det,CollJe01,pass_sacked,0,,,,,
player,201410260atl,det,CollJe01,pass_sacked_yds,0,,,,,
player,201410260atl,det,CollJe01,pass_long,0,,,,,
player,201410260atl,det,CollJe01,pass_rating,,,,,,
player,201410260atl,det,CollJe01,rush_att,2,,,,,
player,201410260atl,det,CollJe01,rush_yds,5,,,,,
player,201410260atl,det,CollJe01,rush_td,0,,,,,
player,201410260atl,det,CollJe01,rush_long,3,,,,,
player,201410260atl,det,CollJe01,targets,0,,,,,
player,201410260atl,det,CollJe01,rec,0,,,,,
player,201410260atl,det,CollJe01,rec_yds,0,,,,,
player,201410260atl,det,CollJe01,rec_td,0,,,,,
player,201410260atl,det,CollJe01,rec_long,0,,,,,
player,201410260atl,det,CollJe01,fumbles,0,,,,,
player,201410260atl,det,CollJe01,fumbles_lost,0,,,,,
player,201410260atl,det,WinnGe00,pass_cmp,0,,,,,
player,201410260atl,det,WinnGe00,pass_att,0,,,,,
player,201410260atl,det,WinnGe00,pass_yds,0,,,,,
player,201410260atl,det,WinnGe00,pass_td,0,,,,,
player,201410260atl,det,WinnGe00,pass_int,0,,,,,
player,201410260atl,det,WinnGe00,pass_sacked,0,,,,,
player,201410260atl,det,WinnGe00,pass_sacked_yds,0,,,,,
player,201410260atl,det,WinnGe00,pass_long,0,,,,,
player,201410260atl,det,WinnGe00,pass_rating,,,,,,
player,201410260atl,det,WinnGe00,rush_att,1,,,,,
player,201410260atl,det,WinnGe00,rush_yds,2,,,,,
player,201410260atl,det,WinnGe00,rush_td,0,,,,,
player,201410260atl,det,WinnGe00,rush_long,2,,,,,
player,201410260atl,det,WinnGe00,targets,1,,,,,
player,201410260atl,det,WinnGe00,rec,0,,,,,
player,201410260atl,det,WinnGe00,rec_yds,0,,,,,
player,201410260atl,det,WinnGe00,rec_td,0,,,,,
player,201410260atl,det,WinnGe00,rec_long,0,,,,,
player,201410260atl,det,WinnGe00,fumbles,0,,,,,
player,201410260atl,det,WinnGe00,fumbles_lost,0,,,,,
player,201410260atl,det,TateGo00,pass_cmp,0,,,,,
player,201410260atl,det,TateGo00,pass_att,0,,,,,
player,201410260atl,det,TateGo00,pass_yds,0,,,,,
player,201410260atl,det,TateGo00,pass_td,0,,,,,
player,201410260atl,det,TateGo00,pass_int,0,,,,,
player,201410260atl,det,TateGo00,pass_sacked,0,,,,,
player,201410260atl,det,TateGo00,pass_sacked_yds,0,,,,,
player,201410260atl,det,TateGo00,pass_long,0,,,,,
player,201410260atl,det,TateGo00,pass_rating,,,,,,
player,201410260atl,det,TateGo00,rush_att,0,,,,,
player,201410260atl,det,TateGo00,rush_yds,0,,,,,
player,201410260atl,det,TateGo00,rush_td,0,,,,,
player,201410260atl,det,TateGo00,rush_long,0,,,,,
player,201410260atl,det,TateGo00,targets,15,,,,,
player,201410260atl,det,TateGo00,rec,7,,,,,
player,201410260atl,det,TateGo00,rec_yds,151,,,,,
player,201410260atl,det,TateGo00,rec_td,1,,,,,
player,201410260atl,det,TateGo00,rec_long,59,,,,,
player,201410260atl,det,TateGo00,fumbles,0,,,,,
player,201410260atl,det,TateGo00,fumbles_lost,0,,,,,
player,201410260atl,det,FullCo00,pass_cmp,0,,,,,
player,201410260atl,det,FullCo00,pass_att,0,,,,,
player,201410260atl,det,FullCo00,pass_yds,0,,,,,
player,201410260atl,det,FullCo00,pass_td,0,,,,,
player,201410260atl,det,FullCo00,pass_int,0,,,,,
player,201410260atl,det,FullCo00,pass_sacked,0,,,,,
player,201410260atl,det,FullCo00,pass_sacked_yds,0,,,,,
player,201410260atl,det,FullCo00,pass_long,0,,,,,
player,201410260atl,det,FullCo00,pass_rating,,,,,,
player,201410260atl,det,FullCo00,rush_att,0,,,,,
player,201410260atl,det,FullCo00,rush_yds,0,,,,,
player,201410260atl,det,FullCo00,rush_td,0,,,,,
player,201410260atl,det,FullCo00,rush_long,0,,,,,
player,201410260atl,det,FullCo00,targets,6,,,,,
player,201410260atl,det,FullCo00,rec,3,,,,,
player,201410260atl,det,FullCo00,rec_yds,43,,,,,
player,201410260atl,det,FullCo00,rec_td,0,,,,,
player,201410260atl,det,FullCo00,rec_long,16,,,,,
player,201410260atl,det,FullCo00,fumbles,0,,,,,
player,201410260atl,det,FullCo00,fumbles_lost,0,,,,,
player,201410260atl,det,RossJe01,pass_cmp,0,,,,,
player,201410260atl,det,RossJe01,pass_att,0,,,,,
player,201410260atl,det,RossJe01,pass_yds,0,,,,,
player,201410260atl,det,RossJe01,pass_td,0,,,,,
player,201410260atl,det,RossJe01,pass_int,0,,,,,
player,201410260atl,det,RossJe01,pass_sacked,0,,,,,
player,201410260atl,det,RossJe01,pass_sacked_yds,0,,,,,
player,201410260atl,det,RossJe01,pass_long,0,,,,,
player,201410260atl,det,RossJe01,pass_rating,,,,,,
player,201410260atl,det,RossJe01,rush_att,0,,,,,
player,201410260atl,det,RossJe01,rush_yds,0,,,,,
player,201410260atl,det,RossJe01,rush_td,0,,,,,
player,201410260atl,det,RossJe01,rush_long,0,,,,,
player,201410260atl,det,RossJe01,targets,3,,,,,
player,201410260atl,det,RossJe01,rec,3,,,,,
player,201410260atl,det,RossJe01,rec_yds,31,,,,,
player,201410260atl,det,RossJe01,rec_td,0,,,,,
player,201410260atl,det,RossJe01,rec_long,15,,,,,
player,201410260atl,det,RossJe01,fumbles,1,,,,,
player,201410260atl,det,RossJe01,fumbles_lost,0,,,,,
player,201410260atl,det,BroyRy00,pass_cmp,0,,,,,
player,201410260atl,det,BroyRy00,pass_att,0,,,,,
player,201410260atl,det,BroyRy00,pass_yds,0,,,,,
player,201410260atl,det,BroyRy00,pass_td,0,,,,,
player,201410260atl,det,BroyRy00,pass_int,0,,,,,
player,201410260atl,det,BroyRy00,pass_sacked,0,,,,,
player,201410260atl,det,BroyRy00,pass_sacked_yds,0,,,,,
player,201410260atl,det,BroyRy00,pass_long,0,,,,,
player,201410260atl,det,BroyRy00,pass_rating,,,,,,
player,201410260atl,det,BroyRy00,rush_att,0,,,,,
player,201410260atl,det,BroyRy00,rush_yds,0,,,,,
player,201410260atl,det,BroyRy00,rush_td,0,,,,,
player,201410260atl,det,BroyRy00,rush_long,0,,,,,
player,201410260atl,det,BroyRy00,targets,2,,,,,
player,201410260atl,det,BroyRy00,rec,1,,,,,
player,201410260atl,det,BroyRy00,rec_yds,4,,,,,
player,201410260atl,det,BroyRy00,rec_td,0,,,,,
player,201410260atl,det,BroyRy00,rec_long,4,,,,,
player,201410260atl,det,BroyRy00,fumbles,0,,,,,
player,201410260atl,det,BroyRy00,fumbles_lost,0,,,,,
player,201410260atl,det,DaviKe01,pass_cmp,0,,,,,
player,201410260atl,det,DaviKe01,pass_att,0,,,,,
player,201410260atl,det,DaviKe01,pass_yds,0,,,,,
player,201410260atl,det,DaviKe01,pass_td,0,,,,,
player,201410260atl,det,DaviKe01,pass_int,0,,,,,
player,201410260atl,det,DaviKe01,pass_sacked,0,,,,,
player,201410260atl,det,DaviKe01,pass_sacked_yds,0,,,,,
player,201410260atl,det,DaviKe01,pass_long,0,,,,,
player,201410260atl,det,DaviKe01,pass_rating,,,,,,
player,201410260atl,det,DaviKe01,rush_att,0,,,,,
player,201410260atl,det,DaviKe01,rush_yds,0,,,,,
player,201410260atl,det,DaviKe01,rush_td,0,,,,,
player,201410260atl,det,DaviKe01,rush_long,0,,,,,
player,201410260atl,det,DaviKe01,targets,2,,,,,
player,201410260atl,det,DaviKe01,rec,0,,,,,
player,201410260atl,det,DaviKe01,rec_yds,0,,,,,
player,201410260atl,det,DaviKe01,rec_td,0,,,,,
player,201410260atl,det,DaviKe01,rec_long,0,,,,,
player,201410260atl,det,DaviKe01,fumbles,0,,,,,
player,201410260atl,det,DaviKe01,fumbles_lost,0,,,,,
player,201410260atl,atl,RyanMa00,pass_cmp,20,,,,,
player,201410260atl,atl,RyanMa00,pass_att,27,,,,,
player,201410260atl,atl,RyanMa00,pass_yds,228,,,,,
player,201410260atl,atl,RyanMa00,pass_td,2,,,,,
player,201410260atl,atl,RyanMa00,pass_int,1,,,,,
player,201410260atl,atl,RyanMa00,pass_sacked,2,,,,,
player,201410260atl,atl,RyanMa00,pass_sacked_yds,15,,,,,
player,201410260atl,atl,RyanMa00,pass_long,24,,,,,
player,201410260atl,atl,RyanMa00,pass_rating,108.3,,,,,
player,201410260atl,atl,RyanMa00,rush_att,1,,,,,
player,201410260atl,atl,RyanMa00,rush_yds,6,,,,,
player,201410260atl,atl,RyanMa00,rush_td,0,,,,,
player,201410260atl,atl,RyanMa00,rush_long,6,,,,,
player,201410260atl,atl,RyanMa00,targets,0,,,,,
player,201410260atl,atl,RyanMa00,rec,0,,,,,
player,201410260atl,atl,RyanMa00,rec_yds,0,,,,,
player,201410260atl,atl,RyanMa00,rec_td,0,,,,,
player,201410260atl,atl,RyanMa00,rec_long,0,,,,,
player,201410260atl,atl,RyanMa00,fumbles,2,,,,,
player,201410260atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201410260atl,atl,JackSt00,pass_cmp,0,,,,,
player,201410260atl,atl,JackSt00,pass_att,0,,,,,
player,201410260atl,atl,JackSt00,pass_yds,0,,,,,
player,201410260atl,atl,JackSt00,pass_td,0,,,,,
player,201410260atl,atl,JackSt00,pass_int,0,,,,,
player,201410260atl,atl,JackSt00,pass_sacked,0,,,,,
player,201410260atl,atl,JackSt00,pass_sacked_yds,0,,,,,
player,201410260atl,atl,JackSt00,pass_long,0,,,,,
player,201410260atl,atl,JackSt00,pass_rating,,,,,,
player,201410260atl,atl,JackSt00,rush_att,18,,,,,
player,201410260atl,atl,JackSt00,rush_yds,60,,,,,
player,201410260atl,atl,JackSt00,rush_td,1,,,,,
player,201410260atl,atl,JackSt00,rush_long,13,,,,,
player,201410260atl,atl,JackSt00,targets,0,,,,,
player,201410260atl,atl,JackSt00,rec,0,,,,,
player,201410260atl,atl,JackSt00,rec_yds,0,,,,,
player,201410260atl,atl,JackSt00,rec_td,0,,,,,
player,201410260atl,atl,JackSt00,rec_long,0,,,,,
player,201410260atl,atl,JackSt00,fumbles,0,,,,,
player,201410260atl,atl,JackSt00,fumbles_lost,0,,,,,
player,201410260atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201410260atl,atl,FreeDe00,pass_att,0,,,,,
player,201410260atl,atl,FreeDe00,pass_yds,0,,,,,
player,201410260atl,atl,FreeDe00,pass_td,0,,,,,
player,201410260atl,atl,FreeDe00,pass_int,0,,,,,
player,201410260atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201410260atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201410260atl,atl,FreeDe00,pass_long,0,,,,,
player,201410260atl,atl,FreeDe00,pass_rating,,,,,,
player,201410260atl,atl,FreeDe00,rush_att,3,,,,,
player,201410260atl,atl,FreeDe00,rush_yds,5,,,,,
player,201410260atl,atl,FreeDe00,rush_td,0,,,,,
player,201410260atl,atl,FreeDe00,rush_long,2,,,,,
player,201410260atl,atl,FreeDe00,targets,1,,,,,
player,201410260atl,atl,FreeDe00,rec,1,,,,,
player,201410260atl,atl,FreeDe00,rec_yds,7,,,,,
player,201410260atl,atl,FreeDe00,rec_td,1,,,,,
player,201410260atl,atl,FreeDe00,rec_long,7,,,,,
player,201410260atl,atl,FreeDe00,fumbles,0,,,,,
player,201410260atl,atl,FreeDe00,fumbles_lost,0,,,,,
player,201410260atl,atl,SmitAn01,pass_cmp,0,,,,,
player,201410260atl,atl,SmitAn01,pass_att,0,,,,,
player,201410260atl,atl,SmitAn01,pass_yds,0,,,,,
player,201410260atl,atl,SmitAn01,pass_td,0,,,,,
player,201410260atl,atl,SmitAn01,pass_int,0,,,,,
player,201410260atl,atl,SmitAn01,pass_sacked,0,,,,,
player,201410260atl,atl,SmitAn01,pass_sacked_yds,0,,,,,
player,201410260atl,atl,SmitAn01,pass_long,0,,,,,
player,201410260atl,atl,SmitAn01,pass_rating,,,,,,
player,201410260atl,atl,SmitAn01,rush_att,3,,,,,
player,201410260atl,atl,SmitAn01,rush_yds,5,,,,,
player,201410260atl,atl,SmitAn01,rush_td,0,,,,,
player,201410260atl,atl,SmitAn01,rush_long,3,,,,,
player,201410260atl,atl,SmitAn01,targets,0,,,,,
player,201410260atl,atl,SmitAn01,rec,0,,,,,
player,201410260atl,atl,SmitAn01,rec_yds,0,,,,,
player,201410260atl,atl,SmitAn01,rec_td,0,,,,,
player,201410260atl,atl,SmitAn01,rec_long,0,,,,,
player,201410260atl,atl,SmitAn01,fumbles,0,,,,,
player,201410260atl,atl,SmitAn01,fumbles_lost,0,,,,,
player,201410260atl,atl,RodgJa00,pass_cmp,0,,,,,
player,201410260atl,atl,RodgJa00,pass_att,0,,,,,
player,201410260atl,atl,RodgJa00,pass_yds,0,,,,,
player,201410260atl,atl,RodgJa00,pass_td,0,,,,,
player,201410260atl,atl,RodgJa00,pass_int,0,,,,,
player,201410260atl,atl,RodgJa00,pass_sacked,0,,,,,
player,201410260atl,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201410260atl,atl,RodgJa00,pass_long,0,,,,,
player,201410260atl,atl,RodgJa00,pass_rating,,,,,,
player,201410260atl,atl,RodgJa00,rush_att,1,,,,,
player,201410260atl,atl,RodgJa00,rush_yds,2,,,,,
player,201410260atl,atl,RodgJa00,rush_td,0,,,,,
player,201410260atl,atl,RodgJa00,rush_long,2,,,,,
player,201410260atl,atl,RodgJa00,targets,3,,,,,
player,201410260atl,atl,RodgJa00,rec,3,,,,,
player,201410260atl,atl,RodgJa00,rec_yds,28,,,,,
player,201410260atl,atl,RodgJa00,rec_td,0,,,,,
player,201410260atl,atl,RodgJa00,rec_long,13,,,,,
player,201410260atl,atl,RodgJa00,fumbles,0,,,,,
player,201410260atl,atl,RodgJa00,fumbles_lost,0,,,,,
player,201410260atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201410260atl,atl,WhitRo00,pass_att,0,,,,,
player,201410260atl,atl,WhitRo00,pass_yds,0,,,,,
player,201410260atl,atl,WhitRo00,pass_td,0,,,,,
player,201410260atl,atl,WhitRo00,pass_int,0,,,,,
player,201410260atl,atl,WhitRo00,pass_sacked,0,,,,,
player,201410260atl,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201410260atl,atl,WhitRo00,pass_long,0,,,,,
player,201410260atl,atl,WhitRo00,pass_rating,,,,,,
player,201410260atl,atl,WhitRo00,rush_att,0,,,,,
player,201410260atl,atl,WhitRo00,rush_yds,0,,,,,
player,201410260atl,atl,WhitRo00,rush_td,0,,,,,
player,201410260atl,atl,WhitRo00,rush_long,0,,,,,
player,201410260atl,atl,WhitRo00,targets,6,,,,,
player,201410260atl,atl,WhitRo00,rec,5,,,,,
player,201410260atl,atl,WhitRo00,rec_yds,66,,,,,
player,201410260atl,atl,WhitRo00,rec_td,0,,,,,
player,201410260atl,atl,WhitRo00,rec_long,24,,,,,
player,201410260atl,atl,WhitRo00,fumbles,1,,,,,
player,201410260atl,atl,WhitRo00,fumbles_lost,0,,,,,
player,201410260atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201410260atl,atl,JoneJu02,pass_att,0,,,,,
player,201410260atl,atl,JoneJu02,pass_yds,0,,,,,
player,201410260atl,atl,JoneJu02,pass_td,0,,,,,
player,201410260atl,atl,JoneJu02,pass_int,0,,,,,
player,201410260atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201410260atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201410260atl,atl,JoneJu02,pass_long,0,,,,,
player,201410260atl,atl,JoneJu02,pass_rating,,,,,,
player,201410260atl,atl,JoneJu02,rush_att,0,,,,,
player,201410260atl,atl,JoneJu02,rush_yds,0,,,,,
player,201410260atl,atl,JoneJu02,rush_td,0,,,,,
player,201410260atl,atl,JoneJu02,rush_long,0,,,,,
player,201410260atl,atl,JoneJu02,targets,6,,,,,
player,201410260atl,atl,JoneJu02,rec,4,,,,,
player,201410260atl,atl,JoneJu02,rec_yds,58,,,,,
player,201410260atl,atl,JoneJu02,rec_td,0,,,,,
player,201410260atl,atl,JoneJu02,rec_long,22,,,,,
player,201410260atl,atl,JoneJu02,fumbles,0,,,,,
player,201410260atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201410260atl,atl,DougHa00,pass_cmp,0,,,,,
player,201410260atl,atl,DougHa00,pass_att,0,,,,,
player,201410260atl,atl,DougHa00,pass_yds,0,,,,,
player,201410260atl,atl,DougHa00,pass_td,0,,,,,
player,201410260atl,atl,DougHa00,pass_int,0,,,,,
player,201410260atl,atl,DougHa00,pass_sacked,0,,,,,
player,201410260atl,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201410260atl,atl,DougHa00,pass_long,0,,,,,
player,201410260atl,atl,DougHa00,pass_rating,,,,,,
player,201410260atl,atl,DougHa00,rush_att,0,,,,,
player,201410260atl,atl,DougHa00,rush_yds,0,,,,,
player,201410260atl,atl,DougHa00,rush_td,0,,,,,
player,201410260atl,atl,DougHa00,rush_long,0,,,,,
player,201410260atl,atl,DougHa00,targets,5,,,,,
player,201410260atl,atl,DougHa00,rec,3,,,,,
player,201410260atl,atl,DougHa00,rec_yds,42,,,,,
player,201410260atl,atl,DougHa00,rec_td,0,,,,,
player,201410260atl,atl,DougHa00,rec_long,16,,,,,
player,201410260atl,atl,DougHa00,fumbles,0,,,,,
player,201410260atl,atl,DougHa00,fumbles_lost,0,,,,,
player,201410260atl,atl,ToilLe00,pass_cmp,0,,,,,
player,201410260atl,atl,ToilLe00,pass_att,0,,,,,
player,201410260atl,atl,ToilLe00,pass_yds,0,,,,,
player,201410260atl,atl,ToilLe00,pass_td,0,,,,,
player,201410260atl,atl,ToilLe00,pass_int,0,,,,,
player,201410260atl,atl,ToilLe00,pass_sacked,0,,,,,
player,201410260atl,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201410260atl,atl,ToilLe00,pass_long,0,,,,,
player,201410260atl,atl,ToilLe00,pass_rating,,,,,,
player,201410260atl,atl,ToilLe00,rush_att,0,,,,,
player,201410260atl,atl,ToilLe00,rush_yds,0,,,,,
player,201410260atl,atl,ToilLe00,rush_td,0,,,,,
player,201410260atl,atl,ToilLe00,rush_long,0,,,,,
player,201410260atl,atl,ToilLe00,targets,2,,,,,
player,201410260atl,atl,ToilLe00,rec,2,,,,,
player,201410260atl,atl,ToilLe00,rec_yds,26,,,,,
player,201410260atl,atl,ToilLe00,rec_td,0,,,,,
player,201410260atl,atl,ToilLe00,rec_long,15,,,,,
player,201410260atl,atl,ToilLe00,fumbles,0,,,,,
player,201410260atl,atl,ToilLe00,fumbles_lost,0,,,,,
player,201410260atl,atl,PascBe00,pass_cmp,0,,,,,
player,201410260atl,atl,PascBe00,pass_att,0,,,,,
player,201410260atl,atl,PascBe00,pass_yds,0,,,,,
player,201410260atl,atl,PascBe00,pass_td,0,,,,,
player,201410260atl,atl,PascBe00,pass_int,0,,,,,
player,201410260atl,atl,PascBe00,pass_sacked,0,,,,,
player,201410260atl,atl,PascBe00,pass_sacked_yds,0,,,,,
player,201410260atl,atl,PascBe00,pass_long,0,,,,,
player,201410260atl,atl,PascBe00,pass_rating,,,,,,
player,201410260atl,atl,PascBe00,rush_att,0,,,,,
player,201410260atl,atl,PascBe00,rush_yds,0,,,,,
player,201410260atl,atl,PascBe00,rush_td,0,,,,,
player,201410260atl,atl,PascBe00,rush_long,0,,,,,
player,201410260atl,atl,PascBe00,targets,1,,,,,
player,201410260atl,atl,PascBe00,rec,1,,,,,
player,201410260atl,atl,PascBe00,rec_yds,1,,,,,
player,201410260atl,atl,PascBe00,rec_td,1,,,,,
player,201410260atl,atl,PascBe00,rec_long,1,,,,,
player,201410260atl,atl,PascBe00,fumbles,0,,,,,
player,201410260atl,atl,PascBe00,fumbles_lost,0,,,,,
player,201410260atl,atl,DiMaPa00,pass_cmp,0,,,,,
player,201410260atl,atl,DiMaPa00,pass_att,0,,,,,
player,201410260atl,atl,DiMaPa00,pass_yds,0,,,,,
player,201410260atl,atl,DiMaPa00,pass_td,0,,,,,
player,201410260atl,atl,DiMaPa00,pass_int,0,,,,,
player,201410260atl,atl,DiMaPa00,pass_sacked,0,,,,,
player,201410260atl,atl,DiMaPa00,pass_sacked_yds,0,,,,,
player,201410260atl,atl,DiMaPa00,pass_long,0,,,,,
player,201410260atl,atl,DiMaPa00,pass_rating,,,,,,
player,201410260atl,atl,DiMaPa00,rush_att,0,,,,,
player,201410260atl,atl,DiMaPa00,rush_yds,0,,,,,
player,201410260atl,atl,DiMaPa00,rush_td,0,,,,,
player,201410260atl,atl,DiMaPa00,rush_long,0,,,,,
player,201410260atl,atl,DiMaPa00,targets,2,,,,,
player,201410260atl,atl,DiMaPa00,rec,1,,,,,
player,201410260atl,atl,DiMaPa00,rec_yds,0,,,,,
player,201410260atl,atl,DiMaPa00,rec_td,0,,,,,
player,201410260atl,atl,DiMaPa00,rec_long,0,,,,,
player,201410260atl,atl,DiMaPa00,fumbles,0,,,,,
player,201410260atl,atl,DiMaPa00,fumbles_lost,0,,,,,
player,201410260atl,det,VaugCa00,def_int,1,,,,,
player,201410260atl,det,VaugCa00,def_int_yds,45,,,,,
player,201410260atl,det,VaugCa00,def_int_td,0,,,,,
player,201410260atl,det,VaugCa00,def_int_long,45,,,,,
player,201410260atl,det,VaugCa00,pass_defended,1,,,,,
player,201410260atl,det,VaugCa00,sacks,0.0,,,,,
player,201410260atl,det,VaugCa00,tackles_combined,1,,,,,
player,201410260atl,det,VaugCa00,tackles_solo,1,,,,,
player,201410260atl,det,VaugCa00,tackles_assists,0,,,,,
player,201410260atl,det,VaugCa00,tackles_loss,0,,,,,
player,201410260atl,det,VaugCa00,qb_hits,0,,,,,
player,201410260atl,det,VaugCa00,fumbles_rec,0,,,,,
player,201410260atl,det,VaugCa00,fumbles_rec_yds,0,,,,,
player,201410260atl,det,VaugCa00,fumbles_rec_td,0,,,,,
player,201410260atl,det,VaugCa00,fumbles_forced,0,,,,,
player,201410260atl,det,JoneJa99,def_int,0,,,,,
player,201410260atl,det,JoneJa99,def_int_yds,0,,,,,
player,201410260atl,det,JoneJa99,def_int_td,0,,,,,
player,201410260atl,det,JoneJa99,def_int_long,0,,,,,
player,201410260atl,det,JoneJa99,pass_defended,0,,,,,
player,201410260atl,det,JoneJa99,sacks,1.0,,,,,
player,201410260atl,det,JoneJa99,tackles_combined,3,,,,,
player,201410260atl,det,JoneJa99,tackles_solo,3,,,,,
player,201410260atl,det,JoneJa99,tackles_assists,0,,,,,
