game,2014,1,20140907,201409070kan,oti,"Tennessee Titans",26,kan,"Kansas City Chiefs",10
player,201409070kan,kan,MartJo02,offense,0,,,,,
player,201409070kan,kan,MartJo02,off_pct,0%,,,,,
player,201409070kan,kan,MartJo02,defense,0,,,,,
player,201409070kan,kan,MartJo02,def_pct,0%,,,,,
player,201409070kan,kan,MartJo02,special_teams,30,,,,,
player,201409070kan,kan,MartJo02,st_pct,91%,,,,,
player,201409070kan,kan,HarrDe03,pos,TE,,,,,
player,201409070kan,kan,HarrDe03,offense,0,,,,,
player,201409070kan,kan,HarrDe03,off_pct,0%,,,,,
player,201409070kan,kan,HarrDe03,defense,0,,,,,
player,201409070kan,kan,HarrDe03,def_pct,0%,,,,,
player,201409070kan,kan,HarrDe03,special_teams,14,,,,,
player,201409070kan,kan,HarrDe03,st_pct,42%,,,,,
player,201409070kan,kan,GainPh00,pos,CB,,,,,
player,201409070kan,kan,GainPh00,offense,0,,,,,
player,201409070kan,kan,GainPh00,off_pct,0%,,,,,
player,201409070kan,kan,GainPh00,defense,0,,,,,
player,201409070kan,kan,GainPh00,def_pct,0%,,,,,
player,201409070kan,kan,GainPh00,special_teams,11,,,,,
player,201409070kan,kan,GainPh00,st_pct,33%,,,,,
player,201409070kan,kan,ColqDu20,pos,P,,,,,
player,201409070kan,kan,ColqDu20,offense,0,,,,,
player,201409070kan,kan,ColqDu20,off_pct,0%,,,,,
player,201409070kan,kan,ColqDu20,defense,0,,,,,
player,201409070kan,kan,ColqDu20,def_pct,0%,,,,,
player,201409070kan,kan,ColqDu20,special_teams,9,,,,,
player,201409070kan,kan,ColqDu20,st_pct,27%,,,,,
player,201409070kan,kan,GaffTh20,pos,LS,,,,,
player,201409070kan,kan,GaffTh20,offense,0,,,,,
player,201409070kan,kan,GaffTh20,off_pct,0%,,,,,
player,201409070kan,kan,GaffTh20,defense,0,,,,,
player,201409070kan,kan,GaffTh20,def_pct,0%,,,,,
player,201409070kan,kan,GaffTh20,special_teams,9,,,,,
player,201409070kan,kan,GaffTh20,st_pct,27%,,,,,
player,201409070kan,kan,SantCa01,pos,K,,,,,
player,201409070kan,kan,SantCa01,offense,0,,,,,
player,201409070kan,kan,SantCa01,off_pct,0%,,,,,
player,201409070kan,kan,SantCa01,defense,0,,,,,
player,201409070kan,kan,SantCa01,def_pct,0%,,,,,
player,201409070kan,kan,SantCa01,special_teams,6,,,,,
player,201409070kan,kan,SantCa01,st_pct,18%,,,,,
player,201409070kan,kan,McKnJo00,pos,RB,,,,,
player,201409070kan,kan,McKnJo00,offense,0,,,,,
player,201409070kan,kan,McKnJo00,off_pct,0%,,,,,
player,201409070kan,kan,McKnJo00,defense,0,,,,,
player,201409070kan,kan,McKnJo00,def_pct,0%,,,,,
player,201409070kan,kan,McKnJo00,special_teams,1,,,,,
player,201409070kan,kan,McKnJo00,st_pct,3%,,,,,
player,201409070kan,kan,WilsAl02,pos,WR,,,,,
player,201409070kan,kan,WilsAl02,offense,0,,,,,
player,201409070kan,kan,WilsAl02,off_pct,0%,,,,,
player,201409070kan,kan,WilsAl02,defense,0,,,,,
player,201409070kan,kan,WilsAl02,def_pct,0%,,,,,
player,201409070kan,kan,WilsAl02,special_teams,1,,,,,
player,201409070kan,kan,WilsAl02,st_pct,3%,,,,,
player,201409070kan,oti,WarmCh00,pos,G,,,,,
player,201409070kan,oti,WarmCh00,offense,79,,,,,
player,201409070kan,oti,WarmCh00,off_pct,100%,,,,,
player,201409070kan,oti,WarmCh00,defense,0,,,,,
player,201409070kan,oti,WarmCh00,def_pct,0%,,,,,
player,201409070kan,oti,WarmCh00,special_teams,6,,,,,
player,201409070kan,oti,WarmCh00,st_pct,18%,,,,,
player,201409070kan,oti,OherMi20,pos,T,,,,,
player,201409070kan,oti,OherMi20,offense,79,,,,,
player,201409070kan,oti,OherMi20,off_pct,100%,,,,,
player,201409070kan,oti,OherMi20,defense,0,,,,,
player,201409070kan,oti,OherMi20,def_pct,0%,,,,,
player,201409070kan,oti,OherMi20,special_teams,0,,,,,
player,201409070kan,oti,OherMi20,st_pct,0%,,,,,
player,201409070kan,oti,LockJa00,pos,QB,,,,,
player,201409070kan,oti,LockJa00,offense,79,,,,,
player,201409070kan,oti,LockJa00,off_pct,100%,,,,,
player,201409070kan,oti,LockJa00,defense,0,,,,,
player,201409070kan,oti,LockJa00,def_pct,0%,,,,,
player,201409070kan,oti,LockJa00,special_teams,0,,,,,
player,201409070kan,oti,LockJa00,st_pct,0%,,,,,
player,201409070kan,oti,LeviAn20,pos,G,,,,,
player,201409070kan,oti,LeviAn20,offense,79,,,,,
player,201409070kan,oti,LeviAn20,off_pct,100%,,,,,
player,201409070kan,oti,LeviAn20,defense,0,,,,,
player,201409070kan,oti,LeviAn20,def_pct,0%,,,,,
player,201409070kan,oti,LeviAn20,special_teams,0,,,,,
player,201409070kan,oti,LeviAn20,st_pct,0%,,,,,
player,201409070kan,oti,SchwBr00,pos,C,,,,,
player,201409070kan,oti,SchwBr00,offense,78,,,,,
player,201409070kan,oti,SchwBr00,off_pct,99%,,,,,
player,201409070kan,oti,SchwBr00,defense,0,,,,,
player,201409070kan,oti,SchwBr00,def_pct,0%,,,,,
player,201409070kan,oti,SchwBr00,special_teams,6,,,,,
player,201409070kan,oti,SchwBr00,st_pct,18%,,,,,
player,201409070kan,oti,WashNa00,pos,WR,,,,,
player,201409070kan,oti,WashNa00,offense,75,,,,,
player,201409070kan,oti,WashNa00,off_pct,95%,,,,,
player,201409070kan,oti,WashNa00,defense,0,,,,,
player,201409070kan,oti,WashNa00,def_pct,0%,,,,,
player,201409070kan,oti,WashNa00,special_teams,0,,,,,
player,201409070kan,oti,WashNa00,st_pct,0%,,,,,
player,201409070kan,oti,RoosMi20,pos,T,,,,,
player,201409070kan,oti,RoosMi20,offense,72,,,,,
player,201409070kan,oti,RoosMi20,off_pct,91%,,,,,
player,201409070kan,oti,RoosMi20,defense,0,,,,,
player,201409070kan,oti,RoosMi20,def_pct,0%,,,,,
player,201409070kan,oti,RoosMi20,special_teams,6,,,,,
player,201409070kan,oti,RoosMi20,st_pct,18%,,,,,
player,201409070kan,oti,WrigKe01,pos,WR,,,,,
player,201409070kan,oti,WrigKe01,offense,62,,,,,
player,201409070kan,oti,WrigKe01,off_pct,78%,,,,,
player,201409070kan,oti,WrigKe01,defense,0,,,,,
player,201409070kan,oti,WrigKe01,def_pct,0%,,,,,
player,201409070kan,oti,WrigKe01,special_teams,0,,,,,
player,201409070kan,oti,WrigKe01,st_pct,0%,,,,,
player,201409070kan,oti,WalkHu00,pos,TE,,,,,
player,201409070kan,oti,WalkHu00,offense,61,,,,,
player,201409070kan,oti,WalkHu00,off_pct,77%,,,,,
player,201409070kan,oti,WalkHu00,defense,0,,,,,
player,201409070kan,oti,WalkHu00,def_pct,0%,,,,,
player,201409070kan,oti,WalkHu00,special_teams,1,,,,,
player,201409070kan,oti,WalkHu00,st_pct,3%,,,,,
player,201409070kan,oti,HuntJu00,pos,WR,,,,,
player,201409070kan,oti,HuntJu00,offense,52,,,,,
player,201409070kan,oti,HuntJu00,off_pct,66%,,,,,
player,201409070kan,oti,HuntJu00,defense,0,,,,,
player,201409070kan,oti,HuntJu00,def_pct,0%,,,,,
player,201409070kan,oti,HuntJu00,special_teams,0,,,,,
player,201409070kan,oti,HuntJu00,st_pct,0%,,,,,
player,201409070kan,oti,GreeSh00,pos,RB,,,,,
player,201409070kan,oti,GreeSh00,offense,32,,,,,
player,201409070kan,oti,GreeSh00,off_pct,41%,,,,,
player,201409070kan,oti,GreeSh00,defense,0,,,,,
player,201409070kan,oti,GreeSh00,def_pct,0%,,,,,
player,201409070kan,oti,GreeSh00,special_teams,0,,,,,
player,201409070kan,oti,GreeSh00,st_pct,0%,,,,,
player,201409070kan,oti,ThomTa00,pos,TE,,,,,
player,201409070kan,oti,ThomTa00,offense,23,,,,,
player,201409070kan,oti,ThomTa00,off_pct,29%,,,,,
player,201409070kan,oti,ThomTa00,defense,0,,,,,
player,201409070kan,oti,ThomTa00,def_pct,0%,,,,,
player,201409070kan,oti,ThomTa00,special_teams,28,,,,,
player,201409070kan,oti,ThomTa00,st_pct,85%,,,,,
player,201409070kan,oti,StevCr00,pos,TE,,,,,
player,201409070kan,oti,StevCr00,offense,21,,,,,
player,201409070kan,oti,StevCr00,off_pct,27%,,,,,
player,201409070kan,oti,StevCr00,defense,0,,,,,
player,201409070kan,oti,StevCr00,def_pct,0%,,,,,
player,201409070kan,oti,StevCr00,special_teams,6,,,,,
player,201409070kan,oti,StevCr00,st_pct,18%,,,,,
player,201409070kan,oti,McClDe00,pos,RB,,,,,
player,201409070kan,oti,McClDe00,offense,19,,,,,
player,201409070kan,oti,McClDe00,off_pct,24%,,,,,
player,201409070kan,oti,McClDe00,defense,0,,,,,
player,201409070kan,oti,McClDe00,def_pct,0%,,,,,
player,201409070kan,oti,McClDe00,special_teams,6,,,,,
player,201409070kan,oti,McClDe00,st_pct,18%,,,,,
player,201409070kan,oti,WashLe00,pos,RB,,,,,
player,201409070kan,oti,WashLe00,offense,18,,,,,
player,201409070kan,oti,WashLe00,off_pct,23%,,,,,
player,201409070kan,oti,WashLe00,defense,0,,,,,
player,201409070kan,oti,WashLe00,def_pct,0%,,,,,
player,201409070kan,oti,WashLe00,special_teams,3,,,,,
player,201409070kan,oti,WashLe00,st_pct,9%,,,,,
player,201409070kan,oti,BattJa00,pos,TE,,,,,
player,201409070kan,oti,BattJa00,offense,17,,,,,
player,201409070kan,oti,BattJa00,off_pct,22%,,,,,
player,201409070kan,oti,BattJa00,defense,0,,,,,
player,201409070kan,oti,BattJa00,def_pct,0%,,,,,
player,201409070kan,oti,BattJa00,special_teams,22,,,,,
player,201409070kan,oti,BattJa00,st_pct,67%,,,,,
player,201409070kan,oti,SankBi00,pos,RB,,,,,
player,201409070kan,oti,SankBi00,offense,10,,,,,
player,201409070kan,oti,SankBi00,off_pct,13%,,,,,
player,201409070kan,oti,SankBi00,defense,0,,,,,
player,201409070kan,oti,SankBi00,def_pct,0%,,,,,
player,201409070kan,oti,SankBi00,special_teams,0,,,,,
player,201409070kan,oti,SankBi00,st_pct,0%,,,,,
player,201409070kan,oti,LewaTa00,pos,T,,,,,
player,201409070kan,oti,LewaTa00,offense,7,,,,,
player,201409070kan,oti,LewaTa00,off_pct,9%,,,,,
player,201409070kan,oti,LewaTa00,defense,0,,,,,
player,201409070kan,oti,LewaTa00,def_pct,0%,,,,,
player,201409070kan,oti,LewaTa00,special_teams,6,,,,,
player,201409070kan,oti,LewaTa00,st_pct,18%,,,,,
player,201409070kan,oti,HagaDe00,pos,WR,,,,,
player,201409070kan,oti,HagaDe00,offense,5,,,,,
player,201409070kan,oti,HagaDe00,off_pct,6%,,,,,
player,201409070kan,oti,HagaDe00,defense,0,,,,,
player,201409070kan,oti,HagaDe00,def_pct,0%,,,,,
player,201409070kan,oti,HagaDe00,special_teams,16,,,,,
player,201409070kan,oti,HagaDe00,st_pct,48%,,,,,
player,201409070kan,oti,SpenCh21,pos,G,,,,,
player,201409070kan,oti,SpenCh21,offense,1,,,,,
player,201409070kan,oti,SpenCh21,off_pct,1%,,,,,
player,201409070kan,oti,SpenCh21,defense,0,,,,,
player,201409070kan,oti,SpenCh21,def_pct,0%,,,,,
player,201409070kan,oti,SpenCh21,special_teams,6,,,,,
player,201409070kan,oti,SpenCh21,st_pct,18%,,,,,
player,201409070kan,oti,WrehBl00,pos,CB,,,,,
player,201409070kan,oti,WrehBl00,offense,0,,,,,
player,201409070kan,oti,WrehBl00,off_pct,0%,,,,,
player,201409070kan,oti,WrehBl00,defense,57,,,,,
player,201409070kan,oti,WrehBl00,def_pct,100%,,,,,
player,201409070kan,oti,WrehBl00,special_teams,14,,,,,
player,201409070kan,oti,WrehBl00,st_pct,42%,,,,,
player,201409070kan,oti,WoodWe20,pos,LB,,,,,
player,201409070kan,oti,WoodWe20,offense,0,,,,,
player,201409070kan,oti,WoodWe20,off_pct,0%,,,,,
player,201409070kan,oti,WoodWe20,defense,57,,,,,
player,201409070kan,oti,WoodWe20,def_pct,100%,,,,,
player,201409070kan,oti,WoodWe20,special_teams,5,,,,,
player,201409070kan,oti,WoodWe20,st_pct,15%,,,,,
player,201409070kan,oti,McCoJa99,pos,CB,,,,,
player,201409070kan,oti,McCoJa99,offense,0,,,,,
player,201409070kan,oti,McCoJa99,off_pct,0%,,,,,
player,201409070kan,oti,McCoJa99,defense,57,,,,,
player,201409070kan,oti,McCoJa99,def_pct,100%,,,,,
player,201409070kan,oti,McCoJa99,special_teams,5,,,,,
player,201409070kan,oti,McCoJa99,st_pct,15%,,,,,
player,201409070kan,oti,PollBe20,pos,SS,,,,,
player,201409070kan,oti,PollBe20,offense,0,,,,,
player,201409070kan,oti,PollBe20,off_pct,0%,,,,,
player,201409070kan,oti,PollBe20,defense,57,,,,,
player,201409070kan,oti,PollBe20,def_pct,100%,,,,,
player,201409070kan,oti,PollBe20,special_teams,5,,,,,
player,201409070kan,oti,PollBe20,st_pct,15%,,,,,
player,201409070kan,oti,GrifMi99,pos,FS,,,,,
player,201409070kan,oti,GrifMi99,offense,0,,,,,
player,201409070kan,oti,GrifMi99,off_pct,0%,,,,,
player,201409070kan,oti,GrifMi99,defense,57,,,,,
player,201409070kan,oti,GrifMi99,def_pct,100%,,,,,
player,201409070kan,oti,GrifMi99,special_teams,3,,,,,
player,201409070kan,oti,GrifMi99,st_pct,9%,,,,,
player,201409070kan,oti,MorgDe99,pos,LB,,,,,
player,201409070kan,oti,MorgDe99,offense,0,,,,,
player,201409070kan,oti,MorgDe99,off_pct,0%,,,,,
player,201409070kan,oti,MorgDe99,defense,53,,,,,
player,201409070kan,oti,MorgDe99,def_pct,93%,,,,,
player,201409070kan,oti,MorgDe99,special_teams,5,,,,,
player,201409070kan,oti,MorgDe99,st_pct,15%,,,,,
player,201409070kan,oti,CaseJu00,pos,DT,,,,,
player,201409070kan,oti,CaseJu00,offense,0,,,,,
player,201409070kan,oti,CaseJu00,off_pct,0%,,,,,
player,201409070kan,oti,CaseJu00,defense,45,,,,,
player,201409070kan,oti,CaseJu00,def_pct,79%,,,,,
player,201409070kan,oti,CaseJu00,special_teams,4,,,,,
player,201409070kan,oti,CaseJu00,st_pct,12%,,,,,
player,201409070kan,oti,SensCo00,pos,CB,,,,,
player,201409070kan,oti,SensCo00,offense,0,,,,,
player,201409070kan,oti,SensCo00,off_pct,0%,,,,,
player,201409070kan,oti,SensCo00,defense,39,,,,,
player,201409070kan,oti,SensCo00,def_pct,68%,,,,,
player,201409070kan,oti,SensCo00,special_teams,17,,,,,
player,201409070kan,oti,SensCo00,st_pct,52%,,,,,
player,201409070kan,oti,WilsGe01,pos,FS,,,,,
player,201409070kan,oti,WilsGe01,offense,0,,,,,
player,201409070kan,oti,WilsGe01,off_pct,0%,,,,,
player,201409070kan,oti,WilsGe01,defense,31,,,,,
player,201409070kan,oti,WilsGe01,def_pct,54%,,,,,
player,201409070kan,oti,WilsGe01,special_teams,14,,,,,
player,201409070kan,oti,WilsGe01,st_pct,42%,,,,,
player,201409070kan,oti,WimbKa20,pos,LB,,,,,
player,201409070kan,oti,WimbKa20,offense,0,,,,,
player,201409070kan,oti,WimbKa20,off_pct,0%,,,,,
player,201409070kan,oti,WimbKa20,defense,31,,,,,
player,201409070kan,oti,WimbKa20,def_pct,54%,,,,,
player,201409070kan,oti,WimbKa20,special_teams,5,,,,,
player,201409070kan,oti,WimbKa20,st_pct,15%,,,,,
player,201409070kan,oti,HillSa99,pos,NT,,,,,
player,201409070kan,oti,HillSa99,offense,0,,,,,
player,201409070kan,oti,HillSa99,off_pct,0%,,,,,
player,201409070kan,oti,HillSa99,defense,29,,,,,
player,201409070kan,oti,HillSa99,def_pct,51%,,,,,
player,201409070kan,oti,HillSa99,special_teams,4,,,,,
player,201409070kan,oti,HillSa99,st_pct,12%,,,,,
player,201409070kan,oti,PhilSh20,pos,LB,,,,,
player,201409070kan,oti,PhilSh20,offense,0,,,,,
player,201409070kan,oti,PhilSh20,off_pct,0%,,,,,
player,201409070kan,oti,PhilSh20,defense,27,,,,,
player,201409070kan,oti,PhilSh20,def_pct,47%,,,,,
player,201409070kan,oti,PhilSh20,special_teams,0,,,,,
player,201409070kan,oti,PhilSh20,st_pct,0%,,,,,
player,201409070kan,oti,PitoRo00,pos,DE,,,,,
player,201409070kan,oti,PitoRo00,offense,0,,,,,
player,201409070kan,oti,PitoRo00,off_pct,0%,,,,,
player,201409070kan,oti,PitoRo00,defense,25,,,,,
player,201409070kan,oti,PitoRo00,def_pct,44%,,,,,
player,201409070kan,oti,PitoRo00,special_teams,5,,,,,
player,201409070kan,oti,PitoRo00,st_pct,15%,,,,,
player,201409070kan,oti,GoodZa00,pos,LB,,,,,
player,201409070kan,oti,GoodZa00,offense,0,,,,,
player,201409070kan,oti,GoodZa00,off_pct,0%,,,,,
player,201409070kan,oti,GoodZa00,defense,22,,,,,
player,201409070kan,oti,GoodZa00,def_pct,39%,,,,,
player,201409070kan,oti,GoodZa00,special_teams,22,,,,,
player,201409070kan,oti,GoodZa00,st_pct,67%,,,,,
player,201409070kan,oti,KlugKa00,pos,DT,,,,,
player,201409070kan,oti,KlugKa00,offense,0,,,,,
player,201409070kan,oti,KlugKa00,off_pct,0%,,,,,
player,201409070kan,oti,KlugKa00,defense,22,,,,,
player,201409070kan,oti,KlugKa00,def_pct,39%,,,,,
player,201409070kan,oti,KlugKa00,special_teams,9,,,,,
player,201409070kan,oti,KlugKa00,st_pct,27%,,,,,
player,201409070kan,oti,WoodAl99,pos,NT,,,,,
player,201409070kan,oti,WoodAl99,offense,0,,,,,
player,201409070kan,oti,WoodAl99,off_pct,0%,,,,,
player,201409070kan,oti,WoodAl99,defense,11,,,,,
player,201409070kan,oti,WoodAl99,def_pct,19%,,,,,
player,201409070kan,oti,WoodAl99,special_teams,3,,,,,
player,201409070kan,oti,WoodAl99,st_pct,9%,,,,,
player,201409070kan,oti,BrowZa00,pos,LB,,,,,
player,201409070kan,oti,BrowZa00,offense,0,,,,,
player,201409070kan,oti,BrowZa00,off_pct,0%,,,,,
player,201409070kan,oti,BrowZa00,defense,4,,,,,
player,201409070kan,oti,BrowZa00,def_pct,7%,,,,,
player,201409070kan,oti,BrowZa00,special_teams,0,,,,,
player,201409070kan,oti,BrowZa00,st_pct,0%,,,,,
player,201409070kan,oti,GrovQu99,pos,LB,,,,,
player,201409070kan,oti,GrovQu99,offense,0,,,,,
player,201409070kan,oti,GrovQu99,off_pct,0%,,,,,
player,201409070kan,oti,GrovQu99,defense,3,,,,,
player,201409070kan,oti,GrovQu99,def_pct,5%,,,,,
player,201409070kan,oti,GrovQu99,special_teams,22,,,,,
player,201409070kan,oti,GrovQu99,st_pct,67%,,,,,
player,201409070kan,oti,StafDa00,pos,SS,,,,,
player,201409070kan,oti,StafDa00,offense,0,,,,,
player,201409070kan,oti,StafDa00,off_pct,0%,,,,,
player,201409070kan,oti,StafDa00,defense,0,,,,,
player,201409070kan,oti,StafDa00,def_pct,0%,,,,,
player,201409070kan,oti,StafDa00,special_teams,22,,,,,
player,201409070kan,oti,StafDa00,st_pct,67%,,,,,
player,201409070kan,oti,HuffMa00,pos,CB,,,,,
player,201409070kan,oti,HuffMa00,offense,0,,,,,
player,201409070kan,oti,HuffMa00,off_pct,0%,,,,,
player,201409070kan,oti,HuffMa00,defense,0,,,,,
player,201409070kan,oti,HuffMa00,def_pct,0%,,,,,
player,201409070kan,oti,HuffMa00,special_teams,22,,,,,
player,201409070kan,oti,HuffMa00,st_pct,67%,,,,,
player,201409070kan,oti,WillAv00,pos,LB,,,,,
player,201409070kan,oti,WillAv00,offense,0,,,,,
player,201409070kan,oti,WillAv00,off_pct,0%,,,,,
player,201409070kan,oti,WillAv00,defense,0,,,,,
player,201409070kan,oti,WillAv00,def_pct,0%,,,,,
player,201409070kan,oti,WillAv00,special_teams,22,,,,,
player,201409070kan,oti,WillAv00,st_pct,67%,,,,,
player,201409070kan,oti,BrinBe00,pos,LS,,,,,
player,201409070kan,oti,BrinBe00,offense,0,,,,,
player,201409070kan,oti,BrinBe00,off_pct,0%,,,,,
player,201409070kan,oti,BrinBe00,defense,0,,,,,
player,201409070kan,oti,BrinBe00,def_pct,0%,,,,,
player,201409070kan,oti,BrinBe00,special_teams,14,,,,,
player,201409070kan,oti,BrinBe00,st_pct,42%,,,,,
player,201409070kan,oti,KernBr20,pos,P,,,,,
player,201409070kan,oti,KernBr20,offense,0,,,,,
player,201409070kan,oti,KernBr20,off_pct,0%,,,,,
player,201409070kan,oti,KernBr20,defense,0,,,,,
player,201409070kan,oti,KernBr20,def_pct,0%,,,,,
player,201409070kan,oti,KernBr20,special_teams,14,,,,,
player,201409070kan,oti,KernBr20,st_pct,42%,,,,,
player,201409070kan,oti,SuccRy44,pos,K,,,,,
player,201409070kan,oti,SuccRy44,offense,0,,,,,
player,201409070kan,oti,SuccRy44,off_pct,0%,,,,,
player,201409070kan,oti,SuccRy44,defense,0,,,,,
player,201409070kan,oti,SuccRy44,def_pct,0%,,,,,
player,201409070kan,oti,SuccRy44,special_teams,13,,,,,
player,201409070kan,oti,SuccRy44,st_pct,39%,,,,,
player,201409070kan,oti,HarrBr00,pos,CB,,,,,
player,201409070kan,oti,HarrBr00,offense,0,,,,,
player,201409070kan,oti,HarrBr00,off_pct,0%,,,,,
player,201409070kan,oti,HarrBr00,defense,0,,,,,
player,201409070kan,oti,HarrBr00,def_pct,0%,,,,,
player,201409070kan,oti,HarrBr00,special_teams,2,,,,,
player,201409070kan,oti,HarrBr00,st_pct,6%,,,,,
