game,2014,1,20140907,201409070ram,min,"Minnesota Vikings",34,ram,"St. Louis Rams",6
player,201409070ram,ram,WattTr00,offense,0,,,,,
player,201409070ram,ram,WattTr00,off_pct,0%,,,,,
player,201409070ram,ram,WattTr00,defense,0,,,,,
player,201409070ram,ram,WattTr00,def_pct,0%,,,,,
player,201409070ram,ram,WattTr00,special_teams,9,,,,,
player,201409070ram,ram,WattTr00,st_pct,29%,,,,,
player,201409070ram,ram,McQuJa00,pos,LS,,,,,
player,201409070ram,ram,McQuJa00,offense,0,,,,,
player,201409070ram,ram,McQuJa00,off_pct,0%,,,,,
player,201409070ram,ram,McQuJa00,defense,0,,,,,
player,201409070ram,ram,McQuJa00,def_pct,0%,,,,,
player,201409070ram,ram,McQuJa00,special_teams,9,,,,,
player,201409070ram,ram,McQuJa00,st_pct,29%,,,,,
player,201409070ram,ram,HekkJo00,pos,P,,,,,
player,201409070ram,ram,HekkJo00,offense,0,,,,,
player,201409070ram,ram,HekkJo00,off_pct,0%,,,,,
player,201409070ram,ram,HekkJo00,defense,0,,,,,
player,201409070ram,ram,HekkJo00,def_pct,0%,,,,,
player,201409070ram,ram,HekkJo00,special_teams,9,,,,,
player,201409070ram,ram,HekkJo00,st_pct,29%,,,,,
player,201409070ram,ram,ZuerGr00,pos,K,,,,,
player,201409070ram,ram,ZuerGr00,offense,0,,,,,
player,201409070ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201409070ram,ram,ZuerGr00,defense,0,,,,,
player,201409070ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201409070ram,ram,ZuerGr00,special_teams,6,,,,,
player,201409070ram,ram,ZuerGr00,st_pct,19%,,,,,
player,201409070ram,min,FuscBr00,pos,G,,,,,
player,201409070ram,min,FuscBr00,offense,59,,,,,
player,201409070ram,min,FuscBr00,off_pct,100%,,,,,
player,201409070ram,min,FuscBr00,defense,0,,,,,
player,201409070ram,min,FuscBr00,def_pct,0%,,,,,
player,201409070ram,min,FuscBr00,special_teams,6,,,,,
player,201409070ram,min,FuscBr00,st_pct,19%,,,,,
player,201409070ram,min,SullJo24,pos,C,,,,,
player,201409070ram,min,SullJo24,offense,59,,,,,
player,201409070ram,min,SullJo24,off_pct,100%,,,,,
player,201409070ram,min,SullJo24,defense,0,,,,,
player,201409070ram,min,SullJo24,def_pct,0%,,,,,
player,201409070ram,min,SullJo24,special_teams,6,,,,,
player,201409070ram,min,SullJo24,st_pct,19%,,,,,
player,201409070ram,min,LoadPh20,pos,T,,,,,
player,201409070ram,min,LoadPh20,offense,59,,,,,
player,201409070ram,min,LoadPh20,off_pct,100%,,,,,
player,201409070ram,min,LoadPh20,defense,0,,,,,
player,201409070ram,min,LoadPh20,def_pct,0%,,,,,
player,201409070ram,min,LoadPh20,special_teams,6,,,,,
player,201409070ram,min,LoadPh20,st_pct,19%,,,,,
player,201409070ram,min,JohnCh23,pos,G,,,,,
player,201409070ram,min,JohnCh23,offense,59,,,,,
player,201409070ram,min,JohnCh23,off_pct,100%,,,,,
player,201409070ram,min,JohnCh23,defense,0,,,,,
player,201409070ram,min,JohnCh23,def_pct,0%,,,,,
player,201409070ram,min,JohnCh23,special_teams,6,,,,,
player,201409070ram,min,JohnCh23,st_pct,19%,,,,,
player,201409070ram,min,KaliMa00,pos,T,,,,,
player,201409070ram,min,KaliMa00,offense,59,,,,,
player,201409070ram,min,KaliMa00,off_pct,100%,,,,,
player,201409070ram,min,KaliMa00,defense,0,,,,,
player,201409070ram,min,KaliMa00,def_pct,0%,,,,,
player,201409070ram,min,KaliMa00,special_teams,6,,,,,
player,201409070ram,min,KaliMa00,st_pct,19%,,,,,
player,201409070ram,min,CassMa00,pos,QB,,,,,
player,201409070ram,min,CassMa00,offense,59,,,,,
player,201409070ram,min,CassMa00,off_pct,100%,,,,,
player,201409070ram,min,CassMa00,defense,0,,,,,
player,201409070ram,min,CassMa00,def_pct,0%,,,,,
player,201409070ram,min,CassMa00,special_teams,0,,,,,
player,201409070ram,min,CassMa00,st_pct,0%,,,,,
player,201409070ram,min,RudoKy00,pos,TE,,,,,
player,201409070ram,min,RudoKy00,offense,55,,,,,
player,201409070ram,min,RudoKy00,off_pct,93%,,,,,
player,201409070ram,min,RudoKy00,defense,0,,,,,
player,201409070ram,min,RudoKy00,def_pct,0%,,,,,
player,201409070ram,min,RudoKy00,special_teams,0,,,,,
player,201409070ram,min,RudoKy00,st_pct,0%,,,,,
player,201409070ram,min,PattCo00,pos,WR,,,,,
player,201409070ram,min,PattCo00,offense,45,,,,,
player,201409070ram,min,PattCo00,off_pct,76%,,,,,
player,201409070ram,min,PattCo00,defense,0,,,,,
player,201409070ram,min,PattCo00,def_pct,0%,,,,,
player,201409070ram,min,PattCo00,special_teams,2,,,,,
player,201409070ram,min,PattCo00,st_pct,6%,,,,,
player,201409070ram,min,JennGr00,pos,WR,,,,,
player,201409070ram,min,JennGr00,offense,44,,,,,
player,201409070ram,min,JennGr00,off_pct,75%,,,,,
player,201409070ram,min,JennGr00,defense,0,,,,,
player,201409070ram,min,JennGr00,def_pct,0%,,,,,
player,201409070ram,min,JennGr00,special_teams,0,,,,,
player,201409070ram,min,JennGr00,st_pct,0%,,,,,
player,201409070ram,min,PeteAd01,pos,RB,,,,,
player,201409070ram,min,PeteAd01,offense,43,,,,,
player,201409070ram,min,PeteAd01,off_pct,73%,,,,,
player,201409070ram,min,PeteAd01,defense,0,,,,,
player,201409070ram,min,PeteAd01,def_pct,0%,,,,,
player,201409070ram,min,PeteAd01,special_teams,0,,,,,
player,201409070ram,min,PeteAd01,st_pct,0%,,,,,
player,201409070ram,min,ElliRh00,pos,TE,,,,,
player,201409070ram,min,ElliRh00,offense,32,,,,,
player,201409070ram,min,ElliRh00,off_pct,54%,,,,,
player,201409070ram,min,ElliRh00,defense,0,,,,,
player,201409070ram,min,ElliRh00,def_pct,0%,,,,,
player,201409070ram,min,ElliRh00,special_teams,22,,,,,
player,201409070ram,min,ElliRh00,st_pct,71%,,,,,
player,201409070ram,min,WrigJa02,pos,WR,,,,,
player,201409070ram,min,WrigJa02,offense,21,,,,,
player,201409070ram,min,WrigJa02,off_pct,36%,,,,,
player,201409070ram,min,WrigJa02,defense,0,,,,,
player,201409070ram,min,WrigJa02,def_pct,0%,,,,,
player,201409070ram,min,WrigJa02,special_teams,0,,,,,
player,201409070ram,min,WrigJa02,st_pct,0%,,,,,
player,201409070ram,min,FeltJe00,pos,FB,,,,,
player,201409070ram,min,FeltJe00,offense,18,,,,,
player,201409070ram,min,FeltJe00,off_pct,31%,,,,,
player,201409070ram,min,FeltJe00,defense,0,,,,,
player,201409070ram,min,FeltJe00,def_pct,0%,,,,,
player,201409070ram,min,FeltJe00,special_teams,3,,,,,
player,201409070ram,min,FeltJe00,st_pct,10%,,,,,
player,201409070ram,min,AsiaMa00,pos,RB,,,,,
player,201409070ram,min,AsiaMa00,offense,15,,,,,
player,201409070ram,min,AsiaMa00,off_pct,25%,,,,,
player,201409070ram,min,AsiaMa00,defense,0,,,,,
player,201409070ram,min,AsiaMa00,def_pct,0%,,,,,
player,201409070ram,min,AsiaMa00,special_teams,22,,,,,
player,201409070ram,min,AsiaMa00,st_pct,71%,,,,,
player,201409070ram,min,ThieAd00,pos,WR,,,,,
player,201409070ram,min,ThieAd00,offense,14,,,,,
player,201409070ram,min,ThieAd00,off_pct,24%,,,,,
player,201409070ram,min,ThieAd00,defense,0,,,,,
player,201409070ram,min,ThieAd00,def_pct,0%,,,,,
player,201409070ram,min,ThieAd00,special_teams,10,,,,,
player,201409070ram,min,ThieAd00,st_pct,32%,,,,,
player,201409070ram,min,BergJo20,pos,C,,,,,
player,201409070ram,min,BergJo20,offense,4,,,,,
player,201409070ram,min,BergJo20,off_pct,7%,,,,,
player,201409070ram,min,BergJo20,defense,0,,,,,
player,201409070ram,min,BergJo20,def_pct,0%,,,,,
player,201409070ram,min,BergJo20,special_teams,8,,,,,
player,201409070ram,min,BergJo20,st_pct,26%,,,,,
player,201409070ram,min,McKiJe00,pos,RB,,,,,
player,201409070ram,min,McKiJe00,offense,3,,,,,
player,201409070ram,min,McKiJe00,off_pct,5%,,,,,
player,201409070ram,min,McKiJe00,defense,0,,,,,
player,201409070ram,min,McKiJe00,def_pct,0%,,,,,
player,201409070ram,min,McKiJe00,special_teams,0,,,,,
player,201409070ram,min,McKiJe00,st_pct,0%,,,,,
player,201409070ram,min,SmitRo05,pos,WR,,,,,
player,201409070ram,min,SmitRo05,offense,1,,,,,
player,201409070ram,min,SmitRo05,off_pct,2%,,,,,
player,201409070ram,min,SmitRo05,defense,0,,,,,
player,201409070ram,min,SmitRo05,def_pct,0%,,,,,
player,201409070ram,min,SmitRo05,special_teams,2,,,,,
player,201409070ram,min,SmitRo05,st_pct,6%,,,,,
player,201409070ram,min,BlanRo00,pos,SS,,,,,
player,201409070ram,min,BlanRo00,offense,0,,,,,
player,201409070ram,min,BlanRo00,off_pct,0%,,,,,
player,201409070ram,min,BlanRo00,defense,67,,,,,
player,201409070ram,min,BlanRo00,def_pct,100%,,,,,
player,201409070ram,min,BlanRo00,special_teams,10,,,,,
player,201409070ram,min,BlanRo00,st_pct,32%,,,,,
player,201409070ram,min,MunnCa99,pos,CB,,,,,
player,201409070ram,min,MunnCa99,offense,0,,,,,
player,201409070ram,min,MunnCa99,off_pct,0%,,,,,
player,201409070ram,min,MunnCa99,defense,66,,,,,
player,201409070ram,min,MunnCa99,def_pct,99%,,,,,
player,201409070ram,min,MunnCa99,special_teams,2,,,,,
player,201409070ram,min,MunnCa99,st_pct,6%,,,,,
player,201409070ram,min,BarrAn00,pos,LB,,,,,
player,201409070ram,min,BarrAn00,offense,0,,,,,
player,201409070ram,min,BarrAn00,off_pct,0%,,,,,
player,201409070ram,min,BarrAn00,defense,59,,,,,
player,201409070ram,min,BarrAn00,def_pct,88%,,,,,
player,201409070ram,min,BarrAn00,special_teams,8,,,,,
player,201409070ram,min,BarrAn00,st_pct,26%,,,,,
player,201409070ram,min,SmitHa00,pos,FS,,,,,
player,201409070ram,min,SmitHa00,offense,0,,,,,
player,201409070ram,min,SmitHa00,off_pct,0%,,,,,
player,201409070ram,min,SmitHa00,defense,59,,,,,
player,201409070ram,min,SmitHa00,def_pct,88%,,,,,
player,201409070ram,min,SmitHa00,special_teams,8,,,,,
player,201409070ram,min,SmitHa00,st_pct,26%,,,,,
player,201409070ram,min,GreeCh99,pos,LB,,,,,
player,201409070ram,min,GreeCh99,offense,0,,,,,
player,201409070ram,min,GreeCh99,off_pct,0%,,,,,
player,201409070ram,min,GreeCh99,defense,59,,,,,
player,201409070ram,min,GreeCh99,def_pct,88%,,,,,
player,201409070ram,min,GreeCh99,special_teams,2,,,,,
player,201409070ram,min,GreeCh99,st_pct,6%,,,,,
player,201409070ram,min,RobiBr98,pos,DE,,,,,
player,201409070ram,min,RobiBr98,offense,0,,,,,
player,201409070ram,min,RobiBr98,off_pct,0%,,,,,
player,201409070ram,min,RobiBr98,defense,49,,,,,
player,201409070ram,min,RobiBr98,def_pct,73%,,,,,
player,201409070ram,min,RobiBr98,special_teams,3,,,,,
player,201409070ram,min,RobiBr98,st_pct,10%,,,,,
player,201409070ram,min,GrifEv99,pos,DE,,,,,
player,201409070ram,min,GrifEv99,offense,0,,,,,
player,201409070ram,min,GrifEv99,off_pct,0%,,,,,
player,201409070ram,min,GrifEv99,defense,47,,,,,
player,201409070ram,min,GrifEv99,def_pct,70%,,,,,
player,201409070ram,min,GrifEv99,special_teams,2,,,,,
player,201409070ram,min,GrifEv99,st_pct,6%,,,,,
player,201409070ram,min,FloySh00,pos,DT,,,,,
player,201409070ram,min,FloySh00,offense,0,,,,,
player,201409070ram,min,FloySh00,off_pct,0%,,,,,
player,201409070ram,min,FloySh00,defense,42,,,,,
player,201409070ram,min,FloySh00,def_pct,63%,,,,,
player,201409070ram,min,FloySh00,special_teams,8,,,,,
player,201409070ram,min,FloySh00,st_pct,26%,,,,,
player,201409070ram,min,JoseLi99,pos,NT,,,,,
player,201409070ram,min,JoseLi99,offense,0,,,,,
player,201409070ram,min,JoseLi99,off_pct,0%,,,,,
player,201409070ram,min,JoseLi99,defense,37,,,,,
player,201409070ram,min,JoseLi99,def_pct,55%,,,,,
player,201409070ram,min,JoseLi99,special_teams,2,,,,,
player,201409070ram,min,JoseLi99,st_pct,6%,,,,,
player,201409070ram,min,RhodXa00,pos,CB,,,,,
player,201409070ram,min,RhodXa00,offense,0,,,,,
player,201409070ram,min,RhodXa00,off_pct,0%,,,,,
player,201409070ram,min,RhodXa00,defense,36,,,,,
player,201409070ram,min,RhodXa00,def_pct,54%,,,,,
player,201409070ram,min,RhodXa00,special_teams,4,,,,,
player,201409070ram,min,RhodXa00,st_pct,13%,,,,,
player,201409070ram,min,RobiJo01,pos,CB,,,,,
player,201409070ram,min,RobiJo01,offense,0,,,,,
player,201409070ram,min,RobiJo01,off_pct,0%,,,,,
player,201409070ram,min,RobiJo01,defense,35,,,,,
player,201409070ram,min,RobiJo01,def_pct,52%,,,,,
player,201409070ram,min,RobiJo01,special_teams,19,,,,,
player,201409070ram,min,RobiJo01,st_pct,61%,,,,,
player,201409070ram,min,JohnTo01,pos,DT,,,,,
player,201409070ram,min,JohnTo01,offense,0,,,,,
player,201409070ram,min,JohnTo01,off_pct,0%,,,,,
player,201409070ram,min,JohnTo01,defense,33,,,,,
player,201409070ram,min,JohnTo01,def_pct,49%,,,,,
player,201409070ram,min,JohnTo01,special_teams,1,,,,,
player,201409070ram,min,JohnTo01,st_pct,3%,,,,,
player,201409070ram,min,WootCo99,pos,DE,,,,,
player,201409070ram,min,WootCo99,offense,0,,,,,
player,201409070ram,min,WootCo99,off_pct,0%,,,,,
player,201409070ram,min,WootCo99,defense,29,,,,,
player,201409070ram,min,WootCo99,def_pct,43%,,,,,
player,201409070ram,min,WootCo99,special_teams,1,,,,,
player,201409070ram,min,WootCo99,st_pct,3%,,,,,
player,201409070ram,min,PricJa00,pos,CB,,,,,
player,201409070ram,min,PricJa00,offense,0,,,,,
player,201409070ram,min,PricJa00,off_pct,0%,,,,,
player,201409070ram,min,PricJa00,defense,28,,,,,
player,201409070ram,min,PricJa00,def_pct,42%,,,,,
player,201409070ram,min,PricJa00,special_teams,12,,,,,
player,201409070ram,min,PricJa00,st_pct,39%,,,,,
player,201409070ram,min,BrinJa99,pos,LB,,,,,
player,201409070ram,min,BrinJa99,offense,0,,,,,
player,201409070ram,min,BrinJa99,off_pct,0%,,,,,
player,201409070ram,min,BrinJa99,defense,28,,,,,
player,201409070ram,min,BrinJa99,def_pct,42%,,,,,
player,201409070ram,min,BrinJa99,special_teams,10,,,,,
player,201409070ram,min,BrinJa99,st_pct,32%,,,,,
player,201409070ram,min,StepSh00,pos,NT,,,,,
player,201409070ram,min,StepSh00,offense,0,,,,,
player,201409070ram,min,StepSh00,off_pct,0%,,,,,
player,201409070ram,min,StepSh00,defense,17,,,,,
player,201409070ram,min,StepSh00,def_pct,25%,,,,,
player,201409070ram,min,StepSh00,special_teams,1,,,,,
player,201409070ram,min,StepSh00,st_pct,3%,,,,,
player,201409070ram,min,HodgGe00,pos,LB,,,,,
player,201409070ram,min,HodgGe00,offense,0,,,,,
player,201409070ram,min,HodgGe00,off_pct,0%,,,,,
player,201409070ram,min,HodgGe00,defense,14,,,,,
player,201409070ram,min,HodgGe00,def_pct,21%,,,,,
player,201409070ram,min,HodgGe00,special_teams,22,,,,,
player,201409070ram,min,HodgGe00,st_pct,71%,,,,,
player,201409070ram,min,ColeAu00,pos,LB,,,,,
player,201409070ram,min,ColeAu00,offense,0,,,,,
player,201409070ram,min,ColeAu00,off_pct,0%,,,,,
player,201409070ram,min,ColeAu00,defense,8,,,,,
player,201409070ram,min,ColeAu00,def_pct,12%,,,,,
player,201409070ram,min,ColeAu00,special_teams,23,,,,,
player,201409070ram,min,ColeAu00,st_pct,74%,,,,,
player,201409070ram,min,SherMa20,pos,CB,,,,,
player,201409070ram,min,SherMa20,offense,0,,,,,
player,201409070ram,min,SherMa20,off_pct,0%,,,,,
player,201409070ram,min,SherMa20,defense,8,,,,,
player,201409070ram,min,SherMa20,def_pct,12%,,,,,
player,201409070ram,min,SherMa20,special_teams,21,,,,,
player,201409070ram,min,SherMa20,st_pct,68%,,,,,
player,201409070ram,min,CricSc00,pos,DE,,,,,
player,201409070ram,min,CricSc00,offense,0,,,,,
player,201409070ram,min,CricSc00,off_pct,0%,,,,,
player,201409070ram,min,CricSc00,defense,8,,,,,
player,201409070ram,min,CricSc00,def_pct,12%,,,,,
player,201409070ram,min,CricSc00,special_teams,14,,,,,
player,201409070ram,min,CricSc00,st_pct,45%,,,,,
player,201409070ram,min,ExumAn00,pos,SS,,,,,
player,201409070ram,min,ExumAn00,offense,0,,,,,
player,201409070ram,min,ExumAn00,off_pct,0%,,,,,
player,201409070ram,min,ExumAn00,defense,8,,,,,
player,201409070ram,min,ExumAn00,def_pct,12%,,,,,
player,201409070ram,min,ExumAn00,special_teams,10,,,,,
player,201409070ram,min,ExumAn00,st_pct,32%,,,,,
player,201409070ram,min,SendAn00,pos,FS,,,,,
player,201409070ram,min,SendAn00,offense,0,,,,,
player,201409070ram,min,SendAn00,off_pct,0%,,,,,
player,201409070ram,min,SendAn00,defense,0,,,,,
player,201409070ram,min,SendAn00,def_pct,0%,,,,,
player,201409070ram,min,SendAn00,special_teams,22,,,,,
player,201409070ram,min,SendAn00,st_pct,71%,,,,,
player,201409070ram,min,WalsBl00,pos,K,,,,,
player,201409070ram,min,WalsBl00,offense,0,,,,,
player,201409070ram,min,WalsBl00,off_pct,0%,,,,,
player,201409070ram,min,WalsBl00,defense,0,,,,,
player,201409070ram,min,WalsBl00,def_pct,0%,,,,,
player,201409070ram,min,WalsBl00,special_teams,13,,,,,
player,201409070ram,min,WalsBl00,st_pct,42%,,,,,
player,201409070ram,min,LockJe00,pos,P,,,,,
player,201409070ram,min,LockJe00,offense,0,,,,,
player,201409070ram,min,LockJe00,off_pct,0%,,,,,
player,201409070ram,min,LockJe00,defense,0,,,,,
player,201409070ram,min,LockJe00,def_pct,0%,,,,,
player,201409070ram,min,LockJe00,special_teams,12,,,,,
player,201409070ram,min,LockJe00,st_pct,39%,,,,,
player,201409070ram,min,LoefCu20,pos,LS,,,,,
player,201409070ram,min,LoefCu20,offense,0,,,,,
player,201409070ram,min,LoefCu20,off_pct,0%,,,,,
player,201409070ram,min,LoefCu20,defense,0,,,,,
player,201409070ram,min,LoefCu20,def_pct,0%,,,,,
player,201409070ram,min,LoefCu20,special_teams,12,,,,,
player,201409070ram,min,LoefCu20,st_pct,39%,,,,,
