game,2014,15,20141214,201412140atl,pit,"Pittsburgh Steelers",27,atl,"Atlanta Falcons",20
player,201412140atl,pit,SpaeMa00,st_pct,38%,,,,,
player,201412140atl,pit,MoorLa00,pos,WR,,,,,
player,201412140atl,pit,MoorLa00,offense,21,,,,,
player,201412140atl,pit,MoorLa00,off_pct,36%,,,,,
player,201412140atl,pit,MoorLa00,defense,0,,,,,
player,201412140atl,pit,MoorLa00,def_pct,0%,,,,,
player,201412140atl,pit,MoorLa00,special_teams,0,,,,,
player,201412140atl,pit,MoorLa00,st_pct,0%,,,,,
player,201412140atl,pit,JohnWi00,pos,FB,,,,,
player,201412140atl,pit,JohnWi00,offense,16,,,,,
player,201412140atl,pit,JohnWi00,off_pct,27%,,,,,
player,201412140atl,pit,JohnWi00,defense,0,,,,,
player,201412140atl,pit,JohnWi00,def_pct,0%,,,,,
player,201412140atl,pit,JohnWi00,special_teams,8,,,,,
player,201412140atl,pit,JohnWi00,st_pct,31%,,,,,
player,201412140atl,pit,PolaTr99,pos,SS,,,,,
player,201412140atl,pit,PolaTr99,offense,2,,,,,
player,201412140atl,pit,PolaTr99,off_pct,3%,,,,,
player,201412140atl,pit,PolaTr99,defense,56,,,,,
player,201412140atl,pit,PolaTr99,def_pct,93%,,,,,
player,201412140atl,pit,PolaTr99,special_teams,3,,,,,
player,201412140atl,pit,PolaTr99,st_pct,12%,,,,,
player,201412140atl,pit,PalmMi00,pos,TE,,,,,
player,201412140atl,pit,PalmMi00,offense,2,,,,,
player,201412140atl,pit,PalmMi00,off_pct,3%,,,,,
player,201412140atl,pit,PalmMi00,defense,0,,,,,
player,201412140atl,pit,PalmMi00,def_pct,0%,,,,,
player,201412140atl,pit,PalmMi00,special_teams,8,,,,,
player,201412140atl,pit,PalmMi00,st_pct,31%,,,,,
player,201412140atl,pit,WoriJa99,pos,LB,,,,,
player,201412140atl,pit,WoriJa99,offense,0,,,,,
player,201412140atl,pit,WoriJa99,off_pct,0%,,,,,
player,201412140atl,pit,WoriJa99,defense,60,,,,,
player,201412140atl,pit,WoriJa99,def_pct,100%,,,,,
player,201412140atl,pit,WoriJa99,special_teams,4,,,,,
player,201412140atl,pit,WoriJa99,st_pct,15%,,,,,
player,201412140atl,pit,McCaBr99,pos,CB,,,,,
player,201412140atl,pit,McCaBr99,offense,0,,,,,
player,201412140atl,pit,McCaBr99,off_pct,0%,,,,,
player,201412140atl,pit,McCaBr99,defense,59,,,,,
player,201412140atl,pit,McCaBr99,def_pct,98%,,,,,
player,201412140atl,pit,McCaBr99,special_teams,7,,,,,
player,201412140atl,pit,McCaBr99,st_pct,27%,,,,,
player,201412140atl,pit,GayxWi99,pos,CB,,,,,
player,201412140atl,pit,GayxWi99,offense,0,,,,,
player,201412140atl,pit,GayxWi99,off_pct,0%,,,,,
player,201412140atl,pit,GayxWi99,defense,58,,,,,
player,201412140atl,pit,GayxWi99,def_pct,97%,,,,,
player,201412140atl,pit,GayxWi99,special_teams,4,,,,,
player,201412140atl,pit,GayxWi99,st_pct,15%,,,,,
player,201412140atl,pit,TimmLa99,pos,LB,,,,,
player,201412140atl,pit,TimmLa99,offense,0,,,,,
player,201412140atl,pit,TimmLa99,off_pct,0%,,,,,
player,201412140atl,pit,TimmLa99,defense,57,,,,,
player,201412140atl,pit,TimmLa99,def_pct,95%,,,,,
player,201412140atl,pit,TimmLa99,special_teams,4,,,,,
player,201412140atl,pit,TimmLa99,st_pct,15%,,,,,
player,201412140atl,pit,HeywCa01,pos,DE,,,,,
player,201412140atl,pit,HeywCa01,offense,0,,,,,
player,201412140atl,pit,HeywCa01,off_pct,0%,,,,,
player,201412140atl,pit,HeywCa01,defense,53,,,,,
player,201412140atl,pit,HeywCa01,def_pct,88%,,,,,
player,201412140atl,pit,HeywCa01,special_teams,9,,,,,
player,201412140atl,pit,HeywCa01,st_pct,35%,,,,,
player,201412140atl,pit,MitcMi99,pos,FS,,,,,
player,201412140atl,pit,MitcMi99,offense,0,,,,,
player,201412140atl,pit,MitcMi99,off_pct,0%,,,,,
player,201412140atl,pit,MitcMi99,defense,52,,,,,
player,201412140atl,pit,MitcMi99,def_pct,87%,,,,,
player,201412140atl,pit,MitcMi99,special_teams,3,,,,,
player,201412140atl,pit,MitcMi99,st_pct,12%,,,,,
player,201412140atl,pit,TuitSt00,pos,DE,,,,,
player,201412140atl,pit,TuitSt00,offense,0,,,,,
player,201412140atl,pit,TuitSt00,off_pct,0%,,,,,
player,201412140atl,pit,TuitSt00,defense,51,,,,,
player,201412140atl,pit,TuitSt00,def_pct,85%,,,,,
player,201412140atl,pit,TuitSt00,special_teams,9,,,,,
player,201412140atl,pit,TuitSt00,st_pct,35%,,,,,
player,201412140atl,pit,BlakAn00,pos,CB,,,,,
player,201412140atl,pit,BlakAn00,offense,0,,,,,
player,201412140atl,pit,BlakAn00,off_pct,0%,,,,,
player,201412140atl,pit,BlakAn00,defense,38,,,,,
player,201412140atl,pit,BlakAn00,def_pct,63%,,,,,
player,201412140atl,pit,BlakAn00,special_teams,14,,,,,
player,201412140atl,pit,BlakAn00,st_pct,54%,,,,,
player,201412140atl,pit,WillVi01,pos,LB,,,,,
player,201412140atl,pit,WillVi01,offense,0,,,,,
player,201412140atl,pit,WillVi01,off_pct,0%,,,,,
player,201412140atl,pit,WillVi01,defense,35,,,,,
player,201412140atl,pit,WillVi01,def_pct,58%,,,,,
player,201412140atl,pit,WillVi01,special_teams,17,,,,,
player,201412140atl,pit,WillVi01,st_pct,65%,,,,,
player,201412140atl,pit,JoneJa05,pos,LB,,,,,
player,201412140atl,pit,JoneJa05,offense,0,,,,,
player,201412140atl,pit,JoneJa05,off_pct,0%,,,,,
player,201412140atl,pit,JoneJa05,defense,35,,,,,
player,201412140atl,pit,JoneJa05,def_pct,58%,,,,,
player,201412140atl,pit,JoneJa05,special_teams,6,,,,,
player,201412140atl,pit,JoneJa05,st_pct,23%,,,,,
player,201412140atl,pit,MoatAr00,pos,LB,,,,,
player,201412140atl,pit,MoatAr00,offense,0,,,,,
player,201412140atl,pit,MoatAr00,off_pct,0%,,,,,
player,201412140atl,pit,MoatAr00,defense,25,,,,,
player,201412140atl,pit,MoatAr00,def_pct,42%,,,,,
player,201412140atl,pit,MoatAr00,special_teams,9,,,,,
player,201412140atl,pit,MoatAr00,st_pct,35%,,,,,
player,201412140atl,pit,McLeSt00,pos,NT,,,,,
player,201412140atl,pit,McLeSt00,offense,0,,,,,
player,201412140atl,pit,McLeSt00,off_pct,0%,,,,,
player,201412140atl,pit,McLeSt00,defense,23,,,,,
player,201412140atl,pit,McLeSt00,def_pct,38%,,,,,
player,201412140atl,pit,McLeSt00,special_teams,4,,,,,
player,201412140atl,pit,McLeSt00,st_pct,15%,,,,,
player,201412140atl,pit,SpenSe00,pos,LB,,,,,
player,201412140atl,pit,SpenSe00,offense,0,,,,,
player,201412140atl,pit,SpenSe00,off_pct,0%,,,,,
player,201412140atl,pit,SpenSe00,defense,22,,,,,
player,201412140atl,pit,SpenSe00,def_pct,37%,,,,,
player,201412140atl,pit,SpenSe00,special_teams,14,,,,,
player,201412140atl,pit,SpenSe00,st_pct,54%,,,,,
player,201412140atl,pit,AlleWi21,pos,FS,,,,,
player,201412140atl,pit,AlleWi21,offense,0,,,,,
player,201412140atl,pit,AlleWi21,off_pct,0%,,,,,
player,201412140atl,pit,AlleWi21,defense,11,,,,,
player,201412140atl,pit,AlleWi21,def_pct,18%,,,,,
player,201412140atl,pit,AlleWi21,special_teams,11,,,,,
player,201412140atl,pit,AlleWi21,st_pct,42%,,,,,
player,201412140atl,pit,ThomCa99,pos,DE,,,,,
player,201412140atl,pit,ThomCa99,offense,0,,,,,
player,201412140atl,pit,ThomCa99,off_pct,0%,,,,,
player,201412140atl,pit,ThomCa99,defense,11,,,,,
player,201412140atl,pit,ThomCa99,def_pct,18%,,,,,
player,201412140atl,pit,ThomCa99,special_teams,0,,,,,
player,201412140atl,pit,ThomCa99,st_pct,0%,,,,,
player,201412140atl,pit,McCuDa00,pos,NT,,,,,
player,201412140atl,pit,McCuDa00,offense,0,,,,,
player,201412140atl,pit,McCuDa00,off_pct,0%,,,,,
player,201412140atl,pit,McCuDa00,defense,6,,,,,
player,201412140atl,pit,McCuDa00,def_pct,10%,,,,,
player,201412140atl,pit,McCuDa00,special_teams,0,,,,,
player,201412140atl,pit,McCuDa00,st_pct,0%,,,,,
player,201412140atl,pit,ShazRy00,pos,LB,,,,,
player,201412140atl,pit,ShazRy00,offense,0,,,,,
player,201412140atl,pit,ShazRy00,off_pct,0%,,,,,
player,201412140atl,pit,ShazRy00,defense,4,,,,,
player,201412140atl,pit,ShazRy00,def_pct,7%,,,,,
player,201412140atl,pit,ShazRy00,special_teams,5,,,,,
player,201412140atl,pit,ShazRy00,st_pct,19%,,,,,
player,201412140atl,pit,WebbBW00,pos,CB,,,,,
player,201412140atl,pit,WebbBW00,offense,0,,,,,
player,201412140atl,pit,WebbBW00,off_pct,0%,,,,,
player,201412140atl,pit,WebbBW00,defense,3,,,,,
player,201412140atl,pit,WebbBW00,def_pct,5%,,,,,
player,201412140atl,pit,WebbBW00,special_teams,0,,,,,
player,201412140atl,pit,WebbBW00,st_pct,0%,,,,,
player,201412140atl,pit,GarvTe00,pos,LB,,,,,
player,201412140atl,pit,GarvTe00,offense,0,,,,,
player,201412140atl,pit,GarvTe00,off_pct,0%,,,,,
player,201412140atl,pit,GarvTe00,defense,1,,,,,
player,201412140atl,pit,GarvTe00,def_pct,2%,,,,,
player,201412140atl,pit,GarvTe00,special_teams,17,,,,,
player,201412140atl,pit,GarvTe00,st_pct,65%,,,,,
player,201412140atl,pit,GoldRo00,pos,FS,,,,,
player,201412140atl,pit,GoldRo00,offense,0,,,,,
player,201412140atl,pit,GoldRo00,off_pct,0%,,,,,
player,201412140atl,pit,GoldRo00,defense,0,,,,,
player,201412140atl,pit,GoldRo00,def_pct,0%,,,,,
player,201412140atl,pit,GoldRo00,special_teams,17,,,,,
player,201412140atl,pit,GoldRo00,st_pct,65%,,,,,
player,201412140atl,pit,VentRo00,pos,S,,,,,
player,201412140atl,pit,VentRo00,offense,0,,,,,
player,201412140atl,pit,VentRo00,off_pct,0%,,,,,
player,201412140atl,pit,VentRo00,defense,0,,,,,
player,201412140atl,pit,VentRo00,def_pct,0%,,,,,
player,201412140atl,pit,VentRo00,special_teams,12,,,,,
player,201412140atl,pit,VentRo00,st_pct,46%,,,,,
player,201412140atl,pit,ThomSh00,pos,SS,,,,,
player,201412140atl,pit,ThomSh00,offense,0,,,,,
player,201412140atl,pit,ThomSh00,off_pct,0%,,,,,
player,201412140atl,pit,ThomSh00,defense,0,,,,,
player,201412140atl,pit,ThomSh00,def_pct,0%,,,,,
player,201412140atl,pit,ThomSh00,special_teams,12,,,,,
player,201412140atl,pit,ThomSh00,st_pct,46%,,,,,
player,201412140atl,pit,suishsha01,pos,K,,,,,
player,201412140atl,pit,suishsha01,offense,0,,,,,
player,201412140atl,pit,suishsha01,off_pct,0%,,,,,
player,201412140atl,pit,suishsha01,defense,0,,,,,
player,201412140atl,pit,suishsha01,def_pct,0%,,,,,
player,201412140atl,pit,suishsha01,special_teams,11,,,,,
player,201412140atl,pit,suishsha01,st_pct,42%,,,,,
player,201412140atl,pit,WallCo20,pos,C,,,,,
player,201412140atl,pit,WallCo20,offense,0,,,,,
player,201412140atl,pit,WallCo20,off_pct,0%,,,,,
player,201412140atl,pit,WallCo20,defense,0,,,,,
player,201412140atl,pit,WallCo20,def_pct,0%,,,,,
player,201412140atl,pit,WallCo20,special_teams,10,,,,,
player,201412140atl,pit,WallCo20,st_pct,38%,,,,,
player,201412140atl,pit,HeywDa00,pos,WR,,,,,
player,201412140atl,pit,HeywDa00,offense,0,,,,,
player,201412140atl,pit,HeywDa00,off_pct,0%,,,,,
player,201412140atl,pit,HeywDa00,defense,0,,,,,
player,201412140atl,pit,HeywDa00,def_pct,0%,,,,,
player,201412140atl,pit,HeywDa00,special_teams,9,,,,,
player,201412140atl,pit,HeywDa00,st_pct,35%,,,,,
player,201412140atl,pit,WingBr00,pos,P,,,,,
player,201412140atl,pit,WingBr00,offense,0,,,,,
player,201412140atl,pit,WingBr00,off_pct,0%,,,,,
player,201412140atl,pit,WingBr00,defense,0,,,,,
player,201412140atl,pit,WingBr00,def_pct,0%,,,,,
player,201412140atl,pit,WingBr00,special_teams,8,,,,,
player,201412140atl,pit,WingBr00,st_pct,31%,,,,,
player,201412140atl,pit,WarrGr20,pos,LS,,,,,
player,201412140atl,pit,WarrGr20,offense,0,,,,,
player,201412140atl,pit,WarrGr20,off_pct,0%,,,,,
player,201412140atl,pit,WarrGr20,defense,0,,,,,
player,201412140atl,pit,WarrGr20,def_pct,0%,,,,,
player,201412140atl,pit,WarrGr20,special_teams,8,,,,,
player,201412140atl,pit,WarrGr20,st_pct,31%,,,,,
player,201412140atl,pit,HarrJo04,pos,RB,,,,,
player,201412140atl,pit,HarrJo04,offense,0,,,,,
player,201412140atl,pit,HarrJo04,off_pct,0%,,,,,
player,201412140atl,pit,HarrJo04,defense,0,,,,,
player,201412140atl,pit,HarrJo04,def_pct,0%,,,,,
player,201412140atl,pit,HarrJo04,special_teams,5,,,,,
player,201412140atl,pit,HarrJo04,st_pct,19%,,,,,
