game,2014,4,20140929,201409290kan,nwe,"New England Patriots",14,kan,"Kansas City Chiefs",41
player,201409290kan,nwe,BradTo00,special_teams,0,,,,,
player,201409290kan,nwe,BradTo00,st_pct,0%,,,,,
player,201409290kan,nwe,GronRo00,pos,TE,,,,,
player,201409290kan,nwe,GronRo00,offense,31,,,,,
player,201409290kan,nwe,GronRo00,off_pct,62%,,,,,
player,201409290kan,nwe,GronRo00,defense,0,,,,,
player,201409290kan,nwe,GronRo00,def_pct,0%,,,,,
player,201409290kan,nwe,GronRo00,special_teams,0,,,,,
player,201409290kan,nwe,GronRo00,st_pct,0%,,,,,
player,201409290kan,nwe,VereSh00,pos,RB,,,,,
player,201409290kan,nwe,VereSh00,offense,29,,,,,
player,201409290kan,nwe,VereSh00,off_pct,58%,,,,,
player,201409290kan,nwe,VereSh00,defense,0,,,,,
player,201409290kan,nwe,VereSh00,def_pct,0%,,,,,
player,201409290kan,nwe,VereSh00,special_teams,0,,,,,
player,201409290kan,nwe,VereSh00,st_pct,0%,,,,,
player,201409290kan,nwe,AmenDa00,pos,WR,,,,,
player,201409290kan,nwe,AmenDa00,offense,28,,,,,
player,201409290kan,nwe,AmenDa00,off_pct,56%,,,,,
player,201409290kan,nwe,AmenDa00,defense,0,,,,,
player,201409290kan,nwe,AmenDa00,def_pct,0%,,,,,
player,201409290kan,nwe,AmenDa00,special_teams,0,,,,,
player,201409290kan,nwe,AmenDa00,st_pct,0%,,,,,
player,201409290kan,nwe,CannMa00,pos,T,,,,,
player,201409290kan,nwe,CannMa00,offense,20,,,,,
player,201409290kan,nwe,CannMa00,off_pct,40%,,,,,
player,201409290kan,nwe,CannMa00,defense,0,,,,,
player,201409290kan,nwe,CannMa00,def_pct,0%,,,,,
player,201409290kan,nwe,CannMa00,special_teams,9,,,,,
player,201409290kan,nwe,CannMa00,st_pct,31%,,,,,
player,201409290kan,nwe,WrigTi01,pos,TE,,,,,
player,201409290kan,nwe,WrigTi01,offense,16,,,,,
player,201409290kan,nwe,WrigTi01,off_pct,32%,,,,,
player,201409290kan,nwe,WrigTi01,defense,0,,,,,
player,201409290kan,nwe,WrigTi01,def_pct,0%,,,,,
player,201409290kan,nwe,WrigTi01,special_teams,7,,,,,
player,201409290kan,nwe,WrigTi01,st_pct,24%,,,,,
player,201409290kan,nwe,WendRy20,pos,C,,,,,
player,201409290kan,nwe,WendRy20,offense,15,,,,,
player,201409290kan,nwe,WendRy20,off_pct,30%,,,,,
player,201409290kan,nwe,WendRy20,defense,0,,,,,
player,201409290kan,nwe,WendRy20,def_pct,0%,,,,,
player,201409290kan,nwe,WendRy20,special_teams,2,,,,,
player,201409290kan,nwe,WendRy20,st_pct,7%,,,,,
player,201409290kan,nwe,HoomMi00,pos,TE,,,,,
player,201409290kan,nwe,HoomMi00,offense,14,,,,,
player,201409290kan,nwe,HoomMi00,off_pct,28%,,,,,
player,201409290kan,nwe,HoomMi00,defense,0,,,,,
player,201409290kan,nwe,HoomMi00,def_pct,0%,,,,,
player,201409290kan,nwe,HoomMi00,special_teams,9,,,,,
player,201409290kan,nwe,HoomMi00,st_pct,31%,,,,,
player,201409290kan,nwe,WhitJa02,pos,RB,,,,,
player,201409290kan,nwe,WhitJa02,offense,14,,,,,
player,201409290kan,nwe,WhitJa02,off_pct,28%,,,,,
player,201409290kan,nwe,WhitJa02,defense,0,,,,,
player,201409290kan,nwe,WhitJa02,def_pct,0%,,,,,
player,201409290kan,nwe,WhitJa02,special_teams,0,,,,,
player,201409290kan,nwe,WhitJa02,st_pct,0%,,,,,
player,201409290kan,nwe,RidlSt00,pos,RB,,,,,
player,201409290kan,nwe,RidlSt00,offense,12,,,,,
player,201409290kan,nwe,RidlSt00,off_pct,24%,,,,,
player,201409290kan,nwe,RidlSt00,defense,0,,,,,
player,201409290kan,nwe,RidlSt00,def_pct,0%,,,,,
player,201409290kan,nwe,RidlSt00,special_teams,0,,,,,
player,201409290kan,nwe,RidlSt00,st_pct,0%,,,,,
player,201409290kan,nwe,GaroJi00,pos,QB,,,,,
player,201409290kan,nwe,GaroJi00,offense,12,,,,,
player,201409290kan,nwe,GaroJi00,off_pct,24%,,,,,
player,201409290kan,nwe,GaroJi00,defense,0,,,,,
player,201409290kan,nwe,GaroJi00,def_pct,0%,,,,,
player,201409290kan,nwe,GaroJi00,special_teams,0,,,,,
player,201409290kan,nwe,GaroJi00,st_pct,0%,,,,,
player,201409290kan,nwe,DeveJa00,pos,FB,,,,,
player,201409290kan,nwe,DeveJa00,offense,9,,,,,
player,201409290kan,nwe,DeveJa00,off_pct,18%,,,,,
player,201409290kan,nwe,DeveJa00,defense,0,,,,,
player,201409290kan,nwe,DeveJa00,def_pct,0%,,,,,
player,201409290kan,nwe,DeveJa00,special_teams,8,,,,,
player,201409290kan,nwe,DeveJa00,st_pct,28%,,,,,
player,201409290kan,nwe,McCoDe99,pos,SS,,,,,
player,201409290kan,nwe,McCoDe99,offense,0,,,,,
player,201409290kan,nwe,McCoDe99,off_pct,0%,,,,,
player,201409290kan,nwe,McCoDe99,defense,63,,,,,
player,201409290kan,nwe,McCoDe99,def_pct,94%,,,,,
player,201409290kan,nwe,McCoDe99,special_teams,10,,,,,
player,201409290kan,nwe,McCoDe99,st_pct,34%,,,,,
player,201409290kan,nwe,MayoJe99,pos,LB,,,,,
player,201409290kan,nwe,MayoJe99,offense,0,,,,,
player,201409290kan,nwe,MayoJe99,off_pct,0%,,,,,
player,201409290kan,nwe,MayoJe99,defense,63,,,,,
player,201409290kan,nwe,MayoJe99,def_pct,94%,,,,,
player,201409290kan,nwe,MayoJe99,special_teams,7,,,,,
player,201409290kan,nwe,MayoJe99,st_pct,24%,,,,,
player,201409290kan,nwe,NinkRo20,pos,DE,,,,,
player,201409290kan,nwe,NinkRo20,offense,0,,,,,
player,201409290kan,nwe,NinkRo20,off_pct,0%,,,,,
player,201409290kan,nwe,NinkRo20,defense,63,,,,,
player,201409290kan,nwe,NinkRo20,def_pct,94%,,,,,
player,201409290kan,nwe,NinkRo20,special_teams,0,,,,,
player,201409290kan,nwe,NinkRo20,st_pct,0%,,,,,
player,201409290kan,nwe,ReviDa99,pos,CB,,,,,
player,201409290kan,nwe,ReviDa99,offense,0,,,,,
player,201409290kan,nwe,ReviDa99,off_pct,0%,,,,,
player,201409290kan,nwe,ReviDa99,defense,62,,,,,
player,201409290kan,nwe,ReviDa99,def_pct,93%,,,,,
player,201409290kan,nwe,ReviDa99,special_teams,0,,,,,
player,201409290kan,nwe,ReviDa99,st_pct,0%,,,,,
player,201409290kan,nwe,HighDo01,pos,LB,,,,,
player,201409290kan,nwe,HighDo01,offense,0,,,,,
player,201409290kan,nwe,HighDo01,off_pct,0%,,,,,
player,201409290kan,nwe,HighDo01,defense,58,,,,,
player,201409290kan,nwe,HighDo01,def_pct,87%,,,,,
player,201409290kan,nwe,HighDo01,special_teams,7,,,,,
player,201409290kan,nwe,HighDo01,st_pct,24%,,,,,
player,201409290kan,nwe,WilfVi20,pos,DT,,,,,
player,201409290kan,nwe,WilfVi20,offense,0,,,,,
player,201409290kan,nwe,WilfVi20,off_pct,0%,,,,,
player,201409290kan,nwe,WilfVi20,defense,55,,,,,
player,201409290kan,nwe,WilfVi20,def_pct,82%,,,,,
player,201409290kan,nwe,WilfVi20,special_teams,7,,,,,
player,201409290kan,nwe,WilfVi20,st_pct,24%,,,,,
player,201409290kan,nwe,CollJa00,pos,LB,,,,,
player,201409290kan,nwe,CollJa00,offense,0,,,,,
player,201409290kan,nwe,CollJa00,off_pct,0%,,,,,
player,201409290kan,nwe,CollJa00,defense,54,,,,,
player,201409290kan,nwe,CollJa00,def_pct,81%,,,,,
player,201409290kan,nwe,CollJa00,special_teams,13,,,,,
player,201409290kan,nwe,CollJa00,st_pct,45%,,,,,
player,201409290kan,nwe,ChunPa99,pos,FS,,,,,
player,201409290kan,nwe,ChunPa99,offense,0,,,,,
player,201409290kan,nwe,ChunPa99,off_pct,0%,,,,,
player,201409290kan,nwe,ChunPa99,defense,46,,,,,
player,201409290kan,nwe,ChunPa99,def_pct,69%,,,,,
player,201409290kan,nwe,ChunPa99,special_teams,19,,,,,
player,201409290kan,nwe,ChunPa99,st_pct,66%,,,,,
player,201409290kan,nwe,JoneCh03,pos,DE,,,,,
player,201409290kan,nwe,JoneCh03,offense,0,,,,,
player,201409290kan,nwe,JoneCh03,off_pct,0%,,,,,
player,201409290kan,nwe,JoneCh03,defense,44,,,,,
player,201409290kan,nwe,JoneCh03,def_pct,66%,,,,,
player,201409290kan,nwe,JoneCh03,special_teams,6,,,,,
player,201409290kan,nwe,JoneCh03,st_pct,21%,,,,,
player,201409290kan,nwe,RyanLo00,pos,CB,,,,,
player,201409290kan,nwe,RyanLo00,offense,0,,,,,
player,201409290kan,nwe,RyanLo00,off_pct,0%,,,,,
player,201409290kan,nwe,RyanLo00,defense,40,,,,,
player,201409290kan,nwe,RyanLo00,def_pct,60%,,,,,
player,201409290kan,nwe,RyanLo00,special_teams,2,,,,,
player,201409290kan,nwe,RyanLo00,st_pct,7%,,,,,
player,201409290kan,nwe,JoneCh04,pos,DT,,,,,
player,201409290kan,nwe,JoneCh04,offense,0,,,,,
player,201409290kan,nwe,JoneCh04,off_pct,0%,,,,,
player,201409290kan,nwe,JoneCh04,defense,33,,,,,
player,201409290kan,nwe,JoneCh04,def_pct,49%,,,,,
player,201409290kan,nwe,JoneCh04,special_teams,7,,,,,
player,201409290kan,nwe,JoneCh04,st_pct,24%,,,,,
player,201409290kan,nwe,EaslDo00,pos,DE,,,,,
player,201409290kan,nwe,EaslDo00,offense,0,,,,,
player,201409290kan,nwe,EaslDo00,off_pct,0%,,,,,
player,201409290kan,nwe,EaslDo00,defense,31,,,,,
player,201409290kan,nwe,EaslDo00,def_pct,46%,,,,,
player,201409290kan,nwe,EaslDo00,special_teams,2,,,,,
player,201409290kan,nwe,EaslDo00,st_pct,7%,,,,,
player,201409290kan,nwe,ButlMa01,pos,CB,,,,,
player,201409290kan,nwe,ButlMa01,offense,0,,,,,
player,201409290kan,nwe,ButlMa01,off_pct,0%,,,,,
player,201409290kan,nwe,ButlMa01,defense,30,,,,,
player,201409290kan,nwe,ButlMa01,def_pct,45%,,,,,
player,201409290kan,nwe,ButlMa01,special_teams,2,,,,,
player,201409290kan,nwe,ButlMa01,st_pct,7%,,,,,
player,201409290kan,nwe,ArriKy00,pos,CB,,,,,
player,201409290kan,nwe,ArriKy00,offense,0,,,,,
player,201409290kan,nwe,ArriKy00,off_pct,0%,,,,,
player,201409290kan,nwe,ArriKy00,defense,24,,,,,
player,201409290kan,nwe,ArriKy00,def_pct,36%,,,,,
player,201409290kan,nwe,ArriKy00,special_teams,10,,,,,
player,201409290kan,nwe,ArriKy00,st_pct,34%,,,,,
player,201409290kan,nwe,VellJo00,pos,DT,,,,,
player,201409290kan,nwe,VellJo00,offense,0,,,,,
player,201409290kan,nwe,VellJo00,off_pct,0%,,,,,
player,201409290kan,nwe,VellJo00,defense,24,,,,,
player,201409290kan,nwe,VellJo00,def_pct,36%,,,,,
player,201409290kan,nwe,VellJo00,special_teams,7,,,,,
player,201409290kan,nwe,VellJo00,st_pct,24%,,,,,
player,201409290kan,nwe,HarmDu00,pos,FS,,,,,
player,201409290kan,nwe,HarmDu00,offense,0,,,,,
player,201409290kan,nwe,HarmDu00,off_pct,0%,,,,,
player,201409290kan,nwe,HarmDu00,defense,13,,,,,
player,201409290kan,nwe,HarmDu00,def_pct,19%,,,,,
player,201409290kan,nwe,HarmDu00,special_teams,0,,,,,
player,201409290kan,nwe,HarmDu00,st_pct,0%,,,,,
player,201409290kan,nwe,WilsTa00,pos,SS,,,,,
player,201409290kan,nwe,WilsTa00,offense,0,,,,,
player,201409290kan,nwe,WilsTa00,off_pct,0%,,,,,
player,201409290kan,nwe,WilsTa00,defense,12,,,,,
player,201409290kan,nwe,WilsTa00,def_pct,18%,,,,,
player,201409290kan,nwe,WilsTa00,special_teams,27,,,,,
player,201409290kan,nwe,WilsTa00,st_pct,93%,,,,,
player,201409290kan,nwe,BuchMi00,pos,DE,,,,,
player,201409290kan,nwe,BuchMi00,offense,0,,,,,
player,201409290kan,nwe,BuchMi00,off_pct,0%,,,,,
player,201409290kan,nwe,BuchMi00,defense,11,,,,,
player,201409290kan,nwe,BuchMi00,def_pct,16%,,,,,
player,201409290kan,nwe,BuchMi00,special_teams,13,,,,,
player,201409290kan,nwe,BuchMi00,st_pct,45%,,,,,
player,201409290kan,nwe,SkinDe00,pos,LB,,,,,
player,201409290kan,nwe,SkinDe00,offense,0,,,,,
player,201409290kan,nwe,SkinDe00,off_pct,0%,,,,,
player,201409290kan,nwe,SkinDe00,defense,6,,,,,
player,201409290kan,nwe,SkinDe00,def_pct,9%,,,,,
player,201409290kan,nwe,SkinDe00,special_teams,13,,,,,
player,201409290kan,nwe,SkinDe00,st_pct,45%,,,,,
player,201409290kan,nwe,WhitCh03,pos,LB,,,,,
player,201409290kan,nwe,WhitCh03,offense,0,,,,,
player,201409290kan,nwe,WhitCh03,off_pct,0%,,,,,
player,201409290kan,nwe,WhitCh03,defense,4,,,,,
player,201409290kan,nwe,WhitCh03,def_pct,6%,,,,,
player,201409290kan,nwe,WhitCh03,special_teams,20,,,,,
player,201409290kan,nwe,WhitCh03,st_pct,69%,,,,,
player,201409290kan,nwe,EbneNa00,pos,FS,,,,,
player,201409290kan,nwe,EbneNa00,offense,0,,,,,
player,201409290kan,nwe,EbneNa00,off_pct,0%,,,,,
player,201409290kan,nwe,EbneNa00,defense,1,,,,,
player,201409290kan,nwe,EbneNa00,def_pct,1%,,,,,
player,201409290kan,nwe,EbneNa00,special_teams,19,,,,,
player,201409290kan,nwe,EbneNa00,st_pct,66%,,,,,
player,201409290kan,nwe,JoneDo02,pos,SS,,,,,
player,201409290kan,nwe,JoneDo02,offense,0,,,,,
player,201409290kan,nwe,JoneDo02,off_pct,0%,,,,,
player,201409290kan,nwe,JoneDo02,defense,0,,,,,
player,201409290kan,nwe,JoneDo02,def_pct,0%,,,,,
player,201409290kan,nwe,JoneDo02,special_teams,20,,,,,
player,201409290kan,nwe,JoneDo02,st_pct,69%,,,,,
player,201409290kan,nwe,SlatMa00,pos,WR,,,,,
player,201409290kan,nwe,SlatMa00,offense,0,,,,,
player,201409290kan,nwe,SlatMa00,off_pct,0%,,,,,
player,201409290kan,nwe,SlatMa00,defense,0,,,,,
player,201409290kan,nwe,SlatMa00,def_pct,0%,,,,,
player,201409290kan,nwe,SlatMa00,special_teams,20,,,,,
player,201409290kan,nwe,SlatMa00,st_pct,69%,,,,,
player,201409290kan,nwe,BoldBr00,pos,RB,,,,,
player,201409290kan,nwe,BoldBr00,offense,0,,,,,
player,201409290kan,nwe,BoldBr00,off_pct,0%,,,,,
player,201409290kan,nwe,BoldBr00,defense,0,,,,,
player,201409290kan,nwe,BoldBr00,def_pct,0%,,,,,
player,201409290kan,nwe,BoldBr00,special_teams,20,,,,,
player,201409290kan,nwe,BoldBr00,st_pct,69%,,,,,
player,201409290kan,nwe,AikeDa00,pos,LS,,,,,
player,201409290kan,nwe,AikeDa00,offense,0,,,,,
player,201409290kan,nwe,AikeDa00,off_pct,0%,,,,,
player,201409290kan,nwe,AikeDa00,defense,0,,,,,
player,201409290kan,nwe,AikeDa00,def_pct,0%,,,,,
player,201409290kan,nwe,AikeDa00,special_teams,8,,,,,
player,201409290kan,nwe,AikeDa00,st_pct,28%,,,,,
player,201409290kan,nwe,AlleRy01,pos,P,,,,,
player,201409290kan,nwe,AlleRy01,offense,0,,,,,
player,201409290kan,nwe,AlleRy01,off_pct,0%,,,,,
player,201409290kan,nwe,AlleRy01,defense,0,,,,,
player,201409290kan,nwe,AlleRy01,def_pct,0%,,,,,
player,201409290kan,nwe,AlleRy01,special_teams,8,,,,,
player,201409290kan,nwe,AlleRy01,st_pct,28%,,,,,
player,201409290kan,nwe,GostSt20,pos,K,,,,,
player,201409290kan,nwe,GostSt20,offense,0,,,,,
player,201409290kan,nwe,GostSt20,off_pct,0%,,,,,
player,201409290kan,nwe,GostSt20,defense,0,,,,,
player,201409290kan,nwe,GostSt20,def_pct,0%,,,,,
player,201409290kan,nwe,GostSt20,special_teams,5,,,,,
player,201409290kan,nwe,GostSt20,st_pct,17%,,,,,
