game,2014,9,20141103,201411030nyg,clt,"Indianapolis Colts",40,nyg,"New York Giants",24
player,201411030nyg,nyg,JerrJo20,st_pct,10%,,,,,
player,201411030nyg,nyg,BeatWi20,pos,T,,,,,
player,201411030nyg,nyg,BeatWi20,offense,76,,,,,
player,201411030nyg,nyg,BeatWi20,off_pct,100%,,,,,
player,201411030nyg,nyg,BeatWi20,defense,0,,,,,
player,201411030nyg,nyg,BeatWi20,def_pct,0%,,,,,
player,201411030nyg,nyg,BeatWi20,special_teams,2,,,,,
player,201411030nyg,nyg,BeatWi20,st_pct,5%,,,,,
player,201411030nyg,nyg,PughJu00,pos,T,,,,,
player,201411030nyg,nyg,PughJu00,offense,76,,,,,
player,201411030nyg,nyg,PughJu00,off_pct,100%,,,,,
player,201411030nyg,nyg,PughJu00,defense,0,,,,,
player,201411030nyg,nyg,PughJu00,def_pct,0%,,,,,
player,201411030nyg,nyg,PughJu00,special_teams,0,,,,,
player,201411030nyg,nyg,PughJu00,st_pct,0%,,,,,
player,201411030nyg,nyg,BeckOd00,pos,WR,,,,,
player,201411030nyg,nyg,BeckOd00,offense,75,,,,,
player,201411030nyg,nyg,BeckOd00,off_pct,99%,,,,,
player,201411030nyg,nyg,BeckOd00,defense,0,,,,,
player,201411030nyg,nyg,BeckOd00,def_pct,0%,,,,,
player,201411030nyg,nyg,BeckOd00,special_teams,3,,,,,
player,201411030nyg,nyg,BeckOd00,st_pct,8%,,,,,
player,201411030nyg,nyg,WaltJ.20,pos,C,,,,,
player,201411030nyg,nyg,WaltJ.20,offense,75,,,,,
player,201411030nyg,nyg,WaltJ.20,off_pct,99%,,,,,
player,201411030nyg,nyg,WaltJ.20,defense,0,,,,,
player,201411030nyg,nyg,WaltJ.20,def_pct,0%,,,,,
player,201411030nyg,nyg,WaltJ.20,special_teams,0,,,,,
player,201411030nyg,nyg,WaltJ.20,st_pct,0%,,,,,
player,201411030nyg,nyg,MannEl00,pos,QB,,,,,
player,201411030nyg,nyg,MannEl00,offense,75,,,,,
player,201411030nyg,nyg,MannEl00,off_pct,99%,,,,,
player,201411030nyg,nyg,MannEl00,defense,0,,,,,
player,201411030nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201411030nyg,nyg,MannEl00,special_teams,0,,,,,
player,201411030nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201411030nyg,nyg,DonnLa00,pos,TE,,,,,
player,201411030nyg,nyg,DonnLa00,offense,72,,,,,
player,201411030nyg,nyg,DonnLa00,off_pct,95%,,,,,
player,201411030nyg,nyg,DonnLa00,defense,0,,,,,
player,201411030nyg,nyg,DonnLa00,def_pct,0%,,,,,
player,201411030nyg,nyg,DonnLa00,special_teams,4,,,,,
player,201411030nyg,nyg,DonnLa00,st_pct,10%,,,,,
player,201411030nyg,nyg,RandRu00,pos,WR,,,,,
player,201411030nyg,nyg,RandRu00,offense,72,,,,,
player,201411030nyg,nyg,RandRu00,off_pct,95%,,,,,
player,201411030nyg,nyg,RandRu00,defense,0,,,,,
player,201411030nyg,nyg,RandRu00,def_pct,0%,,,,,
player,201411030nyg,nyg,RandRu00,special_teams,3,,,,,
player,201411030nyg,nyg,RandRu00,st_pct,8%,,,,,
player,201411030nyg,nyg,RichWe00,pos,C,,,,,
player,201411030nyg,nyg,RichWe00,offense,48,,,,,
player,201411030nyg,nyg,RichWe00,off_pct,63%,,,,,
player,201411030nyg,nyg,RichWe00,defense,0,,,,,
player,201411030nyg,nyg,RichWe00,def_pct,0%,,,,,
player,201411030nyg,nyg,RichWe00,special_teams,2,,,,,
player,201411030nyg,nyg,RichWe00,st_pct,5%,,,,,
player,201411030nyg,nyg,WillAn00,pos,RB,,,,,
player,201411030nyg,nyg,WillAn00,offense,37,,,,,
player,201411030nyg,nyg,WillAn00,off_pct,49%,,,,,
player,201411030nyg,nyg,WillAn00,defense,0,,,,,
player,201411030nyg,nyg,WillAn00,def_pct,0%,,,,,
player,201411030nyg,nyg,WillAn00,special_teams,0,,,,,
player,201411030nyg,nyg,WillAn00,st_pct,0%,,,,,
player,201411030nyg,nyg,ParkPr00,pos,WR,,,,,
player,201411030nyg,nyg,ParkPr00,offense,35,,,,,
player,201411030nyg,nyg,ParkPr00,off_pct,46%,,,,,
player,201411030nyg,nyg,ParkPr00,defense,0,,,,,
player,201411030nyg,nyg,ParkPr00,def_pct,0%,,,,,
player,201411030nyg,nyg,ParkPr00,special_teams,8,,,,,
player,201411030nyg,nyg,ParkPr00,st_pct,20%,,,,,
player,201411030nyg,nyg,HillPe00,pos,RB,,,,,
player,201411030nyg,nyg,HillPe00,offense,34,,,,,
player,201411030nyg,nyg,HillPe00,off_pct,45%,,,,,
player,201411030nyg,nyg,HillPe00,defense,0,,,,,
player,201411030nyg,nyg,HillPe00,def_pct,0%,,,,,
player,201411030nyg,nyg,HillPe00,special_teams,0,,,,,
player,201411030nyg,nyg,HillPe00,st_pct,0%,,,,,
player,201411030nyg,nyg,SnydAd20,pos,G,,,,,
player,201411030nyg,nyg,SnydAd20,offense,28,,,,,
player,201411030nyg,nyg,SnydAd20,off_pct,37%,,,,,
player,201411030nyg,nyg,SnydAd20,defense,0,,,,,
player,201411030nyg,nyg,SnydAd20,def_pct,0%,,,,,
player,201411030nyg,nyg,SnydAd20,special_teams,4,,,,,
player,201411030nyg,nyg,SnydAd20,st_pct,10%,,,,,
player,201411030nyg,nyg,FellDa00,pos,TE,,,,,
player,201411030nyg,nyg,FellDa00,offense,25,,,,,
player,201411030nyg,nyg,FellDa00,off_pct,33%,,,,,
player,201411030nyg,nyg,FellDa00,defense,0,,,,,
player,201411030nyg,nyg,FellDa00,def_pct,0%,,,,,
player,201411030nyg,nyg,FellDa00,special_teams,21,,,,,
player,201411030nyg,nyg,FellDa00,st_pct,52%,,,,,
player,201411030nyg,nyg,WashCo01,pos,WR,,,,,
player,201411030nyg,nyg,WashCo01,offense,12,,,,,
player,201411030nyg,nyg,WashCo01,off_pct,16%,,,,,
player,201411030nyg,nyg,WashCo01,defense,0,,,,,
player,201411030nyg,nyg,WashCo01,def_pct,0%,,,,,
player,201411030nyg,nyg,WashCo01,special_teams,3,,,,,
player,201411030nyg,nyg,WashCo01,st_pct,8%,,,,,
player,201411030nyg,nyg,OgleKe00,pos,WR,,,,,
player,201411030nyg,nyg,OgleKe00,offense,11,,,,,
player,201411030nyg,nyg,OgleKe00,off_pct,14%,,,,,
player,201411030nyg,nyg,OgleKe00,defense,0,,,,,
player,201411030nyg,nyg,OgleKe00,def_pct,0%,,,,,
player,201411030nyg,nyg,OgleKe00,special_teams,11,,,,,
player,201411030nyg,nyg,OgleKe00,st_pct,28%,,,,,
player,201411030nyg,nyg,HynoHe01,pos,FB,,,,,
player,201411030nyg,nyg,HynoHe01,offense,5,,,,,
player,201411030nyg,nyg,HynoHe01,off_pct,7%,,,,,
player,201411030nyg,nyg,HynoHe01,defense,0,,,,,
player,201411030nyg,nyg,HynoHe01,def_pct,0%,,,,,
player,201411030nyg,nyg,HynoHe01,special_teams,1,,,,,
player,201411030nyg,nyg,HynoHe01,st_pct,2%,,,,,
player,201411030nyg,nyg,CoxxMi00,pos,RB,,,,,
player,201411030nyg,nyg,CoxxMi00,offense,2,,,,,
player,201411030nyg,nyg,CoxxMi00,off_pct,3%,,,,,
player,201411030nyg,nyg,CoxxMi00,defense,0,,,,,
player,201411030nyg,nyg,CoxxMi00,def_pct,0%,,,,,
player,201411030nyg,nyg,CoxxMi00,special_teams,18,,,,,
player,201411030nyg,nyg,CoxxMi00,st_pct,45%,,,,,
player,201411030nyg,nyg,ReynDa01,pos,C,,,,,
player,201411030nyg,nyg,ReynDa01,offense,1,,,,,
player,201411030nyg,nyg,ReynDa01,off_pct,1%,,,,,
player,201411030nyg,nyg,ReynDa01,defense,0,,,,,
player,201411030nyg,nyg,ReynDa01,def_pct,0%,,,,,
player,201411030nyg,nyg,ReynDa01,special_teams,4,,,,,
player,201411030nyg,nyg,ReynDa01,st_pct,10%,,,,,
player,201411030nyg,nyg,NassRy00,pos,QB,,,,,
player,201411030nyg,nyg,NassRy00,offense,1,,,,,
player,201411030nyg,nyg,NassRy00,off_pct,1%,,,,,
player,201411030nyg,nyg,NassRy00,defense,0,,,,,
player,201411030nyg,nyg,NassRy00,def_pct,0%,,,,,
player,201411030nyg,nyg,NassRy00,special_teams,0,,,,,
player,201411030nyg,nyg,NassRy00,st_pct,0%,,,,,
player,201411030nyg,nyg,WillJa02,pos,LB,,,,,
player,201411030nyg,nyg,WillJa02,offense,0,,,,,
player,201411030nyg,nyg,WillJa02,off_pct,0%,,,,,
player,201411030nyg,nyg,WillJa02,defense,75,,,,,
player,201411030nyg,nyg,WillJa02,def_pct,100%,,,,,
player,201411030nyg,nyg,WillJa02,special_teams,8,,,,,
player,201411030nyg,nyg,WillJa02,st_pct,20%,,,,,
player,201411030nyg,nyg,McClJa01,pos,LB,,,,,
player,201411030nyg,nyg,McClJa01,offense,0,,,,,
player,201411030nyg,nyg,McClJa01,off_pct,0%,,,,,
player,201411030nyg,nyg,McClJa01,defense,75,,,,,
player,201411030nyg,nyg,McClJa01,def_pct,100%,,,,,
player,201411030nyg,nyg,McClJa01,special_teams,8,,,,,
player,201411030nyg,nyg,McClJa01,st_pct,20%,,,,,
player,201411030nyg,nyg,RollAn20,pos,SS,,,,,
player,201411030nyg,nyg,RollAn20,offense,0,,,,,
player,201411030nyg,nyg,RollAn20,off_pct,0%,,,,,
player,201411030nyg,nyg,RollAn20,defense,75,,,,,
player,201411030nyg,nyg,RollAn20,def_pct,100%,,,,,
player,201411030nyg,nyg,RollAn20,special_teams,0,,,,,
player,201411030nyg,nyg,RollAn20,st_pct,0%,,,,,
player,201411030nyg,nyg,DempQu99,pos,FS,,,,,
player,201411030nyg,nyg,DempQu99,offense,0,,,,,
player,201411030nyg,nyg,DempQu99,off_pct,0%,,,,,
player,201411030nyg,nyg,DempQu99,defense,74,,,,,
player,201411030nyg,nyg,DempQu99,def_pct,99%,,,,,
player,201411030nyg,nyg,DempQu99,special_teams,5,,,,,
player,201411030nyg,nyg,DempQu99,st_pct,12%,,,,,
player,201411030nyg,nyg,PierJa99,pos,DE,,,,,
player,201411030nyg,nyg,PierJa99,offense,0,,,,,
player,201411030nyg,nyg,PierJa99,off_pct,0%,,,,,
player,201411030nyg,nyg,PierJa99,defense,65,,,,,
player,201411030nyg,nyg,PierJa99,def_pct,87%,,,,,
player,201411030nyg,nyg,PierJa99,special_teams,10,,,,,
player,201411030nyg,nyg,PierJa99,st_pct,25%,,,,,
player,201411030nyg,nyg,RodgDo99,pos,CB,,,,,
player,201411030nyg,nyg,RodgDo99,offense,0,,,,,
player,201411030nyg,nyg,RodgDo99,off_pct,0%,,,,,
player,201411030nyg,nyg,RodgDo99,defense,63,,,,,
player,201411030nyg,nyg,RodgDo99,def_pct,84%,,,,,
player,201411030nyg,nyg,RodgDo99,special_teams,0,,,,,
player,201411030nyg,nyg,RodgDo99,st_pct,0%,,,,,
player,201411030nyg,nyg,KiwaMa20,pos,DE,,,,,
player,201411030nyg,nyg,KiwaMa20,offense,0,,,,,
player,201411030nyg,nyg,KiwaMa20,off_pct,0%,,,,,
player,201411030nyg,nyg,KiwaMa20,defense,57,,,,,
player,201411030nyg,nyg,KiwaMa20,def_pct,76%,,,,,
player,201411030nyg,nyg,KiwaMa20,special_teams,0,,,,,
player,201411030nyg,nyg,KiwaMa20,st_pct,0%,,,,,
player,201411030nyg,nyg,BowmZa20,pos,CB,,,,,
player,201411030nyg,nyg,BowmZa20,offense,0,,,,,
player,201411030nyg,nyg,BowmZa20,off_pct,0%,,,,,
player,201411030nyg,nyg,BowmZa20,defense,53,,,,,
player,201411030nyg,nyg,BowmZa20,def_pct,71%,,,,,
player,201411030nyg,nyg,BowmZa20,special_teams,13,,,,,
player,201411030nyg,nyg,BowmZa20,st_pct,32%,,,,,
player,201411030nyg,nyg,HankJo00,pos,DT,,,,,
player,201411030nyg,nyg,HankJo00,offense,0,,,,,
player,201411030nyg,nyg,HankJo00,off_pct,0%,,,,,
player,201411030nyg,nyg,HankJo00,defense,48,,,,,
player,201411030nyg,nyg,HankJo00,def_pct,64%,,,,,
player,201411030nyg,nyg,HankJo00,special_teams,4,,,,,
player,201411030nyg,nyg,HankJo00,st_pct,10%,,,,,
player,201411030nyg,nyg,AyerRo99,pos,DE,,,,,
player,201411030nyg,nyg,AyerRo99,offense,0,,,,,
player,201411030nyg,nyg,AyerRo99,off_pct,0%,,,,,
player,201411030nyg,nyg,AyerRo99,defense,45,,,,,
player,201411030nyg,nyg,AyerRo99,def_pct,60%,,,,,
player,201411030nyg,nyg,AyerRo99,special_teams,10,,,,,
player,201411030nyg,nyg,AyerRo99,st_pct,25%,,,,,
player,201411030nyg,nyg,HoslJa00,pos,CB,,,,,
player,201411030nyg,nyg,HoslJa00,offense,0,,,,,
player,201411030nyg,nyg,HoslJa00,off_pct,0%,,,,,
player,201411030nyg,nyg,HoslJa00,defense,41,,,,,
player,201411030nyg,nyg,HoslJa00,def_pct,55%,,,,,
player,201411030nyg,nyg,HoslJa00,special_teams,0,,,,,
player,201411030nyg,nyg,HoslJa00,st_pct,0%,,,,,
player,201411030nyg,nyg,KennDe00,pos,LB,,,,,
player,201411030nyg,nyg,KennDe00,offense,0,,,,,
player,201411030nyg,nyg,KennDe00,off_pct,0%,,,,,
player,201411030nyg,nyg,KennDe00,defense,28,,,,,
player,201411030nyg,nyg,KennDe00,def_pct,37%,,,,,
player,201411030nyg,nyg,KennDe00,special_teams,23,,,,,
player,201411030nyg,nyg,KennDe00,st_pct,58%,,,,,
player,201411030nyg,nyg,MoorDa01,pos,DE,,,,,
player,201411030nyg,nyg,MoorDa01,offense,0,,,,,
player,201411030nyg,nyg,MoorDa01,off_pct,0%,,,,,
player,201411030nyg,nyg,MoorDa01,defense,25,,,,,
player,201411030nyg,nyg,MoorDa01,def_pct,33%,,,,,
player,201411030nyg,nyg,MoorDa01,special_teams,15,,,,,
player,201411030nyg,nyg,MoorDa01,st_pct,38%,,,,,
player,201411030nyg,nyg,PattMi20,pos,DT,,,,,
player,201411030nyg,nyg,PattMi20,offense,0,,,,,
player,201411030nyg,nyg,PattMi20,off_pct,0%,,,,,
player,201411030nyg,nyg,PattMi20,defense,24,,,,,
player,201411030nyg,nyg,PattMi20,def_pct,32%,,,,,
player,201411030nyg,nyg,PattMi20,special_teams,9,,,,,
player,201411030nyg,nyg,PattMi20,st_pct,22%,,,,,
player,201411030nyg,nyg,KuhnMa00,pos,DT,,,,,
player,201411030nyg,nyg,KuhnMa00,offense,0,,,,,
player,201411030nyg,nyg,KuhnMa00,off_pct,0%,,,,,
player,201411030nyg,nyg,KuhnMa00,defense,22,,,,,
player,201411030nyg,nyg,KuhnMa00,def_pct,29%,,,,,
player,201411030nyg,nyg,KuhnMa00,special_teams,6,,,,,
player,201411030nyg,nyg,KuhnMa00,st_pct,15%,,,,,
player,201411030nyg,nyg,BrowSt99,pos,FS,,,,,
player,201411030nyg,nyg,BrowSt99,offense,0,,,,,
player,201411030nyg,nyg,BrowSt99,off_pct,0%,,,,,
player,201411030nyg,nyg,BrowSt99,defense,21,,,,,
player,201411030nyg,nyg,BrowSt99,def_pct,28%,,,,,
player,201411030nyg,nyg,BrowSt99,special_teams,36,,,,,
player,201411030nyg,nyg,BrowSt99,st_pct,90%,,,,,
player,201411030nyg,nyg,AmukPr00,pos,CB,,,,,
player,201411030nyg,nyg,AmukPr00,offense,0,,,,,
player,201411030nyg,nyg,AmukPr00,off_pct,0%,,,,,
player,201411030nyg,nyg,AmukPr00,defense,17,,,,,
player,201411030nyg,nyg,AmukPr00,def_pct,23%,,,,,
player,201411030nyg,nyg,AmukPr00,special_teams,1,,,,,
player,201411030nyg,nyg,AmukPr00,st_pct,2%,,,,,
player,201411030nyg,nyg,BromJa00,pos,DT,,,,,
player,201411030nyg,nyg,BromJa00,offense,0,,,,,
player,201411030nyg,nyg,BromJa00,off_pct,0%,,,,,
player,201411030nyg,nyg,BromJa00,defense,16,,,,,
player,201411030nyg,nyg,BromJa00,def_pct,21%,,,,,
player,201411030nyg,nyg,BromJa00,special_teams,9,,,,,
player,201411030nyg,nyg,BromJa00,st_pct,22%,,,,,
player,201411030nyg,nyg,HerzMa00,pos,LB,,,,,
player,201411030nyg,nyg,HerzMa00,offense,0,,,,,
player,201411030nyg,nyg,HerzMa00,off_pct,0%,,,,,
player,201411030nyg,nyg,HerzMa00,defense,1,,,,,
player,201411030nyg,nyg,HerzMa00,def_pct,1%,,,,,
player,201411030nyg,nyg,HerzMa00,special_teams,36,,,,,
player,201411030nyg,nyg,HerzMa00,st_pct,90%,,,,,
player,201411030nyg,nyg,FennCh00,pos,CB,,,,,
player,201411030nyg,nyg,FennCh00,offense,0,,,,,
player,201411030nyg,nyg,FennCh00,off_pct,0%,,,,,
player,201411030nyg,nyg,FennCh00,defense,0,,,,,
player,201411030nyg,nyg,FennCh00,def_pct,0%,,,,,
player,201411030nyg,nyg,FennCh00,special_teams,36,,,,,
player,201411030nyg,nyg,FennCh00,st_pct,90%,,,,,
player,201411030nyg,nyg,PaysSp00,pos,LB,,,,,
player,201411030nyg,nyg,PaysSp00,offense,0,,,,,
player,201411030nyg,nyg,PaysSp00,off_pct,0%,,,,,
player,201411030nyg,nyg,PaysSp00,defense,0,,,,,
player,201411030nyg,nyg,PaysSp00,def_pct,0%,,,,,
player,201411030nyg,nyg,PaysSp00,special_teams,36,,,,,
player,201411030nyg,nyg,PaysSp00,st_pct,90%,,,,,
player,201411030nyg,nyg,BerhNa00,pos,SS,,,,,
player,201411030nyg,nyg,BerhNa00,offense,0,,,,,
player,201411030nyg,nyg,BerhNa00,off_pct,0%,,,,,
player,201411030nyg,nyg,BerhNa00,defense,0,,,,,
player,201411030nyg,nyg,BerhNa00,def_pct,0%,,,,,
player,201411030nyg,nyg,BerhNa00,special_teams,36,,,,,
player,201411030nyg,nyg,BerhNa00,st_pct,90%,,,,,
player,201411030nyg,nyg,RobiAd00,pos,TE,,,,,
player,201411030nyg,nyg,RobiAd00,offense,0,,,,,
player,201411030nyg,nyg,RobiAd00,off_pct,0%,,,,,
player,201411030nyg,nyg,RobiAd00,defense,0,,,,,
player,201411030nyg,nyg,RobiAd00,def_pct,0%,,,,,
player,201411030nyg,nyg,RobiAd00,special_teams,18,,,,,
player,201411030nyg,nyg,RobiAd00,st_pct,45%,,,,,
player,201411030nyg,nyg,WeatSt20,pos,P,,,,,
player,201411030nyg,nyg,WeatSt20,offense,0,,,,,
player,201411030nyg,nyg,WeatSt20,off_pct,0%,,,,,
player,201411030nyg,nyg,WeatSt20,defense,0,,,,,
player,201411030nyg,nyg,WeatSt20,def_pct,0%,,,,,
player,201411030nyg,nyg,WeatSt20,special_teams,12,,,,,
player,201411030nyg,nyg,WeatSt20,st_pct,30%,,,,,
player,201411030nyg,nyg,DeOsZa99,pos,LS,,,,,
player,201411030nyg,nyg,DeOsZa99,offense,0,,,,,
player,201411030nyg,nyg,DeOsZa99,off_pct,0%,,,,,
player,201411030nyg,nyg,DeOsZa99,defense,0,,,,,
player,201411030nyg,nyg,DeOsZa99,def_pct,0%,,,,,
player,201411030nyg,nyg,DeOsZa99,special_teams,12,,,,,
player,201411030nyg,nyg,DeOsZa99,st_pct,30%,,,,,
player,201411030nyg,nyg,BrowJa00,pos,K,,,,,
player,201411030nyg,nyg,BrowJa00,offense,0,,,,,
player,201411030nyg,nyg,BrowJa00,off_pct,0%,,,,,
player,201411030nyg,nyg,BrowJa00,defense,0,,,,,
player,201411030nyg,nyg,BrowJa00,def_pct,0%,,,,,
player,201411030nyg,nyg,BrowJa00,special_teams,9,,,,,
player,201411030nyg,nyg,BrowJa00,st_pct,22%,,,,,
player,201411030nyg,clt,MewhJa00,pos,G,,,,,
player,201411030nyg,clt,MewhJa00,offense,75,,,,,
player,201411030nyg,clt,MewhJa00,off_pct,100%,,,,,
player,201411030nyg,clt,MewhJa00,defense,0,,,,,
player,201411030nyg,clt,MewhJa00,def_pct,0%,,,,,
player,201411030nyg,clt,MewhJa00,special_teams,8,,,,,
player,201411030nyg,clt,MewhJa00,st_pct,20%,,,,,
player,201411030nyg,clt,CherGo20,pos,T,,,,,
player,201411030nyg,clt,CherGo20,offense,75,,,,,
player,201411030nyg,clt,CherGo20,off_pct,100%,,,,,
player,201411030nyg,clt,CherGo20,defense,0,,,,,
player,201411030nyg,clt,CherGo20,def_pct,0%,,,,,
player,201411030nyg,clt,CherGo20,special_teams,8,,,,,
player,201411030nyg,clt,CherGo20,st_pct,20%,,,,,
player,201411030nyg,clt,HarrJo03,pos,C,,,,,
player,201411030nyg,clt,HarrJo03,offense,75,,,,,
player,201411030nyg,clt,HarrJo03,off_pct,100%,,,,,
player,201411030nyg,clt,HarrJo03,defense,0,,,,,
player,201411030nyg,clt,HarrJo03,def_pct,0%,,,,,
player,201411030nyg,clt,HarrJo03,special_teams,0,,,,,
player,201411030nyg,clt,HarrJo03,st_pct,0%,,,,,
player,201411030nyg,clt,CastAn00,pos,T,,,,,
player,201411030nyg,clt,CastAn00,offense,75,,,,,
player,201411030nyg,clt,CastAn00,off_pct,100%,,,,,
player,201411030nyg,clt,CastAn00,defense,0,,,,,
player,201411030nyg,clt,CastAn00,def_pct,0%,,,,,
player,201411030nyg,clt,CastAn00,special_teams,0,,,,,
player,201411030nyg,clt,CastAn00,st_pct,0%,,,,,
player,201411030nyg,clt,LouiLa20,pos,G,,,,,
player,201411030nyg,clt,LouiLa20,offense,75,,,,,
player,201411030nyg,clt,LouiLa20,off_pct,100%,,,,,
player,201411030nyg,clt,LouiLa20,defense,0,,,,,
player,201411030nyg,clt,LouiLa20,def_pct,0%,,,,,
player,201411030nyg,clt,LouiLa20,special_teams,0,,,,,
player,201411030nyg,clt,LouiLa20,st_pct,0%,,,,,
player,201411030nyg,clt,LuckAn00,pos,QB,,,,,
player,201411030nyg,clt,LuckAn00,offense,75,,,,,
player,201411030nyg,clt,LuckAn00,off_pct,100%,,,,,
player,201411030nyg,clt,LuckAn00,defense,0,,,,,
player,201411030nyg,clt,LuckAn00,def_pct,0%,,,,,
player,201411030nyg,clt,LuckAn00,special_teams,0,,,,,
player,201411030nyg,clt,LuckAn00,st_pct,0%,,,,,
player,201411030nyg,clt,HiltT.00,pos,WR,,,,,
player,201411030nyg,clt,HiltT.00,offense,57,,,,,
player,201411030nyg,clt,HiltT.00,off_pct,76%,,,,,
player,201411030nyg,clt,HiltT.00,defense,0,,,,,
player,201411030nyg,clt,HiltT.00,def_pct,0%,,,,,
player,201411030nyg,clt,HiltT.00,special_teams,2,,,,,
player,201411030nyg,clt,HiltT.00,st_pct,5%,,,,,
player,201411030nyg,clt,AlleDw00,pos,TE,,,,,
player,201411030nyg,clt,AlleDw00,offense,56,,,,,
player,201411030nyg,clt,AlleDw00,off_pct,75%,,,,,
player,201411030nyg,clt,AlleDw00,defense,0,,,,,
player,201411030nyg,clt,AlleDw00,def_pct,0%,,,,,
player,201411030nyg,clt,AlleDw00,special_teams,8,,,,,
player,201411030nyg,clt,AlleDw00,st_pct,20%,,,,,
player,201411030nyg,clt,WaynRe00,pos,WR,,,,,
player,201411030nyg,clt,WaynRe00,offense,54,,,,,
player,201411030nyg,clt,WaynRe00,off_pct,72%,,,,,
player,201411030nyg,clt,WaynRe00,defense,0,,,,,
player,201411030nyg,clt,WaynRe00,def_pct,0%,,,,,
player,201411030nyg,clt,WaynRe00,special_teams,0,,,,,
player,201411030nyg,clt,WaynRe00,st_pct,0%,,,,,
player,201411030nyg,clt,BradAh00,pos,RB,,,,,
player,201411030nyg,clt,BradAh00,offense,44,,,,,
player,201411030nyg,clt,BradAh00,off_pct,59%,,,,,
player,201411030nyg,clt,BradAh00,defense,0,,,,,
player,201411030nyg,clt,BradAh00,def_pct,0%,,,,,
player,201411030nyg,clt,BradAh00,special_teams,0,,,,,
player,201411030nyg,clt,BradAh00,st_pct,0%,,,,,
player,201411030nyg,clt,FleeCo00,pos,TE,,,,,
player,201411030nyg,clt,FleeCo00,offense,39,,,,,
player,201411030nyg,clt,FleeCo00,off_pct,52%,,,,,
player,201411030nyg,clt,FleeCo00,defense,0,,,,,
player,201411030nyg,clt,FleeCo00,def_pct,0%,,,,,
player,201411030nyg,clt,FleeCo00,special_teams,0,,,,,
player,201411030nyg,clt,FleeCo00,st_pct,0%,,,,,
player,201411030nyg,clt,NickHa01,pos,WR,,,,,
player,201411030nyg,clt,NickHa01,offense,38,,,,,
player,201411030nyg,clt,NickHa01,off_pct,51%,,,,,
player,201411030nyg,clt,NickHa01,defense,0,,,,,
player,201411030nyg,clt,NickHa01,def_pct,0%,,,,,
player,201411030nyg,clt,NickHa01,special_teams,0,,,,,
player,201411030nyg,clt,NickHa01,st_pct,0%,,,,,
player,201411030nyg,clt,DoylJa00,pos,TE,,,,,
player,201411030nyg,clt,DoylJa00,offense,25,,,,,
player,201411030nyg,clt,DoylJa00,off_pct,33%,,,,,
player,201411030nyg,clt,DoylJa00,defense,0,,,,,
player,201411030nyg,clt,DoylJa00,def_pct,0%,,,,,
player,201411030nyg,clt,DoylJa00,special_teams,27,,,,,
player,201411030nyg,clt,DoylJa00,st_pct,68%,,,,,
player,201411030nyg,clt,MoncDo00,pos,WR,,,,,
player,201411030nyg,clt,MoncDo00,offense,25,,,,,
player,201411030nyg,clt,MoncDo00,off_pct,33%,,,,,
player,201411030nyg,clt,MoncDo00,defense,0,,,,,
player,201411030nyg,clt,MoncDo00,def_pct,0%,,,,,
player,201411030nyg,clt,MoncDo00,special_teams,20,,,,,
player,201411030nyg,clt,MoncDo00,st_pct,50%,,,,,
player,201411030nyg,clt,RichTr00,pos,RB,,,,,
player,201411030nyg,clt,RichTr00,offense,21,,,,,
player,201411030nyg,clt,RichTr00,off_pct,28%,,,,,
player,201411030nyg,clt,RichTr00,defense,0,,,,,
player,201411030nyg,clt,RichTr00,def_pct,0%,,,,,
player,201411030nyg,clt,RichTr00,special_teams,0,,,,,
player,201411030nyg,clt,RichTr00,st_pct,0%,,,,,
player,201411030nyg,clt,HerrDa00,pos,RB,,,,,
player,201411030nyg,clt,HerrDa00,offense,10,,,,,
player,201411030nyg,clt,HerrDa00,off_pct,13%,,,,,
player,201411030nyg,clt,HerrDa00,defense,0,,,,,
player,201411030nyg,clt,HerrDa00,def_pct,0%,,,,,
player,201411030nyg,clt,HerrDa00,special_teams,26,,,,,
player,201411030nyg,clt,HerrDa00,st_pct,65%,,,,,
player,201411030nyg,clt,WhalGr00,pos,WR,,,,,
player,201411030nyg,clt,WhalGr00,offense,4,,,,,
player,201411030nyg,clt,WhalGr00,off_pct,5%,,,,,
player,201411030nyg,clt,WhalGr00,defense,0,,,,,
player,201411030nyg,clt,WhalGr00,def_pct,0%,,,,,
player,201411030nyg,clt,WhalGr00,special_teams,22,,,,,
player,201411030nyg,clt,WhalGr00,st_pct,55%,,,,,
player,201411030nyg,clt,ReitJo00,pos,G,,,,,
player,201411030nyg,clt,ReitJo00,offense,2,,,,,
player,201411030nyg,clt,ReitJo00,off_pct,3%,,,,,
player,201411030nyg,clt,ReitJo00,defense,0,,,,,
player,201411030nyg,clt,ReitJo00,def_pct,0%,,,,,
player,201411030nyg,clt,ReitJo00,special_teams,8,,,,,
player,201411030nyg,clt,ReitJo00,st_pct,20%,,,,,
player,201411030nyg,clt,FreeJe00,pos,LB,,,,,
player,201411030nyg,clt,FreeJe00,offense,0,,,,,
player,201411030nyg,clt,FreeJe00,off_pct,0%,,,,,
player,201411030nyg,clt,FreeJe00,defense,76,,,,,
player,201411030nyg,clt,FreeJe00,def_pct,100%,,,,,
player,201411030nyg,clt,FreeJe00,special_teams,0,,,,,
