game,2014,3,20140921,201409210nwe,rai,"Oakland Raiders",9,nwe,"New England Patriots",16
player,201409210nwe,nwe,ReviDa99,tackles_solo,2,,,,,
player,201409210nwe,nwe,ReviDa99,tackles_assists,1,,,,,
player,201409210nwe,nwe,ReviDa99,tackles_loss,0,,,,,
player,201409210nwe,nwe,ReviDa99,qb_hits,0,,,,,
player,201409210nwe,nwe,ReviDa99,fumbles_rec,0,,,,,
player,201409210nwe,nwe,ReviDa99,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,ReviDa99,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,ReviDa99,fumbles_forced,0,,,,,
player,201409210nwe,nwe,SlatMa00,def_int,0,,,,,
player,201409210nwe,nwe,SlatMa00,def_int_yds,0,,,,,
player,201409210nwe,nwe,SlatMa00,def_int_td,0,,,,,
player,201409210nwe,nwe,SlatMa00,def_int_long,0,,,,,
player,201409210nwe,nwe,SlatMa00,pass_defended,0,,,,,
player,201409210nwe,nwe,SlatMa00,sacks,0.0,,,,,
player,201409210nwe,nwe,SlatMa00,tackles_combined,3,,,,,
player,201409210nwe,nwe,SlatMa00,tackles_solo,3,,,,,
player,201409210nwe,nwe,SlatMa00,tackles_assists,0,,,,,
player,201409210nwe,nwe,SlatMa00,tackles_loss,0,,,,,
player,201409210nwe,nwe,SlatMa00,qb_hits,0,,,,,
player,201409210nwe,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201409210nwe,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201409210nwe,nwe,EbneNa00,def_int,0,,,,,
player,201409210nwe,nwe,EbneNa00,def_int_yds,0,,,,,
player,201409210nwe,nwe,EbneNa00,def_int_td,0,,,,,
player,201409210nwe,nwe,EbneNa00,def_int_long,0,,,,,
player,201409210nwe,nwe,EbneNa00,pass_defended,0,,,,,
player,201409210nwe,nwe,EbneNa00,sacks,0.0,,,,,
player,201409210nwe,nwe,EbneNa00,tackles_combined,2,,,,,
player,201409210nwe,nwe,EbneNa00,tackles_solo,1,,,,,
player,201409210nwe,nwe,EbneNa00,tackles_assists,1,,,,,
player,201409210nwe,nwe,EbneNa00,tackles_loss,0,,,,,
player,201409210nwe,nwe,EbneNa00,qb_hits,0,,,,,
player,201409210nwe,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201409210nwe,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201409210nwe,nwe,JoneCh03,def_int,0,,,,,
player,201409210nwe,nwe,JoneCh03,def_int_yds,0,,,,,
player,201409210nwe,nwe,JoneCh03,def_int_td,0,,,,,
player,201409210nwe,nwe,JoneCh03,def_int_long,0,,,,,
player,201409210nwe,nwe,JoneCh03,pass_defended,2,,,,,
player,201409210nwe,nwe,JoneCh03,sacks,0.0,,,,,
player,201409210nwe,nwe,JoneCh03,tackles_combined,2,,,,,
player,201409210nwe,nwe,JoneCh03,tackles_solo,1,,,,,
player,201409210nwe,nwe,JoneCh03,tackles_assists,1,,,,,
player,201409210nwe,nwe,JoneCh03,tackles_loss,0,,,,,
player,201409210nwe,nwe,JoneCh03,qb_hits,0,,,,,
player,201409210nwe,nwe,JoneCh03,fumbles_rec,0,,,,,
player,201409210nwe,nwe,JoneCh03,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,JoneCh03,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,JoneCh03,fumbles_forced,0,,,,,
player,201409210nwe,nwe,ArriKy00,def_int,0,,,,,
player,201409210nwe,nwe,ArriKy00,def_int_yds,0,,,,,
player,201409210nwe,nwe,ArriKy00,def_int_td,0,,,,,
player,201409210nwe,nwe,ArriKy00,def_int_long,0,,,,,
player,201409210nwe,nwe,ArriKy00,pass_defended,1,,,,,
player,201409210nwe,nwe,ArriKy00,sacks,0.0,,,,,
player,201409210nwe,nwe,ArriKy00,tackles_combined,1,,,,,
player,201409210nwe,nwe,ArriKy00,tackles_solo,1,,,,,
player,201409210nwe,nwe,ArriKy00,tackles_assists,0,,,,,
player,201409210nwe,nwe,ArriKy00,tackles_loss,0,,,,,
player,201409210nwe,nwe,ArriKy00,qb_hits,0,,,,,
player,201409210nwe,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201409210nwe,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201409210nwe,nwe,ChunPa99,def_int,0,,,,,
player,201409210nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201409210nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201409210nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201409210nwe,nwe,ChunPa99,pass_defended,1,,,,,
player,201409210nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201409210nwe,nwe,ChunPa99,tackles_combined,1,,,,,
player,201409210nwe,nwe,ChunPa99,tackles_solo,1,,,,,
player,201409210nwe,nwe,ChunPa99,tackles_assists,0,,,,,
player,201409210nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201409210nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201409210nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201409210nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201409210nwe,nwe,SiliSe00,def_int,0,,,,,
player,201409210nwe,nwe,SiliSe00,def_int_yds,0,,,,,
player,201409210nwe,nwe,SiliSe00,def_int_td,0,,,,,
player,201409210nwe,nwe,SiliSe00,def_int_long,0,,,,,
player,201409210nwe,nwe,SiliSe00,pass_defended,0,,,,,
player,201409210nwe,nwe,SiliSe00,sacks,0.0,,,,,
player,201409210nwe,nwe,SiliSe00,tackles_combined,1,,,,,
player,201409210nwe,nwe,SiliSe00,tackles_solo,1,,,,,
player,201409210nwe,nwe,SiliSe00,tackles_assists,0,,,,,
player,201409210nwe,nwe,SiliSe00,tackles_loss,0,,,,,
player,201409210nwe,nwe,SiliSe00,qb_hits,0,,,,,
player,201409210nwe,nwe,SiliSe00,fumbles_rec,0,,,,,
player,201409210nwe,nwe,SiliSe00,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,SiliSe00,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,SiliSe00,fumbles_forced,0,,,,,
player,201409210nwe,nwe,WilsTa00,def_int,0,,,,,
player,201409210nwe,nwe,WilsTa00,def_int_yds,0,,,,,
player,201409210nwe,nwe,WilsTa00,def_int_td,0,,,,,
player,201409210nwe,nwe,WilsTa00,def_int_long,0,,,,,
player,201409210nwe,nwe,WilsTa00,pass_defended,0,,,,,
player,201409210nwe,nwe,WilsTa00,sacks,0.0,,,,,
player,201409210nwe,nwe,WilsTa00,tackles_combined,1,,,,,
player,201409210nwe,nwe,WilsTa00,tackles_solo,1,,,,,
player,201409210nwe,nwe,WilsTa00,tackles_assists,0,,,,,
player,201409210nwe,nwe,WilsTa00,tackles_loss,0,,,,,
player,201409210nwe,nwe,WilsTa00,qb_hits,0,,,,,
player,201409210nwe,nwe,WilsTa00,fumbles_rec,0,,,,,
player,201409210nwe,nwe,WilsTa00,fumbles_rec_yds,0,,,,,
player,201409210nwe,nwe,WilsTa00,fumbles_rec_td,0,,,,,
player,201409210nwe,nwe,WilsTa00,fumbles_forced,0,,,,,
player,201409210nwe,rai,CarrTr00,kick_ret,0,,,,,
player,201409210nwe,rai,CarrTr00,kick_ret_yds,0,,,,,
player,201409210nwe,rai,CarrTr00,kick_ret_yds_per_ret,,,,,,
player,201409210nwe,rai,CarrTr00,kick_ret_td,0,,,,,
player,201409210nwe,rai,CarrTr00,kick_ret_long,0,,,,,
player,201409210nwe,rai,CarrTr00,punt_ret,4,,,,,
player,201409210nwe,rai,CarrTr00,punt_ret_yds,36,,,,,
player,201409210nwe,rai,CarrTr00,punt_ret_yds_per_ret,9.0,,,,,
player,201409210nwe,rai,CarrTr00,punt_ret_td,0,,,,,
player,201409210nwe,rai,CarrTr00,punt_ret_long,21,,,,,
player,201409210nwe,nwe,EdelJu00,kick_ret,0,,,,,
player,201409210nwe,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201409210nwe,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201409210nwe,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201409210nwe,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201409210nwe,nwe,EdelJu00,punt_ret,1,,,,,
player,201409210nwe,nwe,EdelJu00,punt_ret_yds,7,,,,,
player,201409210nwe,nwe,EdelJu00,punt_ret_yds_per_ret,7.0,,,,,
player,201409210nwe,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201409210nwe,nwe,EdelJu00,punt_ret_long,7,,,,,
player,201409210nwe,nwe,SlatMa00,kick_ret,1,,,,,
player,201409210nwe,nwe,SlatMa00,kick_ret_yds,26,,,,,
player,201409210nwe,nwe,SlatMa00,kick_ret_yds_per_ret,26.0,,,,,
player,201409210nwe,nwe,SlatMa00,kick_ret_td,0,,,,,
player,201409210nwe,nwe,SlatMa00,kick_ret_long,26,,,,,
player,201409210nwe,nwe,SlatMa00,punt_ret,0,,,,,
player,201409210nwe,nwe,SlatMa00,punt_ret_yds,0,,,,,
player,201409210nwe,nwe,SlatMa00,punt_ret_yds_per_ret,,,,,,
player,201409210nwe,nwe,SlatMa00,punt_ret_td,0,,,,,
player,201409210nwe,nwe,SlatMa00,punt_ret_long,0,,,,,
player,201409210nwe,rai,KingMa00,xpm,,,,,,
player,201409210nwe,rai,KingMa00,xpa,,,,,,
player,201409210nwe,rai,KingMa00,fgm,,,,,,
player,201409210nwe,rai,KingMa00,fga,,,,,,
player,201409210nwe,rai,KingMa00,punt,5,,,,,
player,201409210nwe,rai,KingMa00,punt_yds,216,,,,,
player,201409210nwe,rai,KingMa00,punt_yds_per_punt,43.2,,,,,
player,201409210nwe,rai,KingMa00,punt_long,52,,,,,
player,201409210nwe,rai,janikseb01,xpm,,,,,,
player,201409210nwe,rai,janikseb01,xpa,,,,,,
player,201409210nwe,rai,janikseb01,fgm,3,,,,,
player,201409210nwe,rai,janikseb01,fga,3,,,,,
player,201409210nwe,rai,janikseb01,punt,0,,,,,
player,201409210nwe,rai,janikseb01,punt_yds,0,,,,,
player,201409210nwe,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201409210nwe,rai,janikseb01,punt_long,0,,,,,
player,201409210nwe,nwe,GostSt20,xpm,1,,,,,
player,201409210nwe,nwe,GostSt20,xpa,1,,,,,
player,201409210nwe,nwe,GostSt20,fgm,3,,,,,
player,201409210nwe,nwe,GostSt20,fga,3,,,,,
player,201409210nwe,nwe,GostSt20,punt,0,,,,,
player,201409210nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201409210nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201409210nwe,nwe,GostSt20,punt_long,0,,,,,
player,201409210nwe,nwe,AlleRy01,xpm,,,,,,
player,201409210nwe,nwe,AlleRy01,xpa,,,,,,
player,201409210nwe,nwe,AlleRy01,fgm,,,,,,
player,201409210nwe,nwe,AlleRy01,fga,,,,,,
player,201409210nwe,nwe,AlleRy01,punt,5,,,,,
player,201409210nwe,nwe,AlleRy01,punt_yds,240,,,,,
player,201409210nwe,nwe,AlleRy01,punt_yds_per_punt,48.0,,,,,
player,201409210nwe,nwe,AlleRy01,punt_long,58,,,,,
player,201409210nwe,nwe,VollSe20,pos,T,,,,,
player,201409210nwe,nwe,VollSe20,offense,75,,,,,
player,201409210nwe,nwe,VollSe20,off_pct,100%,,,,,
player,201409210nwe,nwe,VollSe20,defense,0,,,,,
player,201409210nwe,nwe,VollSe20,def_pct,0%,,,,,
player,201409210nwe,nwe,VollSe20,special_teams,4,,,,,
player,201409210nwe,nwe,VollSe20,st_pct,16%,,,,,
player,201409210nwe,nwe,ConnDa21,pos,G,,,,,
player,201409210nwe,nwe,ConnDa21,offense,75,,,,,
player,201409210nwe,nwe,ConnDa21,off_pct,100%,,,,,
player,201409210nwe,nwe,ConnDa21,defense,0,,,,,
player,201409210nwe,nwe,ConnDa21,def_pct,0%,,,,,
player,201409210nwe,nwe,ConnDa21,special_teams,4,,,,,
player,201409210nwe,nwe,ConnDa21,st_pct,16%,,,,,
player,201409210nwe,nwe,SoldNa00,pos,T,,,,,
player,201409210nwe,nwe,SoldNa00,offense,75,,,,,
player,201409210nwe,nwe,SoldNa00,off_pct,100%,,,,,
player,201409210nwe,nwe,SoldNa00,defense,0,,,,,
player,201409210nwe,nwe,SoldNa00,def_pct,0%,,,,,
player,201409210nwe,nwe,SoldNa00,special_teams,4,,,,,
player,201409210nwe,nwe,SoldNa00,st_pct,16%,,,,,
player,201409210nwe,nwe,CannMa00,pos,T,,,,,
player,201409210nwe,nwe,CannMa00,offense,75,,,,,
player,201409210nwe,nwe,CannMa00,off_pct,100%,,,,,
player,201409210nwe,nwe,CannMa00,defense,0,,,,,
player,201409210nwe,nwe,CannMa00,def_pct,0%,,,,,
player,201409210nwe,nwe,CannMa00,special_teams,4,,,,,
player,201409210nwe,nwe,CannMa00,st_pct,16%,,,,,
player,201409210nwe,nwe,BradTo00,pos,QB,,,,,
player,201409210nwe,nwe,BradTo00,offense,75,,,,,
player,201409210nwe,nwe,BradTo00,off_pct,100%,,,,,
player,201409210nwe,nwe,BradTo00,defense,0,,,,,
player,201409210nwe,nwe,BradTo00,def_pct,0%,,,,,
player,201409210nwe,nwe,BradTo00,special_teams,0,,,,,
player,201409210nwe,nwe,BradTo00,st_pct,0%,,,,,
player,201409210nwe,nwe,EdelJu00,pos,WR,,,,,
player,201409210nwe,nwe,EdelJu00,offense,70,,,,,
player,201409210nwe,nwe,EdelJu00,off_pct,93%,,,,,
player,201409210nwe,nwe,EdelJu00,defense,0,,,,,
player,201409210nwe,nwe,EdelJu00,def_pct,0%,,,,,
player,201409210nwe,nwe,EdelJu00,special_teams,5,,,,,
player,201409210nwe,nwe,EdelJu00,st_pct,20%,,,,,
player,201409210nwe,nwe,DeveJo00,pos,T,,,,,
player,201409210nwe,nwe,DeveJo00,offense,60,,,,,
player,201409210nwe,nwe,DeveJo00,off_pct,80%,,,,,
player,201409210nwe,nwe,DeveJo00,defense,0,,,,,
player,201409210nwe,nwe,DeveJo00,def_pct,0%,,,,,
player,201409210nwe,nwe,DeveJo00,special_teams,4,,,,,
player,201409210nwe,nwe,DeveJo00,st_pct,16%,,,,,
player,201409210nwe,nwe,HoomMi00,pos,TE,,,,,
player,201409210nwe,nwe,HoomMi00,offense,48,,,,,
player,201409210nwe,nwe,HoomMi00,off_pct,64%,,,,,
player,201409210nwe,nwe,HoomMi00,defense,0,,,,,
player,201409210nwe,nwe,HoomMi00,def_pct,0%,,,,,
player,201409210nwe,nwe,HoomMi00,special_teams,8,,,,,
player,201409210nwe,nwe,HoomMi00,st_pct,32%,,,,,
player,201409210nwe,nwe,GronRo00,pos,TE,,,,,
player,201409210nwe,nwe,GronRo00,offense,44,,,,,
player,201409210nwe,nwe,GronRo00,off_pct,59%,,,,,
player,201409210nwe,nwe,GronRo00,defense,0,,,,,
player,201409210nwe,nwe,GronRo00,def_pct,0%,,,,,
player,201409210nwe,nwe,GronRo00,special_teams,0,,,,,
player,201409210nwe,nwe,GronRo00,st_pct,0%,,,,,
player,201409210nwe,nwe,LaFeBr00,pos,WR,,,,,
player,201409210nwe,nwe,LaFeBr00,offense,43,,,,,
player,201409210nwe,nwe,LaFeBr00,off_pct,57%,,,,,
player,201409210nwe,nwe,LaFeBr00,defense,0,,,,,
player,201409210nwe,nwe,LaFeBr00,def_pct,0%,,,,,
player,201409210nwe,nwe,LaFeBr00,special_teams,4,,,,,
player,201409210nwe,nwe,LaFeBr00,st_pct,16%,,,,,
player,201409210nwe,nwe,RidlSt00,pos,RB,,,,,
player,201409210nwe,nwe,RidlSt00,offense,43,,,,,
player,201409210nwe,nwe,RidlSt00,off_pct,57%,,,,,
player,201409210nwe,nwe,RidlSt00,defense,0,,,,,
player,201409210nwe,nwe,RidlSt00,def_pct,0%,,,,,
player,201409210nwe,nwe,RidlSt00,special_teams,0,,,,,
player,201409210nwe,nwe,RidlSt00,st_pct,0%,,,,,
player,201409210nwe,nwe,ThomKe02,pos,WR,,,,,
player,201409210nwe,nwe,ThomKe02,offense,36,,,,,
player,201409210nwe,nwe,ThomKe02,off_pct,48%,,,,,
player,201409210nwe,nwe,ThomKe02,defense,0,,,,,
player,201409210nwe,nwe,ThomKe02,def_pct,0%,,,,,
player,201409210nwe,nwe,ThomKe02,special_teams,0,,,,,
player,201409210nwe,nwe,ThomKe02,st_pct,0%,,,,,
player,201409210nwe,nwe,VereSh00,pos,RB,,,,,
player,201409210nwe,nwe,VereSh00,offense,28,,,,,
player,201409210nwe,nwe,VereSh00,off_pct,37%,,,,,
player,201409210nwe,nwe,VereSh00,defense,0,,,,,
player,201409210nwe,nwe,VereSh00,def_pct,0%,,,,,
player,201409210nwe,nwe,VereSh00,special_teams,0,,,,,
player,201409210nwe,nwe,VereSh00,st_pct,0%,,,,,
player,201409210nwe,nwe,AmenDa00,pos,WR,,,,,
player,201409210nwe,nwe,AmenDa00,offense,27,,,,,
player,201409210nwe,nwe,AmenDa00,off_pct,36%,,,,,
player,201409210nwe,nwe,AmenDa00,defense,0,,,,,
player,201409210nwe,nwe,AmenDa00,def_pct,0%,,,,,
player,201409210nwe,nwe,AmenDa00,special_teams,1,,,,,
player,201409210nwe,nwe,AmenDa00,st_pct,4%,,,,,
player,201409210nwe,nwe,StorBr00,pos,C,,,,,
player,201409210nwe,nwe,StorBr00,offense,15,,,,,
player,201409210nwe,nwe,StorBr00,off_pct,20%,,,,,
player,201409210nwe,nwe,StorBr00,defense,0,,,,,
player,201409210nwe,nwe,StorBr00,def_pct,0%,,,,,
player,201409210nwe,nwe,StorBr00,special_teams,4,,,,,
player,201409210nwe,nwe,StorBr00,st_pct,16%,,,,,
player,201409210nwe,nwe,DeveJa00,pos,FB,,,,,
player,201409210nwe,nwe,DeveJa00,offense,12,,,,,
player,201409210nwe,nwe,DeveJa00,off_pct,16%,,,,,
player,201409210nwe,nwe,DeveJa00,defense,0,,,,,
player,201409210nwe,nwe,DeveJa00,def_pct,0%,,,,,
player,201409210nwe,nwe,DeveJa00,special_teams,4,,,,,
player,201409210nwe,nwe,DeveJa00,st_pct,16%,,,,,
player,201409210nwe,nwe,FlemCa00,pos,T,,,,,
player,201409210nwe,nwe,FlemCa00,offense,12,,,,,
player,201409210nwe,nwe,FlemCa00,off_pct,16%,,,,,
player,201409210nwe,nwe,FlemCa00,defense,0,,,,,
player,201409210nwe,nwe,FlemCa00,def_pct,0%,,,,,
player,201409210nwe,nwe,FlemCa00,special_teams,0,,,,,
player,201409210nwe,nwe,FlemCa00,st_pct,0%,,,,,
player,201409210nwe,nwe,BoldBr00,pos,RB,,,,,
player,201409210nwe,nwe,BoldBr00,offense,7,,,,,
player,201409210nwe,nwe,BoldBr00,off_pct,9%,,,,,
player,201409210nwe,nwe,BoldBr00,defense,0,,,,,
player,201409210nwe,nwe,BoldBr00,def_pct,0%,,,,,
player,201409210nwe,nwe,BoldBr00,special_teams,9,,,,,
player,201409210nwe,nwe,BoldBr00,st_pct,36%,,,,,
player,201409210nwe,nwe,WrigTi01,pos,TE,,,,,
player,201409210nwe,nwe,WrigTi01,offense,5,,,,,
player,201409210nwe,nwe,WrigTi01,off_pct,7%,,,,,
player,201409210nwe,nwe,WrigTi01,defense,0,,,,,
player,201409210nwe,nwe,WrigTi01,def_pct,0%,,,,,
player,201409210nwe,nwe,WrigTi01,special_teams,9,,,,,
player,201409210nwe,nwe,WrigTi01,st_pct,36%,,,,,
player,201409210nwe,nwe,RyanLo00,pos,CB,,,,,
player,201409210nwe,nwe,RyanLo00,offense,0,,,,,
player,201409210nwe,nwe,RyanLo00,off_pct,0%,,,,,
player,201409210nwe,nwe,RyanLo00,defense,59,,,,,
player,201409210nwe,nwe,RyanLo00,def_pct,100%,,,,,
player,201409210nwe,nwe,RyanLo00,special_teams,9,,,,,
player,201409210nwe,nwe,RyanLo00,st_pct,36%,,,,,
player,201409210nwe,nwe,NinkRo20,pos,DE,,,,,
player,201409210nwe,nwe,NinkRo20,offense,0,,,,,
player,201409210nwe,nwe,NinkRo20,off_pct,0%,,,,,
player,201409210nwe,nwe,NinkRo20,defense,59,,,,,
player,201409210nwe,nwe,NinkRo20,def_pct,100%,,,,,
player,201409210nwe,nwe,NinkRo20,special_teams,8,,,,,
player,201409210nwe,nwe,NinkRo20,st_pct,32%,,,,,
player,201409210nwe,nwe,McCoDe99,pos,SS,,,,,
player,201409210nwe,nwe,McCoDe99,offense,0,,,,,
player,201409210nwe,nwe,McCoDe99,off_pct,0%,,,,,
player,201409210nwe,nwe,McCoDe99,defense,59,,,,,
player,201409210nwe,nwe,McCoDe99,def_pct,100%,,,,,
player,201409210nwe,nwe,McCoDe99,special_teams,7,,,,,
player,201409210nwe,nwe,McCoDe99,st_pct,28%,,,,,
player,201409210nwe,nwe,JoneCh03,pos,DE,,,,,
player,201409210nwe,nwe,JoneCh03,offense,0,,,,,
player,201409210nwe,nwe,JoneCh03,off_pct,0%,,,,,
player,201409210nwe,nwe,JoneCh03,defense,59,,,,,
player,201409210nwe,nwe,JoneCh03,def_pct,100%,,,,,
player,201409210nwe,nwe,JoneCh03,special_teams,7,,,,,
player,201409210nwe,nwe,JoneCh03,st_pct,28%,,,,,
player,201409210nwe,nwe,HighDo01,pos,LB,,,,,
player,201409210nwe,nwe,HighDo01,offense,0,,,,,
player,201409210nwe,nwe,HighDo01,off_pct,0%,,,,,
player,201409210nwe,nwe,HighDo01,defense,59,,,,,
player,201409210nwe,nwe,HighDo01,def_pct,100%,,,,,
player,201409210nwe,nwe,HighDo01,special_teams,3,,,,,
player,201409210nwe,nwe,HighDo01,st_pct,12%,,,,,
player,201409210nwe,nwe,MayoJe99,pos,LB,,,,,
player,201409210nwe,nwe,MayoJe99,offense,0,,,,,
player,201409210nwe,nwe,MayoJe99,off_pct,0%,,,,,
player,201409210nwe,nwe,MayoJe99,defense,59,,,,,
player,201409210nwe,nwe,MayoJe99,def_pct,100%,,,,,
player,201409210nwe,nwe,MayoJe99,special_teams,3,,,,,
player,201409210nwe,nwe,MayoJe99,st_pct,12%,,,,,
player,201409210nwe,nwe,ReviDa99,pos,CB,,,,,
player,201409210nwe,nwe,ReviDa99,offense,0,,,,,
player,201409210nwe,nwe,ReviDa99,off_pct,0%,,,,,
player,201409210nwe,nwe,ReviDa99,defense,59,,,,,
player,201409210nwe,nwe,ReviDa99,def_pct,100%,,,,,
player,201409210nwe,nwe,ReviDa99,special_teams,0,,,,,
player,201409210nwe,nwe,ReviDa99,st_pct,0%,,,,,
player,201409210nwe,nwe,WilfVi20,pos,DT,,,,,
player,201409210nwe,nwe,WilfVi20,offense,0,,,,,
player,201409210nwe,nwe,WilfVi20,off_pct,0%,,,,,
player,201409210nwe,nwe,WilfVi20,defense,49,,,,,
player,201409210nwe,nwe,WilfVi20,def_pct,83%,,,,,
player,201409210nwe,nwe,WilfVi20,special_teams,3,,,,,
player,201409210nwe,nwe,WilfVi20,st_pct,12%,,,,,
player,201409210nwe,nwe,ChunPa99,pos,FS,,,,,
player,201409210nwe,nwe,ChunPa99,offense,0,,,,,
player,201409210nwe,nwe,ChunPa99,off_pct,0%,,,,,
player,201409210nwe,nwe,ChunPa99,defense,41,,,,,
player,201409210nwe,nwe,ChunPa99,def_pct,69%,,,,,
player,201409210nwe,nwe,ChunPa99,special_teams,12,,,,,
player,201409210nwe,nwe,ChunPa99,st_pct,48%,,,,,
player,201409210nwe,nwe,JoneCh04,pos,DT,,,,,
player,201409210nwe,nwe,JoneCh04,offense,0,,,,,
player,201409210nwe,nwe,JoneCh04,off_pct,0%,,,,,
player,201409210nwe,nwe,JoneCh04,defense,28,,,,,
player,201409210nwe,nwe,JoneCh04,def_pct,47%,,,,,
player,201409210nwe,nwe,JoneCh04,special_teams,3,,,,,
player,201409210nwe,nwe,JoneCh04,st_pct,12%,,,,,
player,201409210nwe,nwe,ArriKy00,pos,CB,,,,,
player,201409210nwe,nwe,ArriKy00,offense,0,,,,,
player,201409210nwe,nwe,ArriKy00,off_pct,0%,,,,,
player,201409210nwe,nwe,ArriKy00,defense,21,,,,,
player,201409210nwe,nwe,ArriKy00,def_pct,36%,,,,,
player,201409210nwe,nwe,ArriKy00,special_teams,12,,,,,
player,201409210nwe,nwe,ArriKy00,st_pct,48%,,,,,
player,201409210nwe,nwe,CollJa00,pos,LB,,,,,
player,201409210nwe,nwe,CollJa00,offense,0,,,,,
player,201409210nwe,nwe,CollJa00,off_pct,0%,,,,,
player,201409210nwe,nwe,CollJa00,defense,19,,,,,
player,201409210nwe,nwe,CollJa00,def_pct,32%,,,,,
player,201409210nwe,nwe,CollJa00,special_teams,0,,,,,
player,201409210nwe,nwe,CollJa00,st_pct,0%,,,,,
player,201409210nwe,nwe,EaslDo00,pos,DE,,,,,
player,201409210nwe,nwe,EaslDo00,offense,0,,,,,
player,201409210nwe,nwe,EaslDo00,off_pct,0%,,,,,
player,201409210nwe,nwe,EaslDo00,defense,16,,,,,
player,201409210nwe,nwe,EaslDo00,def_pct,27%,,,,,
player,201409210nwe,nwe,EaslDo00,special_teams,0,,,,,
player,201409210nwe,nwe,EaslDo00,st_pct,0%,,,,,
player,201409210nwe,nwe,WilsTa00,pos,SS,,,,,
player,201409210nwe,nwe,WilsTa00,offense,0,,,,,
player,201409210nwe,nwe,WilsTa00,off_pct,0%,,,,,
player,201409210nwe,nwe,WilsTa00,defense,15,,,,,
player,201409210nwe,nwe,WilsTa00,def_pct,25%,,,,,
player,201409210nwe,nwe,WilsTa00,special_teams,20,,,,,
player,201409210nwe,nwe,WilsTa00,st_pct,80%,,,,,
player,201409210nwe,nwe,VellJo00,pos,DT,,,,,
player,201409210nwe,nwe,VellJo00,offense,0,,,,,
player,201409210nwe,nwe,VellJo00,off_pct,0%,,,,,
player,201409210nwe,nwe,VellJo00,defense,14,,,,,
player,201409210nwe,nwe,VellJo00,def_pct,24%,,,,,
player,201409210nwe,nwe,VellJo00,special_teams,3,,,,,
player,201409210nwe,nwe,VellJo00,st_pct,12%,,,,,
player,201409210nwe,nwe,HarmDu00,pos,FS,,,,,
player,201409210nwe,nwe,HarmDu00,offense,0,,,,,
player,201409210nwe,nwe,HarmDu00,off_pct,0%,,,,,
player,201409210nwe,nwe,HarmDu00,defense,12,,,,,
player,201409210nwe,nwe,HarmDu00,def_pct,20%,,,,,
player,201409210nwe,nwe,HarmDu00,special_teams,4,,,,,
player,201409210nwe,nwe,HarmDu00,st_pct,16%,,,,,
player,201409210nwe,nwe,SiliSe00,pos,DT,,,,,
player,201409210nwe,nwe,SiliSe00,offense,0,,,,,
player,201409210nwe,nwe,SiliSe00,off_pct,0%,,,,,
player,201409210nwe,nwe,SiliSe00,defense,11,,,,,
player,201409210nwe,nwe,SiliSe00,def_pct,19%,,,,,
player,201409210nwe,nwe,SiliSe00,special_teams,0,,,,,
player,201409210nwe,nwe,SiliSe00,st_pct,0%,,,,,
player,201409210nwe,nwe,EbneNa00,pos,FS,,,,,
player,201409210nwe,nwe,EbneNa00,offense,0,,,,,
player,201409210nwe,nwe,EbneNa00,off_pct,0%,,,,,
