game,2014,9,20141102,201411020sea,rai,"Oakland Raiders",24,sea,"Seattle Seahawks",30
player,201411020sea,sea,ScruGr00,pos,DE,,,,,
player,201411020sea,sea,ScruGr00,offense,0,,,,,
player,201411020sea,sea,ScruGr00,off_pct,0%,,,,,
player,201411020sea,sea,ScruGr00,defense,26,,,,,
player,201411020sea,sea,ScruGr00,def_pct,43%,,,,,
player,201411020sea,sea,ScruGr00,special_teams,5,,,,,
player,201411020sea,sea,ScruGr00,st_pct,14%,,,,,
player,201411020sea,sea,WillKe98,pos,DT,,,,,
player,201411020sea,sea,WillKe98,offense,0,,,,,
player,201411020sea,sea,WillKe98,off_pct,0%,,,,,
player,201411020sea,sea,WillKe98,defense,23,,,,,
player,201411020sea,sea,WillKe98,def_pct,38%,,,,,
player,201411020sea,sea,WillKe98,special_teams,5,,,,,
player,201411020sea,sea,WillKe98,st_pct,14%,,,,,
player,201411020sea,sea,McDaTo20,pos,DT,,,,,
player,201411020sea,sea,McDaTo20,offense,0,,,,,
player,201411020sea,sea,McDaTo20,off_pct,0%,,,,,
player,201411020sea,sea,McDaTo20,defense,23,,,,,
player,201411020sea,sea,McDaTo20,def_pct,38%,,,,,
player,201411020sea,sea,McDaTo20,special_teams,5,,,,,
player,201411020sea,sea,McDaTo20,st_pct,14%,,,,,
player,201411020sea,sea,SchoOB99,pos,DE,,,,,
player,201411020sea,sea,SchoOB99,offense,0,,,,,
player,201411020sea,sea,SchoOB99,off_pct,0%,,,,,
player,201411020sea,sea,SchoOB99,defense,19,,,,,
player,201411020sea,sea,SchoOB99,def_pct,31%,,,,,
player,201411020sea,sea,SchoOB99,special_teams,14,,,,,
player,201411020sea,sea,SchoOB99,st_pct,39%,,,,,
player,201411020sea,sea,PierKe00,pos,LB,,,,,
player,201411020sea,sea,PierKe00,offense,0,,,,,
player,201411020sea,sea,PierKe00,off_pct,0%,,,,,
player,201411020sea,sea,PierKe00,defense,15,,,,,
player,201411020sea,sea,PierKe00,def_pct,25%,,,,,
player,201411020sea,sea,PierKe00,special_teams,29,,,,,
player,201411020sea,sea,PierKe00,st_pct,81%,,,,,
player,201411020sea,sea,MorgMi00,pos,LB,,,,,
player,201411020sea,sea,MorgMi00,offense,0,,,,,
player,201411020sea,sea,MorgMi00,off_pct,0%,,,,,
player,201411020sea,sea,MorgMi00,defense,14,,,,,
player,201411020sea,sea,MorgMi00,def_pct,23%,,,,,
player,201411020sea,sea,MorgMi00,special_teams,29,,,,,
player,201411020sea,sea,MorgMi00,st_pct,81%,,,,,
player,201411020sea,sea,TerrSt00,pos,FS,,,,,
player,201411020sea,sea,TerrSt00,offense,0,,,,,
player,201411020sea,sea,TerrSt00,off_pct,0%,,,,,
player,201411020sea,sea,TerrSt00,defense,1,,,,,
player,201411020sea,sea,TerrSt00,def_pct,2%,,,,,
player,201411020sea,sea,TerrSt00,special_teams,15,,,,,
player,201411020sea,sea,TerrSt00,st_pct,42%,,,,,
player,201411020sea,sea,FortL.00,pos,LB,,,,,
player,201411020sea,sea,FortL.00,offense,0,,,,,
player,201411020sea,sea,FortL.00,off_pct,0%,,,,,
player,201411020sea,sea,FortL.00,defense,0,,,,,
player,201411020sea,sea,FortL.00,def_pct,0%,,,,,
player,201411020sea,sea,FortL.00,special_teams,17,,,,,
player,201411020sea,sea,FortL.00,st_pct,47%,,,,,
player,201411020sea,sea,HausSt00,pos,K,,,,,
player,201411020sea,sea,HausSt00,offense,0,,,,,
player,201411020sea,sea,HausSt00,off_pct,0%,,,,,
player,201411020sea,sea,HausSt00,defense,0,,,,,
player,201411020sea,sea,HausSt00,def_pct,0%,,,,,
player,201411020sea,sea,HausSt00,special_teams,14,,,,,
player,201411020sea,sea,HausSt00,st_pct,39%,,,,,
player,201411020sea,sea,RyanJo21,pos,P,,,,,
player,201411020sea,sea,RyanJo21,offense,0,,,,,
player,201411020sea,sea,RyanJo21,off_pct,0%,,,,,
player,201411020sea,sea,RyanJo21,defense,0,,,,,
player,201411020sea,sea,RyanJo21,def_pct,0%,,,,,
player,201411020sea,sea,RyanJo21,special_teams,13,,,,,
player,201411020sea,sea,RyanJo21,st_pct,36%,,,,,
player,201411020sea,sea,ParkTe00,pos,DB,,,,,
player,201411020sea,sea,ParkTe00,offense,0,,,,,
player,201411020sea,sea,ParkTe00,off_pct,0%,,,,,
player,201411020sea,sea,ParkTe00,defense,0,,,,,
player,201411020sea,sea,ParkTe00,def_pct,0%,,,,,
player,201411020sea,sea,ParkTe00,special_teams,13,,,,,
player,201411020sea,sea,ParkTe00,st_pct,36%,,,,,
player,201411020sea,sea,GresCl00,pos,LS,,,,,
player,201411020sea,sea,GresCl00,offense,0,,,,,
player,201411020sea,sea,GresCl00,off_pct,0%,,,,,
player,201411020sea,sea,GresCl00,defense,0,,,,,
player,201411020sea,sea,GresCl00,def_pct,0%,,,,,
player,201411020sea,sea,GresCl00,special_teams,13,,,,,
player,201411020sea,sea,GresCl00,st_pct,36%,,,,,
player,201411020sea,sea,McDoAn01,pos,T,,,,,
player,201411020sea,sea,McDoAn01,offense,0,,,,,
player,201411020sea,sea,McDoAn01,off_pct,0%,,,,,
player,201411020sea,sea,McDoAn01,defense,0,,,,,
player,201411020sea,sea,McDoAn01,def_pct,0%,,,,,
player,201411020sea,sea,McDoAn01,special_teams,7,,,,,
player,201411020sea,sea,McDoAn01,st_pct,19%,,,,,
player,201411020sea,rai,PennDo20,pos,T,,,,,
player,201411020sea,rai,PennDo20,offense,61,,,,,
player,201411020sea,rai,PennDo20,off_pct,100%,,,,,
player,201411020sea,rai,PennDo20,defense,0,,,,,
player,201411020sea,rai,PennDo20,def_pct,0%,,,,,
player,201411020sea,rai,PennDo20,special_teams,5,,,,,
player,201411020sea,rai,PennDo20,st_pct,14%,,,,,
player,201411020sea,rai,WisnSt01,pos,C,,,,,
player,201411020sea,rai,WisnSt01,offense,61,,,,,
player,201411020sea,rai,WisnSt01,off_pct,100%,,,,,
player,201411020sea,rai,WisnSt01,defense,0,,,,,
player,201411020sea,rai,WisnSt01,def_pct,0%,,,,,
player,201411020sea,rai,WisnSt01,special_teams,5,,,,,
player,201411020sea,rai,WisnSt01,st_pct,14%,,,,,
player,201411020sea,rai,WatsMe00,pos,T,,,,,
player,201411020sea,rai,WatsMe00,offense,61,,,,,
player,201411020sea,rai,WatsMe00,off_pct,100%,,,,,
player,201411020sea,rai,WatsMe00,defense,0,,,,,
player,201411020sea,rai,WatsMe00,def_pct,0%,,,,,
player,201411020sea,rai,WatsMe00,special_teams,5,,,,,
player,201411020sea,rai,WatsMe00,st_pct,14%,,,,,
player,201411020sea,rai,HowaAu20,pos,G,,,,,
player,201411020sea,rai,HowaAu20,offense,61,,,,,
player,201411020sea,rai,HowaAu20,off_pct,100%,,,,,
player,201411020sea,rai,HowaAu20,defense,0,,,,,
player,201411020sea,rai,HowaAu20,def_pct,0%,,,,,
player,201411020sea,rai,HowaAu20,special_teams,5,,,,,
player,201411020sea,rai,HowaAu20,st_pct,14%,,,,,
player,201411020sea,rai,CarrDe02,pos,QB,,,,,
player,201411020sea,rai,CarrDe02,offense,61,,,,,
player,201411020sea,rai,CarrDe02,off_pct,100%,,,,,
player,201411020sea,rai,CarrDe02,defense,0,,,,,
player,201411020sea,rai,CarrDe02,def_pct,0%,,,,,
player,201411020sea,rai,CarrDe02,special_teams,0,,,,,
player,201411020sea,rai,CarrDe02,st_pct,0%,,,,,
player,201411020sea,rai,JackGa00,pos,G,,,,,
player,201411020sea,rai,JackGa00,offense,55,,,,,
player,201411020sea,rai,JackGa00,off_pct,90%,,,,,
player,201411020sea,rai,JackGa00,defense,0,,,,,
player,201411020sea,rai,JackGa00,def_pct,0%,,,,,
player,201411020sea,rai,JackGa00,special_teams,4,,,,,
player,201411020sea,rai,JackGa00,st_pct,11%,,,,,
player,201411020sea,rai,RiveMy00,pos,TE,,,,,
player,201411020sea,rai,RiveMy00,offense,46,,,,,
player,201411020sea,rai,RiveMy00,off_pct,75%,,,,,
player,201411020sea,rai,RiveMy00,defense,0,,,,,
player,201411020sea,rai,RiveMy00,def_pct,0%,,,,,
player,201411020sea,rai,RiveMy00,special_teams,17,,,,,
player,201411020sea,rai,RiveMy00,st_pct,47%,,,,,
player,201411020sea,rai,JoneJa04,pos,WR,,,,,
player,201411020sea,rai,JoneJa04,offense,42,,,,,
player,201411020sea,rai,JoneJa04,off_pct,69%,,,,,
player,201411020sea,rai,JoneJa04,defense,0,,,,,
player,201411020sea,rai,JoneJa04,def_pct,0%,,,,,
player,201411020sea,rai,JoneJa04,special_teams,0,,,,,
player,201411020sea,rai,JoneJa04,st_pct,0%,,,,,
player,201411020sea,rai,HolmAn00,pos,WR,,,,,
player,201411020sea,rai,HolmAn00,offense,41,,,,,
player,201411020sea,rai,HolmAn00,off_pct,67%,,,,,
player,201411020sea,rai,HolmAn00,defense,0,,,,,
player,201411020sea,rai,HolmAn00,def_pct,0%,,,,,
player,201411020sea,rai,HolmAn00,special_teams,8,,,,,
player,201411020sea,rai,HolmAn00,st_pct,22%,,,,,
player,201411020sea,rai,McFaDa00,pos,RB,,,,,
player,201411020sea,rai,McFaDa00,offense,33,,,,,
player,201411020sea,rai,McFaDa00,off_pct,54%,,,,,
player,201411020sea,rai,McFaDa00,defense,0,,,,,
player,201411020sea,rai,McFaDa00,def_pct,0%,,,,,
player,201411020sea,rai,McFaDa00,special_teams,0,,,,,
player,201411020sea,rai,McFaDa00,st_pct,0%,,,,,
player,201411020sea,rai,LeonBr01,pos,TE,,,,,
player,201411020sea,rai,LeonBr01,offense,25,,,,,
player,201411020sea,rai,LeonBr01,off_pct,41%,,,,,
player,201411020sea,rai,LeonBr01,defense,0,,,,,
player,201411020sea,rai,LeonBr01,def_pct,0%,,,,,
player,201411020sea,rai,LeonBr01,special_teams,23,,,,,
player,201411020sea,rai,LeonBr01,st_pct,64%,,,,,
player,201411020sea,rai,ButlBr00,pos,WR,,,,,
player,201411020sea,rai,ButlBr00,offense,22,,,,,
player,201411020sea,rai,ButlBr00,off_pct,36%,,,,,
player,201411020sea,rai,ButlBr00,defense,0,,,,,
player,201411020sea,rai,ButlBr00,def_pct,0%,,,,,
player,201411020sea,rai,ButlBr00,special_teams,10,,,,,
player,201411020sea,rai,ButlBr00,st_pct,28%,,,,,
player,201411020sea,rai,ReecMa00,pos,FB,,,,,
player,201411020sea,rai,ReecMa00,offense,21,,,,,
player,201411020sea,rai,ReecMa00,off_pct,34%,,,,,
player,201411020sea,rai,ReecMa00,defense,0,,,,,
player,201411020sea,rai,ReecMa00,def_pct,0%,,,,,
player,201411020sea,rai,ReecMa00,special_teams,7,,,,,
player,201411020sea,rai,ReecMa00,st_pct,19%,,,,,
player,201411020sea,rai,ThomKe02,pos,WR,,,,,
player,201411020sea,rai,ThomKe02,offense,21,,,,,
player,201411020sea,rai,ThomKe02,off_pct,34%,,,,,
player,201411020sea,rai,ThomKe02,defense,0,,,,,
player,201411020sea,rai,ThomKe02,def_pct,0%,,,,,
player,201411020sea,rai,ThomKe02,special_teams,0,,,,,
player,201411020sea,rai,ThomKe02,st_pct,0%,,,,,
player,201411020sea,rai,DrewMa00,pos,RB,,,,,
player,201411020sea,rai,DrewMa00,offense,19,,,,,
player,201411020sea,rai,DrewMa00,off_pct,31%,,,,,
player,201411020sea,rai,DrewMa00,defense,0,,,,,
player,201411020sea,rai,DrewMa00,def_pct,0%,,,,,
player,201411020sea,rai,DrewMa00,special_teams,0,,,,,
player,201411020sea,rai,DrewMa00,st_pct,0%,,,,,
player,201411020sea,rai,MoorDe02,pos,WR,,,,,
player,201411020sea,rai,MoorDe02,offense,17,,,,,
player,201411020sea,rai,MoorDe02,off_pct,28%,,,,,
player,201411020sea,rai,MoorDe02,defense,0,,,,,
player,201411020sea,rai,MoorDe02,def_pct,0%,,,,,
player,201411020sea,rai,MoorDe02,special_teams,3,,,,,
player,201411020sea,rai,MoorDe02,st_pct,8%,,,,,
player,201411020sea,rai,MurrLa00,pos,RB,,,,,
player,201411020sea,rai,MurrLa00,offense,9,,,,,
player,201411020sea,rai,MurrLa00,off_pct,15%,,,,,
player,201411020sea,rai,MurrLa00,defense,0,,,,,
player,201411020sea,rai,MurrLa00,def_pct,0%,,,,,
player,201411020sea,rai,MurrLa00,special_teams,13,,,,,
player,201411020sea,rai,MurrLa00,st_pct,36%,,,,,
player,201411020sea,rai,BarnKh20,pos,G,,,,,
player,201411020sea,rai,BarnKh20,offense,8,,,,,
player,201411020sea,rai,BarnKh20,off_pct,13%,,,,,
player,201411020sea,rai,BarnKh20,defense,0,,,,,
player,201411020sea,rai,BarnKh20,def_pct,0%,,,,,
player,201411020sea,rai,BarnKh20,special_teams,5,,,,,
player,201411020sea,rai,BarnKh20,st_pct,14%,,,,,
player,201411020sea,rai,OlawJa00,pos,FB,,,,,
player,201411020sea,rai,OlawJa00,offense,6,,,,,
player,201411020sea,rai,OlawJa00,off_pct,10%,,,,,
player,201411020sea,rai,OlawJa00,defense,0,,,,,
player,201411020sea,rai,OlawJa00,def_pct,0%,,,,,
player,201411020sea,rai,OlawJa00,special_teams,24,,,,,
player,201411020sea,rai,OlawJa00,st_pct,67%,,,,,
player,201411020sea,rai,McCaMa00,pos,T,,,,,
player,201411020sea,rai,McCaMa00,offense,1,,,,,
player,201411020sea,rai,McCaMa00,off_pct,2%,,,,,
player,201411020sea,rai,McCaMa00,defense,0,,,,,
player,201411020sea,rai,McCaMa00,def_pct,0%,,,,,
player,201411020sea,rai,McCaMa00,special_teams,0,,,,,
player,201411020sea,rai,McCaMa00,st_pct,0%,,,,,
player,201411020sea,rai,WoodCh00,pos,FS,,,,,
player,201411020sea,rai,WoodCh00,offense,0,,,,,
player,201411020sea,rai,WoodCh00,off_pct,0%,,,,,
player,201411020sea,rai,WoodCh00,defense,81,,,,,
player,201411020sea,rai,WoodCh00,def_pct,100%,,,,,
player,201411020sea,rai,WoodCh00,special_teams,7,,,,,
player,201411020sea,rai,WoodCh00,st_pct,19%,,,,,
player,201411020sea,rai,MackKh00,pos,LB,,,,,
player,201411020sea,rai,MackKh00,offense,0,,,,,
player,201411020sea,rai,MackKh00,off_pct,0%,,,,,
player,201411020sea,rai,MackKh00,defense,81,,,,,
player,201411020sea,rai,MackKh00,def_pct,100%,,,,,
player,201411020sea,rai,MackKh00,special_teams,7,,,,,
player,201411020sea,rai,MackKh00,st_pct,19%,,,,,
player,201411020sea,rai,BrowTa99,pos,CB,,,,,
player,201411020sea,rai,BrowTa99,offense,0,,,,,
player,201411020sea,rai,BrowTa99,off_pct,0%,,,,,
player,201411020sea,rai,BrowTa99,defense,81,,,,,
player,201411020sea,rai,BrowTa99,def_pct,100%,,,,,
player,201411020sea,rai,BrowTa99,special_teams,7,,,,,
player,201411020sea,rai,BrowTa99,st_pct,19%,,,,,
player,201411020sea,rai,RossBr00,pos,SS,,,,,
player,201411020sea,rai,RossBr00,offense,0,,,,,
player,201411020sea,rai,RossBr00,off_pct,0%,,,,,
player,201411020sea,rai,RossBr00,defense,79,,,,,
player,201411020sea,rai,RossBr00,def_pct,98%,,,,,
player,201411020sea,rai,RossBr00,special_teams,8,,,,,
player,201411020sea,rai,RossBr00,st_pct,22%,,,,,
player,201411020sea,rai,MoorSi00,pos,LB,,,,,
player,201411020sea,rai,MoorSi00,offense,0,,,,,
player,201411020sea,rai,MoorSi00,off_pct,0%,,,,,
player,201411020sea,rai,MoorSi00,defense,74,,,,,
player,201411020sea,rai,MoorSi00,def_pct,91%,,,,,
player,201411020sea,rai,MoorSi00,special_teams,7,,,,,
player,201411020sea,rai,MoorSi00,st_pct,19%,,,,,
player,201411020sea,rai,BurrMi00,pos,LB,,,,,
player,201411020sea,rai,BurrMi00,offense,0,,,,,
player,201411020sea,rai,BurrMi00,off_pct,0%,,,,,
player,201411020sea,rai,BurrMi00,defense,72,,,,,
player,201411020sea,rai,BurrMi00,def_pct,89%,,,,,
player,201411020sea,rai,BurrMi00,special_teams,7,,,,,
player,201411020sea,rai,BurrMi00,st_pct,19%,,,,,
player,201411020sea,rai,HaydDJ00,pos,CB,,,,,
player,201411020sea,rai,HaydDJ00,offense,0,,,,,
player,201411020sea,rai,HaydDJ00,off_pct,0%,,,,,
player,201411020sea,rai,HaydDJ00,defense,69,,,,,
player,201411020sea,rai,HaydDJ00,def_pct,85%,,,,,
player,201411020sea,rai,HaydDJ00,special_teams,12,,,,,
player,201411020sea,rai,HaydDJ00,st_pct,33%,,,,,
player,201411020sea,rai,CarrTr00,pos,CB,,,,,
player,201411020sea,rai,CarrTr00,offense,0,,,,,
player,201411020sea,rai,CarrTr00,off_pct,0%,,,,,
player,201411020sea,rai,CarrTr00,defense,61,,,,,
player,201411020sea,rai,CarrTr00,def_pct,75%,,,,,
player,201411020sea,rai,CarrTr00,special_teams,15,,,,,
player,201411020sea,rai,CarrTr00,st_pct,42%,,,,,
player,201411020sea,rai,SmitAn22,pos,DT,,,,,
player,201411020sea,rai,SmitAn22,offense,0,,,,,
player,201411020sea,rai,SmitAn22,off_pct,0%,,,,,
player,201411020sea,rai,SmitAn22,defense,54,,,,,
player,201411020sea,rai,SmitAn22,def_pct,67%,,,,,
player,201411020sea,rai,SmitAn22,special_teams,7,,,,,
player,201411020sea,rai,SmitAn22,st_pct,19%,,,,,
player,201411020sea,rai,TuckJu20,pos,DE,,,,,
player,201411020sea,rai,TuckJu20,offense,0,,,,,
player,201411020sea,rai,TuckJu20,off_pct,0%,,,,,
player,201411020sea,rai,TuckJu20,defense,46,,,,,
player,201411020sea,rai,TuckJu20,def_pct,57%,,,,,
player,201411020sea,rai,TuckJu20,special_teams,5,,,,,
player,201411020sea,rai,TuckJu20,st_pct,14%,,,,,
player,201411020sea,rai,MayoBe00,pos,DE,,,,,
player,201411020sea,rai,MayoBe00,offense,0,,,,,
player,201411020sea,rai,MayoBe00,off_pct,0%,,,,,
player,201411020sea,rai,MayoBe00,defense,45,,,,,
player,201411020sea,rai,MayoBe00,def_pct,56%,,,,,
player,201411020sea,rai,MayoBe00,special_teams,8,,,,,
player,201411020sea,rai,MayoBe00,st_pct,22%,,,,,
player,201411020sea,rai,ElliJu01,pos,DT,,,,,
player,201411020sea,rai,ElliJu01,offense,0,,,,,
player,201411020sea,rai,ElliJu01,off_pct,0%,,,,,
player,201411020sea,rai,ElliJu01,defense,40,,,,,
player,201411020sea,rai,ElliJu01,def_pct,49%,,,,,
player,201411020sea,rai,ElliJu01,special_teams,0,,,,,
player,201411020sea,rai,ElliJu01,st_pct,0%,,,,,
player,201411020sea,rai,SimsPa99,pos,NT,,,,,
player,201411020sea,rai,SimsPa99,offense,0,,,,,
player,201411020sea,rai,SimsPa99,off_pct,0%,,,,,
player,201411020sea,rai,SimsPa99,defense,30,,,,,
player,201411020sea,rai,SimsPa99,def_pct,37%,,,,,
player,201411020sea,rai,SimsPa99,special_teams,0,,,,,
player,201411020sea,rai,SimsPa99,st_pct,0%,,,,,
player,201411020sea,rai,WilsC.98,pos,DE,,,,,
player,201411020sea,rai,WilsC.98,offense,0,,,,,
player,201411020sea,rai,WilsC.98,off_pct,0%,,,,,
player,201411020sea,rai,WilsC.98,defense,29,,,,,
player,201411020sea,rai,WilsC.98,def_pct,36%,,,,,
player,201411020sea,rai,WilsC.98,special_teams,7,,,,,
player,201411020sea,rai,WilsC.98,st_pct,19%,,,,,
player,201411020sea,rai,McGeSt01,pos,DT,,,,,
player,201411020sea,rai,McGeSt01,offense,0,,,,,
player,201411020sea,rai,McGeSt01,off_pct,0%,,,,,
player,201411020sea,rai,McGeSt01,defense,16,,,,,
player,201411020sea,rai,McGeSt01,def_pct,20%,,,,,
player,201411020sea,rai,McGeSt01,special_teams,7,,,,,
player,201411020sea,rai,McGeSt01,st_pct,19%,,,,,
player,201411020sea,rai,ArmsRa01,pos,LB,,,,,
player,201411020sea,rai,ArmsRa01,offense,0,,,,,
player,201411020sea,rai,ArmsRa01,off_pct,0%,,,,,
player,201411020sea,rai,ArmsRa01,defense,14,,,,,
player,201411020sea,rai,ArmsRa01,def_pct,17%,,,,,
player,201411020sea,rai,ArmsRa01,special_teams,24,,,,,
player,201411020sea,rai,ArmsRa01,st_pct,67%,,,,,
player,201411020sea,rai,AsanLa99,pos,FS,,,,,
player,201411020sea,rai,AsanLa99,offense,0,,,,,
player,201411020sea,rai,AsanLa99,off_pct,0%,,,,,
player,201411020sea,rai,AsanLa99,defense,11,,,,,
player,201411020sea,rai,AsanLa99,def_pct,14%,,,,,
player,201411020sea,rai,AsanLa99,special_teams,22,,,,,
player,201411020sea,rai,AsanLa99,st_pct,61%,,,,,
player,201411020sea,rai,ThorNe00,pos,CB,,,,,
player,201411020sea,rai,ThorNe00,offense,0,,,,,
player,201411020sea,rai,ThorNe00,off_pct,0%,,,,,
player,201411020sea,rai,ThorNe00,defense,3,,,,,
player,201411020sea,rai,ThorNe00,def_pct,4%,,,,,
player,201411020sea,rai,ThorNe00,special_teams,24,,,,,
player,201411020sea,rai,ThorNe00,st_pct,67%,,,,,
player,201411020sea,rai,AutrDe00,pos,DE,,,,,
player,201411020sea,rai,AutrDe00,offense,0,,,,,
player,201411020sea,rai,AutrDe00,off_pct,0%,,,,,
player,201411020sea,rai,AutrDe00,defense,3,,,,,
player,201411020sea,rai,AutrDe00,def_pct,4%,,,,,
player,201411020sea,rai,AutrDe00,special_teams,18,,,,,
player,201411020sea,rai,AutrDe00,st_pct,50%,,,,,
player,201411020sea,rai,ChanJa98,pos,LB,,,,,
player,201411020sea,rai,ChanJa98,offense,0,,,,,
player,201411020sea,rai,ChanJa98,off_pct,0%,,,,,
player,201411020sea,rai,ChanJa98,defense,0,,,,,
player,201411020sea,rai,ChanJa98,def_pct,0%,,,,,
player,201411020sea,rai,ChanJa98,special_teams,24,,,,,
player,201411020sea,rai,ChanJa98,st_pct,67%,,,,,
player,201411020sea,rai,DowlJo00,pos,FS,,,,,
player,201411020sea,rai,DowlJo00,offense,0,,,,,
player,201411020sea,rai,DowlJo00,off_pct,0%,,,,,
player,201411020sea,rai,DowlJo00,defense,0,,,,,
player,201411020sea,rai,DowlJo00,def_pct,0%,,,,,
player,201411020sea,rai,DowlJo00,special_teams,13,,,,,
player,201411020sea,rai,DowlJo00,st_pct,36%,,,,,
player,201411020sea,rai,CondJo20,pos,LS,,,,,
player,201411020sea,rai,CondJo20,offense,0,,,,,
player,201411020sea,rai,CondJo20,off_pct,0%,,,,,
player,201411020sea,rai,CondJo20,defense,0,,,,,
player,201411020sea,rai,CondJo20,def_pct,0%,,,,,
player,201411020sea,rai,CondJo20,special_teams,11,,,,,
player,201411020sea,rai,CondJo20,st_pct,31%,,,,,
player,201411020sea,rai,janikseb01,pos,K,,,,,
player,201411020sea,rai,janikseb01,offense,0,,,,,
player,201411020sea,rai,janikseb01,off_pct,0%,,,,,
player,201411020sea,rai,janikseb01,defense,0,,,,,
player,201411020sea,rai,janikseb01,def_pct,0%,,,,,
player,201411020sea,rai,janikseb01,special_teams,10,,,,,
player,201411020sea,rai,janikseb01,st_pct,28%,,,,,
player,201411020sea,rai,KingMa00,pos,P,,,,,
player,201411020sea,rai,KingMa00,offense,0,,,,,
player,201411020sea,rai,KingMa00,off_pct,0%,,,,,
player,201411020sea,rai,KingMa00,defense,0,,,,,
player,201411020sea,rai,KingMa00,def_pct,0%,,,,,
player,201411020sea,rai,KingMa00,special_teams,6,,,,,
player,201411020sea,rai,KingMa00,st_pct,17%,,,,,
player,201411020sea,rai,SchaMa00,pos,QB,,,,,
player,201411020sea,rai,SchaMa00,offense,0,,,,,
player,201411020sea,rai,SchaMa00,off_pct,0%,,,,,
player,201411020sea,rai,SchaMa00,defense,0,,,,,
player,201411020sea,rai,SchaMa00,def_pct,0%,,,,,
player,201411020sea,rai,SchaMa00,special_teams,5,,,,,
player,201411020sea,rai,SchaMa00,st_pct,14%,,,,,
player,201411020sea,rai,BootKe20,pos,C,,,,,
player,201411020sea,rai,BootKe20,offense,0,,,,,
player,201411020sea,rai,BootKe20,off_pct,0%,,,,,
player,201411020sea,rai,BootKe20,defense,0,,,,,
player,201411020sea,rai,BootKe20,def_pct,0%,,,,,
player,201411020sea,rai,BootKe20,special_teams,1,,,,,
player,201411020sea,rai,BootKe20,st_pct,3%,,,,,
