game,2014,6,20141012,201410120mia,gnb,"Green Bay Packers",27,mia,"Miami Dolphins",24
player,201410120mia,gnb,CobbRa00,pos,WR,,,,,
player,201410120mia,gnb,CobbRa00,offense,73,,,,,
player,201410120mia,gnb,CobbRa00,off_pct,91%,,,,,
player,201410120mia,gnb,CobbRa00,defense,0,,,,,
player,201410120mia,gnb,CobbRa00,def_pct,0%,,,,,
player,201410120mia,gnb,CobbRa00,special_teams,0,,,,,
player,201410120mia,gnb,CobbRa00,st_pct,0%,,,,,
player,201410120mia,gnb,AdamDa01,pos,WR,,,,,
player,201410120mia,gnb,AdamDa01,offense,62,,,,,
player,201410120mia,gnb,AdamDa01,off_pct,78%,,,,,
player,201410120mia,gnb,AdamDa01,defense,0,,,,,
player,201410120mia,gnb,AdamDa01,def_pct,0%,,,,,
player,201410120mia,gnb,AdamDa01,special_teams,0,,,,,
player,201410120mia,gnb,AdamDa01,st_pct,0%,,,,,
player,201410120mia,gnb,QuarAn00,pos,TE,,,,,
player,201410120mia,gnb,QuarAn00,offense,53,,,,,
player,201410120mia,gnb,QuarAn00,off_pct,66%,,,,,
player,201410120mia,gnb,QuarAn00,defense,0,,,,,
player,201410120mia,gnb,QuarAn00,def_pct,0%,,,,,
player,201410120mia,gnb,QuarAn00,special_teams,9,,,,,
player,201410120mia,gnb,QuarAn00,st_pct,32%,,,,,
player,201410120mia,gnb,LacyEd00,pos,RB,,,,,
player,201410120mia,gnb,LacyEd00,offense,39,,,,,
player,201410120mia,gnb,LacyEd00,off_pct,49%,,,,,
player,201410120mia,gnb,LacyEd00,defense,0,,,,,
player,201410120mia,gnb,LacyEd00,def_pct,0%,,,,,
player,201410120mia,gnb,LacyEd00,special_teams,0,,,,,
player,201410120mia,gnb,LacyEd00,st_pct,0%,,,,,
player,201410120mia,gnb,StarJa00,pos,RB,,,,,
player,201410120mia,gnb,StarJa00,offense,38,,,,,
player,201410120mia,gnb,StarJa00,off_pct,48%,,,,,
player,201410120mia,gnb,StarJa00,defense,0,,,,,
player,201410120mia,gnb,StarJa00,def_pct,0%,,,,,
player,201410120mia,gnb,StarJa00,special_teams,4,,,,,
player,201410120mia,gnb,StarJa00,st_pct,14%,,,,,
player,201410120mia,gnb,RodgRi00,pos,TE,,,,,
player,201410120mia,gnb,RodgRi00,offense,34,,,,,
player,201410120mia,gnb,RodgRi00,off_pct,42%,,,,,
player,201410120mia,gnb,RodgRi00,defense,0,,,,,
player,201410120mia,gnb,RodgRi00,def_pct,0%,,,,,
player,201410120mia,gnb,RodgRi00,special_teams,0,,,,,
player,201410120mia,gnb,RodgRi00,st_pct,0%,,,,,
player,201410120mia,gnb,KuhnJo00,pos,FB,,,,,
player,201410120mia,gnb,KuhnJo00,offense,11,,,,,
player,201410120mia,gnb,KuhnJo00,off_pct,14%,,,,,
player,201410120mia,gnb,KuhnJo00,defense,0,,,,,
player,201410120mia,gnb,KuhnJo00,def_pct,0%,,,,,
player,201410120mia,gnb,KuhnJo00,special_teams,9,,,,,
player,201410120mia,gnb,KuhnJo00,st_pct,32%,,,,,
player,201410120mia,gnb,SherDe00,pos,T,,,,,
player,201410120mia,gnb,SherDe00,offense,6,,,,,
player,201410120mia,gnb,SherDe00,off_pct,8%,,,,,
player,201410120mia,gnb,SherDe00,defense,0,,,,,
player,201410120mia,gnb,SherDe00,def_pct,0%,,,,,
player,201410120mia,gnb,SherDe00,special_teams,5,,,,,
player,201410120mia,gnb,SherDe00,st_pct,18%,,,,,
player,201410120mia,gnb,JaniJe00,pos,WR,,,,,
player,201410120mia,gnb,JaniJe00,offense,3,,,,,
player,201410120mia,gnb,JaniJe00,off_pct,4%,,,,,
player,201410120mia,gnb,JaniJe00,defense,0,,,,,
player,201410120mia,gnb,JaniJe00,def_pct,0%,,,,,
player,201410120mia,gnb,JaniJe00,special_teams,4,,,,,
player,201410120mia,gnb,JaniJe00,st_pct,14%,,,,,
player,201410120mia,gnb,HarrDu01,pos,RB,,,,,
player,201410120mia,gnb,HarrDu01,offense,1,,,,,
player,201410120mia,gnb,HarrDu01,off_pct,1%,,,,,
player,201410120mia,gnb,HarrDu01,defense,0,,,,,
player,201410120mia,gnb,HarrDu01,def_pct,0%,,,,,
player,201410120mia,gnb,HarrDu01,special_teams,10,,,,,
player,201410120mia,gnb,HarrDu01,st_pct,36%,,,,,
player,201410120mia,gnb,BurnMo99,pos,SS,,,,,
player,201410120mia,gnb,BurnMo99,offense,0,,,,,
player,201410120mia,gnb,BurnMo99,off_pct,0%,,,,,
player,201410120mia,gnb,BurnMo99,defense,58,,,,,
player,201410120mia,gnb,BurnMo99,def_pct,100%,,,,,
player,201410120mia,gnb,BurnMo99,special_teams,11,,,,,
player,201410120mia,gnb,BurnMo99,st_pct,39%,,,,,
player,201410120mia,gnb,HawkA.20,pos,LB,,,,,
player,201410120mia,gnb,HawkA.20,offense,0,,,,,
player,201410120mia,gnb,HawkA.20,off_pct,0%,,,,,
player,201410120mia,gnb,HawkA.20,defense,58,,,,,
player,201410120mia,gnb,HawkA.20,def_pct,100%,,,,,
player,201410120mia,gnb,HawkA.20,special_teams,4,,,,,
player,201410120mia,gnb,HawkA.20,st_pct,14%,,,,,
player,201410120mia,gnb,HousDa00,pos,CB,,,,,
player,201410120mia,gnb,HousDa00,offense,0,,,,,
player,201410120mia,gnb,HousDa00,off_pct,0%,,,,,
player,201410120mia,gnb,HousDa00,defense,49,,,,,
player,201410120mia,gnb,HousDa00,def_pct,84%,,,,,
player,201410120mia,gnb,HousDa00,special_teams,13,,,,,
player,201410120mia,gnb,HousDa00,st_pct,46%,,,,,
player,201410120mia,gnb,MattCl99,pos,LB,,,,,
player,201410120mia,gnb,MattCl99,offense,0,,,,,
player,201410120mia,gnb,MattCl99,off_pct,0%,,,,,
player,201410120mia,gnb,MattCl99,defense,49,,,,,
player,201410120mia,gnb,MattCl99,def_pct,84%,,,,,
player,201410120mia,gnb,MattCl99,special_teams,5,,,,,
player,201410120mia,gnb,MattCl99,st_pct,18%,,,,,
player,201410120mia,gnb,PeppJu99,pos,LB,,,,,
player,201410120mia,gnb,PeppJu99,offense,0,,,,,
player,201410120mia,gnb,PeppJu99,off_pct,0%,,,,,
player,201410120mia,gnb,PeppJu99,defense,42,,,,,
player,201410120mia,gnb,PeppJu99,def_pct,72%,,,,,
player,201410120mia,gnb,PeppJu99,special_teams,5,,,,,
player,201410120mia,gnb,PeppJu99,st_pct,18%,,,,,
player,201410120mia,gnb,DaniMi00,pos,DE,,,,,
player,201410120mia,gnb,DaniMi00,offense,0,,,,,
player,201410120mia,gnb,DaniMi00,off_pct,0%,,,,,
player,201410120mia,gnb,DaniMi00,defense,40,,,,,
player,201410120mia,gnb,DaniMi00,def_pct,69%,,,,,
player,201410120mia,gnb,DaniMi00,special_teams,5,,,,,
player,201410120mia,gnb,DaniMi00,st_pct,18%,,,,,
player,201410120mia,gnb,ClinHa00,pos,FS,,,,,
player,201410120mia,gnb,ClinHa00,offense,0,,,,,
player,201410120mia,gnb,ClinHa00,off_pct,0%,,,,,
player,201410120mia,gnb,ClinHa00,defense,37,,,,,
player,201410120mia,gnb,ClinHa00,def_pct,64%,,,,,
player,201410120mia,gnb,ClinHa00,special_teams,12,,,,,
player,201410120mia,gnb,ClinHa00,st_pct,43%,,,,,
player,201410120mia,gnb,GuioLe99,pos,NT,,,,,
player,201410120mia,gnb,GuioLe99,offense,0,,,,,
player,201410120mia,gnb,GuioLe99,off_pct,0%,,,,,
player,201410120mia,gnb,GuioLe99,defense,36,,,,,
player,201410120mia,gnb,GuioLe99,def_pct,62%,,,,,
player,201410120mia,gnb,GuioLe99,special_teams,4,,,,,
player,201410120mia,gnb,GuioLe99,st_pct,14%,,,,,
player,201410120mia,gnb,WillTr99,pos,CB,,,,,
player,201410120mia,gnb,WillTr99,offense,0,,,,,
player,201410120mia,gnb,WillTr99,off_pct,0%,,,,,
player,201410120mia,gnb,WillTr99,defense,35,,,,,
player,201410120mia,gnb,WillTr99,def_pct,60%,,,,,
player,201410120mia,gnb,WillTr99,special_teams,0,,,,,
player,201410120mia,gnb,WillTr99,st_pct,0%,,,,,
player,201410120mia,gnb,HydeMi00,pos,FS,,,,,
player,201410120mia,gnb,HydeMi00,offense,0,,,,,
player,201410120mia,gnb,HydeMi00,off_pct,0%,,,,,
player,201410120mia,gnb,HydeMi00,defense,34,,,,,
player,201410120mia,gnb,HydeMi00,def_pct,59%,,,,,
player,201410120mia,gnb,HydeMi00,special_teams,14,,,,,
player,201410120mia,gnb,HydeMi00,st_pct,50%,,,,,
player,201410120mia,gnb,JoneBr99,pos,LB,,,,,
player,201410120mia,gnb,JoneBr99,offense,0,,,,,
player,201410120mia,gnb,JoneBr99,off_pct,0%,,,,,
player,201410120mia,gnb,JoneBr99,defense,34,,,,,
player,201410120mia,gnb,JoneBr99,def_pct,59%,,,,,
player,201410120mia,gnb,JoneBr99,special_teams,10,,,,,
player,201410120mia,gnb,JoneBr99,st_pct,36%,,,,,
player,201410120mia,gnb,HaywCa00,pos,CB,,,,,
player,201410120mia,gnb,HaywCa00,offense,0,,,,,
player,201410120mia,gnb,HaywCa00,off_pct,0%,,,,,
player,201410120mia,gnb,HaywCa00,defense,34,,,,,
player,201410120mia,gnb,HaywCa00,def_pct,59%,,,,,
player,201410120mia,gnb,HaywCa00,special_teams,6,,,,,
player,201410120mia,gnb,HaywCa00,st_pct,21%,,,,,
player,201410120mia,gnb,ShieSa00,pos,CB,,,,,
player,201410120mia,gnb,ShieSa00,offense,0,,,,,
player,201410120mia,gnb,ShieSa00,off_pct,0%,,,,,
player,201410120mia,gnb,ShieSa00,defense,33,,,,,
player,201410120mia,gnb,ShieSa00,def_pct,57%,,,,,
player,201410120mia,gnb,ShieSa00,special_teams,1,,,,,
player,201410120mia,gnb,ShieSa00,st_pct,4%,,,,,
player,201410120mia,gnb,NealMi99,pos,LB,,,,,
player,201410120mia,gnb,NealMi99,offense,0,,,,,
player,201410120mia,gnb,NealMi99,off_pct,0%,,,,,
player,201410120mia,gnb,NealMi99,defense,27,,,,,
player,201410120mia,gnb,NealMi99,def_pct,47%,,,,,
player,201410120mia,gnb,NealMi99,special_teams,5,,,,,
player,201410120mia,gnb,NealMi99,st_pct,18%,,,,,
player,201410120mia,gnb,BoydJo00,pos,DE,,,,,
player,201410120mia,gnb,BoydJo00,offense,0,,,,,
player,201410120mia,gnb,BoydJo00,off_pct,0%,,,,,
player,201410120mia,gnb,BoydJo00,defense,22,,,,,
player,201410120mia,gnb,BoydJo00,def_pct,38%,,,,,
player,201410120mia,gnb,BoydJo00,special_teams,10,,,,,
player,201410120mia,gnb,BoydJo00,st_pct,36%,,,,,
player,201410120mia,gnb,BushJa20,pos,CB,,,,,
player,201410120mia,gnb,BushJa20,offense,0,,,,,
player,201410120mia,gnb,BushJa20,off_pct,0%,,,,,
player,201410120mia,gnb,BushJa20,defense,15,,,,,
player,201410120mia,gnb,BushJa20,def_pct,26%,,,,,
player,201410120mia,gnb,BushJa20,special_teams,21,,,,,
player,201410120mia,gnb,BushJa20,st_pct,75%,,,,,
player,201410120mia,gnb,PerrNi00,pos,LB,,,,,
player,201410120mia,gnb,PerrNi00,offense,0,,,,,
player,201410120mia,gnb,PerrNi00,off_pct,0%,,,,,
player,201410120mia,gnb,PerrNi00,defense,13,,,,,
player,201410120mia,gnb,PerrNi00,def_pct,22%,,,,,
player,201410120mia,gnb,PerrNi00,special_teams,9,,,,,
player,201410120mia,gnb,PerrNi00,st_pct,32%,,,,,
player,201410120mia,gnb,LattJa00,pos,LB,,,,,
player,201410120mia,gnb,LattJa00,offense,0,,,,,
player,201410120mia,gnb,LattJa00,off_pct,0%,,,,,
player,201410120mia,gnb,LattJa00,defense,11,,,,,
player,201410120mia,gnb,LattJa00,def_pct,19%,,,,,
player,201410120mia,gnb,LattJa00,special_teams,2,,,,,
player,201410120mia,gnb,LattJa00,st_pct,7%,,,,,
player,201410120mia,gnb,PennMi00,pos,NT,,,,,
player,201410120mia,gnb,PennMi00,offense,0,,,,,
player,201410120mia,gnb,PennMi00,off_pct,0%,,,,,
player,201410120mia,gnb,PennMi00,defense,9,,,,,
player,201410120mia,gnb,PennMi00,def_pct,16%,,,,,
player,201410120mia,gnb,PennMi00,special_teams,5,,,,,
player,201410120mia,gnb,PennMi00,st_pct,18%,,,,,
player,201410120mia,gnb,RobiLu00,pos,DE,,,,,
player,201410120mia,gnb,RobiLu00,offense,0,,,,,
player,201410120mia,gnb,RobiLu00,off_pct,0%,,,,,
player,201410120mia,gnb,RobiLu00,defense,2,,,,,
player,201410120mia,gnb,RobiLu00,def_pct,3%,,,,,
player,201410120mia,gnb,RobiLu00,special_teams,0,,,,,
player,201410120mia,gnb,RobiLu00,st_pct,0%,,,,,
player,201410120mia,gnb,BostBr00,pos,TE,,,,,
player,201410120mia,gnb,BostBr00,offense,0,,,,,
player,201410120mia,gnb,BostBr00,off_pct,0%,,,,,
player,201410120mia,gnb,BostBr00,defense,0,,,,,
player,201410120mia,gnb,BostBr00,def_pct,0%,,,,,
player,201410120mia,gnb,BostBr00,special_teams,18,,,,,
player,201410120mia,gnb,BostBr00,st_pct,64%,,,,,
player,201410120mia,gnb,RichSe00,pos,SS,,,,,
player,201410120mia,gnb,RichSe00,offense,0,,,,,
player,201410120mia,gnb,RichSe00,off_pct,0%,,,,,
player,201410120mia,gnb,RichSe00,defense,0,,,,,
player,201410120mia,gnb,RichSe00,def_pct,0%,,,,,
player,201410120mia,gnb,RichSe00,special_teams,18,,,,,
player,201410120mia,gnb,RichSe00,st_pct,64%,,,,,
player,201410120mia,gnb,ElliJa02,pos,LB,,,,,
player,201410120mia,gnb,ElliJa02,offense,0,,,,,
player,201410120mia,gnb,ElliJa02,off_pct,0%,,,,,
player,201410120mia,gnb,ElliJa02,defense,0,,,,,
player,201410120mia,gnb,ElliJa02,def_pct,0%,,,,,
player,201410120mia,gnb,ElliJa02,special_teams,17,,,,,
player,201410120mia,gnb,ElliJa02,st_pct,61%,,,,,
player,201410120mia,gnb,DorsKe01,pos,WR,,,,,
player,201410120mia,gnb,DorsKe01,offense,0,,,,,
player,201410120mia,gnb,DorsKe01,off_pct,0%,,,,,
player,201410120mia,gnb,DorsKe01,defense,0,,,,,
player,201410120mia,gnb,DorsKe01,def_pct,0%,,,,,
player,201410120mia,gnb,DorsKe01,special_teams,16,,,,,
player,201410120mia,gnb,DorsKe01,st_pct,57%,,,,,
player,201410120mia,gnb,CrosMa20,pos,K,,,,,
player,201410120mia,gnb,CrosMa20,offense,0,,,,,
player,201410120mia,gnb,CrosMa20,off_pct,0%,,,,,
player,201410120mia,gnb,CrosMa20,defense,0,,,,,
player,201410120mia,gnb,CrosMa20,def_pct,0%,,,,,
player,201410120mia,gnb,CrosMa20,special_teams,11,,,,,
player,201410120mia,gnb,CrosMa20,st_pct,39%,,,,,
player,201410120mia,gnb,GoodBr99,pos,LS,,,,,
player,201410120mia,gnb,GoodBr99,offense,0,,,,,
player,201410120mia,gnb,GoodBr99,off_pct,0%,,,,,
player,201410120mia,gnb,GoodBr99,defense,0,,,,,
player,201410120mia,gnb,GoodBr99,def_pct,0%,,,,,
player,201410120mia,gnb,GoodBr99,special_teams,10,,,,,
player,201410120mia,gnb,GoodBr99,st_pct,36%,,,,,
player,201410120mia,gnb,MastTi99,pos,P,,,,,
player,201410120mia,gnb,MastTi99,offense,0,,,,,
player,201410120mia,gnb,MastTi99,off_pct,0%,,,,,
player,201410120mia,gnb,MastTi99,defense,0,,,,,
player,201410120mia,gnb,MastTi99,def_pct,0%,,,,,
player,201410120mia,gnb,MastTi99,special_teams,10,,,,,
player,201410120mia,gnb,MastTi99,st_pct,36%,,,,,
player,201410120mia,gnb,TaylLa01,pos,G,,,,,
player,201410120mia,gnb,TaylLa01,offense,0,,,,,
player,201410120mia,gnb,TaylLa01,off_pct,0%,,,,,
player,201410120mia,gnb,TaylLa01,defense,0,,,,,
player,201410120mia,gnb,TaylLa01,def_pct,0%,,,,,
player,201410120mia,gnb,TaylLa01,special_teams,10,,,,,
player,201410120mia,gnb,TaylLa01,st_pct,36%,,,,,
