game,2014,5,20141005,201410050sfo,kan,"Kansas City Chiefs",17,sfo,"San Francisco 49ers",22
player,201410050sfo,sfo,SkutDa00,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,SkutDa00,fumbles_forced,0,,,,,
player,201410050sfo,sfo,CullCh00,def_int,0,,,,,
player,201410050sfo,sfo,CullCh00,def_int_yds,0,,,,,
player,201410050sfo,sfo,CullCh00,def_int_td,0,,,,,
player,201410050sfo,sfo,CullCh00,def_int_long,0,,,,,
player,201410050sfo,sfo,CullCh00,pass_defended,1,,,,,
player,201410050sfo,sfo,CullCh00,sacks,0.0,,,,,
player,201410050sfo,sfo,CullCh00,tackles_combined,3,,,,,
player,201410050sfo,sfo,CullCh00,tackles_solo,3,,,,,
player,201410050sfo,sfo,CullCh00,tackles_assists,0,,,,,
player,201410050sfo,sfo,CullCh00,tackles_loss,0,,,,,
player,201410050sfo,sfo,CullCh00,qb_hits,0,,,,,
player,201410050sfo,sfo,CullCh00,fumbles_rec,0,,,,,
player,201410050sfo,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,CullCh00,fumbles_forced,0,,,,,
player,201410050sfo,sfo,SmitJu20,def_int,0,,,,,
player,201410050sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201410050sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201410050sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201410050sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201410050sfo,sfo,SmitJu20,sacks,0.0,,,,,
player,201410050sfo,sfo,SmitJu20,tackles_combined,3,,,,,
player,201410050sfo,sfo,SmitJu20,tackles_solo,2,,,,,
player,201410050sfo,sfo,SmitJu20,tackles_assists,1,,,,,
player,201410050sfo,sfo,SmitJu20,tackles_loss,1,,,,,
player,201410050sfo,sfo,SmitJu20,qb_hits,0,,,,,
player,201410050sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201410050sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,SmitJu20,fumbles_forced,1,,,,,
player,201410050sfo,sfo,BrooAh21,def_int,0,,,,,
player,201410050sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201410050sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201410050sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201410050sfo,sfo,BrooAh21,pass_defended,1,,,,,
player,201410050sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201410050sfo,sfo,BrooAh21,tackles_combined,2,,,,,
player,201410050sfo,sfo,BrooAh21,tackles_solo,2,,,,,
player,201410050sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201410050sfo,sfo,BrooAh21,tackles_loss,0,,,,,
player,201410050sfo,sfo,BrooAh21,qb_hits,1,,,,,
player,201410050sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201410050sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201410050sfo,sfo,McDoRa99,def_int,0,,,,,
player,201410050sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201410050sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201410050sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201410050sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201410050sfo,sfo,McDoRa99,sacks,0.0,,,,,
player,201410050sfo,sfo,McDoRa99,tackles_combined,2,,,,,
player,201410050sfo,sfo,McDoRa99,tackles_solo,0,,,,,
player,201410050sfo,sfo,McDoRa99,tackles_assists,2,,,,,
player,201410050sfo,sfo,McDoRa99,tackles_loss,0,,,,,
player,201410050sfo,sfo,McDoRa99,qb_hits,0,,,,,
player,201410050sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201410050sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201410050sfo,sfo,WardJi01,def_int,0,,,,,
player,201410050sfo,sfo,WardJi01,def_int_yds,0,,,,,
player,201410050sfo,sfo,WardJi01,def_int_td,0,,,,,
player,201410050sfo,sfo,WardJi01,def_int_long,0,,,,,
player,201410050sfo,sfo,WardJi01,pass_defended,0,,,,,
player,201410050sfo,sfo,WardJi01,sacks,0.0,,,,,
player,201410050sfo,sfo,WardJi01,tackles_combined,2,,,,,
player,201410050sfo,sfo,WardJi01,tackles_solo,1,,,,,
player,201410050sfo,sfo,WardJi01,tackles_assists,1,,,,,
player,201410050sfo,sfo,WardJi01,tackles_loss,0,,,,,
player,201410050sfo,sfo,WardJi01,qb_hits,0,,,,,
player,201410050sfo,sfo,WardJi01,fumbles_rec,0,,,,,
player,201410050sfo,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,WardJi01,fumbles_forced,0,,,,,
player,201410050sfo,sfo,CookCh99,def_int,0,,,,,
player,201410050sfo,sfo,CookCh99,def_int_yds,0,,,,,
player,201410050sfo,sfo,CookCh99,def_int_td,0,,,,,
player,201410050sfo,sfo,CookCh99,def_int_long,0,,,,,
player,201410050sfo,sfo,CookCh99,pass_defended,0,,,,,
player,201410050sfo,sfo,CookCh99,sacks,0.0,,,,,
player,201410050sfo,sfo,CookCh99,tackles_combined,1,,,,,
player,201410050sfo,sfo,CookCh99,tackles_solo,1,,,,,
player,201410050sfo,sfo,CookCh99,tackles_assists,0,,,,,
player,201410050sfo,sfo,CookCh99,tackles_loss,0,,,,,
player,201410050sfo,sfo,CookCh99,qb_hits,0,,,,,
player,201410050sfo,sfo,CookCh99,fumbles_rec,0,,,,,
player,201410050sfo,sfo,CookCh99,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,CookCh99,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,CookCh99,fumbles_forced,0,,,,,
player,201410050sfo,sfo,JeroTo00,def_int,0,,,,,
player,201410050sfo,sfo,JeroTo00,def_int_yds,0,,,,,
player,201410050sfo,sfo,JeroTo00,def_int_td,0,,,,,
player,201410050sfo,sfo,JeroTo00,def_int_long,0,,,,,
player,201410050sfo,sfo,JeroTo00,pass_defended,0,,,,,
player,201410050sfo,sfo,JeroTo00,sacks,0.0,,,,,
player,201410050sfo,sfo,JeroTo00,tackles_combined,1,,,,,
player,201410050sfo,sfo,JeroTo00,tackles_solo,1,,,,,
player,201410050sfo,sfo,JeroTo00,tackles_assists,0,,,,,
player,201410050sfo,sfo,JeroTo00,tackles_loss,0,,,,,
player,201410050sfo,sfo,JeroTo00,qb_hits,0,,,,,
player,201410050sfo,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201410050sfo,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201410050sfo,sfo,LyncAa00,def_int,0,,,,,
player,201410050sfo,sfo,LyncAa00,def_int_yds,0,,,,,
player,201410050sfo,sfo,LyncAa00,def_int_td,0,,,,,
player,201410050sfo,sfo,LyncAa00,def_int_long,0,,,,,
player,201410050sfo,sfo,LyncAa00,pass_defended,1,,,,,
player,201410050sfo,sfo,LyncAa00,sacks,0.0,,,,,
player,201410050sfo,sfo,LyncAa00,tackles_combined,1,,,,,
player,201410050sfo,sfo,LyncAa00,tackles_solo,0,,,,,
player,201410050sfo,sfo,LyncAa00,tackles_assists,1,,,,,
player,201410050sfo,sfo,LyncAa00,tackles_loss,0,,,,,
player,201410050sfo,sfo,LyncAa00,qb_hits,0,,,,,
player,201410050sfo,sfo,LyncAa00,fumbles_rec,0,,,,,
player,201410050sfo,sfo,LyncAa00,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,LyncAa00,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,LyncAa00,fumbles_forced,0,,,,,
player,201410050sfo,sfo,McCrL.00,def_int,0,,,,,
player,201410050sfo,sfo,McCrL.00,def_int_yds,0,,,,,
player,201410050sfo,sfo,McCrL.00,def_int_td,0,,,,,
player,201410050sfo,sfo,McCrL.00,def_int_long,0,,,,,
player,201410050sfo,sfo,McCrL.00,pass_defended,0,,,,,
player,201410050sfo,sfo,McCrL.00,sacks,0.0,,,,,
player,201410050sfo,sfo,McCrL.00,tackles_combined,1,,,,,
player,201410050sfo,sfo,McCrL.00,tackles_solo,0,,,,,
player,201410050sfo,sfo,McCrL.00,tackles_assists,1,,,,,
player,201410050sfo,sfo,McCrL.00,tackles_loss,0,,,,,
player,201410050sfo,sfo,McCrL.00,qb_hits,0,,,,,
player,201410050sfo,sfo,McCrL.00,fumbles_rec,0,,,,,
player,201410050sfo,sfo,McCrL.00,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,McCrL.00,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,McCrL.00,fumbles_forced,0,,,,,
player,201410050sfo,sfo,WillIa00,def_int,0,,,,,
player,201410050sfo,sfo,WillIa00,def_int_yds,0,,,,,
player,201410050sfo,sfo,WillIa00,def_int_td,0,,,,,
player,201410050sfo,sfo,WillIa00,def_int_long,0,,,,,
player,201410050sfo,sfo,WillIa00,pass_defended,0,,,,,
player,201410050sfo,sfo,WillIa00,sacks,0.0,,,,,
player,201410050sfo,sfo,WillIa00,tackles_combined,1,,,,,
player,201410050sfo,sfo,WillIa00,tackles_solo,1,,,,,
player,201410050sfo,sfo,WillIa00,tackles_assists,0,,,,,
player,201410050sfo,sfo,WillIa00,tackles_loss,0,,,,,
player,201410050sfo,sfo,WillIa00,qb_hits,0,,,,,
player,201410050sfo,sfo,WillIa00,fumbles_rec,0,,,,,
player,201410050sfo,sfo,WillIa00,fumbles_rec_yds,0,,,,,
player,201410050sfo,sfo,WillIa00,fumbles_rec_td,0,,,,,
player,201410050sfo,sfo,WillIa00,fumbles_forced,0,,,,,
player,201410050sfo,kan,ThomDe05,kick_ret,0,,,,,
player,201410050sfo,kan,ThomDe05,kick_ret_yds,0,,,,,
player,201410050sfo,kan,ThomDe05,kick_ret_yds_per_ret,,,,,,
player,201410050sfo,kan,ThomDe05,kick_ret_td,0,,,,,
player,201410050sfo,kan,ThomDe05,kick_ret_long,0,,,,,
player,201410050sfo,kan,ThomDe05,punt_ret,2,,,,,
player,201410050sfo,kan,ThomDe05,punt_ret_yds,38,,,,,
player,201410050sfo,kan,ThomDe05,punt_ret_yds_per_ret,19.0,,,,,
player,201410050sfo,kan,ThomDe05,punt_ret_td,0,,,,,
player,201410050sfo,kan,ThomDe05,punt_ret_long,28,,,,,
player,201410050sfo,kan,DaviKn00,kick_ret,5,,,,,
player,201410050sfo,kan,DaviKn00,kick_ret_yds,119,,,,,
player,201410050sfo,kan,DaviKn00,kick_ret_yds_per_ret,23.8,,,,,
player,201410050sfo,kan,DaviKn00,kick_ret_td,0,,,,,
player,201410050sfo,kan,DaviKn00,kick_ret_long,34,,,,,
player,201410050sfo,kan,DaviKn00,punt_ret,0,,,,,
player,201410050sfo,kan,DaviKn00,punt_ret_yds,0,,,,,
player,201410050sfo,kan,DaviKn00,punt_ret_yds_per_ret,,,,,,
player,201410050sfo,kan,DaviKn00,punt_ret_td,0,,,,,
player,201410050sfo,kan,DaviKn00,punt_ret_long,0,,,,,
player,201410050sfo,sfo,ElliBr00,kick_ret,4,,,,,
player,201410050sfo,sfo,ElliBr00,kick_ret_yds,108,,,,,
player,201410050sfo,sfo,ElliBr00,kick_ret_yds_per_ret,27.0,,,,,
player,201410050sfo,sfo,ElliBr00,kick_ret_td,0,,,,,
player,201410050sfo,sfo,ElliBr00,kick_ret_long,33,,,,,
player,201410050sfo,sfo,ElliBr00,punt_ret,0,,,,,
player,201410050sfo,sfo,ElliBr00,punt_ret_yds,0,,,,,
player,201410050sfo,sfo,ElliBr00,punt_ret_yds_per_ret,,,,,,
player,201410050sfo,sfo,ElliBr00,punt_ret_td,0,,,,,
player,201410050sfo,sfo,ElliBr00,punt_ret_long,0,,,,,
player,201410050sfo,kan,SantCa01,xpm,2,,,,,
player,201410050sfo,kan,SantCa01,xpa,2,,,,,
player,201410050sfo,kan,SantCa01,fgm,1,,,,,
player,201410050sfo,kan,SantCa01,fga,1,,,,,
player,201410050sfo,kan,SantCa01,punt,0,,,,,
player,201410050sfo,kan,SantCa01,punt_yds,0,,,,,
player,201410050sfo,kan,SantCa01,punt_yds_per_punt,,,,,,
player,201410050sfo,kan,SantCa01,punt_long,0,,,,,
player,201410050sfo,kan,ColqDu20,xpm,,,,,,
player,201410050sfo,kan,ColqDu20,xpa,,,,,,
player,201410050sfo,kan,ColqDu20,fgm,,,,,,
player,201410050sfo,kan,ColqDu20,fga,,,,,,
player,201410050sfo,kan,ColqDu20,punt,4,,,,,
player,201410050sfo,kan,ColqDu20,punt_yds,161,,,,,
player,201410050sfo,kan,ColqDu20,punt_yds_per_punt,40.3,,,,,
player,201410050sfo,kan,ColqDu20,punt_long,51,,,,,
player,201410050sfo,sfo,dawsophi01,xpm,1,,,,,
player,201410050sfo,sfo,dawsophi01,xpa,1,,,,,
player,201410050sfo,sfo,dawsophi01,fgm,5,,,,,
player,201410050sfo,sfo,dawsophi01,fga,5,,,,,
player,201410050sfo,sfo,dawsophi01,punt,0,,,,,
player,201410050sfo,sfo,dawsophi01,punt_yds,0,,,,,
player,201410050sfo,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201410050sfo,sfo,dawsophi01,punt_long,0,,,,,
player,201410050sfo,sfo,LeexAn20,xpm,,,,,,
player,201410050sfo,sfo,LeexAn20,xpa,,,,,,
player,201410050sfo,sfo,LeexAn20,fgm,,,,,,
player,201410050sfo,sfo,LeexAn20,fga,,,,,,
player,201410050sfo,sfo,LeexAn20,punt,2,,,,,
player,201410050sfo,sfo,LeexAn20,punt_yds,107,,,,,
player,201410050sfo,sfo,LeexAn20,punt_yds_per_punt,53.5,,,,,
player,201410050sfo,sfo,LeexAn20,punt_long,56,,,,,
player,201410050sfo,sfo,McDoVa00,pos,TE,,,,,
player,201410050sfo,sfo,McDoVa00,offense,70,,,,,
player,201410050sfo,sfo,McDoVa00,off_pct,100%,,,,,
player,201410050sfo,sfo,McDoVa00,defense,0,,,,,
player,201410050sfo,sfo,McDoVa00,def_pct,0%,,,,,
player,201410050sfo,sfo,McDoVa00,special_teams,10,,,,,
player,201410050sfo,sfo,McDoVa00,st_pct,37%,,,,,
player,201410050sfo,sfo,MartJo01,pos,T,,,,,
player,201410050sfo,sfo,MartJo01,offense,70,,,,,
player,201410050sfo,sfo,MartJo01,off_pct,100%,,,,,
player,201410050sfo,sfo,MartJo01,defense,0,,,,,
player,201410050sfo,sfo,MartJo01,def_pct,0%,,,,,
player,201410050sfo,sfo,MartJo01,special_teams,6,,,,,
player,201410050sfo,sfo,MartJo01,st_pct,22%,,,,,
player,201410050sfo,sfo,IupaMi20,pos,G,,,,,
player,201410050sfo,sfo,IupaMi20,offense,70,,,,,
player,201410050sfo,sfo,IupaMi20,off_pct,100%,,,,,
player,201410050sfo,sfo,IupaMi20,defense,0,,,,,
player,201410050sfo,sfo,IupaMi20,def_pct,0%,,,,,
player,201410050sfo,sfo,IupaMi20,special_teams,6,,,,,
player,201410050sfo,sfo,IupaMi20,st_pct,22%,,,,,
player,201410050sfo,sfo,KilgDa00,pos,C,,,,,
player,201410050sfo,sfo,KilgDa00,offense,70,,,,,
player,201410050sfo,sfo,KilgDa00,off_pct,100%,,,,,
player,201410050sfo,sfo,KilgDa00,defense,0,,,,,
player,201410050sfo,sfo,KilgDa00,def_pct,0%,,,,,
player,201410050sfo,sfo,KilgDa00,special_teams,6,,,,,
player,201410050sfo,sfo,KilgDa00,st_pct,22%,,,,,
player,201410050sfo,sfo,BoonAl21,pos,G,,,,,
player,201410050sfo,sfo,BoonAl21,offense,70,,,,,
player,201410050sfo,sfo,BoonAl21,off_pct,100%,,,,,
player,201410050sfo,sfo,BoonAl21,defense,0,,,,,
player,201410050sfo,sfo,BoonAl21,def_pct,0%,,,,,
player,201410050sfo,sfo,BoonAl21,special_teams,6,,,,,
player,201410050sfo,sfo,BoonAl21,st_pct,22%,,,,,
player,201410050sfo,sfo,KaepCo00,pos,QB,,,,,
player,201410050sfo,sfo,KaepCo00,offense,70,,,,,
player,201410050sfo,sfo,KaepCo00,off_pct,100%,,,,,
player,201410050sfo,sfo,KaepCo00,defense,0,,,,,
player,201410050sfo,sfo,KaepCo00,def_pct,0%,,,,,
player,201410050sfo,sfo,KaepCo00,special_teams,0,,,,,
player,201410050sfo,sfo,KaepCo00,st_pct,0%,,,,,
player,201410050sfo,sfo,StalJo20,pos,T,,,,,
player,201410050sfo,sfo,StalJo20,offense,69,,,,,
player,201410050sfo,sfo,StalJo20,off_pct,99%,,,,,
player,201410050sfo,sfo,StalJo20,defense,0,,,,,
player,201410050sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201410050sfo,sfo,StalJo20,special_teams,6,,,,,
player,201410050sfo,sfo,StalJo20,st_pct,22%,,,,,
player,201410050sfo,sfo,BoldAn00,pos,WR,,,,,
player,201410050sfo,sfo,BoldAn00,offense,60,,,,,
player,201410050sfo,sfo,BoldAn00,off_pct,86%,,,,,
player,201410050sfo,sfo,BoldAn00,defense,0,,,,,
player,201410050sfo,sfo,BoldAn00,def_pct,0%,,,,,
player,201410050sfo,sfo,BoldAn00,special_teams,0,,,,,
player,201410050sfo,sfo,BoldAn00,st_pct,0%,,,,,
player,201410050sfo,sfo,MillBr02,pos,FB,,,,,
player,201410050sfo,sfo,MillBr02,offense,42,,,,,
player,201410050sfo,sfo,MillBr02,off_pct,60%,,,,,
player,201410050sfo,sfo,MillBr02,defense,0,,,,,
player,201410050sfo,sfo,MillBr02,def_pct,0%,,,,,
player,201410050sfo,sfo,MillBr02,special_teams,7,,,,,
player,201410050sfo,sfo,MillBr02,st_pct,26%,,,,,
player,201410050sfo,sfo,CrabMi00,pos,WR,,,,,
player,201410050sfo,sfo,CrabMi00,offense,42,,,,,
player,201410050sfo,sfo,CrabMi00,off_pct,60%,,,,,
player,201410050sfo,sfo,CrabMi00,defense,0,,,,,
player,201410050sfo,sfo,CrabMi00,def_pct,0%,,,,,
player,201410050sfo,sfo,CrabMi00,special_teams,0,,,,,
player,201410050sfo,sfo,CrabMi00,st_pct,0%,,,,,
player,201410050sfo,sfo,GoreFr00,pos,RB,,,,,
player,201410050sfo,sfo,GoreFr00,offense,39,,,,,
player,201410050sfo,sfo,GoreFr00,off_pct,56%,,,,,
player,201410050sfo,sfo,GoreFr00,defense,0,,,,,
player,201410050sfo,sfo,GoreFr00,def_pct,0%,,,,,
player,201410050sfo,sfo,GoreFr00,special_teams,0,,,,,
player,201410050sfo,sfo,GoreFr00,st_pct,0%,,,,,
player,201410050sfo,sfo,HydeCa00,pos,RB,,,,,
player,201410050sfo,sfo,HydeCa00,offense,30,,,,,
player,201410050sfo,sfo,HydeCa00,off_pct,43%,,,,,
player,201410050sfo,sfo,HydeCa00,defense,0,,,,,
player,201410050sfo,sfo,HydeCa00,def_pct,0%,,,,,
player,201410050sfo,sfo,HydeCa00,special_teams,0,,,,,
player,201410050sfo,sfo,HydeCa00,st_pct,0%,,,,,
player,201410050sfo,sfo,CarrDe00,pos,TE,,,,,
player,201410050sfo,sfo,CarrDe00,offense,29,,,,,
player,201410050sfo,sfo,CarrDe00,off_pct,41%,,,,,
player,201410050sfo,sfo,CarrDe00,defense,0,,,,,
player,201410050sfo,sfo,CarrDe00,def_pct,0%,,,,,
player,201410050sfo,sfo,CarrDe00,special_teams,11,,,,,
player,201410050sfo,sfo,CarrDe00,st_pct,41%,,,,,
player,201410050sfo,sfo,LloyBr00,pos,WR,,,,,
player,201410050sfo,sfo,LloyBr00,offense,24,,,,,
player,201410050sfo,sfo,LloyBr00,off_pct,34%,,,,,
player,201410050sfo,sfo,LloyBr00,defense,0,,,,,
player,201410050sfo,sfo,LloyBr00,def_pct,0%,,,,,
player,201410050sfo,sfo,LloyBr00,special_teams,0,,,,,
player,201410050sfo,sfo,LloyBr00,st_pct,0%,,,,,
player,201410050sfo,sfo,ElliBr00,pos,WR,,,,,
player,201410050sfo,sfo,ElliBr00,offense,8,,,,,
player,201410050sfo,sfo,ElliBr00,off_pct,11%,,,,,
player,201410050sfo,sfo,ElliBr00,defense,0,,,,,
player,201410050sfo,sfo,ElliBr00,def_pct,0%,,,,,
player,201410050sfo,sfo,ElliBr00,special_teams,8,,,,,
player,201410050sfo,sfo,ElliBr00,st_pct,30%,,,,,
player,201410050sfo,sfo,JohnSt00,pos,WR,,,,,
player,201410050sfo,sfo,JohnSt00,offense,5,,,,,
player,201410050sfo,sfo,JohnSt00,off_pct,7%,,,,,
player,201410050sfo,sfo,JohnSt00,defense,0,,,,,
player,201410050sfo,sfo,JohnSt00,def_pct,0%,,,,,
player,201410050sfo,sfo,JohnSt00,special_teams,0,,,,,
player,201410050sfo,sfo,JohnSt00,st_pct,0%,,,,,
player,201410050sfo,sfo,LoonJo01,pos,G,,,,,
player,201410050sfo,sfo,LoonJo01,offense,2,,,,,
player,201410050sfo,sfo,LoonJo01,off_pct,3%,,,,,
player,201410050sfo,sfo,LoonJo01,defense,0,,,,,
player,201410050sfo,sfo,LoonJo01,def_pct,0%,,,,,
player,201410050sfo,sfo,LoonJo01,special_teams,6,,,,,
player,201410050sfo,sfo,LoonJo01,st_pct,22%,,,,,
player,201410050sfo,sfo,WillPa98,pos,LB,,,,,
player,201410050sfo,sfo,WillPa98,offense,0,,,,,
player,201410050sfo,sfo,WillPa98,off_pct,0%,,,,,
player,201410050sfo,sfo,WillPa98,defense,50,,,,,
player,201410050sfo,sfo,WillPa98,def_pct,100%,,,,,
player,201410050sfo,sfo,WillPa98,special_teams,6,,,,,
player,201410050sfo,sfo,WillPa98,st_pct,22%,,,,,
player,201410050sfo,sfo,ReidEr00,pos,FS,,,,,
player,201410050sfo,sfo,ReidEr00,offense,0,,,,,
player,201410050sfo,sfo,ReidEr00,off_pct,0%,,,,,
player,201410050sfo,sfo,ReidEr00,defense,50,,,,,
player,201410050sfo,sfo,ReidEr00,def_pct,100%,,,,,
player,201410050sfo,sfo,ReidEr00,special_teams,3,,,,,
player,201410050sfo,sfo,ReidEr00,st_pct,11%,,,,,
player,201410050sfo,sfo,BethAn20,pos,SS,,,,,
player,201410050sfo,sfo,BethAn20,offense,0,,,,,
player,201410050sfo,sfo,BethAn20,off_pct,0%,,,,,
player,201410050sfo,sfo,BethAn20,defense,50,,,,,
player,201410050sfo,sfo,BethAn20,def_pct,100%,,,,,
player,201410050sfo,sfo,BethAn20,special_teams,0,,,,,
player,201410050sfo,sfo,BethAn20,st_pct,0%,,,,,
player,201410050sfo,sfo,CoxxPe99,pos,CB,,,,,
player,201410050sfo,sfo,CoxxPe99,offense,0,,,,,
player,201410050sfo,sfo,CoxxPe99,off_pct,0%,,,,,
player,201410050sfo,sfo,CoxxPe99,defense,50,,,,,
player,201410050sfo,sfo,CoxxPe99,def_pct,100%,,,,,
player,201410050sfo,sfo,CoxxPe99,special_teams,0,,,,,
player,201410050sfo,sfo,CoxxPe99,st_pct,0%,,,,,
player,201410050sfo,sfo,BrooAh21,pos,LB,,,,,
player,201410050sfo,sfo,BrooAh21,offense,0,,,,,
player,201410050sfo,sfo,BrooAh21,off_pct,0%,,,,,
player,201410050sfo,sfo,BrooAh21,defense,50,,,,,
player,201410050sfo,sfo,BrooAh21,def_pct,100%,,,,,
player,201410050sfo,sfo,BrooAh21,special_teams,0,,,,,
player,201410050sfo,sfo,BrooAh21,st_pct,0%,,,,,
player,201410050sfo,sfo,CullCh00,pos,CB,,,,,
player,201410050sfo,sfo,CullCh00,offense,0,,,,,
player,201410050sfo,sfo,CullCh00,off_pct,0%,,,,,
player,201410050sfo,sfo,CullCh00,defense,49,,,,,
player,201410050sfo,sfo,CullCh00,def_pct,98%,,,,,
player,201410050sfo,sfo,CullCh00,special_teams,0,,,,,
player,201410050sfo,sfo,CullCh00,st_pct,0%,,,,,
player,201410050sfo,sfo,WilhMi00,pos,LB,,,,,
player,201410050sfo,sfo,WilhMi00,offense,0,,,,,
player,201410050sfo,sfo,WilhMi00,off_pct,0%,,,,,
player,201410050sfo,sfo,WilhMi00,defense,46,,,,,
player,201410050sfo,sfo,WilhMi00,def_pct,92%,,,,,
player,201410050sfo,sfo,WilhMi00,special_teams,3,,,,,
player,201410050sfo,sfo,WilhMi00,st_pct,11%,,,,,
player,201410050sfo,sfo,McDoRa99,pos,DE,,,,,
player,201410050sfo,sfo,McDoRa99,offense,0,,,,,
player,201410050sfo,sfo,McDoRa99,off_pct,0%,,,,,
player,201410050sfo,sfo,McDoRa99,defense,43,,,,,
player,201410050sfo,sfo,McDoRa99,def_pct,86%,,,,,
player,201410050sfo,sfo,McDoRa99,special_teams,0,,,,,
player,201410050sfo,sfo,McDoRa99,st_pct,0%,,,,,
player,201410050sfo,sfo,SmitJu20,pos,DE,,,,,
player,201410050sfo,sfo,SmitJu20,offense,0,,,,,
player,201410050sfo,sfo,SmitJu20,off_pct,0%,,,,,
player,201410050sfo,sfo,SmitJu20,defense,35,,,,,
player,201410050sfo,sfo,SmitJu20,def_pct,70%,,,,,
player,201410050sfo,sfo,SmitJu20,special_teams,0,,,,,
player,201410050sfo,sfo,SmitJu20,st_pct,0%,,,,,
player,201410050sfo,sfo,WardJi01,pos,FS,,,,,
player,201410050sfo,sfo,WardJi01,offense,0,,,,,
player,201410050sfo,sfo,WardJi01,off_pct,0%,,,,,
player,201410050sfo,sfo,WardJi01,defense,28,,,,,
player,201410050sfo,sfo,WardJi01,def_pct,56%,,,,,
player,201410050sfo,sfo,WardJi01,special_teams,8,,,,,
player,201410050sfo,sfo,WardJi01,st_pct,30%,,,,,
player,201410050sfo,sfo,SkutDa00,pos,LB,,,,,
player,201410050sfo,sfo,SkutDa00,offense,0,,,,,
player,201410050sfo,sfo,SkutDa00,off_pct,0%,,,,,
player,201410050sfo,sfo,SkutDa00,defense,25,,,,,
player,201410050sfo,sfo,SkutDa00,def_pct,50%,,,,,
player,201410050sfo,sfo,SkutDa00,special_teams,13,,,,,
player,201410050sfo,sfo,SkutDa00,st_pct,48%,,,,,
player,201410050sfo,sfo,LyncAa00,pos,LB,,,,,
player,201410050sfo,sfo,LyncAa00,offense,0,,,,,
player,201410050sfo,sfo,LyncAa00,off_pct,0%,,,,,
player,201410050sfo,sfo,LyncAa00,defense,25,,,,,
player,201410050sfo,sfo,LyncAa00,def_pct,50%,,,,,
player,201410050sfo,sfo,LyncAa00,special_teams,7,,,,,
player,201410050sfo,sfo,LyncAa00,st_pct,26%,,,,,
player,201410050sfo,sfo,WillIa00,pos,NT,,,,,
player,201410050sfo,sfo,WillIa00,offense,0,,,,,
player,201410050sfo,sfo,WillIa00,off_pct,0%,,,,,
player,201410050sfo,sfo,WillIa00,defense,25,,,,,
player,201410050sfo,sfo,WillIa00,def_pct,50%,,,,,
player,201410050sfo,sfo,WillIa00,special_teams,6,,,,,
player,201410050sfo,sfo,WillIa00,st_pct,22%,,,,,
player,201410050sfo,sfo,JeroTo00,pos,DE,,,,,
player,201410050sfo,sfo,JeroTo00,offense,0,,,,,
player,201410050sfo,sfo,JeroTo00,off_pct,0%,,,,,
player,201410050sfo,sfo,JeroTo00,defense,13,,,,,
player,201410050sfo,sfo,JeroTo00,def_pct,26%,,,,,
