game,2014,7,20141019,201410190rai,crd,"Arizona Cardinals",24,rai,"Oakland Raiders",13
player,201410190rai,rai,ArmsRa01,def_int_long,0,,,,,
player,201410190rai,rai,ArmsRa01,pass_defended,0,,,,,
player,201410190rai,rai,ArmsRa01,sacks,0.0,,,,,
player,201410190rai,rai,ArmsRa01,tackles_combined,1,,,,,
player,201410190rai,rai,ArmsRa01,tackles_solo,1,,,,,
player,201410190rai,rai,ArmsRa01,tackles_assists,0,,,,,
player,201410190rai,rai,ArmsRa01,tackles_loss,0,,,,,
player,201410190rai,rai,ArmsRa01,qb_hits,0,,,,,
player,201410190rai,rai,ArmsRa01,fumbles_rec,0,,,,,
player,201410190rai,rai,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,ArmsRa01,fumbles_rec_td,0,,,,,
player,201410190rai,rai,ArmsRa01,fumbles_forced,0,,,,,
player,201410190rai,rai,ChanJa98,def_int,0,,,,,
player,201410190rai,rai,ChanJa98,def_int_yds,0,,,,,
player,201410190rai,rai,ChanJa98,def_int_td,0,,,,,
player,201410190rai,rai,ChanJa98,def_int_long,0,,,,,
player,201410190rai,rai,ChanJa98,pass_defended,0,,,,,
player,201410190rai,rai,ChanJa98,sacks,0.0,,,,,
player,201410190rai,rai,ChanJa98,tackles_combined,1,,,,,
player,201410190rai,rai,ChanJa98,tackles_solo,1,,,,,
player,201410190rai,rai,ChanJa98,tackles_assists,0,,,,,
player,201410190rai,rai,ChanJa98,tackles_loss,0,,,,,
player,201410190rai,rai,ChanJa98,qb_hits,0,,,,,
player,201410190rai,rai,ChanJa98,fumbles_rec,0,,,,,
player,201410190rai,rai,ChanJa98,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,ChanJa98,fumbles_rec_td,0,,,,,
player,201410190rai,rai,ChanJa98,fumbles_forced,0,,,,,
player,201410190rai,rai,ElliJu01,def_int,0,,,,,
player,201410190rai,rai,ElliJu01,def_int_yds,0,,,,,
player,201410190rai,rai,ElliJu01,def_int_td,0,,,,,
player,201410190rai,rai,ElliJu01,def_int_long,0,,,,,
player,201410190rai,rai,ElliJu01,pass_defended,0,,,,,
player,201410190rai,rai,ElliJu01,sacks,0.0,,,,,
player,201410190rai,rai,ElliJu01,tackles_combined,1,,,,,
player,201410190rai,rai,ElliJu01,tackles_solo,1,,,,,
player,201410190rai,rai,ElliJu01,tackles_assists,0,,,,,
player,201410190rai,rai,ElliJu01,tackles_loss,0,,,,,
player,201410190rai,rai,ElliJu01,qb_hits,1,,,,,
player,201410190rai,rai,ElliJu01,fumbles_rec,0,,,,,
player,201410190rai,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201410190rai,rai,ElliJu01,fumbles_forced,0,,,,,
player,201410190rai,rai,LeonBr01,def_int,0,,,,,
player,201410190rai,rai,LeonBr01,def_int_yds,0,,,,,
player,201410190rai,rai,LeonBr01,def_int_td,0,,,,,
player,201410190rai,rai,LeonBr01,def_int_long,0,,,,,
player,201410190rai,rai,LeonBr01,pass_defended,0,,,,,
player,201410190rai,rai,LeonBr01,sacks,0.0,,,,,
player,201410190rai,rai,LeonBr01,tackles_combined,1,,,,,
player,201410190rai,rai,LeonBr01,tackles_solo,1,,,,,
player,201410190rai,rai,LeonBr01,tackles_assists,0,,,,,
player,201410190rai,rai,LeonBr01,tackles_loss,0,,,,,
player,201410190rai,rai,LeonBr01,qb_hits,0,,,,,
player,201410190rai,rai,LeonBr01,fumbles_rec,0,,,,,
player,201410190rai,rai,LeonBr01,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,LeonBr01,fumbles_rec_td,0,,,,,
player,201410190rai,rai,LeonBr01,fumbles_forced,0,,,,,
player,201410190rai,rai,MayoBe00,def_int,0,,,,,
player,201410190rai,rai,MayoBe00,def_int_yds,0,,,,,
player,201410190rai,rai,MayoBe00,def_int_td,0,,,,,
player,201410190rai,rai,MayoBe00,def_int_long,0,,,,,
player,201410190rai,rai,MayoBe00,pass_defended,1,,,,,
player,201410190rai,rai,MayoBe00,sacks,0.0,,,,,
player,201410190rai,rai,MayoBe00,tackles_combined,1,,,,,
player,201410190rai,rai,MayoBe00,tackles_solo,1,,,,,
player,201410190rai,rai,MayoBe00,tackles_assists,0,,,,,
player,201410190rai,rai,MayoBe00,tackles_loss,1,,,,,
player,201410190rai,rai,MayoBe00,qb_hits,0,,,,,
player,201410190rai,rai,MayoBe00,fumbles_rec,0,,,,,
player,201410190rai,rai,MayoBe00,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,MayoBe00,fumbles_rec_td,0,,,,,
player,201410190rai,rai,MayoBe00,fumbles_forced,0,,,,,
player,201410190rai,rai,SmitAn22,def_int,0,,,,,
player,201410190rai,rai,SmitAn22,def_int_yds,0,,,,,
player,201410190rai,rai,SmitAn22,def_int_td,0,,,,,
player,201410190rai,rai,SmitAn22,def_int_long,0,,,,,
player,201410190rai,rai,SmitAn22,pass_defended,0,,,,,
player,201410190rai,rai,SmitAn22,sacks,0.0,,,,,
player,201410190rai,rai,SmitAn22,tackles_combined,1,,,,,
player,201410190rai,rai,SmitAn22,tackles_solo,1,,,,,
player,201410190rai,rai,SmitAn22,tackles_assists,0,,,,,
player,201410190rai,rai,SmitAn22,tackles_loss,0,,,,,
player,201410190rai,rai,SmitAn22,qb_hits,0,,,,,
player,201410190rai,rai,SmitAn22,fumbles_rec,0,,,,,
player,201410190rai,rai,SmitAn22,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,SmitAn22,fumbles_rec_td,0,,,,,
player,201410190rai,rai,SmitAn22,fumbles_forced,0,,,,,
player,201410190rai,rai,ThorNe00,def_int,0,,,,,
player,201410190rai,rai,ThorNe00,def_int_yds,0,,,,,
player,201410190rai,rai,ThorNe00,def_int_td,0,,,,,
player,201410190rai,rai,ThorNe00,def_int_long,0,,,,,
player,201410190rai,rai,ThorNe00,pass_defended,1,,,,,
player,201410190rai,rai,ThorNe00,sacks,0.0,,,,,
player,201410190rai,rai,ThorNe00,tackles_combined,1,,,,,
player,201410190rai,rai,ThorNe00,tackles_solo,1,,,,,
player,201410190rai,rai,ThorNe00,tackles_assists,0,,,,,
player,201410190rai,rai,ThorNe00,tackles_loss,0,,,,,
player,201410190rai,rai,ThorNe00,qb_hits,0,,,,,
player,201410190rai,rai,ThorNe00,fumbles_rec,0,,,,,
player,201410190rai,rai,ThorNe00,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,ThorNe00,fumbles_rec_td,0,,,,,
player,201410190rai,rai,ThorNe00,fumbles_forced,0,,,,,
player,201410190rai,rai,WoodLa99,def_int,0,,,,,
player,201410190rai,rai,WoodLa99,def_int_yds,0,,,,,
player,201410190rai,rai,WoodLa99,def_int_td,0,,,,,
player,201410190rai,rai,WoodLa99,def_int_long,0,,,,,
player,201410190rai,rai,WoodLa99,pass_defended,0,,,,,
player,201410190rai,rai,WoodLa99,sacks,0.0,,,,,
player,201410190rai,rai,WoodLa99,tackles_combined,1,,,,,
player,201410190rai,rai,WoodLa99,tackles_solo,1,,,,,
player,201410190rai,rai,WoodLa99,tackles_assists,0,,,,,
player,201410190rai,rai,WoodLa99,tackles_loss,0,,,,,
player,201410190rai,rai,WoodLa99,qb_hits,0,,,,,
player,201410190rai,rai,WoodLa99,fumbles_rec,0,,,,,
player,201410190rai,rai,WoodLa99,fumbles_rec_yds,0,,,,,
player,201410190rai,rai,WoodLa99,fumbles_rec_td,0,,,,,
player,201410190rai,rai,WoodLa99,fumbles_forced,0,,,,,
player,201410190rai,crd,GinnTe00,kick_ret,0,,,,,
player,201410190rai,crd,GinnTe00,kick_ret_yds,0,,,,,
player,201410190rai,crd,GinnTe00,kick_ret_yds_per_ret,,,,,,
player,201410190rai,crd,GinnTe00,kick_ret_td,0,,,,,
player,201410190rai,crd,GinnTe00,kick_ret_long,0,,,,,
player,201410190rai,crd,GinnTe00,punt_ret,2,,,,,
player,201410190rai,crd,GinnTe00,punt_ret_yds,7,,,,,
player,201410190rai,crd,GinnTe00,punt_ret_yds_per_ret,3.5,,,,,
player,201410190rai,crd,GinnTe00,punt_ret_td,0,,,,,
player,201410190rai,crd,GinnTe00,punt_ret_long,7,,,,,
player,201410190rai,rai,CarrTr00,kick_ret,3,,,,,
player,201410190rai,rai,CarrTr00,kick_ret_yds,61,,,,,
player,201410190rai,rai,CarrTr00,kick_ret_yds_per_ret,20.3,,,,,
player,201410190rai,rai,CarrTr00,kick_ret_td,0,,,,,
player,201410190rai,rai,CarrTr00,kick_ret_long,26,,,,,
player,201410190rai,rai,CarrTr00,punt_ret,1,,,,,
player,201410190rai,rai,CarrTr00,punt_ret_yds,10,,,,,
player,201410190rai,rai,CarrTr00,punt_ret_yds_per_ret,10.0,,,,,
player,201410190rai,rai,CarrTr00,punt_ret_td,0,,,,,
player,201410190rai,rai,CarrTr00,punt_ret_long,10,,,,,
player,201410190rai,rai,MoorDe02,kick_ret,0,,,,,
player,201410190rai,rai,MoorDe02,kick_ret_yds,0,,,,,
player,201410190rai,rai,MoorDe02,kick_ret_yds_per_ret,,,,,,
player,201410190rai,rai,MoorDe02,kick_ret_td,0,,,,,
player,201410190rai,rai,MoorDe02,kick_ret_long,0,,,,,
player,201410190rai,rai,MoorDe02,punt_ret,1,,,,,
player,201410190rai,rai,MoorDe02,punt_ret_yds,3,,,,,
player,201410190rai,rai,MoorDe02,punt_ret_yds_per_ret,3.0,,,,,
player,201410190rai,rai,MoorDe02,punt_ret_td,0,,,,,
player,201410190rai,rai,MoorDe02,punt_ret_long,3,,,,,
player,201410190rai,crd,CataCh00,xpm,3,,,,,
player,201410190rai,crd,CataCh00,xpa,3,,,,,
player,201410190rai,crd,CataCh00,fgm,1,,,,,
player,201410190rai,crd,CataCh00,fga,1,,,,,
player,201410190rai,crd,CataCh00,punt,0,,,,,
player,201410190rai,crd,CataCh00,punt_yds,0,,,,,
player,201410190rai,crd,CataCh00,punt_yds_per_punt,,,,,,
player,201410190rai,crd,CataCh00,punt_long,0,,,,,
player,201410190rai,crd,ButlDr00,xpm,,,,,,
player,201410190rai,crd,ButlDr00,xpa,,,,,,
player,201410190rai,crd,ButlDr00,fgm,,,,,,
player,201410190rai,crd,ButlDr00,fga,,,,,,
player,201410190rai,crd,ButlDr00,punt,4,,,,,
player,201410190rai,crd,ButlDr00,punt_yds,168,,,,,
player,201410190rai,crd,ButlDr00,punt_yds_per_punt,42.0,,,,,
player,201410190rai,crd,ButlDr00,punt_long,54,,,,,
player,201410190rai,rai,janikseb01,xpm,1,,,,,
player,201410190rai,rai,janikseb01,xpa,1,,,,,
player,201410190rai,rai,janikseb01,fgm,2,,,,,
player,201410190rai,rai,janikseb01,fga,2,,,,,
player,201410190rai,rai,janikseb01,punt,0,,,,,
player,201410190rai,rai,janikseb01,punt_yds,0,,,,,
player,201410190rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201410190rai,rai,janikseb01,punt_long,0,,,,,
player,201410190rai,rai,KingMa00,xpm,,,,,,
player,201410190rai,rai,KingMa00,xpa,,,,,,
player,201410190rai,rai,KingMa00,fgm,,,,,,
player,201410190rai,rai,KingMa00,fga,,,,,,
player,201410190rai,rai,KingMa00,punt,6,,,,,
player,201410190rai,rai,KingMa00,punt_yds,236,,,,,
player,201410190rai,rai,KingMa00,punt_yds_per_punt,39.3,,,,,
player,201410190rai,rai,KingMa00,punt_long,46,,,,,
player,201410190rai,rai,PennDo20,pos,T,,,,,
player,201410190rai,rai,PennDo20,offense,51,,,,,
player,201410190rai,rai,PennDo20,off_pct,100%,,,,,
player,201410190rai,rai,PennDo20,defense,0,,,,,
player,201410190rai,rai,PennDo20,def_pct,0%,,,,,
player,201410190rai,rai,PennDo20,special_teams,3,,,,,
player,201410190rai,rai,PennDo20,st_pct,12%,,,,,
player,201410190rai,rai,WatsMe00,pos,T,,,,,
player,201410190rai,rai,WatsMe00,offense,51,,,,,
player,201410190rai,rai,WatsMe00,off_pct,100%,,,,,
player,201410190rai,rai,WatsMe00,defense,0,,,,,
player,201410190rai,rai,WatsMe00,def_pct,0%,,,,,
player,201410190rai,rai,WatsMe00,special_teams,3,,,,,
player,201410190rai,rai,WatsMe00,st_pct,12%,,,,,
player,201410190rai,rai,JackGa00,pos,G,,,,,
player,201410190rai,rai,JackGa00,offense,51,,,,,
player,201410190rai,rai,JackGa00,off_pct,100%,,,,,
player,201410190rai,rai,JackGa00,defense,0,,,,,
player,201410190rai,rai,JackGa00,def_pct,0%,,,,,
player,201410190rai,rai,JackGa00,special_teams,3,,,,,
player,201410190rai,rai,JackGa00,st_pct,12%,,,,,
player,201410190rai,rai,HowaAu20,pos,G,,,,,
player,201410190rai,rai,HowaAu20,offense,51,,,,,
player,201410190rai,rai,HowaAu20,off_pct,100%,,,,,
player,201410190rai,rai,HowaAu20,defense,0,,,,,
player,201410190rai,rai,HowaAu20,def_pct,0%,,,,,
player,201410190rai,rai,HowaAu20,special_teams,3,,,,,
player,201410190rai,rai,HowaAu20,st_pct,12%,,,,,
player,201410190rai,rai,WisnSt01,pos,C,,,,,
player,201410190rai,rai,WisnSt01,offense,51,,,,,
player,201410190rai,rai,WisnSt01,off_pct,100%,,,,,
player,201410190rai,rai,WisnSt01,defense,0,,,,,
player,201410190rai,rai,WisnSt01,def_pct,0%,,,,,
player,201410190rai,rai,WisnSt01,special_teams,3,,,,,
player,201410190rai,rai,WisnSt01,st_pct,12%,,,,,
player,201410190rai,rai,CarrDe02,pos,QB,,,,,
player,201410190rai,rai,CarrDe02,offense,51,,,,,
player,201410190rai,rai,CarrDe02,off_pct,100%,,,,,
player,201410190rai,rai,CarrDe02,defense,0,,,,,
player,201410190rai,rai,CarrDe02,def_pct,0%,,,,,
player,201410190rai,rai,CarrDe02,special_teams,0,,,,,
player,201410190rai,rai,CarrDe02,st_pct,0%,,,,,
player,201410190rai,rai,McFaDa00,pos,RB,,,,,
player,201410190rai,rai,McFaDa00,offense,40,,,,,
player,201410190rai,rai,McFaDa00,off_pct,78%,,,,,
player,201410190rai,rai,McFaDa00,defense,0,,,,,
player,201410190rai,rai,McFaDa00,def_pct,0%,,,,,
player,201410190rai,rai,McFaDa00,special_teams,0,,,,,
player,201410190rai,rai,McFaDa00,st_pct,0%,,,,,
player,201410190rai,rai,RiveMy00,pos,TE,,,,,
player,201410190rai,rai,RiveMy00,offense,39,,,,,
player,201410190rai,rai,RiveMy00,off_pct,76%,,,,,
player,201410190rai,rai,RiveMy00,defense,0,,,,,
player,201410190rai,rai,RiveMy00,def_pct,0%,,,,,
player,201410190rai,rai,RiveMy00,special_teams,5,,,,,
player,201410190rai,rai,RiveMy00,st_pct,19%,,,,,
player,201410190rai,rai,HolmAn00,pos,WR,,,,,
player,201410190rai,rai,HolmAn00,offense,34,,,,,
player,201410190rai,rai,HolmAn00,off_pct,67%,,,,,
player,201410190rai,rai,HolmAn00,defense,0,,,,,
player,201410190rai,rai,HolmAn00,def_pct,0%,,,,,
player,201410190rai,rai,HolmAn00,special_teams,0,,,,,
player,201410190rai,rai,HolmAn00,st_pct,0%,,,,,
player,201410190rai,rai,JoneJa04,pos,WR,,,,,
player,201410190rai,rai,JoneJa04,offense,32,,,,,
player,201410190rai,rai,JoneJa04,off_pct,63%,,,,,
player,201410190rai,rai,JoneJa04,defense,0,,,,,
player,201410190rai,rai,JoneJa04,def_pct,0%,,,,,
player,201410190rai,rai,JoneJa04,special_teams,0,,,,,
player,201410190rai,rai,JoneJa04,st_pct,0%,,,,,
player,201410190rai,rai,ThomKe02,pos,WR,,,,,
player,201410190rai,rai,ThomKe02,offense,31,,,,,
player,201410190rai,rai,ThomKe02,off_pct,61%,,,,,
player,201410190rai,rai,ThomKe02,defense,0,,,,,
player,201410190rai,rai,ThomKe02,def_pct,0%,,,,,
player,201410190rai,rai,ThomKe02,special_teams,0,,,,,
player,201410190rai,rai,ThomKe02,st_pct,0%,,,,,
player,201410190rai,rai,OlawJa00,pos,FB,,,,,
player,201410190rai,rai,OlawJa00,offense,19,,,,,
player,201410190rai,rai,OlawJa00,off_pct,37%,,,,,
player,201410190rai,rai,OlawJa00,defense,0,,,,,
player,201410190rai,rai,OlawJa00,def_pct,0%,,,,,
player,201410190rai,rai,OlawJa00,special_teams,19,,,,,
player,201410190rai,rai,OlawJa00,st_pct,73%,,,,,
player,201410190rai,rai,LeonBr01,pos,TE,,,,,
player,201410190rai,rai,LeonBr01,offense,16,,,,,
player,201410190rai,rai,LeonBr01,off_pct,31%,,,,,
player,201410190rai,rai,LeonBr01,defense,0,,,,,
player,201410190rai,rai,LeonBr01,def_pct,0%,,,,,
player,201410190rai,rai,LeonBr01,special_teams,18,,,,,
player,201410190rai,rai,LeonBr01,st_pct,69%,,,,,
player,201410190rai,rai,MoorDe02,pos,WR,,,,,
player,201410190rai,rai,MoorDe02,offense,15,,,,,
player,201410190rai,rai,MoorDe02,off_pct,29%,,,,,
player,201410190rai,rai,MoorDe02,defense,0,,,,,
player,201410190rai,rai,MoorDe02,def_pct,0%,,,,,
player,201410190rai,rai,MoorDe02,special_teams,1,,,,,
player,201410190rai,rai,MoorDe02,st_pct,4%,,,,,
player,201410190rai,rai,DrewMa00,pos,RB,,,,,
player,201410190rai,rai,DrewMa00,offense,12,,,,,
player,201410190rai,rai,DrewMa00,off_pct,24%,,,,,
player,201410190rai,rai,DrewMa00,defense,0,,,,,
player,201410190rai,rai,DrewMa00,def_pct,0%,,,,,
player,201410190rai,rai,DrewMa00,special_teams,0,,,,,
player,201410190rai,rai,DrewMa00,st_pct,0%,,,,,
player,201410190rai,rai,ButlBr00,pos,WR,,,,,
player,201410190rai,rai,ButlBr00,offense,11,,,,,
player,201410190rai,rai,ButlBr00,off_pct,22%,,,,,
player,201410190rai,rai,ButlBr00,defense,0,,,,,
player,201410190rai,rai,ButlBr00,def_pct,0%,,,,,
player,201410190rai,rai,ButlBr00,special_teams,9,,,,,
player,201410190rai,rai,ButlBr00,st_pct,35%,,,,,
player,201410190rai,rai,McCaMa00,pos,T,,,,,
player,201410190rai,rai,McCaMa00,offense,5,,,,,
player,201410190rai,rai,McCaMa00,off_pct,10%,,,,,
player,201410190rai,rai,McCaMa00,defense,0,,,,,
player,201410190rai,rai,McCaMa00,def_pct,0%,,,,,
player,201410190rai,rai,McCaMa00,special_teams,3,,,,,
player,201410190rai,rai,McCaMa00,st_pct,12%,,,,,
player,201410190rai,rai,AusbDa00,pos,TE,,,,,
player,201410190rai,rai,AusbDa00,offense,1,,,,,
player,201410190rai,rai,AusbDa00,off_pct,2%,,,,,
player,201410190rai,rai,AusbDa00,defense,0,,,,,
player,201410190rai,rai,AusbDa00,def_pct,0%,,,,,
player,201410190rai,rai,AusbDa00,special_teams,8,,,,,
player,201410190rai,rai,AusbDa00,st_pct,31%,,,,,
player,201410190rai,rai,BrowTa99,pos,CB,,,,,
player,201410190rai,rai,BrowTa99,offense,0,,,,,
player,201410190rai,rai,BrowTa99,off_pct,0%,,,,,
player,201410190rai,rai,BrowTa99,defense,75,,,,,
player,201410190rai,rai,BrowTa99,def_pct,100%,,,,,
player,201410190rai,rai,BrowTa99,special_teams,7,,,,,
player,201410190rai,rai,BrowTa99,st_pct,27%,,,,,
player,201410190rai,rai,WoodCh00,pos,FS,,,,,
player,201410190rai,rai,WoodCh00,offense,0,,,,,
player,201410190rai,rai,WoodCh00,off_pct,0%,,,,,
player,201410190rai,rai,WoodCh00,defense,74,,,,,
player,201410190rai,rai,WoodCh00,def_pct,99%,,,,,
player,201410190rai,rai,WoodCh00,special_teams,4,,,,,
player,201410190rai,rai,WoodCh00,st_pct,15%,,,,,
player,201410190rai,rai,RogeCa20,pos,CB,,,,,
player,201410190rai,rai,RogeCa20,offense,0,,,,,
player,201410190rai,rai,RogeCa20,off_pct,0%,,,,,
player,201410190rai,rai,RogeCa20,defense,73,,,,,
player,201410190rai,rai,RogeCa20,def_pct,97%,,,,,
player,201410190rai,rai,RogeCa20,special_teams,5,,,,,
player,201410190rai,rai,RogeCa20,st_pct,19%,,,,,
player,201410190rai,rai,BurrMi00,pos,LB,,,,,
player,201410190rai,rai,BurrMi00,offense,0,,,,,
player,201410190rai,rai,BurrMi00,off_pct,0%,,,,,
player,201410190rai,rai,BurrMi00,defense,73,,,,,
player,201410190rai,rai,BurrMi00,def_pct,97%,,,,,
player,201410190rai,rai,BurrMi00,special_teams,4,,,,,
player,201410190rai,rai,BurrMi00,st_pct,15%,,,,,
player,201410190rai,rai,MoorSi00,pos,LB,,,,,
player,201410190rai,rai,MoorSi00,offense,0,,,,,
player,201410190rai,rai,MoorSi00,off_pct,0%,,,,,
player,201410190rai,rai,MoorSi00,defense,66,,,,,
player,201410190rai,rai,MoorSi00,def_pct,88%,,,,,
player,201410190rai,rai,MoorSi00,special_teams,4,,,,,
player,201410190rai,rai,MoorSi00,st_pct,15%,,,,,
player,201410190rai,rai,MackKh00,pos,LB,,,,,
player,201410190rai,rai,MackKh00,offense,0,,,,,
player,201410190rai,rai,MackKh00,off_pct,0%,,,,,
player,201410190rai,rai,MackKh00,defense,66,,,,,
player,201410190rai,rai,MackKh00,def_pct,88%,,,,,
player,201410190rai,rai,MackKh00,special_teams,4,,,,,
player,201410190rai,rai,MackKh00,st_pct,15%,,,,,
player,201410190rai,rai,SmitAn22,pos,DT,,,,,
player,201410190rai,rai,SmitAn22,offense,0,,,,,
player,201410190rai,rai,SmitAn22,off_pct,0%,,,,,
player,201410190rai,rai,SmitAn22,defense,48,,,,,
player,201410190rai,rai,SmitAn22,def_pct,64%,,,,,
player,201410190rai,rai,SmitAn22,special_teams,4,,,,,
player,201410190rai,rai,SmitAn22,st_pct,15%,,,,,
player,201410190rai,rai,ElliJu01,pos,DT,,,,,
player,201410190rai,rai,ElliJu01,offense,0,,,,,
player,201410190rai,rai,ElliJu01,off_pct,0%,,,,,
player,201410190rai,rai,ElliJu01,defense,47,,,,,
player,201410190rai,rai,ElliJu01,def_pct,63%,,,,,
player,201410190rai,rai,ElliJu01,special_teams,0,,,,,
player,201410190rai,rai,ElliJu01,st_pct,0%,,,,,
player,201410190rai,rai,YounUs99,pos,SS,,,,,
player,201410190rai,rai,YounUs99,offense,0,,,,,
player,201410190rai,rai,YounUs99,off_pct,0%,,,,,
player,201410190rai,rai,YounUs99,defense,45,,,,,
player,201410190rai,rai,YounUs99,def_pct,60%,,,,,
player,201410190rai,rai,YounUs99,special_teams,2,,,,,
player,201410190rai,rai,YounUs99,st_pct,8%,,,,,
player,201410190rai,rai,CarrTr00,pos,CB,,,,,
player,201410190rai,rai,CarrTr00,offense,0,,,,,
player,201410190rai,rai,CarrTr00,off_pct,0%,,,,,
player,201410190rai,rai,CarrTr00,defense,44,,,,,
player,201410190rai,rai,CarrTr00,def_pct,59%,,,,,
player,201410190rai,rai,CarrTr00,special_teams,8,,,,,
player,201410190rai,rai,CarrTr00,st_pct,31%,,,,,
player,201410190rai,rai,WilsC.98,pos,DE,,,,,
player,201410190rai,rai,WilsC.98,offense,0,,,,,
player,201410190rai,rai,WilsC.98,off_pct,0%,,,,,
player,201410190rai,rai,WilsC.98,defense,44,,,,,
player,201410190rai,rai,WilsC.98,def_pct,59%,,,,,
player,201410190rai,rai,WilsC.98,special_teams,3,,,,,
player,201410190rai,rai,WilsC.98,st_pct,12%,,,,,
player,201410190rai,rai,MayoBe00,pos,DE,,,,,
player,201410190rai,rai,MayoBe00,offense,0,,,,,
player,201410190rai,rai,MayoBe00,off_pct,0%,,,,,
player,201410190rai,rai,MayoBe00,defense,33,,,,,
player,201410190rai,rai,MayoBe00,def_pct,44%,,,,,
player,201410190rai,rai,MayoBe00,special_teams,15,,,,,
player,201410190rai,rai,MayoBe00,st_pct,58%,,,,,
player,201410190rai,rai,RossBr00,pos,SS,,,,,
player,201410190rai,rai,RossBr00,offense,0,,,,,
player,201410190rai,rai,RossBr00,off_pct,0%,,,,,
player,201410190rai,rai,RossBr00,defense,32,,,,,
player,201410190rai,rai,RossBr00,def_pct,43%,,,,,
player,201410190rai,rai,RossBr00,special_teams,17,,,,,
player,201410190rai,rai,RossBr00,st_pct,65%,,,,,
player,201410190rai,rai,SimsPa99,pos,NT,,,,,
player,201410190rai,rai,SimsPa99,offense,0,,,,,
player,201410190rai,rai,SimsPa99,off_pct,0%,,,,,
player,201410190rai,rai,SimsPa99,defense,32,,,,,
player,201410190rai,rai,SimsPa99,def_pct,43%,,,,,
player,201410190rai,rai,SimsPa99,special_teams,1,,,,,
player,201410190rai,rai,SimsPa99,st_pct,4%,,,,,
player,201410190rai,rai,WoodLa99,pos,DE,,,,,
player,201410190rai,rai,WoodLa99,offense,0,,,,,
player,201410190rai,rai,WoodLa99,off_pct,0%,,,,,
player,201410190rai,rai,WoodLa99,defense,28,,,,,
player,201410190rai,rai,WoodLa99,def_pct,37%,,,,,
player,201410190rai,rai,WoodLa99,special_teams,2,,,,,
player,201410190rai,rai,WoodLa99,st_pct,8%,,,,,
player,201410190rai,rai,ThorNe00,pos,CB,,,,,
player,201410190rai,rai,ThorNe00,offense,0,,,,,
player,201410190rai,rai,ThorNe00,off_pct,0%,,,,,
player,201410190rai,rai,ThorNe00,defense,14,,,,,
player,201410190rai,rai,ThorNe00,def_pct,19%,,,,,
player,201410190rai,rai,ThorNe00,special_teams,19,,,,,
player,201410190rai,rai,ThorNe00,st_pct,73%,,,,,
player,201410190rai,rai,McGeSt01,pos,DT,,,,,
player,201410190rai,rai,McGeSt01,offense,0,,,,,
player,201410190rai,rai,McGeSt01,off_pct,0%,,,,,
player,201410190rai,rai,McGeSt01,defense,14,,,,,
player,201410190rai,rai,McGeSt01,def_pct,19%,,,,,
player,201410190rai,rai,McGeSt01,special_teams,4,,,,,
player,201410190rai,rai,McGeSt01,st_pct,15%,,,,,
player,201410190rai,rai,ArmsRa01,pos,LB,,,,,
player,201410190rai,rai,ArmsRa01,offense,0,,,,,
player,201410190rai,rai,ArmsRa01,off_pct,0%,,,,,
player,201410190rai,rai,ArmsRa01,defense,9,,,,,
player,201410190rai,rai,ArmsRa01,def_pct,12%,,,,,
player,201410190rai,rai,ArmsRa01,special_teams,19,,,,,
player,201410190rai,rai,ArmsRa01,st_pct,73%,,,,,
player,201410190rai,rai,ChanJa98,pos,LB,,,,,
player,201410190rai,rai,ChanJa98,offense,0,,,,,
player,201410190rai,rai,ChanJa98,off_pct,0%,,,,,
player,201410190rai,rai,ChanJa98,defense,7,,,,,
player,201410190rai,rai,ChanJa98,def_pct,9%,,,,,
player,201410190rai,rai,ChanJa98,special_teams,13,,,,,
player,201410190rai,rai,ChanJa98,st_pct,50%,,,,,
player,201410190rai,rai,DowlJo00,pos,FS,,,,,
player,201410190rai,rai,DowlJo00,offense,0,,,,,
player,201410190rai,rai,DowlJo00,off_pct,0%,,,,,
player,201410190rai,rai,DowlJo00,defense,1,,,,,
player,201410190rai,rai,DowlJo00,def_pct,1%,,,,,
player,201410190rai,rai,DowlJo00,special_teams,4,,,,,
player,201410190rai,rai,DowlJo00,st_pct,15%,,,,,
player,201410190rai,rai,ChekCh00,pos,CB,,,,,
player,201410190rai,rai,ChekCh00,offense,0,,,,,
player,201410190rai,rai,ChekCh00,off_pct,0%,,,,,
player,201410190rai,rai,ChekCh00,defense,0,,,,,
player,201410190rai,rai,ChekCh00,def_pct,0%,,,,,
player,201410190rai,rai,ChekCh00,special_teams,19,,,,,
player,201410190rai,rai,ChekCh00,st_pct,73%,,,,,
player,201410190rai,rai,FiliBo00,pos,LB,,,,,
player,201410190rai,rai,FiliBo00,offense,0,,,,,
player,201410190rai,rai,FiliBo00,off_pct,0%,,,,,
player,201410190rai,rai,FiliBo00,defense,0,,,,,
player,201410190rai,rai,FiliBo00,def_pct,0%,,,,,
