game,2014,8,20141026,201410260nwe,chi,"Chicago Bears",23,nwe,"New England Patriots",51
player,201410260nwe,nwe,SkinDe00,st_pct,59%,,,,,
player,201410260nwe,nwe,HarmDu00,pos,FS,,,,,
player,201410260nwe,nwe,HarmDu00,offense,0,,,,,
player,201410260nwe,nwe,HarmDu00,off_pct,0%,,,,,
player,201410260nwe,nwe,HarmDu00,defense,22,,,,,
player,201410260nwe,nwe,HarmDu00,def_pct,32%,,,,,
player,201410260nwe,nwe,HarmDu00,special_teams,4,,,,,
player,201410260nwe,nwe,HarmDu00,st_pct,14%,,,,,
player,201410260nwe,nwe,MoorZa00,pos,DE,,,,,
player,201410260nwe,nwe,MoorZa00,offense,0,,,,,
player,201410260nwe,nwe,MoorZa00,off_pct,0%,,,,,
player,201410260nwe,nwe,MoorZa00,defense,21,,,,,
player,201410260nwe,nwe,MoorZa00,def_pct,30%,,,,,
player,201410260nwe,nwe,MoorZa00,special_teams,0,,,,,
player,201410260nwe,nwe,MoorZa00,st_pct,0%,,,,,
player,201410260nwe,nwe,ButlMa01,pos,CB,,,,,
player,201410260nwe,nwe,ButlMa01,offense,0,,,,,
player,201410260nwe,nwe,ButlMa01,off_pct,0%,,,,,
player,201410260nwe,nwe,ButlMa01,defense,15,,,,,
player,201410260nwe,nwe,ButlMa01,def_pct,22%,,,,,
player,201410260nwe,nwe,ButlMa01,special_teams,5,,,,,
player,201410260nwe,nwe,ButlMa01,st_pct,17%,,,,,
player,201410260nwe,nwe,WilsTa00,pos,SS,,,,,
player,201410260nwe,nwe,WilsTa00,offense,0,,,,,
player,201410260nwe,nwe,WilsTa00,off_pct,0%,,,,,
player,201410260nwe,nwe,WilsTa00,defense,12,,,,,
player,201410260nwe,nwe,WilsTa00,def_pct,17%,,,,,
player,201410260nwe,nwe,WilsTa00,special_teams,19,,,,,
player,201410260nwe,nwe,WilsTa00,st_pct,66%,,,,,
player,201410260nwe,nwe,ArriKy00,pos,CB,,,,,
player,201410260nwe,nwe,ArriKy00,offense,0,,,,,
player,201410260nwe,nwe,ArriKy00,off_pct,0%,,,,,
player,201410260nwe,nwe,ArriKy00,defense,9,,,,,
player,201410260nwe,nwe,ArriKy00,def_pct,13%,,,,,
player,201410260nwe,nwe,ArriKy00,special_teams,14,,,,,
player,201410260nwe,nwe,ArriKy00,st_pct,48%,,,,,
player,201410260nwe,nwe,BoldBr00,pos,RB,,,,,
player,201410260nwe,nwe,BoldBr00,offense,0,,,,,
player,201410260nwe,nwe,BoldBr00,off_pct,0%,,,,,
player,201410260nwe,nwe,BoldBr00,defense,0,,,,,
player,201410260nwe,nwe,BoldBr00,def_pct,0%,,,,,
player,201410260nwe,nwe,BoldBr00,special_teams,19,,,,,
player,201410260nwe,nwe,BoldBr00,st_pct,66%,,,,,
player,201410260nwe,nwe,WhitCh03,pos,LB,,,,,
player,201410260nwe,nwe,WhitCh03,offense,0,,,,,
player,201410260nwe,nwe,WhitCh03,off_pct,0%,,,,,
player,201410260nwe,nwe,WhitCh03,defense,0,,,,,
player,201410260nwe,nwe,WhitCh03,def_pct,0%,,,,,
player,201410260nwe,nwe,WhitCh03,special_teams,19,,,,,
player,201410260nwe,nwe,WhitCh03,st_pct,66%,,,,,
player,201410260nwe,nwe,GostSt20,pos,K,,,,,
player,201410260nwe,nwe,GostSt20,offense,0,,,,,
player,201410260nwe,nwe,GostSt20,off_pct,0%,,,,,
player,201410260nwe,nwe,GostSt20,defense,0,,,,,
player,201410260nwe,nwe,GostSt20,def_pct,0%,,,,,
player,201410260nwe,nwe,GostSt20,special_teams,19,,,,,
player,201410260nwe,nwe,GostSt20,st_pct,66%,,,,,
player,201410260nwe,nwe,JoneDo02,pos,SS,,,,,
player,201410260nwe,nwe,JoneDo02,offense,0,,,,,
player,201410260nwe,nwe,JoneDo02,off_pct,0%,,,,,
player,201410260nwe,nwe,JoneDo02,defense,0,,,,,
player,201410260nwe,nwe,JoneDo02,def_pct,0%,,,,,
player,201410260nwe,nwe,JoneDo02,special_teams,15,,,,,
player,201410260nwe,nwe,JoneDo02,st_pct,52%,,,,,
player,201410260nwe,nwe,AikeDa00,pos,LS,,,,,
player,201410260nwe,nwe,AikeDa00,offense,0,,,,,
player,201410260nwe,nwe,AikeDa00,off_pct,0%,,,,,
player,201410260nwe,nwe,AikeDa00,defense,0,,,,,
player,201410260nwe,nwe,AikeDa00,def_pct,0%,,,,,
player,201410260nwe,nwe,AikeDa00,special_teams,10,,,,,
player,201410260nwe,nwe,AikeDa00,st_pct,34%,,,,,
player,201410260nwe,nwe,AlleRy01,pos,P,,,,,
player,201410260nwe,nwe,AlleRy01,offense,0,,,,,
player,201410260nwe,nwe,AlleRy01,off_pct,0%,,,,,
player,201410260nwe,nwe,AlleRy01,defense,0,,,,,
player,201410260nwe,nwe,AlleRy01,def_pct,0%,,,,,
player,201410260nwe,nwe,AlleRy01,special_teams,10,,,,,
player,201410260nwe,nwe,AlleRy01,st_pct,34%,,,,,
player,201410260nwe,chi,LongKy00,pos,G,,,,,
player,201410260nwe,chi,LongKy00,offense,69,,,,,
player,201410260nwe,chi,LongKy00,off_pct,100%,,,,,
player,201410260nwe,chi,LongKy00,defense,0,,,,,
player,201410260nwe,chi,LongKy00,def_pct,0%,,,,,
player,201410260nwe,chi,LongKy00,special_teams,1,,,,,
player,201410260nwe,chi,LongKy00,st_pct,3%,,,,,
player,201410260nwe,chi,GarzRo20,pos,C,,,,,
player,201410260nwe,chi,GarzRo20,offense,69,,,,,
player,201410260nwe,chi,GarzRo20,off_pct,100%,,,,,
player,201410260nwe,chi,GarzRo20,defense,0,,,,,
player,201410260nwe,chi,GarzRo20,def_pct,0%,,,,,
player,201410260nwe,chi,GarzRo20,special_teams,1,,,,,
player,201410260nwe,chi,GarzRo20,st_pct,3%,,,,,
player,201410260nwe,chi,BushJe20,pos,T,,,,,
player,201410260nwe,chi,BushJe20,offense,69,,,,,
player,201410260nwe,chi,BushJe20,off_pct,100%,,,,,
player,201410260nwe,chi,BushJe20,defense,0,,,,,
player,201410260nwe,chi,BushJe20,def_pct,0%,,,,,
player,201410260nwe,chi,BushJe20,special_teams,1,,,,,
player,201410260nwe,chi,BushJe20,st_pct,3%,,,,,
player,201410260nwe,chi,OlaxMi00,pos,G,,,,,
player,201410260nwe,chi,OlaxMi00,offense,69,,,,,
player,201410260nwe,chi,OlaxMi00,off_pct,100%,,,,,
player,201410260nwe,chi,OlaxMi00,defense,0,,,,,
player,201410260nwe,chi,OlaxMi00,def_pct,0%,,,,,
player,201410260nwe,chi,OlaxMi00,special_teams,0,,,,,
player,201410260nwe,chi,OlaxMi00,st_pct,0%,,,,,
player,201410260nwe,chi,JeffAl00,pos,WR,,,,,
player,201410260nwe,chi,JeffAl00,offense,68,,,,,
player,201410260nwe,chi,JeffAl00,off_pct,99%,,,,,
player,201410260nwe,chi,JeffAl00,defense,0,,,,,
player,201410260nwe,chi,JeffAl00,def_pct,0%,,,,,
player,201410260nwe,chi,JeffAl00,special_teams,0,,,,,
player,201410260nwe,chi,JeffAl00,st_pct,0%,,,,,
player,201410260nwe,chi,MarsBr00,pos,WR,,,,,
player,201410260nwe,chi,MarsBr00,offense,62,,,,,
player,201410260nwe,chi,MarsBr00,off_pct,90%,,,,,
player,201410260nwe,chi,MarsBr00,defense,0,,,,,
player,201410260nwe,chi,MarsBr00,def_pct,0%,,,,,
player,201410260nwe,chi,MarsBr00,special_teams,0,,,,,
player,201410260nwe,chi,MarsBr00,st_pct,0%,,,,,
player,201410260nwe,chi,CutlJa00,pos,QB,,,,,
player,201410260nwe,chi,CutlJa00,offense,60,,,,,
player,201410260nwe,chi,CutlJa00,off_pct,87%,,,,,
player,201410260nwe,chi,CutlJa00,defense,0,,,,,
player,201410260nwe,chi,CutlJa00,def_pct,0%,,,,,
player,201410260nwe,chi,CutlJa00,special_teams,0,,,,,
player,201410260nwe,chi,CutlJa00,st_pct,0%,,,,,
player,201410260nwe,chi,FortMa00,pos,RB,,,,,
player,201410260nwe,chi,FortMa00,offense,56,,,,,
player,201410260nwe,chi,FortMa00,off_pct,81%,,,,,
player,201410260nwe,chi,FortMa00,defense,0,,,,,
player,201410260nwe,chi,FortMa00,def_pct,0%,,,,,
player,201410260nwe,chi,FortMa00,special_teams,0,,,,,
player,201410260nwe,chi,FortMa00,st_pct,0%,,,,,
player,201410260nwe,chi,BennMa00,pos,TE,,,,,
player,201410260nwe,chi,BennMa00,offense,54,,,,,
player,201410260nwe,chi,BennMa00,off_pct,78%,,,,,
player,201410260nwe,chi,BennMa00,defense,0,,,,,
player,201410260nwe,chi,BennMa00,def_pct,0%,,,,,
player,201410260nwe,chi,BennMa00,special_teams,1,,,,,
player,201410260nwe,chi,BennMa00,st_pct,3%,,,,,
player,201410260nwe,chi,SlauMa20,pos,G,,,,,
player,201410260nwe,chi,SlauMa20,offense,53,,,,,
player,201410260nwe,chi,SlauMa20,off_pct,77%,,,,,
player,201410260nwe,chi,SlauMa20,defense,0,,,,,
player,201410260nwe,chi,SlauMa20,def_pct,0%,,,,,
player,201410260nwe,chi,SlauMa20,special_teams,1,,,,,
player,201410260nwe,chi,SlauMa20,st_pct,3%,,,,,
player,201410260nwe,chi,HolmSa00,pos,WR,,,,,
player,201410260nwe,chi,HolmSa00,offense,37,,,,,
player,201410260nwe,chi,HolmSa00,off_pct,54%,,,,,
player,201410260nwe,chi,HolmSa00,defense,0,,,,,
player,201410260nwe,chi,HolmSa00,def_pct,0%,,,,,
player,201410260nwe,chi,HolmSa00,special_teams,1,,,,,
player,201410260nwe,chi,HolmSa00,st_pct,3%,,,,,
player,201410260nwe,chi,BritEb20,pos,T,,,,,
player,201410260nwe,chi,BritEb20,offense,24,,,,,
player,201410260nwe,chi,BritEb20,off_pct,35%,,,,,
player,201410260nwe,chi,BritEb20,defense,0,,,,,
player,201410260nwe,chi,BritEb20,def_pct,0%,,,,,
player,201410260nwe,chi,BritEb20,special_teams,1,,,,,
player,201410260nwe,chi,BritEb20,st_pct,3%,,,,,
player,201410260nwe,chi,MorgJo00,pos,WR,,,,,
player,201410260nwe,chi,MorgJo00,offense,24,,,,,
player,201410260nwe,chi,MorgJo00,off_pct,35%,,,,,
player,201410260nwe,chi,MorgJo00,defense,0,,,,,
player,201410260nwe,chi,MorgJo00,def_pct,0%,,,,,
player,201410260nwe,chi,MorgJo00,special_teams,0,,,,,
player,201410260nwe,chi,MorgJo00,st_pct,0%,,,,,
player,201410260nwe,chi,RosaDa00,pos,TE,,,,,
player,201410260nwe,chi,RosaDa00,offense,23,,,,,
player,201410260nwe,chi,RosaDa00,off_pct,33%,,,,,
player,201410260nwe,chi,RosaDa00,defense,0,,,,,
player,201410260nwe,chi,RosaDa00,def_pct,0%,,,,,
player,201410260nwe,chi,RosaDa00,special_teams,16,,,,,
player,201410260nwe,chi,RosaDa00,st_pct,55%,,,,,
player,201410260nwe,chi,CareKa00,pos,RB,,,,,
player,201410260nwe,chi,CareKa00,offense,13,,,,,
player,201410260nwe,chi,CareKa00,off_pct,19%,,,,,
player,201410260nwe,chi,CareKa00,defense,0,,,,,
player,201410260nwe,chi,CareKa00,def_pct,0%,,,,,
player,201410260nwe,chi,CareKa00,special_teams,1,,,,,
player,201410260nwe,chi,CareKa00,st_pct,3%,,,,,
player,201410260nwe,chi,ClauJi00,pos,QB,,,,,
player,201410260nwe,chi,ClauJi00,offense,9,,,,,
player,201410260nwe,chi,ClauJi00,off_pct,13%,,,,,
player,201410260nwe,chi,ClauJi00,defense,0,,,,,
player,201410260nwe,chi,ClauJi00,def_pct,0%,,,,,
player,201410260nwe,chi,ClauJi00,special_teams,0,,,,,
player,201410260nwe,chi,ClauJi00,st_pct,0%,,,,,
player,201410260nwe,chi,JoneCh05,pos,LB,,,,,
player,201410260nwe,chi,JoneCh05,offense,0,,,,,
player,201410260nwe,chi,JoneCh05,off_pct,0%,,,,,
player,201410260nwe,chi,JoneCh05,defense,74,,,,,
player,201410260nwe,chi,JoneCh05,def_pct,100%,,,,,
player,201410260nwe,chi,JoneCh05,special_teams,13,,,,,
player,201410260nwe,chi,JoneCh05,st_pct,45%,,,,,
player,201410260nwe,chi,MundRy00,pos,SS,,,,,
player,201410260nwe,chi,MundRy00,offense,0,,,,,
player,201410260nwe,chi,MundRy00,off_pct,0%,,,,,
player,201410260nwe,chi,MundRy00,defense,74,,,,,
player,201410260nwe,chi,MundRy00,def_pct,100%,,,,,
player,201410260nwe,chi,MundRy00,special_teams,13,,,,,
player,201410260nwe,chi,MundRy00,st_pct,45%,,,,,
player,201410260nwe,chi,JennTi20,pos,CB,,,,,
player,201410260nwe,chi,JennTi20,offense,0,,,,,
player,201410260nwe,chi,JennTi20,off_pct,0%,,,,,
player,201410260nwe,chi,JennTi20,defense,72,,,,,
player,201410260nwe,chi,JennTi20,def_pct,97%,,,,,
player,201410260nwe,chi,JennTi20,special_teams,8,,,,,
player,201410260nwe,chi,JennTi20,st_pct,28%,,,,,
player,201410260nwe,chi,WillD.20,pos,LB,,,,,
player,201410260nwe,chi,WillD.20,offense,0,,,,,
player,201410260nwe,chi,WillD.20,off_pct,0%,,,,,
player,201410260nwe,chi,WillD.20,defense,65,,,,,
player,201410260nwe,chi,WillD.20,def_pct,88%,,,,,
player,201410260nwe,chi,WillD.20,special_teams,6,,,,,
player,201410260nwe,chi,WillD.20,st_pct,21%,,,,,
player,201410260nwe,chi,AlleJa22,pos,DE,,,,,
player,201410260nwe,chi,AlleJa22,offense,0,,,,,
player,201410260nwe,chi,AlleJa22,off_pct,0%,,,,,
player,201410260nwe,chi,AlleJa22,defense,59,,,,,
player,201410260nwe,chi,AlleJa22,def_pct,80%,,,,,
player,201410260nwe,chi,AlleJa22,special_teams,7,,,,,
player,201410260nwe,chi,AlleJa22,st_pct,24%,,,,,
player,201410260nwe,chi,HousLa99,pos,DE,,,,,
player,201410260nwe,chi,HousLa99,offense,0,,,,,
player,201410260nwe,chi,HousLa99,off_pct,0%,,,,,
player,201410260nwe,chi,HousLa99,defense,55,,,,,
player,201410260nwe,chi,HousLa99,def_pct,74%,,,,,
player,201410260nwe,chi,HousLa99,special_teams,7,,,,,
player,201410260nwe,chi,HousLa99,st_pct,24%,,,,,
player,201410260nwe,chi,PaeaSt00,pos,NT,,,,,
player,201410260nwe,chi,PaeaSt00,offense,0,,,,,
player,201410260nwe,chi,PaeaSt00,off_pct,0%,,,,,
player,201410260nwe,chi,PaeaSt00,defense,55,,,,,
player,201410260nwe,chi,PaeaSt00,def_pct,74%,,,,,
player,201410260nwe,chi,PaeaSt00,special_teams,7,,,,,
player,201410260nwe,chi,PaeaSt00,st_pct,24%,,,,,
player,201410260nwe,chi,McClSh00,pos,LB,,,,,
player,201410260nwe,chi,McClSh00,offense,0,,,,,
player,201410260nwe,chi,McClSh00,off_pct,0%,,,,,
player,201410260nwe,chi,McClSh00,defense,53,,,,,
player,201410260nwe,chi,McClSh00,def_pct,72%,,,,,
player,201410260nwe,chi,McClSh00,special_teams,1,,,,,
player,201410260nwe,chi,McClSh00,st_pct,3%,,,,,
player,201410260nwe,chi,LouiAl00,pos,CB,,,,,
player,201410260nwe,chi,LouiAl00,offense,0,,,,,
player,201410260nwe,chi,LouiAl00,off_pct,0%,,,,,
player,201410260nwe,chi,LouiAl00,defense,51,,,,,
player,201410260nwe,chi,LouiAl00,def_pct,69%,,,,,
player,201410260nwe,chi,LouiAl00,special_teams,11,,,,,
player,201410260nwe,chi,LouiAl00,st_pct,38%,,,,,
player,201410260nwe,chi,ContCh00,pos,SS,,,,,
player,201410260nwe,chi,ContCh00,offense,0,,,,,
player,201410260nwe,chi,ContCh00,off_pct,0%,,,,,
player,201410260nwe,chi,ContCh00,defense,48,,,,,
player,201410260nwe,chi,ContCh00,def_pct,65%,,,,,
player,201410260nwe,chi,ContCh00,special_teams,7,,,,,
player,201410260nwe,chi,ContCh00,st_pct,24%,,,,,
player,201410260nwe,chi,RatlJa20,pos,DT,,,,,
player,201410260nwe,chi,RatlJa20,offense,0,,,,,
player,201410260nwe,chi,RatlJa20,off_pct,0%,,,,,
player,201410260nwe,chi,RatlJa20,defense,47,,,,,
player,201410260nwe,chi,RatlJa20,def_pct,64%,,,,,
player,201410260nwe,chi,RatlJa20,special_teams,7,,,,,
player,201410260nwe,chi,RatlJa20,st_pct,24%,,,,,
player,201410260nwe,chi,YounWi99,pos,DE,,,,,
player,201410260nwe,chi,YounWi99,offense,0,,,,,
player,201410260nwe,chi,YounWi99,off_pct,0%,,,,,
player,201410260nwe,chi,YounWi99,defense,45,,,,,
player,201410260nwe,chi,YounWi99,def_pct,61%,,,,,
player,201410260nwe,chi,YounWi99,special_teams,6,,,,,
player,201410260nwe,chi,YounWi99,st_pct,21%,,,,,
player,201410260nwe,chi,SuttWi00,pos,DT,,,,,
player,201410260nwe,chi,SuttWi00,offense,0,,,,,
player,201410260nwe,chi,SuttWi00,off_pct,0%,,,,,
player,201410260nwe,chi,SuttWi00,defense,25,,,,,
player,201410260nwe,chi,SuttWi00,def_pct,34%,,,,,
player,201410260nwe,chi,SuttWi00,special_teams,3,,,,,
player,201410260nwe,chi,SuttWi00,st_pct,10%,,,,,
player,201410260nwe,chi,VereBr00,pos,FS,,,,,
player,201410260nwe,chi,VereBr00,offense,0,,,,,
player,201410260nwe,chi,VereBr00,off_pct,0%,,,,,
player,201410260nwe,chi,VereBr00,defense,23,,,,,
player,201410260nwe,chi,VereBr00,def_pct,31%,,,,,
player,201410260nwe,chi,VereBr00,special_teams,21,,,,,
player,201410260nwe,chi,VereBr00,st_pct,72%,,,,,
player,201410260nwe,chi,HursDe00,pos,CB,,,,,
player,201410260nwe,chi,HursDe00,offense,0,,,,,
player,201410260nwe,chi,HursDe00,off_pct,0%,,,,,
player,201410260nwe,chi,HursDe00,defense,21,,,,,
player,201410260nwe,chi,HursDe00,def_pct,28%,,,,,
player,201410260nwe,chi,HursDe00,special_teams,11,,,,,
player,201410260nwe,chi,HursDe00,st_pct,38%,,,,,
player,201410260nwe,chi,FullKy00,pos,CB,,,,,
player,201410260nwe,chi,FullKy00,offense,0,,,,,
player,201410260nwe,chi,FullKy00,off_pct,0%,,,,,
player,201410260nwe,chi,FullKy00,defense,21,,,,,
player,201410260nwe,chi,FullKy00,def_pct,28%,,,,,
player,201410260nwe,chi,FullKy00,special_teams,1,,,,,
player,201410260nwe,chi,FullKy00,st_pct,3%,,,,,
player,201410260nwe,chi,FergEg00,pos,NT,,,,,
player,201410260nwe,chi,FergEg00,offense,0,,,,,
player,201410260nwe,chi,FergEg00,off_pct,0%,,,,,
player,201410260nwe,chi,FergEg00,defense,13,,,,,
player,201410260nwe,chi,FergEg00,def_pct,18%,,,,,
player,201410260nwe,chi,FergEg00,special_teams,0,,,,,
player,201410260nwe,chi,FergEg00,st_pct,0%,,,,,
player,201410260nwe,chi,SharDa01,pos,LB,,,,,
player,201410260nwe,chi,SharDa01,offense,0,,,,,
player,201410260nwe,chi,SharDa01,off_pct,0%,,,,,
player,201410260nwe,chi,SharDa01,defense,12,,,,,
player,201410260nwe,chi,SharDa01,def_pct,16%,,,,,
player,201410260nwe,chi,SharDa01,special_teams,10,,,,,
player,201410260nwe,chi,SharDa01,st_pct,34%,,,,,
player,201410260nwe,chi,McMaSh99,pos,CB,,,,,
player,201410260nwe,chi,McMaSh99,offense,0,,,,,
player,201410260nwe,chi,McMaSh99,off_pct,0%,,,,,
player,201410260nwe,chi,McMaSh99,defense,1,,,,,
player,201410260nwe,chi,McMaSh99,def_pct,1%,,,,,
player,201410260nwe,chi,McMaSh99,special_teams,20,,,,,
player,201410260nwe,chi,McMaSh99,st_pct,69%,,,,,
player,201410260nwe,chi,WashCo00,pos,DE,,,,,
player,201410260nwe,chi,WashCo00,offense,0,,,,,
player,201410260nwe,chi,WashCo00,off_pct,0%,,,,,
player,201410260nwe,chi,WashCo00,defense,0,,,,,
player,201410260nwe,chi,WashCo00,def_pct,0%,,,,,
player,201410260nwe,chi,WashCo00,special_teams,23,,,,,
player,201410260nwe,chi,WashCo00,st_pct,79%,,,,,
player,201410260nwe,chi,WillTe00,pos,CB,,,,,
player,201410260nwe,chi,WillTe00,offense,0,,,,,
player,201410260nwe,chi,WillTe00,off_pct,0%,,,,,
player,201410260nwe,chi,WillTe00,defense,0,,,,,
player,201410260nwe,chi,WillTe00,def_pct,0%,,,,,
player,201410260nwe,chi,WillTe00,special_teams,19,,,,,
player,201410260nwe,chi,WillTe00,st_pct,66%,,,,,
player,201410260nwe,chi,GreeKh00,pos,LB,,,,,
player,201410260nwe,chi,GreeKh00,offense,0,,,,,
player,201410260nwe,chi,GreeKh00,off_pct,0%,,,,,
player,201410260nwe,chi,GreeKh00,defense,0,,,,,
player,201410260nwe,chi,GreeKh00,def_pct,0%,,,,,
player,201410260nwe,chi,GreeKh00,special_teams,18,,,,,
player,201410260nwe,chi,GreeKh00,st_pct,62%,,,,,
player,201410260nwe,chi,ScotTr99,pos,DE,,,,,
player,201410260nwe,chi,ScotTr99,offense,0,,,,,
player,201410260nwe,chi,ScotTr99,off_pct,0%,,,,,
player,201410260nwe,chi,ScotTr99,defense,0,,,,,
player,201410260nwe,chi,ScotTr99,def_pct,0%,,,,,
player,201410260nwe,chi,ScotTr99,special_teams,18,,,,,
player,201410260nwe,chi,ScotTr99,st_pct,62%,,,,,
player,201410260nwe,chi,PerrSe00,pos,RB,,,,,
player,201410260nwe,chi,PerrSe00,offense,0,,,,,
player,201410260nwe,chi,PerrSe00,off_pct,0%,,,,,
player,201410260nwe,chi,PerrSe00,defense,0,,,,,
player,201410260nwe,chi,PerrSe00,def_pct,0%,,,,,
player,201410260nwe,chi,PerrSe00,special_teams,17,,,,,
player,201410260nwe,chi,PerrSe00,st_pct,59%,,,,,
player,201410260nwe,chi,LattDe01,pos,LB,,,,,
player,201410260nwe,chi,LattDe01,offense,0,,,,,
player,201410260nwe,chi,LattDe01,off_pct,0%,,,,,
player,201410260nwe,chi,LattDe01,defense,0,,,,,
player,201410260nwe,chi,LattDe01,def_pct,0%,,,,,
player,201410260nwe,chi,LattDe01,special_teams,16,,,,,
player,201410260nwe,chi,LattDe01,st_pct,55%,,,,,
player,201410260nwe,chi,WillCh06,pos,WR,,,,,
player,201410260nwe,chi,WillCh06,offense,0,,,,,
player,201410260nwe,chi,WillCh06,off_pct,0%,,,,,
player,201410260nwe,chi,WillCh06,defense,0,,,,,
player,201410260nwe,chi,WillCh06,def_pct,0%,,,,,
player,201410260nwe,chi,WillCh06,special_teams,10,,,,,
player,201410260nwe,chi,WillCh06,st_pct,34%,,,,,
player,201410260nwe,chi,gouldrob01,pos,K,,,,,
player,201410260nwe,chi,gouldrob01,offense,0,,,,,
player,201410260nwe,chi,gouldrob01,off_pct,0%,,,,,
player,201410260nwe,chi,gouldrob01,defense,0,,,,,
player,201410260nwe,chi,gouldrob01,def_pct,0%,,,,,
player,201410260nwe,chi,gouldrob01,special_teams,5,,,,,
player,201410260nwe,chi,gouldrob01,st_pct,17%,,,,,
player,201410260nwe,chi,CainJe20,pos,LS,,,,,
player,201410260nwe,chi,CainJe20,offense,0,,,,,
player,201410260nwe,chi,CainJe20,off_pct,0%,,,,,
player,201410260nwe,chi,CainJe20,defense,0,,,,,
player,201410260nwe,chi,CainJe20,def_pct,0%,,,,,
player,201410260nwe,chi,CainJe20,special_teams,5,,,,,
player,201410260nwe,chi,CainJe20,st_pct,17%,,,,,
player,201410260nwe,chi,ODonPa00,pos,P,,,,,
player,201410260nwe,chi,ODonPa00,offense,0,,,,,
player,201410260nwe,chi,ODonPa00,off_pct,0%,,,,,
player,201410260nwe,chi,ODonPa00,defense,0,,,,,
player,201410260nwe,chi,ODonPa00,def_pct,0%,,,,,
player,201410260nwe,chi,ODonPa00,special_teams,5,,,,,
player,201410260nwe,chi,ODonPa00,st_pct,17%,,,,,
