game,2014,13,20141130,201411300ram,rai,"Oakland Raiders",0,ram,"St. Louis Rams",52
player,201411300ram,ram,ReynCh00,off_pct,0%,,,,,
player,201411300ram,ram,ReynCh00,defense,0,,,,,
player,201411300ram,ram,ReynCh00,def_pct,0%,,,,,
player,201411300ram,ram,ReynCh00,special_teams,21,,,,,
player,201411300ram,ram,ReynCh00,st_pct,66%,,,,,
player,201411300ram,ram,DaviCo02,pos,FS,,,,,
player,201411300ram,ram,DaviCo02,offense,0,,,,,
player,201411300ram,ram,DaviCo02,off_pct,0%,,,,,
player,201411300ram,ram,DaviCo02,defense,0,,,,,
player,201411300ram,ram,DaviCo02,def_pct,0%,,,,,
player,201411300ram,ram,DaviCo02,special_teams,21,,,,,
player,201411300ram,ram,DaviCo02,st_pct,66%,,,,,
player,201411300ram,ram,ToomKo00,pos,LB,,,,,
player,201411300ram,ram,ToomKo00,offense,0,,,,,
player,201411300ram,ram,ToomKo00,off_pct,0%,,,,,
player,201411300ram,ram,ToomKo00,defense,0,,,,,
player,201411300ram,ram,ToomKo00,def_pct,0%,,,,,
player,201411300ram,ram,ToomKo00,special_teams,21,,,,,
player,201411300ram,ram,ToomKo00,st_pct,66%,,,,,
player,201411300ram,ram,BateDa00,pos,LB,,,,,
player,201411300ram,ram,BateDa00,offense,0,,,,,
player,201411300ram,ram,BateDa00,off_pct,0%,,,,,
player,201411300ram,ram,BateDa00,defense,0,,,,,
player,201411300ram,ram,BateDa00,def_pct,0%,,,,,
player,201411300ram,ram,BateDa00,special_teams,21,,,,,
player,201411300ram,ram,BateDa00,st_pct,66%,,,,,
player,201411300ram,ram,AlexMa00,pos,SS,,,,,
player,201411300ram,ram,AlexMa00,offense,0,,,,,
player,201411300ram,ram,AlexMa00,off_pct,0%,,,,,
player,201411300ram,ram,AlexMa00,defense,0,,,,,
player,201411300ram,ram,AlexMa00,def_pct,0%,,,,,
player,201411300ram,ram,AlexMa00,special_teams,20,,,,,
player,201411300ram,ram,AlexMa00,st_pct,62%,,,,,
player,201411300ram,ram,ZuerGr00,pos,K,,,,,
player,201411300ram,ram,ZuerGr00,offense,0,,,,,
player,201411300ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201411300ram,ram,ZuerGr00,defense,0,,,,,
player,201411300ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201411300ram,ram,ZuerGr00,special_teams,17,,,,,
player,201411300ram,ram,ZuerGr00,st_pct,53%,,,,,
player,201411300ram,ram,McQuJa00,pos,LS,,,,,
player,201411300ram,ram,McQuJa00,offense,0,,,,,
player,201411300ram,ram,McQuJa00,off_pct,0%,,,,,
player,201411300ram,ram,McQuJa00,defense,0,,,,,
player,201411300ram,ram,McQuJa00,def_pct,0%,,,,,
player,201411300ram,ram,McQuJa00,special_teams,14,,,,,
player,201411300ram,ram,McQuJa00,st_pct,44%,,,,,
player,201411300ram,ram,HekkJo00,pos,P,,,,,
player,201411300ram,ram,HekkJo00,offense,0,,,,,
player,201411300ram,ram,HekkJo00,off_pct,0%,,,,,
player,201411300ram,ram,HekkJo00,defense,0,,,,,
player,201411300ram,ram,HekkJo00,def_pct,0%,,,,,
player,201411300ram,ram,HekkJo00,special_teams,14,,,,,
player,201411300ram,ram,HekkJo00,st_pct,44%,,,,,
player,201411300ram,rai,HowaAu20,pos,G,,,,,
player,201411300ram,rai,HowaAu20,offense,78,,,,,
player,201411300ram,rai,HowaAu20,off_pct,100%,,,,,
player,201411300ram,rai,HowaAu20,defense,0,,,,,
player,201411300ram,rai,HowaAu20,def_pct,0%,,,,,
player,201411300ram,rai,HowaAu20,special_teams,0,,,,,
player,201411300ram,rai,HowaAu20,st_pct,0%,,,,,
player,201411300ram,rai,BarnKh20,pos,G,,,,,
player,201411300ram,rai,BarnKh20,offense,78,,,,,
player,201411300ram,rai,BarnKh20,off_pct,100%,,,,,
player,201411300ram,rai,BarnKh20,defense,0,,,,,
player,201411300ram,rai,BarnKh20,def_pct,0%,,,,,
player,201411300ram,rai,BarnKh20,special_teams,0,,,,,
player,201411300ram,rai,BarnKh20,st_pct,0%,,,,,
player,201411300ram,rai,PennDo20,pos,T,,,,,
player,201411300ram,rai,PennDo20,offense,78,,,,,
player,201411300ram,rai,PennDo20,off_pct,100%,,,,,
player,201411300ram,rai,PennDo20,defense,0,,,,,
player,201411300ram,rai,PennDo20,def_pct,0%,,,,,
player,201411300ram,rai,PennDo20,special_teams,0,,,,,
player,201411300ram,rai,PennDo20,st_pct,0%,,,,,
player,201411300ram,rai,RiveMy00,pos,TE,,,,,
player,201411300ram,rai,RiveMy00,offense,75,,,,,
player,201411300ram,rai,RiveMy00,off_pct,96%,,,,,
player,201411300ram,rai,RiveMy00,defense,0,,,,,
player,201411300ram,rai,RiveMy00,def_pct,0%,,,,,
player,201411300ram,rai,RiveMy00,special_teams,5,,,,,
player,201411300ram,rai,RiveMy00,st_pct,16%,,,,,
player,201411300ram,rai,CarrDe02,pos,QB,,,,,
player,201411300ram,rai,CarrDe02,offense,59,,,,,
player,201411300ram,rai,CarrDe02,off_pct,76%,,,,,
player,201411300ram,rai,CarrDe02,defense,0,,,,,
player,201411300ram,rai,CarrDe02,def_pct,0%,,,,,
player,201411300ram,rai,CarrDe02,special_teams,0,,,,,
player,201411300ram,rai,CarrDe02,st_pct,0%,,,,,
player,201411300ram,rai,WisnSt01,pos,C,,,,,
player,201411300ram,rai,WisnSt01,offense,59,,,,,
player,201411300ram,rai,WisnSt01,off_pct,76%,,,,,
player,201411300ram,rai,WisnSt01,defense,0,,,,,
player,201411300ram,rai,WisnSt01,def_pct,0%,,,,,
player,201411300ram,rai,WisnSt01,special_teams,0,,,,,
player,201411300ram,rai,WisnSt01,st_pct,0%,,,,,
player,201411300ram,rai,JoneJa04,pos,WR,,,,,
player,201411300ram,rai,JoneJa04,offense,58,,,,,
player,201411300ram,rai,JoneJa04,off_pct,74%,,,,,
player,201411300ram,rai,JoneJa04,defense,0,,,,,
player,201411300ram,rai,JoneJa04,def_pct,0%,,,,,
player,201411300ram,rai,JoneJa04,special_teams,0,,,,,
player,201411300ram,rai,JoneJa04,st_pct,0%,,,,,
player,201411300ram,rai,JackGa00,pos,G,,,,,
player,201411300ram,rai,JackGa00,offense,54,,,,,
player,201411300ram,rai,JackGa00,off_pct,69%,,,,,
player,201411300ram,rai,JackGa00,defense,0,,,,,
player,201411300ram,rai,JackGa00,def_pct,0%,,,,,
player,201411300ram,rai,JackGa00,special_teams,0,,,,,
player,201411300ram,rai,JackGa00,st_pct,0%,,,,,
player,201411300ram,rai,HolmAn00,pos,WR,,,,,
player,201411300ram,rai,HolmAn00,offense,50,,,,,
player,201411300ram,rai,HolmAn00,off_pct,64%,,,,,
player,201411300ram,rai,HolmAn00,defense,0,,,,,
player,201411300ram,rai,HolmAn00,def_pct,0%,,,,,
player,201411300ram,rai,HolmAn00,special_teams,9,,,,,
player,201411300ram,rai,HolmAn00,st_pct,28%,,,,,
player,201411300ram,rai,ReecMa00,pos,FB,,,,,
player,201411300ram,rai,ReecMa00,offense,39,,,,,
player,201411300ram,rai,ReecMa00,off_pct,50%,,,,,
player,201411300ram,rai,ReecMa00,defense,0,,,,,
player,201411300ram,rai,ReecMa00,def_pct,0%,,,,,
player,201411300ram,rai,ReecMa00,special_teams,8,,,,,
player,201411300ram,rai,ReecMa00,st_pct,25%,,,,,
player,201411300ram,rai,ButlBr00,pos,WR,,,,,
player,201411300ram,rai,ButlBr00,offense,36,,,,,
player,201411300ram,rai,ButlBr00,off_pct,46%,,,,,
player,201411300ram,rai,ButlBr00,defense,0,,,,,
player,201411300ram,rai,ButlBr00,def_pct,0%,,,,,
player,201411300ram,rai,ButlBr00,special_teams,6,,,,,
player,201411300ram,rai,ButlBr00,st_pct,19%,,,,,
player,201411300ram,rai,McFaDa00,pos,RB,,,,,
player,201411300ram,rai,McFaDa00,offense,33,,,,,
player,201411300ram,rai,McFaDa00,off_pct,42%,,,,,
player,201411300ram,rai,McFaDa00,defense,0,,,,,
player,201411300ram,rai,McFaDa00,def_pct,0%,,,,,
player,201411300ram,rai,McFaDa00,special_teams,0,,,,,
player,201411300ram,rai,McFaDa00,st_pct,0%,,,,,
player,201411300ram,rai,ThomKe02,pos,WR,,,,,
player,201411300ram,rai,ThomKe02,offense,30,,,,,
player,201411300ram,rai,ThomKe02,off_pct,38%,,,,,
player,201411300ram,rai,ThomKe02,defense,0,,,,,
player,201411300ram,rai,ThomKe02,def_pct,0%,,,,,
player,201411300ram,rai,ThomKe02,special_teams,9,,,,,
player,201411300ram,rai,ThomKe02,st_pct,28%,,,,,
player,201411300ram,rai,DrewMa00,pos,RB,,,,,
player,201411300ram,rai,DrewMa00,offense,30,,,,,
player,201411300ram,rai,DrewMa00,off_pct,38%,,,,,
player,201411300ram,rai,DrewMa00,defense,0,,,,,
player,201411300ram,rai,DrewMa00,def_pct,0%,,,,,
player,201411300ram,rai,DrewMa00,special_teams,0,,,,,
player,201411300ram,rai,DrewMa00,st_pct,0%,,,,,
player,201411300ram,rai,BrowVi00,pos,WR,,,,,
player,201411300ram,rai,BrowVi00,offense,25,,,,,
player,201411300ram,rai,BrowVi00,off_pct,32%,,,,,
player,201411300ram,rai,BrowVi00,defense,0,,,,,
player,201411300ram,rai,BrowVi00,def_pct,0%,,,,,
player,201411300ram,rai,BrowVi00,special_teams,0,,,,,
player,201411300ram,rai,BrowVi00,st_pct,0%,,,,,
player,201411300ram,rai,WatsMe00,pos,T,,,,,
player,201411300ram,rai,WatsMe00,offense,24,,,,,
player,201411300ram,rai,WatsMe00,off_pct,31%,,,,,
player,201411300ram,rai,WatsMe00,defense,0,,,,,
player,201411300ram,rai,WatsMe00,def_pct,0%,,,,,
player,201411300ram,rai,WatsMe00,special_teams,0,,,,,
player,201411300ram,rai,WatsMe00,st_pct,0%,,,,,
player,201411300ram,rai,BootKe20,pos,C,,,,,
player,201411300ram,rai,BootKe20,offense,19,,,,,
player,201411300ram,rai,BootKe20,off_pct,24%,,,,,
player,201411300ram,rai,BootKe20,defense,0,,,,,
player,201411300ram,rai,BootKe20,def_pct,0%,,,,,
player,201411300ram,rai,BootKe20,special_teams,0,,,,,
player,201411300ram,rai,BootKe20,st_pct,0%,,,,,
player,201411300ram,rai,SchaMa00,pos,QB,,,,,
player,201411300ram,rai,SchaMa00,offense,19,,,,,
player,201411300ram,rai,SchaMa00,off_pct,24%,,,,,
player,201411300ram,rai,SchaMa00,defense,0,,,,,
player,201411300ram,rai,SchaMa00,def_pct,0%,,,,,
player,201411300ram,rai,SchaMa00,special_teams,0,,,,,
player,201411300ram,rai,SchaMa00,st_pct,0%,,,,,
player,201411300ram,rai,McCaMa00,pos,T,,,,,
player,201411300ram,rai,McCaMa00,offense,7,,,,,
player,201411300ram,rai,McCaMa00,off_pct,9%,,,,,
player,201411300ram,rai,McCaMa00,defense,0,,,,,
player,201411300ram,rai,McCaMa00,def_pct,0%,,,,,
player,201411300ram,rai,McCaMa00,special_teams,0,,,,,
player,201411300ram,rai,McCaMa00,st_pct,0%,,,,,
player,201411300ram,rai,LeonBr01,pos,TE,,,,,
player,201411300ram,rai,LeonBr01,offense,5,,,,,
player,201411300ram,rai,LeonBr01,off_pct,6%,,,,,
player,201411300ram,rai,LeonBr01,defense,0,,,,,
player,201411300ram,rai,LeonBr01,def_pct,0%,,,,,
player,201411300ram,rai,LeonBr01,special_teams,7,,,,,
player,201411300ram,rai,LeonBr01,st_pct,22%,,,,,
player,201411300ram,rai,OlawJa00,pos,FB,,,,,
player,201411300ram,rai,OlawJa00,offense,2,,,,,
player,201411300ram,rai,OlawJa00,off_pct,3%,,,,,
player,201411300ram,rai,OlawJa00,defense,0,,,,,
player,201411300ram,rai,OlawJa00,def_pct,0%,,,,,
player,201411300ram,rai,OlawJa00,special_teams,24,,,,,
player,201411300ram,rai,OlawJa00,st_pct,75%,,,,,
player,201411300ram,rai,WoodCh00,pos,FS,,,,,
player,201411300ram,rai,WoodCh00,offense,0,,,,,
player,201411300ram,rai,WoodCh00,off_pct,0%,,,,,
player,201411300ram,rai,WoodCh00,defense,51,,,,,
player,201411300ram,rai,WoodCh00,def_pct,100%,,,,,
player,201411300ram,rai,WoodCh00,special_teams,8,,,,,
player,201411300ram,rai,WoodCh00,st_pct,25%,,,,,
player,201411300ram,rai,MoorSi00,pos,LB,,,,,
player,201411300ram,rai,MoorSi00,offense,0,,,,,
player,201411300ram,rai,MoorSi00,off_pct,0%,,,,,
player,201411300ram,rai,MoorSi00,defense,51,,,,,
player,201411300ram,rai,MoorSi00,def_pct,100%,,,,,
player,201411300ram,rai,MoorSi00,special_teams,8,,,,,
player,201411300ram,rai,MoorSi00,st_pct,25%,,,,,
player,201411300ram,rai,BrowTa99,pos,CB,,,,,
player,201411300ram,rai,BrowTa99,offense,0,,,,,
player,201411300ram,rai,BrowTa99,off_pct,0%,,,,,
player,201411300ram,rai,BrowTa99,defense,50,,,,,
player,201411300ram,rai,BrowTa99,def_pct,98%,,,,,
player,201411300ram,rai,BrowTa99,special_teams,11,,,,,
player,201411300ram,rai,BrowTa99,st_pct,34%,,,,,
player,201411300ram,rai,RossBr00,pos,SS,,,,,
player,201411300ram,rai,RossBr00,offense,0,,,,,
player,201411300ram,rai,RossBr00,off_pct,0%,,,,,
player,201411300ram,rai,RossBr00,defense,50,,,,,
player,201411300ram,rai,RossBr00,def_pct,98%,,,,,
player,201411300ram,rai,RossBr00,special_teams,9,,,,,
player,201411300ram,rai,RossBr00,st_pct,28%,,,,,
player,201411300ram,rai,MackKh00,pos,LB,,,,,
player,201411300ram,rai,MackKh00,offense,0,,,,,
player,201411300ram,rai,MackKh00,off_pct,0%,,,,,
player,201411300ram,rai,MackKh00,defense,50,,,,,
player,201411300ram,rai,MackKh00,def_pct,98%,,,,,
player,201411300ram,rai,MackKh00,special_teams,8,,,,,
player,201411300ram,rai,MackKh00,st_pct,25%,,,,,
player,201411300ram,rai,HaydDJ00,pos,CB,,,,,
player,201411300ram,rai,HaydDJ00,offense,0,,,,,
player,201411300ram,rai,HaydDJ00,off_pct,0%,,,,,
player,201411300ram,rai,HaydDJ00,defense,47,,,,,
player,201411300ram,rai,HaydDJ00,def_pct,92%,,,,,
player,201411300ram,rai,HaydDJ00,special_teams,10,,,,,
player,201411300ram,rai,HaydDJ00,st_pct,31%,,,,,
player,201411300ram,rai,BurrMi00,pos,LB,,,,,
player,201411300ram,rai,BurrMi00,offense,0,,,,,
player,201411300ram,rai,BurrMi00,off_pct,0%,,,,,
player,201411300ram,rai,BurrMi00,defense,47,,,,,
player,201411300ram,rai,BurrMi00,def_pct,92%,,,,,
player,201411300ram,rai,BurrMi00,special_teams,8,,,,,
player,201411300ram,rai,BurrMi00,st_pct,25%,,,,,
player,201411300ram,rai,SmitAn22,pos,DT,,,,,
player,201411300ram,rai,SmitAn22,offense,0,,,,,
player,201411300ram,rai,SmitAn22,off_pct,0%,,,,,
player,201411300ram,rai,SmitAn22,defense,40,,,,,
player,201411300ram,rai,SmitAn22,def_pct,78%,,,,,
player,201411300ram,rai,SmitAn22,special_teams,8,,,,,
player,201411300ram,rai,SmitAn22,st_pct,25%,,,,,
player,201411300ram,rai,TuckJu20,pos,DE,,,,,
player,201411300ram,rai,TuckJu20,offense,0,,,,,
player,201411300ram,rai,TuckJu20,off_pct,0%,,,,,
player,201411300ram,rai,TuckJu20,defense,39,,,,,
player,201411300ram,rai,TuckJu20,def_pct,76%,,,,,
player,201411300ram,rai,TuckJu20,special_teams,7,,,,,
player,201411300ram,rai,TuckJu20,st_pct,22%,,,,,
player,201411300ram,rai,WilsC.98,pos,DE,,,,,
player,201411300ram,rai,WilsC.98,offense,0,,,,,
player,201411300ram,rai,WilsC.98,off_pct,0%,,,,,
player,201411300ram,rai,WilsC.98,defense,31,,,,,
player,201411300ram,rai,WilsC.98,def_pct,61%,,,,,
player,201411300ram,rai,WilsC.98,special_teams,9,,,,,
player,201411300ram,rai,WilsC.98,st_pct,28%,,,,,
player,201411300ram,rai,ElliJu01,pos,DT,,,,,
player,201411300ram,rai,ElliJu01,offense,0,,,,,
player,201411300ram,rai,ElliJu01,off_pct,0%,,,,,
player,201411300ram,rai,ElliJu01,defense,31,,,,,
player,201411300ram,rai,ElliJu01,def_pct,61%,,,,,
player,201411300ram,rai,ElliJu01,special_teams,0,,,,,
player,201411300ram,rai,ElliJu01,st_pct,0%,,,,,
player,201411300ram,rai,CarrTr00,pos,CB,,,,,
player,201411300ram,rai,CarrTr00,offense,0,,,,,
player,201411300ram,rai,CarrTr00,off_pct,0%,,,,,
player,201411300ram,rai,CarrTr00,defense,19,,,,,
player,201411300ram,rai,CarrTr00,def_pct,37%,,,,,
player,201411300ram,rai,CarrTr00,special_teams,6,,,,,
player,201411300ram,rai,CarrTr00,st_pct,19%,,,,,
player,201411300ram,rai,MayoBe00,pos,DE,,,,,
player,201411300ram,rai,MayoBe00,offense,0,,,,,
player,201411300ram,rai,MayoBe00,off_pct,0%,,,,,
player,201411300ram,rai,MayoBe00,defense,15,,,,,
player,201411300ram,rai,MayoBe00,def_pct,29%,,,,,
player,201411300ram,rai,MayoBe00,special_teams,9,,,,,
player,201411300ram,rai,MayoBe00,st_pct,28%,,,,,
player,201411300ram,rai,LumpRi00,pos,DT,,,,,
player,201411300ram,rai,LumpRi00,offense,0,,,,,
player,201411300ram,rai,LumpRi00,off_pct,0%,,,,,
player,201411300ram,rai,LumpRi00,defense,14,,,,,
player,201411300ram,rai,LumpRi00,def_pct,27%,,,,,
player,201411300ram,rai,LumpRi00,special_teams,8,,,,,
player,201411300ram,rai,LumpRi00,st_pct,25%,,,,,
player,201411300ram,rai,SimsPa99,pos,NT,,,,,
player,201411300ram,rai,SimsPa99,offense,0,,,,,
player,201411300ram,rai,SimsPa99,off_pct,0%,,,,,
player,201411300ram,rai,SimsPa99,defense,12,,,,,
player,201411300ram,rai,SimsPa99,def_pct,24%,,,,,
player,201411300ram,rai,SimsPa99,special_teams,0,,,,,
player,201411300ram,rai,SimsPa99,st_pct,0%,,,,,
player,201411300ram,rai,AutrDe00,pos,DE,,,,,
player,201411300ram,rai,AutrDe00,offense,0,,,,,
player,201411300ram,rai,AutrDe00,off_pct,0%,,,,,
player,201411300ram,rai,AutrDe00,defense,7,,,,,
player,201411300ram,rai,AutrDe00,def_pct,14%,,,,,
player,201411300ram,rai,AutrDe00,special_teams,16,,,,,
player,201411300ram,rai,AutrDe00,st_pct,50%,,,,,
player,201411300ram,rai,AsanLa99,pos,FS,,,,,
player,201411300ram,rai,AsanLa99,offense,0,,,,,
player,201411300ram,rai,AsanLa99,off_pct,0%,,,,,
player,201411300ram,rai,AsanLa99,defense,5,,,,,
player,201411300ram,rai,AsanLa99,def_pct,10%,,,,,
player,201411300ram,rai,AsanLa99,special_teams,24,,,,,
player,201411300ram,rai,AsanLa99,st_pct,75%,,,,,
player,201411300ram,rai,ArmsRa01,pos,LB,,,,,
player,201411300ram,rai,ArmsRa01,offense,0,,,,,
player,201411300ram,rai,ArmsRa01,off_pct,0%,,,,,
player,201411300ram,rai,ArmsRa01,defense,1,,,,,
player,201411300ram,rai,ArmsRa01,def_pct,2%,,,,,
player,201411300ram,rai,ArmsRa01,special_teams,24,,,,,
player,201411300ram,rai,ArmsRa01,st_pct,75%,,,,,
player,201411300ram,rai,ChekCh00,pos,CB,,,,,
player,201411300ram,rai,ChekCh00,offense,0,,,,,
player,201411300ram,rai,ChekCh00,off_pct,0%,,,,,
player,201411300ram,rai,ChekCh00,defense,1,,,,,
player,201411300ram,rai,ChekCh00,def_pct,2%,,,,,
player,201411300ram,rai,ChekCh00,special_teams,24,,,,,
player,201411300ram,rai,ChekCh00,st_pct,75%,,,,,
player,201411300ram,rai,ChanJa98,pos,LB,,,,,
player,201411300ram,rai,ChanJa98,offense,0,,,,,
player,201411300ram,rai,ChanJa98,off_pct,0%,,,,,
player,201411300ram,rai,ChanJa98,defense,0,,,,,
player,201411300ram,rai,ChanJa98,def_pct,0%,,,,,
player,201411300ram,rai,ChanJa98,special_teams,24,,,,,
player,201411300ram,rai,ChanJa98,st_pct,75%,,,,,
player,201411300ram,rai,McGiKe00,pos,CB,,,,,
player,201411300ram,rai,McGiKe00,offense,0,,,,,
player,201411300ram,rai,McGiKe00,off_pct,0%,,,,,
player,201411300ram,rai,McGiKe00,defense,0,,,,,
player,201411300ram,rai,McGiKe00,def_pct,0%,,,,,
player,201411300ram,rai,McGiKe00,special_teams,24,,,,,
player,201411300ram,rai,McGiKe00,st_pct,75%,,,,,
player,201411300ram,rai,AtkiGe01,pos,RB,,,,,
player,201411300ram,rai,AtkiGe01,offense,0,,,,,
player,201411300ram,rai,AtkiGe01,off_pct,0%,,,,,
player,201411300ram,rai,AtkiGe01,defense,0,,,,,
player,201411300ram,rai,AtkiGe01,def_pct,0%,,,,,
player,201411300ram,rai,AtkiGe01,special_teams,21,,,,,
player,201411300ram,rai,AtkiGe01,st_pct,66%,,,,,
player,201411300ram,rai,CondJo20,pos,LS,,,,,
player,201411300ram,rai,CondJo20,offense,0,,,,,
player,201411300ram,rai,CondJo20,off_pct,0%,,,,,
player,201411300ram,rai,CondJo20,defense,0,,,,,
player,201411300ram,rai,CondJo20,def_pct,0%,,,,,
player,201411300ram,rai,CondJo20,special_teams,8,,,,,
player,201411300ram,rai,CondJo20,st_pct,25%,,,,,
player,201411300ram,rai,KingMa00,pos,P,,,,,
player,201411300ram,rai,KingMa00,offense,0,,,,,
player,201411300ram,rai,KingMa00,off_pct,0%,,,,,
player,201411300ram,rai,KingMa00,defense,0,,,,,
player,201411300ram,rai,KingMa00,def_pct,0%,,,,,
player,201411300ram,rai,KingMa00,special_teams,8,,,,,
player,201411300ram,rai,KingMa00,st_pct,25%,,,,,
player,201411300ram,rai,janikseb01,pos,K,,,,,
player,201411300ram,rai,janikseb01,offense,0,,,,,
player,201411300ram,rai,janikseb01,off_pct,0%,,,,,
player,201411300ram,rai,janikseb01,defense,0,,,,,
player,201411300ram,rai,janikseb01,def_pct,0%,,,,,
player,201411300ram,rai,janikseb01,special_teams,1,,,,,
player,201411300ram,rai,janikseb01,st_pct,3%,,,,,
