game,2014,5,20141005,201410050clt,rav,"Baltimore Ravens",13,clt,"Indianapolis Colts",20
player,201410050clt,clt,DoylJa00,def_pct,0%,,,,,
player,201410050clt,clt,DoylJa00,special_teams,14,,,,,
player,201410050clt,clt,DoylJa00,st_pct,58%,,,,,
player,201410050clt,clt,MoncDo00,pos,WR,,,,,
player,201410050clt,clt,MoncDo00,offense,4,,,,,
player,201410050clt,clt,MoncDo00,off_pct,5%,,,,,
player,201410050clt,clt,MoncDo00,defense,0,,,,,
player,201410050clt,clt,MoncDo00,def_pct,0%,,,,,
player,201410050clt,clt,MoncDo00,special_teams,9,,,,,
player,201410050clt,clt,MoncDo00,st_pct,38%,,,,,
player,201410050clt,clt,ReitJo00,pos,G,,,,,
player,201410050clt,clt,ReitJo00,offense,2,,,,,
player,201410050clt,clt,ReitJo00,off_pct,2%,,,,,
player,201410050clt,clt,ReitJo00,defense,0,,,,,
player,201410050clt,clt,ReitJo00,def_pct,0%,,,,,
player,201410050clt,clt,ReitJo00,special_teams,5,,,,,
player,201410050clt,clt,ReitJo00,st_pct,21%,,,,,
player,201410050clt,clt,ToleGr99,pos,CB,,,,,
player,201410050clt,clt,ToleGr99,offense,0,,,,,
player,201410050clt,clt,ToleGr99,off_pct,0%,,,,,
player,201410050clt,clt,ToleGr99,defense,60,,,,,
player,201410050clt,clt,ToleGr99,def_pct,100%,,,,,
player,201410050clt,clt,ToleGr99,special_teams,0,,,,,
player,201410050clt,clt,ToleGr99,st_pct,0%,,,,,
player,201410050clt,clt,BrowSe00,pos,FS,,,,,
player,201410050clt,clt,BrowSe00,offense,0,,,,,
player,201410050clt,clt,BrowSe00,off_pct,0%,,,,,
player,201410050clt,clt,BrowSe00,defense,58,,,,,
player,201410050clt,clt,BrowSe00,def_pct,97%,,,,,
player,201410050clt,clt,BrowSe00,special_teams,3,,,,,
player,201410050clt,clt,BrowSe00,st_pct,12%,,,,,
player,201410050clt,clt,JackDQ20,pos,LB,,,,,
player,201410050clt,clt,JackDQ20,offense,0,,,,,
player,201410050clt,clt,JackDQ20,off_pct,0%,,,,,
player,201410050clt,clt,JackDQ20,defense,58,,,,,
player,201410050clt,clt,JackDQ20,def_pct,97%,,,,,
player,201410050clt,clt,JackDQ20,special_teams,3,,,,,
player,201410050clt,clt,JackDQ20,st_pct,12%,,,,,
player,201410050clt,clt,DaviVo99,pos,CB,,,,,
player,201410050clt,clt,DaviVo99,offense,0,,,,,
player,201410050clt,clt,DaviVo99,off_pct,0%,,,,,
player,201410050clt,clt,DaviVo99,defense,57,,,,,
player,201410050clt,clt,DaviVo99,def_pct,95%,,,,,
player,201410050clt,clt,DaviVo99,special_teams,0,,,,,
player,201410050clt,clt,DaviVo99,st_pct,0%,,,,,
player,201410050clt,clt,AdamMi21,pos,SS,,,,,
player,201410050clt,clt,AdamMi21,offense,0,,,,,
player,201410050clt,clt,AdamMi21,off_pct,0%,,,,,
player,201410050clt,clt,AdamMi21,defense,57,,,,,
player,201410050clt,clt,AdamMi21,def_pct,95%,,,,,
player,201410050clt,clt,AdamMi21,special_teams,0,,,,,
player,201410050clt,clt,AdamMi21,st_pct,0%,,,,,
player,201410050clt,clt,WaldEr99,pos,LB,,,,,
player,201410050clt,clt,WaldEr99,offense,0,,,,,
player,201410050clt,clt,WaldEr99,off_pct,0%,,,,,
player,201410050clt,clt,WaldEr99,defense,50,,,,,
player,201410050clt,clt,WaldEr99,def_pct,83%,,,,,
player,201410050clt,clt,WaldEr99,special_teams,0,,,,,
player,201410050clt,clt,WaldEr99,st_pct,0%,,,,,
player,201410050clt,clt,FreeJe00,pos,LB,,,,,
player,201410050clt,clt,FreeJe00,offense,0,,,,,
player,201410050clt,clt,FreeJe00,off_pct,0%,,,,,
player,201410050clt,clt,FreeJe00,defense,50,,,,,
player,201410050clt,clt,FreeJe00,def_pct,83%,,,,,
player,201410050clt,clt,FreeJe00,special_teams,0,,,,,
player,201410050clt,clt,FreeJe00,st_pct,0%,,,,,
player,201410050clt,clt,ReddCo20,pos,DE,,,,,
player,201410050clt,clt,ReddCo20,offense,0,,,,,
player,201410050clt,clt,ReddCo20,off_pct,0%,,,,,
player,201410050clt,clt,ReddCo20,defense,49,,,,,
player,201410050clt,clt,ReddCo20,def_pct,82%,,,,,
player,201410050clt,clt,ReddCo20,special_teams,3,,,,,
player,201410050clt,clt,ReddCo20,st_pct,12%,,,,,
player,201410050clt,clt,JeanRi99,pos,DE,,,,,
player,201410050clt,clt,JeanRi99,offense,0,,,,,
player,201410050clt,clt,JeanRi99,off_pct,0%,,,,,
player,201410050clt,clt,JeanRi99,defense,47,,,,,
player,201410050clt,clt,JeanRi99,def_pct,78%,,,,,
player,201410050clt,clt,JeanRi99,special_teams,3,,,,,
player,201410050clt,clt,JeanRi99,st_pct,12%,,,,,
player,201410050clt,clt,WernBj00,pos,LB,,,,,
player,201410050clt,clt,WernBj00,offense,0,,,,,
player,201410050clt,clt,WernBj00,off_pct,0%,,,,,
player,201410050clt,clt,WernBj00,defense,46,,,,,
player,201410050clt,clt,WernBj00,def_pct,77%,,,,,
player,201410050clt,clt,WernBj00,special_teams,5,,,,,
player,201410050clt,clt,WernBj00,st_pct,21%,,,,,
player,201410050clt,clt,ButlDa99,pos,CB,,,,,
player,201410050clt,clt,ButlDa99,offense,0,,,,,
player,201410050clt,clt,ButlDa99,off_pct,0%,,,,,
player,201410050clt,clt,ButlDa99,defense,24,,,,,
player,201410050clt,clt,ButlDa99,def_pct,40%,,,,,
player,201410050clt,clt,ButlDa99,special_teams,0,,,,,
player,201410050clt,clt,ButlDa99,st_pct,0%,,,,,
player,201410050clt,clt,KerrZa00,pos,DT,,,,,
player,201410050clt,clt,KerrZa00,offense,0,,,,,
player,201410050clt,clt,KerrZa00,off_pct,0%,,,,,
player,201410050clt,clt,KerrZa00,defense,20,,,,,
player,201410050clt,clt,KerrZa00,def_pct,33%,,,,,
player,201410050clt,clt,KerrZa00,special_teams,9,,,,,
player,201410050clt,clt,KerrZa00,st_pct,38%,,,,,
player,201410050clt,clt,HughMo00,pos,NT,,,,,
player,201410050clt,clt,HughMo00,offense,0,,,,,
player,201410050clt,clt,HughMo00,off_pct,0%,,,,,
player,201410050clt,clt,HughMo00,defense,19,,,,,
player,201410050clt,clt,HughMo00,def_pct,32%,,,,,
player,201410050clt,clt,HughMo00,special_teams,5,,,,,
player,201410050clt,clt,HughMo00,st_pct,21%,,,,,
player,201410050clt,clt,ChapJo00,pos,NT,,,,,
player,201410050clt,clt,ChapJo00,offense,0,,,,,
player,201410050clt,clt,ChapJo00,off_pct,0%,,,,,
player,201410050clt,clt,ChapJo00,defense,19,,,,,
player,201410050clt,clt,ChapJo00,def_pct,32%,,,,,
player,201410050clt,clt,ChapJo00,special_teams,0,,,,,
player,201410050clt,clt,ChapJo00,st_pct,0%,,,,,
player,201410050clt,clt,NewsJo00,pos,LB,,,,,
player,201410050clt,clt,NewsJo00,offense,0,,,,,
player,201410050clt,clt,NewsJo00,off_pct,0%,,,,,
player,201410050clt,clt,NewsJo00,defense,14,,,,,
player,201410050clt,clt,NewsJo00,def_pct,23%,,,,,
player,201410050clt,clt,NewsJo00,special_teams,2,,,,,
player,201410050clt,clt,NewsJo00,st_pct,8%,,,,,
player,201410050clt,clt,StudAn99,pos,LB,,,,,
player,201410050clt,clt,StudAn99,offense,0,,,,,
player,201410050clt,clt,StudAn99,off_pct,0%,,,,,
player,201410050clt,clt,StudAn99,defense,11,,,,,
player,201410050clt,clt,StudAn99,def_pct,18%,,,,,
player,201410050clt,clt,StudAn99,special_teams,21,,,,,
player,201410050clt,clt,StudAn99,st_pct,88%,,,,,
player,201410050clt,clt,McNaJo00,pos,LB,,,,,
player,201410050clt,clt,McNaJo00,offense,0,,,,,
player,201410050clt,clt,McNaJo00,off_pct,0%,,,,,
player,201410050clt,clt,McNaJo00,defense,8,,,,,
player,201410050clt,clt,McNaJo00,def_pct,13%,,,,,
player,201410050clt,clt,McNaJo00,special_teams,14,,,,,
player,201410050clt,clt,McNaJo00,st_pct,58%,,,,,
player,201410050clt,clt,GordJo01,pos,CB,,,,,
player,201410050clt,clt,GordJo01,offense,0,,,,,
player,201410050clt,clt,GordJo01,off_pct,0%,,,,,
player,201410050clt,clt,GordJo01,defense,6,,,,,
player,201410050clt,clt,GordJo01,def_pct,10%,,,,,
player,201410050clt,clt,GordJo01,special_teams,15,,,,,
player,201410050clt,clt,GordJo01,st_pct,62%,,,,,
player,201410050clt,clt,AndeCo01,pos,SS,,,,,
player,201410050clt,clt,AndeCo01,offense,0,,,,,
player,201410050clt,clt,AndeCo01,off_pct,0%,,,,,
player,201410050clt,clt,AndeCo01,defense,5,,,,,
player,201410050clt,clt,AndeCo01,def_pct,8%,,,,,
player,201410050clt,clt,AndeCo01,special_teams,19,,,,,
player,201410050clt,clt,AndeCo01,st_pct,79%,,,,,
player,201410050clt,clt,JackAn02,pos,LB,,,,,
player,201410050clt,clt,JackAn02,offense,0,,,,,
player,201410050clt,clt,JackAn02,off_pct,0%,,,,,
player,201410050clt,clt,JackAn02,defense,2,,,,,
player,201410050clt,clt,JackAn02,def_pct,3%,,,,,
player,201410050clt,clt,JackAn02,special_teams,15,,,,,
player,201410050clt,clt,JackAn02,st_pct,62%,,,,,
player,201410050clt,clt,McDoDe01,pos,DB,,,,,
player,201410050clt,clt,McDoDe01,offense,0,,,,,
player,201410050clt,clt,McDoDe01,off_pct,0%,,,,,
player,201410050clt,clt,McDoDe01,defense,0,,,,,
player,201410050clt,clt,McDoDe01,def_pct,0%,,,,,
player,201410050clt,clt,McDoDe01,special_teams,19,,,,,
player,201410050clt,clt,McDoDe01,st_pct,79%,,,,,
player,201410050clt,clt,HerrDa00,pos,RB,,,,,
player,201410050clt,clt,HerrDa00,offense,0,,,,,
player,201410050clt,clt,HerrDa00,off_pct,0%,,,,,
player,201410050clt,clt,HerrDa00,defense,0,,,,,
player,201410050clt,clt,HerrDa00,def_pct,0%,,,,,
player,201410050clt,clt,HerrDa00,special_teams,16,,,,,
player,201410050clt,clt,HerrDa00,st_pct,67%,,,,,
player,201410050clt,clt,PuriLo01,pos,CB,,,,,
player,201410050clt,clt,PuriLo01,offense,0,,,,,
player,201410050clt,clt,PuriLo01,off_pct,0%,,,,,
player,201410050clt,clt,PuriLo01,defense,0,,,,,
player,201410050clt,clt,PuriLo01,def_pct,0%,,,,,
player,201410050clt,clt,PuriLo01,special_teams,14,,,,,
player,201410050clt,clt,PuriLo01,st_pct,58%,,,,,
player,201410050clt,clt,WhalGr00,pos,WR,,,,,
player,201410050clt,clt,WhalGr00,offense,0,,,,,
player,201410050clt,clt,WhalGr00,off_pct,0%,,,,,
player,201410050clt,clt,WhalGr00,defense,0,,,,,
player,201410050clt,clt,WhalGr00,def_pct,0%,,,,,
player,201410050clt,clt,WhalGr00,special_teams,13,,,,,
player,201410050clt,clt,WhalGr00,st_pct,54%,,,,,
player,201410050clt,clt,McAfPa44,pos,P,,,,,
player,201410050clt,clt,McAfPa44,offense,0,,,,,
player,201410050clt,clt,McAfPa44,off_pct,0%,,,,,
player,201410050clt,clt,McAfPa44,defense,0,,,,,
player,201410050clt,clt,McAfPa44,def_pct,0%,,,,,
player,201410050clt,clt,McAfPa44,special_teams,13,,,,,
player,201410050clt,clt,McAfPa44,st_pct,54%,,,,,
player,201410050clt,clt,MuamHe00,pos,LB,,,,,
player,201410050clt,clt,MuamHe00,offense,0,,,,,
player,201410050clt,clt,MuamHe00,off_pct,0%,,,,,
player,201410050clt,clt,MuamHe00,defense,0,,,,,
player,201410050clt,clt,MuamHe00,def_pct,0%,,,,,
player,201410050clt,clt,MuamHe00,special_teams,8,,,,,
player,201410050clt,clt,MuamHe00,st_pct,33%,,,,,
player,201410050clt,clt,OverMa00,pos,LS,,,,,
player,201410050clt,clt,OverMa00,offense,0,,,,,
player,201410050clt,clt,OverMa00,off_pct,0%,,,,,
player,201410050clt,clt,OverMa00,defense,0,,,,,
player,201410050clt,clt,OverMa00,def_pct,0%,,,,,
player,201410050clt,clt,OverMa00,special_teams,8,,,,,
player,201410050clt,clt,OverMa00,st_pct,33%,,,,,
player,201410050clt,clt,ShipA.20,pos,C,,,,,
player,201410050clt,clt,ShipA.20,offense,0,,,,,
player,201410050clt,clt,ShipA.20,off_pct,0%,,,,,
player,201410050clt,clt,ShipA.20,defense,0,,,,,
player,201410050clt,clt,ShipA.20,def_pct,0%,,,,,
player,201410050clt,clt,ShipA.20,special_teams,5,,,,,
player,201410050clt,clt,ShipA.20,st_pct,21%,,,,,
player,201410050clt,clt,vinatada01,pos,K,,,,,
player,201410050clt,clt,vinatada01,offense,0,,,,,
player,201410050clt,clt,vinatada01,off_pct,0%,,,,,
player,201410050clt,clt,vinatada01,defense,0,,,,,
player,201410050clt,clt,vinatada01,def_pct,0%,,,,,
player,201410050clt,clt,vinatada01,special_teams,5,,,,,
player,201410050clt,clt,vinatada01,st_pct,21%,,,,,
player,201410050clt,rav,YandMa20,pos,G,,,,,
player,201410050clt,rav,YandMa20,offense,60,,,,,
player,201410050clt,rav,YandMa20,off_pct,100%,,,,,
player,201410050clt,rav,YandMa20,defense,0,,,,,
player,201410050clt,rav,YandMa20,def_pct,0%,,,,,
player,201410050clt,rav,YandMa20,special_teams,3,,,,,
player,201410050clt,rav,YandMa20,st_pct,12%,,,,,
player,201410050clt,rav,WagnRi00,pos,T,,,,,
player,201410050clt,rav,WagnRi00,offense,60,,,,,
player,201410050clt,rav,WagnRi00,off_pct,100%,,,,,
player,201410050clt,rav,WagnRi00,defense,0,,,,,
player,201410050clt,rav,WagnRi00,def_pct,0%,,,,,
player,201410050clt,rav,WagnRi00,special_teams,3,,,,,
player,201410050clt,rav,WagnRi00,st_pct,12%,,,,,
player,201410050clt,rav,HursJa00,pos,T,,,,,
player,201410050clt,rav,HursJa00,offense,60,,,,,
player,201410050clt,rav,HursJa00,off_pct,100%,,,,,
player,201410050clt,rav,HursJa00,defense,0,,,,,
player,201410050clt,rav,HursJa00,def_pct,0%,,,,,
player,201410050clt,rav,HursJa00,special_teams,3,,,,,
player,201410050clt,rav,HursJa00,st_pct,12%,,,,,
player,201410050clt,rav,OsemKe00,pos,G,,,,,
player,201410050clt,rav,OsemKe00,offense,60,,,,,
player,201410050clt,rav,OsemKe00,off_pct,100%,,,,,
player,201410050clt,rav,OsemKe00,defense,0,,,,,
player,201410050clt,rav,OsemKe00,def_pct,0%,,,,,
player,201410050clt,rav,OsemKe00,special_teams,3,,,,,
player,201410050clt,rav,OsemKe00,st_pct,12%,,,,,
player,201410050clt,rav,ZuttJe20,pos,C,,,,,
player,201410050clt,rav,ZuttJe20,offense,60,,,,,
player,201410050clt,rav,ZuttJe20,off_pct,100%,,,,,
player,201410050clt,rav,ZuttJe20,defense,0,,,,,
player,201410050clt,rav,ZuttJe20,def_pct,0%,,,,,
player,201410050clt,rav,ZuttJe20,special_teams,0,,,,,
player,201410050clt,rav,ZuttJe20,st_pct,0%,,,,,
player,201410050clt,rav,FlacJo00,pos,QB,,,,,
player,201410050clt,rav,FlacJo00,offense,60,,,,,
player,201410050clt,rav,FlacJo00,off_pct,100%,,,,,
player,201410050clt,rav,FlacJo00,defense,0,,,,,
player,201410050clt,rav,FlacJo00,def_pct,0%,,,,,
player,201410050clt,rav,FlacJo00,special_teams,0,,,,,
player,201410050clt,rav,FlacJo00,st_pct,0%,,,,,
player,201410050clt,rav,DaniOw00,pos,TE,,,,,
player,201410050clt,rav,DaniOw00,offense,58,,,,,
player,201410050clt,rav,DaniOw00,off_pct,97%,,,,,
player,201410050clt,rav,DaniOw00,defense,0,,,,,
player,201410050clt,rav,DaniOw00,def_pct,0%,,,,,
player,201410050clt,rav,DaniOw00,special_teams,0,,,,,
player,201410050clt,rav,DaniOw00,st_pct,0%,,,,,
player,201410050clt,rav,SmitTo02,pos,WR,,,,,
player,201410050clt,rav,SmitTo02,offense,51,,,,,
player,201410050clt,rav,SmitTo02,off_pct,85%,,,,,
player,201410050clt,rav,SmitTo02,defense,0,,,,,
player,201410050clt,rav,SmitTo02,def_pct,0%,,,,,
player,201410050clt,rav,SmitTo02,special_teams,0,,,,,
player,201410050clt,rav,SmitTo02,st_pct,0%,,,,,
player,201410050clt,rav,SmitSt01,pos,WR,,,,,
player,201410050clt,rav,SmitSt01,offense,50,,,,,
player,201410050clt,rav,SmitSt01,off_pct,83%,,,,,
player,201410050clt,rav,SmitSt01,defense,0,,,,,
player,201410050clt,rav,SmitSt01,def_pct,0%,,,,,
player,201410050clt,rav,SmitSt01,special_teams,0,,,,,
player,201410050clt,rav,SmitSt01,st_pct,0%,,,,,
player,201410050clt,rav,ForsJu00,pos,RB,,,,,
player,201410050clt,rav,ForsJu00,offense,43,,,,,
player,201410050clt,rav,ForsJu00,off_pct,72%,,,,,
player,201410050clt,rav,ForsJu00,defense,0,,,,,
player,201410050clt,rav,ForsJu00,def_pct,0%,,,,,
player,201410050clt,rav,ForsJu00,special_teams,0,,,,,
player,201410050clt,rav,ForsJu00,st_pct,0%,,,,,
player,201410050clt,rav,BrowMa00,pos,WR,,,,,
player,201410050clt,rav,BrowMa00,offense,30,,,,,
player,201410050clt,rav,BrowMa00,off_pct,50%,,,,,
player,201410050clt,rav,BrowMa00,defense,0,,,,,
player,201410050clt,rav,BrowMa00,def_pct,0%,,,,,
player,201410050clt,rav,BrowMa00,special_teams,3,,,,,
player,201410050clt,rav,BrowMa00,st_pct,12%,,,,,
player,201410050clt,rav,JuszKy00,pos,FB,,,,,
player,201410050clt,rav,JuszKy00,offense,25,,,,,
player,201410050clt,rav,JuszKy00,off_pct,42%,,,,,
player,201410050clt,rav,JuszKy00,defense,0,,,,,
player,201410050clt,rav,JuszKy00,def_pct,0%,,,,,
player,201410050clt,rav,JuszKy00,special_teams,12,,,,,
player,201410050clt,rav,JuszKy00,st_pct,50%,,,,,
player,201410050clt,rav,GillCr00,pos,TE,,,,,
player,201410050clt,rav,GillCr00,offense,12,,,,,
player,201410050clt,rav,GillCr00,off_pct,20%,,,,,
player,201410050clt,rav,GillCr00,defense,0,,,,,
player,201410050clt,rav,GillCr00,def_pct,0%,,,,,
player,201410050clt,rav,GillCr00,special_teams,8,,,,,
player,201410050clt,rav,GillCr00,st_pct,33%,,,,,
player,201410050clt,rav,TaliLo00,pos,RB,,,,,
player,201410050clt,rav,TaliLo00,offense,9,,,,,
player,201410050clt,rav,TaliLo00,off_pct,15%,,,,,
player,201410050clt,rav,TaliLo00,defense,0,,,,,
player,201410050clt,rav,TaliLo00,def_pct,0%,,,,,
player,201410050clt,rav,TaliLo00,special_teams,10,,,,,
player,201410050clt,rav,TaliLo00,st_pct,42%,,,,,
player,201410050clt,rav,JoneJa03,pos,WR,,,,,
player,201410050clt,rav,JoneJa03,offense,8,,,,,
player,201410050clt,rav,JoneJa03,off_pct,13%,,,,,
player,201410050clt,rav,JoneJa03,defense,0,,,,,
player,201410050clt,rav,JoneJa03,def_pct,0%,,,,,
player,201410050clt,rav,JoneJa03,special_teams,6,,,,,
player,201410050clt,rav,JoneJa03,st_pct,25%,,,,,
player,201410050clt,rav,AikeKa00,pos,WR,,,,,
player,201410050clt,rav,AikeKa00,offense,6,,,,,
player,201410050clt,rav,AikeKa00,off_pct,10%,,,,,
player,201410050clt,rav,AikeKa00,defense,0,,,,,
player,201410050clt,rav,AikeKa00,def_pct,0%,,,,,
player,201410050clt,rav,AikeKa00,special_teams,11,,,,,
player,201410050clt,rav,AikeKa00,st_pct,46%,,,,,
player,201410050clt,rav,PierBe00,pos,RB,,,,,
player,201410050clt,rav,PierBe00,offense,6,,,,,
player,201410050clt,rav,PierBe00,off_pct,10%,,,,,
player,201410050clt,rav,PierBe00,defense,0,,,,,
player,201410050clt,rav,PierBe00,def_pct,0%,,,,,
player,201410050clt,rav,PierBe00,special_teams,0,,,,,
player,201410050clt,rav,PierBe00,st_pct,0%,,,,,
player,201410050clt,rav,ReidJa00,pos,T,,,,,
player,201410050clt,rav,ReidJa00,offense,2,,,,,
player,201410050clt,rav,ReidJa00,off_pct,3%,,,,,
player,201410050clt,rav,ReidJa00,defense,0,,,,,
player,201410050clt,rav,ReidJa00,def_pct,0%,,,,,
player,201410050clt,rav,ReidJa00,special_teams,3,,,,,
player,201410050clt,rav,ReidJa00,st_pct,12%,,,,,
player,201410050clt,rav,MoslC.00,pos,LB,,,,,
player,201410050clt,rav,MoslC.00,offense,0,,,,,
player,201410050clt,rav,MoslC.00,off_pct,0%,,,,,
player,201410050clt,rav,MoslC.00,defense,82,,,,,
player,201410050clt,rav,MoslC.00,def_pct,100%,,,,,
player,201410050clt,rav,MoslC.00,special_teams,5,,,,,
player,201410050clt,rav,MoslC.00,st_pct,21%,,,,,
player,201410050clt,rav,SmitJi03,pos,CB,,,,,
player,201410050clt,rav,SmitJi03,offense,0,,,,,
player,201410050clt,rav,SmitJi03,off_pct,0%,,,,,
player,201410050clt,rav,SmitJi03,defense,82,,,,,
player,201410050clt,rav,SmitJi03,def_pct,100%,,,,,
player,201410050clt,rav,SmitJi03,special_teams,0,,,,,
player,201410050clt,rav,SmitJi03,st_pct,0%,,,,,
player,201410050clt,rav,SmitDa24,pos,LB,,,,,
player,201410050clt,rav,SmitDa24,offense,0,,,,,
player,201410050clt,rav,SmitDa24,off_pct,0%,,,,,
player,201410050clt,rav,SmitDa24,defense,82,,,,,
player,201410050clt,rav,SmitDa24,def_pct,100%,,,,,
player,201410050clt,rav,SmitDa24,special_teams,0,,,,,
player,201410050clt,rav,SmitDa24,st_pct,0%,,,,,
player,201410050clt,rav,StewDa00,pos,FS,,,,,
player,201410050clt,rav,StewDa00,offense,0,,,,,
player,201410050clt,rav,StewDa00,off_pct,0%,,,,,
player,201410050clt,rav,StewDa00,defense,77,,,,,
player,201410050clt,rav,StewDa00,def_pct,94%,,,,,
player,201410050clt,rav,StewDa00,special_teams,1,,,,,
player,201410050clt,rav,StewDa00,st_pct,4%,,,,,
player,201410050clt,rav,SuggTe99,pos,LB,,,,,
player,201410050clt,rav,SuggTe99,offense,0,,,,,
player,201410050clt,rav,SuggTe99,off_pct,0%,,,,,
player,201410050clt,rav,SuggTe99,defense,67,,,,,
player,201410050clt,rav,SuggTe99,def_pct,82%,,,,,
player,201410050clt,rav,SuggTe99,special_teams,0,,,,,
player,201410050clt,rav,SuggTe99,st_pct,0%,,,,,
player,201410050clt,rav,NgatHa20,pos,DT,,,,,
player,201410050clt,rav,NgatHa20,offense,0,,,,,
player,201410050clt,rav,NgatHa20,off_pct,0%,,,,,
player,201410050clt,rav,NgatHa20,defense,61,,,,,
player,201410050clt,rav,NgatHa20,def_pct,74%,,,,,
player,201410050clt,rav,NgatHa20,special_teams,5,,,,,
player,201410050clt,rav,NgatHa20,st_pct,21%,,,,,
player,201410050clt,rav,ElamMa00,pos,SS,,,,,
player,201410050clt,rav,ElamMa00,offense,0,,,,,
player,201410050clt,rav,ElamMa00,off_pct,0%,,,,,
player,201410050clt,rav,ElamMa00,defense,54,,,,,
player,201410050clt,rav,ElamMa00,def_pct,66%,,,,,
player,201410050clt,rav,ElamMa00,special_teams,3,,,,,
player,201410050clt,rav,ElamMa00,st_pct,12%,,,,,
player,201410050clt,rav,WillBr02,pos,NT,,,,,
player,201410050clt,rav,WillBr02,offense,0,,,,,
player,201410050clt,rav,WillBr02,off_pct,0%,,,,,
player,201410050clt,rav,WillBr02,defense,51,,,,,
player,201410050clt,rav,WillBr02,def_pct,62%,,,,,
player,201410050clt,rav,WillBr02,special_teams,6,,,,,
player,201410050clt,rav,WillBr02,st_pct,25%,,,,,
player,201410050clt,rav,BrooTe00,pos,FS,,,,,
player,201410050clt,rav,BrooTe00,offense,0,,,,,
player,201410050clt,rav,BrooTe00,off_pct,0%,,,,,
player,201410050clt,rav,BrooTe00,defense,44,,,,,
player,201410050clt,rav,BrooTe00,def_pct,54%,,,,,
player,201410050clt,rav,BrooTe00,special_teams,10,,,,,
player,201410050clt,rav,BrooTe00,st_pct,42%,,,,,
player,201410050clt,rav,WebbLa99,pos,CB,,,,,
player,201410050clt,rav,WebbLa99,offense,0,,,,,
player,201410050clt,rav,WebbLa99,off_pct,0%,,,,,
player,201410050clt,rav,WebbLa99,defense,44,,,,,
player,201410050clt,rav,WebbLa99,def_pct,54%,,,,,
player,201410050clt,rav,WebbLa99,special_teams,2,,,,,
player,201410050clt,rav,WebbLa99,st_pct,8%,,,,,
player,201410050clt,rav,DumeEl20,pos,LB,,,,,
player,201410050clt,rav,DumeEl20,offense,0,,,,,
player,201410050clt,rav,DumeEl20,off_pct,0%,,,,,
player,201410050clt,rav,DumeEl20,defense,44,,,,,
player,201410050clt,rav,DumeEl20,def_pct,54%,,,,,
player,201410050clt,rav,DumeEl20,special_teams,0,,,,,
player,201410050clt,rav,DumeEl20,st_pct,0%,,,,,
player,201410050clt,rav,JackAs00,pos,CB,,,,,
player,201410050clt,rav,JackAs00,offense,0,,,,,
player,201410050clt,rav,JackAs00,off_pct,0%,,,,,
player,201410050clt,rav,JackAs00,defense,42,,,,,
player,201410050clt,rav,JackAs00,def_pct,51%,,,,,
player,201410050clt,rav,JackAs00,special_teams,7,,,,,
player,201410050clt,rav,JackAs00,st_pct,29%,,,,,
player,201410050clt,rav,UpshCo00,pos,LB,,,,,
player,201410050clt,rav,UpshCo00,offense,0,,,,,
player,201410050clt,rav,UpshCo00,off_pct,0%,,,,,
player,201410050clt,rav,UpshCo00,defense,40,,,,,
player,201410050clt,rav,UpshCo00,def_pct,49%,,,,,
player,201410050clt,rav,UpshCo00,special_teams,6,,,,,
player,201410050clt,rav,UpshCo00,st_pct,25%,,,,,
player,201410050clt,rav,TysoDe00,pos,DE,,,,,
player,201410050clt,rav,TysoDe00,offense,0,,,,,
player,201410050clt,rav,TysoDe00,off_pct,0%,,,,,
player,201410050clt,rav,TysoDe00,defense,38,,,,,
player,201410050clt,rav,TysoDe00,def_pct,46%,,,,,
player,201410050clt,rav,TysoDe00,special_teams,5,,,,,
player,201410050clt,rav,TysoDe00,st_pct,21%,,,,,
player,201410050clt,rav,McPhPe00,pos,LB,,,,,
player,201410050clt,rav,McPhPe00,offense,0,,,,,
player,201410050clt,rav,McPhPe00,off_pct,0%,,,,,
player,201410050clt,rav,McPhPe00,defense,34,,,,,
player,201410050clt,rav,McPhPe00,def_pct,41%,,,,,
player,201410050clt,rav,McPhPe00,special_teams,9,,,,,
player,201410050clt,rav,McPhPe00,st_pct,38%,,,,,
player,201410050clt,rav,GuyxLa00,pos,DE,,,,,
player,201410050clt,rav,GuyxLa00,offense,0,,,,,
player,201410050clt,rav,GuyxLa00,off_pct,0%,,,,,
player,201410050clt,rav,GuyxLa00,defense,22,,,,,
player,201410050clt,rav,GuyxLa00,def_pct,27%,,,,,
player,201410050clt,rav,GuyxLa00,special_teams,0,,,,,
player,201410050clt,rav,GuyxLa00,st_pct,0%,,,,,
player,201410050clt,rav,MileJe00,pos,FS,,,,,
player,201410050clt,rav,MileJe00,offense,0,,,,,
player,201410050clt,rav,MileJe00,off_pct,0%,,,,,
player,201410050clt,rav,MileJe00,defense,14,,,,,
player,201410050clt,rav,MileJe00,def_pct,17%,,,,,
player,201410050clt,rav,MileJe00,special_teams,21,,,,,
player,201410050clt,rav,MileJe00,st_pct,88%,,,,,
player,201410050clt,rav,TrawBr00,pos,SS,,,,,
player,201410050clt,rav,TrawBr00,offense,0,,,,,
player,201410050clt,rav,TrawBr00,off_pct,0%,,,,,
player,201410050clt,rav,TrawBr00,defense,11,,,,,
player,201410050clt,rav,TrawBr00,def_pct,13%,,,,,
player,201410050clt,rav,TrawBr00,special_teams,21,,,,,
player,201410050clt,rav,TrawBr00,st_pct,88%,,,,,
