game,2014,5,20141005,201410050dal,htx,"Houston Texans",17,dal,"Dallas Cowboys",20
player,201410050dal,dal,JoneCh02,def_pct,0%,,,,,
player,201410050dal,dal,JoneCh02,special_teams,9,,,,,
player,201410050dal,dal,JoneCh02,st_pct,32%,,,,,
player,201410050dal,dal,LadoL.20,pos,LS,,,,,
player,201410050dal,dal,LadoL.20,offense,0,,,,,
player,201410050dal,dal,LadoL.20,off_pct,0%,,,,,
player,201410050dal,dal,LadoL.20,defense,0,,,,,
player,201410050dal,dal,LadoL.20,def_pct,0%,,,,,
player,201410050dal,dal,LadoL.20,special_teams,9,,,,,
player,201410050dal,dal,LadoL.20,st_pct,32%,,,,,
player,201410050dal,dal,BernMa20,pos,G,,,,,
player,201410050dal,dal,BernMa20,offense,0,,,,,
player,201410050dal,dal,BernMa20,off_pct,0%,,,,,
player,201410050dal,dal,BernMa20,defense,0,,,,,
player,201410050dal,dal,BernMa20,def_pct,0%,,,,,
player,201410050dal,dal,BernMa20,special_teams,5,,,,,
player,201410050dal,dal,BernMa20,st_pct,18%,,,,,
player,201410050dal,htx,NewtDe00,pos,T,,,,,
player,201410050dal,htx,NewtDe00,offense,59,,,,,
player,201410050dal,htx,NewtDe00,off_pct,100%,,,,,
player,201410050dal,htx,NewtDe00,defense,0,,,,,
player,201410050dal,htx,NewtDe00,def_pct,0%,,,,,
player,201410050dal,htx,NewtDe00,special_teams,3,,,,,
player,201410050dal,htx,NewtDe00,st_pct,11%,,,,,
player,201410050dal,htx,BrooBr00,pos,G,,,,,
player,201410050dal,htx,BrooBr00,offense,59,,,,,
player,201410050dal,htx,BrooBr00,off_pct,100%,,,,,
player,201410050dal,htx,BrooBr00,defense,0,,,,,
player,201410050dal,htx,BrooBr00,def_pct,0%,,,,,
player,201410050dal,htx,BrooBr00,special_teams,3,,,,,
player,201410050dal,htx,BrooBr00,st_pct,11%,,,,,
player,201410050dal,htx,BrowDu20,pos,T,,,,,
player,201410050dal,htx,BrowDu20,offense,59,,,,,
player,201410050dal,htx,BrowDu20,off_pct,100%,,,,,
player,201410050dal,htx,BrowDu20,defense,0,,,,,
player,201410050dal,htx,BrowDu20,def_pct,0%,,,,,
player,201410050dal,htx,BrowDu20,special_teams,3,,,,,
player,201410050dal,htx,BrowDu20,st_pct,11%,,,,,
player,201410050dal,htx,HopkDe00,pos,WR,,,,,
player,201410050dal,htx,HopkDe00,offense,59,,,,,
player,201410050dal,htx,HopkDe00,off_pct,100%,,,,,
player,201410050dal,htx,HopkDe00,defense,0,,,,,
player,201410050dal,htx,HopkDe00,def_pct,0%,,,,,
player,201410050dal,htx,HopkDe00,special_teams,2,,,,,
player,201410050dal,htx,HopkDe00,st_pct,7%,,,,,
player,201410050dal,htx,FitzRy00,pos,QB,,,,,
player,201410050dal,htx,FitzRy00,offense,59,,,,,
player,201410050dal,htx,FitzRy00,off_pct,100%,,,,,
player,201410050dal,htx,FitzRy00,defense,0,,,,,
player,201410050dal,htx,FitzRy00,def_pct,0%,,,,,
player,201410050dal,htx,FitzRy00,special_teams,0,,,,,
player,201410050dal,htx,FitzRy00,st_pct,0%,,,,,
player,201410050dal,htx,MyerCh20,pos,C,,,,,
player,201410050dal,htx,MyerCh20,offense,59,,,,,
player,201410050dal,htx,MyerCh20,off_pct,100%,,,,,
player,201410050dal,htx,MyerCh20,defense,0,,,,,
player,201410050dal,htx,MyerCh20,def_pct,0%,,,,,
player,201410050dal,htx,MyerCh20,special_teams,0,,,,,
player,201410050dal,htx,MyerCh20,st_pct,0%,,,,,
player,201410050dal,htx,JohnAn02,pos,WR,,,,,
player,201410050dal,htx,JohnAn02,offense,51,,,,,
player,201410050dal,htx,JohnAn02,off_pct,86%,,,,,
player,201410050dal,htx,JohnAn02,defense,0,,,,,
player,201410050dal,htx,JohnAn02,def_pct,0%,,,,,
player,201410050dal,htx,JohnAn02,special_teams,0,,,,,
player,201410050dal,htx,JohnAn02,st_pct,0%,,,,,
player,201410050dal,htx,JoneBe01,pos,G,,,,,
player,201410050dal,htx,JoneBe01,offense,49,,,,,
player,201410050dal,htx,JoneBe01,off_pct,83%,,,,,
player,201410050dal,htx,JoneBe01,defense,0,,,,,
player,201410050dal,htx,JoneBe01,def_pct,0%,,,,,
player,201410050dal,htx,JoneBe01,special_teams,0,,,,,
player,201410050dal,htx,JoneBe01,st_pct,0%,,,,,
player,201410050dal,htx,FostAr00,pos,RB,,,,,
player,201410050dal,htx,FostAr00,offense,48,,,,,
player,201410050dal,htx,FostAr00,off_pct,81%,,,,,
player,201410050dal,htx,FostAr00,defense,0,,,,,
player,201410050dal,htx,FostAr00,def_pct,0%,,,,,
player,201410050dal,htx,FostAr00,special_teams,0,,,,,
player,201410050dal,htx,FostAr00,st_pct,0%,,,,,
player,201410050dal,htx,FiedC.00,pos,TE,,,,,
player,201410050dal,htx,FiedC.00,offense,38,,,,,
player,201410050dal,htx,FiedC.00,off_pct,64%,,,,,
player,201410050dal,htx,FiedC.00,defense,0,,,,,
player,201410050dal,htx,FiedC.00,def_pct,0%,,,,,
player,201410050dal,htx,FiedC.00,special_teams,8,,,,,
player,201410050dal,htx,FiedC.00,st_pct,29%,,,,,
player,201410050dal,htx,GrahGa00,pos,TE,,,,,
player,201410050dal,htx,GrahGa00,offense,36,,,,,
player,201410050dal,htx,GrahGa00,off_pct,61%,,,,,
player,201410050dal,htx,GrahGa00,defense,0,,,,,
player,201410050dal,htx,GrahGa00,def_pct,0%,,,,,
player,201410050dal,htx,GrahGa00,special_teams,0,,,,,
player,201410050dal,htx,GrahGa00,st_pct,0%,,,,,
player,201410050dal,htx,MartKe01,pos,WR,,,,,
player,201410050dal,htx,MartKe01,offense,19,,,,,
player,201410050dal,htx,MartKe01,off_pct,32%,,,,,
player,201410050dal,htx,MartKe01,defense,0,,,,,
player,201410050dal,htx,MartKe01,def_pct,0%,,,,,
player,201410050dal,htx,MartKe01,special_teams,4,,,,,
player,201410050dal,htx,MartKe01,st_pct,14%,,,,,
player,201410050dal,htx,JohnDa04,pos,WR,,,,,
player,201410050dal,htx,JohnDa04,offense,18,,,,,
player,201410050dal,htx,JohnDa04,off_pct,31%,,,,,
player,201410050dal,htx,JohnDa04,defense,0,,,,,
player,201410050dal,htx,JohnDa04,def_pct,0%,,,,,
player,201410050dal,htx,JohnDa04,special_teams,0,,,,,
player,201410050dal,htx,JohnDa04,st_pct,0%,,,,,
player,201410050dal,htx,ProsJa00,pos,FB,,,,,
player,201410050dal,htx,ProsJa00,offense,12,,,,,
player,201410050dal,htx,ProsJa00,off_pct,20%,,,,,
player,201410050dal,htx,ProsJa00,defense,0,,,,,
player,201410050dal,htx,ProsJa00,def_pct,0%,,,,,
player,201410050dal,htx,ProsJa00,special_teams,7,,,,,
player,201410050dal,htx,ProsJa00,st_pct,25%,,,,,
player,201410050dal,htx,BlueAl00,pos,RB,,,,,
player,201410050dal,htx,BlueAl00,offense,11,,,,,
player,201410050dal,htx,BlueAl00,off_pct,19%,,,,,
player,201410050dal,htx,BlueAl00,defense,0,,,,,
player,201410050dal,htx,BlueAl00,def_pct,0%,,,,,
player,201410050dal,htx,BlueAl00,special_teams,12,,,,,
player,201410050dal,htx,BlueAl00,st_pct,43%,,,,,
player,201410050dal,htx,Sua-Xa00,pos,G,,,,,
player,201410050dal,htx,Sua-Xa00,offense,10,,,,,
player,201410050dal,htx,Sua-Xa00,off_pct,17%,,,,,
player,201410050dal,htx,Sua-Xa00,defense,0,,,,,
player,201410050dal,htx,Sua-Xa00,def_pct,0%,,,,,
player,201410050dal,htx,Sua-Xa00,special_teams,3,,,,,
player,201410050dal,htx,Sua-Xa00,st_pct,11%,,,,,
player,201410050dal,htx,GrifRy00,pos,TE,,,,,
player,201410050dal,htx,GrifRy00,offense,3,,,,,
player,201410050dal,htx,GrifRy00,off_pct,5%,,,,,
player,201410050dal,htx,GrifRy00,defense,0,,,,,
player,201410050dal,htx,GrifRy00,def_pct,0%,,,,,
player,201410050dal,htx,GrifRy00,special_teams,11,,,,,
player,201410050dal,htx,GrifRy00,st_pct,39%,,,,,
player,201410050dal,htx,LewiKe00,pos,FS,,,,,
player,201410050dal,htx,LewiKe00,offense,0,,,,,
player,201410050dal,htx,LewiKe00,off_pct,0%,,,,,
player,201410050dal,htx,LewiKe00,defense,76,,,,,
player,201410050dal,htx,LewiKe00,def_pct,100%,,,,,
player,201410050dal,htx,LewiKe00,special_teams,6,,,,,
player,201410050dal,htx,LewiKe00,st_pct,21%,,,,,
player,201410050dal,htx,SweaDJ00,pos,SS,,,,,
player,201410050dal,htx,SweaDJ00,offense,0,,,,,
player,201410050dal,htx,SweaDJ00,off_pct,0%,,,,,
player,201410050dal,htx,SweaDJ00,defense,74,,,,,
player,201410050dal,htx,SweaDJ00,def_pct,97%,,,,,
player,201410050dal,htx,SweaDJ00,special_teams,5,,,,,
player,201410050dal,htx,SweaDJ00,st_pct,18%,,,,,
player,201410050dal,htx,JackKa99,pos,CB,,,,,
player,201410050dal,htx,JackKa99,offense,0,,,,,
player,201410050dal,htx,JackKa99,off_pct,0%,,,,,
player,201410050dal,htx,JackKa99,defense,71,,,,,
player,201410050dal,htx,JackKa99,def_pct,93%,,,,,
player,201410050dal,htx,JackKa99,special_teams,6,,,,,
player,201410050dal,htx,JackKa99,st_pct,21%,,,,,
player,201410050dal,htx,WattJ.00,pos,DE,,,,,
player,201410050dal,htx,WattJ.00,offense,0,,,,,
player,201410050dal,htx,WattJ.00,off_pct,0%,,,,,
player,201410050dal,htx,WattJ.00,defense,71,,,,,
player,201410050dal,htx,WattJ.00,def_pct,93%,,,,,
player,201410050dal,htx,WattJ.00,special_teams,5,,,,,
player,201410050dal,htx,WattJ.00,st_pct,18%,,,,,
player,201410050dal,htx,JoseJo20,pos,CB,,,,,
player,201410050dal,htx,JoseJo20,offense,0,,,,,
player,201410050dal,htx,JoseJo20,off_pct,0%,,,,,
player,201410050dal,htx,JoseJo20,defense,66,,,,,
player,201410050dal,htx,JoseJo20,def_pct,87%,,,,,
player,201410050dal,htx,JoseJo20,special_teams,0,,,,,
player,201410050dal,htx,JoseJo20,st_pct,0%,,,,,
player,201410050dal,htx,MercWh00,pos,LB,,,,,
player,201410050dal,htx,MercWh00,offense,0,,,,,
player,201410050dal,htx,MercWh00,off_pct,0%,,,,,
player,201410050dal,htx,MercWh00,defense,62,,,,,
player,201410050dal,htx,MercWh00,def_pct,82%,,,,,
player,201410050dal,htx,MercWh00,special_teams,16,,,,,
player,201410050dal,htx,MercWh00,st_pct,57%,,,,,
player,201410050dal,htx,HalxAn00,pos,CB,,,,,
player,201410050dal,htx,HalxAn00,offense,0,,,,,
player,201410050dal,htx,HalxAn00,off_pct,0%,,,,,
player,201410050dal,htx,HalxAn00,defense,59,,,,,
player,201410050dal,htx,HalxAn00,def_pct,78%,,,,,
player,201410050dal,htx,HalxAn00,special_teams,16,,,,,
player,201410050dal,htx,HalxAn00,st_pct,57%,,,,,
player,201410050dal,htx,ReedBr00,pos,LB,,,,,
player,201410050dal,htx,ReedBr00,offense,0,,,,,
player,201410050dal,htx,ReedBr00,off_pct,0%,,,,,
player,201410050dal,htx,ReedBr00,defense,55,,,,,
player,201410050dal,htx,ReedBr00,def_pct,72%,,,,,
player,201410050dal,htx,ReedBr00,special_teams,9,,,,,
player,201410050dal,htx,ReedBr00,st_pct,32%,,,,,
player,201410050dal,htx,CushBr99,pos,LB,,,,,
player,201410050dal,htx,CushBr99,offense,0,,,,,
player,201410050dal,htx,CushBr99,off_pct,0%,,,,,
player,201410050dal,htx,CushBr99,defense,52,,,,,
player,201410050dal,htx,CushBr99,def_pct,68%,,,,,
player,201410050dal,htx,CushBr99,special_teams,4,,,,,
player,201410050dal,htx,CushBr99,st_pct,14%,,,,,
player,201410050dal,htx,MohaMi00,pos,LB,,,,,
player,201410050dal,htx,MohaMi00,offense,0,,,,,
player,201410050dal,htx,MohaMi00,off_pct,0%,,,,,
player,201410050dal,htx,MohaMi00,defense,47,,,,,
player,201410050dal,htx,MohaMi00,def_pct,62%,,,,,
player,201410050dal,htx,MohaMi00,special_teams,18,,,,,
player,201410050dal,htx,MohaMi00,st_pct,64%,,,,,
player,201410050dal,htx,CricJa00,pos,DE,,,,,
player,201410050dal,htx,CricJa00,offense,0,,,,,
player,201410050dal,htx,CricJa00,off_pct,0%,,,,,
player,201410050dal,htx,CricJa00,defense,38,,,,,
player,201410050dal,htx,CricJa00,def_pct,50%,,,,,
player,201410050dal,htx,CricJa00,special_teams,10,,,,,
player,201410050dal,htx,CricJa00,st_pct,36%,,,,,
player,201410050dal,htx,PickRy20,pos,DT,,,,,
player,201410050dal,htx,PickRy20,offense,0,,,,,
player,201410050dal,htx,PickRy20,off_pct,0%,,,,,
player,201410050dal,htx,PickRy20,defense,34,,,,,
player,201410050dal,htx,PickRy20,def_pct,45%,,,,,
player,201410050dal,htx,PickRy20,special_teams,6,,,,,
player,201410050dal,htx,PickRy20,st_pct,21%,,,,,
player,201410050dal,htx,JamiTi99,pos,DE,,,,,
player,201410050dal,htx,JamiTi99,offense,0,,,,,
player,201410050dal,htx,JamiTi99,off_pct,0%,,,,,
player,201410050dal,htx,JamiTi99,defense,31,,,,,
player,201410050dal,htx,JamiTi99,def_pct,41%,,,,,
player,201410050dal,htx,JamiTi99,special_teams,1,,,,,
player,201410050dal,htx,JamiTi99,st_pct,4%,,,,,
player,201410050dal,htx,MannDa21,pos,FS,,,,,
player,201410050dal,htx,MannDa21,offense,0,,,,,
player,201410050dal,htx,MannDa21,off_pct,0%,,,,,
player,201410050dal,htx,MannDa21,defense,28,,,,,
player,201410050dal,htx,MannDa21,def_pct,37%,,,,,
player,201410050dal,htx,MannDa21,special_teams,12,,,,,
player,201410050dal,htx,MannDa21,st_pct,43%,,,,,
player,201410050dal,htx,TuggJu00,pos,LB,,,,,
player,201410050dal,htx,TuggJu00,offense,0,,,,,
player,201410050dal,htx,TuggJu00,off_pct,0%,,,,,
player,201410050dal,htx,TuggJu00,defense,25,,,,,
player,201410050dal,htx,TuggJu00,def_pct,33%,,,,,
player,201410050dal,htx,TuggJu00,special_teams,14,,,,,
player,201410050dal,htx,TuggJu00,st_pct,50%,,,,,
player,201410050dal,htx,PoweJe00,pos,NT,,,,,
player,201410050dal,htx,PoweJe00,offense,0,,,,,
player,201410050dal,htx,PoweJe00,off_pct,0%,,,,,
player,201410050dal,htx,PoweJe00,defense,23,,,,,
player,201410050dal,htx,PoweJe00,def_pct,30%,,,,,
player,201410050dal,htx,PoweJe00,special_teams,8,,,,,
player,201410050dal,htx,PoweJe00,st_pct,29%,,,,,
player,201410050dal,htx,SappRi99,pos,LB,,,,,
player,201410050dal,htx,SappRi99,offense,0,,,,,
player,201410050dal,htx,SappRi99,off_pct,0%,,,,,
player,201410050dal,htx,SappRi99,defense,12,,,,,
player,201410050dal,htx,SappRi99,def_pct,16%,,,,,
player,201410050dal,htx,SappRi99,special_teams,4,,,,,
player,201410050dal,htx,SappRi99,st_pct,14%,,,,,
player,201410050dal,htx,MackEl20,pos,CB,,,,,
player,201410050dal,htx,MackEl20,offense,0,,,,,
player,201410050dal,htx,MackEl20,off_pct,0%,,,,,
player,201410050dal,htx,MackEl20,defense,5,,,,,
player,201410050dal,htx,MackEl20,def_pct,7%,,,,,
player,201410050dal,htx,MackEl20,special_teams,19,,,,,
player,201410050dal,htx,MackEl20,st_pct,68%,,,,,
player,201410050dal,htx,PagaJe00,pos,DE,,,,,
player,201410050dal,htx,PagaJe00,offense,0,,,,,
player,201410050dal,htx,PagaJe00,off_pct,0%,,,,,
player,201410050dal,htx,PagaJe00,defense,5,,,,,
player,201410050dal,htx,PagaJe00,def_pct,7%,,,,,
player,201410050dal,htx,PagaJe00,special_teams,0,,,,,
player,201410050dal,htx,PagaJe00,st_pct,0%,,,,,
player,201410050dal,htx,TarpJe00,pos,LB,,,,,
player,201410050dal,htx,TarpJe00,offense,0,,,,,
player,201410050dal,htx,TarpJe00,off_pct,0%,,,,,
player,201410050dal,htx,TarpJe00,defense,1,,,,,
player,201410050dal,htx,TarpJe00,def_pct,1%,,,,,
player,201410050dal,htx,TarpJe00,special_teams,19,,,,,
player,201410050dal,htx,TarpJe00,st_pct,68%,,,,,
player,201410050dal,htx,DentAk00,pos,LB,,,,,
player,201410050dal,htx,DentAk00,offense,0,,,,,
player,201410050dal,htx,DentAk00,off_pct,0%,,,,,
player,201410050dal,htx,DentAk00,defense,0,,,,,
player,201410050dal,htx,DentAk00,def_pct,0%,,,,,
player,201410050dal,htx,DentAk00,special_teams,19,,,,,
player,201410050dal,htx,DentAk00,st_pct,68%,,,,,
player,201410050dal,htx,LechSh20,pos,P,,,,,
player,201410050dal,htx,LechSh20,offense,0,,,,,
player,201410050dal,htx,LechSh20,off_pct,0%,,,,,
player,201410050dal,htx,LechSh20,defense,0,,,,,
player,201410050dal,htx,LechSh20,def_pct,0%,,,,,
player,201410050dal,htx,LechSh20,special_teams,10,,,,,
player,201410050dal,htx,LechSh20,st_pct,36%,,,,,
player,201410050dal,htx,WeekJo00,pos,LS,,,,,
player,201410050dal,htx,WeekJo00,offense,0,,,,,
player,201410050dal,htx,WeekJo00,off_pct,0%,,,,,
player,201410050dal,htx,WeekJo00,defense,0,,,,,
player,201410050dal,htx,WeekJo00,def_pct,0%,,,,,
player,201410050dal,htx,WeekJo00,special_teams,10,,,,,
player,201410050dal,htx,WeekJo00,st_pct,36%,,,,,
player,201410050dal,htx,GrimJo01,pos,RB,,,,,
player,201410050dal,htx,GrimJo01,offense,0,,,,,
player,201410050dal,htx,GrimJo01,off_pct,0%,,,,,
player,201410050dal,htx,GrimJo01,defense,0,,,,,
player,201410050dal,htx,GrimJo01,def_pct,0%,,,,,
player,201410050dal,htx,GrimJo01,special_teams,9,,,,,
player,201410050dal,htx,GrimJo01,st_pct,32%,,,,,
player,201410050dal,htx,AubrJo00,pos,SS,,,,,
player,201410050dal,htx,AubrJo00,offense,0,,,,,
player,201410050dal,htx,AubrJo00,off_pct,0%,,,,,
player,201410050dal,htx,AubrJo00,defense,0,,,,,
player,201410050dal,htx,AubrJo00,def_pct,0%,,,,,
player,201410050dal,htx,AubrJo00,special_teams,9,,,,,
player,201410050dal,htx,AubrJo00,st_pct,32%,,,,,
player,201410050dal,htx,RollJu00,pos,CB,,,,,
player,201410050dal,htx,RollJu00,offense,0,,,,,
player,201410050dal,htx,RollJu00,off_pct,0%,,,,,
player,201410050dal,htx,RollJu00,defense,0,,,,,
player,201410050dal,htx,RollJu00,def_pct,0%,,,,,
player,201410050dal,htx,RollJu00,special_teams,7,,,,,
player,201410050dal,htx,RollJu00,st_pct,25%,,,,,
player,201410050dal,htx,BullRa00,pos,K,,,,,
player,201410050dal,htx,BullRa00,offense,0,,,,,
player,201410050dal,htx,BullRa00,off_pct,0%,,,,,
player,201410050dal,htx,BullRa00,defense,0,,,,,
player,201410050dal,htx,BullRa00,def_pct,0%,,,,,
player,201410050dal,htx,BullRa00,special_teams,7,,,,,
player,201410050dal,htx,BullRa00,st_pct,25%,,,,,
player,201410050dal,htx,ClabTy20,pos,T,,,,,
player,201410050dal,htx,ClabTy20,offense,0,,,,,
player,201410050dal,htx,ClabTy20,off_pct,0%,,,,,
player,201410050dal,htx,ClabTy20,defense,0,,,,,
player,201410050dal,htx,ClabTy20,def_pct,0%,,,,,
player,201410050dal,htx,ClabTy20,special_teams,3,,,,,
player,201410050dal,htx,ClabTy20,st_pct,11%,,,,,
