game,2014,14,20141207,201412070was,ram,"St. Louis Rams",24,was,"Washington Redskins",0
player,201412070was,was,ThomPh00,fumbles_rec,0,,,,,
player,201412070was,was,ThomPh00,fumbles_rec_yds,,,,,,
player,201412070was,was,ThomPh00,fumbles_rec_td,,,,,,
player,201412070was,was,ThomPh00,fumbles_forced,0,,,,,
player,201412070was,ram,AustTa00,kick_ret,0,,,,,
player,201412070was,ram,AustTa00,kick_ret_yds,0,,,,,
player,201412070was,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201412070was,ram,AustTa00,kick_ret_td,0,,,,,
player,201412070was,ram,AustTa00,kick_ret_long,0,,,,,
player,201412070was,ram,AustTa00,punt_ret,4,,,,,
player,201412070was,ram,AustTa00,punt_ret_yds,143,,,,,
player,201412070was,ram,AustTa00,punt_ret_yds_per_ret,35.8,,,,,
player,201412070was,ram,AustTa00,punt_ret_td,1,,,,,
player,201412070was,ram,AustTa00,punt_ret_long,78,,,,,
player,201412070was,ram,CunnBe01,kick_ret,1,,,,,
player,201412070was,ram,CunnBe01,kick_ret_yds,20,,,,,
player,201412070was,ram,CunnBe01,kick_ret_yds_per_ret,20.0,,,,,
player,201412070was,ram,CunnBe01,kick_ret_td,0,,,,,
player,201412070was,ram,CunnBe01,kick_ret_long,20,,,,,
player,201412070was,ram,CunnBe01,punt_ret,0,,,,,
player,201412070was,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201412070was,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201412070was,ram,CunnBe01,punt_ret_td,0,,,,,
player,201412070was,ram,CunnBe01,punt_ret_long,0,,,,,
player,201412070was,was,RobeAn00,kick_ret,4,,,,,
player,201412070was,was,RobeAn00,kick_ret_yds,91,,,,,
player,201412070was,was,RobeAn00,kick_ret_yds_per_ret,22.8,,,,,
player,201412070was,was,RobeAn00,kick_ret_td,0,,,,,
player,201412070was,was,RobeAn00,kick_ret_long,33,,,,,
player,201412070was,was,RobeAn00,punt_ret,2,,,,,
player,201412070was,was,RobeAn00,punt_ret_yds,3,,,,,
player,201412070was,was,RobeAn00,punt_ret_yds_per_ret,1.5,,,,,
player,201412070was,was,RobeAn00,punt_ret_td,0,,,,,
player,201412070was,was,RobeAn00,punt_ret_long,3,,,,,
player,201412070was,ram,ZuerGr00,xpm,1,,,,,
player,201412070was,ram,ZuerGr00,xpa,2,,,,,
player,201412070was,ram,ZuerGr00,fgm,1,,,,,
player,201412070was,ram,ZuerGr00,fga,3,,,,,
player,201412070was,ram,ZuerGr00,punt,0,,,,,
player,201412070was,ram,ZuerGr00,punt_yds,0,,,,,
player,201412070was,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201412070was,ram,ZuerGr00,punt_long,0,,,,,
player,201412070was,ram,HekkJo00,xpm,,,,,,
player,201412070was,ram,HekkJo00,xpa,,,,,,
player,201412070was,ram,HekkJo00,fgm,,,,,,
player,201412070was,ram,HekkJo00,fga,,,,,,
player,201412070was,ram,HekkJo00,punt,4,,,,,
player,201412070was,ram,HekkJo00,punt_yds,174,,,,,
player,201412070was,ram,HekkJo00,punt_yds_per_punt,43.5,,,,,
player,201412070was,ram,HekkJo00,punt_long,61,,,,,
player,201412070was,was,WayxTr00,xpm,,,,,,
player,201412070was,was,WayxTr00,xpa,,,,,,
player,201412070was,was,WayxTr00,fgm,,,,,,
player,201412070was,was,WayxTr00,fga,,,,,,
player,201412070was,was,WayxTr00,punt,6,,,,,
player,201412070was,was,WayxTr00,punt_yds,275,,,,,
player,201412070was,was,WayxTr00,punt_yds_per_punt,45.8,,,,,
player,201412070was,was,WayxTr00,punt_long,55,,,,,
player,201412070was,was,CompTo00,pos,T,,,,,
player,201412070was,was,CompTo00,offense,56,,,,,
player,201412070was,was,CompTo00,off_pct,100%,,,,,
player,201412070was,was,CompTo00,defense,0,,,,,
player,201412070was,was,CompTo00,def_pct,0%,,,,,
player,201412070was,was,CompTo00,special_teams,0,,,,,
player,201412070was,was,CompTo00,st_pct,0%,,,,,
player,201412070was,was,WillTr21,pos,T,,,,,
player,201412070was,was,WillTr21,offense,56,,,,,
player,201412070was,was,WillTr21,off_pct,100%,,,,,
player,201412070was,was,WillTr21,defense,0,,,,,
player,201412070was,was,WillTr21,def_pct,0%,,,,,
player,201412070was,was,WillTr21,special_teams,0,,,,,
player,201412070was,was,WillTr21,st_pct,0%,,,,,
player,201412070was,was,LauvSh20,pos,G,,,,,
player,201412070was,was,LauvSh20,offense,56,,,,,
player,201412070was,was,LauvSh20,off_pct,100%,,,,,
player,201412070was,was,LauvSh20,defense,0,,,,,
player,201412070was,was,LauvSh20,def_pct,0%,,,,,
player,201412070was,was,LauvSh20,special_teams,0,,,,,
player,201412070was,was,LauvSh20,st_pct,0%,,,,,
player,201412070was,was,LichKo20,pos,C,,,,,
player,201412070was,was,LichKo20,offense,56,,,,,
player,201412070was,was,LichKo20,off_pct,100%,,,,,
player,201412070was,was,LichKo20,defense,0,,,,,
player,201412070was,was,LichKo20,def_pct,0%,,,,,
player,201412070was,was,LichKo20,special_teams,0,,,,,
player,201412070was,was,LichKo20,st_pct,0%,,,,,
player,201412070was,was,ChesCh21,pos,G,,,,,
player,201412070was,was,ChesCh21,offense,56,,,,,
player,201412070was,was,ChesCh21,off_pct,100%,,,,,
player,201412070was,was,ChesCh21,defense,0,,,,,
player,201412070was,was,ChesCh21,def_pct,0%,,,,,
player,201412070was,was,ChesCh21,special_teams,0,,,,,
player,201412070was,was,ChesCh21,st_pct,0%,,,,,
player,201412070was,was,McCoCo00,pos,QB,,,,,
player,201412070was,was,McCoCo00,offense,51,,,,,
player,201412070was,was,McCoCo00,off_pct,91%,,,,,
player,201412070was,was,McCoCo00,defense,0,,,,,
player,201412070was,was,McCoCo00,def_pct,0%,,,,,
player,201412070was,was,McCoCo00,special_teams,0,,,,,
player,201412070was,was,McCoCo00,st_pct,0%,,,,,
player,201412070was,was,ReedJo02,pos,TE,,,,,
player,201412070was,was,ReedJo02,offense,47,,,,,
player,201412070was,was,ReedJo02,off_pct,84%,,,,,
player,201412070was,was,ReedJo02,defense,0,,,,,
player,201412070was,was,ReedJo02,def_pct,0%,,,,,
player,201412070was,was,ReedJo02,special_teams,0,,,,,
player,201412070was,was,ReedJo02,st_pct,0%,,,,,
player,201412070was,was,RobeAn00,pos,WR,,,,,
player,201412070was,was,RobeAn00,offense,45,,,,,
player,201412070was,was,RobeAn00,off_pct,80%,,,,,
player,201412070was,was,RobeAn00,defense,0,,,,,
player,201412070was,was,RobeAn00,def_pct,0%,,,,,
player,201412070was,was,RobeAn00,special_teams,9,,,,,
player,201412070was,was,RobeAn00,st_pct,39%,,,,,
player,201412070was,was,GarcPi00,pos,WR,,,,,
player,201412070was,was,GarcPi00,offense,44,,,,,
player,201412070was,was,GarcPi00,off_pct,79%,,,,,
player,201412070was,was,GarcPi00,defense,0,,,,,
player,201412070was,was,GarcPi00,def_pct,0%,,,,,
player,201412070was,was,GarcPi00,special_teams,0,,,,,
player,201412070was,was,GarcPi00,st_pct,0%,,,,,
player,201412070was,was,MossSa00,pos,WR,,,,,
player,201412070was,was,MossSa00,offense,43,,,,,
player,201412070was,was,MossSa00,off_pct,77%,,,,,
player,201412070was,was,MossSa00,defense,0,,,,,
player,201412070was,was,MossSa00,def_pct,0%,,,,,
player,201412070was,was,MossSa00,special_teams,0,,,,,
player,201412070was,was,MossSa00,st_pct,0%,,,,,
player,201412070was,was,MorrAl00,pos,RB,,,,,
player,201412070was,was,MorrAl00,offense,29,,,,,
player,201412070was,was,MorrAl00,off_pct,52%,,,,,
player,201412070was,was,MorrAl00,defense,0,,,,,
player,201412070was,was,MorrAl00,def_pct,0%,,,,,
player,201412070was,was,MorrAl00,special_teams,0,,,,,
player,201412070was,was,MorrAl00,st_pct,0%,,,,,
player,201412070was,was,GranRy01,pos,WR,,,,,
player,201412070was,was,GranRy01,offense,20,,,,,
player,201412070was,was,GranRy01,off_pct,36%,,,,,
player,201412070was,was,GranRy01,defense,0,,,,,
player,201412070was,was,GranRy01,def_pct,0%,,,,,
player,201412070was,was,GranRy01,special_teams,5,,,,,
player,201412070was,was,GranRy01,st_pct,22%,,,,,
player,201412070was,was,PaulNi00,pos,TE,,,,,
player,201412070was,was,PaulNi00,offense,19,,,,,
player,201412070was,was,PaulNi00,off_pct,34%,,,,,
player,201412070was,was,PaulNi00,defense,0,,,,,
player,201412070was,was,PaulNi00,def_pct,0%,,,,,
player,201412070was,was,PaulNi00,special_teams,8,,,,,
player,201412070was,was,PaulNi00,st_pct,35%,,,,,
player,201412070was,was,HeluRo00,pos,RB,,,,,
player,201412070was,was,HeluRo00,offense,16,,,,,
player,201412070was,was,HeluRo00,off_pct,29%,,,,,
player,201412070was,was,HeluRo00,defense,0,,,,,
player,201412070was,was,HeluRo00,def_pct,0%,,,,,
player,201412070was,was,HeluRo00,special_teams,7,,,,,
player,201412070was,was,HeluRo00,st_pct,30%,,,,,
player,201412070was,was,ReddSi00,pos,RB,,,,,
player,201412070was,was,ReddSi00,offense,11,,,,,
player,201412070was,was,ReddSi00,off_pct,20%,,,,,
player,201412070was,was,ReddSi00,defense,0,,,,,
player,201412070was,was,ReddSi00,def_pct,0%,,,,,
player,201412070was,was,ReddSi00,special_teams,16,,,,,
player,201412070was,was,ReddSi00,st_pct,70%,,,,,
player,201412070was,was,GrifRo01,pos,QB,,,,,
player,201412070was,was,GrifRo01,offense,5,,,,,
player,201412070was,was,GrifRo01,off_pct,9%,,,,,
player,201412070was,was,GrifRo01,defense,0,,,,,
player,201412070was,was,GrifRo01,def_pct,0%,,,,,
player,201412070was,was,GrifRo01,special_teams,0,,,,,
player,201412070was,was,GrifRo01,st_pct,0%,,,,,
player,201412070was,was,YounDa01,pos,FB,,,,,
player,201412070was,was,YounDa01,offense,3,,,,,
player,201412070was,was,YounDa01,off_pct,5%,,,,,
player,201412070was,was,YounDa01,defense,0,,,,,
player,201412070was,was,YounDa01,def_pct,0%,,,,,
player,201412070was,was,YounDa01,special_teams,14,,,,,
player,201412070was,was,YounDa01,st_pct,61%,,,,,
player,201412070was,was,PaulLo00,pos,TE,,,,,
player,201412070was,was,PaulLo00,offense,3,,,,,
player,201412070was,was,PaulLo00,off_pct,5%,,,,,
player,201412070was,was,PaulLo00,defense,0,,,,,
player,201412070was,was,PaulLo00,def_pct,0%,,,,,
player,201412070was,was,PaulLo00,special_teams,7,,,,,
player,201412070was,was,PaulLo00,st_pct,30%,,,,,
player,201412070was,was,CompWi00,pos,LB,,,,,
player,201412070was,was,CompWi00,offense,0,,,,,
player,201412070was,was,CompWi00,off_pct,0%,,,,,
player,201412070was,was,CompWi00,defense,62,,,,,
player,201412070was,was,CompWi00,def_pct,100%,,,,,
player,201412070was,was,CompWi00,special_teams,12,,,,,
player,201412070was,was,CompWi00,st_pct,52%,,,,,
player,201412070was,was,RilePe00,pos,LB,,,,,
player,201412070was,was,RilePe00,offense,0,,,,,
player,201412070was,was,RilePe00,off_pct,0%,,,,,
player,201412070was,was,RilePe00,defense,62,,,,,
player,201412070was,was,RilePe00,def_pct,100%,,,,,
player,201412070was,was,RilePe00,special_teams,6,,,,,
player,201412070was,was,RilePe00,st_pct,26%,,,,,
player,201412070was,was,AmerDa00,pos,CB,,,,,
player,201412070was,was,AmerDa00,offense,0,,,,,
player,201412070was,was,AmerDa00,off_pct,0%,,,,,
player,201412070was,was,AmerDa00,defense,61,,,,,
player,201412070was,was,AmerDa00,def_pct,98%,,,,,
player,201412070was,was,AmerDa00,special_teams,10,,,,,
player,201412070was,was,AmerDa00,st_pct,43%,,,,,
player,201412070was,was,BreeBa00,pos,CB,,,,,
player,201412070was,was,BreeBa00,offense,0,,,,,
player,201412070was,was,BreeBa00,off_pct,0%,,,,,
player,201412070was,was,BreeBa00,defense,61,,,,,
player,201412070was,was,BreeBa00,def_pct,98%,,,,,
player,201412070was,was,BreeBa00,special_teams,6,,,,,
player,201412070was,was,BreeBa00,st_pct,26%,,,,,
player,201412070was,was,ClarRy20,pos,FS,,,,,
player,201412070was,was,ClarRy20,offense,0,,,,,
player,201412070was,was,ClarRy20,off_pct,0%,,,,,
player,201412070was,was,ClarRy20,defense,61,,,,,
player,201412070was,was,ClarRy20,def_pct,98%,,,,,
player,201412070was,was,ClarRy20,special_teams,0,,,,,
player,201412070was,was,ClarRy20,st_pct,0%,,,,,
player,201412070was,was,KerrRy00,pos,LB,,,,,
player,201412070was,was,KerrRy00,offense,0,,,,,
player,201412070was,was,KerrRy00,off_pct,0%,,,,,
player,201412070was,was,KerrRy00,defense,60,,,,,
player,201412070was,was,KerrRy00,def_pct,97%,,,,,
player,201412070was,was,KerrRy00,special_teams,6,,,,,
player,201412070was,was,KerrRy00,st_pct,26%,,,,,
player,201412070was,was,ThomPh00,pos,S,,,,,
player,201412070was,was,ThomPh00,offense,0,,,,,
player,201412070was,was,ThomPh00,off_pct,0%,,,,,
player,201412070was,was,ThomPh00,defense,60,,,,,
player,201412070was,was,ThomPh00,def_pct,97%,,,,,
player,201412070was,was,ThomPh00,special_teams,6,,,,,
player,201412070was,was,ThomPh00,st_pct,26%,,,,,
player,201412070was,was,MurpTr00,pos,LB,,,,,
player,201412070was,was,MurpTr00,offense,0,,,,,
player,201412070was,was,MurpTr00,off_pct,0%,,,,,
player,201412070was,was,MurpTr00,defense,59,,,,,
player,201412070was,was,MurpTr00,def_pct,95%,,,,,
player,201412070was,was,MurpTr00,special_teams,13,,,,,
player,201412070was,was,MurpTr00,st_pct,57%,,,,,
player,201412070was,was,BakeCh99,pos,DE,,,,,
player,201412070was,was,BakeCh99,offense,0,,,,,
player,201412070was,was,BakeCh99,off_pct,0%,,,,,
player,201412070was,was,BakeCh99,defense,41,,,,,
player,201412070was,was,BakeCh99,def_pct,66%,,,,,
player,201412070was,was,BakeCh99,special_teams,0,,,,,
player,201412070was,was,BakeCh99,st_pct,0%,,,,,
player,201412070was,was,JenkJa01,pos,DE,,,,,
player,201412070was,was,JenkJa01,offense,0,,,,,
player,201412070was,was,JenkJa01,off_pct,0%,,,,,
player,201412070was,was,JenkJa01,defense,37,,,,,
player,201412070was,was,JenkJa01,def_pct,60%,,,,,
player,201412070was,was,JenkJa01,special_teams,1,,,,,
player,201412070was,was,JenkJa01,st_pct,4%,,,,,
player,201412070was,was,BoweSt20,pos,DE,,,,,
player,201412070was,was,BoweSt20,offense,0,,,,,
player,201412070was,was,BoweSt20,off_pct,0%,,,,,
player,201412070was,was,BoweSt20,defense,30,,,,,
player,201412070was,was,BoweSt20,def_pct,48%,,,,,
player,201412070was,was,BoweSt20,special_teams,6,,,,,
player,201412070was,was,BoweSt20,st_pct,26%,,,,,
player,201412070was,was,CofiBa20,pos,NT,,,,,
player,201412070was,was,CofiBa20,offense,0,,,,,
player,201412070was,was,CofiBa20,off_pct,0%,,,,,
player,201412070was,was,CofiBa20,defense,30,,,,,
player,201412070was,was,CofiBa20,def_pct,48%,,,,,
player,201412070was,was,CofiBa20,special_teams,5,,,,,
player,201412070was,was,CofiBa20,st_pct,22%,,,,,
player,201412070was,was,HatcJa20,pos,DE,,,,,
player,201412070was,was,HatcJa20,offense,0,,,,,
player,201412070was,was,HatcJa20,off_pct,0%,,,,,
player,201412070was,was,HatcJa20,defense,25,,,,,
player,201412070was,was,HatcJa20,def_pct,40%,,,,,
player,201412070was,was,HatcJa20,special_teams,6,,,,,
player,201412070was,was,HatcJa20,st_pct,26%,,,,,
player,201412070was,was,BiggE.99,pos,CB,,,,,
player,201412070was,was,BiggE.99,offense,0,,,,,
player,201412070was,was,BiggE.99,off_pct,0%,,,,,
player,201412070was,was,BiggE.99,defense,21,,,,,
player,201412070was,was,BiggE.99,def_pct,34%,,,,,
player,201412070was,was,BiggE.99,special_teams,5,,,,,
player,201412070was,was,BiggE.99,st_pct,22%,,,,,
player,201412070was,was,BrowEv99,pos,LB,,,,,
player,201412070was,was,BrowEv99,offense,0,,,,,
player,201412070was,was,BrowEv99,off_pct,0%,,,,,
player,201412070was,was,BrowEv99,defense,5,,,,,
player,201412070was,was,BrowEv99,def_pct,8%,,,,,
player,201412070was,was,BrowEv99,special_teams,16,,,,,
player,201412070was,was,BrowEv99,st_pct,70%,,,,,
player,201412070was,was,KearFr00,pos,DE,,,,,
player,201412070was,was,KearFr00,offense,0,,,,,
player,201412070was,was,KearFr00,off_pct,0%,,,,,
player,201412070was,was,KearFr00,defense,5,,,,,
player,201412070was,was,KearFr00,def_pct,8%,,,,,
player,201412070was,was,KearFr00,special_teams,14,,,,,
player,201412070was,was,KearFr00,st_pct,61%,,,,,
player,201412070was,was,BeauSt00,pos,LB,,,,,
player,201412070was,was,BeauSt00,offense,0,,,,,
player,201412070was,was,BeauSt00,off_pct,0%,,,,,
player,201412070was,was,BeauSt00,defense,1,,,,,
player,201412070was,was,BeauSt00,def_pct,2%,,,,,
player,201412070was,was,BeauSt00,special_teams,17,,,,,
player,201412070was,was,BeauSt00,st_pct,74%,,,,,
player,201412070was,was,RobiTr02,pos,FS,,,,,
player,201412070was,was,RobiTr02,offense,0,,,,,
player,201412070was,was,RobiTr02,off_pct,0%,,,,,
player,201412070was,was,RobiTr02,defense,1,,,,,
player,201412070was,was,RobiTr02,def_pct,2%,,,,,
player,201412070was,was,RobiTr02,special_teams,13,,,,,
player,201412070was,was,RobiTr02,st_pct,57%,,,,,
player,201412070was,was,DaviAk00,pos,S,,,,,
player,201412070was,was,DaviAk00,offense,0,,,,,
player,201412070was,was,DaviAk00,off_pct,0%,,,,,
player,201412070was,was,DaviAk00,defense,0,,,,,
player,201412070was,was,DaviAk00,def_pct,0%,,,,,
player,201412070was,was,DaviAk00,special_teams,12,,,,,
player,201412070was,was,DaviAk00,st_pct,52%,,,,,
player,201412070was,was,MillGa00,pos,LB,,,,,
player,201412070was,was,MillGa00,offense,0,,,,,
player,201412070was,was,MillGa00,off_pct,0%,,,,,
player,201412070was,was,MillGa00,defense,0,,,,,
player,201412070was,was,MillGa00,def_pct,0%,,,,,
player,201412070was,was,MillGa00,special_teams,8,,,,,
player,201412070was,was,MillGa00,st_pct,35%,,,,,
player,201412070was,was,SundNi00,pos,LS,,,,,
player,201412070was,was,SundNi00,offense,0,,,,,
player,201412070was,was,SundNi00,off_pct,0%,,,,,
player,201412070was,was,SundNi00,defense,0,,,,,
player,201412070was,was,SundNi00,def_pct,0%,,,,,
player,201412070was,was,SundNi00,special_teams,7,,,,,
player,201412070was,was,SundNi00,st_pct,30%,,,,,
player,201412070was,was,WayxTr00,pos,P,,,,,
player,201412070was,was,WayxTr00,offense,0,,,,,
player,201412070was,was,WayxTr00,off_pct,0%,,,,,
player,201412070was,was,WayxTr00,defense,0,,,,,
player,201412070was,was,WayxTr00,def_pct,0%,,,,,
player,201412070was,was,WayxTr00,special_teams,7,,,,,
player,201412070was,was,WayxTr00,st_pct,30%,,,,,
player,201412070was,was,OkorKe00,pos,DB,,,,,
player,201412070was,was,OkorKe00,offense,0,,,,,
player,201412070was,was,OkorKe00,off_pct,0%,,,,,
player,201412070was,was,OkorKe00,defense,0,,,,,
player,201412070was,was,OkorKe00,def_pct,0%,,,,,
player,201412070was,was,OkorKe00,special_teams,5,,,,,
player,201412070was,was,OkorKe00,st_pct,22%,,,,,
player,201412070was,was,DucrGr00,pos,CB,,,,,
player,201412070was,was,DucrGr00,offense,0,,,,,
player,201412070was,was,DucrGr00,off_pct,0%,,,,,
player,201412070was,was,DucrGr00,defense,0,,,,,
player,201412070was,was,DucrGr00,def_pct,0%,,,,,
player,201412070was,was,DucrGr00,special_teams,4,,,,,
player,201412070was,was,DucrGr00,st_pct,17%,,,,,
player,201412070was,was,ForbKa00,pos,K,,,,,
player,201412070was,was,ForbKa00,offense,0,,,,,
player,201412070was,was,ForbKa00,off_pct,0%,,,,,
player,201412070was,was,ForbKa00,defense,0,,,,,
player,201412070was,was,ForbKa00,def_pct,0%,,,,,
player,201412070was,was,ForbKa00,special_teams,1,,,,,
player,201412070was,was,ForbKa00,st_pct,4%,,,,,
player,201412070was,ram,BarkJo00,pos,T,,,,,
player,201412070was,ram,BarkJo00,offense,62,,,,,
player,201412070was,ram,BarkJo00,off_pct,100%,,,,,
player,201412070was,ram,BarkJo00,defense,0,,,,,
player,201412070was,ram,BarkJo00,def_pct,0%,,,,,
player,201412070was,ram,BarkJo00,special_teams,6,,,,,
player,201412070was,ram,BarkJo00,st_pct,26%,,,,,
player,201412070was,ram,JoseDa20,pos,G,,,,,
player,201412070was,ram,JoseDa20,offense,62,,,,,
player,201412070was,ram,JoseDa20,off_pct,100%,,,,,
player,201412070was,ram,JoseDa20,defense,0,,,,,
player,201412070was,ram,JoseDa20,def_pct,0%,,,,,
player,201412070was,ram,JoseDa20,special_teams,6,,,,,
player,201412070was,ram,JoseDa20,st_pct,26%,,,,,
player,201412070was,ram,RobiGr01,pos,G,,,,,
player,201412070was,ram,RobiGr01,offense,62,,,,,
player,201412070was,ram,RobiGr01,off_pct,100%,,,,,
player,201412070was,ram,RobiGr01,defense,0,,,,,
player,201412070was,ram,RobiGr01,def_pct,0%,,,,,
player,201412070was,ram,RobiGr01,special_teams,6,,,,,
player,201412070was,ram,RobiGr01,st_pct,26%,,,,,
player,201412070was,ram,WellSc20,pos,C,,,,,
player,201412070was,ram,WellSc20,offense,62,,,,,
player,201412070was,ram,WellSc20,off_pct,100%,,,,,
player,201412070was,ram,WellSc20,defense,0,,,,,
player,201412070was,ram,WellSc20,def_pct,0%,,,,,
player,201412070was,ram,WellSc20,special_teams,0,,,,,
player,201412070was,ram,WellSc20,st_pct,0%,,,,,
player,201412070was,ram,HillSh00,pos,QB,,,,,
player,201412070was,ram,HillSh00,offense,62,,,,,
player,201412070was,ram,HillSh00,off_pct,100%,,,,,
player,201412070was,ram,HillSh00,defense,0,,,,,
player,201412070was,ram,HillSh00,def_pct,0%,,,,,
player,201412070was,ram,HillSh00,special_teams,0,,,,,
player,201412070was,ram,HillSh00,st_pct,0%,,,,,
player,201412070was,ram,SaffRo20,pos,T,,,,,
player,201412070was,ram,SaffRo20,offense,58,,,,,
player,201412070was,ram,SaffRo20,off_pct,94%,,,,,
player,201412070was,ram,SaffRo20,defense,0,,,,,
player,201412070was,ram,SaffRo20,def_pct,0%,,,,,
player,201412070was,ram,SaffRo20,special_teams,0,,,,,
player,201412070was,ram,SaffRo20,st_pct,0%,,,,,
player,201412070was,ram,BritKe00,pos,WR,,,,,
player,201412070was,ram,BritKe00,offense,53,,,,,
player,201412070was,ram,BritKe00,off_pct,85%,,,,,
player,201412070was,ram,BritKe00,defense,0,,,,,
player,201412070was,ram,BritKe00,def_pct,0%,,,,,
player,201412070was,ram,BritKe00,special_teams,0,,,,,
player,201412070was,ram,BritKe00,st_pct,0%,,,,,
player,201412070was,ram,KendLa00,pos,TE,,,,,
player,201412070was,ram,KendLa00,offense,47,,,,,
player,201412070was,ram,KendLa00,off_pct,76%,,,,,
player,201412070was,ram,KendLa00,defense,0,,,,,
player,201412070was,ram,KendLa00,def_pct,0%,,,,,
player,201412070was,ram,KendLa00,special_teams,6,,,,,
player,201412070was,ram,KendLa00,st_pct,26%,,,,,
player,201412070was,ram,MasoTr00,pos,RB,,,,,
player,201412070was,ram,MasoTr00,offense,42,,,,,
player,201412070was,ram,MasoTr00,off_pct,68%,,,,,
player,201412070was,ram,MasoTr00,defense,0,,,,,
player,201412070was,ram,MasoTr00,def_pct,0%,,,,,
player,201412070was,ram,MasoTr00,special_teams,0,,,,,
player,201412070was,ram,MasoTr00,st_pct,0%,,,,,
player,201412070was,ram,AustTa00,pos,WR,,,,,
player,201412070was,ram,AustTa00,offense,41,,,,,
player,201412070was,ram,AustTa00,off_pct,66%,,,,,
player,201412070was,ram,AustTa00,defense,0,,,,,
player,201412070was,ram,AustTa00,def_pct,0%,,,,,
player,201412070was,ram,AustTa00,special_teams,7,,,,,
player,201412070was,ram,AustTa00,st_pct,30%,,,,,
player,201412070was,ram,BailSt01,pos,WR,,,,,
player,201412070was,ram,BailSt01,offense,36,,,,,
player,201412070was,ram,BailSt01,off_pct,58%,,,,,
player,201412070was,ram,BailSt01,defense,0,,,,,
player,201412070was,ram,BailSt01,def_pct,0%,,,,,
player,201412070was,ram,BailSt01,special_teams,7,,,,,
player,201412070was,ram,BailSt01,st_pct,30%,,,,,
player,201412070was,ram,HarkCo00,pos,TE,,,,,
player,201412070was,ram,HarkCo00,offense,33,,,,,
player,201412070was,ram,HarkCo00,off_pct,53%,,,,,
player,201412070was,ram,HarkCo00,defense,0,,,,,
player,201412070was,ram,HarkCo00,def_pct,0%,,,,,
player,201412070was,ram,HarkCo00,special_teams,7,,,,,
player,201412070was,ram,HarkCo00,st_pct,30%,,,,,
player,201412070was,ram,CookJa02,pos,TE,,,,,
player,201412070was,ram,CookJa02,offense,30,,,,,
player,201412070was,ram,CookJa02,off_pct,48%,,,,,
player,201412070was,ram,CookJa02,defense,0,,,,,
player,201412070was,ram,CookJa02,def_pct,0%,,,,,
player,201412070was,ram,CookJa02,special_teams,0,,,,,
player,201412070was,ram,CookJa02,st_pct,0%,,,,,
player,201412070was,ram,CunnBe01,pos,RB,,,,,
player,201412070was,ram,CunnBe01,offense,19,,,,,
player,201412070was,ram,CunnBe01,off_pct,31%,,,,,
player,201412070was,ram,CunnBe01,defense,0,,,,,
player,201412070was,ram,CunnBe01,def_pct,0%,,,,,
player,201412070was,ram,CunnBe01,special_teams,10,,,,,
player,201412070was,ram,CunnBe01,st_pct,43%,,,,,
player,201412070was,ram,GiveCh00,pos,WR,,,,,
player,201412070was,ram,GiveCh00,offense,7,,,,,
player,201412070was,ram,GiveCh00,off_pct,11%,,,,,
player,201412070was,ram,GiveCh00,defense,0,,,,,
player,201412070was,ram,GiveCh00,def_pct,0%,,,,,
player,201412070was,ram,GiveCh00,special_teams,0,,,,,
player,201412070was,ram,GiveCh00,st_pct,0%,,,,,
player,201412070was,ram,PersMi00,pos,G,,,,,
player,201412070was,ram,PersMi00,offense,4,,,,,
player,201412070was,ram,PersMi00,off_pct,6%,,,,,
player,201412070was,ram,PersMi00,defense,0,,,,,
player,201412070was,ram,PersMi00,def_pct,0%,,,,,
player,201412070was,ram,PersMi00,special_teams,7,,,,,
player,201412070was,ram,PersMi00,st_pct,30%,,,,,
player,201412070was,ram,BarnTi01,pos,C,,,,,
player,201412070was,ram,BarnTi01,offense,1,,,,,
player,201412070was,ram,BarnTi01,off_pct,2%,,,,,
player,201412070was,ram,BarnTi01,defense,0,,,,,
player,201412070was,ram,BarnTi01,def_pct,0%,,,,,
player,201412070was,ram,BarnTi01,special_teams,7,,,,,
player,201412070was,ram,BarnTi01,st_pct,30%,,,,,
player,201412070was,ram,StacZa00,pos,RB,,,,,
player,201412070was,ram,StacZa00,offense,1,,,,,
player,201412070was,ram,StacZa00,off_pct,2%,,,,,
player,201412070was,ram,StacZa00,defense,0,,,,,
player,201412070was,ram,StacZa00,def_pct,0%,,,,,
player,201412070was,ram,StacZa00,special_teams,0,,,,,
player,201412070was,ram,StacZa00,st_pct,0%,,,,,
player,201412070was,ram,JenkJa03,pos,CB,,,,,
player,201412070was,ram,JenkJa03,offense,0,,,,,
player,201412070was,ram,JenkJa03,off_pct,0%,,,,,
player,201412070was,ram,JenkJa03,defense,56,,,,,
player,201412070was,ram,JenkJa03,def_pct,100%,,,,,
player,201412070was,ram,JenkJa03,special_teams,4,,,,,
player,201412070was,ram,JenkJa03,st_pct,17%,,,,,
player,201412070was,ram,GainE.00,pos,CB,,,,,
player,201412070was,ram,GainE.00,offense,0,,,,,
player,201412070was,ram,GainE.00,off_pct,0%,,,,,
player,201412070was,ram,GainE.00,defense,56,,,,,
player,201412070was,ram,GainE.00,def_pct,100%,,,,,
