game,2014,11,20141116,201411160clt,nwe,"New England Patriots",42,clt,"Indianapolis Colts",20
player,201411160clt,clt,AndeCo01,defense,3,,,,,
player,201411160clt,clt,AndeCo01,def_pct,4%,,,,,
player,201411160clt,clt,AndeCo01,special_teams,22,,,,,
player,201411160clt,clt,AndeCo01,st_pct,85%,,,,,
player,201411160clt,clt,McDoDe01,pos,DB,,,,,
player,201411160clt,clt,McDoDe01,offense,0,,,,,
player,201411160clt,clt,McDoDe01,off_pct,0%,,,,,
player,201411160clt,clt,McDoDe01,defense,3,,,,,
player,201411160clt,clt,McDoDe01,def_pct,4%,,,,,
player,201411160clt,clt,McDoDe01,special_teams,21,,,,,
player,201411160clt,clt,McDoDe01,st_pct,81%,,,,,
player,201411160clt,clt,WhalGr00,pos,WR,,,,,
player,201411160clt,clt,WhalGr00,offense,0,,,,,
player,201411160clt,clt,WhalGr00,off_pct,0%,,,,,
player,201411160clt,clt,WhalGr00,defense,0,,,,,
player,201411160clt,clt,WhalGr00,def_pct,0%,,,,,
player,201411160clt,clt,WhalGr00,special_teams,13,,,,,
player,201411160clt,clt,WhalGr00,st_pct,50%,,,,,
player,201411160clt,clt,McAfPa44,pos,P,,,,,
player,201411160clt,clt,McAfPa44,offense,0,,,,,
player,201411160clt,clt,McAfPa44,off_pct,0%,,,,,
player,201411160clt,clt,McAfPa44,defense,0,,,,,
player,201411160clt,clt,McAfPa44,def_pct,0%,,,,,
player,201411160clt,clt,McAfPa44,special_teams,12,,,,,
player,201411160clt,clt,McAfPa44,st_pct,46%,,,,,
player,201411160clt,clt,OverMa00,pos,LS,,,,,
player,201411160clt,clt,OverMa00,offense,0,,,,,
player,201411160clt,clt,OverMa00,off_pct,0%,,,,,
player,201411160clt,clt,OverMa00,defense,0,,,,,
player,201411160clt,clt,OverMa00,def_pct,0%,,,,,
player,201411160clt,clt,OverMa00,special_teams,7,,,,,
player,201411160clt,clt,OverMa00,st_pct,27%,,,,,
player,201411160clt,clt,vinatada01,pos,K,,,,,
player,201411160clt,clt,vinatada01,offense,0,,,,,
player,201411160clt,clt,vinatada01,off_pct,0%,,,,,
player,201411160clt,clt,vinatada01,defense,0,,,,,
player,201411160clt,clt,vinatada01,def_pct,0%,,,,,
player,201411160clt,clt,vinatada01,special_teams,4,,,,,
player,201411160clt,clt,vinatada01,st_pct,15%,,,,,
player,201411160clt,clt,ShipA.20,pos,C,,,,,
player,201411160clt,clt,ShipA.20,offense,0,,,,,
player,201411160clt,clt,ShipA.20,off_pct,0%,,,,,
player,201411160clt,clt,ShipA.20,defense,0,,,,,
player,201411160clt,clt,ShipA.20,def_pct,0%,,,,,
player,201411160clt,clt,ShipA.20,special_teams,4,,,,,
player,201411160clt,clt,ShipA.20,st_pct,15%,,,,,
player,201411160clt,nwe,WendRy20,pos,C,,,,,
player,201411160clt,nwe,WendRy20,offense,77,,,,,
player,201411160clt,nwe,WendRy20,off_pct,100%,,,,,
player,201411160clt,nwe,WendRy20,defense,0,,,,,
player,201411160clt,nwe,WendRy20,def_pct,0%,,,,,
player,201411160clt,nwe,WendRy20,special_teams,6,,,,,
player,201411160clt,nwe,WendRy20,st_pct,23%,,,,,
player,201411160clt,nwe,ConnDa21,pos,G,,,,,
player,201411160clt,nwe,ConnDa21,offense,77,,,,,
player,201411160clt,nwe,ConnDa21,off_pct,100%,,,,,
player,201411160clt,nwe,ConnDa21,defense,0,,,,,
player,201411160clt,nwe,ConnDa21,def_pct,0%,,,,,
player,201411160clt,nwe,ConnDa21,special_teams,6,,,,,
player,201411160clt,nwe,ConnDa21,st_pct,23%,,,,,
player,201411160clt,nwe,SoldNa00,pos,T,,,,,
player,201411160clt,nwe,SoldNa00,offense,77,,,,,
player,201411160clt,nwe,SoldNa00,off_pct,100%,,,,,
player,201411160clt,nwe,SoldNa00,defense,0,,,,,
player,201411160clt,nwe,SoldNa00,def_pct,0%,,,,,
player,201411160clt,nwe,SoldNa00,special_teams,6,,,,,
player,201411160clt,nwe,SoldNa00,st_pct,23%,,,,,
player,201411160clt,nwe,VollSe20,pos,T,,,,,
player,201411160clt,nwe,VollSe20,offense,75,,,,,
player,201411160clt,nwe,VollSe20,off_pct,97%,,,,,
player,201411160clt,nwe,VollSe20,defense,0,,,,,
player,201411160clt,nwe,VollSe20,def_pct,0%,,,,,
player,201411160clt,nwe,VollSe20,special_teams,6,,,,,
player,201411160clt,nwe,VollSe20,st_pct,23%,,,,,
player,201411160clt,nwe,StorBr00,pos,C,,,,,
player,201411160clt,nwe,StorBr00,offense,70,,,,,
player,201411160clt,nwe,StorBr00,off_pct,91%,,,,,
player,201411160clt,nwe,StorBr00,defense,0,,,,,
player,201411160clt,nwe,StorBr00,def_pct,0%,,,,,
player,201411160clt,nwe,StorBr00,special_teams,6,,,,,
player,201411160clt,nwe,StorBr00,st_pct,23%,,,,,
player,201411160clt,nwe,BradTo00,pos,QB,,,,,
player,201411160clt,nwe,BradTo00,offense,70,,,,,
player,201411160clt,nwe,BradTo00,off_pct,91%,,,,,
player,201411160clt,nwe,BradTo00,defense,0,,,,,
player,201411160clt,nwe,BradTo00,def_pct,0%,,,,,
player,201411160clt,nwe,BradTo00,special_teams,0,,,,,
player,201411160clt,nwe,BradTo00,st_pct,0%,,,,,
player,201411160clt,nwe,LaFeBr00,pos,WR,,,,,
player,201411160clt,nwe,LaFeBr00,offense,68,,,,,
player,201411160clt,nwe,LaFeBr00,off_pct,88%,,,,,
player,201411160clt,nwe,LaFeBr00,defense,0,,,,,
player,201411160clt,nwe,LaFeBr00,def_pct,0%,,,,,
player,201411160clt,nwe,LaFeBr00,special_teams,0,,,,,
player,201411160clt,nwe,LaFeBr00,st_pct,0%,,,,,
player,201411160clt,nwe,GronRo00,pos,TE,,,,,
player,201411160clt,nwe,GronRo00,offense,64,,,,,
player,201411160clt,nwe,GronRo00,off_pct,83%,,,,,
player,201411160clt,nwe,GronRo00,defense,0,,,,,
player,201411160clt,nwe,GronRo00,def_pct,0%,,,,,
player,201411160clt,nwe,GronRo00,special_teams,0,,,,,
player,201411160clt,nwe,GronRo00,st_pct,0%,,,,,
player,201411160clt,nwe,GrayJo00,pos,RB,,,,,
player,201411160clt,nwe,GrayJo00,offense,57,,,,,
player,201411160clt,nwe,GrayJo00,off_pct,74%,,,,,
player,201411160clt,nwe,GrayJo00,defense,0,,,,,
player,201411160clt,nwe,GrayJo00,def_pct,0%,,,,,
player,201411160clt,nwe,GrayJo00,special_teams,0,,,,,
player,201411160clt,nwe,GrayJo00,st_pct,0%,,,,,
player,201411160clt,nwe,FlemCa00,pos,T,,,,,
player,201411160clt,nwe,FlemCa00,offense,38,,,,,
player,201411160clt,nwe,FlemCa00,off_pct,49%,,,,,
player,201411160clt,nwe,FlemCa00,defense,0,,,,,
player,201411160clt,nwe,FlemCa00,def_pct,0%,,,,,
player,201411160clt,nwe,FlemCa00,special_teams,3,,,,,
player,201411160clt,nwe,FlemCa00,st_pct,12%,,,,,
player,201411160clt,nwe,EdelJu00,pos,WR,,,,,
player,201411160clt,nwe,EdelJu00,offense,35,,,,,
player,201411160clt,nwe,EdelJu00,off_pct,45%,,,,,
player,201411160clt,nwe,EdelJu00,defense,0,,,,,
player,201411160clt,nwe,EdelJu00,def_pct,0%,,,,,
player,201411160clt,nwe,EdelJu00,special_teams,0,,,,,
player,201411160clt,nwe,EdelJu00,st_pct,0%,,,,,
player,201411160clt,nwe,DeveJa00,pos,FB,,,,,
player,201411160clt,nwe,DeveJa00,offense,34,,,,,
player,201411160clt,nwe,DeveJa00,off_pct,44%,,,,,
player,201411160clt,nwe,DeveJa00,defense,0,,,,,
player,201411160clt,nwe,DeveJa00,def_pct,0%,,,,,
player,201411160clt,nwe,DeveJa00,special_teams,6,,,,,
player,201411160clt,nwe,DeveJa00,st_pct,23%,,,,,
player,201411160clt,nwe,HoomMi00,pos,TE,,,,,
player,201411160clt,nwe,HoomMi00,offense,29,,,,,
player,201411160clt,nwe,HoomMi00,off_pct,38%,,,,,
player,201411160clt,nwe,HoomMi00,defense,0,,,,,
player,201411160clt,nwe,HoomMi00,def_pct,0%,,,,,
player,201411160clt,nwe,HoomMi00,special_teams,11,,,,,
player,201411160clt,nwe,HoomMi00,st_pct,42%,,,,,
player,201411160clt,nwe,AmenDa00,pos,WR,,,,,
player,201411160clt,nwe,AmenDa00,offense,23,,,,,
player,201411160clt,nwe,AmenDa00,off_pct,30%,,,,,
player,201411160clt,nwe,AmenDa00,defense,0,,,,,
player,201411160clt,nwe,AmenDa00,def_pct,0%,,,,,
player,201411160clt,nwe,AmenDa00,special_teams,8,,,,,
player,201411160clt,nwe,AmenDa00,st_pct,31%,,,,,
player,201411160clt,nwe,VereSh00,pos,RB,,,,,
player,201411160clt,nwe,VereSh00,offense,20,,,,,
player,201411160clt,nwe,VereSh00,off_pct,26%,,,,,
player,201411160clt,nwe,VereSh00,defense,0,,,,,
player,201411160clt,nwe,VereSh00,def_pct,0%,,,,,
player,201411160clt,nwe,VereSh00,special_teams,0,,,,,
player,201411160clt,nwe,VereSh00,st_pct,0%,,,,,
player,201411160clt,nwe,WrigTi01,pos,TE,,,,,
player,201411160clt,nwe,WrigTi01,offense,11,,,,,
player,201411160clt,nwe,WrigTi01,off_pct,14%,,,,,
player,201411160clt,nwe,WrigTi01,defense,0,,,,,
player,201411160clt,nwe,WrigTi01,def_pct,0%,,,,,
player,201411160clt,nwe,WrigTi01,special_teams,8,,,,,
player,201411160clt,nwe,WrigTi01,st_pct,31%,,,,,
player,201411160clt,nwe,KlinJo01,pos,G,,,,,
player,201411160clt,nwe,KlinJo01,offense,7,,,,,
player,201411160clt,nwe,KlinJo01,off_pct,9%,,,,,
player,201411160clt,nwe,KlinJo01,defense,0,,,,,
player,201411160clt,nwe,KlinJo01,def_pct,0%,,,,,
player,201411160clt,nwe,KlinJo01,special_teams,6,,,,,
player,201411160clt,nwe,KlinJo01,st_pct,23%,,,,,
player,201411160clt,nwe,GaroJi00,pos,QB,,,,,
player,201411160clt,nwe,GaroJi00,offense,7,,,,,
player,201411160clt,nwe,GaroJi00,off_pct,9%,,,,,
player,201411160clt,nwe,GaroJi00,defense,0,,,,,
player,201411160clt,nwe,GaroJi00,def_pct,0%,,,,,
player,201411160clt,nwe,GaroJi00,special_teams,0,,,,,
player,201411160clt,nwe,GaroJi00,st_pct,0%,,,,,
player,201411160clt,nwe,TymsBr00,pos,WR,,,,,
player,201411160clt,nwe,TymsBr00,offense,4,,,,,
player,201411160clt,nwe,TymsBr00,off_pct,5%,,,,,
player,201411160clt,nwe,TymsBr00,defense,0,,,,,
player,201411160clt,nwe,TymsBr00,def_pct,0%,,,,,
player,201411160clt,nwe,TymsBr00,special_teams,0,,,,,
player,201411160clt,nwe,TymsBr00,st_pct,0%,,,,,
player,201411160clt,nwe,SlatMa00,pos,WR,,,,,
player,201411160clt,nwe,SlatMa00,offense,2,,,,,
player,201411160clt,nwe,SlatMa00,off_pct,3%,,,,,
player,201411160clt,nwe,SlatMa00,defense,0,,,,,
player,201411160clt,nwe,SlatMa00,def_pct,0%,,,,,
player,201411160clt,nwe,SlatMa00,special_teams,16,,,,,
player,201411160clt,nwe,SlatMa00,st_pct,62%,,,,,
player,201411160clt,nwe,CannMa00,pos,T,,,,,
player,201411160clt,nwe,CannMa00,offense,2,,,,,
player,201411160clt,nwe,CannMa00,off_pct,3%,,,,,
player,201411160clt,nwe,CannMa00,defense,0,,,,,
player,201411160clt,nwe,CannMa00,def_pct,0%,,,,,
player,201411160clt,nwe,CannMa00,special_teams,3,,,,,
player,201411160clt,nwe,CannMa00,st_pct,12%,,,,,
player,201411160clt,nwe,NinkRo20,pos,DE,,,,,
player,201411160clt,nwe,NinkRo20,offense,0,,,,,
player,201411160clt,nwe,NinkRo20,off_pct,0%,,,,,
player,201411160clt,nwe,NinkRo20,defense,57,,,,,
player,201411160clt,nwe,NinkRo20,def_pct,100%,,,,,
player,201411160clt,nwe,NinkRo20,special_teams,4,,,,,
player,201411160clt,nwe,NinkRo20,st_pct,15%,,,,,
player,201411160clt,nwe,McCoDe99,pos,SS,,,,,
player,201411160clt,nwe,McCoDe99,offense,0,,,,,
player,201411160clt,nwe,McCoDe99,off_pct,0%,,,,,
player,201411160clt,nwe,McCoDe99,defense,56,,,,,
player,201411160clt,nwe,McCoDe99,def_pct,98%,,,,,
player,201411160clt,nwe,McCoDe99,special_teams,11,,,,,
player,201411160clt,nwe,McCoDe99,st_pct,42%,,,,,
player,201411160clt,nwe,CollJa00,pos,LB,,,,,
player,201411160clt,nwe,CollJa00,offense,0,,,,,
player,201411160clt,nwe,CollJa00,off_pct,0%,,,,,
player,201411160clt,nwe,CollJa00,defense,56,,,,,
player,201411160clt,nwe,CollJa00,def_pct,98%,,,,,
player,201411160clt,nwe,CollJa00,special_teams,4,,,,,
player,201411160clt,nwe,CollJa00,st_pct,15%,,,,,
player,201411160clt,nwe,HighDo01,pos,LB,,,,,
player,201411160clt,nwe,HighDo01,offense,0,,,,,
player,201411160clt,nwe,HighDo01,off_pct,0%,,,,,
player,201411160clt,nwe,HighDo01,defense,56,,,,,
player,201411160clt,nwe,HighDo01,def_pct,98%,,,,,
player,201411160clt,nwe,HighDo01,special_teams,4,,,,,
player,201411160clt,nwe,HighDo01,st_pct,15%,,,,,
player,201411160clt,nwe,ReviDa99,pos,CB,,,,,
player,201411160clt,nwe,ReviDa99,offense,0,,,,,
player,201411160clt,nwe,ReviDa99,off_pct,0%,,,,,
player,201411160clt,nwe,ReviDa99,defense,55,,,,,
player,201411160clt,nwe,ReviDa99,def_pct,96%,,,,,
player,201411160clt,nwe,ReviDa99,special_teams,0,,,,,
player,201411160clt,nwe,ReviDa99,st_pct,0%,,,,,
player,201411160clt,nwe,BrowBr00,pos,CB,,,,,
player,201411160clt,nwe,BrowBr00,offense,0,,,,,
player,201411160clt,nwe,BrowBr00,off_pct,0%,,,,,
player,201411160clt,nwe,BrowBr00,defense,54,,,,,
player,201411160clt,nwe,BrowBr00,def_pct,95%,,,,,
player,201411160clt,nwe,BrowBr00,special_teams,0,,,,,
player,201411160clt,nwe,BrowBr00,st_pct,0%,,,,,
player,201411160clt,nwe,ArriKy00,pos,CB,,,,,
player,201411160clt,nwe,ArriKy00,offense,0,,,,,
player,201411160clt,nwe,ArriKy00,off_pct,0%,,,,,
player,201411160clt,nwe,ArriKy00,defense,47,,,,,
player,201411160clt,nwe,ArriKy00,def_pct,82%,,,,,
player,201411160clt,nwe,ArriKy00,special_teams,12,,,,,
player,201411160clt,nwe,ArriKy00,st_pct,46%,,,,,
player,201411160clt,nwe,AyerAk00,pos,LB,,,,,
player,201411160clt,nwe,AyerAk00,offense,0,,,,,
player,201411160clt,nwe,AyerAk00,off_pct,0%,,,,,
player,201411160clt,nwe,AyerAk00,defense,39,,,,,
player,201411160clt,nwe,AyerAk00,def_pct,68%,,,,,
player,201411160clt,nwe,AyerAk00,special_teams,5,,,,,
player,201411160clt,nwe,AyerAk00,st_pct,19%,,,,,
player,201411160clt,nwe,RyanLo00,pos,CB,,,,,
player,201411160clt,nwe,RyanLo00,offense,0,,,,,
player,201411160clt,nwe,RyanLo00,off_pct,0%,,,,,
player,201411160clt,nwe,RyanLo00,defense,37,,,,,
player,201411160clt,nwe,RyanLo00,def_pct,65%,,,,,
player,201411160clt,nwe,RyanLo00,special_teams,15,,,,,
player,201411160clt,nwe,RyanLo00,st_pct,58%,,,,,
player,201411160clt,nwe,WilfVi20,pos,DT,,,,,
player,201411160clt,nwe,WilfVi20,offense,0,,,,,
player,201411160clt,nwe,WilfVi20,off_pct,0%,,,,,
player,201411160clt,nwe,WilfVi20,defense,35,,,,,
player,201411160clt,nwe,WilfVi20,def_pct,61%,,,,,
player,201411160clt,nwe,WilfVi20,special_teams,4,,,,,
player,201411160clt,nwe,WilfVi20,st_pct,15%,,,,,
player,201411160clt,nwe,JoneCh04,pos,DT,,,,,
player,201411160clt,nwe,JoneCh04,offense,0,,,,,
player,201411160clt,nwe,JoneCh04,off_pct,0%,,,,,
player,201411160clt,nwe,JoneCh04,defense,31,,,,,
player,201411160clt,nwe,JoneCh04,def_pct,54%,,,,,
player,201411160clt,nwe,JoneCh04,special_teams,4,,,,,
player,201411160clt,nwe,JoneCh04,st_pct,15%,,,,,
player,201411160clt,nwe,ChunPa99,pos,FS,,,,,
player,201411160clt,nwe,ChunPa99,offense,0,,,,,
player,201411160clt,nwe,ChunPa99,off_pct,0%,,,,,
player,201411160clt,nwe,ChunPa99,defense,29,,,,,
player,201411160clt,nwe,ChunPa99,def_pct,51%,,,,,
player,201411160clt,nwe,ChunPa99,special_teams,7,,,,,
player,201411160clt,nwe,ChunPa99,st_pct,27%,,,,,
player,201411160clt,nwe,EaslDo00,pos,DE,,,,,
player,201411160clt,nwe,EaslDo00,offense,0,,,,,
player,201411160clt,nwe,EaslDo00,off_pct,0%,,,,,
player,201411160clt,nwe,EaslDo00,defense,28,,,,,
player,201411160clt,nwe,EaslDo00,def_pct,49%,,,,,
player,201411160clt,nwe,EaslDo00,special_teams,4,,,,,
player,201411160clt,nwe,EaslDo00,st_pct,15%,,,,,
player,201411160clt,nwe,BranAl99,pos,DT,,,,,
player,201411160clt,nwe,BranAl99,offense,0,,,,,
player,201411160clt,nwe,BranAl99,off_pct,0%,,,,,
player,201411160clt,nwe,BranAl99,defense,15,,,,,
player,201411160clt,nwe,BranAl99,def_pct,26%,,,,,
player,201411160clt,nwe,BranAl99,special_teams,4,,,,,
player,201411160clt,nwe,BranAl99,st_pct,15%,,,,,
player,201411160clt,nwe,CasiJo99,pos,LB,,,,,
player,201411160clt,nwe,CasiJo99,offense,0,,,,,
player,201411160clt,nwe,CasiJo99,off_pct,0%,,,,,
player,201411160clt,nwe,CasiJo99,defense,12,,,,,
player,201411160clt,nwe,CasiJo99,def_pct,21%,,,,,
player,201411160clt,nwe,CasiJo99,special_teams,16,,,,,
player,201411160clt,nwe,CasiJo99,st_pct,62%,,,,,
player,201411160clt,nwe,MoorZa00,pos,DE,,,,,
player,201411160clt,nwe,MoorZa00,offense,0,,,,,
player,201411160clt,nwe,MoorZa00,off_pct,0%,,,,,
player,201411160clt,nwe,MoorZa00,defense,11,,,,,
player,201411160clt,nwe,MoorZa00,def_pct,19%,,,,,
player,201411160clt,nwe,MoorZa00,special_teams,0,,,,,
player,201411160clt,nwe,MoorZa00,st_pct,0%,,,,,
player,201411160clt,nwe,HarmDu00,pos,FS,,,,,
player,201411160clt,nwe,HarmDu00,offense,0,,,,,
player,201411160clt,nwe,HarmDu00,off_pct,0%,,,,,
player,201411160clt,nwe,HarmDu00,defense,8,,,,,
player,201411160clt,nwe,HarmDu00,def_pct,14%,,,,,
player,201411160clt,nwe,HarmDu00,special_teams,7,,,,,
player,201411160clt,nwe,HarmDu00,st_pct,27%,,,,,
player,201411160clt,nwe,WhitCh03,pos,LB,,,,,
player,201411160clt,nwe,WhitCh03,offense,0,,,,,
player,201411160clt,nwe,WhitCh03,off_pct,0%,,,,,
player,201411160clt,nwe,WhitCh03,defense,1,,,,,
player,201411160clt,nwe,WhitCh03,def_pct,2%,,,,,
player,201411160clt,nwe,WhitCh03,special_teams,16,,,,,
player,201411160clt,nwe,WhitCh03,st_pct,62%,,,,,
player,201411160clt,nwe,BoldBr00,pos,RB,,,,,
player,201411160clt,nwe,BoldBr00,offense,0,,,,,
player,201411160clt,nwe,BoldBr00,off_pct,0%,,,,,
player,201411160clt,nwe,BoldBr00,defense,0,,,,,
player,201411160clt,nwe,BoldBr00,def_pct,0%,,,,,
player,201411160clt,nwe,BoldBr00,special_teams,16,,,,,
player,201411160clt,nwe,BoldBr00,st_pct,62%,,,,,
player,201411160clt,nwe,EbneNa00,pos,FS,,,,,
player,201411160clt,nwe,EbneNa00,offense,0,,,,,
player,201411160clt,nwe,EbneNa00,off_pct,0%,,,,,
player,201411160clt,nwe,EbneNa00,defense,0,,,,,
player,201411160clt,nwe,EbneNa00,def_pct,0%,,,,,
player,201411160clt,nwe,EbneNa00,special_teams,16,,,,,
player,201411160clt,nwe,EbneNa00,st_pct,62%,,,,,
player,201411160clt,nwe,WilsTa00,pos,SS,,,,,
player,201411160clt,nwe,WilsTa00,offense,0,,,,,
player,201411160clt,nwe,WilsTa00,off_pct,0%,,,,,
player,201411160clt,nwe,WilsTa00,defense,0,,,,,
player,201411160clt,nwe,WilsTa00,def_pct,0%,,,,,
player,201411160clt,nwe,WilsTa00,special_teams,16,,,,,
player,201411160clt,nwe,WilsTa00,st_pct,62%,,,,,
player,201411160clt,nwe,GostSt20,pos,K,,,,,
player,201411160clt,nwe,GostSt20,offense,0,,,,,
player,201411160clt,nwe,GostSt20,off_pct,0%,,,,,
player,201411160clt,nwe,GostSt20,defense,0,,,,,
player,201411160clt,nwe,GostSt20,def_pct,0%,,,,,
player,201411160clt,nwe,GostSt20,special_teams,13,,,,,
player,201411160clt,nwe,GostSt20,st_pct,50%,,,,,
player,201411160clt,nwe,AikeDa00,pos,LS,,,,,
player,201411160clt,nwe,AikeDa00,offense,0,,,,,
player,201411160clt,nwe,AikeDa00,off_pct,0%,,,,,
player,201411160clt,nwe,AikeDa00,defense,0,,,,,
player,201411160clt,nwe,AikeDa00,def_pct,0%,,,,,
player,201411160clt,nwe,AikeDa00,special_teams,7,,,,,
player,201411160clt,nwe,AikeDa00,st_pct,27%,,,,,
player,201411160clt,nwe,AlleRy01,pos,P,,,,,
player,201411160clt,nwe,AlleRy01,offense,0,,,,,
player,201411160clt,nwe,AlleRy01,off_pct,0%,,,,,
player,201411160clt,nwe,AlleRy01,defense,0,,,,,
player,201411160clt,nwe,AlleRy01,def_pct,0%,,,,,
player,201411160clt,nwe,AlleRy01,special_teams,7,,,,,
player,201411160clt,nwe,AlleRy01,st_pct,27%,,,,,
player,201411160clt,nwe,ButlMa01,pos,CB,,,,,
player,201411160clt,nwe,ButlMa01,offense,0,,,,,
player,201411160clt,nwe,ButlMa01,off_pct,0%,,,,,
player,201411160clt,nwe,ButlMa01,defense,0,,,,,
player,201411160clt,nwe,ButlMa01,def_pct,0%,,,,,
player,201411160clt,nwe,ButlMa01,special_teams,3,,,,,
player,201411160clt,nwe,ButlMa01,st_pct,12%,,,,,
